date,timestamp_utc,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2018-02-09,2018-02-09T00:00:00Z,1.96013035,5.23855442,10.6238862,18.08904794,11.24004943,11.49445238,3.47323981,4.20897193,4.78067422,12.23206012,5.30145999,11.35747321,0.0
2018-02-10,2018-02-10T00:00:00Z,1.47307183,5.57094982,10.44628311,18.16517963,11.39580791,11.6046373,3.47416962,4.20596527,4.77405778,12.22959107,5.2991003,11.36118635,0.0
2018-02-11,2018-02-11T00:00:00Z,1.15900854,5.50381151,10.56592635,18.23169986,11.48035903,11.73307043,3.47343266,4.21114274,4.77113327,12.20790225,5.29724445,11.36526891,0.0
2018-02-12,2018-02-12T00:00:00Z,1.86294286,4.54187774,10.83193824,18.09016535,11.55671049,11.80560684,3.46748526,4.21021279,4.76948634,12.19964768,5.29607751,11.36784891,0.0
2018-02-13,2018-02-13T00:00:00Z,1.57365768,4.30832546,11.11160886,18.08462205,11.67231712,11.94593119,3.4618177,4.21508601,4.74791054,12.20761934,5.28982967,11.38127439,0.0
2018-02-14,2018-02-14T00:00:00Z,1.64243135,4.01916808,11.20529038,18.10001745,11.74258542,11.9842605,3.44565748,4.20188657,4.78307943,12.19835653,5.29179881,11.38546799,0.0
2018-02-15,2018-02-15T00:00:00Z,1.49665703,4.09840129,11.06285877,18.219318,11.83406308,11.99874951,3.39889926,4.23740247,4.7832932,12.18164735,5.30106654,11.3876435,0.0
2018-02-16,2018-02-16T00:00:00Z,1.37663887,3.82111701,11.1817337,18.28745012,11.98014317,12.07059522,3.40485328,4.23198194,4.77204553,12.18848922,5.29281453,11.39213743,0.0
2018-02-17,2018-02-17T00:00:00Z,1.06470615,3.95130111,11.14088723,18.43755173,11.97900716,12.14689108,3.38026468,4.25664864,4.77167432,12.18654305,5.29137621,11.39314864,0.0
2018-02-18,2018-02-18T00:00:00Z,1.01153636,3.92298223,11.03119932,18.53475332,11.91755496,12.31715745,3.37943947,4.2516325,4.76500009,12.17754367,5.29419751,11.39700313,0.0
2018-02-19,2018-02-19T00:00:00Z,1.36900887,3.32609388,11.04272692,18.49799337,12.00744898,12.4922514,3.38143012,4.25068963,4.68378679,12.25342855,5.29512414,11.40001735,0.0
2018-02-20,2018-02-20T00:00:00Z,1.51577841,3.20534212,10.96339193,18.56795456,11.99172809,12.52708732,3.34562892,4.25639373,4.68800222,12.24404285,5.28647822,11.40817161,0.0
2018-02-21,2018-02-21T00:00:00Z,1.42285137,3.20852854,10.85497891,18.70574274,12.01235674,12.55984909,3.36579277,4.2449236,4.6896364,12.23984609,5.28160967,11.41388407,0.0
2018-02-22,2018-02-22T00:00:00Z,2.24179315,3.19269642,10.74799341,18.65358898,12.03369161,12.37333824,3.36571423,3.74546047,4.70655695,12.23269178,5.28836277,11.41811199,0.0
2018-02-23,2018-02-23T00:00:00Z,1.67661925,3.92145686,10.44192561,18.73141707,12.01395287,12.4592498,3.37432068,3.73393968,4.71530356,12.22309968,5.28966517,11.41904979,0.0
2018-02-24,2018-02-24T00:00:00Z,1.41940669,4.35290268,10.11719752,18.74821015,12.0814168,12.48433039,3.42380968,3.73207445,4.7163414,12.21499093,5.28544323,11.42387606,0.0
2018-02-25,2018-02-25T00:00:00Z,0.80734111,4.89567497,9.78630822,19.02364974,12.08154385,12.58747164,3.45605885,3.73057818,4.71640389,12.20507594,5.28088386,11.42900975,0.0
2018-02-26,2018-02-26T00:00:00Z,1.28719559,4.50322653,9.66432728,18.89640792,12.1652968,12.66819912,3.45335192,3.72993532,4.71691769,12.20145564,5.28244056,11.43124563,0.0
2018-02-27,2018-02-27T00:00:00Z,1.36446772,4.39688253,9.64822668,18.70308259,12.33425703,12.72774162,3.45161876,3.74371855,4.71043558,12.1975192,4.81575022,11.90629952,0.0
2018-02-28,2018-02-28T00:00:00Z,1.7682232,4.43593933,9.46088192,18.6051849,12.28063407,12.63130074,3.4412108,3.74630644,4.71437871,12.19024842,4.81754674,11.90814472,0.0
2018-03-01,2018-03-01T00:00:00Z,1.68714612,3.75674664,10.14254081,18.6168818,12.33001231,12.68199147,3.41380611,3.7468085,4.71312598,12.1849155,4.81455317,11.9114716,0.0
2018-03-02,2018-03-02T00:00:00Z,1.27400228,4.01119842,10.13939287,18.6499345,12.38252935,12.76013096,3.42133201,3.72789623,4.72052932,12.18723213,4.81169326,11.91412867,0.0
2018-03-03,2018-03-03T00:00:00Z,0.93936038,3.96677449,10.31939939,18.79375257,12.37829617,12.79221335,3.45166156,3.72220135,4.72598436,12.18814047,4.8067291,11.91548679,0.0
2018-03-04,2018-03-04T00:00:00Z,0.84243285,4.14705155,9.89983944,19.0792019,12.37395878,12.85098421,3.45221768,3.71757972,4.72725377,12.17645072,4.81536876,11.9176606,0.0
2018-03-05,2018-03-05T00:00:00Z,1.57659072,3.74597463,9.66300632,18.90163174,12.41082267,12.90204385,3.43279398,3.7290237,4.71984926,12.17297736,4.81507097,11.9302148,0.0
2018-03-06,2018-03-06T00:00:00Z,1.26517781,4.06243384,9.4062531,19.01764366,12.48220326,12.96400304,3.43662274,3.69537507,4.75128033,12.16950921,4.818655,11.93084293,0.0
2018-03-07,2018-03-07T00:00:00Z,1.36568899,3.81192501,9.3094003,18.88466678,12.79164942,13.03351147,3.43269795,3.69981302,4.75516199,12.16522826,4.81351717,11.93673963,0.0
2018-03-08,2018-03-08T00:00:00Z,1.38609,3.48577042,9.29223368,18.89837521,13.06354371,13.0723211,3.42937405,3.69730688,4.75736585,12.16070212,4.82010525,11.93681173,0.0
2018-03-09,2018-03-09T00:00:00Z,1.6424809,3.53272071,9.20735392,18.58549316,13.17803416,13.04013731,3.44785937,3.67943105,4.76943383,12.15599137,4.81756939,11.94349483,0.0
2018-03-10,2018-03-10T00:00:00Z,1.01977582,4.15678328,8.93055927,18.75523221,13.15737944,13.15207902,3.46402234,3.6785756,4.76284895,12.15217495,4.82687911,11.94369001,0.0
2018-03-11,2018-03-11T00:00:00Z,1.11020116,4.17930237,8.63884194,18.91400764,13.14728017,13.18562337,3.46903578,3.67103028,4.76169406,12.14298351,4.83431657,11.94568314,0.0
2018-03-12,2018-03-12T00:00:00Z,1.21209124,3.68826102,8.99383941,18.68262033,13.3541041,13.25316102,3.4684936,3.66351382,4.75832726,12.13208879,4.84721543,11.94628396,0.0
2018-03-13,2018-03-13T00:00:00Z,1.35897814,3.66503978,8.94376957,18.23899125,13.66970419,13.32073249,3.45949863,3.66459679,4.75297117,12.12170786,4.85783043,11.9461797,0.0
2018-03-14,2018-03-14T00:00:00Z,1.32077419,3.73995957,8.7906406,18.19557702,13.71740377,13.42968032,3.46261351,3.65763649,4.75691375,12.12118829,4.85931405,11.94829844,0.0
2018-03-15,2018-03-15T00:00:00Z,1.29751484,3.74074718,8.72806055,18.20368068,13.78358394,13.44335575,3.46800597,3.64172691,4.76900544,12.11484944,4.85976405,11.94970525,0.0
2018-03-16,2018-03-16T00:00:00Z,1.2886914,3.27252993,9.05501933,18.15090831,13.94466248,13.49870823,3.46497672,3.64038112,4.76207406,12.10310036,4.8724624,11.94648566,0.0
2018-03-17,2018-03-17T00:00:00Z,0.9993393,3.50115334,8.95978309,17.84935891,14.35946501,13.55013883,3.47112011,3.62725405,4.75754754,12.10190437,4.87740675,11.94552871,0.0
2018-03-18,2018-03-18T00:00:00Z,1.09762973,3.3314673,8.96071765,17.87785979,14.37399573,13.57560884,3.47229299,3.61312468,4.75781456,12.11115261,4.88209542,11.94624069,0.0
2018-03-19,2018-03-19T00:00:00Z,1.31184609,3.10129469,8.98317737,17.80631442,14.39788561,13.61603122,3.47328032,3.60935658,4.75635727,12.08798754,4.9083875,11.9480814,0.0
2018-03-20,2018-03-20T00:00:00Z,1.21713424,2.98170036,9.21066827,17.59221619,14.52882335,13.66336743,3.49995452,3.60537391,4.75774223,12.08155618,4.91144593,11.95001739,0.0
2018-03-21,2018-03-21T00:00:00Z,1.19880623,2.98568893,9.23770316,17.45712078,14.62321508,13.67892468,3.51336623,3.5900384,4.78065737,12.05192509,4.93123471,11.95131934,0.0
2018-03-22,2018-03-22T00:00:00Z,1.21267725,2.98359248,9.12722582,17.4180094,14.70200255,13.72955307,3.519178,3.56055897,4.81238335,12.04008297,4.94249665,11.95223949,0.0
2018-03-23,2018-03-23T00:00:00Z,1.21598793,2.83036343,9.21247274,17.33026718,14.84963261,13.71814372,3.53109753,3.56303079,4.8114714,12.03439682,4.95062034,11.9525155,0.0
2018-03-24,2018-03-24T00:00:00Z,0.89387458,3.30802495,8.09699036,18.19656429,14.68916902,13.96062908,3.54953751,3.55848984,4.79860126,12.03792382,4.95793824,11.95225706,0.0
2018-03-25,2018-03-25T00:00:00Z,1.08579465,3.20748663,8.00507751,18.13949157,14.48746665,14.2107462,3.56086556,3.55865334,4.79354385,12.0267857,4.97139498,11.95269335,0.0
2018-03-26,2018-03-26T00:00:00Z,1.43391812,2.93145476,7.68167887,18.30457829,14.52590531,14.23028479,3.58916063,3.55700079,4.78601971,12.02545103,4.98130086,11.95324683,0.0
2018-03-27,2018-03-27T00:00:00Z,1.25935582,3.07831437,7.78253756,18.00934541,14.71346245,14.26258897,3.59540939,3.55183667,4.79048403,12.01912366,4.98394905,11.95359262,0.0
2018-03-28,2018-03-28T00:00:00Z,1.23768303,3.01245211,7.81519574,17.92010321,14.84151094,14.14523065,3.73089009,3.53043504,4.8135231,12.00139963,4.99759756,11.95397889,0.0
2018-03-29,2018-03-29T00:00:00Z,1.3329724,3.09427593,7.74228293,17.71032607,14.96822436,14.13211954,3.7320846,3.52230082,4.81894854,11.97838321,5.01186499,11.95621662,0.0
2018-03-30,2018-03-30T00:00:00Z,1.40168403,3.2291543,7.47001987,17.22460257,15.51732201,14.12235847,3.74760731,3.50806506,4.83250252,11.9521483,5.03444248,11.96009308,0.0
2018-03-31,2018-03-31T00:00:00Z,0.84871422,3.80330456,7.2175418,17.03641545,15.92588011,14.09587725,3.78561933,3.49927743,4.84001626,11.93398272,4.93485937,12.07851151,0.0
2018-04-01,2018-04-01T00:00:00Z,1.1093505,3.34021908,7.31541834,16.98692437,16.05953203,14.10783182,3.79905993,3.47411588,4.86429481,11.91762918,4.94668212,12.07894195,0.0
2018-04-02,2018-04-02T00:00:00Z,1.237554,3.00061728,7.43945457,16.8471496,16.26699564,14.09668905,3.78703118,3.50851984,4.87333905,11.90217158,4.96216577,12.07831244,0.0
2018-04-03,2018-04-03T00:00:00Z,1.29133266,2.89923036,7.48035877,16.77580562,16.30947941,14.11951142,3.80444063,3.49469059,4.88671753,11.88205918,4.97591665,12.08045719,0.0
2018-04-04,2018-04-04T00:00:00Z,1.12632555,3.04691921,7.12605928,16.95324019,16.45103575,14.16791707,3.80820468,3.49363816,4.88819131,11.87522306,4.98352105,12.0797247,0.0
2018-04-05,2018-04-05T00:00:00Z,1.13930887,2.9070089,7.23279903,16.75157275,16.63775056,14.20615281,3.80362975,3.48989074,4.89560439,11.85935358,4.99716386,12.07976476,0.0
2018-04-06,2018-04-06T00:00:00Z,1.22253659,2.52626005,7.46093797,16.67098467,16.74908654,14.21300354,3.83418588,3.44667045,4.93962963,11.85348465,5.00241869,12.08080134,0.0
2018-04-07,2018-04-07T00:00:00Z,0.95354819,2.85373061,7.31619938,16.17000669,17.25983104,14.28689074,3.83952356,3.20275709,5.1796546,11.83325312,5.02360031,12.08100466,0.0
2018-04-08,2018-04-08T00:00:00Z,0.85957105,2.91829477,6.80231244,16.46484019,17.41644549,14.37985668,3.84616731,3.19303899,5.18344782,11.81481491,5.03956159,12.08164876,0.0
2018-04-09,2018-04-09T00:00:00Z,1.26556979,2.56415962,6.78202066,16.23606154,17.55965743,14.42731092,3.83027516,3.18180871,5.21461042,11.79235289,5.06443588,12.08173698,0.0
2018-04-10,2018-04-10T00:00:00Z,1.17414923,2.60225323,6.78585837,16.18286387,17.64320837,14.43311965,3.84324201,3.15117887,5.2448226,11.78045009,5.07629897,12.08255474,0.0
2018-04-11,2018-04-11T00:00:00Z,1.44452479,2.51086746,6.63257242,16.0533278,17.6940868,14.51997286,3.81554325,3.15148598,5.25348319,11.74717607,5.09320016,12.08375923,0.0
2018-04-12,2018-04-12T00:00:00Z,1.44893441,2.68227366,6.39547742,15.97459849,17.82973043,14.53607997,3.82035549,3.12678898,5.26525622,11.73157102,5.10462179,12.08431212,0.0
2018-04-13,2018-04-13T00:00:00Z,1.56283128,2.64277086,6.28490631,15.86432546,17.91260434,14.61747238,3.81837233,3.11812736,5.2577192,11.72636032,5.10957444,12.08493571,0.0
2018-04-14,2018-04-14T00:00:00Z,0.83500537,3.28446515,6.26581149,15.73205494,18.04243667,14.73095054,3.81014387,3.12308107,5.1722965,11.80084365,5.11815177,12.08475898,0.0
2018-04-15,2018-04-15T00:00:00Z,0.78464516,3.2835868,6.18530408,15.69100428,18.12751546,14.73974526,3.88951087,3.11787046,5.17900848,11.78928874,5.1272551,12.0852653,0.0
2018-04-16,2018-04-16T00:00:00Z,1.28134742,2.84180582,6.22720663,15.372225,18.23338937,14.84948094,3.85413633,3.13658786,5.1957635,11.70341592,5.216334,12.08830721,0.0
2018-04-17,2018-04-17T00:00:00Z,1.34636763,2.78111136,6.26249739,15.09818218,18.38832304,14.91129529,3.87583539,3.1112247,5.22057487,11.69741268,5.21514072,12.09203474,0.0
2018-04-18,2018-04-18T00:00:00Z,1.12845507,2.92167829,6.24100196,15.06427904,18.49375322,14.9602395,3.87177702,3.1074799,5.22865029,11.67604226,5.21000485,12.09663861,0.0
2018-04-19,2018-04-19T00:00:00Z,1.31930901,2.69548261,6.41420462,14.96138559,18.63064474,14.98392312,3.84556959,3.11549723,5.22295755,11.5030256,5.21145407,12.09654625,0.0
2018-04-20,2018-04-20T00:00:00Z,1.4123564,2.60971895,6.50019331,14.78140369,18.67313654,14.97818494,3.92021975,3.09066779,5.24994443,11.47789456,5.20936383,12.09691581,0.0
2018-04-21,2018-04-21T00:00:00Z,1.15701371,2.98661204,6.34619984,14.72739495,18.48182344,15.2801843,3.91955856,3.07770132,5.26536647,11.4447199,5.21519247,12.09823301,0.0
2018-04-22,2018-04-22T00:00:00Z,0.95440959,3.23270323,6.28110635,14.59948576,18.43862941,15.49754563,3.89795935,3.07521423,4.86126123,11.8483318,5.17702048,12.13633294,0.0
2018-04-23,2018-04-23T00:00:00Z,1.33969349,2.98129128,6.2883614,14.36372361,18.43579185,15.59709515,3.9065109,3.08505385,4.86521647,11.82436019,5.17794417,12.13495766,0.0
2018-04-24,2018-04-24T00:00:00Z,1.74226313,2.82575948,6.05163523,14.4105681,18.38099213,15.60952632,3.88361542,3.09805553,4.86198217,11.61315299,5.38806671,12.13438279,0.0
2018-04-25,2018-04-25T00:00:00Z,1.72116694,3.18243471,5.7156403,14.36106324,18.394356,15.61765978,3.82899643,3.1752581,4.87559456,11.56341513,5.42716477,12.13725004,0.0
2018-04-26,2018-04-26T00:00:00Z,1.52435756,3.61108794,5.54617401,14.08942232,18.70159587,15.61105441,3.83156829,3.17368697,4.86982829,11.4763988,5.42419776,12.1406278,0.0
2018-04-27,2018-04-27T00:00:00Z,1.2835639,3.71323173,5.67720721,14.05066138,18.71622019,15.63661633,3.83498215,3.1711282,4.87187943,11.41791574,5.48308468,12.14350907,0.0
2018-04-28,2018-04-28T00:00:00Z,1.06311623,3.80317218,5.72036862,14.04337772,18.75393285,15.61106427,3.91806756,3.16866196,4.87405129,11.3494563,5.55101688,12.14371413,0.0
2018-04-29,2018-04-29T00:00:00Z,0.98272439,3.90440429,5.5191186,14.05425363,18.85329184,15.65033051,3.94902597,3.16922538,4.87336958,11.33538955,5.56317525,12.14569101,0.0
2018-04-30,2018-04-30T00:00:00Z,1.08905513,3.68685634,5.74039868,13.80413356,18.93416443,15.68576525,3.98795033,3.14125636,4.8885658,11.32917804,5.56648866,12.14618741,0.0
2018-05-01,2018-05-01T00:00:00Z,0.86869564,3.51773833,6.08456231,13.70278187,18.90779559,15.83618477,4.01074334,3.14652829,4.88646379,11.32514977,5.56471628,12.14864001,0.0
2018-05-02,2018-05-02T00:00:00Z,1.29639818,3.00015833,6.32677392,13.5442002,18.95782147,15.82991212,4.03759397,3.15039712,4.81876781,11.30831444,5.22596235,12.5037001,0.0
2018-05-03,2018-05-03T00:00:00Z,1.0628196,2.89425852,6.65425701,13.38045867,19.11859217,15.83742503,4.0478165,3.13718545,4.83172923,11.304271,5.22418079,12.50700603,0.0
2018-05-04,2018-05-04T00:00:00Z,1.34717214,2.69853307,6.64471582,13.29231408,19.02352639,15.92456563,4.06659604,3.10076002,4.86318482,11.30334949,5.22645094,12.50883155,0.0
2018-05-05,2018-05-05T00:00:00Z,0.9005741,3.04002582,6.7454803,13.0147758,19.23772442,15.97559445,4.08448601,3.0990676,4.86485852,11.30164788,5.22595823,12.50980688,0.0
2018-05-06,2018-05-06T00:00:00Z,0.95250804,2.88219728,6.83707362,12.83425662,19.34256886,16.06853505,4.084627,3.08438748,4.8784226,11.298569,5.22376986,12.5130846,0.0
2018-05-07,2018-05-07T00:00:00Z,1.18170655,2.59085578,6.83056166,12.66754613,19.51338698,16.13688557,4.07382505,3.08865635,4.88260356,11.29393148,5.20891461,12.53112629,0.0
2018-05-08,2018-05-08T00:00:00Z,1.16569139,2.72087426,6.67124177,12.57732191,19.56675877,16.21618498,4.07180715,3.09318697,4.88570146,11.28666978,5.21197961,12.53258194,0.0
2018-05-09,2018-05-09T00:00:00Z,1.15975599,2.63751764,6.83564465,12.39916855,19.64799024,16.22229691,4.08502844,3.09359308,4.88931208,11.27351237,5.21427905,12.541901,0.0
2018-05-10,2018-05-10T00:00:00Z,1.16937197,2.72835862,6.68102606,12.30839319,19.79486328,16.25665393,4.08892828,3.09716161,4.89603481,11.21829069,5.21540864,12.54550893,0.0
2018-05-11,2018-05-11T00:00:00Z,1.44948713,2.51336015,6.628422,12.28896978,19.57823162,16.45524499,4.10809006,3.09859309,4.89367754,11.22109605,5.21135882,12.55346879,0.0
2018-05-12,2018-05-12T00:00:00Z,0.89211079,3.00468698,6.52801527,12.37121596,19.4822985,16.59172657,4.1406002,3.10280693,4.90301852,11.21108369,5.21624968,12.55618692,0.0
2018-05-13,2018-05-13T00:00:00Z,0.73643928,3.07163642,6.52464918,12.32101504,19.48621095,16.716741,4.14311283,3.10781042,4.90046279,11.21588765,5.21833225,12.5577022,0.0
2018-05-14,2018-05-14T00:00:00Z,1.67409435,2.6408121,6.51689266,12.17884916,19.39571198,16.6388148,4.13904663,3.11115439,4.71033231,11.20001024,5.22571981,12.56856158,0.0
2018-05-15,2018-05-15T00:00:00Z,1.11967853,3.23312799,6.56794202,11.99852164,19.43230121,16.67165415,4.14413512,3.12223855,4.71669767,11.19344446,5.16216711,12.63809153,0.0
2018-05-16,2018-05-16T00:00:00Z,1.42264013,3.17587096,6.33552652,11.89650722,19.36446348,16.82672545,4.1464272,3.10343854,4.7377509,11.16983957,5.1811472,12.63966282,0.0
2018-05-17,2018-05-17T00:00:00Z,1.69157432,3.41478532,6.22660974,11.90633642,19.1446773,16.81939348,4.13783502,3.07868515,4.68783714,11.06188591,5.18912967,12.64125054,0.0
2018-05-18,2018-05-18T00:00:00Z,1.46834513,3.50245023,6.38735638,11.85009449,19.11671682,16.87839879,4.1358913,3.07687131,4.68926654,11.06386634,5.18287195,12.64787072,0.0
2018-05-19,2018-05-19T00:00:00Z,0.73322947,4.20074808,6.34904295,11.89992623,19.07058726,16.93323223,4.14857115,3.07394453,4.68385823,11.06751821,5.19013551,12.64920615,0.0
2018-05-20,2018-05-20T00:00:00Z,0.70307417,4.20684196,6.14283415,12.08649838,18.96305296,17.06808521,4.1694702,3.07695147,4.68755968,11.04518921,5.19983026,12.65061235,0.0
2018-05-21,2018-05-21T00:00:00Z,0.99931642,3.51903645,6.45242757,12.04309635,19.02428577,17.13277049,4.15752934,3.09130414,4.68248902,11.04191068,5.20360268,12.65223108,0.0
2018-05-22,2018-05-22T00:00:00Z,1.0665163,3.41571309,6.4667302,11.99953884,19.01905261,17.14133934,4.21904301,3.09152941,4.68524767,11.03639283,5.1789633,12.67993338,0.0
2018-05-23,2018-05-23T00:00:00Z,1.18391407,3.07484311,6.70540277,11.22406952,19.69028082,17.19510736,4.23979493,3.10842807,4.6876931,11.03080755,5.17368237,12.68597633,0.0
2018-05-24,2018-05-24T00:00:00Z,1.16141621,2.6260111,7.08991571,11.34047622,19.68050975,17.20111542,4.23800265,3.07564237,4.69273475,11.03081289,5.17511037,12.68825256,0.0
2018-05-25,2018-05-25T00:00:00Z,1.15282531,2.30496584,7.27148082,11.21616916,19.85044689,17.17085275,4.36564521,3.08054329,4.69362818,11.02925274,5.16914562,12.6950442,0.0
2018-05-26,2018-05-26T00:00:00Z,0.62407785,2.78493786,7.11014116,11.39987099,19.76980483,17.25419321,4.38585426,3.07869858,4.70038947,11.02693885,5.16900896,12.69608397,0.0
2018-05-27,2018-05-27T00:00:00Z,0.62697122,2.79997012,7.05114856,11.34842843,19.6767424,17.4268749,4.39451561,3.06808621,4.71442129,11.02773027,5.16626005,12.69885095,0.0
2018-05-28,2018-05-28T00:00:00Z,1.14918417,2.39682445,6.92746757,11.28207056,19.49824457,17.6547805,4.19190645,3.29190739,4.7160216,11.01605629,5.17573357,12.69980288,0.0
2018-05-29,2018-05-29T00:00:00Z,1.22711783,2.3416881,6.88181275,11.11023246,19.57349813,17.73140456,4.2193513,3.30273789,4.72001406,11.0071351,5.12737643,12.75763139,0.0
2018-05-30,2018-05-30T00:00:00Z,1.25819989,2.32404993,6.93424026,10.89667683,19.65892482,17.76441006,4.25530726,3.2803008,4.73181229,11.00621113,5.12798504,12.76188168,0.0
2018-05-31,2018-05-31T00:00:00Z,1.10960368,2.46730776,6.99836305,10.76617099,19.60617422,17.8746565,4.26555473,3.28111245,4.71399496,11.02564409,5.12724102,12.76417655,0.0
2018-06-01,2018-06-01T00:00:00Z,1.11575172,2.38940456,6.87664351,10.92379525,19.59462318,17.87327857,4.31019443,3.28072547,4.71577764,11.0068905,5.11150595,12.80140922,0.0
2018-06-02,2018-06-02T00:00:00Z,0.7852129,2.72364426,6.78957381,10.92425446,19.60055056,17.93063566,4.33038207,3.26982714,4.71777438,11.00550095,5.11777335,12.80487047,0.0
2018-06-03,2018-06-03T00:00:00Z,0.81345105,2.73692554,6.64706859,10.66012141,19.83885282,18.05808964,4.33569543,3.25933662,4.71555489,10.99987931,5.12923759,12.80578711,0.0
2018-06-04,2018-06-04T00:00:00Z,1.16088891,2.43805807,6.55732138,10.63631721,19.77227935,18.1818703,4.31237107,3.28519894,4.72317969,10.99769348,5.12455601,12.81026559,0.0
2018-06-05,2018-06-05T00:00:00Z,1.2141209,2.37600981,6.58104064,10.53812021,19.52428684,18.50051855,4.3141962,3.29126953,4.73163928,10.99306777,5.12402622,12.81170407,0.0
2018-06-06,2018-06-06T00:00:00Z,1.11398209,2.42606953,6.61728724,10.48317585,19.35302479,18.70584368,4.35382469,3.28796279,4.73097976,10.99003397,5.11568025,12.82213536,0.0
2018-06-07,2018-06-07T00:00:00Z,1.04117816,2.40625142,6.68400702,9.98434762,19.73822458,18.82208134,4.3722373,3.2824923,4.74276028,10.98832407,5.10625689,12.83183903,0.0
2018-06-08,2018-06-08T00:00:00Z,1.19809053,2.40324103,6.53286914,9.99649543,19.61156205,18.89538574,4.40828062,3.28355697,4.74389986,10.98636358,5.10159215,12.8386629,0.0
2018-06-09,2018-06-09T00:00:00Z,0.78317989,2.79559751,6.46779125,9.96880784,19.60879914,18.96533318,4.45781221,3.27990273,4.74690671,10.98291013,5.08973499,12.85322441,0.0
2018-06-10,2018-06-10T00:00:00Z,1.16044578,2.54692425,6.29589627,9.98176457,19.3560261,19.22279253,4.46939926,3.29193001,4.7469365,10.98116228,5.07795181,12.86877063,0.0
2018-06-11,2018-06-11T00:00:00Z,1.3947494,2.38885738,6.29100059,9.81800341,19.05603682,19.60049721,4.4595793,3.31469281,4.75047408,10.97934038,5.07310986,12.87365876,0.0
2018-06-12,2018-06-12T00:00:00Z,1.28896585,2.53701015,6.34130411,9.65186039,18.95955641,19.66407211,4.55816027,3.31470941,4.7604348,10.97720735,5.0613754,12.88534376,0.0
2018-06-13,2018-06-13T00:00:00Z,1.67624248,2.4373807,5.8715713,9.93037597,18.81103546,19.53331558,4.71750858,3.32851286,4.77009821,10.94954654,5.0840478,12.89036453,0.0
2018-06-14,2018-06-14T00:00:00Z,1.23277698,2.87497284,5.76268805,9.95363797,18.67103495,19.72115878,4.75407482,3.33553626,4.7707449,10.94755522,5.06914427,12.90667497,0.0
2018-06-15,2018-06-15T00:00:00Z,1.1890163,2.84910449,5.65112762,10.1327313,18.23992563,20.11988788,4.76950711,3.35281173,4.77316392,10.94617443,5.05142399,12.92512559,0.0
2018-06-16,2018-06-16T00:00:00Z,0.75460982,3.23705293,5.05458849,10.67046737,18.25135223,20.20046634,4.78104822,3.34968929,4.77978889,10.94228271,5.04774847,12.93090522,0.0
2018-06-17,2018-06-17T00:00:00Z,0.7348583,3.07400866,4.81610011,10.96970671,18.26699951,20.2571909,4.82794708,3.35076532,4.78345968,10.93980181,5.04093446,12.93822746,0.0
2018-06-18,2018-06-18T00:00:00Z,1.12247753,2.63319323,4.89349298,10.89202658,18.13953872,20.42824096,4.82869066,3.35914031,4.77251311,10.94687502,5.03509843,12.94871248,0.0
2018-06-19,2018-06-19T00:00:00Z,1.10286798,2.61010589,4.97796374,10.77241663,18.09472006,20.51676869,4.8492299,3.37381611,4.77034244,10.90433593,5.07112103,12.95631162,0.0
2018-06-20,2018-06-20T00:00:00Z,1.01763182,2.28962577,5.35152332,10.73751012,18.03245558,20.59304629,4.89407255,3.33443176,4.81795016,10.90270718,5.06264201,12.96640343,0.0
2018-06-21,2018-06-21T00:00:00Z,1.05826384,2.25130471,5.36729459,10.7686359,17.95051655,20.67152024,4.88583945,3.35230774,4.75834129,10.90653376,5.05318196,12.97625999,0.0
2018-06-22,2018-06-22T00:00:00Z,1.28425866,2.07347125,5.28852248,10.81352821,17.82999058,20.74313794,4.91213204,3.34107531,4.76976613,10.91477732,5.04853343,12.98080666,0.0
2018-06-23,2018-06-23T00:00:00Z,0.78815877,2.61191144,5.14934789,10.68982213,17.98168177,20.77702247,4.9483337,3.32775436,4.77361246,10.92174256,5.04214743,12.98846502,0.0
2018-06-24,2018-06-24T00:00:00Z,0.96822164,2.51291473,5.06492514,10.64542067,17.94764431,20.848129,4.95016909,3.31980479,4.79316777,10.92341232,5.03222946,12.99396108,0.0
2018-06-25,2018-06-25T00:00:00Z,1.08132264,2.31876526,5.17952221,10.49815389,17.88015345,21.02942859,4.93866898,3.32854636,4.79093661,10.91576154,5.01287075,13.02586972,0.0
2018-06-26,2018-06-26T00:00:00Z,1.02501302,2.34264242,5.28584694,10.38926351,17.80153223,21.12307213,4.89749644,3.37684226,4.80568392,10.91413852,5.00426849,13.0342001,0.0
2018-06-27,2018-06-27T00:00:00Z,1.4483684,2.29964269,5.23999296,10.2632359,17.74589062,20.94596138,4.90554994,3.38937085,4.81013962,10.90301618,5.00035398,13.04847747,0.0
2018-06-28,2018-06-28T00:00:00Z,1.13620182,2.58440608,5.26730557,10.09982033,17.31256358,21.507049,4.94619697,3.38471023,4.81275379,10.90282725,4.99526179,13.05090361,0.0
2018-06-29,2018-06-29T00:00:00Z,1.10327086,2.51004381,5.28025706,10.18419639,16.8989663,21.91408386,4.9077809,3.41121934,4.82096298,10.92359013,4.99001924,13.05560913,0.0
