date,0 ~ 0.01 BTC (%),0.01 ~ 0.1 BTC (%),0.1 ~ 1 BTC (%),1 ~ 10 BTC (%),10 ~ 100 BTC (%),100 ~ 1K BTC (%),1K ~ 10K BTC (%),10K BTC ~ (%)
2022-04-16,0.3831489,1.51300463,5.00795711,10.57297604,25.23481369,27.8712339,20.99961774,8.41724798
2022-04-17,0.38360742,1.51355305,5.01162667,10.58092215,25.23680859,27.86157292,20.99540531,8.41650388
2022-04-18,0.38347314,1.51482966,5.0130767,10.58366587,25.25276278,27.87353952,21.01642246,8.36222988
2022-04-19,0.38422905,1.51623299,5.01706579,10.59209827,25.23138042,27.87592053,21.02214837,8.36092459
2022-04-20,0.38423028,1.51770615,5.01981384,10.5860702,25.20807817,27.88531623,21.04088442,8.35790071
2022-04-21,0.38434199,1.51791741,5.01689634,10.59444949,25.20845409,27.87612575,21.04827814,8.35353678
2022-04-22,0.38513312,1.52041815,5.01942471,10.60134547,25.21364568,27.87199042,21.03490625,8.3531362
2022-04-23,0.38546166,1.52075011,5.02124858,10.60583039,25.22217502,27.85325186,21.09114694,8.30013543
2022-04-24,0.38590158,1.52186394,5.0234683,10.60673279,25.20214783,27.84935457,21.1104253,8.3001057
2022-04-25,0.38508248,1.51969884,5.02007525,10.59665111,25.23873113,27.83631851,21.16139282,8.24204988
2022-04-26,0.38561172,1.52149244,5.02162384,10.59933162,25.22413374,27.83393735,21.1735518,8.24031748
2022-04-27,0.38608866,1.52347166,5.02408005,10.6011046,25.22472976,27.85528713,21.14648903,8.23874911
2022-04-28,0.38645921,1.52573848,5.02887798,10.60514858,25.20771779,27.79269767,21.21461609,8.23874419
2022-04-29,0.38664324,1.52739527,5.02835631,10.6098815,25.18909123,27.80452734,21.21731211,8.236793
2022-04-30,0.38670421,1.5274992,5.03152549,10.61661829,25.16802983,27.81938763,21.21419108,8.23604427
2022-05-01,0.38783371,1.52969095,5.03552259,10.61486905,25.16638114,27.83312799,21.1976051,8.23496946
2022-05-02,0.38791959,1.53210603,5.04093773,10.6175141,25.17906134,27.79343114,21.27166272,8.17736735
2022-05-03,0.38890463,1.53541723,5.04564517,10.60319591,25.22670828,27.75673973,21.32875761,8.11463144
2022-05-04,0.3897467,1.53780017,5.05014813,10.58746851,25.21642704,27.81484608,21.29136447,8.11219889
2022-05-05,0.3898873,1.53739224,5.04769656,10.58941362,25.20017833,27.78395987,21.36292526,8.08854683
2022-05-06,0.38960371,1.5386618,5.05078983,10.59650287,25.19255492,27.85292908,21.2981492,8.08080858
2022-05-07,0.39043189,1.53778236,5.05170346,10.59937869,25.16691633,27.85952798,21.31416957,8.08008974
2022-05-08,0.39089335,1.53929704,5.05419146,10.60851862,25.16743386,27.87608585,21.29189659,8.07168323
2022-05-09,0.39104811,1.5419983,5.05700048,10.62644028,25.18427334,27.70243457,21.14753333,8.34927159
2022-05-10,0.39221391,1.54700623,5.06411782,10.62994258,25.22023817,27.70529748,21.12661693,8.31456688
2022-05-11,0.39281259,1.55145752,5.07797757,10.62717308,25.19178281,27.62161377,21.27245267,8.26473
2022-05-12,0.39276172,1.55521908,5.09147139,10.62724754,25.20969556,27.64355083,21.218963,8.26109089
2022-05-13,0.39297049,1.5543188,5.09687406,10.6670239,25.26684739,27.51823549,21.19411942,8.30961045
2022-05-14,0.39247029,1.54924248,5.08233116,10.64334931,25.22934728,27.60463059,21.19175609,8.3068728
2022-05-15,0.3907721,1.54513881,5.09039845,10.65952797,25.24231773,27.5988526,21.16720883,8.30578351
2022-05-16,0.38992611,1.54682007,5.09911722,10.67586957,25.22961229,27.60291614,21.15057375,8.30516484
2022-05-17,0.38940735,1.54716833,5.10357724,10.69278482,25.23872569,27.55914817,21.23395706,8.23523135
2022-05-18,0.39019751,1.54935135,5.10888017,10.70042957,25.23061238,27.5701218,21.21580189,8.23460534
2022-05-19,0.39086898,1.54937399,5.10730043,10.70574761,25.25620029,27.56385239,21.19238132,8.23427499
2022-05-20,0.3909776,1.55079714,5.11102396,10.71136157,25.24940437,27.53930964,21.19270332,8.2544224
2022-05-21,0.39172571,1.55181541,5.11575365,10.72276964,25.24004456,27.51720866,21.20663382,8.25404854
2022-05-22,0.39203474,1.5521667,5.11896649,10.73214537,25.24436633,27.49827341,21.2083289,8.25371806
2022-05-23,0.39162075,1.55263937,5.12167206,10.72399733,25.1781446,27.4535804,21.16824164,8.41010386
2022-05-24,0.39210099,1.55460069,5.12405165,10.73911739,25.16116524,27.43461048,21.18458088,8.40977268
2022-05-25,0.39198884,1.55487979,5.12610386,10.74973308,25.15091969,27.40856747,21.21023143,8.40757585
2022-05-26,0.39239001,1.5558553,5.12840042,10.69440777,25.16428214,27.43116373,21.2263139,8.40718673
2022-05-27,0.39312987,1.55841717,5.1311922,10.70307871,25.1411574,27.41094894,21.26681791,8.3952578
2022-05-28,0.39359675,1.56022451,5.13460663,10.71294612,25.1474336,27.40502623,21.25131596,8.3948502
2022-05-29,0.39344502,1.56061991,5.13791446,10.70994091,25.15738645,27.44276157,21.22046875,8.37746293
2022-05-30,0.39204333,1.55989605,5.13786443,10.6992708,25.16519,27.43323284,21.25120754,8.36129502
2022-05-31,0.39169348,1.56250403,5.13608244,10.68213636,25.1440184,27.47220116,21.25900864,8.3523555
2022-06-01,0.39221389,1.56564135,5.1394472,10.69090949,25.16300003,27.43263993,21.26416532,8.35198278
2022-06-02,0.3921892,1.56523973,5.13972636,10.69773698,25.15168539,27.41477203,21.32164391,8.3170064
2022-06-03,0.3928433,1.56634889,5.1417621,10.70448653,25.14122581,27.35818789,21.46510967,8.23003581
2022-06-04,0.39309526,1.56787621,5.14463532,10.7090538,25.15589592,27.34355573,21.54817654,8.13771123
2022-06-05,0.39337831,1.56812275,5.14683784,10.70010798,25.15653689,27.35508199,21.44043298,8.23950125
2022-06-06,0.39278725,1.56785051,5.14583582,10.7027263,25.15136746,27.34893075,21.48703115,8.20347077
2022-06-07,0.39238956,1.56957999,5.15114562,10.71025627,25.17094389,27.16198475,21.66731419,8.17638572
2022-06-08,0.39286466,1.57051755,5.1535303,10.71742855,25.19150335,27.15367898,21.69790638,8.12257023
2022-06-09,0.39337953,1.57265286,5.15627365,10.72841025,25.16131466,27.14163911,21.72414849,8.12218143
2022-06-10,0.39419424,1.57474656,5.16127781,10.74781582,25.16706524,27.14027274,21.69284333,8.12178425
2022-06-11,0.39434573,1.5754951,5.16606158,10.75362272,25.18167814,27.15081952,21.65660299,8.12137422
2022-06-12,0.39502328,1.57696018,5.17044225,10.76936038,25.17837383,27.12005841,21.66874559,8.12103607
2022-06-13,0.39474291,1.57849794,5.18355361,10.80180615,25.14816115,27.15802116,21.62916304,8.10605403
2022-06-14,0.39369272,1.57936365,5.19847276,10.81292633,25.17603406,27.17240634,21.49244904,8.17465511
2022-06-15,0.39316626,1.58012125,5.20479462,10.82586221,25.19867475,27.29591535,21.50972153,7.99174402
2022-06-16,0.39392268,1.58339684,5.20853573,10.84582506,25.20380282,27.21773669,21.62411914,7.92266105
2022-06-17,0.39501172,1.5888095,5.22212004,10.87289473,25.22211401,27.30620132,21.5566652,7.83618348
2022-06-18,0.39447885,1.58974685,5.23541055,10.9035051,25.24829343,27.09121503,21.15788367,8.37946652
2022-06-19,0.39487266,1.59239081,5.24537819,10.90688509,25.24534951,27.05834673,21.1776757,8.3791013
2022-06-20,0.39522777,1.59496104,5.24986332,10.90601599,25.21789599,27.04383108,21.23968145,8.35252336
2022-06-21,0.39510221,1.59789707,5.26360414,10.9226066,25.18781988,27.01863132,21.18722444,8.42711435
2022-06-22,0.39538898,1.60102522,5.27026737,10.93949496,25.23396773,26.93736663,21.27072932,8.35175979
2022-06-23,0.39586702,1.60384535,5.28166924,10.9572354,25.20625639,26.93831982,21.26546293,8.35134385
2022-06-24,0.39652352,1.60642181,5.29391581,10.98324087,25.21065943,26.93267216,21.1606418,8.41592461
2022-06-25,0.39698379,1.60906182,5.29944133,10.99082006,25.23882217,26.91612108,21.13324148,8.41550827
2022-06-26,0.39731469,1.61253786,5.30712892,11.00016171,25.23189404,26.9230727,21.11276226,8.41512781
2022-06-27,0.39678919,1.61398034,5.31708191,11.01457707,25.25061117,26.89350773,21.17215495,8.34129765
2022-06-28,0.39668889,1.61610035,5.32651151,11.03702138,25.24547542,26.91115859,21.12614513,8.34089872
2022-06-29,0.3968403,1.61636339,5.33164336,10.97821923,25.28221595,26.91299532,21.08845822,8.39326422
2022-06-30,0.39735138,1.62016952,5.34588617,10.97599578,25.28547975,26.84640141,21.09779926,8.43091673
2022-07-01,0.39862416,1.62553365,5.35761296,10.99033517,25.24013096,26.85851045,21.16693215,8.3623205
2022-07-02,0.39905138,1.62613768,5.36940639,11.00642949,25.26949227,26.83624574,21.18472073,8.30851631
2022-07-03,0.39967513,1.62764475,5.37685827,11.01950973,25.27351957,26.82252277,21.17217523,8.30809456
2022-07-04,0.39955263,1.62906913,5.38651071,11.03324428,25.27919123,26.82712031,21.13760673,8.30770497
2022-07-05,0.39988259,1.6331617,5.39521946,11.0569757,25.30977913,26.83053431,21.06706316,8.30738396
2022-07-06,0.40017137,1.63556704,5.40202717,11.06796225,25.32263669,26.80979145,21.05830013,8.3035439
2022-07-07,0.39953106,1.635453,5.4050899,11.0766393,25.29792906,26.77546841,21.04929062,8.36059864
2022-07-08,0.39999827,1.63691657,5.40893336,11.07508705,25.31316356,26.72919738,21.07658826,8.36011555
2022-07-09,0.40060695,1.63926892,5.41295004,11.08437569,25.31864375,26.70809386,21.07661506,8.35944573
2022-07-10,0.40089049,1.64156006,5.4179334,11.08957703,25.33694318,26.72520854,21.02886028,8.35902701
2022-07-11,0.40139405,1.64501235,5.42412331,11.09379281,25.3591241,26.75518204,21.0176797,8.30369164
2022-07-12,0.40122055,1.64397253,5.42881901,11.09640607,25.36948351,26.7894156,20.96740155,8.30328118
2022-07-13,0.40273084,1.6497539,5.43788576,11.11278935,25.37821272,26.76149646,20.95414877,8.30298219
2022-07-14,0.40260076,1.64939439,5.43856411,11.08378316,25.35928628,26.82248602,20.9412401,8.30264518
2022-07-15,0.40289415,1.64831141,5.44094508,11.08749263,25.3966979,26.8000298,20.56176918,8.66185986
2022-07-16,0.40350545,1.6484619,5.44406808,11.09492451,25.3943895,26.7865145,20.56759828,8.66053778
2022-07-17,0.40352565,1.64969527,5.44868014,11.09983153,25.39840068,26.77923794,20.56044249,8.6601863
2022-07-18,0.40361874,1.65213949,5.45352728,11.10637629,25.40188728,26.78622268,20.53641323,8.65981502
2022-07-19,0.40293174,1.65282444,5.45590457,11.11216647,25.40396554,26.50429643,20.8088235,8.6590873
2022-07-20,0.40258184,1.65135649,5.45846153,11.0898714,25.40174138,26.54604474,20.74994837,8.69999425
2022-07-21,0.40259543,1.65057226,5.45990385,11.09313817,25.36559738,26.19873182,20.68284431,9.14661679
2022-07-22,0.40361247,1.65332532,5.46389626,11.09390113,25.38761524,26.16916612,20.63564491,9.19283855
2022-07-23,0.40407938,1.65455998,5.466277,11.09914605,25.38754083,26.15344114,20.64044986,9.19450575
2022-07-24,0.40424716,1.65633901,5.46890661,11.09167304,25.39437917,26.15031972,20.64015993,9.19397537
2022-07-25,0.40404433,1.65676235,5.47299559,11.09435177,25.40747338,26.15910552,20.61215326,9.1931138
2022-07-26,0.40373296,1.65859274,5.47729389,11.10610588,25.4224056,26.14223147,20.61319388,9.17644357
2022-07-27,0.40409617,1.66118331,5.48120744,11.11142879,25.41827536,26.13511303,20.61333253,9.17536337
2022-07-28,0.40341862,1.66077778,5.47521521,11.1203568,25.38481254,26.10145818,20.67953261,9.17442827
2022-07-29,0.40408238,1.66176014,5.47626385,11.12287125,25.3664044,26.12657074,20.66845662,9.17359061
2022-07-30,0.40486629,1.66312386,5.47635802,11.12671184,25.38747854,26.12992214,20.63850983,9.17302947
2022-07-31,0.40517395,1.66480273,5.48016515,11.12821686,25.39896837,26.12809281,20.62187459,9.17270554
2022-08-01,0.40482357,1.66672795,5.48043997,11.12892347,25.40173163,26.12515379,20.63574796,9.15645166
2022-08-02,0.40505735,1.66820723,5.4842423,11.11798845,25.4103033,26.16669553,20.59232545,9.15518038
2022-08-03,0.40512154,1.66679705,5.48383685,11.10752097,25.41002976,26.18652759,20.58550097,9.15466527
2022-08-04,0.40582898,1.6696998,5.48754854,11.1086537,25.42885528,26.16798695,20.63097973,9.10044702
2022-08-05,0.40680498,1.67120866,5.48917709,11.11062392,25.43201551,26.17548285,20.61462358,9.1000634
2022-08-06,0.40654167,1.67149128,5.49021184,11.11050067,25.44140027,26.16775271,20.60755951,9.10454203
2022-08-07,0.40674695,1.67320258,5.4914861,11.10842339,25.45727158,26.17199624,20.58683774,9.10403543
2022-08-08,0.40695262,1.67537554,5.49215006,11.10616644,25.43501282,26.21117641,20.56992582,9.10324031
2022-08-09,0.40631811,1.67564586,5.49426737,11.11063786,25.44966699,26.14772352,20.61301054,9.10272977
2022-08-10,0.40621484,1.67612674,5.4949694,11.11856395,25.44815914,26.16309479,20.59068137,9.10218977
2022-08-11,0.40693555,1.67753912,5.49634342,11.12304767,25.45580989,26.20376961,20.53505052,9.10150421
2022-08-12,0.40754145,1.67730981,5.49764442,11.13186781,25.45707507,26.22556343,20.52339172,9.07960629
2022-08-13,0.40811541,1.67818458,5.49809133,11.13254843,25.4754751,26.15484678,20.57350875,9.07922961
2022-08-14,0.40766142,1.67886198,5.50051036,11.1408083,25.45252588,26.17635298,20.564509,9.07877007
2022-08-15,0.40760971,1.68005839,5.5034586,11.14550246,25.45266293,26.18752161,20.54527161,9.0779147
2022-08-16,0.40730372,1.68025722,5.50803062,11.1431691,25.44838706,26.19535102,20.45317375,9.16432751
2022-08-17,0.40779745,1.67259975,5.51059919,11.14635468,25.45568021,26.18967903,20.45340943,9.16388026
2022-08-18,0.40717934,1.67199903,5.50934285,11.13896632,25.47391578,26.19954088,20.43571161,9.16334419
2022-08-19,0.40824966,1.67427022,5.51224851,11.13931385,25.47366666,26.18157062,20.50549291,9.10518757
2022-08-20,0.40893748,1.67668714,5.51584893,11.14607484,25.48617811,26.15202579,20.50962988,9.10461783
2022-08-21,0.40919951,1.67666876,5.51848889,11.14838688,25.49049508,26.14909673,20.50334409,9.10432006
2022-08-22,0.40933374,1.67821179,5.52200255,11.14916104,25.49603516,26.13593653,20.50566071,9.1036585
2022-08-23,0.4087514,1.67762845,5.5264562,11.15665534,25.49896153,26.11950552,20.53010641,9.08193515
2022-08-24,0.40898715,1.67571879,5.52965976,11.16311703,25.48304237,26.12894455,20.52972329,9.08080707
2022-08-25,0.40908092,1.67576714,5.53147167,11.16087711,25.48619771,26.14333195,20.51319024,9.08008327
2022-08-26,0.40978068,1.67619222,5.53617097,11.17318304,25.47561053,26.1404755,20.50923273,9.07935433
2022-08-27,0.40990935,1.67682349,5.53772613,11.17272064,25.50074436,26.12801332,20.49884995,9.07521278
2022-08-28,0.40987426,1.67611966,5.54153351,11.18000701,25.50302685,26.12821462,20.48656833,9.07465575
2022-08-29,0.40939132,1.67640145,5.54560746,11.17721016,25.50237291,26.13837632,20.47672481,9.07391557
2022-08-30,0.40897041,1.67770121,5.55159167,11.18264307,25.49005226,26.15861878,20.45753832,9.07288429
2022-08-31,0.40882779,1.67843226,5.55080036,11.17809673,25.50601899,26.19713254,20.42700157,9.05368976
2022-09-01,0.40909951,1.68093963,5.55515442,11.17295301,25.501152,26.19004023,20.45850769,9.0321535
2022-09-02,0.41060374,1.68293482,5.556878,11.17958672,25.46885925,26.16948601,20.49997828,9.03167318
2022-09-03,0.41031063,1.68267641,5.55812573,11.18289342,25.48858554,26.17541563,20.4720855,9.02990714
2022-09-04,0.41026152,1.68336005,5.56068962,11.18958757,25.49263628,26.15956734,20.47451546,9.02938217
2022-09-05,0.40950801,1.68340822,5.5589265,11.19122444,25.49614403,26.17223548,20.45968135,9.02887197
2022-09-06,0.4096509,1.68426712,5.56557671,11.20244771,25.50044014,26.21828396,20.40062288,9.01871058
2022-09-07,0.40931353,1.6847893,5.56956704,11.20394837,25.5188139,26.26321805,20.33363174,9.01671807
2022-09-08,0.40991972,1.68619853,5.57033273,11.2248051,25.5102478,26.28513031,20.29695863,9.01640717
2022-09-09,0.41065523,1.68595869,5.56905237,11.21767625,25.51906213,26.29721929,20.28446139,9.01591466
2022-09-10,0.41093248,1.68617595,5.56703125,11.22105959,25.55096727,26.29685495,20.25178676,9.01519176
2022-09-11,0.41068267,1.68619634,5.56596635,11.22732826,25.55259286,26.3102356,20.23246716,9.01453077
2022-09-12,0.41037518,1.6859328,5.56706621,11.2198303,25.56352373,26.36247092,20.1768204,9.01398046
2022-09-13,0.41098056,1.68793472,5.56751342,11.21194603,25.49922432,26.41494293,20.0375571,9.16990092
2022-09-14,0.41109058,1.68972954,5.57221931,11.22169724,25.50734505,26.22367036,20.20488503,9.1693629
2022-09-15,0.41150504,1.69125374,5.57408702,11.2237172,25.53673403,26.27789768,20.16993751,9.11486778
2022-09-16,0.4130953,1.69469938,5.57652878,11.2242374,25.5385798,26.31076176,20.12751248,9.11458509
2022-09-17,0.41282276,1.69492791,5.57687701,11.23345406,25.54383695,26.32390615,20.10009567,9.11407948
2022-09-18,0.41300933,1.69602213,5.57851076,11.23625528,25.53563971,26.34129127,20.08548369,9.11378784
2022-09-19,0.41335372,1.69682816,5.58243516,11.2417393,25.55778299,26.30563529,20.0886633,9.11356207
2022-09-20,0.4127959,1.69666534,5.5823644,11.24821575,25.56322255,26.29641112,20.24399774,8.9563272
2022-09-21,0.41223893,1.69703158,5.5864915,11.23353322,25.56924299,26.32641488,20.21949315,8.95555375
2022-09-22,0.4128552,1.69808602,5.59119657,11.23950174,25.54360714,26.41856435,20.14108855,8.95510043
2022-09-23,0.41299672,1.69849222,5.59166388,11.23775688,25.54437706,26.48420083,20.07598813,8.95452428
2022-09-24,0.41345155,1.699776,5.59329251,11.23737643,25.55435247,26.47031917,20.07706508,8.9543668
2022-09-25,0.41441583,1.70139518,5.59538858,11.24412905,25.5426452,26.45527087,20.09283635,8.95391894
2022-09-26,0.41338808,1.70160928,5.59635595,11.23730711,25.56253107,26.45446003,20.13606995,8.89827852
2022-09-27,0.41299632,1.70220184,5.59570135,11.21306254,25.55133003,26.51859765,20.1249459,8.88116438
2022-09-28,0.41342603,1.70181815,5.59850057,11.21717845,25.55074603,26.43520781,20.20260156,8.8805214
2022-09-29,0.41368472,1.70320464,5.60170132,11.20722872,25.5041381,26.32181857,20.11015322,9.13807071
2022-09-30,0.41432553,1.70496121,5.60012096,11.20343571,25.45691498,26.27622981,20.15607847,9.18793333
2022-10-01,0.41448083,1.70462005,5.60099955,11.21048035,25.44108272,26.26358575,20.17802182,9.18672893
2022-10-02,0.41437574,1.70376946,5.60358732,11.21667095,25.43169225,26.2738699,20.16945927,9.18657511
2022-10-03,0.4134336,1.70399534,5.60288209,11.21934577,25.41311521,26.32086522,20.19718088,9.12918189
2022-10-04,0.41337799,1.70431566,5.60322783,11.21661643,25.39758586,26.37775147,20.15880194,9.12832283
2022-10-05,0.4137756,1.70341597,5.6033133,11.21623521,25.38892758,26.28858802,20.20151321,9.18423112
2022-10-06,0.41400395,1.70423788,5.60320309,11.2072672,25.33420056,26.3400321,20.21107224,9.18598298
2022-10-07,0.41214664,1.70464975,5.60707262,11.22181569,25.33737598,26.19758925,20.30155025,9.21779981
2022-10-08,0.41292427,1.70671831,5.60913793,11.23119511,25.34073386,26.16173237,20.32043848,9.21711968
2022-10-09,0.41354401,1.70932561,5.61121597,11.23301215,25.34620745,26.17227826,20.29754184,9.21687471
2022-10-10,0.41274878,1.70936828,5.61293717,11.22769038,25.36375723,26.19781101,20.25935348,9.21633368
2022-10-11,0.41271664,1.71027473,5.61615229,11.23350399,25.36398044,26.21178191,20.19260428,9.25898573
2022-10-12,0.41334253,1.71179578,5.61913267,11.23569382,25.35091544,26.21858599,20.2024828,9.24805097
2022-10-13,0.41363244,1.71168443,5.62143065,11.2401911,25.29267144,26.23275954,20.25586838,9.23176202
2022-10-14,0.41361421,1.71421752,5.62369368,11.24708176,25.29767459,26.22259539,20.25008552,9.23103734
2022-10-15,0.41368479,1.71456118,5.62512306,11.25485423,25.29664407,26.22183667,20.24267149,9.2306245
2022-10-16,0.41431456,1.7172118,5.6279594,11.26318121,25.2927076,26.20608255,20.24834592,9.23019696
2022-10-17,0.4140978,1.71699606,5.62885238,11.263244,25.28086946,26.19738161,20.32563195,9.17292673
2022-10-18,0.41325137,1.71921543,5.62788063,11.25758355,25.2444644,26.16584073,20.39930427,9.17245962
2022-10-19,0.41202834,1.71648592,5.62666176,11.25702781,25.24184176,26.0215825,20.42387698,9.30049495
2022-10-20,0.41194895,1.71600875,5.6277659,11.26853455,25.26010466,25.99088646,20.42506299,9.29968774
2022-10-21,0.41264185,1.71761931,5.63120519,11.27185472,25.26306115,25.98355807,20.42056634,9.29949336
2022-10-22,0.41297871,1.71864569,5.63277513,11.27836078,25.2560581,26.00940108,20.39264146,9.29913905
2022-10-23,0.41364429,1.72093184,5.63525238,11.28011848,25.24054575,26.0215932,20.38933802,9.29857606
2022-10-24,0.41294451,1.71996658,5.63638252,11.28291059,25.2461718,26.00518643,20.39823885,9.29819872
2022-10-25,0.41365359,1.72152668,5.63666016,11.25077121,25.2497252,26.02937028,20.40068651,9.29760637
2022-10-26,0.41205691,1.71835888,5.63062704,11.205132,25.20381276,26.09963975,20.43916809,9.29120456
2022-10-27,0.4121289,1.71868728,5.62966069,11.21391579,25.21242442,26.14581923,20.3992287,9.26813499
2022-10-28,0.41259593,1.71858962,5.62979936,11.21427211,25.21459749,26.1444274,20.40938788,9.2563302
2022-10-29,0.41390235,1.72021011,5.62943042,11.2182188,25.21897443,26.15706801,20.39871018,9.24348571
2022-10-30,0.41430264,1.722404,5.62968972,11.22188534,25.22254633,26.15821547,20.40292034,9.22803615
2022-10-31,0.4136908,1.72168592,5.62975922,11.22620523,25.21979696,26.14489462,20.47181421,9.17215303
2022-11-01,0.41302714,1.72180212,5.63215619,11.22735471,25.21825965,26.15931904,20.48365771,9.14442344
2022-11-02,0.41378802,1.72391677,5.63489286,11.23442915,25.22892044,26.16157364,20.45841921,9.14405993
2022-11-03,0.4138174,1.72425541,5.63594335,11.24119615,25.23748356,26.17510712,20.32147771,9.2507193
2022-11-04,0.41482508,1.72514797,5.63679096,11.23896984,25.24417378,26.23467758,20.33296613,9.17244867
2022-11-05,0.41451578,1.72511535,5.6359602,11.23751607,25.24036149,26.24709307,20.32815456,9.17128348
2022-11-06,0.41524851,1.72816163,5.63804674,11.24015355,25.25932178,26.2262085,20.31690147,9.17595782
2022-11-07,0.41513223,1.72845124,5.64858285,11.26250219,25.29013941,26.24324524,20.23688473,9.17506211
2022-11-08,0.41452161,1.73074561,5.66426883,11.28183881,25.23345219,26.30017947,20.20012309,9.17487039
2022-11-09,0.41524803,1.73688523,5.6985724,11.31039402,25.24622123,26.19028408,20.34912096,9.05327406
2022-11-10,0.4159341,1.74211159,5.72917365,11.32351333,25.276543,26.08609292,20.32776148,9.09886994
2022-11-11,0.41696884,1.74828657,5.75998412,11.35122247,25.23669408,26.16451471,20.23322425,9.08910496
2022-11-12,0.41687713,1.74951315,5.78220491,11.38631239,25.28166889,26.10715843,20.22359402,9.05267107
2022-11-13,0.41746271,1.75782521,5.81748107,11.44454947,25.28924764,26.04731495,20.20955107,9.01656788
2022-11-14,0.41813957,1.76436053,5.8475572,11.48533401,25.25411718,26.02524522,20.29092282,8.91432346
2022-11-15,0.41644152,1.76188336,5.85506228,11.5016692,25.28691783,26.07978343,20.18534289,8.9128995
2022-11-16,0.415241,1.75541303,5.85859148,11.51751599,25.27595604,26.09218491,20.17771253,8.90738503
2022-11-17,0.4146367,1.75087213,5.86536964,11.52038273,25.31670749,26.05401678,20.01838374,9.0596308
2022-11-18,0.41441161,1.74853909,5.86548038,11.51920909,25.35440877,26.10187714,19.71987387,9.27620005
2022-11-19,0.4108441,1.74580408,5.86724613,11.52487404,25.34827665,26.10932096,19.72322637,9.27040766
2022-11-20,0.4089821,1.73646443,5.86922557,11.53915964,25.35863105,26.05945914,19.75815297,9.26992511
2022-11-21,0.4083213,1.73585768,5.88236094,11.55745278,25.3548482,26.07448811,19.66713108,9.31953992
2022-11-22,0.40765534,1.73489639,5.89529605,11.58107592,25.32597724,26.13784103,19.59655274,9.32070529
2022-11-23,0.40527922,1.73567984,5.91212633,11.6019876,25.32483313,26.12352227,19.62848364,9.26808797
2022-11-24,0.40360687,1.73835134,5.92225954,11.60505065,25.31335885,26.14635795,19.60492105,9.26609376
2022-11-25,0.4037989,1.74042293,5.93047183,11.61403182,25.31111461,26.18737433,19.54750853,9.26527705
2022-11-26,0.40413423,1.74190097,5.9370405,11.6277782,25.30367048,26.15678539,19.5637142,9.26497603
2022-11-27,0.40306079,1.74103198,5.9439124,11.63409306,25.32693642,26.17482327,19.51166591,9.26447616
2022-11-28,0.40181396,1.74062246,5.95247302,11.64757473,25.32926075,26.16364628,19.50054605,9.26406274
2022-11-29,0.40116691,1.74271143,5.9609669,11.66533123,25.32377547,26.14720095,19.49532088,9.26352623
2022-11-30,0.40061797,1.74463998,5.96959674,11.6629399,25.34527246,26.16715331,19.49876841,9.21101124
2022-12-01,0.39967376,1.74409243,5.97470407,11.68544836,25.35815297,26.15150422,19.54626153,9.14016266
2022-12-02,0.39966327,1.74822626,5.98161734,11.70113411,25.36275339,26.19031229,19.47650216,9.13979118
2022-12-03,0.39948917,1.74839145,5.98414125,11.70896759,25.36338149,26.19040857,19.46581857,9.13940191
2022-12-04,0.39806945,1.74931129,5.98942433,11.72252898,25.36121334,26.14101061,19.49945607,9.13898593
2022-12-05,0.39646471,1.74910643,5.9897886,11.72591313,25.38651155,26.12125147,19.49241195,9.13855217
2022-12-06,0.39563676,1.75042087,5.996834,11.72886298,25.38707854,26.12883096,19.47283108,9.13950482
2022-12-07,0.39521348,1.74956083,6.00016046,11.7394023,25.39947938,26.12017731,19.4570124,9.13899383
2022-12-08,0.39547443,1.75050828,6.00319492,11.74966684,25.40577724,26.04696184,19.5099187,9.13849775
2022-12-09,0.39593701,1.75215415,6.00927922,11.75402308,25.41809199,26.06985735,19.46261094,9.13804627
2022-12-10,0.39474002,1.75219089,6.01475666,11.76116755,25.41542522,26.06859195,19.45553881,9.1375889
2022-12-11,0.3950785,1.75301016,6.01919093,11.76290398,25.42620026,26.04231967,19.46414413,9.13715236
2022-12-12,0.3946476,1.75463132,6.02950635,11.77991818,25.45221234,25.99601886,19.45633762,9.13672774
2022-12-13,0.39464782,1.75751785,6.049981,11.81664228,25.53147103,25.89027995,19.36759502,9.19186506
2022-12-14,0.39439526,1.75761384,6.05394757,11.82169273,25.56294193,25.85668307,19.41330221,9.13942339
2022-12-15,0.39510826,1.76016811,6.06393346,11.83866893,25.56543091,25.88353464,19.28776624,9.20538944
2022-12-16,0.39668919,1.76495475,6.07686526,11.86634328,25.60154171,25.83107432,19.26428914,9.19824235
2022-12-17,0.39675712,1.76424348,6.08587419,11.88369519,25.62654894,25.76904862,19.20462804,9.26920442
2022-12-18,0.39611885,1.76792503,6.0943902,11.89094633,25.64133161,25.7644619,19.17921198,9.2656141
2022-12-19,0.39582562,1.77077632,6.09895036,11.90159241,25.61741384,25.79130637,19.20702902,9.21710606
2022-12-20,0.39589414,1.77238283,6.10499883,11.91440544,25.63531619,25.76079023,19.25692926,9.15928307
2022-12-21,0.39585388,1.7739387,6.10991192,11.92870649,25.62545947,25.8058064,19.26817526,9.09214788
2022-12-22,0.39632065,1.77724826,6.11462025,11.93865612,25.62772814,25.79034177,19.26447092,9.0906139
2022-12-23,0.39756017,1.78021789,6.11747664,11.94315393,25.61244096,25.8449981,19.21776929,9.08638302
