date,TVL
2024-05-28,100708161706
2024-05-29,99678845262
2024-05-30,98374853938
2024-05-31,98213575802
2024-06-01,99033553379
2024-06-02,99842540888
2024-06-03,99528329401
2024-06-04,99384264464
2024-06-05,100935854801
2024-06-06,102155428964
2024-06-07,101396038064
2024-06-08,98852928185
2024-06-09,98285470268
2024-06-10,98719314745
2024-06-11,97260944564
2024-06-12,94675769768
2024-06-13,96267010617
2024-06-14,94393158200
2024-06-15,94024633117
2024-06-16,95339320514
2024-06-17,96153736090
2024-06-18,94014556259
2024-06-19,92888997298
2024-06-20,93921624552
2024-06-21,92602338173
2024-06-22,92464538818
2024-06-23,92691848534
2024-06-24,90797694136
2024-06-25,88979087944
2024-06-26,90641146677
2024-06-27,89913082564
2024-06-28,90960158247
2024-06-29,89181110209
2024-06-30,89435995612
2024-07-01,91112037570
2024-07-02,91637903515
2024-07-03,90653624785
2024-07-04,88129774999
2024-07-05,83797477676
2024-07-06,82208088096
2024-07-07,83355544594
2024-07-08,80741372841
2024-07-09,82778186577
2024-07-10,83867347870
2024-07-11,84542556772
2024-07-12,84692387434
2024-07-13,85177276573
2024-07-14,86428480160
2024-07-15,88759541569
2024-07-16,91832387004
2024-07-17,92677719166
2024-07-18,91917033163
2024-07-19,91771466398
2024-07-20,94386395328
2024-07-21,94854512418
2024-07-22,95353967096
2024-07-23,94445058704
2024-07-24,94271189613
2024-07-25,91390757983
2024-07-26,89835546442
2024-07-27,92329035795
2024-07-28,92593798906
2024-07-29,92750149611
2024-07-30,93492717123
2024-07-31,92073828607
2024-08-01,90434982951
2024-08-02,89449384316
2024-08-03,85169159190
2024-08-04,82895929733
2024-08-05,77106318386
2024-08-06,72894319850
2024-08-07,75274538496
2024-08-08,73008461485
2024-08-09,78754485076
2024-08-10,78998508376
2024-08-11,79383567652
2024-08-12,77349541678
2024-08-13,79083410404
2024-08-14,80602107408
2024-08-15,78776286314
2024-08-16,77827217999
2024-08-17,78779823590
2024-08-18,79040800276
2024-08-19,79666434591
2024-08-20,79650258004
2024-08-21,79450698343
2024-08-22,80993062332
2024-08-23,80707733339
2024-08-24,84762374655
2024-08-25,84438667544
2024-08-26,84868165646
2024-08-27,82813595085
2024-08-28,77987775548
2024-08-29,78450244965
2024-08-30,78478669010
2024-08-31,78326010954
2024-09-01,78109441669
2024-09-02,76419208391
2024-09-03,78512078882
2024-09-04,76512646714
2024-09-05,77280660697
2024-09-06,75692205329
2024-09-07,72230583058
2024-09-08,73510723884
2024-09-09,74419522811
2024-09-10,76492032894
2024-09-11,76989061024
2024-09-12,76462249149
2024-09-13,77189491514
2024-09-14,79706626854
2024-09-15,79003284089
2024-09-16,77581543405
2024-09-17,75807617517
2024-09-18,77491290012
2024-09-19,77500859088
2024-09-20,80389329914
2024-09-21,82390838281
2024-09-22,82995139374
2024-09-23,82336380417
2024-09-24,84179781173
2024-09-25,84844698630
2024-09-26,83301555353
2024-09-27,85394448835
2024-09-28,86527120380
2024-09-29,85981815444
2024-09-30,86027204236
2024-10-01,84293213979
2024-10-02,81030755483
2024-10-03,78705531626
2024-10-04,78442095644
2024-10-05,80403859439
2024-10-06,80101594225
2024-10-07,79643811871
2024-10-08,80154367288
2024-10-09,79334834055
2024-10-10,77751119435
2024-10-11,77611111928
2024-10-12,80318488316
2024-10-13,81372509192
2024-10-14,81102873649
2024-10-15,84641159638
2024-10-16,83674512191
2024-10-17,83618686523
2024-10-18,82404898978
2024-10-19,83182694776
2024-10-20,83242004713
2024-10-21,85298290241
2024-10-22,85412554438
2024-10-23,85408729398
2024-10-24,83392471485
2024-10-25,84762108489
2024-10-26,82456814907
2024-10-27,82768210684
2024-10-28,82856978559
2024-10-29,84319480256
2024-10-30,86291850998
2024-10-31,86745503038
2024-11-01,83716326082
2024-11-02,83598893536
2024-11-03,83130417027
2024-11-04,82455114485
2024-11-05,80645860071
2024-11-06,82392802667
2024-11-07,89525182859
2024-11-08,92266891356
2024-11-09,93625909768
2024-11-10,96698487531
2024-11-11,99246448077
2024-11-12,103871253496
2024-11-13,103354129244
2024-11-14,101949288801
2024-11-15,99465218210
2024-11-16,101617048820
2024-11-17,102588915960
2024-11-18,102093386424
2024-11-19,104632558338
2024-11-20,103364459671
2024-11-21,103070536406
2024-11-22,109829667108
2024-11-23,110291651418
2024-11-24,112030553204
2024-11-25,111596085642
2024-11-26,110082795418
2024-11-27,108593779331
2024-11-28,117012599067
2024-11-29,115818066346
2024-11-30,117523908641
2024-12-01,119835468205
2024-12-02,120292430388
2024-12-03,118691859588
2024-12-04,126837718557
2024-12-05,125517643572
2024-12-06,124468460005
2024-12-07,129729745875
2024-12-08,129960818432
2024-12-09,129832802877
2024-12-10,120183273039
2024-12-11,120159575163
2024-12-12,126774110120
2024-12-13,127999258758
2024-12-14,129032544928
2024-12-15,128084481824
2024-12-16,131005571018
2024-12-17,133218746095
2024-12-18,130454179893
2024-12-19,123741444794
2024-12-20,117790699246
2024-12-21,118048061309
2024-12-22,114703757724
2024-12-23,113918453006
2024-12-24,117612725882
2024-12-25,120730108084
2024-12-26,120720227601
2024-12-27,116423045931
2024-12-28,116040869145
2024-12-29,118343999074
2024-12-30,116771230550
2024-12-31,116006124119
2025-01-01,115538955657
2025-01-02,117260699934
2025-01-03,120046963112
2025-01-04,124255039725
2025-01-05,125509086248
2025-01-06,125192195062
2025-01-07,126823960055
2025-01-08,118598809904
2025-01-09,116779309000
2025-01-10,113711117951
2025-01-11,115979577555
2025-01-12,116525386475
2025-01-13,115385694531
2025-01-14,112932375580
2025-01-15,116130986137
2025-01-16,122282964907
2025-01-17,120006409091
2025-01-18,125019270394
2025-01-19,121996324627
2025-01-20,119241451926
2025-01-21,120176924321
2025-01-22,122959505520
2025-01-23,121721535270
2025-01-24,122739239779
2025-01-25,122424323007
2025-01-26,123302001697
2025-01-27,121111538674
2025-01-28,117851128121
2025-01-29,115567294190
2025-01-30,117660408249
2025-01-31,120868311049
2025-02-01,119794842398
2025-02-02,115270117333
2025-02-03,106934043732
2025-02-04,109784229073
2025-02-05,106060943106
2025-02-06,106822694550
2025-02-07,106492986855
2025-02-08,106043290050
2025-02-09,106821583316
2025-02-10,106852727357
2025-02-11,108392126716
2025-02-12,107083667803
2025-02-13,110836012129
2025-02-14,109375378614
2025-02-15,110362536479
2025-02-16,109906722634
2025-02-17,109004761967
2025-02-18,108835329214
2025-02-19,107130125066
2025-02-20,109021026496
2025-02-21,110359873537
2025-02-22,106978306862
2025-02-23,109050575251
2025-02-24,110348030171
2025-02-25,102526148056
2025-02-26,100715070805
2025-02-27,96064324819
2025-02-28,95832172182
2025-03-01,96141914529
2025-03-02,96524193243
2025-03-03,104754813568
2025-03-04,94681387104
2025-03-05,95192174131
2025-03-06,98213316579
2025-03-07,95921008240
2025-03-08,95332045396
2025-03-09,95927862913
2025-03-10,90293703448
2025-03-11,86436584040
2025-03-12,89012950993
2025-03-13,89396485376
2025-03-14,88701860809
2025-03-15,90939405196
2025-03-16,92152447526
2025-03-17,90406432364
2025-03-18,91795821765
2025-03-19,91786330423
2025-03-20,94541079114
2025-03-21,92118080751
2025-03-22,92003593704
2025-03-23,92654132140
2025-03-24,94312082325
2025-03-25,97582596303
2025-03-26,98437952280
2025-03-27,97111049277
2025-03-28,96748896160
2025-03-29,92901229215
2025-03-30,90716753605
2025-03-31,89486558004
2025-04-01,91576533700
2025-04-02,93296196731
2025-04-03,90546579358
2025-04-04,91303000849
2025-04-05,91822250396
2025-04-06,91442335017
2025-04-07,84645560446
2025-04-08,84238462647
2025-04-09,81951096948
2025-04-10,87686686069
2025-04-11,84167909058
2025-04-12,85829055232
2025-04-13,88034454008
2025-04-14,87177854531
2025-04-15,87248543317
2025-04-16,86840247162
2025-04-17,85947998169
2025-04-18,86186154992
2025-04-19,85730775285
2025-04-20,87026768035
2025-04-21,86669565209
2025-04-22,86037443816
2025-04-23,91565301101
2025-04-24,92831747005
2025-04-25,93766914739
2025-04-26,95941999555
2025-04-27,97006191583
2025-04-28,96288906619
2025-04-29,96840474004
2025-04-30,96130201946
2025-05-01,96005324559
2025-05-02,97927758111
2025-05-03,98499903864
2025-05-04,97924344072
2025-05-05,96949186848
2025-05-06,96530036791
2025-05-07,96545774257
2025-05-08,95618452596
2025-05-09,105420732664
2025-05-10,108411999911
2025-05-11,114479370725
2025-05-12,113078770795
2025-05-13,111208453643
2025-05-14,115531810939
2025-05-15,112761220419
2025-05-16,110679735558
2025-05-17,110738800914
2025-05-18,109596796202
2025-05-19,110413227467
2025-05-20,111539971637
2025-05-21,112290119912
2025-05-22,114274759360
2025-05-23,116517038691
2025-05-24,111938844579
2025-05-25,112119150477
2025-05-26,113292844686
2025-05-27,114077804428
2025-05-28,115960296781
2025-05-29,115608768696
2025-05-30,113024937509
2025-05-31,109984566878
2025-06-01,110171396429
2025-06-02,110870749588
2025-06-03,110374502891
2025-06-04,109778310672
2025-06-05,109796231940
2025-06-06,104889816032
2025-06-07,107216506969
2025-06-08,108880072668
2025-06-09,108764605605
2025-06-10,113021026818
2025-06-11,116278767796
2025-06-12,115489425116
2025-06-13,109837076421
2025-06-14,109861444990
2025-06-15,108862772933
2025-06-16,109198365616
2025-06-17,111453703094
2025-06-18,109751167751
2025-06-19,110150807115
2025-06-20,110159772557
2025-06-21,106735802221
2025-06-22,103493723286
2025-06-23,100984104023
2025-06-24,106986475112
2025-06-25,108642464619
2025-06-26,108475808941
2025-06-27,107185133801
2025-06-28,107629218347
2025-06-29,109230286665
2025-06-30,110827593172
2025-07-01,110415246358
2025-07-02,108230511677
2025-07-03,112019427480
2025-07-04,113558813285
2025-07-05,111315003862
2025-07-06,111875250437
2025-07-07,113313880867
2025-07-08,112257001577
2025-07-09,114182885485
2025-07-10,118090275283
2025-07-11,122874996945
2025-07-12,123340087826
2025-07-13,123076800943
2025-07-14,124455433459
2025-07-15,124899448975
2025-07-16,126552462146
2025-07-17,130147552594
2025-07-18,132263534608
2025-07-19,133753122213
2025-07-20,134735401077
2025-07-21,138495026766
2025-07-22,138451609104
2025-07-23,139921180165
2025-07-24,136492249496
2025-07-25,135986757160
2025-07-26,137912589612
2025-07-27,138714658964
2025-07-28,142440808027
2025-07-29,139404950551
2025-07-30,139031702691
2025-07-31,138823024644
2025-08-01,135864023247
2025-08-02,130819250718
2025-08-03,128502369892
2025-08-04,132025325501
2025-08-05,136509905083
2025-08-06,135276465469
2025-08-07,137413583520
2025-08-08,143630318162
2025-08-09,144735931362
2025-08-10,149343510465
2025-08-11,149039986690
2025-08-12,147865482253
2025-08-13,154791486728
2025-08-14,158015462017
2025-08-15,153296980695
2025-08-16,150514010348
2025-08-17,150654359174
2025-08-18,151006384909
2025-08-19,148297426605
2025-08-20,142946435702
2025-08-21,148224259883
2025-08-22,146963163254
2025-08-23,158349164189
2025-08-24,159536530312
2025-08-25,156635936016
2025-08-26,149794057676
2025-08-27,154248678556
2025-08-28,153817323439
2025-08-29,155056401256
2025-08-30,151018204833
2025-08-31,151291221476
2025-09-01,150892646317
2025-09-02,148806576741
2025-09-03,149969422096
2025-09-04,153434206391
2025-09-05,150401967576
2025-09-06,150926350881
2025-09-07,150018623942
2025-09-08,151581432965
2025-09-09,152441169862
2025-09-10,152444916886
2025-09-11,154441921108
2025-09-12,157026846845
2025-09-13,162346461930
2025-09-14,161676162590
2025-09-15,159799805073
2025-09-16,158212943854
2025-09-17,158162755477
2025-09-18,160751381511
2025-09-19,161571653989
2025-09-20,158902173243
2025-09-21,160453094473
2025-09-22,158538614532
2025-09-23,152832931429
2025-09-24,150779692818
2025-09-25,150996493706
2025-09-26,145800588320
2025-09-27,149068757651
2025-09-28,150313640865
2025-09-29,154229974985
2025-09-30,156135711862
2025-10-01,155455254085
2025-10-02,161457310484
2025-10-03,164774789033
2025-10-04,166245550212
2025-10-05,165883693565
2025-10-06,166854168181
2025-10-07,171199139389
2025-10-08,167322643522
2025-10-09,169099645116
2025-10-10,164882793681
2025-10-11,147789050059
2025-10-12,145795247288
2025-10-13,155867737505
2025-10-14,159038997928
2025-10-15,156068785010
2025-10-16,151041088833
2025-10-17,148182178492
2025-10-18,145646153909
2025-10-19,148586598982
2025-10-20,149038234604
2025-10-21,151114653781
2025-10-22,147701980534
2025-10-23,144960132721
2025-10-24,147010390338
2025-10-25,149245373046
2025-10-26,149591697854
2025-10-27,154886728220
2025-10-28,154117811336
2025-10-29,151056380184
2025-10-30,149930151703
2025-10-31,146894330130
2025-11-01,147217961258
2025-11-02,147266073587
2025-11-03,147481933773
2025-11-04,139098753007
2025-11-05,128993495481
2025-11-06,130127063121
2025-11-07,127456214117
2025-11-08,130091378756
2025-11-09,128992952900
2025-11-10,133186600254
2025-11-11,133375320717
2025-11-12,129521244158
2025-11-13,129075684861
2025-11-14,126219396261
2025-11-15,123729022923
2025-11-16,123869017337
2025-11-17,121025068904
2025-11-18,118638641637
2025-11-19,121589993183
2025-11-20,119263519635
2025-11-21,115268364551
2025-11-22,111590877907
2025-11-23,110136567891
2025-11-24,111859200661
2025-11-25,115617281488
2025-11-26,115741548112
2025-11-27,118137156197
2025-11-28,117784984060
2025-11-29,117687168367
2025-11-30,116405022483
2025-12-01,115366381704
2025-12-02,111113365174
2025-12-03,116102898588
2025-12-04,120607999929
2025-12-05,119049930343
2025-12-06,116850099709
2025-12-07,116809749492
2025-12-08,117233200384
2025-12-09,117906078638
2025-12-10,121425771845
2025-12-11,120640841409
2025-12-12,120238740742
2025-12-13,118329710850
2025-12-14,119180291246
2025-12-15,118812994746
2025-12-16,115674715451
2025-12-17,116641593570
2025-12-18,113778582219
2025-12-19,113227651046
2025-12-20,116342373411
2025-12-21,116807458675
2025-12-22,117616918169
2025-12-23,117193982305
2025-12-24,114908704088
2025-12-25,115162686090
2025-12-26,114437980526
2025-12-27,114489660526
2025-12-28,115107834623
2025-12-29,115551455909
2025-12-30,113675057878
2025-12-31,113513549039
2026-01-01,114559085474
2026-01-02,117024697695
2026-01-03,119309134704
2026-01-04,120689140525
2026-01-05,121479719690
2026-01-06,123991181737
2026-01-07,124724044053
2026-01-08,121501572687
2026-01-09,119690646384
2026-01-10,118824191796
2026-01-11,119865901389
2026-01-12,120676465092
2026-01-13,119272522574
2026-01-14,125932465655
2026-01-15,127748708842
2026-01-16,126806183026
2026-01-17,126955313728
2026-01-18,127890513095
2026-01-19,125203375158
2026-01-20,124672244809
2026-01-21,117677379819
2026-01-22,118841419275
2026-01-23,118198158143
2026-01-24,118062623444
2026-01-25,118675068377
2026-01-26,114931014601
2026-01-27,117772878042
2026-01-28,119750233970
2026-01-29,119928731067
2026-01-30,114832350274
2026-01-31,112726562071
2026-02-01,106393176303
2026-02-02,102646568810
2026-02-03,103979439095
2026-02-04,102363093495
2026-02-05,99684369472
2026-02-06,89568405175
2026-02-07,95657539086
2026-02-08,96984583028
2026-02-09,97656705400
2026-02-10,97379391302
2026-02-11,95582504453
2026-02-12,94342113542
2026-02-13,93930671932
2026-02-14,96130248438
2026-02-15,96880926576
2026-02-16,94941886706
2026-02-17,95212301513
2026-02-18,94872338815
2026-02-19,92210621013
2026-02-20,92481406607
2026-02-21,92509806071
2026-02-22,92816096430
2026-02-23,91934188658
2026-02-24,89046145455
2026-02-25,88786090924
2026-02-26,93479284688
2026-02-27,92918352028
2026-02-28,90873297543
2026-03-01,91570412716
2026-03-02,90644982126
2026-03-03,93022304428
2026-03-04,91626657403
2026-03-05,95721520159
2026-03-06,95220263755
2026-03-07,92820406562
2026-03-08,92816994592
2026-03-09,92175148819
2026-03-10,94119837732
2026-03-11,94301391464
2026-03-12,93809656470
2026-03-13,95212484850
2026-03-14,94792022990
2026-03-15,95501700906
2026-03-16,97290987308
2026-03-17,99995155002
2026-03-18,99519165715
2026-03-19,96166655100
2026-03-20,94366629801
2026-03-21,95748666345
2026-03-22,94881123809
2026-03-23,92493658324
2026-03-24,94926108742
2026-03-25,95161040619
2026-03-26,95963460805
2026-03-27,93338398335
2026-03-28,91688548592
2026-03-29,91949799989
2026-03-30,91973603720
2026-03-31,92047477389
2026-04-01,94279043721
2026-04-02,93513900930
2026-04-03,91884416121
2026-04-04,91488661023
2026-04-05,91974257264
2026-04-06,93357068464
2026-04-07,91609632821
2026-04-08,94933983576
2026-04-09,94088788688
2026-04-10,94727154779
2026-04-11,95870811311
2026-04-12,96658193714
2026-04-13,94184098862
2026-04-14,97306031239
