Datetime,Fund Price (USD)
2019-07-09T00:00:00Z,7.77777777778
2019-07-08T00:00:00Z,8.69444444444
2019-07-05T00:00:00Z,8.88888888889
2019-07-03T00:00:00Z,12
2019-07-02T00:00:00Z,11.1111111111
2019-07-01T00:00:00Z,8.66666666667
2019-06-28T00:00:00Z,13.3333333333
2019-06-27T00:00:00Z,13.8888888889
2019-06-26T00:00:00Z,18.3333333333
2019-06-25T00:00:00Z,24.6666666667
2019-06-24T00:00:00Z,14.6666666667
2019-06-21T00:00:00Z,64.4444444444
2019-06-20T00:00:00Z,33.3333333333
2019-06-19T00:00:00Z,6.66666666667
2019-06-18T00:00:00Z,6.66666666667
2019-06-17T00:00:00Z,6.66666666667
2019-06-14T00:00:00Z,6.66666666667
