date,Exchange to Miner Flow (Total)
2021-06-05,164.09777486
2021-06-06,115.11642915
2021-06-07,261.88973869
2021-06-08,518.25542232
2021-06-09,137.72392589
2021-06-10,489.56930312
2021-06-11,430.47319389
2021-06-12,186.63243054
2021-06-13,154.37292538
2021-06-14,325.97301895
2021-06-15,320.19765119
2021-06-16,958.73317526
2021-06-17,332.61508699
2021-06-18,110.47290674
2021-06-19,40.65356544
2021-06-20,122.85026534
2021-06-21,806.15156315
2021-06-22,716.76135355
2021-06-23,132.59790102
2021-06-24,439.79451927
2021-06-25,204.60233772
2021-06-26,602.19992179
2021-06-27,27.09092179
2021-06-28,177.40117153
2021-06-29,146.00656187
2021-06-30,111.85557692
2021-07-01,379.43240265
2021-07-02,443.60636107
2021-07-03,25.71242476
2021-07-04,16.46980962
2021-07-05,132.50178541
2021-07-06,524.74655207
2021-07-07,67.26987859
2021-07-08,223.93117937
2021-07-09,111.53329683
2021-07-10,153.09217956
2021-07-11,22.71548082
2021-07-12,207.6211125
2021-07-13,1289.31878621
2021-07-14,193.56430975
2021-07-15,95.36833349
2021-07-16,386.93364986
2021-07-17,21.74391896
2021-07-18,31.0115007
2021-07-19,104.28102915
2021-07-20,139.04174116
2021-07-21,478.92266389
2021-07-22,40.61271687
2021-07-23,192.43123061
2021-07-24,44.63052763
2021-07-25,78.19774502
2021-07-26,393.10467936
2021-07-27,60.62086877
2021-07-28,1843.68527273
2021-07-29,196.09425032
2021-07-30,94.45386465
2021-07-31,1431.39358618
2021-08-01,46.77414098
2021-08-02,150.70087603
2021-08-03,190.70177119
2021-08-04,87.14094683
2021-08-05,82.2731008
2021-08-06,119.97414667
2021-08-07,145.15320562
2021-08-08,56.70185492
2021-08-09,165.47984474
2021-08-10,101.40540053
2021-08-11,305.79417366
2021-08-12,468.46397968
2021-08-13,78.60136257
2021-08-14,60.20514442
2021-08-15,23.87071057
2021-08-16,97.84340973
2021-08-17,71.41842847
2021-08-18,133.19624403
2021-08-19,43.70119536
2021-08-20,123.0855513
2021-08-21,49.43779891
2021-08-22,10.89719701
2021-08-23,194.43993918
2021-08-24,79.08014747
2021-08-25,27.24889533
2021-08-26,760.43500446
2021-08-27,643.26468831
2021-08-28,53.19447675
2021-08-29,21.63698603
2021-08-30,194.72856959
2021-08-31,64.83590292
2021-09-01,293.18760405
2021-09-02,540.63428352
2021-09-03,255.28192244
2021-09-04,188.92817727
2021-09-05,17.87518514
2021-09-06,673.78069442
2021-09-07,618.49779043
2021-09-08,214.65217316
2021-09-09,89.44932366
2021-09-10,110.17441692
2021-09-11,85.17564566
2021-09-12,435.06177439
2021-09-13,168.18641293
2021-09-14,180.26430042
2021-09-15,186.15169822
2021-09-16,124.12781078
2021-09-17,97.93280383
2021-09-18,28.09251729
2021-09-19,88.16973554
2021-09-20,243.55114115
2021-09-21,151.70934056
2021-09-22,55.98768467
2021-09-23,56.40557069
2021-09-24,305.15016323
2021-09-25,131.6902646
2021-09-26,367.84628349
2021-09-27,480.31407767
2021-09-28,160.39966697
2021-09-29,452.32911536
2021-09-30,84.21422205
2021-10-01,120.46686242
2021-10-02,214.67141329
2021-10-03,1291.11500679
2021-10-04,283.37596037
2021-10-05,217.67383652
2021-10-06,192.51922507
2021-10-07,142.38671231
2021-10-08,105.518516
2021-10-09,357.10387804
2021-10-10,21.01569694
2021-10-11,243.87968925
2021-10-12,118.6355356
2021-10-13,1155.35273828
2021-10-14,2045.18037924
2021-10-15,97.64780056
2021-10-16,47.05370616
2021-10-17,24.30137754
2021-10-18,901.01284586
2021-10-19,50.63509607
2021-10-20,91.60069043
2021-10-21,139.66360649
2021-10-22,144.06168297
2021-10-23,52.24217416
2021-10-24,16.36510786
2021-10-25,110.44294251
2021-10-26,148.44921242
2021-10-27,87.40773191
2021-10-28,1264.52543438
2021-10-29,2698.1181777
2021-10-30,171.35784882
2021-10-31,103.99718209
2021-11-01,109.1476835
2021-11-02,53.33410778
2021-11-03,513.52767265
2021-11-04,96.09792912
2021-11-05,27.27589094
2021-11-06,22.14023144
2021-11-07,37.83706491
2021-11-08,388.67764874
2021-11-09,124.38938261
2021-11-10,132.21760788
2021-11-11,227.47799933
2021-11-12,130.45650649
2021-11-13,21.12948278
2021-11-14,9.42099309
2021-11-15,268.75278384
2021-11-16,171.27589213
2021-11-17,210.14911637
2021-11-18,136.85372375
2021-11-19,157.99623858
2021-11-20,31.42479529
2021-11-21,119.63687944
2021-11-22,1045.51850606
2021-11-23,213.34170509
2021-11-24,120.86919303
2021-11-25,99.33637352
2021-11-26,237.6509702
2021-11-27,36.06828392
2021-11-28,23.65035602
2021-11-29,593.08096457
2021-11-30,52.4084941
2021-12-01,137.85965465
2021-12-02,231.55684546
2021-12-03,74.30775302
2021-12-04,721.02966853
2021-12-05,199.55592175
2021-12-06,609.78205483
2021-12-07,972.77247993
2021-12-08,572.08490421
2021-12-09,381.1281408
2021-12-10,204.60059188
2021-12-11,59.61499106
2021-12-12,25.75319391
2021-12-13,206.55174877
2021-12-14,132.56591131
2021-12-15,238.36218384
2021-12-16,87.24980898
2021-12-17,117.05451799
2021-12-18,84.63501012
2021-12-19,13.70732744
2021-12-20,298.00556468
2021-12-21,137.16662522
2021-12-22,120.64841667
2021-12-23,54.33939054
2021-12-24,267.23290913
2021-12-25,79.95896411
2021-12-26,88.91089728
2021-12-27,22.10929934
2021-12-28,50.29887966
2021-12-29,104.82557073
2021-12-30,447.39042954
2021-12-31,114.90296431
2022-01-01,19.09947997
2022-01-02,23.92574911
2022-01-03,61.06668662
2022-01-04,376.58803176
2022-01-05,180.57669065
2022-01-06,106.26901257
2022-01-07,130.17164973
2022-01-08,71.65746182
2022-01-09,24.34536344
2022-01-10,129.01391761
2022-01-11,70.80555074
2022-01-12,80.56509919
2022-01-13,46.85811417
2022-01-14,182.53603144
2022-01-15,224.07792172
2022-01-16,320.47354491
2022-01-17,311.0357972
2022-01-18,446.75484955
2022-01-19,503.25681538
2022-01-20,230.48647437
2022-01-21,310.64536946
2022-01-22,421.21130965
2022-01-23,286.70574889
2022-01-24,162.65759216
2022-01-25,38.72491804
2022-01-26,338.46632167
2022-01-27,483.42709043
2022-01-28,133.52754678
2022-01-29,934.21370975
2022-01-30,1314.55888795
2022-01-31,386.83287602
2022-02-01,293.3156785
2022-02-02,308.48836149
2022-02-03,47.6819003
2022-02-04,142.28311129
2022-02-05,520.03549899
2022-02-06,4.69334281
2022-02-07,80.78282913
2022-02-08,155.00676767
2022-02-09,397.7517436
2022-02-10,318.72765785
2022-02-11,84.87618658
2022-02-12,45.38373633
2022-02-13,11.58365418
2022-02-14,679.67615099
2022-02-15,40.69264391
2022-02-16,272.43044781
2022-02-17,264.08356248
2022-02-18,373.73267201
2022-02-19,55.67657835
2022-02-20,270.81892329
2022-02-21,77.10220101
2022-02-22,68.8213427
2022-02-23,66.51336757
2022-02-24,395.40747025
2022-02-25,252.01247315
2022-02-26,33.09631623
2022-02-27,29.99290221
2022-02-28,220.71688216
2022-03-01,405.12837298
2022-03-02,322.51268983
2022-03-03,210.00290408
2022-03-04,236.8970113
2022-03-05,110.66925447
2022-03-06,133.63690622
2022-03-07,137.37365151
2022-03-08,114.55241098
2022-03-09,38.50100879
2022-03-10,89.13980678
2022-03-11,52.81138218
2022-03-12,636.22096243
2022-03-13,16.48562151
2022-03-14,743.99126444
2022-03-15,537.81696278
2022-03-16,302.17279202
2022-03-17,435.21561125
2022-03-18,264.88351905
2022-03-19,177.60216942
2022-03-20,223.24030284
2022-03-21,118.04899531
2022-03-22,290.96472538
2022-03-23,67.84919364
2022-03-24,722.77128302
2022-03-25,308.57744066
2022-03-26,266.51301455
2022-03-27,37.13670424
2022-03-28,256.69843194
2022-03-29,528.20408457
2022-03-30,105.48450357
2022-03-31,204.10767575
2022-04-01,874.33836321
2022-04-02,1252.23196825
2022-04-03,137.25028979
2022-04-04,214.85656331
2022-04-05,70.2620498
2022-04-06,81.63909444
2022-04-07,199.64158831
2022-04-08,174.71463004
2022-04-09,25.18524978
2022-04-10,84.98582019
2022-04-11,254.64088239
2022-04-12,178.42484644
2022-04-13,466.63075392
2022-04-14,650.71578716
2022-04-15,92.64887502
2022-04-16,176.90985621
2022-04-17,33.24424122
2022-04-18,178.2300022
2022-04-19,1129.65022569
2022-04-20,192.70560918
2022-04-21,130.92837182
2022-04-22,131.36903611
2022-04-23,62.95517055
2022-04-24,100.72165153
2022-04-25,457.2172394
2022-04-26,224.57721129
2022-04-27,143.88688629
2022-04-28,102.48650961
2022-04-29,171.72903799
2022-04-30,194.49212546
2022-05-01,109.67861795
2022-05-02,157.87238331
2022-05-03,255.57359965
2022-05-04,332.60734184
2022-05-05,817.49631625
2022-05-06,275.75908361
2022-05-07,123.98358068
2022-05-08,336.54765998
2022-05-09,365.14706435
2022-05-10,513.70159142
2022-05-11,3734.12796337
2022-05-12,436.49769126
2022-05-13,286.37457446
2022-05-14,271.00631113
2022-05-15,105.52075971
2022-05-16,524.72513739
2022-05-17,1518.71763579
2022-05-18,244.30140573
2022-05-19,303.96363126
2022-05-20,522.49696546
2022-05-21,266.93496448
2022-05-22,166.40511006
2022-05-23,1729.44759945
2022-05-24,939.5267843
2022-05-25,127.03999745
2022-05-26,177.15783197
2022-05-27,339.26966461
2022-05-28,158.81283194
2022-05-29,56.1181854
2022-05-30,322.47474694
2022-05-31,90.65029256
2022-06-01,496.36579107
2022-06-02,429.73402089
2022-06-03,184.23232459
2022-06-04,33.6524846
2022-06-05,67.37478451
2022-06-06,309.17613671
2022-06-07,172.143909
2022-06-08,161.5218836
2022-06-09,172.12941535
2022-06-10,108.98477964
2022-06-11,159.10419199
2022-06-12,229.77991517
2022-06-13,477.29844379
2022-06-14,938.8491898
2022-06-15,1046.91505836
2022-06-16,461.59507896
2022-06-17,303.36021409
2022-06-18,347.31242449
2022-06-19,128.67525779
2022-06-20,469.3673729
2022-06-21,257.67093596
2022-06-22,220.53562922
2022-06-23,158.35083724
2022-06-24,190.24492495
2022-06-25,103.01957351
2022-06-26,150.04294459
2022-06-27,231.25576242
2022-06-28,171.43727274
2022-06-29,185.9604098
2022-06-30,233.78096315
2022-07-01,292.58409602
2022-07-02,139.18439611
2022-07-03,174.51031439
2022-07-04,151.1342028
2022-07-05,378.30055117
2022-07-06,135.38445209
2022-07-07,846.53724596
2022-07-08,219.36850746
2022-07-09,1014.25891365
2022-07-10,125.99625149
2022-07-11,153.60770883
2022-07-12,241.03179449
2022-07-13,226.75795225
2022-07-14,85.6901498
2022-07-15,267.16116302
2022-07-16,227.63720452
2022-07-17,169.84489637
2022-07-18,1295.57068183
2022-07-19,796.24646185
2022-07-20,520.61767071
2022-07-21,392.0869487
2022-07-22,483.81432492
2022-07-23,241.46512225
2022-07-24,1129.55100807
2022-07-25,408.27820254
2022-07-26,454.89597342
2022-07-27,2076.08046583
2022-07-28,982.75334984
2022-07-29,324.22247035
2022-07-30,365.67687514
2022-07-31,172.54718788
2022-08-01,435.43543689
2022-08-02,422.43207861
2022-08-03,192.5318831
2022-08-04,349.29615093
2022-08-05,240.76294467
2022-08-06,146.18501858
2022-08-07,108.61409668
2022-08-08,434.16962965
2022-08-09,997.86450626
2022-08-10,342.31986448
2022-08-11,369.32783657
2022-08-12,277.54419219
2022-08-13,265.4412803
2022-08-14,120.50053825
2022-08-15,236.79108122
2022-08-16,190.72289294
2022-08-17,212.34144041
2022-08-18,564.28766943
2022-08-19,544.21231652
2022-08-20,456.44544314
2022-08-21,1233.37199262
2022-08-22,395.82655569
2022-08-23,298.134058
2022-08-24,481.10198309
2022-08-25,461.7480487
2022-08-26,583.45578226
2022-08-27,1123.10623956
2022-08-28,495.97842064
2022-08-29,166.56004138
2022-08-30,304.77524374
2022-08-31,244.40894879
2022-09-01,373.22962555
2022-09-02,383.46697903
2022-09-03,83.05338819
2022-09-04,308.93647889
2022-09-05,491.5309558
2022-09-06,792.6229441
2022-09-07,430.41483733
2022-09-08,232.51454714
2022-09-09,247.0414626
2022-09-10,233.14033012
2022-09-11,233.85113836
2022-09-12,289.52922056
2022-09-13,433.19851909
2022-09-14,325.23974954
2022-09-15,282.34020797
2022-09-16,1303.54908718
2022-09-17,85.36228381
2022-09-18,275.57530968
2022-09-19,422.52458525
2022-09-20,294.67284027
2022-09-21,584.53578364
2022-09-22,543.02388987
2022-09-23,627.58071172
2022-09-24,224.13804063
2022-09-25,136.81647919
2022-09-26,216.66682985
2022-09-27,245.41944607
2022-09-28,263.13411184
2022-09-29,543.7030084
2022-09-30,474.31630216
2022-10-01,412.98699746
2022-10-02,191.55390267
2022-10-03,413.76877147
2022-10-04,339.10272487
2022-10-05,265.28150163
2022-10-06,282.78845724
2022-10-07,225.54393972
2022-10-08,217.45172992
2022-10-09,109.94880271
2022-10-10,113.32003307
2022-10-11,345.88561883
2022-10-12,122.54292496
2022-10-13,515.67055694
2022-10-14,850.65209393
2022-10-15,161.20973552
2022-10-16,122.66714915
2022-10-17,157.05307187
2022-10-18,244.34201491
2022-10-19,357.58874715
2022-10-20,239.69008033
2022-10-21,634.01088619
2022-10-22,138.77597562
2022-10-23,179.65421294
2022-10-24,272.29393355
2022-10-25,186.08434646
2022-10-26,445.51405278
2022-10-27,168.39202655
2022-10-28,323.10537828
2022-10-29,317.14666271
2022-10-30,116.5281112
2022-10-31,129.97263192
2022-11-01,777.61099229
2022-11-02,284.60021161
2022-11-03,304.38162198
2022-11-04,445.64730934
2022-11-05,583.81108126
2022-11-06,271.42999286
2022-11-07,1855.25811302
2022-11-08,1539.00655773
2022-11-09,2586.03358013
2022-11-10,4698.51106598
2022-11-11,2118.64868312
2022-11-12,673.06193792
2022-11-13,911.31138436
2022-11-14,1729.87032377
2022-11-15,2426.71233669
2022-11-16,858.77922376
2022-11-17,650.88955257
2022-11-18,695.95442847
2022-11-19,383.53399933
2022-11-20,248.33730158
2022-11-21,839.26276273
2022-11-22,600.26260521
2022-11-23,1058.98188684
2022-11-24,338.32690304
2022-11-25,495.15925492
2022-11-26,291.68723176
2022-11-27,184.82284321
2022-11-28,979.35468951
2022-11-29,1137.04716833
2022-11-30,987.3056192
2022-12-01,653.43348724
2022-12-02,336.89194102
2022-12-03,324.72947029
2022-12-04,303.66760829
2022-12-05,535.16130469
2022-12-06,723.22925561
2022-12-07,567.84110552
2022-12-08,497.21975347
2022-12-09,618.11216929
2022-12-10,419.86757544
2022-12-11,497.83888406
2022-12-12,782.46243067
2022-12-13,2102.05641149
2022-12-14,998.39832562
2022-12-15,932.71772062
2022-12-16,712.88054697
2022-12-17,311.76268703
2022-12-18,293.73303751
2022-12-19,512.29479654
2022-12-20,912.00352021
2022-12-21,569.76497568
2022-12-22,535.95515969
2022-12-23,430.71459374
2022-12-24,180.01682053
2022-12-25,179.83087217
2022-12-26,429.98281914
2022-12-27,397.10560548
2022-12-28,716.77263872
2022-12-29,618.38218585
2022-12-30,584.22666677
2022-12-31,427.74383077
2023-01-01,411.78627712
2023-01-02,474.25250025
2023-01-03,4003.38638402
2023-01-04,830.30315347
2023-01-05,930.06439353
2023-01-06,536.40734573
2023-01-07,280.87603734
2023-01-08,299.64572703
2023-01-09,784.16941606
2023-01-10,615.78236829
2023-01-11,517.40991098
2023-01-12,1670.00728715
2023-01-13,676.18376158
2023-01-14,1658.33558429
2023-01-15,495.30286803
2023-01-16,386.72029421
2023-01-17,304.19630766
2023-01-18,631.35226192
2023-01-19,408.72972119
2023-01-20,1184.1518642
2023-01-21,915.68959474
2023-01-22,229.15889632
2023-01-23,675.6997681
2023-01-24,904.47393745
2023-01-25,707.89154209
2023-01-26,671.89522142
2023-01-27,455.80408837
2023-01-28,392.91535964
2023-01-29,242.20933822
2023-01-30,431.22250776
2023-01-31,329.76916346
2023-02-01,495.9737417
2023-02-02,842.70852467
2023-02-03,582.78244505
2023-02-04,403.31042825
2023-02-05,357.29654716
2023-02-06,450.33314386
2023-02-07,440.56743165
2023-02-08,530.15728033
2023-02-09,564.07220615
2023-02-10,594.58947662
2023-02-11,195.06642729
2023-02-12,263.63385932
2023-02-13,528.03343728
2023-02-14,368.85313367
2023-02-15,705.00359209
2023-02-16,743.78912408
2023-02-17,725.54417257
2023-02-18,164.97772389
2023-02-19,174.86928739
2023-02-20,415.74363345
2023-02-21,1729.00619714
2023-02-22,481.46933586
2023-02-23,776.69465322
2023-02-24,1142.3368453
2023-02-25,273.5385515
2023-02-26,214.41088654
2023-02-27,457.31139609
2023-02-28,574.07313333
2023-03-01,384.08209189
2023-03-02,337.69187376
2023-03-03,1156.428731
2023-03-04,220.59386578
2023-03-05,305.78870852
2023-03-06,418.07272221
2023-03-07,700.46799697
2023-03-08,674.59461769
2023-03-09,2150.06276639
2023-03-10,1006.37837451
2023-03-11,1607.00215394
2023-03-12,827.5534892
2023-03-13,1659.82391986
2023-03-14,6104.19159258
2023-03-15,3693.665464
2023-03-16,1733.97738165
2023-03-17,2427.30785669
2023-03-18,1376.46058514
2023-03-19,933.04611663
2023-03-20,1327.37263652
2023-03-21,914.94486552
2023-03-22,2069.02789043
2023-03-23,376.83398921
2023-03-24,796.17477517
2023-03-25,220.16409174
2023-03-26,102.42683055
2023-03-27,591.32917397
2023-03-28,512.69638077
2023-03-29,992.40261185
2023-03-30,961.81505897
2023-03-31,745.42194633
2023-04-01,223.51146443
2023-04-02,200.25400863
2023-04-03,581.23203576
2023-04-04,391.3683662
2023-04-05,687.60354906
2023-04-06,260.37469253
2023-04-07,294.82917067
2023-04-08,412.19805356
2023-04-09,209.94902335
2023-04-10,537.70683446
2023-04-11,2873.47032624
2023-04-12,1018.92151343
2023-04-13,327.02617005
2023-04-14,466.07439438
2023-04-15,209.17835159
2023-04-16,269.82048829
2023-04-17,446.62992115
2023-04-18,525.46782657
2023-04-19,1142.02323549
2023-04-20,930.19754777
2023-04-21,670.10689577
2023-04-22,368.56138574
2023-04-23,256.62861146
2023-04-24,639.31980336
2023-04-25,724.20704439
2023-04-26,396.55729499
2023-04-27,396.553394
2023-04-28,519.89992668
2023-04-29,242.38720897
2023-04-30,334.81213526
2023-05-01,469.09566033
2023-05-02,335.7324691
2023-05-03,493.20188583
2023-05-04,472.79489465
2023-05-05,351.09924586
2023-05-06,565.10122736
2023-05-07,572.3592238
2023-05-08,849.35674836
2023-05-09,536.41122275
2023-05-10,881.86152325
2023-05-11,313.70536418
2023-05-12,794.66594486
2023-05-13,320.24728824
2023-05-14,199.22599238
2023-05-15,381.49691804
2023-05-16,834.82800081
2023-05-17,1153.94259887
2023-05-18,478.19667789
2023-05-19,631.89071811
2023-05-20,392.96398645
2023-05-21,475.05978535
2023-05-22,653.62865547
2023-05-23,2064.27206085
2023-05-24,1246.21397119
2023-05-25,751.8297063
2023-05-26,450.26695894
2023-05-27,394.33770434
2023-05-28,928.18065173
2023-05-29,591.14789588
2023-05-30,429.00615216
2023-05-31,766.82624652
2023-06-01,778.38822651
2023-06-02,1065.95942139
2023-06-03,187.80211224
2023-06-04,803.43045289
2023-06-05,1412.11229779
2023-06-06,2497.89928467
2023-06-07,1621.70760742
2023-06-08,1116.2703473
2023-06-09,1029.62553555
2023-06-10,1655.26505812
2023-06-11,665.00865206
2023-06-12,923.78665069
2023-06-13,1045.58335061
2023-06-14,1666.33714924
2023-06-15,3465.33103862
2023-06-16,5156.42988892
2023-06-17,3599.15221429
2023-06-18,3993.60024548
2023-06-19,2719.37504954
2023-06-20,4042.45254197
2023-06-21,6282.52381028
2023-06-22,4140.3768661
2023-06-23,5456.70104226
2023-06-24,3322.19279672
2023-06-25,5288.53838265
2023-06-26,4142.88830878
2023-06-27,3990.26260201
2023-06-28,3553.48298657
2023-06-29,4675.95384344
2023-06-30,4959.61321926
2023-07-01,3154.76723488
2023-07-02,3857.63293905
2023-07-03,3803.05962183
2023-07-04,3245.71327582
2023-07-05,4199.50780313
2023-07-06,3717.72233857
2023-07-07,4540.44239306
2023-07-08,4086.84430395
2023-07-09,4363.8887601
2023-07-10,4669.31102937
2023-07-11,3500.07943529
2023-07-12,3608.98224043
2023-07-13,3591.157919
2023-07-14,4143.57753675
2023-07-15,3976.53682818
2023-07-16,3256.10576063
2023-07-17,3430.69441649
2023-07-18,5803.31419146
2023-07-19,4247.74653473
2023-07-20,4447.2691881
2023-07-21,1541.31139418
2023-07-22,522.98282607
2023-07-23,1134.96589566
2023-07-24,5594.30344547
2023-07-25,3429.64317481
2023-07-26,4531.63396056
2023-07-27,4194.9744188
2023-07-28,4601.44961401
2023-07-29,3139.32695244
2023-07-30,3802.27613805
2023-07-31,4399.06070962
2023-08-01,5691.03835732
2023-08-02,4669.56650312
2023-08-03,4209.89515824
2023-08-04,3617.94933227
2023-08-05,4003.65497301
2023-08-06,3529.38461077
2023-08-07,4276.58398004
2023-08-08,3729.30325362
2023-08-09,3520.54360785
2023-08-10,4090.23566884
2023-08-11,3798.4889787
2023-08-12,3616.84124865
2023-08-13,3137.43761756
2023-08-14,4928.35842278
2023-08-15,4276.11582341
2023-08-16,5553.70433252
2023-08-17,6936.25104993
2023-08-18,4392.91164928
2023-08-19,1015.22509351
2023-08-20,743.68990997
2023-08-21,1251.75139114
2023-08-22,1921.23871233
2023-08-23,876.63032511
2023-08-24,1093.10653722
2023-08-25,1692.13443022
2023-08-26,400.70840832
2023-08-27,531.05066453
2023-08-28,683.33166114
2023-08-29,2086.72959641
2023-08-30,2011.28376339
2023-08-31,2582.73021494
2023-09-01,4020.77758486
2023-09-02,1282.30458554
2023-09-03,887.22373172
2023-09-04,1294.61921075
2023-09-05,1913.57685103
2023-09-06,1852.11920771
2023-09-07,1779.77642147
2023-09-08,1472.22496553
2023-09-09,409.91117384
2023-09-10,852.35864253
2023-09-11,1329.06447291
2023-09-12,2089.947091
2023-09-13,1396.70052191
2023-09-14,1572.8502771
2023-09-15,1484.99525888
2023-09-16,463.36307304
2023-09-17,672.01683389
2023-09-18,1742.78828184
2023-09-19,1367.44054505
2023-09-20,1248.98634019
2023-09-21,2077.14835232
2023-09-22,1956.01041501
2023-09-23,476.17994708
2023-09-24,518.82063308
2023-09-25,2053.87963069
2023-09-26,1863.30989417
2023-09-27,2193.80454801
2023-09-28,5817.88157155
2023-09-29,1584.68667112
2023-09-30,713.31595705
2023-10-01,1353.13507694
2023-10-02,2595.43786679
2023-10-03,1832.51717973
2023-10-04,1570.21469016
2023-10-05,1220.43780576
2023-10-06,1513.12107681
2023-10-07,899.45444991
2023-10-08,684.80094349
2023-10-09,2485.56914907
2023-10-10,1712.35848565
2023-10-11,4353.26733192
2023-10-12,2482.09314166
2023-10-13,1128.37219624
2023-10-14,878.12911661
2023-10-15,1608.19540084
2023-10-16,4404.57822426
2023-10-17,2811.89894218
2023-10-18,3320.84800127
2023-10-19,3018.87324755
2023-10-20,5223.51951389
2023-10-21,2612.36212851
2023-10-22,1894.86884497
2023-10-23,4946.07718157
2023-10-24,7880.63231684
2023-10-25,2288.86126333
2023-10-26,2722.19698705
2023-10-27,4724.21844657
2023-10-28,1634.50559479
2023-10-29,1197.53043475
2023-10-30,1931.91272571
2023-10-31,2397.2979228
2023-11-01,3054.7672733
2023-11-02,3442.61206772
2023-11-03,3585.44250093
2023-11-04,1961.51259294
2023-11-05,1178.09618185
2023-11-06,2051.19357875
2023-11-07,1894.74609063
2023-11-08,2266.89169612
2023-11-09,4093.91479115
2023-11-10,2542.30406393
2023-11-11,1087.42576179
2023-11-12,1133.82704886
2023-11-13,1909.14490445
2023-11-14,3104.24165557
2023-11-15,2551.99361464
2023-11-16,3032.47125425
2023-11-17,2479.84734748
2023-11-18,940.90161429
2023-11-19,1138.9833616
2023-11-20,2313.72580836
2023-11-21,2032.53277812
2023-11-22,2438.85287601
2023-11-23,983.04949403
2023-11-24,1703.75714431
2023-11-25,930.73006391
2023-11-26,1301.89074278
2023-11-27,2093.33506357
2023-11-28,2243.9942879
2023-11-29,2343.38249875
2023-11-30,2402.11112099
2023-12-01,2892.2771985
2023-12-02,1957.55686477
2023-12-03,1768.85479262
2023-12-04,5252.04019414
2023-12-05,2647.53300314
2023-12-06,3293.80664403
2023-12-07,1863.91280021
2023-12-08,3322.39198922
2023-12-09,1439.05551442
2023-12-10,1141.32196399
2023-12-11,5644.50095069
2023-12-12,3014.04873944
2023-12-13,1791.3516048
2023-12-14,1765.17760928
2023-12-15,2008.84905987
2023-12-16,1302.56565721
2023-12-17,1566.25082406
2023-12-18,4068.42611577
2023-12-19,3570.45775855
2023-12-20,3413.33226457
2023-12-21,2726.63813404
2023-12-22,2099.4405035
2023-12-23,1297.93529219
2023-12-24,1119.34447074
2023-12-25,1585.16092937
2023-12-26,2614.43971464
2023-12-27,1315.27458191
2023-12-28,2209.3909661
2023-12-29,2741.80227402
2023-12-30,1708.34289044
2023-12-31,2834.76813822
2024-01-01,2146.30043664
2024-01-02,3599.9667053
2024-01-03,4110.19822406
2024-01-04,2985.7321375
2024-01-05,2611.52696772
2024-01-06,1251.54049213
2024-01-07,1467.02460642
2024-01-08,3304.71623624
2024-01-09,3105.65919163
2024-01-10,3365.27840477
2024-01-11,6711.44485653
2024-01-12,6559.57557824
2024-01-13,2096.20209356
2024-01-14,1385.50232474
2024-01-15,3424.84152917
2024-01-16,2711.15211956
2024-01-17,2856.18304411
2024-01-18,2305.41958338
2024-01-19,2325.2313161
2024-01-20,990.92312359
2024-01-21,649.60554891
2024-01-22,3041.08670504
2024-01-23,2947.59368276
2024-01-24,2415.876272
2024-01-25,1898.56349475
2024-01-26,3098.087122
2024-01-27,1023.81327585
2024-01-28,1305.38932182
2024-01-29,1847.6484611
2024-01-30,2237.50734748
2024-01-31,2916.24208033
2024-02-01,3460.24471568
2024-02-02,1957.32372141
2024-02-03,1138.2875659
2024-02-04,1305.66241466
2024-02-05,2648.84704708
2024-02-06,1855.58944525
2024-02-07,3699.1168822
2024-02-08,3390.20196828
2024-02-09,3462.29482186
2024-02-10,2303.62174142
2024-02-11,2195.95405598
2024-02-12,2936.84777125
2024-02-13,1885.69104376
2024-02-14,2725.56569885
2024-02-15,3374.99879063
2024-02-16,1998.57788808
2024-02-17,1672.62256217
2024-02-18,1390.99109345
2024-02-19,2095.25715414
2024-02-20,2601.26144729
2024-02-21,2873.64291279
2024-02-22,2305.57095986
2024-02-23,1773.40555756
2024-02-24,978.45020671
2024-02-25,1114.89055569
2024-02-26,3111.34297156
2024-02-27,4145.58660377
2024-02-28,6259.6540632
2024-02-29,4633.48275092
2024-03-01,3143.86765466
2024-03-02,2250.58532195
2024-03-03,2045.05048751
2024-03-04,3837.9275217
2024-03-05,6915.84110805
2024-03-06,4245.04577393
2024-03-07,3262.64099758
2024-03-08,2849.73502276
2024-03-09,1585.42479065
2024-03-10,1806.44137853
2024-03-11,4840.72920238
2024-03-12,3700.56515757
2024-03-13,2669.88101919
2024-03-14,5675.47842459
2024-03-15,3175.6830321
2024-03-16,1803.62302417
2024-03-17,2214.16041182
2024-03-18,2898.62507242
2024-03-19,7606.52625692
2024-03-20,3421.85834272
2024-03-21,5473.58125327
2024-03-22,4424.01572734
2024-03-23,1531.62101455
2024-03-24,1818.46227832
2024-03-25,4256.60004846
2024-03-26,2282.94147188
2024-03-27,3453.10867109
2024-03-28,3540.84456843
2024-03-29,2026.4319019
2024-03-30,1361.56507716
2024-03-31,1476.74380271
2024-04-01,2332.26010665
2024-04-02,4327.68689873
2024-04-03,1398.84068013
2024-04-04,3454.67116917
2024-04-05,2766.43995513
2024-04-06,1617.53108916
2024-04-07,1236.92131001
2024-04-08,3812.93878438
2024-04-09,3855.84824795
2024-04-10,2899.20427043
2024-04-11,2691.08839345
2024-04-12,4328.39892359
2024-04-13,2222.98907284
2024-04-14,3386.29741808
2024-04-15,3539.85170355
2024-04-16,3233.50975845
2024-04-17,3070.76442494
2024-04-18,18976.91066318
