date,Miner Outflow (Mean)
2015-02-13,13.69854429
2015-02-14,8.95349892
2015-02-15,7.40856665
2015-02-16,6.76715632
2015-02-17,7.53793453
2015-02-18,8.9257056
2015-02-19,6.49735569
2015-02-20,6.60107894
2015-02-21,8.84004648
2015-02-22,6.11626196
2015-02-23,11.65299212
2015-02-24,10.51949885
2015-02-25,9.01505183
2015-02-26,8.43620592
2015-02-27,9.04972885
2015-02-28,7.91696078
2015-03-01,10.04099739
2015-03-02,12.53618435
2015-03-03,10.07508495
2015-03-04,8.00758412
2015-03-05,8.49104829
2015-03-06,5.55357737
2015-03-07,4.74949603
2015-03-08,5.53999104
2015-03-09,6.29599306
2015-03-10,6.17591426
2015-03-11,6.46083856
2015-03-12,7.81587652
2015-03-13,9.55031892
2015-03-14,6.31369873
2015-03-15,7.95987301
2015-03-16,7.44678511
2015-03-17,4.42676605
2015-03-18,5.76845194
2015-03-19,8.11477537
2015-03-20,7.05998825
2015-03-21,3.97403472
2015-03-22,4.26270748
2015-03-23,6.66729832
2015-03-24,6.17891503
2015-03-25,11.35065436
2015-03-26,7.71997933
2015-03-27,9.6874165
2015-03-28,5.52836249
2015-03-29,4.42556872
2015-03-30,6.31977816
2015-03-31,5.25512195
2015-04-01,13.67554511
2015-04-02,12.17812596
2015-04-03,10.09805658
2015-04-04,9.42432151
2015-04-05,6.28047323
2015-04-06,7.36549075
2015-04-07,9.71158939
2015-04-08,9.40506728
2015-04-09,5.51682974
2015-04-10,8.55110488
2015-04-11,5.05215873
2015-04-12,4.77435193
2015-04-13,12.07974556
2015-04-14,9.44554079
2015-04-15,6.5839441
2015-04-16,8.82212841
2015-04-17,6.15502571
2015-04-18,5.06670581
2015-04-19,4.59968562
2015-04-20,7.09953498
2015-04-21,7.07175892
2015-04-22,9.20345805
2015-04-23,9.57448919
2015-04-24,10.48887077
2015-04-25,7.80347738
2015-04-26,9.41053111
2015-04-27,10.22095057
2015-04-28,9.33626585
2015-04-29,11.88476275
2015-04-30,9.22990505
2015-05-01,9.42925232
2015-05-02,7.59392403
2015-05-03,7.34835013
2015-05-04,9.8767122
2015-05-05,10.51801044
2015-05-06,13.36122408
2015-05-07,11.22263524
2015-05-08,10.70639698
2015-05-09,8.20675343
2015-05-10,5.8011664
2015-05-11,11.03756948
2015-05-12,13.84750867
2015-05-13,10.65410264
2015-05-14,10.04916876
2015-05-15,7.81500861
2015-05-16,9.33010104
2015-05-17,6.03280612
2015-05-18,6.96569164
2015-05-19,15.05099714
2015-05-20,7.1388081
2015-05-21,10.22633935
2015-05-22,9.552324
2015-05-23,10.14790912
2015-05-24,7.07772858
2015-05-25,6.8321307
2015-05-26,8.09797974
2015-05-27,10.48968468
2015-05-28,7.39801851
2015-05-29,6.81868903
2015-05-30,5.94488611
2015-05-31,12.58748765
2015-06-01,9.97530293
2015-06-02,7.52146544
2015-06-03,10.42557322
2015-06-04,12.41500695
2015-06-05,16.39097743
2015-06-06,8.07689199
2015-06-07,10.65919528
2015-06-08,6.31304524
2015-06-09,11.89369427
2015-06-10,12.16696887
2015-06-11,11.51953762
2015-06-12,10.20777401
2015-06-13,8.79191137
2015-06-14,11.69404901
2015-06-15,13.23118656
2015-06-16,19.62461801
2015-06-17,12.92229064
2015-06-18,12.66814838
2015-06-19,19.81568657
2015-06-20,12.98980946
2015-06-21,11.6316256
2015-06-22,8.99285899
2015-06-23,16.80802341
2015-06-24,12.27873497
2015-06-25,4.03963371
2015-06-26,13.47549338
2015-06-27,15.91196174
2015-06-28,7.99779692
2015-06-29,10.57390194
2015-06-30,11.2066351
2015-07-01,3.477508
2015-07-02,9.5789205
2015-07-03,16.52176978
2015-07-04,9.28517466
2015-07-05,9.18852903
2015-07-06,10.24968316
2015-07-07,3.15699809
2015-07-08,2.66237234
2015-07-09,0.81204474
2015-07-10,0.8986006
2015-07-11,0.42014267
2015-07-12,0.42409982
2015-07-13,0.93811637
2015-07-14,3.0611991
2015-07-15,3.63562174
2015-07-16,3.32411473
2015-07-17,2.1116687
2015-07-18,0.96113535
2015-07-19,0.66375441
2015-07-20,14.04233535
2015-07-21,15.57369142
2015-07-22,9.36275347
2015-07-23,9.98337224
2015-07-24,11.62038048
2015-07-25,8.28706204
2015-07-26,8.83846103
2015-07-27,11.14867048
2015-07-28,9.97536973
2015-07-29,13.91972738
2015-07-30,13.04988013
2015-07-31,10.30917693
2015-08-01,6.50068151
2015-08-02,1.77342872
2015-08-03,3.57843721
2015-08-04,4.88910626
2015-08-05,13.76609025
2015-08-06,10.88159988
2015-08-07,15.68800267
2015-08-08,18.26383514
2015-08-09,6.29997224
2015-08-10,11.23223849
2015-08-11,13.87096239
2015-08-12,16.68649326
2015-08-13,12.35455936
2015-08-14,13.34114141
2015-08-15,10.90513652
2015-08-16,8.98324693
2015-08-17,14.46184653
2015-08-18,12.68542292
2015-08-19,11.79501869
2015-08-20,11.08066585
2015-08-21,8.12230249
2015-08-22,8.03822116
2015-08-23,4.7750511
2015-08-24,9.97414765
2015-08-25,13.29023025
2015-08-26,11.49776004
2015-08-27,9.49002963
2015-08-28,10.53301573
2015-08-29,9.4060574
2015-08-30,7.59617871
2015-08-31,12.91511452
2015-09-01,16.03905771
2015-09-02,8.25109268
2015-09-03,8.09686211
2015-09-04,5.73031217
2015-09-05,7.36117424
2015-09-06,8.91692298
2015-09-07,14.20232221
2015-09-08,13.40890715
2015-09-09,10.0260158
2015-09-10,3.74731862
2015-09-11,0.90718611
2015-09-12,1.05616289
2015-09-13,0.6569917
2015-09-14,1.05335582
2015-09-15,1.40338175
2015-09-16,0.97890891
2015-09-17,0.29012885
2015-09-18,1.20840257
2015-09-19,9.18887779
2015-09-20,8.03074129
2015-09-21,14.14455712
2015-09-22,12.38643516
2015-09-23,11.67560696
2015-09-24,11.40084431
2015-09-25,14.63940358
2015-09-26,10.72029943
2015-09-27,5.61570058
2015-09-28,13.38238147
2015-09-29,13.60865674
2015-09-30,9.71671917
2015-10-01,8.51575075
2015-10-02,11.36260973
2015-10-03,8.51972564
2015-10-04,16.36366703
2015-10-05,7.96085085
2015-10-06,10.87907519
2015-10-07,13.16187516
2015-10-08,14.99883239
2015-10-09,6.86357505
2015-10-10,5.00335109
2015-10-11,5.40229037
2015-10-12,6.55981675
2015-10-13,8.50797786
2015-10-14,12.505148
2015-10-15,19.1825906
2015-10-16,13.69068399
2015-10-17,9.50681519
2015-10-18,14.43858866
2015-10-19,12.32429176
2015-10-20,11.63424021
2015-10-21,12.00905482
2015-10-22,13.00975957
2015-10-23,11.07603437
2015-10-24,11.12083583
2015-10-25,16.47037916
2015-10-26,12.18115378
2015-10-27,10.48553356
2015-10-28,7.98726305
2015-10-29,8.09586004
2015-10-30,16.73686432
2015-10-31,22.66845319
2015-11-01,14.67923447
2015-11-02,15.90970124
2015-11-03,21.30384474
2015-11-04,12.97305857
2015-11-05,15.47332398
2015-11-06,8.51428397
2015-11-07,10.25510463
2015-11-08,10.32104932
2015-11-09,8.05356559
2015-11-10,21.5873851
2015-11-11,21.30379927
2015-11-12,7.19981577
2015-11-13,6.87750319
2015-11-14,4.43507901
2015-11-15,6.76333965
2015-11-16,20.14810739
2015-11-17,23.32694372
2015-11-18,9.74868588
2015-11-19,9.82475609
2015-11-20,6.82555624
2015-11-21,7.52017591
2015-11-22,5.20504667
2015-11-23,7.97487586
2015-11-24,8.37605467
2015-11-25,8.60134057
2015-11-26,8.7781039
2015-11-27,33.93554787
2015-11-28,5.52442856
2015-11-29,3.67844933
2015-11-30,11.57909978
2015-12-01,11.54484792
2015-12-02,15.88551176
2015-12-03,20.64428152
2015-12-04,9.49984869
2015-12-05,8.40915797
2015-12-06,8.22549554
2015-12-07,9.66626823
2015-12-08,14.86946545
2015-12-09,7.66686354
2015-12-10,8.0888474
2015-12-11,10.26087467
2015-12-12,10.48495824
2015-12-13,5.87296963
2015-12-14,8.87178888
2015-12-15,14.85100243
2015-12-16,14.60645037
2015-12-17,13.2245156
2015-12-18,7.67727172
2015-12-19,9.75958488
2015-12-20,5.68106348
2015-12-21,8.21717111
2015-12-22,14.1326884
2015-12-23,8.95934977
2015-12-24,9.33371178
2015-12-25,8.36170632
2015-12-26,12.24524924
2015-12-27,9.42036807
2015-12-28,14.01495179
2015-12-29,6.75213274
2015-12-30,8.35320229
2015-12-31,8.97255318
2016-01-01,7.52236067
2016-01-02,6.27646718
2016-01-03,7.80719634
2016-01-04,7.78682044
2016-01-05,12.70956853
2016-01-06,11.44752715
2016-01-07,10.9881604
2016-01-08,9.6088907
2016-01-09,3.87765036
2016-01-10,13.64767596
2016-01-11,10.95139991
2016-01-12,9.2083222
2016-01-13,13.55721952
2016-01-14,11.37431947
2016-01-15,9.9107585
2016-01-16,15.46883593
2016-01-17,9.36576542
2016-01-18,12.13314492
2016-01-19,13.72074288
2016-01-20,11.43808695
2016-01-21,13.01997297
2016-01-22,10.2752329
2016-01-23,11.01270371
2016-01-24,8.13757394
2016-01-25,10.71623851
2016-01-26,12.84075546
2016-01-27,12.72111213
2016-01-28,9.45182216
2016-01-29,7.02187721
2016-01-30,14.60293273
2016-01-31,4.15974928
2016-02-01,5.33638744
2016-02-02,8.57207652
2016-02-03,10.32011161
2016-02-04,9.09184008
2016-02-05,11.34135802
2016-02-06,8.40797074
2016-02-07,5.14503553
2016-02-08,5.47792041
2016-02-09,7.38132197
2016-02-10,5.07094123
2016-02-11,6.01299403
2016-02-12,6.22765126
2016-02-13,6.48323953
2016-02-14,6.81671059
2016-02-15,8.09704075
2016-02-16,6.66795201
2016-02-17,5.96544012
2016-02-18,8.42179853
2016-02-19,5.67566588
2016-02-20,6.54508214
2016-02-21,5.23888345
2016-02-22,6.26682979
2016-02-23,9.34486106
2016-02-24,8.37866296
2016-02-25,7.47731503
2016-02-26,9.64208996
2016-02-27,16.24860571
2016-02-28,4.95216027
2016-02-29,5.34130161
2016-03-01,5.98613735
2016-03-02,17.01801843
2016-03-03,12.39221575
2016-03-04,17.27905831
2016-03-05,15.37405306
2016-03-06,4.37653934
2016-03-07,10.09283473
2016-03-08,6.43518617
2016-03-09,6.38605342
2016-03-10,13.83523429
2016-03-11,16.63314742
2016-03-12,8.08241567
2016-03-13,6.37437589
2016-03-14,8.18193184
2016-03-15,3.3742073
2016-03-16,9.11224232
2016-03-17,8.13988233
2016-03-18,9.57255823
2016-03-19,9.26920987
2016-03-20,7.67378148
2016-03-21,7.46174585
2016-03-22,7.99796392
2016-03-23,10.32760716
2016-03-24,14.5492392
2016-03-25,7.87054341
2016-03-26,7.441011
2016-03-27,12.91164248
2016-03-28,5.8637014
2016-03-29,4.97798869
2016-03-30,7.92635264
2016-03-31,9.71708803
2016-04-01,5.57991327
2016-04-02,9.62550365
2016-04-03,6.45528935
2016-04-04,8.39321292
2016-04-05,9.06375524
2016-04-06,8.89606909
2016-04-07,8.38362617
2016-04-08,9.39003419
2016-04-09,13.44128181
2016-04-10,11.89850347
2016-04-11,7.84649043
2016-04-12,9.45150658
2016-04-13,11.86836089
2016-04-14,11.22918766
2016-04-15,9.33800501
2016-04-16,21.32526758
2016-04-17,8.31572081
2016-04-18,9.64664897
2016-04-19,9.20410898
2016-04-20,10.5428199
2016-04-21,13.56395449
2016-04-22,11.51857184
2016-04-23,11.58489325
2016-04-24,6.51820251
2016-04-25,8.95951445
2016-04-26,9.70354373
2016-04-27,8.39976338
2016-04-28,5.16465372
2016-04-29,7.1326481
2016-04-30,7.18606626
2016-05-01,4.30981779
2016-05-02,5.92604098
2016-05-03,5.80860701
2016-05-04,4.78602153
2016-05-05,5.67074278
2016-05-06,5.55339514
2016-05-07,3.90444013
2016-05-08,4.0310152
2016-05-09,5.24365978
2016-05-10,3.37566298
2016-05-11,3.20129043
2016-05-12,5.86216019
2016-05-13,5.55236144
2016-05-14,6.2969312
2016-05-15,5.38752132
2016-05-16,6.32615696
2016-05-17,5.24430569
2016-05-18,4.79658147
2016-05-19,5.14946913
2016-05-20,5.20051767
2016-05-21,6.8160197
2016-05-22,12.76876339
2016-05-23,14.74697503
2016-05-24,11.67328665
2016-05-25,23.55949933
2016-05-26,33.84390356
2016-05-27,40.29545732
2016-05-28,24.06214612
2016-05-29,40.42272387
2016-05-30,32.19324144
2016-05-31,18.36785293
2016-06-01,5.77386733
2016-06-02,5.15708399
2016-06-03,5.69527684
2016-06-04,4.54833001
2016-06-05,4.87012037
2016-06-06,4.55656871
2016-06-07,6.50588118
2016-06-08,5.65804873
2016-06-09,69.76830653
2016-06-10,5.34818848
2016-06-11,5.20490871
2016-06-12,6.1664577
2016-06-13,32.61660106
2016-06-14,20.44590297
2016-06-15,20.09931336
2016-06-16,10.97784
2016-06-17,6.7860722
2016-06-18,10.6949039
2016-06-19,4.61453502
2016-06-20,14.76427437
2016-06-21,9.10303157
2016-06-22,34.56452631
2016-06-23,10.14838859
2016-06-24,8.60715483
2016-06-25,4.16409774
2016-06-26,3.56533073
2016-06-27,6.59166702
2016-06-28,5.85354094
2016-06-29,25.7268189
2016-06-30,9.73475503
2016-07-01,6.33218909
2016-07-02,3.63347848
2016-07-03,1.78682092
2016-07-04,3.19829566
2016-07-05,7.8254384
2016-07-06,34.44267883
2016-07-07,15.91050214
2016-07-08,10.96441287
2016-07-09,4.49710051
2016-07-10,5.26997987
2016-07-11,11.81995177
2016-07-12,9.77419342
2016-07-13,12.43060501
2016-07-14,5.75488581
2016-07-15,8.44107114
2016-07-16,3.24425435
2016-07-17,3.90127809
2016-07-18,23.16828296
2016-07-19,6.46124357
2016-07-20,19.29449437
2016-07-21,10.4672014
2016-07-22,10.23145879
2016-07-23,2.91100596
2016-07-24,5.60273265
2016-07-25,9.15181316
2016-07-26,17.28434278
2016-07-27,13.91554864
2016-07-28,4.9403576
2016-07-29,6.60610318
2016-07-30,4.77542033
2016-07-31,3.14960155
2016-08-01,5.89328076
2016-08-02,5.63242879
2016-08-03,8.00881853
2016-08-04,21.08604454
2016-08-05,7.56373957
2016-08-06,4.69115949
2016-08-07,6.15887987
2016-08-08,5.63055078
2016-08-09,14.50663579
2016-08-10,12.60655808
2016-08-11,7.33386589
2016-08-12,5.28802407
2016-08-13,3.83082958
2016-08-14,3.46900048
2016-08-15,9.23046013
2016-08-16,18.69346254
2016-08-17,19.17835727
2016-08-18,7.82331955
2016-08-19,9.20737505
2016-08-20,4.31439964
2016-08-21,3.86601258
2016-08-22,10.99612178
2016-08-23,7.79486762
2016-08-24,13.61082312
2016-08-25,4.28006486
2016-08-26,6.13640959
2016-08-27,2.55400741
2016-08-28,4.96686352
2016-08-29,4.67925544
2016-08-30,4.56311411
2016-08-31,5.29736943
2016-09-01,9.68722208
2016-09-02,7.29041595
2016-09-03,3.64892345
2016-09-04,4.65125211
2016-09-05,7.39690025
2016-09-06,2.45827037
2016-09-07,15.82392536
2016-09-08,5.19365355
2016-09-09,10.4083957
2016-09-10,2.81886906
2016-09-11,2.7762211
2016-09-12,11.08300213
2016-09-13,7.20899536
2016-09-14,5.42868079
2016-09-15,20.46805051
2016-09-16,12.59777315
2016-09-17,2.46603945
2016-09-18,3.44276481
2016-09-19,5.55313224
2016-09-20,17.4011204
2016-09-21,10.88355535
2016-09-22,4.33727015
2016-09-23,12.14319116
2016-09-24,3.16102656
2016-09-25,3.30642889
2016-09-26,9.29287024
2016-09-27,7.13796422
2016-09-28,11.76064408
2016-09-29,9.53860715
2016-09-30,6.14130483
2016-10-01,2.71732916
2016-10-02,6.01829714
2016-10-03,14.90283779
2016-10-04,2.64865716
2016-10-05,12.28547727
2016-10-06,3.64014798
2016-10-07,4.5813993
2016-10-08,3.29563642
2016-10-09,2.63186999
2016-10-10,5.20449282
2016-10-11,5.58685005
2016-10-12,7.01962827
2016-10-13,10.00913734
2016-10-14,6.45338595
2016-10-15,3.41028346
2016-10-16,2.82677818
2016-10-17,4.39162892
2016-10-18,21.44191964
2016-10-19,3.49965387
2016-10-20,13.49647338
2016-10-21,13.44231695
2016-10-22,4.91567093
2016-10-23,3.36374497
2016-10-24,5.49148524
2016-10-25,3.80636243
2016-10-26,15.44689206
2016-10-27,10.73669476
2016-10-28,9.65513201
2016-10-29,3.82077614
2016-10-30,2.54807245
2016-10-31,13.37986519
2016-11-01,6.82465812
2016-11-02,4.58371135
2016-11-03,11.37899602
2016-11-04,1.901533
2016-11-05,4.21199348
2016-11-06,1.07061066
2016-11-07,4.46300263
2016-11-08,4.59985065
2016-11-09,6.62202139
2016-11-10,5.85456984
2016-11-11,4.47492581
2016-11-12,2.81443067
2016-11-13,2.42374185
2016-11-14,3.98763279
2016-11-15,3.78848757
2016-11-16,6.38022646
2016-11-17,5.67250461
2016-11-18,5.640111
2016-11-19,6.26778643
2016-11-20,2.81954967
2016-11-21,18.02447018
2016-11-22,6.68875895
2016-11-23,11.56220086
2016-11-24,5.17122638
2016-11-25,3.88936226
2016-11-26,2.62433836
2016-11-27,2.67032165
2016-11-28,10.09316652
2016-11-29,2.35186624
2016-11-30,18.3891672
2016-12-01,3.93595116
2016-12-02,7.0021727
2016-12-03,2.36498217
2016-12-04,3.17512951
2016-12-05,5.81894545
2016-12-06,4.31878113
2016-12-07,4.98767867
2016-12-08,4.52582167
2016-12-09,6.25386964
2016-12-10,9.06120783
2016-12-11,1.92517153
2016-12-12,3.18066001
2016-12-13,4.946294
2016-12-14,4.4027906
2016-12-15,12.25079817
2016-12-16,5.22279259
2016-12-17,4.23729266
2016-12-18,2.49662783
2016-12-19,4.51867405
2016-12-20,6.21205495
2016-12-21,9.63901534
2016-12-22,4.95489695
2016-12-23,9.62946705
2016-12-24,2.58730994
2016-12-25,2.29396855
2016-12-26,2.82428956
2016-12-27,3.91200449
2016-12-28,6.31428773
2016-12-29,3.98463012
2016-12-30,6.36107258
2016-12-31,10.47059235
2017-01-01,1.82510956
2017-01-02,2.37970688
2017-01-03,4.04658915
2017-01-04,5.42202471
2017-01-05,17.38179082
2017-01-06,5.65287672
2017-01-07,2.88131973
2017-01-08,2.42847396
2017-01-09,26.39469452
2017-01-10,2.54439106
2017-01-11,13.04933557
2017-01-12,4.29673915
2017-01-13,4.05170209
2017-01-14,2.78082413
2017-01-15,1.56017902
2017-01-16,3.69900973
2017-01-17,3.49833391
2017-01-18,3.55184322
2017-01-19,4.88077726
2017-01-20,12.22766775
2017-01-21,3.32548181
2017-01-22,2.67720327
2017-01-23,4.79674493
2017-01-24,2.85032925
2017-01-25,1.83547296
2017-01-26,1.92055946
2017-01-27,3.83061438
2017-01-28,3.0000857
2017-01-29,2.42809729
2017-01-30,3.10357318
2017-01-31,2.7167438
2017-02-01,3.18987634
2017-02-02,3.00014562
2017-02-03,3.37488028
2017-02-04,3.49966287
2017-02-05,2.42382333
2017-02-06,10.97991781
2017-02-07,4.80907792
2017-02-08,8.8651604
2017-02-09,6.85231601
2017-02-10,6.96845402
2017-02-11,2.41035326
2017-02-12,2.7256186
2017-02-13,3.71385544
2017-02-14,5.60402718
2017-02-15,2.6221924
2017-02-16,6.04038777
2017-02-17,4.48412281
2017-02-18,2.4368054
2017-02-19,2.66164814
2017-02-20,2.72986541
2017-02-21,4.13011694
2017-02-22,3.01858687
2017-02-23,2.95514104
2017-02-24,4.6826418
2017-02-25,1.66535402
2017-02-26,2.56718069
2017-02-27,3.90372236
2017-02-28,4.31657595
2017-03-01,3.87134828
2017-03-02,6.27329638
2017-03-03,4.486601
2017-03-04,2.79770897
2017-03-05,2.33574436
2017-03-06,4.52447247
2017-03-07,3.38586148
2017-03-08,4.31945144
2017-03-09,5.07291079
2017-03-10,4.70649356
2017-03-11,2.61696871
2017-03-12,3.73993234
2017-03-13,3.15051407
2017-03-14,5.79762668
2017-03-15,1.5293703
2017-03-16,7.33397287
2017-03-17,4.93675162
2017-03-18,12.01985883
2017-03-19,4.57017222
2017-03-20,6.39370481
2017-03-21,4.52681356
2017-03-22,4.68566867
2017-03-23,11.25486817
2017-03-24,6.97428967
2017-03-25,17.99544449
2017-03-26,2.90372507
2017-03-27,7.27555004
2017-03-28,5.60302794
2017-03-29,4.8341821
2017-03-30,1.56832281
2017-03-31,3.62610451
2017-04-01,4.52147952
2017-04-02,2.77609504
2017-04-03,3.73458223
2017-04-04,6.14443632
2017-04-05,3.81206381
2017-04-06,5.20746414
2017-04-07,4.78483416
2017-04-08,3.8120648
2017-04-09,2.57357085
2017-04-10,5.24105106
2017-04-11,5.35246521
2017-04-12,4.14133095
2017-04-13,8.96509663
2017-04-14,4.30727043
2017-04-15,3.04382282
2017-04-16,3.11371643
2017-04-17,3.9305034
2017-04-18,5.74485524
2017-04-19,3.7078929
2017-04-20,4.09743764
2017-04-21,2.68574553
2017-04-22,3.07062632
2017-04-23,2.24028907
2017-04-24,2.82980409
2017-04-25,2.51735823
2017-04-26,6.27774023
2017-04-27,4.36402372
2017-04-28,3.76544818
2017-04-29,3.73391236
2017-04-30,3.71952333
2017-05-01,3.97280812
2017-05-02,5.34019235
2017-05-03,8.41561044
2017-05-04,4.22936978
2017-05-05,5.12579106
2017-05-06,2.63955045
2017-05-07,5.57100934
2017-05-08,3.85574278
2017-05-09,5.24396326
2017-05-10,5.25452293
2017-05-11,3.43055582
2017-05-12,5.55759296
2017-05-13,4.11538941
2017-05-14,4.34438521
2017-05-15,4.20542648
2017-05-16,4.33815886
2017-05-17,4.16957027
2017-05-18,7.87840275
2017-05-19,6.38389576
2017-05-20,3.4718919
2017-05-21,5.30146736
2017-05-22,4.72847959
2017-05-23,5.14234547
2017-05-24,3.517968
2017-05-25,2.46236249
2017-05-26,3.8848745
2017-05-27,5.02615712
2017-05-28,3.6456181
2017-05-29,3.71058324
2017-05-30,3.51040349
2017-05-31,4.6392278
2017-06-01,6.13317691
2017-06-02,4.49322749
2017-06-03,4.56844624
2017-06-04,2.93628825
2017-06-05,2.67078806
2017-06-06,3.69514371
2017-06-07,3.20410442
2017-06-08,6.03104927
2017-06-09,4.55038053
2017-06-10,2.55932708
2017-06-11,2.30899954
2017-06-12,4.04409615
2017-06-13,5.17135347
2017-06-14,2.36186385
2017-06-15,4.24609789
2017-06-16,3.79643811
2017-06-17,3.13612785
2017-06-18,3.22301199
2017-06-19,4.19013326
2017-06-20,2.94099207
2017-06-21,3.64964257
2017-06-22,4.07853713
2017-06-23,3.53657608
2017-06-24,2.755294
2017-06-25,4.41517576
2017-06-26,4.80584663
2017-06-27,13.63151089
2017-06-28,3.01345652
2017-06-29,3.7974831
2017-06-30,4.46490709
2017-07-01,2.76001075
2017-07-02,3.41896386
2017-07-03,3.75397208
2017-07-04,4.35364098
2017-07-05,4.01895304
2017-07-06,4.19955895
2017-07-07,8.75721657
2017-07-08,3.9928769
2017-07-09,4.49466272
2017-07-10,6.30737364
2017-07-11,2.88674385
2017-07-12,3.63064462
2017-07-13,3.87450628
2017-07-14,3.88685096
2017-07-15,4.23865069
2017-07-16,6.69378077
2017-07-17,4.61302186
2017-07-18,6.15408349
2017-07-19,4.18620768
2017-07-20,6.12479411
2017-07-21,7.2934899
2017-07-22,5.5632217
2017-07-23,4.26957146
2017-07-24,4.29097638
2017-07-25,6.81936637
2017-07-26,17.06711061
2017-07-27,8.43045761
2017-07-28,5.28397755
2017-07-29,8.06615999
2017-07-30,5.30010344
2017-07-31,5.84849987
2017-08-01,3.78770334
2017-08-02,5.91186936
2017-08-03,2.62871635
2017-08-04,13.17199696
2017-08-05,6.58471408
2017-08-06,26.2288755
2017-08-07,5.97611843
2017-08-08,8.66881593
2017-08-09,7.66626198
2017-08-10,8.90494144
2017-08-11,5.40641019
2017-08-12,6.17402346
2017-08-13,3.06870111
2017-08-14,5.26544015
2017-08-15,2.19960233
2017-08-16,4.81221285
2017-08-17,1.56071612
2017-08-18,7.99026874
2017-08-19,17.07622084
2017-08-20,3.91316398
2017-08-21,2.79226903
2017-08-22,11.54423
2017-08-23,2.66428388
2017-08-24,3.01947412
2017-08-25,4.33059815
2017-08-26,6.5662841
2017-08-27,2.98485835
2017-08-28,3.95510151
2017-08-29,5.12105514
2017-08-30,4.63986676
2017-08-31,1.99311415
2017-09-01,3.33444984
2017-09-02,2.30618435
2017-09-03,3.47150733
2017-09-04,4.51664011
2017-09-05,3.59594393
2017-09-06,3.91655439
2017-09-07,3.45272203
2017-09-08,3.18614441
2017-09-09,4.62089195
2017-09-10,7.05123113
2017-09-11,2.86635069
2017-09-12,2.37330304
2017-09-13,4.80972744
2017-09-14,5.56636022
2017-09-15,5.04008805
2017-09-16,6.6663205
2017-09-17,2.20614221
2017-09-18,2.73492016
2017-09-19,2.69096199
2017-09-20,3.26361041
2017-09-21,2.42939428
2017-09-22,4.46274343
2017-09-23,2.32718909
2017-09-24,3.56613881
2017-09-25,5.48747525
2017-09-26,2.5987834
2017-09-27,2.9795227
2017-09-28,4.74380147
2017-09-29,3.55440486
2017-09-30,3.69490271
2017-10-01,4.22061089
2017-10-02,2.78058738
2017-10-03,2.22826812
2017-10-04,3.55965773
2017-10-05,2.53463464
2017-10-06,2.54909763
2017-10-07,3.98310779
2017-10-08,2.76265267
2017-10-09,2.80878335
2017-10-10,4.38049503
2017-10-11,2.78518683
2017-10-12,2.97534786
2017-10-13,4.26332224
2017-10-14,2.86379368
2017-10-15,2.00136016
2017-10-16,2.96042517
2017-10-17,3.99672367
2017-10-18,3.3037783
2017-10-19,4.67294394
2017-10-20,4.06060338
2017-10-21,3.09755125
2017-10-22,2.96935086
2017-10-23,5.16582375
2017-10-24,3.74144949
2017-10-25,2.75199996
2017-10-26,3.44383273
2017-10-27,2.4376749
2017-10-28,4.71435296
2017-10-29,3.5638761
2017-10-30,3.49622458
2017-10-31,2.26409429
2017-11-01,2.63639637
2017-11-02,2.70843574
2017-11-03,2.70042323
2017-11-04,2.85680116
2017-11-05,2.82254756
2017-11-06,2.52188068
2017-11-07,4.54783034
2017-11-08,2.45159551
2017-11-09,6.43079769
2017-11-10,2.69720231
2017-11-11,3.46430265
2017-11-12,3.55065197
2017-11-13,4.07054706
2017-11-14,4.59393125
2017-11-15,3.41431619
2017-11-16,3.31623264
2017-11-17,2.8033808
2017-11-18,4.75860792
2017-11-19,2.45827392
2017-11-20,1.67997144
2017-11-21,2.44257037
2017-11-22,1.91771401
2017-11-23,2.53873725
2017-11-24,4.61797624
2017-11-25,3.07117481
2017-11-26,4.01482287
2017-11-27,3.54054873
2017-11-28,2.95990129
2017-11-29,2.41537542
2017-11-30,1.97852143
2017-12-01,2.81827721
2017-12-02,2.52543443
2017-12-03,3.13570462
2017-12-04,3.13289686
2017-12-05,3.12802033
2017-12-06,3.15336907
2017-12-07,3.01900553
2017-12-08,3.01117249
2017-12-09,2.30292551
2017-12-10,2.6718453
2017-12-11,4.18716249
2017-12-12,1.53257892
2017-12-13,3.7271
2017-12-14,3.07927552
2017-12-15,2.49319312
2017-12-16,2.27616377
2017-12-17,1.90907666
2017-12-18,2.6080987
2017-12-19,2.56764568
2017-12-20,3.4453662
2017-12-21,3.71158681
2017-12-22,4.5850906
2017-12-23,1.14258421
2017-12-24,2.38010699
2017-12-25,3.85303669
2017-12-26,4.15916964
2017-12-27,6.61590038
2017-12-28,4.35344869
2017-12-29,7.19544969
2017-12-30,4.42395872
2017-12-31,4.05350874
2018-01-01,4.15953054
2018-01-02,4.85857113
2018-01-03,4.95402448
2018-01-04,8.48607413
2018-01-05,9.97387969
2018-01-06,4.06549182
2018-01-07,1.72860302
2018-01-08,2.77666734
2018-01-09,3.52810859
2018-01-10,4.12424458
2018-01-11,4.21879623
2018-01-12,5.64118889
2018-01-13,3.72204206
2018-01-14,6.91019492
2018-01-15,4.78075737
2018-01-16,6.96139336
2018-01-17,5.33739393
2018-01-18,6.38449245
2018-01-19,6.27931596
2018-01-20,5.15831587
2018-01-21,3.85579356
2018-01-22,4.23999914
2018-01-23,9.11332306
