date,Miner to Exchange Flow (Total)
2021-01-12,1297.31942195
2021-01-13,414.86092988
2021-01-14,623.3923761
2021-01-15,498.57425583
2021-01-16,366.53344484
2021-01-17,1343.73951994
2021-01-18,464.44444837
2021-01-19,614.26158401
2021-01-20,708.44557101
2021-01-21,1001.70393375
2021-01-22,886.87946378
2021-01-23,326.07473033
2021-01-24,412.38399029
2021-01-25,1966.26125227
2021-01-26,2051.14729979
2021-01-27,2017.13487593
2021-01-28,928.8580814
2021-01-29,1462.37586469
2021-01-30,349.77038363
2021-01-31,351.24635186
2021-02-01,574.90250242
2021-02-02,1309.97751856
2021-02-03,535.06909318
2021-02-04,656.19501309
2021-02-05,965.1645509
2021-02-06,890.86911016
2021-02-07,612.75449864
2021-02-08,1083.05896795
2021-02-09,957.94194323
2021-02-10,826.38945889
2021-02-11,377.15646539
2021-02-12,560.78676582
2021-02-13,415.5827608
2021-02-14,888.43852681
2021-02-15,453.23320065
2021-02-16,620.19922029
2021-02-17,1110.60996343
2021-02-18,1265.56626735
2021-02-19,1116.64272327
2021-02-20,2301.51822585
2021-02-21,596.53645702
2021-02-22,2036.80814939
2021-02-23,1345.07288409
2021-02-24,491.55505798
2021-02-25,982.31442861
2021-02-26,583.98796284
2021-02-27,720.71021674
2021-02-28,1923.46743359
2021-03-01,913.90500737
2021-03-02,588.04638481
2021-03-03,524.18886444
2021-03-04,574.616188
2021-03-05,485.33570546
2021-03-06,349.76497136
2021-03-07,1136.14879754
2021-03-08,743.33304198
2021-03-09,896.52934168
2021-03-10,622.25582242
2021-03-11,825.68409891
2021-03-12,762.50170657
2021-03-13,608.66809028
2021-03-14,784.47074665
2021-03-15,685.30331238
2021-03-16,715.16301002
2021-03-17,780.07701407
2021-03-18,767.08570402
2021-03-19,514.93522883
2021-03-20,300.73903309
2021-03-21,233.72663728
2021-03-22,788.07566388
2021-03-23,1620.37915285
2021-03-24,1260.01309746
2021-03-25,977.80192319
2021-03-26,422.78028795
2021-03-27,298.3293908
2021-03-28,327.85677623
2021-03-29,624.13078022
2021-03-30,1927.35182143
2021-03-31,442.38560442
2021-04-01,768.65692946
2021-04-02,421.19119782
2021-04-03,402.1459785
2021-04-04,398.68152752
2021-04-05,543.99613525
2021-04-06,686.22493251
2021-04-07,898.94472733
2021-04-08,440.21392335
2021-04-09,1329.82506846
2021-04-10,610.83408246
2021-04-11,395.45718893
2021-04-12,910.51395648
2021-04-13,756.04293907
2021-04-14,593.20657645
2021-04-15,577.19029717
2021-04-16,719.57212763
2021-04-17,466.01486899
2021-04-18,338.53960076
2021-04-19,541.42274676
2021-04-20,847.11491085
2021-04-21,438.8568168
2021-04-22,769.05092241
2021-04-23,984.30833785
2021-04-24,416.9730999
2021-04-25,618.58482038
2021-04-26,546.12145939
2021-04-27,395.22260414
2021-04-28,425.21086535
2021-04-29,976.74519894
2021-04-30,689.02339244
2021-05-01,400.30109005
2021-05-02,279.87932301
2021-05-03,525.36574738
2021-05-04,434.51225838
2021-05-05,339.78803225
2021-05-06,892.69282544
2021-05-07,861.19182674
2021-05-08,712.47757772
2021-05-09,352.618876
2021-05-10,1268.44018334
2021-05-11,948.97989063
2021-05-12,780.00646441
2021-05-13,1448.4003944
2021-05-14,1331.49368856
2021-05-15,443.05369368
2021-05-16,343.97393865
2021-05-17,663.6823823
2021-05-18,442.61101691
2021-05-19,2379.35075775
2021-05-20,703.26628932
2021-05-21,1335.06316922
2021-05-22,521.64221797
2021-05-23,886.23382396
2021-05-24,828.27540903
2021-05-25,560.80186702
2021-05-26,855.75675282
2021-05-27,363.45603588
2021-05-28,1191.8021453
2021-05-29,262.38366928
2021-05-30,427.64560739
2021-05-31,460.87429063
2021-06-01,250.3065307
2021-06-02,832.90167925
2021-06-03,367.94670563
2021-06-04,352.11759512
2021-06-05,312.27104166
2021-06-06,248.02731122
2021-06-07,391.24108388
2021-06-08,1800.87090212
2021-06-09,905.21873564
2021-06-10,509.07583423
2021-06-11,1683.29126242
2021-06-12,324.19204923
2021-06-13,288.41566548
2021-06-14,618.09148374
2021-06-15,489.06943359
2021-06-16,313.14109609
2021-06-17,479.85563384
2021-06-18,340.07213957
2021-06-19,227.16406351
2021-06-20,242.9040153
2021-06-21,656.65602784
2021-06-22,813.52933665
2021-06-23,608.502313
2021-06-24,456.20723491
2021-06-25,644.10291385
2021-06-26,298.84358897
2021-06-27,169.41115557
2021-06-28,693.93481282
2021-06-29,400.73865672
2021-06-30,345.01142015
2021-07-01,278.09167941
2021-07-02,177.55888085
2021-07-03,247.35195455
2021-07-04,401.93739204
2021-07-05,494.35364537
2021-07-06,373.78785503
2021-07-07,230.05133655
2021-07-08,408.17003892
2021-07-09,278.06491354
2021-07-10,291.51086073
2021-07-11,260.96751258
2021-07-12,268.58809535
2021-07-13,390.66964926
2021-07-14,354.0145375
2021-07-15,353.18748171
2021-07-16,592.04035624
2021-07-17,251.14720386
2021-07-18,218.13920246
2021-07-19,285.44070023
2021-07-20,340.97986816
2021-07-21,608.24196675
2021-07-22,216.87469803
2021-07-23,286.3415874
2021-07-24,424.6668165
2021-07-25,237.41225676
2021-07-26,677.607702
2021-07-27,281.74295552
2021-07-28,1981.24468191
2021-07-29,630.96047779
2021-07-30,757.48207509
2021-07-31,287.30976777
2021-08-01,880.6437864
2021-08-02,388.85619188
2021-08-03,318.93794406
2021-08-04,283.6603193
2021-08-05,333.74566658
2021-08-06,334.99320667
2021-08-07,597.95110977
2021-08-08,743.51943371
2021-08-09,670.50860367
2021-08-10,489.35562264
2021-08-11,629.06630144
2021-08-12,373.07419891
2021-08-13,653.6397433
2021-08-14,325.88523773
2021-08-15,325.01924932
2021-08-16,439.76442276
2021-08-17,376.20440178
2021-08-18,341.00859173
2021-08-19,314.860665
2021-08-20,331.01369617
2021-08-21,338.21054145
2021-08-22,317.61687231
2021-08-23,608.83454622
2021-08-24,400.88736229
2021-08-25,764.62032305
2021-08-26,320.99727644
2021-08-27,330.13705842
2021-08-28,285.88652788
2021-08-29,398.55979838
2021-08-30,1090.82449322
2021-08-31,421.37311047
2021-09-01,478.46375259
2021-09-02,707.82164382
2021-09-03,1024.17362941
2021-09-04,300.6844251
2021-09-05,377.44888606
2021-09-06,605.05278444
2021-09-07,481.82145408
2021-09-08,357.18298879
2021-09-09,881.68200842
2021-09-10,418.92633544
2021-09-11,368.0840864
2021-09-12,344.35343451
2021-09-13,351.50886511
2021-09-14,329.02942493
2021-09-15,412.14869978
2021-09-16,640.44755078
2021-09-17,405.11416377
2021-09-18,547.76711266
2021-09-19,491.23326589
2021-09-20,613.18815848
2021-09-21,390.98814932
2021-09-22,367.53616669
2021-09-23,355.24807205
2021-09-24,783.18324442
2021-09-25,414.16630327
2021-09-26,895.42112722
2021-09-27,803.6658909
2021-09-28,384.57631945
2021-09-29,470.35882166
2021-09-30,721.95111253
2021-10-01,694.16690519
2021-10-02,570.41998356
2021-10-03,1764.04193386
2021-10-04,555.56487061
2021-10-05,683.69850016
2021-10-06,766.37870762
2021-10-07,733.03801371
2021-10-08,499.00093879
2021-10-09,388.66285209
2021-10-10,507.07605463
2021-10-11,581.37418948
2021-10-12,1545.84983741
2021-10-13,407.17279898
2021-10-14,535.27920996
2021-10-15,1149.03184763
2021-10-16,569.94157861
2021-10-17,397.93686646
2021-10-18,504.50381777
2021-10-19,590.62658324
2021-10-20,976.0187904
2021-10-21,443.49891733
2021-10-22,349.82956685
2021-10-23,358.10052848
2021-10-24,336.07855579
2021-10-25,431.11629993
2021-10-26,592.60504719
2021-10-27,420.03662353
2021-10-28,479.33786418
2021-10-29,399.87657451
2021-10-30,326.13268354
2021-10-31,376.96040666
2021-11-01,594.34143905
2021-11-02,768.2075551
2021-11-03,436.85034338
2021-11-04,498.70106754
2021-11-05,390.24381609
2021-11-06,342.37583049
2021-11-07,346.1867668
2021-11-08,912.31315667
2021-11-09,719.17178509
2021-11-10,1442.74093544
2021-11-11,445.96233053
2021-11-12,1387.82147345
2021-11-13,372.41996295
2021-11-14,320.84426687
2021-11-15,539.68531872
2021-11-16,586.715507
2021-11-17,395.99798671
2021-11-18,369.35187601
2021-11-19,440.67444008
2021-11-20,300.36108563
2021-11-21,477.13800207
2021-11-22,358.32858101
2021-11-23,478.95172237
2021-11-24,588.19830144
2021-11-25,371.68192089
2021-11-26,663.89671004
2021-11-27,343.5287402
2021-11-28,371.22506192
2021-11-29,471.45966074
2021-11-30,731.62591078
2021-12-01,536.11463638
2021-12-02,554.0025651
2021-12-03,396.95089023
2021-12-04,895.41657751
2021-12-05,391.14137929
2021-12-06,784.78164009
2021-12-07,1288.91660917
2021-12-08,745.866311
2021-12-09,715.0756147
2021-12-10,779.42268308
2021-12-11,446.51040652
2021-12-12,366.8754909
2021-12-13,558.56025176
2021-12-14,461.22541914
2021-12-15,392.3439614
2021-12-16,391.00939632
2021-12-17,498.15259483
2021-12-18,393.48444359
2021-12-19,415.17516843
2021-12-20,620.52314958
2021-12-21,689.44071682
2021-12-22,498.96170859
2021-12-23,489.43930516
2021-12-24,516.67678755
2021-12-25,370.82530723
2021-12-26,336.09452284
2021-12-27,424.94275997
2021-12-28,428.44781825
2021-12-29,414.30489432
2021-12-30,491.09572056
2021-12-31,792.63769639
2022-01-01,370.57463526
2022-01-02,346.3229946
2022-01-03,420.30901099
2022-01-04,402.49795502
2022-01-05,516.45641855
2022-01-06,341.70079503
2022-01-07,439.14031923
2022-01-08,484.54734926
2022-01-09,711.89911731
2022-01-10,513.38876888
2022-01-11,410.45269576
2022-01-12,523.58132312
2022-01-13,932.39431854
2022-01-14,585.87081336
2022-01-15,474.28838377
2022-01-16,352.62295204
2022-01-17,526.74741488
2022-01-18,832.29668622
2022-01-19,501.07441624
2022-01-20,499.41186209
2022-01-21,590.71023383
2022-01-22,541.90716553
2022-01-23,409.61997542
2022-01-24,609.77329411
2022-01-25,735.09560694
2022-01-26,534.66560311
2022-01-27,1051.89191872
2022-01-28,568.51074187
2022-01-29,460.73057697
2022-01-30,986.75268212
2022-01-31,639.33319701
2022-02-01,758.13744115
2022-02-02,587.27225339
2022-02-03,416.03871401
2022-02-04,517.57437972
2022-02-05,770.09787473
2022-02-06,360.80526292
2022-02-07,703.50655692
2022-02-08,648.69910715
2022-02-09,654.65644014
2022-02-10,554.89197766
2022-02-11,476.50218486
2022-02-12,394.4849908
2022-02-13,359.42964683
2022-02-14,594.74326087
2022-02-15,538.80000581
2022-02-16,723.37733819
2022-02-17,555.96107391
2022-02-18,529.27173998
2022-02-19,341.46983054
2022-02-20,408.94223209
2022-02-21,498.41501791
2022-02-22,495.52897827
2022-02-23,386.52171195
2022-02-24,774.98246573
2022-02-25,956.5958955
2022-02-26,410.87235991
2022-02-27,382.4391864
2022-02-28,790.68692604
2022-03-01,1087.41719464
2022-03-02,421.39906352
2022-03-03,531.69814517
2022-03-04,555.38262495
2022-03-05,445.51454874
2022-03-06,368.23150005
2022-03-07,814.49663246
2022-03-08,391.20681764
2022-03-09,607.18652624
2022-03-10,656.25324345
2022-03-11,361.44779208
2022-03-12,404.53560073
2022-03-13,376.82790246
2022-03-14,467.6708226
2022-03-15,593.91975087
2022-03-16,1012.1399721
2022-03-17,801.6796256
2022-03-18,489.57384727
2022-03-19,494.99272589
2022-03-20,651.8215731
2022-03-21,455.51994136
2022-03-22,538.07210347
2022-03-23,612.65583721
2022-03-24,703.15287698
2022-03-25,840.6149653
2022-03-26,593.55960546
2022-03-27,419.26626403
2022-03-28,2232.92918357
2022-03-29,785.8886798
2022-03-30,599.56268874
2022-03-31,640.25927715
2022-04-01,561.27083483
2022-04-02,514.77384099
2022-04-03,660.97432174
2022-04-04,740.47017093
2022-04-05,645.61296566
2022-04-06,634.1636239
2022-04-07,515.08641098
2022-04-08,514.86298548
2022-04-09,353.25850636
2022-04-10,404.75716268
2022-04-11,575.94319682
2022-04-12,538.12864556
2022-04-13,455.69875686
2022-04-14,472.15551397
2022-04-15,380.88395051
2022-04-16,366.81938415
2022-04-17,386.49013581
2022-04-18,469.69030647
2022-04-19,436.15303496
2022-04-20,465.72068293
2022-04-21,489.41983342
2022-04-22,612.98473037
2022-04-23,587.96756413
2022-04-24,497.03131131
2022-04-25,5662.70907085
2022-04-26,549.64322413
2022-04-27,577.11448593
2022-04-28,664.93397371
2022-04-29,534.88152494
2022-04-30,534.98056063
2022-05-01,589.90268986
2022-05-02,1034.00025416
2022-05-03,828.82348435
2022-05-04,1000.66318712
2022-05-05,1618.24647841
2022-05-06,2136.88856579
2022-05-07,1216.0680331
2022-05-08,2027.15562223
2022-05-09,2062.00818562
2022-05-10,2350.17544242
2022-05-11,5126.06202998
2022-05-12,3858.77352958
2022-05-13,2581.32888716
2022-05-14,928.09091674
2022-05-15,592.42295105
2022-05-16,1137.24577568
2022-05-17,939.31167569
2022-05-18,962.44676609
2022-05-19,1410.73431861
2022-05-20,1201.81565609
2022-05-21,801.7471812
2022-05-22,774.51782818
2022-05-23,1242.64240145
2022-05-24,1834.65003592
2022-05-25,1869.40730299
2022-05-26,1342.38393943
2022-05-27,1026.37781852
2022-05-28,702.53151701
2022-05-29,638.99065806
2022-05-30,1335.53475812
2022-05-31,1540.39749851
2022-06-01,1497.51664843
2022-06-02,871.11175335
2022-06-03,900.16513821
2022-06-04,893.07413781
2022-06-05,562.79107525
2022-06-06,1095.22897696
2022-06-07,825.05582071
2022-06-08,1401.74752326
2022-06-09,922.02123651
2022-06-10,1013.70633061
2022-06-11,1161.54966409
2022-06-12,1076.19493349
2022-06-13,1513.45765897
2022-06-14,4275.52521981
2022-06-15,5724.32154583
2022-06-16,6360.45718328
2022-06-17,1835.10480858
2022-06-18,1990.70344578
2022-06-19,1054.9890067
2022-06-20,1272.40658057
2022-06-21,1432.27005377
2022-06-22,6152.54022793
2022-06-23,1166.45108226
2022-06-24,1037.33847378
2022-06-25,697.42920391
2022-06-26,595.06377609
2022-06-27,956.32099557
2022-06-28,930.49357181
2022-06-29,1257.39060387
2022-06-30,1032.30041804
2022-07-01,1543.26511504
2022-07-02,779.0651226
2022-07-03,620.32875389
2022-07-04,1153.77527457
2022-07-05,1225.24596326
2022-07-06,1074.61163962
2022-07-07,1442.31927066
2022-07-08,1685.97989817
2022-07-09,803.28152736
2022-07-10,633.00375363
2022-07-11,884.60016713
2022-07-12,896.14256236
2022-07-13,1431.85412057
2022-07-14,1182.7204553
2022-07-15,1073.23138759
2022-07-16,1240.75641514
2022-07-17,891.97699186
2022-07-18,1701.71390198
2022-07-19,2026.97437868
2022-07-20,1829.62310619
2022-07-21,1199.28322233
2022-07-22,1669.32614912
2022-07-23,851.10809169
2022-07-24,1322.93394906
2022-07-25,1299.38429609
2022-07-26,1551.587874
2022-07-27,1637.97238734
2022-07-28,2426.33964378
2022-07-29,1524.59039906
2022-07-30,1262.63781311
2022-07-31,703.32981078
2022-08-01,1655.7238242
2022-08-02,1433.25577438
2022-08-03,1241.3582781
2022-08-04,1301.15820442
2022-08-05,1290.46495091
2022-08-06,930.72036472
2022-08-07,656.37035488
2022-08-08,1612.92109858
2022-08-09,858.3655928
2022-08-10,1467.98377894
2022-08-11,1854.95597439
2022-08-12,1228.59808525
2022-08-13,1763.49395308
2022-08-14,810.97011228
2022-08-15,1260.2646787
2022-08-16,1114.62654733
2022-08-17,2010.05204
2022-08-18,1182.67623371
2022-08-19,1381.0071179
2022-08-20,1066.7763743
2022-08-21,670.90381099
2022-08-22,1299.03134776
2022-08-23,1641.21771958
2022-08-24,1880.93704248
2022-08-25,1332.17018138
2022-08-26,2160.49061678
2022-08-27,1926.83631096
2022-08-28,1114.74643918
2022-08-29,1791.36663276
2022-08-30,1362.06327863
2022-08-31,1580.52071024
2022-09-01,1515.51838152
2022-09-02,5658.37885557
2022-09-03,1096.05683515
2022-09-04,1056.19959454
2022-09-05,4393.34328808
2022-09-06,1528.68646722
2022-09-07,1856.32328241
2022-09-08,1663.38901676
2022-09-09,1779.1314687
2022-09-10,1338.62609211
2022-09-11,1154.38373122
2022-09-12,1816.462612
2022-09-13,2019.14274144
2022-09-14,1828.73644546
2022-09-15,1445.00210513
2022-09-16,1385.2400192
2022-09-17,1045.10332625
2022-09-18,1344.2242301
2022-09-19,1482.0082858
2022-09-20,1971.12563396
2022-09-21,1851.01463891
2022-09-22,2420.91850072
2022-09-23,2453.06191293
2022-09-24,1093.57038699
2022-09-25,911.70637609
2022-09-26,1911.04519141
2022-09-27,2532.71910466
2022-09-28,1660.28664175
2022-09-29,2782.29562908
2022-09-30,2533.96723313
2022-10-01,1737.21516086
2022-10-02,1434.55634639
2022-10-03,2669.13358846
2022-10-04,2114.03503135
2022-10-05,1673.76797624
2022-10-06,1559.0948856
2022-10-07,2285.40012908
2022-10-08,1786.79206737
2022-10-09,1635.76064225
2022-10-10,1660.38234083
2022-10-11,1913.42584164
2022-10-12,1563.61434275
2022-10-13,1887.55905008
2022-10-14,2318.10758739
2022-10-15,901.16660276
2022-10-16,964.92343611
2022-10-17,1924.37734096
2022-10-18,1878.91257361
2022-10-19,2648.43722419
2022-10-20,1503.73538305
2022-10-21,1628.34035343
2022-10-22,1351.77655425
2022-10-23,1035.26351903
2022-10-24,1637.58802622
2022-10-25,2460.35159285
2022-10-26,2993.27061308
2022-10-27,1900.56047735
2022-10-28,3250.55158183
2022-10-29,1678.24018002
2022-10-30,1106.73287178
2022-10-31,1860.86797452
2022-11-01,3030.68638582
2022-11-02,2278.43808258
2022-11-03,2609.26849862
2022-11-04,2093.86635326
2022-11-05,1976.49970067
2022-11-06,1343.67679334
2022-11-07,3965.91792677
2022-11-08,4623.00862632
2022-11-09,5494.70194294
2022-11-10,10089.10260205
2022-11-11,4639.42907347
2022-11-12,3610.30976253
2022-11-13,1694.22532979
2022-11-14,3634.41327231
2022-11-15,4336.85697829
2022-11-16,3429.70497502
2022-11-17,3150.38041366
2022-11-18,3887.24635743
2022-11-19,1860.02502821
2022-11-20,1331.21911321
2022-11-21,2945.80022735
2022-11-22,4288.20798048
2022-11-23,4653.25862797
2022-11-24,3196.9631065
2022-11-25,3879.10910391
2022-11-26,2627.03986345
2022-11-27,3512.20846901
2022-11-28,2299.14807328
2022-11-29,3275.38745095
2022-11-30,3440.0006467
2022-12-01,3010.70650707
2022-12-02,2377.11675233
2022-12-03,1874.88456665
2022-12-04,1495.98622948
2022-12-05,1776.39874659
2022-12-06,2060.65763352
2022-12-07,2403.95729965
2022-12-08,2098.37856398
2022-12-09,2447.13132991
2022-12-10,1928.31356688
2022-12-11,1464.74593664
2022-12-12,1987.96875505
2022-12-13,2704.17148874
2022-12-14,3745.87849894
2022-12-15,2146.40837633
2022-12-16,2104.79726016
2022-12-17,1944.61202548
2022-12-18,1778.3415909
2022-12-19,2551.33046449
2022-12-20,4075.7218605
2022-12-21,2849.4137642
2022-12-22,2275.5616819
2022-12-23,2262.24346564
2022-12-24,2014.50335404
2022-12-25,993.48687331
2022-12-26,1519.04742424
2022-12-27,2951.6571338
2022-12-28,2491.84415742
2022-12-29,2694.48168583
2022-12-30,2303.23129669
2022-12-31,1780.82232208
2023-01-01,2453.53836437
2023-01-02,1549.90955951
2023-01-03,863.50425096
2023-01-04,4284.91426682
2023-01-05,3766.39072478
2023-01-06,3025.7111009
2023-01-07,1533.32745497
2023-01-08,1116.52396089
2023-01-09,2383.09454734
2023-01-10,2865.88851822
2023-01-11,2237.52672929
2023-01-12,4412.37913822
2023-01-13,3882.60670583
2023-01-14,4360.51241767
2023-01-15,2163.58161139
2023-01-16,1831.42982846
2023-01-17,2163.86870438
2023-01-18,3412.2098517
2023-01-19,5440.80676612
2023-01-20,3067.80352036
2023-01-21,2542.98172872
2023-01-22,2504.19616575
2023-01-23,2693.10756126
2023-01-24,1910.96769325
2023-01-25,2268.5520966
2023-01-26,2722.94957647
2023-01-27,2468.7870594
2023-01-28,2742.73560991
2023-01-29,1221.3172179
2023-01-30,2521.54706275
2023-01-31,1790.49228968
2023-02-01,2198.80078823
2023-02-02,3196.90999291
2023-02-03,2063.31783079
2023-02-04,1484.54028843
2023-02-05,1178.13586694
2023-02-06,2073.10995581
2023-02-07,815.07291572
2023-02-08,611.45999171
2023-02-09,533.09913463
2023-02-10,6950.39474611
2023-02-11,1368.47744484
2023-02-12,1424.4601264
2023-02-13,1871.42202785
2023-02-14,2750.02926875
2023-02-15,2981.81295123
2023-02-16,3272.16576556
2023-02-17,2423.26379238
2023-02-18,1391.38998728
2023-02-19,1031.19588197
2023-02-20,1996.08511579
2023-02-21,2747.42517653
2023-02-22,1951.94248724
2023-02-23,1902.02483408
2023-02-24,2758.74025482
2023-02-25,1313.95611699
2023-02-26,1083.62231663
2023-02-27,2133.04322866
2023-02-28,2249.53893892
2023-03-01,1969.99757487
2023-03-02,1612.3506716
2023-03-03,3070.97362765
2023-03-04,1323.33439684
2023-03-05,3813.50055753
2023-03-06,2980.80531723
2023-03-07,3053.98086477
2023-03-08,2338.31540103
2023-03-09,3836.74122539
2023-03-10,2817.60795142
2023-03-11,6177.14206432
2023-03-12,2855.8698194
2023-03-13,22137.59552417
2023-03-14,8633.88054724
2023-03-15,5553.16310385
2023-03-16,4008.44124042
2023-03-17,5481.88734987
2023-03-18,3432.02764123
2023-03-19,2605.90878681
2023-03-20,3663.26025865
2023-03-21,3073.80791194
2023-03-22,4807.05186584
2023-03-23,3371.32394497
2023-03-24,3367.89866473
2023-03-25,1755.58244298
2023-03-26,1352.14648789
2023-03-27,2174.87597434
2023-03-28,2017.16917458
2023-03-29,2807.10522531
2023-03-30,5769.5562726
2023-03-31,3092.40963811
2023-04-01,1688.74475729
2023-04-02,1229.40983453
2023-04-03,2102.39301385
2023-04-04,2067.37548776
2023-04-05,2614.13188246
2023-04-06,2219.61062913
2023-04-07,1782.11968138
2023-04-08,1539.51161708
2023-04-09,1018.42101274
2023-04-10,2453.92592224
2023-04-11,5239.9055563
2023-04-12,2948.91754598
2023-04-13,2184.18547051
2023-04-14,2530.35929051
2023-04-15,1291.49504152
2023-04-16,2862.61705492
2023-04-17,2184.92141516
2023-04-18,2358.31513412
2023-04-19,3047.10394417
2023-04-20,2838.60397076
2023-04-21,8265.14286753
2023-04-22,2317.17075973
2023-04-23,1174.86964896
2023-04-24,2218.28380972
2023-04-25,2335.9945466
2023-04-26,2516.38064965
2023-04-27,2329.78451854
2023-04-28,2327.82461022
2023-04-29,1492.67901759
2023-04-30,1803.24382459
2023-05-01,2086.13368723
2023-05-02,1770.20019684
2023-05-03,2368.35765813
2023-05-04,2650.55025724
2023-05-05,2274.45063038
2023-05-06,1703.03182278
2023-05-07,966.71173498
2023-05-08,767.22167865
2023-05-09,3531.4543986
2023-05-10,2846.71077411
2023-05-11,5413.96044705
2023-05-12,3719.07303313
2023-05-13,1966.2704082
2023-05-14,1691.35020802
2023-05-15,2242.96660688
2023-05-16,2952.56280122
2023-05-17,3500.92153686
2023-05-18,4241.53726691
2023-05-19,3224.76446227
2023-05-20,2143.79367266
2023-05-21,1800.53953519
2023-05-22,2589.23803399
2023-05-23,4140.09381037
2023-05-24,3844.75458549
2023-05-25,3477.725781
2023-05-26,3232.23130831
2023-05-27,2913.55782701
2023-05-28,3246.17936886
2023-05-29,4218.86571426
2023-05-30,4539.11645915
2023-05-31,7184.56006395
2023-06-01,5870.79794995
2023-06-02,6931.14341253
2023-06-03,9176.48310235
2023-06-04,6325.95948371
2023-06-05,5574.65270604
2023-06-06,9361.55871169
2023-06-07,7840.30573481
2023-06-08,9861.18600645
2023-06-09,7731.33653334
2023-06-10,10227.47663812
2023-06-11,7774.1092411
2023-06-12,11480.75162774
2023-06-13,8926.68254948
2023-06-14,11192.88803303
2023-06-15,12255.23316676
2023-06-16,12787.58084367
2023-06-17,10324.32203553
2023-06-18,10891.61531031
2023-06-19,9388.84726485
2023-06-20,11237.37807396
2023-06-21,15280.60012664
2023-06-22,14264.14784117
2023-06-23,11820.55031603
2023-06-24,13858.93536689
2023-06-25,14208.33300127
2023-06-26,10905.30990305
2023-06-27,10906.40504398
2023-06-28,9699.33989718
2023-06-29,14974.21496862
2023-06-30,13890.8450745
2023-07-01,11717.43632314
2023-07-02,9342.0828375
2023-07-03,12000.71249521
2023-07-04,12860.77387601
2023-07-05,14417.98903905
2023-07-06,12592.2573599
2023-07-07,12113.43235701
2023-07-08,11085.30648011
2023-07-09,11742.36091534
2023-07-10,12786.15803813
2023-07-11,11877.44930463
2023-07-12,11079.96809317
2023-07-13,11490.87539549
2023-07-14,11664.73614241
2023-07-15,6734.6597768
2023-07-16,7378.49644398
2023-07-17,8761.16951144
2023-07-18,11484.34909228
2023-07-19,10229.08479616
2023-07-20,9920.30588168
2023-07-21,7383.99314769
2023-07-22,4677.64408787
2023-07-23,6829.15633591
2023-07-24,11894.34975857
2023-07-25,10418.54015394
2023-07-26,14631.86931077
2023-07-27,20966.07266535
2023-07-28,14876.39539545
2023-07-29,12905.51052033
2023-07-30,9909.04761465
2023-07-31,11072.25206073
2023-08-01,12031.00849685
2023-08-02,12055.82710731
2023-08-03,10170.19705081
2023-08-04,8722.12828131
2023-08-05,11394.76461234
2023-08-06,8175.83481957
2023-08-07,14347.24607287
2023-08-08,10322.67354428
2023-08-09,10464.75705409
2023-08-10,9291.99763886
2023-08-11,9750.20513169
2023-08-12,8581.36206311
2023-08-13,7628.9574039
2023-08-14,12228.98916591
2023-08-15,12089.78031311
2023-08-16,12289.90735472
2023-08-17,16649.40154172
2023-08-18,14191.72999827
2023-08-19,7829.72384391
2023-08-20,7088.33829122
2023-08-21,9517.46854453
2023-08-22,10694.23832051
2023-08-23,16911.70798186
2023-08-24,10374.09852484
2023-08-25,8813.43598978
2023-08-26,7187.35116475
2023-08-27,6860.24484902
2023-08-28,5909.09500331
2023-08-29,12417.74779872
2023-08-30,8938.99906652
2023-08-31,11516.13260163
2023-09-01,15452.4999572
2023-09-02,7272.87235466
2023-09-03,6277.05871322
2023-09-04,6668.51075971
2023-09-05,6896.65835761
2023-09-06,7778.19668255
2023-09-07,8386.84319512
2023-09-08,7320.63971097
2023-09-09,5664.61375777
2023-09-10,6407.8510085
2023-09-11,9092.27391201
2023-09-12,10079.4568316
2023-09-13,7516.3571786
2023-09-14,9654.25936995
2023-09-15,8206.52145277
2023-09-16,6353.69454024
2023-09-17,4588.30970248
2023-09-18,8595.78854615
2023-09-19,10045.44102656
2023-09-20,10124.23466863
2023-09-21,8784.50563129
2023-09-22,9644.09182486
2023-09-23,4634.48489504
2023-09-24,6556.09531242
2023-09-25,10257.77008134
2023-09-26,9696.24664683
2023-09-27,10846.45927947
2023-09-28,14682.00003552
2023-09-29,8268.74792137
2023-09-30,5603.51749615
2023-10-01,5799.37001917
2023-10-02,12935.09680605
2023-10-03,8297.27872532
2023-10-04,7269.47799389
2023-10-05,9173.72334729
2023-10-06,9307.5414302
2023-10-07,5689.04170875
2023-10-08,4631.70265526
2023-10-09,10095.18722854
2023-10-10,7791.43888175
2023-10-11,12139.61729522
2023-10-12,11521.56879979
2023-10-13,8616.38478075
2023-10-14,5124.21600902
2023-10-15,6507.37516197
2023-10-16,14481.39493886
2023-10-17,10385.53679585
2023-10-18,8485.79718057
2023-10-19,8906.56458963
2023-10-20,14752.92220669
2023-10-21,9817.11244978
2023-10-22,7028.18907113
2023-10-23,13485.10351386
2023-10-24,21622.62266375
2023-10-25,13007.12524959
2023-10-26,10304.53127457
2023-10-27,12269.98444089
2023-10-28,7774.13020697
2023-10-29,5388.18479332
2023-10-30,9700.47687026
2023-10-31,9383.71486975
2023-11-01,12356.54946184
2023-11-02,14695.90581251
2023-11-03,8646.4180924
2023-11-04,6335.44733852
2023-11-05,6202.61549367
2023-11-06,8363.71093052
2023-11-07,5045.60594143
2023-11-08,1780.50811858
2023-11-09,8690.41475323
2023-11-10,32733.78189733
