date,Miner to Exchange Flow (Mean)
2018-03-30,1.75674785
2018-03-31,1.31127699
2018-04-01,0.74464513
2018-04-02,1.73781229
2018-04-03,7.94865484
2018-04-04,5.37662882
2018-04-05,1.19338941
2018-04-06,1.08983091
2018-04-07,1.46100695
2018-04-08,1.27531815
2018-04-09,1.11529091
2018-04-10,1.06441512
2018-04-11,1.94018802
2018-04-12,2.66524249
2018-04-13,1.87099336
2018-04-14,1.28332267
2018-04-15,0.88398808
2018-04-16,1.23757157
2018-04-17,1.51190021
2018-04-18,1.91422475
2018-04-19,1.97344855
2018-04-20,1.6352784
2018-04-21,1.33073708
2018-04-22,1.10812826
2018-04-23,1.02723675
2018-04-24,1.25206125
2018-04-25,2.07272165
2018-04-26,0.7463123
2018-04-27,1.49366946
2018-04-28,2.03561818
2018-04-29,1.0529543
2018-04-30,1.12747018
2018-05-01,0.75165211
2018-05-02,1.29675636
2018-05-03,1.92890563
2018-05-04,2.74131723
2018-05-05,1.52736091
2018-05-06,0.99079175
2018-05-07,1.65408014
2018-05-08,1.45714426
2018-05-09,1.70472803
2018-05-10,1.24628865
2018-05-11,1.65969278
2018-05-12,1.05401683
2018-05-13,0.74979534
2018-05-14,1.18805787
2018-05-15,1.60696617
2018-05-16,1.41876538
2018-05-17,1.07405528
2018-05-18,1.7020067
2018-05-19,1.15036502
2018-05-20,1.22138358
2018-05-21,0.99957247
2018-05-22,1.20002204
2018-05-23,1.65166831
2018-05-24,1.75426453
2018-05-25,2.44233761
2018-05-26,1.04754206
2018-05-27,0.68871075
2018-05-28,2.20434583
2018-05-29,1.86420322
2018-05-30,1.30745491
2018-05-31,2.00487938
2018-06-01,2.50453311
2018-06-02,1.49554864
2018-06-03,1.0007735
2018-06-04,1.216492
2018-06-05,1.35608741
2018-06-06,2.51945407
2018-06-07,3.48571515
2018-06-08,2.0011935
2018-06-09,0.93875053
2018-06-10,0.67669668
2018-06-11,2.04500412
2018-06-12,2.46213426
2018-06-13,2.53455124
2018-06-14,1.84498185
2018-06-15,2.90374168
2018-06-16,6.33593416
2018-06-17,0.78153409
2018-06-18,1.64317035
2018-06-19,2.80000785
2018-06-20,1.69483733
2018-06-21,2.13763421
2018-06-22,2.25846837
2018-06-23,2.13108464
2018-06-24,0.87794687
2018-06-25,2.42699744
2018-06-26,3.93138525
2018-06-27,5.70951112
2018-06-28,6.71290491
2018-06-29,1.56810431
2018-06-30,2.00101641
2018-07-01,0.63342516
2018-07-02,1.55504142
2018-07-03,1.20120422
2018-07-04,1.65103625
2018-07-05,1.71929036
2018-07-06,1.65182965
2018-07-07,0.80297124
2018-07-08,0.93419313
2018-07-09,1.77598106
2018-07-10,1.24756658
2018-07-11,1.30855411
2018-07-12,2.55447933
2018-07-13,1.45170598
2018-07-14,0.81907195
2018-07-15,0.86897699
2018-07-16,1.69851672
2018-07-17,1.6003961
2018-07-18,1.4454811
2018-07-19,2.34509718
2018-07-20,1.46277942
2018-07-21,1.20335552
2018-07-22,0.93286601
2018-07-23,2.53008199
2018-07-24,2.18994256
2018-07-25,2.11682161
2018-07-26,1.7074197
2018-07-27,1.02577373
2018-07-28,1.04008552
2018-07-29,0.56671707
2018-07-30,2.19349647
2018-07-31,2.17069478
2018-08-01,1.39808571
2018-08-02,1.10748875
2018-08-03,1.94438891
2018-08-04,0.91679719
2018-08-05,0.74776903
2018-08-06,1.10076946
2018-08-07,1.83395613
2018-08-08,1.625945
2018-08-09,1.43154141
2018-08-10,1.34325939
2018-08-11,1.24505168
2018-08-12,0.89633576
2018-08-13,1.92631119
2018-08-14,1.91315876
2018-08-15,1.96885038
2018-08-16,1.47608294
2018-08-17,1.71380829
2018-08-18,1.08496901
2018-08-19,0.66571296
2018-08-20,1.2713732
2018-08-21,1.51903152
2018-08-22,2.40952256
2018-08-23,9.85999134
2018-08-24,3.21213427
2018-08-25,2.12312377
2018-08-26,1.16080356
2018-08-27,1.46791306
2018-08-28,1.53539995
2018-08-29,2.12626603
2018-08-30,3.32054329
2018-08-31,2.56497772
2018-09-01,1.8599751
2018-09-02,1.07444121
2018-09-03,1.59419434
2018-09-04,1.89796524
2018-09-05,2.31787396
2018-09-06,1.58324182
2018-09-07,1.47030273
2018-09-08,0.79733874
2018-09-09,0.68253201
2018-09-10,1.10043407
2018-09-11,1.78222982
2018-09-12,2.58340026
2018-09-13,1.75307566
2018-09-14,1.47717022
2018-09-15,0.90768117
2018-09-16,0.64146264
2018-09-17,1.17450483
2018-09-18,0.8376964
2018-09-19,1.19107695
2018-09-20,1.42971646
2018-09-21,1.19148707
2018-09-22,1.01195227
2018-09-23,0.65555822
2018-09-24,1.20101209
2018-09-25,1.82394926
2018-09-26,1.23193607
2018-09-27,0.98922583
2018-09-28,1.96577875
2018-09-29,1.05584429
2018-09-30,1.62943921
2018-10-01,1.26003604
2018-10-02,1.32491682
2018-10-03,1.28846374
2018-10-04,1.3186318
2018-10-05,1.20265166
2018-10-06,0.94218401
2018-10-07,0.59038635
2018-10-08,1.56626926
2018-10-09,1.65861899
2018-10-10,1.61903505
2018-10-11,1.89063493
2018-10-12,0.94783186
2018-10-13,1.0156684
2018-10-14,0.61109868
2018-10-15,1.45315556
2018-10-16,1.80849997
2018-10-17,1.74248846
2018-10-18,1.3011342
2018-10-19,1.83742106
2018-10-20,1.11741098
2018-10-21,1.03187059
2018-10-22,1.9382298
2018-10-23,1.70901599
2018-10-24,0.98484501
2018-10-25,1.82003249
2018-10-26,1.70487175
2018-10-27,0.94796996
2018-10-28,0.58370901
2018-10-29,1.41704836
2018-10-30,1.10190325
2018-10-31,1.29077595
2018-11-01,1.30827164
2018-11-02,1.77280919
2018-11-03,0.6383591
2018-11-04,0.64465934
2018-11-05,1.57095727
2018-11-06,1.33247319
2018-11-07,1.46463995
2018-11-08,1.18469172
2018-11-09,1.42372058
2018-11-10,0.97825262
2018-11-11,0.70152108
2018-11-12,1.92547098
2018-11-13,1.59813044
2018-11-14,1.22824056
2018-11-15,1.83025485
2018-11-16,1.23188563
2018-11-17,1.07012239
2018-11-18,1.01205552
2018-11-19,1.87569718
2018-11-20,2.47343657
2018-11-21,1.56107831
2018-11-22,1.76767566
2018-11-23,2.29532239
2018-11-24,2.31518291
2018-11-25,2.21169204
2018-11-26,1.94971325
2018-11-27,2.12028612
2018-11-28,5.09331722
2018-11-29,1.42672675
2018-11-30,1.83269727
2018-12-01,0.78375606
2018-12-02,0.7470204
2018-12-03,1.27332362
2018-12-04,1.76486803
2018-12-05,2.33492666
2018-12-06,1.45073901
2018-12-07,3.55376045
2018-12-08,2.04980007
2018-12-09,0.80294969
2018-12-10,1.61113861
2018-12-11,1.58306153
2018-12-12,2.8387795
2018-12-13,1.71362458
2018-12-14,1.91897216
2018-12-15,0.99092907
2018-12-16,1.02299724
2018-12-17,3.23294431
2018-12-18,1.67722611
2018-12-19,1.74728278
2018-12-20,1.57632607
2018-12-21,1.49139343
2018-12-22,1.23706364
2018-12-23,0.96194577
2018-12-24,1.57941833
2018-12-25,1.34874487
2018-12-26,1.40072115
2018-12-27,1.24723341
2018-12-28,1.50348298
2018-12-29,1.19743207
2018-12-30,0.75849839
2018-12-31,1.40601088
2019-01-01,1.03543246
2019-01-02,1.27689791
2019-01-03,1.13444603
2019-01-04,1.11871145
2019-01-05,5.25065793
2019-01-06,0.80128563
2019-01-07,1.16416029
2019-01-08,1.34131567
2019-01-09,5.53781217
2019-01-10,1.64074744
2019-01-11,1.16728594
2019-01-12,1.02465174
2019-01-13,0.75796602
2019-01-14,1.57373752
2019-01-15,1.2129559
2019-01-16,1.257881
2019-01-17,1.15117419
2019-01-18,2.5456638
2019-01-19,0.65599519
2019-01-20,0.5013782
2019-01-21,0.77013693
2019-01-22,0.99460804
2019-01-23,1.06531234
2019-01-24,1.20973225
2019-01-25,1.08259644
2019-01-26,0.73506282
2019-01-27,0.69837871
2019-01-28,0.96718158
2019-01-29,1.02655516
2019-01-30,1.27194732
2019-01-31,1.74183121
2019-02-01,1.46987172
2019-02-02,1.04843345
2019-02-03,0.91970061
2019-02-04,0.94274951
2019-02-05,1.19200746
2019-02-06,5.53603554
2019-02-07,0.98972727
2019-02-08,1.03506208
2019-02-09,1.05316302
2019-02-10,0.71107773
2019-02-11,0.96339299
2019-02-12,1.68339725
2019-02-13,1.5681665
2019-02-14,1.51263678
2019-02-15,1.54398131
2019-02-16,1.44371512
2019-02-17,0.66209457
2019-02-18,1.31115249
2019-02-19,2.13121726
2019-02-20,1.50084993
2019-02-21,1.72967094
2019-02-22,1.68058359
2019-02-23,1.13455238
2019-02-24,1.1208029
2019-02-25,1.18458563
2019-02-26,1.60647804
2019-02-27,1.55955911
2019-02-28,1.56656386
2019-03-01,1.63358315
2019-03-02,1.24782273
2019-03-03,1.2536603
2019-03-04,1.36732389
2019-03-05,0.95357534
2019-03-06,1.33275207
2019-03-07,1.61521448
2019-03-08,1.33364154
2019-03-09,1.56427818
2019-03-10,1.00562291
2019-03-11,1.27465362
2019-03-12,2.1919771
2019-03-13,2.01088257
2019-03-14,2.08338089
2019-03-15,1.50240162
2019-03-16,1.374243
2019-03-17,0.69788726
2019-03-18,0.8115043
2019-03-19,1.54164988
2019-03-20,1.7606045
2019-03-21,2.25137598
2019-03-22,1.96161366
2019-03-23,1.02871262
2019-03-24,0.81020486
2019-03-25,1.51984134
2019-03-26,7.00691527
2019-03-27,1.24327347
2019-03-28,1.40428657
2019-03-29,2.34824318
2019-03-30,1.09252732
2019-03-31,1.27543402
2019-04-01,0.92580609
2019-04-02,1.66301178
2019-04-03,1.77114378
2019-04-04,1.41634789
2019-04-05,0.84608217
2019-04-06,1.14912069
2019-04-07,0.9149768
2019-04-08,2.11759385
2019-04-09,1.10545924
2019-04-10,0.89456036
2019-04-11,1.5374252
2019-04-12,0.84620385
2019-04-13,0.74822963
2019-04-14,0.65142061
2019-04-15,0.91765111
2019-04-16,0.97597679
2019-04-17,1.33597197
2019-04-18,1.27200407
2019-04-19,1.44576476
2019-04-20,0.55403203
2019-04-21,0.77149571
2019-04-22,0.8123653
2019-04-23,0.72693349
2019-04-24,1.3116826
2019-04-25,0.88818681
2019-04-26,1.34199953
2019-04-27,0.5703297
2019-04-28,2.09204478
2019-04-29,1.06201141
2019-04-30,1.48218866
2019-05-01,0.57329579
2019-05-02,0.80016011
2019-05-03,1.09774265
2019-05-04,0.99560015
2019-05-05,1.58562119
2019-05-06,1.48705868
2019-05-07,1.50925083
2019-05-08,1.30678391
2019-05-09,1.23523141
2019-05-10,1.14604911
2019-05-11,0.67889933
2019-05-12,1.03805523
2019-05-13,0.83108046
2019-05-14,1.32490648
2019-05-15,1.19169068
2019-05-16,1.28361997
2019-05-17,1.62081686
2019-05-18,0.62898627
2019-05-19,0.96455639
2019-05-20,0.84492277
2019-05-21,0.95889203
2019-05-22,0.97229586
2019-05-23,0.79217081
2019-05-24,1.87576086
2019-05-25,0.94019532
2019-05-26,0.93064694
2019-05-27,1.56819986
2019-05-28,1.10278794
2019-05-29,1.75736309
2019-05-30,0.75997245
2019-05-31,0.64850466
2019-06-01,0.58760643
2019-06-02,0.84135783
2019-06-03,0.96891552
2019-06-04,0.76443742
2019-06-05,1.62940077
2019-06-06,0.85149153
2019-06-07,0.85509703
2019-06-08,0.5734136
2019-06-09,0.46114482
2019-06-10,1.04341294
2019-06-11,1.06225413
2019-06-12,0.84096238
2019-06-13,0.89062279
2019-06-14,2.13904724
2019-06-15,0.88430229
2019-06-16,1.23196222
2019-06-17,1.0183116
2019-06-18,0.96020901
2019-06-19,1.0329768
2019-06-20,1.09096472
2019-06-21,1.22773376
2019-06-22,1.18202227
2019-06-23,0.92281659
2019-06-24,1.24709279
2019-06-25,1.49223264
2019-06-26,1.35456564
2019-06-27,2.47250633
2019-06-28,2.07421175
2019-06-29,0.97549936
2019-06-30,0.7541653
2019-07-01,1.71518831
2019-07-02,1.05089975
2019-07-03,1.05176598
2019-07-04,1.48235339
2019-07-05,0.7288004
2019-07-06,0.74004896
2019-07-07,0.64125729
2019-07-08,1.02539442
2019-07-09,1.18816502
2019-07-10,1.2093131
2019-07-11,0.62315831
2019-07-12,1.25983125
2019-07-13,0.80887767
2019-07-14,0.64568324
2019-07-15,0.78063079
2019-07-16,0.83633399
2019-07-17,1.17260615
2019-07-18,0.95649735
2019-07-19,1.45320414
2019-07-20,0.88984326
2019-07-21,0.58472436
2019-07-22,0.63535694
2019-07-23,1.07524218
2019-07-24,0.96788213
2019-07-25,0.70388827
2019-07-26,1.03324637
2019-07-27,0.68542635
2019-07-28,0.5352147
2019-07-29,0.810163
2019-07-30,0.94788469
2019-07-31,1.39585719
2019-08-01,1.78035632
2019-08-02,5.07177568
2019-08-03,0.92214817
2019-08-04,1.19430664
2019-08-05,0.9930719
2019-08-06,1.39317459
2019-08-07,1.16094512
2019-08-08,1.18694128
2019-08-09,1.55574589
2019-08-10,0.90600609
2019-08-11,0.79615545
2019-08-12,1.17921175
2019-08-13,0.92989158
2019-08-14,1.27790001
2019-08-15,1.08279228
2019-08-16,0.70173758
2019-08-17,0.73957227
2019-08-18,0.79671892
2019-08-19,1.2972067
2019-08-20,1.04949581
2019-08-21,0.94544748
2019-08-22,0.96431815
2019-08-23,0.86692115
2019-08-24,0.84134558
2019-08-25,0.99914515
2019-08-26,1.14414551
2019-08-27,1.00069021
2019-08-28,1.63472115
2019-08-29,1.65901534
2019-08-30,1.23472986
2019-08-31,1.89433561
2019-09-01,1.34259963
2019-09-02,1.24126113
2019-09-03,1.72579661
2019-09-04,1.2897832
2019-09-05,1.88786572
2019-09-06,1.24129171
2019-09-07,1.02366129
2019-09-08,1.0880836
2019-09-09,0.78393146
2019-09-10,1.87504785
2019-09-11,1.53358679
2019-09-12,1.51079993
2019-09-13,1.29560146
2019-09-14,1.18739433
2019-09-15,0.74254606
2019-09-16,0.5775097
2019-09-17,0.9283972
2019-09-18,0.81706337
2019-09-19,0.70270796
2019-09-20,1.08001903
2019-09-21,0.75808029
2019-09-22,0.73390221
2019-09-23,1.10831361
2019-09-24,1.19699441
2019-09-25,1.52363053
2019-09-26,0.7417492
2019-09-27,2.2737115
2019-09-28,0.90193755
2019-09-29,0.76984603
2019-09-30,1.49443547
2019-10-01,1.462173
2019-10-02,0.93177996
2019-10-03,1.00746278
2019-10-04,0.92433873
2019-10-05,1.06575059
2019-10-06,1.07371585
2019-10-07,0.9293737
2019-10-08,1.06378824
2019-10-09,1.20453471
2019-10-10,1.78147803
2019-10-11,1.06837259
2019-10-12,1.47378366
2019-10-13,1.00096247
2019-10-14,1.96026203
2019-10-15,0.9025014
2019-10-16,1.17136417
2019-10-17,1.69497738
2019-10-18,1.26986191
2019-10-19,1.20279951
2019-10-20,1.03776604
2019-10-21,1.27037018
2019-10-22,1.38368876
2019-10-23,1.11423557
2019-10-24,0.99653226
2019-10-25,1.54262414
2019-10-26,1.43417321
2019-10-27,1.15714502
2019-10-28,3.12349777
2019-10-29,1.19850062
2019-10-30,1.73011275
2019-10-31,1.51513191
2019-11-01,1.40061073
2019-11-02,0.66893692
2019-11-03,0.96274165
2019-11-04,1.70718795
2019-11-05,1.69082988
2019-11-06,1.30340652
2019-11-07,1.51011839
2019-11-08,1.01792145
2019-11-09,0.8233926
2019-11-10,0.76157118
2019-11-11,1.06619194
2019-11-12,1.10745417
2019-11-13,0.96209221
2019-11-14,1.26088053
2019-11-15,1.08186601
2019-11-16,0.66711172
2019-11-17,1.14300677
2019-11-18,1.72666765
2019-11-19,4.96544206
2019-11-20,1.68877003
2019-11-21,1.62990316
2019-11-22,1.60505267
2019-11-23,1.33142483
2019-11-24,5.3632258
2019-11-25,1.28336664
2019-11-26,1.20773341
2019-11-27,1.31386621
2019-11-28,2.0714202
2019-11-29,2.38493088
2019-11-30,1.09327013
2019-12-01,1.12260248
2019-12-02,1.23386843
2019-12-03,1.42325865
2019-12-04,1.60764768
2019-12-05,1.35316838
2019-12-06,1.43194595
2019-12-07,0.81888012
2019-12-08,1.13383907
2019-12-09,1.3979438
2019-12-10,1.41982498
2019-12-11,1.61278638
2019-12-12,2.39260402
2019-12-13,3.41807745
2019-12-14,1.52523568
2019-12-15,1.12497685
2019-12-16,1.39613652
2019-12-17,1.38340415
2019-12-18,2.27506706
2019-12-19,1.74887381
2019-12-20,1.97211798
2019-12-21,0.89768325
2019-12-22,1.13550767
2019-12-23,1.58721532
2019-12-24,3.82940753
2019-12-25,1.69798134
2019-12-26,2.69909199
2019-12-27,1.10865142
2019-12-28,2.47570253
2019-12-29,1.36463469
2019-12-30,1.34735265
2019-12-31,1.33140195
2020-01-01,1.10299074
2020-01-02,1.69243104
2020-01-03,1.11603953
2020-01-04,1.12327062
2020-01-05,1.25375623
2020-01-06,1.15974532
2020-01-07,1.68093144
2020-01-08,1.34347132
2020-01-09,2.07271544
2020-01-10,1.73979133
2020-01-11,1.93254176
2020-01-12,0.95766822
2020-01-13,1.95020676
2020-01-14,1.76601505
2020-01-15,1.75909669
2020-01-16,2.02985195
2020-01-17,1.50829239
2020-01-18,1.45423032
2020-01-19,1.60422155
2020-01-20,1.29807244
2020-01-21,2.55805249
2020-01-22,1.75586675
2020-01-23,1.14694681
2020-01-24,1.28939601
2020-01-25,1.0330665
2020-01-26,1.38055332
2020-01-27,1.06536792
2020-01-28,1.7089488
2020-01-29,1.23426462
2020-01-30,1.51509038
2020-01-31,1.17372237
2020-02-01,1.18018623
2020-02-02,1.11793991
2020-02-03,1.27611765
2020-02-04,1.40848295
2020-02-05,1.90199234
2020-02-06,3.07191139
2020-02-07,1.53231151
2020-02-08,1.35043145
2020-02-09,1.19420805
2020-02-10,1.53467221
2020-02-11,1.55421598
2020-02-12,1.4467502
2020-02-13,1.56487109
2020-02-14,1.18694398
2020-02-15,0.89030594
2020-02-16,1.01258495
2020-02-17,0.90746337
2020-02-18,1.18895626
2020-02-19,1.92674701
2020-02-20,1.09390765
2020-02-21,1.17456271
2020-02-22,1.17218421
2020-02-23,0.99130708
2020-02-24,0.84858939
2020-02-25,1.2992354
2020-02-26,1.29655935
2020-02-27,1.05347204
2020-02-28,1.0851663
2020-02-29,1.19702948
2020-03-01,0.76627007
2020-03-02,1.26357627
2020-03-03,0.90689445
2020-03-04,1.19125525
2020-03-05,1.30734756
2020-03-06,1.67976528
2020-03-07,0.93698906
2020-03-08,1.10092665
2020-03-09,1.44332831
2020-03-10,1.4044002
2020-03-11,2.97166868
2020-03-12,3.12454506
2020-03-13,3.47401997
2020-03-14,1.79973445
2020-03-15,1.57768131
2020-03-16,2.72318959
2020-03-17,2.08816648
2020-03-18,1.71316715
2020-03-19,1.86690118
2020-03-20,2.38675414
2020-03-21,1.20120911
2020-03-22,1.07265738
2020-03-23,1.01361556
2020-03-24,3.65624083
2020-03-25,1.43923663
2020-03-26,2.33826032
2020-03-27,1.87093732
2020-03-28,1.55178584
2020-03-29,1.14828655
2020-03-30,1.83169901
2020-03-31,2.76221147
2020-04-01,1.52904233
2020-04-02,1.63193423
2020-04-03,1.30043902
2020-04-04,1.21984014
2020-04-05,1.12208692
2020-04-06,1.32670007
2020-04-07,1.15816224
2020-04-08,1.41094601
2020-04-09,1.27305913
2020-04-10,1.39251284
2020-04-11,0.97145773
2020-04-12,1.08335071
2020-04-13,1.24211199
2020-04-14,1.32528553
2020-04-15,1.56162515
2020-04-16,1.52612382
2020-04-17,3.9188795
2020-04-18,1.85494422
2020-04-19,1.01158461
2020-04-20,1.1094166
2020-04-21,1.25713326
2020-04-22,1.25741208
2020-04-23,1.11745309
2020-04-24,1.14855658
2020-04-25,1.07121693
2020-04-26,1.16253717
2020-04-27,1.44974433
2020-04-28,1.56654265
2020-04-29,1.27939917
2020-04-30,1.67127395
2020-05-01,1.10652528
2020-05-02,3.33556014
2020-05-03,1.56950728
2020-05-04,0.98468657
2020-05-05,1.75655542
2020-05-06,1.59016533
2020-05-07,2.64763168
2020-05-08,2.48731138
2020-05-09,1.39759408
2020-05-10,1.0205434
2020-05-11,1.0493065
2020-05-12,1.42630484
2020-05-13,1.03063077
2020-05-14,1.20455236
2020-05-15,0.83325898
2020-05-16,1.17776215
2020-05-17,0.66093342
2020-05-18,0.93042174
2020-05-19,1.78842888
2020-05-20,1.3077951
2020-05-21,0.90249686
2020-05-22,1.84304636
2020-05-23,0.51262824
2020-05-24,0.85616621
2020-05-25,0.73478983
2020-05-26,1.47788623
2020-05-27,1.56300827
2020-05-28,0.89527188
2020-05-29,0.89224588
2020-05-30,0.73582736
2020-05-31,0.80770033
2020-06-01,0.86129611
2020-06-02,1.93408249
2020-06-03,1.01233519
2020-06-04,2.45398091
2020-06-05,1.0060825
2020-06-06,0.48738774
2020-06-07,0.67123635
2020-06-08,0.88513993
2020-06-09,0.74218139
2020-06-10,2.18475739
2020-06-11,0.98286448
2020-06-12,1.8420645
2020-06-13,1.58276369
2020-06-14,0.71553053
2020-06-15,1.58286444
2020-06-16,1.10848743
2020-06-17,1.26025449
2020-06-18,1.54650255
2020-06-19,1.04554702
2020-06-20,1.289251
2020-06-21,0.5482984
2020-06-22,1.74908646
2020-06-23,1.15840946
2020-06-24,1.78214082
2020-06-25,0.96400072
2020-06-26,0.84719284
2020-06-27,1.75237339
2020-06-28,1.23451315
2020-06-29,0.90258523
2020-06-30,1.59174032
2020-07-01,1.99249459
2020-07-02,1.2625697
2020-07-03,1.48289006
2020-07-04,0.84137426
2020-07-05,0.70021619
2020-07-06,1.07114668
2020-07-07,0.89097849
2020-07-08,1.66124806
2020-07-09,0.82626569
2020-07-10,1.26698571
2020-07-11,0.75185095
2020-07-12,0.94427044
2020-07-13,0.90891003
2020-07-14,0.86885406
2020-07-15,1.43929552
2020-07-16,0.7722239
2020-07-17,1.67646664
2020-07-18,0.8641332
2020-07-19,0.91302333
2020-07-20,1.1985028
2020-07-21,1.26410052
2020-07-22,1.11124064
2020-07-23,1.03267169
2020-07-24,0.91527414
2020-07-25,1.0388582
2020-07-26,0.87140421
2020-07-27,1.24280267
2020-07-28,2.32279143
2020-07-29,1.98043353
2020-07-30,1.91239462
2020-07-31,2.01797787
2020-08-01,1.82196684
2020-08-02,1.19995065
2020-08-03,1.64579432
2020-08-04,1.55172024
2020-08-05,1.15197097
2020-08-06,1.17943439
2020-08-07,1.11019707
2020-08-08,1.03839172
2020-08-09,0.87903288
2020-08-10,1.25017698
2020-08-11,1.26067332
2020-08-12,0.91931327
2020-08-13,1.08446379
2020-08-14,2.01114999
2020-08-15,1.07635488
2020-08-16,0.932316
2020-08-17,1.56786168
2020-08-18,1.49560392
2020-08-19,0.82577943
2020-08-20,0.85915748
2020-08-21,1.79226576
2020-08-22,0.68201849
2020-08-23,0.7292898
2020-08-24,1.02763232
2020-08-25,0.90701881
2020-08-26,0.95603248
2020-08-27,1.48203211
2020-08-28,1.02775701
2020-08-29,1.241045
2020-08-30,0.88053862
2020-08-31,1.03466688
2020-09-01,1.38134869
2020-09-02,1.2156359
2020-09-03,1.68811236
2020-09-04,1.54511553
2020-09-05,0.84811028
2020-09-06,0.84306129
2020-09-07,0.93373654
2020-09-08,0.97366429
2020-09-09,1.02153518
2020-09-10,1.25561208
2020-09-11,0.85975887
2020-09-12,0.84920078
2020-09-13,2.5121121
2020-09-14,2.11435458
2020-09-15,0.81679836
2020-09-16,0.75964421
2020-09-17,1.01959719
2020-09-18,1.38883351
2020-09-19,0.93325263
2020-09-20,2.69459148
2020-09-21,1.3364168
2020-09-22,1.71580927
2020-09-23,0.85814821
2020-09-24,1.03945828
2020-09-25,0.94150045
2020-09-26,1.33731864
2020-09-27,0.99746199
2020-09-28,1.97238091
2020-09-29,1.7058155
2020-09-30,1.29609657
2020-10-01,1.17876662
2020-10-02,1.07547709
2020-10-03,0.8005884
2020-10-04,0.67935432
2020-10-05,0.89320991
2020-10-06,1.05530431
2020-10-07,1.17226401
2020-10-08,0.98806589
2020-10-09,1.53571963
2020-10-10,1.23948647
2020-10-11,2.59550782
2020-10-12,1.33581621
2020-10-13,1.79482089
2020-10-14,1.2015922
2020-10-15,1.51691689
2020-10-16,2.66510795
2020-10-17,1.06228751
2020-10-18,0.90694514
2020-10-19,1.63224874
2020-10-20,1.26711148
2020-10-21,1.33208543
2020-10-22,2.00814537
2020-10-23,1.05384802
2020-10-24,0.87087123
2020-10-25,0.81123322
2020-10-26,1.21361372
2020-10-27,1.59835488
2020-10-28,1.70329462
2020-10-29,0.63838798
2020-10-30,1.39761046
2020-10-31,2.01477798
2020-11-01,0.72305731
2020-11-02,1.23388743
2020-11-03,1.31982912
2020-11-04,1.1106344
2020-11-05,1.50869394
2020-11-06,2.17468418
2020-11-07,2.36552953
2020-11-08,2.87006997
2020-11-09,1.12203522
2020-11-10,0.71405428
2020-11-11,1.16068794
2020-11-12,1.89224682
2020-11-13,1.02347517
2020-11-14,1.02022818
2020-11-15,0.7443446
2020-11-16,1.28004236
2020-11-17,1.31057267
2020-11-18,1.48702776
2020-11-19,1.53093718
2020-11-20,1.4636589
2020-11-21,0.79923961
2020-11-22,0.77214531
2020-11-23,0.89221158
2020-11-24,1.3886611
2020-11-25,1.13879807
2020-11-26,1.55039388
2020-11-27,0.76642068
2020-11-28,0.75986693
2020-11-29,0.66800394
2020-11-30,1.26568259
2020-12-01,0.8868288
2020-12-02,0.84886483
2020-12-03,1.06005608
2020-12-04,2.33858495
2020-12-05,0.76387381
2020-12-06,0.52773719
2020-12-07,1.09511858
2020-12-08,0.6230394
2020-12-09,1.11510513
2020-12-10,1.85253405
2020-12-11,1.12758982
2020-12-12,1.06259131
2020-12-13,0.62937706
2020-12-14,1.04363256
2020-12-15,0.85268161
2020-12-16,1.18719959
2020-12-17,1.48909388
2020-12-18,1.4677911
2020-12-19,1.25215169
2020-12-20,1.413459
2020-12-21,1.26218832
2020-12-22,0.67410403
2020-12-23,0.94491554
2020-12-24,1.9357094
2020-12-25,0.95736908
2020-12-26,0.59583507
2020-12-27,3.1681631
2020-12-28,1.13538867
2020-12-29,0.60301212
2020-12-30,0.88736864
2020-12-31,1.14107673
2021-01-01,0.96869933
2021-01-02,1.12374897
2021-01-03,2.70164791
2021-01-04,1.05391389
2021-01-05,0.60724995
2021-01-06,1.41432049
2021-01-07,1.46284238
2021-01-08,1.68866583
2021-01-09,1.37258973
2021-01-10,1.93775549
2021-01-11,1.46477212
2021-01-12,1.74840892
2021-01-13,0.58845522
2021-01-14,0.7658383
2021-01-15,0.63512644
2021-01-16,0.46811423
2021-01-17,2.11946297
2021-01-18,0.5969723
2021-01-19,0.79464629
2021-01-20,0.91059842
2021-01-21,1.20108385
2021-01-22,1.20828265
2021-01-23,0.51350351
2021-01-24,0.65457776
2021-01-25,2.31597321
2021-01-26,2.22950793
2021-01-27,2.11661582
2021-01-28,1.40099258
2021-01-29,1.49680232
2021-01-30,0.54144022
2021-01-31,0.49471317
2021-02-01,0.76551598
2021-02-02,1.56508664
2021-02-03,0.63774624
2021-02-04,0.77290343
2021-02-05,1.06530304
2021-02-06,0.85991227
2021-02-07,0.76498689
2021-02-08,0.94672987
2021-02-09,0.87884582
2021-02-10,0.91012055
2021-02-11,0.49888421
2021-02-12,0.62171482
2021-02-13,0.51180143
2021-02-14,1.08611067
2021-02-15,0.52947804
2021-02-16,0.76947794
2021-02-17,1.0730531
2021-02-18,1.30068476
2021-02-19,1.17789317
2021-02-20,2.20451937
2021-02-21,0.73284577
2021-02-22,2.089034
2021-02-23,1.46522101
2021-02-24,0.59223501
2021-02-25,1.10620994
2021-02-26,0.65542981
2021-02-27,0.89864117
2021-02-28,2.12772946
2021-03-01,1.01207642
2021-03-02,0.68218838
2021-03-03,0.63538044
2021-03-04,0.66429617
2021-03-05,0.60591224
2021-03-06,0.47587071
2021-03-07,1.45660102
2021-03-08,0.85342485
2021-03-09,0.87381027
