Datetime,Exchange Reserve
2022-12-13T00:00:00Z,24087314.983361192
2022-12-12T00:00:00Z,24327477.695096795
2022-12-11T00:00:00Z,24377600.974901956
2022-12-10T00:00:00Z,24370999.318922814
2022-12-09T00:00:00Z,24379304.032581907
2022-12-08T00:00:00Z,24114849.845301248
2022-12-07T00:00:00Z,24097123.030179087
2022-12-06T00:00:00Z,24584937.706410035
2022-12-05T00:00:00Z,24569729.16552511
2022-12-04T00:00:00Z,24643709.71791537
2022-12-03T00:00:00Z,24694541.00853384
2022-12-02T00:00:00Z,24764476.963702675
2022-12-01T00:00:00Z,24705888.287056085
2022-11-30T00:00:00Z,24767125.027969405
2022-11-29T00:00:00Z,24787158.04526202
2022-11-28T00:00:00Z,24786207.45195419
2022-11-27T00:00:00Z,24741705.184600275
2022-11-26T00:00:00Z,24766077.491021354
2022-11-25T00:00:00Z,24722958.14566071
2022-11-24T00:00:00Z,24810582.618715614
2022-11-23T00:00:00Z,24822376.048011348
2022-11-22T00:00:00Z,24872980.99292363
2022-11-21T00:00:00Z,24705795.12043962
2022-11-20T00:00:00Z,24815779.96809049
2022-11-19T00:00:00Z,24848970.047313515
2022-11-18T00:00:00Z,24925266.242629055
2022-11-17T00:00:00Z,25025062.49407136
2022-11-16T00:00:00Z,25149417.025180552
2022-11-15T00:00:00Z,25448054.141529463
2022-11-14T00:00:00Z,25517173.392012395
2022-11-13T00:00:00Z,25480310.73761912
2022-11-12T00:00:00Z,26243248.34567992
2022-11-11T00:00:00Z,26331998.712224573
2022-11-10T00:00:00Z,26469490.20434327
2022-11-09T00:00:00Z,26836156.260095935
2022-11-08T00:00:00Z,26836285.830149435
2022-11-07T00:00:00Z,26980927.255076937
2022-11-06T00:00:00Z,27176282.085908696
2022-11-05T00:00:00Z,27359950.482061382
2022-11-04T00:00:00Z,27364285.49948701
2022-11-03T00:00:00Z,27342926.37567142
2022-11-02T00:00:00Z,27377121.625425544
2022-11-01T00:00:00Z,27430826.303871702
2022-10-31T00:00:00Z,27433283.470139258
2022-10-30T00:00:00Z,27429786.91835203
2022-10-29T00:00:00Z,27383650.033448588
2022-10-28T00:00:00Z,27385641.13187538
2022-10-27T00:00:00Z,27423933.843174595
2022-10-26T00:00:00Z,27388875.501447994
2022-10-25T00:00:00Z,27334210.20191484
2022-10-24T00:00:00Z,27396705.2148275
2022-10-23T00:00:00Z,27379079.926765315
2022-10-22T00:00:00Z,27371727.311106652
2022-10-21T00:00:00Z,27414548.70759522
2022-10-20T00:00:00Z,27406716.578707755
2022-10-19T00:00:00Z,27437401.85957915
2022-10-18T00:00:00Z,27430399.557771146
2022-10-17T00:00:00Z,27496805.04867376
2022-10-16T00:00:00Z,27574771.51212014
2022-10-15T00:00:00Z,27562168.701098833
2022-10-14T00:00:00Z,27587141.33092254
2022-10-13T00:00:00Z,27590914.301037494
2022-10-12T00:00:00Z,27638670.31618929
2022-10-11T00:00:00Z,27650674.30139184
2022-10-10T00:00:00Z,27478104.05620389
2022-10-09T00:00:00Z,27485775.56846382
2022-10-08T00:00:00Z,27521645.403847728
2022-10-07T00:00:00Z,27540733.307202954
2022-10-06T00:00:00Z,27794054.385170206
2022-10-05T00:00:00Z,27782525.42757278
2022-10-04T00:00:00Z,27797007.467431754
2022-10-03T00:00:00Z,27844722.436010137
2022-10-02T00:00:00Z,27714929.676084526
2022-10-01T00:00:00Z,27713641.66893591
2022-09-30T00:00:00Z,27756625.433504872
2022-09-29T00:00:00Z,27711915.260412686
2022-09-28T00:00:00Z,27860618.932933178
2022-09-27T00:00:00Z,27971400.889388043
2022-09-26T00:00:00Z,27953811.7958691
2022-09-25T00:00:00Z,28066872.41937955
2022-09-24T00:00:00Z,28063086.725614823
2022-09-23T00:00:00Z,28075200.46159114
2022-09-22T00:00:00Z,28157671.132914074
2022-09-21T00:00:00Z,28187001.42897421
2022-09-20T00:00:00Z,28343154.91057757
2022-09-19T00:00:00Z,28453537.114616077
2022-09-18T00:00:00Z,28543126.111420862
2022-09-17T00:00:00Z,28525653.5707433
2022-09-16T00:00:00Z,28597491.647003338
2022-09-15T00:00:00Z,28564038.245662913
2022-09-14T00:00:00Z,28855930.183266997
2022-09-13T00:00:00Z,28283417.291324064
2022-09-12T00:00:00Z,27952003.885923486
2022-09-11T00:00:00Z,27821654.240184646
2022-09-10T00:00:00Z,27837042.12284442
2022-09-09T00:00:00Z,27822876.40666471
2022-09-08T00:00:00Z,27792483.943737134
2022-09-07T00:00:00Z,27779990.538767405
2022-09-06T00:00:00Z,27895078.88622273
2022-09-05T00:00:00Z,27996901.85285431
2022-09-04T00:00:00Z,27982103.86277703
2022-09-03T00:00:00Z,28071905.358512513
2022-09-02T00:00:00Z,27982979.622510374
2022-09-01T00:00:00Z,27823737.929698583
2022-08-31T00:00:00Z,27813989.533159733
2022-08-30T00:00:00Z,27807856.91165797
2022-08-29T00:00:00Z,27757894.468165573
2022-08-28T00:00:00Z,27731530.159474395
2022-08-27T00:00:00Z,27728489.26667581
2022-08-26T00:00:00Z,27707810.1039735
2022-08-25T00:00:00Z,27785589.415029973
2022-08-24T00:00:00Z,27828497.907686085
2022-08-23T00:00:00Z,27925351.44720029
2022-08-22T00:00:00Z,27946007.663318846
2022-08-21T00:00:00Z,27936905.936195686
2022-08-20T00:00:00Z,27968131.596241534
2022-08-19T00:00:00Z,28016788.223445125
2022-08-18T00:00:00Z,27957292.40101576
2022-08-17T00:00:00Z,28016601.670777418
2022-08-16T00:00:00Z,28060598.082193185
2022-08-15T00:00:00Z,28110294.274155118
2022-08-14T00:00:00Z,28035583.284840535
2022-08-13T00:00:00Z,28028773.17593435
2022-08-12T00:00:00Z,28001146.28563741
2022-08-11T00:00:00Z,27952020.78702187
2022-08-10T00:00:00Z,28002002.02189117
2022-08-09T00:00:00Z,27973103.4425338
2022-08-08T00:00:00Z,27988916.017143857
2022-08-07T00:00:00Z,28015567.48502797
2022-08-06T00:00:00Z,28075348.105761684
2022-08-05T00:00:00Z,28087548.344060134
2022-08-04T00:00:00Z,28077548.553610783
2022-08-03T00:00:00Z,28101434.29743692
2022-08-02T00:00:00Z,28098307.319473464
2022-08-01T00:00:00Z,28118391.240734532
2022-07-31T00:00:00Z,28104579.204457343
2022-07-30T00:00:00Z,28114256.58653722
2022-07-29T00:00:00Z,28144750.070283107
2022-07-28T00:00:00Z,28116638.804651685
2022-07-27T00:00:00Z,28035410.429917384
2022-07-26T00:00:00Z,28000455.065271437
2022-07-25T00:00:00Z,27755985.37234314
2022-07-24T00:00:00Z,27711489.4760306
2022-07-23T00:00:00Z,27651594.276540577
2022-07-22T00:00:00Z,27649897.196586493
2022-07-21T00:00:00Z,27642337.460779708
2022-07-20T00:00:00Z,29133778.099044293
2022-07-19T00:00:00Z,29360727.718084656
2022-07-18T00:00:00Z,29718918.31351473
2022-07-17T00:00:00Z,29714419.753880925
2022-07-16T00:00:00Z,29734444.5322663
2022-07-15T00:00:00Z,29706811.642280977
2022-07-14T00:00:00Z,29792696.501192916
2022-07-13T00:00:00Z,29775527.168369092
2022-07-12T00:00:00Z,29695913.462356843
2022-07-11T00:00:00Z,29664712.596007086
2022-07-10T00:00:00Z,29628427.804233205
2022-07-09T00:00:00Z,29658289.442364983
2022-07-08T00:00:00Z,29667323.297832143
2022-07-07T00:00:00Z,29734002.175836645
2022-07-06T00:00:00Z,30382022.796600133
2022-07-05T00:00:00Z,30251191.629045002
2022-07-04T00:00:00Z,30288034.040462915
2022-07-03T00:00:00Z,30247059.84549577
2022-07-02T00:00:00Z,30275797.518944386
2022-07-01T00:00:00Z,30287166.839536376
2022-06-30T00:00:00Z,30251118.925520435
2022-06-29T00:00:00Z,30166982.615527987
2022-06-28T00:00:00Z,29893428.58723391
2022-06-27T00:00:00Z,29968217.768710654
2022-06-26T00:00:00Z,29925483.088046078
2022-06-25T00:00:00Z,29927147.241669767
2022-06-24T00:00:00Z,29906372.347860474
2022-06-23T00:00:00Z,29831646.744057544
2022-06-22T00:00:00Z,29840948.527569413
2022-06-21T00:00:00Z,29805791.009843424
2022-06-20T00:00:00Z,29913728.824769773
2022-06-19T00:00:00Z,30030078.718590774
2022-06-18T00:00:00Z,29868170.873357665
2022-06-17T00:00:00Z,29701572.264231797
2022-06-16T00:00:00Z,29877326.307350803
2022-06-15T00:00:00Z,29882875.1011273
2022-06-14T00:00:00Z,29772887.868753802
2022-06-13T00:00:00Z,29691709.516309854
2022-06-12T00:00:00Z,29474362.391061205
2022-06-11T00:00:00Z,29435758.7403106
2022-06-10T00:00:00Z,29314534.04907201
2022-06-09T00:00:00Z,29323313.32576067
2022-06-08T00:00:00Z,29270468.426500168
2022-06-07T00:00:00Z,29292511.989091087
2022-06-06T00:00:00Z,29338023.390407495
2022-06-05T00:00:00Z,29373276.149420038
2022-06-04T00:00:00Z,29426861.860207193
2022-06-03T00:00:00Z,29419809.54136659
2022-06-02T00:00:00Z,29442696.169879045
2022-06-01T00:00:00Z,29395826.65062982
2022-05-31T00:00:00Z,29383889.785822883
2022-05-30T00:00:00Z,29300856.3629666
2022-05-29T00:00:00Z,29254991.955318015
2022-05-28T00:00:00Z,29240342.590381026
2022-05-27T00:00:00Z,29228849.714216907
2022-05-26T00:00:00Z,29084404.79856775
2022-05-25T00:00:00Z,29119538.858433697
2022-05-24T00:00:00Z,29126016.16830916
2022-05-23T00:00:00Z,29126849.13125484
2022-05-22T00:00:00Z,29089419.79490488
2022-05-21T00:00:00Z,29032562.57440602
2022-05-20T00:00:00Z,28945560.89893751
2022-05-19T00:00:00Z,28940882.70226319
2022-05-18T00:00:00Z,28897744.53937571
2022-05-17T00:00:00Z,28923518.290159274
2022-05-16T00:00:00Z,28831301.51015536
2022-05-15T00:00:00Z,29167633.27634574
2022-05-14T00:00:00Z,29156374.243478123
2022-05-13T00:00:00Z,29139926.087129373
2022-05-12T00:00:00Z,29142137.06393289
2022-05-11T00:00:00Z,29227206.708627492
2022-05-10T00:00:00Z,29110995.042448137
2022-05-09T00:00:00Z,28936584.8799098
2022-05-08T00:00:00Z,28794407.88075687
2022-05-07T00:00:00Z,28724280.979318302
2022-05-06T00:00:00Z,28724226.137376506
2022-05-05T00:00:00Z,28663287.224525463
2022-05-04T00:00:00Z,28858296.181552917
2022-05-03T00:00:00Z,28822395.611490965
2022-05-02T00:00:00Z,28870772.54844634
2022-05-01T00:00:00Z,28864158.50602791
2022-04-30T00:00:00Z,28813643.12740668
2022-04-29T00:00:00Z,28856635.725812342
2022-04-28T00:00:00Z,28832268.331697673
2022-04-27T00:00:00Z,28742192.45971519
2022-04-26T00:00:00Z,28703464.27599715
2022-04-25T00:00:00Z,28734547.160525303
2022-04-24T00:00:00Z,28723797.59989091
2022-04-23T00:00:00Z,28738149.056214955
2022-04-22T00:00:00Z,28750022.08429038
2022-04-21T00:00:00Z,28729480.806309562
2022-04-20T00:00:00Z,28687525.754345737
2022-04-19T00:00:00Z,28823584.455450624
2022-04-18T00:00:00Z,28846463.81281492
2022-04-17T00:00:00Z,28894729.975971583
2022-04-16T00:00:00Z,28889681.643690206
2022-04-15T00:00:00Z,28924596.389034357
2022-04-14T00:00:00Z,28933097.66124699
2022-04-13T00:00:00Z,28882855.685020447
2022-04-12T00:00:00Z,28887976.596682526
2022-04-11T00:00:00Z,28924790.215591203
2022-04-10T00:00:00Z,28954787.341202155
2022-04-09T00:00:00Z,28971820.792263918
2022-04-08T00:00:00Z,28935854.77841935
2022-04-07T00:00:00Z,28964861.24718225
2022-04-06T00:00:00Z,29049124.62004589
2022-04-05T00:00:00Z,29149743.59236434
2022-04-04T00:00:00Z,29171265.286620773
2022-04-03T00:00:00Z,29203037.27497098
2022-04-02T00:00:00Z,29202860.061035648
2022-04-01T00:00:00Z,29249388.43683774
2022-03-31T00:00:00Z,29487715.022003725
2022-03-30T00:00:00Z,29243167.896450944
2022-03-29T00:00:00Z,29281530.10270653
2022-03-28T00:00:00Z,29353529.96326702
2022-03-27T00:00:00Z,29385806.21803026
2022-03-26T00:00:00Z,29392125.402188078
2022-03-25T00:00:00Z,29396942.86945598
2022-03-24T00:00:00Z,29403972.73099524
2022-03-23T00:00:00Z,29501508.597705618
2022-03-22T00:00:00Z,29492882.710248284
2022-03-21T00:00:00Z,29514315.702629294
2022-03-20T00:00:00Z,29543667.04079327
2022-03-19T00:00:00Z,29560199.99692901
2022-03-18T00:00:00Z,29571922.47762045
2022-03-17T00:00:00Z,29604261.50445052
2022-03-16T00:00:00Z,29634610.259932045
2022-03-15T00:00:00Z,29586705.70012147
2022-03-14T00:00:00Z,29785095.28434256
2022-03-13T00:00:00Z,29777683.94433665
2022-03-12T00:00:00Z,29747430.898734566
2022-03-11T00:00:00Z,29745289.618385572
2022-03-10T00:00:00Z,29770749.53879102
2022-03-09T00:00:00Z,29795713.958514944
2022-03-08T00:00:00Z,29788110.22578333
2022-03-07T00:00:00Z,29801074.089195922
2022-03-06T00:00:00Z,29796993.441690728
2022-03-05T00:00:00Z,29801447.45077221
2022-03-04T00:00:00Z,29776743.610190347
2022-03-03T00:00:00Z,29781715.496272773
2022-03-02T00:00:00Z,29818215.600228924
2022-03-01T00:00:00Z,29838450.89430383
2022-02-28T00:00:00Z,29836377.219611473
2022-02-27T00:00:00Z,29907966.99186771
2022-02-26T00:00:00Z,29963531.42008838
2022-02-25T00:00:00Z,29975064.502354544
2022-02-24T00:00:00Z,29873935.882617988
2022-02-23T00:00:00Z,29698336.875446636
2022-02-22T00:00:00Z,29743986.745271653
2022-02-21T00:00:00Z,29695169.52124862
2022-02-20T00:00:00Z,29633322.00042889
2022-02-19T00:00:00Z,29551554.09343633
2022-02-18T00:00:00Z,29552733.129366804
2022-02-17T00:00:00Z,29546740.99647304
2022-02-16T00:00:00Z,29526733.903690893
2022-02-15T00:00:00Z,29465683.913606152
2022-02-14T00:00:00Z,29389521.581186857
2022-02-13T00:00:00Z,29234809.850905135
2022-02-12T00:00:00Z,29243026.815632354
2022-02-11T00:00:00Z,29213700.246006317
2022-02-10T00:00:00Z,29153143.924710687
2022-02-09T00:00:00Z,29257054.02867446
2022-02-08T00:00:00Z,29164725.144011337
2022-02-07T00:00:00Z,29172135.952416766
2022-02-06T00:00:00Z,29227666.784601837
2022-02-05T00:00:00Z,29214000.672069564
2022-02-04T00:00:00Z,29221561.075907033
2022-02-03T00:00:00Z,29144989.361960653
2022-02-02T00:00:00Z,29208883.140218478
2022-02-01T00:00:00Z,29260630.045851506
2022-01-31T00:00:00Z,29304117.895525593
2022-01-30T00:00:00Z,29248651.48905458
2022-01-29T00:00:00Z,29223638.183033124
2022-01-28T00:00:00Z,29183785.221608583
2022-01-27T00:00:00Z,29260856.793713592
2022-01-26T00:00:00Z,29335506.78763368
2022-01-25T00:00:00Z,29213141.990079332
2022-01-24T00:00:00Z,29266411.877402067
2022-01-23T00:00:00Z,29287769.279326394
2022-01-22T00:00:00Z,29401307.198104825
2022-01-21T00:00:00Z,29288980.44350174
2022-01-20T00:00:00Z,29294012.612571448
2022-01-19T00:00:00Z,29391369.69747356
2022-01-18T00:00:00Z,29502330.100191407
2022-01-17T00:00:00Z,29493168.31335861
2022-01-16T00:00:00Z,29518952.421360925
2022-01-15T00:00:00Z,29514269.09180348
2022-01-14T00:00:00Z,29523296.80323567
2022-01-13T00:00:00Z,29551865.15804434
2022-01-12T00:00:00Z,29652386.006925974
2022-01-11T00:00:00Z,29688271.043192133
2022-01-10T00:00:00Z,29703056.427226882
2022-01-09T00:00:00Z,29736724.54474071
2022-01-08T00:00:00Z,29769865.053689916
2022-01-07T00:00:00Z,29784977.782935053
2022-01-06T00:00:00Z,29793476.050588507
2022-01-05T00:00:00Z,29765428.126321666
2022-01-04T00:00:00Z,29984558.031010546
2022-01-03T00:00:00Z,30059038.345676746
2022-01-02T00:00:00Z,30094579.106645472
2022-01-01T00:00:00Z,30116284.162718464
2021-12-31T00:00:00Z,30151807.496987395
2021-12-30T00:00:00Z,30182867.598847922
2021-12-29T00:00:00Z,30413235.83945693
2021-12-28T00:00:00Z,30449113.400651734
2021-12-27T00:00:00Z,30393211.236629903
2021-12-26T00:00:00Z,30415464.097838353
2021-12-25T00:00:00Z,30414942.13719577
2021-12-24T00:00:00Z,30607535.24796865
2021-12-23T00:00:00Z,30544291.76135242
2021-12-22T00:00:00Z,30532305.78039645
2021-12-21T00:00:00Z,30459614.76847149
2021-12-20T00:00:00Z,30405793.303293113
2021-12-19T00:00:00Z,30394551.900681213
2021-12-18T00:00:00Z,30413027.411433004
2021-12-17T00:00:00Z,30387284.888134595
2021-12-16T00:00:00Z,30448629.81652157
2021-12-15T00:00:00Z,30482274.05950443
2021-12-14T00:00:00Z,30436733.416392695
2021-12-13T00:00:00Z,30260491.974111415
2021-12-12T00:00:00Z,30277201.852989815
2021-12-11T00:00:00Z,30277311.92900798
2021-12-10T00:00:00Z,30201144.960466694
2021-12-09T00:00:00Z,30176211.887902584
2021-12-08T00:00:00Z,30159510.708852947
2021-12-07T00:00:00Z,30125694.269902524
2021-12-06T00:00:00Z,30182781.289623637
2021-12-05T00:00:00Z,30203412.38105698
2021-12-04T00:00:00Z,30217649.346734103
2021-12-03T00:00:00Z,30137163.76714072
2021-12-02T00:00:00Z,30145094.77379787
2021-12-01T00:00:00Z,30117523.80814119
2021-11-30T00:00:00Z,30094169.792873304
2021-11-29T00:00:00Z,30087289.253675543
2021-11-28T00:00:00Z,30057378.557281144
2021-11-27T00:00:00Z,30012401.692030434
2021-11-26T00:00:00Z,30041123.536649644
2021-11-25T00:00:00Z,30091459.89953907
2021-11-24T00:00:00Z,30087240.04314694
2021-11-23T00:00:00Z,30192090.25924476
2021-11-22T00:00:00Z,30241546.817229725
2021-11-21T00:00:00Z,30239887.434445042
2021-11-20T00:00:00Z,30006971.511006325
2021-11-19T00:00:00Z,30034375.613784224
2021-11-18T00:00:00Z,30079403.482294027
2021-11-17T00:00:00Z,30100443.815819502
2021-11-16T00:00:00Z,30136499.215242635
2021-11-15T00:00:00Z,30157306.30163886
2021-11-14T00:00:00Z,30033430.12240423
2021-11-13T00:00:00Z,30061976.447852224
2021-11-12T00:00:00Z,30064672.88497174
2021-11-11T00:00:00Z,30047020.146298524
2021-11-10T00:00:00Z,29981268.160026982
2021-11-09T00:00:00Z,30019185.50222444
2021-11-08T00:00:00Z,30034392.70372604
2021-11-07T00:00:00Z,29947444.05473077
2021-11-06T00:00:00Z,29952554.760976948
2021-11-05T00:00:00Z,30062096.60058895
2021-11-04T00:00:00Z,30236718.377587378
2021-11-03T00:00:00Z,30306725.491964668
2021-11-02T00:00:00Z,30208631.887560878
2021-11-01T00:00:00Z,30239805.289672416
2021-10-31T00:00:00Z,30290096.217264365
2021-10-30T00:00:00Z,30344422.44214086
2021-10-29T00:00:00Z,30403331.10598034
2021-10-28T00:00:00Z,30335763.20623196
2021-10-27T00:00:00Z,30356369.262839165
2021-10-26T00:00:00Z,30464234.979247946
2021-10-25T00:00:00Z,30549219.484689057
2021-10-24T00:00:00Z,30559670.362874493
2021-10-23T00:00:00Z,30606136.842661403
2021-10-22T00:00:00Z,30553325.29895215
2021-10-21T00:00:00Z,30491257.62776191
2021-10-20T00:00:00Z,30500137.54543778
2021-10-19T00:00:00Z,30561015.47665737
2021-10-18T00:00:00Z,30576651.931408722
2021-10-17T00:00:00Z,30579999.052046303
2021-10-16T00:00:00Z,30559419.339771338
2021-10-15T00:00:00Z,30469936.4996998
2021-10-14T00:00:00Z,30556819.86325872
2021-10-13T00:00:00Z,30872834.309046444
2021-10-12T00:00:00Z,30908567.33796013
2021-10-11T00:00:00Z,30966468.70569909
2021-10-10T00:00:00Z,30959117.586240157
2021-10-09T00:00:00Z,30971615.54456816
2021-10-08T00:00:00Z,31003999.869235463
2021-10-07T00:00:00Z,30985925.577648096
2021-10-06T00:00:00Z,31111317.55638821
2021-10-05T00:00:00Z,31072969.468870316
2021-10-04T00:00:00Z,30993854.536968865
2021-10-03T00:00:00Z,31011755.311228447
2021-10-02T00:00:00Z,31037780.883614305
2021-10-01T00:00:00Z,30995810.557927743
2021-09-30T00:00:00Z,30962286.77718313
2021-09-29T00:00:00Z,30954016.01780207
2021-09-28T00:00:00Z,30994378.56002598
2021-09-27T00:00:00Z,31023067.845855296
2021-09-26T00:00:00Z,31105332.58676348
2021-09-25T00:00:00Z,31155667.312184315
2021-09-24T00:00:00Z,31172663.819555156
2021-09-23T00:00:00Z,31222088.679171246
2021-09-22T00:00:00Z,31261179.125915978
2021-09-21T00:00:00Z,31358438.361048073
2021-09-20T00:00:00Z,31341656.940285318
2021-09-19T00:00:00Z,31266836.95035846
2021-09-18T00:00:00Z,31235850.266528144
2021-09-17T00:00:00Z,31201197.736537598
2021-09-16T00:00:00Z,31437785.54150612
2021-09-15T00:00:00Z,31470152.110098094
2021-09-14T00:00:00Z,31492830.9459901
2021-09-13T00:00:00Z,31493980.326140504
2021-09-12T00:00:00Z,31484378.701927703
2021-09-11T00:00:00Z,31503221.376332212
2021-09-10T00:00:00Z,31735440.04278502
2021-09-09T00:00:00Z,31802190.88096957
2021-09-08T00:00:00Z,31680435.614382695
2021-09-07T00:00:00Z,31620819.14693693
2021-09-06T00:00:00Z,31640794.46908001
2021-09-05T00:00:00Z,31591691.33263905
2021-09-04T00:00:00Z,31561677.395403728
2021-09-03T00:00:00Z,31510718.539077763
2021-09-02T00:00:00Z,31598045.22223966
2021-09-01T00:00:00Z,31628607.75009594
2021-08-31T00:00:00Z,31625453.19965211
2021-08-30T00:00:00Z,31623229.162371717
2021-08-29T00:00:00Z,31695373.264162567
2021-08-28T00:00:00Z,31687444.171694316
2021-08-27T00:00:00Z,31796578.727595005
2021-08-26T00:00:00Z,31854751.43798995
2021-08-25T00:00:00Z,31876375.75883078
2021-08-24T00:00:00Z,31802165.874305397
2021-08-23T00:00:00Z,31827736.5025808
2021-08-22T00:00:00Z,31798262.234591477
2021-08-21T00:00:00Z,31819262.18671284
2021-08-20T00:00:00Z,31914557.636580344
2021-08-19T00:00:00Z,32038893.13046622
2021-08-18T00:00:00Z,32086712.00455058
2021-08-17T00:00:00Z,32174710.355625972
2021-08-16T00:00:00Z,32303151.426638257
2021-08-15T00:00:00Z,32354321.648998816
2021-08-14T00:00:00Z,32383530.15365523
2021-08-13T00:00:00Z,32438126.807971068
2021-08-12T00:00:00Z,32384536.569684006
2021-08-11T00:00:00Z,32447846.861525696
2021-08-10T00:00:00Z,32491227.4422028
2021-08-09T00:00:00Z,32536732.442497768
2021-08-08T00:00:00Z,32463016.242525462
2021-08-07T00:00:00Z,32485926.375485584
2021-08-06T00:00:00Z,32462502.169664595
2021-08-05T00:00:00Z,32578698.452459216
2021-08-04T00:00:00Z,32624463.648388147
2021-08-03T00:00:00Z,32581451.847828973
2021-08-02T00:00:00Z,32557060.67651921
2021-08-01T00:00:00Z,32487487.30815748
2021-07-31T00:00:00Z,32471018.96085318
2021-07-30T00:00:00Z,32463662.000580005
2021-07-29T00:00:00Z,32598383.50724899
2021-07-28T00:00:00Z,32604507.873233285
2021-07-27T00:00:00Z,32608580.232004378
2021-07-26T00:00:00Z,32692540.920131456
2021-07-25T00:00:00Z,32767221.457225136
2021-07-24T00:00:00Z,32768799.27816597
2021-07-23T00:00:00Z,32793529.228068996
2021-07-22T00:00:00Z,32787740.206593398
2021-07-21T00:00:00Z,32520371.45471972
2021-07-20T00:00:00Z,32424506.149049096
2021-07-19T00:00:00Z,32324257.932330105
2021-07-18T00:00:00Z,32376171.658669826
2021-07-17T00:00:00Z,32390187.21549224
2021-07-16T00:00:00Z,32345479.186774865
2021-07-15T00:00:00Z,32410591.547014244
2021-07-14T00:00:00Z,32433435.355628923
2021-07-13T00:00:00Z,32461018.475169964
2021-07-12T00:00:00Z,32510553.8636439
2021-07-11T00:00:00Z,32745416.13282012
2021-07-10T00:00:00Z,32759225.44295493
2021-07-09T00:00:00Z,32798303.749251828
2021-07-08T00:00:00Z,32845831.143823896
2021-07-07T00:00:00Z,32996372.59317359
2021-07-06T00:00:00Z,33066999.692455035
2021-07-05T00:00:00Z,33232454.580447305
2021-07-04T00:00:00Z,33265206.587091886
2021-07-03T00:00:00Z,33264864.65101357
2021-07-02T00:00:00Z,33290709.391725503
2021-07-01T00:00:00Z,33281634.811136447
2021-06-30T00:00:00Z,33394302.05898044
2021-06-29T00:00:00Z,33455171.542010706
2021-06-28T00:00:00Z,33468664.102480087
2021-06-27T00:00:00Z,33514038.77105331
2021-06-26T00:00:00Z,33456129.894457076
2021-06-25T00:00:00Z,33428096.071253914
2021-06-24T00:00:00Z,33427671.890050825
2021-06-23T00:00:00Z,33280418.76949814
2021-06-22T00:00:00Z,33314066.609238975
2021-06-21T00:00:00Z,33045035.788775567
2021-06-20T00:00:00Z,32925586.73774729
2021-06-19T00:00:00Z,32911399.876514163
2021-06-18T00:00:00Z,32909966.71100598
2021-06-17T00:00:00Z,32944796.594332796
2021-06-16T00:00:00Z,32919424.91644735
2021-06-15T00:00:00Z,32937891.711388323
2021-06-14T00:00:00Z,32956950.863896176
2021-06-13T00:00:00Z,32967923.207930565
2021-06-12T00:00:00Z,32962319.333901677
2021-06-11T00:00:00Z,32894071.039646987
2021-06-10T00:00:00Z,32887482.2957763
2021-06-09T00:00:00Z,32911538.659473762
2021-06-08T00:00:00Z,33062444.182409193
2021-06-07T00:00:00Z,33152159.259088524
2021-06-06T00:00:00Z,33185702.092826713
2021-06-05T00:00:00Z,33145799.524928514
2021-06-04T00:00:00Z,33217094.09599266
2021-06-03T00:00:00Z,33295153.85885044
2021-06-02T00:00:00Z,33460305.1296957
2021-06-01T00:00:00Z,33483688.69004987
2021-05-31T00:00:00Z,33481080.64635205
2021-05-30T00:00:00Z,33464408.669696182
2021-05-29T00:00:00Z,33501769.176067922
2021-05-28T00:00:00Z,33530784.97576409
2021-05-27T00:00:00Z,33736713.30059604
2021-05-26T00:00:00Z,33708434.183316946
2021-05-25T00:00:00Z,33729195.5477206
2021-05-24T00:00:00Z,33706165.46054458
2021-05-23T00:00:00Z,33689930.180418625
2021-05-22T00:00:00Z,33135911.788893905
2021-05-21T00:00:00Z,33131975.10573705
2021-05-20T00:00:00Z,33051883.169162467
2021-05-19T00:00:00Z,32871144.834044714
2021-05-18T00:00:00Z,32422026.733995594
2021-05-17T00:00:00Z,32529921.816452928
2021-05-16T00:00:00Z,32658568.133391708
2021-05-15T00:00:00Z,32664792.387585677
2021-05-14T00:00:00Z,32610986.497173797
2021-05-13T00:00:00Z,32595878.886939686
2021-05-12T00:00:00Z,32484039.706093505
2021-05-11T00:00:00Z,32420412.895201657
2021-05-10T00:00:00Z,32460312.505637225
2021-05-09T00:00:00Z,32441289.452427763
2021-05-08T00:00:00Z,32316785.91148949
2021-05-07T00:00:00Z,32397108.193434183
2021-05-06T00:00:00Z,32423652.542850386
2021-05-05T00:00:00Z,32443354.534852788
2021-05-04T00:00:00Z,32554741.688431326
2021-05-03T00:00:00Z,32355153.92857491
2021-05-02T00:00:00Z,32319201.883466765
2021-05-01T00:00:00Z,32318598.024586022
2021-04-30T00:00:00Z,32235702.40490207
2021-04-29T00:00:00Z,32152611.251323227
2021-04-28T00:00:00Z,32191391.370068412
2021-04-27T00:00:00Z,32087613.991701946
2021-04-26T00:00:00Z,32048937.793738108
2021-04-25T00:00:00Z,32083868.93113936
2021-04-24T00:00:00Z,32053397.083666988
2021-04-23T00:00:00Z,31972476.15550318
2021-04-22T00:00:00Z,31766586.958267383
2021-04-21T00:00:00Z,31623036.163394313
2021-04-20T00:00:00Z,31585763.791849457
2021-04-19T00:00:00Z,31594140.538711485
2021-04-18T00:00:00Z,31661841.434131842
2021-04-17T00:00:00Z,31579133.090340115
2021-04-16T00:00:00Z,31640535.601888888
2021-04-15T00:00:00Z,31655978.49991462
