Datetime,Taker Sell Volume
2024-08-09T00:00:00Z,10919109270.4161
2024-08-08T00:00:00Z,14504922284.86871
2024-08-07T00:00:00Z,12240887980.46032
2024-08-06T00:00:00Z,13528824519.61742
2024-08-05T00:00:00Z,39183593116.54259
2024-08-04T00:00:00Z,11641497631.24362
2024-08-03T00:00:00Z,10091718415.4287
2024-08-02T00:00:00Z,15629133650.0827
2024-08-01T00:00:00Z,13705777476.6449
2024-07-31T00:00:00Z,9318729449.929901
2024-07-30T00:00:00Z,9410000887.0886
2024-07-29T00:00:00Z,14828027282.5467
2024-07-28T00:00:00Z,4577983485.8640995
2024-07-27T00:00:00Z,12476595480.4147
2024-07-26T00:00:00Z,8921360432.578499
2024-07-25T00:00:00Z,11784395769.5612
2024-07-24T00:00:00Z,7975168403.5505
2024-07-23T00:00:00Z,10188810440.8551
2024-07-22T00:00:00Z,7559577217.7358
2024-07-21T00:00:00Z,7638078247.1644
2024-07-20T00:00:00Z,4630096727.5982
2024-07-19T00:00:00Z,11216580361.6547
2024-07-18T00:00:00Z,7745453814.5436
2024-07-17T00:00:00Z,10238541149.678
2024-07-16T00:00:00Z,13321846450.2029
2024-07-15T00:00:00Z,11715582160.0699
2024-07-14T00:00:00Z,6759871456.2183
2024-07-13T00:00:00Z,4779410918.2264
2024-07-12T00:00:00Z,7575850479.5979805
2024-07-11T00:00:00Z,9273566919.36351
2024-07-10T00:00:00Z,8063200490.8253
2024-07-09T00:00:00Z,7841006357.1264
2024-07-08T00:00:00Z,14012237287.28098
2024-07-07T00:00:00Z,6774205165.17959
2024-07-06T00:00:00Z,5251148114.3487
2024-07-05T00:00:00Z,18063246695.51649
2024-07-04T00:00:00Z,14757932091.56971
2024-07-03T00:00:00Z,10268377969.4462
2024-07-02T00:00:00Z,5502309883.5757
2024-07-01T00:00:00Z,6710836110.7699
2024-06-30T00:00:00Z,4828918108.2241
2024-06-29T00:00:00Z,2717894791.4505
2024-06-28T00:00:00Z,6955816386.85
2024-06-27T00:00:00Z,5347312686.7233
2024-06-26T00:00:00Z,5754327373.9771
2024-06-25T00:00:00Z,8962673336.2092
2024-06-24T00:00:00Z,16011112874.9385
2024-06-23T00:00:00Z,2711584126.1813
2024-06-22T00:00:00Z,1901875471.0219
2024-06-21T00:00:00Z,7621244427.952
2024-06-20T00:00:00Z,7854404605.7473
2024-06-19T00:00:00Z,5495044272.6133995
2024-06-18T00:00:00Z,12249701306.3624
2024-06-17T00:00:00Z,8951689112.901901
2024-06-16T00:00:00Z,2802150676.7919
2024-06-15T00:00:00Z,2615611093.4623
2024-06-14T00:00:00Z,8928066452.2434
2024-06-13T00:00:00Z,9255212044.107399
2024-06-12T00:00:00Z,12164332304.5089
2024-06-11T00:00:00Z,12110357384.3839
2024-06-10T00:00:00Z,4950228759.7554
2024-06-09T00:00:00Z,2614418700.2908
2024-06-08T00:00:00Z,2621673102.2319
2024-06-07T00:00:00Z,12186572175.8002
2024-06-06T00:00:00Z,6890671402.847
2024-06-05T00:00:00Z,8397733319.5459
2024-06-04T00:00:00Z,8623810618.1049
2024-06-03T00:00:00Z,8965581297.570301
2024-06-02T00:00:00Z,3913580617.8206
2024-06-01T00:00:00Z,2015485091.5586
2024-05-31T00:00:00Z,7988494449.3236
2024-05-30T00:00:00Z,7619027662.8851
2024-05-29T00:00:00Z,6331212163.4104
2024-05-28T00:00:00Z,9344470409.6888
2024-05-27T00:00:00Z,6745115672.6599
2024-05-26T00:00:00Z,3408701173.4252
2024-05-25T00:00:00Z,3209496297.0341
2024-05-24T00:00:00Z,7562169651.0506
2024-05-23T00:00:00Z,11937041075.4727
2024-05-22T00:00:00Z,8026523376.0946
2024-05-21T00:00:00Z,11191505965.4505
2024-05-20T00:00:00Z,13964096753.26
2024-05-19T00:00:00Z,5713826876.5663
2024-05-18T00:00:00Z,3772634234.0786
2024-05-17T00:00:00Z,8661344614.2008
2024-05-16T00:00:00Z,9236329945.7101
2024-05-15T00:00:00Z,12772746515.9132
2024-05-14T00:00:00Z,8866073612.6377
2024-05-13T00:00:00Z,9052558705.348
2024-05-12T00:00:00Z,3578976689.7479
2024-05-11T00:00:00Z,3832996640.7552
2024-05-10T00:00:00Z,11242670201.6462
2024-05-09T00:00:00Z,8382918444.1911
2024-05-08T00:00:00Z,8768695337.041199
2024-05-07T00:00:00Z,8891858371.114
2024-05-06T00:00:00Z,11115141427.8381
2024-05-05T00:00:00Z,6523976409.8972
2024-05-04T00:00:00Z,7283773935.0008
2024-05-03T00:00:00Z,12243049964.4179
2024-05-02T00:00:00Z,10041091770.32213
2024-05-01T00:00:00Z,19072360457.19491
2024-04-30T00:00:00Z,14827619730.5932
2024-04-29T00:00:00Z,8358420283.4302
2024-04-28T00:00:00Z,4676066579.9572
2024-04-27T00:00:00Z,6101519556.5875
2024-04-26T00:00:00Z,7563369440.0321
2024-04-25T00:00:00Z,10178450566.0376
2024-04-24T00:00:00Z,10719740465.5368
2024-04-23T00:00:00Z,6759635957.7641
2024-04-22T00:00:00Z,9067447790.82674
2024-04-21T00:00:00Z,5842922933.67994
2024-04-20T00:00:00Z,7043556672.06084
2024-04-19T00:00:00Z,20747003713.5589
2024-04-18T00:00:00Z,12688450061.3464
2024-04-17T00:00:00Z,15944913971.17132
2024-04-16T00:00:00Z,14600182698.944519
2024-04-15T00:00:00Z,14493143875.09381
2024-04-14T00:00:00Z,14681996650.00598
2024-04-13T00:00:00Z,20118545671.57819
2024-04-12T00:00:00Z,16820091256.15512
2024-04-11T00:00:00Z,10365419217.16008
2024-04-10T00:00:00Z,13856878459.1027
2024-04-09T00:00:00Z,13874172798.00853
2024-04-08T00:00:00Z,11972825863.72106
2024-04-07T00:00:00Z,6721217607.9399
2024-04-06T00:00:00Z,4806417217.04874
2024-04-05T00:00:00Z,12206829593.35518
2024-04-04T00:00:00Z,12193795968.72121
2024-04-03T00:00:00Z,10443069908.41905
2024-04-02T00:00:00Z,19890543907.15907
2024-04-01T00:00:00Z,11804913833.63425
2024-03-31T00:00:00Z,5224812023.5727
2024-03-30T00:00:00Z,3799858361.2627
2024-03-29T00:00:00Z,8262155860.14251
2024-03-28T00:00:00Z,9827041446.3512
2024-03-27T00:00:00Z,16225167787.94963
2024-03-26T00:00:00Z,12306832901.15705
2024-03-25T00:00:00Z,15481015155.52632
2024-03-24T00:00:00Z,8744860540.28526
2024-03-23T00:00:00Z,8833270007.42081
2024-03-22T00:00:00Z,15454578926.08242
2024-03-21T00:00:00Z,13658456577.88553
2024-03-20T00:00:00Z,22979146530.23716
2024-03-19T00:00:00Z,26685051506.18143
2024-03-18T00:00:00Z,12632021277.97255
2024-03-17T00:00:00Z,12137306016.22309
2024-03-16T00:00:00Z,13786851419.28773
2024-03-15T00:00:00Z,27921208043.13859
2024-03-14T00:00:00Z,21450504617.09869
2024-03-13T00:00:00Z,12404047052.4418
2024-03-12T00:00:00Z,19778841822.562347
2024-03-11T00:00:00Z,19868817079.928978
2024-03-10T00:00:00Z,9516353655.32629
2024-03-09T00:00:00Z,3871438043.205
2024-03-08T00:00:00Z,17820194991.41035
2024-03-07T00:00:00Z,11673440169.92823
2024-03-06T00:00:00Z,20881458198.24704
2024-03-05T00:00:00Z,41000953234.63701
2024-03-04T00:00:00Z,24005652832.29893
2024-03-03T00:00:00Z,7178408987.75931
2024-03-02T00:00:00Z,5845977879.12341
2024-03-01T00:00:00Z,10941592623.41608
2024-02-29T00:00:00Z,21412334977.60602
2024-02-28T00:00:00Z,33648075187.93142
2024-02-27T00:00:00Z,16253222491.95947
2024-02-26T00:00:00Z,11297571364.2741
2024-02-25T00:00:00Z,3681767309.3478
2024-02-24T00:00:00Z,3124736374.63435
2024-02-23T00:00:00Z,6633601148.52435
2024-02-22T00:00:00Z,7481810926.32171
2024-02-21T00:00:00Z,9317709184.80295
2024-02-20T00:00:00Z,11667255751.21713
2024-02-19T00:00:00Z,5927014827.99361
2024-02-18T00:00:00Z,4920799739.435841
2024-02-17T00:00:00Z,6643911686.87739
2024-02-16T00:00:00Z,7838317625.9136
2024-02-15T00:00:00Z,11838225494.77198
2024-02-14T00:00:00Z,11358640807.13495
2024-02-13T00:00:00Z,11023435667.24973
2024-02-12T00:00:00Z,12353782421.51007
2024-02-11T00:00:00Z,5661172102.16897
2024-02-10T00:00:00Z,4688979465.50602
2024-02-09T00:00:00Z,13457653585.65103
2024-02-08T00:00:00Z,7661120563.72171
2024-02-07T00:00:00Z,6042407222.63262
2024-02-06T00:00:00Z,4777219311.45472
2024-02-05T00:00:00Z,5904255075.62795
2024-02-04T00:00:00Z,3159060616.85879
2024-02-03T00:00:00Z,2238038767.19864
2024-02-02T00:00:00Z,5153670697.26092
2024-02-01T00:00:00Z,6664006227.84108
2024-01-31T00:00:00Z,7840711611.04981
2024-01-30T00:00:00Z,6313589483.44754
2024-01-29T00:00:00Z,5946185578.39563
2024-01-28T00:00:00Z,4940766680.9394
2024-01-27T00:00:00Z,2804826894.28948
2024-01-26T00:00:00Z,8172252250.25022
2024-01-25T00:00:00Z,4605889839.69585
2024-01-24T00:00:00Z,6134559762.19555
2024-01-23T00:00:00Z,9198752382.289711
2024-01-22T00:00:00Z,11087914909.73533
2024-01-21T00:00:00Z,1662007153.69149
2024-01-20T00:00:00Z,2305349643.3499603
2024-01-19T00:00:00Z,8216841416.45902
2024-01-18T00:00:00Z,8425165907.36257
2024-01-17T00:00:00Z,5290393203.01842
2024-01-16T00:00:00Z,7095768268.33815
2024-01-15T00:00:00Z,5934475439.1279
2024-01-14T00:00:00Z,4631766136.26853
2024-01-13T00:00:00Z,5248716873.93121
2024-01-12T00:00:00Z,15748269970.20336
2024-01-11T00:00:00Z,16707890121.39204
2024-01-10T00:00:00Z,18601525047.735542
2024-01-09T00:00:00Z,14031483100.27017
2024-01-08T00:00:00Z,12949484182.59178
2024-01-07T00:00:00Z,4654503249.04607
2024-01-06T00:00:00Z,3466862194.29319
2024-01-05T00:00:00Z,9795976792.40764
2024-01-04T00:00:00Z,8585273459.3955
2024-01-03T00:00:00Z,15863736042.5693
2024-01-02T00:00:00Z,12657217458.89781
2024-01-01T00:00:00Z,5015977932.940001
2023-12-31T00:00:00Z,4305564893.54928
2023-12-30T00:00:00Z,4644276031.6049595
2023-12-29T00:00:00Z,8890328717.142231
2023-12-28T00:00:00Z,6575381059.7253
2023-12-27T00:00:00Z,5960947117.13051
2023-12-26T00:00:00Z,7786641121.72356
2023-12-25T00:00:00Z,4607959356.1176605
2023-12-24T00:00:00Z,4725159618.31555
2023-12-23T00:00:00Z,3133530627.96877
2023-12-22T00:00:00Z,6252696545.06775
2023-12-21T00:00:00Z,7167246177.09345
2023-12-20T00:00:00Z,9460147051.1166
2023-12-19T00:00:00Z,8037843507.77104
2023-12-18T00:00:00Z,9116780362.32074
2023-12-17T00:00:00Z,5694822153.80354
2023-12-16T00:00:00Z,3898778159.009
2023-12-15T00:00:00Z,6546658431.8124
2023-12-14T00:00:00Z,9155675868.29218
2023-12-13T00:00:00Z,9630667203.64508
2023-12-12T00:00:00Z,8763790650.93648
2023-12-11T00:00:00Z,15884574871.91854
2023-12-10T00:00:00Z,3629248453.27838
2023-12-09T00:00:00Z,4907375127.042231
2023-12-08T00:00:00Z,7211535406.99534
2023-12-07T00:00:00Z,8877133427.40546
2023-12-06T00:00:00Z,10038264262.22945
2023-12-05T00:00:00Z,13924074395.37977
2023-12-04T00:00:00Z,13964551870.80892
2023-12-03T00:00:00Z,4880042106.85507
2023-12-02T00:00:00Z,4560588792.77445
2023-12-01T00:00:00Z,7522548264.6415
2023-11-30T00:00:00Z,4239667237.71592
2023-11-29T00:00:00Z,5700045995.60194
2023-11-28T00:00:00Z,6808598768.33973
2023-11-27T00:00:00Z,5855630634.37291
2023-11-26T00:00:00Z,3876471002.82382
2023-11-25T00:00:00Z,1806919453.11343
2023-11-24T00:00:00Z,7787381190.96754
2023-11-23T00:00:00Z,4052548386.77521
2023-11-22T00:00:00Z,6911515866.56708
2023-11-21T00:00:00Z,10196076169.729721
2023-11-20T00:00:00Z,6926346531.43883
2023-11-19T00:00:00Z,3103381833.78319
2023-11-18T00:00:00Z,2574905921.77281
2023-11-17T00:00:00Z,6762051354.21864
2023-11-16T00:00:00Z,9559943950.44536
2023-11-15T00:00:00Z,8760846012.541061
2023-11-14T00:00:00Z,8767552129.66669
2023-11-13T00:00:00Z,5691592568.04849
2023-11-12T00:00:00Z,2561581581.53771
2023-11-11T00:00:00Z,3491052761.95122
2023-11-10T00:00:00Z,6653573292.56541
2023-11-09T00:00:00Z,13617884945.89136
2023-11-08T00:00:00Z,6682719552.56532
2023-11-07T00:00:00Z,6903825089.23086
2023-11-06T00:00:00Z,4089408968.68285
2023-11-05T00:00:00Z,4732285525.301479
2023-11-04T00:00:00Z,2639054843.98002
2023-11-03T00:00:00Z,6612253135.24111
2023-11-02T00:00:00Z,8543380673.98552
2023-11-01T00:00:00Z,9148473435.582169
2023-10-31T00:00:00Z,5290803555.28446
2023-10-30T00:00:00Z,5708918130.79387
2023-10-29T00:00:00Z,3409550811.53817
2023-10-28T00:00:00Z,2631343392.88539
2023-10-27T00:00:00Z,5700588466.50259
2023-10-26T00:00:00Z,6833063069.76094
2023-10-25T00:00:00Z,9047199148.04907
2023-10-24T00:00:00Z,17929726118.10565
2023-10-23T00:00:00Z,16154614646.29521
2023-10-22T00:00:00Z,3327159509.96444
2023-10-21T00:00:00Z,4178125397.604
2023-10-20T00:00:00Z,8856415368.96914
2023-10-19T00:00:00Z,5227761122.24106
2023-10-18T00:00:00Z,4655395942.90888
2023-10-17T00:00:00Z,5287625283.3827305
2023-10-16T00:00:00Z,12569377112.38369
2023-10-15T00:00:00Z,2249550706.64128
2023-10-14T00:00:00Z,1221356869.62142
2023-10-13T00:00:00Z,3731478653.37102
2023-10-12T00:00:00Z,3383242029.8172
2023-10-11T00:00:00Z,6095867067.9558
2023-10-10T00:00:00Z,3776502494.25032
2023-10-09T00:00:00Z,5002027559.98347
2023-10-08T00:00:00Z,2822411749.50822
2023-10-07T00:00:00Z,1820408203.3021
2023-10-06T00:00:00Z,6585893480.59242
2023-10-05T00:00:00Z,5837395613.08595
2023-10-04T00:00:00Z,4196011284.17582
2023-10-03T00:00:00Z,4427873223.69431
2023-10-02T00:00:00Z,9351499765.654331
2023-10-01T00:00:00Z,3481939026.90324
2023-09-30T00:00:00Z,1330960923.4497
2023-09-29T00:00:00Z,4286336239.08148
2023-09-28T00:00:00Z,6270935007.6648
2023-09-27T00:00:00Z,5221594454.1796
2023-09-26T00:00:00Z,2612464565.54764
2023-09-25T00:00:00Z,3951396443.05912
2023-09-24T00:00:00Z,2338596929.0707397
2023-09-23T00:00:00Z,918872277.1972
2023-09-22T00:00:00Z,2636502151.4946
2023-09-21T00:00:00Z,4909541982.51375
2023-09-20T00:00:00Z,5266687306.2659
2023-09-19T00:00:00Z,6552575679.63756
2023-09-18T00:00:00Z,7169890924.74264
2023-09-17T00:00:00Z,1844191070.6631
2023-09-16T00:00:00Z,2213443477.0956
2023-09-15T00:00:00Z,3835148142.64494
2023-09-14T00:00:00Z,5700130180.51184
2023-09-13T00:00:00Z,4843881155.1208
2023-09-12T00:00:00Z,8585254496.39954
2023-09-11T00:00:00Z,6376051372.26607
2023-09-10T00:00:00Z,2437345356.92626
2023-09-09T00:00:00Z,997863150.0849
2023-09-08T00:00:00Z,3929950961.40118
2023-09-07T00:00:00Z,3721403811.62388
2023-09-06T00:00:00Z,3729745417.86436
2023-09-05T00:00:00Z,2760917443.62396
2023-09-04T00:00:00Z,2667200763.28093
2023-09-03T00:00:00Z,1946463382.5037801
2023-09-02T00:00:00Z,1578709964.7313
2023-09-01T00:00:00Z,5325512212.66559
2023-08-31T00:00:00Z,7832650714.52279
2023-08-30T00:00:00Z,5025901242.3274
2023-08-29T00:00:00Z,10544554534.71212
2023-08-28T00:00:00Z,3286844089.13944
2023-08-27T00:00:00Z,1246681995.7361
2023-08-26T00:00:00Z,952767772.5059
2023-08-25T00:00:00Z,4159809183.99469
2023-08-24T00:00:00Z,4344104825.858749
2023-08-23T00:00:00Z,6217966759.67752
2023-08-22T00:00:00Z,4708491163.412399
2023-08-21T00:00:00Z,3617765547.15102
2023-08-20T00:00:00Z,2117747424.6787
2023-08-19T00:00:00Z,3075425823.12884
2023-08-18T00:00:00Z,8261819182.45165
2023-08-17T00:00:00Z,14649812665.194109
2023-08-16T00:00:00Z,4732166224.30655
2023-08-15T00:00:00Z,3289773181.42512
2023-08-14T00:00:00Z,4976858399.48439
2023-08-13T00:00:00Z,1485573357.5101001
2023-08-12T00:00:00Z,932246523.836
2023-08-11T00:00:00Z,3008460320.65948
2023-08-10T00:00:00Z,3929671597.61313
2023-08-09T00:00:00Z,6163432629.32037
2023-08-08T00:00:00Z,7365344003.23904
2023-08-07T00:00:00Z,4961998886.89441
2023-08-06T00:00:00Z,1713112544.2177
2023-08-05T00:00:00Z,1367891096.5295
2023-08-04T00:00:00Z,3953441746.71493
2023-08-03T00:00:00Z,4253416360.6097
2023-08-02T00:00:00Z,8420612860.55087
2023-08-01T00:00:00Z,7371541068.23832
2023-07-31T00:00:00Z,3963630713.0345
2023-07-30T00:00:00Z,2891471768.57683
2023-07-29T00:00:00Z,1422324190.3283
2023-07-28T00:00:00Z,3721668203.96318
2023-07-27T00:00:00Z,3709774270.5712
2023-07-26T00:00:00Z,5280137756.58702
2023-07-25T00:00:00Z,3221918705.5468
2023-07-24T00:00:00Z,7544703579.38952
2023-07-23T00:00:00Z,3708891850.95056
2023-07-22T00:00:00Z,2460015491.77778
2023-07-21T00:00:00Z,3829463697.20748
2023-07-20T00:00:00Z,7085201194.58115
2023-07-19T00:00:00Z,5144276441.81724
2023-07-18T00:00:00Z,5909760537.34594
2023-07-17T00:00:00Z,6078044677.71576
2023-07-16T00:00:00Z,3064408315.4545403
2023-07-15T00:00:00Z,2013128417.4956
2023-07-14T00:00:00Z,9966730532.25181
2023-07-13T00:00:00Z,11962470106.65813
2023-07-12T00:00:00Z,7368574171.20921
2023-07-11T00:00:00Z,5179020989.56077
2023-07-10T00:00:00Z,7347957730.20488
2023-07-09T00:00:00Z,2853097911.28688
2023-07-08T00:00:00Z,2383250136.13072
2023-07-07T00:00:00Z,5886985816.44188
2023-07-06T00:00:00Z,12794282767.91783
2023-07-05T00:00:00Z,5348747152.37197
2023-07-04T00:00:00Z,5451516181.06015
2023-07-03T00:00:00Z,6414665463.3142605
2023-07-02T00:00:00Z,4081815139.50973
2023-07-01T00:00:00Z,2358888032.00058
2023-06-30T00:00:00Z,14222125384.80247
2023-06-29T00:00:00Z,6585676631.21295
2023-06-28T00:00:00Z,7511783874.3314495
2023-06-27T00:00:00Z,7098241894.49656
2023-06-26T00:00:00Z,7320882239.81678
2023-06-25T00:00:00Z,5218501691.19317
2023-06-24T00:00:00Z,4840014042.41755
2023-06-23T00:00:00Z,11851288800.48917
2023-06-22T00:00:00Z,9624715528.135891
2023-06-21T00:00:00Z,17950809488.43921
2023-06-20T00:00:00Z,11231787078.18934
2023-06-19T00:00:00Z,5969626745.01825
2023-06-18T00:00:00Z,3625108995.14774
2023-06-17T00:00:00Z,4372272968.41534
2023-06-16T00:00:00Z,7616760948.24575
2023-06-15T00:00:00Z,6737690234.224
2023-06-14T00:00:00Z,7030274577.24378
2023-06-13T00:00:00Z,6350212041.5512295
2023-06-12T00:00:00Z,4405277324.2183895
2023-06-11T00:00:00Z,4014416251.76449
2023-06-10T00:00:00Z,9052221699.21492
2023-06-09T00:00:00Z,4230722629.75544
2023-06-08T00:00:00Z,4876911071.72414
2023-06-07T00:00:00Z,9937649402.33423
2023-06-06T00:00:00Z,10336623362.539341
2023-06-05T00:00:00Z,11035359219.09494
2023-06-04T00:00:00Z,3260061632.20388
2023-06-03T00:00:00Z,2826793479.9566
2023-06-02T00:00:00Z,6045503483.00109
2023-06-01T00:00:00Z,6276755147.15772
2023-05-31T00:00:00Z,7428556872.75862
2023-05-30T00:00:00Z,5410686913.07702
2023-05-29T00:00:00Z,6532121170.62145
2023-05-28T00:00:00Z,6344573140.50466
2023-05-27T00:00:00Z,2437631763.8244
2023-05-26T00:00:00Z,4894167937.4307995
2023-05-25T00:00:00Z,5847159272.59299
2023-05-24T00:00:00Z,8419813040.79899
2023-05-23T00:00:00Z,5636280931.52598
2023-05-22T00:00:00Z,4950970204.03033
2023-05-21T00:00:00Z,3831846774.65476
2023-05-20T00:00:00Z,2024921416.863
2023-05-19T00:00:00Z,4948065684.57112
2023-05-18T00:00:00Z,8500775555.9305105
2023-05-17T00:00:00Z,7416698525.15455
2023-05-16T00:00:00Z,5821126977.463
2023-05-15T00:00:00Z,6986745172.97258
2023-05-14T00:00:00Z,3736630050.75843
2023-05-13T00:00:00Z,3623884577.30462
2023-05-12T00:00:00Z,9374011737.36743
2023-05-11T00:00:00Z,8390127544.82051
2023-05-10T00:00:00Z,11229215496.82995
2023-05-09T00:00:00Z,5774524016.64238
2023-05-08T00:00:00Z,10782836338.97707
2023-05-07T00:00:00Z,5246252463.10496
2023-05-06T00:00:00Z,7950545326.9929
2023-05-05T00:00:00Z,9293049516.05959
2023-05-04T00:00:00Z,7038823067.86622
2023-05-03T00:00:00Z,10632588294.35195
2023-05-02T00:00:00Z,8000770250.18876
2023-05-01T00:00:00Z,10351111790.38227
2023-04-30T00:00:00Z,6782137993.61044
2023-04-29T00:00:00Z,3560491097.78862
2023-04-28T00:00:00Z,8266104426.7575
2023-04-27T00:00:00Z,15097742019.3035
2023-04-26T00:00:00Z,20339803590.64053
2023-04-25T00:00:00Z,7555655919.7131405
2023-04-24T00:00:00Z,9001181155.97461
2023-04-23T00:00:00Z,5212675453.52228
2023-04-22T00:00:00Z,5086572699.48876
2023-04-21T00:00:00Z,10730264692.01846
2023-04-20T00:00:00Z,10327025460.86227
2023-04-19T00:00:00Z,11050634575.70836
2023-04-18T00:00:00Z,8685827402.19485
2023-04-17T00:00:00Z,7993888065.95341
2023-04-16T00:00:00Z,3618916464.44579
2023-04-15T00:00:00Z,3148944559.59135
2023-04-14T00:00:00Z,10523328407.93253
2023-04-13T00:00:00Z,7223254837.66204
2023-04-12T00:00:00Z,9580099666.07256
2023-04-11T00:00:00Z,10277370866.59612
2023-04-10T00:00:00Z,8849069416.20294
2023-04-09T00:00:00Z,4674714847.03316
2023-04-08T00:00:00Z,2529619282.33068
2023-04-07T00:00:00Z,3549939262.5774
2023-04-06T00:00:00Z,5724938782.52738
2023-04-05T00:00:00Z,8738418379.012451
2023-04-04T00:00:00Z,6834346805.70952
2023-04-03T00:00:00Z,11982612868.44324
2023-04-02T00:00:00Z,5188737605.13942
2023-04-01T00:00:00Z,4092032329.26569
2023-03-31T00:00:00Z,9784997394.92199
2023-03-30T00:00:00Z,12417327047.81114
2023-03-29T00:00:00Z,10193904509.60176
2023-03-28T00:00:00Z,8821534786.89374
2023-03-27T00:00:00Z,10195283515.43841
2023-03-26T00:00:00Z,6154682676.6515
2023-03-25T00:00:00Z,5290376457.13405
2023-03-24T00:00:00Z,11241053786.27569
2023-03-23T00:00:00Z,12844810461.57663
2023-03-22T00:00:00Z,3463044640.7219
2023-03-21T00:00:00Z,10745875475.90659
2023-03-20T00:00:00Z,14854707518.11609
2023-03-19T00:00:00Z,11434996401.85769
2023-03-18T00:00:00Z,11561132524.96837
2023-03-17T00:00:00Z,19286425618.12978
2023-03-16T00:00:00Z,10443278174.97995
2023-03-15T00:00:00Z,15372992809.34179
2023-03-14T00:00:00Z,22220198974.52914
2023-03-13T00:00:00Z,19294196445.268692
2023-03-12T00:00:00Z,10070079868.9512
2023-03-11T00:00:00Z,8716534903.92227
2023-03-10T00:00:00Z,14048370691.25294
2023-03-09T00:00:00Z,12058020278.79442
2023-03-08T00:00:00Z,7007672769.5018
2023-03-07T00:00:00Z,6999025533.30945
2023-03-06T00:00:00Z,3913600183.9895
2023-03-05T00:00:00Z,3584346692.1232
2023-03-04T00:00:00Z,2207642824.8666
2023-03-03T00:00:00Z,8402999284.69483
2023-03-02T00:00:00Z,5690824718.62548
2023-03-01T00:00:00Z,8153626017.73933
2023-02-28T00:00:00Z,6247164946.54211
2023-02-27T00:00:00Z,7640886938.75851
2023-02-26T00:00:00Z,4802677683.9697
2023-02-25T00:00:00Z,4137667140.02428
2023-02-24T00:00:00Z,10129411088.66485
2023-02-23T00:00:00Z,10590080434.13611
2023-02-22T00:00:00Z,10332640910.7565
2023-02-21T00:00:00Z,10469384702.24983
2023-02-20T00:00:00Z,9030198673.996449
2023-02-19T00:00:00Z,7754609435.06152
2023-02-18T00:00:00Z,3713240505.8994
2023-02-17T00:00:00Z,12552253063.75896
2023-02-16T00:00:00Z,13694790300.48342
2023-02-15T00:00:00Z,10313756388.306
2023-02-14T00:00:00Z,7505834522.2037
2023-02-13T00:00:00Z,6461206905.09098
2023-02-12T00:00:00Z,3500724381.04137
2023-02-11T00:00:00Z,2266939392.9540997
2023-02-10T00:00:00Z,5585379785.91794
2023-02-09T00:00:00Z,9818170993.286709
2023-02-08T00:00:00Z,5156283060.08422
2023-02-07T00:00:00Z,5784792403.46942
2023-02-06T00:00:00Z,5461731888.92305
2023-02-05T00:00:00Z,4894043409.59632
2023-02-04T00:00:00Z,2758652495.4793
2023-02-03T00:00:00Z,6393834002.66266
2023-02-02T00:00:00Z,8523002768.87598
2023-02-01T00:00:00Z,7472177628.55272
2023-01-31T00:00:00Z,5247270966.4933
2023-01-30T00:00:00Z,8031767959.64629
2023-01-29T00:00:00Z,7309098415.03561
2023-01-28T00:00:00Z,2511253802.8478003
2023-01-27T00:00:00Z,6889840361.17349
2023-01-26T00:00:00Z,5689304068.94687
2023-01-25T00:00:00Z,9020707386.01014
2023-01-24T00:00:00Z,6879085379.97553
2023-01-23T00:00:00Z,6873268934.3155
2023-01-22T00:00:00Z,6272509618.46941
2023-01-21T00:00:00Z,9842283643.14674
2023-01-20T00:00:00Z,8286750037.6105
2023-01-19T00:00:00Z,4405205661.657801
2023-01-18T00:00:00Z,9605236267.62923
2023-01-17T00:00:00Z,6497921821.09077
2023-01-16T00:00:00Z,7796420127.93375
2023-01-15T00:00:00Z,5069260784.12376
2023-01-14T00:00:00Z,11738404047.59735
2023-01-13T00:00:00Z,8424721876.5981
2023-01-12T00:00:00Z,10003802026.54829
2023-01-11T00:00:00Z,3687944606.7405
2023-01-10T00:00:00Z,2793921359.9266
2023-01-09T00:00:00Z,3847384527.8473
2023-01-08T00:00:00Z,1389407609.3504
2023-01-07T00:00:00Z,743490653.1409
2023-01-06T00:00:00Z,2976952212.21754
2023-01-05T00:00:00Z,1741992403.8784
2023-01-04T00:00:00Z,3347302802.9763
2023-01-03T00:00:00Z,1987123271.1951
2023-01-02T00:00:00Z,2037088480.2922
2023-01-01T00:00:00Z,987509307.1565
2022-12-31T00:00:00Z,1597222406.9977
2022-12-30T00:00:00Z,2851291062.4463
2022-12-29T00:00:00Z,1931596473.0743
2022-12-28T00:00:00Z,3245159739.04294
2022-12-27T00:00:00Z,2589950300.2794
2022-12-26T00:00:00Z,1390973265.4009
2022-12-25T00:00:00Z,1366902797.6967
2022-12-24T00:00:00Z,781676393.5976
2022-12-23T00:00:00Z,2438558019.5534
2022-12-22T00:00:00Z,2933156995.3625
2022-12-21T00:00:00Z,2184300679.98884
2022-12-20T00:00:00Z,4362620414.7588005
2022-12-19T00:00:00Z,3374434246.14864
2022-12-18T00:00:00Z,1679209855.8373
2022-12-17T00:00:00Z,2256259211.8926
2022-12-16T00:00:00Z,6123083616.78125
2022-12-15T00:00:00Z,4582471983.76964
2022-12-14T00:00:00Z,6196272350.39572
2022-12-13T00:00:00Z,5612552375.30078
2022-12-12T00:00:00Z,3199128911.84383
2022-12-11T00:00:00Z,1683229846.6261
