Datetime,Market Cap
2023-02-18T00:00:00Z,475038087138.76575
2023-02-17T00:00:00Z,474178003808.45966
2023-02-16T00:00:00Z,453974174424.1638
2023-02-15T00:00:00Z,469344967167.657
2023-02-14T00:00:00Z,428293616542.50665
2023-02-13T00:00:00Z,419847670848.81885
2023-02-12T00:00:00Z,420116721426.76935
2023-02-11T00:00:00Z,421457879670.691
2023-02-10T00:00:00Z,417093929500.9529
2023-02-09T00:00:00Z,420249709883.922
2023-02-08T00:00:00Z,442631013349.72253
2023-02-07T00:00:00Z,448113957634.2424
2023-02-06T00:00:00Z,438837156466.8222
2023-02-05T00:00:00Z,442305971410.35925
2023-02-04T00:00:00Z,449674822071.2495
2023-02-03T00:00:00Z,451650420368.74536
2023-02-02T00:00:00Z,452760775042.728
2023-02-01T00:00:00Z,457367288899.9268
2023-01-31T00:00:00Z,445828719793.62665
2023-01-30T00:00:00Z,440037520919.8244
2023-01-29T00:00:00Z,457622415535.08954
2023-01-28T00:00:00Z,443772974247.2127
2023-01-27T00:00:00Z,444450288839.32086
2023-01-26T00:00:00Z,443389463801.398
2023-01-25T00:00:00Z,444484629698.35504
2023-01-24T00:00:00Z,436088673903.15204
2023-01-23T00:00:00Z,441583804061.45123
2023-01-22T00:00:00Z,437633415851.34344
2023-01-21T00:00:00Z,438942138621.1798
2023-01-20T00:00:00Z,437001391773.2696
2023-01-19T00:00:00Z,406170997151.8589
2023-01-18T00:00:00Z,398607275128.5472
2023-01-17T00:00:00Z,407357243078.295
2023-01-16T00:00:00Z,408196794591.2591
2023-01-15T00:00:00Z,402152018805.17035
2023-01-14T00:00:00Z,403693738230.16473
2023-01-13T00:00:00Z,383955065407.31665
2023-01-12T00:00:00Z,363054686945.2018
2023-01-11T00:00:00Z,345695493503.2378
2023-01-10T00:00:00Z,335960707471.39624
2023-01-09T00:00:00Z,330965741271.80145
2023-01-08T00:00:00Z,329914805878.88043
2023-01-07T00:00:00Z,326240775528.73895
2023-01-06T00:00:00Z,326478469813.5096
2023-01-05T00:00:00Z,324208909900.2473
2023-01-04T00:00:00Z,324457131711.23505
2023-01-03T00:00:00Z,321106497515.4519
2023-01-02T00:00:00Z,321142017615.3251
2023-01-01T00:00:00Z,319913300685.4225
2022-12-31T00:00:00Z,318253852452.0641
2022-12-30T00:00:00Z,319761689547.4128
2022-12-29T00:00:00Z,320183905581.778
2022-12-28T00:00:00Z,318550246921.84155
2022-12-27T00:00:00Z,321568472901.9817
2022-12-26T00:00:00Z,325596797641.1606
2022-12-25T00:00:00Z,323932635041.5206
2022-12-24T00:00:00Z,323944891691.13727
2022-12-23T00:00:00Z,322843618926.80194
2022-12-22T00:00:00Z,323687254355.5883
2022-12-21T00:00:00Z,323683717477.5791
2022-12-20T00:00:00Z,325114796951.03033
2022-12-19T00:00:00Z,316265598173.7333
2022-12-18T00:00:00Z,321985069379.17706
2022-12-17T00:00:00Z,322795393124.4458
2022-12-16T00:00:00Z,319858654374.3585
2022-12-15T00:00:00Z,333858412441.7853
2022-12-14T00:00:00Z,342362399852.8421
2022-12-13T00:00:00Z,341856363363.9392
2022-12-12T00:00:00Z,330844231510.11633
2022-12-11T00:00:00Z,328563758431.3116
2022-12-10T00:00:00Z,329345526687.6579
2022-12-09T00:00:00Z,329343711503.82416
2022-12-08T00:00:00Z,331110443339.10394
2022-12-07T00:00:00Z,323696182090.3827
2022-12-06T00:00:00Z,328537687012.41644
2022-12-05T00:00:00Z,326195879541.3122
2022-12-04T00:00:00Z,328841003517.1315
2022-12-03T00:00:00Z,324439648214.7616
2022-12-02T00:00:00Z,328569777449.47095
2022-12-01T00:00:00Z,326315863988.1388
2022-11-30T00:00:00Z,329776167569.2352
2022-11-29T00:00:00Z,316070384349.83795
2022-11-28T00:00:00Z,311681699457.6292
2022-11-27T00:00:00Z,315841699132.02563
2022-11-26T00:00:00Z,316593500684.1511
2022-11-25T00:00:00Z,317635211673.95123
2022-11-24T00:00:00Z,319192263810.3813
2022-11-23T00:00:00Z,319364886540.3956
2022-11-22T00:00:00Z,311884900341.52625
2022-11-21T00:00:00Z,303429869983.2037
2022-11-20T00:00:00Z,312962727458.38043
2022-11-19T00:00:00Z,321210779859.3274
2022-11-18T00:00:00Z,321121881193.8234
2022-11-17T00:00:00Z,320781953668.33044
2022-11-16T00:00:00Z,320289241786.33057
2022-11-15T00:00:00Z,324677658681.65314
2022-11-14T00:00:00Z,319486289476.5248
2022-11-13T00:00:00Z,313866664265.4972
2022-11-12T00:00:00Z,323379085597.9939
2022-11-11T00:00:00Z,327518980986.4658
2022-11-10T00:00:00Z,338941786043.8749
2022-11-09T00:00:00Z,304900143320.89026
2022-11-08T00:00:00Z,356462272973.10016
2022-11-07T00:00:00Z,395377231850.0078
2022-11-06T00:00:00Z,401480611196.3238
2022-11-05T00:00:00Z,408986439225.4971
2022-11-04T00:00:00Z,406026545617.3923
2022-11-03T00:00:00Z,387946614342.1889
2022-11-02T00:00:00Z,387100198114.6643
2022-11-01T00:00:00Z,393120846026.4554
2022-10-31T00:00:00Z,393487323330.07837
2022-10-30T00:00:00Z,395999647906.0318
2022-10-29T00:00:00Z,399582100063.72174
2022-10-28T00:00:00Z,395288175365.3812
2022-10-27T00:00:00Z,389520496090.9013
2022-10-26T00:00:00Z,398849991002.30945
2022-10-25T00:00:00Z,385410443152.47906
2022-10-24T00:00:00Z,370916743356.71735
2022-10-23T00:00:00Z,375678020949.30963
2022-10-22T00:00:00Z,368545343151.48737
2022-10-21T00:00:00Z,367725983819.5722
2022-10-20T00:00:00Z,365434064435.9599
2022-10-19T00:00:00Z,366848059818.0971
2022-10-18T00:00:00Z,370826659440.74384
2022-10-17T00:00:00Z,375015708106.2819
2022-10-16T00:00:00Z,369497269126.1822
2022-10-15T00:00:00Z,365766500388.3754
2022-10-14T00:00:00Z,367835035539.1047
2022-10-13T00:00:00Z,371606274133.64886
2022-10-12T00:00:00Z,367358453462.9197
2022-10-11T00:00:00Z,365472754394.359
2022-10-10T00:00:00Z,366869629161.0745
2022-10-09T00:00:00Z,372795056797.71545
2022-10-08T00:00:00Z,372339295087.1
2022-10-07T00:00:00Z,374466204838.80994
2022-10-06T00:00:00Z,382753439884.77216
2022-10-05T00:00:00Z,386507541502.6667
2022-10-04T00:00:00Z,389953958276.7127
2022-10-03T00:00:00Z,376304635501.5908
2022-10-02T00:00:00Z,365275231953.5289
2022-10-01T00:00:00Z,370157708011.16473
2022-09-30T00:00:00Z,372243390337.4398
2022-09-29T00:00:00Z,375520258287.577
2022-09-28T00:00:00Z,371982777292.4793
2022-09-27T00:00:00Z,365636925273.0093
2022-09-26T00:00:00Z,368563428203.63
2022-09-25T00:00:00Z,360388992269.88104
2022-09-24T00:00:00Z,362526357125.5474
2022-09-23T00:00:00Z,369568729499.6133
2022-09-22T00:00:00Z,371702207870.5517
2022-09-21T00:00:00Z,353659249560.62714
2022-09-20T00:00:00Z,361592417190.3263
2022-09-19T00:00:00Z,374313287174.4123
2022-09-18T00:00:00Z,371920113858.8162
2022-09-17T00:00:00Z,385279494137.237
2022-09-16T00:00:00Z,379285873694.7761
2022-09-15T00:00:00Z,377344466007.2063
2022-09-14T00:00:00Z,387385496993.39966
2022-09-13T00:00:00Z,386344712304.2293
2022-09-12T00:00:00Z,428984223112.9444
2022-09-11T00:00:00Z,418049349672.14667
2022-09-10T00:00:00Z,414606718074.08563
2022-09-09T00:00:00Z,409102813077.55383
2022-09-08T00:00:00Z,369907030439.06635
2022-09-07T00:00:00Z,369349524242.47394
2022-09-06T00:00:00Z,359718552473.58795
2022-09-05T00:00:00Z,378932293151.58636
2022-09-04T00:00:00Z,382873814504.13525
2022-09-03T00:00:00Z,379599949997.3022
2022-09-02T00:00:00Z,381930973907.479
2022-09-01T00:00:00Z,385437006256.88556
2022-08-31T00:00:00Z,383762351811.0776
2022-08-30T00:00:00Z,379138638619.19916
2022-08-29T00:00:00Z,388246422244.3054
2022-08-28T00:00:00Z,374244144117.87463
2022-08-27T00:00:00Z,383357048268.45306
2022-08-26T00:00:00Z,387388491444.24414
2022-08-25T00:00:00Z,412448971238.4564
2022-08-24T00:00:00Z,408798744639.8652
2022-08-23T00:00:00Z,411842175981.4356
2022-08-22T00:00:00Z,409326908414.7903
2022-08-21T00:00:00Z,411485882071.0646
2022-08-20T00:00:00Z,404351187858.97125
2022-08-19T00:00:00Z,398481150653.1483
2022-08-18T00:00:00Z,443552422156.1682
2022-08-17T00:00:00Z,446439367314.2165
2022-08-16T00:00:00Z,456266731261.4373
2022-08-15T00:00:00Z,460841547932.1296
2022-08-14T00:00:00Z,464858658770.5839
2022-08-13T00:00:00Z,467527070043.05273
2022-08-12T00:00:00Z,466783707501.9093
2022-08-11T00:00:00Z,457890731552.09247
2022-08-10T00:00:00Z,458110644098.0226
2022-08-09T00:00:00Z,442643264887.71216
2022-08-08T00:00:00Z,455225737826.2911
2022-08-07T00:00:00Z,443064929714.33746
2022-08-06T00:00:00Z,438770427094.9168
2022-08-05T00:00:00Z,445666365992.5486
2022-08-04T00:00:00Z,432415448229.6715
2022-08-03T00:00:00Z,436195764116.7909
2022-08-02T00:00:00Z,439352163873.5603
2022-08-01T00:00:00Z,444643237261.21674
2022-07-31T00:00:00Z,445196846989.7331
2022-07-30T00:00:00Z,451879808039.6184
2022-07-29T00:00:00Z,454387108184.9158
2022-07-28T00:00:00Z,455651885995.7878
2022-07-27T00:00:00Z,438669827229.66864
2022-07-26T00:00:00Z,406103076256.0254
2022-07-25T00:00:00Z,407112270075.69574
2022-07-24T00:00:00Z,431409171985.51764
2022-07-23T00:00:00Z,428841648996.39197
2022-07-22T00:00:00Z,433299995000.2845
2022-07-21T00:00:00Z,442206777789.5823
2022-07-20T00:00:00Z,443575877111.25305
2022-07-19T00:00:00Z,446813755717.5015
2022-07-18T00:00:00Z,428344566346.44904
2022-07-17T00:00:00Z,397092830261.95807
2022-07-16T00:00:00Z,404661482150.76465
2022-07-15T00:00:00Z,397644418817.0242
2022-07-14T00:00:00Z,392972081478.70544
2022-07-13T00:00:00Z,385995867473.6531
2022-07-12T00:00:00Z,368651173970.6197
2022-07-11T00:00:00Z,380871219424.58093
2022-07-10T00:00:00Z,398143728032.6208
2022-07-09T00:00:00Z,411973210027.8457
2022-07-08T00:00:00Z,412013918375.3829
2022-07-07T00:00:00Z,412483348337.3581
2022-07-06T00:00:00Z,392146362739.568
2022-07-05T00:00:00Z,384708828292.25073
2022-07-04T00:00:00Z,385787844469.56287
2022-07-03T00:00:00Z,368357294540.0859
2022-07-02T00:00:00Z,366903170586.91113
2022-07-01T00:00:00Z,367421020397.1044
2022-06-30T00:00:00Z,380871081450.9641
2022-06-29T00:00:00Z,383475927136.2873
2022-06-28T00:00:00Z,386573698555.43304
2022-06-27T00:00:00Z,395298984791.7696
2022-06-26T00:00:00Z,401159249563.36554
2022-06-25T00:00:00Z,409663663784.1593
2022-06-24T00:00:00Z,404846505096.5744
2022-06-23T00:00:00Z,402462987384.5206
2022-06-22T00:00:00Z,380851981423.03217
2022-06-21T00:00:00Z,394832783565.6704
2022-06-20T00:00:00Z,391979652342.09094
2022-06-19T00:00:00Z,391840989215.81946
2022-06-18T00:00:00Z,361317323689.7832
2022-06-17T00:00:00Z,389812031303.6246
2022-06-16T00:00:00Z,388485396311.4921
2022-06-15T00:00:00Z,430099861114.0844
2022-06-14T00:00:00Z,421688931804.8248
2022-06-13T00:00:00Z,427995348780.46765
2022-06-12T00:00:00Z,506487894729.9313
2022-06-11T00:00:00Z,541294854770.7297
2022-06-10T00:00:00Z,554151089385.5647
2022-06-09T00:00:00Z,573458281992.7562
2022-06-08T00:00:00Z,575867024167.7834
2022-06-07T00:00:00Z,593269298575.8353
2022-06-06T00:00:00Z,597535517119.6543
2022-06-05T00:00:00Z,569817556469.7942
2022-06-04T00:00:00Z,568704811485.8489
2022-06-03T00:00:00Z,565495060397.8859
2022-06-02T00:00:00Z,580542457311.4781
2022-06-01T00:00:00Z,567860326027.5104
2022-05-31T00:00:00Z,606095297909.0394
2022-05-30T00:00:00Z,604528388029.0972
2022-05-29T00:00:00Z,561273487763.5826
2022-05-28T00:00:00Z,552785427399.32
2022-05-27T00:00:00Z,544932131769.53394
2022-05-26T00:00:00Z,555734504039.407
2022-05-25T00:00:00Z,562333155522.8169
2022-05-24T00:00:00Z,564257696108.5631
2022-05-23T00:00:00Z,553895762779.5847
2022-05-22T00:00:00Z,576688741188.3859
2022-05-21T00:00:00Z,560284467431.9252
2022-05-20T00:00:00Z,555483401045.003
2022-05-19T00:00:00Z,577009567559.6633
2022-05-18T00:00:00Z,546100909353.56
2022-05-17T00:00:00Z,579148530834.7247
2022-05-16T00:00:00Z,568224862861.7391
2022-05-15T00:00:00Z,595863026210.1896
2022-05-14T00:00:00Z,572074784294.1189
2022-05-13T00:00:00Z,556679574533.4644
2022-05-12T00:00:00Z,551305836501.6644
2022-05-11T00:00:00Z,551660806401.0177
2022-05-10T00:00:00Z,590261676319.8455
2022-05-09T00:00:00Z,572656850350.8716
2022-05-08T00:00:00Z,647906888039.7653
2022-05-07T00:00:00Z,675040319682.5934
2022-05-06T00:00:00Z,685226335960.3942
2022-05-05T00:00:00Z,695506400623.9341
2022-05-04T00:00:00Z,755099376035.5513
2022-05-03T00:00:00Z,717871282861.9048
2022-05-02T00:00:00Z,732852582901.8735
2022-05-01T00:00:00Z,732024373801.0659
2022-04-30T00:00:00Z,716109477593.278
2022-04-29T00:00:00Z,734270303791.633
2022-04-28T00:00:00Z,756151465942.5061
2022-04-27T00:00:00Z,746560345079.2498
2022-04-26T00:00:00Z,725006509281.6324
2022-04-25T00:00:00Z,769232109412.7955
2022-04-24T00:00:00Z,750613279428.1262
2022-04-23T00:00:00Z,750378951452.5474
2022-04-22T00:00:00Z,755231176184.1464
2022-04-21T00:00:00Z,770026906629.0865
2022-04-20T00:00:00Z,786741961456.3314
2022-04-19T00:00:00Z,789230321839.2349
2022-04-18T00:00:00Z,776045219810.8732
2022-04-17T00:00:00Z,754676872372.3038
2022-04-16T00:00:00Z,767904390679.5793
2022-04-15T00:00:00Z,770883794500.5936
2022-04-14T00:00:00Z,759414603387.3145
2022-04-13T00:00:00Z,782336941622.1365
2022-04-12T00:00:00Z,761941630811.9062
2022-04-11T00:00:00Z,751515191919.1693
2022-04-10T00:00:00Z,801682524269.5048
2022-04-09T00:00:00Z,812980149156.3384
2022-04-08T00:00:00Z,803222085291.6653
2022-04-07T00:00:00Z,825650844677.1835
2022-04-06T00:00:00Z,820565190671.3043
2022-04-05T00:00:00Z,864734160257.6222
2022-04-04T00:00:00Z,885476347110.0544
2022-04-03T00:00:00Z,881856865884.11
2022-04-02T00:00:00Z,870793417818.5426
2022-04-01T00:00:00Z,879703518975.3899
2022-03-31T00:00:00Z,864947623390.2316
2022-03-30T00:00:00Z,894394175111.2694
2022-03-29T00:00:00Z,901452904184.4186
2022-03-28T00:00:00Z,895601021526.6571
2022-03-27T00:00:00Z,889904412125.5972
2022-03-26T00:00:00Z,845932648745.6025
2022-03-25T00:00:00Z,842025078651.2473
2022-03-24T00:00:00Z,835816124151.5862
2022-03-23T00:00:00Z,814715414485.1534
2022-03-22T00:00:00Z,804817567803.2769
2022-03-21T00:00:00Z,779016691989.2183
2022-03-20T00:00:00Z,783908862649.328
2022-03-19T00:00:00Z,801789706253.7219
2022-03-18T00:00:00Z,793192767024.5371
2022-03-17T00:00:00Z,777303674415.2303
2022-03-16T00:00:00Z,780863830653.3712
2022-03-15T00:00:00Z,746060416474.0398
2022-03-14T00:00:00Z,753226784770.5564
2022-03-13T00:00:00Z,717260817423.1443
2022-03-12T00:00:00Z,736652465548.6208
2022-03-11T00:00:00Z,735226750329.0382
2022-03-10T00:00:00Z,748508067371.1423
2022-03-09T00:00:00Z,796247799602.846
2022-03-08T00:00:00Z,735204649287.8802
2022-03-07T00:00:00Z,721165616924.9264
2022-03-06T00:00:00Z,729037954594.7985
2022-03-05T00:00:00Z,747798061633.2853
2022-03-04T00:00:00Z,743029579577.479
2022-03-03T00:00:00Z,805827535646.6597
2022-03-02T00:00:00Z,833091812240.1335
2022-03-01T00:00:00Z,843090131709.5969
2022-02-28T00:00:00Z,819265890238.9749
2022-02-27T00:00:00Z,715526765387.4674
2022-02-26T00:00:00Z,741878306130.8915
2022-02-25T00:00:00Z,744350244371.1368
2022-02-24T00:00:00Z,727635209006.3865
2022-02-23T00:00:00Z,706985248965.3523
2022-02-22T00:00:00Z,725489448020.089
2022-02-21T00:00:00Z,702334592633.975
2022-02-20T00:00:00Z,728132738135.4702
2022-02-19T00:00:00Z,760538291466.6196
2022-02-18T00:00:00Z,758229687123.398
2022-02-17T00:00:00Z,768717087252.6674
2022-02-16T00:00:00Z,832336220710.9739
2022-02-15T00:00:00Z,845126678403.366
2022-02-14T00:00:00Z,806787570121.784
2022-02-13T00:00:00Z,797614639896.3859
2022-02-12T00:00:00Z,800804647082.3677
2022-02-11T00:00:00Z,803614867993.6299
2022-02-10T00:00:00Z,825032788987.7488
2022-02-09T00:00:00Z,841829658875.3894
2022-02-08T00:00:00Z,835462363956.2812
2022-02-07T00:00:00Z,831428655026.6455
2022-02-06T00:00:00Z,803697444737.1013
2022-02-05T00:00:00Z,784832875689.6117
2022-02-04T00:00:00Z,788196820710.201
2022-02-03T00:00:00Z,707528879508.3241
2022-02-02T00:00:00Z,699506797951.3258
2022-02-01T00:00:00Z,733547568639.9456
2022-01-31T00:00:00Z,729149543136.7295
2022-01-30T00:00:00Z,718177892245.2709
2022-01-29T00:00:00Z,723264569088.8376
2022-01-28T00:00:00Z,714881178454.2042
2022-01-27T00:00:00Z,704294879652.3002
2022-01-26T00:00:00Z,697659247319.0232
2022-01-25T00:00:00Z,700433947392.7192
2022-01-24T00:00:00Z,694788155525.7968
2022-01-23T00:00:00Z,686362789091.7542
2022-01-22T00:00:00Z,664291604822.014
2022-01-21T00:00:00Z,690390859749.26
2022-01-20T00:00:00Z,770351404978.961
2022-01-19T00:00:00Z,789058997663.7748
2022-01-18T00:00:00Z,802146490905.2369
2022-01-17T00:00:00Z,799306329435.0065
2022-01-16T00:00:00Z,815828234144.0316
2022-01-15T00:00:00Z,815882724497.7178
2022-01-14T00:00:00Z,815531329237.4321
2022-01-13T00:00:00Z,805949204957.904
2022-01-12T00:00:00Z,831295834365.9093
2022-01-11T00:00:00Z,808885772714.3601
2022-01-10T00:00:00Z,791572052329.6342
2022-01-09T00:00:00Z,792331074679.7318
2022-01-08T00:00:00Z,788818071931.9937
2022-01-07T00:00:00Z,786451950375.9885
2022-01-06T00:00:00Z,815154670287.5619
2022-01-05T00:00:00Z,822104311585.985
2022-01-04T00:00:00Z,866987210225.6154
2022-01-03T00:00:00Z,878832771316.3961
2022-01-02T00:00:00Z,894834509349.57
2022-01-01T00:00:00Z,902986286136.182
2021-12-31T00:00:00Z,873882850638.9781
2021-12-30T00:00:00Z,891376399223.7318
2021-12-29T00:00:00Z,878929264083.4297
2021-12-28T00:00:00Z,899369131477.769
2021-12-27T00:00:00Z,959209991340.5011
2021-12-26T00:00:00Z,960703815914.029
2021-12-25T00:00:00Z,953676756095.4077
2021-12-24T00:00:00Z,961424194836.4221
2021-12-23T00:00:00Z,961481189998.4484
2021-12-22T00:00:00Z,919075214022.5737
2021-12-21T00:00:00Z,924809602064.7617
2021-12-20T00:00:00Z,887149070897.3822
2021-12-19T00:00:00Z,882790426389.6196
2021-12-18T00:00:00Z,885890567281.3605
2021-12-17T00:00:00Z,872435846959.6427
2021-12-16T00:00:00Z,900561746100.7731
2021-12-15T00:00:00Z,924204090636.6047
2021-12-14T00:00:00Z,913627340821.4618
2021-12-13T00:00:00Z,883223823129.3041
2021-12-12T00:00:00Z,946786523493.3842
2021-12-11T00:00:00Z,933923863792.4457
2021-12-10T00:00:00Z,891423277469.5338
2021-12-09T00:00:00Z,899012043569.9849
2021-12-08T00:00:00Z,954582142314.9385
2021-12-07T00:00:00Z,956748975020.4423
2021-12-06T00:00:00Z,954210464626.3568
2021-12-05T00:00:00Z,934552695607.7567
2021-12-04T00:00:00Z,929987426198.8878
2021-12-03T00:00:00Z,1013261731098.913
2021-12-02T00:00:00Z,1067661805010.1256
2021-12-01T00:00:00Z,1080864391222.8033
2021-11-30T00:00:00Z,1076405273968.0775
2021-11-29T00:00:00Z,1092024540079.9662
2021-11-28T00:00:00Z,1082707507775.5647
2021-11-27T00:00:00Z,1034203118599.6426
2021-11-26T00:00:00Z,1015448764725.1055
2021-11-25T00:00:00Z,1113967600992.9363
2021-11-24T00:00:00Z,1079273697690.0175
2021-11-23T00:00:00Z,1086836995580.2563
2021-11-22T00:00:00Z,1062696519153.0775
2021-11-21T00:00:00Z,1107798738303.1274
2021-11-20T00:00:00Z,1128085780190.3347
2021-11-19T00:00:00Z,1096975495126.7567
2021-11-18T00:00:00Z,1074357165130.065
2021-11-17T00:00:00Z,1139444546493.5918
2021-11-16T00:00:00Z,1134226596180.0454
2021-11-15T00:00:00Z,1200338251288.5356
2021-11-14T00:00:00Z,1236368316573.484
2021-11-13T00:00:00Z,1215196970577.339
2021-11-12T00:00:00Z,1210308340236.4575
2021-11-11T00:00:00Z,1222854427220.0574
2021-11-10T00:00:00Z,1224669181339.8384
2021-11-09T00:00:00Z,1263229292038.0288
2021-11-08T00:00:00Z,1274540292481.0496
2021-11-07T00:00:00Z,1194482257510.8408
2021-11-06T00:00:00Z,1160766632205.0137
2021-11-05T00:00:00Z,1150693538227.9768
2021-11-04T00:00:00Z,1158939823590.671
2021-11-03T00:00:00Z,1187033975591.649
2021-11-02T00:00:00Z,1193308329859.5012
2021-11-01T00:00:00Z,1149478857616.5034
2021-10-31T00:00:00Z,1156862116789.4155
2021-10-30T00:00:00Z,1167153569945.1157
2021-10-29T00:00:00Z,1173943851063.321
2021-10-28T00:00:00Z,1142736854340.6792
2021-10-27T00:00:00Z,1102213010942.4285
2021-10-26T00:00:00Z,1137422650864.1606
2021-10-25T00:00:00Z,1189349839257.8438
2021-10-24T00:00:00Z,1147365789890.9907
2021-10-23T00:00:00Z,1155519863190.659
2021-10-22T00:00:00Z,1143933087990.3835
2021-10-21T00:00:00Z,1172632992265.2373
2021-10-20T00:00:00Z,1244459022964.085
2021-10-19T00:00:00Z,1211785576177.9453
2021-10-18T00:00:00Z,1168911667356.5854
2021-10-17T00:00:00Z,1159605966327.11
2021-10-16T00:00:00Z,1147275281092.1023
2021-10-15T00:00:00Z,1162187188395.0632
2021-10-14T00:00:00Z,1080827168232.4531
2021-10-13T00:00:00Z,1081094672104.5918
2021-10-12T00:00:00Z,1055163306149.4443
2021-10-11T00:00:00Z,1083185612190.5825
2021-10-10T00:00:00Z,1030304463164.2786
2021-10-09T00:00:00Z,1035576103855.1577
2021-10-08T00:00:00Z,1016527315804.3152
2021-10-07T00:00:00Z,1013617537731.6156
2021-10-06T00:00:00Z,1042404625252.3677
2021-10-05T00:00:00Z,969900275093.6813
2021-10-04T00:00:00Z,927500116973.6588
2021-10-03T00:00:00Z,908304048551.9901
2021-10-02T00:00:00Z,897598944189.0826
2021-10-01T00:00:00Z,907094613988.879
2021-09-30T00:00:00Z,825292007781.6116
2021-09-29T00:00:00Z,782003351223.4945
2021-09-28T00:00:00Z,772590247352.1544
2021-09-27T00:00:00Z,793897658055.9272
2021-09-26T00:00:00Z,813159465243.5674
2021-09-25T00:00:00Z,803843977527.0634
2021-09-24T00:00:00Z,806594308351.1626
2021-09-23T00:00:00Z,845005739337.7156
2021-09-22T00:00:00Z,820073565636.6832
2021-09-21T00:00:00Z,766715068030.7617
2021-09-20T00:00:00Z,809565805828.205
2021-09-19T00:00:00Z,889258149126.2446
2021-09-18T00:00:00Z,909124137692.5339
2021-09-17T00:00:00Z,890179837921.2357
2021-09-16T00:00:00Z,898677619211.3932
2021-09-15T00:00:00Z,905989439093.6376
2021-09-14T00:00:00Z,886815367340.9597
2021-09-13T00:00:00Z,845697701540.787
2021-09-12T00:00:00Z,865946880500.6267
2021-09-11T00:00:00Z,849881263969.4768
2021-09-10T00:00:00Z,843774866933.2888
2021-09-09T00:00:00Z,872873964500.4425
2021-09-08T00:00:00Z,866385173976.0297
2021-09-07T00:00:00Z,881863598242.3075
2021-09-06T00:00:00Z,990978588591.2397
2021-09-05T00:00:00Z,974066185238.1581
2021-09-04T00:00:00Z,939142908408.6464
2021-09-03T00:00:00Z,940450232603.7786
2021-09-02T00:00:00Z,926709078908.6559
2021-09-01T00:00:00Z,918259769470.1749
2021-08-31T00:00:00Z,885927717901.2665
2021-08-30T00:00:00Z,883750364185.0559
2021-08-29T00:00:00Z,917492108918.8413
2021-08-28T00:00:00Z,919828831287.9835
2021-08-27T00:00:00Z,922719063939.0592
2021-08-26T00:00:00Z,880739753100.8438
2021-08-25T00:00:00Z,920853257053.4321
2021-08-24T00:00:00Z,896325503348.8162
2021-08-23T00:00:00Z,930485392769.589
2021-08-22T00:00:00Z,926120900545.5712
2021-08-21T00:00:00Z,918233015968.2462
2021-08-20T00:00:00Z,927328985897.0742
2021-08-19T00:00:00Z,878726375988.925
2021-08-18T00:00:00Z,840234770025.7008
2021-08-17T00:00:00Z,839687409216.8091
2021-08-16T00:00:00Z,862632053436.7776
2021-08-15T00:00:00Z,883216233429.0399
2021-08-14T00:00:00Z,884868966350.2344
2021-08-13T00:00:00Z,898417132127.5216
2021-08-12T00:00:00Z,834367321088.1658
2021-08-11T00:00:00Z,855147036762.9911
2021-08-10T00:00:00Z,856310738895.1744
2021-08-09T00:00:00Z,869142074067.319
2021-08-08T00:00:00Z,822813101808.1006
2021-08-07T00:00:00Z,837525062057.5197
2021-08-06T00:00:00Z,804803180025.0627
2021-08-05T00:00:00Z,767623912032.4536
2021-08-04T00:00:00Z,745902297142.6062
2021-08-03T00:00:00Z,717252225326.2278
2021-08-02T00:00:00Z,735139433066.8501
2021-08-01T00:00:00Z,748363848811.072
2021-07-31T00:00:00Z,778762742327.7042
2021-07-30T00:00:00Z,792526060352.2277
2021-07-29T00:00:00Z,751412929288.0593
2021-07-28T00:00:00Z,751325344889.2506
2021-07-27T00:00:00Z,740912599362.1555
2021-07-26T00:00:00Z,698872931175.4471
2021-07-25T00:00:00Z,664523221336.1997
2021-07-24T00:00:00Z,643300354136.4678
2021-07-23T00:00:00Z,631387052781.8574
2021-07-22T00:00:00Z,606039267981.9502
2021-07-21T00:00:00Z,603065809719.5851
2021-07-20T00:00:00Z,559258095320.048
2021-07-19T00:00:00Z,578677916336.4623
2021-07-18T00:00:00Z,596680672934.7098
2021-07-17T00:00:00Z,591744484898.3708
2021-07-16T00:00:00Z,589215783175.9518
2021-07-15T00:00:00Z,598016348896.8684
2021-07-14T00:00:00Z,615585225588.8131
2021-07-13T00:00:00Z,613869741180.9991
2021-07-12T00:00:00Z,620451893831.6086
2021-07-11T00:00:00Z,642425808899.8893
2021-07-10T00:00:00Z,628410346676.6323
2021-07-09T00:00:00Z,633721045707.9204
2021-07-08T00:00:00Z,616448268115.6816
2021-07-07T00:00:00Z,635100071233.2146
2021-07-06T00:00:00Z,641813542145.5037
2021-07-05T00:00:00Z,631667995349.684
2021-07-04T00:00:00Z,661532158398.0427
2021-07-03T00:00:00Z,650100263221.5165
2021-07-02T00:00:00Z,633558853209.1387
2021-07-01T00:00:00Z,628219677881.179
2021-06-30T00:00:00Z,657063770391.2322
2021-06-29T00:00:00Z,673188477612.7163
2021-06-28T00:00:00Z,646726951917.6332
2021-06-27T00:00:00Z,650759943752.065
2021-06-26T00:00:00Z,605076011317.5093
2021-06-25T00:00:00Z,591909650040.9543
2021-06-24T00:00:00Z,649553801363.6652
2021-06-23T00:00:00Z,631283734194.8643
2021-06-22T00:00:00Z,609495828651.4884
2021-06-21T00:00:00Z,592601700900.8915
