date,timestamp_utc,Long Liquidations USD
2020-04-22,2020-04-22T00:00:00Z,1036937.47187
2020-04-23,2020-04-23T00:00:00Z,19769232.09095566
2020-04-24,2020-04-24T00:00:00Z,13346079.17055
2020-04-25,2020-04-25T00:00:00Z,5300568.84161
2020-04-26,2020-04-26T00:00:00Z,15522926.23928822
2020-04-27,2020-04-27T00:00:00Z,6310645.27485022
2020-04-28,2020-04-28T00:00:00Z,3313410.29047
2020-04-29,2020-04-29T00:00:00Z,36570986.5245072
2020-04-30,2020-04-30T00:00:00Z,135792941.15944263
2020-05-01,2020-05-01T00:00:00Z,26112128.15139
2020-05-02,2020-05-02T00:00:00Z,8748904.77771
2020-05-03,2020-05-03T00:00:00Z,51091636.87556442
2020-05-04,2020-05-04T00:00:00Z,41009155.23327278
2020-05-05,2020-05-05T00:00:00Z,19890771.1472656
2020-05-06,2020-05-06T00:00:00Z,20410320.55457076
2020-05-07,2020-05-07T00:00:00Z,23598648.63229543
2020-05-08,2020-05-08T00:00:00Z,52120500.38256962
2020-05-09,2020-05-09T00:00:00Z,47547119.84034611
2020-05-10,2020-05-10T00:00:00Z,365087656.534955
2020-05-11,2020-05-11T00:00:00Z,91222401.8701124
2020-05-12,2020-05-12T00:00:00Z,17374149.23819
2020-05-13,2020-05-13T00:00:00Z,5451195.06088429
2020-05-14,2020-05-14T00:00:00Z,35173065.51463
2020-05-15,2020-05-15T00:00:00Z,106541482.45959502
2020-05-16,2020-05-16T00:00:00Z,16032462.90680339
2020-05-17,2020-05-17T00:00:00Z,13153759.25879
2020-05-18,2020-05-18T00:00:00Z,46962899.6789449
2020-05-19,2020-05-19T00:00:00Z,32911963.56758
2020-05-20,2020-05-20T00:00:00Z,77750072.32815145
2020-05-21,2020-05-21T00:00:00Z,114881231.57496084
2020-05-22,2020-05-22T00:00:00Z,9657286.45921
2020-05-23,2020-05-23T00:00:00Z,7974690.62848
2020-05-24,2020-05-24T00:00:00Z,68001233.7351
2020-05-25,2020-05-25T00:00:00Z,19794903.83502
2020-05-26,2020-05-26T00:00:00Z,14642101.37329
2020-05-27,2020-05-27T00:00:00Z,8071476.357
2020-05-28,2020-05-28T00:00:00Z,3962626.62698
2020-05-29,2020-05-29T00:00:00Z,20004527.67378
2020-05-30,2020-05-30T00:00:00Z,10332037.16267
2020-05-31,2020-05-31T00:00:00Z,19149104.385621
2020-06-01,2020-06-01T00:00:00Z,4177001.91295
2020-06-02,2020-06-02T00:00:00Z,193923122.93922213
2020-06-03,2020-06-03T00:00:00Z,12414230.43329
2020-06-04,2020-06-04T00:00:00Z,20817694.16369
2020-06-05,2020-06-05T00:00:00Z,29405427.43782
2020-06-06,2020-06-06T00:00:00Z,13543590.91085
2020-06-07,2020-06-07T00:00:00Z,36043212.88377263
2020-06-08,2020-06-08T00:00:00Z,5584699.40698
2020-06-09,2020-06-09T00:00:00Z,22810073.2571
2020-06-10,2020-06-10T00:00:00Z,7619042.18419965
2020-06-11,2020-06-11T00:00:00Z,153708144.15709484
2020-06-12,2020-06-12T00:00:00Z,8310565.03697
2020-06-13,2020-06-13T00:00:00Z,2870809.73972
2020-06-14,2020-06-14T00:00:00Z,16829591.60724
2020-06-15,2020-06-15T00:00:00Z,63775091.00438965
2020-06-16,2020-06-16T00:00:00Z,8639065.78030103
2020-06-17,2020-06-17T00:00:00Z,21099165.25561
2020-06-18,2020-06-18T00:00:00Z,7250486.54535
2020-06-19,2020-06-19T00:00:00Z,9262558.62034
2020-06-20,2020-06-20T00:00:00Z,24836159.76683
2020-06-21,2020-06-21T00:00:00Z,2390660.65671
2020-06-22,2020-06-22T00:00:00Z,1909189.46651219
2020-06-23,2020-06-23T00:00:00Z,4043046.92075096
2020-06-24,2020-06-24T00:00:00Z,73362492.38124332
2020-06-25,2020-06-25T00:00:00Z,43657078.97900894
2020-06-26,2020-06-26T00:00:00Z,23240458.20214
2020-06-27,2020-06-27T00:00:00Z,82616576.53044
2020-06-28,2020-06-28T00:00:00Z,2559457.26798
2020-06-29,2020-06-29T00:00:00Z,3977045.97457708
2020-06-30,2020-06-30T00:00:00Z,8244954.40229601
2020-07-01,2020-07-01T00:00:00Z,1975547.31608
2020-07-02,2020-07-02T00:00:00Z,67850466.32865818
2020-07-03,2020-07-03T00:00:00Z,2609324.21504
2020-07-04,2020-07-04T00:00:00Z,805696.70409
2020-07-05,2020-07-05T00:00:00Z,32167218.98425
2020-07-06,2020-07-06T00:00:00Z,1264735.50080789
2020-07-07,2020-07-07T00:00:00Z,6144339.65281
2020-07-08,2020-07-08T00:00:00Z,848984.73645
2020-07-09,2020-07-09T00:00:00Z,44560828.72449937
2020-07-10,2020-07-10T00:00:00Z,14439535.62036
2020-07-11,2020-07-11T00:00:00Z,3031428.03141
2020-07-12,2020-07-12T00:00:00Z,6298736.44956663
2020-07-13,2020-07-13T00:00:00Z,5621658.95992
2020-07-14,2020-07-14T00:00:00Z,14700279.76534235
2020-07-15,2020-07-15T00:00:00Z,3716239.61953
2020-07-16,2020-07-16T00:00:00Z,27126375.84297
2020-07-17,2020-07-17T00:00:00Z,126821.65514
2020-07-18,2020-07-18T00:00:00Z,500071.06139
2020-07-19,2020-07-19T00:00:00Z,2088244.77833
2020-07-20,2020-07-20T00:00:00Z,2244036.51132
2020-07-21,2020-07-21T00:00:00Z,1547809.12197
2020-07-22,2020-07-22T00:00:00Z,7300912.78262
2020-07-23,2020-07-23T00:00:00Z,4389872.27753684
2020-07-24,2020-07-24T00:00:00Z,8484426.63684389
2020-07-25,2020-07-25T00:00:00Z,295496.70549
2020-07-26,2020-07-26T00:00:00Z,15267190.52699
2020-07-27,2020-07-27T00:00:00Z,74758541.66571666
2020-07-28,2020-07-28T00:00:00Z,74966954.09095474
2020-07-29,2020-07-29T00:00:00Z,31256267.63633249
2020-07-30,2020-07-30T00:00:00Z,32068819.08285
2020-07-31,2020-07-31T00:00:00Z,12874762.33299
2020-08-01,2020-08-01T00:00:00Z,26380012.81777
2020-08-02,2020-08-02T00:00:00Z,440188377.6342808
2020-08-03,2020-08-03T00:00:00Z,28070661.2755
2020-08-04,2020-08-04T00:00:00Z,25211793.47943
2020-08-05,2020-08-05T00:00:00Z,18380875.2676106
2020-08-06,2020-08-06T00:00:00Z,25758029.32285
2020-08-07,2020-08-07T00:00:00Z,84821138.34849799
2020-08-08,2020-08-08T00:00:00Z,7610197.24879553
2020-08-09,2020-08-09T00:00:00Z,13180874.36535
2020-08-10,2020-08-10T00:00:00Z,78866152.67187001
2020-08-11,2020-08-11T00:00:00Z,132044355.67307664
2020-08-12,2020-08-12T00:00:00Z,13266455.27779
2020-08-13,2020-08-13T00:00:00Z,17360548.88617
2020-08-14,2020-08-14T00:00:00Z,4551500.50456
2020-08-15,2020-08-15T00:00:00Z,23989506.57921
2020-08-16,2020-08-16T00:00:00Z,6213568.12152
2020-08-17,2020-08-17T00:00:00Z,18573987.91391
2020-08-18,2020-08-18T00:00:00Z,83026047.95097047
2020-08-19,2020-08-19T00:00:00Z,75043571.15481676
2020-08-20,2020-08-20T00:00:00Z,1883561.78409
2020-08-21,2020-08-21T00:00:00Z,39047585.41562571
2020-08-22,2020-08-22T00:00:00Z,18007916.36472105
2020-08-23,2020-08-23T00:00:00Z,2564006.18309
2020-08-24,2020-08-24T00:00:00Z,1476812.37001
2020-08-25,2020-08-25T00:00:00Z,110442374.59914088
2020-08-26,2020-08-26T00:00:00Z,8148330.002
2020-08-27,2020-08-27T00:00:00Z,34065604.15100001
2020-08-28,2020-08-28T00:00:00Z,561149.56104
2020-08-29,2020-08-29T00:00:00Z,3254557.63911
2020-08-30,2020-08-30T00:00:00Z,1068605.17086
2020-08-31,2020-08-31T00:00:00Z,5144737.5249
2020-09-01,2020-09-01T00:00:00Z,17244772.03408
2020-09-02,2020-09-02T00:00:00Z,159765588.6603567
2020-09-03,2020-09-03T00:00:00Z,415136362.582574
2020-09-04,2020-09-04T00:00:00Z,55402238.95067266
2020-09-05,2020-09-05T00:00:00Z,85014405.09854999
2020-09-06,2020-09-06T00:00:00Z,4790594.63519
2020-09-07,2020-09-07T00:00:00Z,19595529.78079
2020-09-08,2020-09-08T00:00:00Z,30730648.28696755
2020-09-09,2020-09-09T00:00:00Z,2639559.50588
2020-09-10,2020-09-10T00:00:00Z,7709613.24426
2020-09-11,2020-09-11T00:00:00Z,2836347.71177
2020-09-12,2020-09-12T00:00:00Z,1186934.62509
2020-09-13,2020-09-13T00:00:00Z,19682599.17642
2020-09-14,2020-09-14T00:00:00Z,2152985.61208
2020-09-15,2020-09-15T00:00:00Z,11192826.76194
2020-09-16,2020-09-16T00:00:00Z,6542453.84993
2020-09-17,2020-09-17T00:00:00Z,11481362.09737332
2020-09-18,2020-09-18T00:00:00Z,6095935.4338
2020-09-19,2020-09-19T00:00:00Z,1410744.93125
2020-09-20,2020-09-20T00:00:00Z,22568332.06876
2020-09-21,2020-09-21T00:00:00Z,70116142.8508162
2020-09-22,2020-09-22T00:00:00Z,3077387.31106
2020-09-23,2020-09-23T00:00:00Z,35818934.48969135
2020-09-24,2020-09-24T00:00:00Z,1190300.57076
2020-09-25,2020-09-25T00:00:00Z,4023115.18031
2020-09-26,2020-09-26T00:00:00Z,1427396.20522
2020-09-27,2020-09-27T00:00:00Z,6890089.2932
2020-09-28,2020-09-28T00:00:00Z,19337547.20082
2020-09-29,2020-09-29T00:00:00Z,2893610.81006
2020-09-30,2020-09-30T00:00:00Z,2756715.33739
2020-10-01,2020-10-01T00:00:00Z,34726986.14203
2020-10-02,2020-10-02T00:00:00Z,15105404.91396
2020-10-03,2020-10-03T00:00:00Z,702759.73557
2020-10-04,2020-10-04T00:00:00Z,161609.90107
2020-10-05,2020-10-05T00:00:00Z,1111488.3527
2020-10-06,2020-10-06T00:00:00Z,15145870.91021343
2020-10-07,2020-10-07T00:00:00Z,302977.54262
2020-10-08,2020-10-08T00:00:00Z,3483223.15101
2020-10-09,2020-10-09T00:00:00Z,1321326.97127
2020-10-10,2020-10-10T00:00:00Z,9334862.69218
2020-10-11,2020-10-11T00:00:00Z,6630016.6066
2020-10-12,2020-10-12T00:00:00Z,26633347.21594001
2020-10-13,2020-10-13T00:00:00Z,17921162.93168
2020-10-14,2020-10-14T00:00:00Z,8771977.86314353
2020-10-15,2020-10-15T00:00:00Z,5852691.47069
2020-10-16,2020-10-16T00:00:00Z,23003209.41036
2020-10-17,2020-10-17T00:00:00Z,1957738.07
2020-10-18,2020-10-18T00:00:00Z,89528.66035
2020-10-19,2020-10-19T00:00:00Z,1956556.15545
2020-10-20,2020-10-20T00:00:00Z,7830209.37627806
2020-10-21,2020-10-21T00:00:00Z,44434127.8266468
2020-10-22,2020-10-22T00:00:00Z,21580541.66602
2020-10-23,2020-10-23T00:00:00Z,25401130.29004375
2020-10-24,2020-10-24T00:00:00Z,4185741.31497
2020-10-25,2020-10-25T00:00:00Z,35249925.09862999
2020-10-26,2020-10-26T00:00:00Z,42184332.67983999
2020-10-27,2020-10-27T00:00:00Z,8405818.07362
2020-10-28,2020-10-28T00:00:00Z,88144500.2376534
2020-10-29,2020-10-29T00:00:00Z,17650719.97041
2020-10-30,2020-10-30T00:00:00Z,19742623.41126
2020-10-31,2020-10-31T00:00:00Z,26456366.6791
2020-11-01,2020-11-01T00:00:00Z,11404694.49947
2020-11-02,2020-11-02T00:00:00Z,50745870.60326479
2020-11-03,2020-11-03T00:00:00Z,16212384.08317
2020-11-04,2020-11-04T00:00:00Z,32148278.85587
2020-11-05,2020-11-05T00:00:00Z,41553713.38721
2020-11-06,2020-11-06T00:00:00Z,61791554.08919
2020-11-07,2020-11-07T00:00:00Z,122618858.86189958
2020-11-08,2020-11-08T00:00:00Z,8224178.88102
2020-11-09,2020-11-09T00:00:00Z,43316733.98881818
2020-11-10,2020-11-10T00:00:00Z,8946730.03919
2020-11-11,2020-11-11T00:00:00Z,11677175.86665
2020-11-12,2020-11-12T00:00:00Z,41871135.00025031
2020-11-13,2020-11-13T00:00:00Z,18540860.4661661
2020-11-14,2020-11-14T00:00:00Z,37159399.10935083
2020-11-15,2020-11-15T00:00:00Z,9157863.61508
2020-11-16,2020-11-16T00:00:00Z,9690182.14982382
2020-11-17,2020-11-17T00:00:00Z,20971020.1149884
2020-11-18,2020-11-18T00:00:00Z,149349041.56789505
2020-11-19,2020-11-19T00:00:00Z,27793695.53214805
2020-11-20,2020-11-20T00:00:00Z,15076003.70648108
2020-11-21,2020-11-21T00:00:00Z,32019260.37541
2020-11-22,2020-11-22T00:00:00Z,73062348.10482
2020-11-23,2020-11-23T00:00:00Z,35369859.62797
2020-11-24,2020-11-24T00:00:00Z,43638243.46924166
2020-11-25,2020-11-25T00:00:00Z,77263349.42981517
2020-11-26,2020-11-26T00:00:00Z,575358322.1965123
2020-11-27,2020-11-27T00:00:00Z,37515759.52885
2020-11-28,2020-11-28T00:00:00Z,9085741.15324073
2020-11-29,2020-11-29T00:00:00Z,16661883.69981
2020-11-30,2020-11-30T00:00:00Z,45095042.32443999
2020-12-01,2020-12-01T00:00:00Z,192818904.7490687
2020-12-02,2020-12-02T00:00:00Z,34062394.47752
2020-12-03,2020-12-03T00:00:00Z,18962108.36073
2020-12-04,2020-12-04T00:00:00Z,62305066.92331
2020-12-05,2020-12-05T00:00:00Z,7458952.90486
2020-12-06,2020-12-06T00:00:00Z,12033494.8113
2020-12-07,2020-12-07T00:00:00Z,20119680.07999543
2020-12-08,2020-12-08T00:00:00Z,144440854.78088212
2020-12-09,2020-12-09T00:00:00Z,81654883.20526901
2020-12-10,2020-12-10T00:00:00Z,22870377.89531504
2020-12-11,2020-12-11T00:00:00Z,53203137.60372856
2020-12-12,2020-12-12T00:00:00Z,7370905.58133
2020-12-13,2020-12-13T00:00:00Z,17101922.84543208
2020-12-14,2020-12-14T00:00:00Z,7798343.38957
2020-12-15,2020-12-15T00:00:00Z,19153331.20428
2020-12-16,2020-12-16T00:00:00Z,27013940.51597
2020-12-17,2020-12-17T00:00:00Z,214160797.5731309
2020-12-18,2020-12-18T00:00:00Z,46403656.4580956
2020-12-19,2020-12-19T00:00:00Z,42962151.33552
2020-12-20,2020-12-20T00:00:00Z,117653290.02709772
2020-12-21,2020-12-21T00:00:00Z,265267456.4498327
2020-12-22,2020-12-22T00:00:00Z,44235846.77437888
2020-12-23,2020-12-23T00:00:00Z,143662142.9028488
2020-12-24,2020-12-24T00:00:00Z,24578847.96593
2020-12-25,2020-12-25T00:00:00Z,56746756.98882334
2020-12-26,2020-12-26T00:00:00Z,56439812.60419
2020-12-27,2020-12-27T00:00:00Z,287260189.30167097
2020-12-28,2020-12-28T00:00:00Z,89105072.94417655
2020-12-29,2020-12-29T00:00:00Z,79007955.32802549
2020-12-30,2020-12-30T00:00:00Z,87902540.88203163
2020-12-31,2020-12-31T00:00:00Z,126880558.77980068
2021-01-01,2021-01-01T00:00:00Z,56367616.20975001
2021-01-02,2021-01-02T00:00:00Z,234220490.55678472
2021-01-03,2021-01-03T00:00:00Z,256701779.4244921
2021-01-04,2021-01-04T00:00:00Z,776010550.8998195
2021-01-05,2021-01-05T00:00:00Z,156064529.79066566
2021-01-06,2021-01-06T00:00:00Z,183227414.4348432
2021-01-07,2021-01-07T00:00:00Z,351372748.2829347
2021-01-08,2021-01-08T00:00:00Z,329744349.1294292
2021-01-09,2021-01-09T00:00:00Z,104881260.21156378
2021-01-10,2021-01-10T00:00:00Z,622573307.8331206
2021-01-11,2021-01-11T00:00:00Z,797945071.067515
2021-01-12,2021-01-12T00:00:00Z,223544033.3940106
2021-01-13,2021-01-13T00:00:00Z,116200248.73646258
2021-01-14,2021-01-14T00:00:00Z,167476213.31170812
2021-01-15,2021-01-15T00:00:00Z,423435509.7874329
2021-01-16,2021-01-16T00:00:00Z,149528050.8049391
2021-01-17,2021-01-17T00:00:00Z,144918336.7508497
2021-01-18,2021-01-18T00:00:00Z,108739683.17813134
2021-01-19,2021-01-19T00:00:00Z,129582556.86385408
2021-01-20,2021-01-20T00:00:00Z,275260326.1830646
2021-01-21,2021-01-21T00:00:00Z,474807293.26201904
2021-01-22,2021-01-22T00:00:00Z,206967893.9115905
2021-01-23,2021-01-23T00:00:00Z,84369882.19950487
2021-01-24,2021-01-24T00:00:00Z,105312107.559982
2021-01-25,2021-01-25T00:00:00Z,143371869.4294647
2021-01-26,2021-01-26T00:00:00Z,128601432.5031062
2021-01-27,2021-01-27T00:00:00Z,217164688.34563807
2021-01-28,2021-01-28T00:00:00Z,41922863.17948
2021-01-29,2021-01-29T00:00:00Z,450654654.7016768
2021-01-30,2021-01-30T00:00:00Z,141094268.2759763
2021-01-31,2021-01-31T00:00:00Z,136343925.76961213
2021-02-01,2021-02-01T00:00:00Z,51920252.4829635
2021-02-02,2021-02-02T00:00:00Z,39943459.58078392
2021-02-03,2021-02-03T00:00:00Z,48033120.04678357
2021-02-04,2021-02-04T00:00:00Z,158498757.30177835
2021-02-05,2021-02-05T00:00:00Z,53270390.07974
2021-02-06,2021-02-06T00:00:00Z,149900480.3971984
2021-02-07,2021-02-07T00:00:00Z,261766283.78057337
2021-02-08,2021-02-08T00:00:00Z,242155976.4010568
2021-02-09,2021-02-09T00:00:00Z,207191262.6717484
2021-02-10,2021-02-10T00:00:00Z,306893916.8229485
2021-02-11,2021-02-11T00:00:00Z,147920442.03481522
2021-02-12,2021-02-12T00:00:00Z,149726284.15678003
2021-02-13,2021-02-13T00:00:00Z,79803077.83713
2021-02-14,2021-02-14T00:00:00Z,107182223.3534753
2021-02-15,2021-02-15T00:00:00Z,386365342.0718838
2021-02-16,2021-02-16T00:00:00Z,223663382.44925785
2021-02-17,2021-02-17T00:00:00Z,82277857.05205
2021-02-18,2021-02-18T00:00:00Z,114043918.69688
2021-02-19,2021-02-19T00:00:00Z,107416096.0602952
2021-02-20,2021-02-20T00:00:00Z,359771567.925285
2021-02-21,2021-02-21T00:00:00Z,89480666.14860408
2021-02-22,2021-02-22T00:00:00Z,1373449028.6523511
2021-02-23,2021-02-23T00:00:00Z,815939004.0443741
2021-02-24,2021-02-24T00:00:00Z,188375933.9758688
2021-02-25,2021-02-25T00:00:00Z,297928007.86257654
2021-02-26,2021-02-26T00:00:00Z,413165456.2560041
2021-02-27,2021-02-27T00:00:00Z,116442098.46717
2021-02-28,2021-02-28T00:00:00Z,279816338.26043093
2021-03-01,2021-03-01T00:00:00Z,76130150.53874
2021-03-02,2021-03-02T00:00:00Z,182770241.3016516
2021-03-03,2021-03-03T00:00:00Z,120340669.39675158
2021-03-04,2021-03-04T00:00:00Z,380097875.1227805
2021-03-05,2021-03-05T00:00:00Z,230570148.5844992
2021-03-06,2021-03-06T00:00:00Z,94727455.41569547
2021-03-07,2021-03-07T00:00:00Z,72619146.47761576
2021-03-08,2021-03-08T00:00:00Z,152158649.63143995
2021-03-09,2021-03-09T00:00:00Z,88647698.44181
2021-03-10,2021-03-10T00:00:00Z,279659967.80249226
2021-03-11,2021-03-11T00:00:00Z,297108445.6188663
2021-03-12,2021-03-12T00:00:00Z,315488452.7749683
2021-03-13,2021-03-13T00:00:00Z,146813511.90761915
2021-03-14,2021-03-14T00:00:00Z,238553901.57430217
2021-03-15,2021-03-15T00:00:00Z,1277638436.123514
2021-03-16,2021-03-16T00:00:00Z,428439413.8318638
2021-03-17,2021-03-17T00:00:00Z,185829639.15730515
2021-03-18,2021-03-18T00:00:00Z,238897329.082874
2021-03-19,2021-03-19T00:00:00Z,185834083.91260004
2021-03-20,2021-03-20T00:00:00Z,122696293.3585807
2021-03-21,2021-03-21T00:00:00Z,413229713.3425373
2021-03-22,2021-03-22T00:00:00Z,576475905.3458782
2021-03-23,2021-03-23T00:00:00Z,246808002.19739
2021-03-24,2021-03-24T00:00:00Z,566268808.662756
2021-03-25,2021-03-25T00:00:00Z,385718113.8770174
2021-03-26,2021-03-26T00:00:00Z,57536598.16244079
2021-03-27,2021-03-27T00:00:00Z,90108914.2153461
2021-03-28,2021-03-28T00:00:00Z,113287811.9764765
2021-03-29,2021-03-29T00:00:00Z,90745205.71182156
2021-03-30,2021-03-30T00:00:00Z,56240067.70817
2021-03-31,2021-03-31T00:00:00Z,344577015.7624735
2021-04-01,2021-04-01T00:00:00Z,103930028.29824038
2021-04-02,2021-04-02T00:00:00Z,119489838.04239915
2021-04-03,2021-04-03T00:00:00Z,314724983.0107612
2021-04-04,2021-04-04T00:00:00Z,134791224.54578662
2021-04-05,2021-04-05T00:00:00Z,89531372.28660417
2021-04-06,2021-04-06T00:00:00Z,108422771.42617834
2021-04-07,2021-04-07T00:00:00Z,427629908.25678825
2021-04-08,2021-04-08T00:00:00Z,27546577.55832291
2021-04-09,2021-04-09T00:00:00Z,36156818.0652881
2021-04-10,2021-04-10T00:00:00Z,204539558.3828542
2021-04-11,2021-04-11T00:00:00Z,43223176.21612
2021-04-12,2021-04-12T00:00:00Z,88114051.81472722
2021-04-13,2021-04-13T00:00:00Z,52826553.94215696
2021-04-14,2021-04-14T00:00:00Z,348382506.5510083
2021-04-15,2021-04-15T00:00:00Z,47158459.63024604
2021-04-16,2021-04-16T00:00:00Z,327875098.2695949
2021-04-17,2021-04-17T00:00:00Z,185378877.674406
2021-04-18,2021-04-18T00:00:00Z,2265692672.7306466
2021-04-19,2021-04-19T00:00:00Z,161239344.23841605
2021-04-20,2021-04-20T00:00:00Z,152957402.70821664
2021-04-21,2021-04-21T00:00:00Z,175024389.698214
2021-04-22,2021-04-22T00:00:00Z,468032371.9561867
2021-04-23,2021-04-23T00:00:00Z,619632856.764396
2021-04-24,2021-04-24T00:00:00Z,116422690.95706002
2021-04-25,2021-04-25T00:00:00Z,252474099.28464955
2021-04-26,2021-04-26T00:00:00Z,79279863.02756198
2021-04-27,2021-04-27T00:00:00Z,28699317.96812
2021-04-28,2021-04-28T00:00:00Z,67304609.61413
2021-04-29,2021-04-29T00:00:00Z,103183549.52138568
2021-04-30,2021-04-30T00:00:00Z,26915989.24649
2021-05-01,2021-05-01T00:00:00Z,68888812.23745999
2021-05-02,2021-05-02T00:00:00Z,53911473.64507127
2021-05-03,2021-05-03T00:00:00Z,87469279.24548943
2021-05-04,2021-05-04T00:00:00Z,303738477.1763841
2021-05-05,2021-05-05T00:00:00Z,34919013.12204
2021-05-06,2021-05-06T00:00:00Z,86628583.3337738
2021-05-07,2021-05-07T00:00:00Z,46111244.90145964
2021-05-08,2021-05-08T00:00:00Z,48047258.36145248
2021-05-09,2021-05-09T00:00:00Z,89933308.28354469
2021-05-10,2021-05-10T00:00:00Z,230295810.09912223
2021-05-11,2021-05-11T00:00:00Z,44872046.29801182
2021-05-12,2021-05-12T00:00:00Z,569486107.995294
2021-05-13,2021-05-13T00:00:00Z,304333673.40320563
2021-05-14,2021-05-14T00:00:00Z,49080607.08956
2021-05-15,2021-05-15T00:00:00Z,149764845.4891151
2021-05-16,2021-05-16T00:00:00Z,299246591.1549597
2021-05-17,2021-05-17T00:00:00Z,290130253.7130022
2021-05-18,2021-05-18T00:00:00Z,97353250.78406166
2021-05-19,2021-05-19T00:00:00Z,1804430987.1021464
2021-05-20,2021-05-20T00:00:00Z,130523643.4423471
2021-05-21,2021-05-21T00:00:00Z,243878597.5886424
2021-05-22,2021-05-22T00:00:00Z,52182297.69161835
2021-05-23,2021-05-23T00:00:00Z,210220366.8715507
2021-05-24,2021-05-24T00:00:00Z,58938660.82861
2021-05-25,2021-05-25T00:00:00Z,55983687.1987
2021-05-26,2021-05-26T00:00:00Z,53148309.69162235
2021-05-27,2021-05-27T00:00:00Z,58022101.68664
2021-05-28,2021-05-28T00:00:00Z,180911766.15450928
2021-05-29,2021-05-29T00:00:00Z,97960499.072565
2021-05-30,2021-05-30T00:00:00Z,45454378.79078001
2021-05-31,2021-05-31T00:00:00Z,42004674.5577772
2021-06-01,2021-06-01T00:00:00Z,52396591.14313262
2021-06-02,2021-06-02T00:00:00Z,18555637.17179284
2021-06-03,2021-06-03T00:00:00Z,24227553.2581
2021-06-04,2021-06-04T00:00:00Z,155105451.24707997
2021-06-05,2021-06-05T00:00:00Z,109160899.5219525
2021-06-06,2021-06-06T00:00:00Z,30549872.4054848
2021-06-07,2021-06-07T00:00:00Z,162133566.24797222
2021-06-08,2021-06-08T00:00:00Z,192084967.8335392
2021-06-09,2021-06-09T00:00:00Z,58029913.34959001
2021-06-10,2021-06-10T00:00:00Z,83830503.68501994
2021-06-11,2021-06-11T00:00:00Z,57896479.4804644
2021-06-12,2021-06-12T00:00:00Z,120312961.28801656
2021-06-13,2021-06-13T00:00:00Z,35723808.81082
2021-06-14,2021-06-14T00:00:00Z,69256002.52639
2021-06-15,2021-06-15T00:00:00Z,63365640.09890983
2021-06-16,2021-06-16T00:00:00Z,140344684.61205703
2021-06-17,2021-06-17T00:00:00Z,99813526.07135008
2021-06-18,2021-06-18T00:00:00Z,220828022.33462003
2021-06-19,2021-06-19T00:00:00Z,61383140.1921746
2021-06-20,2021-06-20T00:00:00Z,158927997.65815037
2021-06-21,2021-06-21T00:00:00Z,261157894.7978872
2021-06-22,2021-06-22T00:00:00Z,226127192.32107243
2021-06-23,2021-06-23T00:00:00Z,71174861.93667999
2021-06-24,2021-06-24T00:00:00Z,45594148.16283368
2021-06-25,2021-06-25T00:00:00Z,175472058.31008756
2021-06-26,2021-06-26T00:00:00Z,103858052.85581157
2021-06-27,2021-06-27T00:00:00Z,45125818.70483317
2021-06-28,2021-06-28T00:00:00Z,45902554.03035
2021-06-29,2021-06-29T00:00:00Z,28922327.51785
2021-06-30,2021-06-30T00:00:00Z,92203539.77226
2021-07-01,2021-07-01T00:00:00Z,126763142.72945727
2021-07-02,2021-07-02T00:00:00Z,37653176.32881764
2021-07-03,2021-07-03T00:00:00Z,27455247.04194317
2021-07-04,2021-07-04T00:00:00Z,17846606.14587
2021-07-05,2021-07-05T00:00:00Z,132778218.62225
2021-07-06,2021-07-06T00:00:00Z,45713339.82796
2021-07-07,2021-07-07T00:00:00Z,40254996.69640709
2021-07-08,2021-07-08T00:00:00Z,106453057.45410866
2021-07-09,2021-07-09T00:00:00Z,16275291.96237772
2021-07-10,2021-07-10T00:00:00Z,28389511.15202
2021-07-11,2021-07-11T00:00:00Z,6616821.40911
2021-07-12,2021-07-12T00:00:00Z,76314823.87236
2021-07-13,2021-07-13T00:00:00Z,53645642.25369941
2021-07-14,2021-07-14T00:00:00Z,66548948.49562
2021-07-15,2021-07-15T00:00:00Z,114774921.56148566
2021-07-16,2021-07-16T00:00:00Z,41914952.52980001
2021-07-17,2021-07-17T00:00:00Z,15624527.26863
2021-07-18,2021-07-18T00:00:00Z,21850082.94941
2021-07-19,2021-07-19T00:00:00Z,76040481.05568855
2021-07-20,2021-07-20T00:00:00Z,136073527.9056107
2021-07-21,2021-07-21T00:00:00Z,22397356.157509
2021-07-22,2021-07-22T00:00:00Z,16711416.75379
2021-07-23,2021-07-23T00:00:00Z,17722809.83846
2021-07-24,2021-07-24T00:00:00Z,17927102.28832053
2021-07-25,2021-07-25T00:00:00Z,22602174.98644
2021-07-26,2021-07-26T00:00:00Z,183673354.0926424
2021-07-27,2021-07-27T00:00:00Z,62608284.79157999
2021-07-28,2021-07-28T00:00:00Z,75585149.33076
2021-07-29,2021-07-29T00:00:00Z,29742635.91612974
2021-07-30,2021-07-30T00:00:00Z,53912881.58439001
2021-07-31,2021-07-31T00:00:00Z,31978079.18551
2021-08-01,2021-08-01T00:00:00Z,123131271.05128434
2021-08-02,2021-08-02T00:00:00Z,81913056.47571002
2021-08-03,2021-08-03T00:00:00Z,133441153.42831998
2021-08-04,2021-08-04T00:00:00Z,24609061.16037
2021-08-05,2021-08-05T00:00:00Z,91596613.21893
2021-08-06,2021-08-06T00:00:00Z,40113608.62566001
2021-08-07,2021-08-07T00:00:00Z,60931463.75490002
