Datetime,Exchange Depositing Addresses
2022-01-12T00:00:00Z,6521
2022-01-11T00:00:00Z,6541
2022-01-10T00:00:00Z,6264
2022-01-09T00:00:00Z,4438
2022-01-08T00:00:00Z,6474
2022-01-07T00:00:00Z,7492
2022-01-06T00:00:00Z,7651
2022-01-05T00:00:00Z,7761
2022-01-04T00:00:00Z,7685
2022-01-03T00:00:00Z,7115
2022-01-02T00:00:00Z,4302
2022-01-01T00:00:00Z,5555
2021-12-31T00:00:00Z,8335
2021-12-30T00:00:00Z,9464
2021-12-29T00:00:00Z,8929
2021-12-28T00:00:00Z,8116
2021-12-27T00:00:00Z,8507
2021-12-26T00:00:00Z,6507
2021-12-25T00:00:00Z,6109
2021-12-24T00:00:00Z,9782
2021-12-23T00:00:00Z,7310
2021-12-22T00:00:00Z,7515
2021-12-21T00:00:00Z,9827
2021-12-20T00:00:00Z,8263
2021-12-19T00:00:00Z,5087
2021-12-18T00:00:00Z,5674
2021-12-17T00:00:00Z,6710
2021-12-16T00:00:00Z,6178
2021-12-15T00:00:00Z,7610
2021-12-14T00:00:00Z,11438
2021-12-13T00:00:00Z,7398
2021-12-12T00:00:00Z,4872
2021-12-11T00:00:00Z,7063
2021-12-10T00:00:00Z,7464
2021-12-09T00:00:00Z,7185
2021-12-08T00:00:00Z,12483
2021-12-07T00:00:00Z,7373
2021-12-06T00:00:00Z,8417
2021-12-05T00:00:00Z,6060
2021-12-04T00:00:00Z,10282
2021-12-03T00:00:00Z,8825
2021-12-02T00:00:00Z,7621
2021-12-01T00:00:00Z,7751
2021-11-30T00:00:00Z,7481
2021-11-29T00:00:00Z,7048
2021-11-28T00:00:00Z,5917
2021-11-27T00:00:00Z,5979
2021-11-26T00:00:00Z,13559
2021-11-25T00:00:00Z,6631
2021-11-24T00:00:00Z,7850
2021-11-23T00:00:00Z,7324
2021-11-22T00:00:00Z,7128
2021-11-21T00:00:00Z,6975
2021-11-20T00:00:00Z,5413
2021-11-19T00:00:00Z,6977
2021-11-18T00:00:00Z,7498
2021-11-17T00:00:00Z,8343
2021-11-16T00:00:00Z,10109
2021-11-15T00:00:00Z,7062
2021-11-14T00:00:00Z,6562
2021-11-13T00:00:00Z,6309
2021-11-12T00:00:00Z,7514
2021-11-11T00:00:00Z,7729
2021-11-10T00:00:00Z,8230
2021-11-09T00:00:00Z,8621
2021-11-08T00:00:00Z,9002
2021-11-07T00:00:00Z,6698
2021-11-06T00:00:00Z,6852
2021-11-05T00:00:00Z,8837
2021-11-04T00:00:00Z,9943
2021-11-03T00:00:00Z,8954
2021-11-02T00:00:00Z,9528
2021-11-01T00:00:00Z,8070
2021-10-31T00:00:00Z,6099
2021-10-30T00:00:00Z,6934
2021-10-29T00:00:00Z,8677
2021-10-28T00:00:00Z,8177
2021-10-27T00:00:00Z,7178
2021-10-26T00:00:00Z,7498
2021-10-25T00:00:00Z,7277
2021-10-24T00:00:00Z,5792
2021-10-23T00:00:00Z,6518
2021-10-22T00:00:00Z,7864
2021-10-21T00:00:00Z,7934
2021-10-20T00:00:00Z,8553
2021-10-19T00:00:00Z,7187
2021-10-18T00:00:00Z,6782
2021-10-17T00:00:00Z,6954
2021-10-16T00:00:00Z,6082
2021-10-15T00:00:00Z,9195
2021-10-14T00:00:00Z,6631
2021-10-13T00:00:00Z,6556
2021-10-12T00:00:00Z,7113
2021-10-11T00:00:00Z,7446
2021-10-10T00:00:00Z,5249
2021-10-09T00:00:00Z,5653
2021-10-08T00:00:00Z,6355
2021-10-07T00:00:00Z,6681
2021-10-06T00:00:00Z,5498
2021-10-05T00:00:00Z,6576
2021-10-04T00:00:00Z,4727
2021-10-03T00:00:00Z,4568
2021-10-02T00:00:00Z,5481
2021-10-01T00:00:00Z,6419
2021-09-30T00:00:00Z,5486
2021-09-29T00:00:00Z,6171
2021-09-28T00:00:00Z,5553
2021-09-27T00:00:00Z,5660
2021-09-26T00:00:00Z,4409
2021-09-25T00:00:00Z,5514
2021-09-24T00:00:00Z,6256
2021-09-23T00:00:00Z,6116
2021-09-22T00:00:00Z,7256
2021-09-21T00:00:00Z,8346
2021-09-20T00:00:00Z,8622
2021-09-19T00:00:00Z,4299
2021-09-18T00:00:00Z,5298
2021-09-17T00:00:00Z,6651
2021-09-16T00:00:00Z,6577
2021-09-15T00:00:00Z,7107
2021-09-14T00:00:00Z,6478
2021-09-13T00:00:00Z,6078
2021-09-12T00:00:00Z,5396
2021-09-11T00:00:00Z,7439
2021-09-10T00:00:00Z,7857
2021-09-09T00:00:00Z,6914
2021-09-08T00:00:00Z,7838
2021-09-07T00:00:00Z,8138
2021-09-06T00:00:00Z,5718
2021-09-05T00:00:00Z,5504
2021-09-04T00:00:00Z,6323
2021-09-03T00:00:00Z,6142
2021-09-02T00:00:00Z,7300
2021-09-01T00:00:00Z,7031
2021-08-31T00:00:00Z,6752
2021-08-30T00:00:00Z,6052
2021-08-29T00:00:00Z,3812
2021-08-28T00:00:00Z,4246
2021-08-27T00:00:00Z,5010
2021-08-26T00:00:00Z,5922
2021-08-25T00:00:00Z,5986
2021-08-24T00:00:00Z,6495
2021-08-23T00:00:00Z,6416
2021-08-22T00:00:00Z,4938
2021-08-21T00:00:00Z,5650
2021-08-20T00:00:00Z,6884
2021-08-19T00:00:00Z,7039
2021-08-18T00:00:00Z,6658
2021-08-17T00:00:00Z,6640
2021-08-16T00:00:00Z,6632
2021-08-15T00:00:00Z,4574
2021-08-14T00:00:00Z,5836
2021-08-13T00:00:00Z,6355
2021-08-12T00:00:00Z,6484
2021-08-11T00:00:00Z,6904
2021-08-10T00:00:00Z,6715
2021-08-09T00:00:00Z,5745
2021-08-08T00:00:00Z,4655
2021-08-07T00:00:00Z,5518
2021-08-06T00:00:00Z,6483
2021-08-05T00:00:00Z,5380
2021-08-04T00:00:00Z,5903
2021-08-03T00:00:00Z,6114
2021-08-02T00:00:00Z,6161
2021-08-01T00:00:00Z,4341
2021-07-31T00:00:00Z,5563
2021-07-30T00:00:00Z,6062
2021-07-29T00:00:00Z,5897
2021-07-28T00:00:00Z,5703
2021-07-27T00:00:00Z,6744
2021-07-26T00:00:00Z,5946
2021-07-25T00:00:00Z,3691
2021-07-24T00:00:00Z,4199
2021-07-23T00:00:00Z,5095
2021-07-22T00:00:00Z,5459
2021-07-21T00:00:00Z,6049
2021-07-20T00:00:00Z,7242
2021-07-19T00:00:00Z,5262
2021-07-18T00:00:00Z,3568
2021-07-17T00:00:00Z,5190
2021-07-16T00:00:00Z,6056
2021-07-15T00:00:00Z,5322
2021-07-14T00:00:00Z,6235
2021-07-13T00:00:00Z,5204
2021-07-12T00:00:00Z,6201
2021-07-11T00:00:00Z,3771
2021-07-10T00:00:00Z,4008
2021-07-09T00:00:00Z,5422
2021-07-08T00:00:00Z,6606
2021-07-07T00:00:00Z,6283
2021-07-06T00:00:00Z,6078
2021-07-05T00:00:00Z,4752
2021-07-04T00:00:00Z,4922
2021-07-03T00:00:00Z,5471
2021-07-02T00:00:00Z,5797
2021-07-01T00:00:00Z,5325
2021-06-30T00:00:00Z,7720
2021-06-29T00:00:00Z,9620
2021-06-28T00:00:00Z,6059
2021-06-27T00:00:00Z,4143
2021-06-26T00:00:00Z,7326
2021-06-25T00:00:00Z,5911
2021-06-24T00:00:00Z,7308
2021-06-23T00:00:00Z,7590
2021-06-22T00:00:00Z,8327
2021-06-21T00:00:00Z,7205
2021-06-20T00:00:00Z,6197
2021-06-19T00:00:00Z,5730
2021-06-18T00:00:00Z,6848
2021-06-17T00:00:00Z,7934
2021-06-16T00:00:00Z,6266
2021-06-15T00:00:00Z,6570
2021-06-14T00:00:00Z,8046
2021-06-13T00:00:00Z,4937
2021-06-12T00:00:00Z,5458
2021-06-11T00:00:00Z,7302
2021-06-10T00:00:00Z,6451
2021-06-09T00:00:00Z,6911
2021-06-08T00:00:00Z,7739
2021-06-07T00:00:00Z,6683
2021-06-06T00:00:00Z,5493
2021-06-05T00:00:00Z,5289
2021-06-04T00:00:00Z,8460
2021-06-03T00:00:00Z,6771
2021-06-02T00:00:00Z,6914
2021-06-01T00:00:00Z,7063
2021-05-31T00:00:00Z,6319
2021-05-30T00:00:00Z,7128
2021-05-29T00:00:00Z,8362
2021-05-28T00:00:00Z,8842
2021-05-27T00:00:00Z,7262
2021-05-26T00:00:00Z,7865
2021-05-25T00:00:00Z,8782
2021-05-24T00:00:00Z,8021
2021-05-23T00:00:00Z,7634
2021-05-22T00:00:00Z,7662
2021-05-21T00:00:00Z,7540
2021-05-20T00:00:00Z,9787
2021-05-19T00:00:00Z,9157
2021-05-18T00:00:00Z,7078
2021-05-17T00:00:00Z,9668
2021-05-16T00:00:00Z,6760
2021-05-15T00:00:00Z,7897
2021-05-14T00:00:00Z,10913
2021-05-13T00:00:00Z,13154
2021-05-12T00:00:00Z,6148
2021-05-11T00:00:00Z,5844
2021-05-10T00:00:00Z,6938
2021-05-09T00:00:00Z,7696
2021-05-08T00:00:00Z,7018
2021-05-07T00:00:00Z,9542
2021-05-06T00:00:00Z,9279
2021-05-05T00:00:00Z,9589
2021-05-04T00:00:00Z,9305
2021-05-03T00:00:00Z,8056
2021-05-02T00:00:00Z,7408
2021-05-01T00:00:00Z,7987
2021-04-30T00:00:00Z,8830
2021-04-29T00:00:00Z,6756
2021-04-28T00:00:00Z,6137
2021-04-27T00:00:00Z,5721
2021-04-26T00:00:00Z,6231
2021-04-25T00:00:00Z,6013
2021-04-24T00:00:00Z,6377
2021-04-23T00:00:00Z,9212
2021-04-22T00:00:00Z,7288
2021-04-21T00:00:00Z,6974
2021-04-20T00:00:00Z,3684
2021-04-19T00:00:00Z,4750
2021-04-18T00:00:00Z,7046
2021-04-17T00:00:00Z,6777
2021-04-16T00:00:00Z,11093
2021-04-15T00:00:00Z,4580
2021-04-14T00:00:00Z,6991
2021-04-13T00:00:00Z,6308
2021-04-12T00:00:00Z,5481
2021-04-11T00:00:00Z,4685
2021-04-10T00:00:00Z,5584
2021-04-09T00:00:00Z,4680
2021-04-08T00:00:00Z,5697
2021-04-07T00:00:00Z,5177
2021-04-06T00:00:00Z,7119
2021-04-05T00:00:00Z,3725
2021-04-04T00:00:00Z,3299
2021-04-03T00:00:00Z,5047
2021-04-02T00:00:00Z,14875
2021-04-01T00:00:00Z,3955
2021-03-31T00:00:00Z,3848
2021-03-30T00:00:00Z,4196
2021-03-29T00:00:00Z,8153
2021-03-28T00:00:00Z,2940
2021-03-27T00:00:00Z,3813
2021-03-26T00:00:00Z,4906
2021-03-25T00:00:00Z,6080
2021-03-24T00:00:00Z,4262
2021-03-23T00:00:00Z,4115
2021-03-22T00:00:00Z,3423
2021-03-21T00:00:00Z,2969
2021-03-20T00:00:00Z,3332
2021-03-19T00:00:00Z,3462
2021-03-18T00:00:00Z,3906
2021-03-17T00:00:00Z,4167
2021-03-16T00:00:00Z,4881
2021-03-15T00:00:00Z,3338
2021-03-14T00:00:00Z,3308
2021-03-13T00:00:00Z,3241
2021-03-12T00:00:00Z,3902
2021-03-11T00:00:00Z,3409
2021-03-10T00:00:00Z,3470
2021-03-09T00:00:00Z,3801
2021-03-08T00:00:00Z,3099
2021-03-07T00:00:00Z,2221
2021-03-06T00:00:00Z,2451
2021-03-05T00:00:00Z,3900
2021-03-04T00:00:00Z,3106
2021-03-03T00:00:00Z,3035
2021-03-02T00:00:00Z,3743
2021-03-01T00:00:00Z,3935
2021-02-28T00:00:00Z,3938
2021-02-27T00:00:00Z,5454
2021-02-26T00:00:00Z,5111
2021-02-25T00:00:00Z,3570
2021-02-24T00:00:00Z,5367
2021-02-23T00:00:00Z,4571
2021-02-22T00:00:00Z,3799
2021-02-21T00:00:00Z,3510
2021-02-20T00:00:00Z,4181
2021-02-19T00:00:00Z,3520
2021-02-18T00:00:00Z,3083
2021-02-17T00:00:00Z,3391
2021-02-16T00:00:00Z,3668
2021-02-15T00:00:00Z,2835
2021-02-14T00:00:00Z,4246
2021-02-13T00:00:00Z,3922
2021-02-12T00:00:00Z,5574
2021-02-11T00:00:00Z,4151
2021-02-10T00:00:00Z,4220
2021-02-09T00:00:00Z,3120
2021-02-08T00:00:00Z,2958
2021-02-07T00:00:00Z,3398
2021-02-06T00:00:00Z,3635
2021-02-05T00:00:00Z,3248
2021-02-04T00:00:00Z,3509
2021-02-03T00:00:00Z,2847
2021-02-02T00:00:00Z,2702
2021-02-01T00:00:00Z,2774
2021-01-31T00:00:00Z,2882
2021-01-30T00:00:00Z,3172
2021-01-29T00:00:00Z,3855
2021-01-28T00:00:00Z,2901
2021-01-27T00:00:00Z,3008
2021-01-26T00:00:00Z,2307
2021-01-25T00:00:00Z,2308
2021-01-24T00:00:00Z,1851
2021-01-23T00:00:00Z,1961
2021-01-22T00:00:00Z,3301
2021-01-21T00:00:00Z,2662
2021-01-20T00:00:00Z,2839
2021-01-19T00:00:00Z,2592
2021-01-18T00:00:00Z,2392
2021-01-17T00:00:00Z,2276
2021-01-16T00:00:00Z,2756
2021-01-15T00:00:00Z,2914
2021-01-14T00:00:00Z,2488
2021-01-13T00:00:00Z,2470
2021-01-12T00:00:00Z,2823
2021-01-11T00:00:00Z,3410
2021-01-10T00:00:00Z,2510
2021-01-09T00:00:00Z,2519
2021-01-08T00:00:00Z,3298
2021-01-07T00:00:00Z,3126
2021-01-06T00:00:00Z,3351
2021-01-05T00:00:00Z,3286
2021-01-04T00:00:00Z,2629
2021-01-03T00:00:00Z,2387
2021-01-02T00:00:00Z,2341
2021-01-01T00:00:00Z,2288
2020-12-31T00:00:00Z,2699
2020-12-30T00:00:00Z,1949
2020-12-29T00:00:00Z,1971
2020-12-28T00:00:00Z,1850
2020-12-27T00:00:00Z,1641
2020-12-26T00:00:00Z,1416
2020-12-25T00:00:00Z,1273
2020-12-24T00:00:00Z,1936
2020-12-23T00:00:00Z,1908
2020-12-22T00:00:00Z,1730
2020-12-21T00:00:00Z,1493
2020-12-20T00:00:00Z,1265
2020-12-19T00:00:00Z,1948
2020-12-18T00:00:00Z,1738
2020-12-17T00:00:00Z,2221
2020-12-16T00:00:00Z,1734
2020-12-15T00:00:00Z,1306
2020-12-14T00:00:00Z,1018
2020-12-13T00:00:00Z,1127
2020-12-12T00:00:00Z,1138
2020-12-11T00:00:00Z,1373
2020-12-10T00:00:00Z,1218
2020-12-09T00:00:00Z,1548
2020-12-08T00:00:00Z,1252
2020-12-07T00:00:00Z,1261
2020-12-06T00:00:00Z,1013
2020-12-05T00:00:00Z,1146
2020-12-04T00:00:00Z,1465
2020-12-03T00:00:00Z,1329
2020-12-02T00:00:00Z,1314
2020-12-01T00:00:00Z,1682
2020-11-30T00:00:00Z,1407
2020-11-29T00:00:00Z,964
2020-11-28T00:00:00Z,1265
2020-11-27T00:00:00Z,1351
2020-11-26T00:00:00Z,2136
2020-11-25T00:00:00Z,1456
2020-11-24T00:00:00Z,1853
2020-11-23T00:00:00Z,1497
2020-11-22T00:00:00Z,1358
2020-11-21T00:00:00Z,2695
2020-11-20T00:00:00Z,1552
2020-11-19T00:00:00Z,1516
2020-11-18T00:00:00Z,1779
2020-11-17T00:00:00Z,1574
2020-11-16T00:00:00Z,1220
2020-11-15T00:00:00Z,895
2020-11-14T00:00:00Z,3288
2020-11-13T00:00:00Z,1217
2020-11-12T00:00:00Z,6730
2020-11-11T00:00:00Z,1003
2020-11-10T00:00:00Z,1256
2020-11-09T00:00:00Z,7787
2020-11-08T00:00:00Z,731
2020-11-07T00:00:00Z,1066
2020-11-06T00:00:00Z,1355
2020-11-05T00:00:00Z,1310
2020-11-04T00:00:00Z,1215
2020-11-03T00:00:00Z,1097
2020-11-02T00:00:00Z,1074
2020-11-01T00:00:00Z,702
2020-10-31T00:00:00Z,780
2020-10-30T00:00:00Z,1052
2020-10-29T00:00:00Z,1064
2020-10-28T00:00:00Z,1049
2020-10-27T00:00:00Z,1059
2020-10-26T00:00:00Z,964
2020-10-25T00:00:00Z,725
2020-10-24T00:00:00Z,747
2020-10-23T00:00:00Z,1913
2020-10-22T00:00:00Z,1105
2020-10-21T00:00:00Z,1044
2020-10-20T00:00:00Z,1015
2020-10-19T00:00:00Z,816
2020-10-18T00:00:00Z,1843
2020-10-17T00:00:00Z,590
2020-10-16T00:00:00Z,897
2020-10-15T00:00:00Z,870
2020-10-14T00:00:00Z,791
2020-10-13T00:00:00Z,3850
2020-10-12T00:00:00Z,683
2020-10-11T00:00:00Z,463
2020-10-10T00:00:00Z,649
2020-10-09T00:00:00Z,841
2020-10-08T00:00:00Z,796
2020-10-07T00:00:00Z,753
2020-10-06T00:00:00Z,799
2020-10-05T00:00:00Z,645
2020-10-04T00:00:00Z,459
2020-10-03T00:00:00Z,558
2020-10-02T00:00:00Z,901
2020-10-01T00:00:00Z,1106
2020-09-30T00:00:00Z,810
2020-09-29T00:00:00Z,618
2020-09-28T00:00:00Z,654
2020-09-27T00:00:00Z,518
2020-09-26T00:00:00Z,706
2020-09-25T00:00:00Z,824
2020-09-24T00:00:00Z,952
2020-09-23T00:00:00Z,1087
2020-09-22T00:00:00Z,883
2020-09-21T00:00:00Z,1568
2020-09-20T00:00:00Z,651
2020-09-19T00:00:00Z,842
2020-09-18T00:00:00Z,641
2020-09-17T00:00:00Z,586
2020-09-16T00:00:00Z,982
2020-09-15T00:00:00Z,939
2020-09-14T00:00:00Z,695
2020-09-13T00:00:00Z,764
2020-09-12T00:00:00Z,888
2020-09-11T00:00:00Z,2487
2020-09-10T00:00:00Z,746
2020-09-09T00:00:00Z,856
2020-09-08T00:00:00Z,987
2020-09-07T00:00:00Z,740
2020-09-06T00:00:00Z,1888
2020-09-05T00:00:00Z,965
2020-09-04T00:00:00Z,1272
2020-09-03T00:00:00Z,789
2020-09-02T00:00:00Z,791
2020-09-01T00:00:00Z,1230
2020-08-31T00:00:00Z,549
2020-08-30T00:00:00Z,478
2020-08-29T00:00:00Z,704
2020-08-28T00:00:00Z,816
2020-08-27T00:00:00Z,800
2020-08-26T00:00:00Z,864
2020-08-25T00:00:00Z,1840
2020-08-24T00:00:00Z,743
2020-08-23T00:00:00Z,880
2020-08-22T00:00:00Z,1009
2020-08-21T00:00:00Z,854
2020-08-20T00:00:00Z,1220
2020-08-19T00:00:00Z,937
2020-08-18T00:00:00Z,1009
2020-08-17T00:00:00Z,1000
2020-08-16T00:00:00Z,1266
2020-08-15T00:00:00Z,1086
2020-08-14T00:00:00Z,845
2020-08-13T00:00:00Z,660
2020-08-12T00:00:00Z,685
2020-08-11T00:00:00Z,954
2020-08-10T00:00:00Z,918
2020-08-09T00:00:00Z,727
2020-08-08T00:00:00Z,1130
2020-08-07T00:00:00Z,979
2020-08-06T00:00:00Z,1039
2020-08-05T00:00:00Z,971
2020-08-04T00:00:00Z,986
2020-08-03T00:00:00Z,1210
2020-08-02T00:00:00Z,869
2020-08-01T00:00:00Z,968
2020-07-31T00:00:00Z,917
2020-07-30T00:00:00Z,839
2020-07-29T00:00:00Z,750
2020-07-28T00:00:00Z,1200
2020-07-27T00:00:00Z,1452
2020-07-26T00:00:00Z,1168
2020-07-25T00:00:00Z,671
2020-07-24T00:00:00Z,808
2020-07-23T00:00:00Z,882
2020-07-22T00:00:00Z,794
2020-07-21T00:00:00Z,624
2020-07-20T00:00:00Z,668
2020-07-19T00:00:00Z,540
2020-07-18T00:00:00Z,637
2020-07-17T00:00:00Z,667
2020-07-16T00:00:00Z,779
2020-07-15T00:00:00Z,937
2020-07-14T00:00:00Z,764
2020-07-13T00:00:00Z,933
2020-07-12T00:00:00Z,502
2020-07-11T00:00:00Z,593
2020-07-10T00:00:00Z,733
2020-07-09T00:00:00Z,4563
2020-07-08T00:00:00Z,970
2020-07-07T00:00:00Z,745
2020-07-06T00:00:00Z,487
2020-07-05T00:00:00Z,374
2020-07-04T00:00:00Z,391
2020-07-03T00:00:00Z,577
2020-07-02T00:00:00Z,834
2020-07-01T00:00:00Z,720
2020-06-30T00:00:00Z,1744
2020-06-29T00:00:00Z,555
2020-06-28T00:00:00Z,605
2020-06-27T00:00:00Z,495
2020-06-26T00:00:00Z,529
2020-06-25T00:00:00Z,593
2020-06-24T00:00:00Z,825
2020-06-23T00:00:00Z,627
2020-06-22T00:00:00Z,716
2020-06-21T00:00:00Z,454
2020-06-20T00:00:00Z,531
2020-06-19T00:00:00Z,649
2020-06-18T00:00:00Z,518
2020-06-17T00:00:00Z,558
2020-06-16T00:00:00Z,428
2020-06-15T00:00:00Z,579
2020-06-14T00:00:00Z,368
2020-06-13T00:00:00Z,322
2020-06-12T00:00:00Z,534
2020-06-11T00:00:00Z,688
2020-06-10T00:00:00Z,575
2020-06-09T00:00:00Z,554
2020-06-08T00:00:00Z,501
2020-06-07T00:00:00Z,460
2020-06-06T00:00:00Z,401
2020-06-05T00:00:00Z,563
2020-06-04T00:00:00Z,853
2020-06-03T00:00:00Z,685
2020-06-02T00:00:00Z,891
2020-06-01T00:00:00Z,751
2020-05-31T00:00:00Z,466
2020-05-30T00:00:00Z,663
2020-05-29T00:00:00Z,566
2020-05-28T00:00:00Z,523
2020-05-27T00:00:00Z,569
2020-05-26T00:00:00Z,600
2020-05-25T00:00:00Z,550
2020-05-24T00:00:00Z,404
2020-05-23T00:00:00Z,407
2020-05-22T00:00:00Z,595
2020-05-21T00:00:00Z,650
2020-05-20T00:00:00Z,563
2020-05-19T00:00:00Z,450
2020-05-18T00:00:00Z,506
2020-05-17T00:00:00Z,365
2020-05-16T00:00:00Z,335
2020-05-15T00:00:00Z,500
2020-05-14T00:00:00Z,541
2020-05-13T00:00:00Z,514
2020-05-12T00:00:00Z,609
2020-05-11T00:00:00Z,693
2020-05-10T00:00:00Z,725
2020-05-09T00:00:00Z,432
2020-05-08T00:00:00Z,647
2020-05-07T00:00:00Z,605
2020-05-06T00:00:00Z,577
2020-05-05T00:00:00Z,567
2020-05-04T00:00:00Z,547
2020-05-03T00:00:00Z,355
2020-05-02T00:00:00Z,340
2020-05-01T00:00:00Z,518
2020-04-30T00:00:00Z,616
2020-04-29T00:00:00Z,679
2020-04-28T00:00:00Z,440
2020-04-27T00:00:00Z,435
2020-04-26T00:00:00Z,277
2020-04-25T00:00:00Z,338
2020-04-24T00:00:00Z,471
2020-04-23T00:00:00Z,478
2020-04-22T00:00:00Z,515
2020-04-21T00:00:00Z,335
2020-04-20T00:00:00Z,459
2020-04-19T00:00:00Z,497
2020-04-18T00:00:00Z,552
2020-04-17T00:00:00Z,539
2020-04-16T00:00:00Z,756
2020-04-15T00:00:00Z,642
2020-04-14T00:00:00Z,519
2020-04-13T00:00:00Z,699
2020-04-12T00:00:00Z,459
2020-04-11T00:00:00Z,471
2020-04-10T00:00:00Z,1171
2020-04-09T00:00:00Z,586
2020-04-08T00:00:00Z,606
2020-04-07T00:00:00Z,1288
2020-04-06T00:00:00Z,763
2020-04-05T00:00:00Z,536
2020-04-04T00:00:00Z,441
2020-04-03T00:00:00Z,630
2020-04-02T00:00:00Z,721
2020-04-01T00:00:00Z,590
2020-03-31T00:00:00Z,548
2020-03-30T00:00:00Z,642
2020-03-29T00:00:00Z,417
2020-03-28T00:00:00Z,671
2020-03-27T00:00:00Z,732
2020-03-26T00:00:00Z,611
2020-03-25T00:00:00Z,571
2020-03-24T00:00:00Z,781
2020-03-23T00:00:00Z,659
2020-03-22T00:00:00Z,443
2020-03-21T00:00:00Z,1344
2020-03-20T00:00:00Z,956
2020-03-19T00:00:00Z,1118
2020-03-18T00:00:00Z,796
2020-03-17T00:00:00Z,1738
2020-03-16T00:00:00Z,1333
2020-03-15T00:00:00Z,528
2020-03-14T00:00:00Z,891
2020-03-13T00:00:00Z,2153
2020-03-12T00:00:00Z,1725
2020-03-11T00:00:00Z,484
2020-03-10T00:00:00Z,649
2020-03-09T00:00:00Z,914
2020-03-08T00:00:00Z,591
2020-03-07T00:00:00Z,432
2020-03-06T00:00:00Z,554
2020-03-05T00:00:00Z,539
2020-03-04T00:00:00Z,515
2020-03-03T00:00:00Z,531
2020-03-02T00:00:00Z,1013
2020-03-01T00:00:00Z,385
2020-02-29T00:00:00Z,360
2020-02-28T00:00:00Z,1026
2020-02-27T00:00:00Z,611
2020-02-26T00:00:00Z,824
2020-02-25T00:00:00Z,694
2020-02-24T00:00:00Z,464
2020-02-23T00:00:00Z,394
2020-02-22T00:00:00Z,334
2020-02-21T00:00:00Z,519
2020-02-20T00:00:00Z,611
2020-02-19T00:00:00Z,549
2020-02-18T00:00:00Z,662
2020-02-17T00:00:00Z,497
2020-02-16T00:00:00Z,525
2020-02-15T00:00:00Z,613
2020-02-14T00:00:00Z,599
2020-02-13T00:00:00Z,664
2020-02-12T00:00:00Z,1000
2020-02-11T00:00:00Z,609
2020-02-10T00:00:00Z,494
2020-02-09T00:00:00Z,530
2020-02-08T00:00:00Z,434
2020-02-07T00:00:00Z,534
2020-02-06T00:00:00Z,615
2020-02-05T00:00:00Z,545
2020-02-04T00:00:00Z,494
2020-02-03T00:00:00Z,417
2020-02-02T00:00:00Z,365
2020-02-01T00:00:00Z,1557
2020-01-31T00:00:00Z,463
2020-01-30T00:00:00Z,1126
2020-01-29T00:00:00Z,578
2020-01-28T00:00:00Z,431
2020-01-27T00:00:00Z,424
2020-01-26T00:00:00Z,236
2020-01-25T00:00:00Z,271
2020-01-24T00:00:00Z,408
2020-01-23T00:00:00Z,367
2020-01-22T00:00:00Z,474
2020-01-21T00:00:00Z,511
2020-01-20T00:00:00Z,393
2020-01-19T00:00:00Z,353
2020-01-18T00:00:00Z,379
2020-01-17T00:00:00Z,535
2020-01-16T00:00:00Z,610
2020-01-15T00:00:00Z,653
2020-01-14T00:00:00Z,635
2020-01-13T00:00:00Z,295
2020-01-12T00:00:00Z,234
2020-01-11T00:00:00Z,324
2020-01-10T00:00:00Z,348
2020-01-09T00:00:00Z,341
2020-01-08T00:00:00Z,538
2020-01-07T00:00:00Z,424
2020-01-06T00:00:00Z,350
2020-01-05T00:00:00Z,222
2020-01-04T00:00:00Z,238
2020-01-03T00:00:00Z,307
2020-01-02T00:00:00Z,279
2020-01-01T00:00:00Z,163
2019-12-31T00:00:00Z,262
2019-12-30T00:00:00Z,261
2019-12-29T00:00:00Z,211
2019-12-28T00:00:00Z,239
2019-12-27T00:00:00Z,342
2019-12-26T00:00:00Z,314
2019-12-25T00:00:00Z,173
2019-12-24T00:00:00Z,308
2019-12-23T00:00:00Z,316
2019-12-22T00:00:00Z,206
2019-12-21T00:00:00Z,218
2019-12-20T00:00:00Z,297
2019-12-19T00:00:00Z,341
2019-12-18T00:00:00Z,502
2019-12-17T00:00:00Z,416
2019-12-16T00:00:00Z,298
2019-12-15T00:00:00Z,209
2019-12-14T00:00:00Z,241
2019-12-13T00:00:00Z,307
2019-12-12T00:00:00Z,275
2019-12-11T00:00:00Z,411
2019-12-10T00:00:00Z,338
2019-12-09T00:00:00Z,253
2019-12-08T00:00:00Z,216
2019-12-07T00:00:00Z,256
2019-12-06T00:00:00Z,289
2019-12-05T00:00:00Z,322
2019-12-04T00:00:00Z,327
2019-12-03T00:00:00Z,305
2019-12-02T00:00:00Z,380
2019-12-01T00:00:00Z,289
2019-11-30T00:00:00Z,251
2019-11-29T00:00:00Z,1174
2019-11-28T00:00:00Z,297
2019-11-27T00:00:00Z,622
2019-11-26T00:00:00Z,419
2019-11-25T00:00:00Z,533
2019-11-24T00:00:00Z,276
2019-11-23T00:00:00Z,357
2019-11-22T00:00:00Z,794
2019-11-21T00:00:00Z,471
2019-11-20T00:00:00Z,265
2019-11-19T00:00:00Z,339
2019-11-18T00:00:00Z,372
2019-11-17T00:00:00Z,230
2019-11-16T00:00:00Z,268
2019-11-15T00:00:00Z,361
2019-11-14T00:00:00Z,326
2019-11-13T00:00:00Z,281
2019-11-12T00:00:00Z,399
2019-11-11T00:00:00Z,229
