Datetime,Exchange Depositing Transactions
2024-02-27T00:00:00Z,6820
2024-02-26T00:00:00Z,5823
2024-02-25T00:00:00Z,3547
2024-02-24T00:00:00Z,3578
2024-02-23T00:00:00Z,5440
2024-02-22T00:00:00Z,5476
2024-02-21T00:00:00Z,5278
2024-02-20T00:00:00Z,5668
2024-02-19T00:00:00Z,4956
2024-02-18T00:00:00Z,3488
2024-02-17T00:00:00Z,4349
2024-02-16T00:00:00Z,5783
2024-02-15T00:00:00Z,6421
2024-02-14T00:00:00Z,5649
2024-02-13T00:00:00Z,5933
2024-02-12T00:00:00Z,5087
2024-02-11T00:00:00Z,3963
2024-02-10T00:00:00Z,4435
2024-02-09T00:00:00Z,6444
2024-02-08T00:00:00Z,6719
2024-02-07T00:00:00Z,5309
2024-02-06T00:00:00Z,5388
2024-02-05T00:00:00Z,6236
2024-02-04T00:00:00Z,3866
2024-02-03T00:00:00Z,4006
2024-02-02T00:00:00Z,6662
2024-02-01T00:00:00Z,6382
2024-01-31T00:00:00Z,6996
2024-01-30T00:00:00Z,6068
2024-01-29T00:00:00Z,5290
2024-01-28T00:00:00Z,3668
2024-01-27T00:00:00Z,3970
2024-01-26T00:00:00Z,5892
2024-01-25T00:00:00Z,5025
2024-01-24T00:00:00Z,5353
2024-01-23T00:00:00Z,6937
2024-01-22T00:00:00Z,6199
2024-01-21T00:00:00Z,3870
2024-01-20T00:00:00Z,4281
2024-01-19T00:00:00Z,6146
2024-01-18T00:00:00Z,6609
2024-01-17T00:00:00Z,5648
2024-01-16T00:00:00Z,5177
2024-01-15T00:00:00Z,5041
2024-01-14T00:00:00Z,3712
2024-01-13T00:00:00Z,4205
2024-01-12T00:00:00Z,6855
2024-01-11T00:00:00Z,7442
2024-01-10T00:00:00Z,6164
2024-01-09T00:00:00Z,6386
2024-01-08T00:00:00Z,6458
2024-01-07T00:00:00Z,3572
2024-01-06T00:00:00Z,4192
2024-01-05T00:00:00Z,6329
2024-01-04T00:00:00Z,7254
2024-01-03T00:00:00Z,7301
2024-01-02T00:00:00Z,7332
2024-01-01T00:00:00Z,4641
2023-12-31T00:00:00Z,4887
2023-12-30T00:00:00Z,5916
2023-12-29T00:00:00Z,6991
2023-12-28T00:00:00Z,6717
2023-12-27T00:00:00Z,5694
2023-12-26T00:00:00Z,6267
2023-12-25T00:00:00Z,4555
2023-12-24T00:00:00Z,4882
2023-12-23T00:00:00Z,4935
2023-12-22T00:00:00Z,6840
2023-12-21T00:00:00Z,5658
2023-12-20T00:00:00Z,5710
2023-12-19T00:00:00Z,5720
2023-12-18T00:00:00Z,10272
2023-12-17T00:00:00Z,4150
2023-12-16T00:00:00Z,4862
2023-12-15T00:00:00Z,6036
2023-12-14T00:00:00Z,6734
2023-12-13T00:00:00Z,5743
2023-12-12T00:00:00Z,5108
2023-12-11T00:00:00Z,7275
2023-12-10T00:00:00Z,4715
2023-12-09T00:00:00Z,5575
2023-12-08T00:00:00Z,9370
2023-12-07T00:00:00Z,6694
2023-12-06T00:00:00Z,6884
2023-12-05T00:00:00Z,6728
2023-12-04T00:00:00Z,6844
2023-12-03T00:00:00Z,3965
2023-12-02T00:00:00Z,4257
2023-12-01T00:00:00Z,6406
2023-11-30T00:00:00Z,5658
2023-11-29T00:00:00Z,5485
2023-11-28T00:00:00Z,4972
2023-11-27T00:00:00Z,5525
2023-11-26T00:00:00Z,3591
2023-11-25T00:00:00Z,3758
2023-11-24T00:00:00Z,5077
2023-11-23T00:00:00Z,4941
2023-11-22T00:00:00Z,5490
2023-11-21T00:00:00Z,5688
2023-11-20T00:00:00Z,5466
2023-11-19T00:00:00Z,3388
2023-11-18T00:00:00Z,4869
2023-11-17T00:00:00Z,5595
2023-11-16T00:00:00Z,6112
2023-11-15T00:00:00Z,5647
2023-11-14T00:00:00Z,5486
2023-11-13T00:00:00Z,5636
2023-11-12T00:00:00Z,3753
2023-11-11T00:00:00Z,4562
2023-11-10T00:00:00Z,6018
2023-11-09T00:00:00Z,6145
2023-11-08T00:00:00Z,4452
2023-11-07T00:00:00Z,6269
2023-11-06T00:00:00Z,5288
2023-11-05T00:00:00Z,3697
2023-11-04T00:00:00Z,3900
2023-11-03T00:00:00Z,5817
2023-11-02T00:00:00Z,7154
2023-11-01T00:00:00Z,6070
2023-10-31T00:00:00Z,6836
2023-10-30T00:00:00Z,5336
2023-10-29T00:00:00Z,3133
2023-10-28T00:00:00Z,3728
2023-10-27T00:00:00Z,5374
2023-10-26T00:00:00Z,5599
2023-10-25T00:00:00Z,5770
2023-10-24T00:00:00Z,6744
2023-10-23T00:00:00Z,5848
2023-10-22T00:00:00Z,3158
2023-10-21T00:00:00Z,3491
2023-10-20T00:00:00Z,5091
2023-10-19T00:00:00Z,4630
2023-10-18T00:00:00Z,5498
2023-10-17T00:00:00Z,4776
2023-10-16T00:00:00Z,6135
2023-10-15T00:00:00Z,2771
2023-10-14T00:00:00Z,3545
2023-10-13T00:00:00Z,4660
2023-10-12T00:00:00Z,5734
2023-10-11T00:00:00Z,5833
2023-10-10T00:00:00Z,5306
2023-10-09T00:00:00Z,4844
2023-10-08T00:00:00Z,2703
2023-10-07T00:00:00Z,2711
2023-10-06T00:00:00Z,7688
2023-10-05T00:00:00Z,8885
2023-10-04T00:00:00Z,4942
2023-10-03T00:00:00Z,4976
2023-10-02T00:00:00Z,6415
2023-10-01T00:00:00Z,3505
2023-09-30T00:00:00Z,3557
2023-09-29T00:00:00Z,5358
2023-09-28T00:00:00Z,4596
2023-09-27T00:00:00Z,4437
2023-09-26T00:00:00Z,4159
2023-09-25T00:00:00Z,5660
2023-09-24T00:00:00Z,3309
2023-09-23T00:00:00Z,2556
2023-09-22T00:00:00Z,4063
2023-09-21T00:00:00Z,4132
2023-09-20T00:00:00Z,4289
2023-09-19T00:00:00Z,4140
2023-09-18T00:00:00Z,4235
2023-09-17T00:00:00Z,2401
2023-09-16T00:00:00Z,3667
2023-09-15T00:00:00Z,5125
2023-09-14T00:00:00Z,3893
2023-09-13T00:00:00Z,4705
2023-09-12T00:00:00Z,4604
2023-09-11T00:00:00Z,4698
2023-09-10T00:00:00Z,2762
2023-09-09T00:00:00Z,2707
2023-09-08T00:00:00Z,4274
2023-09-07T00:00:00Z,3843
2023-09-06T00:00:00Z,4268
2023-09-05T00:00:00Z,4619
2023-09-04T00:00:00Z,4175
2023-09-03T00:00:00Z,2850
2023-09-02T00:00:00Z,3304
2023-09-01T00:00:00Z,5621
2023-08-31T00:00:00Z,5125
2023-08-30T00:00:00Z,4271
2023-08-29T00:00:00Z,4431
2023-08-28T00:00:00Z,3999
2023-08-27T00:00:00Z,2493
2023-08-26T00:00:00Z,2779
2023-08-25T00:00:00Z,4187
2023-08-24T00:00:00Z,4075
2023-08-23T00:00:00Z,4519
2023-08-22T00:00:00Z,4543
2023-08-21T00:00:00Z,5289
2023-08-20T00:00:00Z,2536
2023-08-19T00:00:00Z,3324
2023-08-18T00:00:00Z,5712
2023-08-17T00:00:00Z,5592
2023-08-16T00:00:00Z,4429
2023-08-15T00:00:00Z,4520
2023-08-14T00:00:00Z,3966
2023-08-13T00:00:00Z,3288
2023-08-12T00:00:00Z,2681
2023-08-11T00:00:00Z,4106
2023-08-10T00:00:00Z,3984
2023-08-09T00:00:00Z,3929
2023-08-08T00:00:00Z,6428
2023-08-07T00:00:00Z,4685
2023-08-06T00:00:00Z,2493
2023-08-05T00:00:00Z,2697
2023-08-04T00:00:00Z,4198
2023-08-03T00:00:00Z,5125
2023-08-02T00:00:00Z,4727
2023-08-01T00:00:00Z,6070
2023-07-31T00:00:00Z,15824
2023-07-30T00:00:00Z,2727
2023-07-29T00:00:00Z,3102
2023-07-28T00:00:00Z,4008
2023-07-27T00:00:00Z,4550
2023-07-26T00:00:00Z,12165
2023-07-25T00:00:00Z,3941
2023-07-24T00:00:00Z,5833
2023-07-23T00:00:00Z,3527
2023-07-22T00:00:00Z,7253
2023-07-21T00:00:00Z,8284
2023-07-20T00:00:00Z,5219
2023-07-19T00:00:00Z,4623
2023-07-18T00:00:00Z,4766
2023-07-17T00:00:00Z,5552
2023-07-16T00:00:00Z,5142
2023-07-15T00:00:00Z,3540
2023-07-14T00:00:00Z,6212
2023-07-13T00:00:00Z,5783
2023-07-12T00:00:00Z,5507
2023-07-11T00:00:00Z,5719
2023-07-10T00:00:00Z,6143
2023-07-09T00:00:00Z,4661
2023-07-08T00:00:00Z,5694
2023-07-07T00:00:00Z,7807
2023-07-06T00:00:00Z,5668
2023-07-05T00:00:00Z,5770
2023-07-04T00:00:00Z,5964
2023-07-03T00:00:00Z,6358
2023-07-02T00:00:00Z,4704
2023-07-01T00:00:00Z,5795
2023-06-30T00:00:00Z,8363
2023-06-29T00:00:00Z,5767
2023-06-28T00:00:00Z,5222
2023-06-27T00:00:00Z,5370
2023-06-26T00:00:00Z,4337
2023-06-25T00:00:00Z,3295
2023-06-24T00:00:00Z,3334
2023-06-23T00:00:00Z,4550
2023-06-22T00:00:00Z,4253
2023-06-21T00:00:00Z,5630
2023-06-20T00:00:00Z,4392
2023-06-19T00:00:00Z,3637
2023-06-18T00:00:00Z,2311
2023-06-17T00:00:00Z,2993
2023-06-16T00:00:00Z,4500
2023-06-15T00:00:00Z,5676
2023-06-14T00:00:00Z,4142
2023-06-13T00:00:00Z,4263
2023-06-12T00:00:00Z,4226
2023-06-11T00:00:00Z,10587
2023-06-10T00:00:00Z,33585
2023-06-09T00:00:00Z,5273
2023-06-08T00:00:00Z,18945
2023-06-07T00:00:00Z,4373
2023-06-06T00:00:00Z,4472
2023-06-05T00:00:00Z,5063
2023-06-04T00:00:00Z,2725
2023-06-03T00:00:00Z,2966
2023-06-02T00:00:00Z,4641
2023-06-01T00:00:00Z,4413
2023-05-31T00:00:00Z,4806
2023-05-30T00:00:00Z,10560
2023-05-29T00:00:00Z,3239
2023-05-28T00:00:00Z,2194
2023-05-27T00:00:00Z,2486
2023-05-26T00:00:00Z,3620
2023-05-25T00:00:00Z,3742
2023-05-24T00:00:00Z,4115
2023-05-23T00:00:00Z,5939
2023-05-22T00:00:00Z,6054
2023-05-21T00:00:00Z,2202
2023-05-20T00:00:00Z,2556
2023-05-19T00:00:00Z,3455
2023-05-18T00:00:00Z,5209
2023-05-17T00:00:00Z,10437
2023-05-16T00:00:00Z,4998
2023-05-15T00:00:00Z,3849
2023-05-14T00:00:00Z,2424
2023-05-13T00:00:00Z,3416
2023-05-12T00:00:00Z,4106
2023-05-11T00:00:00Z,3660
2023-05-10T00:00:00Z,3726
2023-05-09T00:00:00Z,4115
2023-05-08T00:00:00Z,4802
2023-05-07T00:00:00Z,2430
2023-05-06T00:00:00Z,3106
2023-05-05T00:00:00Z,4519
2023-05-04T00:00:00Z,3790
2023-05-03T00:00:00Z,4782
2023-05-02T00:00:00Z,4252
2023-05-01T00:00:00Z,3903
2023-04-30T00:00:00Z,2729
2023-04-29T00:00:00Z,3407
2023-04-28T00:00:00Z,4256
2023-04-27T00:00:00Z,4189
2023-04-26T00:00:00Z,4671
2023-04-25T00:00:00Z,4193
2023-04-24T00:00:00Z,3818
2023-04-23T00:00:00Z,2644
2023-04-22T00:00:00Z,3140
2023-04-21T00:00:00Z,10933
2023-04-20T00:00:00Z,4296
2023-04-19T00:00:00Z,4263
2023-04-18T00:00:00Z,4120
2023-04-17T00:00:00Z,5354
2023-04-16T00:00:00Z,3172
2023-04-15T00:00:00Z,3548
2023-04-14T00:00:00Z,5569
2023-04-13T00:00:00Z,4572
2023-04-12T00:00:00Z,4768
2023-04-11T00:00:00Z,5358
2023-04-10T00:00:00Z,4385
2023-04-09T00:00:00Z,2822
2023-04-08T00:00:00Z,2684
2023-04-07T00:00:00Z,3603
2023-04-06T00:00:00Z,4208
2023-04-05T00:00:00Z,4613
2023-04-04T00:00:00Z,4843
2023-04-03T00:00:00Z,5387
2023-04-02T00:00:00Z,3206
2023-04-01T00:00:00Z,3797
2023-03-31T00:00:00Z,5817
2023-03-30T00:00:00Z,4874
2023-03-29T00:00:00Z,5711
2023-03-28T00:00:00Z,9142
2023-03-27T00:00:00Z,4209
2023-03-26T00:00:00Z,2545
2023-03-25T00:00:00Z,2797
2023-03-24T00:00:00Z,4344
2023-03-23T00:00:00Z,5497
2023-03-22T00:00:00Z,5488
2023-03-21T00:00:00Z,6648
2023-03-20T00:00:00Z,5341
2023-03-19T00:00:00Z,3653
2023-03-18T00:00:00Z,3228
2023-03-17T00:00:00Z,5537
2023-03-16T00:00:00Z,4413
2023-03-15T00:00:00Z,5112
2023-03-14T00:00:00Z,9786
2023-03-13T00:00:00Z,11485
2023-03-12T00:00:00Z,9546
2023-03-11T00:00:00Z,27925
2023-03-10T00:00:00Z,12061
2023-03-09T00:00:00Z,6400
2023-03-08T00:00:00Z,4659
2023-03-07T00:00:00Z,5289
2023-03-06T00:00:00Z,6242
2023-03-05T00:00:00Z,3396
2023-03-04T00:00:00Z,3490
2023-03-03T00:00:00Z,8223
2023-03-02T00:00:00Z,6344
2023-03-01T00:00:00Z,6124
2023-02-28T00:00:00Z,7359
2023-02-27T00:00:00Z,5253
2023-02-26T00:00:00Z,3330
2023-02-25T00:00:00Z,3620
2023-02-24T00:00:00Z,5501
2023-02-23T00:00:00Z,4558
2023-02-22T00:00:00Z,5133
2023-02-21T00:00:00Z,4957
2023-02-20T00:00:00Z,6120
2023-02-19T00:00:00Z,4107
2023-02-18T00:00:00Z,4041
2023-02-17T00:00:00Z,5614
2023-02-16T00:00:00Z,6833
2023-02-15T00:00:00Z,5997
2023-02-14T00:00:00Z,11725
2023-02-13T00:00:00Z,6427
2023-02-12T00:00:00Z,3892
2023-02-11T00:00:00Z,3799
2023-02-10T00:00:00Z,7668
2023-02-09T00:00:00Z,6647
2023-02-08T00:00:00Z,5724
2023-02-07T00:00:00Z,7146
2023-02-06T00:00:00Z,6388
2023-02-05T00:00:00Z,4016
2023-02-04T00:00:00Z,4141
2023-02-03T00:00:00Z,6864
2023-02-02T00:00:00Z,7954
2023-02-01T00:00:00Z,7006
2023-01-31T00:00:00Z,6387
2023-01-30T00:00:00Z,5809
2023-01-29T00:00:00Z,3564
2023-01-28T00:00:00Z,3606
2023-01-27T00:00:00Z,10919
2023-01-26T00:00:00Z,6194
2023-01-25T00:00:00Z,7438
2023-01-24T00:00:00Z,6147
2023-01-23T00:00:00Z,5760
2023-01-22T00:00:00Z,5451
2023-01-21T00:00:00Z,5940
2023-01-20T00:00:00Z,11631
2023-01-19T00:00:00Z,6325
2023-01-18T00:00:00Z,6539
2023-01-17T00:00:00Z,5983
2023-01-16T00:00:00Z,7548
2023-01-15T00:00:00Z,4415
2023-01-14T00:00:00Z,6911
2023-01-13T00:00:00Z,8942
2023-01-12T00:00:00Z,7448
2023-01-11T00:00:00Z,8006
2023-01-10T00:00:00Z,5807
2023-01-09T00:00:00Z,7232
2023-01-08T00:00:00Z,3081
2023-01-07T00:00:00Z,7084
2023-01-06T00:00:00Z,7133
2023-01-05T00:00:00Z,7603
2023-01-04T00:00:00Z,6855
2023-01-03T00:00:00Z,6940
2023-01-02T00:00:00Z,4939
2023-01-01T00:00:00Z,3137
2022-12-31T00:00:00Z,4042
2022-12-30T00:00:00Z,5546
2022-12-29T00:00:00Z,5491
2022-12-28T00:00:00Z,4963
2022-12-27T00:00:00Z,5256
2022-12-26T00:00:00Z,3754
2022-12-25T00:00:00Z,2287
2022-12-24T00:00:00Z,3082
2022-12-23T00:00:00Z,5286
2022-12-22T00:00:00Z,5002
2022-12-21T00:00:00Z,4838
2022-12-20T00:00:00Z,5235
2022-12-19T00:00:00Z,5689
2022-12-18T00:00:00Z,3079
2022-12-17T00:00:00Z,7055
2022-12-16T00:00:00Z,6237
2022-12-15T00:00:00Z,5787
2022-12-14T00:00:00Z,5027
2022-12-13T00:00:00Z,9324
2022-12-12T00:00:00Z,5762
2022-12-11T00:00:00Z,3163
2022-12-10T00:00:00Z,3380
2022-12-09T00:00:00Z,4498
2022-12-08T00:00:00Z,4890
2022-12-07T00:00:00Z,5150
2022-12-06T00:00:00Z,5882
2022-12-05T00:00:00Z,6462
2022-12-04T00:00:00Z,2860
2022-12-03T00:00:00Z,4202
2022-12-02T00:00:00Z,6079
2022-12-01T00:00:00Z,7452
2022-11-30T00:00:00Z,7528
2022-11-29T00:00:00Z,6272
2022-11-28T00:00:00Z,5997
2022-11-27T00:00:00Z,4658
2022-11-26T00:00:00Z,8922
2022-11-25T00:00:00Z,5776
2022-11-24T00:00:00Z,18567
2022-11-23T00:00:00Z,5747
2022-11-22T00:00:00Z,6743
2022-11-21T00:00:00Z,7888
2022-11-20T00:00:00Z,5349
2022-11-19T00:00:00Z,3792
2022-11-18T00:00:00Z,7070
2022-11-17T00:00:00Z,8583
2022-11-16T00:00:00Z,5879
2022-11-15T00:00:00Z,24433
2022-11-14T00:00:00Z,30356
2022-11-13T00:00:00Z,8799
2022-11-12T00:00:00Z,6260
2022-11-11T00:00:00Z,8981
2022-11-10T00:00:00Z,19196
2022-11-09T00:00:00Z,41404
2022-11-08T00:00:00Z,11290
2022-11-07T00:00:00Z,7421
2022-11-06T00:00:00Z,3548
2022-11-05T00:00:00Z,3702
2022-11-04T00:00:00Z,5477
2022-11-03T00:00:00Z,5049
2022-11-02T00:00:00Z,5481
2022-11-01T00:00:00Z,5655
2022-10-31T00:00:00Z,7609
2022-10-30T00:00:00Z,5362
2022-10-29T00:00:00Z,4153
2022-10-28T00:00:00Z,6297
2022-10-27T00:00:00Z,8999
2022-10-26T00:00:00Z,8689
2022-10-25T00:00:00Z,4715
2022-10-24T00:00:00Z,8577
2022-10-23T00:00:00Z,2353
2022-10-22T00:00:00Z,2652
2022-10-21T00:00:00Z,3846
2022-10-20T00:00:00Z,3496
2022-10-19T00:00:00Z,3610
2022-10-18T00:00:00Z,4382
2022-10-17T00:00:00Z,6396
2022-10-16T00:00:00Z,2503
2022-10-15T00:00:00Z,2782
2022-10-14T00:00:00Z,4130
2022-10-13T00:00:00Z,4827
2022-10-12T00:00:00Z,4148
2022-10-11T00:00:00Z,4658
2022-10-10T00:00:00Z,6019
2022-10-09T00:00:00Z,2567
2022-10-08T00:00:00Z,2979
2022-10-07T00:00:00Z,4438
2022-10-06T00:00:00Z,6179
2022-10-05T00:00:00Z,4318
2022-10-04T00:00:00Z,6319
2022-10-03T00:00:00Z,7036
2022-10-02T00:00:00Z,5085
2022-10-01T00:00:00Z,5752
2022-09-30T00:00:00Z,7692
2022-09-29T00:00:00Z,8894
2022-09-28T00:00:00Z,7203
2022-09-27T00:00:00Z,11330
2022-09-26T00:00:00Z,7244
2022-09-25T00:00:00Z,4375
2022-09-24T00:00:00Z,5284
2022-09-23T00:00:00Z,7421
2022-09-22T00:00:00Z,7025
2022-09-21T00:00:00Z,8014
2022-09-20T00:00:00Z,8485
2022-09-19T00:00:00Z,8560
2022-09-18T00:00:00Z,6957
2022-09-17T00:00:00Z,4792
2022-09-16T00:00:00Z,6520
2022-09-15T00:00:00Z,6684
2022-09-14T00:00:00Z,7785
2022-09-13T00:00:00Z,7038
2022-09-12T00:00:00Z,6671
2022-09-11T00:00:00Z,4658
2022-09-10T00:00:00Z,5061
2022-09-09T00:00:00Z,7172
2022-09-08T00:00:00Z,6519
2022-09-07T00:00:00Z,7616
2022-09-06T00:00:00Z,8338
2022-09-05T00:00:00Z,6673
2022-09-04T00:00:00Z,4278
2022-09-03T00:00:00Z,5122
2022-09-02T00:00:00Z,8481
2022-09-01T00:00:00Z,9656
2022-08-31T00:00:00Z,7114
2022-08-30T00:00:00Z,6616
2022-08-29T00:00:00Z,7156
2022-08-28T00:00:00Z,4412
2022-08-27T00:00:00Z,5416
2022-08-26T00:00:00Z,6317
2022-08-25T00:00:00Z,5544
2022-08-24T00:00:00Z,5902
2022-08-23T00:00:00Z,6157
2022-08-22T00:00:00Z,6437
2022-08-21T00:00:00Z,5107
2022-08-20T00:00:00Z,4362
2022-08-19T00:00:00Z,7886
2022-08-18T00:00:00Z,5773
2022-08-17T00:00:00Z,6685
2022-08-16T00:00:00Z,6728
2022-08-15T00:00:00Z,7172
2022-08-14T00:00:00Z,4826
2022-08-13T00:00:00Z,5646
2022-08-12T00:00:00Z,6353
2022-08-11T00:00:00Z,7169
2022-08-10T00:00:00Z,6978
2022-08-09T00:00:00Z,7146
2022-08-08T00:00:00Z,8602
2022-08-07T00:00:00Z,4718
2022-08-06T00:00:00Z,6079
2022-08-05T00:00:00Z,7176
2022-08-04T00:00:00Z,7104
2022-08-03T00:00:00Z,7998
2022-08-02T00:00:00Z,9051
2022-08-01T00:00:00Z,39760
2022-07-31T00:00:00Z,5250
2022-07-30T00:00:00Z,6291
2022-07-29T00:00:00Z,9008
2022-07-28T00:00:00Z,10025
2022-07-27T00:00:00Z,7273
2022-07-26T00:00:00Z,9810
2022-07-25T00:00:00Z,7101
2022-07-24T00:00:00Z,4736
2022-07-23T00:00:00Z,5197
2022-07-22T00:00:00Z,6874
2022-07-21T00:00:00Z,7084
2022-07-20T00:00:00Z,8151
2022-07-19T00:00:00Z,8626
2022-07-18T00:00:00Z,8113
2022-07-17T00:00:00Z,4961
2022-07-16T00:00:00Z,5302
2022-07-15T00:00:00Z,7249
2022-07-14T00:00:00Z,6808
2022-07-13T00:00:00Z,7330
2022-07-12T00:00:00Z,7516
2022-07-11T00:00:00Z,7405
2022-07-10T00:00:00Z,5095
2022-07-09T00:00:00Z,5503
2022-07-08T00:00:00Z,7471
2022-07-07T00:00:00Z,7847
2022-07-06T00:00:00Z,8922
2022-07-05T00:00:00Z,8806
2022-07-04T00:00:00Z,9752
2022-07-03T00:00:00Z,6455
2022-07-02T00:00:00Z,8801
2022-07-01T00:00:00Z,15318
2022-06-30T00:00:00Z,9435
2022-06-29T00:00:00Z,8855
2022-06-28T00:00:00Z,7402
2022-06-27T00:00:00Z,7062
2022-06-26T00:00:00Z,4788
2022-06-25T00:00:00Z,5347
2022-06-24T00:00:00Z,8435
2022-06-23T00:00:00Z,8899
2022-06-22T00:00:00Z,7142
2022-06-21T00:00:00Z,8908
2022-06-20T00:00:00Z,7380
2022-06-19T00:00:00Z,10549
2022-06-18T00:00:00Z,10107
2022-06-17T00:00:00Z,11378
2022-06-16T00:00:00Z,9405
2022-06-15T00:00:00Z,12873
2022-06-14T00:00:00Z,12435
2022-06-13T00:00:00Z,16038
2022-06-12T00:00:00Z,6901
2022-06-11T00:00:00Z,6882
2022-06-10T00:00:00Z,11911
2022-06-09T00:00:00Z,5993
2022-06-08T00:00:00Z,5890
2022-06-07T00:00:00Z,7044
2022-06-06T00:00:00Z,6614
2022-06-05T00:00:00Z,3967
2022-06-04T00:00:00Z,4030
2022-06-03T00:00:00Z,6229
2022-06-02T00:00:00Z,7081
2022-06-01T00:00:00Z,8141
2022-05-31T00:00:00Z,8036
2022-05-30T00:00:00Z,6794
2022-05-29T00:00:00Z,5782
2022-05-28T00:00:00Z,6366
2022-05-27T00:00:00Z,7680
2022-05-26T00:00:00Z,6792
2022-05-25T00:00:00Z,6763
2022-05-24T00:00:00Z,7726
2022-05-23T00:00:00Z,7582
2022-05-22T00:00:00Z,6526
2022-05-21T00:00:00Z,5659
2022-05-20T00:00:00Z,8980
2022-05-19T00:00:00Z,8517
2022-05-18T00:00:00Z,13366
2022-05-17T00:00:00Z,9387
2022-05-16T00:00:00Z,10562
2022-05-15T00:00:00Z,9999
2022-05-14T00:00:00Z,10425
2022-05-13T00:00:00Z,16311
2022-05-12T00:00:00Z,22001
2022-05-11T00:00:00Z,14787
2022-05-10T00:00:00Z,12384
2022-05-09T00:00:00Z,11111
2022-05-08T00:00:00Z,13401
2022-05-07T00:00:00Z,6068
2022-05-06T00:00:00Z,9580
2022-05-05T00:00:00Z,34672
2022-05-04T00:00:00Z,8441
2022-05-03T00:00:00Z,6889
2022-05-02T00:00:00Z,7593
2022-05-01T00:00:00Z,5433
2022-04-30T00:00:00Z,6185
2022-04-29T00:00:00Z,7147
2022-04-28T00:00:00Z,6417
2022-04-27T00:00:00Z,6304
2022-04-26T00:00:00Z,6869
2022-04-25T00:00:00Z,6822
2022-04-24T00:00:00Z,4344
2022-04-23T00:00:00Z,4598
2022-04-22T00:00:00Z,5899
2022-04-21T00:00:00Z,6005
2022-04-20T00:00:00Z,6171
2022-04-19T00:00:00Z,6948
2022-04-18T00:00:00Z,7496
2022-04-17T00:00:00Z,4264
2022-04-16T00:00:00Z,5426
2022-04-15T00:00:00Z,6832
2022-04-14T00:00:00Z,6743
2022-04-13T00:00:00Z,6570
2022-04-12T00:00:00Z,10576
2022-04-11T00:00:00Z,9613
2022-04-10T00:00:00Z,5421
2022-04-09T00:00:00Z,5602
2022-04-08T00:00:00Z,6308
2022-04-07T00:00:00Z,7367
2022-04-06T00:00:00Z,7693
2022-04-05T00:00:00Z,7713
2022-04-04T00:00:00Z,7970
2022-04-03T00:00:00Z,6294
2022-04-02T00:00:00Z,7917
2022-04-01T00:00:00Z,9151
2022-03-31T00:00:00Z,8421
2022-03-30T00:00:00Z,10102
2022-03-29T00:00:00Z,23936
2022-03-28T00:00:00Z,8238
2022-03-27T00:00:00Z,6123
2022-03-26T00:00:00Z,8159
2022-03-25T00:00:00Z,7404
2022-03-24T00:00:00Z,7207
2022-03-23T00:00:00Z,7739
2022-03-22T00:00:00Z,9338
2022-03-21T00:00:00Z,7054
2022-03-20T00:00:00Z,5345
2022-03-19T00:00:00Z,6284
2022-03-18T00:00:00Z,13443
2022-03-17T00:00:00Z,6721
2022-03-16T00:00:00Z,6309
2022-03-15T00:00:00Z,6652
2022-03-14T00:00:00Z,6397
2022-03-13T00:00:00Z,4541
2022-03-12T00:00:00Z,7378
2022-03-11T00:00:00Z,6980
2022-03-10T00:00:00Z,6772
2022-03-09T00:00:00Z,9673
2022-03-08T00:00:00Z,7180
2022-03-07T00:00:00Z,10760
2022-03-06T00:00:00Z,10103
2022-03-05T00:00:00Z,5778
2022-03-04T00:00:00Z,7562
2022-03-03T00:00:00Z,7464
2022-03-02T00:00:00Z,7641
2022-03-01T00:00:00Z,8562
2022-02-28T00:00:00Z,7782
2022-02-27T00:00:00Z,5097
2022-02-26T00:00:00Z,5928
2022-02-25T00:00:00Z,7395
2022-02-24T00:00:00Z,9756
2022-02-23T00:00:00Z,8801
2022-02-22T00:00:00Z,6956
2022-02-21T00:00:00Z,6107
2022-02-20T00:00:00Z,5148
2022-02-19T00:00:00Z,4895
2022-02-18T00:00:00Z,6423
2022-02-17T00:00:00Z,6658
2022-02-16T00:00:00Z,5725
2022-02-15T00:00:00Z,6545
2022-02-14T00:00:00Z,6434
2022-02-13T00:00:00Z,4850
2022-02-12T00:00:00Z,5140
2022-02-11T00:00:00Z,7334
2022-02-10T00:00:00Z,6023
2022-02-09T00:00:00Z,7112
2022-02-08T00:00:00Z,6938
2022-02-07T00:00:00Z,7334
2022-02-06T00:00:00Z,4885
2022-02-05T00:00:00Z,7019
2022-02-04T00:00:00Z,7094
2022-02-03T00:00:00Z,6827
2022-02-02T00:00:00Z,6549
2022-02-01T00:00:00Z,7279
2022-01-31T00:00:00Z,7649
2022-01-30T00:00:00Z,6071
2022-01-29T00:00:00Z,6095
2022-01-28T00:00:00Z,7191
2022-01-27T00:00:00Z,8000
2022-01-26T00:00:00Z,7706
2022-01-25T00:00:00Z,8356
2022-01-24T00:00:00Z,11582
2022-01-23T00:00:00Z,15267
2022-01-22T00:00:00Z,18037
2022-01-21T00:00:00Z,8312
2022-01-20T00:00:00Z,6522
2022-01-19T00:00:00Z,6520
2022-01-18T00:00:00Z,6896
2022-01-17T00:00:00Z,6208
2022-01-16T00:00:00Z,4874
2022-01-15T00:00:00Z,5408
2022-01-14T00:00:00Z,6476
2022-01-13T00:00:00Z,6964
