Datetime,Exchange Inflow (Mean)
2024-07-17T00:00:00Z,161434.71523704
2024-07-16T00:00:00Z,183144.68090753
2024-07-15T00:00:00Z,183940.42995726
2024-07-14T00:00:00Z,67386.1716481
2024-07-13T00:00:00Z,58040.68361592
2024-07-12T00:00:00Z,130453.06821064
2024-07-11T00:00:00Z,143789.75026742
2024-07-10T00:00:00Z,147411.87727298
2024-07-09T00:00:00Z,137516.70117812
2024-07-08T00:00:00Z,168964.38179106
2024-07-07T00:00:00Z,57823.65878862
2024-07-06T00:00:00Z,68802.4404732
2024-07-05T00:00:00Z,201906.32653932
2024-07-04T00:00:00Z,102056.60452888
2024-07-03T00:00:00Z,151127.87027186
2024-07-02T00:00:00Z,141002.89145421
2024-07-01T00:00:00Z,163963.79278228
2024-06-30T00:00:00Z,56621.44363316
2024-06-29T00:00:00Z,37046.55192349
2024-06-28T00:00:00Z,153513.45116757
2024-06-27T00:00:00Z,218885.18491179
2024-06-26T00:00:00Z,199339.23351654
2024-06-25T00:00:00Z,132998.6647815
2024-06-24T00:00:00Z,155365.21598819
2024-06-23T00:00:00Z,65327.73346878
2024-06-22T00:00:00Z,55509.32222604
2024-06-21T00:00:00Z,177247.62168944
2024-06-20T00:00:00Z,178790.45960939
2024-06-19T00:00:00Z,91065.28066034
2024-06-18T00:00:00Z,166717.10279408
2024-06-17T00:00:00Z,152401.08512301
2024-06-16T00:00:00Z,56629.23808447
2024-06-15T00:00:00Z,75160.48655526
2024-06-14T00:00:00Z,210925.94508397
2024-06-13T00:00:00Z,211823.71187817
2024-06-12T00:00:00Z,174632.21526803
2024-06-11T00:00:00Z,187627.70102035
2024-06-10T00:00:00Z,82536.68824118
2024-06-09T00:00:00Z,39401.19426135
2024-06-08T00:00:00Z,79258.21748126
2024-06-07T00:00:00Z,156296.16521793
2024-06-06T00:00:00Z,169406.99675157
2024-06-05T00:00:00Z,152496.57721881
2024-06-04T00:00:00Z,157830.82270684
2024-06-03T00:00:00Z,187282.76169298
2024-06-02T00:00:00Z,52701.6508467
2024-06-01T00:00:00Z,55579.02915761
2024-05-31T00:00:00Z,136226.43003578
2024-05-30T00:00:00Z,198543.54822456
2024-05-29T00:00:00Z,191612.28529392
2024-05-28T00:00:00Z,138836.2552824
2024-05-27T00:00:00Z,120301.52200047
2024-05-26T00:00:00Z,66721.07291139
2024-05-25T00:00:00Z,33980.44297859
2024-05-24T00:00:00Z,147080.00362391
2024-05-23T00:00:00Z,231852.12591613
2024-05-22T00:00:00Z,111850.63195317
2024-05-21T00:00:00Z,150700.56009787
2024-05-20T00:00:00Z,156401.15003084
2024-05-19T00:00:00Z,48832.06082097
2024-05-18T00:00:00Z,45747.76379286
2024-05-17T00:00:00Z,134306.62540863
2024-05-16T00:00:00Z,136430.51447645
2024-05-15T00:00:00Z,260967.83800861
2024-05-14T00:00:00Z,146912.09037827
2024-05-13T00:00:00Z,106974.90962438
2024-05-12T00:00:00Z,27830.74360023
2024-05-11T00:00:00Z,69895.71181625
2024-05-10T00:00:00Z,95774.82932716
2024-05-09T00:00:00Z,152425.53861827
2024-05-08T00:00:00Z,132289.23357423
2024-05-07T00:00:00Z,113695.68346385
2024-05-06T00:00:00Z,153363.6602666
2024-05-05T00:00:00Z,52366.27733335
2024-05-04T00:00:00Z,80402.59213313
2024-05-03T00:00:00Z,153921.13999723
2024-05-02T00:00:00Z,222706.39214564
2024-05-01T00:00:00Z,137415.18858567
2024-04-30T00:00:00Z,184052.19245797
2024-04-29T00:00:00Z,123070.35423995
2024-04-28T00:00:00Z,74023.54529393
2024-04-27T00:00:00Z,52664.13430034
2024-04-26T00:00:00Z,126635.97428023
2024-04-25T00:00:00Z,330459.08096404
2024-04-24T00:00:00Z,212716.52580704
2024-04-23T00:00:00Z,179983.0540399
2024-04-22T00:00:00Z,251171.70167494
2024-04-21T00:00:00Z,80284.32160311
2024-04-20T00:00:00Z,71335.28083338
2024-04-19T00:00:00Z,247009.24286421
2024-04-18T00:00:00Z,201165.96937131
2024-04-17T00:00:00Z,218050.75938597
2024-04-16T00:00:00Z,160221.76493333
2024-04-15T00:00:00Z,154440.75162199
2024-04-14T00:00:00Z,123336.61529088
2024-04-13T00:00:00Z,108165.28055835
2024-04-12T00:00:00Z,232010.75684773
2024-04-11T00:00:00Z,106290.32554755
2024-04-10T00:00:00Z,129315.03831755
2024-04-09T00:00:00Z,177545.10658504
2024-04-08T00:00:00Z,165015.71084881
2024-04-07T00:00:00Z,89499.76998868
2024-04-06T00:00:00Z,68458.9350752
2024-04-05T00:00:00Z,144652.76153786
2024-04-04T00:00:00Z,122803.29116441
2024-04-03T00:00:00Z,209590.77818757
2024-04-02T00:00:00Z,214133.43564343
2024-04-01T00:00:00Z,224953.99491499
2024-03-31T00:00:00Z,71737.85292691
2024-03-30T00:00:00Z,95821.18564442
2024-03-29T00:00:00Z,154367.9588175
2024-03-28T00:00:00Z,227322.26786585
2024-03-27T00:00:00Z,192752.89250404
2024-03-26T00:00:00Z,179295.06000823
2024-03-25T00:00:00Z,183473.47030844
2024-03-24T00:00:00Z,57267.72705922
2024-03-23T00:00:00Z,61362.26388389
2024-03-22T00:00:00Z,169386.86025613
2024-03-21T00:00:00Z,230302.08075456
2024-03-20T00:00:00Z,183043.44144661
2024-03-19T00:00:00Z,242923.60509922
2024-03-18T00:00:00Z,171721.46854951
2024-03-17T00:00:00Z,86820.77057085
2024-03-16T00:00:00Z,106263.66706064
2024-03-15T00:00:00Z,192882.64733868
2024-03-14T00:00:00Z,178869.59158117
2024-03-13T00:00:00Z,195334.08620895
2024-03-12T00:00:00Z,200763.55405228
2024-03-11T00:00:00Z,226741.8132324
2024-03-10T00:00:00Z,128642.99992004
2024-03-09T00:00:00Z,99880.10228434
2024-03-08T00:00:00Z,243119.99645946
2024-03-07T00:00:00Z,192956.80585025
2024-03-06T00:00:00Z,188206.60708516
2024-03-05T00:00:00Z,200094.79992064
2024-03-04T00:00:00Z,210555.29938329
2024-03-03T00:00:00Z,67429.03305966
2024-03-02T00:00:00Z,86175.5047392
2024-03-01T00:00:00Z,139695.02741248
2024-02-29T00:00:00Z,209776.93255701
2024-02-28T00:00:00Z,197245.02958551
2024-02-27T00:00:00Z,161028.50010593
2024-02-26T00:00:00Z,176695.8285165
2024-02-25T00:00:00Z,59171.15386048
2024-02-24T00:00:00Z,51289.5346647
2024-02-23T00:00:00Z,142346.97200744
2024-02-22T00:00:00Z,186104.35356912
2024-02-21T00:00:00Z,143179.85349788
2024-02-20T00:00:00Z,141153.14549723
2024-02-19T00:00:00Z,110408.53881485
2024-02-18T00:00:00Z,62736.00791633
2024-02-17T00:00:00Z,57632.82295149
2024-02-16T00:00:00Z,109425.02760534
2024-02-15T00:00:00Z,115654.80211797
2024-02-14T00:00:00Z,155978.15668984
2024-02-13T00:00:00Z,161906.60057803
2024-02-12T00:00:00Z,164915.9927495
2024-02-11T00:00:00Z,63216.8213082
2024-02-10T00:00:00Z,120863.05695776
2024-02-09T00:00:00Z,176174.9296084
2024-02-08T00:00:00Z,174629.42868474
2024-02-07T00:00:00Z,146514.40258423
2024-02-06T00:00:00Z,136268.92056029
2024-02-05T00:00:00Z,111542.87646715
2024-02-04T00:00:00Z,43221.40387947
2024-02-03T00:00:00Z,50082.86297569
2024-02-02T00:00:00Z,101917.27629833
2024-02-01T00:00:00Z,112378.81792618
2024-01-31T00:00:00Z,148767.15380617
2024-01-30T00:00:00Z,159666.79249773
2024-01-29T00:00:00Z,148891.46406862
2024-01-28T00:00:00Z,58699.95945297
2024-01-27T00:00:00Z,36949.73263034
2024-01-26T00:00:00Z,123409.09089421
2024-01-25T00:00:00Z,125843.95395488
2024-01-24T00:00:00Z,120300.30236894
2024-01-23T00:00:00Z,94983.92499817
2024-01-22T00:00:00Z,110345.56434957
2024-01-21T00:00:00Z,38009.75249445
2024-01-20T00:00:00Z,91177.40647835
2024-01-19T00:00:00Z,165904.50700457
2024-01-18T00:00:00Z,155963.40608628
2024-01-17T00:00:00Z,209499.1267375
2024-01-16T00:00:00Z,186381.08369495
2024-01-15T00:00:00Z,108426.31197636
2024-01-14T00:00:00Z,78062.94635053
2024-01-13T00:00:00Z,77148.15817887
2024-01-12T00:00:00Z,162288.84672291
2024-01-11T00:00:00Z,206799.61402327
2024-01-10T00:00:00Z,145860.82015139
2024-01-09T00:00:00Z,145019.20181894
2024-01-08T00:00:00Z,133825.42488177
2024-01-07T00:00:00Z,53675.5188524
2024-01-06T00:00:00Z,53544.59979546
2024-01-05T00:00:00Z,127237.57007403
2024-01-04T00:00:00Z,119094.97820526
2024-01-03T00:00:00Z,137663.89666047
2024-01-02T00:00:00Z,146118.60026366
2024-01-01T00:00:00Z,98376.81641886
2023-12-31T00:00:00Z,60478.13678907
2023-12-30T00:00:00Z,58030.32848987
2023-12-29T00:00:00Z,134312.28215172
2023-12-28T00:00:00Z,126481.0685315
2023-12-27T00:00:00Z,135810.25362573
2023-12-26T00:00:00Z,95376.15707641
2023-12-25T00:00:00Z,63547.07574286
2023-12-24T00:00:00Z,56073.53031017
2023-12-23T00:00:00Z,56139.03788441
2023-12-22T00:00:00Z,109578.87209537
2023-12-21T00:00:00Z,117267.45474048
2023-12-20T00:00:00Z,148527.54903452
2023-12-19T00:00:00Z,122955.25084491
2023-12-18T00:00:00Z,75361.63782838
2023-12-17T00:00:00Z,91083.03649655
2023-12-16T00:00:00Z,63255.98609866
2023-12-15T00:00:00Z,126271.63603887
2023-12-14T00:00:00Z,113652.11558827
2023-12-13T00:00:00Z,177252.61045688
2023-12-12T00:00:00Z,118476.71475715
2023-12-11T00:00:00Z,116860.7776074
2023-12-10T00:00:00Z,48288.4642523
2023-12-09T00:00:00Z,51282.56239652
2023-12-08T00:00:00Z,79315.52704722
2023-12-07T00:00:00Z,92039.95881687
2023-12-06T00:00:00Z,73773.18384318
2023-12-05T00:00:00Z,106990.74824875
2023-12-04T00:00:00Z,104082.03144195
2023-12-03T00:00:00Z,54063.15782091
2023-12-02T00:00:00Z,44905.89234038
2023-12-01T00:00:00Z,91866.86292536
2023-11-30T00:00:00Z,92193.95674019
2023-11-29T00:00:00Z,134460.98073384
2023-11-28T00:00:00Z,101086.40402486
2023-11-27T00:00:00Z,104062.13337552
2023-11-26T00:00:00Z,54565.98425219
2023-11-25T00:00:00Z,36038.01228622
2023-11-24T00:00:00Z,141966.90803383
2023-11-23T00:00:00Z,79784.45705983
2023-11-22T00:00:00Z,118346.99990153
2023-11-21T00:00:00Z,120860.70003042
2023-11-20T00:00:00Z,115781.87275138
2023-11-19T00:00:00Z,67510.61917659
2023-11-18T00:00:00Z,83450.76256151
2023-11-17T00:00:00Z,125347.95707587
2023-11-16T00:00:00Z,137334.79708682
2023-11-15T00:00:00Z,124545.54294124
2023-11-14T00:00:00Z,111311.602858
2023-11-13T00:00:00Z,136426.24186936
2023-11-12T00:00:00Z,75691.59152408
2023-11-11T00:00:00Z,68847.22459052
2023-11-10T00:00:00Z,131388.70572952
2023-11-09T00:00:00Z,155960.93903912
2023-11-08T00:00:00Z,124986.15529776
2023-11-07T00:00:00Z,114000.69635571
2023-11-06T00:00:00Z,122532.4586628
2023-11-05T00:00:00Z,66302.9749277
2023-11-04T00:00:00Z,68255.92413836
2023-11-03T00:00:00Z,115053.85938196
2023-11-02T00:00:00Z,122954.39335825
2023-11-01T00:00:00Z,101800.38956795
2023-10-31T00:00:00Z,95836.22392869
2023-10-30T00:00:00Z,95999.18212315
2023-10-29T00:00:00Z,57601.54035231
2023-10-28T00:00:00Z,43585.26182318
2023-10-27T00:00:00Z,94816.8975777
2023-10-26T00:00:00Z,106940.32415191
2023-10-25T00:00:00Z,106112.39272472
2023-10-24T00:00:00Z,126714.70423462
2023-10-23T00:00:00Z,143712.89848579
2023-10-22T00:00:00Z,70933.39134392
2023-10-21T00:00:00Z,70896.42425554
2023-10-20T00:00:00Z,141671.27788333
2023-10-19T00:00:00Z,143828.01860912
2023-10-18T00:00:00Z,100836.25580262
2023-10-17T00:00:00Z,127203.51425536
2023-10-16T00:00:00Z,114057.2689837
2023-10-15T00:00:00Z,58019.47817477
2023-10-14T00:00:00Z,32725.90668368
2023-10-13T00:00:00Z,69384.32899128
2023-10-12T00:00:00Z,58976.8875789
2023-10-11T00:00:00Z,82841.82002439
2023-10-10T00:00:00Z,82073.20977001
2023-10-09T00:00:00Z,75104.38737728
2023-10-08T00:00:00Z,43174.65038066
2023-10-07T00:00:00Z,38582.22632295
2023-10-06T00:00:00Z,64625.29530858
2023-10-05T00:00:00Z,44649.7480365
2023-10-04T00:00:00Z,70269.25293575
2023-10-03T00:00:00Z,97083.57100849
2023-10-02T00:00:00Z,129113.85913039
2023-10-01T00:00:00Z,47583.43252162
2023-09-30T00:00:00Z,63257.73230745
2023-09-29T00:00:00Z,90521.69940714
2023-09-28T00:00:00Z,133307.15349143
2023-09-27T00:00:00Z,91655.90805155
2023-09-26T00:00:00Z,79170.22914861
2023-09-25T00:00:00Z,65670.80455171
2023-09-24T00:00:00Z,19908.74511557
2023-09-23T00:00:00Z,27239.15254402
2023-09-22T00:00:00Z,54515.84125932
2023-09-21T00:00:00Z,83395.55248345
2023-09-20T00:00:00Z,82446.04288315
2023-09-19T00:00:00Z,126974.5346765
2023-09-18T00:00:00Z,109400.89993971
2023-09-17T00:00:00Z,35330.45424672
2023-09-16T00:00:00Z,48983.96416826
2023-09-15T00:00:00Z,71929.44046111
2023-09-14T00:00:00Z,145742.16476178
2023-09-13T00:00:00Z,110810.13048304
2023-09-12T00:00:00Z,121819.56074649
2023-09-11T00:00:00Z,122095.34747672
2023-09-10T00:00:00Z,64617.54464811
2023-09-09T00:00:00Z,49474.78271522
2023-09-08T00:00:00Z,94569.18435688
2023-09-07T00:00:00Z,99156.10115807
2023-09-06T00:00:00Z,98464.50430951
2023-09-05T00:00:00Z,75669.14837164
2023-09-04T00:00:00Z,63416.03157959
2023-09-03T00:00:00Z,59242.10247518
2023-09-02T00:00:00Z,53601.96585812
2023-09-01T00:00:00Z,82477.35450831
2023-08-31T00:00:00Z,75442.4762264
2023-08-30T00:00:00Z,88733.25344762
2023-08-29T00:00:00Z,209653.54415473
2023-08-28T00:00:00Z,97469.29338963
2023-08-27T00:00:00Z,42258.96014192
2023-08-26T00:00:00Z,60721.8352834
2023-08-25T00:00:00Z,93350.29309102
2023-08-24T00:00:00Z,88637.9919034
2023-08-23T00:00:00Z,135116.50478368
2023-08-22T00:00:00Z,102934.29144794
2023-08-21T00:00:00Z,88685.5826245
2023-08-20T00:00:00Z,55898.02424
2023-08-19T00:00:00Z,168027.64273535
2023-08-18T00:00:00Z,106897.51949309
2023-08-17T00:00:00Z,180428.68566276
2023-08-16T00:00:00Z,126558.45064345
2023-08-15T00:00:00Z,125886.67967153
2023-08-14T00:00:00Z,215508.0764948
2023-08-13T00:00:00Z,32526.17384433
2023-08-12T00:00:00Z,73433.96064843
2023-08-11T00:00:00Z,153340.21721359
2023-08-10T00:00:00Z,113348.01275592
2023-08-09T00:00:00Z,87189.50510639
2023-08-08T00:00:00Z,126456.68986966
2023-08-07T00:00:00Z,177220.06068079
2023-08-06T00:00:00Z,37035.23003556
2023-08-05T00:00:00Z,53716.82403153
2023-08-04T00:00:00Z,102094.30383487
2023-08-03T00:00:00Z,135573.31147604
2023-08-02T00:00:00Z,91017.84226344
2023-08-01T00:00:00Z,116969.1826239
2023-07-31T00:00:00Z,44523.36107405
2023-07-30T00:00:00Z,42744.03010308
2023-07-29T00:00:00Z,52267.1694141
2023-07-28T00:00:00Z,102445.99130733
2023-07-27T00:00:00Z,104697.80499062
2023-07-26T00:00:00Z,38731.3736039
2023-07-25T00:00:00Z,105564.03389141
2023-07-24T00:00:00Z,136241.5862205
2023-07-23T00:00:00Z,34936.38611901
2023-07-22T00:00:00Z,24825.67388948
2023-07-21T00:00:00Z,57044.10406862
2023-07-20T00:00:00Z,94503.52854003
2023-07-19T00:00:00Z,122164.77904298
2023-07-18T00:00:00Z,107536.68383357
2023-07-17T00:00:00Z,213023.25004719
2023-07-16T00:00:00Z,27664.3898099
2023-07-15T00:00:00Z,48407.17066201
2023-07-14T00:00:00Z,129842.44300711
2023-07-13T00:00:00Z,161207.69621929
2023-07-12T00:00:00Z,172341.75866834
2023-07-11T00:00:00Z,66967.05611917
2023-07-10T00:00:00Z,61263.01077871
2023-07-09T00:00:00Z,24080.74642027
2023-07-08T00:00:00Z,19771.98825436
2023-07-07T00:00:00Z,52928.60225122
2023-07-06T00:00:00Z,90444.20805994
2023-07-05T00:00:00Z,71982.82164042
2023-07-04T00:00:00Z,55870.46781383
2023-07-03T00:00:00Z,103120.80662549
2023-07-02T00:00:00Z,31187.28236978
2023-07-01T00:00:00Z,36783.13751858
2023-06-30T00:00:00Z,97211.67128423
2023-06-29T00:00:00Z,95333.77869627
2023-06-28T00:00:00Z,84748.39064943
2023-06-27T00:00:00Z,76220.23688656
2023-06-26T00:00:00Z,114100.36478161
2023-06-25T00:00:00Z,52943.69997554
2023-06-24T00:00:00Z,46001.01242789
2023-06-23T00:00:00Z,152568.88629132
2023-06-22T00:00:00Z,174976.35070135
2023-06-21T00:00:00Z,141222.81514558
2023-06-20T00:00:00Z,172741.60630124
2023-06-19T00:00:00Z,113553.25605264
2023-06-18T00:00:00Z,51752.4957028
2023-06-17T00:00:00Z,65840.33453801
2023-06-16T00:00:00Z,126808.60550403
2023-06-15T00:00:00Z,172635.72327674
2023-06-14T00:00:00Z,103372.97092783
2023-06-13T00:00:00Z,140479.37949752
2023-06-12T00:00:00Z,131877.78044062
2023-06-11T00:00:00Z,12385.04728048
2023-06-10T00:00:00Z,11781.11262677
2023-06-09T00:00:00Z,80595.86440315
2023-06-08T00:00:00Z,23433.76305461
2023-06-07T00:00:00Z,151759.37696669
2023-06-06T00:00:00Z,143775.58132572
2023-06-05T00:00:00Z,145752.92914217
2023-06-04T00:00:00Z,38556.37974799
2023-06-03T00:00:00Z,40598.60857874
2023-06-02T00:00:00Z,84713.87678216
2023-06-01T00:00:00Z,88790.68030167
2023-05-31T00:00:00Z,66085.09932913
2023-05-30T00:00:00Z,45640.71498471
2023-05-29T00:00:00Z,101313.31223215
2023-05-28T00:00:00Z,53141.0617556
2023-05-27T00:00:00Z,48538.43601718
2023-05-26T00:00:00Z,163709.29861209
2023-05-25T00:00:00Z,117073.91058646
2023-05-24T00:00:00Z,263410.88600332
2023-05-23T00:00:00Z,76707.57972908
2023-05-22T00:00:00Z,71752.82424294
2023-05-21T00:00:00Z,57711.66285781
2023-05-20T00:00:00Z,25436.43218961
2023-05-19T00:00:00Z,78610.91544024
2023-05-18T00:00:00Z,49795.11485062
2023-05-17T00:00:00Z,43087.43867533
2023-05-16T00:00:00Z,101350.56467737
2023-05-15T00:00:00Z,103289.14519789
2023-05-14T00:00:00Z,25224.86723277
2023-05-13T00:00:00Z,42869.84317953
2023-05-12T00:00:00Z,97493.07859307
2023-05-11T00:00:00Z,112278.58525091
2023-05-10T00:00:00Z,95524.42203292
2023-05-09T00:00:00Z,106773.86354754
2023-05-08T00:00:00Z,94269.87547067
2023-05-07T00:00:00Z,43883.69806047
2023-05-06T00:00:00Z,59651.39850158
2023-05-05T00:00:00Z,138601.03555778
2023-05-04T00:00:00Z,117637.19602908
2023-05-03T00:00:00Z,115467.17869337
2023-05-02T00:00:00Z,96031.77436236
2023-05-01T00:00:00Z,116572.3354054
2023-04-30T00:00:00Z,58479.7422415
2023-04-29T00:00:00Z,41936.34514725
2023-04-28T00:00:00Z,115964.39479195
2023-04-27T00:00:00Z,98105.82428068
2023-04-26T00:00:00Z,145754.8383354
2023-04-25T00:00:00Z,78574.84457116
2023-04-24T00:00:00Z,95527.44133287
2023-04-23T00:00:00Z,57440.11071895
2023-04-22T00:00:00Z,50441.8986215
2023-04-21T00:00:00Z,69670.54617258
2023-04-20T00:00:00Z,129861.57748794
2023-04-19T00:00:00Z,123944.98945581
2023-04-18T00:00:00Z,102904.49480771
2023-04-17T00:00:00Z,115777.73677402
2023-04-16T00:00:00Z,45621.86942972
2023-04-15T00:00:00Z,60978.39207383
2023-04-14T00:00:00Z,93195.09186958
2023-04-13T00:00:00Z,148756.86125246
2023-04-12T00:00:00Z,166514.11303147
2023-04-11T00:00:00Z,106126.65335091
2023-04-10T00:00:00Z,110953.26324269
2023-04-09T00:00:00Z,32497.77094497
2023-04-08T00:00:00Z,70180.25260851
2023-04-07T00:00:00Z,57768.00097181
2023-04-06T00:00:00Z,104510.00308513
2023-04-05T00:00:00Z,75223.02756504
2023-04-04T00:00:00Z,96637.74133003
2023-04-03T00:00:00Z,110695.7382872
2023-04-02T00:00:00Z,37265.09163068
2023-04-01T00:00:00Z,28266.17297645
2023-03-31T00:00:00Z,95741.34852788
2023-03-30T00:00:00Z,98349.49177898
2023-03-29T00:00:00Z,69408.08452944
2023-03-28T00:00:00Z,67292.22558917
2023-03-27T00:00:00Z,122386.05890072
2023-03-26T00:00:00Z,48443.98123213
2023-03-25T00:00:00Z,59864.96464821
2023-03-24T00:00:00Z,177922.60283292
2023-03-23T00:00:00Z,170275.26922271
2023-03-22T00:00:00Z,186066.43490664
2023-03-21T00:00:00Z,135050.33531423
2023-03-20T00:00:00Z,223875.89135817
2023-03-19T00:00:00Z,86355.94340537
2023-03-18T00:00:00Z,96186.8426088
2023-03-17T00:00:00Z,203831.58917628
2023-03-16T00:00:00Z,317916.05098867
2023-03-15T00:00:00Z,389529.57734358
2023-03-14T00:00:00Z,257924.56858381
2023-03-13T00:00:00Z,230826.80824019
2023-03-12T00:00:00Z,162199.00982577
2023-03-11T00:00:00Z,142476.63413487
2023-03-10T00:00:00Z,244156.37169414
2023-03-09T00:00:00Z,82562.30966473
2023-03-08T00:00:00Z,117931.34804899
2023-03-07T00:00:00Z,176889.80971341
2023-03-06T00:00:00Z,128234.33603531
2023-03-05T00:00:00Z,124754.87419379
2023-03-04T00:00:00Z,149061.21335963
2023-03-03T00:00:00Z,231030.85925297
2023-03-02T00:00:00Z,172990.78507259
2023-03-01T00:00:00Z,119053.86533092
2023-02-28T00:00:00Z,72125.04781974
2023-02-27T00:00:00Z,129569.09766248
2023-02-26T00:00:00Z,80923.04077339
2023-02-25T00:00:00Z,76637.46569766
2023-02-24T00:00:00Z,143891.86143819
2023-02-23T00:00:00Z,180518.61345886
2023-02-22T00:00:00Z,139574.3526612
2023-02-21T00:00:00Z,95085.84572558
2023-02-20T00:00:00Z,72903.78327354
2023-02-19T00:00:00Z,52778.58330273
2023-02-18T00:00:00Z,50886.5911274
2023-02-17T00:00:00Z,130389.5533746
2023-02-16T00:00:00Z,162879.99533838
2023-02-15T00:00:00Z,287143.37578942
2023-02-14T00:00:00Z,298060.44052344
2023-02-13T00:00:00Z,273740.90731535
2023-02-12T00:00:00Z,61562.64295494
2023-02-11T00:00:00Z,76199.19188775
2023-02-10T00:00:00Z,730005.03411389
2023-02-09T00:00:00Z,157366.818243
2023-02-08T00:00:00Z,96514.02250393
2023-02-07T00:00:00Z,96105.16350164
2023-02-06T00:00:00Z,93999.93816445
2023-02-05T00:00:00Z,57006.16628174
2023-02-04T00:00:00Z,39172.51448251
2023-02-03T00:00:00Z,311034.25357235
2023-02-02T00:00:00Z,80503.33037632
2023-02-01T00:00:00Z,93300.5117189
2023-01-31T00:00:00Z,94595.2536104
2023-01-30T00:00:00Z,119328.1749548
2023-01-29T00:00:00Z,96307.29039887
2023-01-28T00:00:00Z,101394.12400078
2023-01-27T00:00:00Z,141068.08679409
2023-01-26T00:00:00Z,190725.63721327
2023-01-25T00:00:00Z,159317.47605159
2023-01-24T00:00:00Z,174426.94048334
2023-01-23T00:00:00Z,309073.97001616
2023-01-22T00:00:00Z,81322.16886032
2023-01-21T00:00:00Z,121854.08075131
2023-01-20T00:00:00Z,129139.35702334
2023-01-19T00:00:00Z,230621.18675136
2023-01-18T00:00:00Z,145463.13317015
2023-01-17T00:00:00Z,162866.11851406
2023-01-16T00:00:00Z,349739.54496668
2023-01-15T00:00:00Z,112111.0061977
2023-01-14T00:00:00Z,134594.04023539
2023-01-13T00:00:00Z,234919.57990508
2023-01-12T00:00:00Z,228798.61136532
2023-01-11T00:00:00Z,396492.00913284
2023-01-10T00:00:00Z,263423.26449234
2023-01-09T00:00:00Z,498712.02561499
2023-01-08T00:00:00Z,99550.25297211
2023-01-07T00:00:00Z,37125.50110417
2023-01-06T00:00:00Z,121438.65603647
2023-01-05T00:00:00Z,160882.10004347
2023-01-04T00:00:00Z,276591.07938515
2023-01-03T00:00:00Z,195363.13025852
2023-01-02T00:00:00Z,90598.81439311
2023-01-01T00:00:00Z,94644.59939354
2022-12-31T00:00:00Z,68891.4824559
2022-12-30T00:00:00Z,175725.42782836
2022-12-29T00:00:00Z,414469.23321085
2022-12-28T00:00:00Z,246449.47177407
2022-12-27T00:00:00Z,147039.82582032
2022-12-26T00:00:00Z,168296.50766566
2022-12-25T00:00:00Z,114289.59445321
2022-12-24T00:00:00Z,86260.15549721
2022-12-23T00:00:00Z,123117.05133327
2022-12-22T00:00:00Z,109032.85381081
2022-12-21T00:00:00Z,99528.80160521
2022-12-20T00:00:00Z,136507.07260616
2022-12-19T00:00:00Z,229928.25315737
2022-12-18T00:00:00Z,59120.18439596
2022-12-17T00:00:00Z,44181.29668063
2022-12-16T00:00:00Z,638387.3670034
2022-12-15T00:00:00Z,133382.24089059
2022-12-14T00:00:00Z,119135.7758725
2022-12-13T00:00:00Z,393018.76652397
2022-12-12T00:00:00Z,137786.53449994
2022-12-11T00:00:00Z,52880.75990432
2022-12-10T00:00:00Z,63272.11494183
2022-12-09T00:00:00Z,109459.87542066
2022-12-08T00:00:00Z,123985.59558808
2022-12-07T00:00:00Z,132404.14509137
2022-12-06T00:00:00Z,155054.13807964
2022-12-05T00:00:00Z,186922.62803628
2022-12-04T00:00:00Z,120218.85271109
2022-12-03T00:00:00Z,84888.46891611
2022-12-02T00:00:00Z,175936.64325183
2022-12-01T00:00:00Z,121376.80687988
2022-11-30T00:00:00Z,154619.54201957
2022-11-29T00:00:00Z,233568.76074612
2022-11-28T00:00:00Z,202410.01960904
2022-11-27T00:00:00Z,86550.69444712
2022-11-26T00:00:00Z,51633.07281471
2022-11-25T00:00:00Z,239907.39779227
2022-11-24T00:00:00Z,55786.52271268
2022-11-23T00:00:00Z,215287.63322351
2022-11-22T00:00:00Z,199351.63700801
2022-11-21T00:00:00Z,169380.16623186
2022-11-20T00:00:00Z,93644.38847753
2022-11-19T00:00:00Z,85095.28030646
2022-11-18T00:00:00Z,215743.39753136
2022-11-17T00:00:00Z,154437.25159298
2022-11-16T00:00:00Z,204078.80247373
2022-11-15T00:00:00Z,63454.91526003
2022-11-14T00:00:00Z,90525.45124818
2022-11-13T00:00:00Z,64958.75903185
2022-11-12T00:00:00Z,190198.85502511
2022-11-11T00:00:00Z,281295.07368871
2022-11-10T00:00:00Z,161933.67627799
2022-11-09T00:00:00Z,54592.14307487
2022-11-08T00:00:00Z,176711.02979574
2022-11-07T00:00:00Z,273585.3037181
2022-11-06T00:00:00Z,204458.79198732
2022-11-05T00:00:00Z,78602.66657272
2022-11-04T00:00:00Z,191720.60602244
2022-11-03T00:00:00Z,255350.12716669
2022-11-02T00:00:00Z,218661.62684773
2022-11-01T00:00:00Z,252800.43106828
2022-10-31T00:00:00Z,258248.64950096
2022-10-30T00:00:00Z,54108.93927392
2022-10-29T00:00:00Z,94110.79042408
2022-10-28T00:00:00Z,242822.35827206
2022-10-27T00:00:00Z,180983.30564011
2022-10-26T00:00:00Z,121943.31684213
2022-10-25T00:00:00Z,263598.34801631
2022-10-24T00:00:00Z,99622.59867451
2022-10-23T00:00:00Z,103282.10871506
2022-10-22T00:00:00Z,149417.38173666
