date,Exchange Depositing Transactions
2022-09-17,4792
2022-09-18,6957
2022-09-19,8560
2022-09-20,8485
2022-09-21,8014
2022-09-22,7025
2022-09-23,7421
2022-09-24,5284
2022-09-25,4375
2022-09-26,7244
2022-09-27,11330
2022-09-28,7203
2022-09-29,8894
2022-09-30,7692
2022-10-01,5752
2022-10-02,5085
2022-10-03,7036
2022-10-04,6319
2022-10-05,4318
2022-10-06,6179
2022-10-07,4438
2022-10-08,2979
2022-10-09,2567
2022-10-10,6019
2022-10-11,4658
2022-10-12,4148
2022-10-13,4827
2022-10-14,4130
2022-10-15,2782
2022-10-16,2503
2022-10-17,6396
2022-10-18,4382
2022-10-19,3610
2022-10-20,3496
2022-10-21,3846
2022-10-22,2652
2022-10-23,2353
2022-10-24,8577
2022-10-25,4715
2022-10-26,8689
2022-10-27,8999
2022-10-28,6297
2022-10-29,4153
2022-10-30,5362
2022-10-31,7609
2022-11-01,5655
2022-11-02,5481
2022-11-03,5049
2022-11-04,5477
2022-11-05,3702
2022-11-06,3548
2022-11-07,7421
2022-11-08,11290
2022-11-09,41404
2022-11-10,19196
2022-11-11,8981
2022-11-12,6260
2022-11-13,8799
2022-11-14,30356
2022-11-15,24433
2022-11-16,5879
2022-11-17,8583
2022-11-18,7070
2022-11-19,3792
2022-11-20,5349
2022-11-21,7888
2022-11-22,6743
2022-11-23,5747
2022-11-24,18567
2022-11-25,5776
2022-11-26,8922
2022-11-27,4658
2022-11-28,5997
2022-11-29,6272
2022-11-30,7528
2022-12-01,7452
2022-12-02,6079
2022-12-03,4202
2022-12-04,2860
2022-12-05,6462
2022-12-06,5882
2022-12-07,5150
2022-12-08,4890
2022-12-09,4498
2022-12-10,3380
2022-12-11,3163
2022-12-12,5762
2022-12-13,9324
2022-12-14,5027
2022-12-15,5787
2022-12-16,6237
2022-12-17,7055
2022-12-18,3079
2022-12-19,5689
2022-12-20,5235
2022-12-21,4838
2022-12-22,5002
2022-12-23,5286
2022-12-24,3082
2022-12-25,2287
2022-12-26,3754
2022-12-27,5256
2022-12-28,4963
2022-12-29,5491
2022-12-30,5546
2022-12-31,4042
2023-01-01,3137
2023-01-02,4939
2023-01-03,6940
2023-01-04,6855
2023-01-05,7603
2023-01-06,7133
2023-01-07,7084
2023-01-08,3081
2023-01-09,7232
2023-01-10,5807
2023-01-11,8006
2023-01-12,7448
2023-01-13,8942
2023-01-14,6911
2023-01-15,4415
2023-01-16,7548
2023-01-17,5983
2023-01-18,6539
2023-01-19,6325
2023-01-20,11631
2023-01-21,5940
2023-01-22,5451
2023-01-23,5760
2023-01-24,6147
2023-01-25,7438
2023-01-26,6194
2023-01-27,10919
2023-01-28,3606
2023-01-29,3564
2023-01-30,5809
2023-01-31,6387
2023-02-01,7006
2023-02-02,7954
2023-02-03,6864
2023-02-04,4141
2023-02-05,4016
2023-02-06,6388
2023-02-07,7146
2023-02-08,5724
2023-02-09,6647
2023-02-10,7668
2023-02-11,3799
2023-02-12,3892
2023-02-13,6427
2023-02-14,11725
2023-02-15,5997
2023-02-16,6833
2023-02-17,5614
2023-02-18,4041
2023-02-19,4107
2023-02-20,6120
2023-02-21,4957
2023-02-22,5133
2023-02-23,4558
2023-02-24,5501
2023-02-25,3620
2023-02-26,3330
2023-02-27,5253
2023-02-28,7359
2023-03-01,6124
2023-03-02,6344
2023-03-03,8223
2023-03-04,3490
2023-03-05,3396
2023-03-06,6242
2023-03-07,5289
2023-03-08,4659
2023-03-09,6400
2023-03-10,12061
2023-03-11,27925
2023-03-12,9546
2023-03-13,11485
2023-03-14,9786
2023-03-15,5112
2023-03-16,4413
2023-03-17,5537
2023-03-18,3228
2023-03-19,3653
2023-03-20,5341
2023-03-21,6648
2023-03-22,5488
2023-03-23,5497
2023-03-24,4344
2023-03-25,2797
2023-03-26,2545
2023-03-27,4209
2023-03-28,9142
2023-03-29,5711
2023-03-30,4874
2023-03-31,5817
2023-04-01,3797
2023-04-02,3206
2023-04-03,5387
2023-04-04,4843
2023-04-05,4613
2023-04-06,4208
2023-04-07,3603
2023-04-08,2684
2023-04-09,2822
2023-04-10,4385
2023-04-11,5358
2023-04-12,4768
2023-04-13,4572
2023-04-14,5569
2023-04-15,3548
2023-04-16,3172
2023-04-17,5354
2023-04-18,4120
2023-04-19,4263
2023-04-20,4296
2023-04-21,10933
2023-04-22,3140
2023-04-23,2644
2023-04-24,3818
2023-04-25,4193
2023-04-26,4671
2023-04-27,4189
2023-04-28,4256
2023-04-29,3407
2023-04-30,2729
2023-05-01,3903
2023-05-02,4252
2023-05-03,4782
2023-05-04,3790
2023-05-05,4519
2023-05-06,3106
2023-05-07,2430
2023-05-08,4802
2023-05-09,4115
2023-05-10,3726
2023-05-11,3660
2023-05-12,4106
2023-05-13,3416
2023-05-14,2424
2023-05-15,3849
2023-05-16,4998
2023-05-17,10437
2023-05-18,5209
2023-05-19,3455
2023-05-20,2556
2023-05-21,2202
2023-05-22,6054
2023-05-23,5939
2023-05-24,4115
2023-05-25,3742
2023-05-26,3620
2023-05-27,2486
2023-05-28,2194
2023-05-29,3239
2023-05-30,10560
2023-05-31,4806
2023-06-01,4413
2023-06-02,4641
2023-06-03,2966
2023-06-04,2725
2023-06-05,5063
2023-06-06,4472
2023-06-07,4373
2023-06-08,18945
2023-06-09,5273
2023-06-10,33585
2023-06-11,10587
2023-06-12,4226
2023-06-13,4263
2023-06-14,4142
2023-06-15,5676
2023-06-16,4500
2023-06-17,2993
2023-06-18,2311
2023-06-19,3637
2023-06-20,4392
2023-06-21,5630
2023-06-22,4253
2023-06-23,4550
2023-06-24,3334
2023-06-25,3295
2023-06-26,4337
2023-06-27,5370
2023-06-28,5222
2023-06-29,5767
2023-06-30,8363
2023-07-01,5795
2023-07-02,4704
2023-07-03,6358
2023-07-04,5964
2023-07-05,5770
2023-07-06,5668
2023-07-07,7807
2023-07-08,5694
2023-07-09,4661
2023-07-10,6143
2023-07-11,5719
2023-07-12,5507
2023-07-13,5783
2023-07-14,6212
2023-07-15,3540
2023-07-16,5142
2023-07-17,5552
2023-07-18,4766
2023-07-19,4623
2023-07-20,5219
2023-07-21,8284
2023-07-22,7253
2023-07-23,3527
2023-07-24,5833
2023-07-25,3941
2023-07-26,12165
2023-07-27,4550
2023-07-28,4008
2023-07-29,3102
2023-07-30,2727
2023-07-31,15824
2023-08-01,6070
2023-08-02,4727
2023-08-03,5125
2023-08-04,4198
2023-08-05,2697
2023-08-06,2493
2023-08-07,4685
2023-08-08,6428
2023-08-09,3929
2023-08-10,3984
2023-08-11,4106
2023-08-12,2681
2023-08-13,3288
2023-08-14,3966
2023-08-15,4520
2023-08-16,4429
2023-08-17,5592
2023-08-18,5712
2023-08-19,3324
2023-08-20,2536
2023-08-21,5289
2023-08-22,4543
2023-08-23,4519
2023-08-24,4075
2023-08-25,4187
2023-08-26,2779
2023-08-27,2493
2023-08-28,3999
2023-08-29,4431
2023-08-30,4271
2023-08-31,5125
2023-09-01,5621
2023-09-02,3304
2023-09-03,2850
2023-09-04,4175
2023-09-05,4619
2023-09-06,4268
2023-09-07,3843
2023-09-08,4274
2023-09-09,2707
2023-09-10,2762
2023-09-11,4698
2023-09-12,4604
2023-09-13,4705
2023-09-14,3893
2023-09-15,5125
2023-09-16,3667
2023-09-17,2401
2023-09-18,4235
2023-09-19,4140
2023-09-20,4289
2023-09-21,4132
2023-09-22,4063
2023-09-23,2556
2023-09-24,3309
2023-09-25,5660
2023-09-26,4159
2023-09-27,4437
2023-09-28,4596
2023-09-29,5358
2023-09-30,3557
2023-10-01,3505
2023-10-02,6415
2023-10-03,4976
2023-10-04,4942
2023-10-05,8885
2023-10-06,7688
2023-10-07,2711
2023-10-08,2703
2023-10-09,4844
2023-10-10,5306
2023-10-11,5833
2023-10-12,5734
2023-10-13,4660
2023-10-14,3545
2023-10-15,2771
2023-10-16,6135
2023-10-17,4776
2023-10-18,5498
2023-10-19,4630
2023-10-20,5091
2023-10-21,3491
2023-10-22,3158
2023-10-23,5848
2023-10-24,6744
2023-10-25,5770
2023-10-26,5599
2023-10-27,5374
2023-10-28,3728
2023-10-29,3133
2023-10-30,5336
2023-10-31,6836
2023-11-01,6070
2023-11-02,7154
2023-11-03,5817
2023-11-04,3900
2023-11-05,3697
2023-11-06,5288
2023-11-07,6269
2023-11-08,4452
2023-11-09,6145
2023-11-10,6018
2023-11-11,4562
2023-11-12,3753
2023-11-13,5636
2023-11-14,5486
2023-11-15,5647
2023-11-16,6112
2023-11-17,5595
2023-11-18,4869
2023-11-19,3388
2023-11-20,5466
2023-11-21,5688
2023-11-22,5490
2023-11-23,4941
2023-11-24,5077
2023-11-25,3758
2023-11-26,3591
2023-11-27,5525
2023-11-28,4972
2023-11-29,5485
2023-11-30,5658
2023-12-01,6406
2023-12-02,4257
2023-12-03,3965
2023-12-04,6844
2023-12-05,6728
2023-12-06,6884
2023-12-07,6694
2023-12-08,9370
2023-12-09,5575
2023-12-10,4715
2023-12-11,7275
2023-12-12,5108
2023-12-13,5743
2023-12-14,6734
2023-12-15,6036
2023-12-16,4862
2023-12-17,4150
2023-12-18,10272
2023-12-19,5720
2023-12-20,5710
2023-12-21,5658
2023-12-22,6840
2023-12-23,4935
2023-12-24,4882
2023-12-25,4555
2023-12-26,6267
2023-12-27,5694
2023-12-28,6717
2023-12-29,6991
2023-12-30,5916
2023-12-31,4887
2024-01-01,4641
2024-01-02,7332
2024-01-03,7301
2024-01-04,7254
2024-01-05,6329
2024-01-06,4192
2024-01-07,3572
2024-01-08,6458
2024-01-09,6386
2024-01-10,6164
2024-01-11,7442
2024-01-12,6855
2024-01-13,4205
2024-01-14,3712
2024-01-15,5041
2024-01-16,5177
2024-01-17,5648
2024-01-18,6609
2024-01-19,6146
2024-01-20,4281
2024-01-21,3870
2024-01-22,6199
2024-01-23,6937
2024-01-24,5353
2024-01-25,5025
2024-01-26,5892
2024-01-27,3970
2024-01-28,3668
2024-01-29,5290
2024-01-30,6068
2024-01-31,6996
2024-02-01,6382
2024-02-02,6662
2024-02-03,4006
2024-02-04,3866
2024-02-05,6236
2024-02-06,5388
2024-02-07,5309
2024-02-08,6719
2024-02-09,6444
2024-02-10,4435
2024-02-11,3963
2024-02-12,5087
2024-02-13,5933
2024-02-14,5649
2024-02-15,6421
2024-02-16,5783
2024-02-17,4349
2024-02-18,3488
2024-02-19,4956
2024-02-20,5668
2024-02-21,5278
2024-02-22,5476
2024-02-23,5440
2024-02-24,3578
2024-02-25,3547
2024-02-26,5823
2024-02-27,6820
2024-02-28,7369
2024-02-29,7707
2024-03-01,7956
2024-03-02,5852
2024-03-03,5474
2024-03-04,7079
2024-03-05,8637
2024-03-06,7269
2024-03-07,7864
2024-03-08,7567
2024-03-09,5508
2024-03-10,5404
2024-03-11,7526
2024-03-12,7325
2024-03-13,6468
2024-03-14,8373
2024-03-15,8870
2024-03-16,6973
2024-03-17,5952
2024-03-18,7235
2024-03-19,8257
2024-03-20,9683
2024-03-21,6456
2024-03-22,6822
2024-03-23,4856
2024-03-24,4772
2024-03-25,6707
2024-03-26,6662
2024-03-27,6599
2024-03-28,6537
2024-03-29,6251
2024-03-30,4407
2024-03-31,4686
2024-04-01,6210
2024-04-02,9245
2024-04-03,8387
2024-04-04,13370
2024-04-05,9817
2024-04-06,4888
2024-04-07,5052
2024-04-08,8245
2024-04-09,7740
2024-04-10,7396
2024-04-11,8757
2024-04-12,7602
2024-04-13,10016
2024-04-14,6976
2024-04-15,8691
2024-04-16,8193
2024-04-17,6364
2024-04-18,10566
2024-04-19,7042
2024-04-20,4685
2024-04-21,5129
2024-04-22,5369
2024-04-23,6153
2024-04-24,6146
2024-04-25,6135
2024-04-26,5868
2024-04-27,4783
2024-04-28,4086
2024-04-29,7217
2024-04-30,8576
2024-05-01,8393
2024-05-02,7926
2024-05-03,8317
2024-05-04,4970
2024-05-05,3994
2024-05-06,7106
2024-05-07,6636
2024-05-08,6152
2024-05-09,5914
2024-05-10,6870
2024-05-11,4176
2024-05-12,4332
2024-05-13,6144
2024-05-14,5813
2024-05-15,5794
2024-05-16,6884
2024-05-17,7519
2024-05-18,6950
2024-05-19,4547
2024-05-20,9354
2024-05-21,13278
2024-05-22,10126
2024-05-23,6967
2024-05-24,7799
2024-05-25,8114
2024-05-26,5390
2024-05-27,6238
2024-05-28,8615
2024-05-29,5606
2024-05-30,6348
2024-05-31,7521
2024-06-01,4828
2024-06-02,4638
2024-06-03,7020
2024-06-04,6741
2024-06-05,7797
2024-06-06,6220
2024-06-07,6546
2024-06-08,4621
2024-06-09,4026
2024-06-10,8273
2024-06-11,6581
2024-06-12,7144
2024-06-13,5566
2024-06-14,7096
2024-06-15,4358
2024-06-16,3999
2024-06-17,9273
2024-06-18,7192
2024-06-19,5707
2024-06-20,5385
2024-06-21,6307
2024-06-22,4629
2024-06-23,3395
2024-06-24,7137
2024-06-25,10998
2024-06-26,5940
2024-06-27,6298
2024-06-28,9612
2024-06-29,7041
2024-06-30,5647
2024-07-01,8139
2024-07-02,7393
2024-07-03,7199
2024-07-04,7712
2024-07-05,9841
2024-07-06,6154
2024-07-07,4302
2024-07-08,7349
2024-07-09,6401
2024-07-10,6568
2024-07-11,6664
2024-07-12,6569
2024-07-13,3919
2024-07-14,3989
2024-07-15,6810
2024-07-16,5822
2024-07-17,5948
2024-07-18,5194
2024-07-19,6346
2024-07-20,4663
2024-07-21,4248
2024-07-22,5909
2024-07-23,8248
2024-07-24,7540
2024-07-25,8864
2024-07-26,6408
2024-07-27,4796
2024-07-28,4076
2024-07-29,6336
2024-07-30,6210
2024-07-31,7486
2024-08-01,7634
2024-08-02,7851
2024-08-03,10707
2024-08-04,6125
2024-08-05,12032
2024-08-06,9543
2024-08-07,7587
2024-08-08,7034
2024-08-09,5926
2024-08-10,4397
2024-08-11,3966
2024-08-12,6513
2024-08-13,5463
2024-08-14,5667
2024-08-15,6163
2024-08-16,5943
2024-08-17,4043
2024-08-18,3691
2024-08-19,6055
2024-08-20,6148
2024-08-21,5637
2024-08-22,6074
2024-08-23,6695
2024-08-24,5004
2024-08-25,4429
2024-08-26,6332
2024-08-27,6875
2024-08-28,6696
2024-08-29,6913
2024-08-30,8607
2024-08-31,4845
2024-09-01,5456
2024-09-02,6986
2024-09-03,7090
2024-09-04,7408
2024-09-05,6796
2024-09-06,7437
2024-09-07,5192
2024-09-08,4327
2024-09-09,6795
2024-09-10,7848
2024-09-11,7456
2024-09-12,5368
2024-09-13,6518
2024-09-14,8654
2024-09-15,3420
2024-09-16,5480
2024-09-17,5417
2024-09-18,5219
2024-09-19,5758
2024-09-20,5177
2024-09-21,4008
2024-09-22,3698
2024-09-23,5815
2024-09-24,5460
2024-09-25,5805
2024-09-26,5985
2024-09-27,7462
2024-09-28,4162
2024-09-29,4212
2024-09-30,7751
2024-10-01,9782
2024-10-02,6691
2024-10-03,7234
2024-10-04,6999
2024-10-05,4418
2024-10-06,3720
2024-10-07,7227
2024-10-08,6141
2024-10-09,5745
2024-10-10,6307
2024-10-11,6000
2024-10-12,6556
2024-10-13,3691
2024-10-14,5824
2024-10-15,10185
2024-10-16,5966
2024-10-17,5480
2024-10-18,5399
2024-10-19,4288
2024-10-20,4239
2024-10-21,6640
2024-10-22,6332
2024-10-23,6529
2024-10-24,6526
2024-10-25,7969
2024-10-26,4977
2024-10-27,4194
2024-10-28,6257
2024-10-29,7688
2024-10-30,6665
2024-10-31,8197
2024-11-01,7941
2024-11-02,5385
2024-11-03,18100
2024-11-04,7707
2024-11-05,8149
2024-11-06,10445
2024-11-07,8795
2024-11-08,7925
2024-11-09,6083
2024-11-10,7497
2024-11-11,9233
2024-11-12,10591
2024-11-13,8723
2024-11-14,9188
2024-11-15,8804
2024-11-16,7530
2024-11-17,6678
2024-11-18,8819
2024-11-19,8933
2024-11-20,8953
2024-11-21,9490
2024-11-22,10122
2024-11-23,8347
2024-11-24,7741
2024-11-25,9401
2024-11-26,9816
2024-11-27,9221
2024-11-28,8187
2024-11-29,10140
2024-11-30,7757
2024-12-01,8315
2024-12-02,11344
2024-12-03,11024
2024-12-04,11189
2024-12-05,12366
2024-12-06,10332
2024-12-07,6916
2024-12-08,6978
2024-12-09,10383
2024-12-10,9654
2024-12-11,8420
2024-12-12,9150
2024-12-13,8787
2024-12-14,6829
2024-12-15,6860
2024-12-16,9391
2024-12-17,12207
2024-12-18,8936
2024-12-19,12705
2024-12-20,11680
2024-12-21,7566
2024-12-22,6302
2024-12-23,9323
2024-12-24,7844
2024-12-25,5795
2024-12-26,7085
2024-12-27,9408
2024-12-28,6783
2024-12-29,7471
2024-12-30,12811
2024-12-31,9565
2025-01-01,6466
2025-01-02,8354
2025-01-03,9558
2025-01-04,6634
2025-01-05,6238
2025-01-06,9079
2025-01-07,9865
2025-01-08,9730
2025-01-09,9562
2025-01-10,9355
2025-01-11,7195
2025-01-12,6337
2025-01-13,10322
2025-01-14,8545
2025-01-15,9865
2025-01-16,11179
2025-01-17,10637
2025-01-18,11761
2025-01-19,11849
2025-01-20,15738
2025-01-21,13483
2025-01-22,9127
2025-01-23,10470
2025-01-24,9304
2025-01-25,7867
2025-01-26,7097
2025-01-27,11827
2025-01-28,9917
2025-01-29,9775
2025-01-30,9720
2025-01-31,10732
2025-02-01,8880
2025-02-02,9964
2025-02-03,16537
2025-02-04,13872
2025-02-05,10213
2025-02-06,10824
2025-02-07,13158
2025-02-08,7224
2025-02-09,7976
2025-02-10,10179
2025-02-11,10475
2025-02-12,10462
2025-02-13,10709
2025-02-14,10474
2025-02-15,7599
2025-02-16,6464
2025-02-17,10611
2025-02-18,11434
2025-02-19,9350
2025-02-20,10535
2025-02-21,11422
2025-02-22,8546
2025-02-23,7003
2025-02-24,11121
2025-02-25,17161
2025-02-26,12747
2025-02-27,12049
2025-02-28,16099
2025-03-01,8653
2025-03-02,9884
2025-03-03,13880
2025-03-04,14695
2025-03-05,13796
2025-03-06,11974
2025-03-07,12235
2025-03-08,16166
2025-03-09,8727
2025-03-10,15239
2025-03-11,21399
2025-03-12,15450
2025-03-13,9482
2025-03-14,9191
2025-03-15,6290
2025-03-16,6380
2025-03-17,12578
2025-03-18,10300
2025-03-19,10138
2025-03-20,10926
2025-03-21,10768
2025-03-22,6645
2025-03-23,6282
2025-03-24,10776
2025-03-25,10746
2025-03-26,10429
2025-03-27,11590
2025-03-28,12884
2025-03-29,8368
2025-03-30,7397
2025-03-31,13139
2025-04-01,13887
2025-04-02,13614
2025-04-03,14256
2025-04-04,13113
2025-04-05,7631
2025-04-06,10116
2025-04-07,18749
2025-04-08,15158
2025-04-09,14572
2025-04-10,13599
2025-04-11,13369
2025-04-12,8614
2025-04-13,8390
2025-04-14,13480
2025-04-15,13671
2025-04-16,12275
2025-04-17,11394
2025-04-18,9906
2025-04-19,7487
2025-04-20,6337
2025-04-21,12573
2025-04-22,13882
2025-04-23,14603
2025-04-24,13349
2025-04-25,14090
2025-04-26,9193
2025-04-27,8259
2025-04-28,13389
2025-04-29,16078
2025-04-30,14096
2025-05-01,13165
2025-05-02,13670
2025-05-03,8445
2025-05-04,8470
2025-05-05,15748
2025-05-06,14327
2025-05-07,11932
2025-05-08,14828
2025-05-09,16464
2025-05-10,10508
2025-05-11,9900
2025-05-12,15052
2025-05-13,14320
2025-05-14,13467
2025-05-15,15093
2025-05-16,14020
2025-05-17,9492
2025-05-18,9119
2025-05-19,13258
2025-05-20,16486
2025-05-21,12669
2025-05-22,13582
2025-05-23,13768
2025-05-24,9903
2025-05-25,9318
2025-05-26,12846
2025-05-27,14379
2025-05-28,13853
2025-05-29,14215
2025-05-30,15220
2025-05-31,10952
2025-06-01,9955
2025-06-02,16735
2025-06-03,15099
2025-06-04,13458
2025-06-05,14912
2025-06-06,13897
2025-06-07,10713
2025-06-08,8634
2025-06-09,13883
2025-06-10,15693
2025-06-11,14084
2025-06-12,14442
2025-06-13,17251
2025-06-14,9465
2025-06-15,9352
2025-06-16,14129
2025-06-17,15475
2025-06-18,12783
2025-06-19,12478
2025-06-20,12457
2025-06-21,9618
2025-06-22,10681
2025-06-23,14179
2025-06-24,13196
2025-06-25,13305
2025-06-26,14363
2025-06-27,13905
2025-06-28,8979
2025-06-29,8965
2025-06-30,15966
2025-07-01,17257
2025-07-02,16048
2025-07-03,15175
2025-07-04,13981
2025-07-05,9315
2025-07-06,9069
2025-07-07,14576
2025-07-08,14972
2025-07-09,14372
2025-07-10,17499
2025-07-11,18657
2025-07-12,13548
2025-07-13,10417
2025-07-14,16879
2025-07-15,15915
2025-07-16,16827
2025-07-17,16070
2025-07-18,16583
2025-07-19,12040
2025-07-20,11322
2025-07-21,17109
2025-07-22,16447
2025-07-23,16106
2025-07-24,15477
2025-07-25,15817
2025-07-26,10279
2025-07-27,10314
2025-07-28,16122
2025-07-29,15396
2025-07-30,15670
2025-07-31,18247
2025-08-01,20859
2025-08-02,14357
2025-08-03,11071
2025-08-04,16853
2025-08-05,16401
2025-08-06,14893
2025-08-07,16030
2025-08-08,17402
2025-08-09,19772
2025-08-10,14689
2025-08-11,17572
2025-08-12,17276
2025-08-13,18683
2025-08-14,18221
2025-08-15,17055
2025-08-16,13396
2025-08-17,10252
2025-08-18,14863
2025-08-19,15912
2025-08-20,15214
2025-08-21,14855
2025-08-22,17223
2025-08-23,12711
2025-08-24,10806
2025-08-25,16761
2025-08-26,16531
2025-08-27,16349
2025-08-28,15771
2025-08-29,18650
2025-08-30,11146
2025-08-31,11557
2025-09-01,18312
2025-09-02,18593
2025-09-03,16326
2025-09-04,17360
2025-09-05,17939
2025-09-06,11107
2025-09-07,10269
2025-09-08,17104
2025-09-09,16681
2025-09-10,16754
2025-09-11,15982
2025-09-12,16928
2025-09-13,12271
2025-09-14,10960
2025-09-15,17235
2025-09-16,16374
2025-09-17,15660
2025-09-18,15943
2025-09-19,15835
2025-09-20,10674
2025-09-21,9819
2025-09-22,17111
2025-09-23,15822
2025-09-24,16679
2025-09-25,21134
2025-09-26,16651
2025-09-27,11005
2025-09-28,10153
2025-09-29,18153
2025-09-30,20911
2025-10-01,39181
2025-10-02,35898
2025-10-03,20402
2025-10-04,13935
2025-10-05,12662
2025-10-06,17801
2025-10-07,22197
2025-10-08,18145
2025-10-09,17868
2025-10-10,19945
2025-10-11,21913
2025-10-12,13822
2025-10-13,18063
2025-10-14,19285
2025-10-15,18339
2025-10-16,18318
2025-10-17,19310
2025-10-18,13105
2025-10-19,11153
2025-10-20,15151
2025-10-21,17251
2025-10-22,17653
2025-10-23,15846
2025-10-24,15662
2025-10-25,10102
2025-10-26,11357
2025-10-27,18064
2025-10-28,20557
2025-10-29,17517
2025-10-30,19066
2025-10-31,19742
2025-11-01,13079
2025-11-02,11821
2025-11-03,20623
2025-11-04,21547
2025-11-05,20454
2025-11-06,20510
2025-11-07,21231
2025-11-08,13575
2025-11-09,12858
2025-11-10,22315
2025-11-11,26307
2025-11-12,22852
2025-11-13,21276
2025-11-14,22267
2025-11-15,17303
2025-11-16,15525
2025-11-17,22120
2025-11-18,26875
2025-11-19,19571
2025-11-20,20456
2025-11-21,23085
2025-11-22,18280
2025-11-23,17967
2025-11-24,26089
2025-11-25,27007
2025-11-26,22219
2025-11-27,19502
2025-11-28,22364
2025-11-29,14906
2025-11-30,15891
2025-12-01,27461
2025-12-02,23864
2025-12-03,24963
2025-12-04,22786
2025-12-05,19475
2025-12-06,15100
2025-12-07,11661
2025-12-08,21032
2025-12-09,17521
2025-12-10,17066
2025-12-11,17769
2025-12-12,18266
2025-12-13,12797
2025-12-14,14464
2025-12-15,21150
2025-12-16,21482
2025-12-17,22044
2025-12-18,22470
2025-12-19,19732
2025-12-20,15766
2025-12-21,12401
2025-12-22,18633
2025-12-23,18772
2025-12-24,14782
2025-12-25,10974
2025-12-26,13294
2025-12-27,11075
2025-12-28,12874
2025-12-29,24984
2025-12-30,33003
2025-12-31,54652
2026-01-01,23795
2026-01-02,25265
2026-01-03,28739
2026-01-04,23347
2026-01-05,32644
2026-01-06,28478
2026-01-07,25151
2026-01-08,18932
2026-01-09,17217
2026-01-10,11797
2026-01-11,10418
2026-01-12,20042
2026-01-13,20928
2026-01-14,16283
2026-01-15,17612
2026-01-16,16716
2026-01-17,10575
2026-01-18,8940
2026-01-19,15438
2026-01-20,20600
2026-01-21,19984
2026-01-22,19066
2026-01-23,17863
2026-01-24,15595
2026-01-25,14086
2026-01-26,19564
2026-01-27,20188
2026-01-28,19427
2026-01-29,19034
2026-01-30,20144
2026-01-31,17231
2026-02-01,14057
2026-02-02,23711
2026-02-03,19794
2026-02-04,21478
2026-02-05,23715
2026-02-06,22413
2026-02-07,12586
2026-02-08,10759
2026-02-09,16809
2026-02-10,17070
2026-02-11,16108
2026-02-12,16228
2026-02-13,16943
2026-02-14,12583
2026-02-15,10844
2026-02-16,14342
2026-02-17,14198
2026-02-18,13795
2026-02-19,14374
2026-02-20,14641
2026-02-21,10595
2026-02-22,12051
2026-02-23,14937
2026-02-24,14936
2026-02-25,17364
2026-02-26,14946
2026-02-27,16416
2026-02-28,13181
2026-03-01,12304
2026-03-02,19124
2026-03-03,17316
2026-03-04,17278
2026-03-05,16364
2026-03-06,15983
2026-03-07,10862
2026-03-08,10071
2026-03-09,19968
2026-03-10,16242
2026-03-11,16740
2026-03-12,15055
2026-03-13,16506
2026-03-14,10928
2026-03-15,10864
2026-03-16,17556
2026-03-17,16296
2026-03-18,15800
2026-03-19,16143
2026-03-20,15096
2026-03-21,10054
2026-03-22,10288
2026-03-23,15328
2026-03-24,14852
2026-03-25,14619
2026-03-26,14921
2026-03-27,17129
2026-03-28,11169
2026-03-29,9783
2026-03-30,16446
2026-03-31,19217
2026-04-01,19979
2026-04-02,17987
2026-04-03,15435
2026-04-04,10958
2026-04-05,10155
2026-04-06,14997
2026-04-07,16408
2026-04-08,16986
2026-04-09,19898
2026-04-10,17708
2026-04-11,11264
2026-04-12,1542
