date,Total Supply
2014-06-17,12910114.80231183
2014-06-18,12914064.80231183
2014-06-19,12918239.80231183
2014-06-20,12922889.80231183
2014-06-21,12927539.80231183
2014-06-22,12932039.80231183
2014-06-23,12936439.80231183
2014-06-24,12941139.80231183
2014-06-25,12945814.80231183
2014-06-26,12950089.80231183
2014-06-27,12955014.80231183
2014-06-28,12959564.80231183
2014-06-29,12963489.80231183
2014-06-30,12966789.80231183
2014-07-01,12970114.80231183
2014-07-02,12973539.80231183
2014-07-03,12977014.80231183
2014-07-04,12981164.80231183
2014-07-05,12984964.80231183
2014-07-06,12988514.80231183
2014-07-07,12992264.80231183
2014-07-08,12996014.80231183
2014-07-09,13000164.80231183
2014-07-10,13003889.80231183
2014-07-11,13007789.80231183
2014-07-12,13011714.80231183
2014-07-13,13015714.80231183
2014-07-14,13019089.80231183
2014-07-15,13023064.80231183
2014-07-16,13026664.80231183
2014-07-17,13030964.80231183
2014-07-18,13035264.80231183
2014-07-19,13039689.80231183
2014-07-20,13043564.80231183
2014-07-21,13047439.80231183
2014-07-22,13050989.80231183
2014-07-23,13054639.80231183
2014-07-24,13058214.80231183
2014-07-25,13062289.80231183
2014-07-26,13065639.80231183
2014-07-27,13069464.80231183
2014-07-28,13073214.80231183
2014-07-29,13076939.80231183
2014-07-30,13081239.80231183
2014-07-31,13085089.80231183
2014-08-01,13089014.80231183
2014-08-02,13093089.80231183
2014-08-03,13096939.80231183
2014-08-04,13100139.80231183
2014-08-05,13103514.80231183
2014-08-06,13107614.80231183
2014-08-07,13111614.80231183
2014-08-08,13115664.80231183
2014-08-09,13120114.80231183
2014-08-10,13124539.80231183
2014-08-11,13129089.80231183
2014-08-12,13133439.80231183
2014-08-13,13137064.80231183
2014-08-14,13141564.80231183
2014-08-15,13145689.80231183
2014-08-16,13149639.80231183
2014-08-17,13153889.80231183
2014-08-18,13158839.80231183
2014-08-19,13163489.80231183
2014-08-20,13167714.80231183
2014-08-21,13171839.80231183
2014-08-22,13175764.80231183
2014-08-23,13179814.80231183
2014-08-24,13183464.80231183
2014-08-25,13186889.80231183
2014-08-26,13191214.80231183
2014-08-27,13195439.80231183
2014-08-28,13199764.80231183
2014-08-29,13204014.80231183
2014-08-30,13208564.80231183
2014-08-31,13213264.80231183
2014-09-01,13216664.80231183
2014-09-02,13220339.80231183
2014-09-03,13224564.80231183
2014-09-04,13228514.80231183
2014-09-05,13232139.80231183
2014-09-06,13236614.80231183
2014-09-07,13240489.80231183
2014-09-08,13244089.80231183
2014-09-09,13247739.80231183
2014-09-10,13251664.80231183
2014-09-11,13255914.80231183
2014-09-12,13259764.80231183
2014-09-13,13264289.80231183
2014-09-14,13268239.80231183
2014-09-15,13272189.80231183
2014-09-16,13276464.80231183
2014-09-17,13281114.80231183
2014-09-18,13285589.80231183
2014-09-19,13289864.80231183
2014-09-20,13294264.80231183
2014-09-21,13298364.80231183
2014-09-22,13302564.80231183
2014-09-23,13306314.80231183
2014-09-24,13310214.80231183
2014-09-25,13314514.80231183
2014-09-26,13317864.80231183
2014-09-27,13321239.80231183
2014-09-28,13324464.80231183
2014-09-29,13327889.80231183
2014-09-30,13331714.80231183
2014-10-01,13335589.80231183
2014-10-02,13339064.80231183
2014-10-03,13342689.80231183
2014-10-04,13346539.80231183
2014-10-05,13350764.80231183
2014-10-06,13354789.80231183
2014-10-07,13358139.80231183
2014-10-08,13361739.80231183
2014-10-09,13365439.80231183
2014-10-10,13369314.80231183
2014-10-11,13372914.80231183
2014-10-12,13376614.80231183
2014-10-13,13380489.80231183
2014-10-14,13383789.80231183
2014-10-15,13387564.80231183
2014-10-16,13391264.80231183
2014-10-17,13394814.80231183
2014-10-18,13398914.80231183
2014-10-19,13402239.80231183
2014-10-20,13405664.80231183
2014-10-21,13409489.80231183
2014-10-22,13413464.80231183
2014-10-23,13417239.80231183
2014-10-24,13421214.80231183
2014-10-25,13425089.80231183
2014-10-26,13428214.80231183
2014-10-27,13432189.80231183
2014-10-28,13435639.80231183
2014-10-29,13439514.80231183
2014-10-30,13443764.80231183
2014-10-31,13448464.80231183
2014-11-01,13452439.80231183
2014-11-02,13456314.80231183
2014-11-03,13460539.80231183
2014-11-04,13464589.80231183
2014-11-05,13468039.80231183
2014-11-06,13471914.80231183
2014-11-07,13475639.80231183
2014-11-08,13479464.80231183
2014-11-09,13483214.80231183
2014-11-10,13486889.80231183
2014-11-11,13490114.80231183
2014-11-12,13493789.80231183
2014-11-13,13497414.80231183
2014-11-14,13501264.80231183
2014-11-15,13504764.80231183
2014-11-16,13508514.80231183
2014-11-17,13512114.80231183
2014-11-18,13515964.80231183
2014-11-19,13519489.80231183
2014-11-20,13522939.80231183
2014-11-21,13526114.80231183
2014-11-22,13529964.80231183
2014-11-23,13533514.80231183
2014-11-24,13537189.80231183
2014-11-25,13540489.80231183
2014-11-26,13543914.80231183
2014-11-27,13547439.80231183
2014-11-28,13551139.80231183
2014-11-29,13555064.80231183
2014-11-30,13559064.80231183
2014-12-01,13562314.80231183
2014-12-02,13566064.80231183
2014-12-03,13568964.80231183
2014-12-04,13572614.80231183
2014-12-05,13576514.80231183
2014-12-06,13579939.80231183
2014-12-07,13583089.80231183
2014-12-08,13587164.80231183
2014-12-09,13590714.80231183
2014-12-10,13594289.80231183
2014-12-11,13597989.80231183
2014-12-12,13601514.80231183
2014-12-13,13605164.80231183
2014-12-14,13608689.80231183
2014-12-15,13612214.80231183
2014-12-16,13615789.80231183
2014-12-17,13618989.80231183
2014-12-18,13622214.80231183
2014-12-19,13625639.80231183
2014-12-20,13628989.80231183
2014-12-21,13632289.80231183
2014-12-22,13636389.80231183
2014-12-23,13640139.80231183
2014-12-24,13643964.80231183
2014-12-25,13647914.80231183
2014-12-26,13651714.80231183
2014-12-27,13655514.80231183
2014-12-28,13659739.80231183
2014-12-29,13663839.80231183
2014-12-30,13667714.80231183
2014-12-31,13671514.80231183
2015-01-01,13675639.80231183
2015-01-02,13679764.80231183
2015-01-03,13683814.80231183
2015-01-04,13688114.80231183
2015-01-05,13692014.80231183
2015-01-06,13695964.80231183
2015-01-07,13699464.80231183
2015-01-08,13703139.80231183
2015-01-09,13706639.80231183
2015-01-10,13710314.80231183
2015-01-11,13714189.80231183
2015-01-12,13717739.80231183
2015-01-13,13720914.80231183
2015-01-14,13724539.80231183
2015-01-15,13728314.80231183
2015-01-16,13731789.80231183
2015-01-17,13735239.80231183
2015-01-18,13739064.80231183
2015-01-19,13742664.80231183
2015-01-20,13745614.80231183
2015-01-21,13749339.80231183
2015-01-22,13752714.80231183
2015-01-23,13755814.80231183
2015-01-24,13758964.80231183
2015-01-25,13762089.80231183
2015-01-26,13765264.80231183
2015-01-27,13768989.80231183
2015-01-28,13773089.80231183
2015-01-29,13777189.80231183
2015-01-30,13780639.80231183
2015-01-31,13784789.80231183
2015-02-01,13788664.80231183
2015-02-02,13792639.80231183
2015-02-03,13795814.80231183
2015-02-04,13799789.80231183
2015-02-05,13803764.80231183
2015-02-06,13808189.80231183
2015-02-07,13812164.80231183
2015-02-08,13815464.80231183
2015-02-09,13819489.80231183
2015-02-10,13823089.80231183
2015-02-11,13827039.80231183
2015-02-12,13830014.80231183
2015-02-13,13833664.80231183
2015-02-14,13837664.80231183
2015-02-15,13841164.80231183
2015-02-16,13845089.80231183
2015-02-17,13848814.80231183
2015-02-18,13852989.80231183
2015-02-19,13857139.80231183
2015-02-20,13861089.80231183
2015-02-21,13864639.80231183
2015-02-22,13868414.80231183
2015-02-23,13871964.80231183
2015-02-24,13875189.80231183
2015-02-25,13879164.80231183
2015-02-26,13882914.80231183
2015-02-27,13886714.80231183
2015-02-28,13890264.80231183
2015-03-01,13893764.80231183
2015-03-02,13897714.80231183
2015-03-03,13901664.80231183
2015-03-04,13905164.80231183
2015-03-05,13908464.80231183
2015-03-06,13912164.80231183
2015-03-07,13915664.80231183
2015-03-08,13919564.80231183
2015-03-09,13923164.80231183
2015-03-10,13926964.80231183
2015-03-11,13930814.80231183
2015-03-12,13934089.80231183
2015-03-13,13937739.80231183
2015-03-14,13941014.80231183
2015-03-15,13944589.80231183
2015-03-16,13948064.80231183
2015-03-17,13951264.80231183
2015-03-18,13955089.80231183
2015-03-19,13958514.80231183
2015-03-20,13961914.80231183
2015-03-21,13965689.80231183
2015-03-22,13969239.80231183
2015-03-23,13972864.80231183
2015-03-24,13977189.80231183
2015-03-25,13981239.80231183
2015-03-26,13984939.80231183
2015-03-27,13989214.80231183
2015-03-28,13992914.80231183
2015-03-29,13996739.80231183
2015-03-30,14000289.80231183
2015-03-31,14004039.80231183
2015-04-01,14007339.80231183
2015-04-02,14011489.80231183
2015-04-03,14015139.80231183
2015-04-04,14018964.80231183
2015-04-05,14022664.80231183
2015-04-06,14025814.80231183
2015-04-07,14029614.80231183
2015-04-08,14032739.80231183
2015-04-09,14036064.80231183
2015-04-10,14039864.80231183
2015-04-11,14043364.80231183
2015-04-12,14046564.80231183
2015-04-13,14050464.80231183
2015-04-14,14054189.80231183
2015-04-15,14057239.80231183
2015-04-16,14060689.80231183
2015-04-17,14063839.80231183
2015-04-18,14067489.80231183
2015-04-19,14071114.80231183
2015-04-20,14074964.80231183
2015-04-21,14078789.80231183
2015-04-22,14082589.80231183
2015-04-23,14085839.80231183
2015-04-24,14088939.80231183
2015-04-25,14093014.80231183
2015-04-26,14096614.80231183
2015-04-27,14100039.80231183
2015-04-28,14103864.80231183
2015-04-29,14107039.80231183
2015-04-30,14110389.80231183
2015-05-01,14114089.80231183
2015-05-02,14117764.80231183
2015-05-03,14121289.80231183
2015-05-04,14124489.80231183
2015-05-05,14128339.80231183
2015-05-06,14132364.80231183
2015-05-07,14135889.80231183
2015-05-08,14139639.80231183
2015-05-09,14142864.80231183
2015-05-10,14146089.80231183
2015-05-11,14150039.80231183
2015-05-12,14153789.80231183
2015-05-13,14157839.80231183
2015-05-14,14161689.80231183
2015-05-15,14165364.80231183
2015-05-16,14168664.80231183
2015-05-17,14172939.80231183
2015-05-18,14176539.80231183
2015-05-19,14179789.80231183
2015-05-20,14183414.80231183
2015-05-21,14187289.80231183
2015-05-22,14190739.80231183
2015-05-23,14193539.80231183
2015-05-24,14197189.80231183
2015-05-25,14200714.80231183
2015-05-26,14204314.80231183
2015-05-27,14207764.80231183
2015-05-28,14211064.80231183
2015-05-29,14214914.80231183
2015-05-30,14218314.80231183
2015-05-31,14222014.80231183
2015-06-01,14225314.80231183
2015-06-02,14229064.80231183
2015-06-03,14232614.80231183
2015-06-04,14236139.80231183
2015-06-05,14239589.80231183
2015-06-06,14244039.80231183
2015-06-07,14247764.80231183
2015-06-08,14251689.80231183
2015-06-09,14255464.80231183
2015-06-10,14259689.80231183
2015-06-11,14263064.80231183
2015-06-12,14266614.80231183
2015-06-13,14270589.80231183
2015-06-14,14274289.80231183
2015-06-15,14277889.80231183
2015-06-16,14280839.80231183
2015-06-17,14284789.80231183
2015-06-18,14288689.80231183
2015-06-19,14292364.80231183
2015-06-20,14295714.80231183
2015-06-21,14298814.80231183
2015-06-22,14302639.80231183
2015-06-23,14306139.80231183
2015-06-24,14310039.80231183
2015-06-25,14313839.80231183
2015-06-26,14317689.80231183
2015-06-27,14320914.80231183
2015-06-28,14324439.80231183
2015-06-29,14327939.80231183
2015-06-30,14331564.80231183
2015-07-01,14334939.80231183
2015-07-02,14338789.80231183
2015-07-03,14342814.80231183
2015-07-04,14346614.80231183
2015-07-05,14350164.80231183
2015-07-06,14354689.80231183
2015-07-07,14358039.80231183
2015-07-08,14362064.80231183
2015-07-09,14365389.80231183
2015-07-10,14369239.80231183
2015-07-11,14372939.80231183
2015-07-12,14376314.80231183
2015-07-13,14380014.80231183
2015-07-14,14383614.80231183
2015-07-15,14387439.80231183
2015-07-16,14390789.80231183
2015-07-17,14394464.80231183
2015-07-18,14398189.80231183
2015-07-19,14401989.80231183
2015-07-20,14405889.80231183
2015-07-21,14409064.80231183
2015-07-22,14412914.80231183
2015-07-23,14416414.80231183
2015-07-24,14420639.80231183
2015-07-25,14424489.80231183
2015-07-26,14428089.80231183
2015-07-27,14431814.80231183
2015-07-28,14435214.80231183
2015-07-29,14439014.80231183
2015-07-30,14442364.80231183
2015-07-31,14446139.80231183
2015-08-01,14450014.80231183
2015-08-02,14453789.80231183
2015-08-03,14457714.80231183
2015-08-04,14461114.80231183
2015-08-05,14464439.80231183
2015-08-06,14468014.80231183
2015-08-07,14471439.80231183
2015-08-08,14475464.80231183
2015-08-09,14479014.80231183
2015-08-10,14483189.80231183
2015-08-11,14487239.80231183
2015-08-12,14490389.80231183
2015-08-13,14494064.80231183
2015-08-14,14497614.80231183
2015-08-15,14501039.80231182
2015-08-16,14504489.80231182
2015-08-17,14508164.80231182
2015-08-18,14511689.80231182
2015-08-19,14515589.80231182
2015-08-20,14519339.80231182
2015-08-21,14523464.80231182
2015-08-22,14527414.80231182
2015-08-23,14530764.80231182
2015-08-24,14534639.80231182
2015-08-25,14538014.80231182
2015-08-26,14542039.80231182
2015-08-27,14545489.80231182
2015-08-28,14549339.80231182
2015-08-29,14553339.80231182
2015-08-30,14557089.80231182
2015-08-31,14561014.80231182
2015-09-01,14564864.80231182
2015-09-02,14568864.80231182
2015-09-03,14572514.80231182
2015-09-04,14576414.80231182
2015-09-05,14580089.80231182
2015-09-06,14583689.80231182
2015-09-07,14587489.80231182
2015-09-08,14590889.80231182
2015-09-09,14594614.80231182
2015-09-10,14598889.80231182
2015-09-11,14602839.80231182
2015-09-12,14606214.80231182
2015-09-13,14609989.80231182
2015-09-14,14613789.80231182
2015-09-15,14617789.80231182
2015-09-16,14621339.80231182
2015-09-17,14624939.80231182
2015-09-18,14628614.80231182
2015-09-19,14631739.80231182
2015-09-20,14634939.80231182
2015-09-21,14638239.80231182
2015-09-22,14642164.80231182
2015-09-23,14646114.80231182
2015-09-24,14649614.80231182
2015-09-25,14653714.80231182
2015-09-26,14657389.80231182
2015-09-27,14661114.80231182
2015-09-28,14664689.80231182
2015-09-29,14669039.80231182
2015-09-30,14672739.80231182
2015-10-01,14676464.80231182
2015-10-02,14679914.80231182
2015-10-03,14683539.80231182
2015-10-04,14687364.80231182
2015-10-05,14691189.80231182
2015-10-06,14694739.80231182
2015-10-07,14698064.80231182
2015-10-08,14701564.80231182
2015-10-09,14704714.80231182
2015-10-10,14708714.80231182
2015-10-11,14712364.80231182
2015-10-12,14715914.80231182
2015-10-13,14719339.80231182
2015-10-14,14723139.80231182
2015-10-15,14727289.80231182
2015-10-16,14730889.80231182
2015-10-17,14734289.80231182
2015-10-18,14737914.80231182
2015-10-19,14742039.80231182
2015-10-20,14745239.80231182
2015-10-21,14748839.80231182
2015-10-22,14752539.80231182
2015-10-23,14756264.80231182
2015-10-24,14759889.80231182
2015-10-25,14763764.80231182
2015-10-26,14767864.80231182
2015-10-27,14771539.80231182
2015-10-28,14775014.80231182
2015-10-29,14778789.80231182
2015-10-30,14783064.80231182
2015-10-31,14786739.80231182
2015-11-01,14790564.80231182
2015-11-02,14794389.80231182
2015-11-03,14798264.80231182
2015-11-04,14802139.80231182
2015-11-05,14805789.80231182
2015-11-06,14809414.80231182
2015-11-07,14813214.80231182
2015-11-08,14816689.80231182
2015-11-09,14820414.80231182
2015-11-10,14824064.80231182
2015-11-11,14828264.80231182
2015-11-12,14832289.80231182
2015-11-13,14836289.80231182
2015-11-14,14839839.80231182
2015-11-15,14843839.80231182
2015-11-16,14848164.80231182
2015-11-17,14851889.80231182
2015-11-18,14855714.80231182
2015-11-19,14859114.80231182
2015-11-20,14863289.80231182
2015-11-21,14867639.80231182
2015-11-22,14871939.80231182
2015-11-23,14876014.80231182
2015-11-24,14879914.80231182
2015-11-25,14883614.80231182
2015-11-26,14888014.80231182
2015-11-27,14891339.80231182
2015-11-28,14895189.80231182
2015-11-29,14898914.80231182
2015-11-30,14902964.80231182
2015-12-01,14907139.80231182
2015-12-02,14911164.80231182
2015-12-03,14914714.80231182
2015-12-04,14918539.80231182
2015-12-05,14922914.80231182
2015-12-06,14926889.80231182
2015-12-07,14930564.80231182
2015-12-08,14934939.80231182
2015-12-09,14939139.80231182
2015-12-10,14944539.80231182
2015-12-11,14948539.80231182
2015-12-12,14952589.80231182
2015-12-13,14956139.80231182
2015-12-14,14961014.80231182
2015-12-15,14965589.80231182
2015-12-16,14969664.80231182
2015-12-17,14973539.80231182
2015-12-18,14977764.80231182
2015-12-19,14981689.80231182
2015-12-20,14985814.80231182
2015-12-21,14989539.80231182
2015-12-22,14993289.80231182
2015-12-23,14997214.80231182
2015-12-24,15000664.80231182
2015-12-25,15004714.80231182
2015-12-26,15008989.80231182
2015-12-27,15014114.80231182
2015-12-28,15017889.80231182
2015-12-29,15021864.80231182
2015-12-30,15025989.80231182
2015-12-31,15029539.80231182
2016-01-01,15032914.80231182
2016-01-02,15036539.80231182
2016-01-03,15040164.80231182
2016-01-04,15044689.80231182
2016-01-05,15048614.80231182
2016-01-06,15052139.80231182
2016-01-07,15055814.80231182
2016-01-08,15060139.80231182
2016-01-09,15063914.80231182
2016-01-10,15068289.80231182
2016-01-11,15072539.80231182
2016-01-12,15076789.80231182
2016-01-13,15080489.80231182
2016-01-14,15083814.80231182
2016-01-15,15086864.80231182
2016-01-16,15090414.80231182
2016-01-17,15094189.80231182
2016-01-18,15098514.80231182
2016-01-19,15101839.80231182
2016-01-20,15105639.80231182
2016-01-21,15109064.80231182
2016-01-22,15113464.80231182
2016-01-23,15117939.80231182
2016-01-24,15122214.80231182
2016-01-25,15126264.80231182
2016-01-26,15130264.80231182
2016-01-27,15134139.80231182
2016-01-28,15137789.80231182
2016-01-29,15142014.80231182
2016-01-30,15146689.80231182
2016-01-31,15151214.80231182
2016-02-01,15155239.80231182
2016-02-02,15159739.80231182
2016-02-03,15164214.80231182
2016-02-04,15168414.80231182
2016-02-05,15173114.80231182
2016-02-06,15178114.80231182
2016-02-07,15182514.80231182
2016-02-08,15186214.80231182
2016-02-09,15190614.80231182
2016-02-10,15194714.80231182
2016-02-11,15199514.80231182
2016-02-12,15203789.80231182
2016-02-13,15207689.80231182
2016-02-14,15211839.80231182
2016-02-15,15215639.80231182
2016-02-16,15219089.80231182
2016-02-17,15222964.80231182
2016-02-18,15227189.80231182
2016-02-19,15230814.80231182
2016-02-20,15234564.80231182
2016-02-21,15237764.80231182
2016-02-22,15240939.80231182
2016-02-23,15244339.80231182
2016-02-24,15247289.80231182
2016-02-25,15251164.80231182
2016-02-26,15254664.80231182
2016-02-27,15258339.80231182
2016-02-28,15261689.80231182
2016-02-29,15265014.80231182
2016-03-01,15268539.80231182
2016-03-02,15272464.80231182
2016-03-03,15275839.80231182
2016-03-04,15279714.80231182
2016-03-05,15283464.80231182
2016-03-06,15287164.80231182
2016-03-07,15290489.80231182
2016-03-08,15294339.80231182
2016-03-09,15298539.80231182
2016-03-10,15302414.80231182
2016-03-11,15306414.80231182
2016-03-12,15310014.80231182
2016-03-13,15313339.80231182
2016-03-14,15317139.80231182
2016-03-15,15321164.80231182
2016-03-16,15324964.80231182
2016-03-17,15328489.80231182
2016-03-18,15331889.80231182
2016-03-19,15335289.80231182
2016-03-20,15338939.80231182
2016-03-21,15342414.80231182
2016-03-22,15346114.80231182
2016-03-23,15349839.80231182
2016-03-24,15353514.80231182
2016-03-25,15357164.80231182
2016-03-26,15360989.80231182
2016-03-27,15364514.80231182
2016-03-28,15368764.79983957
2016-03-29,15372689.79983957
2016-03-30,15376364.79983957
2016-03-31,15379464.79983957
2016-04-01,15383289.79983957
2016-04-02,15386764.79983957
2016-04-03,15390314.79983957
2016-04-04,15394464.79983957
2016-04-05,15398339.79983957
2016-04-06,15402264.79983957
2016-04-07,15405739.79983957
2016-04-08,15409339.79983957
2016-04-09,15413389.79983957
2016-04-10,15417714.79983957
2016-04-11,15421539.79983957
2016-04-12,15425239.79983957
2016-04-13,15429339.79983957
2016-04-14,15433439.79807881
2016-04-15,15436914.79807881
2016-04-16,15440364.79807881
2016-04-17,15444314.79807881
2016-04-18,15447664.79807881
2016-04-19,15451414.79807881
2016-04-20,15455539.79807881
2016-04-21,15459314.79807881
2016-04-22,15462889.79807881
2016-04-23,15466489.79807881
2016-04-24,15469789.79807881
2016-04-25,15472964.79807881
2016-04-26,15476739.79725445
2016-04-27,15479964.79725445
2016-04-28,15483339.79725445
2016-04-29,15487289.79725445
2016-04-30,15490939.79725445
2016-05-01,15494814.79725445
2016-05-02,15498739.79725445
2016-05-03,15502514.79725445
2016-05-04,15506689.79530316
2016-05-05,15510564.79530316
2016-05-06,15514614.79530316
2016-05-07,15518364.79530316
2016-05-08,15522564.79530316
2016-05-09,15526839.79530316
2016-05-10,15530789.79530316
2016-05-11,15534114.79530316
2016-05-12,15537589.79530316
2016-05-13,15541389.79530316
2016-05-14,15544989.79530316
2016-05-15,15548464.79530316
2016-05-16,15551989.79530316
2016-05-17,15555514.79530316
2016-05-18,15559339.79530316
2016-05-19,15562339.79530316
2016-05-20,15566064.79530316
2016-05-21,15569589.79530316
2016-05-22,15574189.79530316
2016-05-23,15578689.79530316
2016-05-24,15582364.79530316
2016-05-25,15585814.79530316
2016-05-26,15589189.79530316
2016-05-27,15592664.79530316
2016-05-28,15595989.79530316
2016-05-29,15599664.79530316
2016-05-30,15603264.79530316
2016-05-31,15606439.79530316
2016-06-01,15610014.79530316
2016-06-02,15613464.79530316
2016-06-03,15617014.79530316
2016-06-04,15619989.79530316
2016-06-05,15624239.79530316
2016-06-06,15628489.79530316
2016-06-07,15631989.79530316
2016-06-08,15635589.79530316
2016-06-09,15639714.79530316
2016-06-10,15643314.79530316
2016-06-11,15647214.79530316
2016-06-12,15650864.79530316
2016-06-13,15654889.79530316
2016-06-14,15658189.79530316
2016-06-15,15661989.79530316
2016-06-16,15665714.79530316
2016-06-17,15669439.79530316
2016-06-18,15673389.79530316
2016-06-19,15677814.79530316
2016-06-20,15681914.79530316
2016-06-21,15685639.79530316
2016-06-22,15688864.79530316
2016-06-23,15692364.79530316
2016-06-24,15695589.79530316
2016-06-25,15699639.79530316
2016-06-26,15703289.79530316
2016-06-27,15706964.79530316
2016-06-28,15710664.79530316
2016-06-29,15714314.79530316
2016-06-30,15718064.79530316
2016-07-01,15721939.79530316
2016-07-02,15725664.79530316
2016-07-03,15729514.79530316
2016-07-04,15733289.79530316
2016-07-05,15736914.79530316
2016-07-06,15740414.79530316
2016-07-07,15743839.79530316
2016-07-08,15747464.79530316
2016-07-09,15750589.79530316
2016-07-10,15752539.79530316
2016-07-11,15754327.29530316
2016-07-12,15756114.79530316
2016-07-13,15757727.29530316
2016-07-14,15759489.79530316
2016-07-15,15761177.29530316
2016-07-16,15763139.79530316
2016-07-17,15765002.29530316
2016-07-18,15766852.29530316
2016-07-19,15768452.29530316
2016-07-20,15770327.29530316
2016-07-21,15771989.79530316
2016-07-22,15773602.29530316
2016-07-23,15775239.79530316
2016-07-24,15776789.79530316
2016-07-25,15778427.29530316
2016-07-26,15780039.79530316
2016-07-27,15781639.79530316
2016-07-28,15783339.79530316
2016-07-29,15785177.29530316
2016-07-30,15786664.79530316
2016-07-31,15788589.79530316
2016-08-01,15790502.29530316
2016-08-02,15792427.29530316
2016-08-03,15794502.29530316
2016-08-04,15796414.79530316
2016-08-05,15798527.29530316
2016-08-06,15800602.29530316
2016-08-07,15802452.29530316
2016-08-08,15804302.29530316
2016-08-09,15805852.29530316
2016-08-10,15807739.79530316
2016-08-11,15809614.79530316
2016-08-12,15811477.29530316
2016-08-13,15813514.79530316
2016-08-14,15815552.29530316
2016-08-15,15817377.29530316
2016-08-16,15819064.79530316
2016-08-17,15820602.29530316
2016-08-18,15822527.29530316
2016-08-19,15824452.29530316
2016-08-20,15826389.79530316
2016-08-21,15828427.29530316
2016-08-22,15830402.29530316
2016-08-23,15832239.79530316
2016-08-24,15834139.79530316
2016-08-25,15835764.79530316
2016-08-26,15837414.79530316
2016-08-27,15839214.79530316
2016-08-28,15841114.79530316
2016-08-29,15842977.29530316
2016-08-30,15845027.29530316
2016-08-31,15846702.29530316
2016-09-01,15848452.29530316
2016-09-02,15850364.79530316
2016-09-03,15851939.79530316
2016-09-04,15854177.29530316
2016-09-05,15855927.29530316
2016-09-06,15857627.29530316
2016-09-07,15859527.29530316
2016-09-08,15861327.29530316
2016-09-09,15863102.29530316
2016-09-10,15865039.79530316
2016-09-11,15867089.79530316
2016-09-12,15869127.29530316
2016-09-13,15871189.79530316
2016-09-14,15873139.79530316
2016-09-15,15875064.79530316
2016-09-16,15876802.29530316
2016-09-17,15878839.79530316
2016-09-18,15880652.29530316
2016-09-19,15882314.79530316
2016-09-20,15884202.29530316
2016-09-21,15886277.29530316
2016-09-22,15888039.79530316
2016-09-23,15889739.79530316
2016-09-24,15891814.79530316
2016-09-25,15894127.29530316
2016-09-26,15896039.79530316
2016-09-27,15898127.29530316
2016-09-28,15899977.29530316
2016-09-29,15901764.79530316
2016-09-30,15903539.79530316
2016-10-01,15905502.29530316
2016-10-02,15907264.79530316
2016-10-03,15909152.29530316
2016-10-04,15911127.29530316
2016-10-05,15913214.79530316
2016-10-06,15915227.29530316
2016-10-07,15917014.79530316
2016-10-08,15919127.29530316
2016-10-09,15921127.29530316
2016-10-10,15922677.29530316
2016-10-11,15924414.79530316
2016-10-12,15926214.79530316
2016-10-13,15927814.79530316
2016-10-14,15929514.79530316
2016-10-15,15931289.79530316
2016-10-16,15932914.79530316
2016-10-17,15934477.29530316
2016-10-18,15936414.79530316
2016-10-19,15937977.29530316
2016-10-20,15939652.29530316
2016-10-21,15941702.29530316
2016-10-22,15943564.79530316
2016-10-23,15945364.79530316
2016-10-24,15947152.29530316
2016-10-25,15948889.79530316
2016-10-26,15950614.79530316
2016-10-27,15952639.79530316
2016-10-28,15954539.79530316
2016-10-29,15956402.29530316
2016-10-30,15958502.29530316
2016-10-31,15960339.79530316
2016-11-01,15962139.79530316
2016-11-02,15963802.29530316
2016-11-03,15965739.79530316
2016-11-04,15967189.79530316
2016-11-05,15969027.29530316
2016-11-06,15970939.79530316
2016-11-07,15972764.79530316
2016-11-08,15974877.29530316
2016-11-09,15976714.79530316
2016-11-10,15978814.79530316
2016-11-11,15980852.29530316
2016-11-12,15982952.29530316
2016-11-13,15984727.29530316
2016-11-14,15986877.29530316
2016-11-15,15988827.29530316
2016-11-16,15990964.79530316
2016-11-17,15992952.29530316
2016-11-18,15994802.29530316
2016-11-19,15996577.29530316
2016-11-20,15998177.29530316
2016-11-21,15999914.79530316
2016-11-22,16001589.79530316
2016-11-23,16003427.29530316
2016-11-24,16005452.29530316
2016-11-25,16007352.29530316
2016-11-26,16009264.79530316
2016-11-27,16011064.79530316
2016-11-28,16013114.79530316
2016-11-29,16014977.29530316
2016-11-30,16016752.29530316
2016-12-01,16018577.29530316
2016-12-02,16020364.79530316
2016-12-03,16022514.79530316
2016-12-04,16024364.79530316
2016-12-05,16026264.79530316
2016-12-06,16028139.79530316
2016-12-07,16030314.79530316
2016-12-08,16032277.29530316
2016-12-09,16033964.79530316
2016-12-10,16035614.79530316
2016-12-11,16037952.29530316
2016-12-12,16039902.29530316
2016-12-13,16042127.29530316
2016-12-14,16043864.79530316
2016-12-15,16045452.29530316
2016-12-16,16047114.79530316
2016-12-17,16048914.79530316
2016-12-18,16050677.29530316
2016-12-19,16052564.79530316
2016-12-20,16054289.79530316
2016-12-21,16056277.29530316
2016-12-22,16058264.79530316
2016-12-23,16060164.79530316
2016-12-24,16061877.29530316
2016-12-25,16063939.79530316
2016-12-26,16065714.79530316
2016-12-27,16067664.79530316
2016-12-28,16069714.79530316
2016-12-29,16071589.79530316
2016-12-30,16073552.29530316
2016-12-31,16075402.29530316
2017-01-01,16077352.29530316
2017-01-02,16079339.79530316
2017-01-03,16081389.79530316
