date,Tokens Transferred Between EOA USD (Total)
2020-09-01,2210561891.426139
2020-09-02,1940261521.794864
2020-09-03,1564795647.7266295
2020-09-04,1843226555.6088884
2020-09-05,1394416835.6009042
2020-09-06,1184038953.8131764
2020-09-07,1047731942.1892054
2020-09-08,882903953.4937072
2020-09-09,871117183.8850034
2020-09-10,1121923705.221668
2020-09-11,966808563.2963398
2020-09-12,1003630801.0634612
2020-09-13,792697395.1551393
2020-09-14,1129034105.2836182
2020-09-15,933291693.0068892
2020-09-16,1132211023.9283872
2020-09-17,1362363948.402456
2020-09-18,1667177757.2060132
2020-09-19,759433517.6185448
2020-09-20,779398090.4386938
2020-09-21,1201108718.3342063
2020-09-22,902230459.0281456
2020-09-23,1028635694.5324092
2020-09-24,917369642.270754
2020-09-25,701843106.7686595
2020-09-26,508794202.6584671
2020-09-27,550143359.1958816
2020-09-28,719268085.7758286
2020-09-29,940124197.1385236
2020-09-30,964765452.3884908
2020-10-01,946049076.6595705
2020-10-02,731900172.2424486
2020-10-03,356245320.3246508
2020-10-04,345918534.926313
2020-10-05,545868283.6665975
2020-10-06,544448618.5624869
2020-10-07,809115465.5549204
2020-10-08,678515093.4829268
2020-10-09,852091982.5824901
2020-10-10,570599441.2338867
2020-10-11,347627926.7637082
2020-10-12,820008274.6397015
2020-10-13,679871132.3687533
2020-10-14,996961225.5869333
2020-10-15,616436837.982707
2020-10-16,793738962.3154887
2020-10-17,357069682.4829879
2020-10-18,365961029.102025
2020-10-19,596016504.5483198
2020-10-20,589075735.9670957
2020-10-21,1121780860.7907689
2020-10-22,1163123089.090365
2020-10-23,871717001.0543199
2020-10-24,505971813.9758648
2020-10-25,373860775.97288656
2020-10-26,906146820.8772874
2020-10-27,844718956.3911365
2020-10-28,976699774.3103554
2020-10-29,598380293.5199777
2020-10-30,948736027.0334008
2020-10-31,555825558.1899683
2020-11-01,433705717.1827319
2020-11-02,954061916.0472736
2020-11-03,870720710.0237595
2020-11-04,1057001187.1665368
2020-11-05,1300021216.8851137
2020-11-06,1529215346.92552
2020-11-07,1190769265.6697586
2020-11-08,510837969.0754241
2020-11-09,841621536.6543894
2020-11-10,891323383.3977112
2020-11-11,1118403884.6675832
2020-11-12,1525037739.932148
2020-11-13,1079120759.0180292
2020-11-14,619804783.2277088
2020-11-15,459978732.9941654
2020-11-16,845662343.6113158
2020-11-17,1180552600.456609
2020-11-18,1428017984.4149745
2020-11-19,1006469150.624952
2020-11-20,1305588605.2636611
2020-11-21,1915429000.256914
2020-11-22,1430410083.6950188
2020-11-23,2089631435.187768
2020-11-24,2341618625.5649657
2020-11-25,1271162083.720437
2020-11-26,1972409631.0764544
2020-11-27,1293123214.4330678
2020-11-28,638374597.2544736
2020-11-29,812187936.893905
2020-11-30,1564137903.9245908
2020-12-01,1844938776.8005705
2020-12-02,1058865712.6152794
2020-12-03,1116170735.536012
2020-12-04,1119464965.159456
2020-12-05,701716789.7622333
2020-12-06,616996446.092489
2020-12-07,1204035572.0098307
2020-12-08,982891451.2173176
2020-12-09,1522515406.4584675
2020-12-10,1270731317.3943822
2020-12-11,1237932546.4195795
2020-12-12,721473629.908266
2020-12-13,664106974.6206603
2020-12-14,907781716.2151527
2020-12-15,1091971128.3139627
2020-12-16,1600287882.7560148
2020-12-17,2376034064.4979386
2020-12-18,1511598150.8815758
2020-12-19,1479115238.0523405
2020-12-20,791606696.1314812
2020-12-21,1607516878.3535209
2020-12-22,1501240090.2628074
2020-12-23,1202030716.3782425
2020-12-24,1343347383.843514
2020-12-25,807771837.587359
2020-12-26,912222714.5799488
2020-12-27,1835041224.9029028
2020-12-28,2090062189.4886253
2020-12-29,2492779454.010607
2020-12-30,1869763513.25326
2020-12-31,1676588647.2655444
2021-01-01,1408452839.5171285
2021-01-02,1550874438.0162838
2021-01-03,4757078749.399648
2021-01-04,6297247957.330787
2021-01-05,4202337408.781409
2021-01-06,5385924029.595583
2021-01-07,5667857699.279175
2021-01-08,5879937333.13892
2021-01-09,3050836584.9639974
2021-01-10,3326893869.893152
2021-01-11,5475903788.747048
2021-01-12,2945723543.894242
2021-01-13,2905022499.662584
2021-01-14,4822032614.994202
2021-01-15,3251685706.981281
2021-01-16,2603055558.127394
2021-01-17,2198872828.6459537
2021-01-18,2797854572.07534
2021-01-19,5739766412.814981
2021-01-20,6766416342.054012
2021-01-21,3829181267.733943
2021-01-22,4541017221.350964
2021-01-23,2229892234.859414
2021-01-24,3350532309.9685
2021-01-25,3994885000.4742055
2021-01-26,4329561903.745343
2021-01-27,3825872346.851004
2021-01-28,3599213460.778557
2021-01-29,6054142363.15727
2021-01-30,3172902171.6201344
2021-01-31,2979633588.924886
2021-02-01,3303361299.719194
2021-02-02,6229541908.549886
2021-02-03,6414460889.719175
2021-02-04,6395257494.182349
2021-02-05,5793842011.935164
2021-02-06,4591571247.344411
2021-02-07,3584982201.8889227
2021-02-08,5601804255.417196
2021-02-09,5015378284.921916
2021-02-10,4950612849.798426
2021-02-11,4305645699.615155
2021-02-12,4343924814.874003
2021-02-13,3035757857.105899
2021-02-14,2721133482.0068183
2021-02-15,3750863991.266339
2021-02-16,3984210328.176519
2021-02-17,4183994252.70292
2021-02-18,5946236527.647801
2021-02-19,4696705514.710146
2021-02-20,5304031623.8752775
2021-02-21,3402094658.714304
2021-02-22,5585083332.672743
2021-02-23,8808178818.279257
2021-02-24,4845165297.425669
2021-02-25,3776322434.55877
2021-02-26,4708135825.408368
2021-02-27,2817193414.970039
2021-02-28,3612802481.652896
2021-03-01,4018108572.4702296
2021-03-02,3524121271.5054617
2021-03-03,3141972287.8785734
2021-03-04,3690729163.593184
2021-03-05,3268328046.3460937
2021-03-06,3369258849.045981
2021-03-07,5095459420.631423
2021-03-08,4340077108.408756
2021-03-09,4382660010.899361
2021-03-10,4145353384.103155
2021-03-11,4499717091.397546
2021-03-12,5070269420.898271
2021-03-13,3496429559.7724967
2021-03-14,2334179720.625065
2021-03-15,5447565886.948264
2021-03-16,4190705307.048604
2021-03-17,3976419129.536029
2021-03-18,3678848978.355508
2021-03-19,2969189358.164334
2021-03-20,2256263886.189744
2021-03-21,2368573479.7418795
2021-03-22,3392689936.996224
2021-03-23,2954551389.5576973
2021-03-24,2911130625.571815
2021-03-25,5227562441.933479
2021-03-26,3602427111.2176337
2021-03-27,2382009407.350659
2021-03-28,2082295901.38092
2021-03-29,3951889801.9944353
2021-03-30,4826387903.048537
2021-03-31,5054982553.619723
2021-04-01,4622988065.322764
2021-04-02,7391498251.313218
2021-04-03,5207688630.281829
2021-04-04,3576948598.116917
2021-04-05,6269639450.378317
2021-04-06,4845534136.29295
2021-04-07,4599530085.545731
2021-04-08,4466639359.126598
2021-04-09,4169013175.500837
2021-04-10,3981259483.852551
2021-04-11,3080238136.813163
2021-04-12,4291384601.526733
2021-04-13,6334152618.09159
2021-04-14,7690361822.989202
2021-04-15,4676847776.481552
2021-04-16,7129787549.836587
2021-04-17,4986793319.675867
2021-04-18,9171892421.56943
2021-04-19,5696670240.909259
2021-04-20,5325346213.249249
2021-04-21,6541973389.084582
2021-04-22,9958193198.136028
2021-04-23,8840136172.618847
2021-04-24,3783240549.030255
2021-04-25,3650172395.8208656
2021-04-26,5417618375.887065
2021-04-27,6632399060.892538
2021-04-28,7149307305.788204
2021-04-29,7359172561.061397
2021-04-30,6988617082.885983
2021-05-01,5502491429.559908
2021-05-02,3721972497.3321896
2021-05-03,10675861561.450354
2021-05-04,13002027918.46096
2021-05-05,10514878665.606327
2021-05-06,8529307831.830738
2021-05-07,10304980273.808784
2021-05-08,10277530125.668148
2021-05-09,8343473886.713396
2021-05-10,16150872582.77915
2021-05-11,16095506903.91865
2021-05-12,12722737826.256884
2021-05-13,16404574548.879175
2021-05-14,10934746473.354284
2021-05-15,6773025876.332605
2021-05-16,7644760194.471488
2021-05-17,11405069178.984665
2021-05-18,8860438007.364014
2021-05-19,19902448321.694736
2021-05-20,18187807490.97058
2021-05-21,10247852235.65577
2021-05-22,7441929726.228477
2021-05-23,11108932456.377031
2021-05-24,13728963833.28206
2021-05-25,11586160812.539122
2021-05-26,8948650058.239105
2021-05-27,10019281251.656816
2021-05-28,8028027280.529843
2021-05-29,6716122493.657993
2021-05-30,5262797545.020156
2021-05-31,4650066762.663484
2021-06-01,6744010644.952214
2021-06-02,5341103052.177345
2021-06-03,5988428445.451075
2021-06-04,5930184541.905383
2021-06-05,3495334228.7445107
2021-06-06,2540202172.1292176
2021-06-07,4108135632.325527
2021-06-08,7874839843.385043
2021-06-09,6645131704.182408
2021-06-10,3458919071.6741023
2021-06-11,3398332394.8090663
2021-06-12,2573447302.07888
2021-06-13,2311134133.8108587
2021-06-14,4935562403.28742
2021-06-15,3658791923.87652
2021-06-16,5168775570.36179
2021-06-17,3805087099.863898
2021-06-18,4670467250.302001
2021-06-19,1796996441.903609
2021-06-20,2464842548.9954314
2021-06-21,5684169695.845276
2021-06-22,8363745746.50469
2021-06-23,3285787431.709524
2021-06-24,3826954232.76768
2021-06-25,4270387320.558685
2021-06-26,1858739995.717985
2021-06-27,2361866307.4600387
2021-06-28,4051342287.460621
2021-06-29,4396767172.3585615
2021-06-30,3758488941.058462
2021-07-01,5051380753.85849
2021-07-02,5086447838.709717
2021-07-03,1572059973.2205782
2021-07-04,1776060843.2191212
2021-07-05,2767061911.7397094
2021-07-06,3096214839.705571
2021-07-07,3835103267.803269
2021-07-08,5302115893.753746
2021-07-09,4253353783.628193
2021-07-10,2260956702.930061
2021-07-11,1175830005.765234
2021-07-12,3911336924.780545
2021-07-13,3184045492.5229697
2021-07-14,4193121092.956076
2021-07-15,3078395773.141142
2021-07-16,3749407418.514731
2021-07-17,1702360989.4394245
2021-07-18,1703268854.8667994
2021-07-19,3259565993.234771
2021-07-20,2999663607.239764
2021-07-21,4398851691.078318
2021-07-22,3567270896.511312
2021-07-23,3124662402.849253
2021-07-24,2359677468.6338663
2021-07-25,1455579508.7051132
2021-07-26,5147759887.715779
2021-07-27,4309180370.375582
2021-07-28,3642223886.367369
2021-07-29,4669135614.853379
2021-07-30,4454001556.901431
2021-07-31,4242729655.125996
2021-08-01,3189386080.9039946
2021-08-02,3543333011.748352
2021-08-03,4344101040.735725
2021-08-04,5567707825.001244
2021-08-05,5268643866.46508
2021-08-06,5347499854.623726
2021-08-07,4718594396.087734
2021-08-08,3657651939.165408
2021-08-09,6806735851.071177
2021-08-10,5058542348.122152
2021-08-11,4207421132.073535
2021-08-12,4121321620.410431
2021-08-13,5351160183.015652
2021-08-14,3326502954.163956
2021-08-15,3664690814.785224
2021-08-16,6318115203.696966
2021-08-17,4744457839.707595
2021-08-18,4891521729.065514
2021-08-19,4334628197.345715
2021-08-20,5762515078.776913
2021-08-21,2742686066.941516
2021-08-22,2935424970.883422
2021-08-23,6138256839.495876
2021-08-24,7375189055.336369
2021-08-25,5518181070.99783
2021-08-26,4055034962.387054
2021-08-27,5179201492.60097
2021-08-28,3024351595.6672053
2021-08-29,3596580830.869758
2021-08-30,5293228435.028943
2021-08-31,8148511972.856481
2021-09-01,8726507272.034222
2021-09-02,9733274299.163816
2021-09-03,7657442844.072962
2021-09-04,4838959517.629768
2021-09-05,3677167020.849659
2021-09-06,5603868787.263542
2021-09-07,8828287971.797487
2021-09-08,7376895827.689564
2021-09-09,7284863838.511941
2021-09-10,5916641167.4048605
2021-09-11,4896962477.632988
2021-09-12,2575814287.897784
2021-09-13,5070804934.1466255
2021-09-14,4529084538.221948
2021-09-15,8188818003.714627
2021-09-16,4432214845.234054
2021-09-17,6629607973.626272
2021-09-18,4081497671.594984
2021-09-19,2925234577.696488
2021-09-20,6560664002.330922
2021-09-21,5939393253.230998
2021-09-22,6295460344.74069
2021-09-23,5145680588.072713
2021-09-24,8856259890.80184
2021-09-25,2332548089.077654
2021-09-26,9762151480.737823
2021-09-27,3931590710.036146
2021-09-28,3407717738.280432
2021-09-29,3207784865.4989014
2021-09-30,3375030957.846047
2021-10-01,5238381782.246
2021-10-02,3423251373.222125
2021-10-03,2801413575.811189
2021-10-04,4281252858.915307
2021-10-05,7222804997.063245
2021-10-06,6887272410.866043
2021-10-07,6213280051.784236
2021-10-08,6104390064.896786
2021-10-09,2250941453.83701
2021-10-10,2748987444.124618
2021-10-11,4028631646.1166806
2021-10-12,4088890218.388988
2021-10-13,5635519033.249413
2021-10-14,11853641961.316269
2021-10-15,8225024461.528888
2021-10-16,5440532772.932035
2021-10-17,4450834548.848389
2021-10-18,5826379803.731251
2021-10-19,5325525187.251549
2021-10-20,6532528789.985788
2021-10-21,9063434146.69532
2021-10-22,5661338767.431753
2021-10-23,4187543155.431997
2021-10-24,2642666190.8251896
2021-10-25,5261839533.651004
2021-10-26,5219987043.065475
2021-10-27,8833235934.114964
2021-10-28,5946366869.551675
2021-10-29,10651007757.537428
2021-10-30,3738866181.966177
2021-10-31,3886097180.390293
2021-11-01,6335268117.168571
2021-11-02,8366617923.942906
2021-11-03,11621159463.826382
2021-11-04,7439068757.706721
2021-11-05,6510063808.248944
2021-11-06,4404360050.04699
2021-11-07,2939459962.951252
2021-11-08,7449626947.130733
2021-11-09,7277862278.137146
2021-11-10,6973608541.422027
2021-11-11,7081799341.291229
2021-11-12,7585812479.107658
2021-11-13,4336469819.827196
2021-11-14,4377471054.370808
2021-11-15,15385231505.965591
2021-11-16,8280858417.114805
2021-11-17,6730471824.4294815
2021-11-18,6740022956.796594
2021-11-19,7137119235.519425
2021-11-20,5039326501.022359
2021-11-21,5942454997.634569
2021-11-22,6074749444.522368
2021-11-23,6355230015.075291
2021-11-24,7543271761.851766
2021-11-25,6175958459.35565
2021-11-26,8863659503.052559
2021-11-27,3443598757.9316125
2021-11-28,3247628452.464736
2021-11-29,7040191040.861833
2021-11-30,10691599739.087189
2021-12-01,10057388623.641396
2021-12-02,7675870846.761322
2021-12-03,7991721831.686534
2021-12-04,11781845552.58174
2021-12-05,5523570311.883356
2021-12-06,11452902516.018366
2021-12-07,7943998646.002535
2021-12-08,7513098884.292452
2021-12-09,6503639940.697063
2021-12-10,6761834295.983022
2021-12-11,4110841260.155176
2021-12-12,2149651501.210434
2021-12-13,8039506243.307556
2021-12-14,6813003927.873209
2021-12-15,6089382005.361916
2021-12-16,6508386392.024954
2021-12-17,5539681020.253251
2021-12-18,3857092411.059352
2021-12-19,2191672814.328207
2021-12-20,4852029124.107324
2021-12-21,4857993436.42794
2021-12-22,4887922615.168051
2021-12-23,5467676545.825052
2021-12-24,4366268235.890004
2021-12-25,4665888565.619819
2021-12-26,2381458782.048742
2021-12-27,5463176379.91229
2021-12-28,5899317630.335978
2021-12-29,4797132437.500542
2021-12-30,10428941520.560211
2021-12-31,7268601763.541314
2022-01-01,2938719655.000184
2022-01-02,2104273642.1729991
2022-01-03,3326089955.160686
2022-01-04,5475968861.764247
2022-01-05,6130735834.871512
2022-01-06,7009831517.240393
2022-01-07,6047550103.29315
2022-01-08,3061070142.9613805
2022-01-09,2326948746.757113
2022-01-10,4253482192.505539
2022-01-11,4074315638.645731
2022-01-12,4639428294.81763
2022-01-13,5158986695.776943
2022-01-14,4325415400.939666
2022-01-15,2585707637.9386883
2022-01-16,2480667478.8089023
2022-01-17,3739845163.8026495
2022-01-18,3586687855.7205763
2022-01-19,5448984840.703508
2022-01-20,3829619027.579285
2022-01-21,8069868222.84966
2022-01-22,6309988126.288503
2022-01-23,4413364543.430899
2022-01-24,6304511565.956814
2022-01-25,4507182480.604889
2022-01-26,5287227644.50654
2022-01-27,5161396313.91997
2022-01-28,4635823341.370702
2022-01-29,3020904023.554954
2022-01-30,3136973072.00679
2022-01-31,4588708770.787167
2022-02-01,3997332244.02455
2022-02-02,2943499622.181515
2022-02-03,5260078754.326221
2022-02-04,5018483924.031448
2022-02-05,2736422082.151947
2022-02-06,1868766187.0176032
2022-02-07,5160375542.031244
2022-02-08,4839839093.615651
2022-02-09,4467220212.719511
2022-02-10,7539500361.220028
2022-02-11,4769813628.369983
2022-02-12,2538407206.827906
2022-02-13,1961116987.1453552
2022-02-14,3894794970.8787904
2022-02-15,4983107664.699456
2022-02-16,3222122267.806313
2022-02-17,3684614398.32403
2022-02-18,3737978897.260149
2022-02-19,1536625613.868975
2022-02-20,2320038360.668562
2022-02-21,3450374995.0773406
2022-02-22,2920168824.582122
2022-02-23,2962899112.7760787
2022-02-24,8223693196.247879
2022-02-25,4719503424.033326
2022-02-26,2286189244.074208
2022-02-27,2126890451.7579944
2022-02-28,4396946465.684025
2022-03-01,5178637005.921086
2022-03-02,4007315794.870188
2022-03-03,3463139129.0717244
2022-03-04,4083213006.787213
2022-03-05,2089109564.8041933
2022-03-06,1330484710.1695638
2022-03-07,3398273990.705788
2022-03-08,3607736663.35504
2022-03-09,3003490663.745418
2022-03-10,3403711293.173967
2022-03-11,2541916361.692953
2022-03-12,1054173321.035696
2022-03-13,1452167863.531525
2022-03-14,2439600507.699686
2022-03-15,5778405791.722388
2022-03-16,3903976224.835682
2022-03-17,3673119846.293384
2022-03-18,4419879505.541531
2022-03-19,3673132394.33452
2022-03-20,1508289519.4103923
2022-03-21,3929068623.4110856
2022-03-22,5161693721.418062
2022-03-23,3605016143.1234775
2022-03-24,4926882299.534866
2022-03-25,5139648339.017169
2022-03-26,1522140618.8590894
2022-03-27,2065586107.596048
2022-03-28,5238422643.36365
2022-03-29,6403433313.845318
2022-03-30,5283724224.708082
2022-03-31,5022291542.855886
2022-04-01,5466093223.2954
2022-04-02,3803022799.474035
2022-04-03,2336825414.1389647
2022-04-04,3511970896.6687136
2022-04-05,3995639638.743138
2022-04-06,4661950016.831226
2022-04-07,4387401612.223294
2022-04-08,3381533293.7095103
2022-04-09,2215295706.569978
2022-04-10,1612867860.1763947
2022-04-11,5526067452.489759
2022-04-12,3046103037.0670595
2022-04-13,3075718372.0336065
2022-04-14,2835435674.336546
2022-04-15,3002858308.275258
2022-04-16,2313602792.335339
2022-04-17,2057259522.3671768
2022-04-18,3289855716.830592
2022-04-19,4068217731.800708
2022-04-20,6528133031.8635645
2022-04-21,3388399791.458121
2022-04-22,3460091929.9512744
2022-04-23,1295322098.4161086
2022-04-24,1486826431.5832217
2022-04-25,5040436584.8659725
2022-04-26,3705082296.4128656
2022-04-27,3396923983.9476347
2022-04-28,3906465269.33657
2022-04-29,5982856513.093715
2022-04-30,2068044457.057132
2022-05-01,3090021837.6999345
2022-05-02,5319814594.90223
2022-05-03,6244451055.09831
2022-05-04,4289905323.621207
2022-05-05,4051025769.198175
2022-05-06,3901711761.850496
2022-05-07,2175363784.366593
2022-05-08,2586480990.306659
2022-05-09,6396407489.523163
2022-05-10,7034884548.607059
2022-05-11,8902914485.635963
2022-05-12,12744231403.829063
2022-05-13,7282388092.82182
2022-05-14,2195320235.007123
2022-05-15,2044726876.4593368
2022-05-16,6559059482.526093
2022-05-17,3193248303.6751184
2022-05-18,3607179843.429841
2022-05-19,3569128626.997402
2022-05-20,3463467936.945398
2022-05-21,1305813623.847276
2022-05-22,1872702554.7206604
2022-05-23,3858076013.448428
2022-05-24,2532249637.46524
2022-05-25,1644432719.6455266
2022-05-26,4688994028.043914
2022-05-27,4412771816.674081
2022-05-28,1482797245.2871258
2022-05-29,1457043883.1293445
2022-05-30,3085520313.070694
2022-05-31,3493988256.100571
2022-06-01,3226732674.304262
2022-06-02,3417605119.2394247
2022-06-03,2164338257.7300167
2022-06-04,1010655086.367193
2022-06-05,988900504.856942
2022-06-06,2196490861.692564
2022-06-07,2903468953.446284
2022-06-08,1812912539.444798
2022-06-09,2079073067.6428783
2022-06-10,3418649029.6385903
2022-06-11,3677851042.378809
2022-06-12,2979904796.779266
2022-06-13,6979322667.195886
2022-06-14,5292534548.718949
2022-06-15,4848298722.048622
2022-06-16,3207346826.0694547
2022-06-17,3112514598.406519
2022-06-18,2902233837.097252
2022-06-19,2195944611.8411384
2022-06-20,2531177571.173549
2022-06-21,1986345938.429079
2022-06-22,1841071133.0196104
2022-06-23,2103211472.4826405
2022-06-24,2161788472.387746
2022-06-25,1286794030.727955
2022-06-26,957403376.9734004
2022-06-27,1887149524.1046047
2022-06-28,1719005092.552281
2022-06-29,3193627015.323954
2022-06-30,2708042894.424236
2022-07-01,2251025798.0620875
2022-07-02,1088218992.9342828
2022-07-03,670428506.0999972
2022-07-04,1927543147.6969297
2022-07-05,1666460411.8481684
2022-07-06,1805122862.0030608
2022-07-07,4128450431.351002
2022-07-08,2030865655.3072908
2022-07-09,812237333.303478
2022-07-10,1087106773.320153
2022-07-11,1569617735.2548635
2022-07-12,1936262196.175859
2022-07-13,2505657647.7415447
2022-07-14,1833804885.5042973
2022-07-15,3138789607.808917
2022-07-16,1557543770.792802
2022-07-17,1439097667.1932049
2022-07-18,4046355933.222819
2022-07-19,5319961483.633849
2022-07-20,2654128730.9969454
2022-07-21,7144089424.589714
2022-07-22,1758779465.6534154
2022-07-23,999465328.5111036
2022-07-24,941829873.0005422
2022-07-25,1800538474.332132
2022-07-26,2308842376.642669
2022-07-27,3223990161.208088
2022-07-28,3375681740.334553
2022-07-29,3087594039.321822
2022-07-30,1396166974.62661
2022-07-31,981888449.9640408
2022-08-01,2321180253.279751
2022-08-02,2041857191.334653
2022-08-03,1624423913.1098185
2022-08-04,1625669609.6643567
2022-08-05,2088533395.9522755
2022-08-06,1252892326.3048434
2022-08-07,1567506456.1426373
2022-08-08,2069210937.569516
2022-08-09,2098982960.575888
2022-08-10,3676238228.122247
2022-08-11,2700836083.675176
2022-08-12,2214415461.3197527
2022-08-13,1855631148.331838
2022-08-14,1372436589.742916
2022-08-15,2893867397.699417
2022-08-16,1837316616.205717
2022-08-17,4618831038.7926445
2022-08-18,1994644698.593206
2022-08-19,2703125972.298557
2022-08-20,1112787097.057886
2022-08-21,873433733.9006217
2022-08-22,1391368088.9428418
2022-08-23,1451967000.050703
2022-08-24,1621735073.1215618
2022-08-25,1674110423.7376366
2022-08-26,2050584363.618893
2022-08-27,1696209847.2090302
2022-08-28,1842117315.17376
2022-08-29,2990395763.13064
2022-08-30,2371018652.1186223
2022-08-31,2290479674.050422
2022-09-01,2468508759.301531
2022-09-02,2939224893.31782
2022-09-03,1175933600.9959393
2022-09-04,715238776.475792
2022-09-05,1726385274.2542205
2022-09-06,5057929428.321129
2022-09-07,2799110719.917491
2022-09-08,2673869596.412166
2022-09-09,2954120981.957948
2022-09-10,1293639359.8838563
2022-09-11,1206129811.1276429
2022-09-12,4052827217.003728
2022-09-13,6319143613.150158
2022-09-14,11706821541.04535
2022-09-15,6805650254.541269
2022-09-16,4393492450.91336
2022-09-17,1340152367.0575137
2022-09-18,1359752277.245525
2022-09-19,3438011096.866222
2022-09-20,2589772549.245821
2022-09-21,2464452230.818737
2022-09-22,2747803728.361842
2022-09-23,2516674447.835612
2022-09-24,948366483.2986474
2022-09-25,1108171619.3935535
2022-09-26,2356708159.2730417
2022-09-27,2248884153.479842
2022-09-28,1595296729.0873678
2022-09-29,3300397844.4798923
2022-09-30,2222300718.253785
2022-10-01,945268429.824184
2022-10-02,739376381.1908152
2022-10-03,1853889815.468443
2022-10-04,1219477303.3444278
2022-10-05,988638561.103726
2022-10-06,1486571148.275665
2022-10-07,1456893199.575321
2022-10-08,830698903.5200493
2022-10-09,363601915.7815153
2022-10-10,883892843.3592818
2022-10-11,1354155445.427987
2022-10-12,1070685659.2349637
2022-10-13,2338546310.500256
2022-10-14,1424692633.242129
2022-10-15,599885087.8463241
2022-10-16,697401098.9134468
2022-10-17,1261510034.660409
2022-10-18,1328221310.3713856
2022-10-19,1226259170.2699294
2022-10-20,1247610555.714125
2022-10-21,1894670119.1827712
2022-10-22,747904510.0048225
2022-10-23,918336373.4023888
2022-10-24,1958727663.3693712
2022-10-25,3161604025.91638
2022-10-26,3931141064.249098
2022-10-27,2833833157.1430507
2022-10-28,2285736211.030056
2022-10-29,1985340055.3219965
2022-10-30,1327550983.1105888
2022-10-31,2125543048.4195604
2022-11-01,1616428888.8563137
2022-11-02,2348667070.736429
2022-11-03,2039850197.026821
2022-11-04,2543468170.491988
2022-11-05,1137980713.726759
2022-11-06,1391284701.792987
2022-11-07,3466328339.4263706
2022-11-08,5612064620.024367
2022-11-09,6383313581.303289
2022-11-10,5416958922.141829
2022-11-11,3219676109.437417
2022-11-12,2237588333.5950804
2022-11-13,3267691454.1791263
2022-11-14,3205723864.5391736
2022-11-15,2326767221.0487013
2022-11-16,2621036305.350052
2022-11-17,2242915107.0821824
2022-11-18,1835885800.2953467
2022-11-19,1340909228.9693918
2022-11-20,1061484262.6619706
2022-11-21,3639508530.510289
2022-11-22,2434860340.2050085
2022-11-23,1509522960.9295182
2022-11-24,1277989374.8788886
2022-11-25,1259787586.8870451
2022-11-26,860852444.9342874
2022-11-27,790680205.2386307
2022-11-28,1963856926.1010115
2022-11-29,1729965632.112792
2022-11-30,1683787871.0225265
2022-12-01,1231835971.958839
2022-12-02,1372356553.8707335
2022-12-03,594722765.2287928
2022-12-04,797550874.0561209
2022-12-05,1216558295.289543
2022-12-06,1869466187.817505
2022-12-07,2372726348.9034853
2022-12-08,1208204815.8563428
2022-12-09,1627806193.023987
2022-12-10,634605491.4117143
2022-12-11,430440840.5984641
2022-12-12,1333432728.1351066
2022-12-13,2736696332.063244
2022-12-14,1687646468.0808454
2022-12-15,1282731665.3446028
2022-12-16,2045877896.3234928
2022-12-17,1040464613.9190036
2022-12-18,652996369.3528024
2022-12-19,898132800.7818769
2022-12-20,1547294557.9623804
2022-12-21,1063647185.3201996
2022-12-22,884523358.3041352
2022-12-23,1383490570.3669176
2022-12-24,385442531.1614679
2022-12-25,403434613.6001209
2022-12-26,548107486.9804884
2022-12-27,713632553.4129597
2022-12-28,832012119.9125686
2022-12-29,934926964.1473776
2022-12-30,1171685957.731463
2022-12-31,995324281.0220757
2023-01-01,422929247.049823
2023-01-02,580085694.8873435
2023-01-03,594111555.8570082
2023-01-04,1681173880.3103223
2023-01-05,1043997879.6855804
2023-01-06,904460688.8172486
2023-01-07,380883503.3284167
2023-01-08,677546613.4443201
2023-01-09,1287383209.7149224
2023-01-10,1195814456.175834
2023-01-11,1086121551.4073768
2023-01-12,2034878818.8290715
2023-01-13,1973274899.5303168
2023-01-14,2803929787.8041387
2023-01-15,639381909.0542989
2023-01-16,1723834444.421359
2023-01-17,1813253833.626072
2023-01-18,1764022714.1354742
2023-01-19,1440138532.9677527
2023-01-20,1772169700.2772212
2023-01-21,1229392257.1939666
2023-01-22,788374978.1135269
2023-01-23,1252076904.363424
2023-01-24,1488250188.1148148
2023-01-25,1618528554.7121737
2023-01-26,1014235983.8699038
2023-01-27,1349875132.3891504
2023-01-28,812243033.9156427
2023-01-29,873301791.152168
2023-01-30,1752951614.6717217
2023-01-31,1355823393.1005669
2023-02-01,1481686761.7797625
2023-02-02,1727455959.7263432
2023-02-03,1618573579.036841
2023-02-04,1080202029.8288572
2023-02-05,847020241.3028953
2023-02-06,1086838797.5986297
2023-02-07,1526042688.4541342
2023-02-08,1713787462.9585118
2023-02-09,1592825134.9785664
2023-02-10,2639364595.480166
2023-02-11,1042073293.4723996
2023-02-12,598276354.7082179
2023-02-13,1758797916.1276102
2023-02-14,1694355555.943585
2023-02-15,1902942714.6680045
2023-02-16,1978720773.064872
2023-02-17,1149672052.447219
2023-02-18,767438601.4835864
2023-02-19,810477061.0173644
2023-02-20,1395399676.851828
2023-02-21,1347231863.7181509
2023-02-22,1765060432.3690662
2023-02-23,1341004582.063156
2023-02-24,1415518552.363871
2023-02-25,606848718.6923162
2023-02-26,853574516.0030148
2023-02-27,1655390918.7357888
2023-02-28,1312618193.4520566
2023-03-01,1482780658.2182994
2023-03-02,1232153638.8095088
2023-03-03,1717143278.1295748
2023-03-04,732651590.2243984
2023-03-05,577415069.6765189
