leverage,volatility,predicted_tail_probability,ci_low,ci_high,observed_leverage_min,observed_leverage_max,fixed_volatility,tail_threshold,n,sample_start,sample_end,method,plot_key,panel,date,window,step,horizon,connectedness_pct,lag_order,stable,row_sum_max_error,error,specification,variables
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-02-09,connectedness,2024-02-09,252,21,10,49.4565343013,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-03-01,connectedness,2024-03-01,252,21,10,48.0793530367,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-03-22,connectedness,2024-03-22,252,21,10,53.5280194645,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-04-12,connectedness,2024-04-12,252,21,10,55.5935031315,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-05-03,connectedness,2024-05-03,252,21,10,54.9708623857,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-05-24,connectedness,2024-05-24,252,21,10,54.6720823894,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-06-14,connectedness,2024-06-14,252,21,10,54.5094258986,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-07-05,connectedness,2024-07-05,252,21,10,54.648893709,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-07-26,connectedness,2024-07-26,252,21,10,53.7588048712,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-08-16,connectedness,2024-08-16,252,21,10,54.7525582554,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-09-06,connectedness,2024-09-06,252,21,10,57.321182245,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-09-27,connectedness,2024-09-27,252,21,10,55.6756070534,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-10-18,connectedness,2024-10-18,252,21,10,55.3400662072,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-11-08,connectedness,2024-11-08,252,21,10,56.1324793111,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-11-29,connectedness,2024-11-29,252,21,10,46.8289242633,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-12-20,connectedness,2024-12-20,252,21,10,44.565825029,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-01-10,connectedness,2025-01-10,252,21,10,45.2081161901,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-01-31,connectedness,2025-01-31,252,21,10,44.7434454948,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-02-21,connectedness,2025-02-21,252,21,10,43.9868681519,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-03-14,connectedness,2025-03-14,252,21,10,50.4049967562,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-04-04,connectedness,2025-04-04,252,21,10,51.7081918242,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-04-25,connectedness,2025-04-25,252,21,10,54.1783926252,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-05-16,connectedness,2025-05-16,252,21,10,54.5263566446,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-06-06,connectedness,2025-06-06,252,21,10,55.3916492142,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-06-27,connectedness,2025-06-27,252,21,10,55.485424231,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-07-18,connectedness,2025-07-18,252,21,10,56.0185937527,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-08-08,connectedness,2025-08-08,252,21,10,61.491235464,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-08-29,connectedness,2025-08-29,252,21,10,62.4902699805,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-09-19,connectedness,2025-09-19,252,21,10,63.374071081,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-10-10,connectedness,2025-10-10,252,21,10,65.3987053856,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-10-31,connectedness,2025-10-31,252,21,10,65.9098403523,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-11-21,connectedness,2025-11-21,252,21,10,64.7529723198,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2025-12-12,connectedness,2025-12-12,252,21,10,64.7417521117,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-01-02,connectedness,2026-01-02,252,21,10,63.0340825805,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-01-23,connectedness,2026-01-23,252,21,10,63.4058637149,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-02-13,connectedness,2026-02-13,252,21,10,66.0052459835,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-03-06,connectedness,2026-03-06,252,21,10,65.3125217907,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-03-27,connectedness,2026-03-27,252,21,10,65.9681855863,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-04-17,connectedness,2026-04-17,252,21,10,66.5889946923,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-05-08,connectedness,2026-05-08,252,21,10,66.7621622989,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-05-29,connectedness,2026-05-29,252,21,10,67.1254074224,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2026-06-19,connectedness,2026-06-19,252,21,10,65.0640140633,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
