date,binance-cex,okx,bitfinex,bybit,robinhood,bitget,gemini,htx,gate,mexc,deribit,kucoin,crypto-com,hashkey-exchange,bitkub,poloniex,bitstamp,bitmex,swissborg,bingx,osl-hk,korbit,indodax,phemex,nexo,backpack,bitvavo,weex,valr,bitrue,coinex,biconomy.com,bitunix,coindcx,blofin,ourbit,bydfi,osl,toobit,coinstore,gate-us,coin8,byte-exchange,orangex,bigone,pionex,flipster,bitkan,okcoin,zoomex,bitvenus,hibt,bitlo,coinsquare,hashkey-global,bitmart,levex,lbank,hotcoin,woo-x,cex.io,probit-global,nonkyc,p2pb2b,exmo,bitomato,nbx,tothemoon,btse,coinw,arkham-exchange,fastex,latoken,tradeogre,grovex
2025-03-09,-487259372.0,19542734.0,-96281262.0,-35371867.0,-2184912.0,-13320842.0,,-12483497.0,28524195.0,10658523.0,-9357928.0,-2032473.0,1897273.0,-3240794.0,-8254775.0,,-56287561.0,-25322689.0,-11616780.0,-110660.0,,-12377431.0,,-893771.0,13350301.0,-279837.0,,,,-8250076.0,-12123.0,39737.0,-385207.0,-8217972.0,-1792420.0,-48332.0,,,-73031.0,,,-174356.0,,,-283729.0,-1915583.0,806458.0,,-22266.0,,467073.0,-96011.0,,-496096.0,-1560.0,-280556.0,,,,-937344.0,,-768052.0,3190.0,4411.0,66463.0,-9166.0,-1109.0,,-10081.0,343393.0,-10668.0,-50340.0,-19419.0,,
2025-03-10,-6376210436.0,-1099278033.0,-1102110669.0,-670929426.0,-1178535265.0,-246851324.0,,-343189030.0,-433128437.0,-25552158.0,-185694030.0,-82182446.0,-133828103.0,1221112.0,-120519116.0,,-132775353.0,-251397944.0,-97276819.0,-6032223.0,,-69811697.0,,-12897102.0,-36078578.0,-2922068.0,,,,-23771742.0,-28771.0,25179.0,135997.0,-12982307.0,299613.0,-2408712.0,,,-954469.0,,,-1898545.0,,,-4692677.0,-2485812.0,-164663.0,,-284285.0,,-1123662.0,34198.0,,-3184498.0,-22188.0,-336325.0,,,,-4302536.0,,-1347688.0,25713.0,-323270.0,-86060.0,-124997.0,79366.0,,-118672.0,150522.0,-846026.0,-45233.0,-73628.0,,
2025-03-11,-3259825561.0,-325574865.0,-642580524.0,-351078816.0,-450480164.0,-168393301.0,,-161466229.0,-85009188.0,6510231.0,-57711658.0,-60970413.0,-82566152.0,828211154.0,-67666763.0,,-122490144.0,-139689281.0,-54033126.0,-3464154.0,,-24716219.0,,-7987583.0,-28938688.0,-773230.0,,,,-19047730.0,-12374.0,-53684.0,-113968.0,-5315504.0,-99454.0,-1317563.0,,,-256585.0,,,-1657778.0,,,-2465828.0,-1308759.0,2899151.0,,-335559.0,,-831993.0,-114886.0,,-333560.0,-1980063.0,165310.0,,,,-3652297.0,,-355441.0,13382959.0,-191452.0,24372.0,-74239.0,-66571.0,,-64986.0,-736601.0,-620488.0,-701963.0,-32204.0,,
2025-03-12,4339549592.0,521649115.0,724810947.0,437047343.0,635633310.0,129529509.0,,145293558.0,157331302.0,37672591.0,138720888.0,39085613.0,148130884.0,7574345.0,104086334.0,,123150896.0,188185989.0,69174398.0,4271057.0,,38658960.0,,10084266.0,7851389.0,1415317.0,,,,22102563.0,11348.0,-6238.0,3238299.0,6475429.0,5856068.0,1809842.0,,,636550.0,,,1319667.0,,,4957244.0,2699561.0,1773277.0,,171730.0,,-1337379.0,47021.0,,-3396745.0,1127630.0,188807.0,,,,-2494425.0,,863500.0,-141037.0,182583.0,40390.0,91089.0,124112.0,,116131.0,459114.0,201309.0,1470279.0,57872.0,,
2025-03-13,815841305.0,122092539.0,380567240.0,-11327804.0,165695825.0,-10812930.0,,19782671.0,106347069.0,6369735.0,32386457.0,-14161729.0,128879690.0,13633508.0,22179008.0,,66207994.0,64204874.0,12832145.0,972263.0,,13515229.0,,10494630.0,11254691.0,964412.0,,,,9304584.0,13630.0,23682.0,-6176136.0,5819761.0,650582.0,360449.0,,,165617.0,,,459354.0,,,-545684.0,-923704.0,1092835.0,,-169527.0,,1774800.0,-36524.0,,251690.0,-212134.0,760986.0,,,,-1553167.0,,146869.0,968216.0,39355.0,10503.0,38667.0,58013.0,,18002.0,-650526.0,-40423.0,-449639.0,15411.0,,
2025-03-14,-728153012.0,494755785.0,-602824140.0,-351112241.0,-437879705.0,-51586030.0,,3774957.0,-51396535.0,-17760.0,-114419854.0,-28286897.0,-92114473.0,-11864482.0,-35051246.0,,-77379901.0,-123034771.0,-24431058.0,-2715329.0,,-13844149.0,,-4096999.0,-7750388.0,-1055194.0,,,,-1086540.0,-5206.0,18185.0,-22034.0,-1555800.0,-837675.0,-880517.0,,,-399025.0,,,-1153964.0,,,-1488925.0,-1565237.0,-17981569.0,,169739.0,,-1036248.0,-24442.0,,-723387.0,-110993.0,-513537.0,,,,-428892.0,,-86745.0,343359.0,-102866.0,-165812.0,-30527.0,-100268.0,,-48885.0,620182.0,-308307.0,1266034.0,-1750.0,,
2025-03-15,2630636009.0,-884317675.0,670396746.0,564032809.0,525018930.0,137990669.0,,48243846.0,216753212.0,27428936.0,56276603.0,29632240.0,123766730.0,36913488.0,50705018.0,,121602928.0,142430445.0,34550900.0,3435986.0,,34272706.0,,981831.0,12976159.0,5556995.0,,,,17260903.0,4039.0,-3849.0,735122.0,7348505.0,946223.0,1554824.0,,,492201.0,,,911078.0,,,4638429.0,1969137.0,11455400.0,,103749.0,,24671.0,-820422.0,,1753648.0,21708173.0,340125.0,,,,1699658.0,,897728.0,120986.0,92595.0,88727.0,58321.0,922962.0,,61906.0,178968.0,567126.0,1513954.0,21965.0,,
2025-03-16,1651666540.0,126984819.0,46634767.0,176427191.0,71880767.0,47789901.0,,10321595.0,18192476.0,7149782.0,19655291.0,506689.0,29269134.0,11169681.0,9658119.0,,16252705.0,18034973.0,9974662.0,231715.0,,7213481.0,,1580777.0,1838852.0,-662025.0,,,,3519800.0,9037.0,-30834.0,422540.0,2214302.0,-104985.0,279345.0,,,-7184.0,,,427988.0,,,154228.0,756173.0,14165831.0,,60616.0,,162297.0,-103936.0,,480616.0,-244521.0,-60492.0,,,,1957465.0,,43393.0,721284.0,22162.0,15733.0,41487.0,26493.0,,1661.0,-577972.0,89371.0,11002.0,7130.0,,
2025-03-17,-2201035160.0,-370855301.0,-285474000.0,-174475765.0,-233422972.0,-86824189.0,,-150650389.0,-111583518.0,-9527074.0,-64998609.0,-17708062.0,-107165280.0,-10454060.0,-29540938.0,,-49806128.0,-70684043.0,-31525001.0,-1671884.0,,-18672492.0,,-5503053.0,-13485308.0,-1479728.0,,,,-11350048.0,-11743.0,-22984.0,694555.0,-2685622.0,-138023.0,-617993.0,,,-202341.0,,,-562032.0,,,-826533.0,-1491748.0,13605894.0,,-92789.0,,911402.0,-113173.0,,-1671840.0,100199.0,-343614.0,,,,-1115331.0,,-796907.0,-431634.0,-87789.0,-29179.0,-36221.0,-117907.0,,-28123.0,-78771.0,-314546.0,627674.0,-9234.0,,
2025-03-18,1522090112.0,-185731389.0,55002261.0,154678680.0,146518194.0,18453763.0,,130786993.0,102618927.0,17819278.0,60170310.0,1207654362.0,46326448.0,7665858.0,9461870.0,,25900256.0,48705718.0,15209908.0,913144.0,,10994094.0,,1607201.0,15902886.0,1845631.0,,,,865316.0,12648.0,-1447.0,331705.0,870637.0,-129178.0,714419.0,,,121422.0,,,569165.0,,,149936.0,1494878.0,15956276.0,,-12633.0,,-1606694.0,254709.0,,110354.0,251448.0,256389.0,,,,-72820.0,,595717.0,716844.0,73366.0,26323.0,43381.0,-212724.0,,19342.0,680647.0,86609.0,6656160.0,-82944.0,,
2025-03-19,-939440470.0,-599009265.0,-167527722.0,193466913.0,-74563220.0,-17452259.0,,645242580.0,-114701582.0,2187802.0,-26575700.0,-90523086.0,-33527680.0,-10849573.0,-15427572.0,,-30195426.0,-58762542.0,-8490001.0,-1055617.0,,-16883283.0,,-1321991.0,5694625.0,588736.0,,,,-5650539.0,646.0,18950.0,1499961.0,-2193215.0,727109.0,-171167.0,,,-94758.0,,,-369113.0,,,-716109.0,-589091.0,1110387.0,,67752.0,,-594602.0,-524.0,,-443813.0,-369597.0,316787.0,,,,2280831.0,,-43427.0,-629629.0,-39366.0,27204.0,-26751.0,27716.0,,-16562.0,4004488.0,12688.0,1208036.0,-9899.0,,
2025-03-20,7739095866.0,-143146142.0,884520032.0,2625656939.0,738114593.0,170523298.0,,-10517230.0,328362994.0,15053110.0,150016768.0,40807613.0,32397981.0,34983601.0,77888191.0,,130911699.0,209822690.0,68977587.0,5091914.0,,68326613.0,,9293456.0,6957481.0,2016976.0,,,,32104226.0,8296.0,1571.0,-2845750.0,10239793.0,-325695.0,1083129.0,,,613015.0,,,1056263.0,,,3290925.0,-294772.0,4584220.0,,189810.0,,1446683.0,-34182.0,,2554512.0,717982.0,-341306.0,,,,2030205.0,,-396063.0,2423.0,184036.0,51247.0,54782.0,97735.0,,66147.0,-4211897.0,521505.0,1329914.0,22301.0,,
2025-03-21,-858460196.0,-811109630.0,-476203679.0,-395452698.0,-483253044.0,-13018891.0,,-21086258.0,-191914029.0,-13409539.0,-104715244.0,-25882938.0,-98768054.0,-42900053.0,-51664326.0,,-79360043.0,-125937890.0,-37394224.0,-3368336.0,,-35116613.0,,-5443143.0,-8070418.0,-857462.0,,,,-8814972.0,-11595.0,-9613.0,-13123.0,-4174749.0,-2323923.0,-818579.0,,,-424416.0,,,-882176.0,,,-1469870.0,-2345096.0,-5029302.0,,875308.0,,-92160.0,23356.0,,-2097954.0,-449559.0,37154.0,,,,-2792191.0,,-161541.0,71820.0,-132690.0,-21172.0,-25526.0,-65194.0,,-40804.0,5186.0,-437964.0,-1520034.0,-7849.0,,
2025-03-22,431647170.0,-1154407053.0,-122148312.0,-125879328.0,-91073210.0,-349247763.0,,-15510036.0,215878.0,1850148760.0,-22671213.0,,-41778584.0,-25008784.0,-9660786.0,,-16561366.0,-25261454.0,-3614219.0,-75292.0,,-6351262.0,,-411258.0,12754213.0,4669805.0,,,,-7489765.0,-5281.0,14764.0,-608143.0,-2671852.0,4979459.0,-59102.0,,,-27363.0,,,-52618.0,,,374845.0,296955.0,-1694349.0,,-1050919.0,,-312865.0,86849.0,,-407802.0,-169337.0,-243560.0,,,,962798.0,,284355.0,134478.0,-4228.0,242.0,-1427106.0,-75736.0,,-5941.0,63981.0,-231064.0,-1823077.0,-18965.0,,
2025-03-23,-351316040.0,-26263203.0,-29250378.0,6969711.0,44754631.0,-833279.0,,69359365.0,21564022.0,-5867593.0,-12673682.0,-10788319.0,-15273294.0,139889.0,-2218163.0,,-22606524.0,-5739971.0,-2672328.0,-89753.0,,-4693839.0,,-2669863.0,663580.0,2369870.0,,,,-2123278.0,7448.0,-5179.0,-20792.0,5644029.0,850500.0,-135548.0,,,-22898.0,,,-103030.0,,,-30219.0,-2081375.0,1619041.0,,28117.0,,-366760.0,-93313.0,,-73848.0,-179434.0,-292386.0,,,,671095.0,,-272411.0,-251188.0,5657.0,3650.0,-2128.0,414081.0,,-3540.0,10688.0,-2022.0,-363647.0,10614.0,,
2025-03-24,1526261094.0,338717751.0,398824032.0,353472241.0,341027496.0,142034737.0,,-96821368.0,57475786.0,21788130.0,106262375.0,12025170.0,94568352.0,23965147.0,33784983.0,,94116655.0,127430029.0,30514617.0,2797628.0,,28414957.0,,5552745.0,196322.0,3442274.0,,,,10949365.0,3439.0,-6056.0,1483202.0,897394.0,1125204.0,997399.0,,,401158.0,,,726751.0,,,2423225.0,2199571.0,-6370328.0,,48005.0,,-372350.0,4531.0,,695734.0,274560.0,268822.0,,,,356246.0,,73488.0,22307.0,69331.0,7140.0,44407.0,40881.0,,51845.0,133146.0,184888.0,-5228.0,2979.0,,
2025-03-25,1311448177.0,175519275.0,445911950.0,292777069.0,382597339.0,73065780.0,,74275314.0,472400966.0,33180163.0,38123831.0,60565748.0,50337066.0,13280205.0,25923212.0,,66689050.0,45453784.0,23898007.0,1200594.0,,12288150.0,,4050469.0,8267537.0,5491009.0,,,,4474228.0,12299.0,-52169.0,2268807.0,5076842.0,937159.0,687919.0,,,1011882.0,,,562068.0,,,889164.0,549774.0,-1934759.0,,-2969.0,,1753320.0,-533584.0,,4015011.0,349476.0,694752.0,,,,1190582.0,,588192.0,-185124.0,125691.0,43950.0,19614.0,70788.0,,18002.0,302521.0,225209.0,-4220997.0,43273.0,,
2025-03-26,-433435608.0,-63603257.0,-1591409017.0,517728258.0,-45373636.0,152240656.0,,-18956928.0,-82842641.0,5692827.0,-21512137.0,3304564.0,7122349.0,-6966952.0,1550767.0,,31437663.0,10272648.0,1409676.0,52411.0,,-3235993.0,,-1257860.0,-474378.0,1989907.0,,,,-1102546.0,7446.0,-8176.0,-2106556.0,1650712.0,-716149.0,-125809.0,,,15806.0,,,-260109.0,,,69540.0,67891.0,-938637.0,,-44316.0,,-435362.0,4770.0,,902676.0,20138.0,295137.0,,,,3476487.0,,363199.0,29662.0,-23431.0,-4733.0,696040.0,-16263.0,,320.0,-303290.0,-1892.0,-1949452.0,7585.0,,
2025-03-27,-758664488.0,-284027110.0,14480766.0,-48012542.0,-122576108.0,-28019406.0,,44492357.0,1135873.0,-26194772.0,-20036002.0,-29759773.0,-76141664.0,-9869308.0,-8790295.0,,-90671899.0,-25616455.0,-4905369.0,-846433.0,,-30200888.0,,732433.0,6389088.0,-1842227.0,,,,-17330711.0,-3917.0,7975.0,160920.0,897303.0,42644.0,-309078.0,,,-85632.0,,,25088.0,,,-1202064.0,-27983.0,-3499435.0,,7349.0,,-734988.0,14227.0,,-2519275.0,196303.0,-1455294.0,,,,-3518560.0,,489683.0,-67440.0,-49779.0,183135.0,-8832.0,-71810.0,,-10141.0,442246.0,-245400.0,-3581827.0,12753.0,,
2025-03-28,719003423.0,-42157385.0,-155053063.0,-56995701.0,-9336319.0,111692422.0,,-27287863.0,-364824322.0,-6451290.0,-93192821.0,-45575025.0,-16819528.0,5085690.0,-3886393.0,,-15816001.0,8685060.0,-6439129.0,56585.0,,-223177.0,,-1998245.0,-2061231.0,1019688.0,,,,-3670739.0,-833.0,9544.0,791467.0,-483070.0,267726.0,-206694.0,,,20545.0,,,-51335.0,,,2987.0,-1587319.0,-971257.0,,27547.0,,307259.0,-596146.0,,-1114503.0,62637.0,39059.0,,,,-766534.0,,-139906.0,-19025.0,-4759.0,7478.0,-697679.0,-5364.0,,2700.0,-381546.0,20799.0,-1210674.0,-16132.0,,
2025-03-29,-3580925691.0,-294742278.0,-637954239.0,-373972535.0,-571716525.0,-145654444.0,,-110955985.0,11574510.0,-5274098.0,-171866803.0,-98270712.0,-69168781.0,-52196932.0,-190080238.0,,-152783279.0,-137226158.0,-48034714.0,-3369023.0,,-37223448.0,,-5483170.0,-19327964.0,3699060.0,,,,-14029727.0,-26586.0,-6275.0,-126196.0,-7982453.0,74798.0,-1446570.0,,,-936176.0,,,-918669.0,,,-3133382.0,-1268870.0,-1641286.0,,-136810.0,,-953992.0,137971.0,,513296.0,-707310.0,172607.0,,29679.0,,-4990100.0,,-853226.0,20260.0,-155423.0,11270.0,-46673.0,-84160.0,,-50045.0,-184210.0,-133956.0,460676.0,-47090.0,,
2025-03-30,-2658206963.0,-278959571.0,-377287234.0,-304283567.0,-337353959.0,-101679214.0,,-84021465.0,-200550361.0,-25402078.0,-79500129.0,-35345469.0,-76778722.0,-10725620.0,-30703562.0,,-58605136.0,-108878645.0,-38282762.0,-2401044.0,,-22212007.0,,-6179161.0,-18812533.0,-89492.0,,,,-14864576.0,-21514.0,30577.0,247588.0,-4397720.0,-413391.0,-703629.0,,,-265768.0,,,-790687.0,,,-2111203.0,-891023.0,-4160136.0,,-123824.0,,66599.0,-2615.0,,-1336196.0,-2520398.0,-713302.0,,-418089.0,,-1950158.0,,-634335.0,-35969.0,-98492.0,-49337.0,-28078.0,-158909.0,,-37084.0,441504.0,-302366.0,-9261.0,-35736.0,,
2025-03-31,-1010930061.0,-134214511.0,-443741217.0,-63483541.0,-176454297.0,-3118574.0,,-16987963.0,-2211094.0,12539732.0,-22682897.0,-13705317.0,-44801730.0,-7791983.0,-14215994.0,,-33825199.0,-7308516.0,-7718728.0,-539656.0,,-3460008.0,,-3466737.0,-3422251.0,2888122.0,,,,-1615107.0,1298.0,3167.0,-3099834.0,-5201222.0,-936972.0,1160064.0,,,70890549.0,,,-162247.0,,,-422078.0,-1624378.0,207541.0,,-23820.0,,283297.0,-68879.0,,-8675.0,555944.0,19767.0,,-302295.0,,272431.0,,-458237.0,-514712.0,-25720.0,-59150.0,-7642.0,-26281.0,,-9021.0,104874.0,-108320.0,-33229.0,-6954.0,,
2025-04-01,-944916319.0,115107142.0,-87821380.0,-36253608.0,55449232.0,203762673.0,,-487736806.0,-44131343.0,3433135.0,18319377.0,-25470268.0,53024824.0,7146642.0,8240088.0,,1566351.0,-7777791.0,3146556.0,618506.0,,-2805760.0,,798367.0,8972485.0,362112.0,,,,-5948264.0,-832.0,6867.0,997182.0,237372.0,2031074.0,-915746.0,,,532902.0,,,-1516920.0,,,395232.0,432960.0,3203233.0,,96265.0,,342797.0,-33712.0,,1005872.0,-162880.0,-1231920.0,,-32187.0,,-140760.0,,775325.0,-40346.0,27858.0,-260773.0,774856.0,33144.0,,8161.0,-252456.0,28094.0,-28813.0,-890.0,,
2025-04-02,1994333911.0,4319766096.0,690546014.0,330559440.0,467672400.0,116306320.0,,156987133.0,121314212.0,18990136.0,111584206.0,50204834.0,104915416.0,52097391.0,34605005.0,,46380397.0,141732281.0,32560199.0,3115149.0,,27076077.0,,5149986.0,2338829.0,5231786.0,,,,8767096.0,5321.0,60366.0,5487994.0,4893609.0,898362.0,1378932.0,,,1882193.0,,,-111047.0,,,2221188.0,673291.0,6060275.0,,-821641.0,,-665371.0,-37248.0,,457906.0,218112.0,-257115.0,,-255425.0,,833038.0,,341048.0,-41688.0,109606.0,63949.0,45137.0,134834.0,,48165.0,644669.0,824877.0,427319.0,18123.0,,
2025-04-03,-4363930649.0,-147729672.0,-423195861.0,-146440107.0,-550555106.0,-141521685.0,,-98559757.0,-164660045.0,-13804858.0,-203920099.0,-74972290.0,-72775316.0,3861689.0,-38357257.0,,-113017901.0,-129637067.0,-49504767.0,-3254097.0,,-36196934.0,,-5642540.0,-19275952.0,-686349.0,,,,-18346271.0,-17662.0,-67707.0,55206261.0,-6503691.0,-1997219.0,-1217023.0,,,-1935458.0,,,-965359.0,,,-2835242.0,-1081426.0,1088427.0,,-30251.0,,-633194.0,40031.0,,-1701506.0,-688101.0,258935.0,,742783.0,,-953851.0,,-532616.0,-401382.0,-146914.0,-77093.0,-44423.0,-136143.0,,-51645.0,-151749.0,-204404.0,-703634.0,-37502.0,,
2025-04-04,1450261965.0,96100288.0,103128566.0,-72853559.0,122788105.0,-23497122.0,,113120647.0,18831226.0,-7177888.0,24652809.0,-9984673.0,1350339.0,-113858.0,2413032.0,,34690667.0,38872080.0,7280267.0,900279.0,,8350071.0,,1420687.0,7631575.0,3947304.0,,,,5394101.0,5366.0,10676.0,1329447.0,-2216355.0,936155.0,-286720.0,,,410108.0,,,-390245.0,,,472684.0,-737535.0,-2076607.0,,-11341.0,,-47310.0,-60576.0,,403781.0,-439579.0,-381894.0,,49099.0,86728.0,-4129166.0,,364074.0,-303731.0,45940.0,85444.0,9909.0,285466.0,,15421.0,489486.0,538201.0,-396493.0,3471.0,,
2025-04-05,1095612892.0,-28700168.0,-64267289.0,107470630.0,66068585.0,51346025.0,,131361393.0,127658080.0,14385713.0,8613414.0,3528893.0,-92689907.0,5690969.0,13934518.0,,-69797760.0,20986884.0,17293247.0,421633.0,,14424772.0,,1880938.0,7014367.0,4588168.0,,,,10326307.0,2419.0,-6066.0,-6289602.0,2262870.0,428044.0,-959843.0,,,403566.0,,,182025.0,,,-561677.0,855310.0,651565.0,,11698.0,,872380.0,38652.0,,832868.0,155636.0,258850.0,,20564.0,-252963.0,306257.0,,-299972.0,13166.0,15093.0,5462.0,10507.0,-30059.0,,8541.0,-392640.0,160248.0,-117462.0,267254.0,,
2025-04-06,-516393847.0,-35319764.0,10325898.0,-72090898.0,-42538088.0,-30580127.0,,77049673.0,-38993289.0,-6612291.0,-4372027.0,-31653790.0,1987101.0,2651816.0,-3658517.0,,-1335225.0,-10869878.0,-5095026.0,-267621.0,,761881.0,,2770964.0,-8363219.0,2168945.0,,,,1813589.0,-3007.0,-4840.0,-2809415.0,235680.0,75601.0,-142484.0,,,-154935.0,,,-110049.0,,,75261.0,-634742.0,3104749.0,,5595.0,,-356985.0,-902296.0,,-517228.0,-99454.0,-186963.0,,-1056668.0,-29183.0,-971537.0,,58907.0,54816.0,-13512.0,-7312.0,-3192.0,-30457.0,,-4340.0,170614.0,-120267.0,419693.0,-4916.0,,
2025-04-07,-7699281083.0,-1227704334.0,-1654408962.0,-761438480.0,-1115130403.0,-272349826.0,,-297748393.0,-421836099.0,-56514203.0,-206328092.0,-116503453.0,-188582667.0,-458477052.0,-217187718.0,,-193499049.0,-249116261.0,-91822169.0,-7059332.0,,-62813665.0,,-12908910.0,-37531689.0,-3158635.0,,,,-33180930.0,-29457.0,-12255.0,-6966121.0,-12095688.0,1163289.0,-2599357.0,,,-4053986.0,,,-1942309.0,,,-5623430.0,-2256208.0,-8767358.0,,-211019.0,,-1154097.0,328648.0,,-3045096.0,-1095890.0,-931277.0,,-1058471.0,-532879.0,-3930322.0,,-1283190.0,-123419.0,-320011.0,-159478.0,-96566.0,-284347.0,,-111751.0,218703.0,-1021236.0,-36587.0,-87101.0,,
2025-04-08,1645563708.0,167832916.0,215685391.0,339535879.0,86325598.0,-13712262.0,,124486379.0,-36464720.0,61161624.0,62346030.0,19033626.0,-73739251.0,10785072.0,14644585.0,,20847715.0,56041924.0,11368379.0,1457099.0,,-1771854.0,,-1042386.0,13969471.0,1399215.0,,,,530502.0,5261.0,7157.0,981591.0,-1952501.0,-1601810.0,312376.0,,,950426.0,,,399973.0,,,125546.0,201320.0,-1302376.0,,8406684.0,,622181.0,-14606.0,,-462124.0,134410.0,56430.0,,-220510.0,-634345.0,-810166.0,,-187509.0,2057859.0,55723.0,-37222.0,26065.0,12511.0,,30283.0,-496084.0,778853.0,589384.0,11508.0,,
2025-04-09,-3184509394.0,-555483338.0,-348699211.0,-396474089.0,-498256140.0,-75310017.0,,-71319939.0,-21949839.0,-9163105.0,-116692435.0,-55869325.0,-92775123.0,-2423299.0,-53319750.0,,-105168326.0,-144528558.0,-40962036.0,-3437781.0,,-34118233.0,,-12236600.0,-17012643.0,-1310243.0,,,,-17207204.0,-9803.0,-19768.0,932959.0,-3743384.0,-1489626.0,-480506.0,,,-2025204.0,,,-940873.0,,-1125638.0,-3989871.0,-2262269.0,2873500.0,,-74579.0,,-1780847.0,187351.0,,-769462.0,-262844.0,-58172.0,,-818175.0,73356.0,-1751779.0,,-46402.0,-31636.0,-140796.0,-88533.0,-56516.0,-154875.0,,-65567.0,3182033.0,300544.0,729952.0,-37915.0,,
2025-04-10,7765912465.0,1145592860.0,1458123852.0,899485987.0,1186403451.0,290220292.0,,304161712.0,,74528042.0,273279069.0,81681774.0,312236946.0,42357154.0,86365701.0,,251378992.0,305549860.0,92705686.0,7231663.0,,72585867.0,,18465642.0,32629829.0,6582853.0,,,,36688340.0,22549.0,-4002.0,1266971.0,15369008.0,2471684.0,2084377.0,,,4261264.0,,,2161090.0,,2718330.0,6083817.0,3168000.0,3905503.0,,-8146668.0,,1932665.0,80178.0,,4792860.0,380513.0,819437.0,,2259864.0,354421.0,5338944.0,,884566.0,795847.0,255528.0,-945857.0,111036.0,262431.0,,129073.0,-1016727.0,1377463.0,-35484.0,48152.0,,
2025-04-11,-2709699442.0,-432655322.0,-699355760.0,-433996464.0,-642398341.0,-118612465.0,,-133527320.0,,-33784156.0,-131790702.0,-22092215.0,-102742377.0,-38118055.0,-30996302.0,,-95974834.0,-144764107.0,-55016413.0,-4150445.0,,-29318999.0,,4527297.0,-14405386.0,-536802.0,,,,-1359722.0,-4533.0,75331.0,-3202655.0,-4774498.0,-1098307.0,-303980.0,,,-2223789.0,,,-755447.0,,-1458781.0,-4041832.0,-2965366.0,1109059.0,,-80936.0,,-241898.0,3927.0,,1168744.0,-321007.0,-259819.0,,-690505.0,180515.0,-3760971.0,,-227135.0,-162054.0,-42284.0,-317430.0,-913832.0,-192049.0,,-60686.0,785500.0,-521065.0,-171103.0,-15922.0,296428.0,
2025-04-12,4095625222.0,656558196.0,603869893.0,442871480.0,649885191.0,155805373.0,,143048582.0,,38066251.0,139097292.0,46654220.0,90779834.0,15076255.0,43681188.0,,72505448.0,195506768.0,47366443.0,4437537.0,,32904473.0,,-1690825.0,16190123.0,2756408.0,,,,1352543.0,7281.0,-27374.0,463760.0,4319196.0,576872.0,1039274.0,,,2601173.0,,,1126483.0,,1609575.0,3245417.0,2445025.0,405537.0,,91221.0,,-108460.0,-300267.0,,2185201.0,807538.0,-63879.0,,-424705.0,-149364.0,3558814.0,,558290.0,203926.0,168302.0,6.0,66694.0,51951.0,,77928.0,-217113.0,447106.0,-423776.0,70340.0,141995.0,
2025-04-13,3027997822.0,494805644.0,549889413.0,365258386.0,406041966.0,164470879.0,,104736573.0,509867137.0,10762007.0,93364456.0,66795295.0,72019207.0,3670381.0,38328500.0,,89028187.0,98729851.0,35833887.0,2388139.0,,32633307.0,,7990048.0,1899359.0,3952923.0,,,,21007117.0,14632.0,-7066.0,418064.0,6637080.0,784750.0,579437.0,,,1386882.0,,,661432.0,,898456.0,2331613.0,176285.0,1914271.0,,96201.0,,525063.0,180177.0,,2259013.0,767047.0,270439.0,,331103.0,-16016.0,1288148.0,,-50841.0,307429.0,109521.0,11.0,33792.0,125714.0,,38464.0,459171.0,462046.0,325185.0,9357.0,527748.0,
2025-04-14,-2456313481.0,-116669262.0,-177302623.0,-185604897.0,-198262148.0,-127486120.0,,57949483.0,-42404201.0,-26750606.0,-41245821.0,-46685684.0,-59287445.0,-10193313.0,-19589903.0,,-1165130.0,-46848061.0,-21975457.0,-1094928.0,,-9103177.0,,-6107355.0,-13318370.0,1134838.0,,,,-6610974.0,-13051.0,-33664.0,-796631.0,-1427836.0,-1356158.0,-304526.0,,,-1350179.0,,,-367232.0,,-425737.0,-994112.0,110133.0,-2010209.0,,-25217.0,,-1055966.0,-229377.0,,-1105775.0,-1226131.0,-164699.0,,942118.0,398817.0,-3050184.0,,-460331.0,-342792.0,-56138.0,-8.0,-16044.0,-49155.0,,-17842.0,-3146818.0,-205611.0,-8479.0,714.0,-125361.0,
2025-04-15,592349609.0,-801007318.0,-4383061.0,19485416.0,48189949.0,63207523.0,,-19687265.0,-5801422.0,4887714.0,14058891.0,6630369.0,31030062.0,8619331.0,-278016.0,,5520770.0,2871159.0,-4728566.0,489547.0,,-3999148.0,,50502.0,13301543.0,1613143.0,,,,-4326127.0,427892330.0,-31060.0,387123.0,1552503.0,247499.0,107595.0,,,773977.0,,,-3241.0,,61620.0,-252711.0,706585.0,2030821.0,,17613632.0,,-290118.0,764787.0,,663355.0,-79728.0,-157871.0,,199011.0,1113939.0,1835213.0,,226262.0,121117.0,12565.0,6.0,5782.0,31545.0,,6600.0,503031.0,3278.0,4266026.0,-37770.0,172658.0,
