date,Taker Sell Volume
2018-09-11,1105529876.0
2018-09-12,928277380.0
2018-09-13,1221685481.0
2018-09-14,1181987911.0
2018-09-15,601674452.0
2018-09-16,660585631.0
2018-09-17,1378745413.0
2018-09-18,849666979.0
2018-09-19,1435255857.0
2018-09-20,786925487.0
2018-09-21,1162581031.0
2018-09-22,826325870.0
2018-09-23,499111778.0
2018-09-24,905482703.0
2018-09-25,1437752327.0
2018-09-26,866141351.0
2018-09-27,854955386.0
2018-09-28,1515707355.0
2018-09-29,859733905.0
2018-09-30,588473448.0
2018-10-01,849390429.0
2018-10-02,762104683.0
2018-10-03,796335910.0
2018-10-04,799153986.0
2018-10-05,540571279.0
2018-10-06,319204877.0
2018-10-07,334955466.0
2018-10-08,597059173.0
2018-10-09,408118223.0
2018-10-10,815570071.0
2018-10-11,1831488939.0
2018-10-12,569827565.0
2018-10-13,279619637.0
2018-10-14,503332250.0
2018-10-15,1773252387.0
2018-10-16,666516017.0
2018-10-17,371166802.0
2018-10-18,590638632.0
2018-10-19,314290462.0
2018-10-20,222533997.0
2018-10-21,298362355.0
2018-10-22,353459831.0
2018-10-23,343134562.0
2018-10-24,397021267.0
2018-10-25,404782244.0
2018-10-26,377278455.0
2018-10-27,157668022.0
2018-10-28,181380538.0
2018-10-29,860548692.0
2018-10-30,306612403.0
2018-10-31,509893133.0
2018-11-01,222757453.0
2018-11-02,390452308.0
2018-11-03,231862368.0
2018-11-04,456921966.0
2018-11-05,362346382.0
2018-11-06,467162670.0
2018-11-07,564521818.0
2018-11-08,768028230.0
2018-11-09,699380805.0
2018-11-10,222159674.0
2018-11-11,407643011.0
2018-11-12,503530448.0
2018-11-13,773769839.0
2018-11-14,2688920811.0
2018-11-15,1869923928.0
2018-11-16,880933677.0
2018-11-17,424832246.0
2018-11-18,439864600.0
2018-11-19,2847261783.0
2018-11-20,3286428728.0
2018-11-21,1686261436.0
2018-11-22,998524944.0
2018-11-23,1283520962.0
2018-11-24,1250400336.0
2018-11-25,1956779186.0
2018-11-26,1878978076.0
2018-11-27,1235025636.0
2018-11-28,1454703816.0
2018-11-29,1302264882.0
2018-11-30,1346455616.0
2018-12-01,789294444.0
2018-12-02,907448617.0
2018-12-03,1010957160.0
2018-12-04,952004956.0
2018-12-05,925758994.0
2018-12-06,1439535540.0
2018-12-07,1401425122.0
2018-12-08,821562458.0
2018-12-09,700044843.0
2018-12-10,808873968.0
2018-12-11,619833257.0
2018-12-12,572889988.0
2018-12-13,746125327.0
2018-12-14,774779714.0
2018-12-15,507918716.0
2018-12-16,516746910.0
2018-12-17,1004032641.0
2018-12-18,1036540050.0
2018-12-19,1759994397.0
2018-12-20,1910912210.0
2018-12-21,1553571796.0
2018-12-22,814000512.0
2018-12-23,760495719.0
2018-12-24,1084370416.0
2018-12-25,1049874921.0
2018-12-26,700665010.0
2018-12-27,732250586.0
2018-12-28,725053039.0
2018-12-29,655296227.0
2018-12-30,589546295.0
2018-12-31,514668029.0
2019-01-01,426202699.0
2019-01-02,513976711.0
2019-01-03,475838937.0
2019-01-04,441437987.0
2019-01-05,374946307.0
2019-01-06,497002514.0
2019-01-07,492218296.0
2019-01-08,654221154.0
2019-01-09,454826866.0
2019-01-10,917354864.0
2019-01-11,506593966.0
2019-01-12,287601716.0
2019-01-13,423183997.0
2019-01-14,429544540.0
2019-01-15,441835797.0
2019-01-16,417553394.0
2019-01-17,456651308.0
2019-01-18,349156764.0
2019-01-19,356753202.0
2019-01-20,539562075.0
2019-01-21,386081094.0
2019-01-22,568489232.0
2019-01-23,482175443.0
2019-01-24,347786269.0
2019-01-25,395005369.0
2019-01-26,417063031.0
2019-01-27,424352687.0
2019-01-28,830953967.0
2019-01-29,518082355.0
2019-01-30,433982636.0
2019-01-31,387520699.0
2019-02-01,415808222.0
2019-02-02,334881553.0
2019-02-03,424537412.0
2019-02-04,272938468.0
2019-02-05,211062547.0
2019-02-06,498427261.0
2019-02-07,176130246.0
2019-02-08,760273616.0
2019-02-09,320618842.0
2019-02-10,355432180.0
2019-02-11,398662889.0
2019-02-12,432979613.0
2019-02-13,322591080.0
2019-02-14,316882132.0
2019-02-15,347491356.0
2019-02-16,294841012.0
2019-02-17,469997117.0
2019-02-18,1363221450.0
2019-02-19,1018112591.0
2019-02-20,602460107.0
2019-02-21,630872650.0
2019-02-22,490647110.0
2019-02-23,809144371.0
2019-02-24,1311685529.0
2019-02-25,551693807.0
2019-02-26,450038080.0
2019-02-27,592293398.0
2019-02-28,601762929.0
2019-03-01,274950240.0
2019-03-02,275913863.0
2019-03-03,270552792.0
2019-03-04,654905549.0
2019-03-05,623549600.0
2019-03-06,410683583.0
2019-03-07,514427332.0
2019-03-08,606430005.0
2019-03-09,586237874.0
2019-03-10,314408051.0
2019-03-11,514432923.0
2019-03-12,487904392.0
2019-03-13,331548010.0
2019-03-14,414189280.0
2019-03-15,342169068.0
2019-03-16,626543062.0
2019-03-17,357939328.0
2019-03-18,485617845.0
2019-03-19,413254779.0
2019-03-20,520572579.0
2019-03-21,792065641.0
2019-03-22,286698296.0
2019-03-23,293854009.0
2019-03-24,248892294.0
2019-03-25,592621810.0
2019-03-26,290187946.0
2019-03-27,556884895.0
2019-03-28,298443016.0
2019-03-29,723386024.0
2019-03-30,587327404.0
2019-03-31,225597740.0
2019-04-01,659646200.0
2019-04-02,2725094614.0
2019-04-03,2978332497.0
2019-04-04,1825586142.0
2019-04-05,1091537164.0
2019-04-06,1227978712.0
2019-04-07,1188729777.0
2019-04-08,1466043262.0
2019-04-09,1159114262.0
2019-04-10,1229981006.0
2019-04-11,1562104397.0
2019-04-12,878050493.0
2019-04-13,542040016.0
2019-04-14,506098652.0
2019-04-15,932830354.0
2019-04-16,739506668.0
2019-04-17,718845556.0
2019-04-18,730072061.0
2019-04-19,726124284.0
2019-04-20,614958217.0
2019-04-21,747143319.0
2019-04-22,942961354.0
2019-04-23,1398080957.0
2019-04-24,1541390207.0
2019-04-25,1507324940.0
2019-04-26,1578791135.0
2019-04-27,486817888.0
2019-04-28,643853474.0
2019-04-29,722962869.0
2019-04-30,719044970.0
2019-05-01,662787985.0
2019-05-02,881832841.0
2019-05-03,2329859062.0
2019-05-04,1850970175.0
2019-05-05,1230179365.0
2019-05-06,1389083464.0
2019-05-07,1922688656.0
2019-05-08,1270856276.0
2019-05-09,1493352792.0
2019-05-10,2291951217.0
2019-05-11,4259937646.0
2019-05-12,4869025075.0
2019-05-13,4065451136.0
2019-05-14,4019854002.0
2019-05-15,2762903226.0
2019-05-16,2930905113.0
2019-05-17,3557946573.0
2019-05-18,1502605406.0
2019-05-19,2676635910.0
2019-05-20,3094019015.0
2019-05-21,1918366225.0
2019-05-22,2064999883.0
2019-05-23,1885531180.0
2019-05-24,1633058141.0
2019-05-25,1029217151.0
2019-05-26,2008425504.0
2019-05-27,2282171983.0
2019-05-28,1542053948.0
2019-05-29,1728262721.0
2019-05-30,3043582445.0
2019-05-31,1763967969.0
2019-06-01,983195632.0
2019-06-02,1192003340.0
2019-06-03,2405523206.0
2019-06-04,3030218600.0
2019-06-05,1892978271.0
2019-06-06,1707566743.0
2019-06-07,1505102312.0
2019-06-08,1082211218.0
2019-06-09,1535749839.0
2019-06-10,1498562320.0
2019-06-11,1304966311.0
2019-06-12,1524164569.0
2019-06-13,1256249997.0
2019-06-14,1643481905.0
2019-06-15,1432723788.0
2019-06-16,3420845534.0
2019-06-17,2660556611.0
2019-06-18,2340993033.0
2019-06-19,1295697367.0
2019-06-20,1895269579.0
2019-06-21,2775822105.0
2019-06-22,5323400792.0
2019-06-23,2867636401.0
2019-06-24,2382708575.0
2019-06-25,3381465134.0
2019-06-26,8278724973.0
2019-06-27,8018219153.0
2019-06-28,4403349218.0
2019-06-29,3635585801.0
2019-06-30,3617467436.0
2019-07-01,3888298357.0
2019-07-02,3977667031.0
2019-07-03,4218239418.0
2019-07-04,3178187444.0
2019-07-05,2987097340.0
2019-07-06,2448026137.0
2019-07-07,1800622446.0
2019-07-08,2270007576.0
2019-07-09,3554712158.0
2019-07-10,5397982471.0
2019-07-11,4580942150.0
2019-07-12,2536982988.0
2019-07-13,2867976878.0
2019-07-14,3529487460.0
2019-07-15,3408028829.0
2019-07-16,4176973821.0
2019-07-17,3259156445.0
2019-07-18,3352583890.0
2019-07-19,2555515107.0
2019-07-20,1905993293.0
2019-07-21,1673340841.0
2019-07-22,2039060847.0
2019-07-23,2209128301.0
2019-07-24,2085016668.0
2019-07-25,1449382781.0
2019-07-26,1227203002.0
2019-07-27,1844100149.0
2019-07-28,1288982763.0
2019-07-29,1356918182.0
2019-07-30,1319105658.0
2019-07-31,1509506744.0
2019-08-01,1623143151.0
2019-08-02,1712698424.0
2019-08-03,1501623228.0
2019-08-04,1889269787.0
2019-08-05,2935092710.0
2019-08-06,3476465096.0
2019-08-07,3196008049.0
2019-08-08,2603829081.0
2019-08-09,1952414788.0
2019-08-10,2048830638.0
2019-08-11,1298257584.0
2019-08-12,1113285580.0
2019-08-13,2087695749.0
2019-08-14,3329081772.0
2019-08-15,3705628139.0
2019-08-16,3211271045.0
2019-08-17,1544924196.0
2019-08-18,1241878798.0
2019-08-19,1594906930.0
2019-08-20,1700200044.0
2019-08-21,2740577880.0
2019-08-22,1926771968.0
2019-08-23,1357624322.0
2019-08-24,1611639417.0
2019-08-25,1532465621.0
2019-08-26,1889510981.0
2019-08-27,1541297638.0
2019-08-28,2202088650.0
2019-08-29,1548564658.0
2019-08-30,1169552424.0
2019-08-31,804371221.0
2019-09-01,795124934.0
2019-09-02,1759716364.0
2019-09-03,2217048432.0
2019-09-04,2243901938.0
2019-09-05,1473350835.0
2019-09-06,2631138362.0
2019-09-07,1045375899.0
2019-09-08,1151875742.0
2019-09-09,2272886084.34962
2019-09-10,1592967536.22363
2019-09-11,1757588454.14029
2019-09-12,1475698052.94985
2019-09-13,1357718787.75265
2019-09-14,1111138839.3727
2019-09-15,841852923.9382501
2019-09-16,1536371003.53255
2019-09-17,1239466070.35736
2019-09-18,1030078544.4483
2019-09-19,2211640897.69975
2019-09-20,1215296624.59476
2019-09-21,1208833150.52285
2019-09-22,1167233397.67964
2019-09-23,2029406784.44393
2019-09-24,4838098275.72349
2019-09-25,2773345885.40717
2019-09-26,2832503162.64645
2019-09-27,1671573924.80236
2019-09-28,1221145205.2189
2019-09-29,1273251484.20584
2019-09-30,2268251174.60483
2019-10-01,1835216046.87862
2019-10-02,1054616632.4692
2019-10-03,1365314587.94611
2019-10-04,1172131597.1612802
2019-10-05,891064847.05948
2019-10-06,1590897517.11379
2019-10-07,1886985200.59973
2019-10-08,1270168671.30616
2019-10-09,1946298896.24997
2019-10-10,1280429947.31584
2019-10-11,2211638897.49428
2019-10-12,756226495.82551
2019-10-13,1178267931.81789
2019-10-14,1103427667.60875
2019-10-15,1516706646.02778
2019-10-16,1356638763.6174
2019-10-17,1050172231.89899
2019-10-18,1573684891.69279
2019-10-19,1277909476.12344
2019-10-20,1520356549.16347
2019-10-21,1271044177.83147
2019-10-22,1558649312.65174
2019-10-23,2544634027.99085
2019-10-24,1156979906.43536
2019-10-25,3659806367.87519
2019-10-26,6757629380.1491
2019-10-27,3739282926.55403
2019-10-28,3205298649.05489
2019-10-29,2667349657.89687
2019-10-30,2342376922.12573
2019-10-31,2380242286.3000097
2019-11-01,1767817519.06616
2019-11-02,1052458131.70955
2019-11-03,1336829547.43193
2019-11-04,1655520153.58961
2019-11-05,1949243121.79951
2019-11-06,1332784494.37796
2019-11-07,1776490658.23632
2019-11-08,3514535402.0031
2019-11-09,1279153038.74155
2019-11-10,1802407413.35744
2019-11-11,2444599527.19184
2019-11-12,2172313183.87124
2019-11-13,1102498860.04527
2019-11-14,1681508401.43375
2019-11-15,2791029846.0214
2019-11-16,850829750.29962
2019-11-17,1427978849.80231
2019-11-18,2784980525.14608
2019-11-19,2115420807.62058
2019-11-20,1677248516.24386
2019-11-21,3583605893.77721
2019-11-22,6638421129.82471
2019-11-23,2228436735.92032
2019-11-24,3256383713.30332
2019-11-25,5538904552.26046
2019-11-26,2987763800.4343
2019-11-27,4339178479.84911
2019-11-28,2553499407.82422
2019-11-29,2788338195.04926
2019-11-30,2213424250.23056
2019-12-01,2943024532.88315
2019-12-02,2250181096.04486
2019-12-03,1417667829.3399
2019-12-04,4072315926.75654
2019-12-05,2742863649.4366302
2019-12-06,2374782527.19432
2019-12-07,1306477593.8604
2019-12-08,1378106593.74943
2019-12-09,2725669437.95997
2019-12-10,2127427585.92896
2019-12-11,1443693992.27617
2019-12-12,2082058512.78008
2019-12-13,1145105341.75453
2019-12-14,1678520621.73109
2019-12-15,1481774361.73703
2019-12-16,2322280128.81837
2019-12-17,2782845670.26133
2019-12-18,5001852555.25121
2019-12-19,2561301672.95264
2019-12-20,1392293879.97549
2019-12-21,708709019.19306
2019-12-22,1922291330.17316
2019-12-23,3301906758.17298
2019-12-24,2231874215.11312
2019-12-25,1446649022.69342
2019-12-26,1887841673.16052
2019-12-27,1690906604.1716
2019-12-28,1346613959.40596
2019-12-29,1603388812.69319
2019-12-30,1474498945.41551
2019-12-31,1359795607.42551
2020-01-01,868999392.7236199
2020-01-02,1842976340.65761
2020-01-03,3285752500.65163
2020-01-04,1353494259.29688
2020-01-05,1775364355.92118
2020-01-06,2577020779.05844
2020-01-07,4516064646.3293495
2020-01-08,5719343104.669661
2020-01-09,3173837982.93305
2020-01-10,4192801808.0617
2020-01-11,2709843261.88962
2020-01-12,1786176094.84289
2020-01-13,1405752750.69836
2020-01-14,5824115988.19557
2020-01-15,4212502066.81373
2020-01-16,2785405222.2112
2020-01-17,3863617901.3334
2020-01-18,2035773895.036
2020-01-19,4129912088.99572
2020-01-20,2174159180.78869
2020-01-21,1903540634.64257
2020-01-22,1508422652.50459
2020-01-23,3027210352.0793
2020-01-24,2572299914.4176903
2020-01-25,1642089448.96011
2020-01-26,1820101223.88019
2020-01-27,3015888812.45781
2020-01-28,4507023628.57825
2020-01-29,3211201892.73559
2020-01-30,3780207851.44544
2020-01-31,2760251424.96808
2020-02-01,1834350392.77653
2020-02-02,2813770959.9308
2020-02-03,3096356201.80532
2020-02-04,2937203765.65249
2020-02-05,3651534035.67938
2020-02-06,3966099951.33032
2020-02-07,2648784773.89906
2020-02-08,2624046001.41951
2020-02-09,2868604247.25935
2020-02-10,4074425725.17828
2020-02-11,3899901559.07253
2020-02-12,3482534648.50273
2020-02-13,5029647732.13677
2020-02-14,2663492157.49004
2020-02-15,3387182676.57703
2020-02-16,2955176028.60247
2020-02-17,4011748882.78799
2020-02-18,3711418516.2453
2020-02-19,4616923113.45426
2020-02-20,3133820691.92198
2020-02-21,2062860340.03146
2020-02-22,1164524529.36406
2020-02-23,2053527119.73302
2020-02-24,3501941233.88869
2020-02-25,3301073008.73178
2020-02-26,5536146948.43604
2020-02-27,3563391968.80854
2020-02-28,3776717697.24416
2020-02-29,1876707201.08186
2020-03-01,3007269225.27947
2020-03-02,2406201087.23445
2020-03-03,2872980603.34265
2020-03-04,1853399676.4086
2020-03-05,2710893005.37537
2020-03-06,1980021429.32164
2020-03-07,2369030008.92534
2020-03-08,4449127633.14056
2020-03-09,5638530703.4105
2020-03-10,3981635860.2887
2020-03-11,3158737848.59646
2020-03-12,11389989716.95678
2020-03-13,9326350469.33003
2020-03-14,3001562762.45532
2020-03-15,3045196529.7414303
2020-03-16,4945573340.60601
2020-03-17,3218625854.03109
2020-03-18,3021782958.34601
2020-03-19,3889867951.161781
2020-03-20,5355272076.18056
2020-03-21,3068978257.98997
2020-03-22,3168424936.41306
2020-03-23,3795704507.4264297
2020-03-24,3473672683.36233
2020-03-25,3221240412.49531
2020-03-26,2186714951.0855
2020-03-27,2429252415.24855
2020-03-28,2670748095.69036
2020-03-29,2043041825.28707
2020-03-30,2905412028.7037697
2020-03-31,2045161215.2244
2020-04-01,2994918737.94094
2020-04-02,4359977257.91087
2020-04-03,3302901299.07625
2020-04-04,2513546471.57966
2020-04-05,1812176796.6234896
2020-04-06,3515380074.80528
2020-04-07,3575533739.11784
2020-04-08,2793028854.34398
2020-04-09,2586149212.0230103
2020-04-10,3864844930.8727903
2020-04-11,1817203917.70239
2020-04-12,2797923940.54952
2020-04-13,3778039257.04123
2020-04-14,2532631281.5132
2020-04-15,2674198794.30639
2020-04-16,5074269637.14008
2020-04-17,2524901497.17551
2020-04-18,2225441679.63207
2020-04-19,2233729988.96808
2020-04-20,4422151083.59493
2020-04-21,2768334782.25136
2020-04-22,2729185984.82828
2020-04-23,4898698302.2424
2020-04-24,2913002369.88162
2020-04-25,2672835606.42553
2020-04-26,2819087121.04375
2020-04-27,3299993233.30159
2020-04-28,2445083324.78794
2020-04-29,11025039349.53851
2020-04-30,13861379674.663109
2020-05-01,5802478408.964251
2020-05-02,3829815936.41293
2020-05-03,6508488896.52212
2020-05-04,5735488850.85583
2020-05-05,5435478731.08636
2020-05-06,6906038926.73866
2020-05-07,10304942429.706211
2020-05-08,7414546996.524799
2020-05-09,6425917768.7015
2020-05-10,14059665825.22661
2020-05-11,12689301704.67061
2020-05-12,5186391159.1056
2020-05-13,5252475123.6588
2020-05-14,9067260924.70253
2020-05-15,8954947534.44905
2020-05-16,4469116685.33045
2020-05-17,4750261935.71186
2020-05-18,5894825085.22697
2020-05-19,6217654599.65777
2020-05-20,5412321480.79866
2020-05-21,7293397097.54602
2020-05-22,3746799449.6890497
2020-05-23,2896626933.9524603
2020-05-24,5102565968.897409
2020-05-25,4005589286.83355
2020-05-26,3802052021.05634
2020-05-27,3662627185.53789
2020-05-28,4435665123.2015
2020-05-29,3626818219.0003
2020-05-30,3842265077.7354097
2020-05-31,3423019716.61563
2020-06-01,5330948169.47386
2020-06-02,6512874819.330009
2020-06-03,2719073366.00946
2020-06-04,4119462247.21595
2020-06-05,3911933608.72433
2020-06-06,2316821301.40795
2020-06-07,4321690582.50405
2020-06-08,2663360312.24253
2020-06-09,3340584112.50056
2020-06-10,3249395480.37248
2020-06-11,7252391105.98302
2020-06-12,3300977134.09988
2020-06-13,1906743788.34985
2020-06-14,2290548927.68356
2020-06-15,6163563553.99672
2020-06-16,3241195178.84819
2020-06-17,3402920459.73824
2020-06-18,2303755551.92617
2020-06-19,3234117888.01708
2020-06-20,2227099523.69457
2020-06-21,1643603789.85851
2020-06-22,3332649526.53045
2020-06-23,2480480554.57568
2020-06-24,4849362340.07185
2020-06-25,4132072851.12313
2020-06-26,3757712426.81575
2020-06-27,3544795415.89516
2020-06-28,2290413040.3483
2020-06-29,2625319117.44391
2020-06-30,2242783035.4205103
2020-07-01,2403336790.66299
2020-07-02,3816109360.85975
2020-07-03,1580926939.04726
2020-07-04,1482198760.12979
2020-07-05,2361460342.51562
2020-07-06,3031695696.10944
2020-07-07,2052632446.64837
2020-07-08,2695512162.55559
2020-07-09,3285257466.71727
2020-07-10,2245204268.0307503
2020-07-11,1302492690.5621
2020-07-12,2083641152.62511
2020-07-13,2274339184.26595
2020-07-14,2269482265.74535
2020-07-15,1776963982.01947
2020-07-16,2616063274.93098
2020-07-17,1403771861.041
2020-07-18,1090754094.88341
2020-07-19,1307410234.29919
2020-07-20,1317171428.93306
2020-07-21,2999404937.23617
2020-07-22,2172579758.74147
2020-07-23,2919271501.88093
2020-07-24,2482407176.45116
2020-07-25,2308816352.10455
2020-07-26,4675747761.09558
2020-07-27,13902546103.82951
2020-07-28,9455280542.33376
2020-07-29,6343069749.00602
2020-07-30,4424769845.61438
2020-07-31,5625525902.26959
2020-08-01,7428083919.492451
2020-08-02,10888260314.97681
2020-08-03,4456111566.0077
2020-08-04,4087940865.85706
2020-08-05,5365707111.36537
2020-08-06,4862886154.80931
2020-08-07,6084369174.8429
2020-08-08,3083650971.0851803
2020-08-09,2629885379.93352
2020-08-10,6189380818.2302
2020-08-11,7646002094.00401
2020-08-12,4498938228.03798
2020-08-13,5221803845.73263
2020-08-14,3403816593.06016
2020-08-15,4259311171.94462
2020-08-16,3245810473.44863
2020-08-17,6814350457.82354
2020-08-18,6385060150.937201
2020-08-19,5945980844.895081
2020-08-20,2516129921.3007603
2020-08-21,4272355038.70945
2020-08-22,2548184541.25319
2020-08-23,1990237484.93993
2020-08-24,2246355267.26154
2020-08-25,5916782207.71226
2020-08-26,3399890328.54225
2020-08-27,5265146079.45249
2020-08-28,2626303545.40305
2020-08-29,1862043923.25349
2020-08-30,2245829165.26202
2020-08-31,2903016171.35399
2020-09-01,4680142177.48133
2020-09-02,6771306027.17347
2020-09-03,10123388449.43383
2020-09-04,7348177011.42495
2020-09-05,7110845022.04673
2020-09-06,3156646680.21107
2020-09-07,4220101408.6602097
2020-09-08,5486178666.22522
2020-09-09,2560316609.72745
2020-09-10,3259157019.42146
2020-09-11,2286622389.17075
2020-09-12,1601712295.1745
2020-09-13,2685456614.07613
2020-09-14,3401024398.10622
2020-09-15,4031053829.50799
2020-09-16,4051560453.56463
2020-09-17,3179129461.33108
2020-09-18,2374729854.8514
2020-09-19,2173740997.81072
2020-09-20,2657885317.03195
2020-09-21,5613371883.91371
2020-09-22,2725038552.83054
2020-09-23,3199278256.28938
2020-09-24,3430255330.97186
2020-09-25,2730300192.77976
2020-09-26,1688186347.77831
2020-09-27,1986929060.7552
2020-09-28,3030459681.63371
2020-09-29,2380059369.11833
2020-09-30,2231544316.3091
2020-10-01,4156883066.0056
2020-10-02,3343741810.2390203
2020-10-03,1127192753.88772
2020-10-04,1237606183.82771
2020-10-05,1751640920.3063998
2020-10-06,2765075837.95084
2020-10-07,1482697275.69705
2020-10-08,2943722283.28216
2020-10-09,2224317293.84585
2020-10-10,3256386221.1729803
2020-10-11,2232859914.61764
2020-10-12,4244518444.5539103
2020-10-13,3499898836.95028
2020-10-14,3119517526.5886497
2020-10-15,3271536779.14326
2020-10-16,3913792909.49063
2020-10-17,1511008168.53528
2020-10-18,1439574688.35146
2020-10-19,3597711073.0901403
2020-10-20,5177006332.44765
2020-10-21,10909228447.00834
2020-10-22,6606069308.79188
2020-10-23,4223412308.09949
2020-10-24,2996426679.8109303
2020-10-25,4021654621.36986
2020-10-26,5987644468.77571
2020-10-27,7380421209.49113
2020-10-28,9571574527.93584
2020-10-29,6616185345.014709
2020-10-30,7047146623.34499
2020-10-31,6900846804.06068
2020-11-01,3878665224.78496
2020-11-02,6852843669.645531
2020-11-03,6649031912.4894905
2020-11-04,8770341378.9608
2020-11-05,14321840300.59593
2020-11-06,12164094112.44842
2020-11-07,10440349718.71304
2020-11-08,6000384051.63184
2020-11-09,10628276499.94902
2020-11-10,5376624630.99076
2020-11-11,6692696544.51701
2020-11-12,10005604968.769987
2020-11-13,6754500689.04819
2020-11-14,5547537859.66696
2020-11-15,4303696122.839109
2020-11-16,7092047579.79428
2020-11-17,11885553766.000069
2020-11-18,18285403818.17274
2020-11-19,9456772446.07614
2020-11-20,10066778489.50938
2020-11-21,8610228343.91131
2020-11-22,9816738931.30475
2020-11-23,9332385401.22232
2020-11-24,12121477967.90877
2020-11-25,11205652878.9927
2020-11-26,22802372508.95136
2020-11-27,9254427542.05146
2020-11-28,5902914091.913879
2020-11-29,5655550765.8902
2020-11-30,12614186791.59866
2020-12-01,15411640570.371769
2020-12-02,8039844153.11075
2020-12-03,6196488803.17927
2020-12-04,7389739884.27324
2020-12-05,3711925094.5743294
2020-12-06,4195961424.02809
2020-12-07,4301590902.66397
2020-12-08,7459756123.21843
2020-12-09,8289272810.351271
2020-12-10,5134487754.6822
2020-12-11,8032832444.15769
2020-12-12,4545195092.62565
2020-12-13,5863199444.240339
2020-12-14,4582717606.63571
2020-12-15,6647369292.84278
2020-12-16,11456149060.37829
2020-12-17,24694768420.83768
2020-12-18,9861015931.12957
2020-12-19,10249329432.30636
2020-12-20,9783982208.76927
2020-12-21,14730536844.42582
2020-12-22,9637383057.13283
2020-12-23,12997414235.78098
2020-12-24,7537694860.01445
2020-12-25,9267995340.308071
2020-12-26,11257403813.24547
2020-12-27,19063527328.47287
2020-12-28,10132184379.11774
2020-12-29,10086080658.5759
2020-12-30,14567522764.39553
2020-12-31,12385104851.00516
2021-01-01,8447294399.46303
2021-01-02,21425955049.45665
2021-01-03,21320873263.79993
2021-01-04,22678715202.25729
2021-01-05,18366733012.08237
2021-01-06,20240347403.769592
2021-01-07,24080293270.52986
2021-01-08,27138060189.953262
2021-01-09,14481953619.34815
2021-01-10,22570106165.79109
2021-01-11,40586456348.72065
2021-01-12,22160596852.03636
2021-01-13,18280600912.92944
2021-01-14,17424781835.3471
2021-01-15,21292804129.5958
2021-01-16,14270965365.08128
2021-01-17,13296356840.75582
2021-01-18,11810615302.41752
2021-01-19,12736221187.425049
2021-01-20,15263684187.03166
2021-01-21,22675132808.036
2021-01-22,18133457609.94984
2021-01-23,10407328494.74382
2021-01-24,8380024946.60943
2021-01-25,13166674526.15665
2021-01-26,13363609543.53491
2021-01-27,16613807937.664
2021-01-28,12015758032.2808
2021-01-29,31467172132.84563
2021-01-30,11118225772.70978
2021-01-31,8726271472.83833
2021-02-01,9801802426.33486
2021-02-02,10005286231.71342
2021-02-03,10758553075.99204
2021-02-04,14139526209.96149
2021-02-05,9263348958.76572
2021-02-06,14716547459.41844
2021-02-07,14520791701.9315
2021-02-08,22725968550.30541
2021-02-09,21205658818.93995
2021-02-10,17623269169.72054
2021-02-11,18138088010.05571
2021-02-12,16107440362.43276
2021-02-13,11422724150.15839
2021-02-14,13911546356.38176
2021-02-15,14970679633.38899
2021-02-16,19956831264.60097
2021-02-17,18780533528.16344
2021-02-18,12997695356.95674
2021-02-19,16046428808.0148
2021-02-20,16407229544.72354
2021-02-21,13886816073.293913
2021-02-22,32852306320.3095
2021-02-23,40549955127.49575
2021-02-24,18556027470.994568
2021-02-25,19544151020.79944
2021-02-26,22968884966.507378
2021-02-27,12799840412.84274
2021-02-28,18114264948.08295
2021-03-01,15448178148.91884
2021-03-02,14593662503.58531
2021-03-03,17883667797.04387
2021-03-04,21056943505.61563
2021-03-05,18268319128.32791
2021-03-06,10902056994.21082
2021-03-07,12903018485.14446
2021-03-08,16437829862.74313
2021-03-09,16718778380.19793
2021-03-10,24317597910.96914
2021-03-11,23970126369.2048
2021-03-12,23020097303.977608
2021-03-13,21462543835.11493
2021-03-14,17027742436.40754
2021-03-15,30326185769.005272
2021-03-16,21524980152.846413
2021-03-17,21790505005.53721
2021-03-18,20312766430.876343
2021-03-19,16577786065.92391
2021-03-20,13679396253.92663
2021-03-21,15595847701.13845
2021-03-22,19217260769.81626
2021-03-23,17423190842.600792
2021-03-24,24733663044.47285
2021-03-25,23492030595.89655
2021-03-26,15464291495.679329
2021-03-27,14199070407.09935
2021-03-28,12500420392.16681
2021-03-29,17129071347.96852
2021-03-30,14785052630.5171
2021-03-31,20972070960.01147
2021-04-01,13862096330.09174
2021-04-02,13793838063.921713
2021-04-03,14885979589.18203
2021-04-04,10344574158.63888
2021-04-05,11777932766.63536
2021-04-06,12543852587.88954
2021-04-07,18896573197.95898
2021-04-08,10744060047.65353
2021-04-09,9960624999.90355
2021-04-10,17849192454.869972
2021-04-11,10796500541.96975
2021-04-12,13620162969.43547
2021-04-13,18897849176.44372
2021-04-14,25375167970.528603
2021-04-15,13301064863.87281
2021-04-16,19640963888.47135
2021-04-17,13757256668.21587
2021-04-18,32687162714.45658
2021-04-19,16711232153.12983
2021-04-20,18860958564.84104
2021-04-21,15090699685.61261
2021-04-22,27325726402.21888
2021-04-23,29675677272.978462
2021-04-24,14243517637.60838
2021-04-25,15225171497.60791
2021-04-26,20609091058.11947
2021-04-27,12333548272.908089
2021-04-28,14729816121.83652
2021-04-29,13914651061.14208
2021-04-30,15236290575.03874
2021-05-01,11503671810.42392
2021-05-02,10692216652.06055
2021-05-03,15242159016.407211
2021-05-04,21258670714.08531
