date,Market Cap
2012-07-13,72414423.84541832
2012-07-14,71313120.96853532
2012-07-15,72112588.91477273
2012-07-16,80489853.31326067
2012-07-17,83410368.05581453
2012-07-18,86417010.33780965
2012-07-19,84202284.05899025
2012-07-20,80942897.91572604
2012-07-21,84097904.57198223
2012-07-22,80018522.36958234
2012-07-23,80421084.98236465
2012-07-24,81960065.01010235
2012-07-25,83936513.01159309
2012-07-26,84965541.98303846
2012-07-27,85044751.95633847
2012-07-28,84999034.35906331
2012-07-29,83370698.59077936
2012-07-30,87161934.20640686
2012-07-31,89636954.90160891
2012-08-01,91621185.97814845
2012-08-02,101106849.69959985
2012-08-03,105420494.2974885
2012-08-04,105640515.58299172
2012-08-05,104619645.26841883
2012-08-06,104553090.48986097
2012-08-07,107002224.90940924
2012-08-08,106663083.01126452
2012-08-09,106813061.54042669
2012-08-10,110042890.49258338
2012-08-11,111336323.729039
2012-08-12,112529406.8683547
2012-08-13,116628713.47281526
2012-08-14,118202042.34503648
2012-08-15,128591118.24357224
2012-08-16,131121315.74410193
2012-08-17,112587843.35088892
2012-08-18,112932096.02831765
2012-08-19,77889920.40494928
2012-08-20,98423894.49609847
2012-08-21,96707040.39393996
2012-08-22,95727902.29969248
2012-08-23,98673071.36094213
2012-08-24,103636624.4724278
2012-08-25,102965206.62977415
2012-08-26,103902563.34634848
2012-08-27,107311533.43272932
2012-08-28,107296129.01592414
2012-08-29,107161273.3032952
2012-08-30,105870886.89944533
2012-08-31,99880826.67958958
2012-09-01,98048369.93892196
2012-09-02,100480181.0478642
2012-09-03,103771991.85709348
2012-09-04,102419617.90274888
2012-09-05,108584077.36250238
2012-09-06,110469286.37294804
2012-09-07,108773390.05850528
2012-09-08,109219282.38793184
2012-09-09,109138663.75722764
2012-09-10,110707992.23422916
2012-09-11,112383959.05268604
2012-09-12,112810057.36240448
2012-09-13,113222733.19728474
2012-09-14,116009019.18460506
2012-09-15,116888882.383814
2012-09-16,118178194.64701742
2012-09-17,118477191.43486966
2012-09-18,122166677.31149492
2012-09-19,125471538.20024598
2012-09-20,122671031.22805308
2012-09-21,123629167.3234951
2012-09-22,122423869.19660687
2012-09-23,122075029.91638064
2012-09-24,121233408.78960314
2012-09-25,122290049.06791648
2012-09-26,123107854.58664715
2012-09-27,123597133.85407092
2012-09-28,124519613.566443
2012-09-29,124342890.13812847
2012-09-30,124812695.7843867
2012-10-01,124893915.7843867
2012-10-02,129419367.3767359
2012-10-03,130009055.37586647
2012-10-04,129690423.77656202
2012-10-05,128141060.0993789
2012-10-06,126389785.48256092
2012-10-07,119338102.92871942
2012-10-08,119221242.40952247
2012-10-09,120489093.81343022
2012-10-10,122858500.5589554
2012-10-11,122029191.95473032
2012-10-12,121814279.74934196
2012-10-13,120491137.3222147
2012-10-14,119325213.90905696
2012-10-15,120433302.6804292
2012-10-16,120645490.60292757
2012-10-17,120323114.11197571
2012-10-18,121738969.20811084
2012-10-19,119783152.66047996
2012-10-20,119873168.34708507
2012-10-21,118855461.46348414
2012-10-22,119755181.21167558
2012-10-23,119216080.60520282
2012-10-24,119310343.19280316
2012-10-25,111313707.4761732
2012-10-26,104316284.98437835
2012-10-27,105328136.36425224
2012-10-28,109928277.11972734
2012-10-29,108984750.77612576
2012-10-30,112019509.36421514
2012-10-31,115324823.486492
2012-11-01,108900489.85618503
2012-11-02,107932390.11853234
2012-11-03,109801226.2318559
2012-11-04,111512107.27942286
2012-11-05,111060050.83109316
2012-11-06,112693812.2549259
2012-11-07,112996774.29234916
2012-11-08,113132635.24211672
2012-11-09,112075736.34182294
2012-11-10,112931264.8755093
2012-11-11,112790368.47099663
2012-11-12,114308716.42764172
2012-11-13,113795451.81509396
2012-11-14,113861274.93620454
2012-11-15,116513179.76175156
2012-11-16,122333436.6917967
2012-11-17,122832452.5079283
2012-11-18,121486203.87540728
2012-11-19,123120037.963945
2012-11-20,122505671.07386784
2012-11-21,122983330.1580048
2012-11-22,129884608.23642
2012-11-23,129181146.75122549
2012-11-24,129970935.03759538
2012-11-25,130801048.583909
2012-11-26,128417403.60067636
2012-11-27,128030947.31084432
2012-11-28,129668833.6683516
2012-11-29,130794906.04049727
2012-11-30,132042317.37766114
2012-12-01,132063342.63070203
2012-12-02,131456544.93474557
2012-12-03,133385066.08543958
2012-12-04,141112959.84555864
2012-12-05,140838079.8705983
2012-12-06,140030916.43457046
2012-12-07,142189923.37641606
2012-12-08,141395399.96261424
2012-12-09,141099678.95663238
2012-12-10,141625658.8342745
2012-12-11,142978402.56503937
2012-12-12,144519147.42333576
2012-12-13,144576674.87875536
2012-12-14,143556785.29995817
2012-12-15,142435527.855992
2012-12-16,140465367.29495594
2012-12-17,139982007.29802823
2012-12-18,140540600.11992854
2012-12-19,143759311.72643137
2012-12-20,143008963.29109895
2012-12-21,142790839.97911116
2012-12-22,141481556.88907754
2012-12-23,140894285.568212
2012-12-24,141658045.06955755
2012-12-25,141381811.40280718
2012-12-26,142681740.10973588
2012-12-27,142245478.55041742
2012-12-28,142296354.08107713
2012-12-29,142119929.9415585
2012-12-30,142706151.72150826
2012-12-31,143396123.13570398
2013-01-01,141264781.12438774
2013-01-02,141059255.778918
2013-01-03,142365525.13555753
2013-01-04,143502501.1974097
2013-01-05,142912088.269599
2013-01-06,143109193.92324114
2013-01-07,144587360.12356818
2013-01-08,146284563.54590207
2013-01-09,146619484.85925186
2013-01-10,150610900.10131833
2013-01-11,150620509.61090717
2013-01-12,151729153.33291048
2013-01-13,150486758.0227879
2013-01-14,152504563.71996698
2013-01-15,152014544.69836524
2013-01-16,157182944.52831927
2013-01-17,165442687.45483223
2013-01-18,167678093.10315445
2013-01-19,166777411.01542222
2013-01-20,167736286.13188574
2013-01-21,179543949.96739873
2013-01-22,184537351.11921883
2013-01-23,187143500.550802
2013-01-24,180749429.7743649
2013-01-25,186201245.75035453
2013-01-26,191407453.83111152
2013-01-27,190813248.47274333
2013-01-28,200550033.9167325
2013-01-29,209244024.9369032
2013-01-30,211190802.37668163
2013-01-31,218900721.911825
2013-02-01,219930166.27144444
2013-02-02,210682318.3421957
2013-02-03,221081312.7411536
2013-02-04,219447642.41562408
2013-02-05,221359258.3043421
2013-02-06,227668899.9279405
2013-02-07,238180940.04486203
2013-02-08,243750557.36530808
2013-02-09,254484402.2990548
2013-02-10,258021531.14681304
2013-02-11,265442042.0932666
2013-02-12,271126403.54438776
2013-02-13,260783794.0314863
2013-02-14,293436032.81866
2013-02-15,292258319.48817056
2013-02-16,293636183.8424846
2013-02-17,289433167.8440206
2013-02-18,291003130.8783938
2013-02-19,317764830.67232853
2013-02-20,320364427.8997289
2013-02-21,321604840.4913388
2013-02-22,327114170.91440105
2013-02-23,322419198.51645434
2013-02-24,323509519.0465354
2013-02-25,329184462.2591614
2013-02-26,336893543.38681793
2013-02-27,334889122.7897978
2013-02-28,361893102.6252349
2013-03-01,374166811.1179081
2013-03-02,371579613.6470302
2013-03-03,374430627.57001
2013-03-04,392521779.2838517
2013-03-05,438024727.3684371
2013-03-06,445678866.57770646
2013-03-07,456493263.3735988
2013-03-08,480364163.12160456
2013-03-09,509592828.8959042
2013-03-10,500557731.3065442
2013-03-11,526872117.99507445
2013-03-12,482280456.08553535
2013-03-13,511103991.7240912
2013-03-14,514033773.0387492
2013-03-15,511842552.7596304
2013-03-16,512595343.18561965
2013-03-17,517203431.9234607
2013-03-18,563276793.2813585
2013-03-19,645836397.9800377
2013-03-20,704587849.3631577
2013-03-21,774474797.9330631
2013-03-22,764107662.3959621
2013-03-23,704139566.6133863
2013-03-24,782715133.7370958
2013-03-25,805968929.8328707
2013-03-26,859923524.8896787
2013-03-27,974360000.683952
2013-03-28,944730135.6113696
2013-03-29,992480902.4893206
2013-03-30,1011413574.6412698
2013-03-31,1021022017.4516937
2013-04-01,1141923559.737424
2013-04-02,1298709824.631126
2013-04-03,1480223661.7350936
2013-04-04,1460944062.1962671
2013-04-05,1564850304.2531834
2013-04-06,1573680862.8569422
2013-04-07,1786157922.91264
2013-04-08,2058497260.190137
2013-04-09,2565986391.6697063
2013-04-10,1784926498.4119165
2013-04-11,1102206480.501183
2013-04-12,1234955658.161325
2013-04-13,1004884453.7365776
2013-04-14,994981963.1077216
2013-04-15,919528277.7370956
2013-04-16,746368525.8411396
2013-04-17,1028084624.823816
2013-04-18,1229961252.7978168
2013-04-19,1315460486.7964077
2013-04-20,1404383755.2365024
2013-04-21,1301153806.7858815
2013-04-22,1399895147.8339963
2013-04-23,1588448920.4823174
2013-04-24,1712135448.8548288
2013-04-25,1572098010.831179
2013-04-26,1521721960.228124
2013-04-27,1424662127.4440205
2013-04-28,1500429684.8220005
2013-04-29,1597772131.7489035
2013-04-30,1552579148.7571988
2013-05-01,1287964217.2421722
2013-05-02,1183951813.0863411
2013-05-03,1089440697.161788
2013-05-04,1250312602.9288309
2013-05-05,1296026985.680345
2013-05-06,1245682458.0269248
2013-05-07,1223900128.4193013
2013-05-08,1263310592.732643
2013-05-09,1254523098.605675
2013-05-10,1312940941.1753004
2013-05-11,1287914198.765356
2013-05-12,1274175229.5756922
2013-05-13,1315700605.063916
2013-05-14,1244445085.9550135
2013-05-15,1215812795.320824
2013-05-16,1283752452.3808606
2013-05-17,1313473102.6655374
2013-05-18,1323964970.488518
2013-05-19,1321410025.491624
2013-05-20,1320002911.373094
2013-05-21,1308260631.9874842
2013-05-22,1332318579.222472
2013-05-23,1385653341.5941038
2013-05-24,1440692227.6862326
2013-05-25,1444246660.1831267
2013-05-26,1458999247.9833326
2013-05-27,1414857212.6681185
2013-05-28,1406947845.3156347
2013-05-29,1461867403.361697
2013-05-30,1421499855.579609
2013-05-31,1435522715.843583
2013-06-01,1445973113.2224643
2013-06-02,1390780317.6500046
2013-06-03,1383571962.2876863
2013-06-04,1354204014.5128436
2013-06-05,1363307490.7633607
2013-06-06,1342360993.7390351
2013-06-07,1250413820.453845
2013-06-08,1229067327.48542
2013-06-09,1126638980.331183
2013-06-10,1174185672.7090263
2013-06-11,1210509745.283558
2013-06-12,1203383983.217306
2013-06-13,1151066409.9378066
2013-06-14,1117657015.5278711
2013-06-15,1122828582.245262
2013-06-16,1118543065.5278711
2013-06-17,1135741979.8348055
2013-06-18,1177132804.3208275
2013-06-19,1187325589.949709
2013-06-20,1182752173.936252
2013-06-21,1146297897.1774552
2013-06-22,1134742899.9859447
2013-06-23,1137081686.2525077
2013-06-24,1117971850.7908113
2013-06-25,1105892661.0071683
2013-06-26,1118901803.1888444
2013-06-27,1092320552.7069623
2013-06-28,1018751934.9393692
2013-06-29,1007894634.5340904
2013-06-30,1016749786.8865744
2013-07-01,948385886.0765378
2013-07-02,996197345.9543812
2013-07-03,879777433.4559423
2013-07-04,902814905.3829592
2013-07-05,762132691.8218926
2013-07-06,752431701.7949781
2013-07-07,842220856.6490092
2013-07-08,846789979.3762345
2013-07-09,854311982.952321
2013-07-10,981659471.8612148
2013-07-11,1003471902.691441
2013-07-12,1028905970.2587272
2013-07-13,1045235215.9833636
2013-07-14,1028163893.8342966
2013-07-15,1072725735.6231132
2013-07-16,1046380215.9833636
2013-07-17,1045430220.2069662
2013-07-18,974805770.5283996
2013-07-19,989579993.4305726
2013-07-20,972477758.2815056
2013-07-21,981942886.226122
2013-07-22,980121267.1634928
2013-07-23,995885285.8979636
2013-07-24,1012386008.0206332
2013-07-25,1034255511.8508596
2013-07-26,1031302817.8078992
2013-07-27,1009570898.4875072
2013-07-28,1060885097.2142118
2013-07-29,1071741924.4352256
2013-07-30,1108144703.4230917
2013-07-31,1127903111.2909756
2013-08-01,1109604717.9132073
2013-08-02,1102020020.051589
2013-08-03,1098286810.2227566
2013-08-04,1108954525.646814
2013-08-05,1121150926.7451725
2013-08-06,1126219792.666097
2013-08-07,1117458410.8242476
2013-08-08,1086260920.11789
2013-08-09,1064005914.9573356
2013-08-10,1078678975.914179
2013-08-11,1084838941.417312
2013-08-12,1100933965.150433
2013-08-13,1133712472.8469062
2013-08-14,1145795267.797241
2013-08-15,1133732691.8107443
2013-08-16,1136688590.0672529
2013-08-17,1149880551.3497958
2013-08-18,1148626681.6294491
2013-08-19,1187850453.7171938
2013-08-20,1215440244.8546035
2013-08-21,1279567848.3692954
2013-08-22,1265209794.0243132
2013-08-23,1251247780.271423
2013-08-24,1256498203.0903711
2013-08-25,1312730884.5394912
2013-08-26,1305537730.7699652
2013-08-27,1366987197.2321024
2013-08-28,1370996546.672796
2013-08-29,1377365766.573952
2013-08-30,1453558100.2889788
2013-08-31,1486830286.735452
2013-09-01,1517915645.869486
2013-09-02,1507437457.4092665
2013-09-03,1504919846.6626422
2013-09-04,1424568433.4345982
2013-09-05,1429662209.9574995
2013-09-06,1362467548.206068
2013-09-07,1397190794.7248647
2013-09-08,1376887336.3767498
2013-09-09,1418584160.9808874
2013-09-10,1425822131.418205
2013-09-11,1476328989.1240766
2013-09-12,1480392049.666747
2013-09-13,1487470547.0580184
2013-09-14,1456804355.3878229
2013-09-15,1463922946.177117
2013-09-16,1471664388.3545508
2013-09-17,1489212236.567903
2013-09-18,1487041458.413371
2013-09-19,1458102362.111545
2013-09-20,1441484153.852147
2013-09-21,1450629767.1578348
2013-09-22,1443392937.7402856
2013-09-23,1441455066.983777
2013-09-24,1457848383.818875
2013-09-25,1454491269.286089
2013-09-26,1469924500.585025
2013-09-27,1487653308.1964002
2013-09-28,1494331504.8936024
2013-09-29,1492046301.3410475
2013-09-30,1483025329.351175
2013-10-01,1501754405.8967352
2013-10-02,1223785514.7200837
2013-10-03,1389585908.498495
2013-10-04,1438116437.4939046
2013-10-05,1435008342.2571647
2013-10-06,1445840088.385176
2013-10-07,1458007362.7894647
2013-10-08,1465948821.364921
2013-10-09,1488842004.5505502
2013-10-10,1490620509.0715218
2013-10-11,1500664173.413371
2013-10-12,1511990911.735452
2013-10-13,1572589392.1351497
2013-10-14,1603500199.2330215
2013-10-15,1710904515.5558052
2013-10-16,1630696739.206015
2013-10-17,1706929014.644765
2013-10-18,1815102464.75371
2013-10-19,1976186802.08492
2013-10-20,1981645985.8578207
2013-10-21,2142658483.1429849
2013-10-22,2279018700.843293
2013-10-23,2425622610.77359
2013-10-24,2304544417.503848
2013-10-25,2231651212.9334683
2013-10-26,2137846154.005089
2013-10-27,2342926116.614737
2013-10-28,2335564956.6511416
2013-10-29,2439810602.1352086
2013-10-30,2369858197.811453
2013-10-31,2416000778.764192
2013-11-01,2407923680.1305337
2013-11-02,2446971263.0857863
2013-11-03,2505385284.0553017
2013-11-04,2708745852.43995
2013-11-05,2903378971.1854973
2013-11-06,3147834397.560566
2013-11-07,3480837182.4727426
2013-11-08,3995110094.99192
2013-11-09,4048162890.308947
2013-11-10,3891213560.7513447
2013-11-11,4123542054.741894
2013-11-12,4253366698.228607
2013-11-13,4793547234.444501
2013-11-14,4958879938.734625
2013-11-15,4942182998.552474
2013-11-16,5214431102.900537
2013-11-17,5906504182.73742
2013-11-18,8274193973.79285
2013-11-19,6450988948.841453
2013-11-20,7199693820.361064
2013-11-21,8775231305.687635
2013-11-22,9695890380.104029
2013-11-23,10196933939.406715
2013-11-24,9807396063.884142
2013-11-25,9858831939.297342
2013-11-26,11463902891.80086
2013-11-27,11600528929.626291
2013-11-28,12054728660.378254
2013-11-29,13646361656.216991
2013-11-30,13500868011.48414
2013-12-01,11521401387.240442
2013-12-02,12515713158.78353
2013-12-03,12737373491.43898
2013-12-04,13750364452.432018
2013-12-05,12370258915.143011
2013-12-06,9921871033.509413
2013-12-07,8379714283.002098
2013-12-08,9494789938.334557
2013-12-09,10879113119.42636
2013-12-10,11900212550.67253
2013-12-11,10648445928.172792
2013-12-12,10575709522.418228
2013-12-13,10725194346.842016
2013-12-14,10314443923.51086
2013-12-15,10426511127.445503
2013-12-16,8371745713.595162
2013-12-17,8193176866.560485
2013-12-18,6314489127.350175
2013-12-19,8321713902.93558
2013-12-20,7401368445.755928
2013-12-21,7233862896.569608
2013-12-22,7479227192.056973
2013-12-23,7965574316.961694
2013-12-24,7932682974.09092
2013-12-25,8272175108.170889
2013-12-26,9223796190.866674
2013-12-27,8779202296.693928
2013-12-28,8679413892.206486
2013-12-29,8878679665.523706
2013-12-30,8981830939.402662
2013-12-31,8905797556.789614
2014-01-01,9205266264.199629
2014-01-02,9575508849.04526
2014-01-03,9855398570.465649
2014-01-04,10126993371.116508
2014-01-05,11064168987.421038
2014-01-06,11238067321.877129
2014-01-07,9551485360.60554
2014-01-08,10092232026.529003
2014-01-09,10116677903.09021
2014-01-10,10444794691.168036
2014-01-11,10982994209.354765
2014-01-12,10319863755.026793
2014-01-13,10107660767.006104
2014-01-14,10006762878.686453
2014-01-15,10330840738.214617
2014-01-16,9971091578.582315
2014-01-17,9820971841.849464
2014-01-18,9962239778.931402
2014-01-19,10332859550.622503
2014-01-20,10164904654.64014
2014-01-21,10134283294.137732
2014-01-22,10060266908.291077
2014-01-23,9977888310.072918
2014-01-24,9575441016.198605
2014-01-25,9915996046.781948
2014-01-26,10037287188.884142
2014-01-27,9240029851.733871
2014-01-28,9661930837.401457
2014-01-29,9758106139.917952
2014-01-30,9884169976.55293
2014-01-31,9912530256.157557
2014-02-01,10027659930.73069
2014-02-02,10052437575.467943
2014-02-03,9954698886.561356
2014-02-04,9917146495.417685
2014-02-05,9616778923.854418
2014-02-06,9434817169.54218
2014-02-07,8681995391.222904
2014-02-08,8419066377.325177
2014-02-09,8526729698.79285
2014-02-10,8502569561.911077
2014-02-11,8352680734.159329
2014-02-12,8077572449.347428
2014-02-13,7503607162.799813
2014-02-14,8281322787.944303
2014-02-15,8085023701.923128
2014-02-16,7704585417.235646
2014-02-17,7818687325.456453
2014-02-18,7795804461.361713
2014-02-19,7721942134.58738
2014-02-20,6972413227.057399
2014-02-21,7208190585.340861
2014-02-22,7567626107.667211
2014-02-23,7550912441.299532
2014-02-24,6668583689.900161
2014-02-25,6653318753.315905
2014-02-26,7270823244.550109
2014-02-27,7272183425.921854
2014-02-28,6905533660.431332
2014-03-01,7088240137.564854
2014-03-02,7048118344.742062
2014-03-03,8491847704.57831
2014-03-04,8382369947.15355
2014-03-05,8355169128.276025
2014-03-06,8337969187.944303
2014-03-07,7943688135.577891
2014-03-08,7704042839.099917
2014-03-09,7977939251.276103
2014-03-10,7836335735.107451
2014-03-11,7926862062.063724
2014-03-12,7908496046.67931
2014-03-13,8059554873.853234
2014-03-14,7858959202.555783
2014-03-15,7955064979.879052
2014-03-16,7927100019.863388
2014-03-17,7814398618.682119
2014-03-18,7713922169.229182
2014-03-19,7633656539.607904
2014-03-20,7354911064.536495
2014-03-21,7162516997.738575
2014-03-22,7064560483.70156
2014-03-23,7004805459.6900015
2014-03-24,7354769189.572703
2014-03-25,7336104367.948106
2014-03-26,7245564135.013001
2014-03-27,5958341066.295808
2014-03-28,6315637953.211117
2014-03-29,6194444466.432477
2014-03-30,5800572640.606773
2014-03-31,5752161485.302003
2014-04-01,6157165163.330485
2014-04-02,5507353606.253719
2014-04-03,5645410171.29922
2014-04-04,5635255183.293217
2014-04-05,5851152763.124666
2014-04-06,5787183875.5046215
2014-04-07,5634975379.416417
2014-04-08,5709737473.202357
2014-04-09,5586125840.532869
2014-04-10,4599596451.001968
2014-04-11,5343600525.30928
2014-04-12,5349481180.818598
2014-04-13,5284456237.366345
2014-04-14,5817649809.063442
2014-04-15,6566188082.399839
2014-04-16,6723282082.47816
2014-04-17,6305853753.158121
2014-04-18,6079188312.96098
2014-04-19,6397233837.499684
2014-04-20,6348159796.192092
2014-04-21,6279818667.917257
2014-04-22,6203872283.640504
2014-04-23,6237978394.980912
2014-04-24,6391078980.924469
2014-04-25,5893726538.489233
2014-04-26,5840569309.063442
2014-04-27,5461932253.141256
2014-04-28,5607910622.465367
2014-04-29,5675134991.676301
2014-04-30,5708309373.815538
2014-05-01,5842418195.773038
2014-05-02,5750000390.644947
2014-05-03,5595596522.710644
2014-05-04,5537451378.731981
2014-05-05,5505042621.931809
2014-05-06,5472891153.053393
2014-05-07,5611304934.382199
2014-05-08,5588546478.313738
2014-05-09,5788018670.249571
2014-05-10,5816704957.186402
2014-05-11,5587277366.968513
2014-05-12,5614978513.017205
2014-05-13,5601569728.902454
2014-05-14,5682256087.028765
2014-05-15,5717113807.718729
2014-05-16,5732172580.317087
2014-05-17,5739609138.432081
2014-05-18,5720697907.554313
2014-05-19,5717460691.633388
2014-05-20,6286904225.615917
2014-05-21,6335644206.746333
2014-05-22,6771310679.452611
2014-05-23,6705866131.546405
2014-05-24,6764638215.620646
2014-05-25,7356163888.128967
2014-05-26,7512396824.154733
2014-05-27,7387183181.315799
2014-05-28,7424122865.134018
2014-05-29,7307220217.416587
2014-05-30,7970606292.235646
2014-05-31,8039778562.105691
2014-06-01,8045215295.464176
2014-06-02,8571022477.020245
2014-06-03,8662561276.758173
2014-06-04,8254171403.084195
2014-06-05,8499679457.847888
2014-06-06,8353908685.223279
2014-06-07,8457053729.227358
2014-06-08,8478466800.282803
2014-06-09,8372882245.943383
2014-06-10,8461890500.118873
2014-06-11,8214353697.954022
2014-06-12,7706619926.384451
2014-06-13,7799426955.398657
2014-06-14,7354178812.940079
2014-06-15,7661664902.944973
2014-06-16,7628449799.646522
2014-06-17,7919064419.738076
2014-06-18,7853042806.285824
2014-06-19,7716064633.920856
2014-06-20,7650350762.968603
2014-06-21,7698349952.276694
2014-06-22,7803192816.714958
2014-06-23,7652809693.853609
2014-06-24,7513108123.630156
2014-06-25,7337040539.21023
2014-06-26,7536693263.149439
2014-06-27,7824828940.596345
2014-06-28,7725196578.658082
2014-06-29,7803372686.501606
2014-06-30,8308989237.423398
2014-07-01,8318253427.314669
2014-07-02,8492608889.991347
2014-07-03,8357197532.688819
2014-07-04,8205524083.189331
2014-07-05,8204939559.2848
2014-07-06,8278619564.697515
2014-07-07,8074042961.396687
2014-07-08,8127187816.773726
2014-07-09,8118212914.099668
2014-07-10,8008315495.855718
2014-07-11,8272954314.270324
2014-07-12,8279484245.85904
2014-07-13,8193262310.907274
2014-07-14,8061029832.897416
2014-07-15,8084718629.275184
2014-07-16,8030678317.329197
2014-07-17,8111905899.087137
2014-07-18,8222645037.298303
2014-07-19,8205876792.594834
2014-07-20,8139184436.642582
2014-07-21,8089543151.831358
2014-07-22,8072559232.321959
2014-07-23,8080822037.631022
2014-07-24,7886900576.300299
2014-07-25,7843513157.594185
2014-07-26,7758638227.408811
2014-07-27,7731241903.807563
2014-07-28,7628220837.148952
2014-07-29,7623855904.747797
2014-07-30,7403850915.710473
2014-07-31,7589352085.340861
2014-08-01,7782728201.454614
2014-08-02,7693499567.838431
2014-08-03,7671008611.612061
2014-08-04,7684542008.036119
2014-08-05,7638562918.859658
2014-08-06,7620242941.472006
2014-08-07,7693895565.996582
2014-08-08,7746111632.245367
2014-08-09,7740605331.067933
2014-08-10,7725235373.038766
2014-08-11,7516535202.721546
2014-08-12,7480019305.008679
2014-08-13,7189915566.305264
2014-08-14,6715076782.685299
2014-08-15,6525388960.969569
2014-08-16,6824794553.797863
2014-08-17,6542744787.669905
2014-08-18,6145704541.271717
2014-08-19,6410619533.725862
2014-08-20,6728702263.981345
2014-08-21,6816031942.502303
2014-08-22,6774055957.812581
2014-08-23,6583317493.754759
2014-08-24,6734377490.316929
2014-08-25,6616653827.207984
2014-08-26,6771578206.618754
2014-08-27,6707901823.5052185
2014-08-28,6677365020.5454855
2014-08-29,6714505607.271612
2014-08-30,6593055121.07395
2014-08-31,6313430055.192616
2014-09-01,6246195785.572571
2014-09-02,6285610559.00916
2014-09-03,6270295155.368131
2014-09-04,6477739128.396057
2014-09-05,6376568170.734071
2014-09-06,6388122669.743712
2014-09-07,6353846246.333401
2014-09-08,6239290705.869103
2014-09-09,6266975790.881635
2014-09-10,6335885975.281332
2014-09-11,6328108608.327621
2014-09-12,6290034629.272663
2014-09-13,6349482885.46865
2014-09-14,6322316265.801587
2014-09-15,6301237552.443587
2014-09-16,6193470830.278469
2014-09-17,6086734913.899511
2014-09-18,5646242810.084505
2014-09-19,5226903826.749243
2014-09-20,5429377745.264152
2014-09-21,5308840212.730906
2014-09-22,5387405719.288268
2014-09-23,5836814988.034084
2014-09-24,5650319285.729395
2014-09-25,5457087036.875526
2014-09-26,5380550558.782002
2014-09-27,5325831672.96427
2014-09-28,5019325891.030867
2014-09-29,4979832745.735792
2014-09-30,5159373628.494679
2014-10-01,5115932315.860888
2014-10-02,4953995276.930591
2014-10-03,4799899229.483658
2014-10-04,4381001690.108858
2014-10-05,4270909660.2595534
2014-10-06,4374494947.645263
2014-10-07,4487934229.382706
2014-10-08,4715357976.235845
2014-10-09,4865020088.041506
2014-10-10,4800920945.510179
2014-10-11,4823075452.601785
2014-10-12,5057029226.013988
2014-10-13,5234447610.664388
2014-10-14,5340132131.12242
2014-10-15,5277378045.071323
2014-10-16,5110106648.562194
2014-10-17,5123248765.588229
2014-10-18,5237635796.223695
2014-10-19,5200337088.093037
2014-10-20,5101525740.519767
2014-10-21,5149244084.087743
2014-10-22,5081020467.115721
2014-10-23,4801627608.053334
2014-10-24,4785736774.208352
2014-10-25,4626554447.672703
2014-10-26,4740294107.3641
2014-10-27,4687968562.904852
2014-10-28,4738750158.275382
2014-10-29,4483153347.75518
2014-10-30,4639174357.981767
2014-10-31,4529711914.71467
2014-11-01,4384150131.573425
2014-11-02,4357423859.284616
2014-11-03,4374675435.751345
2014-11-04,4438736674.230118
2014-11-05,4560547637.858831
2014-11-06,4721636699.91425
2014-11-07,4606512710.022276
2014-11-08,4650415356.797582
2014-11-09,4889148519.466292
2014-11-10,4937145749.932292
2014-11-11,4959640707.069944
2014-11-12,5850367506.690317
2014-11-13,5637195292.185535
2014-11-14,5400370908.276709
2014-11-15,5068878420.899722
2014-11-16,5290609822.325428
2014-11-17,5235944485.895834
2014-11-18,5039427476.5419655
2014-11-19,5073323743.215537
2014-11-20,4824579233.270792
2014-11-21,4740362193.618204
2014-11-22,4773506881.903637
2014-11-23,4983716825.951331
2014-11-24,5090660225.159364
2014-11-25,5105035465.267606
2014-11-26,5011113037.707354
2014-11-27,5012552726.855377
2014-11-28,5114606695.586554
2014-11-29,5100499783.813895
2014-11-30,5150953127.750241
2014-12-01,5180804254.483119
2014-12-02,5216151916.488898
2014-12-03,5101930765.669248
2014-12-04,5035304365.5096655
2014-12-05,5134366367.938288
2014-12-06,5115427524.132843
2014-12-07,5107513427.465294
2014-12-08,4920048246.565137
2014-12-09,4783795703.265741
2014-12-10,4691117524.981767
2014-12-11,4739307385.799742
2014-12-12,4791677649.706434
2014-12-13,4715005913.889188
2014-12-14,4812713148.587579
2014-12-15,4709962443.747916
2014-12-16,4426493264.731576
2014-12-17,4342551088.36515
2014-12-18,4246997908.916759
2014-12-19,4339357507.842249
2014-12-20,4492932778.230118
2014-12-21,4373102245.683612
2014-12-22,4535872339.942984
2014-12-23,4578994931.636082
2014-12-24,4401679484.873819
2014-12-25,4346860864.536318
2014-12-26,4466841083.316431
2014-12-27,4313640570.902284
2014-12-28,4329317932.944712
2014-12-29,4271862875.79477
2014-12-30,4247925760.558517
2014-12-31,4406329220.785103
2015-01-01,4307279512.136134
2015-01-02,4320206522.218099
2015-01-03,3821889474.285694
2015-01-04,3616263049.622762
2015-01-05,3763113348.267384
2015-01-06,3950327127.930801
2015-01-07,4082303516.440902
2015-01-08,3880866223.4127336
2015-01-09,3981915928.9696097
2015-01-10,3784458194.8821344
2015-01-11,3665391508.463883
2015-01-12,3686642571.871305
2015-01-13,3129329038.963259
2015-01-14,2497866244.020753
2015-01-15,2880337728.673045
2015-01-16,2863078173.7820168
2015-01-17,2764079657.8172326
2015-01-18,2899354845.2318654
2015-01-19,2971164130.2598176
2015-01-20,2915582355.7183623
2015-01-21,3135949422.1112823
2015-01-22,3227762164.1025863
