date,timestamp_utc,0 ~ 1 USD (%),1 ~ 10 USD (%),10 ~ 100 USD (%),100 ~ 1K USD (%),1K ~ 10K USD (%),10K ~ 100K USD (%),100K ~ 1M USD (%),1M USD ~ (%)
2023-10-10,2023-10-10T00:00:00Z,0.00287384,0.01616678,0.20219122,1.14239394,4.36645753,10.87222217,14.85453034,68.54316419
2023-10-11,2023-10-11T00:00:00Z,0.00286657,0.01617534,0.20270794,1.12364173,4.35918646,10.89162249,14.88228862,68.52151085
2023-10-12,2023-10-12T00:00:00Z,0.00286761,0.01618738,0.20310019,1.10522912,4.36005057,10.91208334,14.89915712,68.50132466
2023-10-13,2023-10-13T00:00:00Z,0.00286851,0.01620236,0.20347714,1.10090085,4.36456853,10.92509198,14.90226465,68.48462599
2023-10-14,2023-10-14T00:00:00Z,0.00285333,0.0161991,0.20356675,1.10121394,4.3637037,10.91744213,14.83505389,68.55996715
2023-10-15,2023-10-15T00:00:00Z,0.00281671,0.01619843,0.20385479,1.10233996,4.36471156,10.92097826,14.82393182,68.56516848
2023-10-16,2023-10-16T00:00:00Z,0.00280677,0.01616723,0.2029453,1.10131878,4.36326461,10.91523769,14.78828806,68.60997156
2023-10-17,2023-10-17T00:00:00Z,0.0027972,0.01617001,0.20287079,1.09625983,4.36030845,10.91340096,14.76615764,68.64203512
2023-10-18,2023-10-18T00:00:00Z,0.00279275,0.01615381,0.20227674,1.0919086,4.36167639,10.91785277,14.78068966,68.62664928
2023-10-19,2023-10-19T00:00:00Z,0.00279025,0.01617317,0.2024078,1.09151412,4.36759346,10.93506681,14.74110146,68.64335294
2023-10-20,2023-10-20T00:00:00Z,0.00278684,0.01617708,0.20294497,1.09039922,4.36614908,10.93042363,14.71528875,68.67583043
2023-10-21,2023-10-21T00:00:00Z,0.00278415,0.01618463,0.2032783,1.0844312,4.36654019,10.93335702,14.73362184,68.65980267
2023-10-22,2023-10-22T00:00:00Z,0.00278221,0.01618681,0.20363348,1.07977665,4.36569357,10.93980454,14.72479324,68.66732949
2023-10-23,2023-10-23T00:00:00Z,0.00277422,0.01614212,0.20257462,1.07527886,4.35880291,10.93167567,14.72681394,68.68593765
2023-10-24,2023-10-24T00:00:00Z,0.00276941,0.01610306,0.2023076,1.07009384,4.3426221,10.92091802,14.68213486,68.7630511
2023-10-25,2023-10-25T00:00:00Z,0.00277326,0.01609007,0.20230958,1.06952285,4.34103665,10.90930554,14.70277035,68.7561917
2023-10-26,2023-10-26T00:00:00Z,0.00277473,0.01606243,0.20201302,1.06717598,4.33193166,10.89356942,14.68484891,68.80162384
2023-10-27,2023-10-27T00:00:00Z,0.00277834,0.01606392,0.20230189,1.06774553,4.32913924,10.88469851,14.67672022,68.82055235
2023-10-28,2023-10-28T00:00:00Z,0.00279115,0.01607127,0.20272289,1.06711841,4.32686906,10.88387909,14.66979931,68.83074883
2023-10-29,2023-10-29T00:00:00Z,0.00279655,0.01607566,0.20250364,1.06773583,4.32825646,10.89050558,14.66014204,68.83198424
2023-10-30,2023-10-30T00:00:00Z,0.00280058,0.01607217,0.20182186,1.06701009,4.32501256,10.88122452,14.6292095,68.87684872
2023-10-31,2023-10-31T00:00:00Z,0.0028024,0.01605975,0.2017685,1.06608208,4.32260717,10.88174862,14.63173882,68.87719266
2023-11-01,2023-11-01T00:00:00Z,0.00280648,0.01605211,0.20193151,1.06539597,4.3143681,10.88407211,14.60599925,68.90937446
2023-11-02,2023-11-02T00:00:00Z,0.00281106,0.01606091,0.20225411,1.0646377,4.31051489,10.88599471,14.60030776,68.91741886
2023-11-03,2023-11-03T00:00:00Z,0.002819,0.01609446,0.20353475,1.06467316,4.31247183,10.86190829,14.59533583,68.94316269
2023-11-04,2023-11-04T00:00:00Z,0.00283695,0.0161378,0.20520604,1.06608342,4.31628493,10.85846292,14.61477077,68.92021717
2023-11-05,2023-11-05T00:00:00Z,0.0028535,0.0161547,0.20607222,1.06704651,4.31462662,10.8466193,14.62870091,68.91792623
2023-11-06,2023-11-06T00:00:00Z,0.00286091,0.0161711,0.20625552,1.06921149,4.31704665,10.8194546,14.64776866,68.92123107
2023-11-07,2023-11-07T00:00:00Z,0.00286843,0.01619282,0.20696041,1.07144039,4.31939068,10.80492634,14.6477865,68.93043442
2023-11-08,2023-11-08T00:00:00Z,0.00288274,0.0162321,0.2081727,1.07467999,4.32066626,10.79152837,14.71099325,68.87484461
2023-11-09,2023-11-09T00:00:00Z,0.00289026,0.01623733,0.20900307,1.07538833,4.31662716,10.76351811,14.69791346,68.91842227
2023-11-10,2023-11-10T00:00:00Z,0.00289951,0.01624375,0.20958209,1.07426717,4.30950276,10.75083243,14.62139706,69.01527522
2023-11-11,2023-11-11T00:00:00Z,0.00291741,0.01627698,0.21042898,1.07492968,4.30899407,10.76186242,14.498791,69.12579945
2023-11-12,2023-11-12T00:00:00Z,0.00293905,0.01633008,0.21159846,1.07712905,4.31304647,10.76920424,14.48817633,69.12157632
2023-11-13,2023-11-13T00:00:00Z,0.00294683,0.01632792,0.21159467,1.07845951,4.31498488,10.76709172,14.48798096,69.12061351
2023-11-14,2023-11-14T00:00:00Z,0.0029601,0.01635902,0.21223223,1.0797851,4.31756293,10.76174584,14.4902792,69.11907558
2023-11-15,2023-11-15T00:00:00Z,0.00297417,0.01640022,0.21320348,1.08055939,4.31991196,10.75972229,14.49901547,69.10821301
2023-11-16,2023-11-16T00:00:00Z,0.00299068,0.0164467,0.21457966,1.08515187,4.32770275,10.76352981,14.48670046,69.10289808
2023-11-17,2023-11-17T00:00:00Z,0.00300358,0.0164393,0.21531071,1.08654375,4.32565342,10.76250478,14.47787749,69.11266697
2023-11-18,2023-11-18T00:00:00Z,0.00302361,0.01646686,0.21677509,1.08961067,4.32940974,10.76371806,14.46071081,69.12028514
2023-11-19,2023-11-19T00:00:00Z,0.00304706,0.0165074,0.21767274,1.09086677,4.32951874,10.76277095,14.47067867,69.10893768
2023-11-20,2023-11-20T00:00:00Z,0.00306263,0.01650514,0.21762029,1.09025573,4.32727104,10.75295459,14.48360966,69.10872091
2023-11-21,2023-11-21T00:00:00Z,0.00307422,0.01652046,0.21793662,1.09109495,4.32962181,10.75694864,14.49984538,69.08495792
2023-11-22,2023-11-22T00:00:00Z,0.00308677,0.01654939,0.21874903,1.0920667,4.3337455,10.75655154,14.54651471,69.03273637
2023-11-23,2023-11-23T00:00:00Z,0.00310227,0.01655608,0.21966005,1.09450531,4.33543895,10.75727915,14.50913586,69.06432233
2023-11-24,2023-11-24T00:00:00Z,0.00311761,0.01654505,0.21995396,1.0939855,4.33428153,10.75258116,14.49878037,69.08075482
2023-11-25,2023-11-25T00:00:00Z,0.00313595,0.01657365,0.22094115,1.0947672,4.33677788,10.75710949,14.46665142,69.10404326
2023-11-26,2023-11-26T00:00:00Z,0.00315299,0.01659517,0.22177715,1.09555215,4.33966939,10.73986459,14.45633163,69.12705693
2023-11-27,2023-11-27T00:00:00Z,0.00316565,0.01661977,0.22211065,1.09648061,4.3429371,10.74813558,14.45619959,69.11435104
2023-11-28,2023-11-28T00:00:00Z,0.00317424,0.01662137,0.22207605,1.09534781,4.34057186,10.74631587,14.44567854,69.13021427
2023-11-29,2023-11-29T00:00:00Z,0.00317782,0.01660962,0.22126885,1.09384624,4.34137075,10.75013908,14.44844199,69.12514565
2023-11-30,2023-11-30T00:00:00Z,0.00318434,0.01658926,0.22172103,1.09499946,4.34230115,10.74812979,14.42675987,69.1463151
2023-12-01,2023-12-01T00:00:00Z,0.00319135,0.01659381,0.22220371,1.09305828,4.33648144,10.73618362,14.45192839,69.1403594
2023-12-02,2023-12-02T00:00:00Z,0.00320087,0.01664216,0.22320505,1.09381479,4.33735896,10.74461572,14.46093968,69.12022276
2023-12-03,2023-12-03T00:00:00Z,0.00322055,0.01666282,0.22438781,1.0965061,4.33922404,10.74784748,14.47168304,69.10046817
2023-12-04,2023-12-04T00:00:00Z,0.0032274,0.01663987,0.22422129,1.09457297,4.32907933,10.72614485,14.42836237,69.17775191
2023-12-05,2023-12-05T00:00:00Z,0.00323786,0.01669736,0.22480259,1.09487107,4.32944004,10.72149008,14.45904379,69.15041721
2023-12-06,2023-12-06T00:00:00Z,0.00324011,0.01673095,0.22499022,1.09297682,4.31026076,10.69251326,14.43570097,69.22358691
2023-12-07,2023-12-07T00:00:00Z,0.00324335,0.01672578,0.22510138,1.09375999,4.30791836,10.67849854,14.41130244,69.26345015
2023-12-08,2023-12-08T00:00:00Z,0.00324926,0.01672843,0.22532893,1.09320226,4.30047075,10.66886994,14.4334973,69.25865312
2023-12-09,2023-12-09T00:00:00Z,0.00326785,0.0167422,0.2259441,1.09387943,4.29572627,10.66837057,14.43706194,69.25900765
2023-12-10,2023-12-10T00:00:00Z,0.00328419,0.01677709,0.22639654,1.09488679,4.29671227,10.67501803,14.41938103,69.26754405
2023-12-11,2023-12-11T00:00:00Z,0.00329342,0.01681282,0.22605403,1.09289267,4.29339681,10.6738964,14.38937937,69.30427449
2023-12-12,2023-12-12T00:00:00Z,0.00330055,0.01683042,0.22624231,1.09422599,4.29106353,10.6698082,14.36040409,69.3381249
2023-12-13,2023-12-13T00:00:00Z,0.00331903,0.01694254,0.22721823,1.09788276,4.29500918,10.68541831,14.37219444,69.3020155
2023-12-14,2023-12-14T00:00:00Z,0.00333686,0.01706586,0.22831181,1.1017373,4.29921222,10.68749877,14.36729226,69.29554492
2023-12-15,2023-12-15T00:00:00Z,0.00335366,0.01706674,0.22931031,1.10467042,4.30093125,10.68929667,14.34218499,69.31318596
2023-12-16,2023-12-16T00:00:00Z,0.00337642,0.01709012,0.23048527,1.11000836,4.31323195,10.68787933,14.28993954,69.34798901
2023-12-17,2023-12-17T00:00:00Z,0.00339896,0.01711594,0.23145538,1.11170042,4.3123444,10.68761541,14.30433269,69.3320368
2023-12-18,2023-12-18T00:00:00Z,0.00341621,0.01713183,0.23128778,1.11255543,4.3083562,10.68933411,14.31564246,69.32227598
2023-12-19,2023-12-19T00:00:00Z,0.00343476,0.01716444,0.23205313,1.11552414,4.30887454,10.69185004,14.35251692,69.27858204
2023-12-20,2023-12-20T00:00:00Z,0.00344914,0.01716721,0.23278546,1.11866638,4.30748355,10.68342495,14.34277113,69.29425218
2023-12-21,2023-12-21T00:00:00Z,0.00346438,0.0171841,0.23394401,1.12225174,4.30816929,10.6922189,14.36861183,69.25415575
2023-12-22,2023-12-22T00:00:00Z,0.00347867,0.01720043,0.23425662,1.12119665,4.3019495,10.68516395,14.41381411,69.22294007
2023-12-23,2023-12-23T00:00:00Z,0.00349712,0.01721565,0.23450364,1.12209116,4.29439458,10.68712298,14.41383294,69.22734194
2023-12-24,2023-12-24T00:00:00Z,0.00352198,0.01721976,0.2349788,1.12183606,4.28889907,10.68710045,14.42018605,69.22625783
2023-12-25,2023-12-25T00:00:00Z,0.00353835,0.01726476,0.2356352,1.12154571,4.28449138,10.68551554,14.37950995,69.27249912
2023-12-26,2023-12-26T00:00:00Z,0.00354997,0.0173094,0.23599316,1.12131007,4.28178339,10.67914504,14.29925914,69.36164984
2023-12-27,2023-12-27T00:00:00Z,0.00355916,0.01733177,0.23626526,1.1213556,4.27472169,10.65759604,14.25854602,69.43062447
2023-12-28,2023-12-28T00:00:00Z,0.003565,0.01738448,0.23578747,1.12293163,4.27434034,10.65940776,14.27553107,69.41105225
2023-12-29,2023-12-29T00:00:00Z,0.00357199,0.01754364,0.23588119,1.12510613,4.2746865,10.65699321,14.30271023,69.3835071
2023-12-30,2023-12-30T00:00:00Z,0.00357908,0.01775856,0.23558697,1.12325251,4.27362391,10.65375369,14.30924176,69.38320352
2023-12-31,2023-12-31T00:00:00Z,0.00359386,0.01798171,0.23731497,1.12540341,4.27515879,10.65433038,14.28216475,69.40405212
2024-01-01,2024-01-01T00:00:00Z,0.00360339,0.01825833,0.23746488,1.12450656,4.27419796,10.66782267,14.31044894,69.36369728
2024-01-02,2024-01-02T00:00:00Z,0.00360519,0.01813761,0.23629409,1.11926189,4.26479455,10.65022942,14.27386908,69.43380816
2024-01-03,2024-01-03T00:00:00Z,0.00361395,0.01807668,0.23626711,1.12014798,4.25888028,10.64275246,14.27032682,69.44993472
2024-01-04,2024-01-04T00:00:00Z,0.00359809,0.01791939,0.23393525,1.1108126,4.23063207,10.57711361,14.18502609,69.64096291
2024-01-05,2024-01-05T00:00:00Z,0.00360819,0.01791882,0.23462279,1.11244611,4.23044053,10.56730794,14.14104498,69.69261066
2024-01-06,2024-01-06T00:00:00Z,0.00361866,0.01790105,0.23404404,1.11282329,4.23038885,10.50864106,14.13423568,69.75834736
2024-01-07,2024-01-07T00:00:00Z,0.00362652,0.01792917,0.23410421,1.1135428,4.23017834,10.47610729,14.15075221,69.77375945
2024-01-08,2024-01-08T00:00:00Z,0.00363424,0.01791204,0.23408266,1.11330132,4.22367343,10.46717426,14.17125509,69.76896696
2024-01-09,2024-01-09T00:00:00Z,0.00363909,0.01786074,0.23320637,1.10970348,4.21249297,10.4364544,14.18626942,69.80037353
2024-01-10,2024-01-10T00:00:00Z,0.00364347,0.01782154,0.23292047,1.10855079,4.20800224,10.40588282,14.21231568,69.81086298
2024-01-11,2024-01-11T00:00:00Z,0.00364791,0.01778686,0.2314312,1.10380836,4.19750938,10.38299198,14.21461988,69.84820443
2024-01-12,2024-01-12T00:00:00Z,0.00365523,0.01774294,0.2298847,1.09724867,4.18184738,10.3955806,14.2626563,69.81138419
2024-01-13,2024-01-13T00:00:00Z,0.00367707,0.01780124,0.23057734,1.09996217,4.18280741,10.39786228,14.30066247,69.76665002
2024-01-14,2024-01-14T00:00:00Z,0.00369686,0.017808,0.2315448,1.10297875,4.18676091,10.39587095,14.29850265,69.76283707
2024-01-15,2024-01-15T00:00:00Z,0.00370723,0.01779389,0.23187953,1.10478683,4.18820322,10.3897701,14.28839165,69.77546753
2024-01-16,2024-01-16T00:00:00Z,0.00370476,0.01771574,0.2310266,1.10097438,4.17026107,10.33534753,14.24314905,69.89782087
2024-01-17,2024-01-17T00:00:00Z,0.0037139,0.01772789,0.2318355,1.10266061,4.17207023,10.32545528,14.25764266,69.88889394
2024-01-18,2024-01-18T00:00:00Z,0.00371868,0.01770502,0.2319477,1.10165569,4.16283212,10.29382791,14.28062269,69.90769019
2024-01-19,2024-01-19T00:00:00Z,0.00372509,0.01769601,0.23300236,1.10230609,4.15821774,10.28451042,14.31390732,69.88663497
2024-01-20,2024-01-20T00:00:00Z,0.00373348,0.01770217,0.23463971,1.10393287,4.15579231,10.26941834,14.33744984,69.87733128
2024-01-21,2024-01-21T00:00:00Z,0.00373842,0.01772596,0.23693051,1.10562468,4.15463613,10.27859889,14.33913479,69.86361062
2024-01-22,2024-01-22T00:00:00Z,0.00374944,0.01773171,0.23604983,1.1042189,4.15313357,10.27894506,14.35932719,69.8468443
2024-01-23,2024-01-23T00:00:00Z,0.00375906,0.01770611,0.23474003,1.10109029,4.15295253,10.28114639,14.3560597,69.85254588
2024-01-24,2024-01-24T00:00:00Z,0.00375953,0.01764848,0.23344287,1.09371158,4.13877145,10.26740483,14.33820676,69.9070545
2024-01-25,2024-01-25T00:00:00Z,0.00376265,0.01757911,0.23038563,1.08150457,4.13546578,10.27168793,14.35054174,69.90907258
2024-01-26,2024-01-26T00:00:00Z,0.00377243,0.01755851,0.23056683,1.08150543,4.13616994,10.27862682,14.35596147,69.89583857
2024-01-27,2024-01-27T00:00:00Z,0.0037868,0.01755951,0.23015831,1.08070408,4.1354159,10.28834822,14.37005996,69.87396723
2024-01-28,2024-01-28T00:00:00Z,0.00380307,0.01759558,0.23077558,1.08119231,4.13737952,10.2938599,14.36522596,69.87016809
2024-01-29,2024-01-29T00:00:00Z,0.00381465,0.01758988,0.23052307,1.07934116,4.13653815,10.27541636,14.34588054,69.91089619
2024-01-30,2024-01-30T00:00:00Z,0.00381414,0.01756266,0.23031669,1.07790057,4.12632859,10.26853198,14.32518715,69.95035822
2024-01-31,2024-01-31T00:00:00Z,0.00381592,0.01758426,0.23031374,1.07497571,4.11349779,10.2433582,14.25360097,70.06285341
2024-02-01,2024-02-01T00:00:00Z,0.00382322,0.01758433,0.23007976,1.07587158,4.11382062,10.25009602,14.25907279,70.04965168
2024-02-02,2024-02-02T00:00:00Z,0.00383058,0.0175648,0.22914801,1.07516281,4.1143103,10.25009382,14.27500943,70.03488024
2024-02-03,2024-02-03T00:00:00Z,0.0038544,0.01758833,0.22966669,1.07664297,4.11496881,10.23305913,14.29165563,70.03256405
2024-02-04,2024-02-04T00:00:00Z,0.00386519,0.01756769,0.22828851,1.07453079,4.1151055,10.23946096,14.26641232,70.05476903
2024-02-05,2024-02-05T00:00:00Z,0.00386676,0.01753582,0.22563452,1.07021026,4.11390524,10.23829094,14.2117037,70.11885277
2024-02-06,2024-02-06T00:00:00Z,0.00386564,0.01746984,0.22229888,1.06384921,4.10875082,10.2291369,14.15154043,70.20308828
2024-02-07,2024-02-07T00:00:00Z,0.00387925,0.01743281,0.22102937,1.06157889,4.10746598,10.22766829,14.14290007,70.21804535
2024-02-08,2024-02-08T00:00:00Z,0.00387771,0.01741027,0.22008408,1.05857261,4.10060501,10.20857319,14.12307093,70.26780621
2024-02-09,2024-02-09T00:00:00Z,0.00387659,0.01739212,0.21844184,1.05409817,4.09386797,10.20036823,14.1252985,70.28665658
2024-02-10,2024-02-10T00:00:00Z,0.00388341,0.01727922,0.21733252,1.05179778,4.09184202,10.20391252,14.12351981,70.29043271
2024-02-11,2024-02-11T00:00:00Z,0.00388494,0.01716065,0.2167018,1.05029878,4.08778674,10.20855342,14.14688953,70.26872414
2024-02-12,2024-02-12T00:00:00Z,0.00388146,0.01707705,0.21518035,1.04539744,4.07736647,10.17783688,14.1323,70.33096034
2024-02-13,2024-02-13T00:00:00Z,0.00388259,0.01704526,0.21413048,1.04154041,4.06545046,10.16068337,14.15744708,70.33982034
2024-02-14,2024-02-14T00:00:00Z,0.00387133,0.01697742,0.21333941,1.03937383,4.04807116,10.11574013,14.09216066,70.47046605
2024-02-15,2024-02-15T00:00:00Z,0.00386752,0.01692852,0.2126335,1.03620913,4.0390987,10.09952586,14.07064967,70.5210871
2024-02-16,2024-02-16T00:00:00Z,0.00386853,0.01690643,0.21219637,1.03643148,4.03720956,10.09728143,14.07404679,70.5220594
2024-02-17,2024-02-17T00:00:00Z,0.00387381,0.0169027,0.21047967,1.03406061,4.03529704,10.10341924,14.08796486,70.50800206
2024-02-18,2024-02-18T00:00:00Z,0.00388021,0.01689928,0.21049863,1.0331626,4.03230597,10.1008222,14.08806386,70.51436724
2024-02-19,2024-02-19T00:00:00Z,0.00387873,0.01682768,0.20944573,1.02804761,4.01987116,10.07513249,14.06355376,70.58324285
2024-02-20,2024-02-20T00:00:00Z,0.00389389,0.0168164,0.20914626,1.0289765,4.02040551,10.06630567,14.07545558,70.57900019
2024-02-21,2024-02-21T00:00:00Z,0.00390058,0.01680662,0.20929073,1.02968989,4.0182431,10.06408092,14.04383265,70.61415552
2024-02-22,2024-02-22T00:00:00Z,0.00390023,0.0167918,0.20928438,1.02973154,4.01360489,10.05995488,14.02101192,70.64572036
2024-02-23,2024-02-23T00:00:00Z,0.00390331,0.01676581,0.20860443,1.02673037,4.00342609,10.05112272,14.03505833,70.65438892
2024-02-24,2024-02-24T00:00:00Z,0.00391002,0.01672549,0.20815937,1.02650592,4.00177631,10.07276307,14.00181398,70.66834584
2024-02-25,2024-02-25T00:00:00Z,0.00391777,0.01671697,0.20751982,1.02502793,4.00038638,10.08438967,14.00869886,70.65334259
2024-02-26,2024-02-26T00:00:00Z,0.00391875,0.01670092,0.20715726,1.02404461,3.99508959,10.07305741,14.00967358,70.67035788
2024-02-27,2024-02-27T00:00:00Z,0.00390749,0.01661619,0.20685446,1.02176459,3.979186,10.02795984,13.96805633,70.77565511
2024-02-28,2024-02-28T00:00:00Z,0.00386127,0.0164116,0.20461643,1.01045428,3.92955751,9.92096956,13.85630095,71.05782841
2024-02-29,2024-02-29T00:00:00Z,0.00384858,0.01634188,0.20458217,1.00900491,3.90749357,9.88523659,13.86927053,71.10422178
2024-03-01,2024-03-01T00:00:00Z,0.00383613,0.01624782,0.20379671,1.00658362,3.8872523,9.82583644,13.78011264,71.27633434
2024-03-02,2024-03-02T00:00:00Z,0.00384372,0.01625828,0.20415711,1.00887902,3.88470234,9.82226067,13.79491242,71.26498644
2024-03-03,2024-03-03T00:00:00Z,0.00385196,0.01629522,0.20430851,1.01030871,3.88327227,9.83319118,13.82273169,71.22604047
2024-03-04,2024-03-04T00:00:00Z,0.00383541,0.01623457,0.2038108,1.00683149,3.864742,9.77051195,13.78643617,71.34759761
2024-03-05,2024-03-05T00:00:00Z,0.0038139,0.01605439,0.20255789,1.00012497,3.83117282,9.70097957,13.70024239,71.54505406
2024-03-06,2024-03-06T00:00:00Z,0.00376604,0.01584093,0.19997476,0.98745753,3.775938,9.56168503,13.43642611,72.01891161
2024-03-07,2024-03-07T00:00:00Z,0.0037508,0.01574593,0.19802678,0.98053652,3.74817621,9.47962998,13.35146674,72.22266705
2024-03-08,2024-03-08T00:00:00Z,0.00374192,0.01569212,0.19745002,0.97753281,3.72863911,9.44000226,13.28433306,72.3526087
2024-03-09,2024-03-09T00:00:00Z,0.00374681,0.01568768,0.19705905,0.96525472,3.72271721,9.43972925,13.29837479,72.35743049
2024-03-10,2024-03-10T00:00:00Z,0.00375072,0.01569398,0.19678428,0.96261656,3.71403386,9.43263255,13.29855404,72.37593401
2024-03-11,2024-03-11T00:00:00Z,0.00372822,0.01555182,0.19324826,0.95215188,3.68454282,9.36683871,13.23928957,72.54464872
2024-03-12,2024-03-12T00:00:00Z,0.00371693,0.01545081,0.19158134,0.94841758,3.66365128,9.33319875,13.2537761,72.59020721
2024-03-13,2024-03-13T00:00:00Z,0.00366095,0.01515163,0.18769528,0.93027666,3.59477307,9.17926178,13.06473799,73.02444265
2024-03-14,2024-03-14T00:00:00Z,0.00365334,0.01509377,0.18671492,0.91980084,3.58267379,9.1640273,13.02672375,73.10131229
2024-03-15,2024-03-15T00:00:00Z,0.0036627,0.01508254,0.18710866,0.92143077,3.58228252,9.17962915,13.05209789,73.05870576
2024-03-16,2024-03-16T00:00:00Z,0.00367174,0.01505761,0.18628305,0.91974297,3.5819145,9.18098786,13.1104627,73.00187956
2024-03-17,2024-03-17T00:00:00Z,0.00367294,0.01499843,0.18530482,0.91689618,3.57557677,9.16708024,13.04505155,73.09141906
2024-03-18,2024-03-18T00:00:00Z,0.00368067,0.01497691,0.18522666,0.91698296,3.57491373,9.15730493,13.04624768,73.10066646
2024-03-19,2024-03-19T00:00:00Z,0.00369484,0.0150447,0.1854643,0.9192659,3.57840695,9.16399158,13.04529905,73.08883269
2024-03-20,2024-03-20T00:00:00Z,0.00369985,0.01498438,0.18514568,0.91819044,3.57702461,9.16317989,13.05064101,73.08713413
2024-03-21,2024-03-21T00:00:00Z,0.00369957,0.01494216,0.1855488,0.91870776,3.5735221,9.15290059,13.00337842,73.1473006
2024-03-22,2024-03-22T00:00:00Z,0.00370488,0.01491184,0.18539711,0.91854649,3.56719001,9.14125884,13.0079176,73.16107322
2024-03-23,2024-03-23T00:00:00Z,0.00367774,0.01469785,0.1829371,0.90923025,3.53304606,9.06723717,12.90219955,73.38697428
2024-03-24,2024-03-24T00:00:00Z,0.00368229,0.01463929,0.18113688,0.90736446,3.53171261,9.06942739,12.90308378,73.3889533
2024-03-25,2024-03-25T00:00:00Z,0.00365224,0.01448521,0.17932794,0.89909572,3.50296151,9.00137676,12.99579879,73.40330183
2024-03-26,2024-03-26T00:00:00Z,0.00365302,0.01446281,0.17944996,0.89953259,3.50081062,8.9988836,12.974742,73.4284654
2024-03-27,2024-03-27T00:00:00Z,0.00365764,0.01446097,0.1795212,0.89971004,3.49968502,8.99825308,13.01412078,73.39059127
2024-03-28,2024-03-28T00:00:00Z,0.00365431,0.01439774,0.17892609,0.89641669,3.48877923,8.97300697,12.99877283,73.44604613
2024-03-29,2024-03-29T00:00:00Z,0.00366458,0.0143873,0.17943616,0.89747121,3.49008986,8.97550433,13.00511183,73.43433474
2024-03-30,2024-03-30T00:00:00Z,0.00367819,0.01437671,0.17952854,0.89759787,3.48647184,8.97762096,13.02107054,73.41965534
2024-03-31,2024-03-31T00:00:00Z,0.00368504,0.01438506,0.18010449,0.89932478,3.48467594,8.98093539,13.02603599,73.41085331
2024-04-01,2024-04-01T00:00:00Z,0.00367726,0.01431142,0.17909748,0.89506691,3.47042971,8.94266589,13.06875375,73.42599758
2024-04-02,2024-04-02T00:00:00Z,0.00367638,0.01426527,0.17837881,0.89311832,3.46269567,8.9250953,13.06601016,73.45676009
2024-04-03,2024-04-03T00:00:00Z,0.00368195,0.01427017,0.17830784,0.89319145,3.4626148,8.91453822,13.07257627,73.4608193
2024-04-04,2024-04-04T00:00:00Z,0.00368465,0.01422558,0.17784597,0.89232385,3.46098543,8.91350434,13.09806163,73.43936854
2024-04-05,2024-04-05T00:00:00Z,0.00368761,0.01419695,0.17761758,0.8915521,3.4633828,8.92524218,13.10854473,73.41577605
2024-04-06,2024-04-06T00:00:00Z,0.0036929,0.01418623,0.17775791,0.89133786,3.46154794,8.9302075,13.10278058,73.41848908
2024-04-07,2024-04-07T00:00:00Z,0.00370884,0.01419242,0.17813739,0.89198114,3.46088133,8.93529722,13.111691,73.40411066
2024-04-08,2024-04-08T00:00:00Z,0.00371432,0.01418852,0.17829351,0.89246796,3.45823748,8.92826268,13.06696034,73.45787519
2024-04-09,2024-04-09T00:00:00Z,0.00372534,0.01421067,0.17851217,0.89534307,3.45640712,8.92557878,13.09325214,73.43297073
2024-04-10,2024-04-10T00:00:00Z,0.00374212,0.01425651,0.17943586,0.89932051,3.46142492,8.9159293,13.08592976,73.43996103
2024-04-11,2024-04-11T00:00:00Z,0.00375687,0.01428046,0.18030197,0.90322545,3.46815647,8.9203603,13.09899073,73.41092776
2024-04-12,2024-04-12T00:00:00Z,0.00376792,0.01429888,0.18127037,0.90709572,3.46538061,8.91788296,13.0909141,73.41938944
2024-04-13,2024-04-13T00:00:00Z,0.00378883,0.01433254,0.18204164,0.91011454,3.46738284,8.92125809,13.10294842,73.39813311
2024-04-14,2024-04-14T00:00:00Z,0.00380985,0.01436804,0.18268157,0.91233502,3.46925415,8.92153997,13.10099845,73.39501296
2024-04-15,2024-04-15T00:00:00Z,0.003828,0.01439889,0.18347667,0.91604939,3.47543016,8.92251746,13.10461538,73.37968405
2024-04-16,2024-04-16T00:00:00Z,0.00383864,0.01444403,0.1839237,0.91740235,3.47528273,8.92076237,13.08503839,73.39930779
2024-04-17,2024-04-17T00:00:00Z,0.00385295,0.01451671,0.18487746,0.92216358,3.47810081,8.93422992,13.10258499,73.35967358
2024-04-18,2024-04-18T00:00:00Z,0.00386319,0.01455775,0.185696,0.9266295,3.48146293,8.92787287,13.09701818,73.36289957
2024-04-19,2024-04-19T00:00:00Z,0.00387065,0.01457966,0.18649872,0.93519768,3.48490558,8.92633481,13.09301289,73.35559999
2024-04-20,2024-04-20T00:00:00Z,0.00388969,0.01465499,0.18733397,0.93592777,3.48683674,8.92252406,13.0920272,73.3568056
2024-04-21,2024-04-21T00:00:00Z,0.00390875,0.01469421,0.18801236,0.93854384,3.49042288,8.90818658,13.10386873,73.35236265
2024-04-22,2024-04-22T00:00:00Z,0.00392589,0.01472301,0.18837291,0.93965086,3.49425488,8.90742842,13.07924419,73.37239985
2024-04-23,2024-04-23T00:00:00Z,0.00394679,0.01474375,0.18897967,0.9423491,3.49826543,8.91010757,13.10165491,73.33995278
2024-04-24,2024-04-24T00:00:00Z,0.0039458,0.01469413,0.18850704,0.93818103,3.47698502,8.86700233,13.01500301,73.49568164
