date,Realized Cap
2012-02-22,41801380.8953166
2012-02-23,41916680.86647889
2012-02-24,41984763.16445722
2012-02-25,42030414.06259683
2012-02-26,42066874.783404
2012-02-27,42117585.27813697
2012-02-28,42170464.5692757
2012-02-29,41906126.49818166
2012-03-01,41959446.92812172
2012-03-02,41944880.79599258
2012-03-03,41918159.25724146
2012-03-04,41961308.51050462
2012-03-05,42016764.38654064
2012-03-06,42068332.01115273
2012-03-07,42111964.63248327
2012-03-08,42143568.44769089
2012-03-09,42174734.05146186
2012-03-10,42200137.70966722
2012-03-11,42197335.39024836
2012-03-12,42227445.68198122
2012-03-13,42326474.2281228
2012-03-14,42427119.36030427
2012-03-15,42494020.96045091
2012-03-16,42585474.79084024
2012-03-17,42621975.65025589
2012-03-18,42635465.89595138
2012-03-19,42575350.76401397
2012-03-20,42592290.24228229
2012-03-21,42538628.44615822
2012-03-22,42519343.61732906
2012-03-23,42547616.10490334
2012-03-24,42540690.00870107
2012-03-25,42528650.93574894
2012-03-26,42537753.10611416
2012-03-27,42578302.96308685
2012-03-28,42614834.81580135
2012-03-29,42625120.04516292
2012-03-30,42039730.84252808
2012-03-31,42092368.6477008
2012-04-01,42118892.52442326
2012-04-02,42163505.26169741
2012-04-03,42065219.21353784
2012-04-04,42099489.84040105
2012-04-05,42137357.65749709
2012-04-06,42195193.69741446
2012-04-07,42197104.75703766
2012-04-08,42232974.23498913
2012-04-09,42312175.63751182
2012-04-10,42333643.43264091
2012-04-11,42390283.0208998
2012-04-12,42452020.14630473
2012-04-13,42496737.44659103
2012-04-14,42544593.87506214
2012-04-15,42594925.05901888
2012-04-16,42646767.09470614
2012-04-17,42690762.55387286
2012-04-18,42765273.67639738
2012-04-19,42836030.93347825
2012-04-20,42958929.06175685
2012-04-21,43000577.51345033
2012-04-22,43070252.25471131
2012-04-23,43024290.06335851
2012-04-24,43072754.44533157
2012-04-25,43318956.15484564
2012-04-26,43300629.95419448
2012-04-27,43337344.92851148
2012-04-28,43359756.09800157
2012-04-29,43381052.42075859
2012-04-30,43308132.88480625
2012-05-01,43354532.51715836
2012-05-02,43400021.60332916
2012-05-03,43455255.47565993
2012-05-04,43491090.89530352
2012-05-05,43536654.40344031
2012-05-06,43477473.34506606
2012-05-07,43518560.1434937
2012-05-08,43557259.89997811
2012-05-09,43603229.32986948
2012-05-10,43604587.65511284
2012-05-11,43622917.67713171
2012-05-12,43773037.58408042
2012-05-13,43757926.0854204
2012-05-14,43776428.56580249
2012-05-15,43804762.66243983
2012-05-16,43799958.27486931
2012-05-17,43774437.33872171
2012-05-18,43733762.93493587
2012-05-19,43770195.24481328
2012-05-20,43635969.66531525
2012-05-21,43536735.98674784
2012-05-22,43545169.23347995
2012-05-23,43596043.63758332
2012-05-24,43498632.36863073
2012-05-25,43538085.26600137
2012-05-26,43445177.12083392
2012-05-27,43498720.59381402
2012-05-28,43533248.34944695
2012-05-29,43565891.35629187
2012-05-30,43594438.87816098
2012-05-31,43428002.34379362
2012-06-01,43501877.30342835
2012-06-02,43552242.57605179
2012-06-03,43590406.90281686
2012-06-04,43644322.42747321
2012-06-05,43737392.82686087
2012-06-06,43811176.22273098
2012-06-07,43907067.20133082
2012-06-08,43996922.78873729
2012-06-09,44056445.11829298
2012-06-10,44101177.84149188
2012-06-11,44190544.1160724
2012-06-12,44298362.20101164
2012-06-13,44424836.77965905
2012-06-14,44492225.55982785
2012-06-15,44760121.3349356
2012-06-16,44885612.30543483
2012-06-17,44970968.76202554
2012-06-18,45067651.61747636
2012-06-19,45170650.48697746
2012-06-20,45238337.16407708
2012-06-21,45351709.89455846
2012-06-22,45453065.97961782
2012-06-23,45521814.84024007
2012-06-24,45570189.83840746
2012-06-25,45613670.74889824
2012-06-26,45722865.6350005
2012-06-27,45851232.24541106
2012-06-28,45930865.86485213
2012-06-29,46010789.24080335
2012-06-30,46082100.26470706
2012-07-01,46141081.21932116
2012-07-02,46256644.70532538
2012-07-03,46275078.32598484
2012-07-04,46358308.11432431
2012-07-05,46452657.50950505
2012-07-06,46528468.37031648
2012-07-07,46537138.690961
2012-07-08,46647365.07319719
2012-07-09,46786608.03085717
2012-07-10,46416094.23783314
2012-07-11,46550500.38272263
2012-07-12,46773962.16093436
2012-07-13,46980156.22870862
2012-07-14,46689614.01636662
2012-07-15,46777525.51129097
2012-07-16,47205905.30566526
2012-07-17,47865226.77240657
2012-07-18,48193973.05844706
2012-07-19,48448571.9102847
2012-07-20,48530486.22481619
2012-07-21,48750840.31543278
2012-07-22,48817266.19777753
2012-07-23,48909357.27745486
2012-07-24,49069366.69254745
2012-07-25,49251500.09130137
2012-07-26,49508409.28869178
2012-07-27,49680109.37622585
2012-07-28,49834391.69288267
2012-07-29,49981579.72691327
2012-07-30,50177496.5148776
2012-07-31,50483751.42603592
2012-08-01,50724281.46323174
2012-08-02,51358450.31957913
2012-08-03,51783709.4136108
2012-08-04,52104312.48045917
2012-08-05,52396314.3979516
2012-08-06,52634407.82495129
2012-08-07,52862089.11545833
2012-08-08,53208545.47965135
2012-08-09,53426982.64733767
2012-08-10,53686649.20001251
2012-08-11,53914696.75201515
2012-08-12,54115796.27896298
2012-08-13,54502051.42732355
2012-08-14,54856251.65695138
2012-08-15,55388332.33698372
2012-08-16,55958246.03951246
2012-08-17,56117255.08472612
2012-08-18,56368857.46035453
2012-08-19,55798864.12756425
2012-08-20,56634813.05299838
2012-08-21,56689501.64993983
2012-08-22,56814066.80742821
2012-08-23,56986697.9007159
2012-08-24,57293780.15001356
2012-08-25,57464172.72760499
2012-08-26,57637007.70570666
2012-08-27,58324325.27048207
2012-08-28,58579795.27317853
2012-08-29,58727120.53827285
2012-08-30,58803044.00627324
2012-08-31,59322771.2257523
2012-09-01,59266986.6656644
2012-09-02,59389927.98013391
2012-09-03,59551057.41473387
2012-09-04,59711958.55527159
2012-09-05,60038015.171186
2012-09-06,60271418.73488415
2012-09-07,60375706.36204575
2012-09-08,60517148.92136233
2012-09-09,60719782.92431104
2012-09-10,61733716.44897885
2012-09-11,61918392.97349403
2012-09-12,62112703.07233152
2012-09-13,62254215.0326772
2012-09-14,62473315.67586639
2012-09-15,62731487.48350709
2012-09-16,62957198.10290778
2012-09-17,63195271.01735171
2012-09-18,63535774.37282896
2012-09-19,63961852.22047068
2012-09-20,64354740.89113281
2012-09-21,64666031.12007632
2012-09-22,64852760.82404305
2012-09-23,65002855.88217201
2012-09-24,65176326.05849261
2012-09-25,65397654.04523966
2012-09-26,65609377.42313791
2012-09-27,65847986.65831998
2012-09-28,66193906.15819868
2012-09-29,66410880.80003338
2012-09-30,66593903.04588852
2012-10-01,66749711.98252171
2012-10-02,67111090.77286683
2012-10-03,67416705.50593024
2012-10-04,67658606.83969285
2012-10-05,67771369.45046633
2012-10-06,67864893.14336836
2012-10-07,67819533.63578162
2012-10-08,68033781.94166432
2012-10-09,68084158.91294007
2012-10-10,68236055.67498691
2012-10-11,68324495.58710536
2012-10-12,68430722.72162242
2012-10-13,68493132.00253244
2012-10-14,68589000.5891371
2012-10-15,68728106.35353006
2012-10-16,68865772.0853043
2012-10-17,69075104.95069993
2012-10-18,69246910.62446164
2012-10-19,69332678.16835067
2012-10-20,69422173.84628192
2012-10-21,69675202.06321883
2012-10-22,69773661.28790265
2012-10-23,69858477.30309886
2012-10-24,70000808.08802803
2012-10-25,69986517.88321248
2012-10-26,69870691.24752952
2012-10-27,69821762.56685151
2012-10-28,69921034.73106544
2012-10-29,69985148.95897958
2012-10-30,70101430.53667839
2012-10-31,70305634.34080923
2012-11-01,70235242.69774374
2012-11-02,70200589.37260903
2012-11-03,70280966.89152813
2012-11-04,70459028.40567444
2012-11-05,70546965.31654105
2012-11-06,70650101.82108374
2012-11-07,70787856.90265512
2012-11-08,70895839.63110803
2012-11-09,70971686.39837351
2012-11-10,71060747.52053532
2012-11-11,71164942.41936298
2012-11-12,71339225.48391536
2012-11-13,71467800.11486802
2012-11-14,71567260.09828527
2012-11-15,71731704.50893271
2012-11-16,72102850.40365054
2012-11-17,72276897.43479127
2012-11-18,72404823.97619843
2012-11-19,72619800.41124552
2012-11-20,72743981.24301109
2012-11-21,72905248.26182447
2012-11-22,73193237.07993354
2012-11-23,73408802.97969612
2012-11-24,73618108.18693432
2012-11-25,73844041.15604872
2012-11-26,74053996.77633336
2012-11-27,74193058.48785186
2012-11-28,74382613.1287756
2012-11-29,74516285.84461232
2012-11-30,74702526.70606014
2012-12-01,74811753.95628233
2012-12-02,74885342.7010149
2012-12-03,75058789.35129032
2012-12-04,75729479.79158597
2012-12-05,76049816.64812352
2012-12-06,76191202.94480567
2012-12-07,76524465.53703031
2012-12-08,76633571.09004419
2012-12-09,76804517.89083141
2012-12-10,76966867.17891131
2012-12-11,77168426.38328907
2012-12-12,77444239.28702614
2012-12-13,77781382.1082557
2012-12-14,77915815.40447931
2012-12-15,77973156.50390027
2012-12-16,78041829.91841204
2012-12-17,78074554.18085292
2012-12-18,78201243.5924742
2012-12-19,78409693.57646267
2012-12-20,78586074.57687584
2012-12-21,78732124.3615319
2012-12-22,78768886.43272161
2012-12-23,78809310.13059996
2012-12-24,78866547.51180445
2012-12-25,78918013.52346113
2012-12-26,79016765.9011422
2012-12-27,79093453.21591802
2012-12-28,79200155.67821947
2012-12-29,79265142.09829964
2012-12-30,79369304.75550328
2012-12-31,79644479.27051516
2013-01-01,79686633.50819996
2013-01-02,79744338.31051373
2013-01-03,79856471.38687654
2013-01-04,80020327.35810968
2013-01-05,80089991.67243348
2013-01-06,80159956.54271667
2013-01-07,80294631.16804267
2013-01-08,80527311.33695383
2013-01-09,80641084.63003248
2013-01-10,80958720.6909352
2013-01-11,81136880.71008524
2013-01-12,81274399.19689573
2013-01-13,81403439.72051047
2013-01-14,81572236.741951
2013-01-15,81747599.0438268
2013-01-16,82072630.16790459
2013-01-17,82660564.66921669
2013-01-18,83049869.3677542
2013-01-19,83254034.3361624
2013-01-20,83429176.17767186
2013-01-21,84062720.63914461
2013-01-22,85166319.06310499
2013-01-23,85636886.69945005
2013-01-24,86051086.18508938
2013-01-25,86496867.41368566
2013-01-26,87024350.90283065
2013-01-27,87736232.30936778
2013-01-28,88417736.99551205
2013-01-29,89792573.76316167
2013-01-30,90961764.8613672
2013-01-31,92238619.26683474
2013-02-01,94093654.89459752
2013-02-02,94262133.82171464
2013-02-03,94861042.8327394
2013-02-04,95268856.71052311
2013-02-05,95825400.31482638
2013-02-06,96498918.49537212
2013-02-07,97296514.18901215
2013-02-08,98332607.04978362
2013-02-09,99287189.04379438
2013-02-10,99860935.77096106
2013-02-11,100712638.50891994
2013-02-12,101620259.93763591
2013-02-13,102487849.79471208
2013-02-14,104241311.5496344
2013-02-15,105929072.24474683
2013-02-16,106942312.01862612
2013-02-17,107785074.73620535
2013-02-18,108585799.2825353
2013-02-19,110281875.874667
2013-02-20,111492330.8381662
2013-02-21,112398306.46111795
2013-02-22,113623229.49803782
2013-02-23,114383786.04809973
2013-02-24,115240410.10033911
2013-02-25,118309634.8766094
2013-02-26,119567186.24128915
2013-02-27,120053292.3043019
2013-02-28,123201192.56672011
2013-03-01,124894308.95618632
2013-03-02,125814006.19197416
2013-03-03,126534636.36321913
2013-03-04,128077979.6753869
2013-03-05,132030909.69033262
2013-03-06,136384008.4178807
2013-03-07,139715188.8493428
2013-03-08,141785093.13437158
2013-03-09,144872424.15695605
2013-03-10,146328250.28004333
2013-03-11,148531183.73866904
2013-03-12,149702745.94016
2013-03-13,152216180.0623842
2013-03-14,154101769.30347392
2013-03-15,155895336.1783866
2013-03-16,157068248.8107834
2013-03-17,158384296.22262385
2013-03-18,161374541.06713724
2013-03-19,167871642.5362934
2013-03-20,173787427.99287483
2013-03-21,182512828.5584995
2013-03-22,188339537.2290513
2013-03-23,190047423.01899648
2013-03-24,194870248.3381284
2013-03-25,201853003.40564767
2013-03-26,207184647.98716304
2013-03-27,216347538.84711668
2013-03-28,223144748.6854481
2013-03-29,229783240.2662021
2013-03-30,237632733.39344457
2013-03-31,240990422.6234792
2013-04-01,253930355.09739703
2013-04-02,265467055.5597346
2013-04-03,293253835.03369564
2013-04-04,304849300.84871584
2013-04-05,328198528.63880074
2013-04-06,336831677.097801
2013-04-07,348806937.8935552
2013-04-08,378978585.3679349
2013-04-09,440525971.6433672
2013-04-10,481810900.32353073
2013-04-11,465756392.4045732
2013-04-12,439019621.3897484
2013-04-13,441032615.4730839
2013-04-14,440450672.1031805
2013-04-15,436408825.5119352
2013-04-16,427520304.3512537
2013-04-17,430694920.609491
2013-04-18,434103405.0560878
2013-04-19,443163372.5530753
2013-04-20,449248225.64255166
2013-04-21,455136929.1691496
2013-04-22,459788645.77619416
2013-04-23,468482747.6728096
2013-04-24,487328238.21036464
2013-04-25,503533515.2843101
2013-04-26,505715855.3343987
2013-04-27,510478697.9249892
2013-04-28,512924176.0466312
2013-04-29,519458898.11765313
2013-04-30,523498954.86803776
2013-05-01,519941361.99294347
2013-05-02,517042439.7887555
2013-05-03,513522848.3712685
2013-05-04,514503198.16728425
2013-05-05,516692221.2489879
2013-05-06,519237112.3426203
2013-05-07,519257925.3110536
2013-05-08,519950193.9685901
2013-05-09,520682638.61227256
2013-05-10,521260659.0698331
2013-05-11,523979979.2294151
2013-05-12,525154286.3347344
2013-05-13,526587659.6866161
2013-05-14,527465419.9045387
2013-05-15,528723723.2850393
2013-05-16,529433458.3706645
2013-05-17,530773957.3922517
2013-05-18,534073347.6249034
2013-05-19,535002420.1702824
2013-05-20,536131821.4895556
2013-05-21,537050414.2798758
2013-05-22,538306018.3819633
2013-05-23,539965198.2426246
2013-05-24,542894989.8976643
2013-05-25,549023546.4750748
2013-05-26,550060575.0045236
2013-05-27,551798004.1521515
2013-05-28,553130278.8738749
2013-05-29,555937897.6210054
2013-05-30,558141631.5251968
2013-05-31,560373245.7881396
2013-06-01,562049044.5032698
2013-06-02,563399302.4063748
2013-06-03,564567227.4073843
2013-06-04,566254651.8134329
2013-06-05,568355480.527664
2013-06-06,571980860.1876527
2013-06-07,571987118.111583
2013-06-08,572054710.2795649
2013-06-09,571259033.3212159
2013-06-10,571343707.4900081
2013-06-11,572726994.7009383
2013-06-12,573348814.8822917
2013-06-13,573271147.2182714
2013-06-14,572942218.1960677
2013-06-15,573166094.9386518
2013-06-16,573597762.8792698
2013-06-17,573652442.5092226
2013-06-18,574128734.4864233
2013-06-19,574708568.9888995
2013-06-20,575227879.7286906
2013-06-21,575082158.0606982
2013-06-22,575347965.1512104
2013-06-23,575503519.7533661
2013-06-24,576016749.1189224
2013-06-25,576463167.9632051
2013-06-26,576917631.5065702
2013-06-27,576957832.0583278
2013-06-28,576420635.029058
2013-06-29,576285592.0463787
2013-06-30,575841334.2083571
2013-07-01,576486699.7104803
2013-07-02,577018462.1465167
2013-07-03,576150825.217994
2013-07-04,574845343.8928704
2013-07-05,570553664.8563571
2013-07-06,566599590.1817153
2013-07-07,566190902.3361919
2013-07-08,566831229.8582562
2013-07-09,566595785.1383166
2013-07-10,568748851.50169
2013-07-11,569975909.5064392
2013-07-12,572510444.9041693
2013-07-13,574198169.9179487
2013-07-14,575039400.0007913
2013-07-15,575840217.1200182
2013-07-16,576024489.2957557
2013-07-17,575839385.3118845
2013-07-18,574143357.7651846
2013-07-19,573756653.301131
2013-07-20,573876059.4602705
2013-07-21,574020631.75235
2013-07-22,574089651.0485379
2013-07-23,574488546.290116
2013-07-24,575017697.7724447
2013-07-25,575785796.1678563
2013-07-26,576256031.0466706
2013-07-27,576653537.3710601
2013-07-28,577368391.0157329
2013-07-29,577108057.8614827
2013-07-30,577968582.310189
2013-07-31,579982117.5787463
2013-08-01,580870434.7779632
2013-08-02,583178359.4096599
2013-08-03,587429610.3543801
2013-08-04,588161742.2210515
2013-08-05,589685145.7555587
2013-08-06,590266510.0421859
2013-08-07,591019749.3308622
2013-08-08,591471937.4607555
2013-08-09,591924637.3963221
2013-08-10,592543311.1576686
2013-08-11,593126204.8830986
2013-08-12,593412211.5307826
2013-08-13,596576499.7136776
2013-08-14,597843006.4961462
2013-08-15,599424288.3191798
2013-08-16,600158494.0196898
2013-08-17,601218927.0311604
2013-08-18,601944566.991006
2013-08-19,603448685.2850394
2013-08-20,604813869.2184533
2013-08-21,606559799.9835496
2013-08-22,608229641.245118
2013-08-23,609601013.4466292
2013-08-24,610433955.5690259
2013-08-25,611697561.8835384
2013-08-26,613121710.7705488
2013-08-27,615485785.7840831
2013-08-28,617650371.5551416
2013-08-29,620210473.7133586
2013-08-30,623086834.3162763
2013-08-31,626826461.1487511
2013-09-01,629659786.8127939
2013-09-02,632674094.3318524
2013-09-03,637393881.3142058
2013-09-04,638604688.0808301
2013-09-05,639317441.5858041
2013-09-06,640370139.8527215
2013-09-07,641296509.374102
2013-09-08,641991279.3029199
2013-09-09,644286090.294539
2013-09-10,645936422.6486421
2013-09-11,647756220.0026561
2013-09-12,651957591.9540902
2013-09-13,653619196.2585199
2013-09-14,656590343.975354
2013-09-15,657659635.6531608
2013-09-16,659419381.4548893
2013-09-17,660675976.919142
2013-09-18,662514763.7588059
2013-09-19,667198047.5722114
2013-09-20,668089070.5788541
2013-09-21,668757469.8775188
2013-09-22,670456457.3025738
2013-09-23,671426389.6890863
2013-09-24,672922021.2237787
2013-09-25,674546667.1748569
2013-09-26,675737618.5693382
2013-09-27,676970523.2538822
2013-09-28,677970831.8686762
2013-09-29,679235665.315935
2013-09-30,680675811.7818793
2013-10-01,682346469.6675888
2013-10-02,681206585.9771525
2013-10-03,681732151.1923821
2013-10-04,683332922.882528
2013-10-05,684556661.4241709
2013-10-06,685747912.1309366
2013-10-07,691843080.9721937
2013-10-08,692887344.740181
2013-10-09,694888888.6533769
2013-10-10,695979811.9152145
2013-10-11,697452750.1297379
2013-10-12,698919233.9051728
2013-10-13,700725223.8944525
2013-10-14,703879824.9739804
2013-10-15,707384660.818592
2013-10-16,713280523.827768
2013-10-17,716086561.4604875
2013-10-18,719815022.90765
2013-10-19,726291767.8827703
2013-10-20,730491923.0131218
2013-10-21,746092052.4366131
2013-10-22,762640818.4556643
2013-10-23,778525739.268792
2013-10-24,785134627.5155023
2013-10-25,812720883.2335911
2013-10-26,815676846.4920888
2013-10-27,819507939.3287845
2013-10-28,823857289.7252309
2013-10-29,834888106.7804018
2013-10-30,839675567.6826752
2013-10-31,845037447.1540105
2013-11-01,850822521.7902331
2013-11-02,854190552.611838
2013-11-03,859104996.0802367
2013-11-04,880451259.038641
2013-11-05,898955268.0270038
2013-11-06,912153777.086435
2013-11-07,948460166.2877556
2013-11-08,980298832.5284004
2013-11-09,1006954076.2432696
2013-11-10,1016344948.8125182
2013-11-11,1037256817.4139488
2013-11-12,1062180422.5130864
2013-11-13,1098243344.5702968
2013-11-14,1134750305.6084874
2013-11-15,1164313000.0682294
2013-11-16,1187360008.7913918
2013-11-17,1222261271.6810222
2013-11-18,1313011181.730401
2013-11-19,1404123071.936162
2013-11-20,1450668132.7976098
2013-11-21,1510420280.5712254
2013-11-22,1662350729.617852
2013-11-23,1779463913.8866277
2013-11-24,1828991202.0987504
2013-11-25,1904689820.6953807
2013-11-26,2127051012.7049
2013-11-27,2250002153.6722784
2013-11-28,2387082862.667228
2013-11-29,2532307242.72213
2013-11-30,2616482566.433519
2013-12-01,2655469260.549584
2013-12-02,2711960232.210041
2013-12-03,2770883212.471539
2013-12-04,2843900834.86217
2013-12-05,2907442637.963633
2013-12-06,2932062963.492165
2013-12-07,2945346041.472479
2013-12-08,2956770144.319305
2013-12-09,2978260725.668892
2013-12-10,3008281533.5697684
2013-12-11,3053396936.849772
2013-12-12,3065409564.884231
2013-12-13,3096245089.0050964
2013-12-14,3094954738.643702
2013-12-15,3110776799.5353565
2013-12-16,3119370389.742912
2013-12-17,3120235822.898586
2013-12-18,3111034861.3838253
2013-12-19,3100920178.5808926
2013-12-20,3110275920.4885774
2013-12-21,3168526230.399884
2013-12-22,3132611123.7973604
2013-12-23,3140378201.881269
2013-12-24,3154641540.9581785
2013-12-25,3212515375.870212
2013-12-26,3228774705.993466
2013-12-27,3249049470.040641
2013-12-28,3253759813.935776
2013-12-29,3258872766.0446405
2013-12-30,3261923645.6224365
2013-12-31,3262216972.3409185
2014-01-01,3264623654.584972
2014-01-02,3277446532.702462
2014-01-03,3296774310.649993
2014-01-04,3351600803.271476
2014-01-05,3383241726.648708
2014-01-06,3411410844.0074925
2014-01-07,3429145873.5850096
2014-01-08,3459340186.301575
2014-01-09,3470298384.929859
2014-01-10,3477557131.29248
2014-01-11,3507315857.0970297
2014-01-12,3526268722.478155
2014-01-13,3533131397.7868733
2014-01-14,3550384189.665412
2014-01-15,3574265756.844149
2014-01-16,3590619907.699129
2014-01-17,3596894101.2706223
2014-01-18,3602485836.1524973
2014-01-19,3612307175.486188
2014-01-20,3623706441.995178
2014-01-21,3631317146.882145
2014-01-22,3644788623.057029
2014-01-23,3651335952.558684
2014-01-24,3660710728.630105
2014-01-25,3670404354.246965
2014-01-26,3677306209.3706336
2014-01-27,3685293757.3863697
2014-01-28,3691216596.354888
2014-01-29,3700250268.029028
2014-01-30,3708564628.342225
2014-01-31,3714510258.965586
2014-02-01,3732116788.478959
2014-02-02,3738696768.194922
2014-02-03,3745608873.221912
2014-02-04,3749634070.548368
2014-02-05,3875014821.0111976
2014-02-06,3884355408.07436
2014-02-07,3878709455.209441
2014-02-08,3878709442.1086617
2014-02-09,3881835287.917405
2014-02-10,3880741681.445889
2014-02-11,3881675015.38832
2014-02-12,3878872668.10809
2014-02-13,3878603552.2527256
2014-02-14,3881638775.0256658
2014-02-15,3883509397.199361
2014-02-16,3884336447.318011
2014-02-17,3884849617.468989
2014-02-18,3887263847.265829
2014-02-19,3882782469.224241
2014-02-20,3882178955.8868046
2014-02-21,3881864742.1607776
2014-02-22,3881455205.0054393
2014-02-23,3884743800.688677
2014-02-24,3869886298.08456
2014-02-25,3828860219.069349
2014-02-26,3835319487.7146497
2014-02-27,3834654744.049847
2014-02-28,3844620131.4998727
2014-03-01,3841053242.549357
2014-03-02,3839244206.6802826
2014-03-03,3846471572.6839113
2014-03-04,3853913919.8455935
2014-03-05,3860859323.151758
2014-03-06,3869172713.45055
2014-03-07,3997851372.3786273
2014-03-08,4002049511.843864
2014-03-09,4077288692.663521
2014-03-10,4089729654.851724
2014-03-11,4095524042.24246
2014-03-12,4108691668.2139297
2014-03-13,4114405720.208951
2014-03-14,4114894906.236247
2014-03-15,4116038846.331989
2014-03-16,4119294026.7376
2014-03-17,4121704943.1518927
2014-03-18,4125931069.893013
2014-03-19,4128433301.01917
2014-03-20,4127709786.527212
2014-03-21,4144314835.696316
2014-03-22,4145777332.423552
2014-03-23,4147576829.7061286
2014-03-24,4150271406.429423
2014-03-25,4155474706.840476
2014-03-26,4158246010.739801
2014-03-27,4156650488.2415066
2014-03-28,4149944490.590732
2014-03-29,4149862421.930811
2014-03-30,4143453761.2163367
2014-03-31,4134155054.506632
2014-04-01,4133825409.75685
2014-04-02,4128937660.170838
2014-04-03,4127222523.193333
2014-04-04,4125506429.503628
2014-04-05,4109207939.764816
2014-04-06,4111132738.757407
2014-04-07,4110691988.108769
2014-04-08,4108660038.3016567
2014-04-09,4110947283.9038143
2014-04-10,4094777984.009656
2014-04-11,4082461080.5748944
2014-04-12,4083184529.376012
2014-04-13,4083895893.3601694
2014-04-14,4086800973.3315887
2014-04-15,4089987296.664719
2014-04-16,4110101773.208703
2014-04-17,4118892840.2650566
2014-04-18,4116716458.443173
2014-04-19,4119199859.291453
2014-04-20,4118775060.370772
2014-04-21,4120862742.085381
2014-04-22,4119875586.914807
2014-04-23,4128454158.0450687
2014-04-24,4130743839.0686855
2014-04-25,4128483224.535928
2014-04-26,4129289772.78387
2014-04-27,4130225691.930952
2014-04-28,4126507412.3462095
2014-04-29,4126356923.260296
2014-04-30,4126809811.908501
2014-05-01,4128357677.1916585
2014-05-02,4129090783.557294
2014-05-03,4128887522.3042254
2014-05-04,4128884082.3808985
2014-05-05,4126966582.577848
2014-05-06,4125238957.111704
2014-05-07,4125631675.70108
2014-05-08,4127009330.334172
2014-05-09,4128692741.213949
2014-05-10,4130520118.797833
2014-05-11,4131177944.480408
2014-05-12,4131423136.373784
2014-05-13,4131059838.0627146
2014-05-14,4129697126.580877
2014-05-15,4131259433.2512026
2014-05-16,4131205172.744796
2014-05-17,4132609954.81424
2014-05-18,4134511563.4958377
2014-05-19,4134976585.971154
2014-05-20,4140028105.700151
2014-05-21,4145087564.330517
2014-05-22,4152705200.330694
2014-05-23,4158910835.87905
2014-05-24,4162154469.634724
2014-05-25,4177380521.916625
2014-05-26,4184260778.379052
2014-05-27,4221287990.350495
2014-05-28,4227454121.643995
2014-05-29,4230978394.271223
2014-05-30,4252525072.8410416
2014-05-31,4262051237.327661
2014-06-01,4272375379.6952257
2014-06-02,4291068155.550244
2014-06-03,4303674829.332402
2014-06-04,4310682575.76086
2014-06-05,4319897630.579414
2014-06-06,4331354843.471556
2014-06-07,4336416576.379168
2014-06-08,4342782362.361415
2014-06-09,4353167597.236187
2014-06-10,4365063424.694834
2014-06-11,4373439341.333459
2014-06-12,4447624271.076883
2014-06-13,4452604422.27458
2014-06-14,4452215035.755528
2014-06-15,4453928241.733348
2014-06-16,4459583772.86138
2014-06-17,4462884757.338626
2014-06-18,4466895334.550472
2014-06-19,4469905546.654661
2014-06-20,4472845749.805741
2014-06-21,4476161785.638108
2014-06-22,4480352981.026534
2014-06-23,4484521689.81015
2014-06-24,4490775857.192519
2014-06-25,4491625494.734429
2014-06-26,4497337936.135714
2014-06-27,4502171244.603963
2014-06-28,4506086247.748999
2014-06-29,4516593344.574549
2014-06-30,4526642424.807547
2014-07-01,4537184670.625565
2014-07-02,4547920595.79885
2014-07-03,4556977695.150139
2014-07-04,4561568813.25654
2014-07-05,4565481513.783156
2014-07-06,4569217654.5908
2014-07-07,4573533477.996582
2014-07-08,4576086682.08879
2014-07-09,4585706714.773021
2014-07-10,4589873568.948267
2014-07-11,4593583162.052671
2014-07-12,4597777397.855436
2014-07-13,4601615645.149114
2014-07-14,4604131241.074027
2014-07-15,4607966121.024007
2014-07-16,4610600682.236148
2014-07-17,4615451000.085114
2014-07-18,4619798775.026886
2014-07-19,4621876939.675888
2014-07-20,4624985150.284091
2014-07-21,4631736197.878145
2014-07-22,4635198584.690159
2014-07-23,4641688292.692576
2014-07-24,4644529186.177161
2014-07-25,4647187604.186847
2014-07-26,4648840720.612736
2014-07-27,4651500853.401635
2014-07-28,4652268659.52573
2014-07-29,4652746531.691959
2014-07-30,4652784672.093877
2014-07-31,4656448212.511764
2014-08-01,4663840932.454563
2014-08-02,4667007788.973751
2014-08-03,4668700049.586825
2014-08-04,4675024304.157823
2014-08-05,4703928346.50302
2014-08-06,4706965060.997988
2014-08-07,4710617697.69616
2014-08-08,4714185367.509162
2014-08-09,4718072621.740376
2014-08-10,4721590321.231565
2014-08-11,4724222385.679749
2014-08-12,4726258517.854939
2014-08-13,4726226559.163845
2014-08-14,4719077031.470552
2014-08-15,4717441207.490393
2014-08-16,4718406151.630512
2014-08-17,4720904558.326169
2014-08-18,4710590310.428224
2014-08-19,4710422172.555968
2014-08-20,4712688730.92525
2014-08-21,4714191119.814352
2014-08-22,4716233389.32522
2014-08-23,4714217563.917753
2014-08-24,4715842831.611387
2014-08-25,4716600734.588672
2014-08-26,4719101164.957154
2014-08-27,4720916016.289268
2014-08-28,4703861200.979525
2014-08-29,4703015714.414351
2014-08-30,4704485491.465139
2014-08-31,4705848345.133633
2014-09-01,4708173224.058714
2014-09-02,4705975842.198851
2014-09-03,4706631001.019314
2014-09-04,4709060043.517056
2014-09-05,4711402835.358705
2014-09-06,4715401916.502084
2014-09-07,4713817233.952799
2014-09-08,4713244552.571506
