date,timestamp_utc,KYC'd Exchage Volume,Non-KYC'd Exchange Volume
2020-02-29,2020-02-29T00:00:00Z,151498.74236912036,415934.5504668318
2020-03-01,2020-03-01T00:00:00Z,200748.5363173556,712732.5664798003
2020-03-02,2020-03-02T00:00:00Z,210710.0315633749,598851.9266131741
2020-03-03,2020-03-03T00:00:00Z,209763.0590236996,667899.1953055102
2020-03-04,2020-03-04T00:00:00Z,142508.4706193775,438793.6053130991
2020-03-05,2020-03-05T00:00:00Z,200217.12110590667,658278.0878017577
2020-03-06,2020-03-06T00:00:00Z,170889.72085699943,437773.9523416417
2020-03-07,2020-03-07T00:00:00Z,156079.72829463778,510313.7211766445
2020-03-08,2020-03-08T00:00:00Z,314843.4361635596,1007068.0396758452
2020-03-09,2020-03-09T00:00:00Z,452065.2642059845,1407051.0779924311
2020-03-10,2020-03-10T00:00:00Z,315737.89379039267,1022031.6779538728
2020-03-11,2020-03-11T00:00:00Z,253087.67035545773,871019.7362957085
2020-03-12,2020-03-12T00:00:00Z,1514558.636443382,4729622.65599259
2020-03-13,2020-03-13T00:00:00Z,2085532.2579160987,4000365.952608731
2020-03-14,2020-03-14T00:00:00Z,911470.407900154,1323990.448720886
2020-03-15,2020-03-15T00:00:00Z,564931.2609436866,1328477.04947331
2020-03-16,2020-03-16T00:00:00Z,864789.7419574357,2357788.8728878708
2020-03-17,2020-03-17T00:00:00Z,479551.39077197656,1470714.4052742864
2020-03-18,2020-03-18T00:00:00Z,449618.2384114181,1309403.5044571836
2020-03-19,2020-03-19T00:00:00Z,553946.6814344649,1561392.870979966
2020-03-20,2020-03-20T00:00:00Z,653397.8560004159,1961850.1702733184
2020-03-21,2020-03-21T00:00:00Z,383860.31362514745,1185004.6786404424
2020-03-22,2020-03-22T00:00:00Z,398479.9683578651,1169091.9991861142
2020-03-23,2020-03-23T00:00:00Z,520001.03870588704,1404544.0854040952
2020-03-24,2020-03-24T00:00:00Z,451427.93303000816,1186352.7545014624
2020-03-25,2020-03-25T00:00:00Z,393851.4135886168,1097914.4272179755
2020-03-26,2020-03-26T00:00:00Z,260784.664299678,734978.8455007705
2020-03-27,2020-03-27T00:00:00Z,294754.0071819858,786277.0202332375
2020-03-28,2020-03-28T00:00:00Z,289986.450056683,957617.0255596949
2020-03-29,2020-03-29T00:00:00Z,218491.1912313487,736452.3113522998
2020-03-30,2020-03-30T00:00:00Z,330923.4618159341,1092075.189552244
2020-03-31,2020-03-31T00:00:00Z,212540.94745071305,711356.2095641448
2020-04-01,2020-04-01T00:00:00Z,307081.844284504,1037203.0522556592
2020-04-02,2020-04-02T00:00:00Z,419732.9223334044,1467262.1500525838
2020-04-03,2020-04-03T00:00:00Z,312627.0848085636,1068708.2717280327
2020-04-04,2020-04-04T00:00:00Z,220235.3176992086,821934.2601689192
2020-04-05,2020-04-05T00:00:00Z,152503.6874947147,590668.5045295651
2020-04-06,2020-04-06T00:00:00Z,368035.9693779693,1149192.2081996305
2020-04-07,2020-04-07T00:00:00Z,321617.0869804334,1054563.1283589574
2020-04-08,2020-04-08T00:00:00Z,253766.5620390013,832952.9680364076
2020-04-09,2020-04-09T00:00:00Z,202967.8847557203,752202.3248604997
2020-04-10,2020-04-10T00:00:00Z,365002.7565809252,1117334.3318250189
2020-04-11,2020-04-11T00:00:00Z,221665.7628353351,527944.8109771536
2020-04-12,2020-04-12T00:00:00Z,311874.3711047258,809138.4431304574
2020-04-13,2020-04-13T00:00:00Z,429168.22865366825,1086819.6211655454
2020-04-14,2020-04-14T00:00:00Z,330849.4533296885,705298.7504716378
2020-04-15,2020-04-15T00:00:00Z,328607.01029568736,721729.3674928913
2020-04-16,2020-04-16T00:00:00Z,620126.3723056831,1452006.1303211232
2020-04-17,2020-04-17T00:00:00Z,304510.4469084465,651850.573742186
2020-04-18,2020-04-18T00:00:00Z,312879.01426295115,570493.2078802903
2020-04-19,2020-04-19T00:00:00Z,273906.8283498376,538424.0076685969
2020-04-20,2020-04-20T00:00:00Z,504289.5106714162,1103896.4807188413
2020-04-21,2020-04-21T00:00:00Z,355965.5501804861,723000.2390121792
2020-04-22,2020-04-22T00:00:00Z,369760.97316790896,708245.0758604332
2020-04-23,2020-04-23T00:00:00Z,658658.4154725972,1175546.891637433
2020-04-24,2020-04-24T00:00:00Z,374965.4935561472,674186.6943148735
2020-04-25,2020-04-25T00:00:00Z,363816.049009728,603814.188986596
2020-04-26,2020-04-26T00:00:00Z,365412.2918721956,646199.8533017521
2020-04-27,2020-04-27T00:00:00Z,444056.8414651795,716645.0737635104
2020-04-28,2020-04-28T00:00:00Z,348510.0738983713,508208.23399872286
2020-04-29,2020-04-29T00:00:00Z,1295732.693057633,2109572.032733181
2020-04-30,2020-04-30T00:00:00Z,1627529.398054213,2427084.2105346625
2020-05-01,2020-05-01T00:00:00Z,654456.4602215756,1032425.0023434586
2020-05-02,2020-05-02T00:00:00Z,451471.7450894737,678853.9800789386
2020-05-03,2020-05-03T00:00:00Z,723899.18841978,1099737.453214218
2020-05-04,2020-05-04T00:00:00Z,661540.6809102751,1014787.3679031394
2020-05-05,2020-05-05T00:00:00Z,626755.1937010452,946701.8162231112
2020-05-06,2020-05-06T00:00:00Z,790997.3718549525,1209607.205822691
2020-05-07,2020-05-07T00:00:00Z,1077361.560334796,1725465.9570907163
2020-05-08,2020-05-08T00:00:00Z,786197.1431379449,1146366.668762717
2020-05-09,2020-05-09T00:00:00Z,678397.9847930185,979051.6294172276
2020-05-10,2020-05-10T00:00:00Z,1729141.0876577217,2355349.3050454645
2020-05-11,2020-05-11T00:00:00Z,1545292.8436737815,2124706.6001102943
2020-05-12,2020-05-12T00:00:00Z,646605.5908874043,902265.838895085
2020-05-13,2020-05-13T00:00:00Z,620604.2855502222,916253.3282025128
2020-05-14,2020-05-14T00:00:00Z,1018592.078101798,1440174.8623690628
2020-05-15,2020-05-15T00:00:00Z,1013419.1654487876,1359899.8145683336
2020-05-16,2020-05-16T00:00:00Z,543645.7824206261,706577.7077248509
2020-05-17,2020-05-17T00:00:00Z,583041.4632963227,751712.4427582393
2020-05-18,2020-05-18T00:00:00Z,639617.1319277638,928437.603223275
2020-05-19,2020-05-19T00:00:00Z,708431.9688839698,940853.9439295302
2020-05-20,2020-05-20T00:00:00Z,626455.531115047,844917.358973095
2020-05-21,2020-05-21T00:00:00Z,893780.7894394482,1149804.5105129776
2020-05-22,2020-05-22T00:00:00Z,470883.8114730819,644675.0287880667
2020-05-23,2020-05-23T00:00:00Z,379847.1204576701,467219.8801937996
2020-05-24,2020-05-24T00:00:00Z,592981.5087325131,856939.4764817168
2020-05-25,2020-05-25T00:00:00Z,494863.1920241058,720476.5263460146
2020-05-26,2020-05-26T00:00:00Z,462709.8042437412,670664.4374210233
2020-05-27,2020-05-27T00:00:00Z,471257.8541992656,666995.5828146876
2020-05-28,2020-05-28T00:00:00Z,569264.8042716184,757416.7047917254
2020-05-29,2020-05-29T00:00:00Z,448303.33940927166,576620.1294806984
2020-05-30,2020-05-30T00:00:00Z,490160.1419001779,613042.8668295661
2020-05-31,2020-05-31T00:00:00Z,410571.886031689,527829.7480374007
2020-06-01,2020-06-01T00:00:00Z,647879.7506035957,835672.7812691103
2020-06-02,2020-06-02T00:00:00Z,864153.6712996042,1012519.179516088
2020-06-03,2020-06-03T00:00:00Z,352371.30517455324,448239.6379888882
2020-06-04,2020-06-04T00:00:00Z,489263.5050314203,644408.8995696373
2020-06-05,2020-06-05T00:00:00Z,463910.6958601499,603401.6529489885
2020-06-06,2020-06-06T00:00:00Z,284883.35515655583,362239.80599556206
2020-06-07,2020-06-07T00:00:00Z,538147.2466835327,639648.2834492737
2020-06-08,2020-06-08T00:00:00Z,329527.3970169004,413511.6916897952
2020-06-09,2020-06-09T00:00:00Z,397598.41553987487,515733.8735721368
2020-06-10,2020-06-10T00:00:00Z,421286.69762379833,498401.0485774858
2020-06-11,2020-06-11T00:00:00Z,856496.7062573369,1063297.5258261506
2020-06-12,2020-06-12T00:00:00Z,433972.0624952423,512078.8321997612
2020-06-13,2020-06-13T00:00:00Z,273233.2167583379,282443.244499169
2020-06-14,2020-06-14T00:00:00Z,269891.9674793245,356679.0311107691
2020-06-15,2020-06-15T00:00:00Z,744847.0140605049,977578.4886311346
2020-06-16,2020-06-16T00:00:00Z,424636.5854207879,526444.6920451579
2020-06-17,2020-06-17T00:00:00Z,406171.933865208,537914.4341804229
2020-06-18,2020-06-18T00:00:00Z,295923.52051599923,377694.6314472989
2020-06-19,2020-06-19T00:00:00Z,411232.8455060514,527883.4853182421
2020-06-20,2020-06-20T00:00:00Z,325782.5824838921,365346.4760987547
2020-06-21,2020-06-21T00:00:00Z,254476.02370081,262866.06786707323
2020-06-22,2020-06-22T00:00:00Z,460148.4248807895,576511.1299144465
2020-06-23,2020-06-23T00:00:00Z,334271.7120471576,371983.3107662841
2020-06-24,2020-06-24T00:00:00Z,549891.0063546842,717060.0102890257
2020-06-25,2020-06-25T00:00:00Z,544871.798720514,634280.6159490225
2020-06-26,2020-06-26T00:00:00Z,471815.7279812165,596311.5973563126
2020-06-27,2020-06-27T00:00:00Z,438997.0297683048,541703.4997620025
2020-06-28,2020-06-28T00:00:00Z,311973.34347531415,350851.2808979311
2020-06-29,2020-06-29T00:00:00Z,341416.4663008164,428294.02151193446
2020-06-30,2020-06-30T00:00:00Z,291224.6726355949,337533.9000593162
2020-07-01,2020-07-01T00:00:00Z,314320.05612453003,394035.8796360649
2020-07-02,2020-07-02T00:00:00Z,485905.2420372926,568592.4620635621
2020-07-03,2020-07-03T00:00:00Z,232771.61822702817,239849.3055689296
2020-07-04,2020-07-04T00:00:00Z,191003.1548053767,247237.2269982913
2020-07-05,2020-07-05T00:00:00Z,279454.3823261539,351296.26877880294
2020-07-06,2020-07-06T00:00:00Z,449204.8255677653,498104.0436185538
2020-07-07,2020-07-07T00:00:00Z,267478.0089847007,320922.1320799573
2020-07-08,2020-07-08T00:00:00Z,380985.5907939028,439999.1551364961
2020-07-09,2020-07-09T00:00:00Z,382753.2907354733,480964.7696355502
2020-07-10,2020-07-10T00:00:00Z,279538.95428615634,358293.649632762
2020-07-11,2020-07-11T00:00:00Z,173499.03412507905,194962.49726221
2020-07-12,2020-07-12T00:00:00Z,254970.25896151297,328680.1341756233
2020-07-13,2020-07-13T00:00:00Z,287366.4094061149,355102.679974508
2020-07-14,2020-07-14T00:00:00Z,288883.6825978584,351688.4728165044
2020-07-15,2020-07-15T00:00:00Z,220855.0052856588,280292.9758532924
2020-07-16,2020-07-16T00:00:00Z,359303.5895626183,384557.3294032259
2020-07-17,2020-07-17T00:00:00Z,198668.46392477312,214780.67609286413
2020-07-18,2020-07-18T00:00:00Z,167967.5998462268,176116.19903636296
2020-07-19,2020-07-19T00:00:00Z,175767.26226142468,213484.06907546252
2020-07-20,2020-07-20T00:00:00Z,195794.6323774164,212274.8285550672
2020-07-21,2020-07-21T00:00:00Z,425029.7634711864,487332.2338778764
2020-07-22,2020-07-22T00:00:00Z,303010.0380131582,363093.8359667496
2020-07-23,2020-07-23T00:00:00Z,371662.01611419057,457837.3965837642
2020-07-24,2020-07-24T00:00:00Z,314742.3394733304,366531.8337958621
2020-07-25,2020-07-25T00:00:00Z,314402.9863223597,361840.2398180268
2020-07-26,2020-07-26T00:00:00Z,602713.4700900544,693349.2008326926
2020-07-27,2020-07-27T00:00:00Z,1498996.1095289823,1832827.57318305
2020-07-28,2020-07-28T00:00:00Z,950340.5012665172,1236825.762729269
2020-07-29,2020-07-29T00:00:00Z,610825.818022695,876692.145536053
2020-07-30,2020-07-30T00:00:00Z,468181.927241313,577672.9905789781
2020-07-31,2020-07-31T00:00:00Z,565633.5260279881,756977.782128684
2020-08-01,2020-08-01T00:00:00Z,717520.7303074166,917603.0210622014
2020-08-02,2020-08-02T00:00:00Z,1116419.5090808608,1273267.8277078862
2020-08-03,2020-08-03T00:00:00Z,420993.9949396578,593975.0242956796
2020-08-04,2020-08-04T00:00:00Z,409848.88642450847,534133.6309437472
2020-08-05,2020-08-05T00:00:00Z,536968.6964850787,692455.9454002113
2020-08-06,2020-08-06T00:00:00Z,476732.6197089168,608330.5235159241
2020-08-07,2020-08-07T00:00:00Z,577156.6227278677,712669.9631963542
2020-08-08,2020-08-08T00:00:00Z,298766.32614917634,392202.2749274862
2020-08-09,2020-08-09T00:00:00Z,255093.8201347792,339492.72653609334
2020-08-10,2020-08-10T00:00:00Z,553097.9249863195,812623.9609090085
2020-08-11,2020-08-11T00:00:00Z,661749.667370666,981833.422889143
2020-08-12,2020-08-12T00:00:00Z,471150.8328427778,574657.5864999368
2020-08-13,2020-08-13T00:00:00Z,472447.7324384598,679405.7256749864
2020-08-14,2020-08-14T00:00:00Z,333115.02400646044,445444.1358088526
2020-08-15,2020-08-15T00:00:00Z,390516.2966103615,546729.8227751511
2020-08-16,2020-08-16T00:00:00Z,298526.6487281421,406470.7229257989
2020-08-17,2020-08-17T00:00:00Z,607171.4534629183,880159.5111047211
2020-08-18,2020-08-18T00:00:00Z,571901.3520386587,748986.2539126807
2020-08-19,2020-08-19T00:00:00Z,528282.4267282564,736560.7295280371
2020-08-20,2020-08-20T00:00:00Z,254132.41358401068,336290.209664245
2020-08-21,2020-08-21T00:00:00Z,383724.12548306654,546903.3632196075
2020-08-22,2020-08-22T00:00:00Z,249394.9191224656,345803.8912944148
2020-08-23,2020-08-23T00:00:00Z,191104.95193463625,271660.85680283455
2020-08-24,2020-08-24T00:00:00Z,227276.7606116373,320382.10239219456
2020-08-25,2020-08-25T00:00:00Z,533125.4315155515,738401.7030669141
2020-08-26,2020-08-26T00:00:00Z,353226.59253779566,465626.17808153457
2020-08-27,2020-08-27T00:00:00Z,495903.8536892398,686584.9228806625
2020-08-28,2020-08-28T00:00:00Z,288770.89796447137,355655.1892646021
2020-08-29,2020-08-29T00:00:00Z,196222.6075065122,247004.09689698927
2020-08-30,2020-08-30T00:00:00Z,233248.42006288507,312653.5088910074
2020-08-31,2020-08-31T00:00:00Z,289152.0831226499,383497.3064096432
2020-09-01,2020-09-01T00:00:00Z,649651.7002964531,435005.6736235269
2020-09-02,2020-09-02T00:00:00Z,917544.7060922752,575819.6639814458
2020-09-03,2020-09-03T00:00:00Z,1428370.5283115094,976599.1847470332
2020-09-04,2020-09-04T00:00:00Z,1027420.4825679834,780950.643724842
2020-09-05,2020-09-05T00:00:00Z,1016664.5117406826,746288.8823242257
2020-09-06,2020-09-06T00:00:00Z,444699.98334388994,362055.77996743424
2020-09-07,2020-09-07T00:00:00Z,585936.1044377979,484757.3574731426
2020-09-08,2020-09-08T00:00:00Z,761057.4335685938,599683.432656527
2020-09-09,2020-09-09T00:00:00Z,391471.2329040798,298211.7130985885
2020-09-10,2020-09-10T00:00:00Z,486435.3925809403,363479.6905118023
2020-09-11,2020-09-11T00:00:00Z,342829.11688084085,257944.3518383876
2020-09-12,2020-09-12T00:00:00Z,250144.8296052805,189616.2258240464
2020-09-13,2020-09-13T00:00:00Z,398938.46650351136,294540.13425254275
2020-09-14,2020-09-14T00:00:00Z,528209.5088300686,398656.8276111603
2020-09-15,2020-09-15T00:00:00Z,551402.9048344463,458312.1249775768
2020-09-16,2020-09-16T00:00:00Z,556551.4271443996,467505.8049052436
2020-09-17,2020-09-17T00:00:00Z,437197.910878566,357658.4595815026
2020-09-18,2020-09-18T00:00:00Z,326999.3481565282,265378.6427884161
2020-09-19,2020-09-19T00:00:00Z,300572.9720936143,241193.2976158341
2020-09-20,2020-09-20T00:00:00Z,354491.5482616305,277436.8969000227
2020-09-21,2020-09-21T00:00:00Z,746509.6297864948,587015.953501763
2020-09-22,2020-09-22T00:00:00Z,398918.7448580704,328946.4341592334
2020-09-23,2020-09-23T00:00:00Z,441785.55450950126,382274.6722338805
2020-09-24,2020-09-24T00:00:00Z,512859.3429430949,444218.7958626117
2020-09-25,2020-09-25T00:00:00Z,388054.5687184854,333605.7099683905
2020-09-26,2020-09-26T00:00:00Z,257706.2786623882,210595.2882787068
2020-09-27,2020-09-27T00:00:00Z,279942.3378818274,229045.3116915923
2020-09-28,2020-09-28T00:00:00Z,429875.8048291487,362707.8291812488
2020-09-29,2020-09-29T00:00:00Z,346356.688192477,282816.0483945828
2020-09-30,2020-09-30T00:00:00Z,313236.4666181888,262520.80136926344
2020-10-01,2020-10-01T00:00:00Z,559009.3480663387,485133.1535220182
2020-10-02,2020-10-02T00:00:00Z,454408.4050556179,417760.7839103915
2020-10-03,2020-10-03T00:00:00Z,173948.3610623599,149098.0511582637
2020-10-04,2020-10-04T00:00:00Z,192207.51598581288,169991.6844933702
2020-10-05,2020-10-05T00:00:00Z,243262.66360060748,244823.3577532757
2020-10-06,2020-10-06T00:00:00Z,332999.280459624,357307.87018223
2020-10-07,2020-10-07T00:00:00Z,203054.8178506085,201815.752943858
2020-10-08,2020-10-08T00:00:00Z,389583.1217255333,397670.9528887456
2020-10-09,2020-10-09T00:00:00Z,297308.02558995085,306907.0317050235
2020-10-10,2020-10-10T00:00:00Z,400033.6747463348,388668.1577406599
2020-10-11,2020-10-11T00:00:00Z,249780.01373779075,262625.0368763141
2020-10-12,2020-10-12T00:00:00Z,492507.50788875786,483074.3704835604
2020-10-13,2020-10-13T00:00:00Z,409133.1890393732,379807.787573807
2020-10-14,2020-10-14T00:00:00Z,370987.5983643245,360007.20935873257
2020-10-15,2020-10-15T00:00:00Z,393789.46083188144,395466.55758881936
2020-10-16,2020-10-16T00:00:00Z,487994.6095424295,393528.4724499419
2020-10-17,2020-10-17T00:00:00Z,191405.42063100712,175672.84945081198
2020-10-18,2020-10-18T00:00:00Z,189737.5366897224,175342.78503476572
2020-10-19,2020-10-19T00:00:00Z,408336.4955826419,434855.4762406097
2020-10-20,2020-10-20T00:00:00Z,566882.924513054,598110.9209554186
2020-10-21,2020-10-21T00:00:00Z,1156969.862983421,1150706.8765342934
2020-10-22,2020-10-22T00:00:00Z,655573.3673737366,661376.4159910779
2020-10-23,2020-10-23T00:00:00Z,405716.48748731567,440079.28908479353
2020-10-24,2020-10-24T00:00:00Z,300203.204225193,312991.9547277711
2020-10-25,2020-10-25T00:00:00Z,413002.6868832188,391365.555581186
2020-10-26,2020-10-26T00:00:00Z,562517.2722397149,612250.8081896775
2020-10-27,2020-10-27T00:00:00Z,682445.1123851475,777598.3531696744
2020-10-28,2020-10-28T00:00:00Z,910372.6799705108,895127.6468588391
2020-10-29,2020-10-29T00:00:00Z,629875.8758818718,669345.1121470615
2020-10-30,2020-10-30T00:00:00Z,691098.9250330983,671791.0959332861
2020-10-31,2020-10-31T00:00:00Z,663297.6990860435,664224.9133917575
2020-11-01,2020-11-01T00:00:00Z,352278.75081394124,373827.35458127456
2020-11-02,2020-11-02T00:00:00Z,632657.3837919736,653077.6769652443
2020-11-03,2020-11-03T00:00:00Z,592018.3690197384,670262.7186185699
2020-11-04,2020-11-04T00:00:00Z,779924.0857051595,850431.152452203
2020-11-05,2020-11-05T00:00:00Z,1145157.2171518975,1347579.404455551
2020-11-06,2020-11-06T00:00:00Z,945671.2446010316,1072518.8002765863
2020-11-07,2020-11-07T00:00:00Z,876441.7640849707,924981.7965231288
2020-11-08,2020-11-08T00:00:00Z,495982.9912525815,572416.0094346788
2020-11-09,2020-11-09T00:00:00Z,867445.5913632653,986753.3303796888
2020-11-10,2020-11-10T00:00:00Z,456936.93866048055,494995.7658122537
2020-11-11,2020-11-11T00:00:00Z,514315.82389212033,666496.3457165819
2020-11-12,2020-11-12T00:00:00Z,773883.9725260409,970001.0454347456
2020-11-13,2020-11-13T00:00:00Z,534039.7068299471,618220.3062349912
2020-11-14,2020-11-14T00:00:00Z,426740.4574240376,530027.1091008513
2020-11-15,2020-11-15T00:00:00Z,351771.91891612194,413093.43797312526
2020-11-16,2020-11-16T00:00:00Z,580439.3362993812,712192.8082412049
2020-11-17,2020-11-17T00:00:00Z,920622.0466105298,1082961.0837516007
2020-11-18,2020-11-18T00:00:00Z,1425171.96305838,1555291.2803035197
2020-11-19,2020-11-19T00:00:00Z,785579.9600638204,831408.6840920954
2020-11-20,2020-11-20T00:00:00Z,786401.2551906717,834309.7755360751
2020-11-21,2020-11-21T00:00:00Z,674367.344137628,667462.0899899856
2020-11-22,2020-11-22T00:00:00Z,780325.114741809,763145.0074834089
2020-11-23,2020-11-23T00:00:00Z,775781.1202083111,758884.7037886062
2020-11-24,2020-11-24T00:00:00Z,930219.5037223458,1005541.7218361414
2020-11-25,2020-11-25T00:00:00Z,858637.2816067942,893608.3982022572
2020-11-26,2020-11-26T00:00:00Z,2059138.1518173008,1920346.010903725
2020-11-27,2020-11-27T00:00:00Z,820910.5267936138,826035.9810002776
2020-11-28,2020-11-28T00:00:00Z,491061.0699209275,528003.1036137104
2020-11-29,2020-11-29T00:00:00Z,475702.27784496354,500600.5617778067
2020-11-30,2020-11-30T00:00:00Z,1073770.8324597557,1039908.3311218692
2020-12-01,2020-12-01T00:00:00Z,1230389.121361738,1262834.877420572
2020-12-02,2020-12-02T00:00:00Z,649275.3603455697,720760.8630999485
2020-12-03,2020-12-03T00:00:00Z,482806.1455960201,534024.4688972146
2020-12-04,2020-12-04T00:00:00Z,558237.1434589601,606212.0371439565
2020-12-05,2020-12-05T00:00:00Z,294707.5856290202,328307.7787804154
2020-12-06,2020-12-06T00:00:00Z,323933.47646313143,353148.4620214982
2020-12-07,2020-12-07T00:00:00Z,353553.7171059989,357419.5687727557
2020-12-08,2020-12-08T00:00:00Z,593855.769551326,619074.9676649494
2020-12-09,2020-12-09T00:00:00Z,739890.4065587573,737220.8343803289
2020-12-10,2020-12-10T00:00:00Z,477314.77499175153,491817.3066643741
2020-12-11,2020-12-11T00:00:00Z,714926.864264418,676974.6106936559
2020-12-12,2020-12-12T00:00:00Z,405179.7304252803,399417.7493956757
2020-12-13,2020-12-13T00:00:00Z,476893.7341450908,485656.93426923663
2020-12-14,2020-12-14T00:00:00Z,365895.8921417599,360081.8268617488
2020-12-15,2020-12-15T00:00:00Z,561257.7475685057,535350.8222860446
2020-12-16,2020-12-16T00:00:00Z,1022350.1506069228,980161.4704136974
2020-12-17,2020-12-17T00:00:00Z,1925453.8623075176,1820863.3794073183
2020-12-18,2020-12-18T00:00:00Z,699544.8972076173,671878.4350815939
2020-12-19,2020-12-19T00:00:00Z,753406.4792439789,737623.5950091069
2020-12-20,2020-12-20T00:00:00Z,676678.4090101708,722091.9286366673
2020-12-21,2020-12-21T00:00:00Z,1143977.1149388263,1076511.059888145
2020-12-22,2020-12-22T00:00:00Z,756016.1603973359,726273.7591126766
2020-12-23,2020-12-23T00:00:00Z,1037744.651164828,924072.4489797
2020-12-24,2020-12-24T00:00:00Z,632088.7954659442,529090.6281230196
2020-12-25,2020-12-25T00:00:00Z,671537.6929268232,673382.4656651188
2020-12-26,2020-12-26T00:00:00Z,780407.1965820749,827218.1202031525
2020-12-27,2020-12-27T00:00:00Z,1333991.943155201,1305215.2609657217
2020-12-28,2020-12-28T00:00:00Z,671635.3878888813,652441.3494976274
2020-12-29,2020-12-29T00:00:00Z,692698.0045305353,633538.8340797186
2020-12-30,2020-12-30T00:00:00Z,922174.603201707,876627.6297193822
2020-12-31,2020-12-31T00:00:00Z,832666.2362410108,783331.6826059374
2021-01-01,2021-01-01T00:00:00Z,542228.7278707611,496841.0523336704
2021-01-02,2021-01-02T00:00:00Z,1327660.5949598115,1264466.4978607236
2021-01-03,2021-01-03T00:00:00Z,1223084.5934329317,1177949.992817564
2021-01-04,2021-01-04T00:00:00Z,1444588.700310717,1293407.5552939856
2021-01-05,2021-01-05T00:00:00Z,1108459.268924706,1045247.6974080604
2021-01-06,2021-01-06T00:00:00Z,1107321.417478043,1079193.4851508664
2021-01-07,2021-01-07T00:00:00Z,1179708.427816976,1278956.831560312
2021-01-08,2021-01-08T00:00:00Z,1391187.5200086844,1331231.8912573224
2021-01-09,2021-01-09T00:00:00Z,668659.7650043978,680828.7345073738
2021-01-10,2021-01-10T00:00:00Z,1028980.4363858766,1139508.11167227
2021-01-11,2021-01-11T00:00:00Z,2419948.7087017302,2344331.5977359056
2021-01-12,2021-01-12T00:00:00Z,1226750.047332686,1173813.087421429
2021-01-13,2021-01-13T00:00:00Z,976215.2937598672,991678.8700651538
2021-01-14,2021-01-14T00:00:00Z,830124.2396626995,866387.701853711
2021-01-15,2021-01-15T00:00:00Z,1104327.6718117215,1075019.4889326298
2021-01-16,2021-01-16T00:00:00Z,753293.9751785551,746082.9756098955
2021-01-17,2021-01-17T00:00:00Z,731802.5492050056,693876.6835327132
2021-01-18,2021-01-18T00:00:00Z,637499.0390157497,601815.4548180494
2021-01-19,2021-01-19T00:00:00Z,678531.289841327,642905.9284374141
2021-01-20,2021-01-20T00:00:00Z,859676.2527681442,779972.2779257206
2021-01-21,2021-01-21T00:00:00Z,1460925.6610765208,1283597.695489654
2021-01-22,2021-01-22T00:00:00Z,1233594.667007123,1044781.1374128012
2021-01-23,2021-01-23T00:00:00Z,679213.8903502021,566876.3254015896
2021-01-24,2021-01-24T00:00:00Z,550991.1732344339,479860.17534815177
2021-01-25,2021-01-25T00:00:00Z,867578.1859347243,734402.7054715944
2021-01-26,2021-01-26T00:00:00Z,935525.7462881492,768467.0890317194
2021-01-27,2021-01-27T00:00:00Z,1175259.3378950565,989599.1739417608
2021-01-28,2021-01-28T00:00:00Z,825087.0376680294,735539.3895747513
2021-01-29,2021-01-29T00:00:00Z,2081449.045441576,1841900.2776993057
2021-01-30,2021-01-30T00:00:00Z,757210.7733195237,623414.7182060684
2021-01-31,2021-01-31T00:00:00Z,524089.6940537802,500790.3471498981
2021-02-01,2021-02-01T00:00:00Z,667807.7407906883,591422.4625465726
2021-02-02,2021-02-02T00:00:00Z,617760.7573022192,590160.5897135466
2021-02-03,2021-02-03T00:00:00Z,611212.5556782548,571391.3413778323
2021-02-04,2021-02-04T00:00:00Z,768717.814972176,744883.6585430647
2021-02-05,2021-02-05T00:00:00Z,508254.1763392557,495749.0394195599
2021-02-06,2021-02-06T00:00:00Z,742890.7730654014,803901.8491509453
2021-02-07,2021-02-07T00:00:00Z,750106.7515760511,722835.3496335892
2021-02-08,2021-02-08T00:00:00Z,1183145.691321729,1196208.1139699444
2021-02-09,2021-02-09T00:00:00Z,956517.7503147692,931285.2912621184
2021-02-10,2021-02-10T00:00:00Z,792699.1509641574,805306.6040640314
2021-02-11,2021-02-11T00:00:00Z,806481.0801912738,794412.050965263
2021-02-12,2021-02-12T00:00:00Z,680234.439353444,686717.349664841
2021-02-13,2021-02-13T00:00:00Z,469511.9484371527,483383.5543232835
2021-02-14,2021-02-14T00:00:00Z,540732.8151621096,579905.8132898743
2021-02-15,2021-02-15T00:00:00Z,606289.7668929725,641407.632713355
2021-02-16,2021-02-16T00:00:00Z,825515.5908232594,838533.0468121368
2021-02-17,2021-02-17T00:00:00Z,663929.5595705573,770060.9894313545
2021-02-18,2021-02-18T00:00:00Z,449142.1994736462,494735.7929687957
2021-02-19,2021-02-19T00:00:00Z,410020.8965050003,672566.8022660246
2021-02-20,2021-02-20T00:00:00Z,591804.3291839613,652067.5973859818
2021-02-21,2021-02-21T00:00:00Z,444582.6714202999,505491.8723715377
2021-02-22,2021-02-22T00:00:00Z,1286397.6358771634,1355134.9942989333
2021-02-23,2021-02-23T00:00:00Z,1989551.476907513,1858829.98192692
2021-02-24,2021-02-24T00:00:00Z,789107.6686515866,815663.2106361846
2021-02-25,2021-02-25T00:00:00Z,814836.3678674584,844962.822906717
2021-02-26,2021-02-26T00:00:00Z,1029611.8417038688,1073836.6562883954
2021-02-27,2021-02-27T00:00:00Z,578074.7212820151,592905.6555716838
2021-02-28,2021-02-28T00:00:00Z,875098.7661245249,875171.8093827975
