date,timestamp_utc,Average Cap
2017-05-28,2017-05-28T00:00:00Z,3581849446.603608
2017-05-29,2017-05-29T00:00:00Z,3592654411.686005
2017-05-30,2017-05-30T00:00:00Z,3603006545.382598
2017-05-31,2017-05-31T00:00:00Z,3613923305.2738905
2017-06-01,2017-06-01T00:00:00Z,3625384181.430416
2017-06-02,2017-06-02T00:00:00Z,3637212428.516501
2017-06-03,2017-06-03T00:00:00Z,3649451131.158046
2017-06-04,2017-06-04T00:00:00Z,3661588694.121433
2017-06-05,2017-06-05T00:00:00Z,3674633242.245873
2017-06-06,2017-06-06T00:00:00Z,3688691087.932418
2017-06-07,2017-06-07T00:00:00Z,3701681488.1204944
2017-06-08,2017-06-08T00:00:00Z,3715361903.4485617
2017-06-09,2017-06-09T00:00:00Z,3729116457.964656
2017-06-10,2017-06-10T00:00:00Z,3743213708.423425
2017-06-11,2017-06-11T00:00:00Z,3757610463.1535015
2017-06-12,2017-06-12T00:00:00Z,3770364891.475724
2017-06-13,2017-06-13T00:00:00Z,3783378215.97605
2017-06-14,2017-06-14T00:00:00Z,3795059893.186217
2017-06-15,2017-06-15T00:00:00Z,3806566242.832044
2017-06-16,2017-06-16T00:00:00Z,3818493564.828663
2017-06-17,2017-06-17T00:00:00Z,3831205123.693301
2017-06-18,2017-06-18T00:00:00Z,3843273861.16523
2017-06-19,2017-06-19T00:00:00Z,3855775191.508869
2017-06-20,2017-06-20T00:00:00Z,3868940857.106794
2017-06-21,2017-06-21T00:00:00Z,3881691740.85896
2017-06-22,2017-06-22T00:00:00Z,3894647642.216628
2017-06-23,2017-06-23T00:00:00Z,3907559625.739112
2017-06-24,2017-06-24T00:00:00Z,3919688944.918019
2017-06-25,2017-06-25T00:00:00Z,3931658204.06639
2017-06-26,2017-06-26T00:00:00Z,3943112343.7436495
2017-06-27,2017-06-27T00:00:00Z,3955260134.070379
2017-06-28,2017-06-28T00:00:00Z,3967497526.579636
2017-06-29,2017-06-29T00:00:00Z,3979435981.2912655
2017-06-30,2017-06-30T00:00:00Z,3991128070.3756776
2017-07-01,2017-07-01T00:00:00Z,4002587115.0861697
2017-07-02,2017-07-02T00:00:00Z,4014420803.291089
2017-07-03,2017-07-03T00:00:00Z,4026562665.545089
2017-07-04,2017-07-04T00:00:00Z,4038992705.247192
2017-07-05,2017-07-05T00:00:00Z,4051450642.309652
2017-07-06,2017-07-06T00:00:00Z,4063903028.4662046
2017-07-07,2017-07-07T00:00:00Z,4075751096.22482
2017-07-08,2017-07-08T00:00:00Z,4087959939.418955
2017-07-09,2017-07-09T00:00:00Z,4099769031.5166073
2017-07-10,2017-07-10T00:00:00Z,4110778712.1953135
2017-07-11,2017-07-11T00:00:00Z,4121559623.874026
2017-07-12,2017-07-12T00:00:00Z,4132785665.3405538
2017-07-13,2017-07-13T00:00:00Z,4143774749.5017295
2017-07-14,2017-07-14T00:00:00Z,4154099845.111806
2017-07-15,2017-07-15T00:00:00Z,4163144399.910511
2017-07-16,2017-07-16T00:00:00Z,4171965470.131064
2017-07-17,2017-07-17T00:00:00Z,4182384221.017457
2017-07-18,2017-07-18T00:00:00Z,4193193187.57364
2017-07-19,2017-07-19T00:00:00Z,4203744263.0880194
2017-07-20,2017-07-20T00:00:00Z,4217514198.4590864
2017-07-21,2017-07-21T00:00:00Z,4230201667.1941614
2017-07-22,2017-07-22T00:00:00Z,4243826116.761264
2017-07-23,2017-07-23T00:00:00Z,4256968094.7111273
2017-07-24,2017-07-24T00:00:00Z,4270136987.733665
2017-07-25,2017-07-25T00:00:00Z,4282254016.418643
2017-07-26,2017-07-26T00:00:00Z,4294192245.70919
2017-07-27,2017-07-27T00:00:00Z,4306865439.89437
2017-07-28,2017-07-28T00:00:00Z,4320209879.944255
2017-07-29,2017-07-29T00:00:00Z,4333126293.402248
2017-07-30,2017-07-30T00:00:00Z,4346265409.976914
2017-07-31,2017-07-31T00:00:00Z,4359930812.503612
2017-08-01,2017-08-01T00:00:00Z,4372911115.562964
2017-08-02,2017-08-02T00:00:00Z,4385717524.389173
2017-08-03,2017-08-03T00:00:00Z,4399007842.652301
2017-08-04,2017-08-04T00:00:00Z,4412636962.827967
2017-08-05,2017-08-05T00:00:00Z,4428308578.339567
2017-08-06,2017-08-06T00:00:00Z,4443883232.779596
2017-08-07,2017-08-07T00:00:00Z,4460319446.900748
2017-08-08,2017-08-08T00:00:00Z,4476859236.644555
2017-08-09,2017-08-09T00:00:00Z,4492982558.590076
2017-08-10,2017-08-10T00:00:00Z,4509536453.000002
2017-08-11,2017-08-11T00:00:00Z,4527252792.946655
2017-08-12,2017-08-12T00:00:00Z,4546143696.865953
2017-08-13,2017-08-13T00:00:00Z,4566015263.913115
2017-08-14,2017-08-14T00:00:00Z,4587284221.960282
2017-08-15,2017-08-15T00:00:00Z,4607660744.073511
2017-08-16,2017-08-16T00:00:00Z,4629165153.078222
2017-08-17,2017-08-17T00:00:00Z,4650056818.523855
2017-08-18,2017-08-18T00:00:00Z,4670061903.8772745
2017-08-19,2017-08-19T00:00:00Z,4690386916.99427
2017-08-20,2017-08-20T00:00:00Z,4710194601.696445
2017-08-21,2017-08-21T00:00:00Z,4729669635.746366
2017-08-22,2017-08-22T00:00:00Z,4749566393.694411
2017-08-23,2017-08-23T00:00:00Z,4769733884.888219
2017-08-24,2017-08-24T00:00:00Z,4790826316.238971
2017-08-25,2017-08-25T00:00:00Z,4812103189.938409
2017-08-26,2017-08-26T00:00:00Z,4833303205.791924
2017-08-27,2017-08-27T00:00:00Z,4854475081.992998
2017-08-28,2017-08-28T00:00:00Z,4875877034.591564
2017-08-29,2017-08-29T00:00:00Z,4898371428.557145
2017-08-30,2017-08-30T00:00:00Z,4920740617.617457
2017-08-31,2017-08-31T00:00:00Z,4943935274.463383
2017-09-01,2017-09-01T00:00:00Z,4968049634.411613
2017-09-02,2017-09-02T00:00:00Z,4990308734.268261
2017-09-03,2017-09-03T00:00:00Z,5012820603.79728
2017-09-04,2017-09-04T00:00:00Z,5033394465.929524
2017-09-05,2017-09-05T00:00:00Z,5054798260.971502
2017-09-06,2017-09-06T00:00:00Z,5077313410.252817
2017-09-07,2017-09-07T00:00:00Z,5099930803.295523
2017-09-08,2017-09-08T00:00:00Z,5121001038.097562
2017-09-09,2017-09-09T00:00:00Z,5141962020.33891
2017-09-10,2017-09-10T00:00:00Z,5162535788.970359
2017-09-11,2017-09-11T00:00:00Z,5182843783.024977
2017-09-12,2017-09-12T00:00:00Z,5202868953.194624
2017-09-13,2017-09-13T00:00:00Z,5221325309.972468
2017-09-14,2017-09-14T00:00:00Z,5236560123.828248
2017-09-15,2017-09-15T00:00:00Z,5254246761.073786
2017-09-16,2017-09-16T00:00:00Z,5271800701.316829
2017-09-17,2017-09-17T00:00:00Z,5289338795.162388
2017-09-18,2017-09-18T00:00:00Z,5308976789.858336
2017-09-19,2017-09-19T00:00:00Z,5327646292.556779
2017-09-20,2017-09-20T00:00:00Z,5346138724.606957
2017-09-21,2017-09-21T00:00:00Z,5363245805.533342
2017-09-22,2017-09-22T00:00:00Z,5380325302.505596
2017-09-23,2017-09-23T00:00:00Z,5398318508.034436
2017-09-24,2017-09-24T00:00:00Z,5415662986.9335375
2017-09-25,2017-09-25T00:00:00Z,5434406500.846831
2017-09-26,2017-09-26T00:00:00Z,5452901000.240479
2017-09-27,2017-09-27T00:00:00Z,5473082276.916718
2017-09-28,2017-09-28T00:00:00Z,5493148531.531578
2017-09-29,2017-09-29T00:00:00Z,5513080535.402904
2017-09-30,2017-09-30T00:00:00Z,5533959365.739148
2017-10-01,2017-10-01T00:00:00Z,5555094262.322175
2017-10-02,2017-10-02T00:00:00Z,5576189727.858465
2017-10-03,2017-10-03T00:00:00Z,5596833475.177317
2017-10-04,2017-10-04T00:00:00Z,5616991829.030259
2017-10-05,2017-10-05T00:00:00Z,5637632450.9617
2017-10-06,2017-10-06T00:00:00Z,5658521540.477661
2017-10-07,2017-10-07T00:00:00Z,5679752736.132851
2017-10-08,2017-10-08T00:00:00Z,5701903052.277502
2017-10-09,2017-10-09T00:00:00Z,5724887851.787802
2017-10-10,2017-10-10T00:00:00Z,5747831372.178837
2017-10-11,2017-10-11T00:00:00Z,5771046177.245612
2017-10-12,2017-10-12T00:00:00Z,5797435054.959882
2017-10-13,2017-10-13T00:00:00Z,5824801539.772465
2017-10-14,2017-10-14T00:00:00Z,5853142924.714797
2017-10-15,2017-10-15T00:00:00Z,5880908745.119433
2017-10-16,2017-10-16T00:00:00Z,5908858508.848939
2017-10-17,2017-10-17T00:00:00Z,5936033030.702139
2017-10-18,2017-10-18T00:00:00Z,5963016057.755985
2017-10-19,2017-10-19T00:00:00Z,5990654274.923197
2017-10-20,2017-10-20T00:00:00Z,6019805946.732234
2017-10-21,2017-10-21T00:00:00Z,6049055851.914424
2017-10-22,2017-10-22T00:00:00Z,6078146585.579656
2017-10-23,2017-10-23T00:00:00Z,6106873086.148113
2017-10-24,2017-10-24T00:00:00Z,6133519434.213831
2017-10-25,2017-10-25T00:00:00Z,6161266593.780541
2017-10-26,2017-10-26T00:00:00Z,6189813934.088903
2017-10-27,2017-10-27T00:00:00Z,6217797201.554748
2017-10-28,2017-10-28T00:00:00Z,6245472945.787951
2017-10-29,2017-10-29T00:00:00Z,6275298100.863791
2017-10-30,2017-10-30T00:00:00Z,6305015113.273191
2017-10-31,2017-10-31T00:00:00Z,6336397398.234609
2017-11-01,2017-11-01T00:00:00Z,6369276789.297051
2017-11-02,2017-11-02T00:00:00Z,6403620250.452821
2017-11-03,2017-11-03T00:00:00Z,6438566913.137428
2017-11-04,2017-11-04T00:00:00Z,6474728278.630653
2017-11-05,2017-11-05T00:00:00Z,6510808411.209803
2017-11-06,2017-11-06T00:00:00Z,6544679931.74416
2017-11-07,2017-11-07T00:00:00Z,6579316652.149417
2017-11-08,2017-11-08T00:00:00Z,6615674889.402548
2017-11-09,2017-11-09T00:00:00Z,6650421431.601757
2017-11-10,2017-11-10T00:00:00Z,6682167937.0027485
2017-11-11,2017-11-11T00:00:00Z,6712693255.684235
2017-11-12,2017-11-12T00:00:00Z,6740684031.472763
2017-11-13,2017-11-13T00:00:00Z,6772041548.860469
2017-11-14,2017-11-14T00:00:00Z,6803930125.888124
2017-11-15,2017-11-15T00:00:00Z,6839250643.6267805
2017-11-16,2017-11-16T00:00:00Z,6877572464.708728
2017-11-17,2017-11-17T00:00:00Z,6915004549.343542
2017-11-18,2017-11-18T00:00:00Z,6952862906.4719095
2017-11-19,2017-11-19T00:00:00Z,6992097843.993145
2017-11-20,2017-11-20T00:00:00Z,7032336729.612866
2017-11-21,2017-11-21T00:00:00Z,7071871696.640947
2017-11-22,2017-11-22T00:00:00Z,7112042358.221869
2017-11-23,2017-11-23T00:00:00Z,7150916040.338878
2017-11-24,2017-11-24T00:00:00Z,7190836467.520785
2017-11-25,2017-11-25T00:00:00Z,7233602536.230607
2017-11-26,2017-11-26T00:00:00Z,7278991558.779128
2017-11-27,2017-11-27T00:00:00Z,7326794003.249248
2017-11-28,2017-11-28T00:00:00Z,7375432273.952395
2017-11-29,2017-11-29T00:00:00Z,7423438273.997162
2017-11-30,2017-11-30T00:00:00Z,7472129870.617063
2017-12-01,2017-12-01T00:00:00Z,7525566994.28284
2017-12-02,2017-12-02T00:00:00Z,7579154915.566317
2017-12-03,2017-12-03T00:00:00Z,7634399665.830867
2017-12-04,2017-12-04T00:00:00Z,7691697618.478312
2017-12-05,2017-12-05T00:00:00Z,7749120995.06571
2017-12-06,2017-12-06T00:00:00Z,7816529107.006356
2017-12-07,2017-12-07T00:00:00Z,7901384108.638517
2017-12-08,2017-12-08T00:00:00Z,7980991622.93691
2017-12-09,2017-12-09T00:00:00Z,8054255268.66225
2017-12-10,2017-12-10T00:00:00Z,8128620673.68959
2017-12-11,2017-12-11T00:00:00Z,8212107670.7526655
2017-12-12,2017-12-12T00:00:00Z,8297987918.025158
2017-12-13,2017-12-13T00:00:00Z,8378788607.412174
2017-12-14,2017-12-14T00:00:00Z,8461314416.605047
2017-12-15,2017-12-15T00:00:00Z,8548799325.5354
2017-12-16,2017-12-16T00:00:00Z,8644845357.073774
2017-12-17,2017-12-17T00:00:00Z,8739686277.247143
2017-12-18,2017-12-18T00:00:00Z,8833976418.94433
2017-12-19,2017-12-19T00:00:00Z,8920341541.76616
2017-12-20,2017-12-20T00:00:00Z,9001778269.394457
2017-12-21,2017-12-21T00:00:00Z,9079060084.842464
2017-12-22,2017-12-22T00:00:00Z,9146121017.748713
2017-12-23,2017-12-23T00:00:00Z,9216160769.183842
2017-12-24,2017-12-24T00:00:00Z,9283255741.404146
2017-12-25,2017-12-25T00:00:00Z,9350978296.107264
2017-12-26,2017-12-26T00:00:00Z,9428541850.399918
2017-12-27,2017-12-27T00:00:00Z,9504285824.711716
2017-12-28,2017-12-28T00:00:00Z,9574803753.167303
2017-12-29,2017-12-29T00:00:00Z,9645399476.13685
2017-12-30,2017-12-30T00:00:00Z,9706124038.026863
2017-12-31,2017-12-31T00:00:00Z,9773489952.031712
2018-01-01,2018-01-01T00:00:00Z,9839019547.594872
2018-01-02,2018-01-02T00:00:00Z,9911205948.458578
2018-01-03,2018-01-03T00:00:00Z,9985337133.492147
2018-01-04,2018-01-04T00:00:00Z,10059864447.494778
2018-01-05,2018-01-05T00:00:00Z,10143367530.8397
2018-01-06,2018-01-06T00:00:00Z,10227559347.650364
2018-01-07,2018-01-07T00:00:00Z,10306779611.301195
2018-01-08,2018-01-08T00:00:00Z,10379770240.260818
2018-01-09,2018-01-09T00:00:00Z,10450195790.705645
2018-01-10,2018-01-10T00:00:00Z,10522923639.35735
2018-01-11,2018-01-11T00:00:00Z,10587280747.9292
2018-01-12,2018-01-12T00:00:00Z,10654391021.053226
2018-01-13,2018-01-13T00:00:00Z,10724242693.056637
2018-01-14,2018-01-14T00:00:00Z,10790360051.394768
2018-01-15,2018-01-15T00:00:00Z,10856334751.36041
2018-01-16,2018-01-16T00:00:00Z,10910014820.22354
2018-01-17,2018-01-17T00:00:00Z,10963412414.161283
2018-01-18,2018-01-18T00:00:00Z,11016261727.860178
2018-01-19,2018-01-19T00:00:00Z,11071255724.460892
2018-01-20,2018-01-20T00:00:00Z,11132832240.35892
2018-01-21,2018-01-21T00:00:00Z,11188053368.840084
2018-01-22,2018-01-22T00:00:00Z,11239588677.115088
2018-01-23,2018-01-23T00:00:00Z,11291163175.794008
2018-01-24,2018-01-24T00:00:00Z,11345644284.863346
2018-01-25,2018-01-25T00:00:00Z,11398884853.39254
2018-01-26,2018-01-26T00:00:00Z,11451758521.624384
2018-01-27,2018-01-27T00:00:00Z,11506340557.355392
2018-01-28,2018-01-28T00:00:00Z,11562225324.440144
2018-01-29,2018-01-29T00:00:00Z,11615570734.289925
2018-01-30,2018-01-30T00:00:00Z,11663001643.251934
2018-01-31,2018-01-31T00:00:00Z,11711437232.26671
2018-02-01,2018-02-01T00:00:00Z,11753991985.74211
2018-02-02,2018-02-02T00:00:00Z,11795420556.627447
2018-02-03,2018-02-03T00:00:00Z,11838670491.317532
2018-02-04,2018-02-04T00:00:00Z,11876609713.652985
2018-02-05,2018-02-05T00:00:00Z,11908180670.70518
2018-02-06,2018-02-06T00:00:00Z,11943500247.475708
2018-02-07,2018-02-07T00:00:00Z,11978358175.95246
2018-02-08,2018-02-08T00:00:00Z,12016513749.921076
2018-02-09,2018-02-09T00:00:00Z,12056894601.490007
2018-02-10,2018-02-10T00:00:00Z,12096612971.679243
2018-02-11,2018-02-11T00:00:00Z,12133854467.618778
2018-02-12,2018-02-12T00:00:00Z,12175302412.615875
2018-02-13,2018-02-13T00:00:00Z,12214806979.75072
2018-02-14,2018-02-14T00:00:00Z,12259048602.246405
2018-02-15,2018-02-15T00:00:00Z,12306014235.192446
2018-02-16,2018-02-16T00:00:00Z,12353848458.618618
2018-02-17,2018-02-17T00:00:00Z,12406154825.7527
2018-02-18,2018-02-18T00:00:00Z,12455019079.950829
2018-02-19,2018-02-19T00:00:00Z,12507708926.699352
2018-02-20,2018-02-20T00:00:00Z,12560737225.533888
2018-02-21,2018-02-21T00:00:00Z,12609866418.135763
2018-02-22,2018-02-22T00:00:00Z,12655747382.289663
2018-02-23,2018-02-23T00:00:00Z,12703226291.268852
2018-02-24,2018-02-24T00:00:00Z,12748378654.026909
2018-02-25,2018-02-25T00:00:00Z,12793031195.594229
2018-02-26,2018-02-26T00:00:00Z,12841347189.977491
2018-02-27,2018-02-27T00:00:00Z,12890909065.707634
2018-02-28,2018-02-28T00:00:00Z,12939172398.9476
2018-03-01,2018-03-01T00:00:00Z,12990432640.867094
2018-03-02,2018-03-02T00:00:00Z,13042246025.31218
2018-03-03,2018-03-03T00:00:00Z,13096131103.252407
2018-03-04,2018-03-04T00:00:00Z,13150259072.902697
2018-03-05,2018-03-05T00:00:00Z,13203877563.790909
2018-03-06,2018-03-06T00:00:00Z,13254013229.125162
2018-03-07,2018-03-07T00:00:00Z,13300045671.84186
2018-03-08,2018-03-08T00:00:00Z,13342916416.96591
2018-03-09,2018-03-09T00:00:00Z,13385470092.339235
2018-03-10,2018-03-10T00:00:00Z,13425713451.619509
2018-03-11,2018-03-11T00:00:00Z,13469750400.82457
2018-03-12,2018-03-12T00:00:00Z,13511729155.189966
2018-03-13,2018-03-13T00:00:00Z,13553799823.68915
2018-03-14,2018-03-14T00:00:00Z,13590973043.547558
2018-03-15,2018-03-15T00:00:00Z,13628549721.969185
2018-03-16,2018-03-16T00:00:00Z,13666079500.88216
2018-03-17,2018-03-17T00:00:00Z,13701488276.708029
2018-03-18,2018-03-18T00:00:00Z,13738678804.084986
2018-03-19,2018-03-19T00:00:00Z,13777883938.209743
2018-03-20,2018-03-20T00:00:00Z,13818618174.657587
2018-03-21,2018-03-21T00:00:00Z,13859225787.342035
2018-03-22,2018-03-22T00:00:00Z,13898949163.533844
2018-03-23,2018-03-23T00:00:00Z,13939652892.226105
2018-03-24,2018-03-24T00:00:00Z,13978416485.40804
2018-03-25,2018-03-25T00:00:00Z,14016814783.467346
2018-03-26,2018-03-26T00:00:00Z,14053583319.550266
2018-03-27,2018-03-27T00:00:00Z,14088581472.131483
2018-03-28,2018-03-28T00:00:00Z,14124333636.651772
2018-03-29,2018-03-29T00:00:00Z,14155771619.35871
2018-03-30,2018-03-30T00:00:00Z,14185904509.579493
2018-03-31,2018-03-31T00:00:00Z,14216479949.986738
2018-04-01,2018-04-01T00:00:00Z,14246515858.324327
2018-04-02,2018-04-02T00:00:00Z,14277707903.268476
2018-04-03,2018-04-03T00:00:00Z,14310695150.304005
2018-04-04,2018-04-04T00:00:00Z,14340549142.159824
2018-04-05,2018-04-05T00:00:00Z,14370338465.510962
2018-04-06,2018-04-06T00:00:00Z,14399233661.73354
2018-04-07,2018-04-07T00:00:00Z,14429553904.750969
2018-04-08,2018-04-08T00:00:00Z,14460501972.05689
2018-04-09,2018-04-09T00:00:00Z,14490188076.025982
2018-04-10,2018-04-10T00:00:00Z,14520194742.895948
2018-04-11,2018-04-11T00:00:00Z,14550717068.369385
2018-04-12,2018-04-12T00:00:00Z,14586074477.917532
2018-04-13,2018-04-13T00:00:00Z,14621256736.176872
2018-04-14,2018-04-14T00:00:00Z,14657046259.851408
2018-04-15,2018-04-15T00:00:00Z,14694580811.873371
2018-04-16,2018-04-16T00:00:00Z,14730604913.849876
2018-04-17,2018-04-17T00:00:00Z,14765742128.49955
2018-04-18,2018-04-18T00:00:00Z,14802293213.57598
2018-04-19,2018-04-19T00:00:00Z,14839355490.67244
2018-04-20,2018-04-20T00:00:00Z,14879324184.177303
2018-04-21,2018-04-21T00:00:00Z,14919541594.667871
2018-04-22,2018-04-22T00:00:00Z,14959162844.26139
2018-04-23,2018-04-23T00:00:00Z,14999451917.88796
2018-04-24,2018-04-24T00:00:00Z,15043266726.076864
2018-04-25,2018-04-25T00:00:00Z,15083190465.86751
2018-04-26,2018-04-26T00:00:00Z,15125088851.85212
2018-04-27,2018-04-27T00:00:00Z,15165241308.990286
2018-04-28,2018-04-28T00:00:00Z,15207479241.808647
2018-04-29,2018-04-29T00:00:00Z,15250006412.70352
2018-04-30,2018-04-30T00:00:00Z,15291703409.434175
2018-05-01,2018-05-01T00:00:00Z,15332531130.836111
2018-05-02,2018-05-02T00:00:00Z,15374096444.849825
2018-05-03,2018-05-03T00:00:00Z,15418242714.763613
2018-05-04,2018-05-04T00:00:00Z,15462178593.41849
2018-05-05,2018-05-05T00:00:00Z,15506800173.73082
2018-05-06,2018-05-06T00:00:00Z,15550233813.333288
2018-05-07,2018-05-07T00:00:00Z,15592398726.109571
2018-05-08,2018-05-08T00:00:00Z,15633642200.15215
2018-05-09,2018-05-09T00:00:00Z,15675488019.656948
2018-05-10,2018-05-10T00:00:00Z,15715832957.493605
2018-05-11,2018-05-11T00:00:00Z,15753120537.289968
2018-05-12,2018-05-12T00:00:00Z,15790733465.225176
2018-05-13,2018-05-13T00:00:00Z,15829369370.902515
2018-05-14,2018-05-14T00:00:00Z,15867925215.612097
2018-05-15,2018-05-15T00:00:00Z,15905462885.512005
2018-05-16,2018-05-16T00:00:00Z,15942323125.250288
2018-05-17,2018-05-17T00:00:00Z,15977735608.449425
2018-05-18,2018-05-18T00:00:00Z,16014067899.076515
2018-05-19,2018-05-19T00:00:00Z,16050373339.406857
2018-05-20,2018-05-20T00:00:00Z,16088101129.103989
2018-05-21,2018-05-21T00:00:00Z,16125194089.133287
2018-05-22,2018-05-22T00:00:00Z,16160181601.980225
2018-05-23,2018-05-23T00:00:00Z,16192782873.01231
2018-05-24,2018-05-24T00:00:00Z,16225739495.88338
2018-05-25,2018-05-25T00:00:00Z,16258088796.1123
2018-05-26,2018-05-26T00:00:00Z,16289808131.996157
2018-05-27,2018-05-27T00:00:00Z,16321505452.039589
2018-05-28,2018-05-28T00:00:00Z,16352040099.91721
2018-05-29,2018-05-29T00:00:00Z,16384354746.602549
2018-05-30,2018-05-30T00:00:00Z,16416200955.60436
2018-05-31,2018-05-31T00:00:00Z,16448602265.853836
2018-06-01,2018-06-01T00:00:00Z,16481150588.430908
2018-06-02,2018-06-02T00:00:00Z,16514287324.909883
2018-06-03,2018-06-03T00:00:00Z,16547777055.19254
2018-06-04,2018-06-04T00:00:00Z,16580131575.99788
2018-06-05,2018-06-05T00:00:00Z,16613149434.318851
2018-06-06,2018-06-06T00:00:00Z,16646325982.2608
2018-06-07,2018-06-07T00:00:00Z,16679641713.63696
2018-06-08,2018-06-08T00:00:00Z,16712525930.09625
2018-06-09,2018-06-09T00:00:00Z,16744850282.99824
2018-06-10,2018-06-10T00:00:00Z,16773528271.997547
2018-06-11,2018-06-11T00:00:00Z,16802745799.640554
2018-06-12,2018-06-12T00:00:00Z,16830268263.28931
2018-06-13,2018-06-13T00:00:00Z,16856575843.043243
2018-06-14,2018-06-14T00:00:00Z,16884568716.021814
2018-06-15,2018-06-15T00:00:00Z,16911313512.874874
2018-06-16,2018-06-16T00:00:00Z,16938528496.252998
2018-06-17,2018-06-17T00:00:00Z,16965543993.459438
2018-06-18,2018-06-18T00:00:00Z,16993855304.180786
2018-06-19,2018-06-19T00:00:00Z,17022296210.783989
2018-06-20,2018-06-20T00:00:00Z,17050834216.471107
2018-06-21,2018-06-21T00:00:00Z,17079148387.07227
2018-06-22,2018-06-22T00:00:00Z,17104125687.584248
2018-06-23,2018-06-23T00:00:00Z,17129611950.387878
2018-06-24,2018-06-24T00:00:00Z,17155022906.286776
2018-06-25,2018-06-25T00:00:00Z,17180982838.88932
2018-06-26,2018-06-26T00:00:00Z,17206043887.438732
2018-06-27,2018-06-27T00:00:00Z,17231393817.06885
2018-06-28,2018-06-28T00:00:00Z,17255336515.484306
2018-06-29,2018-06-29T00:00:00Z,17280999439.2
2018-06-30,2018-06-30T00:00:00Z,17307584402.689175
2018-07-01,2018-07-01T00:00:00Z,17333988380.023426
2018-07-02,2018-07-02T00:00:00Z,17361662687.162285
2018-07-03,2018-07-03T00:00:00Z,17388814007.951492
2018-07-04,2018-07-04T00:00:00Z,17416307964.193806
2018-07-05,2018-07-05T00:00:00Z,17443520869.247116
2018-07-06,2018-07-06T00:00:00Z,17471112735.89136
2018-07-07,2018-07-07T00:00:00Z,17499425706.34121
2018-07-08,2018-07-08T00:00:00Z,17527496809.507797
2018-07-09,2018-07-09T00:00:00Z,17555304782.917328
2018-07-10,2018-07-10T00:00:00Z,17581320798.836575
2018-07-11,2018-07-11T00:00:00Z,17607749277.214764
2018-07-12,2018-07-12T00:00:00Z,17633495412.4928
2018-07-13,2018-07-13T00:00:00Z,17659073228.985554
2018-07-14,2018-07-14T00:00:00Z,17684802522.871372
2018-07-15,2018-07-15T00:00:00Z,17711016894.755833
2018-07-16,2018-07-16T00:00:00Z,17739070262.18728
2018-07-17,2018-07-17T00:00:00Z,17770016293.408974
2018-07-18,2018-07-18T00:00:00Z,17801225213.94083
2018-07-19,2018-07-19T00:00:00Z,17832884372.76781
2018-07-20,2018-07-20T00:00:00Z,17863881855.63187
2018-07-21,2018-07-21T00:00:00Z,17895180091.124046
2018-07-22,2018-07-22T00:00:00Z,17926444434.66422
2018-07-23,2018-07-23T00:00:00Z,17959293074.10974
2018-07-24,2018-07-24T00:00:00Z,17995417024.787952
2018-07-25,2018-07-25T00:00:00Z,18030470496.355457
2018-07-26,2018-07-26T00:00:00Z,18064296548.82687
2018-07-27,2018-07-27T00:00:00Z,18099379002.63142
2018-07-28,2018-07-28T00:00:00Z,18134667068.46819
2018-07-29,2018-07-29T00:00:00Z,18169856340.099136
2018-07-30,2018-07-30T00:00:00Z,18204824362.777283
2018-07-31,2018-07-31T00:00:00Z,18237600321.027355
2018-08-01,2018-08-01T00:00:00Z,18269744712.419327
2018-08-02,2018-08-02T00:00:00Z,18301490689.20685
2018-08-03,2018-08-03T00:00:00Z,18332695515.748024
2018-08-04,2018-08-04T00:00:00Z,18361883714.783066
2018-08-05,2018-08-05T00:00:00Z,18391130444.857693
2018-08-06,2018-08-06T00:00:00Z,18419926964.847286
2018-08-07,2018-08-07T00:00:00Z,18447644887.30204
2018-08-08,2018-08-08T00:00:00Z,18473213086.74076
2018-08-09,2018-08-09T00:00:00Z,18500007580.941727
2018-08-10,2018-08-10T00:00:00Z,18524870857.492805
2018-08-11,2018-08-11T00:00:00Z,18550139504.21357
2018-08-12,2018-08-12T00:00:00Z,18575786766.617813
2018-08-13,2018-08-13T00:00:00Z,18601127125.1324
2018-08-14,2018-08-14T00:00:00Z,18626172274.47209
2018-08-15,2018-08-15T00:00:00Z,18651584687.697853
2018-08-16,2018-08-16T00:00:00Z,18677217427.205013
2018-08-17,2018-08-17T00:00:00Z,18704147695.01981
2018-08-18,2018-08-18T00:00:00Z,18730119372.402206
2018-08-19,2018-08-19T00:00:00Z,18756526510.65225
2018-08-20,2018-08-20T00:00:00Z,18781823868.704296
2018-08-21,2018-08-21T00:00:00Z,18808205199.300457
2018-08-22,2018-08-22T00:00:00Z,18833997080.515533
2018-08-23,2018-08-23T00:00:00Z,18860584883.849026
2018-08-24,2018-08-24T00:00:00Z,18887932071.3366
2018-08-25,2018-08-25T00:00:00Z,18915517636.45523
2018-08-26,2018-08-26T00:00:00Z,18942936406.75522
2018-08-27,2018-08-27T00:00:00Z,18971354022.434498
2018-08-28,2018-08-28T00:00:00Z,19000543508.593967
2018-08-29,2018-08-29T00:00:00Z,19029531300.16181
2018-08-30,2018-08-30T00:00:00Z,19058274562.481155
2018-08-31,2018-08-31T00:00:00Z,19087152748.64538
2018-09-01,2018-09-01T00:00:00Z,19116923695.55152
2018-09-02,2018-09-02T00:00:00Z,19147181570.57892
2018-09-03,2018-09-03T00:00:00Z,19177233819.42628
2018-09-04,2018-09-04T00:00:00Z,19207654957.92362
