date,Open,High,Low,Close,Volume
2021-02-22,65409544.32407356,65489526.64731192,55878148.87212247,61731533.6737716,42098.211709651696
2021-02-23,61709932.35288992,61756256.64573444,50692762.28068487,55100994.5789056,52507.50532222172
2021-02-24,55102272.58003404,58123366.57004469,52884058.24716901,56506947.69067187,27061.64339533305
2021-02-25,56509416.31537077,58850031.95255364,53756283.66085596,54056628.7441894,29711.788084873984
2021-02-26,54063203.52440329,55210863.29943726,51674034.65203957,53738334.2437385,31293.817234645747
2021-02-27,53716452.41433215,55510114.32444582,52552812.84781038,53477044.58872955,22697.047771055848
2021-02-28,53476170.25844628,54062161.1912242,49671306.13008882,51797971.39580376,23029.97894018302
2021-03-01,51798002.85337364,56910324.72340403,51571380.28874294,56405648.30463484,25058.04499204612
2021-03-02,56408910.55127573,57368391.65022751,54321584.52861943,55993857.68744241,25732.00228733816
2021-03-03,55998440.18292057,59568383.59493536,55655618.45962212,57874109.16500773,20984.47603399396
2021-03-04,57865228.70504577,59123129.45508341,55368127.41493225,56403690.27521791,21143.39591562177
2021-03-05,56372171.51059158,57121305.89446766,54390221.14327289,56637426.78651929,24590.82808758805
