Datetime,Miner Depositing Addresses
2022-01-11T00:00:00Z,2667
2022-01-10T00:00:00Z,2582
2022-01-09T00:00:00Z,2391
2022-01-08T00:00:00Z,2671
2022-01-07T00:00:00Z,2871
2022-01-06T00:00:00Z,2972
2022-01-05T00:00:00Z,3082
2022-01-04T00:00:00Z,3007
2022-01-03T00:00:00Z,2604
2022-01-02T00:00:00Z,2370
2022-01-01T00:00:00Z,2369
2021-12-31T00:00:00Z,2774
2021-12-30T00:00:00Z,2712
2021-12-29T00:00:00Z,2764
2021-12-28T00:00:00Z,2578
2021-12-27T00:00:00Z,2530
2021-12-26T00:00:00Z,2435
2021-12-25T00:00:00Z,2167
2021-12-24T00:00:00Z,2573
2021-12-23T00:00:00Z,2948
2021-12-22T00:00:00Z,2775
2021-12-21T00:00:00Z,2623
2021-12-20T00:00:00Z,2452
2021-12-19T00:00:00Z,2408
2021-12-18T00:00:00Z,2663
2021-12-17T00:00:00Z,2766
2021-12-16T00:00:00Z,2712
2021-12-15T00:00:00Z,2892
2021-12-14T00:00:00Z,2681
2021-12-13T00:00:00Z,2732
2021-12-12T00:00:00Z,2479
2021-12-11T00:00:00Z,2348
2021-12-10T00:00:00Z,2881
2021-12-09T00:00:00Z,2093
2021-12-08T00:00:00Z,1950
2021-12-07T00:00:00Z,2119
2021-12-06T00:00:00Z,2119
2021-12-05T00:00:00Z,2023
2021-12-04T00:00:00Z,2205
2021-12-03T00:00:00Z,2052
2021-12-02T00:00:00Z,2165
2021-12-01T00:00:00Z,1943
2021-11-30T00:00:00Z,1973
2021-11-29T00:00:00Z,2046
2021-11-28T00:00:00Z,1847
2021-11-27T00:00:00Z,1872
2021-11-26T00:00:00Z,2139
2021-11-25T00:00:00Z,2030
2021-11-24T00:00:00Z,1967
2021-11-23T00:00:00Z,1934
2021-11-22T00:00:00Z,1957
2021-11-21T00:00:00Z,1765
2021-11-20T00:00:00Z,1813
2021-11-19T00:00:00Z,1922
2021-11-18T00:00:00Z,1983
2021-11-17T00:00:00Z,2000
2021-11-16T00:00:00Z,2127
2021-11-15T00:00:00Z,2062
2021-11-14T00:00:00Z,1811
2021-11-13T00:00:00Z,1846
2021-11-12T00:00:00Z,1948
2021-11-11T00:00:00Z,2052
2021-11-10T00:00:00Z,2087
2021-11-09T00:00:00Z,2289
2021-11-08T00:00:00Z,2090
2021-11-07T00:00:00Z,1826
2021-11-06T00:00:00Z,1855
2021-11-05T00:00:00Z,1895
2021-11-04T00:00:00Z,2114
2021-11-03T00:00:00Z,2029
2021-11-02T00:00:00Z,2005
2021-11-01T00:00:00Z,2089
2021-10-31T00:00:00Z,1946
2021-10-30T00:00:00Z,1854
2021-10-29T00:00:00Z,2075
2021-10-28T00:00:00Z,2041
2021-10-27T00:00:00Z,2115
2021-10-26T00:00:00Z,2000
2021-10-25T00:00:00Z,1945
2021-10-24T00:00:00Z,1688
2021-10-23T00:00:00Z,1693
2021-10-22T00:00:00Z,1875
2021-10-21T00:00:00Z,2129
2021-10-20T00:00:00Z,2090
2021-10-19T00:00:00Z,2106
2021-10-18T00:00:00Z,2075
2021-10-17T00:00:00Z,1861
2021-10-16T00:00:00Z,1865
2021-10-15T00:00:00Z,2005
2021-10-14T00:00:00Z,1794
2021-10-13T00:00:00Z,1949
2021-10-12T00:00:00Z,1946
2021-10-11T00:00:00Z,1920
2021-10-10T00:00:00Z,1794
2021-10-09T00:00:00Z,1777
2021-10-08T00:00:00Z,1991
2021-10-07T00:00:00Z,2172
2021-10-06T00:00:00Z,1939
2021-10-05T00:00:00Z,2138
2021-10-04T00:00:00Z,1997
2021-10-03T00:00:00Z,2009
2021-10-02T00:00:00Z,1988
2021-10-01T00:00:00Z,1926
2021-09-30T00:00:00Z,2041
2021-09-29T00:00:00Z,1872
2021-09-28T00:00:00Z,1917
2021-09-27T00:00:00Z,2181
2021-09-26T00:00:00Z,1836
2021-09-25T00:00:00Z,1897
2021-09-24T00:00:00Z,2146
2021-09-23T00:00:00Z,2158
2021-09-22T00:00:00Z,2141
2021-09-21T00:00:00Z,1902
2021-09-20T00:00:00Z,2193
2021-09-19T00:00:00Z,1909
2021-09-18T00:00:00Z,1717
2021-09-17T00:00:00Z,1870
2021-09-16T00:00:00Z,1985
2021-09-15T00:00:00Z,1975
2021-09-14T00:00:00Z,2105
2021-09-13T00:00:00Z,2179
2021-09-12T00:00:00Z,2073
2021-09-11T00:00:00Z,2044
2021-09-10T00:00:00Z,2160
2021-09-09T00:00:00Z,2278
2021-09-08T00:00:00Z,2379
2021-09-07T00:00:00Z,2298
2021-09-06T00:00:00Z,2201
2021-09-05T00:00:00Z,1907
2021-09-04T00:00:00Z,1886
2021-09-03T00:00:00Z,2049
2021-09-02T00:00:00Z,2224
2021-09-01T00:00:00Z,1967
2021-08-31T00:00:00Z,2150
2021-08-30T00:00:00Z,1959
2021-08-29T00:00:00Z,1866
2021-08-28T00:00:00Z,1960
2021-08-27T00:00:00Z,1948
2021-08-26T00:00:00Z,2063
2021-08-25T00:00:00Z,2164
2021-08-24T00:00:00Z,2146
2021-08-23T00:00:00Z,2304
2021-08-22T00:00:00Z,2016
2021-08-21T00:00:00Z,2142
2021-08-20T00:00:00Z,2102
2021-08-19T00:00:00Z,2063
2021-08-18T00:00:00Z,2104
2021-08-17T00:00:00Z,1999
2021-08-16T00:00:00Z,2180
2021-08-15T00:00:00Z,2131
2021-08-14T00:00:00Z,1943
2021-08-13T00:00:00Z,2121
2021-08-12T00:00:00Z,2066
2021-08-11T00:00:00Z,2210
2021-08-10T00:00:00Z,2108
2021-08-09T00:00:00Z,2336
2021-08-08T00:00:00Z,1984
2021-08-07T00:00:00Z,2253
2021-08-06T00:00:00Z,2305
2021-08-05T00:00:00Z,2052
2021-08-04T00:00:00Z,1898
2021-08-03T00:00:00Z,2074
2021-08-02T00:00:00Z,2270
2021-08-01T00:00:00Z,2031
2021-07-31T00:00:00Z,1837
2021-07-30T00:00:00Z,2529
2021-07-29T00:00:00Z,2896
2021-07-28T00:00:00Z,2819
2021-07-27T00:00:00Z,1992
2021-07-26T00:00:00Z,2181
2021-07-25T00:00:00Z,1934
2021-07-24T00:00:00Z,1901
2021-07-23T00:00:00Z,2035
2021-07-22T00:00:00Z,2325
2021-07-21T00:00:00Z,2907
2021-07-20T00:00:00Z,2826
2021-07-19T00:00:00Z,1984
2021-07-18T00:00:00Z,1884
2021-07-17T00:00:00Z,1800
2021-07-16T00:00:00Z,1904
2021-07-15T00:00:00Z,2270
2021-07-14T00:00:00Z,2905
2021-07-13T00:00:00Z,2758
2021-07-12T00:00:00Z,1868
2021-07-11T00:00:00Z,1815
2021-07-10T00:00:00Z,1782
2021-07-09T00:00:00Z,1857
2021-07-08T00:00:00Z,1921
2021-07-07T00:00:00Z,2298
2021-07-06T00:00:00Z,2796
2021-07-05T00:00:00Z,2694
2021-07-04T00:00:00Z,1850
2021-07-03T00:00:00Z,2121
2021-07-02T00:00:00Z,1634
2021-07-01T00:00:00Z,1706
2021-06-30T00:00:00Z,1800
2021-06-29T00:00:00Z,2629
2021-06-28T00:00:00Z,2267
2021-06-27T00:00:00Z,1449
2021-06-26T00:00:00Z,1879
2021-06-25T00:00:00Z,1818
2021-06-24T00:00:00Z,2195
2021-06-23T00:00:00Z,1968
2021-06-22T00:00:00Z,1740
2021-06-21T00:00:00Z,2527
2021-06-20T00:00:00Z,3073
2021-06-19T00:00:00Z,2881
2021-06-18T00:00:00Z,1987
2021-06-17T00:00:00Z,2244
2021-06-16T00:00:00Z,2104
2021-06-15T00:00:00Z,2209
2021-06-14T00:00:00Z,2098
2021-06-13T00:00:00Z,1956
2021-06-12T00:00:00Z,2411
2021-06-11T00:00:00Z,2256
2021-06-10T00:00:00Z,2331
2021-06-09T00:00:00Z,3284
2021-06-08T00:00:00Z,3271
2021-06-07T00:00:00Z,2158
2021-06-06T00:00:00Z,1926
2021-06-05T00:00:00Z,2114
2021-06-04T00:00:00Z,2118
2021-06-03T00:00:00Z,2085
2021-06-02T00:00:00Z,2248
2021-06-01T00:00:00Z,2067
2021-05-31T00:00:00Z,2358
2021-05-30T00:00:00Z,2230
2021-05-29T00:00:00Z,2201
2021-05-28T00:00:00Z,2004
2021-05-27T00:00:00Z,2303
2021-05-26T00:00:00Z,2979
2021-05-25T00:00:00Z,2873
2021-05-24T00:00:00Z,2129
2021-05-23T00:00:00Z,2671
2021-05-22T00:00:00Z,2289
2021-05-21T00:00:00Z,2200
2021-05-20T00:00:00Z,2113
2021-05-19T00:00:00Z,2500
2021-05-18T00:00:00Z,2104
2021-05-17T00:00:00Z,2393
2021-05-16T00:00:00Z,2240
2021-05-15T00:00:00Z,2143
2021-05-14T00:00:00Z,2138
2021-05-13T00:00:00Z,2567
2021-05-12T00:00:00Z,2418
2021-05-11T00:00:00Z,2784
2021-05-10T00:00:00Z,2537
2021-05-09T00:00:00Z,2324
2021-05-08T00:00:00Z,2270
2021-05-07T00:00:00Z,2637
2021-05-06T00:00:00Z,2586
2021-05-05T00:00:00Z,2517
2021-05-04T00:00:00Z,2922
2021-05-03T00:00:00Z,3001
2021-05-02T00:00:00Z,2354
2021-05-01T00:00:00Z,2385
2021-04-30T00:00:00Z,2469
2021-04-29T00:00:00Z,2229
2021-04-28T00:00:00Z,3070
2021-04-27T00:00:00Z,2792
2021-04-26T00:00:00Z,2626
2021-04-25T00:00:00Z,2605
2021-04-24T00:00:00Z,2678
2021-04-23T00:00:00Z,2445
2021-04-22T00:00:00Z,2076
2021-04-21T00:00:00Z,1863
2021-04-20T00:00:00Z,2324
2021-04-19T00:00:00Z,2383
2021-04-18T00:00:00Z,2980
2021-04-17T00:00:00Z,1820
2021-04-16T00:00:00Z,2145
2021-04-15T00:00:00Z,2557
2021-04-14T00:00:00Z,2342
2021-04-13T00:00:00Z,2330
2021-04-12T00:00:00Z,2263
2021-04-11T00:00:00Z,2280
2021-04-10T00:00:00Z,2528
2021-04-09T00:00:00Z,2476
2021-04-08T00:00:00Z,2562
2021-04-07T00:00:00Z,2594
2021-04-06T00:00:00Z,2571
2021-04-05T00:00:00Z,2167
2021-04-04T00:00:00Z,2245
2021-04-03T00:00:00Z,2227
2021-04-02T00:00:00Z,2058
2021-04-01T00:00:00Z,2248
2021-03-31T00:00:00Z,2479
2021-03-30T00:00:00Z,2514
2021-03-29T00:00:00Z,2334
2021-03-28T00:00:00Z,2153
2021-03-27T00:00:00Z,2350
2021-03-26T00:00:00Z,2161
2021-03-25T00:00:00Z,2569
2021-03-24T00:00:00Z,2347
2021-03-23T00:00:00Z,2345
2021-03-22T00:00:00Z,2452
2021-03-21T00:00:00Z,2369
2021-03-20T00:00:00Z,2490
2021-03-19T00:00:00Z,2273
2021-03-18T00:00:00Z,2108
2021-03-17T00:00:00Z,2289
2021-03-16T00:00:00Z,2519
2021-03-15T00:00:00Z,2572
2021-03-14T00:00:00Z,2606
2021-03-13T00:00:00Z,2330
2021-03-12T00:00:00Z,2364
2021-03-11T00:00:00Z,2179
2021-03-10T00:00:00Z,2573
2021-03-09T00:00:00Z,2435
2021-03-08T00:00:00Z,2290
2021-03-07T00:00:00Z,2349
2021-03-06T00:00:00Z,2181
2021-03-05T00:00:00Z,2659
2021-03-04T00:00:00Z,2180
2021-03-03T00:00:00Z,2285
2021-03-02T00:00:00Z,2144
2021-03-01T00:00:00Z,2245
2021-02-28T00:00:00Z,2516
2021-02-27T00:00:00Z,2692
2021-02-26T00:00:00Z,2562
2021-02-25T00:00:00Z,2591
2021-02-24T00:00:00Z,2914
2021-02-23T00:00:00Z,2569
2021-02-22T00:00:00Z,2499
2021-02-21T00:00:00Z,2439
2021-02-20T00:00:00Z,2887
2021-02-19T00:00:00Z,2654
2021-02-18T00:00:00Z,2977
2021-02-17T00:00:00Z,3002
2021-02-16T00:00:00Z,2787
2021-02-15T00:00:00Z,4203
2021-02-14T00:00:00Z,3588
2021-02-13T00:00:00Z,3301
2021-02-12T00:00:00Z,2655
2021-02-11T00:00:00Z,2520
2021-02-10T00:00:00Z,3328
2021-02-09T00:00:00Z,2804
2021-02-08T00:00:00Z,3138
2021-02-07T00:00:00Z,3304
2021-02-06T00:00:00Z,3159
2021-02-05T00:00:00Z,2860
2021-02-04T00:00:00Z,3167
2021-02-03T00:00:00Z,3285
2021-02-02T00:00:00Z,4239
2021-02-01T00:00:00Z,3065
2021-01-31T00:00:00Z,2766
2021-01-30T00:00:00Z,2779
2021-01-29T00:00:00Z,2155
2021-01-28T00:00:00Z,2546
2021-01-27T00:00:00Z,3242
2021-01-26T00:00:00Z,2862
2021-01-25T00:00:00Z,2949
2021-01-24T00:00:00Z,2888
2021-01-23T00:00:00Z,2783
2021-01-22T00:00:00Z,3066
2021-01-21T00:00:00Z,2608
2021-01-20T00:00:00Z,2645
2021-01-19T00:00:00Z,2613
2021-01-18T00:00:00Z,3140
2021-01-17T00:00:00Z,2550
2021-01-16T00:00:00Z,2695
2021-01-15T00:00:00Z,2864
2021-01-14T00:00:00Z,2527
2021-01-13T00:00:00Z,2796
2021-01-12T00:00:00Z,2686
2021-01-11T00:00:00Z,2947
2021-01-10T00:00:00Z,3182
2021-01-09T00:00:00Z,2770
2021-01-08T00:00:00Z,3240
2021-01-07T00:00:00Z,3329
2021-01-06T00:00:00Z,3564
2021-01-05T00:00:00Z,3137
2021-01-04T00:00:00Z,3249
2021-01-03T00:00:00Z,3435
2021-01-02T00:00:00Z,2841
2021-01-01T00:00:00Z,2968
2020-12-31T00:00:00Z,2828
2020-12-30T00:00:00Z,3404
2020-12-29T00:00:00Z,3181
2020-12-28T00:00:00Z,3263
2020-12-27T00:00:00Z,2809
2020-12-26T00:00:00Z,2707
2020-12-25T00:00:00Z,2526
2020-12-24T00:00:00Z,2459
2020-12-23T00:00:00Z,2859
2020-12-22T00:00:00Z,2425
2020-12-21T00:00:00Z,2412
2020-12-20T00:00:00Z,2772
2020-12-19T00:00:00Z,3096
2020-12-18T00:00:00Z,2648
2020-12-17T00:00:00Z,2428
2020-12-16T00:00:00Z,2646
2020-12-15T00:00:00Z,2606
2020-12-14T00:00:00Z,2652
2020-12-13T00:00:00Z,2458
2020-12-12T00:00:00Z,2731
2020-12-11T00:00:00Z,2673
2020-12-10T00:00:00Z,2275
2020-12-09T00:00:00Z,2846
2020-12-08T00:00:00Z,2826
2020-12-07T00:00:00Z,2621
2020-12-06T00:00:00Z,2656
2020-12-05T00:00:00Z,2873
2020-12-04T00:00:00Z,2735
2020-12-03T00:00:00Z,2799
2020-12-02T00:00:00Z,2532
2020-12-01T00:00:00Z,2641
2020-11-30T00:00:00Z,2261
2020-11-29T00:00:00Z,2401
2020-11-28T00:00:00Z,2686
2020-11-27T00:00:00Z,3130
2020-11-26T00:00:00Z,2891
2020-11-25T00:00:00Z,2792
2020-11-24T00:00:00Z,2747
2020-11-23T00:00:00Z,2957
2020-11-22T00:00:00Z,2508
2020-11-21T00:00:00Z,2689
2020-11-20T00:00:00Z,3038
2020-11-19T00:00:00Z,2594
2020-11-18T00:00:00Z,3409
2020-11-17T00:00:00Z,2817
2020-11-16T00:00:00Z,2619
2020-11-15T00:00:00Z,2276
2020-11-14T00:00:00Z,2687
2020-11-13T00:00:00Z,2507
2020-11-12T00:00:00Z,2836
2020-11-11T00:00:00Z,3092
2020-11-10T00:00:00Z,2534
2020-11-09T00:00:00Z,3575
2020-11-08T00:00:00Z,2786
2020-11-07T00:00:00Z,3078
2020-11-06T00:00:00Z,2812
2020-11-05T00:00:00Z,2846
2020-11-04T00:00:00Z,2833
2020-11-03T00:00:00Z,2465
2020-11-02T00:00:00Z,2490
2020-11-01T00:00:00Z,2785
2020-10-31T00:00:00Z,2572
2020-10-30T00:00:00Z,2579
2020-10-29T00:00:00Z,2846
2020-10-28T00:00:00Z,2131
2020-10-27T00:00:00Z,1964
2020-10-26T00:00:00Z,2790
2020-10-25T00:00:00Z,2678
2020-10-24T00:00:00Z,3462
2020-10-23T00:00:00Z,3240
2020-10-22T00:00:00Z,2745
2020-10-21T00:00:00Z,2759
2020-10-20T00:00:00Z,2950
2020-10-19T00:00:00Z,3310
2020-10-18T00:00:00Z,2590
2020-10-17T00:00:00Z,2823
2020-10-16T00:00:00Z,3229
2020-10-15T00:00:00Z,3335
2020-10-14T00:00:00Z,2727
2020-10-13T00:00:00Z,3607
2020-10-12T00:00:00Z,2856
2020-10-11T00:00:00Z,3151
2020-10-10T00:00:00Z,3081
2020-10-09T00:00:00Z,3203
2020-10-08T00:00:00Z,3171
2020-10-07T00:00:00Z,3436
2020-10-06T00:00:00Z,3053
2020-10-05T00:00:00Z,2641
2020-10-04T00:00:00Z,3427
2020-10-03T00:00:00Z,3147
2020-10-02T00:00:00Z,2924
2020-10-01T00:00:00Z,2926
2020-09-30T00:00:00Z,3449
2020-09-29T00:00:00Z,2938
2020-09-28T00:00:00Z,3147
2020-09-27T00:00:00Z,3649
2020-09-26T00:00:00Z,3319
2020-09-25T00:00:00Z,3883
2020-09-24T00:00:00Z,3222
2020-09-23T00:00:00Z,3856
2020-09-22T00:00:00Z,2829
2020-09-21T00:00:00Z,3073
2020-09-20T00:00:00Z,3425
2020-09-19T00:00:00Z,3488
2020-09-18T00:00:00Z,3630
2020-09-17T00:00:00Z,3276
2020-09-16T00:00:00Z,3416
2020-09-15T00:00:00Z,3021
2020-09-14T00:00:00Z,3671
2020-09-13T00:00:00Z,2902
2020-09-12T00:00:00Z,3247
2020-09-11T00:00:00Z,3086
2020-09-10T00:00:00Z,3243
2020-09-09T00:00:00Z,3241
2020-09-08T00:00:00Z,3279
2020-09-07T00:00:00Z,3719
2020-09-06T00:00:00Z,3496
2020-09-05T00:00:00Z,4033
2020-09-04T00:00:00Z,3011
2020-09-03T00:00:00Z,2932
2020-09-02T00:00:00Z,3569
2020-09-01T00:00:00Z,3794
2020-08-31T00:00:00Z,3119
2020-08-30T00:00:00Z,3091
2020-08-29T00:00:00Z,2988
2020-08-28T00:00:00Z,3581
2020-08-27T00:00:00Z,3226
2020-08-26T00:00:00Z,3474
2020-08-25T00:00:00Z,2852
2020-08-24T00:00:00Z,3210
2020-08-23T00:00:00Z,3345
2020-08-22T00:00:00Z,3189
2020-08-21T00:00:00Z,3676
2020-08-20T00:00:00Z,3381
2020-08-19T00:00:00Z,3323
2020-08-18T00:00:00Z,2740
2020-08-17T00:00:00Z,3169
2020-08-16T00:00:00Z,2968
2020-08-15T00:00:00Z,3057
2020-08-14T00:00:00Z,3363
2020-08-13T00:00:00Z,3399
2020-08-12T00:00:00Z,3575
2020-08-11T00:00:00Z,3777
2020-08-10T00:00:00Z,3265
2020-08-09T00:00:00Z,3081
2020-08-08T00:00:00Z,3440
2020-08-07T00:00:00Z,3609
2020-08-06T00:00:00Z,3251
2020-08-05T00:00:00Z,2783
2020-08-04T00:00:00Z,2986
2020-08-03T00:00:00Z,3419
2020-08-02T00:00:00Z,3734
2020-08-01T00:00:00Z,2824
2020-07-31T00:00:00Z,2948
2020-07-30T00:00:00Z,2727
2020-07-29T00:00:00Z,2774
2020-07-28T00:00:00Z,2901
2020-07-27T00:00:00Z,2800
2020-07-26T00:00:00Z,3276
2020-07-25T00:00:00Z,3204
2020-07-24T00:00:00Z,3658
2020-07-23T00:00:00Z,2757
2020-07-22T00:00:00Z,2916
2020-07-21T00:00:00Z,2606
2020-07-20T00:00:00Z,3450
2020-07-19T00:00:00Z,3262
2020-07-18T00:00:00Z,3002
2020-07-17T00:00:00Z,2807
2020-07-16T00:00:00Z,3336
2020-07-15T00:00:00Z,3121
2020-07-14T00:00:00Z,3513
2020-07-13T00:00:00Z,3232
2020-07-12T00:00:00Z,2816
2020-07-11T00:00:00Z,3513
2020-07-10T00:00:00Z,3385
2020-07-09T00:00:00Z,3369
2020-07-08T00:00:00Z,3586
2020-07-07T00:00:00Z,3428
2020-07-06T00:00:00Z,3901
2020-07-05T00:00:00Z,3054
2020-07-04T00:00:00Z,3054
2020-07-03T00:00:00Z,3118
2020-07-02T00:00:00Z,3454
2020-07-01T00:00:00Z,3735
2020-06-30T00:00:00Z,2907
2020-06-29T00:00:00Z,3686
2020-06-28T00:00:00Z,2973
2020-06-27T00:00:00Z,3183
2020-06-26T00:00:00Z,3228
2020-06-25T00:00:00Z,3031
2020-06-24T00:00:00Z,3234
2020-06-23T00:00:00Z,3763
2020-06-22T00:00:00Z,3147
2020-06-21T00:00:00Z,2968
2020-06-20T00:00:00Z,2956
2020-06-19T00:00:00Z,3532
2020-06-18T00:00:00Z,3353
2020-06-17T00:00:00Z,3494
2020-06-16T00:00:00Z,3362
2020-06-15T00:00:00Z,3157
2020-06-14T00:00:00Z,3282
2020-06-13T00:00:00Z,2948
2020-06-12T00:00:00Z,3136
2020-06-11T00:00:00Z,3492
2020-06-10T00:00:00Z,3260
2020-06-09T00:00:00Z,3343
2020-06-08T00:00:00Z,3269
2020-06-07T00:00:00Z,3056
2020-06-06T00:00:00Z,3054
2020-06-05T00:00:00Z,3639
2020-06-04T00:00:00Z,3027
2020-06-03T00:00:00Z,3461
2020-06-02T00:00:00Z,2815
2020-06-01T00:00:00Z,3476
2020-05-31T00:00:00Z,2583
2020-05-30T00:00:00Z,2709
2020-05-29T00:00:00Z,2868
2020-05-28T00:00:00Z,3111
2020-05-27T00:00:00Z,3096
2020-05-26T00:00:00Z,3012
2020-05-25T00:00:00Z,3261
2020-05-24T00:00:00Z,2844
2020-05-23T00:00:00Z,3605
2020-05-22T00:00:00Z,2594
2020-05-21T00:00:00Z,2874
2020-05-20T00:00:00Z,2791
2020-05-19T00:00:00Z,2713
2020-05-18T00:00:00Z,3357
2020-05-17T00:00:00Z,3035
2020-05-16T00:00:00Z,3182
2020-05-15T00:00:00Z,3135
2020-05-14T00:00:00Z,2828
2020-05-13T00:00:00Z,3206
2020-05-12T00:00:00Z,3672
2020-05-11T00:00:00Z,4317
2020-05-10T00:00:00Z,3749
2020-05-09T00:00:00Z,3742
2020-05-08T00:00:00Z,3825
2020-05-07T00:00:00Z,3907
2020-05-06T00:00:00Z,4100
2020-05-05T00:00:00Z,3691
2020-05-04T00:00:00Z,4449
2020-05-03T00:00:00Z,3627
2020-05-02T00:00:00Z,3677
2020-05-01T00:00:00Z,3800
2020-04-30T00:00:00Z,3563
2020-04-29T00:00:00Z,4319
2020-04-28T00:00:00Z,4532
2020-04-27T00:00:00Z,4684
2020-04-26T00:00:00Z,3932
2020-04-25T00:00:00Z,4023
2020-04-24T00:00:00Z,4200
2020-04-23T00:00:00Z,4272
2020-04-22T00:00:00Z,4107
2020-04-21T00:00:00Z,4314
2020-04-20T00:00:00Z,4876
2020-04-19T00:00:00Z,4085
2020-04-18T00:00:00Z,4327
2020-04-17T00:00:00Z,3714
2020-04-16T00:00:00Z,4488
2020-04-15T00:00:00Z,4545
2020-04-14T00:00:00Z,4364
2020-04-13T00:00:00Z,5231
2020-04-12T00:00:00Z,3638
2020-04-11T00:00:00Z,4068
2020-04-10T00:00:00Z,4291
2020-04-09T00:00:00Z,4012
2020-04-08T00:00:00Z,4472
2020-04-07T00:00:00Z,4556
2020-04-06T00:00:00Z,4796
2020-04-05T00:00:00Z,4053
2020-04-04T00:00:00Z,4188
2020-04-03T00:00:00Z,4343
2020-04-02T00:00:00Z,4329
2020-04-01T00:00:00Z,4326
2020-03-31T00:00:00Z,4225
2020-03-30T00:00:00Z,4954
2020-03-29T00:00:00Z,3936
2020-03-28T00:00:00Z,3428
2020-03-27T00:00:00Z,4095
2020-03-26T00:00:00Z,4146
2020-03-25T00:00:00Z,3629
2020-03-24T00:00:00Z,4182
2020-03-23T00:00:00Z,4557
2020-03-22T00:00:00Z,3556
2020-03-21T00:00:00Z,3578
2020-03-20T00:00:00Z,3713
2020-03-19T00:00:00Z,3856
2020-03-18T00:00:00Z,3543
2020-03-17T00:00:00Z,4534
2020-03-16T00:00:00Z,4720
2020-03-15T00:00:00Z,3878
2020-03-14T00:00:00Z,5506
2020-03-13T00:00:00Z,5241
2020-03-12T00:00:00Z,5634
2020-03-11T00:00:00Z,4361
2020-03-10T00:00:00Z,5156
2020-03-09T00:00:00Z,5202
2020-03-08T00:00:00Z,4126
2020-03-07T00:00:00Z,3799
2020-03-06T00:00:00Z,4193
2020-03-05T00:00:00Z,4512
2020-03-04T00:00:00Z,4903
2020-03-03T00:00:00Z,4426
2020-03-02T00:00:00Z,4483
2020-03-01T00:00:00Z,5039
2020-02-29T00:00:00Z,4235
2020-02-28T00:00:00Z,4441
2020-02-27T00:00:00Z,4612
2020-02-26T00:00:00Z,4665
2020-02-25T00:00:00Z,4234
2020-02-24T00:00:00Z,4642
2020-02-23T00:00:00Z,4463
2020-02-22T00:00:00Z,4045
2020-02-21T00:00:00Z,4660
2020-02-20T00:00:00Z,4326
2020-02-19T00:00:00Z,4493
2020-02-18T00:00:00Z,4239
2020-02-17T00:00:00Z,4500
2020-02-16T00:00:00Z,3998
2020-02-15T00:00:00Z,4095
2020-02-14T00:00:00Z,3723
2020-02-13T00:00:00Z,4415
2020-02-12T00:00:00Z,4295
2020-02-11T00:00:00Z,4547
2020-02-10T00:00:00Z,4132
2020-02-09T00:00:00Z,4297
2020-02-08T00:00:00Z,4519
2020-02-07T00:00:00Z,4085
2020-02-06T00:00:00Z,3918
2020-02-05T00:00:00Z,4429
2020-02-04T00:00:00Z,4138
2020-02-03T00:00:00Z,4244
2020-02-02T00:00:00Z,4723
2020-02-01T00:00:00Z,3682
2020-01-31T00:00:00Z,4120
2020-01-30T00:00:00Z,4649
2020-01-29T00:00:00Z,4082
2020-01-28T00:00:00Z,4432
2020-01-27T00:00:00Z,4045
2020-01-26T00:00:00Z,3683
2020-01-25T00:00:00Z,3748
2020-01-24T00:00:00Z,4215
2020-01-23T00:00:00Z,4127
2020-01-22T00:00:00Z,4304
2020-01-21T00:00:00Z,4029
2020-01-20T00:00:00Z,4729
2020-01-19T00:00:00Z,4028
2020-01-18T00:00:00Z,4018
2020-01-17T00:00:00Z,3918
2020-01-16T00:00:00Z,4204
2020-01-15T00:00:00Z,4513
2020-01-14T00:00:00Z,4538
2020-01-13T00:00:00Z,3785
2020-01-12T00:00:00Z,3753
2020-01-11T00:00:00Z,4154
2020-01-10T00:00:00Z,4033
2020-01-09T00:00:00Z,4850
2020-01-08T00:00:00Z,3921
2020-01-07T00:00:00Z,4627
2020-01-06T00:00:00Z,4098
2020-01-05T00:00:00Z,4371
2020-01-04T00:00:00Z,4036
2020-01-03T00:00:00Z,4200
2020-01-02T00:00:00Z,4322
2020-01-01T00:00:00Z,3795
2019-12-31T00:00:00Z,3709
2019-12-30T00:00:00Z,4319
2019-12-29T00:00:00Z,3904
2019-12-28T00:00:00Z,3773
2019-12-27T00:00:00Z,4389
2019-12-26T00:00:00Z,3919
2019-12-25T00:00:00Z,3697
2019-12-24T00:00:00Z,3974
2019-12-23T00:00:00Z,4084
2019-12-22T00:00:00Z,4144
2019-12-21T00:00:00Z,3538
2019-12-20T00:00:00Z,4085
2019-12-19T00:00:00Z,3970
2019-12-18T00:00:00Z,4492
2019-12-17T00:00:00Z,4283
2019-12-16T00:00:00Z,4846
2019-12-15T00:00:00Z,3659
2019-12-14T00:00:00Z,4110
2019-12-13T00:00:00Z,4432
2019-12-12T00:00:00Z,4311
2019-12-11T00:00:00Z,4510
2019-12-10T00:00:00Z,4585
2019-12-09T00:00:00Z,4556
2019-12-08T00:00:00Z,4705
2019-12-07T00:00:00Z,3939
2019-12-06T00:00:00Z,4531
2019-12-05T00:00:00Z,4873
2019-12-04T00:00:00Z,5622
2019-12-03T00:00:00Z,5510
2019-12-02T00:00:00Z,5409
2019-12-01T00:00:00Z,5162
2019-11-30T00:00:00Z,4390
2019-11-29T00:00:00Z,4279
2019-11-28T00:00:00Z,4884
