Datetime,Miner In-House Transactions
2019-09-21T00:00:00Z,812
2019-09-20T00:00:00Z,1162
2019-09-19T00:00:00Z,1058
2019-09-18T00:00:00Z,1037
2019-09-17T00:00:00Z,1048
2019-09-16T00:00:00Z,1072
2019-09-15T00:00:00Z,916
2019-09-14T00:00:00Z,828
2019-09-13T00:00:00Z,824
2019-09-12T00:00:00Z,1166
2019-09-11T00:00:00Z,993
2019-09-10T00:00:00Z,962
2019-09-09T00:00:00Z,1114
2019-09-08T00:00:00Z,812
2019-09-07T00:00:00Z,875
2019-09-06T00:00:00Z,1271
2019-09-05T00:00:00Z,1902
2019-09-04T00:00:00Z,1291
2019-09-03T00:00:00Z,1439
2019-09-02T00:00:00Z,1193
2019-09-01T00:00:00Z,1208
2019-08-31T00:00:00Z,952
2019-08-30T00:00:00Z,1049
2019-08-29T00:00:00Z,1254
2019-08-28T00:00:00Z,1013
2019-08-27T00:00:00Z,1103
2019-08-26T00:00:00Z,1356
2019-08-25T00:00:00Z,847
2019-08-24T00:00:00Z,954
2019-08-23T00:00:00Z,1193
2019-08-22T00:00:00Z,1111
2019-08-21T00:00:00Z,1049
2019-08-20T00:00:00Z,1117
2019-08-19T00:00:00Z,949
2019-08-18T00:00:00Z,767
2019-08-17T00:00:00Z,946
2019-08-16T00:00:00Z,890
2019-08-15T00:00:00Z,1215
2019-08-14T00:00:00Z,955
2019-08-13T00:00:00Z,1013
2019-08-12T00:00:00Z,885
2019-08-11T00:00:00Z,849
2019-08-10T00:00:00Z,985
2019-08-09T00:00:00Z,1126
2019-08-08T00:00:00Z,1156
2019-08-07T00:00:00Z,1063
2019-08-06T00:00:00Z,1272
2019-08-05T00:00:00Z,1234
2019-08-04T00:00:00Z,1401
2019-08-03T00:00:00Z,960
2019-08-02T00:00:00Z,1085
2019-08-01T00:00:00Z,1090
2019-07-31T00:00:00Z,1239
2019-07-30T00:00:00Z,1087
2019-07-29T00:00:00Z,1012
2019-07-28T00:00:00Z,769
2019-07-27T00:00:00Z,812
2019-07-26T00:00:00Z,930
2019-07-25T00:00:00Z,953
2019-07-24T00:00:00Z,951
2019-07-23T00:00:00Z,1159
2019-07-22T00:00:00Z,960
2019-07-21T00:00:00Z,1047
2019-07-20T00:00:00Z,931
2019-07-19T00:00:00Z,975
2019-07-18T00:00:00Z,887
2019-07-17T00:00:00Z,1009
2019-07-16T00:00:00Z,1171
2019-07-15T00:00:00Z,1559
2019-07-14T00:00:00Z,951
2019-07-13T00:00:00Z,850
2019-07-12T00:00:00Z,1124
2019-07-11T00:00:00Z,1093
2019-07-10T00:00:00Z,1091
2019-07-09T00:00:00Z,1035
2019-07-08T00:00:00Z,1232
2019-07-07T00:00:00Z,689
2019-07-06T00:00:00Z,838
2019-07-05T00:00:00Z,1065
2019-07-04T00:00:00Z,1015
2019-07-03T00:00:00Z,1029
2019-07-02T00:00:00Z,951
2019-07-01T00:00:00Z,973
2019-06-30T00:00:00Z,782
2019-06-29T00:00:00Z,1188
2019-06-28T00:00:00Z,1089
2019-06-27T00:00:00Z,1378
2019-06-26T00:00:00Z,1677
2019-06-25T00:00:00Z,1300
2019-06-24T00:00:00Z,1323
2019-06-23T00:00:00Z,1077
2019-06-22T00:00:00Z,1121
2019-06-21T00:00:00Z,970
2019-06-20T00:00:00Z,1090
2019-06-19T00:00:00Z,1398
2019-06-18T00:00:00Z,1468
2019-06-17T00:00:00Z,1227
2019-06-16T00:00:00Z,986
2019-06-15T00:00:00Z,962
2019-06-14T00:00:00Z,1175
2019-06-13T00:00:00Z,966
2019-06-12T00:00:00Z,910
2019-06-11T00:00:00Z,1013
2019-06-10T00:00:00Z,1120
2019-06-09T00:00:00Z,858
2019-06-08T00:00:00Z,745
2019-06-07T00:00:00Z,789
2019-06-06T00:00:00Z,1092
2019-06-05T00:00:00Z,1238
2019-06-04T00:00:00Z,1190
2019-06-03T00:00:00Z,1160
2019-06-02T00:00:00Z,1031
2019-06-01T00:00:00Z,911
2019-05-31T00:00:00Z,1181
2019-05-30T00:00:00Z,1194
2019-05-29T00:00:00Z,1210
2019-05-28T00:00:00Z,1157
2019-05-27T00:00:00Z,1097
2019-05-26T00:00:00Z,731
2019-05-25T00:00:00Z,803
2019-05-24T00:00:00Z,933
2019-05-23T00:00:00Z,911
2019-05-22T00:00:00Z,948
2019-05-21T00:00:00Z,942
2019-05-20T00:00:00Z,1069
2019-05-19T00:00:00Z,951
2019-05-18T00:00:00Z,808
2019-05-17T00:00:00Z,967
2019-05-16T00:00:00Z,985
2019-05-15T00:00:00Z,1127
2019-05-14T00:00:00Z,1264
2019-05-13T00:00:00Z,1464
2019-05-12T00:00:00Z,1046
2019-05-11T00:00:00Z,1194
2019-05-10T00:00:00Z,1187
2019-05-09T00:00:00Z,1099
2019-05-08T00:00:00Z,1160
2019-05-07T00:00:00Z,1002
2019-05-06T00:00:00Z,1098
2019-05-05T00:00:00Z,965
2019-05-04T00:00:00Z,981
2019-05-03T00:00:00Z,995
2019-05-02T00:00:00Z,732
2019-05-01T00:00:00Z,847
2019-04-30T00:00:00Z,1015
2019-04-29T00:00:00Z,875
2019-04-28T00:00:00Z,727
2019-04-27T00:00:00Z,881
2019-04-26T00:00:00Z,1140
2019-04-25T00:00:00Z,956
2019-04-24T00:00:00Z,1102
2019-04-23T00:00:00Z,903
2019-04-22T00:00:00Z,907
2019-04-21T00:00:00Z,835
2019-04-20T00:00:00Z,833
2019-04-19T00:00:00Z,848
2019-04-18T00:00:00Z,747
2019-04-17T00:00:00Z,768
2019-04-16T00:00:00Z,796
2019-04-15T00:00:00Z,929
2019-04-14T00:00:00Z,604
2019-04-13T00:00:00Z,728
2019-04-12T00:00:00Z,738
2019-04-11T00:00:00Z,773
2019-04-10T00:00:00Z,871
2019-04-09T00:00:00Z,830
2019-04-08T00:00:00Z,975
2019-04-07T00:00:00Z,706
2019-04-06T00:00:00Z,805
2019-04-05T00:00:00Z,773
2019-04-04T00:00:00Z,969
2019-04-03T00:00:00Z,1046
2019-04-02T00:00:00Z,1125
2019-04-01T00:00:00Z,836
2019-03-31T00:00:00Z,799
2019-03-30T00:00:00Z,751
2019-03-29T00:00:00Z,782
2019-03-28T00:00:00Z,912
2019-03-27T00:00:00Z,1033
2019-03-26T00:00:00Z,804
2019-03-25T00:00:00Z,963
2019-03-24T00:00:00Z,597
2019-03-23T00:00:00Z,687
2019-03-22T00:00:00Z,735
2019-03-21T00:00:00Z,817
2019-03-20T00:00:00Z,792
2019-03-19T00:00:00Z,703
2019-03-18T00:00:00Z,754
2019-03-17T00:00:00Z,601
2019-03-16T00:00:00Z,710
2019-03-15T00:00:00Z,804
2019-03-14T00:00:00Z,740
2019-03-13T00:00:00Z,722
2019-03-12T00:00:00Z,783
2019-03-11T00:00:00Z,751
2019-03-10T00:00:00Z,481
2019-03-09T00:00:00Z,587
2019-03-08T00:00:00Z,761
2019-03-07T00:00:00Z,696
2019-03-06T00:00:00Z,811
2019-03-05T00:00:00Z,823
2019-03-04T00:00:00Z,802
2019-03-03T00:00:00Z,636
2019-03-02T00:00:00Z,587
2019-03-01T00:00:00Z,689
2019-02-28T00:00:00Z,858
2019-02-27T00:00:00Z,741
2019-02-26T00:00:00Z,692
2019-02-25T00:00:00Z,690
2019-02-24T00:00:00Z,658
2019-02-23T00:00:00Z,682
2019-02-22T00:00:00Z,672
2019-02-21T00:00:00Z,632
2019-02-20T00:00:00Z,805
2019-02-19T00:00:00Z,793
2019-02-18T00:00:00Z,784
2019-02-17T00:00:00Z,481
2019-02-16T00:00:00Z,509
2019-02-15T00:00:00Z,558
2019-02-14T00:00:00Z,538
2019-02-13T00:00:00Z,614
2019-02-12T00:00:00Z,470
2019-02-11T00:00:00Z,537
2019-02-10T00:00:00Z,502
2019-02-09T00:00:00Z,502
2019-02-08T00:00:00Z,496
2019-02-07T00:00:00Z,501
2019-02-06T00:00:00Z,439
2019-02-05T00:00:00Z,470
2019-02-04T00:00:00Z,509
2019-02-03T00:00:00Z,498
2019-02-02T00:00:00Z,535
2019-02-01T00:00:00Z,692
2019-01-31T00:00:00Z,673
2019-01-30T00:00:00Z,618
2019-01-29T00:00:00Z,905
2019-01-28T00:00:00Z,764
2019-01-27T00:00:00Z,493
2019-01-26T00:00:00Z,540
2019-01-25T00:00:00Z,542
2019-01-24T00:00:00Z,610
2019-01-23T00:00:00Z,557
2019-01-22T00:00:00Z,643
2019-01-21T00:00:00Z,697
2019-01-20T00:00:00Z,844
2019-01-19T00:00:00Z,1413
2019-01-18T00:00:00Z,507
2019-01-17T00:00:00Z,458
2019-01-16T00:00:00Z,484
2019-01-15T00:00:00Z,511
2019-01-14T00:00:00Z,461
2019-01-13T00:00:00Z,365
2019-01-12T00:00:00Z,403
2019-01-11T00:00:00Z,469
2019-01-10T00:00:00Z,513
2019-01-09T00:00:00Z,507
2019-01-08T00:00:00Z,530
2019-01-07T00:00:00Z,692
2019-01-06T00:00:00Z,409
2019-01-05T00:00:00Z,419
2019-01-04T00:00:00Z,501
2019-01-03T00:00:00Z,478
2019-01-02T00:00:00Z,453
2019-01-01T00:00:00Z,330
2018-12-31T00:00:00Z,419
2018-12-30T00:00:00Z,384
2018-12-29T00:00:00Z,474
2018-12-28T00:00:00Z,468
2018-12-27T00:00:00Z,482
2018-12-26T00:00:00Z,409
2018-12-25T00:00:00Z,384
2018-12-24T00:00:00Z,469
2018-12-23T00:00:00Z,395
2018-12-22T00:00:00Z,381
2018-12-21T00:00:00Z,500
2018-12-20T00:00:00Z,573
2018-12-19T00:00:00Z,697
2018-12-18T00:00:00Z,517
2018-12-17T00:00:00Z,492
2018-12-16T00:00:00Z,294
2018-12-15T00:00:00Z,426
2018-12-14T00:00:00Z,428
2018-12-13T00:00:00Z,466
2018-12-12T00:00:00Z,461
2018-12-11T00:00:00Z,442
2018-12-10T00:00:00Z,445
2018-12-09T00:00:00Z,349
2018-12-08T00:00:00Z,427
2018-12-07T00:00:00Z,493
2018-12-06T00:00:00Z,565
2018-12-05T00:00:00Z,529
2018-12-04T00:00:00Z,481
2018-12-03T00:00:00Z,401
2018-12-02T00:00:00Z,334
2018-12-01T00:00:00Z,432
2018-11-30T00:00:00Z,489
2018-11-29T00:00:00Z,445
2018-11-28T00:00:00Z,463
2018-11-27T00:00:00Z,498
2018-11-26T00:00:00Z,463
2018-11-25T00:00:00Z,395
2018-11-24T00:00:00Z,385
2018-11-23T00:00:00Z,454
2018-11-22T00:00:00Z,508
2018-11-21T00:00:00Z,385
2018-11-20T00:00:00Z,537
2018-11-19T00:00:00Z,403
2018-11-18T00:00:00Z,321
2018-11-17T00:00:00Z,322
2018-11-16T00:00:00Z,368
2018-11-15T00:00:00Z,535
2018-11-14T00:00:00Z,329
2018-11-13T00:00:00Z,326
2018-11-12T00:00:00Z,428
2018-11-11T00:00:00Z,308
2018-11-10T00:00:00Z,324
2018-11-09T00:00:00Z,368
2018-11-08T00:00:00Z,413
2018-11-07T00:00:00Z,411
2018-11-06T00:00:00Z,493
2018-11-05T00:00:00Z,560
2018-11-04T00:00:00Z,375
2018-11-03T00:00:00Z,332
2018-11-02T00:00:00Z,534
2018-11-01T00:00:00Z,455
2018-10-31T00:00:00Z,475
2018-10-30T00:00:00Z,512
2018-10-29T00:00:00Z,464
2018-10-28T00:00:00Z,373
2018-10-27T00:00:00Z,324
2018-10-26T00:00:00Z,428
2018-10-25T00:00:00Z,450
2018-10-24T00:00:00Z,424
2018-10-23T00:00:00Z,470
2018-10-22T00:00:00Z,385
2018-10-21T00:00:00Z,288
2018-10-20T00:00:00Z,278
2018-10-19T00:00:00Z,367
2018-10-18T00:00:00Z,462
2018-10-17T00:00:00Z,431
2018-10-16T00:00:00Z,714
2018-10-15T00:00:00Z,482
2018-10-14T00:00:00Z,357
2018-10-13T00:00:00Z,363
2018-10-12T00:00:00Z,451
2018-10-11T00:00:00Z,538
2018-10-10T00:00:00Z,654
2018-10-09T00:00:00Z,474
2018-10-08T00:00:00Z,486
2018-10-07T00:00:00Z,330
2018-10-06T00:00:00Z,349
2018-10-05T00:00:00Z,392
2018-10-04T00:00:00Z,367
2018-10-03T00:00:00Z,343
2018-10-02T00:00:00Z,421
2018-10-01T00:00:00Z,446
2018-09-30T00:00:00Z,402
2018-09-29T00:00:00Z,394
2018-09-28T00:00:00Z,501
2018-09-27T00:00:00Z,434
2018-09-26T00:00:00Z,436
2018-09-25T00:00:00Z,409
2018-09-24T00:00:00Z,405
2018-09-23T00:00:00Z,349
2018-09-22T00:00:00Z,370
2018-09-21T00:00:00Z,519
2018-09-20T00:00:00Z,429
2018-09-19T00:00:00Z,412
2018-09-18T00:00:00Z,413
2018-09-17T00:00:00Z,410
2018-09-16T00:00:00Z,299
2018-09-15T00:00:00Z,395
2018-09-14T00:00:00Z,581
2018-09-13T00:00:00Z,425
2018-09-12T00:00:00Z,461
2018-09-11T00:00:00Z,428
2018-09-10T00:00:00Z,433
2018-09-09T00:00:00Z,337
2018-09-08T00:00:00Z,376
2018-09-07T00:00:00Z,383
2018-09-06T00:00:00Z,520
2018-09-05T00:00:00Z,507
2018-09-04T00:00:00Z,504
2018-09-03T00:00:00Z,482
2018-09-02T00:00:00Z,442
2018-09-01T00:00:00Z,438
2018-08-31T00:00:00Z,573
2018-08-30T00:00:00Z,547
2018-08-29T00:00:00Z,616
2018-08-28T00:00:00Z,585
2018-08-27T00:00:00Z,517
2018-08-26T00:00:00Z,398
2018-08-25T00:00:00Z,444
2018-08-24T00:00:00Z,536
2018-08-23T00:00:00Z,553
2018-08-22T00:00:00Z,673
2018-08-21T00:00:00Z,480
2018-08-20T00:00:00Z,589
2018-08-19T00:00:00Z,380
2018-08-18T00:00:00Z,357
2018-08-17T00:00:00Z,463
2018-08-16T00:00:00Z,508
2018-08-15T00:00:00Z,611
2018-08-14T00:00:00Z,529
2018-08-13T00:00:00Z,553
2018-08-12T00:00:00Z,401
2018-08-11T00:00:00Z,449
2018-08-10T00:00:00Z,532
2018-08-09T00:00:00Z,515
2018-08-08T00:00:00Z,612
2018-08-07T00:00:00Z,591
2018-08-06T00:00:00Z,518
2018-08-05T00:00:00Z,389
2018-08-04T00:00:00Z,467
2018-08-03T00:00:00Z,656
2018-08-02T00:00:00Z,612
2018-08-01T00:00:00Z,671
2018-07-31T00:00:00Z,1084
2018-07-30T00:00:00Z,917
2018-07-29T00:00:00Z,671
2018-07-28T00:00:00Z,657
2018-07-27T00:00:00Z,801
2018-07-26T00:00:00Z,824
2018-07-25T00:00:00Z,803
2018-07-24T00:00:00Z,912
2018-07-23T00:00:00Z,804
2018-07-22T00:00:00Z,525
2018-07-21T00:00:00Z,549
2018-07-20T00:00:00Z,745
2018-07-19T00:00:00Z,698
2018-07-18T00:00:00Z,780
2018-07-17T00:00:00Z,818
2018-07-16T00:00:00Z,630
2018-07-15T00:00:00Z,768
2018-07-14T00:00:00Z,546
2018-07-13T00:00:00Z,598
2018-07-12T00:00:00Z,592
2018-07-11T00:00:00Z,609
2018-07-10T00:00:00Z,695
2018-07-09T00:00:00Z,613
2018-07-08T00:00:00Z,539
2018-07-07T00:00:00Z,458
2018-07-06T00:00:00Z,568
2018-07-05T00:00:00Z,614
2018-07-04T00:00:00Z,705
2018-07-03T00:00:00Z,615
2018-07-02T00:00:00Z,627
2018-07-01T00:00:00Z,413
2018-06-30T00:00:00Z,689
2018-06-29T00:00:00Z,783
2018-06-28T00:00:00Z,690
2018-06-27T00:00:00Z,621
2018-06-26T00:00:00Z,553
2018-06-25T00:00:00Z,639
2018-06-24T00:00:00Z,466
2018-06-23T00:00:00Z,434
2018-06-22T00:00:00Z,621
2018-06-21T00:00:00Z,615
2018-06-20T00:00:00Z,578
2018-06-19T00:00:00Z,579
2018-06-18T00:00:00Z,429
2018-06-17T00:00:00Z,320
2018-06-16T00:00:00Z,402
2018-06-15T00:00:00Z,580
2018-06-14T00:00:00Z,581
2018-06-13T00:00:00Z,571
2018-06-12T00:00:00Z,637
2018-06-11T00:00:00Z,619
2018-06-10T00:00:00Z,540
2018-06-09T00:00:00Z,580
2018-06-08T00:00:00Z,708
2018-06-07T00:00:00Z,696
2018-06-06T00:00:00Z,788
2018-06-05T00:00:00Z,832
2018-06-04T00:00:00Z,666
2018-06-03T00:00:00Z,519
2018-06-02T00:00:00Z,477
2018-06-01T00:00:00Z,673
2018-05-31T00:00:00Z,822
2018-05-30T00:00:00Z,676
2018-05-29T00:00:00Z,643
2018-05-28T00:00:00Z,615
2018-05-27T00:00:00Z,429
2018-05-26T00:00:00Z,422
2018-05-25T00:00:00Z,563
2018-05-24T00:00:00Z,645
2018-05-23T00:00:00Z,683
2018-05-22T00:00:00Z,619
2018-05-21T00:00:00Z,588
2018-05-20T00:00:00Z,484
2018-05-19T00:00:00Z,521
2018-05-18T00:00:00Z,661
2018-05-17T00:00:00Z,640
2018-05-16T00:00:00Z,702
2018-05-15T00:00:00Z,781
2018-05-14T00:00:00Z,751
2018-05-13T00:00:00Z,490
2018-05-12T00:00:00Z,560
2018-05-11T00:00:00Z,775
2018-05-10T00:00:00Z,799
2018-05-09T00:00:00Z,1127
2018-05-08T00:00:00Z,1020
2018-05-07T00:00:00Z,1294
2018-05-06T00:00:00Z,698
2018-05-05T00:00:00Z,1010
2018-05-04T00:00:00Z,1644
2018-05-03T00:00:00Z,2252
2018-05-02T00:00:00Z,936
2018-05-01T00:00:00Z,632
2018-04-30T00:00:00Z,667
2018-04-29T00:00:00Z,607
2018-04-28T00:00:00Z,640
2018-04-27T00:00:00Z,942
2018-04-26T00:00:00Z,988
2018-04-25T00:00:00Z,1166
2018-04-24T00:00:00Z,955
2018-04-23T00:00:00Z,865
2018-04-22T00:00:00Z,585
2018-04-21T00:00:00Z,752
2018-04-20T00:00:00Z,855
2018-04-19T00:00:00Z,912
2018-04-18T00:00:00Z,661
2018-04-17T00:00:00Z,672
2018-04-16T00:00:00Z,684
2018-04-15T00:00:00Z,704
2018-04-14T00:00:00Z,541
2018-04-13T00:00:00Z,1145
2018-04-12T00:00:00Z,1267
2018-04-11T00:00:00Z,752
2018-04-10T00:00:00Z,674
2018-04-09T00:00:00Z,563
2018-04-08T00:00:00Z,417
2018-04-07T00:00:00Z,425
2018-04-06T00:00:00Z,439
2018-04-05T00:00:00Z,449
2018-04-04T00:00:00Z,507
2018-04-03T00:00:00Z,502
2018-04-02T00:00:00Z,460
2018-04-01T00:00:00Z,446
2018-03-31T00:00:00Z,411
2018-03-30T00:00:00Z,509
2018-03-29T00:00:00Z,554
2018-03-28T00:00:00Z,409
2018-03-27T00:00:00Z,426
2018-03-26T00:00:00Z,484
2018-03-25T00:00:00Z,372
2018-03-24T00:00:00Z,395
2018-03-23T00:00:00Z,420
2018-03-22T00:00:00Z,464
2018-03-21T00:00:00Z,444
2018-03-20T00:00:00Z,460
2018-03-19T00:00:00Z,805
2018-03-18T00:00:00Z,850
2018-03-17T00:00:00Z,855
2018-03-16T00:00:00Z,879
2018-03-15T00:00:00Z,856
2018-03-14T00:00:00Z,771
2018-03-13T00:00:00Z,549
2018-03-12T00:00:00Z,496
2018-03-11T00:00:00Z,523
2018-03-10T00:00:00Z,350
2018-03-09T00:00:00Z,426
2018-03-08T00:00:00Z,420
2018-03-07T00:00:00Z,390
2018-03-06T00:00:00Z,444
2018-03-05T00:00:00Z,405
2018-03-04T00:00:00Z,366
2018-03-03T00:00:00Z,401
2018-03-02T00:00:00Z,500
2018-03-01T00:00:00Z,464
2018-02-28T00:00:00Z,386
2018-02-27T00:00:00Z,442
2018-02-26T00:00:00Z,411
2018-02-25T00:00:00Z,388
2018-02-24T00:00:00Z,346
2018-02-23T00:00:00Z,472
2018-02-22T00:00:00Z,418
2018-02-21T00:00:00Z,445
2018-02-20T00:00:00Z,423
2018-02-19T00:00:00Z,412
2018-02-18T00:00:00Z,586
2018-02-17T00:00:00Z,431
2018-02-16T00:00:00Z,338
2018-02-15T00:00:00Z,351
2018-02-14T00:00:00Z,393
2018-02-13T00:00:00Z,329
2018-02-12T00:00:00Z,342
2018-02-11T00:00:00Z,328
2018-02-10T00:00:00Z,340
2018-02-09T00:00:00Z,407
2018-02-08T00:00:00Z,365
2018-02-07T00:00:00Z,401
2018-02-06T00:00:00Z,766
2018-02-05T00:00:00Z,492
2018-02-04T00:00:00Z,539
2018-02-03T00:00:00Z,431
2018-02-02T00:00:00Z,412
2018-02-01T00:00:00Z,451
2018-01-31T00:00:00Z,472
2018-01-30T00:00:00Z,509
2018-01-29T00:00:00Z,436
2018-01-28T00:00:00Z,461
2018-01-27T00:00:00Z,399
2018-01-26T00:00:00Z,473
2018-01-25T00:00:00Z,506
2018-01-24T00:00:00Z,474
2018-01-23T00:00:00Z,530
2018-01-22T00:00:00Z,625
2018-01-21T00:00:00Z,947
2018-01-20T00:00:00Z,804
2018-01-19T00:00:00Z,659
2018-01-18T00:00:00Z,987
2018-01-17T00:00:00Z,1076
2018-01-16T00:00:00Z,1028
2018-01-15T00:00:00Z,869
2018-01-14T00:00:00Z,739
2018-01-13T00:00:00Z,889
2018-01-12T00:00:00Z,1043
2018-01-11T00:00:00Z,996
2018-01-10T00:00:00Z,1081
2018-01-09T00:00:00Z,1273
2018-01-08T00:00:00Z,1774
2018-01-07T00:00:00Z,2224
2018-01-06T00:00:00Z,1208
2018-01-05T00:00:00Z,771
2018-01-04T00:00:00Z,671
2018-01-03T00:00:00Z,1145
2018-01-02T00:00:00Z,1219
2018-01-01T00:00:00Z,826
2017-12-31T00:00:00Z,889
2017-12-30T00:00:00Z,1012
2017-12-29T00:00:00Z,1111
2017-12-28T00:00:00Z,1059
2017-12-27T00:00:00Z,1394
2017-12-26T00:00:00Z,1417
2017-12-25T00:00:00Z,1441
2017-12-24T00:00:00Z,1497
2017-12-23T00:00:00Z,4066
2017-12-22T00:00:00Z,1168
2017-12-21T00:00:00Z,1158
2017-12-20T00:00:00Z,1723
2017-12-19T00:00:00Z,1420
2017-12-18T00:00:00Z,2370
2017-12-17T00:00:00Z,1906
2017-12-16T00:00:00Z,1917
2017-12-15T00:00:00Z,1906
2017-12-14T00:00:00Z,1909
2017-12-13T00:00:00Z,2475
2017-12-12T00:00:00Z,2537
2017-12-11T00:00:00Z,2084
2017-12-10T00:00:00Z,1709
2017-12-09T00:00:00Z,2142
2017-12-08T00:00:00Z,2957
2017-12-07T00:00:00Z,2346
2017-12-06T00:00:00Z,1975
2017-12-05T00:00:00Z,1816
2017-12-04T00:00:00Z,1820
2017-12-03T00:00:00Z,1351
2017-12-02T00:00:00Z,1294
2017-12-01T00:00:00Z,1875
2017-11-30T00:00:00Z,2766
2017-11-29T00:00:00Z,2577
2017-11-28T00:00:00Z,2127
2017-11-27T00:00:00Z,1983
2017-11-26T00:00:00Z,1406
2017-11-25T00:00:00Z,1350
2017-11-24T00:00:00Z,1550
2017-11-23T00:00:00Z,1519
2017-11-22T00:00:00Z,3166
2017-11-21T00:00:00Z,1802
2017-11-20T00:00:00Z,4032
2017-11-19T00:00:00Z,1219
2017-11-18T00:00:00Z,1077
2017-11-17T00:00:00Z,1640
2017-11-16T00:00:00Z,1611
2017-11-15T00:00:00Z,1482
2017-11-14T00:00:00Z,1039
2017-11-13T00:00:00Z,1404
2017-11-12T00:00:00Z,1147
2017-11-11T00:00:00Z,1018
2017-11-10T00:00:00Z,1391
2017-11-09T00:00:00Z,1394
2017-11-08T00:00:00Z,1691
2017-11-07T00:00:00Z,1326
2017-11-06T00:00:00Z,1208
2017-11-05T00:00:00Z,1178
2017-11-04T00:00:00Z,1140
2017-11-03T00:00:00Z,1583
2017-11-02T00:00:00Z,1899
2017-11-01T00:00:00Z,1601
2017-10-31T00:00:00Z,1411
2017-10-30T00:00:00Z,1430
2017-10-29T00:00:00Z,1020
2017-10-28T00:00:00Z,692
2017-10-27T00:00:00Z,1079
2017-10-26T00:00:00Z,1218
2017-10-25T00:00:00Z,1345
2017-10-24T00:00:00Z,1484
2017-10-23T00:00:00Z,1521
2017-10-22T00:00:00Z,1073
2017-10-21T00:00:00Z,1479
2017-10-20T00:00:00Z,1261
2017-10-19T00:00:00Z,1279
2017-10-18T00:00:00Z,1612
2017-10-17T00:00:00Z,1334
2017-10-16T00:00:00Z,1249
2017-10-15T00:00:00Z,1137
2017-10-14T00:00:00Z,1225
2017-10-13T00:00:00Z,1755
2017-10-12T00:00:00Z,1526
2017-10-11T00:00:00Z,1351
2017-10-10T00:00:00Z,1488
2017-10-09T00:00:00Z,1721
2017-10-08T00:00:00Z,1007
2017-10-07T00:00:00Z,834
2017-10-06T00:00:00Z,1065
2017-10-05T00:00:00Z,1203
2017-10-04T00:00:00Z,1086
2017-10-03T00:00:00Z,1205
2017-10-02T00:00:00Z,1321
2017-10-01T00:00:00Z,877
2017-09-30T00:00:00Z,1320
2017-09-29T00:00:00Z,1337
2017-09-28T00:00:00Z,1603
2017-09-27T00:00:00Z,2026
2017-09-26T00:00:00Z,3104
2017-09-25T00:00:00Z,1385
2017-09-24T00:00:00Z,899
2017-09-23T00:00:00Z,1037
2017-09-22T00:00:00Z,1216
2017-09-21T00:00:00Z,1858
2017-09-20T00:00:00Z,1250
2017-09-19T00:00:00Z,2649
2017-09-18T00:00:00Z,2201
2017-09-17T00:00:00Z,2630
2017-09-16T00:00:00Z,2597
2017-09-15T00:00:00Z,2754
2017-09-14T00:00:00Z,2285
2017-09-13T00:00:00Z,1619
2017-09-12T00:00:00Z,2146
2017-09-11T00:00:00Z,1877
2017-09-10T00:00:00Z,1471
2017-09-09T00:00:00Z,1501
2017-09-08T00:00:00Z,2216
2017-09-07T00:00:00Z,1810
2017-09-06T00:00:00Z,1955
2017-09-05T00:00:00Z,2498
2017-09-04T00:00:00Z,2164
2017-09-03T00:00:00Z,1082
2017-09-02T00:00:00Z,1411
2017-09-01T00:00:00Z,1869
2017-08-31T00:00:00Z,2116
2017-08-30T00:00:00Z,1820
2017-08-29T00:00:00Z,1552
2017-08-28T00:00:00Z,1206
2017-08-27T00:00:00Z,1207
2017-08-26T00:00:00Z,911
2017-08-25T00:00:00Z,1018
2017-08-24T00:00:00Z,1081
2017-08-23T00:00:00Z,1525
2017-08-22T00:00:00Z,1025
2017-08-21T00:00:00Z,1257
2017-08-20T00:00:00Z,841
2017-08-19T00:00:00Z,1259
2017-08-18T00:00:00Z,1801
2017-08-17T00:00:00Z,5939
2017-08-16T00:00:00Z,2161
2017-08-15T00:00:00Z,2184
2017-08-14T00:00:00Z,1419
2017-08-13T00:00:00Z,2436
2017-08-12T00:00:00Z,3533
2017-08-11T00:00:00Z,2047
2017-08-10T00:00:00Z,1124
2017-08-09T00:00:00Z,1216
2017-08-08T00:00:00Z,1363
2017-08-07T00:00:00Z,1376
2017-08-06T00:00:00Z,963
2017-08-05T00:00:00Z,1681
2017-08-04T00:00:00Z,1145
2017-08-03T00:00:00Z,1614
2017-08-02T00:00:00Z,988
2017-08-01T00:00:00Z,1293
2017-07-31T00:00:00Z,913
2017-07-30T00:00:00Z,935
2017-07-29T00:00:00Z,951
2017-07-28T00:00:00Z,1434
2017-07-27T00:00:00Z,1020
2017-07-26T00:00:00Z,946
2017-07-25T00:00:00Z,1401
2017-07-24T00:00:00Z,982
2017-07-23T00:00:00Z,818
2017-07-22T00:00:00Z,937
2017-07-21T00:00:00Z,1276
2017-07-20T00:00:00Z,1265
2017-07-19T00:00:00Z,1494
2017-07-18T00:00:00Z,1227
2017-07-17T00:00:00Z,1195
2017-07-16T00:00:00Z,1054
2017-07-15T00:00:00Z,1268
2017-07-14T00:00:00Z,1127
2017-07-13T00:00:00Z,1383
2017-07-12T00:00:00Z,1533
2017-07-11T00:00:00Z,1724
2017-07-10T00:00:00Z,1426
2017-07-09T00:00:00Z,953
2017-07-08T00:00:00Z,1163
