Datetime,Exchange to Miner Flow (Total)
2022-10-04T00:00:00Z,339.10272487
2022-10-03T00:00:00Z,413.76877147
2022-10-02T00:00:00Z,191.55390267
2022-10-01T00:00:00Z,412.98699746
2022-09-30T00:00:00Z,474.31630216
2022-09-29T00:00:00Z,543.7030084
2022-09-28T00:00:00Z,263.13411184
2022-09-27T00:00:00Z,245.41944607
2022-09-26T00:00:00Z,216.66682985
2022-09-25T00:00:00Z,136.81647919
2022-09-24T00:00:00Z,224.13804063
2022-09-23T00:00:00Z,627.58071172
2022-09-22T00:00:00Z,543.02388987
2022-09-21T00:00:00Z,584.53578364
2022-09-20T00:00:00Z,294.67284027
2022-09-19T00:00:00Z,422.52458525
2022-09-18T00:00:00Z,275.57530968
2022-09-17T00:00:00Z,85.36228381
2022-09-16T00:00:00Z,1303.54908718
2022-09-15T00:00:00Z,282.34020797
2022-09-14T00:00:00Z,325.23974954
2022-09-13T00:00:00Z,433.19851909
2022-09-12T00:00:00Z,289.52922056
2022-09-11T00:00:00Z,233.85113836
2022-09-10T00:00:00Z,233.14033012
2022-09-09T00:00:00Z,247.0414626
2022-09-08T00:00:00Z,232.51454714
2022-09-07T00:00:00Z,430.41483733
2022-09-06T00:00:00Z,792.6229441
2022-09-05T00:00:00Z,491.5309558
2022-09-04T00:00:00Z,308.93647889
2022-09-03T00:00:00Z,83.05338819
2022-09-02T00:00:00Z,383.46697903
2022-09-01T00:00:00Z,373.22962555
2022-08-31T00:00:00Z,244.40894879
2022-08-30T00:00:00Z,304.77524374
2022-08-29T00:00:00Z,166.56004138
2022-08-28T00:00:00Z,495.97842064
2022-08-27T00:00:00Z,1123.10623956
2022-08-26T00:00:00Z,583.45578226
2022-08-25T00:00:00Z,461.7480487
2022-08-24T00:00:00Z,481.10198309
2022-08-23T00:00:00Z,298.134058
2022-08-22T00:00:00Z,395.82655569
2022-08-21T00:00:00Z,1233.37199262
2022-08-20T00:00:00Z,456.44544314
2022-08-19T00:00:00Z,544.21231652
2022-08-18T00:00:00Z,564.28766943
2022-08-17T00:00:00Z,212.34144041
2022-08-16T00:00:00Z,190.72289294
2022-08-15T00:00:00Z,236.79108122
2022-08-14T00:00:00Z,120.50053825
2022-08-13T00:00:00Z,265.4412803
2022-08-12T00:00:00Z,277.54419219
2022-08-11T00:00:00Z,369.32783657
2022-08-10T00:00:00Z,342.31986448
2022-08-09T00:00:00Z,997.86450626
2022-08-08T00:00:00Z,434.16962965
2022-08-07T00:00:00Z,108.61409668
2022-08-06T00:00:00Z,146.18501858
2022-08-05T00:00:00Z,240.76294467
2022-08-04T00:00:00Z,349.29615093
2022-08-03T00:00:00Z,192.5318831
2022-08-02T00:00:00Z,422.43207861
2022-08-01T00:00:00Z,435.43543689
2022-07-31T00:00:00Z,172.54718788
2022-07-30T00:00:00Z,365.67687514
2022-07-29T00:00:00Z,324.22247035
2022-07-28T00:00:00Z,982.75334984
2022-07-27T00:00:00Z,2076.08046583
2022-07-26T00:00:00Z,454.89597342
2022-07-25T00:00:00Z,408.27820254
2022-07-24T00:00:00Z,1129.55100807
2022-07-23T00:00:00Z,241.46512225
2022-07-22T00:00:00Z,483.81432492
2022-07-21T00:00:00Z,392.0869487
2022-07-20T00:00:00Z,520.61767071
2022-07-19T00:00:00Z,796.24646185
2022-07-18T00:00:00Z,1295.57068183
2022-07-17T00:00:00Z,169.84489637
2022-07-16T00:00:00Z,227.63720452
2022-07-15T00:00:00Z,267.16116302
2022-07-14T00:00:00Z,85.6901498
2022-07-13T00:00:00Z,226.75795225
2022-07-12T00:00:00Z,241.03179449
2022-07-11T00:00:00Z,153.60770883
2022-07-10T00:00:00Z,125.99625149
2022-07-09T00:00:00Z,1014.25891365
2022-07-08T00:00:00Z,219.36850746
2022-07-07T00:00:00Z,846.53724596
2022-07-06T00:00:00Z,135.38445209
2022-07-05T00:00:00Z,378.30055117
2022-07-04T00:00:00Z,151.1342028
2022-07-03T00:00:00Z,174.51031439
2022-07-02T00:00:00Z,139.18439611
2022-07-01T00:00:00Z,292.58409602
2022-06-30T00:00:00Z,233.78096315
2022-06-29T00:00:00Z,185.9604098
2022-06-28T00:00:00Z,171.43727274
2022-06-27T00:00:00Z,231.25576242
2022-06-26T00:00:00Z,150.04294459
2022-06-25T00:00:00Z,103.01957351
2022-06-24T00:00:00Z,190.24492495
2022-06-23T00:00:00Z,158.35083724
2022-06-22T00:00:00Z,220.53562922
2022-06-21T00:00:00Z,257.67093596
2022-06-20T00:00:00Z,469.3673729
2022-06-19T00:00:00Z,128.67525779
2022-06-18T00:00:00Z,347.31242449
2022-06-17T00:00:00Z,303.36021409
2022-06-16T00:00:00Z,461.59507896
2022-06-15T00:00:00Z,1046.91505836
2022-06-14T00:00:00Z,938.8491898
2022-06-13T00:00:00Z,477.29844379
2022-06-12T00:00:00Z,229.77991517
2022-06-11T00:00:00Z,159.10419199
2022-06-10T00:00:00Z,108.98477964
2022-06-09T00:00:00Z,172.12941535
2022-06-08T00:00:00Z,161.5218836
2022-06-07T00:00:00Z,172.143909
2022-06-06T00:00:00Z,309.17613671
2022-06-05T00:00:00Z,67.37478451
2022-06-04T00:00:00Z,33.6524846
2022-06-03T00:00:00Z,184.23232459
2022-06-02T00:00:00Z,429.73402089
2022-06-01T00:00:00Z,496.36579107
2022-05-31T00:00:00Z,90.65029256
2022-05-30T00:00:00Z,322.47474694
2022-05-29T00:00:00Z,56.1181854
2022-05-28T00:00:00Z,158.81283194
2022-05-27T00:00:00Z,339.26966461
2022-05-26T00:00:00Z,177.15783197
2022-05-25T00:00:00Z,127.03999745
2022-05-24T00:00:00Z,939.5267843
2022-05-23T00:00:00Z,1729.44759945
2022-05-22T00:00:00Z,166.40511006
2022-05-21T00:00:00Z,266.93496448
2022-05-20T00:00:00Z,522.49696546
2022-05-19T00:00:00Z,303.96363126
2022-05-18T00:00:00Z,244.30140573
2022-05-17T00:00:00Z,1518.71763579
2022-05-16T00:00:00Z,524.72513739
2022-05-15T00:00:00Z,105.52075971
2022-05-14T00:00:00Z,271.00631113
2022-05-13T00:00:00Z,286.37457446
2022-05-12T00:00:00Z,436.49769126
2022-05-11T00:00:00Z,3734.12796337
2022-05-10T00:00:00Z,513.70159142
2022-05-09T00:00:00Z,365.14706435
2022-05-08T00:00:00Z,336.54765998
2022-05-07T00:00:00Z,123.98358068
2022-05-06T00:00:00Z,275.75908361
2022-05-05T00:00:00Z,817.49631625
2022-05-04T00:00:00Z,332.60734184
2022-05-03T00:00:00Z,255.57359965
2022-05-02T00:00:00Z,157.87238331
2022-05-01T00:00:00Z,109.67861795
2022-04-30T00:00:00Z,194.49212546
2022-04-29T00:00:00Z,171.72903799
2022-04-28T00:00:00Z,102.48650961
2022-04-27T00:00:00Z,143.88688629
2022-04-26T00:00:00Z,224.57721129
2022-04-25T00:00:00Z,457.2172394
2022-04-24T00:00:00Z,100.72165153
2022-04-23T00:00:00Z,62.95517055
2022-04-22T00:00:00Z,131.36903611
2022-04-21T00:00:00Z,130.92837182
2022-04-20T00:00:00Z,192.70560918
2022-04-19T00:00:00Z,1129.65022569
2022-04-18T00:00:00Z,178.2300022
2022-04-17T00:00:00Z,33.24424122
2022-04-16T00:00:00Z,176.90985621
2022-04-15T00:00:00Z,92.64887502
2022-04-14T00:00:00Z,650.71578716
2022-04-13T00:00:00Z,466.63075392
2022-04-12T00:00:00Z,178.42484644
2022-04-11T00:00:00Z,254.64088239
2022-04-10T00:00:00Z,84.98582019
2022-04-09T00:00:00Z,25.18524978
2022-04-08T00:00:00Z,174.71463004
2022-04-07T00:00:00Z,199.64158831
2022-04-06T00:00:00Z,81.63909444
2022-04-05T00:00:00Z,70.2620498
2022-04-04T00:00:00Z,214.85656331
2022-04-03T00:00:00Z,137.25028979
2022-04-02T00:00:00Z,1252.23196825
2022-04-01T00:00:00Z,874.33836321
2022-03-31T00:00:00Z,204.10767575
2022-03-30T00:00:00Z,105.48450357
2022-03-29T00:00:00Z,528.20408457
2022-03-28T00:00:00Z,256.69843194
2022-03-27T00:00:00Z,37.13670424
2022-03-26T00:00:00Z,266.51301455
2022-03-25T00:00:00Z,308.57744066
2022-03-24T00:00:00Z,722.77128302
2022-03-23T00:00:00Z,67.84919364
2022-03-22T00:00:00Z,290.96472538
2022-03-21T00:00:00Z,118.04899531
2022-03-20T00:00:00Z,223.24030284
2022-03-19T00:00:00Z,177.60216942
2022-03-18T00:00:00Z,264.88351905
2022-03-17T00:00:00Z,435.21561125
2022-03-16T00:00:00Z,302.17279202
2022-03-15T00:00:00Z,537.81696278
2022-03-14T00:00:00Z,743.99126444
2022-03-13T00:00:00Z,16.48562151
2022-03-12T00:00:00Z,636.22096243
2022-03-11T00:00:00Z,52.81138218
2022-03-10T00:00:00Z,89.13980678
2022-03-09T00:00:00Z,38.50100879
2022-03-08T00:00:00Z,114.55241098
2022-03-07T00:00:00Z,137.37365151
2022-03-06T00:00:00Z,133.63690622
2022-03-05T00:00:00Z,110.66925447
2022-03-04T00:00:00Z,236.8970113
2022-03-03T00:00:00Z,210.00290408
2022-03-02T00:00:00Z,322.51268983
2022-03-01T00:00:00Z,405.12837298
2022-02-28T00:00:00Z,220.71688216
2022-02-27T00:00:00Z,29.99290221
2022-02-26T00:00:00Z,33.09631623
2022-02-25T00:00:00Z,252.01247315
2022-02-24T00:00:00Z,395.40747025
2022-02-23T00:00:00Z,66.51336757
2022-02-22T00:00:00Z,68.8213427
2022-02-21T00:00:00Z,77.10220101
2022-02-20T00:00:00Z,270.81892329
2022-02-19T00:00:00Z,55.67657835
2022-02-18T00:00:00Z,373.73267201
2022-02-17T00:00:00Z,264.08356248
2022-02-16T00:00:00Z,272.43044781
2022-02-15T00:00:00Z,40.69264391
2022-02-14T00:00:00Z,679.67615099
2022-02-13T00:00:00Z,11.58365418
2022-02-12T00:00:00Z,45.38373633
2022-02-11T00:00:00Z,84.87618658
2022-02-10T00:00:00Z,318.72765785
2022-02-09T00:00:00Z,397.7517436
2022-02-08T00:00:00Z,155.00676767
2022-02-07T00:00:00Z,80.78282913
2022-02-06T00:00:00Z,4.69334281
2022-02-05T00:00:00Z,520.03549899
2022-02-04T00:00:00Z,142.28311129
2022-02-03T00:00:00Z,47.6819003
2022-02-02T00:00:00Z,308.48836149
2022-02-01T00:00:00Z,293.3156785
2022-01-31T00:00:00Z,386.83287602
2022-01-30T00:00:00Z,1314.55888795
2022-01-29T00:00:00Z,934.21370975
2022-01-28T00:00:00Z,133.52754678
2022-01-27T00:00:00Z,483.42709043
2022-01-26T00:00:00Z,338.46632167
2022-01-25T00:00:00Z,38.72491804
2022-01-24T00:00:00Z,162.65759216
2022-01-23T00:00:00Z,286.70574889
2022-01-22T00:00:00Z,421.21130965
2022-01-21T00:00:00Z,310.64536946
2022-01-20T00:00:00Z,230.48647437
2022-01-19T00:00:00Z,503.25681538
2022-01-18T00:00:00Z,446.75484955
2022-01-17T00:00:00Z,311.0357972
2022-01-16T00:00:00Z,320.47354491
2022-01-15T00:00:00Z,224.07792172
2022-01-14T00:00:00Z,182.53603144
2022-01-13T00:00:00Z,46.85811417
2022-01-12T00:00:00Z,80.56509919
2022-01-11T00:00:00Z,70.80555074
2022-01-10T00:00:00Z,129.01391761
2022-01-09T00:00:00Z,24.34536344
2022-01-08T00:00:00Z,71.65746182
2022-01-07T00:00:00Z,130.17164973
2022-01-06T00:00:00Z,106.26901257
2022-01-05T00:00:00Z,180.57669065
2022-01-04T00:00:00Z,376.58803176
2022-01-03T00:00:00Z,61.06668662
2022-01-02T00:00:00Z,23.92574911
2022-01-01T00:00:00Z,19.09947997
2021-12-31T00:00:00Z,114.90296431
2021-12-30T00:00:00Z,447.39042954
2021-12-29T00:00:00Z,104.82557073
2021-12-28T00:00:00Z,50.29887966
2021-12-27T00:00:00Z,22.10929934
2021-12-26T00:00:00Z,88.91089728
2021-12-25T00:00:00Z,79.95896411
2021-12-24T00:00:00Z,267.23290913
2021-12-23T00:00:00Z,54.33939054
2021-12-22T00:00:00Z,120.64841667
2021-12-21T00:00:00Z,137.16662522
2021-12-20T00:00:00Z,298.00556468
2021-12-19T00:00:00Z,13.70732744
2021-12-18T00:00:00Z,84.63501012
2021-12-17T00:00:00Z,117.05451799
2021-12-16T00:00:00Z,87.24980898
2021-12-15T00:00:00Z,238.36218384
2021-12-14T00:00:00Z,132.56591131
2021-12-13T00:00:00Z,206.55174877
2021-12-12T00:00:00Z,25.75319391
2021-12-11T00:00:00Z,59.61499106
2021-12-10T00:00:00Z,204.60059188
2021-12-09T00:00:00Z,381.1281408
2021-12-08T00:00:00Z,572.08490421
2021-12-07T00:00:00Z,972.77247993
2021-12-06T00:00:00Z,609.78205483
2021-12-05T00:00:00Z,199.55592175
2021-12-04T00:00:00Z,721.02966853
2021-12-03T00:00:00Z,74.30775302
2021-12-02T00:00:00Z,231.55684546
2021-12-01T00:00:00Z,137.85965465
2021-11-30T00:00:00Z,52.4084941
2021-11-29T00:00:00Z,593.08096457
2021-11-28T00:00:00Z,23.65035602
2021-11-27T00:00:00Z,36.06828392
2021-11-26T00:00:00Z,237.6509702
2021-11-25T00:00:00Z,99.33637352
2021-11-24T00:00:00Z,120.86919303
2021-11-23T00:00:00Z,213.34170509
2021-11-22T00:00:00Z,1045.51850606
2021-11-21T00:00:00Z,119.63687944
2021-11-20T00:00:00Z,31.42479529
2021-11-19T00:00:00Z,157.99623858
2021-11-18T00:00:00Z,136.85372375
2021-11-17T00:00:00Z,210.14911637
2021-11-16T00:00:00Z,171.27589213
2021-11-15T00:00:00Z,268.75278384
2021-11-14T00:00:00Z,9.42099309
2021-11-13T00:00:00Z,21.12948278
2021-11-12T00:00:00Z,130.45650649
2021-11-11T00:00:00Z,227.47799933
2021-11-10T00:00:00Z,132.21760788
2021-11-09T00:00:00Z,124.38938261
2021-11-08T00:00:00Z,388.67764874
2021-11-07T00:00:00Z,37.83706491
2021-11-06T00:00:00Z,22.14023144
2021-11-05T00:00:00Z,27.27589094
2021-11-04T00:00:00Z,96.09792912
2021-11-03T00:00:00Z,513.52767265
2021-11-02T00:00:00Z,53.33410778
2021-11-01T00:00:00Z,109.1476835
2021-10-31T00:00:00Z,103.99718209
2021-10-30T00:00:00Z,171.35784882
2021-10-29T00:00:00Z,2698.1181777
2021-10-28T00:00:00Z,1264.52543438
2021-10-27T00:00:00Z,87.40773191
2021-10-26T00:00:00Z,148.44921242
2021-10-25T00:00:00Z,110.44294251
2021-10-24T00:00:00Z,16.36510786
2021-10-23T00:00:00Z,52.24217416
2021-10-22T00:00:00Z,144.06168297
2021-10-21T00:00:00Z,139.66360649
2021-10-20T00:00:00Z,91.60069043
2021-10-19T00:00:00Z,50.63509607
2021-10-18T00:00:00Z,901.01284586
2021-10-17T00:00:00Z,24.30137754
2021-10-16T00:00:00Z,47.05370616
2021-10-15T00:00:00Z,97.64780056
2021-10-14T00:00:00Z,2045.18037924
2021-10-13T00:00:00Z,1155.35273828
2021-10-12T00:00:00Z,118.6355356
2021-10-11T00:00:00Z,243.87968925
2021-10-10T00:00:00Z,21.01569694
2021-10-09T00:00:00Z,357.10387804
2021-10-08T00:00:00Z,105.518516
2021-10-07T00:00:00Z,142.38671231
2021-10-06T00:00:00Z,192.51922507
2021-10-05T00:00:00Z,217.67383652
2021-10-04T00:00:00Z,283.37596037
2021-10-03T00:00:00Z,1291.11500679
2021-10-02T00:00:00Z,214.67141329
2021-10-01T00:00:00Z,120.46686242
2021-09-30T00:00:00Z,84.21422205
2021-09-29T00:00:00Z,452.32911536
2021-09-28T00:00:00Z,160.39966697
2021-09-27T00:00:00Z,480.31407767
2021-09-26T00:00:00Z,367.84628349
2021-09-25T00:00:00Z,131.6902646
2021-09-24T00:00:00Z,305.15016323
2021-09-23T00:00:00Z,56.40557069
2021-09-22T00:00:00Z,55.98768467
2021-09-21T00:00:00Z,151.70934056
2021-09-20T00:00:00Z,243.55114115
2021-09-19T00:00:00Z,88.16973554
2021-09-18T00:00:00Z,28.09251729
2021-09-17T00:00:00Z,97.93280383
2021-09-16T00:00:00Z,124.12781078
2021-09-15T00:00:00Z,186.15169822
2021-09-14T00:00:00Z,180.26430042
2021-09-13T00:00:00Z,168.18641293
2021-09-12T00:00:00Z,435.06177439
2021-09-11T00:00:00Z,85.17564566
2021-09-10T00:00:00Z,110.17441692
2021-09-09T00:00:00Z,89.44932366
2021-09-08T00:00:00Z,214.65217316
2021-09-07T00:00:00Z,618.49779043
2021-09-06T00:00:00Z,673.78069442
2021-09-05T00:00:00Z,17.87518514
2021-09-04T00:00:00Z,188.92817727
2021-09-03T00:00:00Z,255.28192244
2021-09-02T00:00:00Z,540.63428352
2021-09-01T00:00:00Z,293.18760405
2021-08-31T00:00:00Z,64.83590292
2021-08-30T00:00:00Z,194.72856959
2021-08-29T00:00:00Z,21.63698603
2021-08-28T00:00:00Z,53.19447675
2021-08-27T00:00:00Z,643.26468831
2021-08-26T00:00:00Z,760.43500446
2021-08-25T00:00:00Z,27.24889533
2021-08-24T00:00:00Z,79.08014747
2021-08-23T00:00:00Z,194.43993918
2021-08-22T00:00:00Z,10.89719701
2021-08-21T00:00:00Z,49.43779891
2021-08-20T00:00:00Z,123.0855513
2021-08-19T00:00:00Z,43.70119536
2021-08-18T00:00:00Z,133.19624403
2021-08-17T00:00:00Z,71.41842847
2021-08-16T00:00:00Z,97.84340973
2021-08-15T00:00:00Z,23.87071057
2021-08-14T00:00:00Z,60.20514442
2021-08-13T00:00:00Z,78.60136257
2021-08-12T00:00:00Z,468.46397968
2021-08-11T00:00:00Z,305.79417366
2021-08-10T00:00:00Z,101.40540053
2021-08-09T00:00:00Z,165.47984474
2021-08-08T00:00:00Z,56.70185492
2021-08-07T00:00:00Z,145.15320562
2021-08-06T00:00:00Z,119.97414667
2021-08-05T00:00:00Z,82.2731008
2021-08-04T00:00:00Z,87.14094683
2021-08-03T00:00:00Z,190.70177119
2021-08-02T00:00:00Z,150.70087603
2021-08-01T00:00:00Z,46.77414098
2021-07-31T00:00:00Z,1431.39358618
2021-07-30T00:00:00Z,94.45386465
2021-07-29T00:00:00Z,196.09425032
2021-07-28T00:00:00Z,1843.68527273
2021-07-27T00:00:00Z,60.62086877
2021-07-26T00:00:00Z,393.10467936
2021-07-25T00:00:00Z,78.19774502
2021-07-24T00:00:00Z,44.63052763
2021-07-23T00:00:00Z,192.43123061
2021-07-22T00:00:00Z,40.61271687
2021-07-21T00:00:00Z,478.92266389
2021-07-20T00:00:00Z,139.04174116
2021-07-19T00:00:00Z,104.28102915
2021-07-18T00:00:00Z,31.0115007
2021-07-17T00:00:00Z,21.74391896
2021-07-16T00:00:00Z,386.93364986
2021-07-15T00:00:00Z,95.36833349
2021-07-14T00:00:00Z,193.56430975
2021-07-13T00:00:00Z,1289.31878621
2021-07-12T00:00:00Z,207.6211125
2021-07-11T00:00:00Z,22.71548082
2021-07-10T00:00:00Z,153.09217956
2021-07-09T00:00:00Z,111.53329683
2021-07-08T00:00:00Z,223.93117937
2021-07-07T00:00:00Z,67.26987859
2021-07-06T00:00:00Z,524.74655207
2021-07-05T00:00:00Z,132.50178541
2021-07-04T00:00:00Z,16.46980962
2021-07-03T00:00:00Z,25.71242476
2021-07-02T00:00:00Z,443.60636107
2021-07-01T00:00:00Z,379.43240265
2021-06-30T00:00:00Z,111.85557692
2021-06-29T00:00:00Z,146.00656187
2021-06-28T00:00:00Z,177.40117153
2021-06-27T00:00:00Z,27.09092179
2021-06-26T00:00:00Z,602.19992179
2021-06-25T00:00:00Z,204.60233772
2021-06-24T00:00:00Z,439.79451927
2021-06-23T00:00:00Z,132.59790102
2021-06-22T00:00:00Z,716.76135355
2021-06-21T00:00:00Z,806.15156315
2021-06-20T00:00:00Z,122.85026534
2021-06-19T00:00:00Z,40.65356544
2021-06-18T00:00:00Z,110.47290674
2021-06-17T00:00:00Z,332.61508699
2021-06-16T00:00:00Z,958.73317526
2021-06-15T00:00:00Z,320.19765119
2021-06-14T00:00:00Z,325.97301895
2021-06-13T00:00:00Z,154.37292538
2021-06-12T00:00:00Z,186.63243054
2021-06-11T00:00:00Z,430.47319389
2021-06-10T00:00:00Z,489.56930312
2021-06-09T00:00:00Z,137.72392589
2021-06-08T00:00:00Z,518.25542232
2021-06-07T00:00:00Z,261.88973869
2021-06-06T00:00:00Z,115.11642915
2021-06-05T00:00:00Z,164.09777486
2021-06-04T00:00:00Z,159.01994482
2021-06-03T00:00:00Z,129.12489397
2021-06-02T00:00:00Z,59.78310742
2021-06-01T00:00:00Z,291.32910445
2021-05-31T00:00:00Z,75.71321819
2021-05-30T00:00:00Z,96.35650224
2021-05-29T00:00:00Z,75.96877755
2021-05-28T00:00:00Z,383.87696367
2021-05-27T00:00:00Z,462.94702675
2021-05-26T00:00:00Z,387.64883565
2021-05-25T00:00:00Z,200.20855484
2021-05-24T00:00:00Z,358.27029481
2021-05-23T00:00:00Z,871.12640254
2021-05-22T00:00:00Z,764.34741012
2021-05-21T00:00:00Z,685.27105262
2021-05-20T00:00:00Z,1050.79675805
2021-05-19T00:00:00Z,2247.57885926
2021-05-18T00:00:00Z,246.82025688
2021-05-17T00:00:00Z,338.063217
2021-05-16T00:00:00Z,558.89349674
2021-05-15T00:00:00Z,93.57410242
2021-05-14T00:00:00Z,249.4709913
2021-05-13T00:00:00Z,394.4506692
2021-05-12T00:00:00Z,284.38703705
2021-05-11T00:00:00Z,268.02870006
2021-05-10T00:00:00Z,334.68999953
2021-05-09T00:00:00Z,1476.18049512
2021-05-08T00:00:00Z,359.88608083
2021-05-07T00:00:00Z,1017.02869367
2021-05-06T00:00:00Z,116.82839804
2021-05-05T00:00:00Z,341.32078299
2021-05-04T00:00:00Z,113.74794258
2021-05-03T00:00:00Z,137.44256955
2021-05-02T00:00:00Z,117.49079243
2021-05-01T00:00:00Z,89.30164208
2021-04-30T00:00:00Z,245.77891558
2021-04-29T00:00:00Z,495.20925994
2021-04-28T00:00:00Z,212.97531827
2021-04-27T00:00:00Z,362.1309634
2021-04-26T00:00:00Z,173.58724682
2021-04-25T00:00:00Z,173.65251826
2021-04-24T00:00:00Z,132.98649492
2021-04-23T00:00:00Z,693.1383467
2021-04-22T00:00:00Z,292.78977625
2021-04-21T00:00:00Z,149.64601272
2021-04-20T00:00:00Z,311.8651061
2021-04-19T00:00:00Z,512.44993772
2021-04-18T00:00:00Z,662.18705345
2021-04-17T00:00:00Z,175.53972153
2021-04-16T00:00:00Z,542.93838897
2021-04-15T00:00:00Z,419.37977639
2021-04-14T00:00:00Z,115.42830105
2021-04-13T00:00:00Z,462.82189783
2021-04-12T00:00:00Z,244.2008833
2021-04-11T00:00:00Z,114.92843203
2021-04-10T00:00:00Z,111.93967239
2021-04-09T00:00:00Z,226.89809579
2021-04-08T00:00:00Z,158.38354725
2021-04-07T00:00:00Z,467.84216478
2021-04-06T00:00:00Z,219.25537671
2021-04-05T00:00:00Z,476.5332696
2021-04-04T00:00:00Z,142.22988208
2021-04-03T00:00:00Z,180.73156957
2021-04-02T00:00:00Z,423.51360416
2021-04-01T00:00:00Z,213.77501945
2021-03-31T00:00:00Z,358.88409486
2021-03-30T00:00:00Z,1446.65995917
2021-03-29T00:00:00Z,331.72140841
2021-03-28T00:00:00Z,67.02743084
2021-03-27T00:00:00Z,708.9507586
2021-03-26T00:00:00Z,124.24178241
2021-03-25T00:00:00Z,183.77811816
2021-03-24T00:00:00Z,148.29479516
2021-03-23T00:00:00Z,396.79646032
2021-03-22T00:00:00Z,494.21161787
2021-03-21T00:00:00Z,115.03806536
2021-03-20T00:00:00Z,136.1297097
2021-03-19T00:00:00Z,179.82739923
2021-03-18T00:00:00Z,123.27825668
2021-03-17T00:00:00Z,318.41434826
2021-03-16T00:00:00Z,445.09629576
2021-03-15T00:00:00Z,277.56436847
2021-03-14T00:00:00Z,67.96922619
2021-03-13T00:00:00Z,487.63247358
2021-03-12T00:00:00Z,124.95184241
2021-03-11T00:00:00Z,453.27947831
2021-03-10T00:00:00Z,311.85452282
2021-03-09T00:00:00Z,647.62905143
2021-03-08T00:00:00Z,724.08641598
2021-03-07T00:00:00Z,504.37799924
2021-03-06T00:00:00Z,82.62188165
2021-03-05T00:00:00Z,376.20245802
2021-03-04T00:00:00Z,223.24191288
2021-03-03T00:00:00Z,178.37995577
2021-03-02T00:00:00Z,134.57726773
2021-03-01T00:00:00Z,655.62888408
2021-02-28T00:00:00Z,210.10636267
2021-02-27T00:00:00Z,138.38378483
2021-02-26T00:00:00Z,475.98033907
2021-02-25T00:00:00Z,265.23095102
2021-02-24T00:00:00Z,487.87293657
2021-02-23T00:00:00Z,480.77413291
2021-02-22T00:00:00Z,1076.17985534
2021-02-21T00:00:00Z,105.59325057
2021-02-20T00:00:00Z,187.51350401
2021-02-19T00:00:00Z,484.47188906
2021-02-18T00:00:00Z,197.62232481
2021-02-17T00:00:00Z,159.35093388
2021-02-16T00:00:00Z,305.82270985
2021-02-15T00:00:00Z,209.90746559
2021-02-14T00:00:00Z,93.15371254
2021-02-13T00:00:00Z,167.40257769
2021-02-12T00:00:00Z,151.38245096
2021-02-11T00:00:00Z,650.75057038
2021-02-10T00:00:00Z,561.16588002
2021-02-09T00:00:00Z,960.88839542
2021-02-08T00:00:00Z,168.77524431
2021-02-07T00:00:00Z,200.70316997
2021-02-06T00:00:00Z,114.94654064
2021-02-05T00:00:00Z,129.9115333
2021-02-04T00:00:00Z,172.55211994
2021-02-03T00:00:00Z,163.45953958
2021-02-02T00:00:00Z,370.6234432
2021-02-01T00:00:00Z,581.69721183
2021-01-31T00:00:00Z,137.94438048
2021-01-30T00:00:00Z,240.18264785
2021-01-29T00:00:00Z,360.11612746
2021-01-28T00:00:00Z,807.93769457
2021-01-27T00:00:00Z,305.62342533
2021-01-26T00:00:00Z,114.50520644
2021-01-25T00:00:00Z,193.39287525
2021-01-24T00:00:00Z,113.29511108
2021-01-23T00:00:00Z,180.50451052
2021-01-22T00:00:00Z,388.1839724
2021-01-21T00:00:00Z,216.39517772
2021-01-20T00:00:00Z,447.00003427
2021-01-19T00:00:00Z,1355.85277955
2021-01-18T00:00:00Z,837.70054039
2021-01-17T00:00:00Z,188.33901369
2021-01-16T00:00:00Z,181.89183561
2021-01-15T00:00:00Z,565.5647283
2021-01-14T00:00:00Z,550.89330179
2021-01-13T00:00:00Z,224.89314257
2021-01-12T00:00:00Z,708.74259479
2021-01-11T00:00:00Z,1051.10322016
2021-01-10T00:00:00Z,114.47254411
2021-01-09T00:00:00Z,106.18535472
2021-01-08T00:00:00Z,256.50096693
2021-01-07T00:00:00Z,446.01870248
2021-01-06T00:00:00Z,352.46885616
2021-01-05T00:00:00Z,703.16673227
2021-01-04T00:00:00Z,899.92032454
2021-01-03T00:00:00Z,345.71293232
2021-01-02T00:00:00Z,510.62022013
2021-01-01T00:00:00Z,130.84846189
2020-12-31T00:00:00Z,328.16355176
2020-12-30T00:00:00Z,146.31311794
2020-12-29T00:00:00Z,571.96165501
2020-12-28T00:00:00Z,1166.80307045
2020-12-27T00:00:00Z,245.18715794
2020-12-26T00:00:00Z,399.26453502
2020-12-25T00:00:00Z,1708.02733323
2020-12-24T00:00:00Z,213.92026372
2020-12-23T00:00:00Z,2023.41360034
2020-12-22T00:00:00Z,956.03850372
2020-12-21T00:00:00Z,267.02465127
2020-12-20T00:00:00Z,170.45731242
2020-12-19T00:00:00Z,265.7100738
2020-12-18T00:00:00Z,2378.5516324
2020-12-17T00:00:00Z,399.50290769
2020-12-16T00:00:00Z,255.51922365
2020-12-15T00:00:00Z,169.75327675
2020-12-14T00:00:00Z,263.8651542
2020-12-13T00:00:00Z,178.48858652
2020-12-12T00:00:00Z,229.41323239
2020-12-11T00:00:00Z,286.48533719
2020-12-10T00:00:00Z,380.71738735
