Datetime,Miner Reserve
2022-02-05T00:00:00Z,1851077.22460186
2022-02-04T00:00:00Z,1851167.29706367
2022-02-03T00:00:00Z,1851062.00682342
2022-02-02T00:00:00Z,1850948.80332311
2022-02-01T00:00:00Z,1850768.58531197
2022-01-31T00:00:00Z,1850950.0871418
2022-01-30T00:00:00Z,1850971.05794049
2022-01-29T00:00:00Z,1850335.3505475
2022-01-28T00:00:00Z,1849371.24372584
2022-01-27T00:00:00Z,1849334.78540964
2022-01-26T00:00:00Z,1849619.95133048
2022-01-25T00:00:00Z,1849642.99876013
2022-01-24T00:00:00Z,1850121.16290893
2022-01-23T00:00:00Z,1850051.80195766
2022-01-22T00:00:00Z,1849800.8055642
2022-01-21T00:00:00Z,1850032.43131046
2022-01-20T00:00:00Z,1850160.86750923
2022-01-19T00:00:00Z,1850089.6336221
2022-01-18T00:00:00Z,1849455.70688229
2022-01-17T00:00:00Z,1849877.06897822
2022-01-16T00:00:00Z,1849909.31178419
2022-01-15T00:00:00Z,1849290.33964973
2022-01-14T00:00:00Z,1849245.64995651
2022-01-13T00:00:00Z,1848778.24178547
2022-01-12T00:00:00Z,1849264.50906567
2022-01-11T00:00:00Z,1849353.12482015
2022-01-10T00:00:00Z,1848742.17344785
2022-01-09T00:00:00Z,1848746.18385701
2022-01-08T00:00:00Z,1849007.92308376
2022-01-07T00:00:00Z,1848902.49210017
2022-01-06T00:00:00Z,1848761.34705201
2022-01-05T00:00:00Z,1843105.53148548
2022-01-04T00:00:00Z,1843070.95132369
2022-01-03T00:00:00Z,1842599.94849382
2022-01-02T00:00:00Z,1842733.2178844
2022-01-01T00:00:00Z,1842917.24787991
2021-12-31T00:00:00Z,1842588.38572919
2021-12-30T00:00:00Z,1842647.60663495
2021-12-29T00:00:00Z,1842406.60280431
2021-12-28T00:00:00Z,1842309.70521218
2021-12-27T00:00:00Z,1842357.15942872
2021-12-26T00:00:00Z,1842721.40566655
2021-12-25T00:00:00Z,1842781.0038899
2021-12-24T00:00:00Z,1842834.40209498
2021-12-23T00:00:00Z,1842415.22153548
2021-12-22T00:00:00Z,1842365.29456281
2021-12-21T00:00:00Z,1842588.56658991
2021-12-20T00:00:00Z,1842581.77402569
2021-12-19T00:00:00Z,1842603.68368351
2021-12-18T00:00:00Z,1842405.92307925
2021-12-17T00:00:00Z,1842358.50080154
2021-12-16T00:00:00Z,1842248.04292009
2021-12-15T00:00:00Z,1842269.48900556
2021-12-14T00:00:00Z,1841812.67357857
2021-12-13T00:00:00Z,1841852.01485341
2021-12-12T00:00:00Z,1841824.24603963
2021-12-11T00:00:00Z,1841746.02242529
2021-12-10T00:00:00Z,1843246.59753128
2021-12-09T00:00:00Z,1841720.58459695
2021-12-08T00:00:00Z,1841464.78884877
2021-12-07T00:00:00Z,1841210.45831759
2021-12-06T00:00:00Z,1841023.71334603
2021-12-05T00:00:00Z,1840475.92741584
2021-12-04T00:00:00Z,1840413.01380579
2021-12-03T00:00:00Z,1840828.40190441
2021-12-02T00:00:00Z,1840138.74916645
2021-12-01T00:00:00Z,1840005.87105084
2021-11-30T00:00:00Z,1840036.29347879
2021-11-29T00:00:00Z,1840313.25486132
2021-11-28T00:00:00Z,1839675.09799764
2021-11-27T00:00:00Z,1839604.23537676
2021-11-26T00:00:00Z,1839432.44945916
2021-11-25T00:00:00Z,1839566.46361807
2021-11-24T00:00:00Z,1839528.02212935
2021-11-23T00:00:00Z,1839573.93251954
2021-11-22T00:00:00Z,1837485.20524637
2021-11-21T00:00:00Z,1836590.45455737
2021-11-20T00:00:00Z,1836588.6826186
2021-11-19T00:00:00Z,1836551.74716852
2021-11-18T00:00:00Z,1836441.21714641
2021-11-17T00:00:00Z,1836459.4749773
2021-11-16T00:00:00Z,1836221.79216245
2021-11-15T00:00:00Z,1835783.95272928
2021-11-14T00:00:00Z,1835689.39340934
2021-11-13T00:00:00Z,1835907.08405715
2021-11-12T00:00:00Z,1835811.84448925
2021-11-11T00:00:00Z,1837253.12495864
2021-11-10T00:00:00Z,1837161.77576908
2021-11-09T00:00:00Z,1838057.42152821
2021-11-08T00:00:00Z,1838266.34733904
2021-11-07T00:00:00Z,1838470.88550117
2021-11-06T00:00:00Z,1838215.65202556
2021-11-05T00:00:00Z,1838153.29885325
2021-11-04T00:00:00Z,1838169.33047332
2021-11-03T00:00:00Z,1838110.46045539
2021-11-02T00:00:00Z,1837655.22392314
2021-11-01T00:00:00Z,1837708.94074489
2021-10-31T00:00:00Z,1837806.37305044
2021-10-30T00:00:00Z,1837821.02937751
2021-10-29T00:00:00Z,1838043.78269192
2021-10-28T00:00:00Z,1838245.44553448
2021-10-27T00:00:00Z,1837665.35165518
2021-10-26T00:00:00Z,1837899.57691097
2021-10-25T00:00:00Z,1837634.38191198
2021-10-24T00:00:00Z,1835677.18048748
2021-10-23T00:00:00Z,1835457.64897214
2021-10-22T00:00:00Z,1835710.71872495
2021-10-21T00:00:00Z,1835362.9257337
2021-10-20T00:00:00Z,1835633.2770959
2021-10-19T00:00:00Z,1835881.17879428
2021-10-18T00:00:00Z,1836151.31084788
2021-10-17T00:00:00Z,1836292.41346799
2021-10-16T00:00:00Z,1836148.64698788
2021-10-15T00:00:00Z,1835967.03578697
2021-10-14T00:00:00Z,1836400.15025201
2021-10-13T00:00:00Z,1836142.83266302
2021-10-12T00:00:00Z,1836465.78341153
2021-10-11T00:00:00Z,1837802.9704016
2021-10-10T00:00:00Z,1837912.47466334
2021-10-09T00:00:00Z,1837828.88094218
2021-10-08T00:00:00Z,1835994.356838
2021-10-07T00:00:00Z,1836204.98592305
2021-10-06T00:00:00Z,1835815.37078122
2021-10-05T00:00:00Z,1835703.11384788
2021-10-04T00:00:00Z,1837271.68355258
2021-10-03T00:00:00Z,1836926.25184155
2021-10-02T00:00:00Z,1837057.17377092
2021-10-01T00:00:00Z,1836670.57769765
2021-09-30T00:00:00Z,1836963.27182621
2021-09-29T00:00:00Z,1837165.76076859
2021-09-28T00:00:00Z,1836531.24556694
2021-09-27T00:00:00Z,1836077.02443236
2021-09-26T00:00:00Z,1835591.93080733
2021-09-25T00:00:00Z,1835625.14472243
2021-09-24T00:00:00Z,1835625.23275336
2021-09-23T00:00:00Z,1836052.56736836
2021-09-22T00:00:00Z,1835584.39760371
2021-09-21T00:00:00Z,1835683.37218985
2021-09-20T00:00:00Z,1836050.62489236
2021-09-19T00:00:00Z,1835992.33291011
2021-09-18T00:00:00Z,1835954.00727513
2021-09-17T00:00:00Z,1835976.63074111
2021-09-16T00:00:00Z,1835569.53885197
2021-09-15T00:00:00Z,1836739.5979001
2021-09-14T00:00:00Z,1836334.59367728
2021-09-13T00:00:00Z,1836034.97682506
2021-09-12T00:00:00Z,1835773.47815444
2021-09-11T00:00:00Z,1835141.53990125
2021-09-10T00:00:00Z,1834881.05736011
2021-09-09T00:00:00Z,1834715.89912989
2021-09-08T00:00:00Z,1834965.39997655
2021-09-07T00:00:00Z,1834930.79862432
2021-09-06T00:00:00Z,1835373.98153242
2021-09-05T00:00:00Z,1834510.70958612
2021-09-04T00:00:00Z,1835036.06514642
2021-09-03T00:00:00Z,1834721.58922001
2021-09-02T00:00:00Z,1835059.23734404
2021-09-01T00:00:00Z,1834673.97573551
2021-08-31T00:00:00Z,1834650.71663089
2021-08-30T00:00:00Z,1834850.12365274
2021-08-29T00:00:00Z,1835441.16355244
2021-08-28T00:00:00Z,1835293.24694946
2021-08-27T00:00:00Z,1835231.46526468
2021-08-26T00:00:00Z,1835925.5192258
2021-08-25T00:00:00Z,1835025.03361393
2021-08-24T00:00:00Z,1835232.61346122
2021-08-23T00:00:00Z,1835415.2996905
2021-08-22T00:00:00Z,1835114.56946997
2021-08-21T00:00:00Z,1835038.40267005
2021-08-20T00:00:00Z,1835070.09853771
2021-08-19T00:00:00Z,1834862.34713727
2021-08-18T00:00:00Z,1834658.76204297
2021-08-17T00:00:00Z,1834374.8789194
2021-08-16T00:00:00Z,1834756.73612309
2021-08-15T00:00:00Z,1834669.98773576
2021-08-14T00:00:00Z,1834540.10834404
2021-08-13T00:00:00Z,1834264.59999407
2021-08-12T00:00:00Z,1834603.5953149
2021-08-11T00:00:00Z,1834068.7157922
2021-08-10T00:00:00Z,1834268.65018406
2021-08-09T00:00:00Z,1834272.42228392
2021-08-08T00:00:00Z,1831805.89464847
2021-08-07T00:00:00Z,1832298.57648063
2021-08-06T00:00:00Z,1832267.45615919
2021-08-05T00:00:00Z,1832282.10460012
2021-08-04T00:00:00Z,1832002.85143544
2021-08-03T00:00:00Z,1831933.36125575
2021-08-02T00:00:00Z,1831438.55465614
2021-08-01T00:00:00Z,1831623.51485016
2021-07-31T00:00:00Z,1832043.91452891
2021-07-30T00:00:00Z,1830394.03832445
2021-07-29T00:00:00Z,1831053.05647004
2021-07-28T00:00:00Z,1831095.92322297
2021-07-27T00:00:00Z,1830787.66212836
2021-07-26T00:00:00Z,1831198.71809916
2021-07-25T00:00:00Z,1830805.54107251
2021-07-24T00:00:00Z,1830437.31495784
2021-07-23T00:00:00Z,1830301.42572406
2021-07-22T00:00:00Z,1829981.89196621
2021-07-21T00:00:00Z,1829691.29709331
2021-07-20T00:00:00Z,1829368.07196097
2021-07-19T00:00:00Z,1829643.6523068
2021-07-18T00:00:00Z,1829332.21506191
2021-07-17T00:00:00Z,1829252.24557519
2021-07-16T00:00:00Z,1829188.42076569
2021-07-15T00:00:00Z,1829201.32211774
2021-07-14T00:00:00Z,1829179.28799933
2021-07-13T00:00:00Z,1828827.95648032
2021-07-12T00:00:00Z,1828905.46621983
2021-07-11T00:00:00Z,1828706.61678993
2021-07-10T00:00:00Z,1828626.58654099
2021-07-09T00:00:00Z,1828284.51858018
2021-07-08T00:00:00Z,1827764.53676885
2021-07-07T00:00:00Z,1827688.65606877
2021-07-06T00:00:00Z,1827612.42179191
2021-07-05T00:00:00Z,1826877.91348183
2021-07-04T00:00:00Z,1826926.24240088
2021-07-03T00:00:00Z,1826979.10529933
2021-07-02T00:00:00Z,1826736.88398369
2021-07-01T00:00:00Z,1827676.79522085
2021-06-30T00:00:00Z,1825882.52325308
2021-06-29T00:00:00Z,1826275.11427283
2021-06-28T00:00:00Z,1826317.21527663
2021-06-27T00:00:00Z,1826289.35270784
2021-06-26T00:00:00Z,1826431.14574655
2021-06-25T00:00:00Z,1826575.68157919
2021-06-24T00:00:00Z,1826563.87009688
2021-06-23T00:00:00Z,1826533.44979463
2021-06-22T00:00:00Z,1826473.30867365
2021-06-21T00:00:00Z,1825903.29998025
2021-06-20T00:00:00Z,1825748.77869719
2021-06-19T00:00:00Z,1825582.56259239
2021-06-18T00:00:00Z,1825474.75427153
2021-06-17T00:00:00Z,1825184.55476457
2021-06-16T00:00:00Z,1825427.71076378
2021-06-15T00:00:00Z,1825347.49426382
2021-06-14T00:00:00Z,1825070.87536651
2021-06-13T00:00:00Z,1825121.88913474
2021-06-12T00:00:00Z,1824756.27966818
2021-06-11T00:00:00Z,1824483.45934006
2021-06-10T00:00:00Z,1825311.79472928
2021-06-09T00:00:00Z,1824886.97902486
2021-06-08T00:00:00Z,1825394.89321102
2021-06-07T00:00:00Z,1826667.45000078
2021-06-06T00:00:00Z,1826539.7071238
2021-06-05T00:00:00Z,1826162.8870166
2021-06-04T00:00:00Z,1826291.72947053
2021-06-03T00:00:00Z,1828703.27949267
2021-06-02T00:00:00Z,1831619.76869941
2021-06-01T00:00:00Z,1832038.35294556
2021-05-31T00:00:00Z,1831523.50104427
2021-05-30T00:00:00Z,1831428.97554912
2021-05-29T00:00:00Z,1830848.35827965
2021-05-28T00:00:00Z,1831162.16401571
2021-05-27T00:00:00Z,1832013.04979297
2021-05-26T00:00:00Z,1830024.02657005
2021-05-25T00:00:00Z,1830524.40880355
2021-05-24T00:00:00Z,1830136.42884206
2021-05-23T00:00:00Z,1829692.95190008
2021-05-22T00:00:00Z,1829306.52825751
2021-05-21T00:00:00Z,1828652.1187356
2021-05-20T00:00:00Z,1828622.67691001
2021-05-19T00:00:00Z,1828673.62530584
2021-05-18T00:00:00Z,1829345.08655202
2021-05-17T00:00:00Z,1828718.97887938
2021-05-16T00:00:00Z,1828300.75374763
2021-05-15T00:00:00Z,1827546.53528368
2021-05-14T00:00:00Z,1827533.34716424
2021-05-13T00:00:00Z,1828231.93416529
2021-05-12T00:00:00Z,1828659.17694844
2021-05-11T00:00:00Z,1828548.85700932
2021-05-10T00:00:00Z,1828911.39713572
2021-05-09T00:00:00Z,1829512.13485979
2021-05-08T00:00:00Z,1827650.54809372
2021-05-07T00:00:00Z,1827425.86577434
2021-05-06T00:00:00Z,1826692.29585355
2021-05-05T00:00:00Z,1827043.32039837
2021-05-04T00:00:00Z,1826338.94896566
2021-05-03T00:00:00Z,1826488.01848487
2021-05-02T00:00:00Z,1826446.20165599
2021-05-01T00:00:00Z,1825765.40103653
2021-04-30T00:00:00Z,1825599.29921469
2021-04-29T00:00:00Z,1825425.82406104
2021-04-28T00:00:00Z,1825780.06461801
2021-04-27T00:00:00Z,1825451.61808427
2021-04-26T00:00:00Z,1824867.06033853
2021-04-25T00:00:00Z,1825020.89546838
2021-04-24T00:00:00Z,1824988.43881117
2021-04-23T00:00:00Z,1824142.82340193
2021-04-22T00:00:00Z,1825448.30463178
2021-04-21T00:00:00Z,1822489.58766132
2021-04-20T00:00:00Z,1822232.01701166
2021-04-19T00:00:00Z,1822511.42645567
2021-04-18T00:00:00Z,1822214.51353424
2021-04-17T00:00:00Z,1822163.27327857
2021-04-16T00:00:00Z,1821927.817666
2021-04-15T00:00:00Z,1822162.75578018
2021-04-14T00:00:00Z,1821676.20354771
2021-04-13T00:00:00Z,1822110.29690136
2021-04-12T00:00:00Z,1821819.05292116
2021-04-11T00:00:00Z,1822065.35633821
2021-04-10T00:00:00Z,1821785.65893676
2021-04-09T00:00:00Z,1822249.24314928
2021-04-08T00:00:00Z,1822979.9274954
2021-04-07T00:00:00Z,1822570.22728354
2021-04-06T00:00:00Z,1822227.40096112
2021-04-05T00:00:00Z,1822440.34700902
2021-04-04T00:00:00Z,1822034.53200129
2021-04-03T00:00:00Z,1821832.78293724
2021-04-02T00:00:00Z,1821643.7634109
2021-04-01T00:00:00Z,1821708.25749723
2021-03-31T00:00:00Z,1819827.11756136
2021-03-30T00:00:00Z,1818970.38342093
2021-03-29T00:00:00Z,1818768.15755506
2021-03-28T00:00:00Z,1819765.25466308
2021-03-27T00:00:00Z,1819259.00706024
2021-03-26T00:00:00Z,1818750.74760453
2021-03-25T00:00:00Z,1818024.86728719
2021-03-24T00:00:00Z,1818095.24931079
2021-03-23T00:00:00Z,1819201.8013844
2021-03-22T00:00:00Z,1819778.22830248
2021-03-21T00:00:00Z,1819519.12993657
2021-03-20T00:00:00Z,1818967.12078416
2021-03-19T00:00:00Z,1818490.2528322
2021-03-18T00:00:00Z,1818094.11026816
2021-03-17T00:00:00Z,1818815.37215921
2021-03-16T00:00:00Z,1818770.45311193
2021-03-15T00:00:00Z,1818890.51001274
2021-03-14T00:00:00Z,1819288.6960641
2021-03-13T00:00:00Z,1819269.88519672
2021-03-12T00:00:00Z,1818531.06402876
2021-03-11T00:00:00Z,1818767.14585722
2021-03-10T00:00:00Z,1818417.87621295
2021-03-09T00:00:00Z,1818282.47781012
2021-03-08T00:00:00Z,1818320.66757275
2021-03-07T00:00:00Z,1818272.94109182
2021-03-06T00:00:00Z,1818204.75335419
2021-03-05T00:00:00Z,1817866.56320303
2021-03-04T00:00:00Z,1818687.31643026
2021-03-03T00:00:00Z,1818549.87887797
2021-03-02T00:00:00Z,1817776.63869155
2021-03-01T00:00:00Z,1817550.94398947
2021-02-28T00:00:00Z,1818057.06464916
2021-02-27T00:00:00Z,1819234.47977881
2021-02-26T00:00:00Z,1819635.46833253
2021-02-25T00:00:00Z,1818556.72645305
2021-02-24T00:00:00Z,1818641.57533676
2021-02-23T00:00:00Z,1818354.12089579
2021-02-22T00:00:00Z,1818368.88341451
2021-02-21T00:00:00Z,1819113.82682971
2021-02-20T00:00:00Z,1819452.69728486
2021-02-19T00:00:00Z,1821188.81299011
2021-02-18T00:00:00Z,1820690.135477
2021-02-17T00:00:00Z,1820182.65097989
2021-02-16T00:00:00Z,1821408.43536888
2021-02-15T00:00:00Z,1821414.1599261
2021-02-14T00:00:00Z,1820878.82201946
2021-02-13T00:00:00Z,1821371.8585113
2021-02-12T00:00:00Z,1820882.25391324
2021-02-11T00:00:00Z,1820401.28358399
2021-02-10T00:00:00Z,1819314.40427531
2021-02-09T00:00:00Z,1818923.66777838
2021-02-08T00:00:00Z,1817004.34689983
2021-02-07T00:00:00Z,1817159.91200384
2021-02-06T00:00:00Z,1817439.78978921
2021-02-05T00:00:00Z,1817440.20000273
2021-02-04T00:00:00Z,1818944.11320003
2021-02-03T00:00:00Z,1819179.96699688
2021-02-02T00:00:00Z,1818743.58365682
2021-02-01T00:00:00Z,1820456.67849892
2021-01-31T00:00:00Z,1819031.55868586
2021-01-30T00:00:00Z,1818538.41781686
2021-01-29T00:00:00Z,1818610.1594129
2021-01-28T00:00:00Z,1818932.862586
2021-01-27T00:00:00Z,1818463.40502952
2021-01-26T00:00:00Z,1820016.87085447
2021-01-25T00:00:00Z,1821701.89514502
2021-01-24T00:00:00Z,1823953.81743144
2021-01-23T00:00:00Z,1823901.69864243
2021-01-22T00:00:00Z,1823147.56473005
2021-01-21T00:00:00Z,1823643.57520685
2021-01-20T00:00:00Z,1824168.56755909
2021-01-19T00:00:00Z,1824198.85038975
2021-01-18T00:00:00Z,1823116.39000468
2021-01-17T00:00:00Z,1823617.20238046
2021-01-16T00:00:00Z,1825004.98288685
2021-01-15T00:00:00Z,1824923.46855279
2021-01-14T00:00:00Z,1824022.11208421
2021-01-13T00:00:00Z,1823455.91380999
2021-01-12T00:00:00Z,1823050.11678792
2021-01-11T00:00:00Z,1822818.52291277
2021-01-10T00:00:00Z,1823039.42901795
2021-01-09T00:00:00Z,1823947.10599157
2021-01-08T00:00:00Z,1824712.90647429
2021-01-07T00:00:00Z,1825593.35299714
2021-01-06T00:00:00Z,1827170.10878335
2021-01-05T00:00:00Z,1827104.52740117
2021-01-04T00:00:00Z,1825775.49264072
2021-01-03T00:00:00Z,1824940.90453484
2021-01-02T00:00:00Z,1826679.50443039
2021-01-01T00:00:00Z,1826934.80113241
2020-12-31T00:00:00Z,1826788.12217765
2020-12-30T00:00:00Z,1826794.98505459
2020-12-29T00:00:00Z,1836065.05285966
2020-12-28T00:00:00Z,1835632.39330077
2020-12-27T00:00:00Z,1912049.33838958
2020-12-26T00:00:00Z,1914471.13430222
2020-12-25T00:00:00Z,1913936.29537615
2020-12-24T00:00:00Z,1912219.14709333
2020-12-23T00:00:00Z,1913288.29819291
2020-12-22T00:00:00Z,1911880.83889161
2020-12-21T00:00:00Z,1910978.58219186
2020-12-20T00:00:00Z,1911385.92611555
2020-12-19T00:00:00Z,1911921.91058807
2020-12-18T00:00:00Z,1911562.06581454
2020-12-17T00:00:00Z,1909916.41838611
2020-12-16T00:00:00Z,1910319.92037865
2020-12-15T00:00:00Z,1910358.91473705
2020-12-14T00:00:00Z,1910366.43322618
2020-12-13T00:00:00Z,1912061.62077555
2020-12-12T00:00:00Z,1911754.1683429
2020-12-11T00:00:00Z,1911710.71513673
2020-12-10T00:00:00Z,1911658.48702512
2020-12-09T00:00:00Z,1910563.53331626
2020-12-08T00:00:00Z,1911714.76957386
2020-12-07T00:00:00Z,1911354.79627583
2020-12-06T00:00:00Z,1910946.28377357
2020-12-05T00:00:00Z,1910882.4758012
2020-12-04T00:00:00Z,1910706.9577578
2020-12-03T00:00:00Z,1911323.18717969
2020-12-02T00:00:00Z,1910558.57602569
2020-12-01T00:00:00Z,1910106.70196178
2020-11-30T00:00:00Z,1909411.39181237
2020-11-29T00:00:00Z,1910206.05456702
2020-11-28T00:00:00Z,1910122.22035888
2020-11-27T00:00:00Z,1909629.81759825
2020-11-26T00:00:00Z,1908586.3391679
2020-11-25T00:00:00Z,1907450.82119622
2020-11-24T00:00:00Z,1906550.5661882
2020-11-23T00:00:00Z,1907410.14857171
2020-11-22T00:00:00Z,1907434.03641721
2020-11-21T00:00:00Z,1907283.05850367
2020-11-20T00:00:00Z,1906334.61505163
2020-11-19T00:00:00Z,1906608.25013636
2020-11-18T00:00:00Z,1907278.62200042
2020-11-17T00:00:00Z,1905493.54406375
2020-11-16T00:00:00Z,1905429.7142883
2020-11-15T00:00:00Z,1905473.39482158
2020-11-14T00:00:00Z,1905185.82083273
2020-11-13T00:00:00Z,1905272.58744927
2020-11-12T00:00:00Z,1905176.77677329
2020-11-11T00:00:00Z,1904621.00161382
2020-11-10T00:00:00Z,1904560.12555172
2020-11-09T00:00:00Z,1904433.30956375
2020-11-08T00:00:00Z,1904806.60140143
2020-11-07T00:00:00Z,1905689.79455914
2020-11-06T00:00:00Z,1906252.4219123
2020-11-05T00:00:00Z,1907539.32590575
2020-11-04T00:00:00Z,1904883.5581442
2020-11-03T00:00:00Z,1904877.60419677
2020-11-02T00:00:00Z,1904013.39274051
2020-11-01T00:00:00Z,1903738.34872478
2020-10-31T00:00:00Z,1901745.2249288
2020-10-30T00:00:00Z,1902344.16525177
2020-10-29T00:00:00Z,1902600.56374161
2020-10-28T00:00:00Z,1902979.81878633
2020-10-27T00:00:00Z,1903773.90862337
2020-10-26T00:00:00Z,1904160.22583238
2020-10-25T00:00:00Z,1905012.83572948
2020-10-24T00:00:00Z,1904624.10648797
2020-10-23T00:00:00Z,1904507.38746024
2020-10-22T00:00:00Z,1904480.31748617
2020-10-21T00:00:00Z,1905288.36506637
2020-10-20T00:00:00Z,1903833.07792819
2020-10-19T00:00:00Z,1903800.28712809
2020-10-18T00:00:00Z,1904371.18992
2020-10-17T00:00:00Z,1904397.23965978
2020-10-16T00:00:00Z,1904201.66742456
2020-10-15T00:00:00Z,1905855.5905945
2020-10-14T00:00:00Z,1905744.4485255
2020-10-13T00:00:00Z,1905650.00199371
2020-10-12T00:00:00Z,1905289.52345458
2020-10-11T00:00:00Z,1905754.71019918
2020-10-10T00:00:00Z,1906516.93334912
2020-10-09T00:00:00Z,1906612.51805615
2020-10-08T00:00:00Z,1906643.04320865
2020-10-07T00:00:00Z,1907256.77300931
2020-10-06T00:00:00Z,1906389.869666
2020-10-05T00:00:00Z,1906349.78588299
2020-10-04T00:00:00Z,1906057.06426216
2020-10-03T00:00:00Z,1905879.81967898
2020-10-02T00:00:00Z,1905301.4390108
2020-10-01T00:00:00Z,1904714.36680094
2020-09-30T00:00:00Z,1904734.96422987
2020-09-29T00:00:00Z,1904495.60606922
2020-09-28T00:00:00Z,1906135.30912449
2020-09-27T00:00:00Z,1906548.14272624
2020-09-26T00:00:00Z,1906347.64931396
2020-09-25T00:00:00Z,1906417.69894872
2020-09-24T00:00:00Z,1906001.63228936
2020-09-23T00:00:00Z,1906016.06281934
2020-09-22T00:00:00Z,1905945.12148808
2020-09-21T00:00:00Z,1905531.29672139
2020-09-20T00:00:00Z,1905873.09749097
2020-09-19T00:00:00Z,1906017.31405948
2020-09-18T00:00:00Z,1906113.71897643
2020-09-17T00:00:00Z,1906668.89526472
2020-09-16T00:00:00Z,1908028.52949466
2020-09-15T00:00:00Z,1906671.99634785
2020-09-14T00:00:00Z,1905995.20282731
2020-09-13T00:00:00Z,1905630.97689736
2020-09-12T00:00:00Z,1906040.80629187
2020-09-11T00:00:00Z,1905762.42622193
2020-09-10T00:00:00Z,1906275.27725432
2020-09-09T00:00:00Z,1906283.14961036
2020-09-08T00:00:00Z,1906425.81703242
2020-09-07T00:00:00Z,1906106.46950298
2020-09-06T00:00:00Z,1905872.34598897
2020-09-05T00:00:00Z,1906002.43101791
2020-09-04T00:00:00Z,1904850.3586437
2020-09-03T00:00:00Z,1904907.35404107
2020-09-02T00:00:00Z,1905130.02439693
2020-09-01T00:00:00Z,1904981.11690339
2020-08-31T00:00:00Z,1905243.50665491
2020-08-30T00:00:00Z,1905603.96755269
2020-08-29T00:00:00Z,1905230.88689103
2020-08-28T00:00:00Z,1904980.76208055
2020-08-27T00:00:00Z,1906759.62501859
2020-08-26T00:00:00Z,1907069.86547134
2020-08-25T00:00:00Z,1906982.47337963
2020-08-24T00:00:00Z,1907287.64302144
2020-08-23T00:00:00Z,1907264.81555418
2020-08-22T00:00:00Z,1906956.17204599
2020-08-21T00:00:00Z,1906909.78077061
2020-08-20T00:00:00Z,1907536.64872671
2020-08-19T00:00:00Z,1908120.82197327
2020-08-18T00:00:00Z,1907915.49558176
2020-08-17T00:00:00Z,1908075.97385579
2020-08-16T00:00:00Z,1908039.86393088
2020-08-15T00:00:00Z,1907962.34525411
2020-08-14T00:00:00Z,1908221.97810489
2020-08-13T00:00:00Z,1907905.34759769
2020-08-12T00:00:00Z,1908421.95209223
2020-08-11T00:00:00Z,1908280.92492566
2020-08-10T00:00:00Z,1908199.44333241
2020-08-09T00:00:00Z,1907350.70308315
2020-08-08T00:00:00Z,1907145.08299363
2020-08-07T00:00:00Z,1907659.87033748
2020-08-06T00:00:00Z,1907453.95956102
2020-08-05T00:00:00Z,1906614.10681092
2020-08-04T00:00:00Z,1906236.66992129
2020-08-03T00:00:00Z,1906359.84131692
2020-08-02T00:00:00Z,1906768.14898482
2020-08-01T00:00:00Z,1907027.94933616
2020-07-31T00:00:00Z,1907441.83295392
2020-07-30T00:00:00Z,1906951.8516779
2020-07-29T00:00:00Z,1907283.24870297
2020-07-28T00:00:00Z,1906947.86979175
2020-07-27T00:00:00Z,1907381.07781712
2020-07-26T00:00:00Z,1907743.433732
2020-07-25T00:00:00Z,1907514.30687464
2020-07-24T00:00:00Z,1907043.24273911
2020-07-23T00:00:00Z,1906173.83954911
2020-07-22T00:00:00Z,1905627.43341097
2020-07-21T00:00:00Z,1905556.47579878
2020-07-20T00:00:00Z,1905276.65445645
2020-07-19T00:00:00Z,1905527.46658619
2020-07-18T00:00:00Z,1905780.5407067
2020-07-17T00:00:00Z,1905492.34393035
2020-07-16T00:00:00Z,1905326.55627657
2020-07-15T00:00:00Z,1904925.54319049
2020-07-14T00:00:00Z,1904982.30292739
2020-07-13T00:00:00Z,1904645.79010198
2020-07-12T00:00:00Z,1904807.43230267
2020-07-11T00:00:00Z,1904718.23364412
2020-07-10T00:00:00Z,1904445.48046857
2020-07-09T00:00:00Z,1904835.79610318
2020-07-08T00:00:00Z,1904475.55499689
2020-07-07T00:00:00Z,1905203.96962323
2020-07-06T00:00:00Z,1904986.31827751
2020-07-05T00:00:00Z,1905203.53750137
2020-07-04T00:00:00Z,1904700.76090303
2020-07-03T00:00:00Z,1904848.49238434
2020-07-02T00:00:00Z,1904818.58866177
2020-07-01T00:00:00Z,1904621.49805382
2020-06-30T00:00:00Z,1904867.97126101
2020-06-29T00:00:00Z,1904508.41281525
2020-06-28T00:00:00Z,1904436.80522574
2020-06-27T00:00:00Z,1904922.16902082
2020-06-26T00:00:00Z,1905036.04397216
2020-06-25T00:00:00Z,1906172.94527071
2020-06-24T00:00:00Z,1904781.55234429
2020-06-23T00:00:00Z,1904183.25649127
2020-06-22T00:00:00Z,1907500.95381663
2020-06-21T00:00:00Z,1907703.87003446
2020-06-20T00:00:00Z,1907360.83402574
2020-06-19T00:00:00Z,1907669.49836871
2020-06-18T00:00:00Z,1907761.2822513
2020-06-17T00:00:00Z,1907385.36751088
2020-06-16T00:00:00Z,1907180.26764976
2020-06-15T00:00:00Z,1907480.04568221
2020-06-14T00:00:00Z,1907233.56484327
2020-06-13T00:00:00Z,1907192.20132842
2020-06-12T00:00:00Z,1907044.82378442
2020-06-11T00:00:00Z,1906540.75661665
2020-06-10T00:00:00Z,1906346.5504902
2020-06-09T00:00:00Z,1906922.07600566
2020-06-08T00:00:00Z,1907766.45613738
