Datetime,Miner Outflow (Top10)
2022-03-10T00:00:00Z,2244.75534269
2022-03-09T00:00:00Z,1577.20939112
2022-03-08T00:00:00Z,1394.81826222
2022-03-07T00:00:00Z,1789.04254733
2022-03-06T00:00:00Z,1325.61647624
2022-03-05T00:00:00Z,1598.48631792
2022-03-04T00:00:00Z,1825.786945
2022-03-03T00:00:00Z,2325.66305845
2022-03-02T00:00:00Z,1485.42803587
2022-03-01T00:00:00Z,4203.33480387
2022-02-28T00:00:00Z,1920.91939625
2022-02-27T00:00:00Z,1358.9230956
2022-02-26T00:00:00Z,1267.73827591
2022-02-25T00:00:00Z,3052.69441154
2022-02-24T00:00:00Z,3186.40760568
2022-02-23T00:00:00Z,1513.82676052
2022-02-22T00:00:00Z,1751.80505086
2022-02-21T00:00:00Z,2249.80231558
2022-02-20T00:00:00Z,2063.7540629
2022-02-19T00:00:00Z,1337.84198188
2022-02-18T00:00:00Z,1843.22770493
2022-02-17T00:00:00Z,1571.67192486
2022-02-16T00:00:00Z,2450.00990738
2022-02-15T00:00:00Z,1624.80593157
2022-02-14T00:00:00Z,5347.74068152
2022-02-13T00:00:00Z,1447.11531776
2022-02-12T00:00:00Z,1141.40786459
2022-02-11T00:00:00Z,2532.75413072
2022-02-10T00:00:00Z,1980.47791432
2022-02-09T00:00:00Z,2601.62622483
2022-02-08T00:00:00Z,2068.23011511
2022-02-07T00:00:00Z,2152.20438312
2022-02-06T00:00:00Z,1316.17432969
2022-02-05T00:00:00Z,1708.63792281
2022-02-04T00:00:00Z,1504.7660422
2022-02-03T00:00:00Z,1576.51355897
2022-02-02T00:00:00Z,1632.2813737
2022-02-01T00:00:00Z,2547.42846006
2022-01-31T00:00:00Z,2427.67393816
2022-01-30T00:00:00Z,5005.10955868
2022-01-29T00:00:00Z,2164.73990086
2022-01-28T00:00:00Z,2316.13396558
2022-01-27T00:00:00Z,2684.85554287
2022-01-26T00:00:00Z,2140.96642035
2022-01-25T00:00:00Z,2095.0639834
2022-01-24T00:00:00Z,1621.02336211
2022-01-23T00:00:00Z,1264.67434611
2022-01-22T00:00:00Z,2503.52156227
2022-01-21T00:00:00Z,2765.7072198
2022-01-20T00:00:00Z,1695.22296892
2022-01-19T00:00:00Z,1774.26405387
2022-01-18T00:00:00Z,2511.20641656
2022-01-17T00:00:00Z,1803.23599341
2022-01-16T00:00:00Z,1536.29574827
2022-01-15T00:00:00Z,1702.60703227
2022-01-14T00:00:00Z,3073.84211625
2022-01-13T00:00:00Z,2262.57576376
2022-01-12T00:00:00Z,2350.47814521
2022-01-11T00:00:00Z,1359.30926451
2022-01-10T00:00:00Z,1498.27150277
2022-01-09T00:00:00Z,1603.76757635
2022-01-08T00:00:00Z,1402.45441902
2022-01-07T00:00:00Z,1304.42194997
2022-01-06T00:00:00Z,1293.93846924
2022-01-05T00:00:00Z,1572.59877354
2022-01-04T00:00:00Z,1397.9483274
2022-01-03T00:00:00Z,1439.58746866
2022-01-02T00:00:00Z,1618.0084726
2022-01-01T00:00:00Z,1106.95252503
2021-12-31T00:00:00Z,1981.97665836
2021-12-30T00:00:00Z,1776.95425917
2021-12-29T00:00:00Z,1296.55578181
2021-12-28T00:00:00Z,1304.50516826
2021-12-27T00:00:00Z,3645.1477597
2021-12-26T00:00:00Z,1401.04916994
2021-12-25T00:00:00Z,1667.04172856
2021-12-24T00:00:00Z,1327.2707662
2021-12-23T00:00:00Z,6321.98502085
2021-12-22T00:00:00Z,1782.14535786
2021-12-21T00:00:00Z,1547.77722307
2021-12-20T00:00:00Z,1618.95348575
2021-12-19T00:00:00Z,1111.41136883
2021-12-18T00:00:00Z,1226.44689271
2021-12-17T00:00:00Z,1309.40769967
2021-12-16T00:00:00Z,1238.65400555
2021-12-15T00:00:00Z,1626.67879903
2021-12-14T00:00:00Z,1544.57197087
2021-12-13T00:00:00Z,1570.32667485
2021-12-12T00:00:00Z,1253.21977879
2021-12-11T00:00:00Z,2975.13406034
2021-12-10T00:00:00Z,1515.92606297
2021-12-09T00:00:00Z,2264.49771998
2021-12-08T00:00:00Z,2924.48025177
2021-12-07T00:00:00Z,3063.7025096
2021-12-06T00:00:00Z,2201.0185162
2021-12-05T00:00:00Z,1649.73643186
2021-12-04T00:00:00Z,3533.64040312
2021-12-03T00:00:00Z,1514.14064407
2021-12-02T00:00:00Z,1539.42765643
2021-12-01T00:00:00Z,2058.64019041
2021-11-30T00:00:00Z,2031.80705232
2021-11-29T00:00:00Z,1788.12089714
2021-11-28T00:00:00Z,1313.43099986
2021-11-27T00:00:00Z,1224.60808777
2021-11-26T00:00:00Z,1734.06947126
2021-11-25T00:00:00Z,1390.73075948
2021-11-24T00:00:00Z,1732.17175449
2021-11-23T00:00:00Z,1711.17426649
2021-11-22T00:00:00Z,1620.61848901
2021-11-21T00:00:00Z,1491.22045488
2021-11-20T00:00:00Z,1293.82350865
2021-11-19T00:00:00Z,1371.90440649
2021-11-18T00:00:00Z,1508.40508844
2021-11-17T00:00:00Z,1229.58494589
2021-11-16T00:00:00Z,1461.23546891
2021-11-15T00:00:00Z,2169.17339899
2021-11-14T00:00:00Z,1515.06534284
2021-11-13T00:00:00Z,1317.26768318
2021-11-12T00:00:00Z,3060.31811549
2021-11-11T00:00:00Z,1562.72716394
2021-11-10T00:00:00Z,2418.96019758
2021-11-09T00:00:00Z,2034.6275983
2021-11-08T00:00:00Z,2129.11852277
2021-11-07T00:00:00Z,1157.44707332
2021-11-06T00:00:00Z,1581.90520348
2021-11-05T00:00:00Z,1775.47045238
2021-11-04T00:00:00Z,1245.5191085
2021-11-03T00:00:00Z,1572.12526223
2021-11-02T00:00:00Z,1758.95370776
2021-11-01T00:00:00Z,1871.14331058
2021-10-31T00:00:00Z,1381.36863033
2021-10-30T00:00:00Z,2157.13502827
2021-10-29T00:00:00Z,5634.18958469
2021-10-28T00:00:00Z,3253.41012604
2021-10-27T00:00:00Z,1838.87258821
2021-10-26T00:00:00Z,1363.85900165
2021-10-25T00:00:00Z,3625.31140091
2021-10-24T00:00:00Z,1393.84429942
2021-10-23T00:00:00Z,1824.40394609
2021-10-22T00:00:00Z,1276.43566866
2021-10-21T00:00:00Z,2092.42406911
2021-10-20T00:00:00Z,1967.70525092
2021-10-19T00:00:00Z,1903.31060894
2021-10-18T00:00:00Z,2709.539198
2021-10-17T00:00:00Z,1557.83318123
2021-10-16T00:00:00Z,1521.78295804
2021-10-15T00:00:00Z,2217.6741815
2021-10-14T00:00:00Z,3241.90991701
2021-10-13T00:00:00Z,2823.1505579
2021-10-12T00:00:00Z,3126.07498601
2021-10-11T00:00:00Z,2027.48328842
2021-10-10T00:00:00Z,1320.11561152
2021-10-09T00:00:00Z,1359.91040247
2021-10-08T00:00:00Z,2865.5686292
2021-10-07T00:00:00Z,1591.4693187
2021-10-06T00:00:00Z,1716.17356092
2021-10-05T00:00:00Z,3714.25210708
2021-10-04T00:00:00Z,1595.40636667
2021-10-03T00:00:00Z,5295.32519637
2021-10-02T00:00:00Z,1997.50907249
2021-10-01T00:00:00Z,1895.25338492
2021-09-30T00:00:00Z,2878.11063301
2021-09-29T00:00:00Z,1149.03049216
2021-09-28T00:00:00Z,1468.68661132
2021-09-27T00:00:00Z,2110.66080007
2021-09-26T00:00:00Z,1908.36592108
2021-09-25T00:00:00Z,1501.14986081
2021-09-24T00:00:00Z,2366.44590018
2021-09-23T00:00:00Z,1147.80981463
2021-09-22T00:00:00Z,1419.92090875
2021-09-21T00:00:00Z,3089.92207418
2021-09-20T00:00:00Z,1749.87398744
2021-09-19T00:00:00Z,1441.20714998
2021-09-18T00:00:00Z,1552.17578114
2021-09-17T00:00:00Z,1311.20372169
2021-09-16T00:00:00Z,2602.20981313
2021-09-15T00:00:00Z,1303.50476779
2021-09-14T00:00:00Z,1342.71509819
2021-09-13T00:00:00Z,1533.44138084
2021-09-12T00:00:00Z,1238.02997078
2021-09-11T00:00:00Z,1295.04529041
2021-09-10T00:00:00Z,1438.53602322
2021-09-09T00:00:00Z,1716.53818991
2021-09-08T00:00:00Z,1888.20480061
2021-09-07T00:00:00Z,3336.17144362
2021-09-06T00:00:00Z,2347.21512774
2021-09-05T00:00:00Z,1769.51354703
2021-09-04T00:00:00Z,1042.730911
2021-09-03T00:00:00Z,2272.99915969
2021-09-02T00:00:00Z,1700.75661334
2021-09-01T00:00:00Z,1732.85801138
2021-08-31T00:00:00Z,1572.2422817
2021-08-30T00:00:00Z,2185.16295412
2021-08-29T00:00:00Z,1033.34194051
2021-08-28T00:00:00Z,1051.13924525
2021-08-27T00:00:00Z,3161.65803405
2021-08-26T00:00:00Z,2864.09926819
2021-08-25T00:00:00Z,1680.8904448
2021-08-24T00:00:00Z,1832.62924596
2021-08-23T00:00:00Z,1856.1648561
2021-08-22T00:00:00Z,1184.00778554
2021-08-21T00:00:00Z,1674.56375551
2021-08-20T00:00:00Z,1492.00660417
2021-08-19T00:00:00Z,2197.54638132
2021-08-18T00:00:00Z,1521.86636361
2021-08-17T00:00:00Z,1820.59666466
2021-08-16T00:00:00Z,1745.6499348
2021-08-15T00:00:00Z,1272.6186029
2021-08-14T00:00:00Z,1141.87191654
2021-08-13T00:00:00Z,1562.3121108
2021-08-12T00:00:00Z,1144.44135807
2021-08-11T00:00:00Z,2178.1322982
2021-08-10T00:00:00Z,1614.09617392
2021-08-09T00:00:00Z,1893.50003316
2021-08-08T00:00:00Z,1959.33867557
2021-08-07T00:00:00Z,1873.51989375
2021-08-06T00:00:00Z,1439.22795248
2021-08-05T00:00:00Z,1255.46345494
2021-08-04T00:00:00Z,1177.97212336
2021-08-03T00:00:00Z,1146.27309037
2021-08-02T00:00:00Z,1587.5599775
2021-08-01T00:00:00Z,3761.30941739
2021-07-31T00:00:00Z,981.69612911
2021-07-30T00:00:00Z,2868.59771557
2021-07-29T00:00:00Z,1610.31622855
2021-07-28T00:00:00Z,3096.56004811
2021-07-27T00:00:00Z,2868.07716459
2021-07-26T00:00:00Z,1667.73403734
2021-07-25T00:00:00Z,1058.91686296
2021-07-24T00:00:00Z,1260.30484427
2021-07-23T00:00:00Z,1257.07161665
2021-07-22T00:00:00Z,1090.8090075
2021-07-21T00:00:00Z,1751.93183046
2021-07-20T00:00:00Z,1438.21809404
2021-07-19T00:00:00Z,2018.67013372
2021-07-18T00:00:00Z,1059.48847042
2021-07-17T00:00:00Z,1086.82493099
2021-07-16T00:00:00Z,2253.31288959
2021-07-15T00:00:00Z,1352.26290491
2021-07-14T00:00:00Z,1068.08015879
2021-07-13T00:00:00Z,2670.55506968
2021-07-12T00:00:00Z,1054.99855432
2021-07-11T00:00:00Z,934.16474717
2021-07-10T00:00:00Z,1258.02259484
2021-07-09T00:00:00Z,969.89719477
2021-07-08T00:00:00Z,1274.47506232
2021-07-07T00:00:00Z,1218.99795783
2021-07-06T00:00:00Z,991.07087926
2021-07-05T00:00:00Z,1520.89608746
2021-07-04T00:00:00Z,1426.50372849
2021-07-03T00:00:00Z,760.46964714
2021-07-02T00:00:00Z,2224.43598833
2021-07-01T00:00:00Z,1360.69495383
2021-06-30T00:00:00Z,1749.88023814
2021-06-29T00:00:00Z,1659.61156563
2021-06-28T00:00:00Z,1580.20244518
2021-06-27T00:00:00Z,671.51873355
2021-06-26T00:00:00Z,1574.42281981
2021-06-25T00:00:00Z,1261.64980788
2021-06-24T00:00:00Z,2753.99546419
2021-06-23T00:00:00Z,1662.97611526
2021-06-22T00:00:00Z,1364.94247304
2021-06-21T00:00:00Z,2068.86389022
2021-06-20T00:00:00Z,1371.80321891
2021-06-19T00:00:00Z,947.34495611
2021-06-18T00:00:00Z,1073.30491651
2021-06-17T00:00:00Z,1981.10086204
2021-06-16T00:00:00Z,2310.41151065
2021-06-15T00:00:00Z,2062.06956754
2021-06-14T00:00:00Z,1978.1525436
2021-06-13T00:00:00Z,1115.03859642
2021-06-12T00:00:00Z,1445.08996277
2021-06-11T00:00:00Z,2792.42240243
2021-06-10T00:00:00Z,1340.24509135
2021-06-09T00:00:00Z,1621.75734091
2021-06-08T00:00:00Z,3078.45096199
2021-06-07T00:00:00Z,1293.98775093
2021-06-06T00:00:00Z,971.75450318
2021-06-05T00:00:00Z,1379.32873403
2021-06-04T00:00:00Z,3613.64841855
2021-06-03T00:00:00Z,4426.15400496
2021-06-02T00:00:00Z,2134.10314239
2021-06-01T00:00:00Z,1164.63416856
2021-05-31T00:00:00Z,1270.87017499
2021-05-30T00:00:00Z,1150.87660055
2021-05-29T00:00:00Z,1718.12990627
2021-05-28T00:00:00Z,2760.83629489
2021-05-27T00:00:00Z,1539.40253407
2021-05-26T00:00:00Z,2710.27058649
2021-05-25T00:00:00Z,2033.2422409
2021-05-24T00:00:00Z,2810.42448312
2021-05-23T00:00:00Z,2904.28029441
2021-05-22T00:00:00Z,1341.23183446
2021-05-21T00:00:00Z,4217.10123774
2021-05-20T00:00:00Z,3054.8065976
2021-05-19T00:00:00Z,5017.76090223
2021-05-18T00:00:00Z,1665.3674496
2021-05-17T00:00:00Z,1274.25241864
2021-05-16T00:00:00Z,992.50450511
2021-05-15T00:00:00Z,1117.53489641
2021-05-14T00:00:00Z,2259.9523353
2021-05-13T00:00:00Z,2742.61208477
2021-05-12T00:00:00Z,2243.4941647
2021-05-11T00:00:00Z,2489.58478421
2021-05-10T00:00:00Z,3120.89299295
2021-05-09T00:00:00Z,1240.07553024
2021-05-08T00:00:00Z,1607.12370962
2021-05-07T00:00:00Z,2409.92609272
2021-05-06T00:00:00Z,2079.17382603
2021-05-05T00:00:00Z,1159.46027701
2021-05-04T00:00:00Z,1934.75120114
2021-05-03T00:00:00Z,1912.37754933
2021-05-02T00:00:00Z,953.523415
2021-05-01T00:00:00Z,1194.6888477
2021-04-30T00:00:00Z,1689.3184677
2021-04-29T00:00:00Z,2730.76234098
2021-04-28T00:00:00Z,1286.14638153
2021-04-27T00:00:00Z,1095.43647328
2021-04-26T00:00:00Z,1894.81779748
2021-04-25T00:00:00Z,1432.31199878
2021-04-24T00:00:00Z,1311.82163496
2021-04-23T00:00:00Z,5085.53714649
2021-04-22T00:00:00Z,2083.68078163
2021-04-21T00:00:00Z,1706.68269942
2021-04-20T00:00:00Z,3561.08078726
2021-04-19T00:00:00Z,1323.82571996
2021-04-18T00:00:00Z,2095.65042182
2021-04-17T00:00:00Z,1046.10646787
2021-04-16T00:00:00Z,1974.2833568
2021-04-15T00:00:00Z,1826.44536463
2021-04-14T00:00:00Z,1893.627737
2021-04-13T00:00:00Z,1401.86010606
2021-04-12T00:00:00Z,2113.16583899
2021-04-11T00:00:00Z,1019.57909246
2021-04-10T00:00:00Z,1854.29652096
2021-04-09T00:00:00Z,2440.20202277
2021-04-08T00:00:00Z,1368.36409333
2021-04-07T00:00:00Z,2344.23246418
2021-04-06T00:00:00Z,1881.21989523
2021-04-05T00:00:00Z,1367.45711169
2021-04-04T00:00:00Z,1170.11820164
2021-04-03T00:00:00Z,1149.21428448
2021-04-02T00:00:00Z,2647.73503283
2021-04-01T00:00:00Z,2406.88776711
2021-03-31T00:00:00Z,1678.99150224
2021-03-30T00:00:00Z,2954.38986561
2021-03-29T00:00:00Z,3069.37149784
2021-03-28T00:00:00Z,947.03129871
2021-03-27T00:00:00Z,1487.00285282
2021-03-26T00:00:00Z,1064.72161012
2021-03-25T00:00:00Z,2507.37818977
2021-03-24T00:00:00Z,3316.08371122
2021-03-23T00:00:00Z,2541.23745487
2021-03-22T00:00:00Z,1791.95808201
2021-03-21T00:00:00Z,1194.18277082
2021-03-20T00:00:00Z,1018.0743209
2021-03-19T00:00:00Z,1449.39525391
2021-03-18T00:00:00Z,2300.01208041
2021-03-17T00:00:00Z,1946.43981734
2021-03-16T00:00:00Z,2739.64733067
2021-03-15T00:00:00Z,2924.70199368
2021-03-14T00:00:00Z,1146.18079987
2021-03-13T00:00:00Z,1334.50146757
2021-03-12T00:00:00Z,1857.39295058
2021-03-11T00:00:00Z,1849.3427826
2021-03-10T00:00:00Z,1641.57738871
2021-03-09T00:00:00Z,1925.36310168
2021-03-08T00:00:00Z,2117.48377415
2021-03-07T00:00:00Z,1819.18030318
2021-03-06T00:00:00Z,1117.75415905
2021-03-05T00:00:00Z,2517.42664588
2021-03-04T00:00:00Z,1241.41389547
2021-03-03T00:00:00Z,1695.10477798
2021-03-02T00:00:00Z,1466.71408382
2021-03-01T00:00:00Z,2979.53927871
2021-02-28T00:00:00Z,2684.81482011
2021-02-27T00:00:00Z,2209.68915817
2021-02-26T00:00:00Z,1267.14939318
2021-02-25T00:00:00Z,1621.43769433
2021-02-24T00:00:00Z,3685.16002609
2021-02-23T00:00:00Z,4080.18370534
2021-02-22T00:00:00Z,3412.24017766
2021-02-21T00:00:00Z,2057.41232992
2021-02-20T00:00:00Z,3513.59826459
2021-02-19T00:00:00Z,1864.74383869
2021-02-18T00:00:00Z,2698.60557976
2021-02-17T00:00:00Z,2960.28633114
2021-02-16T00:00:00Z,1741.19265317
2021-02-15T00:00:00Z,1359.58710627
2021-02-14T00:00:00Z,2495.95572556
2021-02-13T00:00:00Z,1357.29170339
2021-02-12T00:00:00Z,1320.89151573
2021-02-11T00:00:00Z,1476.10702775
2021-02-10T00:00:00Z,1826.70878387
2021-02-09T00:00:00Z,2539.93283918
2021-02-08T00:00:00Z,2399.55124831
2021-02-07T00:00:00Z,2000.59228797
2021-02-06T00:00:00Z,1431.7890329
2021-02-05T00:00:00Z,3200.2718364
2021-02-04T00:00:00Z,2345.54321166
2021-02-03T00:00:00Z,1266.69727458
2021-02-02T00:00:00Z,3522.89126113
2021-02-01T00:00:00Z,1371.96036371
2021-01-31T00:00:00Z,1224.4843111
2021-01-30T00:00:00Z,1966.34371571
2021-01-29T00:00:00Z,3063.35156356
2021-01-28T00:00:00Z,1639.9449623
2021-01-27T00:00:00Z,4939.14595404
2021-01-26T00:00:00Z,3211.22485586
2021-01-25T00:00:00Z,4090.81529459
2021-01-24T00:00:00Z,1841.03633271
2021-01-23T00:00:00Z,1194.23465004
2021-01-22T00:00:00Z,3334.40515214
2021-01-21T00:00:00Z,2028.23373408
2021-01-20T00:00:00Z,3015.98473312
2021-01-19T00:00:00Z,2086.89658198
2021-01-18T00:00:00Z,3112.74986647
2021-01-17T00:00:00Z,2953.86657728
2021-01-16T00:00:00Z,1600.67614251
2021-01-15T00:00:00Z,2234.53987727
2021-01-14T00:00:00Z,4343.53542543
2021-01-13T00:00:00Z,1479.08544547
2021-01-12T00:00:00Z,3785.46527351
2021-01-11T00:00:00Z,3154.46254566
2021-01-10T00:00:00Z,2452.94639976
2021-01-09T00:00:00Z,2188.60121729
2021-01-08T00:00:00Z,4867.83858139
2021-01-07T00:00:00Z,4097.0845536
2021-01-06T00:00:00Z,3463.86433678
2021-01-05T00:00:00Z,1861.2190068
2021-01-04T00:00:00Z,2543.74831065
2021-01-03T00:00:00Z,4171.57049885
2021-01-02T00:00:00Z,2338.81543009
2021-01-01T00:00:00Z,1718.14996613
2020-12-31T00:00:00Z,2694.20213352
2020-12-30T00:00:00Z,11317.60808346
2020-12-29T00:00:00Z,2425.83408255
2020-12-28T00:00:00Z,64256.41165963
2020-12-27T00:00:00Z,3932.98997297
2020-12-26T00:00:00Z,1615.61241511
2020-12-25T00:00:00Z,2675.00899055
2020-12-24T00:00:00Z,2759.25329445
2020-12-23T00:00:00Z,2104.10088169
2020-12-22T00:00:00Z,3777.174998
2020-12-21T00:00:00Z,2732.40275401
2020-12-20T00:00:00Z,2044.64775517
2020-12-19T00:00:00Z,2613.99296993
2020-12-18T00:00:00Z,3245.06337929
2020-12-17T00:00:00Z,2343.08035217
2020-12-16T00:00:00Z,1998.32415256
2020-12-15T00:00:00Z,1372.66973654
2020-12-14T00:00:00Z,3903.42630113
2020-12-13T00:00:00Z,1102.21369479
2020-12-12T00:00:00Z,1344.56176441
2020-12-11T00:00:00Z,1808.80976506
2020-12-10T00:00:00Z,6206.1069934
2020-12-09T00:00:00Z,2879.30213196
2020-12-08T00:00:00Z,1395.10741396
2020-12-07T00:00:00Z,1457.32537229
2020-12-06T00:00:00Z,1280.47692798
2020-12-05T00:00:00Z,1220.3606937
2020-12-04T00:00:00Z,2612.97404452
2020-12-03T00:00:00Z,1896.90359755
2020-12-02T00:00:00Z,1964.16931762
2020-12-01T00:00:00Z,1702.23742828
2020-11-30T00:00:00Z,2112.24362958
2020-11-29T00:00:00Z,1649.17022761
2020-11-28T00:00:00Z,1304.30595143
2020-11-27T00:00:00Z,1484.58764606
2020-11-26T00:00:00Z,5516.93939158
2020-11-25T00:00:00Z,2037.06401071
2020-11-24T00:00:00Z,2487.59670789
2020-11-23T00:00:00Z,2222.88763934
2020-11-22T00:00:00Z,1476.08546587
2020-11-21T00:00:00Z,1310.88415191
2020-11-20T00:00:00Z,2214.02338572
2020-11-19T00:00:00Z,2860.42496515
2020-11-18T00:00:00Z,2861.09347856
2020-11-17T00:00:00Z,1982.22068507
2020-11-16T00:00:00Z,1935.62927902
2020-11-15T00:00:00Z,1142.00935863
2020-11-14T00:00:00Z,1992.25427762
2020-11-13T00:00:00Z,2097.02551649
2020-11-12T00:00:00Z,4738.05698464
2020-11-11T00:00:00Z,2221.59183457
2020-11-10T00:00:00Z,1546.50173119
2020-11-09T00:00:00Z,2382.26317837
2020-11-08T00:00:00Z,2848.35620982
2020-11-07T00:00:00Z,2657.68099139
2020-11-06T00:00:00Z,3179.62612516
2020-11-05T00:00:00Z,3883.30681459
2020-11-04T00:00:00Z,2190.90578085
2020-11-03T00:00:00Z,2657.14693455
2020-11-02T00:00:00Z,1918.22423942
2020-11-01T00:00:00Z,1352.60122388
2020-10-31T00:00:00Z,2087.87737162
2020-10-30T00:00:00Z,2397.65809824
2020-10-29T00:00:00Z,2536.041598
2020-10-28T00:00:00Z,4388.06355222
2020-10-27T00:00:00Z,2590.80910615
2020-10-26T00:00:00Z,2173.8469986
2020-10-25T00:00:00Z,1636.76519518
2020-10-24T00:00:00Z,1383.77892694
2020-10-23T00:00:00Z,1847.52325724
2020-10-22T00:00:00Z,2805.62801675
2020-10-21T00:00:00Z,1665.98736154
2020-10-20T00:00:00Z,1732.38986262
2020-10-19T00:00:00Z,2151.34011966
2020-10-18T00:00:00Z,1494.78235137
2020-10-17T00:00:00Z,1381.03985643
2020-10-16T00:00:00Z,4752.52405014
2020-10-15T00:00:00Z,1869.56325187
2020-10-14T00:00:00Z,1877.70430511
2020-10-13T00:00:00Z,1959.76954223
2020-10-12T00:00:00Z,2337.55288852
2020-10-11T00:00:00Z,2267.51753992
2020-10-10T00:00:00Z,2092.96194146
2020-10-09T00:00:00Z,2155.01433622
2020-10-08T00:00:00Z,2350.47246699
2020-10-07T00:00:00Z,5313.06174078
2020-10-06T00:00:00Z,1463.29538498
2020-10-05T00:00:00Z,1265.17907822
2020-10-04T00:00:00Z,1401.58138316
2020-10-03T00:00:00Z,1474.31792039
2020-10-02T00:00:00Z,1854.57779315
2020-10-01T00:00:00Z,2643.24847651
2020-09-30T00:00:00Z,1790.07360153
2020-09-29T00:00:00Z,4177.56691441
2020-09-28T00:00:00Z,3110.28773187
2020-09-27T00:00:00Z,2279.30953871
2020-09-26T00:00:00Z,1680.10225255
2020-09-25T00:00:00Z,1729.52353066
2020-09-24T00:00:00Z,3162.86497131
2020-09-23T00:00:00Z,1911.45829977
2020-09-22T00:00:00Z,4063.18918256
2020-09-21T00:00:00Z,2469.99351836
2020-09-20T00:00:00Z,2532.25633671
2020-09-19T00:00:00Z,2114.18626939
2020-09-18T00:00:00Z,3125.22334785
2020-09-17T00:00:00Z,3932.86191164
2020-09-16T00:00:00Z,2181.90362793
2020-09-15T00:00:00Z,1348.66811902
2020-09-14T00:00:00Z,2411.06666187
2020-09-13T00:00:00Z,2734.2186022
2020-09-12T00:00:00Z,1328.10550189
2020-09-11T00:00:00Z,3121.9558972
2020-09-10T00:00:00Z,3520.47906394
2020-09-09T00:00:00Z,1924.1674209
2020-09-08T00:00:00Z,1558.15688259
2020-09-07T00:00:00Z,1760.03974187
2020-09-06T00:00:00Z,1884.07646347
2020-09-05T00:00:00Z,1706.36597335
2020-09-04T00:00:00Z,3635.79244424
2020-09-03T00:00:00Z,2729.33435154
2020-09-02T00:00:00Z,4083.06457585
2020-09-01T00:00:00Z,2491.53335476
2020-08-31T00:00:00Z,2341.16890088
2020-08-30T00:00:00Z,1253.36977469
2020-08-29T00:00:00Z,1343.92615999
2020-08-28T00:00:00Z,3350.97266725
2020-08-27T00:00:00Z,2311.96419614
2020-08-26T00:00:00Z,1614.97098568
2020-08-25T00:00:00Z,1824.2708002
2020-08-24T00:00:00Z,2938.09194414
2020-08-23T00:00:00Z,1060.64018372
2020-08-22T00:00:00Z,2048.44709694
2020-08-21T00:00:00Z,2680.51013457
2020-08-20T00:00:00Z,3852.38434376
2020-08-19T00:00:00Z,1280.63954186
2020-08-18T00:00:00Z,2256.63186795
2020-08-17T00:00:00Z,1650.34275272
2020-08-16T00:00:00Z,1566.12225124
2020-08-15T00:00:00Z,1906.09191561
2020-08-14T00:00:00Z,2339.46368594
2020-08-13T00:00:00Z,2595.25792458
2020-08-12T00:00:00Z,2397.04736996
2020-08-11T00:00:00Z,2599.40659905
2020-08-10T00:00:00Z,1861.54912913
2020-08-09T00:00:00Z,1997.70375074
2020-08-08T00:00:00Z,2199.08967287
2020-08-07T00:00:00Z,1662.73598162
2020-08-06T00:00:00Z,1549.34049605
2020-08-05T00:00:00Z,1961.98044758
2020-08-04T00:00:00Z,1890.02411688
2020-08-03T00:00:00Z,6749.46578153
2020-08-02T00:00:00Z,2339.94879165
2020-08-01T00:00:00Z,1806.5309519
2020-07-31T00:00:00Z,2415.97086415
2020-07-30T00:00:00Z,4475.08070603
2020-07-29T00:00:00Z,2366.71921369
2020-07-28T00:00:00Z,3022.04967056
2020-07-27T00:00:00Z,2388.57504395
2020-07-26T00:00:00Z,1764.17838358
2020-07-25T00:00:00Z,1493.37633601
2020-07-24T00:00:00Z,4274.09116382
2020-07-23T00:00:00Z,1343.97149209
2020-07-22T00:00:00Z,3567.72653074
2020-07-21T00:00:00Z,1481.19060102
2020-07-20T00:00:00Z,3107.85631453
2020-07-19T00:00:00Z,1759.03698094
2020-07-18T00:00:00Z,1702.02497195
2020-07-17T00:00:00Z,2395.52793217
2020-07-16T00:00:00Z,1277.39217366
2020-07-15T00:00:00Z,2267.70264232
2020-07-14T00:00:00Z,1481.55517092
2020-07-13T00:00:00Z,1871.22653719
2020-07-12T00:00:00Z,1482.5401984
2020-07-11T00:00:00Z,1223.28079139
2020-07-10T00:00:00Z,2077.70844441
2020-07-09T00:00:00Z,1406.49532311
2020-07-08T00:00:00Z,3162.31998923
2020-07-07T00:00:00Z,1926.57573047
2020-07-06T00:00:00Z,1804.2934523
2020-07-05T00:00:00Z,1259.37430655
2020-07-04T00:00:00Z,1649.06768714
2020-07-03T00:00:00Z,3301.94104245
2020-07-02T00:00:00Z,2216.8927215
2020-07-01T00:00:00Z,5279.93613377
2020-06-30T00:00:00Z,1944.30164823
2020-06-29T00:00:00Z,2324.16668993
2020-06-28T00:00:00Z,1956.63498757
2020-06-27T00:00:00Z,2360.6966089
2020-06-26T00:00:00Z,2843.7461065
2020-06-25T00:00:00Z,1217.24835515
2020-06-24T00:00:00Z,2184.5988544
2020-06-23T00:00:00Z,9268.70564499
2020-06-22T00:00:00Z,1786.21670797
2020-06-21T00:00:00Z,1283.5376143
2020-06-20T00:00:00Z,1649.92866817
2020-06-19T00:00:00Z,3168.01213649
2020-06-18T00:00:00Z,1705.04200675
2020-06-17T00:00:00Z,1508.30098023
2020-06-16T00:00:00Z,1840.72685611
2020-06-15T00:00:00Z,1689.89628486
2020-06-14T00:00:00Z,1870.73054436
2020-06-13T00:00:00Z,2177.1223616
