Datetime,Miner In-House Flow (Total)
2017-08-13T00:00:00Z,4491.94469657
2017-08-12T00:00:00Z,6702.77257774
2017-08-11T00:00:00Z,4826.10437254
2017-08-10T00:00:00Z,6659.58650561
2017-08-09T00:00:00Z,7307.49384325
2017-08-08T00:00:00Z,16368.73249332
2017-08-07T00:00:00Z,18844.26593841
2017-08-06T00:00:00Z,31818.53688142
2017-08-05T00:00:00Z,20660.16125308
2017-08-04T00:00:00Z,11561.58589764
2017-08-03T00:00:00Z,3467.16703148
2017-08-02T00:00:00Z,16051.6631975
2017-08-01T00:00:00Z,12876.25605415
2017-07-31T00:00:00Z,8308.85417986
2017-07-30T00:00:00Z,3291.91364756
2017-07-29T00:00:00Z,13974.55797533
2017-07-28T00:00:00Z,13545.87709291
2017-07-27T00:00:00Z,20013.86446247
2017-07-26T00:00:00Z,6383.6114199
2017-07-25T00:00:00Z,8824.06474715
2017-07-24T00:00:00Z,4347.50462131
2017-07-23T00:00:00Z,13852.3999921
2017-07-22T00:00:00Z,11216.62265717
2017-07-21T00:00:00Z,19044.17856656
2017-07-20T00:00:00Z,14369.33297505
2017-07-19T00:00:00Z,13965.22272215
2017-07-18T00:00:00Z,16376.86390703
2017-07-17T00:00:00Z,42236.02687879
2017-07-16T00:00:00Z,32742.53054655
2017-07-15T00:00:00Z,4647.54744465
2017-07-14T00:00:00Z,22437.3372498
2017-07-13T00:00:00Z,5927.53519414
2017-07-12T00:00:00Z,6627.14246817
2017-07-11T00:00:00Z,3605.58605364
2017-07-10T00:00:00Z,6143.7753947
2017-07-09T00:00:00Z,16515.09056963
2017-07-08T00:00:00Z,5326.85068146
2017-07-07T00:00:00Z,20715.33831269
2017-07-06T00:00:00Z,6456.57554246
2017-07-05T00:00:00Z,5446.06541183
2017-07-04T00:00:00Z,6110.59409535
2017-07-03T00:00:00Z,6858.52492214
2017-07-02T00:00:00Z,8765.1871114
2017-07-01T00:00:00Z,7123.55728076
2017-06-30T00:00:00Z,7116.79254051
2017-06-29T00:00:00Z,6008.64644542
2017-06-28T00:00:00Z,8469.00980518
2017-06-27T00:00:00Z,17875.91652527
2017-06-26T00:00:00Z,9588.05938494
2017-06-25T00:00:00Z,7329.30594146
2017-06-24T00:00:00Z,4376.25893049
2017-06-23T00:00:00Z,8236.61743511
2017-06-22T00:00:00Z,8036.46900932
2017-06-21T00:00:00Z,10009.69134446
2017-06-20T00:00:00Z,7344.49630589
2017-06-19T00:00:00Z,15491.33487514
2017-06-18T00:00:00Z,4666.85020338
2017-06-17T00:00:00Z,5178.8725573
2017-06-16T00:00:00Z,4426.56779369
2017-06-15T00:00:00Z,7392.41309609
2017-06-14T00:00:00Z,4325.82321887
2017-06-13T00:00:00Z,4735.22293663
2017-06-12T00:00:00Z,5768.80314142
2017-06-11T00:00:00Z,5837.0407488
2017-06-10T00:00:00Z,6399.99079446
2017-06-09T00:00:00Z,9132.88157416
2017-06-08T00:00:00Z,6770.03272651
2017-06-07T00:00:00Z,10565.44782224
2017-06-06T00:00:00Z,15376.16601541
2017-06-05T00:00:00Z,10342.42494847
2017-06-04T00:00:00Z,12067.21891366
2017-06-03T00:00:00Z,11904.62625956
2017-06-02T00:00:00Z,8874.43739073
2017-06-01T00:00:00Z,11121.90047514
2017-05-31T00:00:00Z,14460.66682117
2017-05-30T00:00:00Z,8074.39048132
2017-05-29T00:00:00Z,10035.88821727
2017-05-28T00:00:00Z,9155.55835311
2017-05-27T00:00:00Z,5955.68678308
2017-05-26T00:00:00Z,16427.97445893
2017-05-25T00:00:00Z,10972.85059724
2017-05-24T00:00:00Z,8563.27897769
2017-05-23T00:00:00Z,16161.1485599
2017-05-22T00:00:00Z,28356.68499284
2017-05-21T00:00:00Z,15723.81129749
2017-05-20T00:00:00Z,3183.29850384
2017-05-19T00:00:00Z,18744.29841765
2017-05-18T00:00:00Z,7754.31780403
2017-05-17T00:00:00Z,9770.31232855
2017-05-16T00:00:00Z,19999.52698034
2017-05-15T00:00:00Z,8385.70662411
2017-05-14T00:00:00Z,5682.1227899
2017-05-13T00:00:00Z,5581.43281019
2017-05-12T00:00:00Z,7781.36762405
2017-05-11T00:00:00Z,9360.10094794
2017-05-10T00:00:00Z,6481.11138312
2017-05-09T00:00:00Z,8679.23351778
2017-05-08T00:00:00Z,10108.23837518
2017-05-07T00:00:00Z,7215.04432829
2017-05-06T00:00:00Z,9359.94460587
2017-05-05T00:00:00Z,12414.77793933
2017-05-04T00:00:00Z,4721.24317199
2017-05-03T00:00:00Z,18982.27932715
2017-05-02T00:00:00Z,11697.62142808
2017-05-01T00:00:00Z,7723.77232661
2017-04-30T00:00:00Z,3331.76679894
2017-04-29T00:00:00Z,2535.3215597
2017-04-28T00:00:00Z,4897.32971513
2017-04-27T00:00:00Z,7896.41762901
2017-04-26T00:00:00Z,12054.95455294
2017-04-25T00:00:00Z,4126.43460368
2017-04-24T00:00:00Z,2287.58929301
2017-04-23T00:00:00Z,8446.98661472
2017-04-22T00:00:00Z,15326.59897219
2017-04-21T00:00:00Z,24971.6999456
2017-04-20T00:00:00Z,5325.59896484
2017-04-19T00:00:00Z,19757.57746037
2017-04-18T00:00:00Z,18722.94562899
2017-04-17T00:00:00Z,3202.0698846
2017-04-16T00:00:00Z,1621.6143216
2017-04-15T00:00:00Z,2025.68831483
2017-04-14T00:00:00Z,12862.38006098
2017-04-13T00:00:00Z,5624.83246609
2017-04-12T00:00:00Z,11102.87707336
2017-04-11T00:00:00Z,15226.7109251
2017-04-10T00:00:00Z,12018.13250048
2017-04-09T00:00:00Z,4422.65105664
2017-04-08T00:00:00Z,1872.90368951
2017-04-07T00:00:00Z,6872.20071089
2017-04-06T00:00:00Z,4189.31176205
2017-04-05T00:00:00Z,3426.72079426
2017-04-04T00:00:00Z,2052.18935364
2017-04-03T00:00:00Z,8287.06760529
2017-04-02T00:00:00Z,3070.41556206
2017-04-01T00:00:00Z,3074.16683051
2017-03-31T00:00:00Z,6953.57485375
2017-03-30T00:00:00Z,10267.14651796
2017-03-29T00:00:00Z,2223.79959975
2017-03-28T00:00:00Z,3147.42961387
2017-03-27T00:00:00Z,9010.06427665
2017-03-26T00:00:00Z,1740.81271256
2017-03-25T00:00:00Z,1782.8289582
2017-03-24T00:00:00Z,2911.36501665
2017-03-23T00:00:00Z,2102.20915975
2017-03-22T00:00:00Z,16447.93399257
2017-03-21T00:00:00Z,2451.69995177
2017-03-20T00:00:00Z,3204.67826017
2017-03-19T00:00:00Z,16587.93911023
2017-03-18T00:00:00Z,4295.01164982
2017-03-17T00:00:00Z,9584.78261398
2017-03-16T00:00:00Z,11808.62589868
2017-03-15T00:00:00Z,13980.15401838
2017-03-14T00:00:00Z,3574.04275025
2017-03-13T00:00:00Z,12223.04457594
2017-03-12T00:00:00Z,2097.65924777
2017-03-11T00:00:00Z,14957.95705447
2017-03-10T00:00:00Z,2491.55247185
2017-03-09T00:00:00Z,6053.31360384
2017-03-08T00:00:00Z,3272.49278745
2017-03-07T00:00:00Z,6596.04622053
2017-03-06T00:00:00Z,7405.94989234
2017-03-05T00:00:00Z,2699.87867689
2017-03-04T00:00:00Z,1595.40699753
2017-03-03T00:00:00Z,2184.7835855
2017-03-02T00:00:00Z,25249.13142205
2017-03-01T00:00:00Z,15420.11404693
2017-02-28T00:00:00Z,5176.74513655
2017-02-27T00:00:00Z,1748.14530479
2017-02-26T00:00:00Z,1433.18547391
2017-02-25T00:00:00Z,1862.50856059
2017-02-24T00:00:00Z,8484.31387261
2017-02-23T00:00:00Z,15887.46808993
2017-02-22T00:00:00Z,6684.35120601
2017-02-21T00:00:00Z,1937.3407058
2017-02-20T00:00:00Z,2733.76829044
2017-02-19T00:00:00Z,2191.32891798
2017-02-18T00:00:00Z,14466.0996151
2017-02-17T00:00:00Z,2207.34011169
2017-02-16T00:00:00Z,21028.12635246
2017-02-15T00:00:00Z,2669.48898466
2017-02-14T00:00:00Z,3271.07258702
2017-02-13T00:00:00Z,12909.17980952
2017-02-12T00:00:00Z,16828.13508552
2017-02-11T00:00:00Z,16380.17700826
2017-02-10T00:00:00Z,24516.54410357
2017-02-09T00:00:00Z,5195.30601568
2017-02-08T00:00:00Z,2931.19556583
2017-02-07T00:00:00Z,2969.74483693
2017-02-06T00:00:00Z,3009.01191115
2017-02-05T00:00:00Z,2335.12655154
2017-02-04T00:00:00Z,3342.73639142
2017-02-03T00:00:00Z,3147.53754226
2017-02-02T00:00:00Z,1783.27926364
2017-02-01T00:00:00Z,1988.55968948
2017-01-31T00:00:00Z,1987.04956582
2017-01-30T00:00:00Z,2001.977927
2017-01-29T00:00:00Z,1709.51184028
2017-01-28T00:00:00Z,16246.36568283
2017-01-27T00:00:00Z,2451.67269794
2017-01-26T00:00:00Z,15956.06763564
2017-01-25T00:00:00Z,1728.35383106
2017-01-24T00:00:00Z,3726.98337273
2017-01-23T00:00:00Z,1994.82319315
2017-01-22T00:00:00Z,1976.74578448
2017-01-21T00:00:00Z,2453.69683097
2017-01-20T00:00:00Z,6198.55233303
2017-01-19T00:00:00Z,7841.81169817
2017-01-18T00:00:00Z,21707.13970115
2017-01-17T00:00:00Z,6562.47553009
2017-01-16T00:00:00Z,5541.31309403
2017-01-15T00:00:00Z,4118.32065445
2017-01-14T00:00:00Z,25085.07581963
2017-01-13T00:00:00Z,66743.62185071
2017-01-12T00:00:00Z,62590.93343757
2017-01-11T00:00:00Z,26755.79696391
2017-01-10T00:00:00Z,50046.28129961
2017-01-09T00:00:00Z,23842.21092189
2017-01-08T00:00:00Z,18519.8819729
2017-01-07T00:00:00Z,5510.64930612
2017-01-06T00:00:00Z,35748.50952187
2017-01-05T00:00:00Z,28989.04663062
2017-01-04T00:00:00Z,39578.8167039
2017-01-03T00:00:00Z,17974.46219828
2017-01-02T00:00:00Z,6762.33418407
2017-01-01T00:00:00Z,4466.87193788
2016-12-31T00:00:00Z,5466.28930469
2016-12-30T00:00:00Z,57169.99965988
2016-12-29T00:00:00Z,5824.05616864
2016-12-28T00:00:00Z,53333.86150971
2016-12-27T00:00:00Z,18197.40939124
2016-12-26T00:00:00Z,5410.37977391
2016-12-25T00:00:00Z,20108.68270339
2016-12-24T00:00:00Z,27440.85433444
2016-12-23T00:00:00Z,15761.26859031
2016-12-22T00:00:00Z,20756.86930536
2016-12-21T00:00:00Z,17698.90177736
2016-12-20T00:00:00Z,20167.93268158
2016-12-19T00:00:00Z,10478.43171864
2016-12-18T00:00:00Z,1697.61623242
2016-12-17T00:00:00Z,1176.50982685
2016-12-16T00:00:00Z,14408.67350166
2016-12-15T00:00:00Z,14989.4328546
2016-12-14T00:00:00Z,9126.4899374
2016-12-13T00:00:00Z,7634.61784157
2016-12-12T00:00:00Z,3066.4623087
2016-12-11T00:00:00Z,2757.82455962
2016-12-10T00:00:00Z,2958.5767671
2016-12-09T00:00:00Z,4834.91757038
2016-12-08T00:00:00Z,10856.01176671
2016-12-07T00:00:00Z,18025.64305062
2016-12-06T00:00:00Z,8454.88888258
2016-12-05T00:00:00Z,8694.04838879
2016-12-04T00:00:00Z,19727.77844755
2016-12-03T00:00:00Z,3895.04304931
2016-12-02T00:00:00Z,13150.83511772
2016-12-01T00:00:00Z,3409.52623179
2016-11-30T00:00:00Z,14900.37262189
2016-11-29T00:00:00Z,6245.11633648
2016-11-28T00:00:00Z,13780.48914924
2016-11-27T00:00:00Z,18645.41404976
2016-11-26T00:00:00Z,1434.97903157
2016-11-25T00:00:00Z,9055.21041728
2016-11-24T00:00:00Z,30769.2704356
2016-11-23T00:00:00Z,47278.14794684
2016-11-22T00:00:00Z,13147.41156205
2016-11-21T00:00:00Z,15754.45582007
2016-11-20T00:00:00Z,10719.85625844
2016-11-19T00:00:00Z,4517.35512563
2016-11-18T00:00:00Z,37682.8081877
2016-11-17T00:00:00Z,14692.34314115
2016-11-16T00:00:00Z,21382.15077549
2016-11-15T00:00:00Z,19169.3617238
2016-11-14T00:00:00Z,25896.33228961
2016-11-13T00:00:00Z,3225.2908538
2016-11-12T00:00:00Z,3228.55412606
2016-11-11T00:00:00Z,7700.40444568
2016-11-10T00:00:00Z,12621.22311859
2016-11-09T00:00:00Z,43331.8701803
2016-11-08T00:00:00Z,9416.87732133
2016-11-07T00:00:00Z,8552.73810947
2016-11-06T00:00:00Z,8362.17099156
2016-11-05T00:00:00Z,5792.292929
2016-11-04T00:00:00Z,23676.34942104
2016-11-03T00:00:00Z,25478.70222143
2016-11-02T00:00:00Z,8813.41515623
2016-11-01T00:00:00Z,20960.4660643
2016-10-31T00:00:00Z,5044.23677141
2016-10-30T00:00:00Z,4734.45664669
2016-10-29T00:00:00Z,19674.89015045
2016-10-28T00:00:00Z,22747.6965326
2016-10-27T00:00:00Z,34361.8072459
2016-10-26T00:00:00Z,19248.75390484
2016-10-25T00:00:00Z,3503.10845969
2016-10-24T00:00:00Z,31189.87757608
2016-10-23T00:00:00Z,5173.17632142
2016-10-22T00:00:00Z,4383.030277
2016-10-21T00:00:00Z,18093.49453219
2016-10-20T00:00:00Z,48773.7014386
2016-10-19T00:00:00Z,5069.11860163
2016-10-18T00:00:00Z,9848.34640508
2016-10-17T00:00:00Z,35399.78193017
2016-10-16T00:00:00Z,3895.6000032
2016-10-15T00:00:00Z,5441.09290331
2016-10-14T00:00:00Z,15293.90530921
2016-10-13T00:00:00Z,72596.81548475
2016-10-12T00:00:00Z,25523.09645383
2016-10-11T00:00:00Z,53002.93075339
2016-10-10T00:00:00Z,3264.74451001
2016-10-09T00:00:00Z,1786.23602877
2016-10-08T00:00:00Z,3884.68007917
2016-10-07T00:00:00Z,22179.94548966
2016-10-06T00:00:00Z,28580.44167576
2016-10-05T00:00:00Z,33152.48163317
2016-10-04T00:00:00Z,17234.09372195
2016-10-03T00:00:00Z,18453.5527743
2016-10-02T00:00:00Z,2652.43335464
2016-10-01T00:00:00Z,16221.69892726
2016-09-30T00:00:00Z,9832.43023844
2016-09-29T00:00:00Z,10759.01878846
2016-09-28T00:00:00Z,43608.88280957
2016-09-27T00:00:00Z,3802.87996195
2016-09-26T00:00:00Z,18966.67478981
2016-09-25T00:00:00Z,1988.57720588
2016-09-24T00:00:00Z,1537.04497516
2016-09-23T00:00:00Z,29518.56158837
2016-09-22T00:00:00Z,3503.38454909
2016-09-21T00:00:00Z,46837.71862588
2016-09-20T00:00:00Z,11450.64371978
2016-09-19T00:00:00Z,28554.82628874
2016-09-18T00:00:00Z,853.61178705
2016-09-17T00:00:00Z,1267.68811801
2016-09-16T00:00:00Z,24314.96379169
2016-09-15T00:00:00Z,117123.01588448
2016-09-14T00:00:00Z,12335.07288067
2016-09-13T00:00:00Z,39612.30769866
2016-09-12T00:00:00Z,22299.48737049
2016-09-11T00:00:00Z,1387.73167072
2016-09-10T00:00:00Z,1474.12162698
2016-09-09T00:00:00Z,26086.37991098
2016-09-08T00:00:00Z,4136.70152715
2016-09-07T00:00:00Z,47278.45527092
2016-09-06T00:00:00Z,31052.31815714
2016-09-05T00:00:00Z,3866.70441543
2016-09-04T00:00:00Z,1310.5248375
2016-09-03T00:00:00Z,2132.05842714
2016-09-02T00:00:00Z,3942.41573311
2016-09-01T00:00:00Z,24416.18474547
2016-08-31T00:00:00Z,5248.57149247
2016-08-30T00:00:00Z,17600.94015051
2016-08-29T00:00:00Z,2851.70696077
2016-08-28T00:00:00Z,1670.7820424
2016-08-27T00:00:00Z,1569.05935354
2016-08-26T00:00:00Z,1647.43016933
2016-08-25T00:00:00Z,2149.22112676
2016-08-24T00:00:00Z,22542.50210606
2016-08-23T00:00:00Z,8840.29962714
2016-08-22T00:00:00Z,7970.74082873
2016-08-21T00:00:00Z,1422.03205653
2016-08-20T00:00:00Z,1625.87363526
2016-08-19T00:00:00Z,10470.83326117
2016-08-18T00:00:00Z,10679.45364525
2016-08-17T00:00:00Z,37414.14464431
2016-08-16T00:00:00Z,16934.7337013
2016-08-15T00:00:00Z,24558.63173131
2016-08-14T00:00:00Z,2111.59301065
2016-08-13T00:00:00Z,17275.6975962
2016-08-12T00:00:00Z,5026.08865372
2016-08-11T00:00:00Z,10184.01481106
2016-08-10T00:00:00Z,2479.71818439
2016-08-09T00:00:00Z,3082.70444524
2016-08-08T00:00:00Z,11275.33887636
2016-08-07T00:00:00Z,19317.82211858
2016-08-06T00:00:00Z,4774.13813991
2016-08-05T00:00:00Z,21911.94590725
2016-08-04T00:00:00Z,64167.3035
2016-08-03T00:00:00Z,20895.0949148
2016-08-02T00:00:00Z,5018.20588924
2016-08-01T00:00:00Z,14589.67832274
2016-07-31T00:00:00Z,16129.4083432
2016-07-30T00:00:00Z,2320.88525749
2016-07-29T00:00:00Z,6978.62101154
2016-07-28T00:00:00Z,9202.76061071
2016-07-27T00:00:00Z,8856.90068109
2016-07-26T00:00:00Z,2727.84531772
2016-07-25T00:00:00Z,6503.36328388
2016-07-24T00:00:00Z,2350.97798354
2016-07-23T00:00:00Z,29827.64602455
2016-07-22T00:00:00Z,5372.13501604
2016-07-21T00:00:00Z,21551.10995746
2016-07-20T00:00:00Z,23873.33326201
2016-07-19T00:00:00Z,8300.74905276
2016-07-18T00:00:00Z,13519.94055152
2016-07-17T00:00:00Z,2763.1847525
2016-07-16T00:00:00Z,2284.88622178
2016-07-15T00:00:00Z,19252.05409873
2016-07-14T00:00:00Z,4259.36284677
2016-07-13T00:00:00Z,5943.23013182
2016-07-12T00:00:00Z,7716.3470132
2016-07-11T00:00:00Z,8337.11636946
2016-07-10T00:00:00Z,4977.04228663
2016-07-09T00:00:00Z,4579.39660116
2016-07-08T00:00:00Z,3504.2347323
2016-07-07T00:00:00Z,8066.36210993
2016-07-06T00:00:00Z,8188.18141717
2016-07-05T00:00:00Z,4100.78553812
2016-07-04T00:00:00Z,6042.28242521
2016-07-03T00:00:00Z,2562.89504812
2016-07-02T00:00:00Z,2398.90627472
2016-07-01T00:00:00Z,33480.44538115
2016-06-30T00:00:00Z,6011.91044749
2016-06-29T00:00:00Z,14096.60502694
2016-06-28T00:00:00Z,7883.80339183
2016-06-27T00:00:00Z,7355.27587348
2016-06-26T00:00:00Z,17846.54377867
2016-06-25T00:00:00Z,4429.43856055
2016-06-24T00:00:00Z,12639.17517553
2016-06-23T00:00:00Z,35828.68299407
2016-06-22T00:00:00Z,29083.19046736
2016-06-21T00:00:00Z,8756.49708241
2016-06-20T00:00:00Z,9747.50570757
2016-06-19T00:00:00Z,3741.13657057
2016-06-18T00:00:00Z,2659.10797005
2016-06-17T00:00:00Z,7323.04405866
2016-06-16T00:00:00Z,29942.31949771
2016-06-15T00:00:00Z,21791.9330709
2016-06-14T00:00:00Z,3976.93932718
2016-06-13T00:00:00Z,28433.0218443
2016-06-12T00:00:00Z,4868.60960592
2016-06-11T00:00:00Z,3887.66879936
2016-06-10T00:00:00Z,3830.3689365
2016-06-09T00:00:00Z,26293.53577644
2016-06-08T00:00:00Z,15961.67611592
2016-06-07T00:00:00Z,2988.75542463
2016-06-06T00:00:00Z,3934.21282928
2016-06-05T00:00:00Z,3020.46935549
2016-06-04T00:00:00Z,3403.44592361
2016-06-03T00:00:00Z,16757.12914223
2016-06-02T00:00:00Z,3530.13315186
2016-06-01T00:00:00Z,15748.39172022
2016-05-31T00:00:00Z,5112.92510293
2016-05-30T00:00:00Z,17832.21075476
2016-05-29T00:00:00Z,5444.05671439
2016-05-28T00:00:00Z,6825.13666814
2016-05-27T00:00:00Z,5937.18117229
2016-05-26T00:00:00Z,4874.4904978
2016-05-25T00:00:00Z,4336.89219112
2016-05-24T00:00:00Z,4529.40441882
2016-05-23T00:00:00Z,8799.84053128
2016-05-22T00:00:00Z,4047.84032485
2016-05-21T00:00:00Z,6679.78020744
2016-05-20T00:00:00Z,3965.74524289
2016-05-19T00:00:00Z,3458.21897515
2016-05-18T00:00:00Z,6161.30799249
2016-05-17T00:00:00Z,3879.38983434
2016-05-16T00:00:00Z,4212.69545638
2016-05-15T00:00:00Z,3009.26235382
2016-05-14T00:00:00Z,3563.48911925
2016-05-13T00:00:00Z,3921.22962105
2016-05-12T00:00:00Z,5720.79754709
2016-05-11T00:00:00Z,6760.40150632
2016-05-10T00:00:00Z,8635.14662576
2016-05-09T00:00:00Z,5099.24894124
2016-05-08T00:00:00Z,5065.73843344
2016-05-07T00:00:00Z,5953.59025838
2016-05-06T00:00:00Z,28091.46217437
2016-05-05T00:00:00Z,4278.39812484
2016-05-04T00:00:00Z,4273.91670214
2016-05-03T00:00:00Z,5110.32720003
2016-05-02T00:00:00Z,32447.59553386
2016-05-01T00:00:00Z,16777.20916688
2016-04-30T00:00:00Z,24844.60209286
2016-04-29T00:00:00Z,23015.23412103
2016-04-28T00:00:00Z,4519.46567138
2016-04-27T00:00:00Z,37143.37219248
2016-04-26T00:00:00Z,57191.44206114
2016-04-25T00:00:00Z,44466.10716609
2016-04-24T00:00:00Z,43366.26454211
2016-04-23T00:00:00Z,58125.30859379
2016-04-22T00:00:00Z,58751.42725849
2016-04-21T00:00:00Z,90535.34528441
2016-04-20T00:00:00Z,62591.91430765
2016-04-19T00:00:00Z,66431.91012825
2016-04-18T00:00:00Z,51171.83109715
2016-04-17T00:00:00Z,68406.96502195
2016-04-16T00:00:00Z,58666.80934418
2016-04-15T00:00:00Z,54621.38665773
2016-04-14T00:00:00Z,64589.21745782
2016-04-13T00:00:00Z,97390.17736731
2016-04-12T00:00:00Z,73990.2536267
2016-04-11T00:00:00Z,34886.59403983
2016-04-10T00:00:00Z,70094.84019188
2016-04-09T00:00:00Z,86978.48120463
2016-04-08T00:00:00Z,57384.71509161
2016-04-07T00:00:00Z,44433.69420285
2016-04-06T00:00:00Z,66573.995581
2016-04-05T00:00:00Z,65410.48947547
2016-04-04T00:00:00Z,66251.04463001
2016-04-03T00:00:00Z,52612.52369479
2016-04-02T00:00:00Z,59842.0109661
2016-04-01T00:00:00Z,45831.42783548
2016-03-31T00:00:00Z,62536.46783853
2016-03-30T00:00:00Z,85025.20795235
2016-03-29T00:00:00Z,64315.50353944
2016-03-28T00:00:00Z,91254.15641762
2016-03-27T00:00:00Z,58853.69190755
2016-03-26T00:00:00Z,51577.7024473
2016-03-25T00:00:00Z,50480.48572502
2016-03-24T00:00:00Z,100162.83608857
2016-03-23T00:00:00Z,60839.08904048
2016-03-22T00:00:00Z,76772.77003501
2016-03-21T00:00:00Z,41597.1648986
2016-03-20T00:00:00Z,52007.42703131
2016-03-19T00:00:00Z,57628.58934351
2016-03-18T00:00:00Z,94236.03594778
2016-03-17T00:00:00Z,43411.82937535
2016-03-16T00:00:00Z,73060.04515523
2016-03-15T00:00:00Z,15075.885392
2016-03-14T00:00:00Z,67784.32340181
2016-03-13T00:00:00Z,47141.45276806
2016-03-12T00:00:00Z,62336.26513742
2016-03-11T00:00:00Z,85395.32970282
2016-03-10T00:00:00Z,87740.40805322
2016-03-09T00:00:00Z,59995.41900201
2016-03-08T00:00:00Z,72876.87289425
2016-03-07T00:00:00Z,86757.8617692
2016-03-06T00:00:00Z,55612.22656652
2016-03-05T00:00:00Z,80796.0349721
2016-03-04T00:00:00Z,97571.23192623
2016-03-03T00:00:00Z,85265.87338472
2016-03-02T00:00:00Z,101775.71273743
2016-03-01T00:00:00Z,32769.34993983
2016-02-29T00:00:00Z,32617.74131716
2016-02-28T00:00:00Z,46105.86732
2016-02-27T00:00:00Z,416034.63262348
2016-02-26T00:00:00Z,156165.38295441
2016-02-25T00:00:00Z,77052.57466962
2016-02-24T00:00:00Z,65184.20529949
2016-02-23T00:00:00Z,95267.64694859
2016-02-22T00:00:00Z,61174.77010391
2016-02-21T00:00:00Z,49536.16939734
2016-02-20T00:00:00Z,58070.66614597
2016-02-19T00:00:00Z,52837.30512122
2016-02-18T00:00:00Z,67611.20511561
2016-02-17T00:00:00Z,50862.94654289
2016-02-16T00:00:00Z,86703.40463452
2016-02-15T00:00:00Z,120139.44810507
2016-02-14T00:00:00Z,51668.67970466
2016-02-13T00:00:00Z,52420.49001036
2016-02-12T00:00:00Z,51725.43900522
2016-02-11T00:00:00Z,53911.6453648
2016-02-10T00:00:00Z,30518.32251623
2016-02-09T00:00:00Z,46452.9608884
2016-02-08T00:00:00Z,37862.81882244
2016-02-07T00:00:00Z,33063.48409953
2016-02-06T00:00:00Z,74660.73667861
2016-02-05T00:00:00Z,56943.38387567
2016-02-04T00:00:00Z,78589.24041349
2016-02-03T00:00:00Z,38578.32981599
2016-02-02T00:00:00Z,42758.61921741
2016-02-01T00:00:00Z,36407.55414122
2016-01-31T00:00:00Z,23387.4166328
2016-01-30T00:00:00Z,56006.1553065
2016-01-29T00:00:00Z,52120.64396506
2016-01-28T00:00:00Z,45771.07251839
2016-01-27T00:00:00Z,70591.38204518
2016-01-26T00:00:00Z,71985.80204868
2016-01-25T00:00:00Z,27003.78418061
2016-01-24T00:00:00Z,37503.59559839
2016-01-23T00:00:00Z,85337.5038588
2016-01-22T00:00:00Z,74673.03452679
2016-01-21T00:00:00Z,173187.45171925
2016-01-20T00:00:00Z,73753.65349083
2016-01-19T00:00:00Z,61607.01154451
2016-01-18T00:00:00Z,75174.16756435
2016-01-17T00:00:00Z,64663.81081595
2016-01-16T00:00:00Z,88441.82349891
2016-01-15T00:00:00Z,82885.33407449
2016-01-14T00:00:00Z,62522.82130786
2016-01-13T00:00:00Z,127848.84795393
2016-01-12T00:00:00Z,95207.93037336
2016-01-11T00:00:00Z,174994.85642191
2016-01-10T00:00:00Z,309395.11381726
2016-01-09T00:00:00Z,40636.21304042
2016-01-08T00:00:00Z,50011.3039643
2016-01-07T00:00:00Z,63467.0739238
2016-01-06T00:00:00Z,55180.32330105
2016-01-05T00:00:00Z,55420.16256536
2016-01-04T00:00:00Z,51076.09091939
2016-01-03T00:00:00Z,44397.61909663
2016-01-02T00:00:00Z,33527.22398386
2016-01-01T00:00:00Z,38307.17791937
2015-12-31T00:00:00Z,44807.06079974
2015-12-30T00:00:00Z,64634.41576448
2015-12-29T00:00:00Z,48440.25134572
2015-12-28T00:00:00Z,67102.75222825
2015-12-27T00:00:00Z,39965.57985898
2015-12-26T00:00:00Z,59806.42368927
2015-12-25T00:00:00Z,63385.5569123
2015-12-24T00:00:00Z,69868.45209306
2015-12-23T00:00:00Z,79915.73480471
2015-12-22T00:00:00Z,44577.07664041
2015-12-21T00:00:00Z,84808.89023338
2015-12-20T00:00:00Z,52346.52248317
2015-12-19T00:00:00Z,54052.26937137
2015-12-18T00:00:00Z,68330.24076067
2015-12-17T00:00:00Z,68675.21990728
2015-12-16T00:00:00Z,81388.23292681
2015-12-15T00:00:00Z,81256.72543252
2015-12-14T00:00:00Z,74237.55480669
2015-12-13T00:00:00Z,56749.1995169
2015-12-12T00:00:00Z,156099.79183682
2015-12-11T00:00:00Z,57003.31032467
2015-12-10T00:00:00Z,119476.83070664
2015-12-09T00:00:00Z,111094.55893823
2015-12-08T00:00:00Z,79079.37105276
2015-12-07T00:00:00Z,63949.80845588
2015-12-06T00:00:00Z,54471.69377042
2015-12-05T00:00:00Z,52930.16572296
2015-12-04T00:00:00Z,23712.00625519
2015-12-03T00:00:00Z,32671.82557092
2015-12-02T00:00:00Z,71848.47551943
2015-12-01T00:00:00Z,63843.94627715
2015-11-30T00:00:00Z,99050.9762046
2015-11-29T00:00:00Z,29536.86067847
2015-11-28T00:00:00Z,39017.79809729
2015-11-27T00:00:00Z,49544.33710732
2015-11-26T00:00:00Z,58372.94691983
2015-11-25T00:00:00Z,66050.72169499
2015-11-24T00:00:00Z,57730.22110626
2015-11-23T00:00:00Z,51312.45660329
2015-11-22T00:00:00Z,33742.4255834
2015-11-21T00:00:00Z,33942.15455478
2015-11-20T00:00:00Z,43419.71156901
2015-11-19T00:00:00Z,59237.98948996
2015-11-18T00:00:00Z,52279.8368594
