date,Fund Holdings
2025-07-21,1327861.937648728
2025-07-22,1326779.206737837
2025-07-23,1326082.240123202
2025-07-24,1330127.7139693352
2025-07-25,1327611.2736915608
2025-07-26,1327611.2736915608
2025-07-27,1327611.2736915608
2025-07-28,1330923.5296928738
2025-07-29,1331232.7523567677
2025-07-30,1328788.4900317888
2025-07-31,1334016.9405514232
2025-08-01,1325529.2357831
2025-08-02,1325529.2357831
2025-08-03,1325529.2357831
2025-08-04,1321109.109063325
2025-08-05,1318905.2998706591
2025-08-06,1321108.029391336
2025-08-07,1321225.1692589945
2025-08-08,1322101.3074210542
2025-08-09,1322101.3074210542
2025-08-10,1322101.3074210542
2025-08-11,1327560.184009635
2025-08-12,1326270.396438416
2025-08-13,1325460.7492407607
2025-08-14,1329454.8338206543
2025-08-15,1329205.63018454
2025-08-16,1329205.63018454
2025-08-17,1329205.63018454
2025-08-18,1329199.389582266
2025-08-19,1326321.010137668
2025-08-20,1321218.4257047102
2025-08-21,1319254.8944782782
2025-08-22,1320145.238766293
2025-08-23,1320145.238766293
2025-08-24,1320145.238766293
2025-08-25,1324658.6388621668
2025-08-26,1320917.679948378
2025-08-27,1324594.038673535
2025-08-28,1323587.5893160668
2025-08-29,1324252.4121787609
2025-08-30,1324235.802178761
2025-08-31,1324235.802178761
2025-09-01,1324235.802178761
2025-09-02,1325080.2336319298
2025-09-03,1328861.994444631
2025-09-04,1325740.0411292613
2025-09-05,1328713.8740246643
2025-09-06,1328713.8740246643
2025-09-07,1328731.204024664
2025-09-08,1328561.638245092
2025-09-09,1329033.0425187547
2025-09-10,1334270.480934003
2025-09-11,1338786.9614405914
2025-09-12,1344321.927822406
2025-09-13,1344296.657822406
2025-09-14,1344296.657822406
2025-09-15,1347770.623861389
2025-09-16,1350142.94321492
2025-09-17,1349357.1140295758
2025-09-18,1352130.233583811
2025-09-19,1350970.6869692148
2025-09-20,1350970.6869692148
2025-09-21,1350970.016969215
2025-09-22,1349640.579998473
2025-09-23,1349125.5947563867
2025-09-24,1350861.560455016
2025-09-25,1350694.679047715
2025-09-26,1345396.808133523
2025-09-27,1345370.6881335229
2025-09-28,1345370.6881335229
2025-09-29,1348388.1601185407
2025-09-30,1353459.253636131
2025-10-01,1356955.35539263
2025-10-02,1364540.526613225
2025-10-03,1365776.8565926251
2025-10-04,1365776.8565926251
2025-10-05,1365776.1965926252
2025-10-06,1385018.6717021207
2025-10-07,1389292.4817973769
2025-10-08,1392624.1634453984
2025-10-09,1392701.531612567
2025-10-10,1400140.7074323748
2025-10-11,1400144.787432375
2025-10-12,1400144.787432375
2025-10-13,1392006.6560424538
2025-10-14,1391240.9022995818
2025-10-15,1392885.3809951742
2025-10-16,1389239.03969888
2025-10-17,1385730.321448705
2025-10-18,1385730.321448705
2025-10-19,1385743.301448705
2025-10-20,1382691.449213936
2025-10-21,1395681.2290315551
2025-10-22,1387222.2133635888
2025-10-23,1387674.879030017
2025-10-24,1385320.6170135045
2025-10-25,1385327.8770135045
2025-10-26,1385327.8770135045
2025-10-27,1389925.4301928352
2025-10-28,1392142.1995903165
2025-10-29,1387975.3387147202
2025-10-30,1376571.5548799403
2025-10-31,1371641.8496342022
2025-11-01,1371641.8496342022
2025-11-02,1371622.369634202
2025-11-03,1377267.224941914
2025-11-04,1368423.9046914552
2025-11-05,1361812.97079901
2025-11-06,1371136.387451016
2025-11-07,1367741.0000634731
2025-11-08,1367719.710063473
2025-11-09,1367719.710063473
2025-11-10,1366470.6802308029
2025-11-11,1370825.1718327089
2025-11-12,1368456.751325301
2025-11-13,1359917.4230658126
2025-11-14,1361249.354406827
2025-11-15,1361249.354406827
2025-11-16,1361223.354406827
2025-11-17,1351890.713043151
2025-11-18,1345736.5817001082
2025-11-19,1340224.886930071
2025-11-20,1340147.773435312
2025-11-21,1336688.772765283
2025-11-22,1336688.772765283
2025-11-23,1336688.772765283
2025-11-24,1340751.973918765
2025-11-25,1340022.247410233
2025-11-26,1338539.8619679392
2025-11-27,1338564.3831399393
2025-11-28,1343135.6655991604
2025-11-29,1343146.0155991602
2025-11-30,1343146.0155991602
2025-12-01,1338621.8031306
2025-12-02,1341825.5112804992
2025-12-03,1340921.3391105628
2025-12-04,1340251.606575598
2025-12-05,1341033.4891244983
2025-12-06,1341033.4891244983
2025-12-07,1341033.4891244983
2025-12-08,1340037.1647663012
2025-12-09,1342403.7379374993
2025-12-10,1348499.097423305
2025-12-11,1339987.185198239
2025-12-12,1342564.8356757984
2025-12-13,1342564.8356757984
2025-12-14,1342564.8356757984
2025-12-15,1338080.665091684
2025-12-16,1335687.283918118
2025-12-17,1340921.5743756788
2025-12-18,1337841.6565398122
2025-12-19,1339320.385783057
2025-12-20,1339320.385783057
2025-12-21,1339320.385783057
2025-12-22,1335906.1712469785
2025-12-23,1335268.3303333889
2025-12-24,1332212.1055038136
2025-12-25,1332212.1055038136
2025-12-26,1332776.580576246
2025-12-27,1332776.580576246
2025-12-28,1332776.580576246
2025-12-29,1328674.153995631
2025-12-30,1331013.2224056032
2025-12-31,1329076.807662116
2026-01-01,1329076.807662116
2026-01-02,1330019.434190006
2026-01-03,1330019.434190006
2026-01-04,1330019.434190006
2026-01-05,1342515.320596282
2026-01-06,1336045.6569601677
2026-01-07,1332168.455916145
2026-01-08,1328439.1542592598
2026-01-09,1327855.745241034
2026-01-10,1327857.865241034
2026-01-11,1327857.865241034
2026-01-12,1327571.0079012248
2026-01-13,1332617.843934324
2026-01-14,1344880.330257867
2026-01-15,1344330.315620556
2026-01-16,1340431.385498934
2026-01-17,1340431.385498934
2026-01-18,1340455.745498934
2026-01-19,1340456.001012934
2026-01-20,1340762.538508579
2026-01-21,1330570.55684347
2026-01-22,1327067.562066077
2026-01-23,1326793.567674653
2026-01-24,1326761.057674653
2026-01-25,1326761.057674653
2026-01-26,1325601.1144922748
2026-01-27,1323972.1420446858
2026-01-28,1323452.796207522
2026-01-29,1317850.5964356132
2026-01-30,1313208.9855448774
2026-01-31,1313208.9855448774
2026-02-01,1313200.4155448773
2026-02-02,1312564.133453054
2026-02-03,1313198.309318383
2026-02-04,1306935.69892359
2026-02-05,1302723.4809111748
2026-02-06,1278374.097813013
2026-02-07,1278263.8678130128
2026-02-08,1278263.8678130128
2026-02-09,1304057.6334722368
2026-02-10,1304071.7358211677
2026-02-11,1304531.302782292
2026-02-12,1294503.282825859
2026-02-13,1295944.28535416
2026-02-14,1295944.28535416
2026-02-15,1295943.64535416
2026-02-16,1295943.64535416
2026-02-17,1295587.1813536289
2026-02-18,1291972.43282979
2026-02-19,1290503.795691386
2026-02-20,1292713.3750940112
2026-02-21,1292710.0850940112
2026-02-22,1292710.0850940112
2026-02-23,1286272.8866151872
2026-02-24,1293948.447970839
2026-02-25,1303203.7573522378
2026-02-26,1303560.136872936
2026-02-27,1301730.2280084458
2026-02-28,1301730.2280084458
2026-03-01,1301757.2080084458
2026-03-02,1309897.8893232911
2026-03-03,1312354.748215705
2026-03-04,1296478.16988699
2026-03-05,1296758.7754399898
2026-03-06,1310340.06258512
2026-03-07,1310318.3225851196
2026-03-08,1310318.3225851196
2026-03-09,1313346.451332177
2026-03-10,1311851.5609496708
2026-03-11,1313507.110569319
2026-03-12,1317982.134045543
2026-03-13,1319949.573143739
2026-03-14,1319949.573143739
2026-03-15,1319938.353143739
2026-03-16,1320474.8518493793
2026-03-17,1329742.3086453625
2026-03-18,1324097.4057092338
2026-03-19,1324805.6371916733
2026-03-20,1320051.7482287372
2026-03-21,1320019.3482287372
2026-03-22,1320019.3482287372
2026-03-23,1324711.3372167358
2026-03-24,1318438.2635836052
2026-03-25,1321480.451469358
2026-03-26,1318720.9025817066
2026-03-27,1317587.3090668705
2026-03-28,1317587.3090668705
2026-03-29,1317591.2190668706
2026-03-30,1316388.9947239086
2026-03-31,1317140.8069619266
2026-04-01,1318040.7551865936
2026-04-02,1318290.4379725845
2026-04-03,1318290.4379725845
2026-04-04,1318279.2379725846
2026-04-05,1318279.2379725846
2026-04-06,1330640.5561460033
2026-04-07,1301090.50605317
2026-04-08,1321187.8570044246
2026-04-09,1327479.471370359
