Datetime,Taker Buy Volume
2024-08-17T00:00:00Z,1154458762.1209786
2024-08-16T00:00:00Z,3801114566.9030952
2024-08-15T00:00:00Z,4510921138.459885
2024-08-14T00:00:00Z,4530218992.518727
2024-08-13T00:00:00Z,4292586103.968797
2024-08-12T00:00:00Z,5979169023.381726
2024-08-11T00:00:00Z,3666854456.3876343
2024-08-10T00:00:00Z,1871852758.4651515
2024-08-09T00:00:00Z,4519007497.232232
2024-08-08T00:00:00Z,6808256297.293982
2024-08-07T00:00:00Z,6330164642.314694
2024-08-06T00:00:00Z,5940527755.5165825
2024-08-05T00:00:00Z,17405469554.19837
2024-08-04T00:00:00Z,5283469384.425015
2024-08-03T00:00:00Z,3998016437.158044
2024-08-02T00:00:00Z,5413536978.541031
2024-08-01T00:00:00Z,4797032379.640035
2024-07-31T00:00:00Z,3774354187.618668
2024-07-30T00:00:00Z,3387274148.3951387
2024-07-29T00:00:00Z,5308213326.776442
2024-07-28T00:00:00Z,1936497437.591717
2024-07-27T00:00:00Z,3710551285.3426585
2024-07-26T00:00:00Z,4031489883.2459946
2024-07-25T00:00:00Z,7029478323.638311
2024-07-24T00:00:00Z,3944053477.5742755
2024-07-23T00:00:00Z,7365507867.718208
2024-07-22T00:00:00Z,3426063675.3047295
2024-07-21T00:00:00Z,3213408782.1535344
2024-07-20T00:00:00Z,1974398035.1310232
2024-07-19T00:00:00Z,4439916617.402432
2024-07-18T00:00:00Z,3435531785.4448457
2024-07-17T00:00:00Z,4152039307.346878
2024-07-16T00:00:00Z,5096415030.802272
2024-07-15T00:00:00Z,5118082300.679198
2024-07-14T00:00:00Z,2356949635.725651
2024-07-13T00:00:00Z,1714951396.891645
2024-07-12T00:00:00Z,3102174570.2071695
2024-07-11T00:00:00Z,4249813974.2754693
2024-07-10T00:00:00Z,3531386399.0578275
2024-07-09T00:00:00Z,3580193022.9111357
2024-07-08T00:00:00Z,7089286788.24321
2024-07-07T00:00:00Z,2714998802.9068713
2024-07-06T00:00:00Z,2589237917.101317
2024-07-05T00:00:00Z,8634836065.357744
2024-07-04T00:00:00Z,6114757365.402346
2024-07-03T00:00:00Z,4149526622.210072
2024-07-02T00:00:00Z,2131063889.461462
2024-07-01T00:00:00Z,3154422997.1433425
2024-06-30T00:00:00Z,2121823314.2166293
2024-06-29T00:00:00Z,1287742619.1842618
2024-06-28T00:00:00Z,3706843356.1025324
2024-06-27T00:00:00Z,3177973106.634889
2024-06-26T00:00:00Z,3126500737.479823
2024-06-25T00:00:00Z,3563193121.714732
2024-06-24T00:00:00Z,7042390045.395265
2024-06-23T00:00:00Z,2304279721.9083195
2024-06-22T00:00:00Z,1462935318.9498029
2024-06-21T00:00:00Z,4540400463.559412
2024-06-20T00:00:00Z,4657921685.20917
2024-06-19T00:00:00Z,4458703625.214505
2024-06-18T00:00:00Z,5833423313.022729
2024-06-17T00:00:00Z,5343478436.228059
2024-06-16T00:00:00Z,2532953036.123161
2024-06-15T00:00:00Z,2999482747.9402156
2024-06-14T00:00:00Z,4621855623.921841
2024-06-13T00:00:00Z,4081792552.365418
2024-06-12T00:00:00Z,5455586679.667358
2024-06-11T00:00:00Z,5676970513.059418
2024-06-10T00:00:00Z,2230451340.907937
2024-06-09T00:00:00Z,1429568676.793747
2024-06-08T00:00:00Z,1507507133.324749
2024-06-07T00:00:00Z,4902761143.630534
2024-06-06T00:00:00Z,3123825729.94385
2024-06-05T00:00:00Z,4123012092.080579
2024-06-04T00:00:00Z,3635816557.4011736
2024-06-03T00:00:00Z,3976205848.097324
2024-06-02T00:00:00Z,2789761639.0976386
2024-06-01T00:00:00Z,2091016286.966314
2024-05-31T00:00:00Z,4812172405.763845
2024-05-30T00:00:00Z,4794251173.885979
2024-05-29T00:00:00Z,4832915342.139259
2024-05-28T00:00:00Z,5615527663.992595
2024-05-27T00:00:00Z,6049716424.644781
2024-05-26T00:00:00Z,4069537480.6695633
2024-05-25T00:00:00Z,2330386476.928585
2024-05-24T00:00:00Z,6751421048.553143
2024-05-23T00:00:00Z,15951804901.336723
2024-05-22T00:00:00Z,7590527534.924125
2024-05-21T00:00:00Z,11850812660.775003
2024-05-20T00:00:00Z,10672790700.266317
2024-05-19T00:00:00Z,2177438465.867593
2024-05-18T00:00:00Z,2251155275.4703407
2024-05-17T00:00:00Z,4593477886.899188
2024-05-16T00:00:00Z,3268661878.899288
2024-05-15T00:00:00Z,4276772714.014109
2024-05-14T00:00:00Z,3251398298.864105
2024-05-13T00:00:00Z,4038290752.739549
2024-05-12T00:00:00Z,1605527313.681604
2024-05-11T00:00:00Z,1783708639.0913036
2024-05-10T00:00:00Z,3618947636.888822
2024-05-09T00:00:00Z,2930654859.7372327
2024-05-08T00:00:00Z,3566763844.275764
2024-05-07T00:00:00Z,3680157913.1111975
2024-05-06T00:00:00Z,4498104266.009154
2024-05-05T00:00:00Z,2700568373.1975956
2024-05-04T00:00:00Z,2438527810.420585
2024-05-03T00:00:00Z,4192883927.0320997
2024-05-02T00:00:00Z,3994147642.6383667
2024-05-01T00:00:00Z,7019695343.381955
2024-04-30T00:00:00Z,7142806747.49201
2024-04-29T00:00:00Z,5197673366.28055
2024-04-28T00:00:00Z,3739503147.0700383
2024-04-27T00:00:00Z,3991121114.0716105
2024-04-26T00:00:00Z,3129957309.1055374
2024-04-25T00:00:00Z,4381772891.763216
2024-04-24T00:00:00Z,4328835964.777806
2024-04-23T00:00:00Z,2993149053.357269
2024-04-22T00:00:00Z,3633183475.889655
2024-04-21T00:00:00Z,2656361328.154698
2024-04-20T00:00:00Z,2800892859.4816856
2024-04-19T00:00:00Z,6948207797.298363
2024-04-18T00:00:00Z,4541286183.842084
2024-04-17T00:00:00Z,5584549285.320102
2024-04-16T00:00:00Z,5936736192.9687395
2024-04-15T00:00:00Z,6749764581.040505
2024-04-14T00:00:00Z,6759009645.538127
2024-04-13T00:00:00Z,8979479112.53195
2024-04-12T00:00:00Z,6948200720.391645
2024-04-11T00:00:00Z,4379959971.282408
2024-04-10T00:00:00Z,5636676641.984602
2024-04-09T00:00:00Z,6604128074.940544
2024-04-08T00:00:00Z,5902332783.194372
2024-04-07T00:00:00Z,2728181544.760918
2024-04-06T00:00:00Z,2053572623.8841424
2024-04-05T00:00:00Z,4786310675.4564705
2024-04-04T00:00:00Z,4656007112.14792
2024-04-03T00:00:00Z,4833010821.435701
2024-04-02T00:00:00Z,7045058298.890137
2024-04-01T00:00:00Z,5270830008.011187
2024-03-31T00:00:00Z,3236486344.830835
2024-03-30T00:00:00Z,2397670472.982759
2024-03-29T00:00:00Z,3510089579.01654
2024-03-28T00:00:00Z,4048734892.3879128
2024-03-27T00:00:00Z,5768536392.142205
2024-03-26T00:00:00Z,5038430939.267847
2024-03-25T00:00:00Z,5253506015.2205105
2024-03-24T00:00:00Z,3669581961.497128
2024-03-23T00:00:00Z,3921361299.8128247
2024-03-22T00:00:00Z,7249206597.081945
2024-03-21T00:00:00Z,6883538292.017825
2024-03-20T00:00:00Z,13439478214.794254
2024-03-19T00:00:00Z,11092814333.569338
2024-03-18T00:00:00Z,5585223812.021804
2024-03-17T00:00:00Z,5624275688.914382
2024-03-16T00:00:00Z,5461028482.330225
2024-03-15T00:00:00Z,11310772879.325588
2024-03-14T00:00:00Z,8225481426.935776
2024-03-13T00:00:00Z,5473208753.682596
2024-03-12T00:00:00Z,8194149304.279569
2024-03-11T00:00:00Z,8455311302.381778
2024-03-10T00:00:00Z,3893856074.527363
2024-03-09T00:00:00Z,2221761958.902739
2024-03-08T00:00:00Z,8127347614.072603
2024-03-07T00:00:00Z,6289342005.327707
2024-03-06T00:00:00Z,10924837245.422081
2024-03-05T00:00:00Z,17044775900.834255
2024-03-04T00:00:00Z,7744907969.411278
2024-03-03T00:00:00Z,3622136392.9173484
2024-03-02T00:00:00Z,2614643977.8218117
2024-03-01T00:00:00Z,4466207172.816158
2024-02-29T00:00:00Z,8991218557.345192
2024-02-28T00:00:00Z,12265823284.383015
2024-02-27T00:00:00Z,6400851557.083351
2024-02-26T00:00:00Z,6684814932.895108
2024-02-25T00:00:00Z,5171248720.268206
2024-02-24T00:00:00Z,2454847318.5853176
2024-02-23T00:00:00Z,4305954296.941741
2024-02-22T00:00:00Z,6781600234.8819275
2024-02-21T00:00:00Z,6647116267.280543
2024-02-20T00:00:00Z,7559772641.2733965
2024-02-19T00:00:00Z,4785182468.601326
2024-02-18T00:00:00Z,3325039957.8040423
2024-02-17T00:00:00Z,2683878779.1072884
2024-02-16T00:00:00Z,4310910154.221036
2024-02-15T00:00:00Z,5459783738.267677
2024-02-14T00:00:00Z,4555219846.937761
2024-02-13T00:00:00Z,4847964261.791176
2024-02-12T00:00:00Z,4723074774.39171
2024-02-11T00:00:00Z,2075586707.4637756
2024-02-10T00:00:00Z,1756089413.9179838
2024-02-09T00:00:00Z,4200258305.1619015
2024-02-08T00:00:00Z,2637101437.199276
2024-02-07T00:00:00Z,3038847696.7285266
2024-02-06T00:00:00Z,2918879364.168656
2024-02-05T00:00:00Z,2210555457.3791404
2024-02-04T00:00:00Z,1505758704.7353215
2024-02-03T00:00:00Z,1169291583.951941
2024-02-02T00:00:00Z,1960241859.7919877
2024-02-01T00:00:00Z,2431035806.5206656
2024-01-31T00:00:00Z,3247704610.6725683
2024-01-30T00:00:00Z,3051879249.7230306
2024-01-29T00:00:00Z,2531735165.9940534
2024-01-28T00:00:00Z,1979222347.7711556
2024-01-27T00:00:00Z,1130621053.413469
2024-01-26T00:00:00Z,2943176815.058717
2024-01-25T00:00:00Z,2574791648.519157
2024-01-24T00:00:00Z,2834637039.240001
2024-01-23T00:00:00Z,5420998529.312323
2024-01-22T00:00:00Z,4720062104.817589
2024-01-21T00:00:00Z,958435612.4421468
2024-01-20T00:00:00Z,1251049623.9250355
2024-01-19T00:00:00Z,3624777718.9962378
2024-01-18T00:00:00Z,3933013083.695284
2024-01-17T00:00:00Z,3230774923.005025
2024-01-16T00:00:00Z,3470369555.164204
2024-01-15T00:00:00Z,2578965952.287157
2024-01-14T00:00:00Z,2900918917.7755623
2024-01-13T00:00:00Z,3587312280.9600086
2024-01-12T00:00:00Z,9731129713.385069
2024-01-11T00:00:00Z,7724469162.502107
2024-01-10T00:00:00Z,11062839700.294092
2024-01-09T00:00:00Z,5728960655.984518
2024-01-08T00:00:00Z,4567642490.749597
2024-01-07T00:00:00Z,1953383511.869884
2024-01-06T00:00:00Z,1471014846.8809135
2024-01-05T00:00:00Z,3458415989.889268
2024-01-04T00:00:00Z,3327525555.5319204
2024-01-03T00:00:00Z,6348703443.077209
2024-01-02T00:00:00Z,4784395400.484168
2024-01-01T00:00:00Z,2238163187.490162
2023-12-31T00:00:00Z,2112464261.9437366
2023-12-30T00:00:00Z,2314427043.576541
2023-12-29T00:00:00Z,5176072976.65893
2023-12-28T00:00:00Z,5853833205.549637
2023-12-27T00:00:00Z,4827236738.590788
2023-12-26T00:00:00Z,3274513307.1503015
2023-12-25T00:00:00Z,2363626017.853725
2023-12-24T00:00:00Z,2549019488.932831
2023-12-23T00:00:00Z,2310701541.795594
2023-12-22T00:00:00Z,5336347755.076258
2023-12-21T00:00:00Z,4050298282.82117
2023-12-20T00:00:00Z,4147661421.6320086
2023-12-19T00:00:00Z,3593394908.2641454
2023-12-18T00:00:00Z,3835265074.159262
2023-12-17T00:00:00Z,2273844152.5392895
2023-12-16T00:00:00Z,1967173603.894933
2023-12-15T00:00:00Z,3276579985.420576
2023-12-14T00:00:00Z,4342238845.896103
2023-12-13T00:00:00Z,4286872658.0931435
2023-12-12T00:00:00Z,3614169783.315337
2023-12-11T00:00:00Z,5947988591.496727
2023-12-10T00:00:00Z,1972355506.024159
2023-12-09T00:00:00Z,3209834423.7666445
2023-12-08T00:00:00Z,3662032691.4844313
2023-12-07T00:00:00Z,4866347156.563337
2023-12-06T00:00:00Z,3709739340.790019
2023-12-05T00:00:00Z,5332120395.987882
2023-12-04T00:00:00Z,4895562238.901738
2023-12-03T00:00:00Z,2649270304.4023514
2023-12-02T00:00:00Z,3360430338.793108
2023-12-01T00:00:00Z,3527743079.2445483
2023-11-30T00:00:00Z,1922502934.5796733
2023-11-29T00:00:00Z,2309086348.4120226
2023-11-28T00:00:00Z,2999800762.7649527
2023-11-27T00:00:00Z,3198224738.211844
2023-11-26T00:00:00Z,2559113048.907249
2023-11-25T00:00:00Z,1191820148.8611925
2023-11-24T00:00:00Z,3987856809.9666433
2023-11-23T00:00:00Z,2434948338.78575
2023-11-22T00:00:00Z,4121863553.000272
2023-11-21T00:00:00Z,4562357631.32786
2023-11-20T00:00:00Z,3815249523.65039
2023-11-19T00:00:00Z,1977329005.9652548
2023-11-18T00:00:00Z,1733789162.3225648
2023-11-17T00:00:00Z,3526552930.437668
2023-11-16T00:00:00Z,4851441610.0945215
2023-11-15T00:00:00Z,3497338678.5158434
2023-11-14T00:00:00Z,4162121754.132648
2023-11-13T00:00:00Z,4598965228.243386
2023-11-12T00:00:00Z,1891278745.8627157
2023-11-11T00:00:00Z,2797848957.357051
2023-11-10T00:00:00Z,4282470497.478922
2023-11-09T00:00:00Z,9367417532.144873
2023-11-08T00:00:00Z,1742025916.1305332
2023-11-07T00:00:00Z,2838233958.5575166
2023-11-06T00:00:00Z,2436183807.6319823
2023-11-05T00:00:00Z,3279562000.7964077
2023-11-04T00:00:00Z,1393119231.3505619
2023-11-03T00:00:00Z,2315428693.6739473
2023-11-02T00:00:00Z,2880400794.3565245
2023-11-01T00:00:00Z,3584475294.2909117
2023-10-31T00:00:00Z,2115838229.5306282
2023-10-30T00:00:00Z,2401812399.8306212
2023-10-29T00:00:00Z,1326959389.1408067
2023-10-28T00:00:00Z,1048959216.5485104
2023-10-27T00:00:00Z,2446847707.1110363
2023-10-26T00:00:00Z,4131812358.85458
2023-10-25T00:00:00Z,2706971999.6159763
2023-10-24T00:00:00Z,5384548710.919465
2023-10-23T00:00:00Z,5152270100.771409
2023-10-22T00:00:00Z,1827133488.8119283
2023-10-21T00:00:00Z,1466076653.7751477
2023-10-20T00:00:00Z,2478758650.419963
2023-10-19T00:00:00Z,1669030679.2231772
2023-10-18T00:00:00Z,1505361640.8336055
2023-10-17T00:00:00Z,1548010220.639016
2023-10-16T00:00:00Z,3262605526.208146
2023-10-15T00:00:00Z,890048877.3373276
2023-10-14T00:00:00Z,700523984.0024066
2023-10-13T00:00:00Z,1581469764.9586895
2023-10-12T00:00:00Z,1923287175.9813428
2023-10-11T00:00:00Z,2054656825.474665
2023-10-10T00:00:00Z,1817774133.749737
2023-10-09T00:00:00Z,2505052710.921941
2023-10-08T00:00:00Z,1051241989.9149258
2023-10-07T00:00:00Z,648970901.792531
2023-10-06T00:00:00Z,1936606212.5202663
2023-10-05T00:00:00Z,1725516670.6602945
2023-10-04T00:00:00Z,1597496855.7840734
2023-10-03T00:00:00Z,1453705648.585968
2023-10-02T00:00:00Z,2939861727.4355664
2023-10-01T00:00:00Z,1807355716.7867754
2023-09-30T00:00:00Z,986669109.870739
2023-09-29T00:00:00Z,1959591503.3511298
2023-09-28T00:00:00Z,2783353814.6397343
2023-09-27T00:00:00Z,2149059617.441542
2023-09-26T00:00:00Z,1081201680.7886622
2023-09-25T00:00:00Z,1514762688.6571488
2023-09-24T00:00:00Z,800373030.0074486
2023-09-23T00:00:00Z,451575417.6978085
2023-09-22T00:00:00Z,996340200.5167317
2023-09-21T00:00:00Z,1779758389.9992554
2023-09-20T00:00:00Z,1675759797.277802
2023-09-19T00:00:00Z,1649277453.7802067
2023-09-18T00:00:00Z,2268376097.915748
2023-09-17T00:00:00Z,858547651.1893296
2023-09-16T00:00:00Z,694225055.5568298
2023-09-15T00:00:00Z,1383098204.1690784
2023-09-14T00:00:00Z,2034647987.8475673
2023-09-13T00:00:00Z,1738776807.1604643
2023-09-12T00:00:00Z,2799321009.4711413
2023-09-11T00:00:00Z,2856598002.220396
2023-09-10T00:00:00Z,1357338197.630645
2023-09-09T00:00:00Z,370098186.93119514
2023-09-08T00:00:00Z,1356886793.2988749
2023-09-07T00:00:00Z,1482323359.2996502
2023-09-06T00:00:00Z,1725413756.2294068
2023-09-05T00:00:00Z,1329490906.8214934
2023-09-04T00:00:00Z,1003050410.3095291
2023-09-03T00:00:00Z,781073259.6104757
2023-09-02T00:00:00Z,674788403.7419494
2023-09-01T00:00:00Z,1920039672.5488846
2023-08-31T00:00:00Z,2365616117.541053
2023-08-30T00:00:00Z,1493814327.6634433
2023-08-29T00:00:00Z,3515587924.117769
2023-08-28T00:00:00Z,1567995705.8184423
2023-08-27T00:00:00Z,619828524.8223103
2023-08-26T00:00:00Z,454366386.785375
2023-08-25T00:00:00Z,1751625776.8919353
2023-08-24T00:00:00Z,1653161645.2437792
2023-08-23T00:00:00Z,2705443459.166987
2023-08-22T00:00:00Z,2401312635.847514
2023-08-21T00:00:00Z,1585733316.108792
2023-08-20T00:00:00Z,1057496080.0530431
2023-08-19T00:00:00Z,1251561836.0776718
2023-08-18T00:00:00Z,2840611306.5625134
2023-08-17T00:00:00Z,5481682956.457653
2023-08-16T00:00:00Z,1490796151.7991674
2023-08-15T00:00:00Z,1148786903.6080136
2023-08-14T00:00:00Z,1312485910.3885949
2023-08-13T00:00:00Z,876104214.3216693
2023-08-12T00:00:00Z,464648417.6051787
2023-08-11T00:00:00Z,1098082926.7592218
2023-08-10T00:00:00Z,1214070299.5674505
2023-08-09T00:00:00Z,1489629314.4637737
2023-08-08T00:00:00Z,2460836256.2704453
2023-08-07T00:00:00Z,2311216126.157628
2023-08-06T00:00:00Z,814922557.5526364
2023-08-05T00:00:00Z,668640773.6861528
2023-08-04T00:00:00Z,1982677881.828459
2023-08-03T00:00:00Z,1745934279.6629453
2023-08-02T00:00:00Z,2425532640.711893
2023-08-01T00:00:00Z,2976776988.3854747
2023-07-31T00:00:00Z,1485342477.994343
2023-07-30T00:00:00Z,1428248628.1833222
2023-07-29T00:00:00Z,821445504.9073019
2023-07-28T00:00:00Z,1501791663.0775487
2023-07-27T00:00:00Z,1659023178.796422
2023-07-26T00:00:00Z,2105434790.5334466
2023-07-25T00:00:00Z,1401002728.0835762
2023-07-24T00:00:00Z,2094390712.9272954
2023-07-23T00:00:00Z,1687166318.0389812
2023-07-22T00:00:00Z,1160440520.4761097
2023-07-21T00:00:00Z,1522495318.029285
2023-07-20T00:00:00Z,2838100320.825164
2023-07-19T00:00:00Z,2224075390.2958555
2023-07-18T00:00:00Z,2081425225.9075687
2023-07-17T00:00:00Z,2741951974.3783836
2023-07-16T00:00:00Z,1411114686.6553073
2023-07-15T00:00:00Z,1202891211.868672
2023-07-14T00:00:00Z,4649348521.275609
2023-07-13T00:00:00Z,5938700226.286365
2023-07-12T00:00:00Z,2684144206.977711
2023-07-11T00:00:00Z,1778312140.333627
2023-07-10T00:00:00Z,2673616207.0734363
2023-07-09T00:00:00Z,1399499725.8400486
2023-07-08T00:00:00Z,1210796524.540677
2023-07-07T00:00:00Z,2247551526.106465
2023-07-06T00:00:00Z,4455536082.460549
2023-07-05T00:00:00Z,2452019266.3916674
2023-07-04T00:00:00Z,2065571529.9411566
2023-07-03T00:00:00Z,3162143800.6773114
2023-07-02T00:00:00Z,2794266255.6346593
2023-07-01T00:00:00Z,1713755728.5493999
2023-06-30T00:00:00Z,6545380648.18317
2023-06-29T00:00:00Z,2428462775.6554246
2023-06-28T00:00:00Z,3093461739.043595
2023-06-27T00:00:00Z,3113779303.306195
2023-06-26T00:00:00Z,3507845631.976497
2023-06-25T00:00:00Z,2975267257.3524942
2023-06-24T00:00:00Z,1845279365.3288121
2023-06-23T00:00:00Z,3704774337.431559
2023-06-22T00:00:00Z,3436131414.303545
2023-06-21T00:00:00Z,5758012527.020718
2023-06-20T00:00:00Z,3589117593.12669
2023-06-19T00:00:00Z,2524450471.8341627
2023-06-18T00:00:00Z,1527908648.0640523
2023-06-17T00:00:00Z,2098162259.0947275
2023-06-16T00:00:00Z,3084775073.156534
2023-06-15T00:00:00Z,3076891032.4907484
2023-06-14T00:00:00Z,3636478047.226619
2023-06-13T00:00:00Z,2939141181.102995
2023-06-12T00:00:00Z,2525507712.085576
2023-06-11T00:00:00Z,1975071461.5992086
2023-06-10T00:00:00Z,5271836055.380722
2023-06-09T00:00:00Z,1964977793.9479728
2023-06-08T00:00:00Z,1887406409.0224605
2023-06-07T00:00:00Z,3670097511.2189946
2023-06-06T00:00:00Z,4583970471.198485
2023-06-05T00:00:00Z,4195154312.4568477
2023-06-04T00:00:00Z,1586802833.3762698
2023-06-03T00:00:00Z,1288250128.726358
2023-06-02T00:00:00Z,2902464968.199059
2023-06-01T00:00:00Z,2707614624.8594675
2023-05-31T00:00:00Z,2700882180.6587706
2023-05-30T00:00:00Z,2294969934.8188496
2023-05-29T00:00:00Z,2607555727.4433093
2023-05-28T00:00:00Z,3177247831.173689
2023-05-27T00:00:00Z,1211197920.6970208
2023-05-26T00:00:00Z,2320107112.328177
2023-05-25T00:00:00Z,2946262160.1187334
2023-05-24T00:00:00Z,3455346959.4760385
2023-05-23T00:00:00Z,3174675461.398683
2023-05-22T00:00:00Z,2372679900.8917155
2023-05-21T00:00:00Z,1376150975.0418656
2023-05-20T00:00:00Z,1082130412.1993449
2023-05-19T00:00:00Z,2188826361.0774126
2023-05-18T00:00:00Z,3059852047.6466994
2023-05-17T00:00:00Z,3211345898.0574884
2023-05-16T00:00:00Z,2647214230.7421875
2023-05-15T00:00:00Z,3194426948.1565685
2023-05-14T00:00:00Z,2116001579.0484402
2023-05-13T00:00:00Z,1793134105.0782356
2023-05-12T00:00:00Z,4343717254.7214775
2023-05-11T00:00:00Z,3879276921.21721
2023-05-10T00:00:00Z,5064158686.7071705
2023-05-09T00:00:00Z,2551722160.08044
2023-05-08T00:00:00Z,5022650865.494619
2023-05-07T00:00:00Z,3416567353.882675
2023-05-06T00:00:00Z,5001084847.338532
2023-05-05T00:00:00Z,5659764527.202465
2023-05-04T00:00:00Z,2707817687.3618402
2023-05-03T00:00:00Z,4318393681.176861
2023-05-02T00:00:00Z,3190565891.534772
2023-05-01T00:00:00Z,3746183505.415041
2023-04-30T00:00:00Z,3089225600.708102
2023-04-29T00:00:00Z,1669336870.464575
2023-04-28T00:00:00Z,3239407489.725581
2023-04-27T00:00:00Z,5822328045.149517
2023-04-26T00:00:00Z,7766241072.179246
2023-04-25T00:00:00Z,4166476044.0534077
2023-04-24T00:00:00Z,4646712500.003841
2023-04-23T00:00:00Z,2676376203.2087045
2023-04-22T00:00:00Z,2293565782.4630537
2023-04-21T00:00:00Z,5513016851.2607
2023-04-20T00:00:00Z,4783845969.5534
2023-04-19T00:00:00Z,5977641703.112279
2023-04-18T00:00:00Z,4100363051.161567
2023-04-17T00:00:00Z,3834455017.7625504
2023-04-16T00:00:00Z,3388322936.7972813
2023-04-15T00:00:00Z,2950595873.4844055
2023-04-14T00:00:00Z,8215011016.022225
2023-04-13T00:00:00Z,6787831184.062212
2023-04-12T00:00:00Z,5561891545.102064
2023-04-11T00:00:00Z,3280809868.250039
2023-04-10T00:00:00Z,3308640995.7738724
2023-04-09T00:00:00Z,2429877959.379487
2023-04-08T00:00:00Z,1440384931.5542424
2023-04-07T00:00:00Z,2106440016.8635707
2023-04-06T00:00:00Z,3023187965.4471717
2023-04-05T00:00:00Z,4547945542.416953
2023-04-04T00:00:00Z,4588413763.434628
2023-04-03T00:00:00Z,4554585071.524134
2023-04-02T00:00:00Z,2121969011.0540857
2023-04-01T00:00:00Z,1706570565.118464
2023-03-31T00:00:00Z,4137612313.567682
2023-03-30T00:00:00Z,4115786195.065144
2023-03-29T00:00:00Z,3844531484.8264503
2023-03-28T00:00:00Z,4197705337.0341134
2023-03-27T00:00:00Z,4026988712.8237424
2023-03-26T00:00:00Z,2915919339.069819
2023-03-25T00:00:00Z,2204270044.9082103
2023-03-24T00:00:00Z,4734867890.83915
2023-03-23T00:00:00Z,5225986170.722484
2023-03-22T00:00:00Z,1022164890.204832
2023-03-21T00:00:00Z,5610509533.492331
2023-03-20T00:00:00Z,5213702542.191591
2023-03-19T00:00:00Z,4626623658.113464
2023-03-18T00:00:00Z,5462578048.785684
2023-03-17T00:00:00Z,6695379556.372912
2023-03-16T00:00:00Z,4227565106.490761
2023-03-15T00:00:00Z,7026187396.428482
2023-03-14T00:00:00Z,8804008112.830381
2023-03-13T00:00:00Z,8873490602.904655
2023-03-12T00:00:00Z,6053637068.40555
2023-03-11T00:00:00Z,6151158271.845242
2023-03-10T00:00:00Z,7837323230.715374
2023-03-09T00:00:00Z,5342868295.157631
2023-03-08T00:00:00Z,3517279306.765368
2023-03-07T00:00:00Z,3600675530.6996
2023-03-06T00:00:00Z,2431999555.720868
2023-03-05T00:00:00Z,2220252692.8049707
2023-03-04T00:00:00Z,1546188390.6409354
2023-03-03T00:00:00Z,4459536176.423651
2023-03-02T00:00:00Z,3601579976.230828
2023-03-01T00:00:00Z,4359271493.195238
2023-02-28T00:00:00Z,3238997710.4566894
2023-02-27T00:00:00Z,3763364177.764518
2023-02-26T00:00:00Z,2693729884.229164
2023-02-25T00:00:00Z,2193148341.667711
2023-02-24T00:00:00Z,4472449999.579164
2023-02-23T00:00:00Z,4777706202.587747
2023-02-22T00:00:00Z,5017304618.001814
2023-02-21T00:00:00Z,4539005713.193451
2023-02-20T00:00:00Z,4026763249.7617617
2023-02-19T00:00:00Z,3353629636.27388
2023-02-18T00:00:00Z,2043215930.5942647
2023-02-17T00:00:00Z,5616402326.40973
2023-02-16T00:00:00Z,7386901331.700237
2023-02-15T00:00:00Z,5639609381.424885
2023-02-14T00:00:00Z,5590235532.108739
2023-02-13T00:00:00Z,4900237449.454758
2023-02-12T00:00:00Z,2231639102.213117
2023-02-11T00:00:00Z,1818812051.6141984
2023-02-10T00:00:00Z,4083059857.857713
2023-02-09T00:00:00Z,5660554266.620806
2023-02-08T00:00:00Z,3823112810.3482046
2023-02-07T00:00:00Z,4249331327.452746
2023-02-06T00:00:00Z,3463833509.15992
2023-02-05T00:00:00Z,3131359124.4790373
2023-02-04T00:00:00Z,2526534221.207543
2023-02-03T00:00:00Z,4175042285.827715
2023-02-02T00:00:00Z,5735543381.318374
2023-02-01T00:00:00Z,4591839914.618559
2023-01-31T00:00:00Z,3023257957.092266
2023-01-30T00:00:00Z,4244208227.2706046
2023-01-29T00:00:00Z,4668738207.5332365
2023-01-28T00:00:00Z,2121593555.2657213
2023-01-27T00:00:00Z,3885057714.3413835
2023-01-26T00:00:00Z,3660273426.167862
2023-01-25T00:00:00Z,5250626595.870861
2023-01-24T00:00:00Z,3841739950.2894616
2023-01-23T00:00:00Z,3602595160.5472937
2023-01-22T00:00:00Z,3476470679.666134
2023-01-21T00:00:00Z,4165106584.590525
2023-01-20T00:00:00Z,4915200662.934727
2023-01-19T00:00:00Z,3141273690.9634175
2023-01-18T00:00:00Z,5904595631.271209
2023-01-17T00:00:00Z,3962083181.8596764
2023-01-16T00:00:00Z,4647065106.248312
2023-01-15T00:00:00Z,3069003876.664768
2023-01-14T00:00:00Z,6502930817.403517
2023-01-13T00:00:00Z,4058586675.0866365
2023-01-12T00:00:00Z,6457941795.441643
2023-01-11T00:00:00Z,3295567142.7248483
2023-01-10T00:00:00Z,2709367646.9768615
2023-01-09T00:00:00Z,4663907285.624645
2023-01-08T00:00:00Z,1777607372.2801256
2023-01-07T00:00:00Z,821772749.317305
2023-01-06T00:00:00Z,2928965796.628895
2023-01-05T00:00:00Z,1834912986.51818
2023-01-04T00:00:00Z,3852524363.8054233
2023-01-03T00:00:00Z,1595963093.943167
2023-01-02T00:00:00Z,1923597387.4393725
2023-01-01T00:00:00Z,908900611.5186327
2022-12-31T00:00:00Z,1118802745.8218381
2022-12-30T00:00:00Z,1914057553.882259
