Datetime,Miner to Miner Flow (Total)
2021-11-07T00:00:00Z,0.80681757
2021-11-06T00:00:00Z,0.85693985
2021-11-05T00:00:00Z,0.76485486
2021-11-04T00:00:00Z,0.82635032
2021-11-03T00:00:00Z,0.78496819
2021-11-02T00:00:00Z,0.72597682
2021-11-01T00:00:00Z,0.7392474
2021-10-31T00:00:00Z,0.95205518
2021-10-30T00:00:00Z,0.96168864
2021-10-29T00:00:00Z,0.91394178
2021-10-28T00:00:00Z,0.88902717
2021-10-27T00:00:00Z,0.89358742
2021-10-26T00:00:00Z,0.84231583
2021-10-25T00:00:00Z,0.75533619
2021-10-24T00:00:00Z,0.73325026
2021-10-23T00:00:00Z,0.80338192
2021-10-22T00:00:00Z,0.79360536
2021-10-21T00:00:00Z,0.72909014
2021-10-20T00:00:00Z,0.65896313
2021-10-19T00:00:00Z,0.50037969
2021-10-18T00:00:00Z,0.48082817
2021-10-17T00:00:00Z,0.64807932
2021-10-16T00:00:00Z,0.7017847
2021-10-15T00:00:00Z,0.70017621
2021-10-14T00:00:00Z,0.6218401
2021-10-13T00:00:00Z,0.64375523
2021-10-12T00:00:00Z,0.63859872
2021-10-11T00:00:00Z,0.49074672
2021-10-10T00:00:00Z,0.53348665
2021-10-09T00:00:00Z,0.61844115
2021-10-08T00:00:00Z,0.63128571
2021-10-07T00:00:00Z,0.72658733
2021-10-06T00:00:00Z,0.75670962
2021-10-05T00:00:00Z,0.83355387
2021-10-04T00:00:00Z,0.63123942
2021-10-03T00:00:00Z,0.70304083
2021-10-02T00:00:00Z,0.73664926
2021-10-01T00:00:00Z,0.62425798
2021-09-30T00:00:00Z,0.84676778
2021-09-29T00:00:00Z,0.85661189
2021-09-28T00:00:00Z,1.01807873
2021-09-27T00:00:00Z,1.0129463
2021-09-26T00:00:00Z,0.97080749
2021-09-25T00:00:00Z,1.0229692
2021-09-24T00:00:00Z,1.01074242
2021-09-23T00:00:00Z,0.98666076
2021-09-22T00:00:00Z,0.82305994
2021-09-21T00:00:00Z,0.85983863
2021-09-20T00:00:00Z,0.7611069
2021-09-19T00:00:00Z,0.84639389
2021-09-18T00:00:00Z,0.89942599
2021-09-17T00:00:00Z,0.79838215
2021-09-16T00:00:00Z,0.84266417
2021-09-15T00:00:00Z,0.93575671
2021-09-14T00:00:00Z,0.78167902
2021-09-13T00:00:00Z,0.7022111
2021-09-12T00:00:00Z,0.68048068
2021-09-11T00:00:00Z,0.56339315
2021-09-10T00:00:00Z,0.7011455
2021-09-09T00:00:00Z,0.71779779
2021-09-08T00:00:00Z,0.78830058
2021-09-07T00:00:00Z,0.73972228
2021-09-06T00:00:00Z,0.62809741
2021-09-05T00:00:00Z,0.65231997
2021-09-04T00:00:00Z,0.77048739
2021-09-03T00:00:00Z,1.32925362
2021-09-02T00:00:00Z,1.33643533
2021-09-01T00:00:00Z,1.46535359
2021-08-31T00:00:00Z,1.50381345
2021-08-30T00:00:00Z,1.52412485
2021-08-29T00:00:00Z,1.60524147
2021-08-28T00:00:00Z,1.52500224
2021-08-27T00:00:00Z,1.20949632
2021-08-26T00:00:00Z,1.3679432
2021-08-25T00:00:00Z,1.40945522
2021-08-24T00:00:00Z,1.17006959
2021-08-23T00:00:00Z,0.86104157
2021-08-22T00:00:00Z,0.92022139
2021-08-21T00:00:00Z,0.87519895
2021-08-20T00:00:00Z,0.98754549
2021-08-19T00:00:00Z,1.04403996
2021-08-18T00:00:00Z,0.98746046
2021-08-17T00:00:00Z,1.01388685
2021-08-16T00:00:00Z,0.90042446
2021-08-15T00:00:00Z,0.99218336
2021-08-14T00:00:00Z,1.23461383
2021-08-13T00:00:00Z,1.42183972
2021-08-12T00:00:00Z,1.42609329
2021-08-11T00:00:00Z,1.51157481
2021-08-10T00:00:00Z,1.56110077
2021-08-09T00:00:00Z,1.08379773
2021-08-08T00:00:00Z,0.86411896
2021-08-07T00:00:00Z,1.01306619
2021-08-06T00:00:00Z,0.81346904
2021-08-05T00:00:00Z,0.84508386
2021-08-04T00:00:00Z,0.75180147
2021-08-03T00:00:00Z,0.67175489
2021-08-02T00:00:00Z,0.39376452
2021-08-01T00:00:00Z,0.75942771
2021-07-31T00:00:00Z,0.94877599
2021-07-30T00:00:00Z,1.01379979
2021-07-29T00:00:00Z,1.03362275
2021-07-28T00:00:00Z,1.12976616
2021-07-27T00:00:00Z,1.59665005
2021-07-26T00:00:00Z,1.47466548
2021-07-25T00:00:00Z,1.73807036
2021-07-24T00:00:00Z,1.49659909
2021-07-23T00:00:00Z,1.70524569
2021-07-22T00:00:00Z,1.63120801
2021-07-21T00:00:00Z,1.68277125
2021-07-20T00:00:00Z,1.75194501
2021-07-19T00:00:00Z,1.235851
2021-07-18T00:00:00Z,1.6878468
2021-07-17T00:00:00Z,1.53656787
2021-07-16T00:00:00Z,1.43913273
2021-07-15T00:00:00Z,1.58866863
2021-07-14T00:00:00Z,1.27432912
2021-07-13T00:00:00Z,1.47574387
2021-07-12T00:00:00Z,1.23250026
2021-07-11T00:00:00Z,1.56643566
2021-07-10T00:00:00Z,1.36089078
2021-07-09T00:00:00Z,1.43815675
2021-07-08T00:00:00Z,1.41762372
2021-07-07T00:00:00Z,1.17348909
2021-07-06T00:00:00Z,1.1984139
2021-07-05T00:00:00Z,1.11855108
2021-07-04T00:00:00Z,0.99375903
2021-07-03T00:00:00Z,0.81222947
2021-07-02T00:00:00Z,0.85789223
2021-07-01T00:00:00Z,1.0935515
2021-06-30T00:00:00Z,1.21654354
2021-06-29T00:00:00Z,1.38309384
2021-06-28T00:00:00Z,1.36702238
2021-06-27T00:00:00Z,1.36319183
2021-06-26T00:00:00Z,1.34398431
2021-06-25T00:00:00Z,1.28342825
2021-06-24T00:00:00Z,1.2424221
2021-06-23T00:00:00Z,1.20099871
2021-06-22T00:00:00Z,1.31418982
2021-06-21T00:00:00Z,1.49240046
2021-06-20T00:00:00Z,1.28558273
2021-06-19T00:00:00Z,1.40655094
2021-06-18T00:00:00Z,1.45249514
2021-06-17T00:00:00Z,1.38829732
2021-06-16T00:00:00Z,1.34592208
2021-06-15T00:00:00Z,1.11300031
2021-06-14T00:00:00Z,1.2495758
2021-06-13T00:00:00Z,1.26625363
2021-06-12T00:00:00Z,1.65523214
2021-06-11T00:00:00Z,3.42510657
2021-06-10T00:00:00Z,4.3929199
2021-06-09T00:00:00Z,4.15066613
2021-06-08T00:00:00Z,3.01625664
2021-06-07T00:00:00Z,2.35659311
2021-06-06T00:00:00Z,2.32838046
2021-06-05T00:00:00Z,2.39068563
2021-06-04T00:00:00Z,3.00377107
2021-06-03T00:00:00Z,3.06880647
2021-06-02T00:00:00Z,3.47461207
2021-06-01T00:00:00Z,3.21584227
2021-05-31T00:00:00Z,2.75809058
2021-05-30T00:00:00Z,2.42545049
2021-05-29T00:00:00Z,2.64043273
2021-05-28T00:00:00Z,2.62596891
2021-05-27T00:00:00Z,2.66302935
2021-05-26T00:00:00Z,2.57819132
2021-05-25T00:00:00Z,2.57352923
2021-05-24T00:00:00Z,2.94625288
2021-05-23T00:00:00Z,3.11735662
2021-05-22T00:00:00Z,3.02876668
2021-05-21T00:00:00Z,2.90683488
2021-05-20T00:00:00Z,2.6979626
2021-05-19T00:00:00Z,2.65936555
2021-05-18T00:00:00Z,2.59186951
2021-05-17T00:00:00Z,1.94885957
2021-05-16T00:00:00Z,1.91694782
2021-05-15T00:00:00Z,1.64006358
2021-05-14T00:00:00Z,1.2533627
2021-05-13T00:00:00Z,1.33502917
2021-05-12T00:00:00Z,1.50260696
2021-05-11T00:00:00Z,1.74536655
2021-05-10T00:00:00Z,0.74823831
2021-05-09T00:00:00Z,0.83621509
2021-05-08T00:00:00Z,0.81610872
2021-05-07T00:00:00Z,0.70664369
2021-05-06T00:00:00Z,0.60118119
2021-05-05T00:00:00Z,0.629335
2021-05-04T00:00:00Z,0.58587362
2021-05-03T00:00:00Z,0.52424021
2021-05-02T00:00:00Z,0.51445041
2021-05-01T00:00:00Z,0.88953481
2021-04-30T00:00:00Z,1.15580455
2021-04-29T00:00:00Z,1.3061655
2021-04-28T00:00:00Z,1.29182833
2021-04-27T00:00:00Z,1.23381406
2021-04-26T00:00:00Z,1.13431283
2021-04-25T00:00:00Z,3.63583954
2021-04-24T00:00:00Z,1.44513873
2021-04-23T00:00:00Z,0
2021-04-22T00:00:00Z,0
2021-04-21T00:00:00Z,0
2021-04-20T00:00:00Z,0
2021-04-19T00:00:00Z,0
2021-04-18T00:00:00Z,0
2021-04-17T00:00:00Z,0
2021-04-16T00:00:00Z,0
2021-04-15T00:00:00Z,0
2021-04-14T00:00:00Z,0
2021-04-13T00:00:00Z,0
2021-04-12T00:00:00Z,0
2021-04-11T00:00:00Z,0
2021-04-10T00:00:00Z,0
2021-04-09T00:00:00Z,0
2021-04-08T00:00:00Z,0
2021-04-07T00:00:00Z,0
2021-04-06T00:00:00Z,0
2021-04-05T00:00:00Z,0
2021-04-04T00:00:00Z,0
2021-04-03T00:00:00Z,0
2021-04-02T00:00:00Z,0
2021-04-01T00:00:00Z,0
2021-03-31T00:00:00Z,0
2021-03-30T00:00:00Z,0
2021-03-29T00:00:00Z,0
2021-03-28T00:00:00Z,0
2021-03-27T00:00:00Z,0
2021-03-26T00:00:00Z,0
2021-03-25T00:00:00Z,0
2021-03-24T00:00:00Z,0
2021-03-23T00:00:00Z,0
2021-03-22T00:00:00Z,0
2021-03-21T00:00:00Z,0
2021-03-20T00:00:00Z,0
2021-03-19T00:00:00Z,0
2021-03-18T00:00:00Z,0
2021-03-17T00:00:00Z,0
2021-03-16T00:00:00Z,0
2021-03-15T00:00:00Z,0
2021-03-14T00:00:00Z,0
2021-03-13T00:00:00Z,0
2021-03-12T00:00:00Z,0
2021-03-11T00:00:00Z,0
2021-03-10T00:00:00Z,0
2021-03-09T00:00:00Z,0
2021-03-08T00:00:00Z,0
2021-03-07T00:00:00Z,0
2021-03-06T00:00:00Z,0
2021-03-05T00:00:00Z,0
2021-03-04T00:00:00Z,0
2021-03-03T00:00:00Z,0
2021-03-02T00:00:00Z,0
2021-03-01T00:00:00Z,0
2021-02-28T00:00:00Z,0
2021-02-27T00:00:00Z,0
2021-02-26T00:00:00Z,0
2021-02-25T00:00:00Z,0
2021-02-24T00:00:00Z,0
2021-02-23T00:00:00Z,0
2021-02-22T00:00:00Z,0
2021-02-21T00:00:00Z,0
2021-02-20T00:00:00Z,0
2021-02-19T00:00:00Z,0
2021-02-18T00:00:00Z,0
2021-02-17T00:00:00Z,0
2021-02-16T00:00:00Z,0
2021-02-15T00:00:00Z,0
2021-02-14T00:00:00Z,0
2021-02-13T00:00:00Z,0
2021-02-12T00:00:00Z,0
2021-02-11T00:00:00Z,0
2021-02-10T00:00:00Z,0
2021-02-09T00:00:00Z,0
2021-02-08T00:00:00Z,0
2021-02-07T00:00:00Z,0
2021-02-06T00:00:00Z,0
2021-02-05T00:00:00Z,0
2021-02-04T00:00:00Z,0
2021-02-03T00:00:00Z,0
2021-02-02T00:00:00Z,0
2021-02-01T00:00:00Z,0
2021-01-31T00:00:00Z,0
2021-01-30T00:00:00Z,0
2021-01-29T00:00:00Z,0
2021-01-28T00:00:00Z,0
2021-01-27T00:00:00Z,0
2021-01-26T00:00:00Z,0
2021-01-25T00:00:00Z,0
2021-01-24T00:00:00Z,300
