date,Active Addresses
2022-08-03,34267
2022-08-04,31429
2022-08-05,32550
2022-08-06,26727
2022-08-07,25096
2022-08-08,37251
2022-08-09,33850
2022-08-10,33719
2022-08-11,34142
2022-08-12,30075
2022-08-13,29112
2022-08-14,27809
2022-08-15,32897
2022-08-16,33840
2022-08-17,32013
2022-08-18,29558
2022-08-19,36673
2022-08-20,28039
2022-08-21,24949
2022-08-22,29806
2022-08-23,28250
2022-08-24,28125
2022-08-25,27613
2022-08-26,30389
2022-08-27,28238
2022-08-28,24503
2022-08-29,31217
2022-08-30,31422
2022-08-31,31857
2022-09-01,42904
2022-09-02,34024
2022-09-03,23876
2022-09-04,22924
2022-09-05,29358
2022-09-06,34030
2022-09-07,32365
2022-09-08,29140
2022-09-09,30965
2022-09-10,24628
2022-09-11,23545
2022-09-12,28409
2022-09-13,33562
2022-09-14,33556
2022-09-15,35990
2022-09-16,31557
2022-09-17,24607
2022-09-18,28051
2022-09-19,36522
2022-09-20,34342
2022-09-21,33396
2022-09-22,31382
2022-09-23,33525
2022-09-24,24702
2022-09-25,23383
2022-09-26,29865
2022-09-27,35113
2022-09-28,29884
2022-09-29,31915
2022-09-30,31477
2022-10-01,26226
2022-10-02,24659
2022-10-03,29631
2022-10-04,30195
2022-10-05,28316
2022-10-06,29204
2022-10-07,27074
2022-10-08,20351
2022-10-09,18131
2022-10-10,25288
2022-10-11,27367
2022-10-12,25374
2022-10-13,29010
2022-10-14,26187
2022-10-15,19449
2022-10-16,18139
2022-10-17,29579
2022-10-18,26105
2022-10-19,25015
2022-10-20,25159
2022-10-21,25641
2022-10-22,19758
2022-10-23,21608
2022-10-24,31470
2022-10-25,31264
2022-10-26,35702
2022-10-27,34675
2022-10-28,31652
2022-10-29,26641
2022-10-30,26480
2022-10-31,35204
2022-11-01,34419
2022-11-02,33191
2022-11-03,31489
2022-11-04,33788
2022-11-05,26084
2022-11-06,27601
2022-11-07,38908
2022-11-08,50729
2022-11-09,91693
2022-11-10,64728
2022-11-11,48157
2022-11-12,36522
2022-11-13,44572
2022-11-14,67447
2022-11-15,58339
2022-11-16,41319
2022-11-17,39663
2022-11-18,36848
2022-11-19,27952
2022-11-20,32721
2022-11-21,44376
2022-11-22,39076
2022-11-23,34628
2022-11-24,42643
2022-11-25,30294
2022-11-26,29763
2022-11-27,26127
2022-11-28,35436
2022-11-29,34637
2022-11-30,47020
2022-12-01,42225
2022-12-02,37360
2022-12-03,26579
2022-12-04,26705
2022-12-05,39643
2022-12-06,36323
2022-12-07,36871
2022-12-08,36879
2022-12-09,34030
2022-12-10,27226
2022-12-11,29039
2022-12-12,42179
2022-12-13,49965
2022-12-14,43952
2022-12-15,42292
2022-12-16,48020
2022-12-17,41187
2022-12-18,28598
2022-12-19,42547
2022-12-20,38220
2022-12-21,42372
2022-12-22,42136
2022-12-23,39472
2022-12-24,38049
2022-12-25,32511
2022-12-26,28792
2022-12-27,33495
2022-12-28,35626
2022-12-29,39593
2022-12-30,43689
2022-12-31,50911
2023-01-01,40472
2023-01-02,47201
2023-01-03,55421
2023-01-04,42116
2023-01-05,43893
2023-01-06,52894
2023-01-07,48539
2023-01-08,33905
2023-01-09,46065
2023-01-10,48450
2023-01-11,42742
2023-01-12,56082
2023-01-13,45753
2023-01-14,45359
2023-01-15,37941
2023-01-16,45294
2023-01-17,45580
2023-01-18,49445
2023-01-19,47620
2023-01-20,46176
2023-01-21,46982
2023-01-22,36039
2023-01-23,38518
2023-01-24,35749
2023-01-25,41460
2023-01-26,48834
2023-01-27,45424
2023-01-28,30539
2023-01-29,28705
2023-01-30,41307
2023-01-31,43385
2023-02-01,52196
2023-02-02,57554
2023-02-03,48133
2023-02-04,44588
2023-02-05,39972
2023-02-06,50830
2023-02-07,61334
2023-02-08,58204
2023-02-09,57154
2023-02-10,61571
2023-02-11,44360
2023-02-12,40188
2023-02-13,52890
2023-02-14,54576
2023-02-15,49871
2023-02-16,52349
2023-02-17,44686
2023-02-18,34892
2023-02-19,30010
2023-02-20,37467
2023-02-21,39597
2023-02-22,40516
2023-02-23,38838
2023-02-24,35783
2023-02-25,27676
2023-02-26,26144
2023-02-27,35775
2023-02-28,39982
2023-03-01,41301
2023-03-02,39926
2023-03-03,41714
2023-03-04,26578
2023-03-05,25383
2023-03-06,34045
2023-03-07,36104
2023-03-08,34439
2023-03-09,41530
2023-03-10,65111
2023-03-11,119312
2023-03-12,45918
2023-03-13,50439
2023-03-14,39750
2023-03-15,33031
2023-03-16,35437
2023-03-17,31949
2023-03-18,26692
2023-03-19,25797
2023-03-20,32379
2023-03-21,33485
2023-03-22,33347
2023-03-23,35372
2023-03-24,32840
2023-03-25,25485
2023-03-26,25067
2023-03-27,35033
2023-03-28,38951
2023-03-29,32926
2023-03-30,30766
2023-03-31,37203
2023-04-01,26821
2023-04-02,24015
2023-04-03,32490
2023-04-04,29709
2023-04-05,29488
2023-04-06,30034
2023-04-07,29509
2023-04-08,21572
2023-04-09,19211
2023-04-10,29723
2023-04-11,35417
2023-04-12,29235
2023-04-13,26826
2023-04-14,31924
2023-04-15,21959
2023-04-16,20797
2023-04-17,27839
2023-04-18,25452
2023-04-19,25862
2023-04-20,26106
2023-04-21,33472
2023-04-22,20067
2023-04-23,17174
2023-04-24,23448
2023-04-25,24848
2023-04-26,26058
2023-04-27,24960
2023-04-28,24216
2023-04-29,18088
2023-04-30,18639
2023-05-01,26331
2023-05-02,28440
2023-05-03,26517
2023-05-04,25609
2023-05-05,23951
2023-05-06,19134
2023-05-07,16537
2023-05-08,25903
2023-05-09,24064
2023-05-10,22906
2023-05-11,21547
2023-05-12,25495
2023-05-13,19892
2023-05-14,16320
2023-05-15,21511
2023-05-16,23869
2023-05-17,29369
2023-05-18,25170
2023-05-19,24060
2023-05-20,16847
2023-05-21,17005
2023-05-22,25670
2023-05-23,24597
2023-05-24,24617
2023-05-25,22927
2023-05-26,21307
2023-05-27,16043
2023-05-28,15470
2023-05-29,19146
2023-05-30,28303
2023-05-31,24603
2023-06-01,23678
2023-06-02,23436
2023-06-03,17782
2023-06-04,16424
2023-06-05,25818
2023-06-06,24692
2023-06-07,22972
2023-06-08,37380
2023-06-09,24462
2023-06-10,56377
2023-06-11,26897
2023-06-12,26789
2023-06-13,26633
2023-06-14,28660
2023-06-15,34657
2023-06-16,28670
2023-06-17,19147
2023-06-18,15987
2023-06-19,21865
2023-06-20,25092
2023-06-21,29075
2023-06-22,25749
2023-06-23,24589
2023-06-24,20959
2023-06-25,20421
2023-06-26,26642
2023-06-27,34801
2023-06-28,34056
2023-06-29,29414
2023-06-30,36242
2023-07-01,27903
2023-07-02,23922
2023-07-03,35358
2023-07-04,30714
2023-07-05,28583
2023-07-06,28160
2023-07-07,33805
2023-07-08,26843
2023-07-09,25070
2023-07-10,31078
2023-07-11,29876
2023-07-12,28197
2023-07-13,32620
2023-07-14,34917
2023-07-15,22775
2023-07-16,21980
2023-07-17,27260
2023-07-18,26811
2023-07-19,26576
2023-07-20,28754
2023-07-21,37910
2023-07-22,35002
2023-07-23,20152
2023-07-24,28965
2023-07-25,25263
2023-07-26,31936
2023-07-27,24080
2023-07-28,21395
2023-07-29,18040
2023-07-30,18088
2023-07-31,39202
2023-08-01,30318
2023-08-02,25814
2023-08-03,25286
2023-08-04,23761
2023-08-05,16920
2023-08-06,17312
2023-08-07,23929
2023-08-08,26681
2023-08-09,24390
2023-08-10,23578
2023-08-11,23900
2023-08-12,16892
2023-08-13,16598
2023-08-14,22871
2023-08-15,26881
2023-08-16,25411
2023-08-17,30101
2023-08-18,31467
2023-08-19,21898
2023-08-20,17701
2023-08-21,24878
2023-08-22,26256
2023-08-23,25360
2023-08-24,23954
2023-08-25,22889
2023-08-26,18526
2023-08-27,17550
2023-08-28,24204
2023-08-29,25274
2023-08-30,23394
2023-08-31,26885
2023-09-01,28120
2023-09-02,18823
2023-09-03,16704
2023-09-04,22581
2023-09-05,25086
2023-09-06,23053
2023-09-07,22181
2023-09-08,23418
2023-09-09,16521
2023-09-10,16754
2023-09-11,25303
2023-09-12,24097
2023-09-13,22536
2023-09-14,22183
2023-09-15,23908
2023-09-16,18775
2023-09-17,16729
2023-09-18,27150
2023-09-19,22966
2023-09-20,22191
2023-09-21,24590
2023-09-22,22274
2023-09-23,16391
2023-09-24,16603
2023-09-25,24016
2023-09-26,23243
2023-09-27,23763
2023-09-28,25489
2023-09-29,26173
2023-09-30,20903
2023-10-01,20408
2023-10-02,29052
2023-10-03,25479
2023-10-04,26992
2023-10-05,28690
2023-10-06,27891
2023-10-07,17804
2023-10-08,16862
2023-10-09,24207
2023-10-10,24779
2023-10-11,26387
2023-10-12,27542
2023-10-13,25492
2023-10-14,21013
2023-10-15,18010
2023-10-16,27975
2023-10-17,25895
2023-10-18,25037
2023-10-19,25505
2023-10-20,26242
2023-10-21,21680
2023-10-22,20186
2023-10-23,30435
2023-10-24,34621
2023-10-25,32593
2023-10-26,29742
2023-10-27,28167
2023-10-28,21147
2023-10-29,19598
2023-10-30,28542
2023-10-31,31988
2023-11-01,31501
2023-11-02,32085
2023-11-03,28836
2023-11-04,21187
2023-11-05,21518
2023-11-06,26848
2023-11-07,28479
2023-11-08,26798
2023-11-09,31919
2023-11-10,29925
2023-11-11,24610
2023-11-12,22410
2023-11-13,26810
2023-11-14,28101
2023-11-15,30164
2023-11-16,28919
2023-11-17,27967
2023-11-18,23516
2023-11-19,22200
2023-11-20,27648
2023-11-21,30148
2023-11-22,28940
2023-11-23,24812
2023-11-24,26689
2023-11-25,21526
2023-11-26,20625
2023-11-27,26584
2023-11-28,26453
2023-11-29,31406
2023-11-30,29056
2023-12-01,30954
2023-12-02,26216
2023-12-03,25216
2023-12-04,34625
2023-12-05,33920
2023-12-06,33856
2023-12-07,34642
2023-12-08,36151
2023-12-09,29195
2023-12-10,27595
2023-12-11,35635
2023-12-12,29635
2023-12-13,27262
2023-12-14,30312
2023-12-15,30845
2023-12-16,22930
2023-12-17,23353
2023-12-18,46381
2023-12-19,29944
2023-12-20,29402
2023-12-21,33092
2023-12-22,36546
2023-12-23,28874
2023-12-24,28034
2023-12-25,27464
2023-12-26,31235
2023-12-27,31312
2023-12-28,34051
2023-12-29,33237
2023-12-30,27766
2023-12-31,27661
2024-01-01,27998
2024-01-02,36415
2024-01-03,35583
2024-01-04,34108
2024-01-05,32078
2024-01-06,24168
2024-01-07,20432
2024-01-08,34253
2024-01-09,34606
2024-01-10,31138
2024-01-11,34614
2024-01-12,33326
2024-01-13,25165
2024-01-14,23527
2024-01-15,29620
2024-01-16,27200
2024-01-17,28635
2024-01-18,32029
2024-01-19,32145
2024-01-20,24986
2024-01-21,24645
2024-01-22,34671
2024-01-23,35930
2024-01-24,30947
2024-01-25,29290
2024-01-26,28884
2024-01-27,22628
2024-01-28,22853
2024-01-29,29273
2024-01-30,30678
2024-01-31,34633
2024-02-01,33700
2024-02-02,34505
2024-02-03,24436
2024-02-04,25638
2024-02-05,34786
2024-02-06,28074
2024-02-07,28132
2024-02-08,27978
2024-02-09,26456
2024-02-10,24037
2024-02-11,23611
2024-02-12,25904
2024-02-13,29499
2024-02-14,30769
2024-02-15,32084
2024-02-16,30903
2024-02-17,25271
2024-02-18,23852
2024-02-19,31295
2024-02-20,31880
2024-02-21,29569
2024-02-22,28473
2024-02-23,30283
2024-02-24,24252
2024-02-25,25137
2024-02-26,33016
2024-02-27,34114
2024-02-28,35691
2024-02-29,36768
2024-03-01,37054
2024-03-02,30040
2024-03-03,30413
2024-03-04,36914
2024-03-05,40441
2024-03-06,34944
2024-03-07,34832
2024-03-08,33235
2024-03-09,27757
2024-03-10,26830
2024-03-11,34314
2024-03-12,33632
2024-03-13,33642
2024-03-14,36346
2024-03-15,39739
2024-03-16,31592
2024-03-17,30186
2024-03-18,33154
2024-03-19,37122
2024-03-20,35987
2024-03-21,31312
2024-03-22,31295
2024-03-23,27258
2024-03-24,26312
2024-03-25,35981
2024-03-26,34891
2024-03-27,33607
2024-03-28,33514
2024-03-29,32422
2024-03-30,26361
2024-03-31,27229
2024-04-01,34341
2024-04-02,41545
2024-04-03,36220
2024-04-04,39517
2024-04-05,36131
2024-04-06,27200
2024-04-07,25630
2024-04-08,34298
2024-04-09,35021
2024-04-10,35585
2024-04-11,33489
2024-04-12,35925
2024-04-13,36227
2024-04-14,34593
2024-04-15,37597
2024-04-16,36021
2024-04-17,31106
2024-04-18,34882
2024-04-19,33174
2024-04-20,26763
2024-04-21,26147
2024-04-22,31295
2024-04-23,30711
2024-04-24,31709
2024-04-25,31261
2024-04-26,31029
2024-04-27,25749
2024-04-28,22944
2024-04-29,31067
2024-04-30,35632
2024-05-01,36301
2024-05-02,33494
2024-05-03,34728
2024-05-04,28157
2024-05-05,25263
2024-05-06,44379
2024-05-07,46295
2024-05-08,31722
2024-05-09,31246
2024-05-10,35063
2024-05-11,24700
2024-05-12,25578
2024-05-13,37488
2024-05-14,33289
2024-05-15,37227
2024-05-16,52748
2024-05-17,46756
2024-05-18,30033
2024-05-19,25376
2024-05-20,40434
2024-05-21,48952
2024-05-22,43138
2024-05-23,36332
2024-05-24,35887
2024-05-25,32689
2024-05-26,27108
2024-05-27,29773
2024-05-28,33143
2024-05-29,32642
2024-05-30,30791
2024-05-31,32520
2024-06-01,26106
2024-06-02,24205
2024-06-03,32059
2024-06-04,31710
2024-06-05,32130
2024-06-06,28760
2024-06-07,30457
2024-06-08,25376
2024-06-09,23088
2024-06-10,31436
2024-06-11,31999
2024-06-12,30498
2024-06-13,29912
2024-06-14,31843
2024-06-15,24523
2024-06-16,22820
2024-06-17,33775
2024-06-18,34200
2024-06-19,29552
2024-06-20,30591
2024-06-21,32314
2024-06-22,28525
2024-06-23,31226
2024-06-24,41437
2024-06-25,48759
2024-06-26,30476
2024-06-27,29989
2024-06-28,43429
2024-06-29,35563
2024-06-30,30475
2024-07-01,36061
2024-07-02,35964
2024-07-03,33408
2024-07-04,34160
2024-07-05,40032
2024-07-06,28151
2024-07-07,28903
2024-07-08,34452
2024-07-09,31279
2024-07-10,30879
2024-07-11,32228
2024-07-12,32227
2024-07-13,25056
2024-07-14,23558
2024-07-15,33519
2024-07-16,32987
2024-07-17,31514
2024-07-18,29704
2024-07-19,30700
2024-07-20,26142
2024-07-21,24655
2024-07-22,31252
2024-07-23,33379
2024-07-24,31865
2024-07-25,35526
2024-07-26,32212
2024-07-27,25798
2024-07-28,23249
2024-07-29,33916
2024-07-30,32090
2024-07-31,33459
2024-08-01,34985
2024-08-02,36115
2024-08-03,35251
2024-08-04,38798
2024-08-05,48373
2024-08-06,39859
2024-08-07,34136
2024-08-08,33971
2024-08-09,30829
2024-08-10,25687
2024-08-11,23187
2024-08-12,32712
2024-08-13,33185
2024-08-14,32050
2024-08-15,31088
2024-08-16,34864
2024-08-17,23660
2024-08-18,23035
2024-08-19,31173
2024-08-20,34138
2024-08-21,33202
2024-08-22,33567
2024-08-23,36868
2024-08-24,30509
2024-08-25,27586
2024-08-26,34877
2024-08-27,36943
2024-08-28,38217
2024-08-29,40168
2024-08-30,43341
2024-08-31,31797
2024-09-01,30614
2024-09-02,34813
2024-09-03,38507
2024-09-04,38653
2024-09-05,33264
2024-09-06,40602
2024-09-07,40872
2024-09-08,49090
2024-09-09,42595
2024-09-10,36906
2024-09-11,40143
2024-09-12,41963
2024-09-13,46709
2024-09-14,46363
2024-09-15,57732
2024-09-16,39042
2024-09-17,33853
2024-09-18,30235
2024-09-19,31602
2024-09-20,30966
2024-09-21,23984
2024-09-22,22661
2024-09-23,30940
2024-09-24,29819
2024-09-25,29687
2024-09-26,31467
2024-09-27,35897
2024-09-28,33097
2024-09-29,27498
2024-09-30,39899
2024-10-01,40606
2024-10-02,37830
2024-10-03,38441
2024-10-04,39260
2024-10-05,29535
2024-10-06,26584
2024-10-07,37027
2024-10-08,31115
2024-10-09,31934
2024-10-10,36071
2024-10-11,32877
2024-10-12,33795
2024-10-13,30519
2024-10-14,34650
2024-10-15,38209
2024-10-16,34342
2024-10-17,30461
2024-10-18,29033
2024-10-19,25819
2024-10-20,24943
2024-10-21,33783
2024-10-22,33355
2024-10-23,34706
2024-10-24,33693
2024-10-25,38078
2024-10-26,29110
2024-10-27,24482
2024-10-28,34304
2024-10-29,37688
2024-10-30,34842
2024-10-31,38615
2024-11-01,41397
2024-11-02,29383
2024-11-03,41470
2024-11-04,40148
2024-11-05,42196
2024-11-06,45128
2024-11-07,40688
2024-11-08,38782
2024-11-09,31483
2024-11-10,35537
2024-11-11,42093
2024-11-12,42742
2024-11-13,39563
2024-11-14,40335
2024-11-15,44741
2024-11-16,36560
2024-11-17,32904
2024-11-18,39007
2024-11-19,38718
2024-11-20,43722
2024-11-21,44662
2024-11-22,44552
2024-11-23,37253
2024-11-24,35530
2024-11-25,40777
2024-11-26,42516
2024-11-27,42065
2024-11-28,43951
2024-11-29,47717
2024-11-30,39261
2024-12-01,39811
2024-12-02,48668
2024-12-03,47655
2024-12-04,48193
2024-12-05,52757
2024-12-06,46742
2024-12-07,38760
2024-12-08,42417
2024-12-09,43609
2024-12-10,45953
2024-12-11,42407
2024-12-12,42415
2024-12-13,42129
2024-12-14,38232
2024-12-15,36507
2024-12-16,45082
2024-12-17,49483
2024-12-18,51968
2024-12-19,53345
2024-12-20,51293
2024-12-21,43816
2024-12-22,36951
2024-12-23,44788
2024-12-24,39494
2024-12-25,31676
2024-12-26,36694
2024-12-27,42545
2024-12-28,37867
2024-12-29,39729
2024-12-30,50550
2024-12-31,49769
2025-01-01,34026
2025-01-02,44525
2025-01-03,46426
2025-01-04,38124
2025-01-05,35869
2025-01-06,44460
2025-01-07,49072
2025-01-08,50987
2025-01-09,48880
2025-01-10,48476
2025-01-11,38734
2025-01-12,36978
2025-01-13,49379
2025-01-14,49305
2025-01-15,50301
2025-01-16,51393
2025-01-17,50245
2025-01-18,53841
2025-01-19,57606
2025-01-20,67544
2025-01-21,57170
2025-01-22,53422
2025-01-23,58156
2025-01-24,50552
2025-01-25,42729
2025-01-26,46649
2025-01-27,54927
2025-01-28,53063
2025-01-29,56156
2025-01-30,54688
2025-01-31,59467
2025-02-01,51666
2025-02-02,54550
2025-02-03,66875
2025-02-04,68977
2025-02-05,55179
2025-02-06,58752
2025-02-07,59949
2025-02-08,44818
2025-02-09,47068
2025-02-10,63642
2025-02-11,76713
2025-02-12,57889
2025-02-13,58436
2025-02-14,58819
2025-02-15,45789
2025-02-16,41787
2025-02-17,53358
2025-02-18,59615
2025-02-19,55681
2025-02-20,58643
2025-02-21,59885
2025-02-22,49903
2025-02-23,41618
2025-02-24,60737
2025-02-25,81348
2025-02-26,65059
2025-02-27,64300
2025-02-28,76815
2025-03-01,64817
2025-03-02,53154
2025-03-03,72954
2025-03-04,73486
2025-03-05,64477
2025-03-06,73075
2025-03-07,72702
2025-03-08,55953
2025-03-09,52306
2025-03-10,74057
2025-03-11,86022
2025-03-12,68124
2025-03-13,62477
2025-03-14,63581
2025-03-15,46084
2025-03-16,43675
2025-03-17,61229
2025-03-18,59742
2025-03-19,61751
2025-03-20,64089
2025-03-21,60385
2025-03-22,48610
2025-03-23,43040
2025-03-24,69521
2025-03-25,68559
2025-03-26,66670
2025-03-27,69593
2025-03-28,74355
2025-03-29,58989
2025-03-30,50001
2025-03-31,76415
2025-04-01,77450
2025-04-02,78163
2025-04-03,115362
2025-04-04,76749
2025-04-05,51234
2025-04-06,72395
2025-04-07,136773
2025-04-08,85466
2025-04-09,78758
2025-04-10,82458
2025-04-11,75746
2025-04-12,53871
2025-04-13,49038
2025-04-14,71054
2025-04-15,73019
2025-04-16,68903
2025-04-17,80012
2025-04-18,71233
2025-04-19,72228
2025-04-20,50590
2025-04-21,71186
2025-04-22,78608
2025-04-23,90307
2025-04-24,131591
2025-04-25,107448
2025-04-26,85340
2025-04-27,68176
2025-04-28,90696
2025-04-29,95980
2025-04-30,94167
2025-05-01,87489
2025-05-02,76147
2025-05-03,60274
2025-05-04,55299
2025-05-05,78910
2025-05-06,94314
2025-05-07,81430
2025-05-08,83444
2025-05-09,88144
2025-05-10,61143
2025-05-11,56926
2025-05-12,77720
2025-05-13,79091
2025-05-14,80989
2025-05-15,81868
2025-05-16,83797
2025-05-17,72340
2025-05-18,57532
2025-05-19,81384
2025-05-20,91205
2025-05-21,79938
2025-05-22,84644
2025-05-23,81780
2025-05-24,75928
2025-05-25,59956
2025-05-26,79974
2025-05-27,79661
2025-05-28,85788
2025-05-29,77981
2025-05-30,82029
2025-05-31,73845
2025-06-01,81535
2025-06-02,92010
2025-06-03,86552
2025-06-04,81674
2025-06-05,88292
2025-06-06,92599
2025-06-07,89568
2025-06-08,85721
2025-06-09,89475
2025-06-10,92584
2025-06-11,89673
2025-06-12,82518
2025-06-13,93921
2025-06-14,67570
2025-06-15,67145
2025-06-16,85183
2025-06-17,94410
2025-06-18,87005
2025-06-19,75624
2025-06-20,79781
2025-06-21,64971
2025-06-22,69014
2025-06-23,83444
2025-06-24,79633
2025-06-25,83104
2025-06-26,87708
2025-06-27,98017
2025-06-28,65953
2025-06-29,63883
2025-06-30,93975
2025-07-01,106044
2025-07-02,98307
2025-07-03,101025
2025-07-04,88503
2025-07-05,68392
2025-07-06,60419
2025-07-07,89108
2025-07-08,88558
2025-07-09,88255
2025-07-10,90135
2025-07-11,97329
2025-07-12,89811
2025-07-13,69739
2025-07-14,92167
2025-07-15,90115
2025-07-16,91593
2025-07-17,92440
2025-07-18,89223
2025-07-19,86573
2025-07-20,85055
2025-07-21,100799
2025-07-22,96464
2025-07-23,91307
2025-07-24,92582
2025-07-25,91916
2025-07-26,67445
2025-07-27,68585
2025-07-28,97086
2025-07-29,91653
2025-07-30,80556
2025-07-31,95246
2025-08-01,122542
2025-08-02,87049
2025-08-03,68183
2025-08-04,96411
2025-08-05,97806
2025-08-06,95542
2025-08-07,97946
2025-08-08,102609
2025-08-09,98650
2025-08-10,81860
2025-08-11,103474
2025-08-12,106357
2025-08-13,101724
2025-08-14,105933
2025-08-15,139383
2025-08-16,81207
2025-08-17,71527
2025-08-18,107389
2025-08-19,106318
2025-08-20,100324
2025-08-21,108050
2025-08-22,106284
2025-08-23,98309
2025-08-24,83950
2025-08-25,103920
2025-08-26,111469
2025-08-27,97094
2025-08-28,113911
2025-08-29,116233
2025-08-30,78899
2025-08-31,100513
2025-09-01,112866
2025-09-02,134611
2025-09-03,120728
2025-09-04,103460
2025-09-05,111118
2025-09-06,74536
2025-09-07,69501
2025-09-08,100013
2025-09-09,102403
2025-09-10,111684
2025-09-11,109340
2025-09-12,104369
2025-09-13,100719
2025-09-14,79035
2025-09-15,106586
2025-09-16,117388
2025-09-17,109896
2025-09-18,123062
2025-09-19,130155
2025-09-20,109882
2025-09-21,80592
2025-09-22,114568
2025-09-23,112977
2025-09-24,106762
2025-09-25,120013
2025-09-26,130780
2025-09-27,83732
2025-09-28,91370
2025-09-29,163194
2025-09-30,170365
2025-10-01,203394
2025-10-02,197164
2025-10-03,146547
2025-10-04,100934
2025-10-05,101244
2025-10-06,118093
2025-10-07,125423
2025-10-08,140309
2025-10-09,118682
2025-10-10,117601
2025-10-11,125748
2025-10-12,111567
2025-10-13,115824
2025-10-14,115156
2025-10-15,126144
2025-10-16,112671
2025-10-17,132275
2025-10-18,105265
2025-10-19,85593
2025-10-20,108502
2025-10-21,116448
2025-10-22,122840
2025-10-23,124817
2025-10-24,125147
2025-10-25,96568
2025-10-26,86530
2025-10-27,122169
2025-10-28,131914
2025-10-29,118686
2025-10-30,119574
2025-10-31,127679
2025-11-01,95400
2025-11-02,85158
2025-11-03,123558
2025-11-04,130160
2025-11-05,137923
2025-11-06,142133
2025-11-07,137595
2025-11-08,152738
2025-11-09,96263
2025-11-10,136543
2025-11-11,133922
2025-11-12,128508
2025-11-13,129583
2025-11-14,139306
2025-11-15,124852
2025-11-16,107280
2025-11-17,144088
2025-11-18,165211
2025-11-19,135451
2025-11-20,143177
2025-11-21,142612
2025-11-22,121094
2025-11-23,116842
2025-11-24,147339
2025-11-25,164577
2025-11-26,156374
2025-11-27,180153
2025-11-28,153768
2025-11-29,393461
2025-11-30,106306
2025-12-01,169708
2025-12-02,166953
2025-12-03,166673
2025-12-04,157216
2025-12-05,151883
2025-12-06,114219
2025-12-07,89740
2025-12-08,117599
2025-12-09,147714
2025-12-10,146743
2025-12-11,172204
2025-12-12,139059
2025-12-13,110832
2025-12-14,102684
2025-12-15,151409
2025-12-16,157661
2025-12-17,158472
2025-12-18,142819
2025-12-19,134817
2025-12-20,123281
2025-12-21,113526
2025-12-22,166297
2025-12-23,208325
2025-12-24,156689
2025-12-25,111021
2025-12-26,132976
2025-12-27,127189
2025-12-28,137866
2025-12-29,184357
2025-12-30,238434
2025-12-31,275208
2026-01-01,190035
2026-01-02,222105
2026-01-03,217772
2026-01-04,186531
2026-01-05,234496
2026-01-06,230332
2026-01-07,189143
2026-01-08,195195
2026-01-09,183956
2026-01-10,129592
2026-01-11,127965
2026-01-12,182067
2026-01-13,195242
2026-01-14,194478
2026-01-15,187339
2026-01-16,168780
2026-01-17,136578
2026-01-18,121781
2026-01-19,182307
2026-01-20,179389
2026-01-21,186595
2026-01-22,195277
2026-01-23,180684
2026-01-24,164205
2026-01-25,132747
2026-01-26,180878
2026-01-27,198199
2026-01-28,177677
2026-01-29,176402
2026-01-30,206476
2026-01-31,168803
2026-02-01,190492
2026-02-02,166417
2026-02-03,171608
2026-02-04,199978
2026-02-05,173416
2026-02-06,185564
2026-02-07,178049
2026-02-08,142816
2026-02-09,198075
2026-02-10,194338
2026-02-11,166360
2026-02-12,167180
2026-02-13,186780
2026-02-14,152235
2026-02-15,131607
2026-02-16,163930
2026-02-17,171946
2026-02-18,169046
2026-02-19,168813
2026-02-20,154946
2026-02-21,122667
2026-02-22,123326
2026-02-23,170927
2026-02-24,178643
2026-02-25,155107
2026-02-26,191556
2026-02-27,187362
2026-02-28,159671
2026-03-01,143998
2026-03-02,190779
2026-03-03,199302
2026-03-04,201021
2026-03-05,196905
2026-03-06,211096
2026-03-07,137606
2026-03-08,127612
2026-03-09,200407
2026-03-10,209248
2026-03-11,212419
2026-03-12,187998
2026-03-13,199174
2026-03-14,151011
2026-03-15,157412
2026-03-16,193953
2026-03-17,206718
2026-03-18,225600
2026-03-19,214515
2026-03-20,217109
2026-03-21,165549
2026-03-22,140052
2026-03-23,179874
2026-03-24,189869
2026-03-25,190759
2026-03-26,170771
2026-03-27,159501
2026-03-28,147282
2026-03-29,111709
2026-03-30,178265
2026-03-31,171423
2026-04-01,210598
2026-04-02,182051
2026-04-03,156872
2026-04-04,119105
2026-04-05,112480
2026-04-06,151604
2026-04-07,168619
2026-04-08,210333
2026-04-09,201720
2026-04-10,175859
2026-04-11,120833
