date,Active Receiving Addresses
2022-08-06,19065
2022-08-07,17992
2022-08-08,27151
2022-08-09,24457
2022-08-10,24802
2022-08-11,25087
2022-08-12,22329
2022-08-13,21707
2022-08-14,21252
2022-08-15,24409
2022-08-16,25209
2022-08-17,23502
2022-08-18,21290
2022-08-19,27332
2022-08-20,20139
2022-08-21,16825
2022-08-22,21817
2022-08-23,20565
2022-08-24,19918
2022-08-25,20307
2022-08-26,22918
2022-08-27,19948
2022-08-28,17477
2022-08-29,22949
2022-08-30,23667
2022-08-31,24078
2022-09-01,34018
2022-09-02,25166
2022-09-03,16757
2022-09-04,17037
2022-09-05,21373
2022-09-06,24586
2022-09-07,23144
2022-09-08,20706
2022-09-09,22355
2022-09-10,18030
2022-09-11,17245
2022-09-12,21274
2022-09-13,24812
2022-09-14,23002
2022-09-15,25361
2022-09-16,22883
2022-09-17,17194
2022-09-18,18724
2022-09-19,25527
2022-09-20,24502
2022-09-21,23788
2022-09-22,22322
2022-09-23,25251
2022-09-24,17260
2022-09-25,17115
2022-09-26,21211
2022-09-27,23097
2022-09-28,21040
2022-09-29,21932
2022-09-30,22728
2022-10-01,18871
2022-10-02,17349
2022-10-03,21824
2022-10-04,22151
2022-10-05,20643
2022-10-06,20292
2022-10-07,19775
2022-10-08,14503
2022-10-09,13111
2022-10-10,17570
2022-10-11,19840
2022-10-12,18508
2022-10-13,20907
2022-10-14,19716
2022-10-15,14196
2022-10-16,12937
2022-10-17,20862
2022-10-18,19004
2022-10-19,18144
2022-10-20,18185
2022-10-21,18427
2022-10-22,14158
2022-10-23,15542
2022-10-24,20285
2022-10-25,23101
2022-10-26,23629
2022-10-27,22391
2022-10-28,22257
2022-10-29,19395
2022-10-30,17810
2022-10-31,26020
2022-11-01,25859
2022-11-02,24789
2022-11-03,21826
2022-11-04,24803
2022-11-05,18471
2022-11-06,20752
2022-11-07,29246
2022-11-08,36227
2022-11-09,45088
2022-11-10,41965
2022-11-11,35596
2022-11-12,26182
2022-11-13,32454
2022-11-14,32972
2022-11-15,28851
2022-11-16,27836
2022-11-17,26018
2022-11-18,24119
2022-11-19,18894
2022-11-20,21968
2022-11-21,30050
2022-11-22,27483
2022-11-23,23793
2022-11-24,20760
2022-11-25,21511
2022-11-26,17509
2022-11-27,18321
2022-11-28,25161
2022-11-29,24444
2022-11-30,36126
2022-12-01,31644
2022-12-02,26854
2022-12-03,19267
2022-12-04,20082
2022-12-05,28731
2022-12-06,26445
2022-12-07,27977
2022-12-08,28298
2022-12-09,26238
2022-12-10,20842
2022-12-11,22691
2022-12-12,33467
2022-12-13,37477
2022-12-14,34536
2022-12-15,32153
2022-12-16,37174
2022-12-17,29333
2022-12-18,21422
2022-12-19,32835
2022-12-20,29855
2022-12-21,32655
2022-12-22,33629
2022-12-23,30173
2022-12-24,26513
2022-12-25,22361
2022-12-26,21334
2022-12-27,25046
2022-12-28,26826
2022-12-29,29958
2022-12-30,33004
2022-12-31,37791
2023-01-01,29310
2023-01-02,35514
2023-01-03,40242
2023-01-04,30100
2023-01-05,31815
2023-01-06,37726
2023-01-07,33102
2023-01-08,23240
2023-01-09,33406
2023-01-10,35528
2023-01-11,30321
2023-01-12,41624
2023-01-13,32355
2023-01-14,33452
2023-01-15,26865
2023-01-16,34198
2023-01-17,36124
2023-01-18,39625
2023-01-19,37241
2023-01-20,31157
2023-01-21,38680
2023-01-22,27860
2023-01-23,30230
2023-01-24,26466
2023-01-25,29069
2023-01-26,38386
2023-01-27,29792
2023-01-28,22997
2023-01-29,21495
2023-01-30,32141
2023-01-31,34299
2023-02-01,40996
2023-02-02,44938
2023-02-03,37182
2023-02-04,34576
2023-02-05,30422
2023-02-06,40023
2023-02-07,48555
2023-02-08,47068
2023-02-09,45923
2023-02-10,48021
2023-02-11,32825
2023-02-12,31225
2023-02-13,42592
2023-02-14,37352
2023-02-15,38362
2023-02-16,41198
2023-02-17,33427
2023-02-18,25379
2023-02-19,21436
2023-02-20,27528
2023-02-21,30744
2023-02-22,31742
2023-02-23,30201
2023-02-24,27190
2023-02-25,20534
2023-02-26,19130
2023-02-27,27470
2023-02-28,29084
2023-03-01,31585
2023-03-02,30308
2023-03-03,29840
2023-03-04,19585
2023-03-05,18693
2023-03-06,25371
2023-03-07,27464
2023-03-08,26368
2023-03-09,31074
2023-03-10,44525
2023-03-11,73441
2023-03-12,28599
2023-03-13,33817
2023-03-14,27922
2023-03-15,25504
2023-03-16,27177
2023-03-17,24464
2023-03-18,20617
2023-03-19,18273
2023-03-20,24087
2023-03-21,24243
2023-03-22,24898
2023-03-23,27376
2023-03-24,25940
2023-03-25,20070
2023-03-26,19451
2023-03-27,27868
2023-03-28,26556
2023-03-29,23701
2023-03-30,23566
2023-03-31,27038
2023-04-01,20343
2023-04-02,18288
2023-04-03,25290
2023-04-04,22490
2023-04-05,22519
2023-04-06,23158
2023-04-07,22915
2023-04-08,16302
2023-04-09,13864
2023-04-10,21516
2023-04-11,25929
2023-04-12,21046
2023-04-13,20276
2023-04-14,24108
2023-04-15,16288
2023-04-16,15021
2023-04-17,20877
2023-04-18,18774
2023-04-19,18444
2023-04-20,18783
2023-04-21,20097
2023-04-22,13655
2023-04-23,12136
2023-04-24,17235
2023-04-25,18002
2023-04-26,19323
2023-04-27,17871
2023-04-28,18359
2023-04-29,12886
2023-04-30,13821
2023-05-01,19684
2023-05-02,20166
2023-05-03,19031
2023-05-04,18614
2023-05-05,17274
2023-05-06,13295
2023-05-07,11403
2023-05-08,18491
2023-05-09,16848
2023-05-10,16238
2023-05-11,15923
2023-05-12,17748
2023-05-13,13248
2023-05-14,11051
2023-05-15,15523
2023-05-16,15952
2023-05-17,16118
2023-05-18,17073
2023-05-19,17568
2023-05-20,11333
2023-05-21,12002
2023-05-22,16505
2023-05-23,16031
2023-05-24,17563
2023-05-25,16719
2023-05-26,15443
2023-05-27,11370
2023-05-28,11106
2023-05-29,14049
2023-05-30,16118
2023-05-31,18159
2023-06-01,17701
2023-06-02,17277
2023-06-03,12206
2023-06-04,11470
2023-06-05,18526
2023-06-06,18053
2023-06-07,16950
2023-06-08,16488
2023-06-09,17331
2023-06-10,19287
2023-06-11,13266
2023-06-12,19365
2023-06-13,19588
2023-06-14,22069
2023-06-15,26685
2023-06-16,21234
2023-06-17,13280
2023-06-18,11375
2023-06-19,15834
2023-06-20,18663
2023-06-21,20843
2023-06-22,19321
2023-06-23,18216
2023-06-24,16099
2023-06-25,15670
2023-06-26,19392
2023-06-27,27994
2023-06-28,27244
2023-06-29,21811
2023-06-30,26451
2023-07-01,21001
2023-07-02,18116
2023-07-03,27989
2023-07-04,23424
2023-07-05,22437
2023-07-06,21135
2023-07-07,25823
2023-07-08,20548
2023-07-09,18600
2023-07-10,24465
2023-07-11,22286
2023-07-12,20996
2023-07-13,25514
2023-07-14,26432
2023-07-15,17585
2023-07-16,15540
2023-07-17,20658
2023-07-18,20223
2023-07-19,19701
2023-07-20,22585
2023-07-21,31110
2023-07-22,28756
2023-07-23,15270
2023-07-24,22265
2023-07-25,16687
2023-07-26,17241
2023-07-27,17314
2023-07-28,16208
2023-07-29,12372
2023-07-30,13239
2023-07-31,21894
2023-08-01,22323
2023-08-02,19191
2023-08-03,18398
2023-08-04,18098
2023-08-05,12232
2023-08-06,12452
2023-08-07,17531
2023-08-08,18614
2023-08-09,18218
2023-08-10,17609
2023-08-11,18136
2023-08-12,12451
2023-08-13,11475
2023-08-14,17082
2023-08-15,20224
2023-08-16,19356
2023-08-17,22043
2023-08-18,23288
2023-08-19,16104
2023-08-20,12952
2023-08-21,18131
2023-08-22,18565
2023-08-23,17917
2023-08-24,18111
2023-08-25,17329
2023-08-26,13474
2023-08-27,12991
2023-08-28,18810
2023-08-29,19136
2023-08-30,17414
2023-08-31,20625
2023-09-01,21370
2023-09-02,13776
2023-09-03,11971
2023-09-04,16421
2023-09-05,18695
2023-09-06,17198
2023-09-07,16180
2023-09-08,16821
2023-09-09,11972
2023-09-10,12455
2023-09-11,18824
2023-09-12,17845
2023-09-13,16634
2023-09-14,17211
2023-09-15,18024
2023-09-16,13815
2023-09-17,12242
2023-09-18,19369
2023-09-19,17456
2023-09-20,16720
2023-09-21,18022
2023-09-22,17325
2023-09-23,12367
2023-09-24,11694
2023-09-25,17619
2023-09-26,16745
2023-09-27,18254
2023-09-28,19978
2023-09-29,20490
2023-09-30,14896
2023-10-01,15013
2023-10-02,22371
2023-10-03,19270
2023-10-04,19999
2023-10-05,18214
2023-10-06,19269
2023-10-07,13352
2023-10-08,12524
2023-10-09,18112
2023-10-10,18344
2023-10-11,18835
2023-10-12,19615
2023-10-13,19044
2023-10-14,14690
2023-10-15,13776
2023-10-16,20621
2023-10-17,19455
2023-10-18,18433
2023-10-19,19580
2023-10-20,20465
2023-10-21,16754
2023-10-22,15383
2023-10-23,23155
2023-10-24,26729
2023-10-25,25056
2023-10-26,23153
2023-10-27,21783
2023-10-28,15991
2023-10-29,14217
2023-10-30,21727
2023-10-31,24174
2023-11-01,24338
2023-11-02,23981
2023-11-03,21557
2023-11-04,15748
2023-11-05,15960
2023-11-06,20539
2023-11-07,21072
2023-11-08,20209
2023-11-09,23765
2023-11-10,22449
2023-11-11,17863
2023-11-12,16199
2023-11-13,20233
2023-11-14,20980
2023-11-15,22487
2023-11-16,22072
2023-11-17,20865
2023-11-18,16601
2023-11-19,15541
2023-11-20,21113
2023-11-21,22623
2023-11-22,21545
2023-11-23,18457
2023-11-24,19995
2023-11-25,16026
2023-11-26,15186
2023-11-27,20248
2023-11-28,20469
2023-11-29,23462
2023-11-30,22268
2023-12-01,24085
2023-12-02,19893
2023-12-03,19587
2023-12-04,26841
2023-12-05,25342
2023-12-06,24833
2023-12-07,24545
2023-12-08,24881
2023-12-09,21526
2023-12-10,20038
2023-12-11,24937
2023-12-12,21731
2023-12-13,20224
2023-12-14,22681
2023-12-15,24388
2023-12-16,16730
2023-12-17,16283
2023-12-18,28167
2023-12-19,21736
2023-12-20,22213
2023-12-21,24628
2023-12-22,26961
2023-12-23,20909
2023-12-24,21227
2023-12-25,20481
2023-12-26,22853
2023-12-27,23141
2023-12-28,25199
2023-12-29,25844
2023-12-30,19674
2023-12-31,19785
2024-01-01,20766
2024-01-02,28559
2024-01-03,27013
2024-01-04,25511
2024-01-05,24319
2024-01-06,18283
2024-01-07,15270
2024-01-08,26229
2024-01-09,26676
2024-01-10,23712
2024-01-11,26220
2024-01-12,25841
2024-01-13,18608
2024-01-14,18008
2024-01-15,22904
2024-01-16,20852
2024-01-17,21432
2024-01-18,23705
2024-01-19,24207
2024-01-20,17852
2024-01-21,17850
2024-01-22,25353
2024-01-23,26329
2024-01-24,22659
2024-01-25,22616
2024-01-26,21979
2024-01-27,16965
2024-01-28,17335
2024-01-29,22300
2024-01-30,23752
2024-01-31,26964
2024-02-01,25732
2024-02-02,27324
2024-02-03,18552
2024-02-04,20200
2024-02-05,26712
2024-02-06,21642
2024-02-07,21279
2024-02-08,20236
2024-02-09,18940
2024-02-10,16981
2024-02-11,16749
2024-02-12,19021
2024-02-13,22285
2024-02-14,23047
2024-02-15,24329
2024-02-16,23799
2024-02-17,19053
2024-02-18,17930
2024-02-19,24339
2024-02-20,24640
2024-02-21,22791
2024-02-22,21985
2024-02-23,22714
2024-02-24,18125
2024-02-25,19340
2024-02-26,25430
2024-02-27,26187
2024-02-28,27003
2024-02-29,28510
2024-03-01,28602
2024-03-02,22506
2024-03-03,23055
2024-03-04,28811
2024-03-05,30361
2024-03-06,25515
2024-03-07,25614
2024-03-08,24766
2024-03-09,20515
2024-03-10,20464
2024-03-11,25657
2024-03-12,25787
2024-03-13,25483
2024-03-14,27746
2024-03-15,29274
2024-03-16,22586
2024-03-17,21781
2024-03-18,24811
2024-03-19,27301
2024-03-20,24477
2024-03-21,23898
2024-03-22,22816
2024-03-23,18257
2024-03-24,18142
2024-03-25,27151
2024-03-26,27074
2024-03-27,26288
2024-03-28,26295
2024-03-29,25308
2024-03-30,20173
2024-03-31,19881
2024-04-01,26989
2024-04-02,32167
2024-04-03,25716
2024-04-04,25003
2024-04-05,25016
2024-04-06,19614
2024-04-07,18429
2024-04-08,24384
2024-04-09,27295
2024-04-10,27700
2024-04-11,24374
2024-04-12,27792
2024-04-13,24952
2024-04-14,23863
2024-04-15,28658
2024-04-16,26446
2024-04-17,23861
2024-04-18,23082
2024-04-19,25054
2024-04-20,19221
2024-04-21,18113
2024-04-22,24223
2024-04-23,23623
2024-04-24,24795
2024-04-25,24252
2024-04-26,24048
2024-04-27,19234
2024-04-28,17106
2024-04-29,23431
2024-04-30,27294
2024-05-01,27714
2024-05-02,24416
2024-05-03,26376
2024-05-04,21937
2024-05-05,20557
2024-05-06,36676
2024-05-07,38900
2024-05-08,23739
2024-05-09,23768
2024-05-10,24867
2024-05-11,17696
2024-05-12,19063
2024-05-13,30878
2024-05-14,24973
2024-05-15,29299
2024-05-16,39955
2024-05-17,36762
2024-05-18,20173
2024-05-19,18098
2024-05-20,27680
2024-05-21,32098
2024-05-22,27360
2024-05-23,26783
2024-05-24,25396
2024-05-25,20836
2024-05-26,19564
2024-05-27,22753
2024-05-28,23775
2024-05-29,25142
2024-05-30,23410
2024-05-31,24821
2024-06-01,19838
2024-06-02,18197
2024-06-03,24245
2024-06-04,24589
2024-06-05,23762
2024-06-06,21567
2024-06-07,23823
2024-06-08,19176
2024-06-09,17066
2024-06-10,22988
2024-06-11,24686
2024-06-12,22707
2024-06-13,23495
2024-06-14,23951
2024-06-15,18199
2024-06-16,16953
2024-06-17,23493
2024-06-18,26077
2024-06-19,22067
2024-06-20,23077
2024-06-21,25356
2024-06-22,20551
2024-06-23,22280
2024-06-24,32745
2024-06-25,35255
2024-06-26,23785
2024-06-27,22946
2024-06-28,29825
2024-06-29,22832
2024-06-30,21176
2024-07-01,28086
2024-07-02,26057
2024-07-03,26273
2024-07-04,26128
2024-07-05,30427
2024-07-06,20132
2024-07-07,20956
2024-07-08,26840
2024-07-09,24332
2024-07-10,23684
2024-07-11,24899
2024-07-12,24837
2024-07-13,19070
2024-07-14,18085
2024-07-15,25422
2024-07-16,26231
2024-07-17,25078
2024-07-18,23784
2024-07-19,24127
2024-07-20,20140
2024-07-21,19185
2024-07-22,24900
2024-07-23,24675
2024-07-24,24114
2024-07-25,26122
2024-07-26,24954
2024-07-27,20249
2024-07-28,18074
2024-07-29,26116
2024-07-30,23835
2024-07-31,26189
2024-08-01,27715
2024-08-02,27742
2024-08-03,23146
2024-08-04,26972
2024-08-05,36353
2024-08-06,27464
2024-08-07,26023
2024-08-08,25401
2024-08-09,24038
2024-08-10,20148
2024-08-11,18084
2024-08-12,24347
2024-08-13,25285
2024-08-14,24878
2024-08-15,24770
2024-08-16,27103
2024-08-17,18955
2024-08-18,18305
2024-08-19,25564
2024-08-20,26966
2024-08-21,26305
2024-08-22,26771
2024-08-23,29807
2024-08-24,25249
2024-08-25,21011
2024-08-26,29174
2024-08-27,30268
2024-08-28,31038
2024-08-29,33818
2024-08-30,36241
2024-08-31,26768
2024-09-01,25047
2024-09-02,27933
2024-09-03,31875
2024-09-04,31361
2024-09-05,26118
2024-09-06,32633
2024-09-07,34582
2024-09-08,42458
2024-09-09,34241
2024-09-10,28274
2024-09-11,30740
2024-09-12,35353
2024-09-13,39776
2024-09-14,37506
2024-09-15,52536
2024-09-16,32912
2024-09-17,27479
2024-09-18,23772
2024-09-19,24800
2024-09-20,24401
2024-09-21,18680
2024-09-22,18131
2024-09-23,23216
2024-09-24,23503
2024-09-25,23273
2024-09-26,24734
2024-09-27,27486
2024-09-28,26476
2024-09-29,21383
2024-09-30,30588
2024-10-01,32022
2024-10-02,29427
2024-10-03,30637
2024-10-04,31934
2024-10-05,24247
2024-10-06,20842
2024-10-07,26126
2024-10-08,24369
2024-10-09,25049
2024-10-10,28273
2024-10-11,25247
2024-10-12,25717
2024-10-13,25133
2024-10-14,26816
2024-10-15,27678
2024-10-16,26960
2024-10-17,23716
2024-10-18,22916
2024-10-19,19850
2024-10-20,19206
2024-10-21,26729
2024-10-22,26747
2024-10-23,27244
2024-10-24,26369
2024-10-25,30242
2024-10-26,22293
2024-10-27,19204
2024-10-28,27648
2024-10-29,29616
2024-10-30,27994
2024-10-31,31309
2024-11-01,34150
2024-11-02,23265
2024-11-03,22374
2024-11-04,31115
2024-11-05,33912
2024-11-06,35957
2024-11-07,31671
2024-11-08,30971
2024-11-09,24357
2024-11-10,27316
2024-11-11,32953
2024-11-12,33698
2024-11-13,30934
2024-11-14,31348
2024-11-15,33656
2024-11-16,27898
2024-11-17,25462
2024-11-18,30291
2024-11-19,30255
2024-11-20,33327
2024-11-21,35301
2024-11-22,34716
2024-11-23,29437
2024-11-24,27143
2024-11-25,32507
2024-11-26,33403
2024-11-27,32848
2024-11-28,33067
2024-11-29,37304
2024-11-30,31171
2024-12-01,31646
2024-12-02,39269
2024-12-03,38478
2024-12-04,37209
2024-12-05,40587
2024-12-06,36319
2024-12-07,30469
2024-12-08,31407
2024-12-09,34451
2024-12-10,34875
2024-12-11,32010
2024-12-12,33246
2024-12-13,32805
2024-12-14,29724
2024-12-15,27651
2024-12-16,35784
2024-12-17,36564
2024-12-18,40188
2024-12-19,39027
2024-12-20,38853
2024-12-21,32721
2024-12-22,28530
2024-12-23,34852
2024-12-24,31007
2024-12-25,24396
2024-12-26,28195
2024-12-27,32869
2024-12-28,29174
2024-12-29,30641
2024-12-30,37633
2024-12-31,37075
2025-01-01,26575
2025-01-02,34043
2025-01-03,36332
2025-01-04,29724
2025-01-05,28097
2025-01-06,35105
2025-01-07,37285
2025-01-08,37763
2025-01-09,37268
2025-01-10,38118
2025-01-11,29841
2025-01-12,28754
2025-01-13,39204
2025-01-14,37717
2025-01-15,40241
2025-01-16,40092
2025-01-17,39286
2025-01-18,43444
2025-01-19,47945
2025-01-20,53246
2025-01-21,43082
2025-01-22,42834
2025-01-23,44361
2025-01-24,40508
2025-01-25,34031
2025-01-26,35933
2025-01-27,42673
2025-01-28,42696
2025-01-29,44875
2025-01-30,44253
2025-01-31,49252
2025-02-01,42447
2025-02-02,43790
2025-02-03,50004
2025-02-04,54836
2025-02-05,45022
2025-02-06,46623
2025-02-07,46491
2025-02-08,35303
2025-02-09,36228
2025-02-10,50142
2025-02-11,64332
2025-02-12,46863
2025-02-13,47033
2025-02-14,46834
2025-02-15,36307
2025-02-16,33967
2025-02-17,43030
2025-02-18,49100
2025-02-19,46133
2025-02-20,47816
2025-02-21,49440
2025-02-22,40139
2025-02-23,33759
2025-02-24,50623
2025-02-25,64587
2025-02-26,52155
2025-02-27,52794
2025-02-28,62335
2025-03-01,53301
2025-03-02,42222
2025-03-03,59863
2025-03-04,58626
2025-03-05,50891
2025-03-06,62955
2025-03-07,59644
2025-03-08,38182
2025-03-09,40644
2025-03-10,59871
2025-03-11,64675
2025-03-12,52139
2025-03-13,51806
2025-03-14,52802
2025-03-15,38348
2025-03-16,36040
2025-03-17,49555
2025-03-18,49148
2025-03-19,50273
2025-03-20,51532
2025-03-21,49346
2025-03-22,36797
2025-03-23,35723
2025-03-24,58395
2025-03-25,60494
2025-03-26,57086
2025-03-27,59552
2025-03-28,64248
2025-03-29,50059
2025-03-30,42389
2025-03-31,64674
2025-04-01,67897
2025-04-02,68600
2025-04-03,87147
2025-04-04,67469
2025-04-05,43828
2025-04-06,55473
2025-04-07,96235
2025-04-08,69482
2025-04-09,63468
2025-04-10,65637
2025-04-11,61617
2025-04-12,44236
2025-04-13,39921
2025-04-14,58055
2025-04-15,61044
2025-04-16,56913
2025-04-17,61769
2025-04-18,56466
2025-04-19,54981
2025-04-20,39632
2025-04-21,56821
2025-04-22,64372
2025-04-23,74143
2025-04-24,94103
2025-04-25,85061
2025-04-26,66155
2025-04-27,53983
2025-04-28,75582
2025-04-29,78222
2025-04-30,78702
2025-05-01,71886
2025-05-02,63156
2025-05-03,50256
2025-05-04,45778
2025-05-05,65661
2025-05-06,77390
2025-05-07,70758
2025-05-08,68685
2025-05-09,71428
2025-05-10,49801
2025-05-11,45532
2025-05-12,65194
2025-05-13,66146
2025-05-14,66136
2025-05-15,69549
2025-05-16,70495
2025-05-17,63641
2025-05-18,48416
2025-05-19,70178
2025-05-20,76736
2025-05-21,66773
2025-05-22,71336
2025-05-23,68235
2025-05-24,61950
2025-05-25,49968
2025-05-26,67417
2025-05-27,66654
2025-05-28,71497
2025-05-29,65712
2025-05-30,68368
2025-05-31,60472
2025-06-01,67901
2025-06-02,75129
2025-06-03,70482
2025-06-04,67179
2025-06-05,73444
2025-06-06,79456
2025-06-07,76923
2025-06-08,76443
2025-06-09,78372
2025-06-10,77804
2025-06-11,75092
2025-06-12,68980
2025-06-13,75901
2025-06-14,54847
2025-06-15,56925
2025-06-16,71787
2025-06-17,78925
2025-06-18,75289
2025-06-19,63752
2025-06-20,67594
2025-06-21,55425
2025-06-22,57884
2025-06-23,69723
2025-06-24,66191
2025-06-25,68644
2025-06-26,73460
2025-06-27,87244
2025-06-28,56786
2025-06-29,54455
2025-06-30,81426
2025-07-01,92877
2025-07-02,85224
2025-07-03,88173
2025-07-04,75503
2025-07-05,59122
2025-07-06,51167
2025-07-07,76814
2025-07-08,75347
2025-07-09,75275
2025-07-10,74434
2025-07-11,78222
2025-07-12,73545
2025-07-13,58256
2025-07-14,76252
2025-07-15,75012
2025-07-16,74035
2025-07-17,72698
2025-07-18,71446
2025-07-19,66182
2025-07-20,70999
2025-07-21,84602
2025-07-22,81292
2025-07-23,75485
2025-07-24,77186
2025-07-25,77506
2025-07-26,55478
2025-07-27,57247
2025-07-28,82539
2025-07-29,77596
2025-07-30,65426
2025-07-31,76607
2025-08-01,99396
2025-08-02,71842
2025-08-03,56005
2025-08-04,80779
2025-08-05,81935
2025-08-06,81496
2025-08-07,83220
2025-08-08,88777
2025-08-09,66623
2025-08-10,63851
2025-08-11,86560
2025-08-12,89921
2025-08-13,84299
2025-08-14,87027
2025-08-15,118932
2025-08-16,66948
2025-08-17,60037
2025-08-18,94087
2025-08-19,92494
2025-08-20,85542
2025-08-21,94121
2025-08-22,89434
2025-08-23,83647
2025-08-24,72012
2025-08-25,88640
2025-08-26,94609
2025-08-27,81451
2025-08-28,98311
2025-08-29,100121
2025-08-30,67668
2025-08-31,89355
2025-09-01,98702
2025-09-02,115955
2025-09-03,106677
2025-09-04,88152
2025-09-05,95880
2025-09-06,61459
2025-09-07,58136
2025-09-08,84565
2025-09-09,87523
2025-09-10,96311
2025-09-11,93978
2025-09-12,88970
2025-09-13,83372
2025-09-14,67000
2025-09-15,90391
2025-09-16,99158
2025-09-17,93278
2025-09-18,103000
2025-09-19,108698
2025-09-20,97507
2025-09-21,69108
2025-09-22,96074
2025-09-23,96087
2025-09-24,88954
2025-09-25,98648
2025-09-26,107689
2025-09-27,70482
2025-09-28,77220
2025-09-29,144053
2025-09-30,139272
2025-10-01,178408
2025-10-02,167931
2025-10-03,125342
2025-10-04,84340
2025-10-05,85511
2025-10-06,100189
2025-10-07,102676
2025-10-08,117264
2025-10-09,101279
2025-10-10,96972
2025-10-11,98287
2025-10-12,86880
2025-10-13,99177
2025-10-14,98007
2025-10-15,102015
2025-10-16,93529
2025-10-17,109629
2025-10-18,88682
2025-10-19,71360
2025-10-20,93019
2025-10-21,94839
2025-10-22,102737
2025-10-23,109645
2025-10-24,108226
2025-10-25,80719
2025-10-26,72328
2025-10-27,104131
2025-10-28,113774
2025-10-29,100647
2025-10-30,99029
2025-10-31,107270
2025-11-01,81676
2025-11-02,72137
2025-11-03,104066
2025-11-04,103547
2025-11-05,111140
2025-11-06,123358
2025-11-07,117778
2025-11-08,117288
2025-11-09,80152
2025-11-10,113129
2025-11-11,116041
2025-11-12,108626
2025-11-13,110826
2025-11-14,117856
2025-11-15,110702
2025-11-16,91784
2025-11-17,125617
2025-11-18,141124
2025-11-19,115824
2025-11-20,117591
2025-11-21,118459
2025-11-22,98018
2025-11-23,97851
2025-11-24,125565
2025-11-25,143612
2025-11-26,132133
2025-11-27,141958
2025-11-28,132351
2025-11-29,384856
2025-11-30,91549
2025-12-01,149519
2025-12-02,148388
2025-12-03,144154
2025-12-04,136175
2025-12-05,135348
2025-12-06,102157
2025-12-07,77419
2025-12-08,97825
2025-12-09,128726
2025-12-10,127833
2025-12-11,139926
2025-12-12,119470
2025-12-13,93337
2025-12-14,89241
2025-12-15,132906
2025-12-16,139189
2025-12-17,139925
2025-12-18,120796
2025-12-19,117803
2025-12-20,107888
2025-12-21,102900
2025-12-22,148565
2025-12-23,189033
2025-12-24,142975
2025-12-25,100864
2025-12-26,120874
2025-12-27,116648
2025-12-28,123822
2025-12-29,168203
2025-12-30,209506
2025-12-31,248075
2026-01-01,163105
2026-01-02,200657
2026-01-03,181922
2026-01-04,152664
2026-01-05,195395
2026-01-06,175120
2026-01-07,155807
2026-01-08,163328
2026-01-09,153283
2026-01-10,113432
2026-01-11,108841
2026-01-12,160261
2026-01-13,170883
2026-01-14,176646
2026-01-15,171651
2026-01-16,149428
2026-01-17,124678
2026-01-18,112682
2026-01-19,163127
2026-01-20,158987
2026-01-21,158628
2026-01-22,167976
2026-01-23,157663
2026-01-24,139811
2026-01-25,114872
2026-01-26,154486
2026-01-27,151760
2026-01-28,157077
2026-01-29,155870
2026-01-30,190544
2026-01-31,149615
2026-02-01,168109
2026-02-02,142790
2026-02-03,152447
2026-02-04,178127
2026-02-05,150632
2026-02-06,161597
2026-02-07,153242
2026-02-08,131921
2026-02-09,176667
2026-02-10,178787
2026-02-11,149724
2026-02-12,150901
2026-02-13,169207
2026-02-14,136473
2026-02-15,119179
2026-02-16,149208
2026-02-17,155916
2026-02-18,155717
2026-02-19,154473
2026-02-20,140038
2026-02-21,112299
2026-02-22,110810
2026-02-23,157217
2026-02-24,164818
2026-02-25,141481
2026-02-26,174660
2026-02-27,173356
2026-02-28,146851
2026-03-01,130603
2026-03-02,174732
2026-03-03,184179
2026-03-04,184362
2026-03-05,178548
2026-03-06,194365
2026-03-07,123980
2026-03-08,116087
2026-03-09,178116
2026-03-10,187192
2026-03-11,199047
2026-03-12,173309
2026-03-13,183615
2026-03-14,139376
2026-03-15,149952
2026-03-16,178679
2026-03-17,186121
2026-03-18,206287
2026-03-19,198627
2026-03-20,199303
2026-03-21,153680
2026-03-22,128921
2026-03-23,163457
2026-03-24,167894
2026-03-25,178383
2026-03-26,157842
2026-03-27,144556
2026-03-28,135016
2026-03-29,102308
2026-03-30,163696
2026-03-31,153298
2026-04-01,184943
2026-04-02,161789
2026-04-03,140696
2026-04-04,107405
2026-04-05,99631
2026-04-06,135798
2026-04-07,152850
2026-04-08,193089
2026-04-09,166666
2026-04-10,160546
2026-04-11,112579
