date,Active Addresses
2021-12-30,72231
2021-12-31,61761
2022-01-01,47934
2022-01-02,48528
2022-01-03,67233
2022-01-04,68026
2022-01-05,71868
2022-01-06,66761
2022-01-07,63671
2022-01-08,54156
2022-01-09,43115
2022-01-10,53708
2022-01-11,58788
2022-01-12,57818
2022-01-13,54391
2022-01-14,54028
2022-01-15,43658
2022-01-16,42297
2022-01-17,51812
2022-01-18,54394
2022-01-19,53454
2022-01-20,51107
2022-01-21,62544
2022-01-22,66614
2022-01-23,49113
2022-01-24,57469
2022-01-25,54631
2022-01-26,53449
2022-01-27,50419
2022-01-28,49355
2022-01-29,45061
2022-01-30,39674
2022-01-31,46476
2022-02-01,48557
2022-02-02,45081
2022-02-03,46202
2022-02-04,47846
2022-02-05,48465
2022-02-06,37878
2022-02-07,52018
2022-02-08,51752
2022-02-09,53255
2022-02-10,59197
2022-02-11,59179
2022-02-12,42743
2022-02-13,41910
2022-02-14,52238
2022-02-15,52916
2022-02-16,46687
2022-02-17,48782
2022-02-18,46967
2022-02-19,43409
2022-02-20,40743
2022-02-21,46761
2022-02-22,49111
2022-02-23,49901
2022-02-24,61622
2022-02-25,50266
2022-02-26,42105
2022-02-27,41683
2022-02-28,57668
2022-03-01,60086
2022-03-02,52538
2022-03-03,53153
2022-03-04,55564
2022-03-05,43979
2022-03-06,47122
2022-03-07,63513
2022-03-08,69464
2022-03-09,60399
2022-03-10,59088
2022-03-11,53611
2022-03-12,47766
2022-03-13,44332
2022-03-14,59685
2022-03-15,59227
2022-03-16,83052
2022-03-17,59339
2022-03-18,53142
2022-03-19,74124
2022-03-20,48686
2022-03-21,55730
2022-03-22,60731
2022-03-23,61514
2022-03-24,56684
2022-03-25,57590
2022-03-26,43740
2022-03-27,54326
2022-03-28,66180
2022-03-29,66049
2022-03-30,68116
2022-03-31,69404
2022-04-01,64271
2022-04-02,51030
2022-04-03,46233
2022-04-04,56766
2022-04-05,53990
2022-04-06,59342
2022-04-07,57017
2022-04-08,56516
2022-04-09,46829
2022-04-10,41516
2022-04-11,60022
2022-04-12,57633
2022-04-13,50492
2022-04-14,49472
2022-04-15,51833
2022-04-16,42542
2022-04-17,37990
2022-04-18,52543
2022-04-19,53333
2022-04-20,50359
2022-04-21,51370
2022-04-22,51553
2022-04-23,39916
2022-04-24,38981
2022-04-25,54008
2022-04-26,56126
2022-04-27,52670
2022-04-28,54687
2022-04-29,58834
2022-04-30,50877
2022-05-01,42847
2022-05-02,50636
2022-05-03,50505
2022-05-04,54219
2022-05-05,57161
2022-05-06,56169
2022-05-07,49382
2022-05-08,49940
2022-05-09,70604
2022-05-10,79418
2022-05-11,84543
2022-05-12,111053
2022-05-13,90469
2022-05-14,72916
2022-05-15,56983
2022-05-16,66034
2022-05-17,70677
2022-05-18,71481
2022-05-19,53950
2022-05-20,52828
2022-05-21,42340
2022-05-22,39175
2022-05-23,52884
2022-05-24,53340
2022-05-25,57437
2022-05-26,54045
2022-05-27,50115
2022-05-28,45840
2022-05-29,40388
2022-05-30,50215
2022-05-31,52230
2022-06-01,51899
2022-06-02,46226
2022-06-03,43055
2022-06-04,34968
2022-06-05,33475
2022-06-06,46518
2022-06-07,46681
2022-06-08,42820
2022-06-09,43749
2022-06-10,59437
2022-06-11,45387
2022-06-12,43527
2022-06-13,67693
2022-06-14,61513
2022-06-15,68532
2022-06-16,54069
2022-06-17,60131
2022-06-18,62282
2022-06-19,48746
2022-06-20,52092
2022-06-21,50981
2022-06-22,56468
2022-06-23,48409
2022-06-24,49488
2022-06-25,37165
2022-06-26,32943
2022-06-27,49631
2022-06-28,50556
2022-06-29,49300
2022-06-30,51760
2022-07-01,63882
2022-07-02,47518
2022-07-03,41118
2022-07-04,58174
2022-07-05,64045
2022-07-06,68716
2022-07-07,57808
2022-07-08,55091
2022-07-09,46498
2022-07-10,43048
2022-07-11,54188
2022-07-12,53674
2022-07-13,50222
2022-07-14,49781
2022-07-15,53019
2022-07-16,44959
2022-07-17,36563
2022-07-18,52590
2022-07-19,54428
2022-07-20,56164
2022-07-21,52628
2022-07-22,58484
2022-07-23,46655
2022-07-24,41929
2022-07-25,56447
2022-07-26,95764
2022-07-27,84405
2022-07-28,57492
2022-07-29,58398
2022-07-30,50212
2022-07-31,52711
2022-08-01,72936
2022-08-02,92173
2022-08-03,96273
2022-08-04,68480
2022-08-05,62879
2022-08-06,59649
2022-08-07,60541
2022-08-08,58641
2022-08-09,55187
2022-08-10,55584
2022-08-11,55945
2022-08-12,60284
2022-08-13,50769
2022-08-14,48182
2022-08-15,57166
2022-08-16,56368
2022-08-17,58789
2022-08-18,57204
2022-08-19,61321
2022-08-20,47446
2022-08-21,46455
2022-08-22,51668
2022-08-23,53011
2022-08-24,51078
2022-08-25,51665
2022-08-26,53131
2022-08-27,44303
2022-08-28,40127
2022-08-29,53573
2022-08-30,55495
2022-08-31,55628
2022-09-01,60807
2022-09-02,54926
2022-09-03,45995
2022-09-04,37810
2022-09-05,54996
2022-09-06,58273
2022-09-07,57075
2022-09-08,55358
2022-09-09,58149
2022-09-10,45349
2022-09-11,41690
2022-09-12,53592
2022-09-13,60131
2022-09-14,59093
2022-09-15,53498
2022-09-16,60205
2022-09-17,45131
2022-09-18,45215
2022-09-19,61806
2022-09-20,56897
2022-09-21,60918
2022-09-22,62510
2022-09-23,60404
2022-09-24,49196
2022-09-25,47475
2022-09-26,78579
2022-09-27,135440
2022-09-28,85859
2022-09-29,68765
2022-09-30,75896
2022-10-01,63934
2022-10-02,49645
2022-10-03,76819
2022-10-04,73576
2022-10-05,63953
2022-10-06,71233
2022-10-07,68846
2022-10-08,73974
2022-10-09,51727
2022-10-10,57745
2022-10-11,66560
2022-10-12,63889
2022-10-13,74913
2022-10-14,89029
2022-10-15,63214
2022-10-16,47576
2022-10-17,63150
2022-10-18,64751
2022-10-19,64504
2022-10-20,111398
2022-10-21,87336
2022-10-22,51377
2022-10-23,49759
2022-10-24,71927
2022-10-25,66950
2022-10-26,67873
2022-10-27,67745
2022-10-28,66274
2022-10-29,59233
2022-10-30,55851
2022-10-31,73816
2022-11-01,69449
2022-11-02,72946
2022-11-03,110292
2022-11-04,70675
2022-11-05,60582
2022-11-06,54710
2022-11-07,75176
2022-11-08,95288
2022-11-09,110840
2022-11-10,114915
2022-11-11,86918
2022-11-12,66416
2022-11-13,73423
2022-11-14,83071
2022-11-15,84344
2022-11-16,80652
2022-11-17,79794
2022-11-18,77622
2022-11-19,61796
2022-11-20,60332
2022-11-21,76160
2022-11-22,76658
2022-11-23,69146
2022-11-24,85477
2022-11-25,89543
2022-11-26,57523
2022-11-27,49093
2022-11-28,81773
2022-11-29,109560
2022-11-30,88142
2022-12-01,84161
2022-12-02,92200
2022-12-03,62038
2022-12-04,62871
2022-12-05,104685
2022-12-06,92733
2022-12-07,83684
2022-12-08,79888
2022-12-09,248027
2022-12-10,236603
2022-12-11,107894
2022-12-12,129878
2022-12-13,135114
2022-12-14,135224
2022-12-15,119427
2022-12-16,138158
2022-12-17,94385
2022-12-18,87239
2022-12-19,95761
2022-12-20,88831
2022-12-21,98041
2022-12-22,122802
2022-12-23,108555
2022-12-24,64763
2022-12-25,53321
2022-12-26,98234
2022-12-27,130462
2022-12-28,78747
2022-12-29,83193
2022-12-30,101995
2022-12-31,76514
2023-01-01,53739
2023-01-02,72121
2023-01-03,85329
2023-01-04,111429
2023-01-05,97801
2023-01-06,100151
2023-01-07,80916
2023-01-08,72852
2023-01-09,117256
2023-01-10,126499
2023-01-11,108994
2023-01-12,127817
2023-01-13,107811
2023-01-14,90502
2023-01-15,99346
2023-01-16,126468
2023-01-17,113799
2023-01-18,116364
2023-01-19,109219
2023-01-20,96064
2023-01-21,96566
2023-01-22,82200
2023-01-23,83117
2023-01-24,75346
2023-01-25,107815
2023-01-26,85522
2023-01-27,97299
2023-01-28,71251
2023-01-29,64020
2023-01-30,89410
2023-01-31,97575
2023-02-01,119653
2023-02-02,118801
2023-02-03,103793
2023-02-04,97294
2023-02-05,91401
2023-02-06,124470
2023-02-07,147703
2023-02-08,145403
2023-02-09,138891
2023-02-10,143283
2023-02-11,109199
2023-02-12,98315
2023-02-13,142220
2023-02-14,149897
2023-02-15,120465
2023-02-16,127080
2023-02-17,112113
2023-02-18,84235
2023-02-19,65080
2023-02-20,86181
2023-02-21,97117
2023-02-22,102049
2023-02-23,100146
2023-02-24,83228
2023-02-25,66433
2023-02-26,63031
2023-02-27,85345
2023-02-28,93471
2023-03-01,91060
2023-03-02,90129
2023-03-03,97264
2023-03-04,66007
2023-03-05,59565
2023-03-06,82313
2023-03-07,85381
2023-03-08,82413
2023-03-09,98289
2023-03-10,111025
2023-03-11,102074
2023-03-12,86730
2023-03-13,121697
2023-03-14,118618
2023-03-15,104587
2023-03-16,106695
2023-03-17,113989
2023-03-18,86605
2023-03-19,73189
2023-03-20,112690
2023-03-21,100259
2023-03-22,99263
2023-03-23,104406
2023-03-24,92370
2023-03-25,68839
2023-03-26,65678
2023-03-27,96023
2023-03-28,96937
2023-03-29,97219
2023-03-30,91883
2023-03-31,106342
2023-04-01,73250
2023-04-02,66802
2023-04-03,88973
2023-04-04,85652
2023-04-05,80674
2023-04-06,78076
2023-04-07,71958
2023-04-08,56048
2023-04-09,54852
2023-04-10,78078
2023-04-11,85547
2023-04-12,80775
2023-04-13,79945
2023-04-14,85999
2023-04-15,66886
2023-04-16,58180
2023-04-17,78137
2023-04-18,79059
2023-04-19,77882
2023-04-20,81710
2023-04-21,84909
2023-04-22,57667
2023-04-23,52567
2023-04-24,72950
2023-04-25,75920
2023-04-26,74906
2023-04-27,72510
2023-04-28,72362
2023-04-29,54039
2023-04-30,54219
2023-05-01,71743
2023-05-02,80544
2023-05-03,80459
2023-05-04,82414
2023-05-05,82050
2023-05-06,61508
2023-05-07,55599
2023-05-08,77047
2023-05-09,76329
2023-05-10,75562
2023-05-11,68113
2023-05-12,80187
2023-05-13,57190
2023-05-14,52006
2023-05-15,69992
2023-05-16,69194
2023-05-17,68009
2023-05-18,70147
2023-05-19,73009
2023-05-20,53700
2023-05-21,54460
2023-05-22,69182
2023-05-23,67696
2023-05-24,71193
2023-05-25,73722
2023-05-26,69802
2023-05-27,53421
2023-05-28,48816
2023-05-29,65057
2023-05-30,67428
2023-05-31,74842
2023-06-01,73067
2023-06-02,72164
2023-06-03,56808
2023-06-04,58413
2023-06-05,87226
2023-06-06,91541
2023-06-07,74492
2023-06-08,72910
2023-06-09,74599
2023-06-10,94367
2023-06-11,108343
2023-06-12,85440
2023-06-13,82693
2023-06-14,81336
2023-06-15,94398
2023-06-16,84233
2023-06-17,62486
2023-06-18,53475
2023-06-19,75890
2023-06-20,78705
2023-06-21,85793
2023-06-22,76561
2023-06-23,76430
2023-06-24,59369
2023-06-25,55031
2023-06-26,81254
2023-06-27,77584
2023-06-28,81279
2023-06-29,78324
2023-06-30,93713
2023-07-01,66341
2023-07-02,57731
2023-07-03,82105
2023-07-04,77464
2023-07-05,70311
2023-07-06,78573
2023-07-07,78433
2023-07-08,59214
2023-07-09,53629
2023-07-10,83491
2023-07-11,81960
2023-07-12,75768
2023-07-13,83714
2023-07-14,93537
2023-07-15,61920
2023-07-16,59247
2023-07-17,82123
2023-07-18,78626
2023-07-19,78525
2023-07-20,75766
2023-07-21,66885
2023-07-22,53511
2023-07-23,49744
2023-07-24,74388
2023-07-25,70926
2023-07-26,75959
2023-07-27,74514
2023-07-28,68508
2023-07-29,53774
2023-07-30,51963
2023-07-31,78483
2023-08-01,86033
2023-08-02,79268
2023-08-03,76377
2023-08-04,75070
2023-08-05,57818
2023-08-06,55073
2023-08-07,80569
2023-08-08,85364
2023-08-09,86725
2023-08-10,85416
2023-08-11,77758
2023-08-12,54362
2023-08-13,51190
2023-08-14,76135
2023-08-15,85227
2023-08-16,79725
2023-08-17,86068
2023-08-18,89732
2023-08-19,61420
2023-08-20,56308
2023-08-21,78569
2023-08-22,74929
2023-08-23,77573
2023-08-24,76455
2023-08-25,71655
2023-08-26,59417
2023-08-27,58000
2023-08-28,72848
2023-08-29,76489
2023-08-30,75971
2023-08-31,80787
2023-09-01,83269
2023-09-02,62205
2023-09-03,54588
2023-09-04,82697
2023-09-05,80150
2023-09-06,76989
2023-09-07,75625
2023-09-08,80329
2023-09-09,56550
2023-09-10,57206
2023-09-11,81457
2023-09-12,79749
2023-09-13,76065
2023-09-14,86521
2023-09-15,83279
2023-09-16,60005
2023-09-17,53922
2023-09-18,78707
2023-09-19,81548
2023-09-20,77806
2023-09-21,79938
2023-09-22,78341
2023-09-23,59780
2023-09-24,55097
2023-09-25,80035
2023-09-26,79039
2023-09-27,79699
2023-09-28,83521
2023-09-29,79878
2023-09-30,63375
2023-10-01,63380
2023-10-02,88222
2023-10-03,79734
2023-10-04,89226
2023-10-05,85421
2023-10-06,85867
2023-10-07,81544
2023-10-08,71817
2023-10-09,91200
2023-10-10,87351
2023-10-11,85146
2023-10-12,81863
2023-10-13,81220
2023-10-14,74252
2023-10-15,58361
2023-10-16,86987
2023-10-17,85893
2023-10-18,80561
2023-10-19,82190
2023-10-20,85104
2023-10-21,66250
2023-10-22,64745
2023-10-23,95587
2023-10-24,104696
2023-10-25,93388
2023-10-26,89168
2023-10-27,84681
2023-10-28,66162
2023-10-29,62462
2023-10-30,87803
2023-10-31,95461
2023-11-01,96669
2023-11-02,96360
2023-11-03,91832
2023-11-04,68120
2023-11-05,66682
2023-11-06,90127
2023-11-07,90351
2023-11-08,89296
2023-11-09,99746
2023-11-10,97724
2023-11-11,79313
2023-11-12,70831
2023-11-13,85741
2023-11-14,91390
2023-11-15,95129
2023-11-16,92565
2023-11-17,88258
2023-11-18,69990
2023-11-19,68975
2023-11-20,94814
2023-11-21,100994
2023-11-22,98988
2023-11-23,89067
2023-11-24,93576
2023-11-25,71936
2023-11-26,66958
2023-11-27,84740
2023-11-28,84041
2023-11-29,107374
2023-11-30,93120
2023-12-01,94776
2023-12-02,77726
2023-12-03,70992
2023-12-04,102536
2023-12-05,101249
2023-12-06,92166
2023-12-07,110017
2023-12-08,104144
2023-12-09,82561
2023-12-10,78156
2023-12-11,103636
2023-12-12,88739
2023-12-13,85411
2023-12-14,90791
2023-12-15,87509
2023-12-16,69926
2023-12-17,66877
2023-12-18,144153
2023-12-19,92601
2023-12-20,89854
2023-12-21,89945
2023-12-22,104732
2023-12-23,81427
2023-12-24,74012
2023-12-25,76198
2023-12-26,87039
2023-12-27,91575
2023-12-28,95628
2023-12-29,94404
2023-12-30,79791
2023-12-31,70285
2024-01-01,68727
2024-01-02,98020
2024-01-03,98453
2024-01-04,99655
2024-01-05,95169
2024-01-06,71920
2024-01-07,65684
2024-01-08,100463
2024-01-09,96897
2024-01-10,96250
2024-01-11,102911
2024-01-12,95347
2024-01-13,76755
2024-01-14,69665
2024-01-15,94620
2024-01-16,90312
2024-01-17,86592
2024-01-18,91102
2024-01-19,98879
2024-01-20,72953
2024-01-21,70336
2024-01-22,100606
2024-01-23,99751
2024-01-24,92922
2024-01-25,86021
2024-01-26,89117
2024-01-27,68081
2024-01-28,68721
2024-01-29,103845
2024-01-30,101034
2024-01-31,97636
2024-02-01,98396
2024-02-02,91196
2024-02-03,70290
2024-02-04,64930
2024-02-05,90138
2024-02-06,84816
2024-02-07,85072
2024-02-08,85512
2024-02-09,87027
2024-02-10,63170
2024-02-11,62449
2024-02-12,79188
2024-02-13,85414
2024-02-14,87251
2024-02-15,87881
2024-02-16,88336
2024-02-17,70761
2024-02-18,67582
2024-02-19,88202
2024-02-20,90563
2024-02-21,86394
2024-02-22,83651
2024-02-23,81754
2024-02-24,67369
2024-02-25,66048
2024-02-26,91716
2024-02-27,95580
2024-02-28,101798
2024-02-29,104350
2024-03-01,100560
2024-03-02,82854
2024-03-03,79062
2024-03-04,105878
2024-03-05,117215
2024-03-06,100006
2024-03-07,101390
2024-03-08,95042
2024-03-09,79987
2024-03-10,74681
2024-03-11,96160
2024-03-12,95939
2024-03-13,90663
2024-03-14,93304
2024-03-15,101818
2024-03-16,83859
2024-03-17,78586
2024-03-18,93126
2024-03-19,99430
2024-03-20,99811
2024-03-21,90969
2024-03-22,93888
2024-03-23,83700
2024-03-24,71168
2024-03-25,102596
2024-03-26,107033
2024-03-27,97424
2024-03-28,96221
2024-03-29,87108
2024-03-30,72725
2024-03-31,73838
2024-04-01,93424
2024-04-02,101101
2024-04-03,94497
2024-04-04,99099
2024-04-05,100328
2024-04-06,76678
2024-04-07,70368
2024-04-08,95229
2024-04-09,100336
2024-04-10,100504
2024-04-11,90357
2024-04-12,99179
2024-04-13,88090
2024-04-14,88628
2024-04-15,97325
2024-04-16,100495
2024-04-17,88210
2024-04-18,90179
2024-04-19,89230
2024-04-20,71811
2024-04-21,70874
2024-04-22,88858
2024-04-23,84236
2024-04-24,87769
2024-04-25,92783
2024-04-26,89556
2024-04-27,71507
2024-04-28,67483
2024-04-29,103417
2024-04-30,100014
2024-05-01,96504
2024-05-02,91481
2024-05-03,86989
2024-05-04,67909
2024-05-05,60497
2024-05-06,81665
2024-05-07,89293
2024-05-08,87765
2024-05-09,87321
2024-05-10,87525
2024-05-11,66400
2024-05-12,59618
2024-05-13,83024
2024-05-14,91631
2024-05-15,89483
2024-05-16,91976
2024-05-17,88578
2024-05-18,88202
2024-05-19,72512
2024-05-20,86242
2024-05-21,97905
2024-05-22,94833
2024-05-23,87648
2024-05-24,86772
2024-05-25,71605
2024-05-26,64617
2024-05-27,83936
2024-05-28,85989
2024-05-29,91161
2024-05-30,90985
2024-05-31,93033
2024-06-01,80575
2024-06-02,68175
2024-06-03,95445
2024-06-04,97700
2024-06-05,93285
2024-06-06,88475
2024-06-07,93651
2024-06-08,82585
2024-06-09,70642
2024-06-10,96954
2024-06-11,103653
2024-06-12,100823
2024-06-13,92707
2024-06-14,93474
2024-06-15,76227
2024-06-16,67668
2024-06-17,86043
2024-06-18,95738
2024-06-19,83032
2024-06-20,82637
2024-06-21,93212
2024-06-22,86088
2024-06-23,66992
2024-06-24,96999
2024-06-25,92491
2024-06-26,94597
2024-06-27,87054
2024-06-28,85072
2024-06-29,70458
2024-06-30,68662
2024-07-01,96105
2024-07-02,93712
2024-07-03,87428
2024-07-04,93304
2024-07-05,104086
2024-07-06,75118
2024-07-07,77127
2024-07-08,90965
2024-07-09,84979
2024-07-10,82859
2024-07-11,81135
2024-07-12,82034
2024-07-13,69095
2024-07-14,62294
2024-07-15,85933
2024-07-16,88222
2024-07-17,82053
2024-07-18,78771
2024-07-19,81634
2024-07-20,65656
2024-07-21,61031
2024-07-22,82173
2024-07-23,82163
2024-07-24,79138
2024-07-25,86941
2024-07-26,84760
2024-07-27,64814
2024-07-28,60653
2024-07-29,84931
2024-07-30,82451
2024-07-31,84686
2024-08-01,91706
2024-08-02,91172
2024-08-03,76057
2024-08-04,97964
2024-08-05,117494
2024-08-06,97024
2024-08-07,90103
2024-08-08,88935
2024-08-09,83760
2024-08-10,66205
2024-08-11,62001
2024-08-12,88310
2024-08-13,90666
2024-08-14,93924
2024-08-15,87837
2024-08-16,90657
2024-08-17,66986
2024-08-18,63710
2024-08-19,87874
2024-08-20,97961
2024-08-21,96881
2024-08-22,94043
2024-08-23,102607
2024-08-24,82017
2024-08-25,74695
2024-08-26,102697
2024-08-27,107227
2024-08-28,110975
2024-08-29,115691
2024-08-30,113558
2024-08-31,89491
2024-09-01,84272
2024-09-02,100452
2024-09-03,105735
2024-09-04,104794
2024-09-05,91740
2024-09-06,112668
2024-09-07,118430
2024-09-08,147186
2024-09-09,122347
2024-09-10,98571
2024-09-11,108883
2024-09-12,125162
2024-09-13,136411
2024-09-14,128859
2024-09-15,170322
2024-09-16,111048
2024-09-17,95643
2024-09-18,90543
2024-09-19,87812
2024-09-20,85597
2024-09-21,66748
2024-09-22,64850
2024-09-23,82595
2024-09-24,84810
2024-09-25,84600
2024-09-26,87767
2024-09-27,94044
2024-09-28,85456
2024-09-29,67278
2024-09-30,97644
2024-10-01,95654
2024-10-02,96921
2024-10-03,103625
2024-10-04,97200
2024-10-05,73641
2024-10-06,67743
2024-10-07,85912
2024-10-08,84840
2024-10-09,84504
2024-10-10,94760
2024-10-11,83840
2024-10-12,69080
2024-10-13,64617
2024-10-14,88869
2024-10-15,93314
2024-10-16,93075
2024-10-17,82202
2024-10-18,79491
2024-10-19,65869
2024-10-20,68268
2024-10-21,88080
2024-10-22,89425
2024-10-23,87884
2024-10-24,86578
2024-10-25,95703
2024-10-26,76786
2024-10-27,64560
2024-10-28,88140
2024-10-29,94992
2024-10-30,89846
2024-10-31,92998
2024-11-01,104290
2024-11-02,78695
2024-11-03,75137
2024-11-04,95608
2024-11-05,99980
2024-11-06,105862
2024-11-07,97689
2024-11-08,115253
2024-11-09,80229
2024-11-10,87372
2024-11-11,108943
2024-11-12,109372
2024-11-13,99829
2024-11-14,101306
2024-11-15,117993
2024-11-16,86963
2024-11-17,80687
2024-11-18,102207
2024-11-19,100351
2024-11-20,103582
2024-11-21,106847
2024-11-22,112247
2024-11-23,90214
2024-11-24,84473
2024-11-25,105096
2024-11-26,106278
2024-11-27,103661
2024-11-28,109962
2024-11-29,116488
2024-11-30,93629
2024-12-01,91649
2024-12-02,120012
2024-12-03,120511
2024-12-04,115497
2024-12-05,120691
2024-12-06,113961
2024-12-07,93676
2024-12-08,99358
2024-12-09,107197
2024-12-10,134830
2024-12-11,108018
2024-12-12,106798
2024-12-13,99633
2024-12-14,86225
2024-12-15,82348
2024-12-16,106793
2024-12-17,110352
2024-12-18,104363
2024-12-19,111217
2024-12-20,116002
2024-12-21,106572
2024-12-22,87180
2024-12-23,107285
2024-12-24,99348
2024-12-25,79264
2024-12-26,85311
2024-12-27,100267
2024-12-28,90332
2024-12-29,87760
2024-12-30,101691
2024-12-31,94290
2025-01-01,65377
2025-01-02,82118
2025-01-03,89449
2025-01-04,74038
2025-01-05,68375
2025-01-06,86648
2025-01-07,95810
2025-01-08,96090
2025-01-09,94068
2025-01-10,94939
2025-01-11,78545
2025-01-12,74278
2025-01-13,101680
2025-01-14,95788
2025-01-15,103021
2025-01-16,105628
2025-01-17,96429
2025-01-18,87367
2025-01-19,102204
2025-01-20,123053
2025-01-21,103102
2025-01-22,104379
2025-01-23,107448
2025-01-24,94800
2025-01-25,76472
2025-01-26,84613
2025-01-27,100515
2025-01-28,100504
2025-01-29,96084
2025-01-30,97097
2025-01-31,102943
2025-02-01,85776
2025-02-02,87651
2025-02-03,126332
2025-02-04,119371
2025-02-05,104231
2025-02-06,108674
2025-02-07,103539
2025-02-08,79878
2025-02-09,94368
2025-02-10,126692
2025-02-11,113764
2025-02-12,107412
2025-02-13,104845
2025-02-14,103155
2025-02-15,83796
2025-02-16,77500
2025-02-17,102345
2025-02-18,107817
2025-02-19,101583
2025-02-20,110999
2025-02-21,108639
2025-02-22,98501
2025-02-23,77763
2025-02-24,112461
2025-02-25,136602
2025-02-26,116290
2025-02-27,121387
2025-02-28,135075
2025-03-01,116885
2025-03-02,94091
2025-03-03,137056
2025-03-04,132429
2025-03-05,116816
2025-03-06,126539
2025-03-07,129481
2025-03-08,91129
2025-03-09,90486
2025-03-10,135371
2025-03-11,143507
2025-03-12,115823
2025-03-13,115254
2025-03-14,111064
2025-03-15,88505
2025-03-16,81896
2025-03-17,111830
2025-03-18,110077
2025-03-19,110106
2025-03-20,116275
2025-03-21,106982
2025-03-22,93644
2025-03-23,90158
2025-03-24,128858
2025-03-25,129809
2025-03-26,120878
2025-03-27,133013
2025-03-28,131921
2025-03-29,100283
2025-03-30,92134
2025-03-31,127182
2025-04-01,129844
2025-04-02,128783
2025-04-03,196656
2025-04-04,127590
2025-04-05,91447
2025-04-06,120495
2025-04-07,149465
2025-04-08,143742
2025-04-09,134724
2025-04-10,147855
2025-04-11,117956
2025-04-12,90905
2025-04-13,87056
2025-04-14,114044
2025-04-15,123258
2025-04-16,114576
2025-04-17,138258
2025-04-18,124060
2025-04-19,140002
2025-04-20,95555
2025-04-21,129810
2025-04-22,131806
2025-04-23,148330
2025-04-24,223618
2025-04-25,177919
2025-04-26,146947
2025-04-27,124118
2025-04-28,157670
2025-04-29,154730
2025-04-30,155927
2025-05-01,141412
2025-05-02,120964
2025-05-03,115287
2025-05-04,98839
2025-05-05,125377
2025-05-06,158383
2025-05-07,138115
2025-05-08,134724
2025-05-09,138380
2025-05-10,103364
2025-05-11,89768
2025-05-12,121507
2025-05-13,121308
2025-05-14,124945
2025-05-15,131002
2025-05-16,130752
2025-05-17,121862
2025-05-18,98594
2025-05-19,133354
2025-05-20,140636
2025-05-21,131415
2025-05-22,134926
2025-05-23,123984
2025-05-24,119292
2025-05-25,97747
2025-05-26,126471
2025-05-27,124807
2025-05-28,129164
2025-05-29,118157
2025-05-30,126680
2025-05-31,117006
2025-06-01,115115
2025-06-02,127687
2025-06-03,129245
2025-06-04,125344
2025-06-05,134027
2025-06-06,140344
2025-06-07,144570
2025-06-08,135966
2025-06-09,136502
2025-06-10,141705
2025-06-11,155942
2025-06-12,142636
2025-06-13,149575
2025-06-14,114109
2025-06-15,119734
2025-06-16,132042
2025-06-17,149680
2025-06-18,147347
2025-06-19,128784
2025-06-20,132355
2025-06-21,111331
2025-06-22,111100
2025-06-23,134258
2025-06-24,135243
2025-06-25,129458
2025-06-26,140519
2025-06-27,161189
2025-06-28,113131
2025-06-29,105824
2025-06-30,144529
2025-07-01,166974
2025-07-02,152221
2025-07-03,157654
2025-07-04,134070
2025-07-05,113689
2025-07-06,98778
2025-07-07,135255
2025-07-08,134062
2025-07-09,133915
2025-07-10,136951
2025-07-11,145731
2025-07-12,134208
2025-07-13,110921
2025-07-14,136532
2025-07-15,136648
2025-07-16,133535
2025-07-17,134962
2025-07-18,130026
2025-07-19,135878
2025-07-20,127514
2025-07-21,134660
2025-07-22,139157
2025-07-23,142553
2025-07-24,150982
2025-07-25,137423
2025-07-26,104199
2025-07-27,104641
2025-07-28,142883
2025-07-29,143401
2025-07-30,124131
2025-07-31,138016
2025-08-01,182107
2025-08-02,134908
2025-08-03,110373
2025-08-04,148523
2025-08-05,146336
2025-08-06,147427
2025-08-07,152929
2025-08-08,158055
2025-08-09,125128
2025-08-10,127393
2025-08-11,154746
2025-08-12,163343
2025-08-13,150443
2025-08-14,163848
2025-08-15,220612
2025-08-16,134922
2025-08-17,117139
2025-08-18,173360
2025-08-19,167195
2025-08-20,164383
2025-08-21,174772
2025-08-22,152901
2025-08-23,161837
2025-08-24,132887
2025-08-25,163683
2025-08-26,173642
2025-08-27,151942
2025-08-28,180399
2025-08-29,194793
2025-08-30,141336
2025-08-31,171414
2025-09-01,174500
2025-09-02,203820
2025-09-03,202093
2025-09-04,166144
2025-09-05,180267
2025-09-06,126160
2025-09-07,117891
2025-09-08,158018
2025-09-09,168315
2025-09-10,186222
2025-09-11,179334
2025-09-12,161604
2025-09-13,170175
2025-09-14,131952
2025-09-15,164202
2025-09-16,189719
2025-09-17,184341
2025-09-18,196834
2025-09-19,203440
2025-09-20,182598
2025-09-21,139508
2025-09-22,182554
2025-09-23,172379
2025-09-24,167049
2025-09-25,178892
2025-09-26,204829
2025-09-27,144219
2025-09-28,152524
2025-09-29,182897
2025-09-30,203287
2025-10-01,226992
2025-10-02,201669
2025-10-03,202574
2025-10-04,143772
2025-10-05,144095
2025-10-06,175918
2025-10-07,181608
2025-10-08,207623
2025-10-09,186546
2025-10-10,186265
2025-10-11,183057
2025-10-12,183086
2025-10-13,185786
2025-10-14,169047
2025-10-15,198302
2025-10-16,174464
2025-10-17,200652
2025-10-18,158892
2025-10-19,132382
2025-10-20,162894
2025-10-21,173557
2025-10-22,173780
2025-10-23,223747
2025-10-24,201446
2025-10-25,142334
2025-10-26,142196
2025-10-27,201545
2025-10-28,203811
