date,Active Receiving Addresses
2025-10-28,174548
2025-10-29,171276
2025-10-30,174057
2025-10-31,166440
2025-11-01,135110
2025-11-02,124203
2025-11-03,157804
2025-11-04,157119
2025-11-05,169808
2025-11-06,188537
2025-11-07,175953
2025-11-08,192682
2025-11-09,135283
2025-11-10,165767
2025-11-11,156935
2025-11-12,151897
2025-11-13,156555
2025-11-14,177746
2025-11-15,158871
2025-11-16,131780
2025-11-17,175361
2025-11-18,181856
2025-11-19,158530
2025-11-20,164041
2025-11-21,162254
2025-11-22,142114
2025-11-23,131624
2025-11-24,158432
2025-11-25,172734
2025-11-26,188699
2025-11-27,196197
2025-11-28,193238
2025-11-29,135077
2025-11-30,129391
2025-12-01,206955
2025-12-02,198298
2025-12-03,196614
2025-12-04,190136
2025-12-05,181130
2025-12-06,149878
2025-12-07,118745
2025-12-08,146181
2025-12-09,176210
2025-12-10,183156
2025-12-11,211653
2025-12-12,169306
2025-12-13,138287
2025-12-14,144387
2025-12-15,201986
2025-12-16,213376
2025-12-17,199343
2025-12-18,177392
2025-12-19,183763
2025-12-20,182745
2025-12-21,177233
2025-12-22,252076
2025-12-23,342035
2025-12-24,289987
2025-12-25,204780
2025-12-26,254636
2025-12-27,227852
2025-12-28,232440
2025-12-29,288640
2025-12-30,300860
2025-12-31,264735
2026-01-01,246590
2026-01-02,275692
2026-01-03,274181
2026-01-04,248380
2026-01-05,293339
2026-01-06,279714
2026-01-07,250053
2026-01-08,245387
2026-01-09,251679
2026-01-10,212624
2026-01-11,209924
2026-01-12,265774
2026-01-13,281580
2026-01-14,307899
2026-01-15,306877
2026-01-16,246023
2026-01-17,237686
2026-01-18,213332
2026-01-19,289541
2026-01-20,284421
2026-01-21,288905
2026-01-22,311854
2026-01-23,284154
2026-01-24,264872
2026-01-25,233192
2026-01-26,276101
2026-01-27,273913
2026-01-28,299587
2026-01-29,273557
2026-01-30,310747
2026-01-31,296170
2026-02-01,322629
2026-02-02,262892
2026-02-03,277953
2026-02-04,301481
2026-02-05,247399
2026-02-06,281668
2026-02-07,269896
2026-02-08,309042
2026-02-09,308040
2026-02-10,316716
2026-02-11,259627
2026-02-12,247110
2026-02-13,280936
2026-02-14,245579
2026-02-15,214194
2026-02-16,253013
2026-02-17,255812
2026-02-18,248650
2026-02-19,251877
2026-02-20,224182
2026-02-21,213207
2026-02-22,214747
2026-02-23,273935
2026-02-24,296093
2026-02-25,241859
2026-02-26,301167
2026-02-27,306435
2026-02-28,268939
2026-03-01,245607
2026-03-02,299393
2026-03-03,312630
2026-03-04,308009
2026-03-05,315750
2026-03-06,341416
2026-03-07,252725
2026-03-08,239107
2026-03-09,312261
2026-03-10,335606
2026-03-11,349726
2026-03-12,311254
2026-03-13,315797
2026-03-14,281265
2026-03-15,337528
2026-03-16,284321
2026-03-17,307491
2026-03-18,324632
2026-03-19,341169
2026-03-20,368404
2026-03-21,302792
2026-03-22,250688
2026-03-23,270887
2026-03-24,294785
2026-03-25,320611
2026-03-26,287071
2026-03-27,247311
2026-03-28,255726
2026-03-29,197014
2026-03-30,281571
2026-03-31,257197
2026-04-01,307389
2026-04-02,260037
2026-04-03,236634
2026-04-04,213044
2026-04-05,198676
2026-04-06,249445
2026-04-07,262300
2026-04-08,277676
2026-04-09,276368
2026-04-10,278564
2026-04-11,222596
