date,Total Supply
2019-08-18,1550110000.0
2019-08-19,1550110000.0
2019-08-20,1550110000.0
2019-08-21,1550110000.0
2019-08-22,1550110000.0
2019-08-23,1550110000.0
2019-08-24,1550110000.0
2019-08-25,1550110000.0
2019-08-26,1550110000.0
2019-08-27,1550110000.0
2019-08-28,1550110000.0
2019-08-29,1550110000.0
2019-08-30,1550110000.0
2019-08-31,1550110000.0
2019-09-01,1550110000.0
2019-09-02,1560110000.0
2019-09-03,1575110000.0
2019-09-04,1575110000.0
2019-09-05,1575110000.0
2019-09-06,1615110000.0
2019-09-07,1615110000.0
2019-09-08,1615110000.0
2019-09-09,1615110000.0
2019-09-10,1635110000.0
2019-09-11,1635110000.0
2019-09-12,1935110000.0
2019-09-13,1950110000.0
2019-09-14,1950110000.0
2019-09-15,1950110000.0
2019-09-16,1950110000.0
2019-09-17,1950110000.0
2019-09-18,1950110000.0
2019-09-19,1950110000.0
2019-09-20,1950110000.0
2019-09-21,1950110000.0
2019-09-22,1950110000.0
2019-09-23,1950110000.0
2019-09-24,1965110000.0
2019-09-25,1965110000.0
2019-09-26,1965110000.0
2019-09-27,1965110000.0
2019-09-28,1965110000.0
2019-09-29,1965110000.0
2019-09-30,1985110000.0
2019-10-01,1985110000.0
2019-10-02,1985110000.0
2019-10-03,1985110000.0
2019-10-04,1985110000.0
2019-10-05,1985110000.0
2019-10-06,1985110000.0
2019-10-07,2005110000.0
2019-10-08,2005110000.0
2019-10-09,2005110000.0
2019-10-10,2025110000.0
2019-10-11,2025110000.0
2019-10-12,2025110000.0
2019-10-13,2025110000.0
2019-10-14,2025110000.0
2019-10-15,2025110000.0
2019-10-16,2025110000.0
2019-10-17,2025110000.0
2019-10-18,2025110000.0
2019-10-19,2025110000.0
2019-10-20,2025110000.0
2019-10-21,2025110000.0
2019-10-22,2025110000.0
2019-10-23,2025110000.0
2019-10-24,2025110000.0
2019-10-25,2025110000.0
2019-10-26,2025110000.0
2019-10-27,2025110000.0
2019-10-28,2025110000.0
2019-10-29,2025110000.0
2019-10-30,2025110000.0
2019-10-31,2025110000.0
2019-11-01,2025110000.0
2019-11-02,2025110000.0
2019-11-03,2025110000.0
2019-11-04,2025110000.0
2019-11-05,2025110000.0
2019-11-06,2025110000.0
2019-11-07,2025110000.0
2019-11-08,2025110000.0
2019-11-09,2025110000.0
2019-11-10,2025110000.0
2019-11-11,2025110000.0
2019-11-12,2025110000.0
2019-11-13,2025110000.0
2019-11-14,2025110000.0
2019-11-15,2025110000.0
2019-11-16,2025110000.0
2019-11-17,2025110000.0
2019-11-18,2025110000.0
2019-11-19,2025110000.0
2019-11-20,2025110000.0
2019-11-21,2025110000.0
2019-11-22,2025110000.0
2019-11-23,2025110000.0
2019-11-24,2025110000.0
2019-11-25,2025110000.0
2019-11-26,2025110000.0
2019-11-27,2025110000.0
2019-11-28,2025110000.0
2019-11-29,2025110000.0
2019-11-30,2025110000.0
2019-12-01,2025110000.0
2019-12-02,2025110000.0
2019-12-03,2025110000.0
2019-12-04,2025110000.0
2019-12-05,2025110000.0
2019-12-06,2025110000.0
2019-12-07,2025110000.0
2019-12-08,2025110000.0
2019-12-09,2225110000.0
2019-12-10,2225110000.0
2019-12-11,2225110000.0
2019-12-12,2225110000.0
2019-12-13,2225110000.0
2019-12-14,2225110000.0
2019-12-15,2225110000.0
2019-12-16,2225110000.0
2019-12-17,2225110000.0
2019-12-18,2250110000.0
2019-12-19,2250110000.0
2019-12-20,2280110000.0
2019-12-21,2280110000.0
2019-12-22,2280110000.0
2019-12-23,2280110000.0
2019-12-24,2280110000.0
2019-12-25,2280110000.0
2019-12-26,2280110000.0
2019-12-27,2300110000.0
2019-12-28,2300110000.0
2019-12-29,2300110000.0
2019-12-30,2300110000.0
2019-12-31,2300110000.0
2020-01-01,2300110000.0
2020-01-02,2300110000.0
2020-01-03,2300110000.0
2020-01-04,2300110000.0
2020-01-05,2300110000.0
2020-01-06,2300110000.0
2020-01-07,2300110000.0
2020-01-08,2300110000.0
2020-01-09,2300110000.0
2020-01-10,2300110000.0
2020-01-11,2300110000.0
2020-01-12,2300110000.0
2020-01-13,2300110000.0
2020-01-14,2300110000.0
2020-01-15,2300110000.0
2020-01-16,2300110000.0
2020-01-17,2300110000.0
2020-01-18,2300110000.0
2020-01-19,2300110000.0
2020-01-20,2300110000.0
2020-01-21,2300110000.0
2020-01-22,2300110000.0
2020-01-23,2300110000.0
2020-01-24,2300110000.0
2020-01-25,2300110000.0
2020-01-26,2300110000.0
2020-01-27,2300110000.0
2020-01-28,2300110000.0
2020-01-29,2300110000.0
2020-01-30,2300110000.0
2020-01-31,2300110000.0
2020-02-01,2300110000.0
2020-02-02,2300110000.0
2020-02-03,2300110000.0
2020-02-04,2300110000.0
2020-02-05,2300110000.0
2020-02-06,2300110000.0
2020-02-07,2300110000.0
2020-02-08,2300110000.0
2020-02-09,2300110000.0
2020-02-10,2300110000.0
2020-02-11,2300110000.0
2020-02-12,2300110000.0
2020-02-13,2300110000.0
2020-02-14,2300118005.642
2020-02-15,2300118005.642
2020-02-16,2300118005.642
2020-02-17,2300118005.642
2020-02-18,2300118005.642
2020-02-19,2360118005.642
2020-02-20,2660118005.642
2020-02-21,2660118005.642
2020-02-22,2660118005.642
2020-02-23,2660118005.642
2020-02-24,2720118005.642
2020-02-25,2720118005.642
2020-02-26,2720118005.642
2020-02-27,2720118005.642
2020-02-28,2720118005.642
2020-02-29,2720118005.642
2020-03-01,2720118005.642
2020-03-02,2720118005.642
2020-03-03,2720118005.642
2020-03-04,2720118005.642
2020-03-05,2980118005.642
2020-03-06,2980118005.642
2020-03-07,2980118005.642
2020-03-08,2980118005.642
2020-03-09,3040118005.642
2020-03-10,3040118005.642
2020-03-11,3100118005.642
2020-03-12,3220118005.642
2020-03-13,3280118005.642
2020-03-14,3280118005.642
2020-03-15,3280118005.642
2020-03-16,3280118005.642
2020-03-17,3400118005.642
2020-03-18,3460118005.642
2020-03-19,3640118005.642
2020-03-20,3700118005.642
2020-03-21,3700118005.642
2020-03-22,3700118005.642
2020-03-23,3700118005.642
2020-03-24,3880118005.642
2020-03-25,4000118005.642
2020-03-26,4120118005.642
2020-03-27,4120118005.642
2020-03-28,4120118005.642
2020-03-29,4120118005.642
2020-03-30,4240118005.642
2020-03-31,4240118005.642
2020-04-01,4420118005.642
2020-04-02,4540118005.642
2020-04-03,4540118005.642
2020-04-04,4540118005.642
2020-04-05,4540118005.642
2020-04-06,4660118005.642
2020-04-07,4660118005.642
2020-04-08,4660118005.642
2020-04-09,4660118005.642
2020-04-10,4660118005.642
2020-04-11,4660118005.642
2020-04-12,4660118005.642
2020-04-13,4780118005.642
2020-04-14,4900118005.642
2020-04-15,4900118005.642
2020-04-16,5020118005.642
2020-04-17,5020118005.642
2020-04-18,5140118005.642
2020-04-19,5140118005.642
2020-04-20,5140118005.642
2020-04-21,5260118005.642
2020-04-22,5380118005.642
2020-04-23,5380118005.642
2020-04-24,5380118005.642
2020-04-25,5380118005.642
2020-04-26,5380118005.642
2020-04-27,5620118005.642
2020-04-28,5620118005.642
2020-04-29,5620118005.642
2020-04-30,5620118005.642
2020-05-01,5620118005.642
2020-05-02,5620118005.642
2020-05-03,5620118005.642
2020-05-04,5620118005.642
2020-05-05,5620118005.642
2020-05-06,5620118005.642
2020-05-07,5740118005.642
2020-05-08,5740118005.642
2020-05-09,5740118005.642
2020-05-10,5740118005.642
2020-05-11,5740118005.642
2020-05-12,5740118005.642
2020-05-13,5740118005.642
2020-05-14,5740118005.642
2020-05-15,5740118005.642
2020-05-16,5740118005.642
2020-05-17,5740118005.642
2020-05-18,5740118005.642
2020-05-19,5740118005.642
2020-05-20,5740118005.642
2020-05-21,5740118005.642
2020-05-22,5740118005.642
2020-05-23,5740118005.642
2020-05-24,5740118005.642
2020-05-25,5740118005.642
2020-05-26,5740118005.642
2020-05-27,5740118005.642
2020-05-28,5740118005.642
2020-05-29,5740118005.642
2020-05-30,5740118005.642
2020-05-31,5740118005.642
2020-06-01,5740118005.642
2020-06-02,5740118005.642
2020-06-03,5740118005.642
2020-06-04,5740118005.642
2020-06-05,5740118005.642
2020-06-06,5740118005.642
2020-06-07,5740118005.642
2020-06-08,5740118005.642
2020-06-09,5740118005.642
2020-06-10,5740118005.642
2020-06-11,5740118005.642
2020-06-12,5740118005.642
2020-06-13,5740118005.642
2020-06-14,5740118005.642
2020-06-15,5740118005.642
2020-06-16,5740118005.642
2020-06-17,5740118005.642
2020-06-18,5740118005.642
2020-06-19,5740118005.642
2020-06-20,5740118005.642
2020-06-21,5740118005.642
2020-06-22,5740118005.642
2020-06-23,5740118005.642
2020-06-24,5740118005.642
2020-06-25,5740118005.642
2020-06-26,5740118005.642
2020-06-27,5740118005.642
2020-06-28,5740118005.642
2020-06-29,6040118005.642
2020-06-30,6040118005.642
2020-07-01,6040118005.642
2020-07-02,6040118005.642
2020-07-03,6040118005.642
2020-07-04,6040118005.642
2020-07-05,6040118005.642
2020-07-06,6040118005.642
2020-07-07,6040118005.642
2020-07-08,6040118005.642
2020-07-09,6040118005.642
2020-07-10,6040118005.642
2020-07-11,6040118005.642
2020-07-12,6040118005.642
2020-07-13,6040118005.642
2020-07-14,6040118005.642
2020-07-15,6040118005.642
2020-07-16,6040118005.642
2020-07-17,6040118005.642
2020-07-18,6040118005.642
2020-07-19,6040118005.642
2020-07-20,6040118005.642
2020-07-21,6040118005.642
2020-07-22,6160118005.642
2020-07-23,6160118005.642
2020-07-24,6160118005.642
2020-07-25,6160118005.642
2020-07-26,6160118005.642
2020-07-27,6280118005.642
2020-07-28,6400118005.642
2020-07-29,6400118005.642
2020-07-30,6400118005.642
2020-07-31,6400118005.642
2020-08-01,6520118005.642
2020-08-02,6520118005.642
2020-08-03,6520118005.642
2020-08-04,6640118005.642
2020-08-05,6640118005.642
2020-08-06,6760118005.642
2020-08-07,6880118005.642
2020-08-08,6880118005.642
2020-08-09,6880118005.642
2020-08-10,7380118005.642
2020-08-11,7380118005.642
2020-08-12,7380118005.642
2020-08-13,7380118005.642
2020-08-14,7500118005.642
2020-08-15,7500118005.642
2020-08-16,7500118005.642
2020-08-17,7500118005.642
2020-08-18,7500118005.642
2020-08-19,7500118005.642
2020-08-20,8500118005.642
2020-08-21,8620118005.642
2020-08-22,8620118005.642
2020-08-23,8620118005.642
2020-08-24,8620118005.642
2020-08-25,8620118005.642
2020-08-26,8620118005.642
2020-08-27,8620118005.642
2020-08-28,8620118005.642
2020-08-29,8620118005.642
2020-08-30,8620118005.642
2020-08-31,8620118005.642
2020-09-01,8740118005.642
2020-09-02,8740118005.642
2020-09-03,8740118005.642
2020-09-04,8890118005.642
2020-09-05,8890118005.642
2020-09-06,8890118005.642
2020-09-07,8890118005.642
2020-09-08,8890118005.642
2020-09-09,8890118005.642
2020-09-10,8890118005.642
2020-09-11,8890118005.642
2020-09-12,8890118005.642
2020-09-13,8890118005.642
2020-09-14,8890118005.642
2020-09-15,9890118005.642
2020-09-16,9890118005.642
2020-09-17,10040118005.642
2020-09-18,10040118005.642
2020-09-19,10190118005.642
2020-09-20,10190118005.642
2020-09-21,10190118005.642
2020-09-22,10190118005.642
2020-09-23,10190118005.642
2020-09-24,10190118005.642
2020-09-25,10190118005.642
2020-09-26,10190118005.642
2020-09-27,10190118005.642
2020-09-28,10190118005.642
2020-09-29,10190118005.642
2020-09-30,10190118005.642
2020-10-01,10340118005.642
2020-10-02,10340118005.642
2020-10-03,10340118005.642
2020-10-04,10340118005.642
