time,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
1346713200,81.233,81.382,81.05,81.312,,,,,,
1346799600,81.382,81.667,81.112,81.235,,,,,,
1346886000,81.251,81.446,81.02,81.04,,,,,,
1346972400,81.139,81.145,80.151,80.252,,,,,,
1347224400,80.174,80.426,80.174,80.391,,,,,,
1347318000,80.373,80.394,79.794,79.857,,,,,,
1347404400,79.877,80.02,79.522,79.737,,,,,,
1347490800,79.7,79.826,79.18,79.262,,,,,,
1347577200,79.242,79.287,78.601,78.847,,,,,,
1347829200,78.842,79.059,78.719,79.01,,,,,,
1347922800,78.96,79.278,78.916,79.249,,,,,,
1348009200,79.205,79.402,79.002,79.055,,,,,,
1348095600,79.109,79.66,79.064,79.411,,,,,,
1348182000,79.39,79.449,79.046,79.328,,,,,,
1348434000,79.377,79.765,79.377,79.518,,,,,,
1348527600,79.534,79.715,79.334,79.552,,,,,,
1348614000,79.678,80.012,79.614,79.885,,,,,,
1348700400,79.823,79.957,79.49,79.548,,,,,,
1348786800,79.564,79.997,79.363,79.935,,,,,,
1349038800,79.884,80.147,79.575,79.824,,,,,,
1349132400,79.811,79.848,79.479,79.744,,,,,,
1349218800,79.804,80,79.717,79.965,,,,,,
1349305200,79.862,79.913,79.272,79.353,,,,,,
1349391600,79.373,79.45,79.103,79.337,,,,,,
1349643600,79.356,79.711,79.356,79.54,,,,,,
1349737200,79.601,80.073,79.496,79.951,,,,,,
1349823600,80.051,80.186,79.829,79.917,,,,,,
1349910000,80.058,80.205,79.697,79.775,,,,,,
1349996400,79.798,79.829,79.513,79.667,,,,,,
1350248400,79.684,79.968,79.601,79.742,,,,,,
1350342000,79.722,79.755,79.172,79.405,,,,,,
1350428400,79.184,79.21,78.935,79.016,,,,,,
1350514800,79.089,79.41,79.001,79.367,,,,,,
1350601200,79.335,79.662,79.324,79.621,,,,,,
1350853200,79.629,79.673,79.47,79.652,,,,,,
1350946800,79.556,80.062,79.534,79.976,,,,,,
1351033200,79.94,80.151,79.82,79.914,,,,,,
1351119600,79.962,80.141,79.697,80.044,,,,,,
1351206000,80.108,80.27,79.923,80.068,,,,,,
1351458000,80.003,80.325,80.003,80.232,,,,,,
1351551600,80.229,80.28,79.828,79.931,,,,,,
1351638000,79.925,80.003,79.67,79.919,,,,,,
1351724400,79.944,80.113,79.859,80.047,,,,,,
1351810800,80.024,80.61,80.019,80.593,,,,,,
1352066400,80.579,80.843,80.497,80.749,,,,,,
1352160000,80.712,80.821,80.556,80.613,,,,,,
1352246400,80.638,80.924,80.28,80.759,,,,,,
1352332800,80.837,81.001,80.724,80.793,,,,,,
1352419200,80.848,81.087,80.611,81.026,,,,,,
1352671200,81.059,81.1,80.906,81.035,,,,,,
1352764800,81.099,81.241,80.972,81.084,,,,,,
1352851200,81.054,81.153,80.902,81.056,,,,,,
1352937600,81.148,81.21,80.932,81.078,,,,,,
1353024000,81.026,81.455,80.999,81.257,,,,,,
1353276000,81.184,81.202,80.793,80.874,,,,,,
1353369600,80.998,81.062,80.796,80.957,,,,,,
1353456000,80.924,81.265,80.744,80.932,,,,,,
1353628800,80.731,80.746,80.128,80.192,,,,,,
1353880800,80.266,80.313,80.031,80.251,,,,,,
1353974400,80.114,80.473,80.022,80.402,,,,,,
1354060800,80.382,80.589,80.236,80.336,,,,,,
1354147200,80.322,80.346,80.021,80.204,,,,,,
1354233600,80.213,80.333,80.027,80.153,,,,,,
1354485600,80.226,80.226,79.799,79.882,,,,,,
1354579200,79.889,79.921,79.61,79.644,,,,,,
1354665600,79.586,79.855,79.568,79.774,,,,,,
1354752000,79.808,80.322,79.733,80.258,,,,,,
1354838400,80.253,80.658,80.228,80.408,,,,,,
1355090400,80.505,80.573,80.275,80.328,,,,,,
1355184000,80.308,80.371,80.003,80.061,,,,,,
1355270400,80.063,80.132,79.711,79.815,,,,,,
1355356800,79.858,80.04,79.792,79.928,,,,,,
1355443200,79.945,79.984,79.498,79.58,,,,,,
1355695200,79.675,79.7,79.474,79.568,,,,,,
1355788800,79.567,79.606,79.26,79.359,,,,,,
1355875200,79.356,79.456,79.008,79.269,,,,,,
1355961600,79.369,79.416,79.032,79.261,,,,,,
1356048000,79.318,79.654,79.272,79.617,,,,,,
1356300000,79.551,79.71,79.371,79.642,,,,,,
1356480000,79.674,79.767,79.421,79.621,,,,,,
1356566400,79.563,79.789,79.355,79.62,,,,,,
1356652800,79.647,79.93,79.587,79.678,,,,,,
1356904800,79.676,79.853,79.584,79.769,,,,,,
1357084800,79.759,79.933,79.283,79.845,,,,,,
1357171200,79.815,80.589,79.795,80.382,,,,,,
1357257600,80.564,80.868,80.413,80.499,,,,,,
1357509600,80.481,80.684,80.115,80.256,,,,,,
1357603200,80.145,80.447,80.107,80.345,,,,,,
1357689600,80.292,80.641,80.287,80.557,,,,,,
1357776000,80.601,80.674,79.671,79.738,,,,,,
1357862400,79.78,79.861,79.435,79.563,,,,,,
1358114400,79.543,79.65,79.345,79.488,,,,,,
1358208000,79.503,79.872,79.386,79.779,,,,,,
1358294400,79.692,79.899,79.608,79.804,,,,,,
1358380800,79.855,79.904,79.57,79.649,,,,,,
1358467200,79.696,80.187,79.646,80.036,,,,,,
1358812800,80.064,80.092,79.694,79.874,,,,,,
1358899200,79.877,80.128,79.698,79.92,,,,,,
1358985600,79.977,80.15,79.861,79.949,,,,,,
1359072000,79.997,80.086,79.677,79.748,,,,,,
1359324000,79.742,79.926,79.719,79.767,,,,,,
1359417600,79.786,79.859,79.521,79.564,,,,,,
1359504000,79.579,79.616,79.183,79.281,,,,,,
1359590400,79.246,79.369,79.133,79.207,,,,,,
1359676800,79.122,79.299,78.918,79.125,,,,,,
1359928800,79.203,79.612,79.179,79.554,,,,,,
1360022400,79.588,79.785,79.451,79.488,,,,,,
1360108800,79.533,79.864,79.492,79.721,,,,,,
1360195200,79.742,80.281,79.539,80.192,,,,,,
1360281600,80.243,80.281,79.941,80.246,,,,,,
1360533600,80.212,80.401,80.108,80.31,,,,,,
1360627200,80.352,80.508,79.916,80.106,,,,,,
1360713600,80.037,80.178,79.84,80.091,,,,,,
1360800000,80.07,80.621,80.052,80.458,,,,,,
1360886400,80.429,80.596,80.216,80.58,,,,,,
1361232000,80.644,80.679,80.425,80.468,,,,,,
1361318400,80.43,81.116,80.271,81.069,,,,,,
1361404800,81.078,81.508,81.034,81.461,,,,,,
1361491200,81.356,81.594,81.171,81.482,,,,,,
1361743200,81.479,81.916,81.067,81.67,,,,,,
1361836800,81.813,81.948,81.584,81.87,,,,,,
1361923200,81.878,81.918,81.499,81.602,,,,,,
1362009600,81.508,81.998,81.474,81.949,,,,,,
1362096000,81.923,82.509,81.78,82.313,,,,,,
1362348000,82.304,82.465,82.157,82.195,,,,,,
1362441600,82.127,82.243,81.9,82.087,,,,,,
1362528000,82.042,82.604,81.925,82.459,,,,,,
1362614400,82.567,82.594,81.957,82.081,,,,,,
1362700800,82.11,82.924,82.071,82.696,,,,,,
1362949200,82.714,82.834,82.522,82.573,,,,,,
1363042800,82.658,82.791,82.41,82.584,,,,,,
1363129200,82.597,83.055,82.333,82.889,,,,,,
1363215600,82.901,83.166,82.427,82.606,,,,,,
1363302000,82.537,82.613,82.051,82.261,,,,,,
1363554000,82.512,82.881,82.437,82.694,,,,,,
1363647600,82.713,83.096,82.622,82.989,,,,,,
1363734000,83.044,83.044,82.569,82.779,,,,,,
1363820400,82.878,83.021,82.684,82.74,,,,,,
1363906800,82.812,82.826,82.289,82.376,,,,,,
1364158800,82.38,82.953,82.146,82.828,,,,,,
1364252400,82.883,82.98,82.718,82.881,,,,,,
1364338800,82.872,83.302,82.841,83.221,,,,,,
1364425200,83.204,83.258,82.833,82.998,,,,,,
1364763600,82.993,83.181,82.647,82.733,,,,,,
1364857200,82.728,82.952,82.493,82.924,,,,,,
1364943600,82.901,83.065,82.621,82.718,,,,,,
1365030000,82.731,83.494,82.627,82.677,,,,,,
1365116400,82.757,82.893,82.273,82.496,,,,,,
1365368400,82.629,82.829,82.485,82.752,,,,,,
1365462000,82.74,82.74,82.279,82.309,,,,,,
1365548400,82.384,82.571,82.229,82.532,,,,,,
1365634800,82.524,82.582,82.068,82.247,,,,,,
1365721200,82.222,82.491,82.046,82.311,,,,,,
1365973200,82.104,82.439,82.104,82.417,,,,,,
1366066800,82.323,82.518,81.716,81.749,,,,,,
1366153200,81.818,82.701,81.818,82.684,,,,,,
1366239600,82.637,82.655,82.349,82.559,,,,,,
1366326000,82.559,82.784,82.311,82.714,,,,,,
1366578000,82.752,82.906,82.632,82.676,,,,,,
1366671600,82.633,83.057,82.52,83.048,,,,,,
1366758000,83.015,83.19,82.847,83.048,,,,,,
1366844400,82.911,82.936,82.398,82.744,,,,,,
1366930800,82.797,82.812,82.393,82.502,,,,,,
1367182800,82.475,82.475,82.035,82.147,,,,,,
1367276400,82.159,82.269,81.598,81.746,,,,,,
1367362800,81.719,81.737,81.331,81.484,,,,,,
1367449200,81.62,82.349,81.505,82.224,,,,,,
1367535600,82.224,82.517,81.909,82.125,,,,,,
1367787600,82.105,82.412,81.982,82.315,,,,,,
1367881200,82.324,82.351,82.065,82.253,,,,,,
1367967600,82.283,82.323,81.719,81.896,,,,,,
1368054000,81.908,82.824,81.782,82.793,,,,,,
1368140400,82.685,83.438,82.68,83.143,,,,,,
1368392400,83.272,83.36,83.073,83.277,,,,,,
1368486000,83.219,83.687,82.957,83.595,,,,,,
1368572400,83.62,84.094,83.542,83.83,,,,,,
1368658800,83.805,83.995,83.448,83.588,,,,,,
1368745200,83.734,84.371,83.73,84.252,,,,,,
1368997200,84.197,84.259,83.703,83.736,,,,,,
1369090800,83.8,84.2,83.654,83.864,,,,,,
1369177200,83.779,84.422,83.464,84.352,,,,,,
1369263600,84.366,84.498,83.602,83.8,,,,,,
1369350000,83.792,83.961,83.433,83.7,,,,,,
1369695600,83.664,84.297,83.646,84.1,,,,,,
1369782000,84.335,84.368,83.475,83.66,,,,,,
1369868400,83.628,83.708,82.955,83.042,,,,,,
1369954800,83.028,83.598,83.019,83.375,,,,,,
1370206800,83.264,83.376,82.428,82.656,,,,,,
1370300400,82.703,82.976,82.603,82.769,,,,,,
1370386800,82.796,82.885,82.491,82.594,,,,,,
1370473200,82.523,82.68,81.077,81.537,,,,,,
1370559600,81.544,81.847,81.09,81.669,,,,,,
1370811600,81.692,82.091,81.598,81.646,,,,,,
1370905200,81.692,81.753,81.034,81.113,,,,,,
1370991600,81.094,81.308,80.748,80.947,,,,,,
1371078000,80.917,80.985,80.5,80.752,,,,,,
1371164400,80.756,81.012,80.59,80.67,,,,,,
1371416400,80.618,80.875,80.53,80.787,,,,,,
1371510000,80.632,80.99,80.558,80.612,,,,,,
1371596400,80.725,81.501,80.498,81.428,,,,,,
1371682800,81.403,82.145,81.266,81.915,,,,,,
1371769200,81.676,82.524,81.604,82.318,,,,,,
1372021200,82.405,82.841,82.305,82.425,,,,,,
1372114800,82.398,82.723,82.241,82.581,,,,,,
1372201200,82.682,83.025,82.507,82.977,,,,,,
1372287600,82.935,83.171,82.767,82.902,,,,,,
1372374000,82.998,83.344,82.755,83.136,,,,,,
1372626000,83.176,83.229,82.968,83.054,,,,,,
1372719600,83.001,83.613,82.967,83.544,,,,,,
1372806000,83.582,83.717,83.086,83.231,,,,,,
1372978800,83.854,84.53,83.828,84.449,,,,,,
1373230800,84.448,84.588,84.146,84.193,,,,,,
1373324400,84.221,84.753,84.085,84.58,,,,,,
1373410800,84.658,84.726,83.072,84.041,,,,,,
1373497200,82.608,83.249,82.418,82.746,,,,,,
1373583600,82.759,83.239,82.72,82.988,,,,,,
1373835600,82.961,83.46,82.884,83.043,,,,,,
1373929200,83.11,83.111,82.395,82.498,,,,,,
1374015600,82.539,82.886,82.342,82.708,,,,,,
1374102000,82.674,83.027,82.617,82.823,,,,,,
1374188400,82.799,82.939,82.522,82.607,,,,,,
1374440400,82.614,82.66,82.047,82.219,,,,,,
1374534000,82.184,82.384,81.926,81.945,,,,,,
1374620400,82.015,82.405,81.937,82.291,,,,,,
1374706800,82.303,82.398,81.624,81.97,,,,,,
1374793200,81.771,81.827,81.548,81.657,,,,,,
1375045200,81.656,81.826,81.499,81.663,,,,,,
1375138800,81.688,81.976,81.583,81.829,,,,,,
1375225200,81.859,82.186,81.407,81.452,,,,,,
1375311600,81.665,82.413,81.612,82.336,,,,,,
1375398000,82.378,82.494,81.821,81.908,,,,,,
1375650000,81.935,82.085,81.751,81.875,,,,,,
1375743600,81.883,81.956,81.512,81.603,,,,,,
1375830000,81.516,81.818,81.229,81.287,,,,,,
1375916400,81.275,81.359,80.868,80.977,,,,,,
1376002800,81.042,81.175,80.939,81.126,,,,,,
1376254800,81.125,81.507,81.103,81.333,,,,,,
1376348400,81.487,81.879,81.404,81.768,,,,,,
1376434800,81.763,81.851,81.612,81.711,,,,,,
1376521200,81.692,81.943,81.098,81.181,,,,,,
1376607600,81.155,81.402,81.048,81.257,,,,,,
1376859600,81.288,81.392,81.142,81.226,,,,,,
1376953200,81.262,81.344,80.754,80.906,,,,,,
1377039600,80.939,81.413,80.896,81.213,,,,,,
1377126000,81.384,81.719,81.375,81.488,,,,,,
1377212400,81.423,81.66,81.224,81.361,,,,,,
1377464400,81.367,81.514,81.267,81.407,,,,,,
1377558000,81.366,81.57,81.114,81.166,,,,,,
1377644400,81.135,81.596,81.106,81.431,,,,,,
1377730800,81.423,82.067,81.384,81.948,,,,,,
1377817200,81.991,82.263,81.889,82.087,,,,,,
1378162800,82.301,82.516,82.227,82.361,,,,,,
1378249200,82.366,82.426,82.076,82.169,,,,,,
1378335600,82.203,82.671,82.102,82.633,,,,,,
1378422000,82.632,82.632,82.038,82.146,,,,,,
1378674000,82.242,82.307,81.697,81.793,,,,,,
1378767600,81.82,81.979,81.719,81.821,,,,,,
1378854000,81.83,81.939,81.445,81.518,,,,,,
1378940400,81.508,81.695,81.356,81.489,,,,,,
1379026800,81.543,81.738,81.401,81.452,,,,,,
1379278800,81.518,81.522,80.968,81.295,,,,,,
1379372400,81.282,81.351,81.107,81.143,,,,,,
1379458800,81.158,81.225,80.06,80.237,,,,,,
1379545200,80.238,80.453,80.07,80.372,,,,,,
1379631600,80.369,80.577,80.298,80.431,,,,,,
1379883600,80.411,80.527,80.285,80.449,,,,,,
1379977200,80.46,80.621,80.402,80.563,,,,,,
1380063600,80.587,80.629,80.288,80.334,,,,,,
1380150000,80.364,80.65,80.305,80.523,,,,,,
1380236400,80.542,80.594,80.11,80.523,,,,,,
1380488400,80.418,80.418,80.03,80.221,,,,,,
1380582000,80.265,80.316,79.864,80.141,,,,,,
1380668400,80.208,80.279,79.781,79.9,,,,,,
1380754800,79.897,79.922,79.627,79.749,,,,,,
1380841200,79.723,80.194,79.683,80.122,,,,,,
1381093200,80.128,80.141,79.898,79.941,,,,,,
1381186800,79.927,80.084,79.837,80.06,,,,,,
1381273200,79.907,80.567,79.881,80.376,,,,,,
1381359600,80.414,80.595,80.358,80.417,,,,,,
1381446000,80.48,80.536,80.244,80.362,,,,,,
1381698000,80.413,80.413,80.126,80.263,,,,,,
1381791600,80.387,80.703,80.254,80.482,,,,,,
1381878000,80.436,80.754,80.281,80.47,,,,,,
1381964400,80.522,80.563,79.613,79.649,,,,,,
1382050800,79.697,79.761,79.478,79.654,,,,,,
1382302800,79.616,79.82,79.616,79.695,,,,,,
1382396400,79.738,79.791,79.182,79.23,,,,,,
1382482800,79.253,79.388,79.137,79.264,,,,,,
1382569200,79.277,79.319,79.081,79.185,,,,,,
1382655600,79.2,79.32,78.998,79.194,,,,,,
1382907600,79.22,79.384,79.154,79.246,,,,,,
1383001200,79.335,79.674,79.29,79.607,,,,,,
1383087600,79.605,79.905,79.447,79.777,,,,,,
1383174000,79.782,80.273,79.683,80.195,,,,,,
1383260400,80.234,80.785,80.234,80.716,,,,,,
1383516000,80.691,80.93,80.53,80.553,,,,,,
1383609600,80.547,80.809,80.498,80.706,,,,,,
1383696000,80.69,80.722,80.38,80.483,,,,,,
1383782400,80.518,81.46,80.438,80.845,,,,,,
1383868800,80.885,81.482,80.78,81.303,,,,,,
1384120800,81.211,81.336,81.055,81.091,,,,,,
1384214400,81.099,81.464,81.015,81.192,,,,,,
1384300800,81.136,81.282,80.732,80.926,,,,,,
1384387200,80.795,81.212,80.737,81.023,,,,,,
1384473600,81.037,81.15,80.78,80.849,,,,,,
1384725600,80.792,80.923,80.565,80.825,,,,,,
1384819200,80.745,80.838,80.487,80.704,,,,,,
1384905600,80.584,81.129,80.532,81.112,,,,,,
1384992000,81.072,81.29,80.947,81.073,,,,,,
1385078400,81.014,81.091,80.644,80.708,,,,,,
1385330400,80.643,81.023,80.643,80.92,,,,,,
1385424000,80.789,80.904,80.599,80.611,,,,,,
1385510400,80.65,80.792,80.482,80.722,,,,,,
1385683200,80.587,80.684,80.486,80.68,,,,,,
1385935200,80.643,80.958,80.495,80.925,,,,,,
1386028800,80.886,80.993,80.495,80.605,,,,,,
1386115200,80.637,80.913,80.543,80.619,,,,,,
1386201600,80.64,80.825,80.231,80.235,,,,,,
1386288000,80.311,80.607,80.223,80.315,,,,,,
1386540000,80.25,80.329,80.121,80.134,,,,,,
1386633600,80.128,80.176,79.843,79.966,,,,,,
1386720000,79.975,80.061,79.757,79.894,,,,,,
1386806400,79.904,80.25,79.853,80.206,,,,,,
1386892800,80.233,80.419,80.156,80.214,,,,,,
1387144800,80.187,80.215,79.919,80.074,,,,,,
1387238400,80.103,80.284,79.983,80.061,,,,,,
1387324800,80.051,80.619,79.81,80.105,,,,,,
1387411200,80.497,80.674,80.47,80.63,,,,,,
1387497600,80.712,80.827,80.389,80.575,,,,,,
1387749600,80.558,80.558,80.315,80.447,,,,,,
1387843200,80.443,80.615,80.431,80.539,,,,,,
1388016000,80.608,80.617,80.445,80.484,,,,,,
1388102400,80.511,80.521,79.686,80.392,,,,,,
1388354400,80.338,80.433,79.929,80,,,,,,
1388448000,80.005,80.218,79.965,80.035,,,,,,
1388620800,80.143,80.709,80.083,80.63,,,,,,
1388707200,80.562,80.895,80.49,80.791,,,,,,
1388959200,80.873,80.91,80.537,80.652,,,,,,
1389052800,80.679,80.946,80.604,80.833,,,,,,
1389139200,80.919,81.166,80.828,81.022,,,,,,
1389225600,81.071,81.187,80.847,81.005,,,,,,
1389312000,80.954,81.137,80.533,80.658,,,,,,
1389564000,80.624,80.752,80.469,80.513,,,,,,
1389657600,80.588,80.696,80.444,80.662,,,,,,
1389744000,80.664,81.129,80.652,81.027,,,,,,
1389830400,81.059,81.119,80.772,80.91,,,,,,
1389916800,80.922,81.295,80.908,81.225,,,,,,
1390262400,81.194,81.388,81.041,81.098,,,,,,
1390348800,81.104,81.214,80.962,81.167,,,,,,
1390435200,81.252,81.306,80.407,80.438,,,,,,
1390521600,80.481,80.555,80.153,80.458,,,,,,
1390773600,80.478,80.562,80.301,80.524,,,,,,
1390867200,80.478,80.757,80.39,80.568,,,,,,
1390953600,80.65,80.82,80.442,80.505,,,,,,
1391040000,80.571,81.135,80.545,81.085,,,,,,
1391126400,81.048,81.324,80.991,81.311,,,,,,
1391378400,81.249,81.323,80.994,81.009,,,,,,
1391472000,81.083,81.217,80.988,81.121,,,,,,
1391558400,81.114,81.24,80.898,81.036,,,,,,
1391644800,81.04,81.232,80.725,80.906,,,,,,
1391731200,80.886,81.007,80.599,80.691,,,,,,
1391983200,80.688,80.759,80.59,80.642,,,,,,
1392076800,80.64,80.665,80.448,80.638,,,,,,
1392163200,80.634,80.831,80.492,80.679,,,,,,
1392249600,80.697,80.711,80.194,80.323,,,,,,
1392336000,80.324,80.329,80.065,80.136,,,,,,
1392681600,80.168,80.227,79.958,80.008,,,,,,
1392768000,79.965,80.235,79.927,80.144,,,,,,
1392854400,80.202,80.424,80.032,80.286,,,,,,
1392940800,80.302,80.41,80.176,80.237,,,,,,
1393192800,80.248,80.366,80.108,80.199,,,,,,
1393286400,80.219,80.263,80.016,80.137,,,,,,
1393372800,80.144,80.524,80.094,80.429,,,,,,
1393459200,80.418,80.578,80.234,80.285,,,,,,
1393545600,80.285,80.31,79.688,79.691,,,,,,
1393797600,79.889,80.102,79.768,80.077,,,,,,
1393891200,80.071,80.208,79.918,80.168,,,,,,
1393977600,80.136,80.272,80.047,80.109,,,,,,
1394064000,80.115,80.199,79.59,79.663,,,,,,
1394150400,79.653,79.847,79.433,79.719,,,,,,
1394398800,79.715,79.831,79.626,79.768,,,,,,
1394492400,79.755,79.934,79.709,79.736,,,,,,
1394578800,79.798,79.859,79.547,79.608,,,,,,
1394665200,79.587,79.693,79.268,79.62,,,,,,
1394751600,79.624,79.697,79.313,79.446,,,,,,
1395003600,79.403,79.556,79.28,79.385,,,,,,
1395097200,79.381,79.542,79.308,79.414,,,,,,
1395183600,79.383,80.111,79.361,79.995,,,,,,
1395270000,80.004,80.354,79.923,80.192,,,,,,
1395356400,80.191,80.228,80.034,80.105,,,,,,
1395608400,80.121,80.29,79.752,79.934,,,,,,
1395702000,79.935,80.268,79.859,79.944,,,,,,
1395788400,79.944,80.144,79.922,80.032,,,,,,
1395874800,80.028,80.2,79.952,80.111,,,,,,
1395961200,80.148,80.251,80.059,80.176,,,,,,
1396213200,80.19,80.296,79.962,80.1,,,,,,
1396306800,80.113,80.134,79.973,80.094,,,,,,
1396393200,80.067,80.277,79.999,80.215,,,,,,
1396479600,80.223,80.532,80.119,80.475,,,,,,
1396566000,80.453,80.599,80.343,80.423,,,,,,
1396818000,80.412,80.45,80.192,80.232,,,,,,
1396911600,80.22,80.227,79.709,79.752,,,,,,
1396998000,79.796,79.875,79.465,79.484,,,,,,
1397084400,79.52,79.572,79.33,79.383,,,,,,
1397170800,79.408,79.569,79.364,79.452,,,,,,
1397422800,79.616,79.83,79.562,79.729,,,,,,
1397516400,79.745,79.904,79.685,79.803,,,,,,
1397602800,79.789,79.872,79.648,79.803,,,,,,
1397689200,79.81,79.876,79.581,79.828,,,,,,
1398027600,79.863,79.987,79.788,79.945,,,,,,
1398121200,79.958,79.988,79.793,79.905,,,,,,
1398207600,79.888,79.924,79.698,79.855,,,,,,
1398294000,79.853,79.968,79.748,79.799,,,,,,
1398380400,79.753,79.8,79.662,79.749,,,,,,
1398632400,79.768,79.842,79.548,79.683,,,,,,
1398726000,79.692,79.842,79.589,79.808,,,,,,
1398812400,79.813,79.918,79.456,79.474,,,,,,
1398898800,79.512,79.544,79.414,79.527,,,,,,
1398985200,79.517,79.852,79.469,79.516,,,,,,
1399237200,79.5,79.527,79.433,79.486,,,,,,
1399330800,79.5,79.515,79.06,79.093,,,,,,
1399417200,79.143,79.248,79.087,79.202,,,,,,
1399503600,79.23,79.467,78.906,79.361,,,,,,
1399590000,79.422,79.915,79.422,79.903,,,,,,
1399842000,79.864,79.923,79.784,79.901,,,,,,
1399935600,79.901,80.18,79.857,80.143,,,,,,
1400022000,80.11,80.125,79.989,80.073,,,,,,
1400108400,80.055,80.338,79.925,80.003,,,,,,
1400194800,80.008,80.116,79.969,80.043,,,,,,
1400446800,80.053,80.078,79.881,79.993,,,,,,
1400540400,80.025,80.126,80.003,80.041,,,,,,
1400626800,80.04,80.302,79.89,80.095,,,,,,
1400713200,80.065,80.278,80.065,80.254,,,,,,
1400799600,80.226,80.443,80.226,80.393,,,,,,
1401145200,80.287,80.47,80.171,80.352,,,,,,
1401231600,80.343,80.581,80.323,80.571,,,,,,
1401318000,80.54,80.558,80.363,80.494,,,,,,
1401404400,80.488,80.503,80.312,80.369,,,,,,
1401656400,80.4,80.68,80.39,80.64,,,,,,
1401750000,80.63,80.66,80.43,80.55,,,,,,
1401836400,80.57,80.68,80.48,80.66,,,,,,
1401922800,80.66,81.02,80.32,80.37,,,,,,
1402009200,80.36,80.53,80.24,80.41,,,,,,
1402261200,80.42,80.69,80.3,80.65,,,,,,
1402354800,80.62,80.86,80.55,80.82,,,,,,
1402441200,80.81,80.9,80.67,80.79,,,,,,
1402527600,80.76,80.82,80.52,80.58,,,,,,
1402614000,80.58,80.71,80.44,80.58,,,,,,
1402866000,80.6,80.71,80.42,80.47,,,,,,
1402959600,80.45,80.66,80.4,80.63,,,,,,
1403046000,80.61,80.67,80.36,80.58,,,,,,
1403132400,80.41,80.41,80.15,80.32,,,,,,
1403218800,80.31,80.49,80.2,80.37,,,,,,
1403470800,80.33,80.4,80.24,80.27,,,,,,
1403564400,80.27,80.43,80.19,80.33,,,,,,
1403650800,80.32,80.35,80.09,80.22,,,,,,
1403737200,80.22,80.38,80.14,80.22,,,,,,
1403823600,80.21,80.22,80.01,80.04,,,,,,
1404075600,80.013,80.085,79.759,79.775,,,,,,
1404169200,79.791,79.87,79.74,79.815,,,,,,
1404255600,79.808,79.997,79.801,79.956,,,,,,
1404342000,79.948,80.315,79.948,80.212,,,,,,
1404680400,80.264,80.359,80.191,80.218,,,,,,
1404774000,80.217,80.298,80.144,80.179,,,,,,
1404860400,80.171,80.228,79.983,79.993,,,,,,
1404946800,80.02,80.196,79.976,80.127,,,,,,
1405033200,80.125,80.23,80.029,80.187,,,,,,
1405285200,80.191,80.246,80.079,80.188,,,,,,
1405378800,80.172,80.414,80.14,80.39,,,,,,
1405465200,80.382,80.577,80.38,80.559,,,,,,
1405551600,80.528,80.594,80.467,80.505,,,,,,
1405638000,80.558,80.687,80.479,80.524,,,,,,
1405890000,80.521,80.598,80.42,80.56,,,,,,
1405983600,80.556,80.837,80.543,80.781,,,,,,
1406070000,80.786,80.832,80.716,80.823,,,,,,
1406156400,80.822,80.911,80.732,80.872,,,,,,
1406242800,80.859,81.084,80.801,81.029,,,,,,
1406494800,81.024,81.053,80.977,81.025,,,,,,
1406588400,81.008,81.245,80.991,81.214,,,,,,
1406674800,81.211,81.545,81.179,81.432,,,,,,
1406761200,81.424,81.573,81.376,81.456,,,,,,
1406847600,81.445,81.535,81.188,81.302,,,,,,
1407099600,81.304,81.382,81.287,81.328,,,,,,
1407193200,81.314,81.626,81.29,81.533,,,,,,
1407279600,81.537,81.716,81.401,81.444,,,,,,
1407366000,81.419,81.643,81.383,81.524,,,,,,
1407452400,81.53,81.597,81.261,81.389,,,,,,
1407704400,81.399,81.486,81.399,81.466,,,,,,
1407798000,81.465,81.676,81.465,81.5,,,,,,
1407884400,81.513,81.676,81.359,81.596,,,,,,
1407970800,81.597,81.693,81.405,81.588,,,,,,
1408057200,81.601,81.62,81.375,81.424,,,,,,
1408309200,81.423,81.61,81.384,81.576,,,,,,
1408402800,81.585,81.899,81.585,81.883,,,,,,
1408489200,81.875,82.277,81.87,82.226,,,,,,
1408575600,82.243,82.364,82.104,82.154,,,,,,
1408662000,82.164,82.456,82.06,82.336,,,,,,
1408914000,82.455,82.588,82.447,82.549,,,,,,
1409007600,82.597,82.698,82.434,82.65,,,,,,
1409094000,82.672,82.727,82.403,82.428,,,,,,
1409180400,82.47,82.589,82.315,82.477,,,,,,
1409266800,82.477,82.748,82.415,82.748,,,,,,
1409612400,82.762,83.039,82.753,82.992,,,,,,
1409698800,82.97,83.058,82.827,82.865,,,,,,
1409785200,82.843,83.865,82.836,83.82,,,,,,
1409871600,83.841,83.943,83.559,83.739,,,,,,
1410123600,83.803,84.349,83.797,84.232,,,,,,
1410217200,84.307,84.519,84.035,84.278,,,,,,
1410303600,84.125,84.419,84.046,84.283,,,,,,
1410390000,84.205,84.342,84.067,84.298,,,,,,
1410476400,84.264,84.411,84.078,84.24,,,,,,
1410728400,84.182,84.407,84.151,84.264,,,,,,
1410822000,84.239,84.372,83.864,84.074,,,,,,
1410908400,84.098,84.782,83.94,84.345,,,,,,
1410994800,84.802,84.818,84.221,84.323,,,,,,
1411081200,84.275,84.797,84.232,84.735,,,,,,
