time,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
594856800,93.5,93.87,91.41,91.53,,,,,,
595461600,92.06,92.09,90.62,91.43,,,,,,
596066400,91.23,91.31,90.05,90.12,,,,,,
596671200,90.81,90.97,90.04,90.06,,,,,,
597276000,90.08,92.29,90.05,90.84,,,,,,
597880800,91.06,92.37,90.92,92.09,,,,,,
598485600,91.99,93.01,91.87,92.66,,,,,,
599090400,92.73,93.66,92.44,92.5,,,,,,
599695200,91.92,94.43,91.77,94.36,,,,,,
600300000,95.06,95.43,94.36,95.32,,,,,,
600904800,95.86,96.8,95.06,95.09,,,,,,
601509600,95.51,96.33,94.48,96.19,,,,,,
602114400,96.45,97.15,95.98,96.81,,,,,,
602719200,97.15,97.17,95.13,96.38,,,,,,
603324000,96.4,96.55,94.51,94.9,,,,,,
603928800,95.82,95.83,94.39,94.66,,,,,,
604533600,94.47,96.01,94.39,95.78,,,,,,
605138400,95.88,96.73,95.84,96.49,,,,,,
605743200,96.64,97.37,96.34,97.31,,,,,,
606348000,97.28,97.47,96.65,96.99,,,,,,
606952800,97.5,98.53,97.46,98.14,,,,,,
607554000,97.99,98.04,96.73,97.52,,,,,,
608158800,97.53,97.89,96.92,96.93,,,,,,
608763600,96.76,96.95,96.11,96.36,,,,,,
609368400,96.57,97.81,96.56,97.71,,,,,,
609973200,98.02,98.55,97.89,98.42,,,,,,
610578000,98.49,99.48,98.38,99.44,,,,,,
611182800,100.59,102.45,100.13,101.97,,,,,,
611787600,103.96,104.28,101.41,102.52,,,,,,
612392400,103.85,104.18,101.13,101.22,,,,,,
612997200,101.66,104.34,101.66,104.32,,,,,,
613602000,105.33,106.56,103.11,103.33,,,,,,
614206800,103.51,103.74,100.66,100.93,,,,,,
614811600,101.67,102.47,101.33,102.02,,,,,,
615416400,101.23,101.24,98.25,98.31,,,,,,
616021200,97.96,99.99,97.66,99.99,,,,,,
616626000,100.05,100.67,99.15,99.8,,,,,,
617230800,99.85,100.04,97.69,98.29,,,,,,
617835600,97.45,99.57,96.76,98.52,,,,,,
618440400,99.77,101.22,98.47,101.03,,,,,,
619045200,100.96,102.46,100.75,101.73,,,,,,
619650000,101.79,102.06,100.89,101.85,,,,,,
620254800,102.09,102.92,100.63,102.83,,,,,,
620859600,103.45,103.69,102.7,103.5,,,,,,
621464400,103.65,104.19,101.73,102.29,,,,,,
622069200,102.78,102.78,101.24,101.91,,,,,,
622674000,99.83,99.91,98.06,98.47,,,,,,
623278800,98.65,99.98,98.31,99.48,,,,,,
623883600,99.66,101.31,99.53,99.77,,,,,,
624488400,98.05,99.19,97.73,98.58,,,,,,
625093200,98.54,98.64,97.49,97.63,,,,,,
625701600,97.94,98.59,97.66,98.33,,,,,,
626306400,98.56,99.06,97.98,98.98,,,,,,
626911200,98.9,99.04,97.78,98.42,,,,,,
627516000,98.58,98.6,97.1,97.14,,,,,,
628120800,96.72,97.08,96.13,96.57,,,,,,
628725600,96.42,96.65,95.75,96.05,,,,,,
629330400,95.96,96.02,94.1,94.21,,,,,,
629935200,94.51,95.18,93.45,93.49,,,,,,
630540000,93.27,93.39,92.6,93.21,,,,,,
631144800,93.08,94.52,92.39,92.85,,,,,,
631749600,92.52,92.79,91.93,92.43,,,,,,
632354400,92.4,93.96,92.35,93.74,,,,,,
632959200,94.05,94.54,92.36,92.52,,,,,,
633564000,91.96,93.31,91.89,92.44,,,,,,
634168800,92.09,92.31,91.26,91.98,,,,,,
634773600,92.12,93.11,91.88,92.18,,,,,,
635378400,92.05,92.25,91.56,92.16,,,,,,
635983200,92.65,94.33,92.58,94.01,,,,,,
636588000,93.36,93.96,93.23,93.87,,,,,,
637192800,94.17,94.72,93.48,93.8,,,,,,
637797600,93.46,94.65,93.28,94.37,,,,,,
638402400,94.47,94.64,93.39,93.69,,,,,,
639003600,94.2,94.32,93.59,93.72,,,,,,
639608400,93.5,93.73,92.87,92.87,,,,,,
640213200,93.17,93.59,92.71,93.29,,,,,,
640818000,93.68,93.87,92.92,93.02,,,,,,
641422800,93.19,93.31,92.35,92.37,,,,,,
642027600,92.17,92.21,90.66,91.12,,,,,,
642632400,91.15,91.45,90.75,91.31,,,,,,
643237200,91.72,92.46,91.65,92.26,,,,,,
643842000,91.92,93.11,91.81,92.96,,,,,,
644446800,93.25,93.36,92.5,93.08,,,,,,
645051600,92.91,93.17,92.34,92.58,,,,,,
645656400,92.61,92.61,91.74,91.99,,,,,,
646261200,92.13,92.26,91.13,91.15,,,,,,
646866000,90.77,90.85,90.24,90.52,,,,,,
647470800,90.05,90.63,89.34,89.96,,,,,,
648075600,90.28,90.28,89.34,89.67,,,,,,
648680400,89.54,89.57,88.4,88.43,,,,,,
649285200,88.29,89.08,87.14,87.77,,,,,,
649890000,86.95,88.08,86.72,87.53,,,,,,
650494800,87.05,87.06,85.54,85.57,,,,,,
651099600,85.8,86.41,85.01,85.73,,,,,,
651704400,84.92,86.64,84.9,86.61,,,,,,
652309200,86.61,87.02,85.42,86.03,,,,,,
652914000,86.35,87.39,85.32,85.72,,,,,,
653518800,85.26,86.45,84.74,86.28,,,,,,
654123600,85.54,86.2,85.28,86,,,,,,
654728400,85.16,85.52,83.9,84.28,,,,,,
655333200,83.6,83.75,82.75,83.14,,,,,,
655938000,83.2,83.48,81.92,82.33,,,,,,
656542800,82.5,83.21,82.4,82.96,,,,,,
657151200,82.77,83.69,82.21,82.26,,,,,,
657756000,82.15,82.52,81.48,82.13,,,,,,
658360800,81.71,81.94,81.44,81.62,,,,,,
658965600,81.35,81.95,81.27,81.86,,,,,,
659570400,82.17,83.34,81.59,83,,,,,,
660175200,83.52,83.89,81.86,81.92,,,,,,
660780000,81.81,82.82,81.73,82.72,,,,,,
661384800,82.79,84.88,82.32,84.71,,,,,,
661989600,85.09,85.39,83.19,83.25,,,,,,
662594400,83.37,83.52,82.6,83.36,,,,,,
663199200,84.87,85.11,83.6,84.28,,,,,,
663804000,85.17,85.22,82.76,82.77,,,,,,
664408800,82.97,83.01,82.08,82.73,,,,,,
665013600,82.46,82.93,81.55,81.65,,,,,,
665618400,81.2,81.77,80.47,80.88,,,,,,
666223200,80.79,82.04,80.34,81.91,,,,,,
666828000,82.47,83.19,82.24,83.15,,,,,,
667432800,83.52,84.84,83.43,84.8,,,,,,
668037600,84.85,86.34,84.23,86.29,,,,,,
668642400,86.49,88.03,86.1,87.86,,,,,,
669247200,88.32,90.62,88.27,89.28,,,,,,
669852000,90.56,92.46,90.24,92.04,,,,,,
670456800,91.32,91.5,89.29,90.55,,,,,,
671058000,90.7,90.98,89.6,90.49,,,,,,
671662800,90.02,92.78,89.34,92.68,,,,,,
672267600,93.82,94.12,92.6,93.36,,,,,,
672872400,94.21,94.46,91.07,93.48,,,,,,
673477200,93.18,93.4,92.02,92.4,,,,,,
674082000,92.42,93.01,90.74,92.88,,,,,,
674686800,92.98,93.18,91.66,91.74,,,,,,
675291600,91.89,93.2,91.05,93.13,,,,,,
675896400,93.73,94.71,93.02,94.56,,,,,,
676501200,94.7,96.35,94.5,95.74,,,,,,
677106000,96.02,96.75,95.21,95.81,,,,,,
677710800,95.72,96.29,94.97,96.06,,,,,,
678315600,96.07,97.32,95.94,96.71,,,,,,
678920400,96.22,97.27,94.92,95.06,,,,,,
679525200,95.42,95.66,93.45,93.46,,,,,,
680130000,93.89,94.41,92.89,93.47,,,,,,
680734800,93.67,94.48,93.02,93.36,,,,,,
681339600,93.15,93.24,91.85,92.86,,,,,,
681944400,92.79,94.41,92.59,94.39,,,,,,
682549200,96.46,96.56,92.65,93.59,,,,,,
683154000,93.72,93.92,92.75,93.49,,,,,,
683758800,93.18,93.31,92.1,92.11,,,,,,
684363600,91.62,91.74,90.45,90.78,,,,,,
684968400,90.82,91.34,89.99,90.78,,,,,,
685573200,90.21,90.91,89.76,90.12,,,,,,
686178000,89.77,90.39,89.39,90.13,,,,,,
686782800,90.06,91.29,90,90.57,,,,,,
687387600,90.63,91.59,90.35,90.35,,,,,,
687992400,90.43,91.68,90.38,91.13,,,,,,
688600800,91.55,92.03,88.68,88.7,,,,,,
689205600,88.42,89.06,87.96,88.89,,,,,,
689810400,88.99,89.02,87.85,88.14,,,,,,
690415200,87.04,87.56,86.37,86.56,,,,,,
691020000,86.32,88.53,86.26,88.19,,,,,,
691624800,87.54,87.87,85.75,85.79,,,,,,
692229600,86.06,86.84,85.78,86.57,,,,,,
692834400,86.22,86.28,84.25,84.42,,,,,,
693439200,83.76,84.02,83.21,83.62,,,,,,
694044000,83.62,84.7,83.12,84.46,,,,,,
694648800,83.66,86.59,82.8,86.41,,,,,,
695253600,86.01,88.68,85.55,86.43,,,,,,
695858400,86.17,87.34,85.74,86.54,,,,,,
696463200,87.11,87.96,86.18,87.49,,,,,,
697068000,87.14,87.25,85.23,85.29,,,,,,
697672800,85.67,88.56,85.47,88.18,,,,,,
698277600,88.11,89.72,88.09,89.57,,,,,,
698882400,89.74,89.92,88.65,88.99,,,,,,
699487200,89.12,91.13,88.7,90.48,,,,,,
700092000,90.23,91.23,90.12,90.76,,,,,,
700696800,90.93,91.53,89.72,91,,,,,,
701301600,91.16,91.24,89.52,89.56,,,,,,
701906400,89.63,90.56,88.91,89.01,,,,,,
702507600,89.11,89.39,88.43,89.27,,,,,,
703112400,89.29,90.66,89.24,90.51,,,,,,
703717200,90.61,90.78,89.56,89.79,,,,,,
704322000,89.92,90.13,89.08,89.12,,,,,,
704926800,89.19,89.6,88.55,89.39,,,,,,
705531600,89.42,89.53,87.45,87.69,,,,,,
706136400,87.58,88.16,86.58,87.9,,,,,,
706741200,87.78,88.88,87.11,87.22,,,,,,
707346000,87.27,87.81,86.34,86.58,,,,,,
707950800,86.56,87.05,85.68,85.97,,,,,,
708555600,85.98,86.29,85.38,85.89,,,,,,
709160400,85.91,86.13,84.03,84.13,,,,,,
709765200,84.17,84.27,82.6,83.1,,,,,,
710370000,83.43,83.97,81.68,82.62,,,,,,
710974800,82.58,82.61,80.98,81.04,,,,,,
711579600,81,83.27,80.58,83.18,,,,,,
712184400,83.1,83.13,81.71,81.91,,,,,,
712789200,81.94,82.57,81.52,81.65,,,,,,
713394000,81.71,82.27,81.29,81.66,,,,,,
713998800,81.69,82.12,80.06,80.44,,,,,,
714603600,80.12,80.17,78.67,79.17,,,,,,
715208400,79.1,80.39,78.19,78.86,,,,,,
715813200,78.88,81.31,78.32,81.01,,,,,,
716418000,81.11,85.96,81.11,84.73,,,,,,
717022800,84.09,85.48,83.58,83.85,,,,,,
717627600,83.94,83.98,80.58,81.36,,,,,,
718232400,81.5,85.08,81.08,84.8,,,,,,
718837200,84.72,84.73,83.03,84.56,,,,,,
719442000,83.89,87.17,83.89,86.8,,,,,,
720050400,86.15,88.59,85.84,87.58,,,,,,
720655200,87.67,89.91,87.66,89.88,,,,,,
721260000,89.92,90.44,88.65,88.84,,,,,,
721864800,88.99,91.29,88.97,91.12,,,,,,
722469600,91.29,91.48,90.31,91.11,,,,,,
723074400,91.13,91.55,89.77,90.58,,,,,,
723679200,90.69,90.71,88.64,90.13,,,,,,
724284000,89.87,90.08,88.85,89.68,,,,,,
724888800,89.7,91.23,89.63,91.18,,,,,,
725493600,91.24,92.52,91.13,92.36,,,,,,
726098400,92.39,93.75,92.37,93.43,,,,,,
726703200,93.23,93.39,92.33,93.04,,,,,,
727308000,93.04,93.12,91.35,91.48,,,,,,
727912800,91.38,92.61,90.09,92.45,,,,,,
728517600,92.47,94.86,92.42,94.37,,,,,,
729122400,94.39,94.63,93.6,94.45,,,,,,
729727200,94.46,94.57,92.66,93.37,,,,,,
730332000,93.38,94.14,92.43,94.05,,,,,,
730936800,94.05,94.49,92.9,94.29,,,,,,
731541600,94.12,94.8,93.83,94.46,,,,,,
732146400,94.59,94.77,92.54,92.77,,,,,,
732751200,93.06,93.58,92.55,92.94,,,,,,
733356000,92.86,93.09,90.78,91.45,,,,,,
733957200,91.34,92.1,91.13,91.26,,,,,,
734562000,91,91.39,89.84,91.31,,,,,,
735166800,91.24,91.28,89.11,89.29,,,,,,
735771600,89.3,90.01,88.37,89.52,,,,,,
736376400,89.55,89.9,88.53,89.24,,,,,,
736981200,89.27,91,89.17,90.16,,,,,,
737586000,90.22,91.23,90.1,90.64,,,,,,
738190800,90.77,91.38,88.89,89.02,,,,,,
738795600,89.1,90.84,88.85,90.81,,,,,,
739400400,90.63,91.06,90.04,90.48,,,,,,
740005200,90.41,93.11,90.01,92.93,,,,,,
740610000,92.92,94.32,92.88,93.55,,,,,,
741214800,93.59,94.11,92.66,93.51,,,,,,
741819600,93.55,95.09,91.9,94.98,,,,,,
742424400,95.06,95.61,94.27,94.6,,,,,,
743029200,94.66,95.29,93.75,94.57,,,,,,
743634000,94.57,95.62,94.3,95.37,,,,,,
744238800,95.48,95.8,94.08,94.14,,,,,,
744843600,94.19,95.64,94.06,95.13,,,,,,
745448400,95.16,95.19,93.12,93.38,,,,,,
746053200,93.3,94.39,93.19,93.3,,,,,,
746658000,93.28,94.15,92.05,92.08,,,,,,
747262800,91.6,91.97,90.66,90.8,,,,,,
747867600,90.81,91.56,90.29,91.36,,,,,,
748472400,91.41,93.32,91.21,92.65,,,,,,
749077200,92.65,93.35,91.59,92.69,,,,,,
749682000,92.78,93.27,91.48,91.65,,,,,,
750286800,91.66,92.67,91.21,92.52,,,,,,
750891600,92.56,94.54,92.55,94.44,,,,,,
751496400,94.46,95.34,94.12,95.08,,,,,,
752104800,95.19,95.54,94.76,94.88,,,,,,
752709600,94.86,95.36,94.41,94.5,,,,,,
753314400,94.61,96.2,94.47,96.16,,,,,,
753919200,96.03,96.2,95.35,96.02,,,,,,
754524000,96.05,96.53,95.84,96.09,,,,,,
755128800,96.01,96.01,94.9,95.05,,,,,,
755733600,95.05,96.1,94.88,95.67,,,,,,
756338400,95.72,96.01,94.67,94.68,,,,,,
756943200,94.99,96.85,94.99,96.84,,,,,,
757548000,96.76,97.09,95.99,96.08,,,,,,
758152800,96.04,97.02,95.95,96.68,,,,,,
758757600,96.85,96.93,95.89,96.71,,,,,,
759362400,96.84,96.89,95.15,96.18,,,,,,
759967200,96.25,96.9,95.13,96.75,,,,,,
760572000,96.72,97.1,96.44,96.65,,,,,,
761176800,95.8,96.4,94.58,94.6,,,,,,
761781600,95.5,95.88,94.42,94.7,,,,,,
762386400,94.64,95.35,94.12,95.16,,,,,,
762991200,95.17,95.42,93.52,93.91,,,,,,
763596000,94.07,94.73,93.77,94.57,,,,,,
764200800,94.72,94.91,93.27,93.5,,,,,,
764805600,93.54,94.36,92.86,94.31,,,,,,
765406800,94.25,95.33,94.22,94.93,,,,,,
766011600,94.83,95.09,94.49,94.89,,,,,,
766616400,94.79,95.26,93.7,93.91,,,,,,
767221200,93.71,93.81,91.71,92.12,,,,,,
767826000,92.57,93.39,91.53,92.71,,,,,,
768430800,92.86,93.75,92.41,93.3,,,,,,
769035600,93.39,94.11,92.17,92.24,,,,,,
769640400,92.35,92.83,92.09,92.32,,,,,,
770245200,92.42,93.51,92.25,93.42,,,,,,
770850000,93.41,93.58,92.86,92.97,,,,,,
771454800,92.9,92.94,90.93,90.97,,,,,,
772059600,91.14,91.22,89.45,89.6,,,,,,
772664400,89.5,90.56,89.09,89.92,,,,,,
773269200,90.1,90.3,88.74,88.87,,,,,,
773874000,88.47,88.68,87.01,88.33,,,,,,
774478800,88.12,90.35,87.83,90.18,,,,,,
775083600,89.96,90.44,89,89.87,,,,,,
775688400,89.39,90.24,89.14,89.63,,,,,,
776293200,89.57,90.31,88.73,88.94,,,,,,
776898000,88.88,89.47,88.03,88.03,,,,,,
777502800,88.13,89.83,87.44,89.59,,,,,,
778107600,89.61,90.31,88.5,88.56,,,,,,
778712400,88.58,88.96,87.92,87.92,,,,,,
779317200,87.85,88.18,87.14,87.57,,,,,,
779922000,87.65,88.16,87.38,87.58,,,,,,
780526800,87.66,88.07,87.32,87.88,,,,,,
781131600,87.72,88.37,87.32,87.9,,,,,,
781736400,87.9,88.06,86.63,86.74,,,,,,
782341200,86.82,86.86,85.24,85.63,,,,,,
782946000,85.67,86.3,84.91,85.99,,,,,,
783554400,86.14,86.98,85.2,86.5,,,,,,
784159200,86.36,87.38,86,87.09,,,,,,
784764000,87.64,88.49,87.56,88.36,,,,,,
785368800,88.58,88.79,88.12,88.51,,,,,,
785973600,88.95,89.67,88.73,89.56,,,,,,
786578400,89.49,89.82,89.06,89.6,,,,,,
787183200,89.66,89.76,89.37,89.59,,,,,,
787788000,89.82,90.18,89.49,89.96,,,,,,
788392800,89.93,89.97,88.46,88.72,,,,,,
788997600,89.09,89.63,88.88,89.61,,,,,,
789602400,89.33,89.38,88.04,88.14,,,,,,
790207200,88.19,88.54,87.26,87.45,,,,,,
790812000,87.54,87.83,87.12,87.62,,,,,,
791416800,87.47,88.34,86.95,88.19,,,,,,
792021600,88.32,88.49,87.68,87.79,,,,,,
792626400,87.74,87.92,86.26,86.43,,,,,,
793231200,86.06,86.45,85.75,85.83,,,,,,
793836000,85.94,86.21,84.35,84.37,,,,,,
794440800,83.22,84.41,81.63,84.23,,,,,,
795045600,83.71,84.19,82.56,83.29,,,,,,
795650400,83.76,83.99,83.17,83.87,,,,,,
796255200,83.64,83.81,81.47,81.9,,,,,,
796856400,81.97,82.46,81.36,81.44,,,,,,
797461200,82.23,83.03,81.51,81.74,,,,,,
798066000,81.42,82.15,80.22,81.38,,,,,,
798670800,81.25,82.1,80.6,81.8,,,,,,
799275600,81.78,81.88,80.92,81.3,,,,,,
799880400,80.79,84.16,80.55,84.04,,,,,,
800485200,83.9,84.84,83.49,84.24,,,,,,
801090000,84.45,84.61,81,81.1,,,,,,
801694800,81.54,83.45,81.23,82.53,,,,,,
802299600,82.47,82.88,81.88,82.18,,,,,,
802904400,82.38,82.66,81.86,82.12,,,,,,
803509200,82.07,82.34,81.35,81.43,,,,,,
804114000,81.53,82.56,81.41,81.58,,,,,,
804718800,81.52,82.34,81.3,81.86,,,,,,
805323600,82.02,82.54,81.68,81.91,,,,,,
805928400,82.23,82.42,81.22,81.8,,,,,,
806533200,81.61,82.02,81.23,81.41,,,,,,
807138000,81.35,82.47,81.03,82.08,,,,,,
807742800,82.72,84.1,82.54,84.09,,,,,,
808347600,84,86.47,83.86,85.96,,,,,,
808952400,85.9,86.6,85.61,85.71,,,,,,
809557200,85.26,86.23,85.19,85.47,,,,,,
810162000,85.29,86.49,85.17,86.01,,,,,,
810766800,85.73,87.37,85.72,86.97,,,,,,
811371600,86.98,87.05,83.5,84.27,,,,,,
811976400,84.24,84.97,83.76,84.29,,,,,,
812581200,84.36,84.84,83.87,84.28,,,,,,
813186000,84.03,84.58,83.84,84.42,,,,,,
813790800,84.17,84.53,83.38,83.51,,,,,,
814395600,83.21,84.1,82.99,83.78,,,,,,
815004000,83.86,84.38,83.56,84.12,,,,,,
815608800,83.97,84.28,83.34,83.84,,,,,,
816213600,83.61,84.31,83.44,83.77,,,,,,
816818400,84.1,84.11,83.41,83.98,,,,,,
817423200,84.26,85.38,84.2,85.16,,,,,,
818028000,84.78,85.53,84.6,85.24,,,,,,
818632800,85.08,85.59,84.81,85.13,,,,,,
819237600,84.87,85.17,84.62,84.7,,,,,,
819842400,84.76,84.95,84.41,84.76,,,,,,
820447200,84.56,85.8,84.48,85.06,,,,,,
821052000,85.17,85.33,84.87,85.06,,,,,,
821656800,85.19,86.86,85.18,86.75,,,,,,
822261600,86.86,87.72,86.61,87.64,,,,,,
822866400,87.62,87.7,87,87.01,,,,,,
823471200,86.65,86.94,86.07,86.87,,,,,,
824076000,86.73,86.85,85.96,86.12,,,,,,
824680800,85.7,86.1,85.26,85.45,,,,,,
825285600,85.37,86.62,85.32,86.53,,,,,,
825890400,86.28,87.12,86.21,86.9,,,,,,
826495200,86.68,86.83,86.08,86.27,,,,,,
827100000,86.31,86.59,86.12,86.47,,,,,,
827704800,86.38,86.93,86.1,86.52,,,,,,
828309600,86.64,86.75,86.36,86.61,,,,,,
828910800,86.42,87.69,86.27,87.53,,,,,,
829515600,87.8,87.94,87.01,87.48,,,,,,
830120400,87.64,88.29,87.52,87.9,,,,,,
830725200,87.47,88.39,87.42,87.85,,,,,,
831330000,87.86,87.99,87.38,87.92,,,,,,
831934800,88.05,88.42,87.88,88.24,,,,,,
832539600,88.39,88.86,88.26,88.83,,,,,,
833144400,88.96,89.04,87.65,87.78,,,,,,
833749200,87.87,88.47,87.73,88.42,,,,,,
834354000,88.47,88.56,87.64,88.14,,,,,,
834958800,87.71,88.38,87.35,88.3,,,,,,
835563600,88.19,88.22,87.6,87.82,,,,,,
836168400,87.8,88.29,87.69,88.12,,,,,,
836773200,88.23,88.27,87.8,88.07,,,,,,
837378000,88.12,88.13,85.95,86.48,,,,,,
837982800,86.54,86.7,86.04,86.46,,,,,,
838587600,86.45,86.49,85.69,86.12,,,,,,
839192400,86.13,86.7,86.08,86.4,,,,,,
839797200,86.31,86.93,86.18,86.75,,,,,,
840402000,86.69,86.95,86.13,86.21,,,,,,
841006800,86.23,86.52,86.08,86.36,,,,,,
841611600,86.49,86.92,86.32,86.85,,,,,,
842216400,86.73,87.8,86.66,87.71,,,,,,
842821200,87.68,87.71,87.16,87.57,,,,,,
843426000,87.57,87.95,87.2,87.82,,,,,,
844030800,88.08,88.2,87.84,88.12,,,,,,
844635600,88,88.05,87.79,87.95,,,,,,
845240400,87.94,88.53,87.83,88.38,,,,,,
845845200,88.29,88.29,87.41,87.63,,,,,,
846453600,87.71,87.75,86.93,87.18,,,,,,
847058400,87.17,87.5,86.56,86.63,,,,,,
847663200,86.6,86.85,86.19,86.7,,,,,,
848268000,86.6,86.67,86.06,86.56,,,,,,
848872800,86.82,87.96,86.8,87.92,,,,,,
849477600,88.02,89.14,87.77,88.42,,,,,,
850082400,88.65,88.8,87.91,88.72,,,,,,
850687200,88.72,89.07,88.29,88.67,,,,,,
851292000,88.63,88.92,88.58,88.76,,,,,,
851896800,88.88,89.47,88.12,89.3,,,,,,
852501600,89.32,89.85,88.86,89.77,,,,,,
853106400,89.91,90.99,89.88,90.86,,,,,,
853711200,91.5,92.76,91.31,92.12,,,,,,
854316000,92.48,93.47,92.41,93.04,,,,,,
854920800,93.33,94.49,93.04,93.68,,,,,,
855525600,93.49,94.99,93.42,94.91,,,,,,
856130400,95.11,95.74,94.69,95.04,,,,,,
856735200,94.49,95.2,94.09,94.89,,,,,,
857340000,95.14,96.32,94.98,96.12,,,,,,
857944800,95.85,96.16,95.38,95.58,,,,,,
858549600,95.51,95.75,94.73,95.28,,,,,,
859154400,95.48,95.66,94.64,94.69,,,,,,
859759200,94.77,95.13,94.02,95.12,,,,,,
860360400,95.96,96.96,95.89,96.57,,,,,,
860965200,96.67,97.17,96.25,96.29,,,,,,
861570000,95.98,97.17,95.74,97.04,,,,,,
862174800,97.23,97.38,96.63,97.04,,,,,,
862779600,97.05,97.28,94.67,94.9,,,,,,
863384400,94.95,95.48,94.05,94.26,,,,,,
863989200,94.63,94.9,93.2,94.24,,,,,,
864594000,94.62,95.1,94.28,94.85,,,,,,
865198800,95.63,96.22,95.35,95.52,,,,,,
865803600,94.85,95.87,94.5,95.79,,,,,,
866408400,95.48,95.66,95.07,95.3,,,,,,
867013200,95.18,95.59,94.88,95.55,,,,,,
867618000,95.66,96.05,95.41,95.74,,,,,,
868222800,95.31,96.33,95.21,96.32,,,,,,
868827600,96.55,97.68,96.35,97.35,,,,,,
869432400,97.33,99.15,97.27,99.13,,,,,,
870037200,99.55,100.51,99.16,100.42,,,,,,
870642000,100.81,101.7,99.57,99.8,,,,,,
871246800,100.16,100.85,98.89,99.34,,,,,,
871851600,99.14,100.58,98.56,99.06,,,,,,
872456400,99.33,99.39,97.96,99,,,,,,
873061200,99.33,100.09,98.59,98.78,,,,,,
873666000,98.95,99.21,97.63,97.73,,,,,,
874270800,97.13,98.12,97.03,97.87,,,,,,
874875600,98.55,98.72,96.92,97.25,,,,,,
875480400,97.3,97.96,97.05,97.15,,,,,,
876085200,97.09,97.35,96.23,96.66,,,,,,
876690000,96.76,97.63,96.45,97.52,,,,,,
877294800,97.64,98.15,97.28,97.73,,,,,,
877903200,97.13,97.21,94.83,95.64,,,,,,
878508000,95.97,96.17,94.82,95.17,,,,,,
879112800,95.7,96.39,94.92,96.1,,,,,,
879717600,96.51,97.05,95.99,96.57,,,,,,
880322400,96.48,97.99,96.41,97.79,,,,,,
880927200,98.29,99.03,97.91,98.88,,,,,,
881532000,99.12,99.4,98.05,98.73,,,,,,
882136800,98.82,99.22,97.81,98.44,,,,,,
882741600,98.88,98.92,98.48,98.51,,,,,,
883346400,98.44,100.14,98.39,100.1,,,,,,
883951200,100.53,101.53,100.47,100.93,,,,,,
884556000,100.72,101.1,100.38,100.92,,,,,,
885160800,101.02,101.32,98.26,98.44,,,,,,
885765600,98.62,100.88,98.52,100.79,,,,,,
886370400,100.78,101.04,98.51,99.51,,,,,,
886975200,99.85,100.37,99.49,100.12,,,,,,
887580000,100.16,100.63,99.88,100.32,,,,,,
888184800,100.28,100.35,99.15,99.82,,,,,,
888789600,99.4,100.93,99.3,100.72,,,,,,
889394400,100.52,100.9,99.63,99.87,,,,,,
889999200,100.16,100.85,99.73,100.57,,,,,,
890604000,100.49,100.56,99.76,100.31,,,,,,
891208800,100.82,102.11,100.74,101.8,,,,,,
891810000,101.51,101.63,99.88,100.35,,,,,,
892414800,100.42,100.58,99.23,99.92,,,,,,
893019600,100.08,100.08,99.11,99.38,,,,,,
893624400,99.38,100.01,99,99.22,,,,,,
894229200,99.46,99.54,98.61,99.05,,,,,,
894834000,99.1,100.08,99.07,99.92,,,,,,
895438800,100.23,100.38,98.83,99.08,,,,,,
896043600,99.68,100.66,99.33,100.45,,,,,,
896648400,100.43,100.48,99.43,100.14,,,,,,
897253200,100.25,102.03,100.19,101.89,,,,,,
897858000,102.41,102.44,99.63,100.12,,,,,,
898462800,100.74,101.82,100.46,101.55,,,,,,
899067600,101.49,102.14,100.85,101.59,,,,,,
899672400,101.56,102.61,101.37,102.09,,,,,,
900277200,101.93,102.03,100.54,100.58,,,,,,
900882000,100.51,101.35,100.24,100.7,,,,,,
901486800,100.75,101.34,100.24,101.2,,,,,,
902091600,101.63,101.74,100.73,101.49,,,,,,
902696400,101.62,102.58,101.11,102.42,,,,,,
903301200,102.35,102.45,101.61,102.18,,,,,,
903906000,102.25,102.71,100.11,100.13,,,,,,
904510800,100.66,100.71,97.68,98.2,,,,,,
905115600,97.76,99.18,95.44,96.5,,,,,,
905720400,96.98,97.27,95.92,96.64,,,,,,
906325200,96.27,97.25,95.41,96.38,,,,,,
906930000,96.5,96.61,94.55,95.37,,,,,,
907534800,95.09,95.24,91.38,93.1,,,,,,
908139600,93.67,93.73,91.65,92.22,,,,,,
908744400,92.22,93.88,92.12,93.17,,,,,,
909352800,93.8,94.47,93.34,93.73,,,,,,
909957600,93.49,94.85,93.31,94.82,,,,,,
910562400,95.06,96.46,94.96,95.74,,,,,,
911167200,95,95.86,94.62,95.81,,,,,,
911772000,96.55,96.92,96.15,96.83,,,,,,
912376800,96.42,96.43,94.45,94.91,,,,,,
912981600,95.16,95.32,93.43,93.51,,,,,,
913586400,93.6,94.61,93.29,94.04,,,,,,
914191200,94.05,94.94,94.04,94.89,,,,,,
914796000,94.89,94.93,94,94.17,,,,,,
915400800,93.8,94.85,93.05,94.37,,,,,,
916005600,94.45,95.33,93.48,94.87,,,,,,
916610400,94.62,95,94.35,94.64,,,,,,
917215200,94.73,96.24,94.5,96.1,,,,,,
917820000,95.9,96.48,95.38,96.27,,,,,,
918424800,96.18,96.87,95.89,96.26,,,,,,
919029600,96.3,98.39,96.21,98.3,,,,,,
