Datetime,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2023-06-04T00:00:00Z,85524.62561181,363359.74967756,1229429.03386561,2330794.29024926,4904767.42903033,4955730.21881045,3739327.64283864,1784106.8048873
2023-06-03T00:00:00Z,85836.00845156,363964.99160145,1229837.77692373,2334171.56376829,4902369.47308391,4955858.43400338,3735975.30547415,1784101.24166449
2023-06-02T00:00:00Z,85736.55543638,363878.88355768,1229983.58176919,2333447.57620465,4899888.67724654,4953258.38504152,3741015.44748419,1784093.18823081
2023-06-01T00:00:00Z,85637.58737492,364024.76131694,1229844.26758565,2333229.54273543,4900071.85178675,4956738.43281795,3736665.3742362,1784065.47711712
2023-05-31T00:00:00Z,85574.48258177,363990.1549564,1229627.99510107,2332656.27537213,4901905.38897698,4945171.87187486,3746448.20717161,1784077.91893614
2023-05-30T00:00:00Z,85498.99665244,364117.09375425,1229365.65966042,2331297.18478207,4902078.14941657,4949796.04097488,3753614.79492541,1772803.12480492
2023-05-29T00:00:00Z,85441.76605986,363895.78765572,1228731.84306117,2331705.08599917,4900944.58313927,4952740.72607644,3751397.35453044,1772751.39844889
2023-05-28T00:00:00Z,85422.32689472,363917.0842866,1229105.86424532,2331978.90934671,4902062.90770816,4949748.33592454,3751567.94285945,1772792.67370546
2023-05-27T00:00:00Z,85639.86176664,363811.53884853,1229078.39123371,2332022.78668269,4902633.20191738,4946496.12355398,3753087.29750534,1772826.84346269
2023-05-26T00:00:00Z,85500.13966097,363658.31848617,1228706.81656485,2331216.65578614,4903502.01320547,4949546.40339556,3749732.75327072,1772826.69460108
2023-05-25T00:00:00Z,85170.49419458,363467.03104111,1228414.20381936,2331111.36467063,4906999.27511372,4951739.18347957,3742679.63158402,1774152.36106797
2023-05-24T00:00:00Z,84894.96133326,363415.92915445,1228382.86020871,2330449.35806614,4906529.42542478,4947345.30247787,3778966.25975457,1742805.69855118
2023-05-23T00:00:00Z,84741.57894927,363889.15120523,1227937.89957409,2329190.28423601,4904923.46928165,4952738.99746486,3775628.78412361,1742858.38013624
2023-05-22T00:00:00Z,84642.7199021,363857.83162552,1227969.71806939,2331104.21861233,4905100.09025,4947977.86263569,3747419.76084982,1772873.84302611
2023-05-21T00:00:00Z,84493.93818782,363928.51544765,1227859.94307223,2331410.52930934,4906048.0667222,4946190.27927889,3713814.78090084,1806299.99205199
2023-05-20T00:00:00Z,84561.55525957,363958.71176927,1227738.75938717,2329543.19865453,4907208.61121534,4945769.00132092,3714037.38861098,1806285.06875318
2023-05-19T00:00:00Z,84457.31339253,363906.48117576,1227814.42945932,2328701.03982956,4906369.47313461,4947067.16297737,3713688.53127326,1806279.11372855
2023-05-18T00:00:00Z,84259.2780525,363595.32128487,1227369.24833401,2328257.50839426,4910739.42918812,4942040.33335439,3724787.26999307,1796297.65636974
2023-05-17T00:00:00Z,84120.04873063,363301.00442156,1226941.45849454,2326695.74457169,4911094.6832822,4930763.22608551,3726871.6019074,1806677.02747743
2023-05-16T00:00:00Z,83852.06366283,363741.47687925,1227347.66966719,2327526.78955062,4912584.43814175,4933658.024584,3720198.02574058,1806556.30674474
2023-05-15T00:00:00Z,83577.85627356,363348.36459347,1227201.86097862,2325374.77376157,4914171.2410589,4936490.64756989,3717805.83274109,1806537.96799386
2023-05-14T00:00:00Z,83478.93767847,362820.56885551,1226343.67486207,2323909.28741464,4913936.8144668,4939430.48511053,3717136.61949108,1806533.40709186
2023-05-13T00:00:00Z,83578.62766491,363055.75408004,1226832.90546965,2326210.98043344,4911583.31495186,4937582.19472737,3717200.07372683,1806458.44391686
2023-05-12T00:00:00Z,83326.86384936,362730.73310493,1226473.26960526,2326495.8694003,4910080.64521205,4937612.07037584,3718377.15291715,1806499.44050607
2023-05-11T00:00:00Z,83078.70520628,362564.96397539,1225488.76833766,2324348.75168654,4914949.90459243,4925097.8447777,3726215.0406836,1808970.81571136
2023-05-10T00:00:00Z,82929.25557507,361951.00010518,1224450.72304764,2323708.70110749,4913952.59514262,4921052.82246712,3722800.70028674,1818925.2472391
2023-05-09T00:00:00Z,82646.19503796,361179.06311132,1223538.88824928,2321045.43414673,4911896.85264104,4920048.38054325,3728494.53040244,1819859.20083894
2023-05-08T00:00:00Z,82352.928752,360519.71000781,1222564.80094172,2321334.19867206,4907906.47566658,4919521.50697797,3729689.11413514,1823876.05981768
2023-05-07T00:00:00Z,81982.89251132,359507.3353837,1220847.35584325,2317579.27521133,4899960.69277725,4923297.19716815,3728852.28021892,1834881.51585704
2023-05-06T00:00:00Z,81555.33313593,358709.98355534,1219783.49354939,2316218.29316967,4899109.52058189,4908019.18209065,3725071.01594659,1857572.9729415
2023-05-05T00:00:00Z,81144.57299273,358026.34037074,1218730.36507771,2318607.08773197,4897791.18175235,4908187.09451074,3723015.64354491,1859606.25898981
2023-05-04T00:00:00Z,80720.49751963,357336.44323947,1218175.92893124,2324422.052998,4896554.82947309,4905429.75371948,3722125.22378247,1859600.06530758
2023-05-03T00:00:00Z,80573.94042162,357246.12881748,1218032.89367868,2324436.57713671,4897880.17117307,4909227.51365082,3734061.37183208,1841993.6982605
2023-05-02T00:00:00Z,80327.83838338,356667.63328369,1217302.35295834,2325013.12699926,4896321.75577582,4906422.76202137,3770027.98739943,1810487.58814967
2023-05-01T00:00:00Z,80013.09349347,355946.1582977,1216259.50306295,2323504.37579545,4907058.63532806,4909904.22016019,3758578.98012722,1810499.82870592
2023-04-30T00:00:00Z,79878.08889652,355881.80912415,1216257.27973299,2323066.31486292,4905319.20365461,4908985.43174817,3760706.50644001,1810532.66051159
2023-04-29T00:00:00Z,79638.95414726,355480.89477773,1215772.92052126,2323019.84568013,4906056.7613643,4910068.91341049,3759116.38634931,1810547.61872048
2023-04-28T00:00:00Z,79396.84699852,355318.24630487,1215764.10014405,2322366.33666825,4906521.97477844,4911337.03879191,3757632.67265331,1810508.82863161
2023-04-27T00:00:00Z,79190.01380753,354782.09904846,1215498.13120173,2322500.37666449,4906121.38790609,4911452.94705988,3757738.72710862,1810643.61217416
2023-04-26T00:00:00Z,78971.97520868,354509.46147991,1215327.05053407,2322103.96558417,4907364.38589523,4912393.90181151,3755727.71533512,1810716.33912227
2023-04-25T00:00:00Z,78734.04600921,353999.16069629,1214640.28056814,2320740.19394992,4916573.6129481,4913480.24447362,3746701.48857517,1811433.26775051
2023-04-24T00:00:00Z,78614.81278703,353769.55959267,1214035.83234981,2318839.39209877,4929643.51782487,4913311.04032872,3746768.7203272,1800538.16966189
2023-04-23T00:00:00Z,78816.17516886,354456.4845761,1213624.97987199,2317292.16466543,4930296.2827204,4912072.69290728,3747584.72249934,1800496.29256156
2023-04-22T00:00:00Z,78746.95856311,354173.11004595,1213223.09752761,2317728.23016789,4927656.11597398,4912624.35713763,3749041.03681496,1800528.13873983
2023-04-21T00:00:00Z,78689.8590898,353992.75202938,1212980.8420937,2318200.56646605,4926711.73759708,4914073.89526014,3757922.88059176,1790217.26184305
2023-04-20T00:00:00Z,78607.43142423,353816.12352278,1212958.41999553,2318027.36629585,4928071.78579077,4912869.29099962,3757299.59038482,1790233.53655736
2023-04-19T00:00:00Z,78509.86228362,353279.04563047,1212691.84927212,2316559.57379077,4928586.26150299,4922112.74988858,3759056.35310551,1780256.5994969
2023-04-18T00:00:00Z,78431.86501187,352912.36987217,1212411.28829324,2316391.73081758,4926358.19618204,4923650.55836336,3759773.17708923,1780254.35934147
2023-04-17T00:00:00Z,78608.88676345,352686.93189657,1211856.33222581,2316309.63495232,4927672.10191783,4915698.01232281,3762647.47934289,1783666.66554928
2023-04-16T00:00:00Z,78767.09915753,352514.44788545,1211568.30522977,2314742.19388327,4929635.92012279,4898444.49184598,3785184.35608579,1777320.48076038
2023-04-15T00:00:00Z,78803.01318235,352185.84647026,1210930.28715309,2314257.72894334,4927296.96809421,4900762.83459566,3785836.18183612,1777329.43469593
2023-04-14T00:00:00Z,79142.49931573,352348.73272658,1210848.01675664,2314314.65983443,4926722.48159278,4898774.38743472,3786951.70718465,1777312.31012543
2023-04-13T00:00:00Z,79192.08787725,352325.80982475,1210868.55034808,2314207.14093538,4926124.44472971,4897699.70570536,3769067.38887578,1796054.66667465
2023-04-12T00:00:00Z,79401.81771558,352250.63402317,1210617.94130647,2313492.55426285,4925808.19518969,4907928.55300497,3746840.48234682,1808312.11712141
2023-04-11T00:00:00Z,80011.84761243,352106.46997353,1210468.11278226,2314922.86484666,4933852.35669849,4912131.95320083,3736542.18340076,1803616.506456
2023-04-10T00:00:00Z,80118.98976497,352860.26186185,1210670.07785089,2314866.69811219,4933057.10894028,4940348.44434233,3730605.70148937,1780162.51260908
2023-04-09T00:00:00Z,80214.84111296,353076.52695657,1210457.95987882,2316178.90991751,4929720.19338142,4948722.1195845,3723400.44600278,1780150.0481364
2023-04-08T00:00:00Z,80644.17712636,353323.87731335,1210160.0449656,2315427.15781574,4927465.98963326,4950636.99161955,3723200.2583607,1780150.0481364
2023-04-07T00:00:00Z,80441.60389615,353282.5512916,1209962.21882736,2314148.70019318,4927173.29649122,4951758.48867455,3723193.30228805,1780129.63330885
2023-04-06T00:00:00Z,80235.34384112,352969.06678001,1209412.45108743,2313894.1555907,4927318.55794704,4948518.69610214,3726818.26382277,1780035.75979975
2023-04-05T00:00:00Z,80191.6892957,353055.68385444,1209008.17578314,2312825.16802758,4926320.61381049,4956684.50382494,3732306.75390952,1767809.70646515
2023-04-04T00:00:00Z,79994.02186495,352658.45013952,1208353.37004331,2311598.86844528,4934215.61957883,4963324.56770644,3737240.95538212,1749947.69181051
2023-04-03T00:00:00Z,79966.81510219,352265.73925865,1207849.91382822,2310686.00985513,4935341.96274207,4957794.76489727,3742478.72831508,1749937.11097235
2023-04-02T00:00:00Z,79969.48201604,351763.91027331,1207303.82143144,2309664.65987592,4934760.23565613,4958075.06380757,3744008.19632211,1749956.92558844
2023-04-01T00:00:00Z,80092.3792325,352131.34921831,1207067.31320739,2309115.63873598,4930929.75031944,4960899.29856559,3744398.79613982,1749936.51955193
2023-03-31T00:00:00Z,80142.23596776,351935.93770104,1206749.54073692,2308847.50313633,4933079.6864785,4955094.97869647,3747873.76312095,1749972.39913299
2023-03-30T00:00:00Z,80138.46565484,351306.25958033,1205860.57978995,2308498.43076077,4931079.21922849,4949338.60075127,3756609.69883331,1749983.540372
2023-03-29T00:00:00Z,80119.24122392,351228.77309298,1205709.48214329,2309551.70074815,4927706.79420154,4953308.23709068,3734253.33123131,1769968.48523909
2023-03-28T00:00:00Z,80044.21285236,350854.53477763,1205096.90342066,2309450.2848675,4929637.17231228,4949256.16479278,3736672.56498512,1769915.45696263
2023-03-27T00:00:00Z,79942.71780593,351064.08707171,1204111.12782602,2307455.50219726,4930446.21717276,4956662.41587207,3730454.14283929,1769953.58418592
2023-03-26T00:00:00Z,80284.41487732,350717.65232317,1202620.82083694,2305655.59730915,4930739.07982714,4963069.37277661,3721189.81882612,1774888.03819451
2023-03-25T00:00:00Z,80407.32633996,350810.61032044,1201860.92985832,2305648.35827927,4927593.15794344,4965394.70609984,3721692.86143418,1774856.84469551
2023-03-24T00:00:00Z,80396.83426703,350947.11201556,1201915.36241903,2306142.38866606,4923712.73425808,4970546.43440846,3733946.26463353,1759751.41430321
2023-03-23T00:00:00Z,80046.7952328,350046.9067622,1200237.41444236,2302583.95218379,4921488.699425,4962993.26056169,3749197.60205991,1759751.41430321
2023-03-22T00:00:00Z,79825.07443746,349780.89915478,1198809.19279789,2301479.3107009,4922425.21897147,4975210.62784029,3737920.55676496,1759751.41430321
2023-03-21T00:00:00Z,79719.34513393,350611.2258424,1199290.62767227,2307035.44924285,4928807.37567071,4965084.21144501,3721662.66337758,1771997.64658621
2023-03-20T00:00:00Z,79617.63748112,350227.00370945,1198618.72782885,2305225.09577583,4927400.59868485,4963479.0934774,3726736.49142725,1771997.64658621
2023-03-19T00:00:00Z,79711.92639078,350230.3959159,1198237.02735688,2304919.21465399,4924062.28663828,4962748.89018093,3737640.32006399,1764789.73377021
2023-03-18T00:00:00Z,79602.84411613,350319.15930085,1197559.81139672,2304421.14838889,4922377.76831241,4960129.10688662,3728762.56842613,1778242.38814321
2023-03-17T00:00:00Z,79553.29344244,350246.66589122,1198111.86067319,2306952.04689752,4917244.46592977,4959782.17869223,3726820.39444338,1781691.38900121
2023-03-16T00:00:00Z,79472.13097676,350495.15430994,1197890.72671225,2305778.73918425,4919560.04790288,4960593.06480864,3731742.95819614,1773950.7228801
2023-03-15T00:00:00Z,79235.86552975,349980.84741288,1197279.65554292,2304579.02833381,4919694.60019993,4982263.9047315,3740677.20105199,1744934.94216818
2023-03-14T00:00:00Z,79047.09122624,349791.00878286,1197927.49437178,2305950.18522445,4913510.89058992,4984954.94601754,3741610.73658999,1744934.94216818
2023-03-13T00:00:00Z,79049.25404384,350706.78637466,1199612.61450795,2311691.0212309,4903075.81926196,4980847.43637338,3746896.92101009,1744934.94216818
2023-03-12T00:00:00Z,78969.73835538,350417.65209703,1199880.55612284,2313483.99396227,4901983.46153492,4972586.67047617,3764701.81454225,1733809.6578801
2023-03-11T00:00:00Z,79117.40918709,350193.81781033,1198318.46795453,2310759.18917022,4901119.81036301,4972204.59998856,3769304.34261712,1733809.6578801
2023-03-10T00:00:00Z,78935.31302961,349695.01807984,1195507.66345534,2304320.07358468,4900172.07535244,4979884.24077345,3771472.0028155,1733809.6578801
2023-03-09T00:00:00Z,78643.35923392,349061.45196762,1193972.3980669,2301667.49580661,4901751.36855048,4978123.89186035,3775916.42160498,1733809.6578801
2023-03-08T00:00:00Z,78352.54556883,348769.09114328,1193486.64354957,2301285.91495658,4899245.35802158,4988888.86111542,3768264.2227356,1733809.6578801
2023-03-07T00:00:00Z,78234.03295622,348736.34016467,1193353.96607127,2301989.45923334,4899527.94521528,4984716.80988222,3757780.68101334,1746931.81043462
2023-03-06T00:00:00Z,78108.1234456,349013.33123195,1194605.58627251,2301869.33196164,4900166.86493259,4973436.90092411,3755963.44813252,1757076.20807004
2023-03-05T00:00:00Z,77935.18209001,348404.7254641,1193103.14175985,2302512.36479452,4903190.9607445,4975741.45614505,3751450.75590289,1757076.20807004
2023-03-04T00:00:00Z,78237.99212733,349025.30507445,1192698.6250407,2302339.6861083,4919215.97910205,4974612.65202002,3735239.59742807,1757076.20807004
2023-03-03T00:00:00Z,78001.03239027,348614.92715731,1192194.5219584,2301091.79754869,4918614.67081818,4975831.83222239,3736057.41535669,1757089.84751903
2023-03-02T00:00:00Z,77941.02135816,348014.65878733,1191323.15265978,2299497.4350956,4921145.99147387,4973971.35150973,3737462.58656746,1757089.84751903
2023-03-01T00:00:00Z,77680.19625672,347323.00991845,1190882.03859683,2298393.03331797,4925701.39792699,4968298.79311072,3740177.72832425,1757089.84751903
2023-02-28T00:00:00Z,77423.55708365,346802.26793891,1190851.21589738,2298487.88533207,4931594.958336,4969665.62633048,3732568.18653344,1757089.84751903
2023-02-27T00:00:00Z,77161.098663,346176.60791603,1190037.33613691,2297304.42952136,4938651.23786996,4964530.7967367,3731257.28741097,1758508.50071603
2023-02-26T00:00:00Z,77257.10656256,345890.39545939,1189379.50007227,2299185.93403933,4939503.69447505,4960675.09563968,3734470.20597465,1756390.36274803
2023-02-25T00:00:00Z,77249.53533636,346195.68149945,1189319.72012197,2299812.31647542,4938645.91638842,4958588.33016524,3735500.43223607,1756390.36274803
2023-02-24T00:00:00Z,76930.37202469,345756.08046421,1189454.72599776,2300222.47677294,4934356.73189631,4958329.78682766,3739593.00823936,1756390.36274803
2023-02-23T00:00:00Z,76756.75199567,345241.49646877,1189329.28636178,2301151.79287671,4937545.1894868,4960721.51684266,3733133.39131752,1756310.36962105
2023-02-22T00:00:00Z,77082.03795845,345326.81273603,1188942.79430288,2300491.84281183,4937450.87502156,4960198.26308752,3733318.04943164,1756310.36962105
2023-02-21T00:00:00Z,77189.70874765,345217.98519956,1188525.85752576,2298094.2850273,4942391.62653403,4954972.71559899,3735543.49671662,1756310.36962105
2023-02-20T00:00:00Z,77893.16091602,345403.89667925,1188990.85018413,2296909.97246949,4945408.21357507,4948389.02801383,3737896.80351212,1756310.36962105
2023-02-19T00:00:00Z,78031.71317663,345432.13659462,1188727.7764452,2296619.88243241,4944837.14208624,4952957.58336213,3733366.94125268,1756310.36962105
2023-02-18T00:00:00Z,79048.41411276,345532.28152269,1188600.68251769,2295573.13193526,4943809.03742237,4953044.53694916,3733352.59088998,1756310.36962105
2023-02-17T00:00:00Z,79276.13697553,347038.950463,1188376.61988245,2294531.28754848,4943153.49488533,4954771.47743538,3730762.70815974,1756310.36962105
2023-02-16T00:00:00Z,79302.38313925,347469.28089695,1187888.28864657,2294215.44853704,4942530.05691934,4950863.34543079,3734610.62177997,1756310.36962105
2023-02-15T00:00:00Z,79389.49445678,347960.85271594,1188876.96440703,2298245.76712544,4943685.86462389,4937147.86611223,3740453.8659086,1756310.36962105
2023-02-14T00:00:00Z,79291.38036964,348018.97825005,1189315.67944027,2298381.18485087,4947629.85715628,4934634.93674659,3737469.90853621,1756310.36962105
2023-02-13T00:00:00Z,79062.20612948,347570.33367344,1187745.29247138,2297984.01188727,4945254.28357492,4947077.66547607,3732306.63930579,1753089.36245261
2023-02-12T00:00:00Z,79062.51144331,347158.23884114,1187712.76782499,2297596.02501585,4945013.85133252,4940016.78001663,3739465.25804391,1753089.36245261
2023-02-11T00:00:00Z,78887.42512071,346878.35304888,1187445.62178198,2296121.00336093,4947417.242346,4935387.41011456,3742875.87674529,1753089.36245261
2023-02-10T00:00:00Z,78675.27576449,346532.36248116,1187386.63720309,2295762.32178853,4941361.18003986,4942018.13650217,3741431.13403544,1754010.24715622
2023-02-09T00:00:00Z,78337.27803518,346636.71227734,1187146.24121957,2296301.20513761,4942510.17251359,4934686.86164159,3746629.82698986,1754010.24715622
2023-02-08T00:00:00Z,78095.70586306,346629.07166592,1186422.04808041,2295668.67755228,4941462.18130223,4937545.67825174,3745412.4350991,1754010.24715622
2023-02-07T00:00:00Z,77904.00442045,346499.25160057,1185866.74573388,2294677.73336881,4943401.24222106,4936704.90668553,3745319.41378444,1754010.24715622
2023-02-06T00:00:00Z,77682.17594482,345720.92380036,1184880.11804083,2291175.25614894,4950059.19423586,4944743.44618322,3735224.68346071,1754010.24715622
2023-02-05T00:00:00Z,77600.39148717,345535.10666572,1184620.93024107,2289504.24883329,4949222.01714909,4944554.01051811,3725225.79149276,1766308.54858375
2023-02-04T00:00:00Z,77522.00374738,345192.23386061,1184316.42704588,2289465.9732863,4946161.18499634,4948041.27281317,3724613.40063753,1766308.54858375
2023-02-03T00:00:00Z,77499.3078028,345144.22631978,1184230.8674823,2289479.86910766,4945248.35748452,4952049.62673453,3722580.38025475,1764538.40978462
2023-02-02T00:00:00Z,77320.21334464,345194.57658618,1184230.8479481,2289867.53418558,4950335.45877129,4956320.58012025,3724430.47565783,1752240.10835709
2023-02-01T00:00:00Z,77214.87097517,345073.57824503,1184476.13540065,2291880.92623966,4952173.23963694,4952978.45070086,3722996.23541556,1752240.10835709
2023-01-31T00:00:00Z,77281.32923569,345264.48216338,1184532.79920461,2292893.42797828,4948046.08688946,4955071.18331077,3726847.88098199,1748240.10520678
2023-01-30T00:00:00Z,77115.86893669,344687.7407614,1184273.17918501,2293842.37036483,4944512.28265976,4955720.81980008,3708372.87150662,1768933.41175657
2023-01-29T00:00:00Z,77160.14702376,344993.82585638,1184287.92870495,2293150.92981866,4944626.55770897,4955037.69476564,3703330.68417957,1774008.27691303
2023-01-28T00:00:00Z,77077.37194206,344747.43743711,1184240.39110941,2293271.45496573,4943502.96026231,4961437.03853641,3697700.78678655,1773612.35393138
2023-01-27T00:00:00Z,76967.21062934,344577.46463754,1184147.77956493,2294984.74757216,4941816.86194572,4959006.1769008,3699427.19978909,1773612.35393138
2023-01-26T00:00:00Z,76784.78887683,344242.63517348,1183532.02333268,2295493.43425486,4941339.65158102,4956715.20838239,3699687.10608138,1775782.44728832
2023-01-25T00:00:00Z,76710.2039906,344153.342758,1183393.15493683,2296839.7558205,4943004.19296716,4948584.01948833,3721558.95349619,1758364.92151335
2023-01-24T00:00:00Z,76632.24549995,343918.01575029,1183241.51188732,2296453.28345081,4943296.64299413,4945283.43886606,3732332.31553673,1750357.34098567
2023-01-23T00:00:00Z,76612.6741379,343668.52296919,1183059.32130925,2296862.23033092,4943086.16367526,4943642.75508163,3723117.98049639,1760658.89697042
2023-01-22T00:00:00Z,76613.03927856,343625.48196909,1183114.92245784,2300448.69819316,4938254.39586578,4940180.59032152,3712737.93765988,1774745.97922513
2023-01-21T00:00:00Z,76658.14487144,344477.89238589,1183276.70249946,2299490.33006035,4936524.35305609,4939907.46163619,3724038.48312836,1764403.92733318
2023-01-20T00:00:00Z,76498.80079319,344173.14738947,1183527.18392393,2302766.47280168,4935354.49125515,4942199.95822085,3731251.79847527,1752142.94211142
2023-01-19T00:00:00Z,76273.39606233,343647.67452041,1182796.66252657,2299582.77715001,4937762.88985876,4959287.26113959,3712896.19153615,1754842.94217714
2023-01-18T00:00:00Z,76163.70481119,344111.08101309,1182302.47158804,2298491.44481445,4936667.52769635,4956115.04445784,3717489.32841286,1754842.94217714
2023-01-17T00:00:00Z,76102.75057724,345139.88708398,1182576.17682799,2301552.16140471,4934489.0346678,4951900.01994227,3710943.28914742,1762605.22531955
2023-01-16T00:00:00Z,76210.38471557,345414.60030104,1182566.0343089,2302571.86322809,4931215.07968568,4946114.279033,3713226.23472966,1767015.06896902
2023-01-15T00:00:00Z,76347.21131277,345564.19084175,1183265.50727135,2305565.22150908,4936264.46573854,4937395.85174449,3712043.53023496,1766968.81631802
2023-01-14T00:00:00Z,76131.68018502,345585.38781792,1182845.26150693,2305725.95978841,4933046.76732059,4945349.89321922,3706843.17496065,1766867.92017222
2023-01-13T00:00:00Z,76078.00946848,345654.72886121,1184177.59592477,2308599.64477974,4931448.23615628,4938159.13845838,3710918.99623688,1766290.94508522
2023-01-12T00:00:00Z,76165.91671881,345380.6016205,1184100.77903339,2309434.48876506,4931890.86632737,4947874.44114258,3704812.11029918,1760674.34106407
2023-01-11T00:00:00Z,76206.62832449,346102.36358256,1184670.4432985,2309802.82704705,4929085.22105803,4939617.84294164,3699196.39545786,1774708.07326083
2023-01-10T00:00:00Z,76249.57082985,345980.67565906,1183255.04612243,2308850.68874513,4932342.44118291,4938832.19325654,3698070.75601001,1774889.67316503
2023-01-09T00:00:00Z,76628.9044122,346693.75827334,1182747.52622729,2307777.56063784,4931273.68157025,4942639.51153692,3693513.02311703,1776140.82919609
2023-01-08T00:00:00Z,76747.68668335,346438.24016449,1181961.68461982,2305114.0613835,4930813.78192914,4941170.47706449,3696568.2981168,1777650.56500937
2023-01-07T00:00:00Z,76615.38039097,346212.00032315,1182484.70243611,2304995.61592053,4928011.63393235,4944345.86760548,3695228.7672965,1777614.57706587
2023-01-06T00:00:00Z,76461.48375824,345781.53892598,1181732.59420096,2305740.07025415,4926451.82366489,4943785.57065449,3696876.80262245,1777716.1608898
2023-01-05T00:00:00Z,76480.50854809,345173.50755427,1180579.83866125,2303747.59948514,4931802.40458996,4946102.77857286,3683913.75171586,1785620.65584353
2023-01-04T00:00:00Z,76534.56798978,344992.9027647,1179917.16534868,2302919.66489657,4930286.12341302,4959107.44238684,3687602.98669921,1771078.94147216
2023-01-03T00:00:00Z,76561.62004439,345329.66137614,1179886.15684979,2302014.97037488,4925871.70817757,4971263.34789533,3693499.61895816,1757118.9612947
2023-01-02T00:00:00Z,76744.83901924,344947.74287821,1179080.09990547,2300441.00554922,4923946.47562391,4976470.82640503,3692074.64423518,1756877.9113547
2023-01-01T00:00:00Z,76808.14817468,344747.12367578,1178522.74245305,2300314.00194122,4927267.30922596,4970526.68916437,3704646.24903,1746776.2813059
2022-12-31T00:00:00Z,76751.08778229,344498.87258081,1179021.12303473,2299817.23321296,4927098.48974878,4975464.68436384,3699208.02292612,1746780.28132143
2022-12-30T00:00:00Z,76726.9472951,344166.54892315,1178896.39184655,2300214.28185704,4926876.53554854,4970539.9233855,3703944.80853165,1746299.35758343
2022-12-29T00:00:00Z,76829.74772485,344227.75296452,1179312.66052721,2301636.30198103,4925620.47092359,4958314.10033961,3695379.24659517,1765357.01391498
2022-12-28T00:00:00Z,76726.04832674,344272.30383106,1178157.39448526,2301439.33803531,4924912.70975291,4953253.72696196,3698216.03793425,1768818.48564347
2022-12-27T00:00:00Z,76671.04387036,343962.68190672,1177958.65742117,2300675.95100961,4931811.25477677,4967018.58971293,3688110.62078858,1758537.24548482
2022-12-26T00:00:00Z,76623.14560065,343363.43813178,1178354.9785686,2300009.64501264,4932083.92712259,4968830.25283031,3696412.43677645,1748349.47092794
2022-12-25T00:00:00Z,76672.16002819,343058.94488746,1177752.31573989,2298901.61707429,4930394.28954983,4971105.39245052,3696966.85421015,1748369.47103063
2022-12-24T00:00:00Z,76734.13560089,343038.38700483,1177409.86102951,2298443.22828384,4930939.234636,4969391.00234751,3698006.47497785,1748377.47109053
2022-12-23T00:00:00Z,76497.66745852,342545.6725373,1177111.61277469,2298075.82801144,4928290.45093867,4973038.59238016,3697841.56864449,1748382.15222569
2022-12-22T00:00:00Z,76255.89149919,341959.60000832,1176511.54767722,2297111.87430437,4931020.54683105,4962308.96889711,3706668.8629858,1749121.2527679
2022-12-21T00:00:00Z,76162.74091671,341307.84230784,1175554.06695044,2295096.82294281,4930367.8192012,4965066.77572025,3707219.03810868,1749339.68882303
2022-12-20T00:00:00Z,76166.94935878,340992.65068491,1174554.21946645,2292238.79934638,4932035.14778674,4956175.37561965,3704883.18715658,1762174.71555147
2022-12-19T00:00:00Z,76150.30173451,340668.07536483,1173337.17500908,2289669.53345394,4928366.72324569,4961820.76931733,3695114.70715359,1773218.75969199
2022-12-18T00:00:00Z,76203.34788143,340104.50810233,1172408.07424485,2287520.33087367,4932750.15358172,4956437.33931899,3689600.14545991,1782472.14550806
2022-12-17T00:00:00Z,76322.53978759,339380.28210707,1170714.65262344,2286017.69549606,4929674.0989052,4957086.17695445,3694315.51761215,1783078.831485
2022-12-16T00:00:00Z,76306.05155223,339501.88190211,1168929.22988788,2282577.43306983,4924642.74694661,4968795.01290274,3705626.12395242,1769348.81475714
2022-12-15T00:00:00Z,75998.73804659,338566.83710014,1166392.43415783,2277157.8822215,4917488.8523231,4978675.83420189,3709985.40211125,1770648.81480866
2022-12-14T00:00:00Z,75858.16660552,338060.25569919,1164419.06348887,2273789.82278086,4916788.02158611,4973286.32697447,3733963.48509934,1757880.9027366
2022-12-13T00:00:00Z,75903.0921062,338025.53565908,1163600.16913102,2272709.11316822,4910498.72725033,4979508.88132352,3724992.99284483,1767882.53348776
2022-12-12T00:00:00Z,75898.98028263,337452.27124531,1159600.07469237,2265524.44236305,4894992.33112415,4999577.6901105,3741860.32107505,1757183.6840779
2022-12-11T00:00:00Z,75978.32048505,337124.82098467,1157562.40821844,2262147.12516295,4889762.41892837,5008249.55074325,3743187.71637033,1757183.6840779
2022-12-10T00:00:00Z,75909.60014586,336951.16598657,1156654.38374113,2261705.13265631,4887456.74586884,5013062.51968025,3741354.0628141,1757183.6840779
2022-12-09T00:00:00Z,76135.97343744,336927.23626734,1155543.21745781,2260218.09848024,4887724.9235203,5013054.93603528,3742526.72569465,1757183.6840779
2022-12-08T00:00:00Z,76043.26557699,336594.11752454,1154316.21944612,2259268.80308096,4885115.52631419,5008404.83973555,3751438.33921471,1757183.6840779
2022-12-07T00:00:00Z,75988.96545409,336393.67785195,1153670.11551136,2257172.5693742,4883639.44391943,5022210.34860667,3741062.24017536,1757183.6840779
