Datetime,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2024-03-07T00:00:00Z,273186.13180794,762513.23881444,1086843.5792537,1463122.3890862,997671.67908265,1687200.54022711,1356566.0277833,1025145.5500836,2170898.90832087,2611305.18529281,2096484.85282402,956551.48471504,3160325.22767928
2024-03-06T00:00:00Z,412222.79959237,614684.21127171,1059823.94882225,1452180.3456849,1003529.23082256,1691358.67288552,1386020.84929843,1022592.07393324,2183848.42766198,2607524.11010507,2096685.84062025,956511.79864899,3159707.48562369
2024-03-05T00:00:00Z,336339.14162327,723274.48389951,872244.20646184,1470214.68321369,998667.08919242,1845703.21073891,1353154.87116328,1026671.29156519,2184386.04068924,2613835.49640684,2105192.41490743,956655.5484566,3159476.31665274
2024-03-04T00:00:00Z,274279.101683,733941.85893484,821154.21341187,1522034.70022277,989654.52515544,1881762.76000454,1356642.12291896,1032550.7783943,2192596.64379883,2618456.6024634,2104890.93619704,956784.30654592,3160022.49524005
2024-03-03T00:00:00Z,106207.50319182,857428.86228828,816959.45084611,1545955.314803,991788.6591537,1902201.76428543,1346534.13771802,1031269.6465732,2234038.35068615,2590363.36754471,2104353.84344507,958179.93603911,3158683.95839636
2024-03-02T00:00:00Z,99883.03020773,853339.18019032,831844.2443394,1559936.94366533,970105.0382008,1900265.78545317,1348277.59286198,1032922.74076439,2236638.34548448,2592173.62165492,2101053.08811003,960375.70027939,3156180.73375902
2024-03-01T00:00:00Z,255413.79081834,694868.16457822,842201.49423774,1549886.69029988,970840.43576601,1900254.34315257,1349560.71380612,1036102.80038121,2235226.28327156,2590930.45204321,2100650.09678578,960933.1293357,3155333.90049462
2024-02-29T00:00:00Z,297091.89608552,607806.66983572,845660.2531645,1537690.61151503,980649.68728417,1901919.75411603,1360355.36062494,1042651.57062119,2237320.28117971,2594627.70131954,2117204.42132601,961292.88013413,3156968.70776447
2024-02-28T00:00:00Z,456124.12126634,426473.66543804,834893.35977359,1550452.69700975,976259.27686685,1928894.68292621,1340570.06878121,1046904.72009588,2242007.93552313,2599029.14963335,2120872.03393436,961647.93933811,3156278.89438414
2024-02-27T00:00:00Z,305850.17291663,350457.70418074,897062.16435464,1658216.91530783,967029.49044938,1962899.6391925,1343439.97671845,1066783.71427257,2246693.61813483,2600959.5783524,2122235.60921895,961925.4877251,3155923.22414694
2024-02-26T00:00:00Z,228607.61401758,384356.60488683,896734.05559094,1678967.32620361,975628.01826008,1967123.95609919,1345334.71383952,1070190.88107128,2250017.52756674,2643695.1908219,2080381.94829422,962313.79121733,3155319.41710174
2024-02-25T00:00:00Z,76793.72481427,520924.90696826,884077.67562798,1693372.69446041,983831.34951436,1967953.43931098,1348124.05285051,1069399.53306976,2262903.53185621,2632461.16783659,2080327.70912571,962802.07024789,3154867.93928803
2024-02-24T00:00:00Z,129375.40302531,477570.70201419,894762.79961667,1679264.13552324,1003080.157552,1940769.86391178,1352202.99927578,1068193.61073103,2280589.50554794,2613573.22041228,2079954.96071854,963333.0235344,3154144.4131078
2024-02-23T00:00:00Z,191125.68773733,418249.68459021,898647.7730629,1671648.15074271,1018453.76502177,1928380.00380529,1350326.29715599,1071584.36792961,2299796.57892013,2591043.55950995,2079744.44181884,963579.49728642,3153378.73738981
2024-02-22T00:00:00Z,215475.73178593,391180.46992282,913835.97524392,1626024.41749469,1022612.91960639,1953498.95784395,1350173.86478309,1075458.52422455,2355218.19924127,2534964.08012279,2085633.61863783,958627.91289029,3152260.12317344
2024-02-21T00:00:00Z,225305.04639322,368182.83348551,933587.6839732,1610160.96897485,1024195.35679108,1949959.45258846,1355376.51413696,1076131.50254526,2363435.52385382,2527675.73842494,2089484.42763467,958705.10284584,3151920.89332315
2024-02-20T00:00:00Z,199608.29921377,440695.30335328,875717.78030113,1623012.02303512,1021562.24019994,1942681.81743947,1356737.35777641,1079486.88659308,2371937.66753868,2522933.09362691,2088846.2248153,958325.456105,3151714.39497287
2024-02-19T00:00:00Z,164663.25666612,506418.40399451,826581.89392114,1659975.75021214,998318.5921765,1943493.36560778,1357417.31709232,1081509.3810556,2406613.74715379,2496604.31472885,2081567.31940383,957697.33244363,3151516.62051475
2024-02-18T00:00:00Z,122076.10368759,566902.63995602,781328.26511062,1676723.5166992,988148.57447231,1941641.3153283,1364021.69716338,1078390.81860981,2414646.99532153,2491047.81567322,2097523.45180051,957816.41381398,3151259.68733449
2024-02-17T00:00:00Z,107677.47400712,573090.91710897,800741.97208722,1676620.11460982,980155.36367454,1938557.09824355,1365433.94687267,1076858.82453539,2439131.40317663,2466041.81079303,2097306.59706297,958434.84918399,3150720.67361506
2024-02-16T00:00:00Z,194473.03195507,487172.21933365,886765.31624322,1587275.43806624,980342.20108009,1938677.20755031,1364829.67758468,1079127.53496062,2446871.91553721,2458205.09717967,2097159.92336239,958516.4094261,3150417.57269171
2024-02-15T00:00:00Z,223878.54473573,463023.51941839,879909.38492859,1572293.03821646,982181.41776976,1942175.40594846,1367196.12804216,1083530.53032381,2451891.45563456,2457291.95841115,2096919.32608738,958634.11790865,3150071.21754586
2024-02-14T00:00:00Z,311063.37857802,369658.7544269,923145.97921907,1522374.49281367,983528.48327099,1946150.82241037,1379857.95563861,1072600.98361676,2457452.24500516,2473779.48665697,2079910.83321775,958807.9456758,3149683.43444089
2024-02-13T00:00:00Z,232619.88479238,353729.51522051,967030.31141635,1536683.02684967,993829.42938882,1962721.48205241,1380327.64027843,1076303.45228198,2461498.58422286,2474391.46002159,2079943.27411427,958800.06856658,3149267.91576511
2024-02-12T00:00:00Z,230292.7774876,388429.49554794,920732.4489702,1550753.66125525,990829.67475603,1961045.07309031,1379866.46304252,1077907.90774391,2463895.88345302,2475419.2080139,2079565.46560555,958860.2774712,3148703.95853353
2024-02-11T00:00:00Z,122395.07521371,452074.89996737,938480.76821467,1566952.13577629,990647.49416886,1963496.33189796,1380495.87987602,1078666.82912931,2501175.80673188,2444234.22512202,2079461.02123693,958796.55870882,3148306.51892712
2024-02-10T00:00:00Z,131751.89165401,432523.25440277,978395.21908108,1538377.71486838,988670.32149497,1961680.08623061,1381360.88250423,1083417.38857908,2511762.1292009,2430846.72969536,2079079.04880722,958560.53491202,3147902.09354033
2024-02-09T00:00:00Z,218467.31895424,333630.55244637,1014787.78641192,1509091.31118467,993397.28373499,1959484.92088631,1382477.54589766,1086138.62377228,2533338.14057932,2408286.03699004,2078620.36304295,958466.71641586,3147190.69465435
2024-02-08T00:00:00Z,204331.8982554,338176.66486131,1027945.56952887,1499378.10860157,991411.55520488,1963591.17781498,1382727.66144325,1086968.6295227,2550336.69459332,2393257.79120737,2078913.16188821,958616.95041794,3146683.93163116
2024-02-07T00:00:00Z,174804.65707684,376442.0071915,1033416.86926997,1486432.94679052,985895.80906453,1964961.51485694,1382958.89541213,1097348.92188312,2547211.29234435,2388215.00784923,2079663.37706244,957892.90360675,3146233.09256264
2024-02-06T00:00:00Z,228229.28287335,373694.86428244,984119.92148452,1498908.6366474,966985.90073679,1966476.68967185,1383689.95186145,1100197.78627035,2546238.49931032,2387731.7985455,2081240.60588672,957000.55620815,3145962.80119212
2024-02-05T00:00:00Z,177778.96727333,442364.44197737,949623.39635253,1503359.88604126,963818.44305328,1967426.66019028,1394020.57360138,1089462.41450047,2551176.82845632,2396678.20192394,2081120.66536046,957815.84729782,3144768.46894252
2024-02-04T00:00:00Z,97292.61621183,533506.00361418,929649.02452831,1507734.55136619,965225.39289741,1963415.55737501,1410295.78214033,1076582.58574014,2571020.11662921,2381990.1513765,2079707.46010302,958048.37925576,3143972.17373307
2024-02-03T00:00:00Z,109614.20323183,508970.92211796,968618.64216193,1484160.87008926,963391.03556628,1959287.79384219,1411311.76959674,1076353.7266172,2577326.12599054,2376549.90062718,2081981.46666973,956978.92765952,3142925.6608006
2024-02-02T00:00:00Z,194194.1251576,426734.51753362,1216545.33055553,1236645.80062027,963521.42115718,1959794.01784244,1407732.01196986,1077899.07046004,2583158.74006991,2370453.28983604,2080523.06336067,957110.7559804,3142215.1504274
2024-02-01T00:00:00Z,210112.95924488,422335.07396054,1224509.39871359,1211992.70488391,959517.91089199,1966556.77139359,1403530.56313969,1079687.14505902,2584572.69035909,2371644.76224955,2081802.65703504,957714.78445177,3141374.8735883
2024-01-31T00:00:00Z,260153.02317745,366417.02388142,1233098.84142004,1206609.71435077,953468.41697281,1971103.97747149,1404169.93746792,1173749.67852534,2493072.72565338,2371576.47748745,2082043.98456872,958025.10979364,3140907.13420053
2024-01-30T00:00:00Z,278019.73187849,338171.6790822,1196428.53405608,1227715.84711961,965715.28403932,1976182.66295206,1411016.52413939,1169147.42017317,2502027.81513011,2368134.18418528,2081710.10674004,959330.27831787,3139977.22715734
2024-01-29T00:00:00Z,216243.19617049,378462.6738289,1178469.74260576,1230479.22760562,959959.70750826,2011778.94762689,1412684.96464533,1169882.95207149,2509818.59028472,2364756.26277417,2081326.15722347,959680.25351037,3139134.61911549
2024-01-28T00:00:00Z,112661.68283498,493599.28895591,1160945.25564686,1228676.12460389,960065.83372108,2010946.89589942,1414188.18252255,1178423.13130683,2509852.27680805,2362723.47561632,2081136.73989835,960026.96719041,3138456.43996631
2024-01-27T00:00:00Z,86507.0479857,518421.74809815,1225444.02941289,1178122.83903198,948879.1643315,2009382.96853675,1414898.10296473,1178286.99157755,2513744.820963,2358432.6106394,2080379.23466084,962142.04434527,3136060.6924232
2024-01-26T00:00:00Z,214609.64735621,386662.01134882,1246601.47755377,1161612.95347451,952940.24628661,2004815.55283577,1414584.58525352,1180321.64574099,2516466.1016197,2352527.05493108,2080767.8362801,962395.85460965,3135328.57768023
2024-01-25T00:00:00Z,199991.32201522,399750.61269877,1249452.36123311,1150040.5960811,948084.4504027,2022374.20904588,1402775.83830515,1181219.42098041,2522697.39602413,2353791.98999185,2081233.32938366,963597.58152284,3133674.43728614
2024-01-24T00:00:00Z,217270.58336427,453058.35683665,1186547.11606032,1129333.16775219,944434.68601353,2027447.67038692,1399883.49476392,1182110.13177974,2524018.97217392,2360203.29677568,2086412.67958735,964691.21901334,3132140.92046313
2024-01-23T00:00:00Z,213039.29653638,402385.08816003,1185128.22975892,1165137.46112707,1030635.82804349,1924247.75161995,1397665.6756108,1184689.41553299,2528664.33715905,2395082.22477674,2083414.52893852,965120.29420547,3131404.66350155
2024-01-22T00:00:00Z,193306.37204337,454165.41672408,1124658.30436949,1169360.64538103,1079812.23185727,1888965.28895973,1397888.42577144,1186105.83424082,2531838.58072655,2399563.52062091,2084017.31889776,965464.31010234,3130506.04527617
2024-01-21T00:00:00Z,87730.76216621,538780.04474952,1116735.5170689,1191974.14959003,1065664.15149442,1890142.18020751,1399315.94507356,1186885.41537526,2535730.65619163,2411675.05155342,2084516.65448464,965714.55538637,3129787.21162949
2024-01-20T00:00:00Z,102255.34621896,530182.39343132,1142828.98350119,1175775.13734824,1052818.76372815,1890699.20425979,1398264.0566876,1186733.72298903,2535193.13006769,2409424.65782718,2084856.51623898,967153.80429931,3127591.57837352
2024-01-19T00:00:00Z,174592.47347865,463325.04307551,1149884.2626203,1162956.63072794,1054446.02975515,1896979.60275146,1392854.00743653,1184975.25801537,2540932.92544143,2405799.19747269,2081824.83250816,967740.75858475,3126572.52310302
2024-01-18T00:00:00Z,264799.60396902,414256.48009995,1102638.44189734,1149536.04145644,1059252.3477159,1900643.63174101,1393900.57837707,1186003.55175893,2563217.46329362,2393146.94783115,2080874.64074857,967796.65685059,3125992.15923137
2024-01-17T00:00:00Z,197431.08937944,443436.78602882,1073276.21891722,1158253.33619551,1103293.37130225,1907766.92637365,1410531.4535356,1168318.52972279,2572761.82275658,2392237.40047958,2080676.21412591,968059.06964007,3125128.82651354
2024-01-16T00:00:00Z,256831.03249898,383272.63849848,1067234.81821727,1264729.39532207,1003879.1641079,1896058.16340432,1405708.53702353,1166668.05139859,2577225.69619449,2406083.9594171,2080021.9644728,969412.39282151,3123288.98159392
2024-01-15T00:00:00Z,159563.6456222,449791.56406647,1032059.9947055,1282302.93697449,998418.28917586,1895956.99714194,1403920.98160203,1164791.70923105,2579460.17698616,2412297.35817656,2130747.91051539,967541.58438514,3122780.39638817
2024-01-14T00:00:00Z,90917.8912903,528144.77689025,1020039.30573393,1280882.8260488,1004207.78847292,1893102.7816967,1406101.38448662,1162648.0740349,2601601.21404327,2403255.5359259,2118131.56367515,967855.33917936,3122032.56349286
2024-01-13T00:00:00Z,106505.90085531,517534.32809656,1039920.17825847,1259814.83323904,999997.83189807,1893186.60450903,1407470.13519257,1161435.43345816,2634260.97650642,2440457.37420574,2048074.23023139,971522.74723235,3117940.47128785
2024-01-12T00:00:00Z,261081.13588885,373498.83626545,1038793.13827617,1248318.01981061,1013619.42765837,1884872.04022331,1403808.37352873,1161545.3111169,2636969.70664901,2449281.03002587,2036459.11400576,971699.49876807,3117181.66275386
2024-01-11T00:00:00Z,245308.611969,366633.94822566,1037309.17462465,1275151.59973165,1005448.59258062,1896404.51998973,1391828.36695337,1164973.53188053,2648539.25041561,2438948.61251386,2037075.98639547,971720.07012686,3116735.02956395
2024-01-10T00:00:00Z,208995.7919632,595626.73496836,870457.99364928,1232285.1579313,1009536.53372587,1903336.1501745,1395436.84787167,1166491.84793444,2660972.13033749,2426676.95200425,2038556.66419809,970273.51583721,3116349.7243753
2024-01-09T00:00:00Z,239527.99535276,577850.56165101,864879.79797221,1218177.33347001,1017799.14888433,1899172.10779448,1398173.6861273,1164104.06554368,2673008.40188341,2416188.85977187,2039851.85735826,970447.65083483,3114983.32832681
2024-01-08T00:00:00Z,173786.2807228,622365.95654327,859312.63828935,1244319.06313414,1031102.12647729,1881263.21015666,1399652.88265296,1169554.97963912,2701269.91973061,2385153.55884596,2040879.22095111,974845.84863757,3109709.10919012
2024-01-07T00:00:00Z,97097.46398421,675135.82763251,876530.92787364,1245798.61982524,1043912.98738007,1869408.36826257,1402063.45935693,1169427.06306893,2724142.4316156,2363501.36511379,2041404.37863738,975854.44327708,3108168.70894301
2024-01-06T00:00:00Z,119237.05616175,676820.72629078,867043.58794903,1237992.58789558,1042517.44326969,1867368.53967303,1400410.98758461,1169621.61839823,2736410.41461136,2349311.74249871,2042195.82966473,974988.59588498,3107789.41508848
2024-01-05T00:00:00Z,192404.31199126,610098.46958591,889999.79810458,1206215.83914458,1045653.5968099,1880189.70276496,1386771.9416944,1172447.72914564,2739928.66944056,2342561.52400714,2042478.8054276,975123.83305484,3106959.32379959
2024-01-04T00:00:00Z,401947.49296573,439494.72195806,867046.808592,1184287.89016889,1032063.22461416,1914710.11811153,1370720.9618061,1176317.23653613,2744228.44395629,2335413.68776558,2042688.81443281,974779.85163605,3106271.79242763
2024-01-03T00:00:00Z,192957.00630977,415246.64724049,894779.31522308,1197587.59983851,1028407.3045102,2100695.6035242,1374737.52955966,1175243.05365384,2762959.38583514,2322222.74973104,2043624.75344351,978557.5509159,3101890.04518562
2024-01-02T00:00:00Z,181742.33786267,407949.89360816,926176.78767851,1171885.92121147,1028945.97461277,2112505.23851634,1381352.35919927,1169189.87755675,2770791.82842466,2315242.85223253,2042711.00632917,980231.67803342,3099195.28970524
2024-01-01T00:00:00Z,112763.68378602,506700.37621302,877869.38845545,1176684.70479198,1060140.42743819,2089400.54624876,1387711.4719606,1166380.43973491,2778454.18026945,2309493.97930985,2043225.5630622,983731.00235416,3094546.53134637
2023-12-31T00:00:00Z,139319.97408516,480643.2839108,876548.64891087,1185286.76733008,1055040.32225624,2086818.98939995,1389514.86531513,1164999.02553471,2779935.1406693,2307192.44138702,2045147.87053713,981690.08009359,3093996.13554098
2023-12-30T00:00:00Z,125923.50721228,470076.81280592,908453.18277213,1183631.94052998,1048543.8990483,2108618.14667238,1369987.04377611,1164259.6542781,2783248.03934382,2301933.38537414,2045537.86116965,981644.10049312,3093300.97149503
2023-12-29T00:00:00Z,244517.50972625,347331.09148835,942626.34568601,1151133.54061686,1052654.08758577,2113685.93848981,1361340.59255571,1165115.49947439,2784546.17847521,2301501.64584897,2047369.59325927,979456.35822362,3092973.91354074
2023-12-28T00:00:00Z,193684.04845686,363968.48030123,929774.04886315,1144924.46833543,1076764.4626729,2122254.32362279,1361720.82821408,1174621.68422825,2796920.29758518,2299306.86405784,2047114.41247675,987057.29390925,3085197.33224725
2023-12-27T00:00:00Z,201665.77680906,353788.53681001,922493.72090104,1161303.79757579,1070813.40248418,2122918.45745837,1364187.9900473,1169600.55750587,2931323.7057539,2164876.01927208,2048040.99607671,987098.01351623,3084441.32076042
2023-12-26T00:00:00Z,228727.08111058,320318.90897616,899471.14856358,1151776.65480811,1077602.135555,2124556.68790188,1372129.14734923,1164655.80400025,2944910.1008126,2163074.43343016,2063670.45579257,996319.69040554,3074533.7962653
2023-12-25T00:00:00Z,110822.33364723,404076.84077731,879802.67523394,1207856.02749005,1099372.59894263,2102275.7784034,1377470.3089758,1157638.71572151,2947322.29663104,2159987.00505731,2064493.12830863,995829.99448514,3073929.59129697
2023-12-24T00:00:00Z,99916.32122975,453635.76924562,853813.3220678,1197538.14348178,1125110.63539192,2076090.00191432,1383369.88182764,1149343.09100412,2948425.70410036,2158814.75695492,2065708.65518973,994624.11293579,3073618.14962721
2023-12-23T00:00:00Z,96255.78048582,442898.0747906,865576.2641596,1195347.3668705,1154350.37556007,2042448.62027333,1384408.45575214,1149338.51659039,2952369.30769739,2154356.7789628,2074119.00629245,994492.02323432,3072979.22430155
2023-12-22T00:00:00Z,186149.97686229,377739.11575025,854929.09619984,1175994.91542419,1160225.66976414,2061458.08334996,1364533.97391974,1151085.94933646,2971567.23575119,2133056.34572129,2074177.70564113,994499.88797078,3072521.8392797
2023-12-21T00:00:00Z,186287.11014131,378642.47713452,861410.11333753,1165060.8018475,1147055.68392101,2069789.32235933,1369131.43730449,1158450.49998364,2986320.8301581,2112934.48568007,2075794.96837921,993854.07386726,3072157.99085699
2023-12-20T00:00:00Z,197080.57986912,373440.34671004,867110.72018916,1144890.0614584,1156570.72850871,2070056.20920666,1370066.09520231,1155855.6791476,2996514.32943631,2102843.65643336,2076487.78835828,993399.3237985,3071661.77665251
2023-12-19T00:00:00Z,190614.32424168,347364.24689111,890125.28623225,1136751.52988349,1179163.89695498,2060952.97042996,1376819.84260525,1153769.65706825,2998215.50516325,2101186.84502967,2076229.44051206,992904.41667552,3070973.08328349
2023-12-18T00:00:00Z,187568.76038182,375377.35616762,840392.31475617,1155894.06601296,1182888.85340294,2056489.39973593,1382376.55937052,1154350.14074604,3004664.2399541,2095114.75381649,2075863.63291578,997975.89060484,3065102.57710575
2023-12-17T00:00:00Z,100387.8613018,463833.22987929,817267.13378724,1178786.07627815,1188446.94383456,2050941.32064626,1383955.41975129,1147637.84330897,3018112.86079493,2082392.38838485,2076853.51034348,1002660.05952854,3061733.8971316
2023-12-16T00:00:00Z,128047.37471171,434326.80483658,830007.4487271,1172072.98501463,1193796.07289562,2047397.01207376,1383379.18716327,1144066.28389551,3029970.53173314,2069195.57822137,2075922.01982959,1003796.79206859,3060092.95380009
2023-12-15T00:00:00Z,185309.17346005,375538.29805459,837895.5589144,1152658.06917102,1312130.62560309,1942731.34833904,1383039.93750616,1142888.01575776,3036836.11600528,2063338.58788226,2076427.30930576,1010911.67030339,3051416.33466816
2023-12-14T00:00:00Z,164351.84295623,394356.05973633,825770.21452177,1148731.36217369,1320784.21596276,1948142.67528472,1393106.26491743,1136605.5775752,3038228.1168355,2061130.77649085,2076642.35408651,1013662.61149059,3048590.22293938
2023-12-13T00:00:00Z,150441.64755688,438644.88534285,793569.46449875,1149355.12709535,1320455.54167874,1956426.54753242,1405857.31383471,1121172.86150767,3035058.30715993,2060951.70965955,2075510.99607788,1015265.50685782,3046479.88616841
2023-12-12T00:00:00Z,220365.40886517,416705.645732,738515.25579938,1151938.50997699,1330039.45498218,1963950.68563117,1403646.24891059,1111218.56802696,3095853.83965458,2001049.90443408,2073685.5774767,1015831.25861913,3045458.18686203
2023-12-11T00:00:00Z,219068.55265343,401425.81567352,719566.57002402,1156529.97946161,1357897.38227916,1949277.20068261,1432034.86403175,1097721.89659669,3103406.00482965,1996509.19934892,2073496.45748444,1015957.31088907,3044467.31101609
2023-12-10T00:00:00Z,97083.96340318,548052.51557256,670722.90160188,1163823.86774136,1370657.81548001,1944791.66688118,1451973.8907426,1086377.18932964,3103128.69355483,1996675.39726586,2073639.97186793,1016545.60299871,3042897.56853122
2023-12-09T00:00:00Z,117416.21392544,533910.4717012,687411.90008432,1140503.46086705,1378294.0931047,1937026.43400715,1468455.82507161,1072363.3890029,3102835.50540514,1995956.38462703,2072305.21915577,1018145.92518264,3040871.22283601
2023-12-08T00:00:00Z,171863.10837813,470222.88177248,753348.22953783,1073313.83975431,1395083.06925899,1938076.25932034,1461120.92511071,1077535.02678787,3099258.81080145,1997610.66997115,2068877.24482025,1021522.71956417,3036682.00989328
2023-12-07T00:00:00Z,221799.1327368,433250.67484585,733587.92337629,1066791.874105,1410432.29593218,1930399.51480639,1460477.82387387,1087673.96198605,3097602.24232934,1995199.05472814,2069361.63071429,1021389.95618429,3035704.95935247
2023-12-06T00:00:00Z,244066.37397159,450096.57314034,678759.81754125,1068869.21435507,1423272.63893289,1927372.491045,1463046.26764127,1095983.00659291,3091928.92890038,1992533.83496121,2070582.44920979,1021838.82865026,3034601.870029
2023-12-05T00:00:00Z,226726.44887979,421317.20736808,674625.7515825,1085477.98612106,1429967.58844171,1945095.33096408,1465894.53208747,1101297.64725502,3091979.9313913,1994951.14018385,2069977.65644355,1020958.22535396,3033832.84889859
2023-12-04T00:00:00Z,251206.63617721,358530.97486767,692630.24953165,1114357.77719199,1415351.56168091,1944438.0738259,1467469.64740958,1103278.14611035,3094020.36753006,2130211.15808093,1936109.56703966,1026395.18707394,3027240.44845111
2023-12-03T00:00:00Z,107959.24155479,438919.9260015,725266.81875251,1122607.72593581,1427732.95721289,1944510.87930087,1472229.72940158,1105156.16497827,3097953.47212995,2280975.38397646,1782958.80388303,1029615.93050885,3024384.01133445
2023-12-02T00:00:00Z,103207.16970991,443859.30958871,747095.51201698,1097288.58482882,1443347.2937324,1934623.31245365,1472140.30388161,1108340.43724115,3096651.22741474,2302298.25077049,1756702.28855847,1030572.87885219,3023113.22592184
2023-12-01T00:00:00Z,192571.70174002,368121.80932438,747684.89917572,1080237.5871544,1447553.81782849,1936109.51368654,1471529.50749161,1108294.75852619,3097105.10310191,2302013.24885127,1754022.22692369,1031265.292858,3021936.57830874
2023-11-30T00:00:00Z,208810.74182982,334455.27248805,755216.98366692,1067941.54646475,1469441.26348238,1940722.22336484,1477117.49996377,1102256.36023975,3102133.05428685,2292452.27721499,1754400.13833829,1034715.16879222,3017727.26483833
2023-11-29T00:00:00Z,176610.51960045,315298.14710318,779966.97810935,1070662.60278879,1467543.09833715,1951192.14555485,1478881.9814207,1093559.79434024,3123943.96806716,2290401.73344326,1756311.59397337,1035989.60705448,3016190.12517798
2023-11-28T00:00:00Z,163533.79640367,333055.83662425,778111.30852621,1069433.57262256,1486489.72591107,1934479.81057368,1476249.66033651,1095483.24212161,3122251.59043431,2288971.2037926,1756573.9525943,1036109.07328484,3014959.52174535
2023-11-27T00:00:00Z,153983.73145721,367492.59070999,746942.50979433,1075807.72395208,1481753.06072082,1944023.31284857,1472777.72064824,1097285.378683,3120812.34717259,2287170.08199954,1756207.88190031,1037202.9006667,3013324.30441758
2023-11-26T00:00:00Z,91465.58377743,463288.77464761,716374.96623215,1106001.50041353,1463813.57952651,1933104.2497455,1475584.7024032,1090490.66977377,3124671.00886297,2283004.60917805,1756437.15585733,1038190.20994271,3011544.0346102
2023-11-25T00:00:00Z,104986.80319849,439796.39362456,738812.59487137,1112371.7963889,1445473.61683881,1933666.37383185,1480522.67869436,1087253.10184268,3126745.86525722,2277530.6116017,1756303.75947854,1040002.4627958,3009592.48654668
2023-11-24T00:00:00Z,187221.95894364,338616.08945536,800405.89154541,1071670.9696231,1446657.1303145,1934589.10344223,1479294.39367879,1090574.83140717,3122145.04234927,2276510.12746241,1756276.51901622,1043705.51557323,3004397.22215963
2023-11-23T00:00:00Z,152909.58228558,379648.60514163,808609.095201,1056945.19749521,1444288.89028027,1938892.4324632,1476819.46240631,1092621.72053883,3127304.66538146,2274142.97326661,1753245.00192346,1042282.69464964,3003304.47393776
2023-11-22T00:00:00Z,219057.15062203,339007.78542306,816206.68339515,1037919.89718527,1428245.29404736,1954792.6841946,1469504.06629709,1089204.73659975,3124540.22501189,2274710.48228071,1752988.37971699,1042045.4469136,3001873.21328346
2023-11-21T00:00:00Z,205028.1673137,331366.46634817,827508.36247538,1021217.92241244,1438273.17636205,1984219.97409103,1460098.62258305,1087575.70062204,3127143.98835491,2270192.33347654,1754003.4952877,1042199.85327954,3000380.48236441
2023-11-20T00:00:00Z,201017.10757208,314815.07858727,819349.49801855,1034137.59737366,1443430.74385979,1995781.85386471,1460951.96073296,1084284.71363969,3129912.64003777,2268416.39384217,1754915.12238243,1042272.52083987,2998973.31422001
2023-11-19T00:00:00Z,94143.02938842,403458.82603408,820728.18704326,1045952.46862189,1464660.93372369,1985088.83236616,1457762.90915699,1080074.4379937,3134775.93417955,2265849.23513839,1753605.57784944,1043074.90967501,2998045.76380038
2023-11-18T00:00:00Z,86221.82559293,416912.981181,835924.28766064,1026608.06317502,1487271.22243696,1964980.93831646,1453853.15533887,1080766.09213983,3134084.02202834,2266136.30105516,1752721.23479413,1043883.32005033,2996795.10120129
2023-11-17T00:00:00Z,172479.9738612,347970.38827042,944887.99689366,900670.61489936,1500162.78889019,2034552.63447714,1372101.11605355,1082027.85226423,3134217.41660264,2263100.61956069,1752824.01160762,1046783.46883926,2993448.412751
2023-11-16T00:00:00Z,179693.11735299,359475.65070916,935699.58226267,883339.85025714,1504311.24979611,2060177.86767775,1352780.69752965,1080601.31344315,3136333.5820293,2259025.25716459,1752933.06921643,1050546.07437441,2989372.48315761
2023-11-15T00:00:00Z,183667.29258782,414110.04327614,876862.59042681,894794.90024051,1484429.16714174,2087018.60196994,1338062.81935948,1081891.03802906,3132107.67909534,2257471.19082523,1753445.25561917,1050994.34937445,2988509.86702527
2023-11-14T00:00:00Z,217720.16442765,380008.09133956,862739.92882669,901464.72452061,1481604.05755914,2104537.80057272,1328702.41154167,1079920.73753525,3133074.82606263,2259892.37788246,1754413.89999707,1051380.40913695,2986980.36556856
2023-11-13T00:00:00Z,162427.97119247,439799.81430481,847258.98968451,908868.91162173,1482274.08909967,2132307.11430472,1305617.04157667,1078060.58386228,3133626.67050028,2262563.82210697,1750701.85604868,1054021.28393054,2984049.14673763
2023-11-12T00:00:00Z,93412.47437977,532497.94846519,831622.45499273,898517.31413798,1485222.57117734,2145422.1228495,1295787.86001378,1074322.62117338,3133802.90289134,2263973.61351417,1749849.93938382,1053826.03552923,2982563.18646273
2023-11-11T00:00:00Z,133556.57118295,495902.10814664,826841.23795967,902671.1749525,1502796.78721579,2151708.02076304,1273306.35149145,1071395.17680031,3134672.46350059,2260750.95635328,1752265.59208692,1052849.00710124,2981099.34741658
2023-11-10T00:00:00Z,201391.40329492,426788.49862688,831614.58000854,898220.04066848,1515460.58292461,2169865.27373291,1248744.37559012,1067953.70539967,3134596.00951554,2258773.40208226,1753029.00973409,1052595.76678144,2979782.1466115
2023-11-09T00:00:00Z,277777.4201405,356013.42291704,822878.51926391,892610.0819377,1520577.77377448,2193390.02944664,1232780.66499359,1067809.64541925,3129812.44383062,2258151.86480373,1754517.24119769,1052811.75006715,2978721.43717866
