Datetime,UTXOs in Profit (%)
2024-06-14T00:00:00Z,86.66350706
2024-06-13T00:00:00Z,88.36722384
2024-06-12T00:00:00Z,92.54864057
2024-06-11T00:00:00Z,90.13515685
2024-06-10T00:00:00Z,96.3128509
2024-06-09T00:00:00Z,96.84283117
2024-06-08T00:00:00Z,95.81584261
2024-06-07T00:00:00Z,96.13799158
2024-06-06T00:00:00Z,98.59674981
2024-06-05T00:00:00Z,99.25888982
2024-06-04T00:00:00Z,98.88524823
2024-06-03T00:00:00Z,95.63112751
2024-06-02T00:00:00Z,93.6914636
2024-06-01T00:00:00Z,93.48520146
2024-05-31T00:00:00Z,92.78081193
2024-05-30T00:00:00Z,94.91333325
2024-05-29T00:00:00Z,93.71206218
2024-05-28T00:00:00Z,95.18561122
2024-05-27T00:00:00Z,97.05250439
2024-05-26T00:00:00Z,95.45462796
2024-05-25T00:00:00Z,96.81216513
2024-05-24T00:00:00Z,96.26814201
2024-05-23T00:00:00Z,95.66787583
2024-05-22T00:00:00Z,96.86092791
2024-05-21T00:00:00Z,98.43751802
2024-05-20T00:00:00Z,99.48598882
2024-05-19T00:00:00Z,93.57233339
2024-05-18T00:00:00Z,95.4606092
2024-05-17T00:00:00Z,95.41126438
2024-05-16T00:00:00Z,92.9126633
2024-05-15T00:00:00Z,94.14324399
2024-05-14T00:00:00Z,85.93339226
2024-05-13T00:00:00Z,87.75214793
2024-05-12T00:00:00Z,85.82295931
2024-05-11T00:00:00Z,84.89538624
2024-05-10T00:00:00Z,85.14374187
2024-05-09T00:00:00Z,88.07091878
2024-05-08T00:00:00Z,85.67125645
2024-05-07T00:00:00Z,86.85644503
2024-05-06T00:00:00Z,88.21241441
2024-05-05T00:00:00Z,90.5810325
2024-05-04T00:00:00Z,89.81518906
2024-05-03T00:00:00Z,88.89083063
2024-05-02T00:00:00Z,85.97309423
2024-05-01T00:00:00Z,85.70084781
2024-04-30T00:00:00Z,86.18791132
2024-04-29T00:00:00Z,89.62484502
2024-04-28T00:00:00Z,87.88381107
2024-04-27T00:00:00Z,88.96064095
2024-04-26T00:00:00Z,89.32563618
2024-04-25T00:00:00Z,90.75923112
2024-04-24T00:00:00Z,90.43862613
2024-04-23T00:00:00Z,93.69474713
2024-04-22T00:00:00Z,94.47954368
2024-04-21T00:00:00Z,92.68426524
2024-04-20T00:00:00Z,92.89058703
2024-04-19T00:00:00Z,91.81861638
2024-04-18T00:00:00Z,91.65768498
2024-04-17T00:00:00Z,90.09113276
2024-04-16T00:00:00Z,91.91207916
2024-04-15T00:00:00Z,91.5499289
2024-04-14T00:00:00Z,93.13047043
2024-04-13T00:00:00Z,92.37012961
2024-04-12T00:00:00Z,94.46437495
2024-04-11T00:00:00Z,98.03555565
2024-04-10T00:00:00Z,98.80684673
2024-04-09T00:00:00Z,97.07259507
2024-04-08T00:00:00Z,99.32063145
2024-04-07T00:00:00Z,98.04810878
2024-04-06T00:00:00Z,97.75511909
2024-04-05T00:00:00Z,96.76996437
2024-04-04T00:00:00Z,97.45538364
2024-04-03T00:00:00Z,95.4898626
2024-04-02T00:00:00Z,95.09594761
2024-04-01T00:00:00Z,98.22060372
2024-03-31T00:00:00Z,99.43957337
2024-03-30T00:00:00Z,98.21516525
2024-03-29T00:00:00Z,98.62323398
2024-03-28T00:00:00Z,99.19990068
2024-03-27T00:00:00Z,98.78681336
2024-03-26T00:00:00Z,99.0494851
2024-03-25T00:00:00Z,99.22110215
2024-03-24T00:00:00Z,97.86630218
2024-03-23T00:00:00Z,96.22397205
2024-03-22T00:00:00Z,96.12434492
2024-03-21T00:00:00Z,96.70515907
2024-03-20T00:00:00Z,98.13718014
2024-03-19T00:00:00Z,95.82075008
2024-03-18T00:00:00Z,97.92050999
2024-03-17T00:00:00Z,98.66303187
2024-03-16T00:00:00Z,97.13903999
2024-03-15T00:00:00Z,98.96883786
2024-03-14T00:00:00Z,99.22508855
2024-03-13T00:00:00Z,99.9053715
2024-03-12T00:00:00Z,99.62901525
2024-03-11T00:00:00Z,99.86204653
2024-03-10T00:00:00Z,99.67543446
2024-03-09T00:00:00Z,99.85151871
2024-03-08T00:00:00Z,99.84356942
2024-03-07T00:00:00Z,99.51395986
2024-03-06T00:00:00Z,99.39427414
2024-03-05T00:00:00Z,99.33489676
2024-03-04T00:00:00Z,99.98687107
2024-03-03T00:00:00Z,99.67966144
2024-03-02T00:00:00Z,99.24470011
2024-03-01T00:00:00Z,99.44314936
2024-02-29T00:00:00Z,99.25953275
2024-02-28T00:00:00Z,99.66452533
2024-02-27T00:00:00Z,98.52141145
2024-02-26T00:00:00Z,97.88431871
2024-02-25T00:00:00Z,96.59938503
2024-02-24T00:00:00Z,96.23825871
2024-02-23T00:00:00Z,95.42532011
2024-02-22T00:00:00Z,95.90880841
2024-02-21T00:00:00Z,96.31172923
2024-02-20T00:00:00Z,97.55572559
2024-02-19T00:00:00Z,96.83047762
2024-02-18T00:00:00Z,97.49973317
2024-02-17T00:00:00Z,97.01335135
2024-02-16T00:00:00Z,97.50473237
2024-02-15T00:00:00Z,97.49629021
2024-02-14T00:00:00Z,97.62648922
2024-02-13T00:00:00Z,97.08541898
2024-02-12T00:00:00Z,97.31662517
2024-02-11T00:00:00Z,96.59545684
2024-02-10T00:00:00Z,96.49958481
2024-02-09T00:00:00Z,96.04937683
2024-02-08T00:00:00Z,94.73751951
2024-02-07T00:00:00Z,94.33096008
2024-02-06T00:00:00Z,89.65280193
2024-02-05T00:00:00Z,86.7436271
2024-02-04T00:00:00Z,85.92767852
2024-02-03T00:00:00Z,88.66808843
2024-02-02T00:00:00Z,89.95302239
2024-02-01T00:00:00Z,89.46783875
2024-01-31T00:00:00Z,86.99339612
2024-01-30T00:00:00Z,89.07080789
2024-01-29T00:00:00Z,90.01670479
2024-01-28T00:00:00Z,84.88916462
2024-01-27T00:00:00Z,85.41419996
2024-01-26T00:00:00Z,84.37713113
2024-01-25T00:00:00Z,81.22110082
2024-01-24T00:00:00Z,81.36713771
2024-01-23T00:00:00Z,81.073647
2024-01-22T00:00:00Z,80.63191248
2024-01-21T00:00:00Z,82.70029768
2024-01-20T00:00:00Z,83.36654453
2024-01-19T00:00:00Z,83.29590146
2024-01-18T00:00:00Z,82.59181836
2024-01-17T00:00:00Z,87.55827017
2024-01-16T00:00:00Z,89.66965359
2024-01-15T00:00:00Z,86.73612788
2024-01-14T00:00:00Z,84.62123978
2024-01-13T00:00:00Z,88.10919935
2024-01-12T00:00:00Z,88.02729067
2024-01-11T00:00:00Z,95.22962671
2024-01-10T00:00:00Z,95.51914634
2024-01-09T00:00:00Z,95.19437395
2024-01-08T00:00:00Z,95.90574843
2024-01-07T00:00:00Z,93.55317297
2024-01-06T00:00:00Z,93.54199862
2024-01-05T00:00:00Z,94.34025331
2024-01-04T00:00:00Z,94.46387295
2024-01-03T00:00:00Z,90.07610448
2024-01-02T00:00:00Z,95.01577799
2024-01-01T00:00:00Z,94.81135003
2023-12-31T00:00:00Z,88.09343392
2023-12-30T00:00:00Z,88.18607755
2023-12-29T00:00:00Z,87.60532806
2023-12-28T00:00:00Z,89.42725791
2023-12-27T00:00:00Z,91.55642926
2023-12-26T00:00:00Z,89.53791145
2023-12-25T00:00:00Z,92.27157221
2023-12-24T00:00:00Z,91.17190147
2023-12-23T00:00:00Z,93.29781984
2023-12-22T00:00:00Z,94.49364453
2023-12-21T00:00:00Z,93.91041573
2023-12-20T00:00:00Z,93.38217754
2023-12-19T00:00:00Z,91.05026503
2023-12-18T00:00:00Z,91.92033632
2023-12-17T00:00:00Z,89.12465966
2023-12-16T00:00:00Z,91.24106309
2023-12-15T00:00:00Z,90.87297667
2023-12-14T00:00:00Z,92.8382666
2023-12-13T00:00:00Z,92.60149047
2023-12-12T00:00:00Z,91.09402365
2023-12-11T00:00:00Z,90.95605327
2023-12-10T00:00:00Z,93.4932691
2023-12-09T00:00:00Z,93.54260936
2023-12-08T00:00:00Z,94.69937622
2023-12-07T00:00:00Z,93.5920456
2023-12-06T00:00:00Z,94.19747801
2023-12-05T00:00:00Z,94.62478478
2023-12-04T00:00:00Z,93.63154897
2023-12-03T00:00:00Z,92.91053658
2023-12-02T00:00:00Z,92.63262194
2023-12-01T00:00:00Z,92.01791625
2023-11-30T00:00:00Z,90.54953827
2023-11-29T00:00:00Z,91.27260197
2023-11-28T00:00:00Z,91.51902494
2023-11-27T00:00:00Z,88.46956205
2023-11-26T00:00:00Z,90.3334599
2023-11-25T00:00:00Z,91.34350153
2023-11-24T00:00:00Z,91.26742234
2023-11-23T00:00:00Z,90.48399637
2023-11-22T00:00:00Z,91.07417087
2023-11-21T00:00:00Z,86.39943702
2023-11-20T00:00:00Z,91.11083449
2023-11-19T00:00:00Z,91.21566385
2023-11-18T00:00:00Z,88.8936895
2023-11-17T00:00:00Z,88.91648409
2023-11-16T00:00:00Z,88.33286636
2023-11-15T00:00:00Z,91.32264938
2023-11-14T00:00:00Z,88.22808454
2023-11-13T00:00:00Z,89.149134
2023-11-12T00:00:00Z,90.13843571
2023-11-11T00:00:00Z,90.1944914
2023-11-10T00:00:00Z,90.90765234
2023-11-09T00:00:00Z,90.65373577
2023-11-08T00:00:00Z,90.40825304
2023-11-07T00:00:00Z,90.16463626
2023-11-06T00:00:00Z,89.57125104
2023-11-05T00:00:00Z,89.85504073
2023-11-04T00:00:00Z,89.95227937
2023-11-03T00:00:00Z,89.59511049
2023-11-02T00:00:00Z,89.81585486
2023-11-01T00:00:00Z,90.1384494
2023-10-31T00:00:00Z,89.7920686
2023-10-30T00:00:00Z,89.45698175
2023-10-29T00:00:00Z,89.58309951
2023-10-28T00:00:00Z,88.87120586
2023-10-27T00:00:00Z,88.77843358
2023-10-26T00:00:00Z,89.21482487
2023-10-25T00:00:00Z,89.61079581
2023-10-24T00:00:00Z,89.29566335
2023-10-23T00:00:00Z,89.26643679
2023-10-22T00:00:00Z,84.48090381
2023-10-21T00:00:00Z,84.07069003
2023-10-20T00:00:00Z,83.24341405
2023-10-19T00:00:00Z,77.9431979
2023-10-18T00:00:00Z,76.87944861
2023-10-17T00:00:00Z,77.20024194
2023-10-16T00:00:00Z,77.51931904
2023-10-15T00:00:00Z,71.63335039
2023-10-14T00:00:00Z,69.12992197
2023-10-13T00:00:00Z,68.98753204
2023-10-12T00:00:00Z,68.04695224
2023-10-11T00:00:00Z,69.09664122
2023-10-10T00:00:00Z,72.32083204
2023-10-09T00:00:00Z,73.56708501
2023-10-08T00:00:00Z,75.15488697
2023-10-07T00:00:00Z,75.4350903
2023-10-06T00:00:00Z,75.34914805
2023-10-05T00:00:00Z,73.00067999
2023-10-04T00:00:00Z,74.66593576
2023-10-03T00:00:00Z,73.20569097
2023-10-02T00:00:00Z,73.69171066
2023-10-01T00:00:00Z,75.40859017
2023-09-30T00:00:00Z,70.45597554
2023-09-29T00:00:00Z,70.12373664
2023-09-28T00:00:00Z,70.71233905
2023-09-27T00:00:00Z,64.77089785
2023-09-26T00:00:00Z,63.99613799
2023-09-25T00:00:00Z,64.5888054
2023-09-24T00:00:00Z,64.20827173
2023-09-23T00:00:00Z,66.57907018
2023-09-22T00:00:00Z,66.69938668
2023-09-21T00:00:00Z,66.66153087
2023-09-20T00:00:00Z,70.97353798
2023-09-19T00:00:00Z,71.48766523
2023-09-18T00:00:00Z,68.44959738
2023-09-17T00:00:00Z,66.85892828
2023-09-16T00:00:00Z,67.34411082
2023-09-15T00:00:00Z,67.74469153
2023-09-14T00:00:00Z,67.35328742
2023-09-13T00:00:00Z,66.06289746
2023-09-12T00:00:00Z,61.85180754
2023-09-11T00:00:00Z,59.73635209
2023-09-10T00:00:00Z,61.59204193
2023-09-09T00:00:00Z,62.53982144
2023-09-08T00:00:00Z,62.49320885
2023-09-07T00:00:00Z,65.77361389
2023-09-06T00:00:00Z,61.37197878
2023-09-05T00:00:00Z,61.49495721
2023-09-04T00:00:00Z,61.44792424
2023-09-03T00:00:00Z,62.76815522
2023-09-02T00:00:00Z,62.0692288
2023-09-01T00:00:00Z,61.78279812
2023-08-31T00:00:00Z,62.16246214
2023-08-30T00:00:00Z,70.25541318
2023-08-29T00:00:00Z,71.81657281
2023-08-28T00:00:00Z,64.48641116
2023-08-27T00:00:00Z,64.14193658
2023-08-26T00:00:00Z,63.00907543
2023-08-25T00:00:00Z,63.30966993
2023-08-24T00:00:00Z,64.24299042
2023-08-23T00:00:00Z,65.35384583
2023-08-22T00:00:00Z,63.61828382
2023-08-21T00:00:00Z,64.0697599
2023-08-20T00:00:00Z,64.09112104
2023-08-19T00:00:00Z,63.75999549
2023-08-18T00:00:00Z,63.58533394
2023-08-17T00:00:00Z,65.13286851
2023-08-16T00:00:00Z,73.29689693
2023-08-15T00:00:00Z,76.19146521
2023-08-14T00:00:00Z,79.65121935
2023-08-13T00:00:00Z,77.73481588
2023-08-12T00:00:00Z,79.36945475
2023-08-11T00:00:00Z,79.29105464
2023-08-10T00:00:00Z,79.38243587
2023-08-09T00:00:00Z,80.08991296
2023-08-08T00:00:00Z,80.59881042
2023-08-07T00:00:00Z,77.79243755
2023-08-06T00:00:00Z,76.48058321
2023-08-05T00:00:00Z,76.28884432
2023-08-04T00:00:00Z,76.02099696
2023-08-03T00:00:00Z,77.34407717
2023-08-02T00:00:00Z,76.7248772
2023-08-01T00:00:00Z,79.9829692
2023-07-31T00:00:00Z,77.21358612
2023-07-30T00:00:00Z,78.32320267
2023-07-29T00:00:00Z,78.89347615
2023-07-28T00:00:00Z,78.7133686
2023-07-27T00:00:00Z,78.03855943
2023-07-26T00:00:00Z,78.81225223
2023-07-25T00:00:00Z,78.18357897
2023-07-24T00:00:00Z,77.94680063
2023-07-23T00:00:00Z,81.18724795
2023-07-22T00:00:00Z,79.39369356
2023-07-21T00:00:00Z,80.01129358
2023-07-20T00:00:00Z,79.69401541
2023-07-19T00:00:00Z,80.16755041
2023-07-18T00:00:00Z,80.11524131
2023-07-17T00:00:00Z,81.30345497
2023-07-16T00:00:00Z,82.07953261
2023-07-15T00:00:00Z,82.80699152
2023-07-14T00:00:00Z,83.28467505
2023-07-13T00:00:00Z,87.11965268
2023-07-12T00:00:00Z,84.12639751
2023-07-11T00:00:00Z,85.77946334
2023-07-10T00:00:00Z,84.69526309
2023-07-09T00:00:00Z,82.68958903
2023-07-08T00:00:00Z,83.50651746
2023-07-07T00:00:00Z,84.11066252
2023-07-06T00:00:00Z,82.75827567
2023-07-05T00:00:00Z,84.97405099
2023-07-04T00:00:00Z,86.13170934
2023-07-03T00:00:00Z,86.72848232
2023-07-02T00:00:00Z,86.09778905
2023-07-01T00:00:00Z,85.93179964
2023-06-30T00:00:00Z,85.64697318
2023-06-29T00:00:00Z,85.65343409
2023-06-28T00:00:00Z,84.49221007
2023-06-27T00:00:00Z,86.359144
2023-06-26T00:00:00Z,85.46096971
2023-06-25T00:00:00Z,85.87133698
2023-06-24T00:00:00Z,86.13440252
2023-06-23T00:00:00Z,86.39291893
2023-06-22T00:00:00Z,85.47545621
2023-06-21T00:00:00Z,85.77361076
2023-06-20T00:00:00Z,82.20886114
2023-06-19T00:00:00Z,73.76916293
2023-06-18T00:00:00Z,71.07841541
2023-06-17T00:00:00Z,72.00517589
2023-06-16T00:00:00Z,71.38652797
2023-06-15T00:00:00Z,69.52559915
2023-06-14T00:00:00Z,69.28346663
2023-06-13T00:00:00Z,70.3081136
2023-06-12T00:00:00Z,70.3518117
2023-06-11T00:00:00Z,70.27644786
2023-06-10T00:00:00Z,70.09309601
2023-06-09T00:00:00Z,71.02662791
2023-06-08T00:00:00Z,71.03065128
2023-06-07T00:00:00Z,70.57265819
2023-06-06T00:00:00Z,75.85490827
2023-06-05T00:00:00Z,70.04628177
2023-06-04T00:00:00Z,74.87165576
2023-06-03T00:00:00Z,74.57471974
2023-06-02T00:00:00Z,75.95983471
2023-06-01T00:00:00Z,72.23863867
2023-05-31T00:00:00Z,75.69949051
2023-05-30T00:00:00Z,78.27536684
2023-05-29T00:00:00Z,78.64542258
2023-05-28T00:00:00Z,80.07778024
2023-05-27T00:00:00Z,74.08423386
2023-05-26T00:00:00Z,72.48963327
2023-05-25T00:00:00Z,72.21256965
2023-05-24T00:00:00Z,71.82453088
2023-05-23T00:00:00Z,75.77339743
2023-05-22T00:00:00Z,73.50101297
2023-05-21T00:00:00Z,72.75520381
2023-05-20T00:00:00Z,75.27326068
2023-05-19T00:00:00Z,74.11463411
2023-05-18T00:00:00Z,73.62760736
2023-05-17T00:00:00Z,76.14374286
2023-05-16T00:00:00Z,74.78765433
2023-05-15T00:00:00Z,75.25392332
2023-05-14T00:00:00Z,74.92194511
2023-05-13T00:00:00Z,74.27468069
2023-05-12T00:00:00Z,74.49970115
2023-05-11T00:00:00Z,74.43570887
2023-05-10T00:00:00Z,75.97165491
2023-05-09T00:00:00Z,76.09902327
2023-05-08T00:00:00Z,76.44210493
2023-05-07T00:00:00Z,79.16962766
2023-05-06T00:00:00Z,80.52780478
2023-05-05T00:00:00Z,83.27096755
2023-05-04T00:00:00Z,81.12955578
2023-05-03T00:00:00Z,81.57870507
2023-05-02T00:00:00Z,81.07783762
2023-05-01T00:00:00Z,79.31870296
2023-04-30T00:00:00Z,81.91013225
2023-04-29T00:00:00Z,81.96897723
2023-04-28T00:00:00Z,82.43156549
2023-04-27T00:00:00Z,82.81278088
2023-04-26T00:00:00Z,81.81093014
2023-04-25T00:00:00Z,81.68909311
2023-04-24T00:00:00Z,79.52529102
2023-04-23T00:00:00Z,79.56274925
2023-04-22T00:00:00Z,79.90867115
2023-04-21T00:00:00Z,79.11874939
2023-04-20T00:00:00Z,80.91287053
2023-04-19T00:00:00Z,81.74454261
2023-04-18T00:00:00Z,83.83276364
2023-04-17T00:00:00Z,82.49367012
2023-04-16T00:00:00Z,83.58882107
2023-04-15T00:00:00Z,83.71526224
2023-04-14T00:00:00Z,84.14837598
2023-04-13T00:00:00Z,84.2370771
2023-04-12T00:00:00Z,83.51074585
2023-04-11T00:00:00Z,84.1196871
2023-04-10T00:00:00Z,83.78218292
2023-04-09T00:00:00Z,82.56392661
2023-04-08T00:00:00Z,80.98910723
2023-04-07T00:00:00Z,80.96763921
2023-04-06T00:00:00Z,81.48668549
2023-04-05T00:00:00Z,81.96231712
2023-04-04T00:00:00Z,81.88968549
2023-04-03T00:00:00Z,81.16761458
2023-04-02T00:00:00Z,82.07455944
2023-04-01T00:00:00Z,82.76079064
2023-03-31T00:00:00Z,82.86533845
2023-03-30T00:00:00Z,82.1739361
2023-03-29T00:00:00Z,82.79402453
2023-03-28T00:00:00Z,81.32517798
2023-03-27T00:00:00Z,81.02258609
2023-03-26T00:00:00Z,82.38690593
2023-03-25T00:00:00Z,81.6520712
2023-03-24T00:00:00Z,81.56293937
2023-03-23T00:00:00Z,82.76490613
2023-03-22T00:00:00Z,81.74069788
2023-03-21T00:00:00Z,82.71078254
2023-03-20T00:00:00Z,82.43032931
2023-03-19T00:00:00Z,82.7402947
2023-03-18T00:00:00Z,82.28397288
2023-03-17T00:00:00Z,82.6633997
2023-03-16T00:00:00Z,82.44906952
2023-03-15T00:00:00Z,81.41798876
2023-03-14T00:00:00Z,82.0160158
2023-03-13T00:00:00Z,81.63293699
2023-03-12T00:00:00Z,76.91863365
2023-03-11T00:00:00Z,74.57740569
2023-03-10T00:00:00Z,73.78154856
2023-03-09T00:00:00Z,73.83697294
2023-03-08T00:00:00Z,76.0233974
2023-03-07T00:00:00Z,76.71067575
2023-03-06T00:00:00Z,77.38061512
2023-03-05T00:00:00Z,77.43497293
2023-03-04T00:00:00Z,77.08497549
2023-03-03T00:00:00Z,77.10966995
2023-03-02T00:00:00Z,79.93839802
2023-03-01T00:00:00Z,80.31625996
2023-02-28T00:00:00Z,78.85096356
2023-02-27T00:00:00Z,80.1250483
2023-02-26T00:00:00Z,80.15780836
2023-02-25T00:00:00Z,79.39181199
2023-02-24T00:00:00Z,79.28084649
2023-02-23T00:00:00Z,80.58446223
2023-02-22T00:00:00Z,81.00132135
2023-02-21T00:00:00Z,81.02981715
2023-02-20T00:00:00Z,81.8004474
2023-02-19T00:00:00Z,81.13377967
2023-02-18T00:00:00Z,81.70647998
2023-02-17T00:00:00Z,81.70013175
2023-02-16T00:00:00Z,80.85220737
2023-02-15T00:00:00Z,81.88717655
2023-02-14T00:00:00Z,78.41660023
2023-02-13T00:00:00Z,77.75130542
2023-02-12T00:00:00Z,77.55489446
2023-02-11T00:00:00Z,77.84433656
2023-02-10T00:00:00Z,77.39819915
2023-02-09T00:00:00Z,77.5193886
2023-02-08T00:00:00Z,78.86603966
2023-02-07T00:00:00Z,80.31039824
2023-02-06T00:00:00Z,78.34408453
2023-02-05T00:00:00Z,78.99074741
2023-02-04T00:00:00Z,80.0873678
2023-02-03T00:00:00Z,80.51578685
2023-02-02T00:00:00Z,80.57183052
2023-02-01T00:00:00Z,81.0912996
2023-01-31T00:00:00Z,80.14505315
2023-01-30T00:00:00Z,79.24248705
2023-01-29T00:00:00Z,81.11137983
2023-01-28T00:00:00Z,79.98231158
2023-01-27T00:00:00Z,80.27431648
2023-01-26T00:00:00Z,80.15839345
2023-01-25T00:00:00Z,80.42741188
2023-01-24T00:00:00Z,79.45952417
2023-01-23T00:00:00Z,80.19608255
2023-01-22T00:00:00Z,79.81632102
2023-01-21T00:00:00Z,80.01636677
2023-01-20T00:00:00Z,80.13750095
2023-01-19T00:00:00Z,78.53285448
2023-01-18T00:00:00Z,77.53285019
2023-01-17T00:00:00Z,78.81469071
2023-01-16T00:00:00Z,78.89367715
2023-01-15T00:00:00Z,78.5193696
2023-01-14T00:00:00Z,78.73892177
2023-01-13T00:00:00Z,76.85482012
2023-01-12T00:00:00Z,74.50305286
2023-01-11T00:00:00Z,73.9719377
2023-01-10T00:00:00Z,73.53570105
2023-01-09T00:00:00Z,73.0186754
2023-01-08T00:00:00Z,72.89964446
2023-01-07T00:00:00Z,72.42322962
2023-01-06T00:00:00Z,72.45442406
2023-01-05T00:00:00Z,71.35847162
2023-01-04T00:00:00Z,71.81324428
2023-01-03T00:00:00Z,70.2447779
2023-01-02T00:00:00Z,70.18028504
2023-01-01T00:00:00Z,69.84303216
2022-12-31T00:00:00Z,68.8165903
2022-12-30T00:00:00Z,69.59106204
2022-12-29T00:00:00Z,69.57784752
2022-12-28T00:00:00Z,68.91467347
2022-12-27T00:00:00Z,69.72993159
2022-12-26T00:00:00Z,71.50266367
2022-12-25T00:00:00Z,70.76083306
2022-12-24T00:00:00Z,70.78673322
2022-12-23T00:00:00Z,70.13853547
2022-12-22T00:00:00Z,70.67176437
2022-12-21T00:00:00Z,70.48404202
2022-12-20T00:00:00Z,70.99206433
2022-12-19T00:00:00Z,68.72441048
2022-12-18T00:00:00Z,70.0502708
2022-12-17T00:00:00Z,70.1786076
2022-12-16T00:00:00Z,69.56076146
2022-12-15T00:00:00Z,71.88320219
2022-12-14T00:00:00Z,72.35147926
2022-12-13T00:00:00Z,72.47574996
2022-12-12T00:00:00Z,72.11301497
2022-12-11T00:00:00Z,71.38011031
2022-12-10T00:00:00Z,71.55279184
2022-12-09T00:00:00Z,71.86765732
2022-12-08T00:00:00Z,72.13088956
2022-12-07T00:00:00Z,70.76234164
2022-12-06T00:00:00Z,71.8315659
2022-12-05T00:00:00Z,71.29296637
2022-12-04T00:00:00Z,71.9685325
2022-12-03T00:00:00Z,71.02214108
2022-12-02T00:00:00Z,71.70254313
2022-12-01T00:00:00Z,71.46023541
2022-11-30T00:00:00Z,71.7932159
2022-11-29T00:00:00Z,69.56912601
2022-11-28T00:00:00Z,69.27435177
2022-11-27T00:00:00Z,69.33582432
2022-11-26T00:00:00Z,69.39441727
2022-11-25T00:00:00Z,69.65069739
2022-11-24T00:00:00Z,70.20407655
2022-11-23T00:00:00Z,70.05390124
2022-11-22T00:00:00Z,69.10605391
2022-11-21T00:00:00Z,68.48761387
2022-11-20T00:00:00Z,68.7086441
2022-11-19T00:00:00Z,69.83739349
2022-11-18T00:00:00Z,69.5947399
2022-11-17T00:00:00Z,69.46987551
2022-11-16T00:00:00Z,69.14288926
2022-11-15T00:00:00Z,69.52399871
2022-11-14T00:00:00Z,68.86144458
2022-11-13T00:00:00Z,68.28896403
2022-11-12T00:00:00Z,68.71575767
2022-11-11T00:00:00Z,68.99999263
2022-11-10T00:00:00Z,69.08906652
2022-11-09T00:00:00Z,68.28692783
2022-11-08T00:00:00Z,69.22313879
2022-11-07T00:00:00Z,74.65198011
2022-11-06T00:00:00Z,75.48683686
2022-11-05T00:00:00Z,76.25167422
2022-11-04T00:00:00Z,76.14324469
2022-11-03T00:00:00Z,73.79230326
2022-11-02T00:00:00Z,73.69533815
2022-11-01T00:00:00Z,74.69668122
2022-10-31T00:00:00Z,74.67432328
2022-10-30T00:00:00Z,74.90581266
2022-10-29T00:00:00Z,75.46304652
2022-10-28T00:00:00Z,75.05235784
2022-10-27T00:00:00Z,74.52518875
2022-10-26T00:00:00Z,75.42844439
2022-10-25T00:00:00Z,74.32660267
2022-10-24T00:00:00Z,72.17852269
2022-10-23T00:00:00Z,73.08238948
2022-10-22T00:00:00Z,71.59364707
2022-10-21T00:00:00Z,71.1821616
2022-10-20T00:00:00Z,70.05117289
2022-10-19T00:00:00Z,70.56708506
2022-10-18T00:00:00Z,71.84597029
2022-10-17T00:00:00Z,72.76824428
2022-10-16T00:00:00Z,71.69035301
2022-10-15T00:00:00Z,70.39645066
2022-10-14T00:00:00Z,71.12771
2022-10-13T00:00:00Z,71.97941762
2022-10-12T00:00:00Z,71.10275311
2022-10-11T00:00:00Z,70.55812947
2022-10-10T00:00:00Z,70.69877105
2022-10-09T00:00:00Z,71.57733508
2022-10-08T00:00:00Z,71.70586717
2022-10-07T00:00:00Z,72.09611575
2022-10-06T00:00:00Z,72.92350115
2022-10-05T00:00:00Z,73.69644855
2022-10-04T00:00:00Z,74.15201766
2022-10-03T00:00:00Z,72.56341903
2022-10-02T00:00:00Z,70.65920833
2022-10-01T00:00:00Z,71.57876352
2022-09-30T00:00:00Z,71.96686907
2022-09-29T00:00:00Z,72.31761214
2022-09-28T00:00:00Z,71.96866825
2022-09-27T00:00:00Z,71.06405369
2022-09-26T00:00:00Z,71.41029076
2022-09-25T00:00:00Z,70.1730803
2022-09-24T00:00:00Z,70.43692166
2022-09-23T00:00:00Z,71.40206069
2022-09-22T00:00:00Z,71.61464694
2022-09-21T00:00:00Z,70.02660593
2022-09-20T00:00:00Z,70.32300151
2022-09-19T00:00:00Z,71.33961934
2022-09-18T00:00:00Z,70.96491364
2022-09-17T00:00:00Z,72.69502906
2022-09-16T00:00:00Z,71.7084981
2022-09-15T00:00:00Z,71.34595849
2022-09-14T00:00:00Z,72.67860466
2022-09-13T00:00:00Z,72.37289608
2022-09-12T00:00:00Z,75.58145745
2022-09-11T00:00:00Z,75.35080071
2022-09-10T00:00:00Z,75.19228872
2022-09-09T00:00:00Z,74.58583514
2022-09-08T00:00:00Z,71.26114505
2022-09-07T00:00:00Z,71.08080609
2022-09-06T00:00:00Z,70.32052603
2022-09-05T00:00:00Z,71.66050091
2022-09-04T00:00:00Z,72.09568756
2022-09-03T00:00:00Z,71.51210046
2022-09-02T00:00:00Z,71.58144315
2022-09-01T00:00:00Z,72.09270979
2022-08-31T00:00:00Z,71.7339728
2022-08-30T00:00:00Z,71.35408244
2022-08-29T00:00:00Z,72.15387196
2022-08-28T00:00:00Z,71.136103
2022-08-27T00:00:00Z,71.52832959
2022-08-26T00:00:00Z,71.52112262
2022-08-25T00:00:00Z,73.93975962
2022-08-24T00:00:00Z,73.35150851
2022-08-23T00:00:00Z,73.85716975
2022-08-22T00:00:00Z,73.58774753
2022-08-21T00:00:00Z,73.68961611
2022-08-20T00:00:00Z,72.86944655
2022-08-19T00:00:00Z,72.43244731
