date,Active Sending Addresses
2013-01-13,37514
2013-01-14,31275
2013-01-15,35430
2013-01-16,38382
2013-01-17,39945
2013-01-18,37438
2013-01-19,30303
2013-01-20,28171
2013-01-21,30753
2013-01-22,36047
2013-01-23,33151
2013-01-24,43579
2013-01-25,33626
2013-01-26,36851
2013-01-27,32184
2013-01-28,35532
2013-01-29,39019
2013-01-30,29517
2013-01-31,31948
2013-02-01,42244
2013-02-02,37609
2013-02-03,39203
2013-02-04,38934
2013-02-05,38864
2013-02-06,34000
2013-02-07,38195
2013-02-08,40791
2013-02-09,37611
2013-02-10,39176
2013-02-11,37358
2013-02-12,36734
2013-02-13,38447
2013-02-14,35779
2013-02-15,34442
2013-02-16,29157
2013-02-17,29541
2013-02-18,30942
2013-02-19,32994
2013-02-20,34156
2013-02-21,33989
2013-02-22,37554
2013-02-23,35307
2013-02-24,36317
2013-02-25,38681
2013-02-26,40691
2013-02-27,36127
2013-02-28,39327
2013-03-01,42954
2013-03-02,32155
2013-03-03,30410
2013-03-04,35795
2013-03-05,37234
2013-03-06,44895
2013-03-07,44374
2013-03-08,36522
2013-03-09,34211
2013-03-10,35098
2013-03-11,34578
2013-03-12,40697
2013-03-13,40773
2013-03-14,40790
2013-03-15,41617
2013-03-16,29082
2013-03-17,28450
2013-03-18,35071
2013-03-19,42615
2013-03-20,37314
2013-03-21,44561
2013-03-22,48388
2013-03-23,43128
2013-03-24,44336
2013-03-25,40366
2013-03-26,44486
2013-03-27,43735
2013-03-28,61940
2013-03-29,53514
2013-03-30,49068
2013-03-31,39219
2013-04-01,47830
2013-04-02,59171
2013-04-03,63467
2013-04-04,67846
2013-04-05,61765
2013-04-06,48287
2013-04-07,47331
2013-04-08,58955
2013-04-09,69159
2013-04-10,79368
2013-04-11,76357
2013-04-12,62441
2013-04-13,48550
2013-04-14,39687
2013-04-15,49615
2013-04-16,60716
2013-04-17,56537
2013-04-18,50664
2013-04-19,62478
2013-04-20,43748
2013-04-21,39658
2013-04-22,44549
2013-04-23,57136
2013-04-24,62744
2013-04-25,55418
2013-04-26,49503
2013-04-27,41359
2013-04-28,41683
2013-04-29,48340
2013-04-30,45284
2013-05-01,47702
2013-05-02,48542
2013-05-03,46259
2013-05-04,36109
2013-05-05,39533
2013-05-06,46454
2013-05-07,50108
2013-05-08,49295
2013-05-09,50508
2013-05-10,49902
2013-05-11,52456
2013-05-12,40808
2013-05-13,45950
2013-05-14,50932
2013-05-15,52587
2013-05-16,48939
2013-05-17,48129
2013-05-18,39987
2013-05-19,38089
2013-05-20,42844
2013-05-21,49980
2013-05-22,44062
2013-05-23,52200
2013-05-24,53099
2013-05-25,43658
2013-05-26,40847
2013-05-27,41911
2013-05-28,46646
2013-05-29,50978
2013-05-30,48845
2013-05-31,47455
2013-06-01,41844
2013-06-02,40507
2013-06-03,49292
2013-06-04,49729
2013-06-05,45822
2013-06-06,46497
2013-06-07,50023
2013-06-08,36460
2013-06-09,35266
2013-06-10,39016
2013-06-11,39236
2013-06-12,38701
2013-06-13,41594
2013-06-14,52772
2013-06-15,35730
2013-06-16,31522
2013-06-17,36406
2013-06-18,41657
2013-06-19,45094
2013-06-20,46609
2013-06-21,48244
2013-06-22,38369
2013-06-23,34277
2013-06-24,42241
2013-06-25,40523
2013-06-26,40576
2013-06-27,39319
2013-06-28,48029
2013-06-29,36093
2013-06-30,31270
2013-07-01,45346
2013-07-02,43048
2013-07-03,41950
2013-07-04,39000
2013-07-05,39266
2013-07-06,37982
2013-07-07,30337
2013-07-08,42074
2013-07-09,45960
2013-07-10,42124
2013-07-11,52714
2013-07-12,58577
2013-07-13,43683
2013-07-14,30897
2013-07-15,40576
2013-07-16,44635
2013-07-17,41551
2013-07-18,43226
2013-07-19,38744
2013-07-20,32047
2013-07-21,33983
2013-07-22,39885
2013-07-23,42110
2013-07-24,43924
2013-07-25,46831
2013-07-26,42781
2013-07-27,36458
2013-07-28,33813
2013-07-29,45952
2013-07-30,49943
2013-07-31,60865
2013-08-01,59979
2013-08-02,55580
2013-08-03,43217
2013-08-04,43605
2013-08-05,52615
2013-08-06,50739
2013-08-07,52026
2013-08-08,52370
2013-08-09,46254
2013-08-10,42742
2013-08-11,38029
2013-08-12,82275
2013-08-13,51666
2013-08-14,55407
2013-08-15,52523
2013-08-16,63084
2013-08-17,44634
2013-08-18,41214
2013-08-19,57576
2013-08-20,57603
2013-08-21,58915
2013-08-22,62213
2013-08-23,61069
2013-08-24,45775
2013-08-25,52042
2013-08-26,56426
2013-08-27,72975
2013-08-28,60495
2013-08-29,52775
2013-08-30,67828
2013-08-31,50438
2013-09-01,37271
2013-09-02,41682
2013-09-03,50204
2013-09-04,54249
2013-09-05,49120
2013-09-06,52070
2013-09-07,43834
2013-09-08,38783
2013-09-09,50553
2013-09-10,49131
2013-09-11,52156
2013-09-12,54597
2013-09-13,44905
2013-09-14,34676
2013-09-15,36009
2013-09-16,47461
2013-09-17,50167
2013-09-18,56085
2013-09-19,54798
2013-09-20,50934
2013-09-21,42450
2013-09-22,40575
2013-09-23,53639
2013-09-24,52498
2013-09-25,50180
2013-09-26,51825
2013-09-27,53114
2013-09-28,45449
2013-09-29,46981
2013-09-30,53185
2013-10-01,61383
2013-10-02,77417
2013-10-03,62461
2013-10-04,49350
2013-10-05,40803
2013-10-06,38296
2013-10-07,49084
2013-10-08,49420
2013-10-09,51429
2013-10-10,53522
2013-10-11,52718
2013-10-12,43264
2013-10-13,53015
2013-10-14,53616
2013-10-15,55658
2013-10-16,59818
2013-10-17,52318
2013-10-18,57826
2013-10-19,61792
2013-10-20,45128
2013-10-21,63300
2013-10-22,74530
2013-10-23,72163
2013-10-24,79245
2013-10-25,69426
2013-10-26,46778
2013-10-27,40939
2013-10-28,58043
2013-10-29,55938
2013-10-30,62723
2013-10-31,64192
2013-11-01,56963
2013-11-02,48139
2013-11-03,54009
2013-11-04,66423
2013-11-05,81543
2013-11-06,95343
2013-11-07,90998
2013-11-08,89600
2013-11-09,86279
2013-11-10,76579
2013-11-11,77398
2013-11-12,74552
2013-11-13,82075
2013-11-14,89849
2013-11-15,77833
2013-11-16,63396
2013-11-17,69094
2013-11-18,111985
2013-11-19,146959
2013-11-20,110652
2013-11-21,138808
2013-11-22,111567
2013-11-23,100739
2013-11-24,82587
2013-11-25,94217
2013-11-26,120930
2013-11-27,139967
2013-11-28,135763
2013-11-29,126455
2013-11-30,101008
2013-12-01,114791
2013-12-02,115589
2013-12-03,115666
2013-12-04,126220
2013-12-05,128109
2013-12-06,110862
2013-12-07,97849
2013-12-08,71190
2013-12-09,94152
2013-12-10,101326
2013-12-11,100801
2013-12-12,85532
2013-12-13,94877
2013-12-14,104630
2013-12-15,98063
2013-12-16,111864
2013-12-17,106290
2013-12-18,125752
2013-12-19,105548
2013-12-20,105921
2013-12-21,85051
2013-12-22,83156
2013-12-23,82930
2013-12-24,85065
2013-12-25,88653
2013-12-26,79721
2013-12-27,79068
2013-12-28,77546
2013-12-29,88288
2013-12-30,86079
2013-12-31,77689
2014-01-01,59230
2014-01-02,89943
2014-01-03,95516
2014-01-04,73856
2014-01-05,89692
2014-01-06,111416
2014-01-07,90145
2014-01-08,86934
2014-01-09,84598
2014-01-10,81600
2014-01-11,83544
2014-01-12,72279
2014-01-13,80125
2014-01-14,84231
2014-01-15,83146
2014-01-16,85206
2014-01-17,75462
2014-01-18,66529
2014-01-19,67774
2014-01-20,105733
2014-01-21,107748
2014-01-22,97883
2014-01-23,97270
2014-01-24,90362
2014-01-25,78536
2014-01-26,78767
2014-01-27,93989
2014-01-28,104242
2014-01-29,87647
2014-01-30,96581
2014-01-31,95879
2014-02-01,85815
2014-02-02,87949
2014-02-03,98446
2014-02-04,114458
2014-02-05,102764
2014-02-06,105628
2014-02-07,113249
2014-02-08,94775
2014-02-09,79658
2014-02-10,92230
2014-02-11,98243
2014-02-12,160342
2014-02-13,111682
2014-02-14,119106
2014-02-15,100776
2014-02-16,79096
2014-02-17,101955
2014-02-18,104454
2014-02-19,122979
2014-02-20,124160
2014-02-21,125673
2014-02-22,104030
2014-02-23,113055
2014-02-24,134120
2014-02-25,147215
2014-02-26,138695
2014-02-27,119191
2014-02-28,139764
2014-03-01,123434
2014-03-02,102204
2014-03-03,147505
2014-03-04,162398
2014-03-05,143936
2014-03-06,134233
2014-03-07,125239
2014-03-08,113499
2014-03-09,106845
2014-03-10,121987
2014-03-11,126964
2014-03-12,139660
2014-03-13,125122
2014-03-14,136926
2014-03-15,93569
2014-03-16,83638
2014-03-17,104855
2014-03-18,85258
2014-03-19,95590
2014-03-20,107266
2014-03-21,131534
2014-03-22,111947
2014-03-23,91711
2014-03-24,110621
2014-03-25,112636
2014-03-26,113707
2014-03-27,130083
2014-03-28,124289
2014-03-29,90094
2014-03-30,81793
2014-03-31,116444
2014-04-01,121849
2014-04-02,122784
2014-04-03,112306
2014-04-04,124279
2014-04-05,105120
2014-04-06,96737
2014-04-07,110540
2014-04-08,111798
2014-04-09,124767
2014-04-10,125600
2014-04-11,117841
2014-04-12,90616
2014-04-13,87998
2014-04-14,130612
2014-04-15,142817
2014-04-16,128886
2014-04-17,107998
2014-04-18,100942
2014-04-19,97350
2014-04-20,84545
2014-04-21,95057
2014-04-22,123839
2014-04-23,101817
2014-04-24,111961
2014-04-25,120366
2014-04-26,88333
2014-04-27,88195
2014-04-28,110469
2014-04-29,118345
2014-04-30,116315
2014-05-01,102308
2014-05-02,94587
2014-05-03,72057
2014-05-04,73198
2014-05-05,95643
2014-05-06,113719
2014-05-07,109696
2014-05-08,117034
2014-05-09,110562
2014-05-10,88513
2014-05-11,77813
2014-05-12,102196
2014-05-13,97699
2014-05-14,108323
2014-05-15,122704
2014-05-16,103562
2014-05-17,101580
2014-05-18,92880
2014-05-19,131917
2014-05-20,133258
2014-05-21,105662
2014-05-22,111011
2014-05-23,122742
2014-05-24,77768
2014-05-25,101475
2014-05-26,116346
2014-05-27,124101
2014-05-28,134173
2014-05-29,119800
2014-05-30,101742
2014-05-31,95880
2014-06-01,106725
2014-06-02,121440
2014-06-03,131782
2014-06-04,116237
2014-06-05,128495
2014-06-06,122534
2014-06-07,91527
2014-06-08,91238
2014-06-09,114997
2014-06-10,123651
2014-06-11,119407
2014-06-12,118786
2014-06-13,120040
2014-06-14,98654
2014-06-15,85567
2014-06-16,123359
2014-06-17,123628
2014-06-18,114042
2014-06-19,105842
2014-06-20,103494
2014-06-21,101339
2014-06-22,92773
2014-06-23,106298
2014-06-24,120800
2014-06-25,120437
2014-06-26,107480
2014-06-27,114839
2014-06-28,94932
2014-06-29,83324
2014-06-30,123833
2014-07-01,131839
2014-07-02,127288
2014-07-03,110475
2014-07-04,91509
2014-07-05,76293
2014-07-06,92650
2014-07-07,119260
2014-07-08,143519
2014-07-09,126698
2014-07-10,121955
2014-07-11,120149
2014-07-12,90950
2014-07-13,98773
2014-07-14,108006
2014-07-15,124367
2014-07-16,112592
2014-07-17,120704
2014-07-18,120458
2014-07-19,100958
2014-07-20,93876
2014-07-21,110212
2014-07-22,115175
2014-07-23,123104
2014-07-24,119729
2014-07-25,119760
2014-07-26,89241
2014-07-27,91999
2014-07-28,118282
2014-07-29,112222
2014-07-30,128679
2014-07-31,127215
2014-08-01,117602
2014-08-02,93893
2014-08-03,80054
2014-08-04,116713
2014-08-05,137765
2014-08-06,143359
2014-08-07,125015
2014-08-08,122735
2014-08-09,101686
2014-08-10,104393
2014-08-11,135934
2014-08-12,139652
2014-08-13,141302
2014-08-14,140424
2014-08-15,133971
2014-08-16,125728
2014-08-17,99450
2014-08-18,132645
2014-08-19,135197
2014-08-20,131746
2014-08-21,130472
2014-08-22,126470
2014-08-23,102435
2014-08-24,106040
2014-08-25,125152
2014-08-26,134120
2014-08-27,134080
2014-08-28,122345
2014-08-29,113832
2014-08-30,103427
2014-08-31,97571
2014-09-01,113522
2014-09-02,131395
2014-09-03,118799
2014-09-04,125452
2014-09-05,124213
2014-09-06,101938
2014-09-07,104375
2014-09-08,132771
2014-09-09,175671
2014-09-10,175466
2014-09-11,117777
2014-09-12,118068
2014-09-13,102346
2014-09-14,118308
2014-09-15,135321
2014-09-16,153807
2014-09-17,136573
2014-09-18,132857
2014-09-19,117658
2014-09-20,110875
2014-09-21,90710
2014-09-22,139292
2014-09-23,148525
2014-09-24,128373
2014-09-25,142545
2014-09-26,126709
2014-09-27,116617
2014-09-28,117166
2014-09-29,137270
2014-09-30,145898
2014-10-01,140147
2014-10-02,131448
2014-10-03,111414
2014-10-04,106214
2014-10-05,117460
2014-10-06,126585
2014-10-07,141750
2014-10-08,138969
2014-10-09,135136
2014-10-10,134418
2014-10-11,111791
2014-10-12,122879
2014-10-13,140045
2014-10-14,162156
2014-10-15,149191
2014-10-16,133635
2014-10-17,131866
2014-10-18,114882
2014-10-19,115559
2014-10-20,142896
2014-10-21,154046
2014-10-22,143915
2014-10-23,148798
2014-10-24,137937
2014-10-25,118928
2014-10-26,120434
2014-10-27,154609
2014-10-28,144111
2014-10-29,144247
2014-10-30,149488
2014-10-31,145711
2014-11-01,118509
2014-11-02,129601
2014-11-03,153698
2014-11-04,146746
2014-11-05,145982
2014-11-06,167447
2014-11-07,168914
2014-11-08,120961
2014-11-09,123404
2014-11-10,149997
2014-11-11,146660
2014-11-12,166015
2014-11-13,156769
2014-11-14,146293
2014-11-15,121760
2014-11-16,123230
2014-11-17,154560
2014-11-18,146884
2014-11-19,142424
2014-11-20,156338
2014-11-21,140731
2014-11-22,122246
2014-11-23,117549
2014-11-24,143581
2014-11-25,152882
2014-11-26,142131
2014-11-27,148790
2014-11-28,141488
2014-11-29,130596
2014-11-30,150044
2014-12-01,146558
2014-12-02,186299
2014-12-03,165950
2014-12-04,164723
2014-12-05,149120
2014-12-06,130396
2014-12-07,119175
2014-12-08,177625
2014-12-09,158807
2014-12-10,160874
2014-12-11,153439
2014-12-12,147575
2014-12-13,132099
2014-12-14,143207
2014-12-15,171487
2014-12-16,186775
2014-12-17,181892
2014-12-18,171740
2014-12-19,151906
2014-12-20,156353
2014-12-21,133759
2014-12-22,189549
2014-12-23,183586
2014-12-24,135755
2014-12-25,112777
2014-12-26,123545
2014-12-27,132316
2014-12-28,135645
2014-12-29,144813
2014-12-30,143282
2014-12-31,125926
2015-01-01,93094
2015-01-02,132228
2015-01-03,136537
2015-01-04,140997
2015-01-05,167518
2015-01-06,154814
2015-01-07,146755
2015-01-08,162499
2015-01-09,163462
2015-01-10,153451
2015-01-11,147737
2015-01-12,158176
2015-01-13,188418
2015-01-14,179860
2015-01-15,192859
2015-01-16,170309
2015-01-17,158175
2015-01-18,145131
2015-01-19,177898
2015-01-20,160150
2015-01-21,163314
2015-01-22,161522
2015-01-23,147631
2015-01-24,136122
2015-01-25,167800
2015-01-26,181552
2015-01-27,179268
2015-01-28,136181
2015-01-29,142672
2015-01-30,126835
2015-01-31,159577
2015-02-01,144066
2015-02-02,159788
2015-02-03,172240
2015-02-04,162892
2015-02-05,158784
2015-02-06,147933
2015-02-07,137760
2015-02-08,149440
2015-02-09,161378
2015-02-10,160706
2015-02-11,166489
2015-02-12,146711
2015-02-13,185481
2015-02-14,174186
2015-02-15,184403
2015-02-16,173869
2015-02-17,177394
2015-02-18,173604
2015-02-19,149768
2015-02-20,177091
2015-02-21,170275
2015-02-22,154660
2015-02-23,168223
2015-02-24,168688
2015-02-25,164532
2015-02-26,162050
2015-02-27,169001
2015-02-28,168550
2015-03-01,160759
2015-03-02,198146
2015-03-03,196141
2015-03-04,168919
2015-03-05,184045
2015-03-06,169812
2015-03-07,145991
2015-03-08,159552
2015-03-09,173210
2015-03-10,179844
2015-03-11,175809
2015-03-12,179575
2015-03-13,168790
2015-03-14,149491
2015-03-15,137429
2015-03-16,172657
2015-03-17,151340
2015-03-18,177668
2015-03-19,194104
2015-03-20,159671
2015-03-21,140705
2015-03-22,153987
2015-03-23,166787
2015-03-24,154057
2015-03-25,153193
2015-03-26,159818
2015-03-27,157518
2015-03-28,134943
2015-03-29,156900
2015-03-30,180219
2015-03-31,181050
2015-04-01,197012
2015-04-02,177893
2015-04-03,163889
2015-04-04,146947
2015-04-05,154479
2015-04-06,169246
2015-04-07,183928
2015-04-08,179651
2015-04-09,179443
2015-04-10,177713
2015-04-11,161242
2015-04-12,139752
2015-04-13,194996
2015-04-14,179025
2015-04-15,158875
2015-04-16,153580
2015-04-17,154057
2015-04-18,144656
2015-04-19,153182
2015-04-20,167485
2015-04-21,175986
2015-04-22,180115
2015-04-23,180563
2015-04-24,187101
2015-04-25,154898
2015-04-26,162232
2015-04-27,177495
2015-04-28,182391
2015-04-29,184971
2015-04-30,177044
2015-05-01,153414
2015-05-02,152942
2015-05-03,136224
2015-05-04,174527
2015-05-05,186214
2015-05-06,191223
2015-05-07,181888
2015-05-08,179533
2015-05-09,153295
2015-05-10,160954
2015-05-11,185204
2015-05-12,197900
2015-05-13,171906
2015-05-14,166308
2015-05-15,166416
2015-05-16,152993
2015-05-17,149842
2015-05-18,158242
2015-05-19,178193
2015-05-20,179317
2015-05-21,162688
2015-05-22,166875
2015-05-23,137630
2015-05-24,155297
2015-05-25,167604
2015-05-26,181900
2015-05-27,183548
2015-05-28,178942
2015-05-29,189618
2015-05-30,188450
2015-05-31,171884
2015-06-01,215876
2015-06-02,219058
2015-06-03,208213
2015-06-04,197299
2015-06-05,185161
2015-06-06,157769
2015-06-07,145624
2015-06-08,158599
2015-06-09,196022
2015-06-10,255770
2015-06-11,202072
2015-06-12,202253
2015-06-13,175631
2015-06-14,177781
2015-06-15,221567
2015-06-16,198455
2015-06-17,243611
2015-06-18,209692
2015-06-19,192866
2015-06-20,161486
2015-06-21,164425
2015-06-22,180964
2015-06-23,213369
2015-06-24,190210
2015-06-25,159693
2015-06-26,209807
2015-06-27,190641
2015-06-28,161413
2015-06-29,205062
2015-06-30,233873
2015-07-01,216756
2015-07-02,227935
2015-07-03,215035
2015-07-04,173688
2015-07-05,189863
2015-07-06,252372
2015-07-07,237509
2015-07-08,236849
2015-07-09,237787
2015-07-10,237824
2015-07-11,209961
2015-07-12,205652
2015-07-13,206583
2015-07-14,204558
2015-07-15,188674
2015-07-16,194261
2015-07-17,179501
2015-07-18,159772
2015-07-19,162709
2015-07-20,199445
2015-07-21,215430
2015-07-22,206749
2015-07-23,185996
2015-07-24,193618
2015-07-25,164657
2015-07-26,168831
2015-07-27,189159
2015-07-28,202759
2015-07-29,231245
2015-07-30,195143
2015-07-31,216508
2015-08-01,197484
2015-08-02,161503
2015-08-03,196222
2015-08-04,196954
2015-08-05,225267
2015-08-06,207769
2015-08-07,189838
2015-08-08,168703
2015-08-09,152904
2015-08-10,201817
2015-08-11,193273
2015-08-12,193783
2015-08-13,194202
2015-08-14,189673
2015-08-15,166710
2015-08-16,155881
2015-08-17,196757
2015-08-18,211944
2015-08-19,203927
2015-08-20,195664
2015-08-21,201867
2015-08-22,190957
2015-08-23,163983
2015-08-24,215801
2015-08-25,196169
2015-08-26,194537
2015-08-27,187554
2015-08-28,202502
2015-08-29,176406
2015-08-30,159765
2015-08-31,205795
2015-09-01,212330
2015-09-02,212493
2015-09-03,211370
2015-09-04,175454
2015-09-05,190218
2015-09-06,172364
2015-09-07,204912
2015-09-08,217781
2015-09-09,203987
2015-09-10,196602
2015-09-11,191288
2015-09-12,173673
2015-09-13,176903
2015-09-14,215156
2015-09-15,224988
2015-09-16,211316
2015-09-17,210505
2015-09-18,218317
2015-09-19,186083
2015-09-20,170286
2015-09-21,221992
2015-09-22,222101
2015-09-23,203970
2015-09-24,204610
2015-09-25,210868
2015-09-26,201313
2015-09-27,200038
2015-09-28,217410
2015-09-29,261101
2015-09-30,227499
2015-10-01,204992
2015-10-02,222106
2015-10-03,175378
2015-10-04,153534
2015-10-05,188252
2015-10-06,221728
2015-10-07,214182
2015-10-08,227657
2015-10-09,176222
2015-10-10,186110
2015-10-11,163750
2015-10-12,212352
2015-10-13,208708
2015-10-14,223432
2015-10-15,264508
2015-10-16,239050
2015-10-17,240923
2015-10-18,205765
2015-10-19,250084
2015-10-20,278829
2015-10-21,250916
2015-10-22,240848
2015-10-23,267631
2015-10-24,235021
2015-10-25,243711
2015-10-26,274587
2015-10-27,232333
2015-10-28,239650
2015-10-29,271238
2015-10-30,261564
2015-10-31,236634
2015-11-01,235526
2015-11-02,290095
2015-11-03,302600
2015-11-04,353084
2015-11-05,308254
2015-11-06,282125
2015-11-07,241398
2015-11-08,217130
2015-11-09,290539
2015-11-10,279187
2015-11-11,267471
2015-11-12,255035
2015-11-13,242224
2015-11-14,230822
2015-11-15,248856
2015-11-16,288140
2015-11-17,262218
2015-11-18,282774
2015-11-19,252984
2015-11-20,251071
2015-11-21,256475
2015-11-22,221816
2015-11-23,241509
2015-11-24,257100
2015-11-25,259640
2015-11-26,280385
2015-11-27,253901
2015-11-28,252974
2015-11-29,216467
2015-11-30,324041
2015-12-01,288985
2015-12-02,292831
2015-12-03,260175
2015-12-04,273524
2015-12-05,294569
2015-12-06,262008
2015-12-07,321206
2015-12-08,314563
2015-12-09,355547
2015-12-10,338960
2015-12-11,301992
2015-12-12,342835
2015-12-13,284441
2015-12-14,386763
2015-12-15,331370
2015-12-16,340523
2015-12-17,320459
2015-12-18,320269
2015-12-19,316505
2015-12-20,291323
2015-12-21,348881
2015-12-22,322789
2015-12-23,332451
2015-12-24,303200
2015-12-25,246036
2015-12-26,270081
2015-12-27,245895
2015-12-28,270711
2015-12-29,295704
2015-12-30,259515
2015-12-31,253230
2016-01-01,198638
2016-01-02,287355
2016-01-03,236219
2016-01-04,289923
2016-01-05,299792
2016-01-06,271511
2016-01-07,290107
2016-01-08,299172
2016-01-09,299047
2016-01-10,264384
2016-01-11,310117
2016-01-12,305922
2016-01-13,301704
2016-01-14,297906
2016-01-15,287766
2016-01-16,340017
2016-01-17,338046
2016-01-18,335661
2016-01-19,287291
2016-01-20,451644
2016-01-21,361494
2016-01-22,369383
2016-01-23,318940
2016-01-24,300145
2016-01-25,362677
2016-01-26,373330
2016-01-27,371739
2016-01-28,376536
2016-01-29,401648
2016-01-30,331508
2016-01-31,296327
2016-02-01,452549
2016-02-02,514558
2016-02-03,417301
2016-02-04,314587
2016-02-05,357927
2016-02-06,323328
2016-02-07,313063
2016-02-08,327989
2016-02-09,360075
2016-02-10,351522
2016-02-11,340753
2016-02-12,319192
2016-02-13,291424
2016-02-14,304515
2016-02-15,342149
2016-02-16,326510
2016-02-17,367990
2016-02-18,331517
2016-02-19,361315
2016-02-20,333650
2016-02-21,324238
2016-02-22,342093
2016-02-23,378089
2016-02-24,327793
2016-02-25,373249
2016-02-26,330458
2016-02-27,314307
2016-02-28,308804
2016-02-29,368173
2016-03-01,374495
2016-03-02,412048
2016-03-03,358076
2016-03-04,379948
2016-03-05,361232
2016-03-06,260453
2016-03-07,280298
2016-03-08,314830
2016-03-09,394825
2016-03-10,291375
2016-03-11,284382
2016-03-12,250046
2016-03-13,254178
2016-03-14,301134
2016-03-15,303941
2016-03-16,320197
2016-03-17,320941
2016-03-18,305358
2016-03-19,260368
2016-03-20,274481
2016-03-21,303723
2016-03-22,305000
2016-03-23,282549
2016-03-24,296294
2016-03-25,262086
2016-03-26,312109
2016-03-27,261990
2016-03-28,374626
2016-03-29,492457
2016-03-30,347183
2016-03-31,292524
2016-04-01,342282
2016-04-02,331468
2016-04-03,301705
2016-04-04,317767
2016-04-05,318531
2016-04-06,312242
2016-04-07,292209
2016-04-08,288505
2016-04-09,270912
2016-04-10,241743
2016-04-11,305351
2016-04-12,325434
2016-04-13,332091
2016-04-14,319126
2016-04-15,281643
2016-04-16,263771
2016-04-17,292949
2016-04-18,306354
2016-04-19,312286
2016-04-20,324932
2016-04-21,306275
2016-04-22,304079
2016-04-23,260301
2016-04-24,272355
2016-04-25,315088
2016-04-26,344762
2016-04-27,321278
2016-04-28,308701
2016-04-29,328721
2016-04-30,286621
2016-05-01,249301
2016-05-02,300880
2016-05-03,310356
2016-05-04,318974
2016-05-05,299189
2016-05-06,294549
2016-05-07,266356
2016-05-08,257417
2016-05-09,300281
2016-05-10,314671
2016-05-11,304277
2016-05-12,292572
2016-05-13,292736
2016-05-14,282121
2016-05-15,258422
2016-05-16,302176
2016-05-17,303378
2016-05-18,317289
2016-05-19,293043
2016-05-20,284509
2016-05-21,310322
2016-05-22,282056
2016-05-23,302048
2016-05-24,329778
2016-05-25,321571
2016-05-26,293395
2016-05-27,339287
2016-05-28,303512
2016-05-29,257544
2016-05-30,345837
2016-05-31,300879
2016-06-01,320664
2016-06-02,306572
2016-06-03,314907
2016-06-04,262215
2016-06-05,271832
2016-06-06,320177
2016-06-07,311382
2016-06-08,312000
2016-06-09,326488
2016-06-10,323514
2016-06-11,289734
2016-06-12,314215
2016-06-13,376453
2016-06-14,331218
2016-06-15,373454
2016-06-16,355150
2016-06-17,374681
2016-06-18,361151
2016-06-19,315932
2016-06-20,335555
2016-06-21,377574
2016-06-22,359880
2016-06-23,348091
2016-06-24,341772
2016-06-25,333002
2016-06-26,310396
2016-06-27,313994
2016-06-28,331183
2016-06-29,309640
2016-06-30,330491
2016-07-01,331737
2016-07-02,291938
2016-07-03,247130
2016-07-04,306229
2016-07-05,318728
2016-07-06,301745
2016-07-07,311686
2016-07-08,297148
2016-07-09,257213
2016-07-10,232967
2016-07-11,306815
2016-07-12,306754
2016-07-13,285865
2016-07-14,313909
2016-07-15,291344
2016-07-16,290605
2016-07-17,267251
2016-07-18,316715
2016-07-19,301995
2016-07-20,312965
2016-07-21,288240
2016-07-22,300976
2016-07-23,293471
2016-07-24,257270
2016-07-25,320213
2016-07-26,317277
2016-07-27,320760
2016-07-28,317932
2016-07-29,317126
2016-07-30,255258
2016-07-31,330057
2016-08-01,335065
2016-08-02,362422
2016-08-03,345896
2016-08-04,326247
2016-08-05,313605
2016-08-06,266554
2016-08-07,276811
2016-08-08,333609
2016-08-09,305484
2016-08-10,344341
2016-08-11,349861
2016-08-12,323056
2016-08-13,266199
2016-08-14,262507
2016-08-15,336121
2016-08-16,349903
2016-08-17,340376
2016-08-18,358081
2016-08-19,343607
2016-08-20,301806
2016-08-21,266232
2016-08-22,345743
2016-08-23,347051
2016-08-24,331388
2016-08-25,309324
2016-08-26,316184
2016-08-27,281569
2016-08-28,268601
2016-08-29,343636
2016-08-30,364382
2016-08-31,338226
2016-09-01,339013
2016-09-02,313828
2016-09-03,299183
2016-09-04,273322
2016-09-05,344088
2016-09-06,336317
2016-09-07,365269
2016-09-08,330878
2016-09-09,334623
2016-09-10,289026
2016-09-11,263620
2016-09-12,331959
2016-09-13,367733
2016-09-14,337766
2016-09-15,332148
2016-09-16,314805
2016-09-17,330600
2016-09-18,286022
2016-09-19,328638
2016-09-20,346848
2016-09-21,338189
2016-09-22,329613
2016-09-23,320092
2016-09-24,305635
2016-09-25,282091
2016-09-26,358526
2016-09-27,376318
2016-09-28,365491
2016-09-29,374902
2016-09-30,377300
2016-10-01,329284
2016-10-02,297273
2016-10-03,412467
2016-10-04,400525
2016-10-05,397836
2016-10-06,413436
2016-10-07,384675
2016-10-08,364225
2016-10-09,307555
2016-10-10,329538
2016-10-11,398150
2016-10-12,370759
2016-10-13,385683
2016-10-14,350618
2016-10-15,328264
2016-10-16,307427
2016-10-17,367849
2016-10-18,391635
2016-10-19,311200
2016-10-20,427792
2016-10-21,391194
2016-10-22,356432
2016-10-23,347731
2016-10-24,406475
2016-10-25,427773
2016-10-26,430684
2016-10-27,490724
2016-10-28,369883
2016-10-29,342315
2016-10-30,306674
2016-10-31,365861
2016-11-01,408886
2016-11-02,389977
2016-11-03,392871
2016-11-04,357055
2016-11-05,346671
2016-11-06,321111
2016-11-07,406056
2016-11-08,438596
2016-11-09,409617
2016-11-10,400161
