Datetime,Tokens Transferred (Total)
2018-06-01T00:00:00Z,1207977.760315
2018-05-31T00:00:00Z,1375177.49719341
2018-05-30T00:00:00Z,1267900.63216852
2018-05-29T00:00:00Z,1278574.75015974
2018-05-28T00:00:00Z,1312961.04318936
2018-05-27T00:00:00Z,801634.87129892
2018-05-26T00:00:00Z,606469.33224788
2018-05-25T00:00:00Z,951434.67895283
2018-05-24T00:00:00Z,1194212.74425139
2018-05-23T00:00:00Z,1076579.15597807
2018-05-22T00:00:00Z,924102.63867808
2018-05-21T00:00:00Z,834596.2948635
2018-05-20T00:00:00Z,731096.48396016
2018-05-19T00:00:00Z,749323.43215923
2018-05-18T00:00:00Z,1121208.0124724
2018-05-17T00:00:00Z,1049867.19073808
2018-05-16T00:00:00Z,1150210.95183469
2018-05-15T00:00:00Z,1065154.09528701
2018-05-14T00:00:00Z,1273305.01800785
2018-05-13T00:00:00Z,830265.85758007
2018-05-12T00:00:00Z,1001575.80494859
2018-05-11T00:00:00Z,1306801.0260794
2018-05-10T00:00:00Z,1203157.43346644
2018-05-09T00:00:00Z,1060097.00012791
2018-05-08T00:00:00Z,1053896.96898558
2018-05-07T00:00:00Z,1374518.35675851
2018-05-06T00:00:00Z,1092868.82249032
2018-05-05T00:00:00Z,1059134.11675797
2018-05-04T00:00:00Z,1336816.95368371
2018-05-03T00:00:00Z,1352883.31968897
2018-05-02T00:00:00Z,1075274.26297331
2018-05-01T00:00:00Z,1023255.81961182
2018-04-30T00:00:00Z,1215314.01279941
2018-04-29T00:00:00Z,1613804.48522799
2018-04-28T00:00:00Z,1832887.97265794
2018-04-27T00:00:00Z,1533927.72324858
2018-04-26T00:00:00Z,1065225.36784451
2018-04-25T00:00:00Z,1974048.29560239
2018-04-24T00:00:00Z,1769594.75321331
2018-04-23T00:00:00Z,1095253.32048945
2018-04-22T00:00:00Z,778480.2966797
2018-04-21T00:00:00Z,913300.08331511
2018-04-20T00:00:00Z,1523475.84840439
2018-04-19T00:00:00Z,1315468.61828628
2018-04-18T00:00:00Z,1113698.07808165
2018-04-17T00:00:00Z,1188290.82729818
2018-04-16T00:00:00Z,1360095.49642777
2018-04-15T00:00:00Z,749035.50642297
2018-04-14T00:00:00Z,691375.76445361
2018-04-13T00:00:00Z,1245278.98444414
2018-04-12T00:00:00Z,2134618.65058798
2018-04-11T00:00:00Z,1006489.2986168
2018-04-10T00:00:00Z,940101.23161447
2018-04-09T00:00:00Z,1207460.5546612
2018-04-08T00:00:00Z,729962.93021266
2018-04-07T00:00:00Z,741578.47603155
2018-04-06T00:00:00Z,1253028.79470494
2018-04-05T00:00:00Z,1040386.94404313
2018-04-04T00:00:00Z,1417642.09350683
2018-04-03T00:00:00Z,1312824.80572063
2018-04-02T00:00:00Z,1454125.25928594
2018-04-01T00:00:00Z,838273.93072926
2018-03-31T00:00:00Z,897289.56317522
2018-03-30T00:00:00Z,1278556.95944834
2018-03-29T00:00:00Z,844221.87506408
2018-03-28T00:00:00Z,1164402.14707843
2018-03-27T00:00:00Z,1071146.59659025
2018-03-26T00:00:00Z,1676623.60501903
2018-03-25T00:00:00Z,813068.72533586
2018-03-24T00:00:00Z,783361.52912516
2018-03-23T00:00:00Z,978625.95139126
2018-03-22T00:00:00Z,1101870.18494099
2018-03-21T00:00:00Z,929932.73572565
2018-03-20T00:00:00Z,1113839.84178561
2018-03-19T00:00:00Z,1331247.65973748
2018-03-18T00:00:00Z,1618486.47039267
2018-03-17T00:00:00Z,2428793.31642722
2018-03-16T00:00:00Z,1045232.6779181
2018-03-15T00:00:00Z,1947001.68861597
2018-03-14T00:00:00Z,1037306.57545791
2018-03-13T00:00:00Z,1600238.51633371
2018-03-12T00:00:00Z,1017456.81676724
2018-03-11T00:00:00Z,782163.60477009
2018-03-10T00:00:00Z,624140.06810799
2018-03-09T00:00:00Z,1205630.6571651
2018-03-08T00:00:00Z,1016293.34977737
2018-03-07T00:00:00Z,929278.24295752
2018-03-06T00:00:00Z,937537.07377718
2018-03-05T00:00:00Z,900707.85094686
2018-03-04T00:00:00Z,622077.24970438
2018-03-03T00:00:00Z,787474.2892381
2018-03-02T00:00:00Z,973826.27263174
2018-03-01T00:00:00Z,1320567.37764257
2018-02-28T00:00:00Z,1381150.47322301
2018-02-27T00:00:00Z,943506.24560884
2018-02-26T00:00:00Z,843434.9918991
2018-02-25T00:00:00Z,603245.82059225
2018-02-24T00:00:00Z,744322.25360123
2018-02-23T00:00:00Z,1008462.5949647
2018-02-22T00:00:00Z,1493013.30094646
2018-02-21T00:00:00Z,1323690.84052937
2018-02-20T00:00:00Z,1266255.37851592
2018-02-19T00:00:00Z,1787500.59143544
2018-02-18T00:00:00Z,1636998.58116274
2018-02-17T00:00:00Z,1472037.68944323
2018-02-16T00:00:00Z,1100933.15911412
2018-02-15T00:00:00Z,1417136.68334323
2018-02-14T00:00:00Z,1554779.47865179
2018-02-13T00:00:00Z,1313712.89884551
2018-02-12T00:00:00Z,1672666.82480192
2018-02-11T00:00:00Z,1396717.55373662
2018-02-10T00:00:00Z,1536198.89991283
2018-02-09T00:00:00Z,1142475.17203496
2018-02-08T00:00:00Z,1169872.05390311
2018-02-07T00:00:00Z,1158349.41221593
2018-02-06T00:00:00Z,1912207.61702266
2018-02-05T00:00:00Z,1846600.21466176
2018-02-04T00:00:00Z,970023.50516447
2018-02-03T00:00:00Z,908067.47959392
2018-02-02T00:00:00Z,1458696.37931385
2018-02-01T00:00:00Z,2188613.27478732
2018-01-31T00:00:00Z,1784245.9857081
2018-01-30T00:00:00Z,2357583.76631696
2018-01-29T00:00:00Z,1939198.85263575
2018-01-28T00:00:00Z,3126931.09606328
2018-01-27T00:00:00Z,1361338.56771158
2018-01-26T00:00:00Z,1700239.88922945
2018-01-25T00:00:00Z,1355515.31640721
2018-01-24T00:00:00Z,1500563.7137849
2018-01-23T00:00:00Z,1537301.959678
2018-01-22T00:00:00Z,1523444.49548201
2018-01-21T00:00:00Z,1106187.57017171
2018-01-20T00:00:00Z,1458152.70015781
2018-01-19T00:00:00Z,1951437.00864841
2018-01-18T00:00:00Z,2154561.70005228
2018-01-17T00:00:00Z,2467438.69447394
2018-01-16T00:00:00Z,2887299.0885241
2018-01-15T00:00:00Z,1495935.16834926
2018-01-14T00:00:00Z,1267235.29864792
2018-01-13T00:00:00Z,1363235.19612421
2018-01-12T00:00:00Z,1777290.71814857
2018-01-11T00:00:00Z,1856037.97945424
2018-01-10T00:00:00Z,2160904.76043643
2018-01-09T00:00:00Z,2243961.72818323
2018-01-08T00:00:00Z,2518851.88905964
2018-01-07T00:00:00Z,2755154.42442481
2018-01-06T00:00:00Z,2977515.08519929
2018-01-05T00:00:00Z,2919443.23444424
2018-01-04T00:00:00Z,2735725.46225391
2018-01-03T00:00:00Z,2814922.11321319
2018-01-02T00:00:00Z,2534801.09513368
2018-01-01T00:00:00Z,1681294.82870285
2017-12-31T00:00:00Z,1636088.04638867
2017-12-30T00:00:00Z,2242137.34353208
2017-12-29T00:00:00Z,2308995.15965096
2017-12-28T00:00:00Z,2065554.97487091
2017-12-27T00:00:00Z,2321633.61778142
2017-12-26T00:00:00Z,2183446.90031536
2017-12-25T00:00:00Z,1808939.59677379
2017-12-24T00:00:00Z,1425428.52452452
2017-12-23T00:00:00Z,1779491.76339152
2017-12-22T00:00:00Z,1899761.45067961
2017-12-21T00:00:00Z,1789436.43027756
2017-12-20T00:00:00Z,2226175.17862797
2017-12-19T00:00:00Z,1983147.73004062
2017-12-18T00:00:00Z,3003476.30033193
2017-12-17T00:00:00Z,2386750.45405394
2017-12-16T00:00:00Z,2353965.42304779
2017-12-15T00:00:00Z,2754536.78014898
2017-12-14T00:00:00Z,2941230.1471045
2017-12-13T00:00:00Z,3265225.70863625
2017-12-12T00:00:00Z,3300179.25690355
2017-12-11T00:00:00Z,2685785.26968844
2017-12-10T00:00:00Z,1985625.08226512
2017-12-09T00:00:00Z,2892994.90406202
2017-12-08T00:00:00Z,2490477.01297305
2017-12-07T00:00:00Z,3447108.96539175
2017-12-06T00:00:00Z,3529160.98286861
2017-12-05T00:00:00Z,3013757.76883857
2017-12-04T00:00:00Z,2611091.67930286
2017-12-03T00:00:00Z,1868264.1040302
2017-12-02T00:00:00Z,2140777.9169272
2017-12-01T00:00:00Z,2316830.41477943
2017-11-30T00:00:00Z,2695704.82730823
2017-11-29T00:00:00Z,3259880.4423972
2017-11-28T00:00:00Z,2878981.73920642
2017-11-27T00:00:00Z,2424260.166388
2017-11-26T00:00:00Z,2048402.80722941
2017-11-25T00:00:00Z,2897967.65411609
2017-11-24T00:00:00Z,2675986.35158354
2017-11-23T00:00:00Z,3404996.49174383
2017-11-22T00:00:00Z,3505930.83521208
2017-11-21T00:00:00Z,3635071.02340811
2017-11-20T00:00:00Z,4222034.72569652
2017-11-19T00:00:00Z,5440164.82273405
2017-11-18T00:00:00Z,2714413.89735357
2017-11-17T00:00:00Z,3816132.09370686
2017-11-16T00:00:00Z,3816094.31291784
2017-11-15T00:00:00Z,3420999.0603258
2017-11-14T00:00:00Z,3859549.03696542
2017-11-13T00:00:00Z,4372403.70000927
2017-11-12T00:00:00Z,2086930.62748975
2017-11-11T00:00:00Z,1663880.36944827
2017-11-10T00:00:00Z,2332450.77454095
2017-11-09T00:00:00Z,2235897.07154509
2017-11-08T00:00:00Z,4265523.33502452
2017-11-07T00:00:00Z,3521888.11605906
2017-11-06T00:00:00Z,2780986.08655189
2017-11-05T00:00:00Z,6075662.62088384
2017-11-04T00:00:00Z,5764344.34520856
2017-11-03T00:00:00Z,3035442.10911571
2017-11-02T00:00:00Z,2249503.16535888
2017-11-01T00:00:00Z,2189358.31523634
2017-10-31T00:00:00Z,1914961.47657107
2017-10-30T00:00:00Z,1853746.7273482
2017-10-29T00:00:00Z,1658034.90446335
2017-10-28T00:00:00Z,1416633.31201902
2017-10-27T00:00:00Z,2002677.22509466
2017-10-26T00:00:00Z,1741669.65735799
2017-10-25T00:00:00Z,1982510.67989539
2017-10-24T00:00:00Z,2583944.60889954
2017-10-23T00:00:00Z,2992680.83784592
2017-10-22T00:00:00Z,1496929.49438196
2017-10-21T00:00:00Z,1560676.09921383
2017-10-20T00:00:00Z,1925009.92093261
2017-10-19T00:00:00Z,1909086.86649626
2017-10-18T00:00:00Z,2152465.76161522
2017-10-17T00:00:00Z,2824121.93728804
2017-10-16T00:00:00Z,1923030.56395418
2017-10-15T00:00:00Z,1322226.46411086
2017-10-14T00:00:00Z,1516630.69603307
2017-10-13T00:00:00Z,1969583.38341302
2017-10-12T00:00:00Z,1977642.26546751
2017-10-11T00:00:00Z,1776706.6617407
2017-10-10T00:00:00Z,1950289.66803761
2017-10-09T00:00:00Z,2562006.37709889
2017-10-08T00:00:00Z,1271336.93644255
2017-10-07T00:00:00Z,1053550.54424808
2017-10-06T00:00:00Z,1381039.52636424
2017-10-05T00:00:00Z,1665049.22651517
2017-10-04T00:00:00Z,1467115.74062388
2017-10-03T00:00:00Z,1620407.78230101
2017-10-02T00:00:00Z,2026836.64924369
2017-10-01T00:00:00Z,1437484.25485709
2017-09-30T00:00:00Z,1659215.91997927
2017-09-29T00:00:00Z,1958570.24755847
2017-09-28T00:00:00Z,2300638.60130566
2017-09-27T00:00:00Z,2167147.07894273
2017-09-26T00:00:00Z,2091681.99154556
2017-09-25T00:00:00Z,1994122.42159758
2017-09-24T00:00:00Z,1117464.47020165
2017-09-23T00:00:00Z,1312433.08050837
2017-09-22T00:00:00Z,1873597.73006143
2017-09-21T00:00:00Z,1930527.58998825
2017-09-20T00:00:00Z,1938124.36475474
2017-09-19T00:00:00Z,1921334.60573489
2017-09-18T00:00:00Z,2332369.79432692
2017-09-17T00:00:00Z,1736674.87880059
2017-09-16T00:00:00Z,2238534.39352174
2017-09-15T00:00:00Z,3532362.48528872
2017-09-14T00:00:00Z,3197970.08390423
2017-09-13T00:00:00Z,2828837.88268927
2017-09-12T00:00:00Z,2428591.85607994
2017-09-11T00:00:00Z,2689830.4990276
2017-09-10T00:00:00Z,1621495.04842245
2017-09-09T00:00:00Z,1847634.29862397
2017-09-08T00:00:00Z,2166138.1952518
2017-09-07T00:00:00Z,2230912.27534494
2017-09-06T00:00:00Z,2518421.76875983
2017-09-05T00:00:00Z,6490687.53939081
2017-09-04T00:00:00Z,2418565.89700794
2017-09-03T00:00:00Z,1423028.24167141
2017-09-02T00:00:00Z,1578255.84734695
2017-09-01T00:00:00Z,1800265.92597074
2017-08-31T00:00:00Z,1787318.17636994
2017-08-30T00:00:00Z,1636579.81697076
2017-08-29T00:00:00Z,1956450.8015971
2017-08-28T00:00:00Z,1718845.6797366
2017-08-27T00:00:00Z,1283212.92560032
2017-08-26T00:00:00Z,1401580.09229258
2017-08-25T00:00:00Z,1418195.26480431
2017-08-24T00:00:00Z,1647424.03957504
2017-08-23T00:00:00Z,2361832.02843188
2017-08-22T00:00:00Z,1842105.0280409
2017-08-21T00:00:00Z,2496557.2046977
2017-08-20T00:00:00Z,1781933.84065901
2017-08-19T00:00:00Z,2350702.43923637
2017-08-18T00:00:00Z,2667416.50822763
2017-08-17T00:00:00Z,2788643.05252564
2017-08-16T00:00:00Z,2953360.44519056
2017-08-15T00:00:00Z,2677206.22171698
2017-08-14T00:00:00Z,2820562.04176986
2017-08-13T00:00:00Z,2241629.26276502
2017-08-12T00:00:00Z,2412833.62028415
2017-08-11T00:00:00Z,3228199.64438619
2017-08-10T00:00:00Z,2833367.93495134
2017-08-09T00:00:00Z,2421450.59841682
2017-08-08T00:00:00Z,2697950.26039695
2017-08-07T00:00:00Z,2358007.07264641
2017-08-06T00:00:00Z,1758100.47550556
2017-08-05T00:00:00Z,1956390.28131241
2017-08-04T00:00:00Z,2327478.65303571
2017-08-03T00:00:00Z,2131502.07816951
2017-08-02T00:00:00Z,2818528.46031433
2017-08-01T00:00:00Z,2631935.65270275
2017-07-31T00:00:00Z,2945590.28896706
2017-07-30T00:00:00Z,8864385.02439396
2017-07-29T00:00:00Z,4132579.52400579
2017-07-28T00:00:00Z,4201997.08965271
2017-07-27T00:00:00Z,2479331.08557867
2017-07-26T00:00:00Z,3703091.36260946
2017-07-25T00:00:00Z,7334406.3121984
2017-07-24T00:00:00Z,2391241.60026089
2017-07-23T00:00:00Z,1598173.6510488
2017-07-22T00:00:00Z,1791088.27485841
2017-07-21T00:00:00Z,2262349.48203067
2017-07-20T00:00:00Z,2441186.000545
2017-07-19T00:00:00Z,2507503.32836961
2017-07-18T00:00:00Z,2651704.46749104
2017-07-17T00:00:00Z,2656185.61314532
2017-07-16T00:00:00Z,2033231.19135423
2017-07-15T00:00:00Z,1956986.21836419
2017-07-14T00:00:00Z,2600062.37980338
2017-07-13T00:00:00Z,2514337.49587396
2017-07-12T00:00:00Z,2629233.17606628
2017-07-11T00:00:00Z,2894386.54565794
2017-07-10T00:00:00Z,3266617.9568417
2017-07-09T00:00:00Z,2365871.82170799
2017-07-08T00:00:00Z,2697676.27106362
2017-07-07T00:00:00Z,2451891.07807372
2017-07-06T00:00:00Z,2214073.59163768
2017-07-05T00:00:00Z,2512124.73807375
2017-07-04T00:00:00Z,2284430.80490296
2017-07-03T00:00:00Z,2829909.60331958
2017-07-02T00:00:00Z,1797282.147712
2017-07-01T00:00:00Z,2314384.73401745
2017-06-30T00:00:00Z,3473108.63972017
2017-06-29T00:00:00Z,3185135.15876042
2017-06-28T00:00:00Z,2822003.62775993
2017-06-27T00:00:00Z,2768571.20292644
2017-06-26T00:00:00Z,3777643.89631812
2017-06-25T00:00:00Z,1866904.04672897
2017-06-24T00:00:00Z,2252350.19544916
2017-06-23T00:00:00Z,2399755.51481697
2017-06-22T00:00:00Z,3265423.92822063
2017-06-21T00:00:00Z,3623821.87049637
2017-06-20T00:00:00Z,3016719.73916531
2017-06-19T00:00:00Z,3069881.61875919
2017-06-18T00:00:00Z,2261505.3566121
2017-06-17T00:00:00Z,2336373.44092352
2017-06-16T00:00:00Z,3446784.11941545
2017-06-15T00:00:00Z,3064513.40183622
2017-06-14T00:00:00Z,3265123.63600849
2017-06-13T00:00:00Z,3331065.54619697
2017-06-12T00:00:00Z,2891701.4713744
2017-06-11T00:00:00Z,2299709.23107061
2017-06-10T00:00:00Z,2447356.11062807
2017-06-09T00:00:00Z,2594733.59435971
2017-06-08T00:00:00Z,2393526.70051075
2017-06-07T00:00:00Z,2628745.9056056
2017-06-06T00:00:00Z,2543790.15373176
2017-06-05T00:00:00Z,3257478.68111731
2017-06-04T00:00:00Z,3484262.66439731
2017-06-03T00:00:00Z,3231509.07689148
2017-06-02T00:00:00Z,2926983.54236477
2017-06-01T00:00:00Z,3355286.23081095
2017-05-31T00:00:00Z,3328361.62357755
2017-05-30T00:00:00Z,3824192.64818602
2017-05-29T00:00:00Z,2523241.46375203
2017-05-28T00:00:00Z,2784483.56850587
2017-05-27T00:00:00Z,2655277.9513294
2017-05-26T00:00:00Z,2802723.4802142
2017-05-25T00:00:00Z,3528847.42888224
2017-05-24T00:00:00Z,3586261.52022566
2017-05-23T00:00:00Z,4110853.88978871
2017-05-22T00:00:00Z,3321974.86482136
2017-05-21T00:00:00Z,2310985.87143976
2017-05-20T00:00:00Z,2802022.17057629
2017-05-19T00:00:00Z,2943713.68184967
2017-05-18T00:00:00Z,3208450.94480693
2017-05-17T00:00:00Z,4044541.63578462
2017-05-16T00:00:00Z,2797479.21568928
2017-05-15T00:00:00Z,3101577.08632742
2017-05-14T00:00:00Z,2543606.41802213
2017-05-13T00:00:00Z,3008182.61398607
2017-05-12T00:00:00Z,3071112.69203934
2017-05-11T00:00:00Z,3042065.65712473
2017-05-10T00:00:00Z,3872919.78444145
2017-05-09T00:00:00Z,3160579.75113902
2017-05-08T00:00:00Z,3874965.60048872
2017-05-07T00:00:00Z,2211239.20426229
2017-05-06T00:00:00Z,2711157.08169765
2017-05-05T00:00:00Z,2861703.81101046
2017-05-04T00:00:00Z,2890328.85800082
2017-05-03T00:00:00Z,2623901.835751
2017-05-02T00:00:00Z,2529719.30462327
2017-05-01T00:00:00Z,2507129.84628884
2017-04-30T00:00:00Z,1784545.48437791
2017-04-29T00:00:00Z,2083810.64810883
2017-04-28T00:00:00Z,2452774.32415502
2017-04-27T00:00:00Z,2635055.94426067
2017-04-26T00:00:00Z,2427841.45350334
2017-04-25T00:00:00Z,3244990.06074915
2017-04-24T00:00:00Z,1939249.63438798
2017-04-23T00:00:00Z,1576029.7994562
2017-04-22T00:00:00Z,1744396.81270757
2017-04-21T00:00:00Z,2336964.85670758
2017-04-20T00:00:00Z,2221033.11582418
2017-04-19T00:00:00Z,2174908.48969527
2017-04-18T00:00:00Z,2454595.95464351
2017-04-17T00:00:00Z,2450080.09494406
2017-04-16T00:00:00Z,1900745.09470156
2017-04-15T00:00:00Z,1608472.30346297
2017-04-14T00:00:00Z,2214430.87090745
2017-04-13T00:00:00Z,2141640.50572937
2017-04-12T00:00:00Z,2066660.88260063
2017-04-11T00:00:00Z,2022544.70636851
2017-04-10T00:00:00Z,2075944.3968519
2017-04-09T00:00:00Z,1510384.22630933
2017-04-08T00:00:00Z,9836424.3407791
2017-04-07T00:00:00Z,5891195.18637079
2017-04-06T00:00:00Z,2043537.69458509
2017-04-05T00:00:00Z,2293635.8492923
2017-04-04T00:00:00Z,2475040.99792198
2017-04-03T00:00:00Z,4161040.21237238
2017-04-02T00:00:00Z,4024333.7362931
2017-04-01T00:00:00Z,2857955.75600455
2017-03-31T00:00:00Z,3572161.46379571
2017-03-30T00:00:00Z,2162739.74450956
2017-03-29T00:00:00Z,1810422.84304524
2017-03-28T00:00:00Z,2330267.81124027
2017-03-27T00:00:00Z,2335467.33398537
2017-03-26T00:00:00Z,1770612.27301625
2017-03-25T00:00:00Z,3357898.49014671
2017-03-24T00:00:00Z,3874056.75351264
2017-03-23T00:00:00Z,2377608.03193592
2017-03-22T00:00:00Z,5238121.36252124
2017-03-21T00:00:00Z,6199152.72305141
2017-03-20T00:00:00Z,3294875.00975279
2017-03-19T00:00:00Z,6343176.85681655
2017-03-18T00:00:00Z,2597371.7811726
2017-03-17T00:00:00Z,3120337.97544531
2017-03-16T00:00:00Z,3314431.54058743
2017-03-15T00:00:00Z,2273024.15519952
2017-03-14T00:00:00Z,2701113.85084938
2017-03-13T00:00:00Z,2087957.52048938
2017-03-12T00:00:00Z,1199921.76638011
2017-03-11T00:00:00Z,1649393.67460175
2017-03-10T00:00:00Z,2749741.90432212
2017-03-09T00:00:00Z,5697695.52360086
2017-03-08T00:00:00Z,2520959.84455745
2017-03-07T00:00:00Z,2098006.44117903
2017-03-06T00:00:00Z,1913603.96011513
2017-03-05T00:00:00Z,1230933.24046599
2017-03-04T00:00:00Z,1972544.90317665
2017-03-03T00:00:00Z,4556480.90176152
2017-03-02T00:00:00Z,2740040.85860973
2017-03-01T00:00:00Z,2492036.06735489
2017-02-28T00:00:00Z,1952866.23768283
2017-02-27T00:00:00Z,1879423.05006284
2017-02-26T00:00:00Z,1125875.26711855
2017-02-25T00:00:00Z,1231126.6553886
2017-02-24T00:00:00Z,1917915.03562743
2017-02-23T00:00:00Z,3341083.48743483
2017-02-22T00:00:00Z,2547179.03379955
2017-02-21T00:00:00Z,1752423.40982683
2017-02-20T00:00:00Z,1559427.91448526
2017-02-19T00:00:00Z,1417580.29314733
2017-02-18T00:00:00Z,1246669.35900603
2017-02-17T00:00:00Z,2500058.45781006
2017-02-16T00:00:00Z,2984593.43943261
2017-02-15T00:00:00Z,1748610.18410356
2017-02-14T00:00:00Z,1923057.47307782
2017-02-13T00:00:00Z,1589037.14478927
2017-02-12T00:00:00Z,953249.56808741
2017-02-11T00:00:00Z,1416404.89810748
2017-02-10T00:00:00Z,2742237.31958219
2017-02-09T00:00:00Z,3194906.37187837
2017-02-08T00:00:00Z,1958001.10626623
2017-02-07T00:00:00Z,2037016.02165818
2017-02-06T00:00:00Z,1677839.91543296
2017-02-05T00:00:00Z,1798260.94181055
2017-02-04T00:00:00Z,2117064.57771003
2017-02-03T00:00:00Z,2436430.16067489
2017-02-02T00:00:00Z,1849723.16573495
2017-02-01T00:00:00Z,2076548.61600054
2017-01-31T00:00:00Z,1789956.2798082
2017-01-30T00:00:00Z,1460381.22141075
2017-01-29T00:00:00Z,1373770.11450821
2017-01-28T00:00:00Z,1247462.25315374
2017-01-27T00:00:00Z,1798131.17845742
2017-01-26T00:00:00Z,2111237.90358247
2017-01-25T00:00:00Z,1928815.13653221
2017-01-24T00:00:00Z,1954210.63569376
2017-01-23T00:00:00Z,1521090.66744079
2017-01-22T00:00:00Z,1133551.9317074
2017-01-21T00:00:00Z,1531200.73269948
2017-01-20T00:00:00Z,2586051.72274947
2017-01-19T00:00:00Z,2601720.11024023
2017-01-18T00:00:00Z,1933241.59203254
2017-01-17T00:00:00Z,2308765.48916971
2017-01-16T00:00:00Z,2085828.04604831
2017-01-15T00:00:00Z,1723038.05519243
2017-01-14T00:00:00Z,1498171.71953573
2017-01-13T00:00:00Z,2359864.55747245
2017-01-12T00:00:00Z,3519574.14305147
2017-01-11T00:00:00Z,3978417.5540758
2017-01-10T00:00:00Z,2357325.55028573
2017-01-09T00:00:00Z,2093679.05589403
2017-01-08T00:00:00Z,1677907.79836336
2017-01-07T00:00:00Z,2151219.55363829
2017-01-06T00:00:00Z,3098639.8057386
2017-01-05T00:00:00Z,2996465.11123512
2017-01-04T00:00:00Z,2480125.32095923
2017-01-03T00:00:00Z,1948475.35528524
2017-01-02T00:00:00Z,1571994.11556933
2017-01-01T00:00:00Z,1082390.88467338
2016-12-31T00:00:00Z,1377458.87063825
2016-12-30T00:00:00Z,2205674.17904579
2016-12-29T00:00:00Z,1779966.82855818
2016-12-28T00:00:00Z,2061639.6915183
2016-12-27T00:00:00Z,2240059.72922692
2016-12-26T00:00:00Z,1511262.04037675
2016-12-25T00:00:00Z,1092416.83612555
2016-12-24T00:00:00Z,1524921.91640001
2016-12-23T00:00:00Z,2631896.22216801
2016-12-22T00:00:00Z,2457202.10216144
2016-12-21T00:00:00Z,2849546.84425861
2016-12-20T00:00:00Z,1937476.33176433
2016-12-19T00:00:00Z,1839850.99153047
2016-12-18T00:00:00Z,1409910.39544709
2016-12-17T00:00:00Z,1319525.8950241
2016-12-16T00:00:00Z,1882215.19239224
2016-12-15T00:00:00Z,2045598.80593377
2016-12-14T00:00:00Z,1654096.2945553
2016-12-13T00:00:00Z,1564007.61024071
2016-12-12T00:00:00Z,1690690.28071648
2016-12-11T00:00:00Z,1058326.15441789
2016-12-10T00:00:00Z,1169094.74862093
2016-12-09T00:00:00Z,1524329.62750554
2016-12-08T00:00:00Z,1423273.79628482
2016-12-07T00:00:00Z,1545715.89390952
2016-12-06T00:00:00Z,1649539.71086375
2016-12-05T00:00:00Z,1719322.67251155
2016-12-04T00:00:00Z,914491.42134938
2016-12-03T00:00:00Z,1233011.95206666
2016-12-02T00:00:00Z,1782723.68022158
2016-12-01T00:00:00Z,1511455.75337553
2016-11-30T00:00:00Z,1364885.38878526
2016-11-29T00:00:00Z,1408222.38183584
2016-11-28T00:00:00Z,1512674.19160723
2016-11-27T00:00:00Z,948918.26367698
2016-11-26T00:00:00Z,1202280.68467818
2016-11-25T00:00:00Z,1463167.39620869
2016-11-24T00:00:00Z,1868529.83637835
2016-11-23T00:00:00Z,1721602.20326261
2016-11-22T00:00:00Z,1710147.46953513
2016-11-21T00:00:00Z,1558524.21993596
2016-11-20T00:00:00Z,1160009.41222852
2016-11-19T00:00:00Z,1117607.03042878
2016-11-18T00:00:00Z,1604071.95564724
2016-11-17T00:00:00Z,1602107.00608193
2016-11-16T00:00:00Z,1954330.78894691
2016-11-15T00:00:00Z,1757632.23375911
2016-11-14T00:00:00Z,1545101.34950297
2016-11-13T00:00:00Z,1117598.69879703
2016-11-12T00:00:00Z,947969.93181313
2016-11-11T00:00:00Z,1393569.0679215
2016-11-10T00:00:00Z,1757809.00407841
2016-11-09T00:00:00Z,2692820.6043883
2016-11-08T00:00:00Z,3495632.70007534
2016-11-07T00:00:00Z,4468640.95414514
2016-11-06T00:00:00Z,5396851.36767303
2016-11-05T00:00:00Z,5801768.33173151
2016-11-04T00:00:00Z,5889440.01910646
2016-11-03T00:00:00Z,6815565.28503964
2016-11-02T00:00:00Z,4779811.91279228
2016-11-01T00:00:00Z,1844649.78252155
2016-10-31T00:00:00Z,1804356.276644
2016-10-30T00:00:00Z,1340134.9745618
2016-10-29T00:00:00Z,1501362.25163253
2016-10-28T00:00:00Z,1562932.97000356
2016-10-27T00:00:00Z,3490116.3589197
2016-10-26T00:00:00Z,2159430.14760705
2016-10-25T00:00:00Z,3106269.33383823
2016-10-24T00:00:00Z,3735154.73481548
2016-10-23T00:00:00Z,1876096.5167533
2016-10-22T00:00:00Z,1349630.71843186
2016-10-21T00:00:00Z,3170305.5349335
2016-10-20T00:00:00Z,2463969.96869022
2016-10-19T00:00:00Z,1936363.36387885
2016-10-18T00:00:00Z,2507171.18045943
2016-10-17T00:00:00Z,1885508.43749772
2016-10-16T00:00:00Z,2459490.97542165
2016-10-15T00:00:00Z,3406330.66962043
2016-10-14T00:00:00Z,2019709.06010997
2016-10-13T00:00:00Z,2086561.19228455
2016-10-12T00:00:00Z,2689349.30454291
2016-10-11T00:00:00Z,2862301.74101941
2016-10-10T00:00:00Z,2584367.32218188
2016-10-09T00:00:00Z,2696212.13120314
2016-10-08T00:00:00Z,2374863.38272963
2016-10-07T00:00:00Z,2366379.0995785
2016-10-06T00:00:00Z,2289712.50677733
2016-10-05T00:00:00Z,2300755.79995777
2016-10-04T00:00:00Z,1904816.15306519
2016-10-03T00:00:00Z,1990839.90499954
2016-10-02T00:00:00Z,1418632.68070665
2016-10-01T00:00:00Z,1534161.68214348
