Datetime,Tokens Transferred (Mean)
2017-07-20T00:00:00Z,10.61214501
2017-07-19T00:00:00Z,9.88689068
2017-07-18T00:00:00Z,10.18280583
2017-07-17T00:00:00Z,11.54025387
2017-07-16T00:00:00Z,10.01581852
2017-07-15T00:00:00Z,8.82622638
2017-07-14T00:00:00Z,11.41559851
2017-07-13T00:00:00Z,10.23178139
2017-07-12T00:00:00Z,10.23203201
2017-07-11T00:00:00Z,10.89811415
2017-07-10T00:00:00Z,12.9872496
2017-07-09T00:00:00Z,12.58536179
2017-07-08T00:00:00Z,12.22493439
2017-07-07T00:00:00Z,10.07077406
2017-07-06T00:00:00Z,9.84190178
2017-07-05T00:00:00Z,10.60599233
2017-07-04T00:00:00Z,8.94697374
2017-07-03T00:00:00Z,11.18214279
2017-07-02T00:00:00Z,9.15341479
2017-07-01T00:00:00Z,10.43964028
2017-06-30T00:00:00Z,12.99786921
2017-06-29T00:00:00Z,13.79240458
2017-06-28T00:00:00Z,10.09105404
2017-06-27T00:00:00Z,10.66451162
2017-06-26T00:00:00Z,14.43148751
2017-06-25T00:00:00Z,10.33740343
2017-06-24T00:00:00Z,9.92307812
2017-06-23T00:00:00Z,9.23771649
2017-06-22T00:00:00Z,12.11453306
2017-06-21T00:00:00Z,12.93930962
2017-06-20T00:00:00Z,11.2020785
2017-06-19T00:00:00Z,11.38582991
2017-06-18T00:00:00Z,10.80953166
2017-06-17T00:00:00Z,9.88276014
2017-06-16T00:00:00Z,12.7758512
2017-06-15T00:00:00Z,10.45951848
2017-06-14T00:00:00Z,11.35679377
2017-06-13T00:00:00Z,11.42203627
2017-06-12T00:00:00Z,10.7517781
2017-06-11T00:00:00Z,10.32435703
2017-06-10T00:00:00Z,9.60304848
2017-06-09T00:00:00Z,9.20010635
2017-06-08T00:00:00Z,7.79112372
2017-06-07T00:00:00Z,7.74173817
2017-06-06T00:00:00Z,8.5573147
2017-06-05T00:00:00Z,11.24175604
2017-06-04T00:00:00Z,13.10449583
2017-06-03T00:00:00Z,10.59066712
2017-06-02T00:00:00Z,10.78503698
2017-06-01T00:00:00Z,10.50039661
2017-05-31T00:00:00Z,10.35356837
2017-05-30T00:00:00Z,10.9959476
2017-05-29T00:00:00Z,7.84865784
2017-05-28T00:00:00Z,9.04117686
2017-05-27T00:00:00Z,8.00394866
2017-05-26T00:00:00Z,8.41186325
2017-05-25T00:00:00Z,10.08383296
2017-05-24T00:00:00Z,10.59494434
2017-05-23T00:00:00Z,11.18471873
2017-05-22T00:00:00Z,10.1365635
2017-05-21T00:00:00Z,7.09087132
2017-05-20T00:00:00Z,7.94584327
2017-05-19T00:00:00Z,9.21817536
2017-05-18T00:00:00Z,11.11105667
2017-05-17T00:00:00Z,12.74385149
2017-05-16T00:00:00Z,11.96296357
2017-05-15T00:00:00Z,9.42559567
2017-05-14T00:00:00Z,6.89447548
2017-05-13T00:00:00Z,9.1404117
2017-05-12T00:00:00Z,9.67145558
2017-05-11T00:00:00Z,10.32580805
2017-05-10T00:00:00Z,12.44339562
2017-05-09T00:00:00Z,9.49910361
2017-05-08T00:00:00Z,10.61878789
2017-05-07T00:00:00Z,7.00104863
2017-05-06T00:00:00Z,7.47175746
2017-05-05T00:00:00Z,10.71542331
2017-05-04T00:00:00Z,8.15166825
2017-05-03T00:00:00Z,8.89406995
2017-05-02T00:00:00Z,7.59668623
2017-05-01T00:00:00Z,8.50924478
2017-04-30T00:00:00Z,6.34306594
2017-04-29T00:00:00Z,6.1082664
2017-04-28T00:00:00Z,8.03832508
2017-04-27T00:00:00Z,8.85028043
2017-04-26T00:00:00Z,7.2620722
2017-04-25T00:00:00Z,9.97724769
2017-04-24T00:00:00Z,8.71388801
2017-04-23T00:00:00Z,6.43576929
2017-04-22T00:00:00Z,6.49520162
2017-04-21T00:00:00Z,7.07770099
2017-04-20T00:00:00Z,8.29433863
2017-04-19T00:00:00Z,7.01671659
2017-04-18T00:00:00Z,8.10244749
2017-04-17T00:00:00Z,9.99844966
2017-04-16T00:00:00Z,8.9792052
2017-04-15T00:00:00Z,5.94508438
2017-04-14T00:00:00Z,7.63415212
2017-04-13T00:00:00Z,9.3704737
2017-04-12T00:00:00Z,7.4353425
2017-04-11T00:00:00Z,6.5725506
2017-04-10T00:00:00Z,7.59759621
2017-04-09T00:00:00Z,6.34276763
2017-04-08T00:00:00Z,43.36627109
2017-04-07T00:00:00Z,19.94979762
2017-04-06T00:00:00Z,7.03896312
2017-04-05T00:00:00Z,7.24932552
2017-04-04T00:00:00Z,9.67228496
2017-04-03T00:00:00Z,14.44981235
2017-04-02T00:00:00Z,16.49012984
2017-04-01T00:00:00Z,11.17528322
2017-03-31T00:00:00Z,13.77787256
2017-03-30T00:00:00Z,7.49327757
2017-03-29T00:00:00Z,6.37937808
2017-03-28T00:00:00Z,7.93023492
2017-03-27T00:00:00Z,10.05977513
2017-03-26T00:00:00Z,7.98475877
2017-03-25T00:00:00Z,13.82750303
2017-03-24T00:00:00Z,13.38905719
2017-03-23T00:00:00Z,8.26353135
2017-03-22T00:00:00Z,16.55359842
2017-03-21T00:00:00Z,21.5313401
2017-03-20T00:00:00Z,11.89928027
2017-03-19T00:00:00Z,23.56560275
2017-03-18T00:00:00Z,9.86195161
2017-03-17T00:00:00Z,10.68455214
2017-03-16T00:00:00Z,10.1395662
2017-03-15T00:00:00Z,7.77655275
2017-03-14T00:00:00Z,8.70655801
2017-03-13T00:00:00Z,7.65004551
2017-03-12T00:00:00Z,5.43061604
2017-03-11T00:00:00Z,5.87952061
2017-03-10T00:00:00Z,8.91829396
2017-03-09T00:00:00Z,18.77428637
2017-03-08T00:00:00Z,8.4890521
2017-03-07T00:00:00Z,6.40125963
2017-03-06T00:00:00Z,6.65395394
2017-03-05T00:00:00Z,4.38691495
2017-03-04T00:00:00Z,7.42540845
2017-03-03T00:00:00Z,13.51433864
2017-03-02T00:00:00Z,8.32153715
2017-03-01T00:00:00Z,7.89270906
2017-02-28T00:00:00Z,6.00399752
2017-02-27T00:00:00Z,6.60812363
2017-02-26T00:00:00Z,4.24818514
2017-02-25T00:00:00Z,3.77236576
2017-02-24T00:00:00Z,5.58114269
2017-02-23T00:00:00Z,10.25617853
2017-02-22T00:00:00Z,9.03075642
2017-02-21T00:00:00Z,6.28216829
2017-02-20T00:00:00Z,5.51853604
2017-02-19T00:00:00Z,5.63455303
2017-02-18T00:00:00Z,4.35910571
2017-02-17T00:00:00Z,7.82206916
2017-02-16T00:00:00Z,10.5443291
2017-02-15T00:00:00Z,5.93459354
2017-02-14T00:00:00Z,6.10659217
2017-02-13T00:00:00Z,5.5150581
2017-02-12T00:00:00Z,4.01192559
2017-02-11T00:00:00Z,5.39486225
2017-02-10T00:00:00Z,9.09103281
2017-02-09T00:00:00Z,9.22383651
2017-02-08T00:00:00Z,6.35363957
2017-02-07T00:00:00Z,6.26548603
2017-02-06T00:00:00Z,7.29806576
2017-02-05T00:00:00Z,6.15965138
2017-02-04T00:00:00Z,7.43784853
2017-02-03T00:00:00Z,7.53347153
2017-02-02T00:00:00Z,7.13072053
2017-02-01T00:00:00Z,5.92676448
2017-01-31T00:00:00Z,5.82027678
2017-01-30T00:00:00Z,5.90616192
2017-01-29T00:00:00Z,5.68943144
2017-01-28T00:00:00Z,5.06598057
2017-01-27T00:00:00Z,6.83279189
2017-01-26T00:00:00Z,6.73226372
2017-01-25T00:00:00Z,6.33274608
2017-01-24T00:00:00Z,7.02882672
2017-01-23T00:00:00Z,6.46194717
2017-01-22T00:00:00Z,4.78873877
2017-01-21T00:00:00Z,5.81363399
2017-01-20T00:00:00Z,8.67255464
2017-01-19T00:00:00Z,8.65995889
2017-01-18T00:00:00Z,6.51032696
2017-01-17T00:00:00Z,7.89216306
2017-01-16T00:00:00Z,7.79833345
2017-01-15T00:00:00Z,7.30620974
2017-01-14T00:00:00Z,6.18831179
2017-01-13T00:00:00Z,8.65697186
2017-01-12T00:00:00Z,11.93266094
2017-01-11T00:00:00Z,13.13420892
2017-01-10T00:00:00Z,7.28180927
2017-01-09T00:00:00Z,7.75979873
2017-01-08T00:00:00Z,6.45513014
2017-01-07T00:00:00Z,7.63054871
2017-01-06T00:00:00Z,8.94929531
2017-01-05T00:00:00Z,10.39136746
2017-01-04T00:00:00Z,7.55010159
2017-01-03T00:00:00Z,6.46260483
2017-01-02T00:00:00Z,5.40590565
2017-01-01T00:00:00Z,6.001746
2016-12-31T00:00:00Z,5.50708194
2016-12-30T00:00:00Z,7.69436435
2016-12-29T00:00:00Z,5.84640367
2016-12-28T00:00:00Z,6.75438093
2016-12-27T00:00:00Z,7.55781143
2016-12-26T00:00:00Z,6.17416224
2016-12-25T00:00:00Z,5.53966722
2016-12-24T00:00:00Z,6.33581066
2016-12-23T00:00:00Z,8.63355549
2016-12-22T00:00:00Z,7.81341591
2016-12-21T00:00:00Z,8.7538841
2016-12-20T00:00:00Z,6.53812858
2016-12-19T00:00:00Z,6.52480332
2016-12-18T00:00:00Z,5.98312057
2016-12-17T00:00:00Z,5.5445526
2016-12-16T00:00:00Z,6.74078242
2016-12-15T00:00:00Z,7.23957137
2016-12-14T00:00:00Z,5.779734
2016-12-13T00:00:00Z,5.36392405
2016-12-12T00:00:00Z,6.29665736
2016-12-11T00:00:00Z,4.60650525
2016-12-10T00:00:00Z,4.67434098
2016-12-09T00:00:00Z,5.67340192
2016-12-08T00:00:00Z,5.03717447
2016-12-07T00:00:00Z,4.97686874
2016-12-06T00:00:00Z,5.16106939
2016-12-05T00:00:00Z,6.18797502
2016-12-04T00:00:00Z,3.72498563
2016-12-03T00:00:00Z,4.28402852
2016-12-02T00:00:00Z,5.65342788
2016-12-01T00:00:00Z,6.30993151
2016-11-30T00:00:00Z,4.6660834
2016-11-29T00:00:00Z,4.86430921
2016-11-28T00:00:00Z,5.06986115
2016-11-27T00:00:00Z,3.99973978
2016-11-26T00:00:00Z,4.3332457
2016-11-25T00:00:00Z,4.64151314
2016-11-24T00:00:00Z,5.69021438
2016-11-23T00:00:00Z,6.22017799
2016-11-22T00:00:00Z,5.98998767
2016-11-21T00:00:00Z,5.45598598
2016-11-20T00:00:00Z,4.76462301
2016-11-19T00:00:00Z,4.47726939
2016-11-18T00:00:00Z,5.81655452
2016-11-17T00:00:00Z,5.77750173
2016-11-16T00:00:00Z,6.74796038
2016-11-15T00:00:00Z,6.27286697
2016-11-14T00:00:00Z,5.71552727
2016-11-13T00:00:00Z,5.09121791
2016-11-12T00:00:00Z,4.14471066
2016-11-11T00:00:00Z,5.47666028
2016-11-10T00:00:00Z,6.48145323
2016-11-09T00:00:00Z,9.97533082
2016-11-08T00:00:00Z,11.81392033
2016-11-07T00:00:00Z,16.30087714
2016-11-06T00:00:00Z,23.91871476
2016-11-05T00:00:00Z,24.37021495
2016-11-04T00:00:00Z,23.75473433
2016-11-03T00:00:00Z,25.07169684
2016-11-02T00:00:00Z,17.81617277
2016-11-01T00:00:00Z,7.48318411
2016-10-31T00:00:00Z,7.46740392
2016-10-30T00:00:00Z,6.44872326
2016-10-29T00:00:00Z,6.54074345
2016-10-28T00:00:00Z,6.23367915
2016-10-27T00:00:00Z,10.69846168
2016-10-26T00:00:00Z,9.67581996
2016-10-25T00:00:00Z,13.11265238
2016-10-24T00:00:00Z,16.46624993
2016-10-23T00:00:00Z,9.80022628
2016-10-22T00:00:00Z,6.23216176
2016-10-21T00:00:00Z,11.95480063
2016-10-20T00:00:00Z,9.11750764
2016-10-19T00:00:00Z,9.73252327
2016-10-18T00:00:00Z,9.97418577
2016-10-17T00:00:00Z,7.9521416
2016-10-16T00:00:00Z,12.43762693
2016-10-15T00:00:00Z,16.19702086
2016-10-14T00:00:00Z,8.42992579
2016-10-13T00:00:00Z,9.08879971
2016-10-12T00:00:00Z,11.52762715
2016-10-11T00:00:00Z,10.86567666
2016-10-10T00:00:00Z,11.59574699
2016-10-09T00:00:00Z,12.81542736
2016-10-08T00:00:00Z,9.48037901
2016-10-07T00:00:00Z,8.89011274
2016-10-06T00:00:00Z,8.34671469
2016-10-05T00:00:00Z,8.62856768
2016-10-04T00:00:00Z,7.20146445
2016-10-03T00:00:00Z,7.69692294
2016-10-02T00:00:00Z,7.36791287
2016-10-01T00:00:00Z,7.17659238
2016-09-30T00:00:00Z,9.81869056
2016-09-29T00:00:00Z,7.57280656
2016-09-28T00:00:00Z,10.83189931
2016-09-27T00:00:00Z,7.22645321
2016-09-26T00:00:00Z,9.87027397
2016-09-25T00:00:00Z,9.46251128
2016-09-24T00:00:00Z,9.67513071
2016-09-23T00:00:00Z,10.09489972
2016-09-22T00:00:00Z,10.06080649
2016-09-21T00:00:00Z,7.80347043
2016-09-20T00:00:00Z,9.28343151
2016-09-19T00:00:00Z,9.27923256
2016-09-18T00:00:00Z,8.48569508
2016-09-17T00:00:00Z,6.84171162
2016-09-16T00:00:00Z,8.90669462
2016-09-15T00:00:00Z,6.69690309
2016-09-14T00:00:00Z,8.18353429
2016-09-13T00:00:00Z,8.25895533
2016-09-12T00:00:00Z,8.01119016
2016-09-11T00:00:00Z,8.34819414
2016-09-10T00:00:00Z,7.64164044
2016-09-09T00:00:00Z,7.93653086
2016-09-08T00:00:00Z,7.16329884
2016-09-07T00:00:00Z,6.39057035
2016-09-06T00:00:00Z,6.89360994
2016-09-05T00:00:00Z,7.52355162
2016-09-04T00:00:00Z,6.32778114
2016-09-03T00:00:00Z,7.17741803
2016-09-02T00:00:00Z,7.05893051
2016-09-01T00:00:00Z,7.508356
2016-08-31T00:00:00Z,7.88489305
2016-08-30T00:00:00Z,7.19766203
2016-08-29T00:00:00Z,7.60598461
2016-08-28T00:00:00Z,7.45866704
2016-08-27T00:00:00Z,7.6602827
2016-08-26T00:00:00Z,9.22686525
2016-08-25T00:00:00Z,9.11231445
2016-08-24T00:00:00Z,8.92344211
2016-08-23T00:00:00Z,8.74498061
2016-08-22T00:00:00Z,8.68814793
2016-08-21T00:00:00Z,7.2364666
2016-08-20T00:00:00Z,10.07014931
2016-08-19T00:00:00Z,9.65728687
2016-08-18T00:00:00Z,9.71593196
2016-08-17T00:00:00Z,8.40032981
2016-08-16T00:00:00Z,10.73658574
2016-08-15T00:00:00Z,10.23578412
2016-08-14T00:00:00Z,8.57218821
2016-08-13T00:00:00Z,9.54756592
2016-08-12T00:00:00Z,8.25786703
2016-08-11T00:00:00Z,8.85727271
2016-08-10T00:00:00Z,8.86810933
2016-08-09T00:00:00Z,9.60202469
2016-08-08T00:00:00Z,8.37516592
2016-08-07T00:00:00Z,9.74638635
2016-08-06T00:00:00Z,7.74789982
2016-08-05T00:00:00Z,10.03816662
2016-08-04T00:00:00Z,12.96070597
2016-08-03T00:00:00Z,10.24773677
2016-08-02T00:00:00Z,14.02763603
2016-08-01T00:00:00Z,7.66984913
2016-07-31T00:00:00Z,9.66496271
2016-07-30T00:00:00Z,9.41511394
2016-07-29T00:00:00Z,9.24490576
2016-07-28T00:00:00Z,10.47562886
2016-07-27T00:00:00Z,10.67573864
2016-07-26T00:00:00Z,9.72016939
2016-07-25T00:00:00Z,8.03985052
2016-07-24T00:00:00Z,10.04056746
2016-07-23T00:00:00Z,9.36792608
2016-07-22T00:00:00Z,10.93523309
2016-07-21T00:00:00Z,10.1424884
2016-07-20T00:00:00Z,10.80188879
2016-07-19T00:00:00Z,11.42945871
2016-07-18T00:00:00Z,10.11984465
2016-07-17T00:00:00Z,12.01800321
2016-07-16T00:00:00Z,10.78889223
2016-07-15T00:00:00Z,15.50259622
2016-07-14T00:00:00Z,9.63212549
2016-07-13T00:00:00Z,10.40775379
2016-07-12T00:00:00Z,10.56389201
2016-07-11T00:00:00Z,10.19826219
2016-07-10T00:00:00Z,9.36300992
2016-07-09T00:00:00Z,10.19183144
2016-07-08T00:00:00Z,10.86203643
2016-07-07T00:00:00Z,13.12424684
2016-07-06T00:00:00Z,9.49022397
2016-07-05T00:00:00Z,9.54834835
2016-07-04T00:00:00Z,12.14412208
2016-07-03T00:00:00Z,9.79378685
2016-07-02T00:00:00Z,10.80773175
2016-07-01T00:00:00Z,9.76356784
2016-06-30T00:00:00Z,8.97774367
2016-06-29T00:00:00Z,8.86251159
2016-06-28T00:00:00Z,8.7643313
2016-06-27T00:00:00Z,9.98891932
2016-06-26T00:00:00Z,9.86617163
2016-06-25T00:00:00Z,10.24165077
2016-06-24T00:00:00Z,11.75809562
2016-06-23T00:00:00Z,13.08608659
2016-06-22T00:00:00Z,11.50276281
2016-06-21T00:00:00Z,11.47439571
2016-06-20T00:00:00Z,10.60909613
2016-06-19T00:00:00Z,9.20164491
2016-06-18T00:00:00Z,9.93428529
2016-06-17T00:00:00Z,10.92550202
2016-06-16T00:00:00Z,10.43089903
2016-06-15T00:00:00Z,8.86337332
2016-06-14T00:00:00Z,9.54000868
2016-06-13T00:00:00Z,10.96098088
2016-06-12T00:00:00Z,13.43000352
2016-06-11T00:00:00Z,8.87628975
2016-06-10T00:00:00Z,10.0700278
2016-06-09T00:00:00Z,8.85346816
2016-06-08T00:00:00Z,8.70615959
2016-06-07T00:00:00Z,9.17754959
2016-06-06T00:00:00Z,8.86850369
2016-06-05T00:00:00Z,9.63834182
2016-06-04T00:00:00Z,7.58407842
2016-06-03T00:00:00Z,8.25252603
2016-06-02T00:00:00Z,10.12793717
2016-06-01T00:00:00Z,10.02553803
2016-05-31T00:00:00Z,11.89206579
2016-05-30T00:00:00Z,10.6276104
2016-05-29T00:00:00Z,15.32620783
2016-05-28T00:00:00Z,18.98290156
2016-05-27T00:00:00Z,19.15177847
2016-05-26T00:00:00Z,16.27994044
2016-05-25T00:00:00Z,13.47415216
2016-05-24T00:00:00Z,10.19209384
2016-05-23T00:00:00Z,9.57799457
2016-05-22T00:00:00Z,8.18715747
2016-05-21T00:00:00Z,8.23192112
2016-05-20T00:00:00Z,10.1835376
2016-05-19T00:00:00Z,11.60338376
2016-05-18T00:00:00Z,9.56185702
2016-05-17T00:00:00Z,11.32270337
2016-05-16T00:00:00Z,11.20388969
2016-05-15T00:00:00Z,10.1949791
2016-05-14T00:00:00Z,9.03186955
2016-05-13T00:00:00Z,11.09503268
2016-05-12T00:00:00Z,10.04047567
2016-05-11T00:00:00Z,10.70027482
2016-05-10T00:00:00Z,8.99142653
2016-05-09T00:00:00Z,9.09514793
2016-05-08T00:00:00Z,8.57596425
2016-05-07T00:00:00Z,9.36021316
2016-05-06T00:00:00Z,9.94210109
2016-05-05T00:00:00Z,9.40530732
2016-05-04T00:00:00Z,9.73131778
2016-05-03T00:00:00Z,9.64114636
2016-05-02T00:00:00Z,10.94121837
2016-05-01T00:00:00Z,9.80595791
2016-04-30T00:00:00Z,8.79599032
2016-04-29T00:00:00Z,9.62263666
2016-04-28T00:00:00Z,10.86518675
2016-04-27T00:00:00Z,10.37093188
2016-04-26T00:00:00Z,11.03926181
2016-04-25T00:00:00Z,12.49194428
2016-04-24T00:00:00Z,12.1327352
2016-04-23T00:00:00Z,18.49362247
2016-04-22T00:00:00Z,25.07818114
2016-04-21T00:00:00Z,23.65180189
2016-04-20T00:00:00Z,18.80412492
2016-04-19T00:00:00Z,16.35550076
2016-04-18T00:00:00Z,17.97461509
2016-04-17T00:00:00Z,13.6022905
2016-04-16T00:00:00Z,16.76081724
2016-04-15T00:00:00Z,18.00962463
2016-04-14T00:00:00Z,12.99915357
2016-04-13T00:00:00Z,14.39367515
2016-04-12T00:00:00Z,14.54598472
2016-04-11T00:00:00Z,11.16815427
2016-04-10T00:00:00Z,10.71163685
2016-04-09T00:00:00Z,11.43755922
2016-04-08T00:00:00Z,12.72830333
2016-04-07T00:00:00Z,12.53331926
2016-04-06T00:00:00Z,10.92239536
2016-04-05T00:00:00Z,10.433567
2016-04-04T00:00:00Z,10.19318981
2016-04-03T00:00:00Z,8.73915638
2016-04-02T00:00:00Z,9.57270818
2016-04-01T00:00:00Z,10.28320531
2016-03-31T00:00:00Z,10.59265677
2016-03-30T00:00:00Z,10.09783191
2016-03-29T00:00:00Z,10.70919724
2016-03-28T00:00:00Z,10.62818467
2016-03-27T00:00:00Z,10.82612307
2016-03-26T00:00:00Z,9.44836552
2016-03-25T00:00:00Z,12.25343784
2016-03-24T00:00:00Z,12.01911183
2016-03-23T00:00:00Z,11.05283908
2016-03-22T00:00:00Z,10.88136306
2016-03-21T00:00:00Z,10.24857169
2016-03-20T00:00:00Z,9.94285879
2016-03-19T00:00:00Z,12.33088086
2016-03-18T00:00:00Z,25.43176859
2016-03-17T00:00:00Z,38.33836801
2016-03-16T00:00:00Z,62.97269815
2016-03-15T00:00:00Z,15.69195875
2016-03-14T00:00:00Z,12.6192889
2016-03-13T00:00:00Z,10.81001533
2016-03-12T00:00:00Z,10.87931103
2016-03-11T00:00:00Z,12.44453667
2016-03-10T00:00:00Z,12.91745087
2016-03-09T00:00:00Z,10.83600195
2016-03-08T00:00:00Z,11.5278743
2016-03-07T00:00:00Z,15.81856181
2016-03-06T00:00:00Z,12.42647101
2016-03-05T00:00:00Z,83.08337642
2016-03-04T00:00:00Z,35.96940695
2016-03-03T00:00:00Z,15.91405595
2016-03-02T00:00:00Z,21.15276904
2016-03-01T00:00:00Z,39.71825538
2016-02-29T00:00:00Z,37.41277493
2016-02-28T00:00:00Z,36.36035242
2016-02-27T00:00:00Z,13.8815114
2016-02-26T00:00:00Z,16.13098657
2016-02-25T00:00:00Z,14.30571648
2016-02-24T00:00:00Z,16.30914826
2016-02-23T00:00:00Z,16.18634185
2016-02-22T00:00:00Z,18.76703234
2016-02-21T00:00:00Z,20.31946265
2016-02-20T00:00:00Z,19.14842692
2016-02-19T00:00:00Z,21.99138338
2016-02-18T00:00:00Z,18.08290705
2016-02-17T00:00:00Z,17.53134507
2016-02-16T00:00:00Z,18.3655489
2016-02-15T00:00:00Z,17.60547084
2016-02-14T00:00:00Z,14.92447785
2016-02-13T00:00:00Z,14.06016881
2016-02-12T00:00:00Z,13.14976399
2016-02-11T00:00:00Z,12.01805366
2016-02-10T00:00:00Z,11.22499327
2016-02-09T00:00:00Z,9.61392616
2016-02-08T00:00:00Z,11.68911333
2016-02-07T00:00:00Z,14.32602691
2016-02-06T00:00:00Z,13.98887193
2016-02-05T00:00:00Z,15.45949036
2016-02-04T00:00:00Z,12.37435966
2016-02-03T00:00:00Z,8.23298777
2016-02-02T00:00:00Z,15.79063908
2016-02-01T00:00:00Z,24.07134912
2016-01-31T00:00:00Z,9.6662588
2016-01-30T00:00:00Z,17.56251442
2016-01-29T00:00:00Z,31.98239813
2016-01-28T00:00:00Z,27.03996125
2016-01-27T00:00:00Z,60.52674504
2016-01-26T00:00:00Z,45.10409489
2016-01-25T00:00:00Z,78.21781459
2016-01-24T00:00:00Z,334.65187455
2016-01-23T00:00:00Z,156.46889917
2016-01-22T00:00:00Z,36.12658986
2016-01-21T00:00:00Z,23.64518915
2016-01-20T00:00:00Z,18.97051521
2016-01-19T00:00:00Z,47.13511373
2016-01-18T00:00:00Z,44.2508762
2016-01-17T00:00:00Z,50.76261386
2016-01-16T00:00:00Z,7.69188242
2016-01-15T00:00:00Z,9.40095232
2016-01-14T00:00:00Z,6.69328401
2016-01-13T00:00:00Z,7.47854801
2016-01-12T00:00:00Z,6.55428735
2016-01-11T00:00:00Z,9.52697944
2016-01-10T00:00:00Z,7.17680637
2016-01-09T00:00:00Z,4.70343268
2016-01-08T00:00:00Z,6.57286563
2016-01-07T00:00:00Z,8.43244864
2016-01-06T00:00:00Z,7.75795096
2016-01-05T00:00:00Z,7.62111691
2016-01-04T00:00:00Z,5.86479987
2016-01-03T00:00:00Z,6.28179218
2016-01-02T00:00:00Z,6.94656436
2016-01-01T00:00:00Z,7.6970751
2015-12-31T00:00:00Z,7.46712811
2015-12-30T00:00:00Z,12.98635039
2015-12-29T00:00:00Z,11.67666837
2015-12-28T00:00:00Z,12.42085167
2015-12-27T00:00:00Z,9.01063322
2015-12-26T00:00:00Z,15.04185711
2015-12-25T00:00:00Z,21.69127281
2015-12-24T00:00:00Z,22.2832013
2015-12-23T00:00:00Z,20.30089102
2015-12-22T00:00:00Z,21.52979984
2015-12-21T00:00:00Z,23.17757521
2015-12-20T00:00:00Z,20.34760888
2015-12-19T00:00:00Z,18.13178145
2015-12-18T00:00:00Z,18.98809746
2015-12-17T00:00:00Z,19.31382312
2015-12-16T00:00:00Z,20.09932307
2015-12-15T00:00:00Z,19.45307374
2015-12-14T00:00:00Z,20.94804097
2015-12-13T00:00:00Z,27.42462897
2015-12-12T00:00:00Z,16.46641297
2015-12-11T00:00:00Z,17.95406823
2015-12-10T00:00:00Z,15.29838059
2015-12-09T00:00:00Z,17.91342427
2015-12-08T00:00:00Z,15.40457684
2015-12-07T00:00:00Z,16.5797847
2015-12-06T00:00:00Z,30.54342747
2015-12-05T00:00:00Z,26.37970934
2015-12-04T00:00:00Z,15.42636256
2015-12-03T00:00:00Z,12.62659858
2015-12-02T00:00:00Z,14.98689637
2015-12-01T00:00:00Z,13.95030989
2015-11-30T00:00:00Z,13.44093222
2015-11-29T00:00:00Z,10.65194258
2015-11-28T00:00:00Z,11.83973207
2015-11-27T00:00:00Z,13.5885313
2015-11-26T00:00:00Z,12.86793925
2015-11-25T00:00:00Z,12.4119919
2015-11-24T00:00:00Z,9.46245907
2015-11-23T00:00:00Z,9.25084155
2015-11-22T00:00:00Z,8.79879966
2015-11-21T00:00:00Z,9.82134213
2015-11-20T00:00:00Z,14.33608252
2015-11-19T00:00:00Z,13.2218958
2015-11-18T00:00:00Z,10.98966939
2015-11-17T00:00:00Z,12.38096578
2015-11-16T00:00:00Z,16.90597735
2015-11-15T00:00:00Z,15.1533491
2015-11-14T00:00:00Z,20.60939758
2015-11-13T00:00:00Z,18.46428555
2015-11-12T00:00:00Z,19.05879507
2015-11-11T00:00:00Z,21.43101348
2015-11-10T00:00:00Z,18.20508321
2015-11-09T00:00:00Z,19.24881859
2015-11-08T00:00:00Z,14.71544336
2015-11-07T00:00:00Z,14.97543616
2015-11-06T00:00:00Z,16.77710046
2015-11-05T00:00:00Z,20.39678364
2015-11-04T00:00:00Z,54.17535487
2015-11-03T00:00:00Z,19.6576014
2015-11-02T00:00:00Z,14.96617718
2015-11-01T00:00:00Z,11.32469974
2015-10-31T00:00:00Z,11.95506982
2015-10-30T00:00:00Z,15.40971569
2015-10-29T00:00:00Z,14.5810661
2015-10-28T00:00:00Z,12.58982858
2015-10-27T00:00:00Z,11.96783773
2015-10-26T00:00:00Z,13.36466864
2015-10-25T00:00:00Z,10.78362802
2015-10-24T00:00:00Z,9.73739791
2015-10-23T00:00:00Z,10.14385788
2015-10-22T00:00:00Z,10.69710202
2015-10-21T00:00:00Z,9.40608871
2015-10-20T00:00:00Z,10.72265413
2015-10-19T00:00:00Z,10.3049709
2015-10-18T00:00:00Z,8.99059871
2015-10-17T00:00:00Z,11.23366744
2015-10-16T00:00:00Z,12.90207783
2015-10-15T00:00:00Z,12.94127463
2015-10-14T00:00:00Z,12.04641563
2015-10-13T00:00:00Z,12.4936589
2015-10-12T00:00:00Z,10.55387063
2015-10-11T00:00:00Z,9.39335918
2015-10-10T00:00:00Z,9.44744246
2015-10-09T00:00:00Z,11.19846738
2015-10-08T00:00:00Z,14.41424911
2015-10-07T00:00:00Z,10.86042025
2015-10-06T00:00:00Z,12.07569396
2015-10-05T00:00:00Z,10.9431912
2015-10-04T00:00:00Z,8.43599897
2015-10-03T00:00:00Z,8.46584923
2015-10-02T00:00:00Z,12.41681117
2015-10-01T00:00:00Z,11.85401867
2015-09-30T00:00:00Z,10.1950989
2015-09-29T00:00:00Z,12.12813904
2015-09-28T00:00:00Z,10.80256977
2015-09-27T00:00:00Z,6.98511025
2015-09-26T00:00:00Z,8.90277431
2015-09-25T00:00:00Z,10.73040605
