Datetime,Staking Inflow Total
2022-03-13T00:00:00Z,9856
2022-03-12T00:00:00Z,22912
2022-03-11T00:00:00Z,34896
2022-03-10T00:00:00Z,37616
2022-03-09T00:00:00Z,55792
2022-03-08T00:00:00Z,43280
2022-03-07T00:00:00Z,58112
2022-03-06T00:00:00Z,13184
2022-03-05T00:00:00Z,23952
2022-03-04T00:00:00Z,30272
2022-03-03T00:00:00Z,43200
2022-03-02T00:00:00Z,24576
2022-03-01T00:00:00Z,41312
2022-02-28T00:00:00Z,23600
2022-02-27T00:00:00Z,15568
2022-02-26T00:00:00Z,14768
2022-02-25T00:00:00Z,14048
2022-02-24T00:00:00Z,11312
2022-02-23T00:00:00Z,53152
2022-02-22T00:00:00Z,16080
2022-02-21T00:00:00Z,3216
2022-02-20T00:00:00Z,6880
2022-02-19T00:00:00Z,6656
2022-02-18T00:00:00Z,13696
2022-02-17T00:00:00Z,6544
2022-02-16T00:00:00Z,13680
2022-02-15T00:00:00Z,22512
2022-02-14T00:00:00Z,6880
2022-02-13T00:00:00Z,21360
2022-02-12T00:00:00Z,5056
2022-02-11T00:00:00Z,17216
2022-02-10T00:00:00Z,18704
2022-02-09T00:00:00Z,7536
2022-02-08T00:00:00Z,16928
2022-02-07T00:00:00Z,10912
2022-02-06T00:00:00Z,6784
2022-02-05T00:00:00Z,10144
2022-02-04T00:00:00Z,18832
2022-02-03T00:00:00Z,8096
2022-02-02T00:00:00Z,5712
2022-02-01T00:00:00Z,9616
2022-01-31T00:00:00Z,7520
2022-01-30T00:00:00Z,5440
2022-01-29T00:00:00Z,13888
2022-01-28T00:00:00Z,10288
2022-01-27T00:00:00Z,15328
2022-01-26T00:00:00Z,6784
2022-01-25T00:00:00Z,19120
2022-01-24T00:00:00Z,10512
2022-01-23T00:00:00Z,48368
2022-01-22T00:00:00Z,23488
2022-01-21T00:00:00Z,8816
2022-01-20T00:00:00Z,3856
2022-01-19T00:00:00Z,30160
2022-01-18T00:00:00Z,7200
2022-01-17T00:00:00Z,7888
2022-01-16T00:00:00Z,7264
2022-01-15T00:00:00Z,11296
2022-01-14T00:00:00Z,12736
2022-01-13T00:00:00Z,8992
2022-01-12T00:00:00Z,6768
2022-01-11T00:00:00Z,9200
2022-01-10T00:00:00Z,12112
2022-01-09T00:00:00Z,5696
2022-01-08T00:00:00Z,15616
2022-01-07T00:00:00Z,16000
2022-01-06T00:00:00Z,15952
2022-01-05T00:00:00Z,15568
2022-01-04T00:00:00Z,28384
2022-01-03T00:00:00Z,20224
2022-01-02T00:00:00Z,14128
2022-01-01T00:00:00Z,13776
2021-12-31T00:00:00Z,7200
2021-12-30T00:00:00Z,11328
2021-12-29T00:00:00Z,7008
2021-12-28T00:00:00Z,5360
2021-12-27T00:00:00Z,9968
2021-12-26T00:00:00Z,5168
2021-12-25T00:00:00Z,5856
2021-12-24T00:00:00Z,14144
2021-12-23T00:00:00Z,5232
2021-12-22T00:00:00Z,9552
2021-12-21T00:00:00Z,11328
2021-12-20T00:00:00Z,15456
2021-12-19T00:00:00Z,22144
2021-12-18T00:00:00Z,12448
2021-12-17T00:00:00Z,17488
2021-12-16T00:00:00Z,11696
2021-12-15T00:00:00Z,16800
2021-12-14T00:00:00Z,22208
2021-12-13T00:00:00Z,9776
2021-12-12T00:00:00Z,8912
2021-12-11T00:00:00Z,12592
2021-12-10T00:00:00Z,8160
2021-12-09T00:00:00Z,9408
2021-12-08T00:00:00Z,10768
2021-12-07T00:00:00Z,22464
2021-12-06T00:00:00Z,9104
2021-12-05T00:00:00Z,14144
2021-12-04T00:00:00Z,7920
2021-12-03T00:00:00Z,22928
2021-12-02T00:00:00Z,13696
2021-12-01T00:00:00Z,27280
2021-11-30T00:00:00Z,14448
2021-11-29T00:00:00Z,5216
2021-11-28T00:00:00Z,12000
2021-11-27T00:00:00Z,7344
2021-11-26T00:00:00Z,12544
2021-11-25T00:00:00Z,9712
2021-11-24T00:00:00Z,10864
2021-11-23T00:00:00Z,21104
2021-11-22T00:00:00Z,14096
2021-11-21T00:00:00Z,6912
2021-11-20T00:00:00Z,6080
2021-11-19T00:00:00Z,9376
2021-11-18T00:00:00Z,9440
2021-11-17T00:00:00Z,8160
2021-11-16T00:00:00Z,43872
2021-11-15T00:00:00Z,12704
2021-11-14T00:00:00Z,4736
2021-11-13T00:00:00Z,3696
2021-11-12T00:00:00Z,9600
2021-11-11T00:00:00Z,9360
2021-11-10T00:00:00Z,7456
2021-11-09T00:00:00Z,4064
2021-11-08T00:00:00Z,7968
2021-11-07T00:00:00Z,8512
2021-11-06T00:00:00Z,4576
2021-11-05T00:00:00Z,40864
2021-11-04T00:00:00Z,6272
2021-11-03T00:00:00Z,7936
2021-11-02T00:00:00Z,32672
2021-11-01T00:00:00Z,8416
2021-10-31T00:00:00Z,2240
2021-10-30T00:00:00Z,34624
2021-10-29T00:00:00Z,20704
2021-10-28T00:00:00Z,3936
2021-10-27T00:00:00Z,6688
2021-10-26T00:00:00Z,5344
2021-10-25T00:00:00Z,6656
2021-10-24T00:00:00Z,2912
2021-10-23T00:00:00Z,4448
2021-10-22T00:00:00Z,4960
2021-10-21T00:00:00Z,5600
2021-10-20T00:00:00Z,4480
2021-10-19T00:00:00Z,2944
2021-10-18T00:00:00Z,4160
2021-10-17T00:00:00Z,3104
2021-10-16T00:00:00Z,4672
2021-10-15T00:00:00Z,24832
2021-10-14T00:00:00Z,6112
2021-10-13T00:00:00Z,4416
2021-10-12T00:00:00Z,4000
2021-10-11T00:00:00Z,5216
2021-10-10T00:00:00Z,4480
2021-10-09T00:00:00Z,4800
2021-10-08T00:00:00Z,4864
2021-10-07T00:00:00Z,9952
2021-10-06T00:00:00Z,5856
2021-10-05T00:00:00Z,56480
2021-10-04T00:00:00Z,5152
2021-10-03T00:00:00Z,8992
2021-10-02T00:00:00Z,4160
2021-10-01T00:00:00Z,4224
2021-09-30T00:00:00Z,6592
2021-09-29T00:00:00Z,6560
2021-09-28T00:00:00Z,19552
2021-09-27T00:00:00Z,2752
2021-09-26T00:00:00Z,4480
2021-09-25T00:00:00Z,7392
2021-09-24T00:00:00Z,5632
2021-09-23T00:00:00Z,8576
2021-09-22T00:00:00Z,13472
2021-09-21T00:00:00Z,9920
2021-09-20T00:00:00Z,5824
2021-09-19T00:00:00Z,4736
2021-09-18T00:00:00Z,35584
2021-09-17T00:00:00Z,6432
2021-09-16T00:00:00Z,8832
2021-09-15T00:00:00Z,9568
2021-09-14T00:00:00Z,14944
2021-09-13T00:00:00Z,4992
2021-09-12T00:00:00Z,5568
2021-09-11T00:00:00Z,66592
2021-09-10T00:00:00Z,23360
2021-09-09T00:00:00Z,16128
2021-09-08T00:00:00Z,19488
2021-09-07T00:00:00Z,21600
2021-09-06T00:00:00Z,15040
2021-09-05T00:00:00Z,66752
2021-09-04T00:00:00Z,6272
2021-09-03T00:00:00Z,21248
2021-09-02T00:00:00Z,78976
2021-09-01T00:00:00Z,22816
2021-08-31T00:00:00Z,10144
2021-08-30T00:00:00Z,11968
2021-08-29T00:00:00Z,57088
2021-08-28T00:00:00Z,38112
2021-08-27T00:00:00Z,7872
2021-08-26T00:00:00Z,7200
2021-08-25T00:00:00Z,5664
2021-08-24T00:00:00Z,19584
2021-08-23T00:00:00Z,28832
2021-08-22T00:00:00Z,28192
2021-08-21T00:00:00Z,40096
2021-08-20T00:00:00Z,24064
2021-08-19T00:00:00Z,66240
2021-08-18T00:00:00Z,97664
2021-08-17T00:00:00Z,95360
2021-08-16T00:00:00Z,14208
2021-08-15T00:00:00Z,11392
2021-08-14T00:00:00Z,28960
2021-08-13T00:00:00Z,16960
2021-08-12T00:00:00Z,13440
2021-08-11T00:00:00Z,26784
2021-08-10T00:00:00Z,25632
2021-08-09T00:00:00Z,16896
2021-08-08T00:00:00Z,7808
2021-08-07T00:00:00Z,11936
2021-08-06T00:00:00Z,9696
2021-08-05T00:00:00Z,22176
2021-08-04T00:00:00Z,29248
2021-08-03T00:00:00Z,21792
2021-08-02T00:00:00Z,2624
2021-08-01T00:00:00Z,10176
2021-07-31T00:00:00Z,6336
2021-07-30T00:00:00Z,13568
2021-07-29T00:00:00Z,7264
2021-07-28T00:00:00Z,14880
2021-07-27T00:00:00Z,11392
2021-07-26T00:00:00Z,1088
2021-07-25T00:00:00Z,1536
2021-07-24T00:00:00Z,7136
2021-07-23T00:00:00Z,26080
2021-07-22T00:00:00Z,7968
2021-07-21T00:00:00Z,12800
2021-07-20T00:00:00Z,9440
2021-07-19T00:00:00Z,2176
2021-07-18T00:00:00Z,1760
2021-07-17T00:00:00Z,13504
2021-07-16T00:00:00Z,36032
2021-07-15T00:00:00Z,11072
2021-07-14T00:00:00Z,9696
2021-07-13T00:00:00Z,12000
2021-07-12T00:00:00Z,5440
2021-07-11T00:00:00Z,2080
2021-07-10T00:00:00Z,5536
2021-07-09T00:00:00Z,15136
2021-07-08T00:00:00Z,19040
2021-07-07T00:00:00Z,12160
2021-07-06T00:00:00Z,93216
2021-07-05T00:00:00Z,24384
2021-07-04T00:00:00Z,5824
2021-07-03T00:00:00Z,7264
2021-07-02T00:00:00Z,34944
2021-07-01T00:00:00Z,35744
2021-06-30T00:00:00Z,25088
2021-06-29T00:00:00Z,44096
2021-06-28T00:00:00Z,4096
2021-06-27T00:00:00Z,1888
2021-06-26T00:00:00Z,14624
2021-06-25T00:00:00Z,19008
2021-06-24T00:00:00Z,16704
2021-06-23T00:00:00Z,134112
2021-06-22T00:00:00Z,21728
2021-06-21T00:00:00Z,5728
2021-06-20T00:00:00Z,22592
2021-06-19T00:00:00Z,20416
2021-06-18T00:00:00Z,21696
2021-06-17T00:00:00Z,29824
2021-06-16T00:00:00Z,65280
2021-06-15T00:00:00Z,24992
2021-06-14T00:00:00Z,6592
2021-06-13T00:00:00Z,23168
2021-06-12T00:00:00Z,33952
2021-06-11T00:00:00Z,20000
2021-06-10T00:00:00Z,27424
2021-06-09T00:00:00Z,56512
2021-06-08T00:00:00Z,19200
2021-06-07T00:00:00Z,9024
2021-06-06T00:00:00Z,3168
2021-06-05T00:00:00Z,15456
2021-06-04T00:00:00Z,19648
2021-06-03T00:00:00Z,67200
2021-06-02T00:00:00Z,14304
2021-06-01T00:00:00Z,8352
2021-05-31T00:00:00Z,8544
2021-05-30T00:00:00Z,8256
2021-05-29T00:00:00Z,27040
2021-05-28T00:00:00Z,4288
2021-05-27T00:00:00Z,93824
2021-05-26T00:00:00Z,125216
2021-05-25T00:00:00Z,71584
2021-05-24T00:00:00Z,31456
2021-05-23T00:00:00Z,32224
2021-05-22T00:00:00Z,51584
2021-05-21T00:00:00Z,26880
2021-05-20T00:00:00Z,17984
2021-05-19T00:00:00Z,34976
2021-05-18T00:00:00Z,27232
2021-05-17T00:00:00Z,37312
2021-05-16T00:00:00Z,9664
2021-05-15T00:00:00Z,15168
2021-05-14T00:00:00Z,28448
2021-05-13T00:00:00Z,61536
2021-05-12T00:00:00Z,42208
2021-05-11T00:00:00Z,21984
2021-05-10T00:00:00Z,10592
2021-05-09T00:00:00Z,5344
2021-05-08T00:00:00Z,28896
2021-05-07T00:00:00Z,86944
2021-05-06T00:00:00Z,28320
2021-05-05T00:00:00Z,79520
2021-05-04T00:00:00Z,50176
2021-05-03T00:00:00Z,28896
2021-05-02T00:00:00Z,6368
2021-05-01T00:00:00Z,31200
2021-04-30T00:00:00Z,8096
2021-04-29T00:00:00Z,27424
2021-04-28T00:00:00Z,17984
2021-04-27T00:00:00Z,28896
2021-04-26T00:00:00Z,22208
2021-04-25T00:00:00Z,10752
2021-04-24T00:00:00Z,12992
2021-04-23T00:00:00Z,14016
2021-04-22T00:00:00Z,16032
2021-04-21T00:00:00Z,19552
2021-04-20T00:00:00Z,16192
2021-04-19T00:00:00Z,8512
2021-04-18T00:00:00Z,3648
2021-04-17T00:00:00Z,9248
2021-04-16T00:00:00Z,9536
2021-04-15T00:00:00Z,25792
2021-04-14T00:00:00Z,6688
2021-04-13T00:00:00Z,8032
2021-04-12T00:00:00Z,19648
2021-04-11T00:00:00Z,12512
2021-04-10T00:00:00Z,11936
2021-04-09T00:00:00Z,4416
2021-04-08T00:00:00Z,6720
2021-04-07T00:00:00Z,33952
2021-04-06T00:00:00Z,12096
2021-04-05T00:00:00Z,10208
2021-04-04T00:00:00Z,17568
2021-04-03T00:00:00Z,37120
2021-04-02T00:00:00Z,14944
2021-04-01T00:00:00Z,7968
2021-03-31T00:00:00Z,4832
2021-03-30T00:00:00Z,9728
2021-03-29T00:00:00Z,5760
2021-03-28T00:00:00Z,5056
2021-03-27T00:00:00Z,12832
2021-03-26T00:00:00Z,3808
2021-03-25T00:00:00Z,4896
2021-03-24T00:00:00Z,8256
2021-03-23T00:00:00Z,4224
2021-03-22T00:00:00Z,3232
2021-03-21T00:00:00Z,2464
2021-03-20T00:00:00Z,3744
2021-03-19T00:00:00Z,6752
2021-03-18T00:00:00Z,8096
2021-03-17T00:00:00Z,6464
2021-03-16T00:00:00Z,5312
2021-03-15T00:00:00Z,2560
2021-03-14T00:00:00Z,26816
2021-03-13T00:00:00Z,6912
2021-03-12T00:00:00Z,9056
2021-03-11T00:00:00Z,5632
2021-03-10T00:00:00Z,16544
2021-03-09T00:00:00Z,17504
2021-03-08T00:00:00Z,14592
2021-03-07T00:00:00Z,11616
2021-03-06T00:00:00Z,5216
2021-03-05T00:00:00Z,46464
2021-03-04T00:00:00Z,10624
2021-03-03T00:00:00Z,6720
2021-03-02T00:00:00Z,13408
2021-03-01T00:00:00Z,11392
2021-02-28T00:00:00Z,4192
2021-02-27T00:00:00Z,7680
2021-02-26T00:00:00Z,18816
2021-02-25T00:00:00Z,49280
2021-02-24T00:00:00Z,29280
2021-02-23T00:00:00Z,4512
2021-02-22T00:00:00Z,17344
2021-02-21T00:00:00Z,12448
2021-02-20T00:00:00Z,9216
2021-02-19T00:00:00Z,9696
2021-02-18T00:00:00Z,24800
2021-02-17T00:00:00Z,31584
2021-02-16T00:00:00Z,8064
2021-02-15T00:00:00Z,7136
2021-02-14T00:00:00Z,18720
2021-02-13T00:00:00Z,4608
2021-02-12T00:00:00Z,18752
2021-02-11T00:00:00Z,11584
2021-02-10T00:00:00Z,34432
2021-02-09T00:00:00Z,18368
2021-02-08T00:00:00Z,6496
2021-02-07T00:00:00Z,15840
2021-02-06T00:00:00Z,11392
2021-02-05T00:00:00Z,7648
2021-02-04T00:00:00Z,5600
2021-02-03T00:00:00Z,22368
2021-02-02T00:00:00Z,13600
2021-02-01T00:00:00Z,7680
2021-01-31T00:00:00Z,11168
2021-01-30T00:00:00Z,5888
2021-01-29T00:00:00Z,14912
2021-01-28T00:00:00Z,11456
2021-01-27T00:00:00Z,6496
2021-01-26T00:00:00Z,8192
2021-01-25T00:00:00Z,7168
2021-01-24T00:00:00Z,13376
2021-01-23T00:00:00Z,18624
2021-01-22T00:00:00Z,11520
2021-01-21T00:00:00Z,3648
2021-01-20T00:00:00Z,72192
2021-01-19T00:00:00Z,112256
2021-01-18T00:00:00Z,52928
2021-01-17T00:00:00Z,6560
2021-01-16T00:00:00Z,17216
2021-01-15T00:00:00Z,12384
2021-01-14T00:00:00Z,44640
2021-01-13T00:00:00Z,27136
2021-01-12T00:00:00Z,26624
2021-01-11T00:00:00Z,45504
2021-01-10T00:00:00Z,12032
2021-01-09T00:00:00Z,15712
2021-01-08T00:00:00Z,27008
2021-01-07T00:00:00Z,19168
2021-01-06T00:00:00Z,24928
2021-01-05T00:00:00Z,20192
2021-01-04T00:00:00Z,36640
2021-01-03T00:00:00Z,8320
2021-01-02T00:00:00Z,12768
2021-01-01T00:00:00Z,13184
2020-12-31T00:00:00Z,20864
2020-12-30T00:00:00Z,24544
2020-12-29T00:00:00Z,13568
2020-12-28T00:00:00Z,32384
2020-12-27T00:00:00Z,42016
2020-12-26T00:00:00Z,11552
2020-12-25T00:00:00Z,11072
2020-12-24T00:00:00Z,10976
2020-12-23T00:00:00Z,83008
2020-12-22T00:00:00Z,132288
2020-12-21T00:00:00Z,96513
2020-12-20T00:00:00Z,65440
2020-12-19T00:00:00Z,67712
2020-12-18T00:00:00Z,18140
2020-12-17T00:00:00Z,20131
2020-12-16T00:00:00Z,17857
2020-12-15T00:00:00Z,20288
2020-12-14T00:00:00Z,20544
2020-12-13T00:00:00Z,25600
2020-12-12T00:00:00Z,24832
2020-12-11T00:00:00Z,37952
2020-12-10T00:00:00Z,59904
2020-12-09T00:00:00Z,42400
2020-12-08T00:00:00Z,81568
2020-12-07T00:00:00Z,45393
2020-12-06T00:00:00Z,33155
2020-12-05T00:00:00Z,40523
2020-12-04T00:00:00Z,76736
2020-12-03T00:00:00Z,14944
2020-12-02T00:00:00Z,73249
2020-12-01T00:00:00Z,39905
2020-11-30T00:00:00Z,26240
2020-11-29T00:00:00Z,16064
2020-11-28T00:00:00Z,21888
2020-11-27T00:00:00Z,26080
2020-11-26T00:00:00Z,36128
2020-11-25T00:00:00Z,35072
2020-11-24T00:00:00Z,244096
2020-11-23T00:00:00Z,177248
2020-11-22T00:00:00Z,46688
2020-11-21T00:00:00Z,88000
2020-11-20T00:00:00Z,41056
2020-11-19T00:00:00Z,2848
2020-11-18T00:00:00Z,3872
2020-11-17T00:00:00Z,2208
2020-11-16T00:00:00Z,5440
2020-11-15T00:00:00Z,12128
2020-11-14T00:00:00Z,17184
2020-11-13T00:00:00Z,3615
2020-11-12T00:00:00Z,2112
2020-11-11T00:00:00Z,4832
2020-11-10T00:00:00Z,3328
2020-11-09T00:00:00Z,1628
2020-11-08T00:00:00Z,4064
2020-11-07T00:00:00Z,3776
2020-11-06T00:00:00Z,7616
2020-11-05T00:00:00Z,20864
2020-11-04T00:00:00Z,11620
2020-11-03T00:00:00Z,0
