date,window,step,horizon,connectedness_pct,lag_order,n,stable,row_sum_max_error,method,error,specification,variables
2023-01-27,252,21,10,64.6871188207,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-02-17,252,21,10,64.9601552811,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-03-10,252,21,10,64.8103469459,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-03-31,252,21,10,63.4318702678,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-04-21,252,21,10,63.3169534013,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-05-12,252,21,10,62.2678927688,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-06-02,252,21,10,63.0637290066,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-06-23,252,21,10,62.5717093134,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-07-14,252,21,10,60.3197139819,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-08-04,252,21,10,53.8094228636,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-08-25,252,21,10,55.073098894,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-09-15,252,21,10,55.2405139442,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-10-06,252,21,10,56.4755537064,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-10-27,252,21,10,56.7217834174,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-11-17,252,21,10,54.4287681356,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-12-08,252,21,10,52.3030490668,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-12-29,252,21,10,47.6346979472,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-01-19,252,21,10,49.6692000629,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-02-09,252,21,10,49.4565343013,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-03-01,252,21,10,48.0793530367,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-03-22,252,21,10,53.5280194645,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-04-12,252,21,10,55.5935031315,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-05-03,252,21,10,54.9708623857,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-05-24,252,21,10,54.6720823894,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-06-14,252,21,10,54.5094258986,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-07-05,252,21,10,54.648893709,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-07-26,252,21,10,53.7588048712,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-08-16,252,21,10,54.7525582554,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-09-06,252,21,10,57.321182245,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-09-27,252,21,10,55.6756070534,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-10-18,252,21,10,55.3400662072,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-11-08,252,21,10,56.1324793111,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-11-29,252,21,10,46.8289242633,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2024-12-20,252,21,10,44.565825029,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-01-10,252,21,10,45.2081161901,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-01-31,252,21,10,44.7434454948,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-02-21,252,21,10,43.9868681519,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-03-14,252,21,10,50.4049967562,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-04-04,252,21,10,51.7081918242,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-04-25,252,21,10,54.1783926252,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-05-16,252,21,10,54.5263566446,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-06-06,252,21,10,55.3916492142,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-06-27,252,21,10,55.485424231,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-07-18,252,21,10,56.0185937527,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-08-08,252,21,10,61.491235464,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-08-29,252,21,10,62.4902699805,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-09-19,252,21,10,63.374071081,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-10-10,252,21,10,65.3987053856,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-10-31,252,21,10,65.9098403523,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-11-21,252,21,10,64.7529723198,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2025-12-12,252,21,10,64.7417521117,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-01-02,252,21,10,63.0340825805,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-01-23,252,21,10,63.4058637149,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-02-13,252,21,10,66.0052459835,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-03-06,252,21,10,65.3125217907,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-03-27,252,21,10,65.9681855863,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-04-17,252,21,10,66.5889946923,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-05-08,252,21,10,66.7621622989,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-05-29,252,21,10,67.1254074224,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2026-06-19,252,21,10,65.0640140633,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
