report_date,available_date,asset,contract_name,open_interest,dealer_net_share_oi,asset_manager_net_share_oi,leveraged_money_net_share_oi,same_week_log_return
2021-06-08,2021-06-11,ETH,CME Ether,3527,-0.0113410830734335,-0.010490501842926,-0.373121633115963,-0.0486140551361309
2021-06-15,2021-06-18,ETH,CME Ether,3470,-0.0103746397694524,-0.0216138328530259,-0.36657060518732,0.0137339499232008
2021-06-22,2021-06-25,ETH,CME Ether,2896,-0.00863259668508287,-0.0435082872928177,-0.360151933701657,-0.302222217322832
2021-06-29,2021-07-02,ETH,CME Ether,2733,-0.0106110501280644,-0.0296377607025247,-0.347969264544457,0.141321659718484
2021-07-06,2021-07-09,ETH,CME Ether,3428,-0.0175029171528588,-0.0350058343057176,-0.432613768961494,0.0701064788845098
2021-07-13,2021-07-16,ETH,CME Ether,3252,-0.0101476014760148,-0.0436654366543665,-0.378843788437884,-0.179942212374754
2021-07-20,2021-07-23,ETH,CME Ether,3267,-0.00734618916437098,-0.0361187633914907,-0.413223140495868,-0.0823726590276586
2021-07-27,2021-07-30,ETH,CME Ether,3133,-0.00925630386211299,-0.01595914458985,-0.54995212256623,0.252617737998591
2021-08-03,2021-08-06,ETH,CME Ether,3501,-0.0125678377606398,-0.00742644958583262,-0.574121679520137,0.0864532220243541
2021-08-10,2021-08-13,ETH,CME Ether,3794,-0.0229309435951502,0.00210859251449657,-0.579072219293622,0.225171414481024
2021-08-17,2021-08-20,ETH,CME Ether,3989,-0.00300827275006267,-0.00651792429180246,-0.564051140636751,-0.0422813640687334
2021-08-24,2021-08-27,ETH,CME Ether,3796,0.0131717597471022,0.00184404636459431,-0.589567966280295,0.0516018107766492
2021-08-31,2021-09-03,ETH,CME Ether,4029,-0.00769421692727724,-0.000248200546041201,-0.564159841151651,0.0786176166965333
2021-09-07,2021-09-10,ETH,CME Ether,4272,0.00444756554307116,0.00632022471910112,-0.594101123595506,0.0014572063155871
2021-09-14,2021-09-17,ETH,CME Ether,4195,0.0302741358760429,0.0147794994040524,-0.628605482717521,2.70158639796847e-05
2021-09-21,2021-09-24,ETH,CME Ether,3972,0.0420443101711984,-0.0027693856998993,-0.60171198388721,-0.216814536156113
2021-09-28,2021-10-01,ETH,CME Ether,4296,0.0395716945996276,-0.0197858472998138,-0.510707635009311,0.0142667497012683
2021-10-05,2021-10-08,ETH,CME Ether,4736,0.0323057432432432,-0.00253378378378378,-0.559543918918919,0.225768285709127
2021-10-12,2021-10-15,ETH,CME Ether,4677,0.0440453282018388,0.0119734872781698,-0.515929014325422,-0.00719740535520152
2021-10-19,2021-10-22,ETH,CME Ether,5024,0.0455812101910828,0.0270700636942675,-0.452428343949045,0.105006388130942
2021-10-26,2021-10-29,ETH,CME Ether,5230,0.0673040152963671,0.0269598470363289,-0.493499043977055,0.0632686834566147
2021-11-02,2021-11-05,ETH,CME Ether,5155,0.0803103782735209,0.0259941804073715,-0.552473326867119,0.106188002395275
2021-11-09,2021-11-12,ETH,CME Ether,5354,0.0797534553604781,0.0231602540156892,-0.526335450130743,0.0297638146972279
2021-11-16,2021-11-19,ETH,CME Ether,5339,0.0859711556471249,0.00730473871511519,-0.513579321970406,-0.116923180684113
2021-11-23,2021-11-26,ETH,CME Ether,5244,0.0840961098398169,-0.0005720823798627,-0.481884057971014,0.0305708034956282
2021-11-30,2021-12-03,ETH,CME Ether,4981,0.104798233286489,-0.00762899016261795,-0.508933949006224,0.0651932463861229
2021-12-07,2021-12-10,ETH,CME Ether,4535,0.0297684674751929,-0.0108048511576626,-0.450496141124587,-0.0722330325077838
2021-12-14,2021-12-17,ETH,CME Ether,4910,0.0215885947046843,-0.0230142566191446,-0.318737270875764,-0.110737087154789
2021-12-21,2021-12-24,ETH,CME Ether,4903,0.0152967570874975,-0.0152967570874975,-0.372425045890271,0.0400163313864255
2021-12-28,2021-12-31,ETH,CME Ether,4554,0.0263504611330698,-0.0243741765480896,-0.412823891084761,-0.0570710785192805
2022-01-04,2022-01-07,ETH,CME Ether,3530,0.0430594900849858,-0.0192634560906516,-0.428328611898017,-0.00227824646722041
2022-01-11,2022-01-14,ETH,CME Ether,3880,0.0141752577319588,-0.0237113402061856,-0.354896907216495,-0.155335089543737
2022-01-18,2022-01-21,ETH,CME Ether,3868,0.00413650465356774,-0.0281799379524302,-0.413133402275078,-0.0248145316157604
2022-01-25,2022-01-28,ETH,CME Ether,4186,-0.00143334925943622,-0.0494505494505494,-0.45437171524128,-0.250505747570626
2022-02-01,2022-02-04,ETH,CME Ether,3611,0.0160620326779286,-0.0495707560232623,-0.459983384104126,0.125433332921389
2022-02-08,2022-02-11,ETH,CME Ether,3262,-0.00245248313917842,-0.0297363580625383,-0.505211526670754,0.111804198253591
2022-02-15,2022-02-18,ETH,CME Ether,3539,0.00649901102006216,-0.0381463690307997,-0.342469624187624,0.0211959691059942
2022-02-22,2022-02-25,ETH,CME Ether,3782,0.029613960867266,-0.0481226864093072,-0.38339502908514,-0.18878823455341
2022-03-01,2022-03-04,ETH,CME Ether,3104,-0.00998711340206185,-0.0689432989690722,-0.38305412371134,0.121126986015513
2022-03-08,2022-03-11,ETH,CME Ether,3158,-0.0012666244458518,-0.0753641545281824,-0.332805573147562,-0.14459504825265
2022-03-15,2022-03-18,ETH,CME Ether,2879,0.00069468565474123,-0.0587009378256339,-0.395970823202501,0.0162787325974643
2022-03-22,2022-03-25,ETH,CME Ether,3358,-0.00625372245384157,-0.0315664085765337,-0.384157236450268,0.125951006137371
2022-03-29,2022-04-01,ETH,CME Ether,3411,-0.0152447962474348,0.0134857812958077,-0.493403693931398,0.135520805514271
2022-04-05,2022-04-08,ETH,CME Ether,3501,-0.00542702085118538,0.00342759211653813,-0.450728363324764,0.00168471452667518
2022-04-12,2022-04-15,ETH,CME Ether,3287,0.00182537268025555,-0.0371159111651962,-0.46121083054457,-0.118000699375004
2022-04-19,2022-04-22,ETH,CME Ether,3254,-0.00491702519975415,-0.019360786724032,-0.471112476951444,0.0242303000083837
2022-04-26,2022-04-29,ETH,CME Ether,3745,0.00934579439252336,-0.0336448598130841,-0.368758344459279,-0.0992356753399015
2022-05-03,2022-05-06,ETH,CME Ether,2981,0.00570278430057028,-0.0429386112042939,-0.427037906742704,-0.0103254554493137
2022-05-10,2022-05-13,ETH,CME Ether,3443,-0.0136508858553587,-0.072320650595411,-0.438280569270985,-0.171987754604363
2022-05-17,2022-05-20,ETH,CME Ether,3646,-0.0117937465715853,-0.0691168403730115,-0.436368623148656,-0.114289267608876
2022-05-24,2022-05-27,ETH,CME Ether,3443,-0.0153935521347662,-0.0795817600929422,-0.331977926227128,-0.054577621626092
2022-05-31,2022-06-03,ETH,CME Ether,3086,-0.0301360985093973,-0.104342190537913,-0.360661049902787,-0.0179158184126571
2022-06-07,2022-06-10,ETH,CME Ether,3072,0.00651041666666667,-0.119140625,-0.261067708333333,-0.0685928579027602
2022-06-14,2022-06-17,ETH,CME Ether,3476,0.0161104718066743,-0.176639815880322,-0.254890678941312,-0.406415259210068
2022-06-21,2022-06-24,ETH,CME Ether,3615,0.00387275242047026,-0.157399723374827,-0.218533886583679,-0.0711713366497531
2022-06-28,2022-07-01,ETH,CME Ether,3967,-0.0511721704058482,-0.113183766070078,-0.170405848248046,0.0159455112241016
2022-07-05,2022-07-08,ETH,CME Ether,3905,-0.0535211267605634,-0.149039692701665,-0.185659411011524,-0.0102457023748981
2022-07-12,2022-07-15,ETH,CME Ether,4312,-0.0616883116883117,-0.147031539888683,-0.0837198515769944,-0.0865301232775781
2022-07-19,2022-07-22,ETH,CME Ether,3608,-0.082039911308204,-0.122228381374723,-0.107261640798226,0.396413478816157
2022-07-26,2022-07-29,ETH,CME Ether,3533,-0.0860458533823946,-0.111519954712709,-0.077271440701953,-0.0621607727487179
2022-08-02,2022-08-05,ETH,CME Ether,3485,-0.0522238163558106,-0.0688665710186514,-0.293830703012912,0.118074054187725
2022-08-09,2022-08-12,ETH,CME Ether,3481,-0.00603274920999713,-0.027578282102844,-0.245906348750359,0.0433017403104357
2022-08-16,2022-08-19,ETH,CME Ether,4014,0,0.0714997508719482,-0.241903338315894,0.0971119523011241
2022-08-23,2022-08-26,ETH,CME Ether,3978,-0.000502765208647562,0.0349421820010055,-0.275012569130216,-0.119365874708836
2022-08-30,2022-09-02,ETH,CME Ether,4155,0.0385078219013237,0.0271961492178099,-0.260890493381468,-0.0884611433743343
2022-09-06,2022-09-09,ETH,CME Ether,4452,0.0287511230907457,0.057277628032345,-0.242587601078167,0.0222538248944186
2022-09-13,2022-09-16,ETH,CME Ether,4125,0.0201212121212121,0.0467878787878788,-0.303515151515152,0.00997093204055677
2022-09-20,2022-09-23,ETH,CME Ether,4359,0.00206469373709566,-0.012388162422574,-0.158063776095435,-0.174156977894893
2022-09-27,2022-09-30,ETH,CME Ether,4687,0.00405376573501173,-0.0324301258800939,-0.170258160870493,0.00396027528639564
2022-10-04,2022-10-07,ETH,CME Ether,3812,0.00262329485834208,-0.0440713536201469,0.0194123819517314,0.0250429370878091
2022-10-11,2022-10-14,ETH,CME Ether,3871,0.000774993541720486,-0.0994575045207957,-0.0805993283389305,-0.0620183800103096
2022-10-18,2022-10-21,ETH,CME Ether,4052,0.0069101678183613,-0.120681145113524,-0.25172754195459,0.0238589305401806
2022-10-25,2022-10-28,ETH,CME Ether,4808,0.00228785357737105,-0.0532445923460899,-0.241888519134775,0.107904784293748
2022-11-01,2022-11-04,ETH,CME Ether,3279,-0.0137236962488564,0.0146386093321134,-0.184202500762428,0.0777269055817307
2022-11-08,2022-11-11,ETH,CME Ether,3246,0.0360443622920518,-0.13154651879236,0.0942698706099815,-0.167198630099707
2022-11-15,2022-11-18,ETH,CME Ether,5653,0.0240580222890501,-0.139041217052892,0.170882717141341,-0.0635144131425793
2022-11-22,2022-11-25,ETH,CME Ether,6592,-0.0323118932038835,-0.147906553398058,0.130916262135922,-0.0949062331095245
2022-11-29,2022-12-02,ETH,CME Ether,5647,-0.0377191429077386,-0.138657694350983,0.0462192314503276,0.0652581669605823
2022-12-06,2022-12-09,ETH,CME Ether,5272,-0.0477996965098634,-0.108877086494689,0.0132776934749621,0.0439950972101695
2022-12-13,2022-12-16,ETH,CME Ether,4736,-0.0933277027027027,-0.102407094594595,0.078125,0.0382132632629339
2022-12-20,2022-12-23,ETH,CME Ether,5698,-0.0773955773955774,-0.108985608985609,0.028957528957529,-0.0818187065626237
2022-12-27,2022-12-30,ETH,CME Ether,6199,-0.0763026294563639,-0.0882400387159219,0.0440393611872883,-0.00473044725853189
2023-01-03,2023-01-06,ETH,CME Ether,5977,-0.0821482349004517,-0.103563660699347,0.096369416095031,0.00250362020640349
2023-01-10,2023-01-13,ETH,CME Ether,5442,-0.0977581771407571,-0.0183755972069092,0.0740536567438442,0.0952575665997095
2023-01-17,2023-01-20,ETH,CME Ether,5585,-0.11727842435094,0.0519247985675918,0.182990152193375,0.15916313923037
2023-01-24,2023-01-27,ETH,CME Ether,5047,-0.122647117099267,0.068357440063404,0.111947691698038,-0.00655203015002304
2023-01-31,2023-02-03,ETH,CME Ether,4331,-0.14500115446779,0.0286308012006465,-0.0320942045716925,0.0188459972674995
2023-02-07,2023-02-10,ETH,CME Ether,4659,-0.0558059669456965,0.0852114187593904,-0.094440867138871,0.0525580242737966
2023-02-14,2023-02-17,ETH,CME Ether,4372,-0.0523787740164684,0.0933211344922232,-0.185956084172004,-0.0713886815331488
2023-02-21,2023-02-24,ETH,CME Ether,4700,-0.0491489361702128,0.15936170212766,-0.167659574468085,0.0646650271694691
2023-02-28,2023-03-03,ETH,CME Ether,4126,-0.056228793019874,0.210857973824527,-0.254726126999515,-0.0335702547120125
2023-03-07,2023-03-10,ETH,CME Ether,3588,-0.052396878483835,0.137959866220736,-0.117056856187291,-0.0271609738921024
2023-03-14,2023-03-17,ETH,CME Ether,4442,-0.0920756416028816,0.0907248986942819,-0.103556956325979,0.0826703356937619
2023-03-21,2023-03-24,ETH,CME Ether,4571,-0.0835703347188799,0.173922555239554,-0.130605994311967,0.0616535999874452
2023-03-28,2023-03-31,ETH,CME Ether,4119,-0.0910415149308084,0.172129157562515,-0.176984705025492,-0.0181129744003883
2023-04-04,2023-04-07,ETH,CME Ether,4730,-0.0780126849894292,0.162579281183932,-0.19323467230444,0.0544036609652325
2023-04-11,2023-04-14,ETH,CME Ether,4416,-0.0846920289855072,0.190896739130435,-0.134510869565217,0.0104137516302147
2023-04-18,2023-04-21,ETH,CME Ether,6248,-0.0865877080665813,0.158130601792574,-0.0276888604353393,0.10656675005898
2023-04-25,2023-04-28,ETH,CME Ether,3894,-0.0464817668207499,0.140215716486903,-0.0729327170005136,-0.119564103875479
2023-05-02,2023-05-05,ETH,CME Ether,3112,-0.0337403598971722,0.173843187660668,-0.269922879177378,-5.18946256180541e-05
2023-05-09,2023-05-12,ETH,CME Ether,3173,-0.0302552789158525,0.183737787582729,-0.323983611723921,-0.0105236117549987
2023-05-16,2023-05-19,ETH,CME Ether,3228,-0.0257125154894672,0.156753407682776,-0.170384138785626,-0.0120714222952323
2023-05-23,2023-05-26,ETH,CME Ether,3442,-0.0188843695525857,0.127832655432888,-0.160371876815805,0.0161272588840573
2023-05-30,2023-06-02,ETH,CME Ether,3076,-0.0126788036410923,0.214564369310793,-0.362808842652796,0.024885450601821
2023-06-06,2023-06-09,ETH,CME Ether,4124,0.0143064985451018,0.172162948593598,-0.408583899127061,-0.008332329190198
2023-06-13,2023-06-16,ETH,CME Ether,3211,0.00404858299595142,0.178137651821862,-0.388975397072563,-0.0793474695627099
2023-06-20,2023-06-23,ETH,CME Ether,3242,-0.0148056755089451,0.133251079580506,-0.455891425046268,0.0289690558319871
2023-06-27,2023-06-30,ETH,CME Ether,4493,-0.0413977298019141,0.200979301135099,-0.328065880258179,0.0543759631776721
2023-07-03,2023-07-06,ETH,CME Ether,4730,-0.00993657505285412,0.235517970401691,-0.388794926004228,0.0613431763686396
2023-07-11,2023-07-14,ETH,CME Ether,3709,-0.0447559989215422,0.246966837422486,-0.379617147479105,-0.0413737186008056
2023-07-18,2023-07-21,ETH,CME Ether,4096,-0.078125,0.27197265625,-0.390625,0.017277835657171
2023-07-25,2023-07-28,ETH,CME Ether,3632,-0.0435022026431718,0.288821585903084,-0.532764317180617,-0.0173637814188305
2023-08-01,2023-08-04,ETH,CME Ether,3016,-0.0626657824933687,0.277188328912467,-0.571618037135278,0.0106978639080717
2023-08-08,2023-08-11,ETH,CME Ether,3194,-0.0400751408891672,0.213212273011897,-0.515028177833438,-0.0111395140636974
2023-08-15,2023-08-18,ETH,CME Ether,3161,-0.0319519139512812,0.177791838025941,-0.492881999367289,-0.016135818833046
2023-08-22,2023-08-25,ETH,CME Ether,4433,0.074216106474171,-0.0342882923528085,-0.30475975637266,-0.111552245571008
2023-08-29,2023-09-01,ETH,CME Ether,4125,0.0678787878787879,-0.0896969696969697,-0.353454545454545,0.0562068586274753
2023-09-05,2023-09-08,ETH,CME Ether,4515,0.0713178294573643,-0.145514950166113,-0.179401993355482,-0.0562420944717914
2023-09-12,2023-09-15,ETH,CME Ether,5181,0.0619571511291256,-0.166570160200733,-0.135495078170237,-0.0255426618781378
2023-09-19,2023-09-22,ETH,CME Ether,4560,0.056140350877193,-0.150657894736842,-0.18969298245614,0.0311932123133083
2023-09-26,2023-09-29,ETH,CME Ether,4647,0.0507854529804175,-0.201205078545298,0.00236711857112115,-0.0309581318237582
2023-10-03,2023-10-06,ETH,CME Ether,3809,0.0204778156996587,-0.111315305854555,-0.220530322919401,0.0395139447530886
2023-10-10,2023-10-13,ETH,CME Ether,4766,0.0241292488459924,-0.128829206882081,-0.0308434746118338,-0.0559361237354601
2023-10-17,2023-10-20,ETH,CME Ether,5358,0.0162374020156775,-0.177864874953341,0.0179171332586786,-0.00112336330136742
2023-10-24,2023-10-27,ETH,CME Ether,4721,-0.0410929887735649,-0.0955306079220504,-0.120313492904046,0.13110794723231
2023-10-31,2023-11-03,ETH,CME Ether,4127,-0.0852919796462321,0.0772958565543979,-0.22897988853889,0.0166833671946129
2023-11-07,2023-11-10,ETH,CME Ether,4610,-0.165726681127983,0.168112798264642,-0.192190889370933,0.0384361030996363
2023-11-14,2023-11-17,ETH,CME Ether,5385,-0.143546889507892,0.252924791086351,-0.18644382544104,0.0487219025031687
2023-11-21,2023-11-24,ETH,CME Ether,5319,-0.161308516638466,0.263207369806355,-0.161684527166761,-0.0236244454276537
2023-11-28,2023-12-01,ETH,CME Ether,5748,-0.135873347251218,0.268267223382046,-0.276791927627001,0.0574069797074657
2023-12-05,2023-12-08,ETH,CME Ether,6373,-0.136827239918406,0.264082849521418,-0.209163659187196,0.113067873195766
2023-12-12,2023-12-15,ETH,CME Ether,5193,-0.175235894473329,0.299441555940689,-0.165414981706143,-0.040220272001652
2023-12-19,2023-12-22,ETH,CME Ether,5137,-0.177924858867043,0.331321783141912,-0.201284796573876,-0.0116837090865882
2023-12-26,2023-12-29,ETH,CME Ether,5621,-0.163494040206369,0.293364170076499,-0.115815691158157,0.0242117005669265
2024-01-02,2024-01-05,ETH,CME Ether,5548,-0.154470079307859,0.321016582552271,-0.220620043258832,0.0544315746346262
2024-01-09,2024-01-12,ETH,CME Ether,5853,-0.169998291474458,0.249615581752947,-0.236118229967538,-0.00473929234936321
2024-01-16,2024-01-19,ETH,CME Ether,6556,-0.158785845027456,0.242983526540574,-0.276693105552166,0.0985798010989072
2024-01-23,2024-01-26,ETH,CME Ether,6136,-0.189374185136897,0.210234680573664,-0.191492829204694,-0.14314070550585
2024-01-30,2024-02-02,ETH,CME Ether,5141,-0.152499513713285,0.241976269208325,-0.368410815016534,0.0441038931565725
2024-02-06,2024-02-09,ETH,CME Ether,5668,-0.113091037402964,0.218419195483416,-0.416901905434016,0.0122285024260398
2024-02-13,2024-02-16,ETH,CME Ether,6449,-0.145603969607691,0.237091021863855,-0.314777484881377,0.106983312057133
2024-02-20,2024-02-23,ETH,CME Ether,6749,-0.152318862053638,0.25885316343162,-0.272188472366276,0.131989651220978
2024-02-27,2024-03-01,ETH,CME Ether,6564,-0.191194393662401,0.263101767215113,-0.214198659354052,0.0739496757104376
2024-03-05,2024-03-08,ETH,CME Ether,7471,-0.173336902690403,0.249631910052202,-0.142818899745683,0.0914557470838453
2024-03-12,2024-03-15,ETH,CME Ether,7239,-0.140903439701616,0.257770410277663,-0.172952065202376,0.112569769409092
2024-03-19,2024-03-22,ETH,CME Ether,7366,-0.164811295139832,0.198751018191692,-0.0272875373336954,-0.230714803776486
2024-03-26,2024-03-29,ETH,CME Ether,7180,-0.149860724233983,0.208077994428969,-0.0420612813370474,0.127367937288655
2024-04-02,2024-04-05,ETH,CME Ether,6498,-0.145891043397969,0.214835333948907,-0.0704832256078793,-0.0898830765630656
2024-04-09,2024-04-12,ETH,CME Ether,5984,-0.140541443850267,0.244819518716578,-0.136196524064171,0.0669362905797559
2024-04-16,2024-04-19,ETH,CME Ether,5644,-0.145464209780298,0.220588235294118,-0.0960311835577605,-0.128191338396547
2024-04-23,2024-04-26,ETH,CME Ether,5126,-0.139094810768631,0.257315645727663,-0.175380413577838,0.0429000932835777
2024-04-30,2024-05-03,ETH,CME Ether,5155,-0.10533462657614,0.24015518913676,-0.104558680892338,-0.0659904603597727
2024-05-07,2024-05-10,ETH,CME Ether,4411,-0.109725685785536,0.278848333711177,-0.218771253683972,-0.00271289297384492
2024-05-14,2024-05-17,ETH,CME Ether,4326,-0.113268608414239,0.254045307443366,-0.211280628756357,-0.0421291588091046
2024-05-21,2024-05-24,ETH,CME Ether,5964,-0.15627095908786,0.200704225352113,-0.134641180415828,0.273900738127188
2024-05-28,2024-05-31,ETH,CME Ether,6544,-0.190097799511002,0.174969437652812,-0.0123777506112469,0.0140206527225804
2024-06-04,2024-06-07,ETH,CME Ether,6323,-0.198007275027677,0.210026885971849,0.0128103748220781,-0.00858438344952539
2024-06-11,2024-06-14,ETH,CME Ether,7088,-0.180304740406321,0.236455981941309,-0.0746331828442438,-0.0857106197607997
2024-06-18,2024-06-21,ETH,CME Ether,7327,-0.125972430735635,0.265047086119831,-0.137982803330149,-0.00410791553450984
2024-06-25,2024-06-28,ETH,CME Ether,7450,-0.0880536912751678,0.280671140939597,-0.151006711409396,-0.0257410558843834
2024-07-02,2024-07-05,ETH,CME Ether,6461,-0.081875870608265,0.306918433678997,-0.159263271939328,0.00767014528265619
2024-07-09,2024-07-12,ETH,CME Ether,6462,-0.0976477870628288,0.314298978644383,-0.255493655215104,-0.10926420296104
2024-07-16,2024-07-19,ETH,CME Ether,6772,-0.0912581216774956,0.371529828706438,-0.277613703484938,0.116651006208103
2024-07-23,2024-07-26,ETH,CME Ether,7661,-0.131053387286255,0.352956533089675,-0.210938519775486,0.0105547924700762
2024-07-30,2024-08-02,ETH,CME Ether,6243,-0.136312670190613,0.456190933845907,-0.316674675636713,-0.0602343336739892
2024-08-06,2024-08-09,ETH,CME Ether,6703,-0.142921080113382,0.421751454572579,-0.350738475309563,-0.28669541642934
2024-08-13,2024-08-16,ETH,CME Ether,6836,-0.124926857811586,0.433879461673493,-0.420860152135752,0.0933607890674786
2024-08-20,2024-08-23,ETH,CME Ether,7337,-0.102903093907592,0.422924901185771,-0.339784653127981,-0.049134298161662
2024-08-27,2024-08-30,ETH,CME Ether,6977,-0.108069370789738,0.419377956141608,-0.278916439730543,-0.0459518212439844
2024-09-03,2024-09-06,ETH,CME Ether,5939,-0.120727395184374,0.507324465398215,-0.352584610203738,-0.0132992465086605
2024-09-10,2024-09-13,ETH,CME Ether,6204,-0.122340425531915,0.459219858156028,-0.318181818181818,-0.0152121602921058
2024-09-17,2024-09-20,ETH,CME Ether,6718,-0.105239654659125,0.17951771360524,-0.313039595117595,-0.0196438027041275
2024-09-24,2024-09-27,ETH,CME Ether,6489,-0.112189859762675,0.218677762367083,-0.366004006780706,0.124843043339554
2024-10-01,2024-10-04,ETH,CME Ether,6087,-0.126006242812551,0.206177098735009,-0.303926400525711,-0.0805462538629502
2024-10-08,2024-10-11,ETH,CME Ether,6198,-0.103743142949338,0.198128428525331,-0.348015488867377,-0.00306613083716645
2024-10-15,2024-10-18,ETH,CME Ether,6413,0.19429284266334,0.187899578980196,-0.438328395446749,0.0661418290876217
2024-10-22,2024-10-25,ETH,CME Ether,7262,0.171991187000826,0.155191407325806,-0.341779124208207,0.00523544063624559
2024-10-29,2024-11-01,ETH,CME Ether,7031,0.214336509742569,0.181197553690798,-0.369364244062011,0.00614535477932066
2024-11-05,2024-11-08,ETH,CME Ether,7214,0.20266149154422,0.146243415580815,-0.269891876906016,-0.0847389432510548
2024-11-12,2024-11-15,ETH,CME Ether,10781,0.300528707912068,0.228642983025693,-0.335590390501809,0.292761173849367
2024-11-19,2024-11-22,ETH,CME Ether,11944,0.307853315472204,0.205375083724046,-0.259293369055593,-0.0428880517341117
2024-11-26,2024-11-29,ETH,CME Ether,14110,0.387101346562721,0.197661233167966,-0.322253720765415,0.066963548741489
2024-12-03,2024-12-06,ETH,CME Ether,14798,0.411271793485606,0.192255710231112,-0.357278010541965,0.0840043791758074
2024-12-10,2024-12-13,ETH,CME Ether,18762,0.424901396439612,0.18441530753651,-0.337757168745336,0.00354107071102661
2024-12-17,2024-12-20,ETH,CME Ether,22486,0.376100684870586,0.170861869607756,-0.30032019923508,0.0698311084071452
2024-12-24,2024-12-27,ETH,CME Ether,19754,0.317505315379164,0.17687556950491,-0.31467044649185,-0.108947978364391
2024-12-31,2025-01-03,ETH,CME Ether,17440,0.281536697247706,0.207339449541284,-0.291571100917431,-0.046986000959901
2025-01-07,2025-01-10,ETH,CME Ether,18026,0.253800066570509,0.166814601131699,-0.30272939087984,0.015085487237144
2025-01-14,2025-01-17,ETH,CME Ether,17427,0.228094336374591,0.178286566821599,-0.392150111895335,-0.0475783012879489
2025-01-21,2025-01-24,ETH,CME Ether,20128,0.265252384737679,0.172744435612083,-0.413801669316375,0.0315304942008421
2025-01-28,2025-01-31,ETH,CME Ether,19883,0.254891113011115,0.16395916109239,-0.407835839662023,-0.0787446149563831
2025-02-04,2025-02-07,ETH,CME Ether,22276,0.287349613934279,0.149622912551625,-0.515218172023703,-0.118431077529781
2025-02-11,2025-02-14,ETH,CME Ether,20262,0.277711973151713,0.153094462540717,-0.513868324943244,-0.0477326420257755
2025-02-18,2025-02-21,ETH,CME Ether,21214,0.257000094277364,0.126473083812577,-0.453144150089563,0.0248560766744514
2025-02-25,2025-02-28,ETH,CME Ether,20133,0.282868921670889,0.11731982317588,-0.502856007549794,-0.0688913417802297
2025-03-04,2025-03-07,ETH,CME Ether,18575,0.27650067294751,0.114670255720054,-0.419703903095559,-0.137261905756079
2025-03-11,2025-03-14,ETH,CME Ether,19269,0.201619181068037,0.0779490373138201,-0.330530904561731,-0.121500764218881
2025-03-18,2025-03-21,ETH,CME Ether,18806,0.216526640433904,0.0716792513027757,-0.286717005211103,0.0040946433104132
2025-03-25,2025-03-28,ETH,CME Ether,18842,0.258465131090118,0.0892155822099565,-0.342957223224711,0.0672923569404906
2025-04-01,2025-04-04,ETH,CME Ether,16906,0.301017390275642,0.0925706849639181,-0.343487519223944,-0.0813938460644845
2025-04-08,2025-04-11,ETH,CME Ether,14944,0.249732334047109,0.0186697002141328,-0.275227516059957,-0.25759849273138
2025-04-15,2025-04-18,ETH,CME Ether,14338,0.357302273678337,-0.00258055516808481,-0.35193192913935,0.0758958961963545
2025-04-22,2025-04-25,ETH,CME Ether,15457,0.374328783075629,0.00549912660930323,-0.327359772271463,0.100729645675238
2025-04-29,2025-05-02,ETH,CME Ether,13667,0.371771420209263,0.00914611838735641,-0.391966049608546,0.0232811533509727
2025-05-06,2025-05-09,ETH,CME Ether,13573,0.348928018860974,-0.00589405437265159,-0.315037206218227,0.0102924212972333
2025-05-13,2025-05-16,ETH,CME Ether,19714,0.471035812113219,0.0701024652531196,-0.473673531500457,0.388600047335368
2025-05-20,2025-05-23,ETH,CME Ether,20036,0.431223797165103,0.0831503294070673,-0.472299860251547,-0.0597043518869764
2025-05-27,2025-05-30,ETH,CME Ether,23392,0.423307113543092,0.101444938440492,-0.510174418604651,0.0524037801364194
2025-06-03,2025-06-06,ETH,CME Ether,22164,0.344973831438369,0.107426457318174,-0.453798953257535,-0.0254092836406477
2025-06-10,2025-06-13,ETH,CME Ether,23387,0.359302176422799,0.1100611450806,-0.470560567836832,0.0817031950499363
2025-06-17,2025-06-20,ETH,CME Ether,23715,0.338730761121653,0.104111321948134,-0.450432215897112,-0.113301627649973
2025-06-24,2025-06-27,ETH,CME Ether,27869,0.293731386127956,0.0913559869388927,-0.398471419857189,-0.0254602020353758
2025-07-01,2025-07-04,ETH,CME Ether,24314,0.319527844040471,0.102286748375422,-0.464711688738998,-0.0183227784653148
2025-07-08,2025-07-11,ETH,CME Ether,25914,0.366249903527051,0.12221193177433,-0.512001234853747,0.0842555605125943
2025-07-15,2025-07-18,ETH,CME Ether,30812,0.395852265351162,0.115149941581202,-0.50133065039595,0.182248594337416
2025-07-22,2025-07-25,ETH,CME Ether,38612,0.258002693463172,0.115663524292966,-0.341370558375635,0.177053571981901
2025-07-29,2025-08-01,ETH,CME Ether,33821,0.271872505248219,0.112563200378463,-0.364595961089264,0.011998590275212
2025-08-05,2025-08-08,ETH,CME Ether,30265,0.287460763257889,0.150503882372377,-0.422137782917562,-0.0490955044708059
2025-08-12,2025-08-15,ETH,CME Ether,36936,0.377138834741174,0.14462854667533,-0.495559887372753,0.23968390067599
2025-08-19,2025-08-22,ETH,CME Ether,37381,0.271688825874107,0.128193467269468,-0.373986784730211,-0.118884492689464
2025-08-26,2025-08-29,ETH,CME Ether,43853,0.33726312909037,0.131803981483593,-0.43301484505051,0.121922503609103
