date,timestamp_utc,Fund Holdings
2023-06-10,2023-06-10T00:00:00Z,3103622.8172720005
2023-06-11,2023-06-11T00:00:00Z,3103622.8172720005
2023-06-12,2023-06-12T00:00:00Z,3103285.442875
2023-06-13,2023-06-13T00:00:00Z,3102305.865717
2023-06-14,2023-06-14T00:00:00Z,3102101.162116
2023-06-15,2023-06-15T00:00:00Z,3102625.588979
2023-06-16,2023-06-16T00:00:00Z,3102922.6982560004
2023-06-17,2023-06-17T00:00:00Z,3102922.6982560004
2023-06-18,2023-06-18T00:00:00Z,3102922.6982560004
2023-06-19,2023-06-19T00:00:00Z,3102397.510489
2023-06-20,2023-06-20T00:00:00Z,3101488.0604580003
2023-06-21,2023-06-21T00:00:00Z,3101712.762819
2023-06-22,2023-06-22T00:00:00Z,3101700.635611
2023-06-23,2023-06-23T00:00:00Z,3099894.4705300005
2023-06-24,2023-06-24T00:00:00Z,3099894.4705300005
2023-06-25,2023-06-25T00:00:00Z,3099894.4705300005
2023-06-26,2023-06-26T00:00:00Z,3099095.224761
2023-06-27,2023-06-27T00:00:00Z,3098971.007721
2023-06-28,2023-06-28T00:00:00Z,3098584.312818
2023-06-29,2023-06-29T00:00:00Z,3098579.435407
2023-06-30,2023-06-30T00:00:00Z,3098279.321058
2023-07-01,2023-07-01T00:00:00Z,3098279.321058
2023-07-02,2023-07-02T00:00:00Z,3098279.321058
2023-07-03,2023-07-03T00:00:00Z,3097665.207228
2023-07-04,2023-07-04T00:00:00Z,3097227.962246
2023-07-05,2023-07-05T00:00:00Z,3096535.5751480004
2023-07-06,2023-07-06T00:00:00Z,3096410.299415
2023-07-07,2023-07-07T00:00:00Z,3096110.607129
2023-07-08,2023-07-08T00:00:00Z,3096110.607129
2023-07-09,2023-07-09T00:00:00Z,3096110.607129
2023-07-10,2023-07-10T00:00:00Z,3095572.790586
2023-07-11,2023-07-11T00:00:00Z,3095272.6289210003
2023-07-12,2023-07-12T00:00:00Z,3095067.925329
2023-07-13,2023-07-13T00:00:00Z,3095560.514899
2023-07-14,2023-07-14T00:00:00Z,3096452.886709
2023-07-15,2023-07-15T00:00:00Z,3096452.886709
2023-07-16,2023-07-16T00:00:00Z,3096452.886709
2023-07-17,2023-07-17T00:00:00Z,3096022.174722
2023-07-18,2023-07-18T00:00:00Z,3095993.123066
2023-07-19,2023-07-19T00:00:00Z,3096050.564699
2023-07-20,2023-07-20T00:00:00Z,3095924.4498150004
2023-07-21,2023-07-21T00:00:00Z,3097200.256674
2023-07-22,2023-07-22T00:00:00Z,3097200.256674
2023-07-23,2023-07-23T00:00:00Z,3097200.256674
2023-07-24,2023-07-24T00:00:00Z,3096315.705502
2023-07-25,2023-07-25T00:00:00Z,3096018.563961
2023-07-26,2023-07-26T00:00:00Z,3095813.860343
2023-07-27,2023-07-27T00:00:00Z,3096155.8656880003
2023-07-28,2023-07-28T00:00:00Z,3095814.470062
2023-07-29,2023-07-29T00:00:00Z,3095814.470062
2023-07-30,2023-07-30T00:00:00Z,3095814.470062
2023-07-31,2023-07-31T00:00:00Z,3095560.554311
2023-08-01,2023-08-01T00:00:00Z,3095355.8497009994
2023-08-02,2023-08-02T00:00:00Z,3092905.256785
2023-08-03,2023-08-03T00:00:00Z,3092342.408003
2023-08-04,2023-08-04T00:00:00Z,3092137.7074110005
2023-08-05,2023-08-05T00:00:00Z,3092137.7074110005
2023-08-06,2023-08-06T00:00:00Z,3092137.7074110005
2023-08-07,2023-08-07T00:00:00Z,3091523.5935810003
2023-08-08,2023-08-08T00:00:00Z,3091318.8899570005
2023-08-09,2023-08-09T00:00:00Z,3090929.473657
2023-08-10,2023-08-10T00:00:00Z,3090212.3970600003
2023-08-11,2023-08-11T00:00:00Z,3090005.764941
2023-08-12,2023-08-12T00:00:00Z,3090005.764941
2023-08-13,2023-08-13T00:00:00Z,3090005.764941
2023-08-14,2023-08-14T00:00:00Z,3089391.652096
2023-08-15,2023-08-15T00:00:00Z,3089055.6215250003
2023-08-16,2023-08-16T00:00:00Z,3088365.298149
2023-08-17,2023-08-17T00:00:00Z,3088122.076656
2023-08-18,2023-08-18T00:00:00Z,3087212.3041290003
2023-08-19,2023-08-19T00:00:00Z,3087212.3041290003
2023-08-20,2023-08-20T00:00:00Z,3087212.3041290003
2023-08-21,2023-08-21T00:00:00Z,3086757.243367
2023-08-22,2023-08-22T00:00:00Z,3086552.539756
2023-08-23,2023-08-23T00:00:00Z,3085969.1686400003
2023-08-24,2023-08-24T00:00:00Z,3085160.753619
2023-08-25,2023-08-25T00:00:00Z,3085141.17134
2023-08-26,2023-08-26T00:00:00Z,3085141.17134
2023-08-27,2023-08-27T00:00:00Z,3085141.17134
2023-08-28,2023-08-28T00:00:00Z,3084527.058491
2023-08-29,2023-08-29T00:00:00Z,3085960.369413
2023-08-30,2023-08-30T00:00:00Z,3085581.111935
2023-08-31,2023-08-31T00:00:00Z,3085191.378031
2023-09-01,2023-09-01T00:00:00Z,3085153.040274
2023-09-02,2023-09-02T00:00:00Z,3085153.040274
2023-09-03,2023-09-03T00:00:00Z,3085153.040274
2023-09-04,2023-09-04T00:00:00Z,3085153.040274
2023-09-05,2023-09-05T00:00:00Z,3084413.404614
2023-09-06,2023-09-06T00:00:00Z,3084208.700964
2023-09-07,2023-09-07T00:00:00Z,3083878.7243550005
2023-09-08,2023-09-08T00:00:00Z,3083674.637884
2023-09-09,2023-09-09T00:00:00Z,3083674.637884
2023-09-10,2023-09-10T00:00:00Z,3083674.637884
2023-09-11,2023-09-11T00:00:00Z,3082954.381817
2023-09-12,2023-09-12T00:00:00Z,3082966.691318
2023-09-13,2023-09-13T00:00:00Z,3082678.398223
2023-09-14,2023-09-14T00:00:00Z,3082299.167648
2023-09-15,2023-09-15T00:00:00Z,3081985.218725
2023-09-16,2023-09-16T00:00:00Z,3081985.218725
2023-09-17,2023-09-17T00:00:00Z,3081985.218725
2023-09-18,2023-09-18T00:00:00Z,3081371.105743
2023-09-19,2023-09-19T00:00:00Z,3081074.140016
2023-09-20,2023-09-20T00:00:00Z,3080614.7731719995
2023-09-21,2023-09-21T00:00:00Z,3080764.727979
2023-09-22,2023-09-22T00:00:00Z,3080025.547621
2023-09-23,2023-09-23T00:00:00Z,3080025.547621
2023-09-24,2023-09-24T00:00:00Z,3080025.547621
2023-09-25,2023-09-25T00:00:00Z,3079417.752486
2023-09-26,2023-09-26T00:00:00Z,3079019.333483
2023-09-27,2023-09-27T00:00:00Z,3078815.336771
2023-09-28,2023-09-28T00:00:00Z,3078785.491174
2023-09-29,2023-09-29T00:00:00Z,3078210.641478
2023-09-30,2023-09-30T00:00:00Z,3078210.641478
2023-10-01,2023-10-01T00:00:00Z,3078210.641478
2023-10-02,2023-10-02T00:00:00Z,3076970.149943
2023-10-03,2023-10-03T00:00:00Z,3076327.091452
2023-10-04,2023-10-04T00:00:00Z,3076043.906377
2023-10-05,2023-10-05T00:00:00Z,3075556.33375
2023-10-06,2023-10-06T00:00:00Z,3075338.380494
2023-10-07,2023-10-07T00:00:00Z,3075338.380494
2023-10-08,2023-10-08T00:00:00Z,3075338.380494
2023-10-09,2023-10-09T00:00:00Z,3075338.380494
2023-10-10,2023-10-10T00:00:00Z,3074887.341893
2023-10-11,2023-10-11T00:00:00Z,3074671.342774
2023-10-12,2023-10-12T00:00:00Z,3074359.175161
2023-10-13,2023-10-13T00:00:00Z,3074162.203479
2023-10-14,2023-10-14T00:00:00Z,3074162.203479
2023-10-15,2023-10-15T00:00:00Z,3074162.203479
2023-10-16,2023-10-16T00:00:00Z,3073021.677975
2023-10-17,2023-10-17T00:00:00Z,3072623.747114
2023-10-18,2023-10-18T00:00:00Z,3072660.996396
2023-10-19,2023-10-19T00:00:00Z,3071905.059868
2023-10-20,2023-10-20T00:00:00Z,3071306.142302
2023-10-21,2023-10-21T00:00:00Z,3071306.142302
2023-10-22,2023-10-22T00:00:00Z,3071306.142302
2023-10-23,2023-10-23T00:00:00Z,3069816.143534
2023-10-24,2023-10-24T00:00:00Z,3069785.149904
2023-10-25,2023-10-25T00:00:00Z,3069558.307748
2023-10-26,2023-10-26T00:00:00Z,3069348.824162
2023-10-27,2023-10-27T00:00:00Z,3069147.22335
2023-10-28,2023-10-28T00:00:00Z,3069147.22335
2023-10-29,2023-10-29T00:00:00Z,3069147.22335
2023-10-30,2023-10-30T00:00:00Z,3067382.099188
2023-10-31,2023-10-31T00:00:00Z,3067351.364407
2023-11-01,2023-11-01T00:00:00Z,3067037.691636
2023-11-02,2023-11-02T00:00:00Z,3065874.6918510003
2023-11-03,2023-11-03T00:00:00Z,3066771.942892
2023-11-04,2023-11-04T00:00:00Z,3066771.942892
2023-11-05,2023-11-05T00:00:00Z,3066771.942892
2023-11-06,2023-11-06T00:00:00Z,3066226.483755
2023-11-07,2023-11-07T00:00:00Z,3064773.797094
2023-11-08,2023-11-08T00:00:00Z,3064738.013636
2023-11-09,2023-11-09T00:00:00Z,3066021.99072
2023-11-10,2023-11-10T00:00:00Z,3064420.3222890003
2023-11-11,2023-11-11T00:00:00Z,3064420.3222890003
2023-11-12,2023-11-12T00:00:00Z,3064420.3222890003
2023-11-13,2023-11-13T00:00:00Z,3063704.924618
2023-11-14,2023-11-14T00:00:00Z,3063902.4861410004
2023-11-15,2023-11-15T00:00:00Z,3063779.719662
2023-11-16,2023-11-16T00:00:00Z,3063823.2474080003
2023-11-17,2023-11-17T00:00:00Z,3067949.040701
2023-11-18,2023-11-18T00:00:00Z,3067949.040701
2023-11-19,2023-11-19T00:00:00Z,3067949.040701
2023-11-20,2023-11-20T00:00:00Z,3068463.005707
2023-11-21,2023-11-21T00:00:00Z,3068927.434088
2023-11-22,2023-11-22T00:00:00Z,3067872.4161
2023-11-23,2023-11-23T00:00:00Z,3067872.416908
2023-11-24,2023-11-24T00:00:00Z,3069093.023027
2023-11-25,2023-11-25T00:00:00Z,3069093.023027
2023-11-26,2023-11-26T00:00:00Z,3069093.023027
2023-11-27,2023-11-27T00:00:00Z,3068594.491957
2023-11-28,2023-11-28T00:00:00Z,3070149.805134
2023-11-29,2023-11-29T00:00:00Z,3069062.573259
2023-11-30,2023-11-30T00:00:00Z,3068857.869472
2023-12-01,2023-12-01T00:00:00Z,3068536.214277
2023-12-02,2023-12-02T00:00:00Z,3068536.214277
2023-12-03,2023-12-03T00:00:00Z,3068536.214277
2023-12-04,2023-12-04T00:00:00Z,3067928.304431
2023-12-05,2023-12-05T00:00:00Z,3067763.627456
2023-12-06,2023-12-06T00:00:00Z,3067854.503273
2023-12-07,2023-12-07T00:00:00Z,3067793.542688
2023-12-08,2023-12-08T00:00:00Z,3068936.951061
2023-12-09,2023-12-09T00:00:00Z,3068936.951061
2023-12-10,2023-12-10T00:00:00Z,3068936.951061
2023-12-11,2023-12-11T00:00:00Z,3068325.9397830004
2023-12-12,2023-12-12T00:00:00Z,3068190.6114720004
2023-12-13,2023-12-13T00:00:00Z,3067190.000343
2023-12-14,2023-12-14T00:00:00Z,3066985.296569
2023-12-15,2023-12-15T00:00:00Z,3071014.260958
2023-12-16,2023-12-16T00:00:00Z,3071014.260958
2023-12-17,2023-12-17T00:00:00Z,3071014.260958
2023-12-18,2023-12-18T00:00:00Z,3070296.929318
2023-12-19,2023-12-19T00:00:00Z,3070095.327144
2023-12-20,2023-12-20T00:00:00Z,3069430.7705510003
2023-12-21,2023-12-21T00:00:00Z,3069286.208072
2023-12-22,2023-12-22T00:00:00Z,3069084.605047
2023-12-23,2023-12-23T00:00:00Z,3069084.605047
2023-12-24,2023-12-24T00:00:00Z,3069084.605047
2023-12-25,2023-12-25T00:00:00Z,3069084.605047
2023-12-26,2023-12-26T00:00:00Z,3068271.989777
2023-12-27,2023-12-27T00:00:00Z,3067949.058669
2023-12-28,2023-12-28T00:00:00Z,3068166.6100410004
2023-12-29,2023-12-29T00:00:00Z,3067961.9054310005
2023-12-30,2023-12-30T00:00:00Z,3067961.9054310005
2023-12-31,2023-12-31T00:00:00Z,3067961.9054310005
2024-01-01,2024-01-01T00:00:00Z,3067961.9054310005
2024-01-02,2024-01-02T00:00:00Z,3067667.5196340005
2024-01-03,2024-01-03T00:00:00Z,3067465.95413
2024-01-04,2024-01-04T00:00:00Z,3067291.387332
2024-01-05,2024-01-05T00:00:00Z,3067086.6853270005
2024-01-06,2024-01-06T00:00:00Z,3067086.6853270005
2024-01-07,2024-01-07T00:00:00Z,3067086.6853270005
2024-01-08,2024-01-08T00:00:00Z,3066102.056209
2024-01-09,2024-01-09T00:00:00Z,3064858.671801
2024-01-10,2024-01-10T00:00:00Z,3064404.193505
2024-01-11,2024-01-11T00:00:00Z,3064626.7700690003
2024-01-12,2024-01-12T00:00:00Z,3063954.067866
2024-01-13,2024-01-13T00:00:00Z,3063954.067866
2024-01-14,2024-01-14T00:00:00Z,3063954.067866
2024-01-15,2024-01-15T00:00:00Z,3063414.333021
2024-01-16,2024-01-16T00:00:00Z,3060818.82643
2024-01-17,2024-01-17T00:00:00Z,3060617.2241970003
2024-01-18,2024-01-18T00:00:00Z,3059187.6579750003
2024-01-19,2024-01-19T00:00:00Z,3060614.054183
2024-01-20,2024-01-20T00:00:00Z,3060614.054183
2024-01-21,2024-01-21T00:00:00Z,3060614.054183
2024-01-22,2024-01-22T00:00:00Z,3059304.944724
2024-01-23,2024-01-23T00:00:00Z,3059173.5566940005
2024-01-24,2024-01-24T00:00:00Z,3059116.960657
2024-01-25,2024-01-25T00:00:00Z,3058193.365921
2024-01-26,2024-01-26T00:00:00Z,3058079.522623
2024-01-27,2024-01-27T00:00:00Z,3058079.522623
2024-01-28,2024-01-28T00:00:00Z,3058079.522623
2024-01-29,2024-01-29T00:00:00Z,3057639.946806
2024-01-30,2024-01-30T00:00:00Z,3057438.344703
2024-01-31,2024-01-31T00:00:00Z,3057405.067566
2024-02-01,2024-02-01T00:00:00Z,3056822.177777
2024-02-02,2024-02-02T00:00:00Z,3056453.602118
2024-02-03,2024-02-03T00:00:00Z,3056453.602118
2024-02-04,2024-02-04T00:00:00Z,3056453.602118
2024-02-05,2024-02-05T00:00:00Z,3055823.823083
2024-02-06,2024-02-06T00:00:00Z,3054929.1287
2024-02-07,2024-02-07T00:00:00Z,3054727.526548
2024-02-08,2024-02-08T00:00:00Z,3054237.825053
2024-02-09,2024-02-09T00:00:00Z,3054289.40987
2024-02-10,2024-02-10T00:00:00Z,3054289.40987
2024-02-11,2024-02-11T00:00:00Z,3054289.40987
2024-02-12,2024-02-12T00:00:00Z,3053684.601682
2024-02-13,2024-02-13T00:00:00Z,3053021.482888
2024-02-14,2024-02-14T00:00:00Z,3052819.880714
2024-02-15,2024-02-15T00:00:00Z,3052223.501192
2024-02-16,2024-02-16T00:00:00Z,3052021.898167
2024-02-17,2024-02-17T00:00:00Z,3052021.898167
2024-02-18,2024-02-18T00:00:00Z,3052021.898167
2024-02-19,2024-02-19T00:00:00Z,3052021.898167
2024-02-20,2024-02-20T00:00:00Z,3051546.632586
2024-02-21,2024-02-21T00:00:00Z,3051605.077951
2024-02-22,2024-02-22T00:00:00Z,3051388.493679
2024-02-23,2024-02-23T00:00:00Z,3053136.916059
2024-02-24,2024-02-24T00:00:00Z,3053136.916059
2024-02-25,2024-02-25T00:00:00Z,3053136.916059
2024-02-26,2024-02-26T00:00:00Z,3053287.127006
2024-02-27,2024-02-27T00:00:00Z,3051985.5275910003
2024-02-28,2024-02-28T00:00:00Z,3052519.901897
2024-02-29,2024-02-29T00:00:00Z,3051073.308446
2024-03-01,2024-03-01T00:00:00Z,3052071.988484
2024-03-02,2024-03-02T00:00:00Z,3052071.988484
2024-03-03,2024-03-03T00:00:00Z,3052071.988484
2024-03-04,2024-03-04T00:00:00Z,3051490.095981
2024-03-05,2024-03-05T00:00:00Z,3050782.652737
2024-03-06,2024-03-06T00:00:00Z,3050276.245089
2024-03-07,2024-03-07T00:00:00Z,3049982.0572840003
2024-03-08,2024-03-08T00:00:00Z,3052153.448922
2024-03-09,2024-03-09T00:00:00Z,3052153.448922
2024-03-10,2024-03-10T00:00:00Z,3052153.448922
2024-03-11,2024-03-11T00:00:00Z,3051693.6635550004
2024-03-12,2024-03-12T00:00:00Z,3049960.3050260004
2024-03-13,2024-03-13T00:00:00Z,3049675.78349
2024-03-14,2024-03-14T00:00:00Z,3048844.267894
2024-03-15,2024-03-15T00:00:00Z,3050100.478962
2024-03-16,2024-03-16T00:00:00Z,3050100.478962
2024-03-17,2024-03-17T00:00:00Z,3050100.478962
2024-03-18,2024-03-18T00:00:00Z,3049633.582061
2024-03-19,2024-03-19T00:00:00Z,3049431.980014
2024-03-20,2024-03-20T00:00:00Z,3048252.000609
2024-03-21,2024-03-21T00:00:00Z,3048049.798884
2024-03-22,2024-03-22T00:00:00Z,3047493.893213
2024-03-23,2024-03-23T00:00:00Z,3047493.893213
2024-03-24,2024-03-24T00:00:00Z,3047493.893213
2024-03-25,2024-03-25T00:00:00Z,3047193.666354
2024-03-26,2024-03-26T00:00:00Z,3046897.517419
2024-03-27,2024-03-27T00:00:00Z,3046643.508812
2024-03-28,2024-03-28T00:00:00Z,3046575.668001
2024-03-29,2024-03-29T00:00:00Z,3046575.668001
2024-03-30,2024-03-30T00:00:00Z,3046575.668001
2024-03-31,2024-03-31T00:00:00Z,3046575.668001
2024-04-01,2024-04-01T00:00:00Z,3045742.524952
2024-04-02,2024-04-02T00:00:00Z,3045540.922949
2024-04-03,2024-04-03T00:00:00Z,3044349.22177
2024-04-04,2024-04-04T00:00:00Z,3044139.6278970004
2024-04-05,2024-04-05T00:00:00Z,3043938.0277349995
2024-04-06,2024-04-06T00:00:00Z,3043938.0277349995
2024-04-07,2024-04-07T00:00:00Z,3043938.0277349995
2024-04-08,2024-04-08T00:00:00Z,3042536.34818
2024-04-09,2024-04-09T00:00:00Z,3042334.327891
2024-04-10,2024-04-10T00:00:00Z,3041696.544863
2024-04-11,2024-04-11T00:00:00Z,3040985.770846
2024-04-12,2024-04-12T00:00:00Z,3040763.2074240004
2024-04-13,2024-04-13T00:00:00Z,3040763.2074240004
2024-04-14,2024-04-14T00:00:00Z,3040763.2074240004
2024-04-15,2024-04-15T00:00:00Z,3040320.077593
2024-04-16,2024-04-16T00:00:00Z,3040332.522605
2024-04-17,2024-04-17T00:00:00Z,3040134.022177
2024-04-18,2024-04-18T00:00:00Z,3039680.3868250004
2024-04-19,2024-04-19T00:00:00Z,3041115.049021
2024-04-20,2024-04-20T00:00:00Z,3041115.049021
2024-04-21,2024-04-21T00:00:00Z,3041115.049021
2024-04-22,2024-04-22T00:00:00Z,3040223.354117
2024-04-23,2024-04-23T00:00:00Z,3040020.810789
2024-04-24,2024-04-24T00:00:00Z,3038810.17093
2024-04-25,2024-04-25T00:00:00Z,3037789.265298
2024-04-26,2024-04-26T00:00:00Z,3037841.725652
2024-04-27,2024-04-27T00:00:00Z,3037841.725652
2024-04-28,2024-04-28T00:00:00Z,3037841.725652
2024-04-29,2024-04-29T00:00:00Z,3037236.917603
2024-04-30,2024-04-30T00:00:00Z,3035859.291221
2024-05-01,2024-05-01T00:00:00Z,3035481.693818
2024-05-02,2024-05-02T00:00:00Z,3035202.035131
2024-05-03,2024-05-03T00:00:00Z,3035000.435105
2024-05-04,2024-05-04T00:00:00Z,3035000.435105
2024-05-05,2024-05-05T00:00:00Z,3035000.435105
2024-05-06,2024-05-06T00:00:00Z,3032385.825859
2024-05-07,2024-05-07T00:00:00Z,3031386.5831750003
2024-05-08,2024-05-08T00:00:00Z,3030460.203567
2024-05-09,2024-05-09T00:00:00Z,3029991.588369
2024-05-10,2024-05-10T00:00:00Z,3030066.861943
2024-05-11,2024-05-11T00:00:00Z,3030066.861943
2024-05-12,2024-05-12T00:00:00Z,3030066.861943
2024-05-13,2024-05-13T00:00:00Z,3029393.01077
2024-05-14,2024-05-14T00:00:00Z,3029023.6075560004
2024-05-15,2024-05-15T00:00:00Z,3028822.006438
2024-05-16,2024-05-16T00:00:00Z,3028206.357619
2024-05-17,2024-05-17T00:00:00Z,3028004.754594
2024-05-18,2024-05-18T00:00:00Z,3028004.754594
2024-05-19,2024-05-19T00:00:00Z,3028004.754594
2024-05-20,2024-05-20T00:00:00Z,3027403.047104
2024-05-21,2024-05-21T00:00:00Z,3027111.927642
2024-05-22,2024-05-22T00:00:00Z,3024234.77516
2024-05-23,2024-05-23T00:00:00Z,3024478.119969
2024-05-24,2024-05-24T00:00:00Z,3026886.218316
2024-05-25,2024-05-25T00:00:00Z,3026886.218316
2024-05-26,2024-05-26T00:00:00Z,3026886.218316
2024-05-27,2024-05-27T00:00:00Z,3026884.968117
2024-05-28,2024-05-28T00:00:00Z,3026084.7591870003
2024-05-29,2024-05-29T00:00:00Z,3024992.941579
2024-05-30,2024-05-30T00:00:00Z,3024959.033524001
2024-05-31,2024-05-31T00:00:00Z,3025861.680556
2024-06-01,2024-06-01T00:00:00Z,3025861.680556
2024-06-02,2024-06-02T00:00:00Z,3025861.680556
2024-06-03,2024-06-03T00:00:00Z,3025539.770099
2024-06-04,2024-06-04T00:00:00Z,3025557.2715759994
2024-06-05,2024-06-05T00:00:00Z,3025520.110911
2024-06-06,2024-06-06T00:00:00Z,3025277.253553
2024-06-07,2024-06-07T00:00:00Z,3026104.0609500003
2024-06-08,2024-06-08T00:00:00Z,3026104.0609500003
2024-06-09,2024-06-09T00:00:00Z,3026104.0609500003
2024-06-10,2024-06-10T00:00:00Z,3024820.346514
2024-06-11,2024-06-11T00:00:00Z,3024526.024383
2024-06-12,2024-06-12T00:00:00Z,3024503.735018
2024-06-13,2024-06-13T00:00:00Z,3023776.67996
2024-06-14,2024-06-14T00:00:00Z,3023579.007432
2024-06-15,2024-06-15T00:00:00Z,3023579.007432
2024-06-16,2024-06-16T00:00:00Z,3023579.007432
2024-06-17,2024-06-17T00:00:00Z,3023428.1301490003
2024-06-18,2024-06-18T00:00:00Z,3024535.785646
2024-06-19,2024-06-19T00:00:00Z,3024614.380604
2024-06-20,2024-06-20T00:00:00Z,3024385.368878
2024-06-21,2024-06-21T00:00:00Z,3024521.67728
2024-06-22,2024-06-22T00:00:00Z,3024521.67728
2024-06-23,2024-06-23T00:00:00Z,3024521.67728
2024-06-24,2024-06-24T00:00:00Z,3024174.522127
2024-06-25,2024-06-25T00:00:00Z,3023811.631759
2024-06-26,2024-06-26T00:00:00Z,3023657.341299
2024-06-27,2024-06-27T00:00:00Z,3023185.620724
2024-06-28,2024-06-28T00:00:00Z,3022776.851806
2024-06-29,2024-06-29T00:00:00Z,3022776.851806
2024-06-30,2024-06-30T00:00:00Z,3022776.851806
2024-07-01,2024-07-01T00:00:00Z,3022175.144316
2024-07-02,2024-07-02T00:00:00Z,3022415.523206
2024-07-03,2024-07-03T00:00:00Z,3022385.468202
2024-07-04,2024-07-04T00:00:00Z,3022512.262034
2024-07-05,2024-07-05T00:00:00Z,3023279.274657
2024-07-06,2024-07-06T00:00:00Z,3023279.274657
2024-07-07,2024-07-07T00:00:00Z,3023279.274657
2024-07-08,2024-07-08T00:00:00Z,3023081.983646
2024-07-09,2024-07-09T00:00:00Z,3022704.8467459995
2024-07-10,2024-07-10T00:00:00Z,3022588.732032
2024-07-11,2024-07-11T00:00:00Z,3022387.084545
2024-07-12,2024-07-12T00:00:00Z,3022430.4384560003
2024-07-13,2024-07-13T00:00:00Z,3022430.4384560003
2024-07-14,2024-07-14T00:00:00Z,3022430.4384560003
2024-07-15,2024-07-15T00:00:00Z,3021914.234948
2024-07-16,2024-07-16T00:00:00Z,3021451.301226
2024-07-17,2024-07-17T00:00:00Z,3021252.8402440003
2024-07-18,2024-07-18T00:00:00Z,2728373.4862430003
2024-07-19,2024-07-19T00:00:00Z,2729049.256721
2024-07-20,2024-07-20T00:00:00Z,2729049.256721
2024-07-21,2024-07-21T00:00:00Z,2729049.256721
2024-07-22,2024-07-22T00:00:00Z,2728184.074322
2024-07-23,2024-07-23T00:00:00Z,3053371.389992
2024-07-24,2024-07-24T00:00:00Z,3003005.0948650003
2024-07-25,2024-07-25T00:00:00Z,2959605.003528
2024-07-26,2024-07-26T00:00:00Z,2915469.466247
2024-07-27,2024-07-27T00:00:00Z,2915469.466247
2024-07-28,2024-07-28T00:00:00Z,2915469.466247
2024-07-29,2024-07-29T00:00:00Z,2950905.828929
2024-07-30,2024-07-30T00:00:00Z,2935165.2956290003
2024-07-31,2024-07-31T00:00:00Z,2911720.3860440003
2024-08-01,2024-08-01T00:00:00Z,2911416.434195
2024-08-02,2024-08-02T00:00:00Z,2888751.550065
2024-08-03,2024-08-03T00:00:00Z,2888751.550065
2024-08-04,2024-08-04T00:00:00Z,2888751.550065
2024-08-05,2024-08-05T00:00:00Z,2897765.55339
2024-08-06,2024-08-06T00:00:00Z,2942750.236371
2024-08-07,2024-08-07T00:00:00Z,2931011.915109
2024-08-08,2024-08-08T00:00:00Z,2920480.3561980007
2024-08-09,2024-08-09T00:00:00Z,2925104.559042
2024-08-10,2024-08-10T00:00:00Z,2925104.559042
2024-08-11,2024-08-11T00:00:00Z,2925104.559042
2024-08-12,2024-08-12T00:00:00Z,2912259.9468250005
2024-08-13,2024-08-13T00:00:00Z,2930931.716459
2024-08-14,2024-08-14T00:00:00Z,2929258.758999
2024-08-15,2024-08-15T00:00:00Z,2925099.070394
2024-08-16,2024-08-16T00:00:00Z,2914798.971034
2024-08-17,2024-08-17T00:00:00Z,2914798.971034
2024-08-18,2024-08-18T00:00:00Z,2914798.971034
2024-08-19,2024-08-19T00:00:00Z,2904693.49
2024-08-20,2024-08-20T00:00:00Z,2908265.46068
2024-08-21,2024-08-21T00:00:00Z,2897218.64665
2024-08-22,2024-08-22T00:00:00Z,2892499.488995
2024-08-23,2024-08-23T00:00:00Z,2887122.229678
2024-08-24,2024-08-24T00:00:00Z,2887122.229678
2024-08-25,2024-08-25T00:00:00Z,2887122.229678
2024-08-26,2024-08-26T00:00:00Z,2882547.313452
2024-08-27,2024-08-27T00:00:00Z,2881276.2706369995
2024-08-28,2024-08-28T00:00:00Z,2881599.412589
2024-08-29,2024-08-29T00:00:00Z,2880954.068472
2024-08-30,2024-08-30T00:00:00Z,2880360.074972
2024-08-31,2024-08-31T00:00:00Z,2880360.074972
2024-09-01,2024-09-01T00:00:00Z,2880360.074972
2024-09-02,2024-09-02T00:00:00Z,2880360.074972
2024-09-03,2024-09-03T00:00:00Z,2876033.235063
2024-09-04,2024-09-04T00:00:00Z,2860415.646116
2024-09-05,2024-09-05T00:00:00Z,2845070.8724299995
2024-09-06,2024-09-06T00:00:00Z,2846677.747199
2024-09-07,2024-09-07T00:00:00Z,2846677.747199
2024-09-08,2024-09-08T00:00:00Z,2846677.747199
2024-09-09,2024-09-09T00:00:00Z,2845536.014336
2024-09-10,2024-09-10T00:00:00Z,2843902.562531
2024-09-11,2024-09-11T00:00:00Z,2844359.202841
2024-09-12,2024-09-12T00:00:00Z,2843508.799901
2024-09-13,2024-09-13T00:00:00Z,2838524.286471
2024-09-14,2024-09-14T00:00:00Z,2838524.286471
2024-09-15,2024-09-15T00:00:00Z,2838524.286471
2024-09-16,2024-09-16T00:00:00Z,2836468.8986310004
2024-09-17,2024-09-17T00:00:00Z,2830728.946901
2024-09-18,2024-09-18T00:00:00Z,2826184.1709330003
2024-09-19,2024-09-19T00:00:00Z,2820963.0449110004
2024-09-20,2024-09-20T00:00:00Z,2821371.465261
2024-09-21,2024-09-21T00:00:00Z,2821371.465261
2024-09-22,2024-09-22T00:00:00Z,2821371.465261
2024-09-23,2024-09-23T00:00:00Z,2822555.107128
2024-09-24,2024-09-24T00:00:00Z,2813625.929697
2024-09-25,2024-09-25T00:00:00Z,2821176.649082
2024-09-26,2024-09-26T00:00:00Z,2844376.165033
2024-09-27,2024-09-27T00:00:00Z,2852690.402858
