date,Tokens Transferred (Total)
2021-10-04,25597.16562171
2021-10-05,23020.58054287
2021-10-06,37709.28233083
2021-10-07,60997.82597244
2021-10-08,27898.28593242
2021-10-09,17439.94092912
2021-10-10,20906.23470507
2021-10-11,24390.47098078
2021-10-12,39924.22219104
2021-10-13,26077.6070752
2021-10-14,24593.71221619
2021-10-15,53456.12066322
2021-10-16,31312.45650701
2021-10-17,15538.64272416
2021-10-18,19441.55970098
2021-10-19,21749.92856795
2021-10-20,43906.39735811
2021-10-21,40229.13416079
2021-10-22,33989.68896259
2021-10-23,16907.18929744
2021-10-24,20779.89734565
2021-10-25,15755.34576662
2021-10-26,24599.58654066
2021-10-27,28116.31142636
2021-10-28,30460.71826643
2021-10-29,61003.61141814
2021-10-30,13215.55287105
2021-10-31,13456.31135297
2021-11-01,28641.67440812
2021-11-02,37001.71070848
2021-11-03,21955.98299154
2021-11-04,27289.19725693
2021-11-05,26058.20825649
2021-11-06,14052.34791373
2021-11-07,9658.13787581
2021-11-08,28035.08062015
2021-11-09,11843.16262579
2021-11-10,25969.42865606
2021-11-11,12048.59800935
2021-11-12,19528.39460862
2021-11-13,9405.65048085
2021-11-14,7507.12097624
2021-11-15,12524.20300211
2021-11-16,25911.80850301
2021-11-17,53897.41599482
2021-11-18,35759.18977853
2021-11-19,40503.88961149
2021-11-20,14111.81686999
2021-11-21,14623.0148991
2021-11-22,30085.18819076
2021-11-23,29210.12228951
2021-11-24,23821.53912872
2021-11-25,24566.51672547
2021-11-26,51263.54331646
2021-11-27,19171.40735076
2021-11-28,17103.46839657
2021-11-29,16219.52011804
2021-11-30,25523.69660287
2021-12-01,26315.06060987
2021-12-02,31076.80009982
2021-12-03,24382.85822498
2021-12-04,48876.89835979
2021-12-05,26815.2149206
2021-12-06,33750.77555607
2021-12-07,15279.10104999
2021-12-08,27198.93979504
2021-12-09,22382.6205079
2021-12-10,31233.51320832
2021-12-11,21946.91703768
2021-12-12,9513.6136681
2021-12-13,33190.09225895
2021-12-14,34379.8661794
2021-12-15,26986.2232415
2021-12-16,13380.11137512
2021-12-17,23561.74835629
2021-12-18,18557.41395509
2021-12-19,10045.88773517
2021-12-20,22978.33390395
2021-12-21,15167.52643691
2021-12-22,15235.05179522
2021-12-23,12383.44284407
2021-12-24,11668.58695743
2021-12-25,18329.77795476
2021-12-26,16483.29646768
2021-12-27,24618.2573453
2021-12-28,34745.99416198
2021-12-29,13852.09767513
2021-12-30,17695.55738812
2021-12-31,25815.26661354
2022-01-01,21666.33046608
2022-01-02,19516.05023941
2022-01-03,19964.24211004
2022-01-04,23384.72081793
2022-01-05,33141.09587555
2022-01-06,47286.25095991
2022-01-07,60659.20952716
2022-01-08,17828.05833508
2022-01-09,18093.52943385
2022-01-10,29615.14452614
2022-01-11,18264.9760188
2022-01-12,9745.26250401
2022-01-13,17993.15810587
2022-01-14,10513.36938832
2022-01-15,9795.47758261
2022-01-16,8335.22660441
2022-01-17,10295.80439042
2022-01-18,23406.19404168
2022-01-19,32488.87603437
2022-01-20,9971.50634851
2022-01-21,58605.87337603
2022-01-22,93233.8403337
2022-01-23,21575.38149156
2022-01-24,57749.90020687
2022-01-25,22529.85382555
2022-01-26,26758.83418605
2022-01-27,16201.0623016
2022-01-28,21508.1781898
2022-01-29,18074.73968766
2022-01-30,14016.83897254
2022-01-31,48932.46559468
2022-02-01,25405.97400267
2022-02-02,32091.88110064
2022-02-03,37644.17572844
2022-02-04,48844.78107142
2022-02-05,8022.11956839
2022-02-06,7046.34501665
2022-02-07,20099.20938863
2022-02-08,19524.93776506
2022-02-09,10770.60454046
2022-02-10,17271.5540592
2022-02-11,17492.6425916
2022-02-12,17006.82176141
2022-02-13,8349.11688549
2022-02-14,13598.41228265
2022-02-15,14673.04775168
2022-02-16,12409.10838096
2022-02-17,22214.32133107
2022-02-18,19597.30589949
2022-02-19,6381.79128265
2022-02-20,12911.81335877
2022-02-21,16560.03537163
2022-02-22,15524.89297065
2022-02-23,17513.63094983
2022-02-24,36972.15556628
2022-02-25,37003.64920259
2022-02-26,14594.75588202
2022-02-27,16117.16563188
2022-02-28,23733.96576823
2022-03-01,20696.09843584
2022-03-02,38627.73764209
2022-03-03,43635.02163016
2022-03-04,40104.90153935
2022-03-05,11841.67155199
2022-03-06,10859.88505285
2022-03-07,30025.38052969
2022-03-08,17754.13204768
2022-03-09,25609.35968771
2022-03-10,23403.86919883
2022-03-11,17394.93853826
2022-03-12,4895.21208654
2022-03-13,6248.97030635
2022-03-14,10316.4423965
2022-03-15,15740.6703655
2022-03-16,28719.24872177
2022-03-17,18596.97762851
2022-03-18,28153.5671312
2022-03-19,17037.20439291
2022-03-20,11463.11219976
2022-03-21,12278.5436975
2022-03-22,16128.03722811
2022-03-23,10312.99400798
2022-03-24,17419.62257321
2022-03-25,15079.57617265
2022-03-26,12779.88108349
2022-03-27,17814.8129937
2022-03-28,18102.85540925
2022-03-29,12946.73896801
2022-03-30,13514.20310255
2022-03-31,36441.70054909
2022-04-01,26107.29891492
2022-04-02,12044.50077284
2022-04-03,4979.59749058
2022-04-04,8096.5007258
2022-04-05,9730.75113348
2022-04-06,19220.59892142
2022-04-07,13425.93712949
2022-04-08,21270.00738829
2022-04-09,7186.43405099
2022-04-10,7587.83737314
2022-04-11,57148.37426149
2022-04-12,19641.0859142
2022-04-13,13839.40673359
2022-04-14,12512.07523981
2022-04-15,12943.59942085
2022-04-16,6333.20127595
2022-04-17,12155.09074966
2022-04-18,20881.03709766
2022-04-19,13263.53558114
2022-04-20,28333.13566189
2022-04-21,13723.90567875
2022-04-22,15253.75256108
2022-04-23,4048.79302296
2022-04-24,6608.23589097
2022-04-25,21016.41664881
2022-04-26,19181.39597301
2022-04-27,14433.86360601
2022-04-28,17605.22835795
2022-04-29,19629.09908247
2022-04-30,13216.71265624
2022-05-01,17883.76506542
2022-05-02,24979.63798121
2022-05-03,14429.33665492
2022-05-04,20474.63180874
2022-05-05,32790.9365631
2022-05-06,30939.64713736
2022-05-07,19065.23766593
2022-05-08,33110.6112233
2022-05-09,115639.42383055
2022-05-10,48710.18672464
2022-05-11,78226.25583814
2022-05-12,151110.22903589
2022-05-13,71015.10713201
2022-05-14,31773.71906815
2022-05-15,37929.59287169
2022-05-16,79058.18936796
2022-05-17,56224.78597104
2022-05-18,52397.4418221
2022-05-19,48739.096285
2022-05-20,151858.84821259
2022-05-21,24985.58170842
2022-05-22,16436.65982007
2022-05-23,26459.94022086
2022-05-24,24940.98815749
2022-05-25,19950.16296054
2022-05-26,56602.51249275
2022-05-27,58799.38063541
2022-05-28,19411.97850434
2022-05-29,16362.85530011
2022-05-30,50655.77554974
2022-05-31,19057.8092148
2022-06-01,36680.32177196
2022-06-02,21786.12035336
2022-06-03,24315.9666069
2022-06-04,13817.53587074
2022-06-05,15079.47161096
2022-06-06,17703.64095707
2022-06-07,33076.66712814
2022-06-08,28642.38855384
2022-06-09,13696.98830925
2022-06-10,26520.06302591
2022-06-11,37602.28565053
2022-06-12,70075.2035311
2022-06-13,211844.9974818
2022-06-14,146284.14392419
2022-06-15,116404.50214024
2022-06-16,227471.65702046
2022-06-17,127223.7594372
2022-06-18,149090.74430586
2022-06-19,201692.02721535
2022-06-20,116014.58049459
2022-06-21,74918.67499789
2022-06-22,88648.71867208
2022-06-23,43091.83510431
2022-06-24,46728.7523162
2022-06-25,42158.49563329
2022-06-26,33785.75357616
2022-06-27,25317.63314712
2022-06-28,48622.05502337
2022-06-29,44344.15596212
2022-06-30,70583.60419148
2022-07-01,77493.66818268
2022-07-02,52202.00866618
2022-07-03,21260.07010642
2022-07-04,31387.5170754
2022-07-05,39467.22526236
2022-07-06,27366.6397946
2022-07-07,172491.94582343
2022-07-08,30455.45378908
2022-07-09,29571.4072256
2022-07-10,38026.36590817
2022-07-11,54388.5715219
2022-07-12,50650.41241019
2022-07-13,109897.89203272
2022-07-14,26511.58006078
2022-07-15,25244.86764758
2022-07-16,20171.28540274
2022-07-17,19576.52065737
2022-07-18,47050.19164224
2022-07-19,55995.89457403
2022-07-20,42804.62223947
2022-07-21,25982.51021151
2022-07-22,31563.39064347
2022-07-23,19409.66143308
2022-07-24,26754.84902354
2022-07-25,23028.74870032
2022-07-26,23115.14936785
2022-07-27,25672.23706253
2022-07-28,41486.77121746
2022-07-29,23617.61987973
2022-07-30,13874.12910751
2022-07-31,11240.54043178
2022-08-01,23004.09414046
2022-08-02,20794.45345782
2022-08-03,14161.99426507
2022-08-04,20937.34184631
2022-08-05,24475.13932362
2022-08-06,14433.80967906
2022-08-07,8644.15338094
2022-08-08,15416.8519757
2022-08-09,44236.94171082
2022-08-10,51266.57210461
2022-08-11,52077.31974054
2022-08-12,24160.36225685
2022-08-13,17625.20552881
2022-08-14,14617.60786677
2022-08-15,32793.25783792
2022-08-16,18294.8322001
2022-08-17,18363.99096607
2022-08-18,11749.43153003
2022-08-19,33231.34038358
2022-08-20,16519.07782353
2022-08-21,26297.51252565
2022-08-22,26372.4441477
2022-08-23,17760.15476788
2022-08-24,19810.82146855
2022-08-25,25509.84108956
2022-08-26,26970.32643087
2022-08-27,15903.52630099
2022-08-28,11679.32288984
2022-08-29,15859.91686119
2022-08-30,26255.6790041
2022-08-31,26548.89172342
2022-09-01,14559.85808699
2022-09-02,13596.63159434
2022-09-03,15278.94259059
2022-09-04,14880.80294643
2022-09-05,12753.45349675
2022-09-06,42221.00774617
2022-09-07,28494.91717168
2022-09-08,15333.47107646
2022-09-09,23149.84164815
2022-09-10,14178.45979748
2022-09-11,15238.83328053
2022-09-12,18969.32307641
2022-09-13,36042.93205424
2022-09-14,79443.73258163
2022-09-15,128969.60007536
2022-09-16,26823.25762768
2022-09-17,8685.88603679
2022-09-18,20386.26418466
2022-09-19,30846.15935941
2022-09-20,35248.6108446
2022-09-21,21431.06787152
2022-09-22,34313.11336327
2022-09-23,31425.00512354
2022-09-24,24201.44957607
2022-09-25,15000.25389696
2022-09-26,21931.90201572
2022-09-27,26515.54877639
2022-09-28,17833.83608779
2022-09-29,23669.54590682
2022-09-30,24633.86669627
2022-10-01,79775.59971326
2022-10-02,13341.02655578
2022-10-03,13521.42471909
2022-10-04,35393.82480245
2022-10-05,12263.55655822
2022-10-06,13073.27041082
2022-10-07,14420.27599317
2022-10-08,2226.15028005
2022-10-09,5156.69594307
2022-10-10,8481.0510461
2022-10-11,9404.36818239
2022-10-12,9299.2806767
2022-10-13,16957.31207201
2022-10-14,14481.07649842
2022-10-15,5675.12476201
2022-10-16,6701.81354612
2022-10-17,17861.34839708
2022-10-18,12110.14626671
2022-10-19,10463.26886366
2022-10-20,6547.04493178
2022-10-21,8768.0651902
2022-10-22,7219.26091044
2022-10-23,10735.79605795
2022-10-24,12881.31211226
2022-10-25,24365.31814177
2022-10-26,25132.71553824
2022-10-27,15010.68327119
2022-10-28,16413.89820505
2022-10-29,18667.78037816
2022-10-30,9110.31805863
2022-10-31,11895.62716441
2022-11-01,7312.56857165
2022-11-02,22930.27973313
2022-11-03,9197.54708343
2022-11-04,13569.36042385
2022-11-05,9433.36770261
2022-11-06,11682.75252617
2022-11-07,21355.21538627
2022-11-08,63086.28842532
2022-11-09,112511.65347141
2022-11-10,83749.83784553
2022-11-11,60308.28559789
2022-11-12,27947.97525817
2022-11-13,31052.66500256
2022-11-14,38746.82132175
2022-11-15,19793.12893241
2022-11-16,21050.78725014
2022-11-17,22511.24494668
2022-11-18,18515.8089202
2022-11-19,21979.23568566
2022-11-20,40355.00723735
2022-11-21,44292.6542948
2022-11-22,44180.1957877
2022-11-23,24781.47244005
2022-11-24,43372.25979803
2022-11-25,101181.53596453
2022-11-26,53127.23554734
2022-11-27,51992.1600937
2022-11-28,28727.57734814
2022-11-29,16696.52841937
2022-11-30,22313.36297239
2022-12-01,13750.62936264
2022-12-02,35661.58368104
2022-12-03,7185.73711861
2022-12-04,6771.00651298
2022-12-05,18971.01844783
2022-12-06,52854.30027294
2022-12-07,5964.40469528
2022-12-08,7460.38468535
2022-12-09,8109.3268811
2022-12-10,4050.53476424
2022-12-11,4213.30626228
2022-12-12,14532.9636398
2022-12-13,12228.78391241
2022-12-14,13729.62273236
2022-12-15,78173.12657944
2022-12-16,16657.32355477
2022-12-17,12798.18711099
2022-12-18,6947.67792632
2022-12-19,12230.74400622
2022-12-20,20243.64788863
2022-12-21,11845.90300184
2022-12-22,11220.04580968
2022-12-23,5603.17069653
2022-12-24,2373.10382168
2022-12-25,4776.44424034
2022-12-26,7204.60277336
2022-12-27,12046.44785842
2022-12-28,13137.71179687
2022-12-29,7459.85710171
2022-12-30,6540.70203693
2022-12-31,5444.51221803
2023-01-01,6821.91712861
2023-01-02,7065.74032669
2023-01-03,3106.282695
2023-01-04,6780.47566677
2023-01-05,3543.21814566
2023-01-06,5588.29437207
2023-01-07,2368.12892413
2023-01-08,2777.30818601
2023-01-09,12691.70706098
2023-01-10,8963.54097646
2023-01-11,6064.71320159
2023-01-12,14132.14471443
2023-01-13,15025.40961681
2023-01-14,28024.59016927
2023-01-15,8839.65764858
2023-01-16,9689.44509668
2023-01-17,22171.58440643
2023-01-18,13116.746161
2023-01-19,8204.63324433
2023-01-20,9911.40422471
2023-01-21,19809.32783656
2023-01-22,10075.44569541
2023-01-23,10161.53358592
2023-01-24,18628.57440601
2023-01-25,27730.27396449
2023-01-26,20759.58405422
2023-01-27,11868.86000934
2023-01-28,7111.20635325
2023-01-29,13555.30371114
2023-01-30,16239.22007887
2023-01-31,8446.64209865
2023-02-01,10322.92276595
2023-02-02,17195.19176936
2023-02-03,9323.4527804
2023-02-04,9422.34299178
2023-02-05,6737.54545251
2023-02-06,10672.59556227
2023-02-07,9622.57542956
2023-02-08,10221.55542734
2023-02-09,10870.06992652
2023-02-10,8893.17426281
2023-02-11,4657.93972991
2023-02-12,4836.65460013
2023-02-13,12720.4304272
2023-02-14,8866.48082585
2023-02-15,7993.08010233
2023-02-16,13489.86896863
2023-02-17,12617.63002174
2023-02-18,5650.26461847
2023-02-19,5453.01037124
2023-02-20,12866.955562
2023-02-21,14966.44141021
2023-02-22,10139.52831582
2023-02-23,8916.03179277
2023-02-24,7023.99449336
2023-02-25,5463.12591263
2023-02-26,4702.0155155
2023-02-27,75665.04943366
2023-02-28,62643.67544442
2023-03-01,6455.15582552
2023-03-02,4483.62338781
2023-03-03,7536.69977172
2023-03-04,3699.67202817
2023-03-05,3924.51131117
2023-03-06,2606.9379556
2023-03-07,6997.6216803
2023-03-08,6374.82802775
2023-03-09,20152.24111956
2023-03-10,20630.86059044
2023-03-11,83213.73473575
2023-03-12,32199.99117135
2023-03-13,78923.38817581
2023-03-14,61499.26351542
2023-03-15,34922.85149206
2023-03-16,19692.86775453
2023-03-17,53104.47837718
2023-03-18,22529.59131641
2023-03-19,25365.39008471
2023-03-20,22988.72333141
2023-03-21,18392.67134934
2023-03-22,19259.90020377
2023-03-23,17860.77520459
2023-03-24,10674.2769054
2023-03-25,5044.59186795
2023-03-26,8269.39773795
2023-03-27,11013.46043539
2023-03-28,10030.32482473
2023-03-29,11808.55600776
2023-03-30,10439.87449431
2023-03-31,7790.71761657
2023-04-01,8257.36113905
2023-04-02,7470.32772804
2023-04-03,12267.02383151
2023-04-04,14885.10782181
2023-04-05,17861.78490461
2023-04-06,5636.43209615
2023-04-07,6013.94318767
2023-04-08,5579.75219144
2023-04-09,14657.17920398
2023-04-10,20073.16082874
2023-04-11,23801.52560379
2023-04-12,17488.24212708
2023-04-13,12134.90447367
2023-04-14,28612.3991465
2023-04-15,10813.76291758
2023-04-16,11328.25326521
2023-04-17,24397.82804495
2023-04-18,16608.51396334
2023-04-19,10320.05527217
2023-04-20,14325.78678287
2023-04-21,22941.24033856
2023-04-22,6186.03138866
2023-04-23,3809.24269559
2023-04-24,11357.35917607
2023-04-25,9507.65296634
2023-04-26,28418.89761019
2023-04-27,17394.60668155
2023-04-28,9362.21588305
2023-04-29,3781.93151741
2023-04-30,4371.78044123
2023-05-01,10549.1561644
2023-05-02,4783.6068985
2023-05-03,9658.85321296
2023-05-04,3252.3620432
2023-05-05,9413.03597581
2023-05-06,7058.92117405
2023-05-07,3495.42483274
2023-05-08,11611.26874734
2023-05-09,3221.51284504
2023-05-10,8813.4360082
2023-05-11,11869.51150675
2023-05-12,8923.80947719
2023-05-13,3243.14369829
2023-05-14,3450.57079327
2023-05-15,5086.06932361
2023-05-16,2730.45078228
2023-05-17,7239.32564603
2023-05-18,11932.04801597
2023-05-19,7237.93760074
2023-05-20,1079.37974742
2023-05-21,1554.33518446
2023-05-22,7426.41857447
2023-05-23,7833.59540327
2023-05-24,6761.16235993
2023-05-25,5998.1493753
2023-05-26,6812.92280558
2023-05-27,2425.83800266
2023-05-28,5071.6517697
2023-05-29,4563.19117973
2023-05-30,3556.96094322
2023-05-31,4900.86234028
2023-06-01,7271.63350695
2023-06-02,7022.88005135
2023-06-03,2672.7472184
2023-06-04,2902.11385149
2023-06-05,8053.23872709
2023-06-06,9935.43424891
2023-06-07,7989.96504087
2023-06-08,4768.88816284
2023-06-09,5317.84342456
2023-06-10,9860.99849096
2023-06-11,4121.94526524
2023-06-12,10913.67587406
2023-06-13,8582.30282463
2023-06-14,12940.80485417
2023-06-15,13704.95085735
2023-06-16,9847.17794123
2023-06-17,7437.26603349
2023-06-18,2899.57895634
2023-06-19,7232.80423901
2023-06-20,23444.09544573
2023-06-21,35448.9317681
2023-06-22,13760.47891819
2023-06-23,18868.15345567
2023-06-24,10029.16945053
2023-06-25,8141.136212
2023-06-26,7888.36750766
2023-06-27,7973.03979696
2023-06-28,4786.57844919
2023-06-29,10297.17823358
2023-06-30,17654.71033657
2023-07-01,4043.5717397
2023-07-02,3205.53004567
2023-07-03,9291.44987897
2023-07-04,9629.31481963
2023-07-05,4669.2080337
2023-07-06,9098.47421688
2023-07-07,6136.4694667
2023-07-08,6999.73307999
2023-07-09,5402.89569919
2023-07-10,14462.6320189
2023-07-11,6613.33530773
2023-07-12,6373.44712279
2023-07-13,12536.69603081
2023-07-14,11028.09430213
2023-07-15,11919.95171299
2023-07-16,2446.79903943
2023-07-17,6446.19576898
2023-07-18,7638.59887359
2023-07-19,5145.0327498
2023-07-20,9891.07228515
2023-07-21,6975.08745582
2023-07-22,3532.32766093
2023-07-23,2341.38381499
2023-07-24,6793.98220235
2023-07-25,3278.73024499
2023-07-26,5353.71104411
2023-07-27,3465.97305061
2023-07-28,8788.90587834
2023-07-29,2810.44370715
2023-07-30,10671.38726749
2023-07-31,18611.60879302
2023-08-01,21678.13843973
2023-08-02,12080.69990153
2023-08-03,4687.29192712
2023-08-04,6205.20590394
2023-08-05,2046.14721873
2023-08-06,4773.29559915
2023-08-07,8730.87288219
2023-08-08,8824.1513935
2023-08-09,5758.90379941
2023-08-10,6508.03894747
2023-08-11,8108.31655894
2023-08-12,7282.76269384
2023-08-13,1975.4910376
2023-08-14,8337.4451042
2023-08-15,4117.89510234
2023-08-16,4420.75980152
2023-08-17,15102.07075148
2023-08-18,20630.80522336
2023-08-19,3577.14347224
2023-08-20,3500.77751593
2023-08-21,5942.66333933
2023-08-22,6124.53470702
2023-08-23,7429.43663126
2023-08-24,6399.07164045
2023-08-25,6231.88043237
2023-08-26,2289.41582068
2023-08-27,1730.13335562
2023-08-28,6025.90691337
2023-08-29,16723.49509824
2023-08-30,4762.19540189
2023-08-31,6353.25898644
2023-09-01,8787.69243844
2023-09-02,3671.6728141
2023-09-03,3702.49665805
2023-09-04,5051.16169743
2023-09-05,4910.45212154
2023-09-06,8243.64389787
2023-09-07,6381.78265821
2023-09-08,4838.13134014
2023-09-09,1479.18039847
2023-09-10,7530.3399445
2023-09-11,8632.23661719
2023-09-12,8360.78265727
2023-09-13,5866.75129814
2023-09-14,5659.18163366
2023-09-15,5834.81501825
2023-09-16,2901.11745276
2023-09-17,4491.26301744
2023-09-18,11260.00385215
2023-09-19,10585.5713406
2023-09-20,5901.65211275
2023-09-21,6283.55390476
2023-09-22,5906.705092
2023-09-23,2332.52384605
2023-09-24,3198.10335789
2023-09-25,6815.33639173
2023-09-26,5471.45860919
2023-09-27,7335.90507249
2023-09-28,11116.45495875
2023-09-29,21024.1798827
2023-09-30,12156.93515683
2023-10-01,7967.83132618
2023-10-02,18798.25436722
2023-10-03,14488.26309295
2023-10-04,8633.99589017
2023-10-05,15379.15713888
2023-10-06,11181.62945592
2023-10-07,5557.17176207
2023-10-08,7673.55025138
2023-10-09,13267.38169367
2023-10-10,7442.46576318
2023-10-11,5023.25576913
2023-10-12,6783.48029403
2023-10-13,6405.59615113
2023-10-14,4121.67306238
2023-10-15,17879.76695162
2023-10-16,26831.09077353
2023-10-17,17599.27695629
2023-10-18,280930.67029186
2023-10-19,14277.6228051
2023-10-20,21499.23427317
2023-10-21,15290.88380837
2023-10-22,15387.07110047
2023-10-23,29828.3405292
2023-10-24,39733.22631731
2023-10-25,25461.42041968
2023-10-26,13792.81248229
2023-10-27,9951.78611365
2023-10-28,5843.48418807
2023-10-29,6536.06467138
2023-10-30,14608.1846408
2023-10-31,10073.91457476
2023-11-01,17286.09945876
2023-11-02,20203.70334572
2023-11-03,21391.18653124
2023-11-04,23518.80371211
2023-11-05,13581.36567453
2023-11-06,7378.72732032
2023-11-07,17129.05042932
2023-11-08,20322.16251149
2023-11-09,63033.58020177
2023-11-10,47622.29811705
2023-11-11,26960.13354532
2023-11-12,18013.83120565
2023-11-13,19147.60162634
2023-11-14,15374.70515808
2023-11-15,14952.38536247
2023-11-16,23908.5191856
2023-11-17,10581.27750461
2023-11-18,6304.12846516
2023-11-19,3778.38808298
2023-11-20,11569.23415829
2023-11-21,11985.43592487
2023-11-22,14892.84010311
2023-11-23,5590.35039202
2023-11-24,19149.49689511
2023-11-25,5421.98122889
2023-11-26,7099.79637414
2023-11-27,7433.20185969
2023-11-28,9354.16073137
2023-11-29,6546.46534661
2023-11-30,2774.26615647
2023-12-01,5286.26517728
2023-12-02,6632.58417065
2023-12-03,6031.93224421
2023-12-04,16458.86732173
2023-12-05,14530.69753962
2023-12-06,18739.07775194
2023-12-07,20849.8376426
2023-12-08,8661.48573748
2023-12-09,9205.15463751
2023-12-10,4524.46030048
2023-12-11,12009.87846094
2023-12-12,7726.24381611
2023-12-13,8032.09665344
2023-12-14,7697.84427174
2023-12-15,8342.63348342
2023-12-16,3546.55116064
2023-12-17,5255.06426729
2023-12-18,10749.20307444
2023-12-19,6569.92670405
2023-12-20,15561.67284761
2023-12-21,6939.90801626
2023-12-22,8267.7661673
2023-12-23,5808.44199348
2023-12-24,4781.25619346
2023-12-25,5270.67037149
2023-12-26,5850.86321263
2023-12-27,19911.45884077
2023-12-28,16678.02927494
2023-12-29,8527.33241669
2023-12-30,7297.33808139
2023-12-31,5328.9291714
2024-01-01,6924.13173981
2024-01-02,13186.15868372
2024-01-03,13824.57036668
2024-01-04,10800.81640891
2024-01-05,11143.42956206
2024-01-06,5493.14490346
2024-01-07,7902.25002156
2024-01-08,18259.23548372
2024-01-09,24390.40194252
2024-01-10,29681.17325857
2024-01-11,24690.79557331
2024-01-12,30603.6220543
2024-01-13,10557.28960979
2024-01-14,9265.70635237
2024-01-15,7635.28015486
2024-01-16,7617.31383327
2024-01-17,8943.68071638
2024-01-18,8510.50922981
2024-01-19,11501.16310153
2024-01-20,4978.47632283
2024-01-21,4122.99271081
2024-01-22,15345.16674232
2024-01-23,24467.08252368
2024-01-24,23831.3660746
2024-01-25,10630.5199797
2024-01-26,14548.54822816
2024-01-27,4604.87872468
2024-01-28,6881.22677673
2024-01-29,11341.16926236
2024-01-30,10340.79359936
2024-01-31,7808.62785658
2024-02-01,7913.77264364
2024-02-02,5498.25547039
2024-02-03,2672.09631582
2024-02-04,3867.36088963
2024-02-05,5147.75648384
2024-02-06,8719.19784437
2024-02-07,12517.24666465
2024-02-08,10819.86982023
2024-02-09,13766.50928477
2024-02-10,6420.05858584
2024-02-11,11544.99521813
2024-02-12,13369.75871712
2024-02-13,7298.76485466
2024-02-14,11445.9256746
2024-02-15,12834.53288941
2024-02-16,8698.81954499
2024-02-17,4436.04250396
2024-02-18,8217.95090334
2024-02-19,9388.61844412
2024-02-20,8516.47641975
2024-02-21,8501.33395288
2024-02-22,6376.19482932
2024-02-23,4497.78832996
2024-02-24,4188.75429526
2024-02-25,6417.89380693
2024-02-26,10083.72514739
2024-02-27,17027.28258821
2024-02-28,31281.863045
2024-02-29,20197.03915687
2024-03-01,7953.92663098
2024-03-02,4351.37710135
2024-03-03,4997.85063454
2024-03-04,19719.99875577
2024-03-05,21311.39988836
2024-03-06,16911.40548866
2024-03-07,12952.40992167
2024-03-08,11044.46536513
2024-03-09,5281.40274581
2024-03-10,7002.89774736
2024-03-11,17617.06405197
2024-03-12,11897.09716892
2024-03-13,11951.88391483
2024-03-14,11342.46489996
2024-03-15,14098.15673513
2024-03-16,10662.03868275
2024-03-17,9707.04460061
2024-03-18,8563.65244232
2024-03-19,19792.23959847
2024-03-20,17568.27417252
2024-03-21,9674.00079463
2024-03-22,10107.48661231
2024-03-23,6909.03644787
2024-03-24,10518.46567545
2024-03-25,10682.03482357
2024-03-26,10259.79135334
2024-03-27,8838.02299089
2024-03-28,5510.88805845
2024-03-29,4938.85954133
2024-03-30,4171.83972979
2024-03-31,3824.61234019
2024-04-01,5684.92070608
2024-04-02,10391.25115325
2024-04-03,5521.36981904
2024-04-04,8202.89631136
2024-04-05,9056.83417294
2024-04-06,5602.88963635
2024-04-07,8223.85636816
2024-04-08,10140.52686639
2024-04-09,6906.8935762
2024-04-10,5819.60878585
2024-04-11,6688.45293654
2024-04-12,9189.92735579
2024-04-13,24971.36289195
2024-04-14,16237.37595996
2024-04-15,12238.15541607
2024-04-16,13140.60822143
2024-04-17,14660.6900179
2024-04-18,10504.04132648
2024-04-19,21057.98794417
2024-04-20,6730.93527919
2024-04-21,6375.85966852
2024-04-22,6212.22874345
2024-04-23,6981.86195826
2024-04-24,11428.9413672
2024-04-25,5419.6504072
2024-04-26,6232.94192596
2024-04-27,8561.38505253
2024-04-28,5314.86423408
2024-04-29,11001.05712511
2024-04-30,15465.87314776
2024-05-01,22646.69098549
2024-05-02,12874.42306203
2024-05-03,22957.43223924
2024-05-04,6905.04354794
2024-05-05,3182.65161206
2024-05-06,13426.26372715
2024-05-07,9559.04306347
2024-05-08,10267.90569944
2024-05-09,8852.49899108
2024-05-10,12629.54609019
2024-05-11,5743.12966331
2024-05-12,3334.17333055
2024-05-13,15530.78508055
2024-05-14,5955.74044447
2024-05-15,17035.85508669
2024-05-16,12146.04599363
2024-05-17,11997.52589193
2024-05-18,5572.96864432
2024-05-19,6815.21335922
2024-05-20,14708.08372399
2024-05-21,18635.47496454
2024-05-22,9843.10474185
2024-05-23,20380.43606423
2024-05-24,14114.96013925
2024-05-25,3733.99519097
2024-05-26,6822.86360713
2024-05-27,7127.30755192
2024-05-28,7237.85398893
2024-05-29,4137.696035
2024-05-30,13008.09784595
2024-05-31,14034.33498831
2024-06-01,5181.04466665
2024-06-02,3972.98691522
2024-06-03,23131.62103093
2024-06-04,8120.22436576
2024-06-05,7827.93989067
2024-06-06,3354.41332433
2024-06-07,4481.60201133
2024-06-08,4963.22827788
2024-06-09,3053.18673886
2024-06-10,318273.9952118
2024-06-11,8040.70287449
2024-06-12,7169.49459443
2024-06-13,8431.65876215
2024-06-14,10746.56388808
2024-06-15,6709.35052794
2024-06-16,6126.70704349
2024-06-17,13840.58249863
2024-06-18,11104.93016223
2024-06-19,9823.77543035
2024-06-20,4548.15675333
2024-06-21,6306.23132464
2024-06-22,2970.58692553
2024-06-23,5348.6204708
2024-06-24,18737.73002811
2024-06-25,10724.15224283
2024-06-26,5753.97874889
2024-06-27,5170.8890295
2024-06-28,5387.26331525
