date,Transaction Count (Mean)
2021-11-24,0.56821066
2021-11-25,0.61177217
2021-11-26,0.78690897
2021-11-27,0.45051676
2021-11-28,0.50223785
2021-11-29,0.52408571
2021-11-30,0.65377856
2021-12-01,0.56309123
2021-12-02,0.67995517
2021-12-03,0.59707658
2021-12-04,1.08240246
2021-12-05,0.59890816
2021-12-06,0.69759286
2021-12-07,0.52936483
2021-12-08,0.53477912
2021-12-09,0.51528176
2021-12-10,0.65909445
2021-12-11,0.52620222
2021-12-12,0.47984056
2021-12-13,0.59651557
2021-12-14,0.52511344
2021-12-15,0.54754554
2021-12-16,5.08425825
2021-12-17,0.55519481
2021-12-18,0.53672403
2021-12-19,0.50255695
2021-12-20,0.51963331
2021-12-21,0.49022043
2021-12-22,0.38748833
2021-12-23,0.42556508
2021-12-24,0.39579468
2021-12-25,0.31470588
2021-12-26,0.3998763
2021-12-27,0.3648294
2021-12-28,0.39863396
2021-12-29,0.32366927
2021-12-30,0.39070274
2021-12-31,0.46731463
2022-01-01,0.38979404
2022-01-02,0.32933025
2022-01-03,0.33028943
2022-01-04,0.34262396
2022-01-05,0.51517028
2022-01-06,0.60544431
2022-01-07,0.72037988
2022-01-08,0.50421456
2022-01-09,0.31191391
2022-01-10,0.40828402
2022-01-11,0.36908227
2022-01-12,0.3407155
2022-01-13,0.31314073
2022-01-14,0.27985712
2022-01-15,0.30958989
2022-01-16,0.30827183
2022-01-17,0.32761286
2022-01-18,0.37898483
2022-01-19,0.42515063
2022-01-20,0.43935892
2022-01-21,1.02315032
2022-01-22,1.32489323
2022-01-23,0.60021685
2022-01-24,1.0279113
2022-01-25,0.54102167
2022-01-26,0.64586899
2022-01-27,0.47705574
2022-01-28,0.4460754
2022-01-29,0.32997988
2022-01-30,0.29714024
2022-01-31,0.33936862
2022-02-01,0.38455622
2022-02-02,0.36380539
2022-02-03,0.3633816
2022-02-04,0.52257474
2022-02-05,0.41302646
2022-02-06,0.29301116
2022-02-07,0.3912707
2022-02-08,0.47013997
2022-02-09,0.41438938
2022-02-10,0.51040696
2022-02-11,0.47990798
2022-02-12,0.38912069
2022-02-13,0.3446677
2022-02-14,0.38955201
2022-02-15,0.41840491
2022-02-16,0.3524181
2022-02-17,0.43622607
2022-02-18,0.43004051
2022-02-19,0.32620571
2022-02-20,0.5093587
2022-02-21,0.54320796
2022-02-22,0.54850689
2022-02-23,0.4336365
2022-02-24,1.03423285
2022-02-25,0.72395023
2022-02-26,0.44133127
2022-02-27,0.63794698
2022-02-28,0.68446451
2022-03-01,0.7556582
2022-03-02,0.60462211
2022-03-03,0.48721129
2022-03-04,0.62299877
2022-03-05,0.46769134
2022-03-06,0.55723408
2022-03-07,0.6991933
2022-03-08,0.56054443
2022-03-09,0.69084204
2022-03-10,0.69058642
2022-03-11,0.62328226
2022-03-12,0.36411123
2022-03-13,0.38580686
2022-03-14,0.53096934
2022-03-15,0.51631538
2022-03-16,0.7754655
2022-03-17,0.55259882
2022-03-18,0.58881271
2022-03-19,0.51294774
2022-03-20,0.47230003
2022-03-21,0.52832839
2022-03-22,0.53878374
2022-03-23,0.48245342
2022-03-24,0.55230386
2022-03-25,0.58047945
2022-03-26,0.37771188
2022-03-27,0.58217357
2022-03-28,0.6020424
2022-03-29,0.62151271
2022-03-30,0.48529872
2022-03-31,0.47848457
2022-04-01,0.58233556
2022-04-02,0.48387604
2022-04-03,0.40087146
2022-04-04,0.42827772
2022-04-05,0.37088254
2022-04-06,0.62916797
2022-04-07,0.47415135
2022-04-08,0.56958031
2022-04-09,0.41281692
2022-04-10,0.47883143
2022-04-11,1.01489065
2022-04-12,0.55569345
2022-04-13,0.48288973
2022-04-14,0.39918851
2022-04-15,0.37657686
2022-04-16,0.308401
2022-04-17,0.51360597
2022-04-18,0.57748031
2022-04-19,0.38243096
2022-04-20,0.35803238
2022-04-21,0.4063593
2022-04-22,0.42391643
2022-04-23,0.32663632
2022-04-24,0.31225483
2022-04-25,0.55298013
2022-04-26,0.53971519
2022-04-27,0.43441467
2022-04-28,0.45872716
2022-04-29,0.45169385
2022-04-30,0.48834279
2022-05-01,0.41137753
2022-05-02,0.48788927
2022-05-03,0.37004892
2022-05-04,0.51917546
2022-05-05,0.57156473
2022-05-06,0.59809675
2022-05-07,0.48737616
2022-05-08,0.82551713
2022-05-09,1.45649718
2022-05-10,1.28157216
2022-05-11,1.48643105
2022-05-12,1.96719457
2022-05-13,1.09329354
2022-05-14,0.84303351
2022-05-15,0.83081571
2022-05-16,1.0601145
2022-05-17,0.73826571
2022-05-18,0.83445405
2022-05-19,0.96236911
2022-05-20,0.75576861
2022-05-21,0.55827922
2022-05-22,0.54916694
2022-05-23,0.70011256
2022-05-24,0.58956207
2022-05-25,0.58280616
2022-05-26,0.92974393
2022-05-27,0.9622065
2022-05-28,0.5950373
2022-05-29,0.51697255
2022-05-30,0.89189633
2022-05-31,0.58363163
2022-06-01,0.71694721
2022-06-02,0.46419873
2022-06-03,0.50497148
2022-06-04,0.33231604
2022-06-05,0.35763597
2022-06-06,0.57783914
2022-06-07,0.76750042
2022-06-08,0.52898181
2022-06-09,0.39738292
2022-06-10,0.66644056
2022-06-11,0.91033072
2022-06-12,1.19729406
2022-06-13,2.9756641
2022-06-14,2.35688185
2022-06-15,2.40678261
2022-06-16,1.41752577
2022-06-17,1.15638842
2022-06-18,2.2352132
2022-06-19,1.91157416
2022-06-20,1.60177142
2022-06-21,1.1873742
2022-06-22,1.0690943
2022-06-23,0.84592202
2022-06-24,1.06932538
2022-06-25,0.68187769
2022-06-26,0.70489642
2022-06-27,0.63999261
2022-06-28,0.85692771
2022-06-29,0.86327832
2022-06-30,1.01741294
2022-07-01,0.98962045
2022-07-02,0.72872996
2022-07-03,0.60458716
2022-07-04,0.74965035
2022-07-05,0.87633164
2022-07-06,0.65324074
2022-07-07,0.69107338
2022-07-08,0.80940027
2022-07-09,0.54303087
2022-07-10,0.6691301
2022-07-11,0.70959284
2022-07-12,0.86284749
2022-07-13,0.95617592
2022-07-14,0.81085627
2022-07-15,0.81028589
2022-07-16,0.96960298
2022-07-17,0.90227202
2022-07-18,1.36710037
2022-07-19,1.32041384
2022-07-20,1.22287754
2022-07-21,1.0060241
2022-07-22,0.98407545
2022-07-23,0.8430917
2022-07-24,0.94407124
2022-07-25,0.97388585
2022-07-26,0.94561129
2022-07-27,1.10399503
2022-07-28,1.07269338
2022-07-29,1.32056671
2022-07-30,1.03223797
2022-07-31,0.78041543
2022-08-01,0.74072349
2022-08-02,0.96199193
2022-08-03,0.6992919
2022-08-04,0.63844107
2022-08-05,0.78943327
2022-08-06,0.63461237
2022-08-07,0.50294574
2022-08-08,0.77829675
2022-08-09,0.73664303
2022-08-10,0.86541176
2022-08-11,0.9048147
2022-08-12,0.69099795
2022-08-13,0.8007837
2022-08-14,0.71399177
2022-08-15,0.81786284
2022-08-16,0.6536593
2022-08-17,0.77509146
2022-08-18,0.58228247
2022-08-19,1.04092072
2022-08-20,0.86195498
2022-08-21,0.88574572
2022-08-22,0.74201788
2022-08-23,0.75460412
2022-08-24,0.84574808
2022-08-25,0.77938808
2022-08-26,0.88808722
2022-08-27,0.7944195
2022-08-28,0.61404071
2022-08-29,0.70554765
2022-08-30,0.76316213
2022-08-31,0.7304
2022-09-01,0.66799744
2022-09-02,0.7068171
2022-09-03,0.72387097
2022-09-04,0.60886904
2022-09-05,0.67347269
2022-09-06,1.0977792
2022-09-07,0.86169186
2022-09-08,0.73744437
2022-09-09,1.01566364
2022-09-10,0.9156188
2022-09-11,0.63880646
2022-09-12,0.98180916
2022-09-13,1.19211741
2022-09-14,1.00778474
2022-09-15,1.06005649
2022-09-16,0.77876481
2022-09-17,0.72047686
2022-09-18,0.82244039
2022-09-19,1.18470175
2022-09-20,0.82922387
2022-09-21,1.01998866
2022-09-22,1.04711969
2022-09-23,1.04255616
2022-09-24,0.74707031
2022-09-25,0.70535714
2022-09-26,0.92445439
2022-09-27,0.96331046
2022-09-28,0.87978218
2022-09-29,0.84008946
2022-09-30,0.80647864
2022-10-01,0.58554014
2022-10-02,0.93602787
2022-10-03,0.56210703
2022-10-04,0.76318003
2022-10-05,0.65794628
2022-10-06,0.65977365
2022-10-07,0.71550518
2022-10-08,0.36309109
2022-10-09,0.24057526
2022-10-10,0.37166783
2022-10-11,0.44416527
2022-10-12,0.33026242
2022-10-13,0.71901635
2022-10-14,0.59745881
2022-10-15,0.34198409
2022-10-16,0.47897164
2022-10-17,0.55381605
2022-10-18,0.51464844
2022-10-19,0.47190383
2022-10-20,0.39832519
2022-10-21,0.3799023
2022-10-22,0.33017025
2022-10-23,0.45218484
2022-10-24,0.4636236
2022-10-25,0.83249441
2022-10-26,1.04158526
2022-10-27,0.74965094
2022-10-28,0.70288031
2022-10-29,0.79482517
2022-10-30,0.62723214
2022-10-31,0.63887725
2022-11-01,0.57068796
2022-11-02,0.68837339
2022-11-03,0.51446541
2022-11-04,0.71051897
2022-11-05,0.5218667
2022-11-06,0.52859933
2022-11-07,0.68777902
2022-11-08,1.52323796
2022-11-09,2.27707809
2022-11-10,1.91467672
2022-11-11,1.52132569
2022-11-12,1.03515625
2022-11-13,0.96388734
2022-11-14,1.31952002
2022-11-15,0.80072717
2022-11-16,1.06545455
2022-11-17,1.14904316
2022-11-18,0.86506495
2022-11-19,0.73314724
2022-11-20,1.15733631
2022-11-21,1.38070641
2022-11-22,0.99734266
2022-11-23,0.81364719
2022-11-24,0.88026793
2022-11-25,1.66056456
2022-11-26,1.11551893
2022-11-27,0.72384411
2022-11-28,0.7133101
2022-11-29,0.65002796
2022-11-30,0.74045588
2022-12-01,0.5884406
2022-12-02,0.50216269
2022-12-03,0.4336172
2022-12-04,0.41557171
2022-12-05,0.51357783
2022-12-06,0.40613668
2022-12-07,0.55180212
2022-12-08,0.51249825
2022-12-09,0.3856264
2022-12-10,0.34738311
2022-12-11,0.33170391
2022-12-12,0.53395752
2022-12-13,1.02125577
2022-12-14,0.831914
2022-12-15,0.62562884
2022-12-16,0.74902235
2022-12-17,0.64763367
2022-12-18,0.51647584
2022-12-19,0.57342267
2022-12-20,0.6390904
2022-12-21,0.4711713
2022-12-22,0.52242965
2022-12-23,0.38607242
2022-12-24,0.35528886
2022-12-25,0.38155692
2022-12-26,0.37712929
2022-12-27,0.7138066
2022-12-28,0.51275617
2022-12-29,0.43569334
2022-12-30,0.37454647
2022-12-31,0.35807982
2023-01-01,0.36503067
2023-01-02,0.38293125
2023-01-03,0.35574777
2023-01-04,0.50446304
2023-01-05,0.36725849
2023-01-06,0.4349162
2023-01-07,0.35138908
2023-01-08,0.30593161
2023-01-09,0.67992186
2023-01-10,0.80267932
2023-01-11,0.60265549
2023-01-12,0.90399665
2023-01-13,0.84054733
2023-01-14,1.13110181
2023-01-15,0.69577386
2023-01-16,0.8146648
2023-01-17,0.73406777
2023-01-18,1.05303559
2023-01-19,0.67178771
2023-01-20,0.69852121
2023-01-21,1.13234678
2023-01-22,0.86298883
2023-01-23,0.76022331
2023-01-24,0.98409154
2023-01-25,0.90332495
2023-01-26,0.72509071
2023-01-27,0.67873619
2023-01-28,0.68042963
2023-01-29,0.79354658
2023-01-30,0.76729911
2023-01-31,0.54139327
2023-02-01,0.61391256
2023-02-02,0.71880689
2023-02-03,0.56018454
2023-02-04,0.57685858
2023-02-05,0.48674295
2023-02-06,0.55602065
2023-02-07,0.6929211
2023-02-08,0.52458327
2023-02-09,0.63004892
2023-02-10,0.63476563
2023-02-11,0.50572786
2023-02-12,0.43308187
2023-02-13,0.54993714
2023-02-14,0.49370453
2023-02-15,0.52446868
2023-02-16,0.74280525
2023-02-17,0.64576582
2023-02-18,0.50935434
2023-02-19,0.58830968
2023-02-20,0.60246879
2023-02-21,0.60829234
2023-02-22,0.6854566
2023-02-23,0.53301489
2023-02-24,0.53789697
2023-02-25,0.47370641
2023-02-26,0.39303273
2023-02-27,0.53119305
2023-02-28,0.45604164
2023-03-01,0.49887609
2023-03-02,0.44964079
2023-03-03,0.47879983
2023-03-04,0.29670793
2023-03-05,0.36952247
2023-03-06,0.27980877
2023-03-07,0.43057898
2023-03-08,0.39943702
2023-03-09,0.7004077
2023-03-10,1.05012708
2023-03-11,1.62004498
2023-03-12,1.08622872
2023-03-13,1.39985965
2023-03-14,1.40994661
2023-03-15,1.11801155
2023-03-16,0.82174463
2023-03-17,1.52051714
2023-03-18,1.2845106
2023-03-19,1.19257802
2023-03-20,1.32950084
2023-03-21,1.06380885
2023-03-22,1.21964912
2023-03-23,0.8170045
2023-03-24,0.73571128
2023-03-25,0.50028082
2023-03-26,0.64981747
2023-03-27,0.74504568
2023-03-28,0.74166784
2023-03-29,0.70139182
2023-03-30,0.70427086
2023-03-31,0.68585065
2023-04-01,0.5
2023-04-02,0.48950556
2023-04-03,0.69044928
2023-04-04,0.66885059
2023-04-05,0.65876172
2023-04-06,0.48005718
2023-04-07,0.41045622
2023-04-08,0.40923251
2023-04-09,0.6251242
2023-04-10,0.70455832
2023-04-11,0.91389322
2023-04-12,0.7809293
2023-04-13,0.74154886
2023-04-14,1.0262632
2023-04-15,0.47535613
2023-04-16,0.49105368
2023-04-17,0.52922859
2023-04-18,0.55376344
2023-04-19,0.49343313
2023-04-20,0.48285186
2023-04-21,0.58932094
2023-04-22,0.34188034
2023-04-23,0.29547048
2023-04-24,0.40583368
2023-04-25,0.47269409
2023-04-26,0.75578947
2023-04-27,0.66118143
2023-04-28,0.41567196
2023-04-29,0.25446366
2023-04-30,0.32416117
2023-05-01,0.3999156
2023-05-02,0.30980172
2023-05-03,0.38760563
2023-05-04,0.26870701
2023-05-05,0.4494319
2023-05-06,0.36404558
2023-05-07,0.24465692
2023-05-08,0.41068166
2023-05-09,0.28866704
2023-05-10,0.29759392
2023-05-11,0.27435388
2023-05-12,0.44455689
2023-05-13,0.33827684
2023-05-14,0.28729438
2023-05-15,0.28024848
2023-05-16,0.27809147
2023-05-17,0.27979641
2023-05-18,0.26841957
2023-05-19,0.26326934
2023-05-20,0.20492264
2023-05-21,0.22424242
2023-05-22,0.30759494
2023-05-23,0.28023682
2023-05-24,0.53557368
2023-05-25,0.37046414
2023-05-26,0.39620787
2023-05-27,0.23379175
2023-05-28,0.43856942
2023-05-29,0.34204977
2023-05-30,0.25239302
2023-05-31,0.30559076
2023-06-01,0.36230455
2023-06-02,0.33892807
2023-06-03,0.25855513
2023-06-04,0.23526093
2023-06-05,0.46791066
2023-06-06,0.68780832
2023-06-07,0.53011708
2023-06-08,0.34322453
2023-06-09,0.34788732
2023-06-10,0.67642505
2023-06-11,0.34996476
2023-06-12,0.47909334
2023-06-13,0.40250246
2023-06-14,0.4746336
2023-06-15,0.55128746
2023-06-16,0.40660112
2023-06-17,0.35466256
2023-06-18,0.29890542
2023-06-19,0.45639657
2023-06-20,0.81797753
2023-06-21,1.09586545
2023-06-22,0.81557492
2023-06-23,0.75432429
2023-06-24,0.46821378
2023-06-25,0.60894641
2023-06-26,0.59282196
2023-06-27,0.52162886
2023-06-28,0.51707727
2023-06-29,0.42442513
2023-06-30,0.78691746
2023-07-01,0.45541491
2023-07-02,0.3601683
2023-07-03,0.58562992
2023-07-04,0.42252531
2023-07-05,0.27824502
2023-07-06,0.52803147
2023-07-07,0.42516147
2023-07-08,0.3360045
2023-07-09,0.37570304
2023-07-10,0.50992538
2023-07-11,0.42690469
2023-07-12,0.38176959
2023-07-13,0.58966779
2023-07-14,0.68992684
2023-07-15,0.34716714
2023-07-16,0.36097424
2023-07-17,0.44934847
2023-07-18,0.33866442
2023-07-19,0.32150372
2023-07-20,0.38087906
2023-07-21,0.26848739
2023-07-22,0.26262061
2023-07-23,0.25881365
2023-07-24,0.32508043
2023-07-25,0.2767507
2023-07-26,0.41129596
2023-07-27,0.28421495
2023-07-28,0.26805711
2023-07-29,0.31039306
2023-07-30,0.36548152
2023-07-31,0.56139126
2023-08-01,0.59628543
2023-08-02,0.49085323
2023-08-03,0.35479356
2023-08-04,0.50573266
2023-08-05,0.46778477
2023-08-06,0.40053236
2023-08-07,0.43433212
2023-08-08,0.60044799
2023-08-09,0.62720403
2023-08-10,0.43352925
2023-08-11,0.33925574
2023-08-12,0.31192275
2023-08-13,0.30333939
2023-08-14,0.5086689
2023-08-15,0.45832168
2023-08-16,0.40044743
2023-08-17,0.83837535
2023-08-18,0.96471082
2023-08-19,0.47893042
2023-08-20,0.47619714
2023-08-21,0.38171892
2023-08-22,0.47595751
2023-08-23,0.52780106
2023-08-24,0.3773268
2023-08-25,0.34373688
2023-08-26,0.220014
2023-08-27,0.2191263
2023-08-28,0.3882748
2023-08-29,0.60518934
2023-08-30,0.41748389
2023-08-31,0.4552197
2023-09-01,0.47591711
2023-09-02,0.34994385
2023-09-03,0.39902029
2023-09-04,0.34403798
2023-09-05,0.36675536
2023-09-06,0.37824197
2023-09-07,0.41792506
2023-09-08,0.33366018
2023-09-09,0.2474429
2023-09-10,0.35850378
2023-09-11,0.57426851
2023-09-12,0.62657696
2023-09-13,0.42069836
2023-09-14,0.4630618
2023-09-15,0.46946834
2023-09-16,0.32853107
2023-09-17,0.35112878
2023-09-18,0.53304274
2023-09-19,0.54434636
2023-09-20,0.50097902
2023-09-21,0.46960784
2023-09-22,0.42724849
2023-09-23,0.25119014
2023-09-24,0.33389356
2023-09-25,0.41284275
2023-09-26,0.329555
2023-09-27,0.44780297
2023-09-28,0.568185
2023-09-29,0.55497969
2023-09-30,0.39413408
2023-10-01,0.45788518
2023-10-02,0.81168922
2023-10-03,0.56005039
2023-10-04,0.54401901
2023-10-05,0.59753881
2023-10-06,1.5565035
2023-10-07,2.32382949
2023-10-08,2.6140719
2023-10-09,1.63371605
2023-10-10,0.51426573
2023-10-11,0.74183602
2023-10-12,0.54675252
2023-10-13,0.61739983
2023-10-14,0.50027964
2023-10-15,1.12552418
2023-10-16,1.27923528
2023-10-17,0.93524476
2023-10-18,0.84894302
2023-10-19,0.74184973
2023-10-20,1.05827278
2023-10-21,0.76045893
2023-10-22,0.85386338
2023-10-23,1.51295337
2023-10-24,1.89934201
2023-10-25,1.25550723
2023-10-26,1.11078473
2023-10-27,0.69568255
2023-10-28,0.6069979
2023-10-29,0.61588013
2023-10-30,0.7596302
2023-10-31,0.60224247
2023-11-01,0.99216893
2023-11-02,0.9050624
2023-11-03,0.94256899
2023-11-04,0.87372109
2023-11-05,0.79828988
2023-11-06,0.6127451
2023-11-07,0.76461538
2023-11-08,0.82566755
2023-11-09,2.08740036
2023-11-10,1.22955403
2023-11-11,0.94400112
2023-11-12,0.89417693
2023-11-13,0.97231544
2023-11-14,0.77611732
2023-11-15,0.87381086
2023-11-16,0.8907058
2023-11-17,0.69967828
2023-11-18,0.47736857
2023-11-19,0.45958818
2023-11-20,0.58542046
2023-11-21,0.70446591
2023-11-22,1.04214506
2023-11-23,0.46606018
2023-11-24,0.58102047
2023-11-25,0.36668999
2023-11-26,0.45185704
2023-11-27,0.45781951
2023-11-28,0.42729181
2023-11-29,0.48643357
2023-11-30,0.33911826
2023-12-01,0.5203468
2023-12-02,0.52675702
2023-12-03,0.53955119
2023-12-04,1.07314685
2023-12-05,1.22436975
2023-12-06,0.80991155
2023-12-07,0.74561527
2023-12-08,0.78497337
2023-12-09,0.66685354
2023-12-10,0.42789201
2023-12-11,0.87433529
2023-12-12,0.64553596
2023-12-13,0.55639624
2023-12-14,0.56228956
2023-12-15,0.43902439
2023-12-16,0.3075408
2023-12-17,0.44201067
2023-12-18,0.68119395
2023-12-19,0.64169244
2023-12-20,0.62577291
2023-12-21,0.63339866
2023-12-22,0.70116393
2023-12-23,0.50624386
2023-12-24,0.60449754
2023-12-25,0.58302843
2023-12-26,0.7241669
2023-12-27,0.75379854
2023-12-28,0.77469136
2023-12-29,0.72480675
2023-12-30,0.60903208
2023-12-31,0.58497968
2024-01-01,0.79738286
2024-01-02,1.13732098
2024-01-03,0.95805863
2024-01-04,0.96506734
2024-01-05,1.03985915
2024-01-06,0.61844715
2024-01-07,0.63814768
2024-01-08,1.36182818
2024-01-09,1.87442122
2024-01-10,1.93151261
2024-01-11,1.95607634
2024-01-12,2.06811189
2024-01-13,1.31203691
2024-01-14,0.87901649
2024-01-15,0.78418774
2024-01-16,0.66201507
2024-01-17,0.55648887
2024-01-18,0.62784846
2024-01-19,0.74382242
2024-01-20,0.43078426
2024-01-21,0.37372738
2024-01-22,1.05166573
2024-01-23,1.31881411
2024-01-24,0.92283994
2024-01-25,0.64443822
2024-01-26,0.90701582
2024-01-27,0.63429694
2024-01-28,0.60142897
2024-01-29,0.80425949
2024-01-30,0.93511397
2024-01-31,0.72071819
2024-02-01,0.61666901
2024-02-02,0.61841921
2024-02-03,0.43852747
2024-02-04,0.4751793
2024-02-05,0.75108802
2024-02-06,0.75550877
2024-02-07,0.62296691
2024-02-08,0.6872191
2024-02-09,0.80081301
2024-02-10,0.54661612
2024-02-11,0.74424157
2024-02-12,0.83069376
2024-02-13,0.8134119
2024-02-14,0.91740413
2024-02-15,0.96030856
2024-02-16,0.7997195
2024-02-17,0.59693519
2024-02-18,0.69052988
2024-02-19,0.74089183
2024-02-20,0.81199215
2024-02-21,0.66221723
2024-02-22,0.57291228
2024-02-23,0.61806723
2024-02-24,0.65367965
2024-02-25,0.78379513
2024-02-26,0.84985994
2024-02-27,1.10335664
2024-02-28,1.43386984
2024-02-29,1.15177821
2024-03-01,0.78436846
2024-03-02,0.52504197
2024-03-03,0.52751397
2024-03-04,1.03544021
2024-03-05,1.40689559
2024-03-06,0.97375401
2024-03-07,0.79539106
2024-03-08,0.85581264
2024-03-09,0.49678771
2024-03-10,0.64737136
2024-03-11,0.97287472
2024-03-12,0.85111142
2024-03-13,0.63622313
2024-03-14,0.83425025
2024-03-15,1.17155693
2024-03-16,0.79372008
2024-03-17,0.91410094
2024-03-18,0.73091523
2024-03-19,1.25143981
2024-03-20,1.35124895
2024-03-21,0.79806071
2024-03-22,0.81805439
2024-03-23,0.7997191
2024-03-24,0.92906404
2024-03-25,0.94654443
2024-03-26,0.75567141
2024-03-27,0.72605115
2024-03-28,0.77390438
2024-03-29,0.66933446
2024-03-30,0.5950204
2024-03-31,0.65423586
2024-04-01,0.82134831
2024-04-02,0.96251579
2024-04-03,0.71304713
2024-04-04,0.80100756
2024-04-05,0.88882666
2024-04-06,0.64916702
2024-04-07,0.85353535
2024-04-08,1.04331371
2024-04-09,0.88322599
2024-04-10,1.0230737
2024-04-11,1.04285114
2024-04-12,1.08231835
2024-04-13,1.55439978
2024-04-14,1.75637791
2024-04-15,1.57943402
2024-04-16,1.66937745
2024-04-17,1.48567435
2024-04-18,1.74748322
2024-04-19,1.89559978
2024-04-20,1.2377955
2024-04-21,0.99539106
2024-04-22,1.27636364
2024-04-23,0.95108316
2024-04-24,0.8513381
2024-04-25,0.88933911
2024-04-26,0.96369498
2024-04-27,1.03455996
2024-04-28,0.83939564
2024-04-29,0.91118881
2024-04-30,1.20002794
2024-05-01,2.50921016
2024-05-02,1.69862822
2024-05-03,1.47728226
2024-05-04,1.20567277
2024-05-05,1.08949797
2024-05-06,1.31803554
2024-05-07,1.03638399
2024-05-08,1.2449979
2024-05-09,1.01761745
2024-05-10,0.98588005
2024-05-11,0.8212189
2024-05-12,0.74807665
2024-05-13,1.09168414
2024-05-14,1.11012783
2024-05-15,1.41671317
2024-05-16,1.40497485
2024-05-17,1.23484955
2024-05-18,1.16974531
2024-05-19,1.10892058
2024-05-20,1.58922323
2024-05-21,1.7453529
2024-05-22,1.14183702
2024-05-23,1.67178986
2024-05-24,1.20955574
2024-05-25,0.82860338
2024-05-26,0.86159218
2024-05-27,0.82289628
2024-05-28,0.72083275
2024-05-29,0.66722642
2024-05-30,0.68247971
2024-05-31,0.75003493
2024-06-01,0.59712531
2024-06-02,0.58371736
2024-06-03,0.77375629
2024-06-04,0.82828846
2024-06-05,0.86788504
2024-06-06,0.50677658
2024-06-07,0.69435912
2024-06-08,0.54913456
2024-06-09,0.50013974
2024-06-10,1.12880693
2024-06-11,0.93898352
2024-06-12,0.71031302
2024-06-13,0.72938541
2024-06-14,0.89486177
2024-06-15,0.70155528
2024-06-16,0.63953651
2024-06-17,0.94825175
2024-06-18,1.00574471
2024-06-19,0.76566872
2024-06-20,0.58058198
2024-06-21,0.83277452
2024-06-22,0.60299468
2024-06-23,0.72052035
2024-06-24,1.73136624
2024-06-25,1.01172857
2024-06-26,0.76693199
2024-06-27,0.78458746
2024-06-28,0.72525478
2024-06-29,0.66871594
2024-06-30,0.71001954
2024-07-01,0.81518705
2024-07-02,0.64704237
2024-07-03,0.88203267
2024-07-04,1.47505241
2024-07-05,2.189506
2024-07-06,1.59935808
2024-07-07,1.22835196
2024-07-08,1.4637458
2024-07-09,1.05911124
2024-07-10,0.94236673
2024-07-11,0.87247105
2024-07-12,0.94024016
2024-07-13,0.83557047
2024-07-14,0.87384873
2024-07-15,1.02695154
2024-07-16,1.03359822
2024-07-17,0.73036686
2024-07-18,0.70856026
2024-07-19,1.02816509
2024-07-20,0.91553818
2024-07-21,1.14764164
2024-07-22,1.0569912
2024-07-23,1.31444522
2024-07-24,1.15454419
2024-07-25,1.59061715
2024-07-26,1.47206704
2024-07-27,2.11925709
2024-07-28,1.65955964
2024-07-29,1.88092582
2024-07-30,1.14385768
2024-07-31,0.8771636
2024-08-01,1.26322401
2024-08-02,1.56797541
2024-08-03,1.72044662
2024-08-04,2.41348565
2024-08-05,4.35514019
2024-08-06,2.31072027
2024-08-07,2.39101938
2024-08-08,1.96864111
2024-08-09,1.92327009
2024-08-10,2.38981869
2024-08-11,3.63416678
2024-08-12,2.39514441
2024-08-13,1.81065997
2024-08-14,2.10681374
2024-08-15,1.96602824
2024-08-16,2.67829728
2024-08-17,1.81875349
2024-08-18,2.67786451
2024-08-19,1.76875786
2024-08-20,2.11736761
2024-08-21,2.2918413
2024-08-22,1.82986451
2024-08-23,2.59611352
2024-08-24,3.45958042
2024-08-25,2.69336129
2024-08-26,2.08761878
2024-08-27,2.67927425
2024-08-28,3.03771476
2024-08-29,2.63001818
2024-08-30,2.95612687
2024-08-31,2.09775171
2024-09-01,2.19193188
2024-09-02,1.58200837
2024-09-03,1.9460251
2024-09-04,2.03866015
2024-09-05,1.35198103
2024-09-06,2.41879626
2024-09-07,2.00403956
2024-09-08,2.51361922
2024-09-09,1.8140346
2024-09-10,1.37877517
2024-09-11,2.16043005
2024-09-12,1.79731619
2024-09-13,2.03334263
2024-09-14,2.30779983
2024-09-15,2.16636478
2024-09-16,1.24660981
2024-09-17,1.23320269
2024-09-18,1.14730957
2024-09-19,1.03738839
2024-09-20,0.94548504
2024-09-21,0.70633478
2024-09-22,1.05227938
2024-09-23,0.94290102
2024-09-24,0.76532887
2024-09-25,0.88084928
2024-09-26,0.85497141
2024-09-27,1.09687761
2024-09-28,1.2805916
2024-09-29,1.06738281
2024-09-30,1.50167177
2024-10-01,1.21236222
2024-10-02,1.34559643
2024-10-03,1.47633673
2024-10-04,1.39766082
2024-10-05,1.41571468
2024-10-06,1.31780784
2024-10-07,0.93393728
2024-10-08,0.87576687
2024-10-09,0.76225627
2024-10-10,1.07860627
2024-10-11,0.81562762
2024-10-12,0.75664708
2024-10-13,0.73948402
2024-10-14,1.04528302
2024-10-15,1.0060081
2024-10-16,1.00502864
2024-10-17,0.87269682
2024-10-18,0.72293527
2024-10-19,0.94045461
2024-10-20,1.2466862
2024-10-21,1.34737136
2024-10-22,1.09459271
2024-10-23,1.26648084
2024-10-24,1.06121026
2024-10-25,1.77255613
2024-10-26,1.63226257
2024-10-27,1.26950948
2024-10-28,1.19837944
2024-10-29,1.66294643
2024-10-30,1.10089435
2024-10-31,1.21243379
2024-11-01,1.38368201
2024-11-02,1.60287951
2024-11-03,1.74563974
