date,Bonds,Precious Metals,Private Credit,Public Equities,Real Estate,Digital Assets,Reinsurance,Private Equity & Venture,Equity Indices,Equity ETFs,Mixed Public Markets,Carbon Credits,Industrial Metals,Oil,Multi-Asset RWAs,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Collectibles & Luxury Goods,Energy
2024-10-09,1729193834.0,1164879836.0,,2101994.0,38875000.0,8655099.5261959,,294267360.9749999,520680.0,66392092.40617143,,15655003.0,28.0,,9086712.0,,,,257.0,,
2024-10-10,1707954439.0,1162162583.0,,2078509.0,38611600.0,8641906.214123007,,278144537.0540254,524849.0,66373708.48641485,,16602043.0,28.0,,8870924.0,,,,257.0,,
2024-10-11,1722583722.0,1172604289.0,,2067053.0,38667600.0,8647568.902050113,,286000113.1330508,529667.0,66355324.566658266,,17959038.0,28.0,,8804776.0,,,,257.0,,
2024-10-12,1748920187.0,1183107748.0,,2037628.0,38960800.0,8675229.589977222,,277885289.2120763,528657.0,66336940.64690169,,18589185.0,28.0,,8995573.0,,,,257.0,,
2024-10-13,1737716327.3333335,1181491249.0,,2140750.0,39373200.0,8702890.277904328,,285748865.2911017,531739.0,66318556.72714511,,17170689.0,28.0,,8997766.0,,,,257.0,,
2024-10-14,1738015424.6666665,1181975774.0,,2140750.0,39235600.0,8714837.965831434,,285622041.37012714,531739.0,66300172.80738854,,17733369.0,28.0,,8930697.0,,,,257.0,,
2024-10-15,1746706664.0,1179385530.0,,2320415.0,39313400.0,8676504.653758543,,285375217.4491526,531644.0,66281788.88763195,,18105782.0,28.0,,9311411.0,,,,257.0,,
2024-10-16,1756526427.3333335,1185832362.0,,2451499.0,39555600.0,8682167.341685649,,277341993.5281781,536194.0,66263404.96787538,,18578552.0,28.0,,9283390.0,,,,257.0,,
2024-10-17,1775332232.6666665,1189625282.0,,2536783.0,39434200.0,8720134.029612755,,285200769.6072034,532033.0,66245021.0481188,,18891712.0,28.0,,9403024.0,,,,257.0,,
2024-10-18,1767440641.0,1200348568.0,,2656962.0,39367400.0,8725796.717539864,,285105945.6862289,535003.0,66226637.12836222,,18185545.0,28.0,,9440168.0,,,,257.0,,
2024-10-19,1792059466.3333335,1212047024.0,,2601675.0,39732200.0,8718876.40546697,,284963121.76525426,535003.0,66208253.20860564,,18320770.0,28.0,,9517127.0,,,,258.0,,
2024-10-20,1791817841.6666665,1215270128.0,,2742821.0,39476600.0,8724539.093394078,,292832297.8442797,535926.0,66189869.28884907,,18505369.0,28.0,,9325784.0,,,,258.0,,
2024-10-21,1794400217.0,1216025431.0,,2742816.0,39349200.0,8757024.281321185,,293403073.9233051,535926.0,66171485.36909249,,18894487.0,28.0,,9390775.0,,,,258.0,,
2024-10-22,1806960622.3333333,1214363363.0,,2750327.0,39139200.0,8789579.469248291,,284576250.0023304,536289.0,66153101.44933591,,19055716.0,28.0,,9043774.0,,,,276.0,,
2024-10-23,1823456170.6666665,1232721612.0,,2701682.0,38975400.0,8894681.1571754,,284437426.0813559,534372.0,66134717.52957933,,18787918.0,28.0,,8750387.0,,,,276.0,,
2024-10-24,1803695288.0,1222626531.0,,2625185.0,39543600.0,9419271.845102506,,292402602.1603814,535123.0,66116333.60982276,,18742802.0,28.0,,8602844.0,,,,276.0,,
2024-10-25,1806028282.3333333,1233807814.0,,2557885.0,39689000.0,9289575.533029612,,284204578.2394068,532284.0,66097949.69006617,,17691441.0,28.0,,8503618.0,,,,276.0,,
2024-10-26,1796192171.6666665,1236365578.0,,2675748.0,39090200.0,9376597.22095672,,284112954.3184322,532093.0,66079565.770309605,,17365142.0,28.0,,8219921.0,,,,276.0,,
2024-10-27,1796683129.0,1231317404.0,,2633639.0,38873600.0,13609798.908883829,,291902130.39745766,534813.0,66061181.85055302,,17353804.0,28.0,,8059768.0,,,,276.0,,
2024-10-28,1811649866.0,1226223934.0,,2633639.0,38908200.0,13629106.596810931,,275788106.47648305,534528.0,66042797.930796444,,17723895.0,28.0,,8028310.0,,,,276.0,,
2024-10-29,1817209837.0,1230487534.0,,2642793.0,38858400.0,13668893.618071374,,267670082.5555085,534528.0,66024414.01103987,,17874403.0,28.0,,8145848.0,,,,256.0,,
2024-10-30,1817283054.0,1239283741.0,,2748467.0,39315000.0,13660924.972665148,,267534458.634534,533190.0,66006030.09128329,,18456443.0,28.0,,8366196.0,,,,248.0,,
2024-10-31,1803621877.0,1246858725.0,,2772076.0,39390800.0,13661744.327258922,,275384434.7135594,532835.0,65987646.17152671,,18582748.0,28.0,,8338418.0,,,,248.0,,
2024-11-01,1860314396.0,1229917054.0,,2713182.6666666665,39426200.0,41072416.6818527,,267261610.7925848,2738179.1333333333,65969262.25177013,,16837724.0,28.0,,8064504.0,,,,248.0,,
2024-11-02,1873670413.0,1229432975.0,,2551027.333333333,39083400.0,41476151.70311313,,267126786.87161016,2759334.2666666666,65950878.33201356,,16216206.0,40.0,,7960426.0,,,,248.0,,
2024-11-03,1873139327.0,1230361211.0,,2501372.0,39292800.0,41611483.72437358,,267000762.95063552,2762541.4,65932494.41225698,,16331772.0,40.0,,7881804.0,,,,248.0,,
2024-11-04,1871870482.0,1228738926.0,,2517063.6666666665,39014600.0,41617159.74563402,,266908339.02966103,2767102.533333333,65914110.4925004,,16407394.0,40.0,,7694479.0,,,,248.0,,
2024-11-05,1869381388.0,1229629553.0,,2498917.333333333,38696800.0,41645362.76689445,,266719915.1086864,2759138.6666666665,65895726.57274383,,15465461.0,108.0,,7580254.0,,,,248.0,,
2024-11-06,1850111707.0,1229785505.0,,2558111.0,38441400.0,41698637.7881549,,266658691.1877119,3524896.8,65877342.65298724,,15405889.0,112.0,,6670318.0,,,,248.0,,
2024-11-07,1838483574.0,1194683707.0,,2716932.6666666665,38464400.0,41698190.80941534,,274482267.26673734,3646762.933333333,65858958.733230665,,16335803.0,112.0,,7467781.0,,,,248.0,,
2024-11-08,1838095736.0,1215017874.0,,2911386.333333333,38695200.0,41796749.83067577,,274346643.3457628,3626176.066666667,65840574.81347408,,15330449.0,112.0,,7795963.0,,,,248.0,,
2024-11-09,1841153342.0,1203626743.0,,3147867.0,38498200.0,42108668.85193622,,274210219.4247881,3672305.2,65822190.89371751,,15523687.0,112.0,,8020473.0,,,,262.0,,
2024-11-10,1842813133.0,1201168706.0,,3359346.666666667,38482400.0,42084368.87319666,,266092195.5038136,3693723.3333333335,65803806.97396093,,15492540.0,112.0,,8343766.0,,,,262.0,,
2024-11-11,1843955717.0,1201561227.0,,3482098.333333333,38257800.0,42126182.89445709,,265917371.5828389,3698248.466666667,65785423.05420435,,15278246.0,112.0,,8489793.0,,,,262.0,,
2024-11-12,1861151621.0,1173082739.0,,3534139.0,38273000.0,42325365.91571754,,265950547.6618644,3708290.6,65767039.134447776,,15466951.0,112.0,,9008519.0,,,,262.0,,
2024-11-13,1854057154.0,1157966852.0,,3777074.6666666665,38235000.0,43737548.60364465,,273638123.74088985,3716549.733333333,65748655.2146912,,15343970.0,112.0,,8552951.0,,,,262.0,,
2024-11-14,1874072472.0,1156186303.0,,3960153.3333333335,39160600.0,42842302.29157175,,273616099.81991524,3698205.866666666,65730271.294934615,,14334755.0,112.0,,8385376.0,,,,262.0,,
2024-11-15,1878584838.0,1150480902.0,,3697191.0,40304600.0,50055170.79768068,,265430875.8989407,3713822.0,65711887.37517804,,14141561.0,112.0,,8029956.0,,,,262.0,,
2024-11-16,1880639729.0,1150970654.0,,3608708.0,41191200.0,50545230.3037896,,265307251.97796613,3669951.0,65693503.45542146,,13925919.0,302.0,,8164632.0,,,,262.0,,
2024-11-17,1881669483.0,1149092056.0,,3838252.0,41346800.0,50224143.809898525,,265166028.0569915,3646700.0,65675119.535664886,,14002553.0,302.0,,8852644.0,,,,262.0,,
2024-11-18,1887616671.0,1156246969.0,,3838252.0,41253200.0,50577812.31600746,,265048004.13601696,3646664.0,65656735.6159083,,13561565.0,302.0,,8511526.0,,,,262.0,,
2024-11-19,1898438392.0,1173595473.0,,3865556.0,40974000.0,51120395.82211638,,264949180.2150423,3649389.0,65638351.69615173,,13371650.0,302.0,,8493254.0,,,,262.0,,
2024-11-20,1911830542.0,1185292009.0,,3878635.0,41001600.0,51727530.3282253,,264771156.2940678,3663354.0,65619967.77639515,,13354659.0,302.0,,8160716.0,,,,262.0,,
2024-11-21,1920092597.0,1190835839.0,,4035502.0,41368600.0,54512685.83433423,,256643532.3730932,3679427.0,65601583.85663857,,14065147.0,302.0,,8195392.0,,,,262.0,,
2024-11-22,1916339828.0,1197068998.0,,3985595.0,41213200.0,54499057.34044316,,264498308.45211864,3670386.0,65583199.936882,,12727854.0,302.0,,8868056.0,,,,266.0,,
2024-11-23,1938051366.0,1220893532.0,,3766972.0,41253600.0,51332951.84655208,,272391484.5311441,3699233.0,65564816.01712542,,12656487.0,302.0,,8650447.0,,,,266.0,,
2024-11-24,1938410214.0,1222483368.0,,3848968.0,41473200.0,51853517.352661006,,264255860.6101695,3701531.0,65546432.09736884,,12711834.0,302.0,,8884789.0,,,,266.0,,
2024-11-25,1936022655.0,1223970601.0,,3848968.0,42403200.0,54658659.85876993,,264105836.6891949,3701531.0,65528048.17761227,,12314631.0,302.0,,7453621.0,,,,266.0,,
2024-11-26,1949087749.0,1177937434.0,,3859474.0,42493400.0,59092976.364878856,,263990212.7682204,3723999.0,65509664.25785568,,12281775.0,302.0,,7482260.0,,,,280.0,,
2024-11-27,1944063653.0,1183087620.0,,3926959.0,42143000.0,58817950.87098778,,271841788.8472458,3716309.0,65491280.33809911,,12138780.0,302.0,,7319651.0,,,,280.0,,
2024-11-28,1950182898.0,1187069393.0,,3701362.0,42563200.0,66099304.37709671,,263780564.9262712,3739447.0,65472896.41834252,,11689501.0,302.0,,7140480.0,,,,280.0,,
2024-11-29,1967294269.0,1190459806.0,,3852382.0,43860600.0,66996347.88320563,,271603341.0052966,3731116.0,65454512.498585954,,11580083.0,302.0,,7525098.0,,,,269.0,,
2024-11-30,1970294715.0,1195705462.0,,3862504.0,43429600.0,67903482.38931456,,271466117.08432204,3736882.0,65436128.57882937,,11710103.0,302.0,,7624975.0,,,,265.0,,
2024-12-01,1981287216.5,1194825865.0,,3739189.0,43415800.0,69059378.89542347,,271356093.1633474,3748030.0,65417744.6590728,,11863059.0,302.0,,7447369.0,,,,265.0,,
2024-12-02,1992329351.0,1195886289.0,,3739189.0,43269000.0,72663519.40153241,,271237269.2423728,5026610.0,65399360.73931622,,11957161.0,302.0,,8217443.0,,,,265.0,,
2024-12-03,2006662707.5,1192617659.0,,3738625.0,43523000.0,72825231.90764134,,271063245.3213982,5019698.0,65380976.81955964,,12123777.0,302.0,,8550633.0,,,,265.0,,
2024-12-04,2029725913.0,1191815878.0,,3743212.0,43306800.0,74186471.41375026,,262953221.4004237,5042007.0,65362592.89980306,,12229278.0,302.0,,12683475.0,,,,266.8666666666667,,
2024-12-05,2013194321.5,1194649497.0,,3844282.0,44303800.0,76090013.91985917,,270770397.47944915,5049449.0,65344208.98004648,,12310811.0,302.0,,13691158.0,,,,268.7333333333333,,
2024-12-06,1998358487.0,1189892730.0,,4066738.0,45125200.0,77294832.42596811,,270720373.55847454,5071882.0,65325825.060289904,,12185942.0,298.0,,11832534.0,,,,270.6,,
2024-12-07,2026378042.5,1189117107.0,,3898197.0,45338600.0,79076010.11389521,,270552749.63750005,5065154.0,65307697.14053333,,12235686.0,298.0,,12939979.0,,,,272.46666666666664,,
2024-12-08,2061399259.0,1188728954.0,,3903165.0,45151200.0,80741467.80182232,,262418725.7165254,5078168.0,65289313.22077674,,12342845.0,298.0,,12206743.0,,,,274.3333333333333,,
2024-12-09,2093276071.5,1193346706.0,,4188200.0,45112800.0,81357792.48974943,,262302301.79555088,5078168.0,65270929.301020175,,12362448.0,298.0,,12843766.0,,,,276.2,,
2024-12-10,2113106536.0,1201699411.0,,4196980.0,45001400.0,81995225.17767653,,262163477.87457627,5089635.0,65252545.38126359,,12180387.0,298.0,,11305526.0,,,,278.06666666666666,,
2024-12-11,2179377465.5,1215303639.0,,3928599.0,46860600.0,83253705.86560366,,270017453.9536018,5056493.0,65234161.461507015,,12338991.0,298.0,,10815191.0,,,,279.93333333333334,,
2024-12-12,2269199468.0,1223938624.0,,3935809.0,47200400.0,82311242.55353075,,261903430.0326271,5045898.0,65215777.54175044,,12343035.0,298.0,,11990656.0,,,,281.8,,
2024-12-13,2302442272.5,1214694690.0,,4005291.0,48155000.0,83567133.24145785,,253776606.1116525,5079248.533333333,65197393.62199386,,12081350.0,298.0,,11482576.0,,,,283.6666666666667,,
2024-12-14,2309773394.0,1204668875.0,,3988999.0,48168400.0,80092434.92938498,,269701782.190678,5069268.066666666,65179009.70223728,,12246358.0,298.0,,11383996.0,,,,285.5333333333333,,
2024-12-15,2315540477.5,1201459259.0,,3968663.0,47965200.0,80064775.61731207,,270024558.2697034,5058513.6,65160625.78248071,,12054254.0,298.0,,11277727.0,,,,287.4,,
2024-12-16,2315153165.0,1198424123.0,,3964323.0,48092600.0,80696246.30523917,,269379334.3487288,5058526.133333334,65142241.862724125,,12211595.0,298.0,,11623940.0,,,,289.26666666666665,,
2024-12-17,2304255520.5,1198979894.0,,3986810.0,47625800.0,91116564.59316628,,261256510.42775425,5058699.666666667,65123857.94296755,,12313050.0,176.0,,11462071.0,,,,291.1333333333333,,
2024-12-18,2321172798.0,1201114559.0,,4049291.0,46823400.0,91670586.8810934,,261118486.5067796,5062578.2,65105484.023210965,,12213167.0,176.0,,11067949.0,,,,293.0,,
2024-12-19,2456068112.5,1173137350.0,,3966296.0,46632000.0,94477847.1690205,,260994062.5858051,5063252.733333333,65087100.1034544,,11688546.0,176.0,,10657069.0,,,,293.0,,
2024-12-20,2641263353.0,1174578486.0,,3690949.0,46683600.0,94437403.4569476,,276848838.66483045,4151268.2666666666,65068716.18369781,,11450691.0,31.0,,8655849.0,,,,293.0,,
2024-12-21,2774498586.5,1189105982.0,,6463818.5,46376200.0,93805660.74487472,,276741214.74385595,4899563.8,65050332.26394124,,11633001.0,31.0,,7851834.0,,,,293.0,,
2024-12-22,2796014985.0,1188386904.0,,6776561.0,46572000.0,93725796.4328018,,276605590.8228813,4976031.333333333,65031948.34418466,,11799870.0,31.0,,7935781.0,,,,293.0,,
2024-12-23,2809527623.5,1187427588.0,,6776549.0,46561400.0,93897005.12072894,,260459566.9019068,4976043.866666666,65013564.42442808,,11772022.0,31.0,,7941015.0,,,,293.0,,
2024-12-24,2852305797.0,1184113162.0,,6924246.0,46855800.0,95132361.80865604,,268374342.98093227,4982092.4,64995180.5046715,,11471012.0,31.0,,8387879.0,,,,293.0,,
2024-12-25,2950516169.5,1187087929.0,,6828053.0,46784400.0,95689774.49658312,,260195519.0599576,4998560.933333334,64976798.161838,,11162413.0,31.0,,8723230.0,,,,293.0,,
2024-12-26,3009237999.0,1189827187.0,,6996200.0,47007200.0,91256079.18451026,,260070295.1389831,5003144.466666667,64958415.8190045,,10393028.0,31.0,,9888541.0,,,,293.0,,
2024-12-27,3078036603.5,1194402145.0,,7039451.0,46440800.0,91703623.87243736,,267937871.2180085,5003222.0,64940047.476171,,9397661.0,31.0,,9493215.0,,,,293.0,,
2024-12-28,3133283612.0,1188647729.0,,6851183.0,45207400.0,92026461.56036444,,267808647.29703385,5035273.0,64921665.13333749,,9333038.0,31.0,,10747368.0,,,,293.0,,
2024-12-29,3142715386.5,1192362588.0,,6788732.0,45052200.0,92034402.24829158,,259675423.3760593,4989803.0,64903282.790504,,9358565.0,31.0,,10511762.0,,,,293.0,,
2024-12-30,3154923140.0,1191265067.0,,6788702.0,44828000.0,91468309.93621868,,259543799.4550847,4989803.0,64884900.4476705,,9290818.0,31.0,,10538181.0,,,,293.0,,
2024-12-31,3125462312.5,1183951043.0,,6742937.0,45196800.0,101722350.62414578,,267413775.5341102,4978301.0,64866518.10483699,,9299241.0,31.0,,10396424.0,,,,293.0,,
2025-01-01,3017145832.0,1189201877.6923077,,6514514.0,44942000.0,101764033.3120729,,251284551.6131356,4939893.0,64848135.7620035,,9151684.0,31.0,,10521225.0,,,,293.0,,
2025-01-02,3066926493.81579,1192604635.805668,1375963.0,6422396.67030748,44959626.31578948,103015960.74131083,,251364359.2711084,4959012.421052632,64829753.41917,,9036728.315789474,30.973684210526315,,10377691.10526316,,,,293.44736842105266,,
2025-01-03,3127224330.631579,1196007393.9190283,2751926.0,6401481.340614959,44977252.63157895,104331166.17054877,,251444166.9290812,4956364.842105264,64811823.076336496,,8921772.631578948,30.94736842105263,,10234157.210526315,,,,293.89473684210526,,
2025-01-04,3165812867.947368,1199410152.0323884,4127889.0,6585607.010922439,44994878.94736842,105487514.5997867,,251523974.58705392,4927689.263157895,64793376.733503,,8806816.94736842,30.92105263157895,,10090623.315789474,,,,294.3421052631579,,
2025-01-05,3209112983.2631583,1202812910.1457489,5503852.0,6692192.681229922,45012505.2631579,106740333.02902462,,251603782.2450268,4958117.684210526,64774994.390669495,,8691861.263157895,30.894736842105264,,9947089.421052633,,,,294.7894736842105,,
2025-01-06,3241386727.578947,1206215668.2591093,6879815.0,6693577.351537402,45030131.578947365,108000375.45826256,,251683589.90299952,4958413.105263158,64756612.04783599,,8576905.578947369,30.86842105263158,,9803555.52631579,,,,295.2368421052632,,
2025-01-07,3263599487.894737,1209618426.3724697,8255778.0,6884919.021844882,45047757.89473684,110345992.8875005,,251763397.5609724,4980088.52631579,64738041.705002494,,8461949.894736841,30.84210526315789,,9660021.631578948,,,,295.6842105263158,,
2025-01-08,3263699283.2105265,1213021184.48583,9631741.0,7040200.692152361,45065384.21052632,110885048.3167384,,251843205.21894512,4998432.947368422,64719970.36216899,,8346994.2105263155,30.81578947368421,,9516487.736842103,,,,296.13157894736844,,
2025-01-09,3196218305.526316,1216423866.5991902,11007704.0,6782027.362459843,45083010.526315786,112852247.74597634,,251923012.876918,4955039.368421053,64701552.01933549,,8232038.526315791,30.789473684210527,,9372953.842105264,,,,296.57894736842104,,
2025-01-10,3078884426.842105,1219826624.7125506,12383667.0,6726654.032767323,45100636.84210526,121601465.17521426,,252002820.5348908,4933799.7894736845,64683159.67650198,,8117082.842105264,30.76315789473684,,9229419.94736842,,,,297.0263157894737,,
2025-01-11,3004679769.157895,1223229382.825911,13759630.0,6678065.703074803,45118263.15789474,124552439.6044522,,252082628.19286343,4941299.210526316,64664764.333668485,,8002127.157894736,30.73684210526316,,9085886.05263158,,,,297.4736842105263,,
2025-01-12,2975953236.4736843,1226632140.9392717,15135593.0,6665259.373382282,45135889.47368421,125779104.03369014,,252162435.8508364,4872109.631578947,64646381.99083499,,7887171.473684209,30.71052631578948,,8942352.157894736,,,,297.92105263157896,,
2025-01-13,2972075458.789473,1230034899.0526316,16511556.0,6666644.043689765,45153515.78947368,127006458.46292809,,252242243.50880903,4872405.052631578,64627999.648001485,,7772215.789473684,30.68421052631579,,8798818.263157895,,,,298.3684210526316,,
2025-01-14,2977383985.105263,1233437657.165992,17887519.0,6600101.713997243,45171142.10526316,130439037.892166,,252322051.1667819,4860306.47368421,64609469.30516798,,7657260.105263158,30.657894736842103,,8655284.368421052,,,,298.8157894736842,,
2025-01-15,2962354445.421053,1236840415.2793522,19263482.0,6466175.384304724,45188768.42105264,133290554.32140394,,252401858.82475463,4907311.894736842,64591086.96233449,,7542304.421052632,30.63157894736842,,8511750.47368421,,,,299.2631578947368,,
2025-01-16,2864680715.736842,1240243194.3927124,20639445.0,6606010.054612204,45206394.7368421,135387790.75064185,,252481666.48272747,4896143.315789474,64572791.61950098,,7427348.736842105,30.605263157894736,,8368216.578947369,,,,299.7105263157895,,
2025-01-17,2859433306.052632,1243645952.506073,22015408.0,6787009.724919686,45224021.05263158,136586767.17987978,,252561474.14070028,5007055.736842105,64554228.27666748,,7312393.052631579,30.57894736842105,,8224682.684210526,,,,300.1578947368421,,
2025-01-18,2854967428.368421,1247048710.6194332,23391371.0,6911408.395227166,45241647.368421055,137787378.60911775,,252641281.79867303,4984345.157894736,64535845.93383398,,7197437.368421052,30.55263157894737,,8081148.789473684,,,,300.60526315789474,,
2025-01-19,2853559679.6842103,1250451468.732793,24767334.0,6912358.065534647,45259273.68421053,139003458.03835565,,252721089.4566459,5028794.578947368,64517463.59100048,,7082481.684210526,30.526315789473685,,7937614.894736842,,,,301.05263157894734,,
2025-01-20,2720856570.0,1253854226.8461535,26143297.0,7024996.7358421255,45276900.0,140228330.46759358,,252800897.11461863,5029090.0,64499081.24816698,,6967526.0,30.5,,7794081.0,,,,301.5,,
2025-01-21,2672386937.3157897,1257256984.959514,27519260.0,7112991.406149605,45294526.31578948,141457373.8968315,,252880704.77259144,5028920.421052632,64480698.905333474,,6852570.315789474,30.473684210526315,,7650547.105263159,,,,301.94736842105266,,
2025-01-22,2662509471.631579,1260659743.0728743,28895223.000000004,7125284.076457085,45312152.63157895,143419760.32606944,,252960512.43056425,5032159.842105264,64462349.56249998,,6737614.631578948,30.44736842105263,,7507013.2105263155,,,,302.39473684210526,,
2025-01-23,2666526794.947368,1264062501.1862347,30271186.0,7145980.746764565,45329778.94736842,144708939.75530738,,253040320.08853707,5081025.263157895,64444625.21966647,,6622658.947368421,30.42105263157895,,7363479.315789474,,,,302.8421052631579,,
2025-01-24,2670277848.2631583,1267465259.299595,31647149.0,7140267.417072048,45347405.2631579,146014854.18454534,,253120127.74650985,5089143.684210526,64426179.87683297,,6507703.263157895,30.394736842105264,,7219945.421052631,,,,303.2894736842105,,
2025-01-25,2674683258.578947,1270868017.4129555,33023112.0,7106099.087379527,45365031.578947365,150367649.61378324,,253199935.4044826,5118720.105263158,64407912.53399948,,6392747.578947368,30.36842105263158,,7076411.52631579,,,,303.7368421052632,,
2025-01-26,2674685649.894737,1274270775.526316,34399075.0,7124262.757687007,45382657.89473684,151590804.04302117,,253279743.06245545,5124825.52631579,64389530.19116597,,6277791.894736842,30.34210526315789,,6932877.6315789465,,,,304.1842105263158,,
2025-01-27,2673784708.2105265,1277673533.6396763,35775038.0,7125647.427994487,45400284.21052632,152824340.4722591,,253359550.7204282,5125120.947368422,64371147.84833247,,6162836.210526316,30.31578947368421,,6789343.736842105,,,,304.63157894736844,,
2025-01-28,2662339305.526316,1281076301.7530365,37151001.0,6864987.098301969,45417910.526315786,160303814.90149704,,253439358.3784009,5029327.368421053,64352806.505498976,,6047880.526315791,30.289473684210527,,6645809.842105264,,,,305.07894736842104,,
2025-01-29,2644105392.842105,1284479141.866397,38526964.0,6776850.768609447,45435536.84210526,161286218.33073497,,253519166.03637376,5044960.7894736845,64334411.16266547,,5932924.842105264,30.26315789473684,,6502275.947368421,,,,305.5263157894737,,
2025-01-30,2639551999.157895,1287881899.979757,39902927.0,6742596.438916929,45453163.15789474,162543563.7599729,,253598973.6943466,5091735.210526316,64316083.81983197,,5817969.157894736,30.23684210526316,,6358742.052631579,,,,305.9736842105263,,
2025-01-31,2642780690.4736843,1291284658.0931177,41278890.0,6828591.109224408,45470789.47368421,163643065.18921083,,253678781.35231933,5082966.631578947,64297660.47699847,,5703013.473684209,30.21052631578948,,6215208.157894737,,,,306.42105263157896,,
2025-02-01,2660382485.289473,1294687486.2064776,42654853.0,6863848.77953189,45488415.78947368,164994581.61844876,,253758589.0102921,5106889.052631578,64279298.63416497,,5588057.7894736845,30.18421052631579,,6071674.263157895,,,,306.8684210526316,,
2025-02-02,2661913991.105263,1298090314.319838,44030816.0,6787127.449839369,45506042.10526316,166216069.0476867,,253838396.66826493,5120507.47368421,64260936.79133147,,5473102.105263158,30.157894736842103,,5928140.368421053,,,,307.3157894736842,,
2025-02-03,2663053773.421053,1301493072.4331982,45406779.0,6788512.120146849,45523668.42105264,166337589.47692463,,253918204.3262377,5120802.894736842,64242554.44849796,,5358146.421052631,30.13157894736842,,5784606.47368421,,,,307.7631578947368,,
2025-02-04,2656384503.7368417,1304896060.5465589,46782742.0,6718564.79045433,45541294.7368421,161281667.90616256,,253998011.9842105,4983987.315789474,64224104.10566447,,5243190.736842105,30.105263157894736,,5641072.578947368,,,,308.2105263157895,,
2025-02-05,2661793233.052632,1308298852.659919,48158705.0,6680718.460761812,45558921.05263158,162478298.3354005,,254077819.6421833,5024098.736842105,64205609.76283096,,5128235.052631579,30.07894736842105,,5497538.684210527,,,,308.6578947368421,,
2025-02-06,2657287579.368421,1311701646.7732792,49534668.0,6676999.131069291,45576547.368421055,161918306.76463842,,254157627.3001561,5038261.157894736,64189337.41999746,,5013279.368421053,30.05263157894737,,5354004.7894736845,,,,309.10526315789474,,
2025-02-07,2658203642.6842103,1315104367.8866396,50910631.0,6601278.801376772,45594173.68421053,163275918.19387636,,254237434.95812884,5091231.578947368,64171003.077163965,,4898323.684210526,30.026315789473685,,5210470.894736842,,,,309.5526315789474,,
2025-02-08,2662189927.0,1318507649.0,52286594.0,6500701.471684252,45611800.0,164516301.6231143,,254317242.61610168,5099583.0,64152620.73433046,,4783368.0,30.0,,5066937.0,,,,310.0,,
2025-02-09,2665095015.0,1316975075.0,54078089.0,6541858.036728573,44970800.0,165740667.49972063,,246191218.6951271,5069682.0,64134238.39149696,,4792118.0,30.0,,5226205.0,,,,310.0,,
2025-02-10,2660434246.0,1324887952.0,53709248.0,6542270.601772896,44795200.0,166972612.37632698,,246049994.7741525,5069682.0,64115856.04866346,,5008676.0,30.0,,5113843.0,,,,310.0,,
2025-02-11,2650553900.0,1346822051.0,57983254.0,6625075.166817218,44408400.0,169385594.25293332,,245926370.853178,5069176.0,64096777.70582996,,5112276.0,30.0,,5176012.0,,,,310.0,,
2025-02-12,2651507076.0,1338321092.0,60345485.0,6642375.73186154,44395800.0,170625320.12953967,,253803546.9322033,5069010.0,64078457.36299646,,5042583.0,30.0,,5064270.0,,,,310.0,,
2025-02-13,2655488492.0,1334528621.6666665,60795108.0,6463559.296905863,44596000.0,172004687.00614604,,253655123.0112288,5089277.0,64060075.02016295,,4922669.0,30.0,,5459603.0,,,,310.0,,
2025-02-14,2677163019.0,1349115471.3333335,61535947.0,6670921.861950185,44139400.0,173274746.88275242,,261529099.09025425,5078665.0,64041692.67732946,,4798976.0,30.0,,4616218.0,,,,310.0,,
2025-02-15,2671742105.0,1331617081.0,63210739.0,6848414.426994508,44524600.0,176868430.75935876,,261416675.1692797,5133363.0,64021578.75757288,,4882102.0,30.0,,4717466.0,,,,310.0,,
2025-02-16,2691643261.0,1330163626.0,63634588.0,6673776.99203883,43987200.0,178090690.6359651,,261266651.24830508,5128716.0,64003194.8378163,,4779716.0,30.0,,4827729.0,,,,310.0,,
2025-02-17,2763215976.0,1328557841.0,63795136.0,6676170.557083152,43886200.0,179319709.51257145,,261131027.32733056,5128716.0,63984810.918059714,,4844895.0,30.0,,4589890.0,,,,310.0,,
2025-02-18,2761749098.0,1334585595.0,64053835.0,6713878.122127475,43773000.0,180535950.3891778,,244999403.40635592,5133519.0,63966426.998303145,,4827644.0,30.0,,4619936.0,,,,310.0,,
2025-02-19,2853245870.0,1350519882.0,63442236.0,10226449.687171796,44703000.0,182261166.2657841,,252874179.4853814,5146747.0,63948043.07854656,,4822110.0,38.0,,4468699.0,,,,310.0,,
2025-02-20,2903103142.0,1354216873.0,64523400.0,10247102.25221612,44856800.0,183862254.1423905,,252740155.56440675,5149340.0,63929913.15878999,,4981786.0,38.0,,4509359.0,,,,120.0,,
2025-02-21,2980156444.0,1367362414.0,63857135.0,10104461.817260442,44952000.0,196313771.0189969,,252610931.64343217,5146219.0,63911501.23903341,,4967604.0,38.0,,4118456.0,,,,120.0,,
2025-02-22,3002013662.0,1365656273.0,63841631.0,9859876.382304763,44782200.0,196793676.8956032,,252484907.72245765,5137567.0,63893160.31927683,,4918604.0,38.0,,4162406.0,,,,120.0,,
