Datetime,Exchange Outflow (Total)
2022-11-19T00:00:00Z,501419198.619659
2022-11-18T00:00:00Z,731911417.764432
2022-11-17T00:00:00Z,559044583.000387
2022-11-16T00:00:00Z,1070338068.957866
2022-11-15T00:00:00Z,813290387.715424
2022-11-14T00:00:00Z,1049711438.931207
2022-11-13T00:00:00Z,1114687083.47633
2022-11-12T00:00:00Z,1743808607.652504
2022-11-11T00:00:00Z,2209904317.302888
2022-11-10T00:00:00Z,3141958354.06566
2022-11-09T00:00:00Z,2548115115.692978
2022-11-08T00:00:00Z,1777666976.986365
2022-11-07T00:00:00Z,1434142460.214911
2022-11-06T00:00:00Z,365707709.724111
2022-11-05T00:00:00Z,885687246.546579
2022-11-04T00:00:00Z,735281772.652408
2022-11-03T00:00:00Z,708361147.086539
2022-11-02T00:00:00Z,632952603.966603
2022-11-01T00:00:00Z,922459932.252648
2022-10-31T00:00:00Z,833416804.317409
2022-10-30T00:00:00Z,311251686.371698
2022-10-29T00:00:00Z,416108036.121677
2022-10-28T00:00:00Z,580613579.325812
2022-10-27T00:00:00Z,533987754.178071
2022-10-26T00:00:00Z,642378427.947965
2022-10-25T00:00:00Z,664920690.040518
2022-10-24T00:00:00Z,450568675.861499
2022-10-23T00:00:00Z,156742907.680834
2022-10-22T00:00:00Z,142646034.4064
2022-10-21T00:00:00Z,482793824.166153
2022-10-20T00:00:00Z,492399900.997573
2022-10-19T00:00:00Z,534826328.099971
2022-10-18T00:00:00Z,553952397.445889
2022-10-17T00:00:00Z,469961230.902903
2022-10-16T00:00:00Z,152723113.803163
2022-10-15T00:00:00Z,112180807.181574
2022-10-14T00:00:00Z,637480473.696728
2022-10-13T00:00:00Z,613518348.185896
2022-10-12T00:00:00Z,466831036.535206
2022-10-11T00:00:00Z,545003636.941195
2022-10-10T00:00:00Z,417567847.011055
2022-10-09T00:00:00Z,177696597.283978
2022-10-08T00:00:00Z,338800098.717996
2022-10-07T00:00:00Z,542672028.130218
2022-10-06T00:00:00Z,1100996465.374858
2022-10-05T00:00:00Z,457346556.407357
2022-10-04T00:00:00Z,427395840.332035
2022-10-03T00:00:00Z,505686341.294762
2022-10-02T00:00:00Z,218920990.830407
2022-10-01T00:00:00Z,283145365.074021
2022-09-30T00:00:00Z,600997540.025888
2022-09-29T00:00:00Z,731608768.060209
2022-09-28T00:00:00Z,613033247.661417
2022-09-27T00:00:00Z,592693798.462968
2022-09-26T00:00:00Z,471029440.303188
2022-09-25T00:00:00Z,236095894.728118
2022-09-24T00:00:00Z,234415964.163036
2022-09-23T00:00:00Z,447914869.29672
2022-09-22T00:00:00Z,451796690.803087
2022-09-21T00:00:00Z,422746085.0941
2022-09-20T00:00:00Z,743998193.617932
2022-09-19T00:00:00Z,454623820.723045
2022-09-18T00:00:00Z,160723001.789247
2022-09-17T00:00:00Z,165230096.991405
2022-09-16T00:00:00Z,533805630.39505
2022-09-15T00:00:00Z,674861510.813286
2022-09-14T00:00:00Z,623385221.92186
2022-09-13T00:00:00Z,625632821.354289
2022-09-12T00:00:00Z,470954593.22442
2022-09-11T00:00:00Z,220153512.089796
2022-09-10T00:00:00Z,179976731.470856
2022-09-09T00:00:00Z,467219077.165059
2022-09-08T00:00:00Z,434874672.155936
2022-09-07T00:00:00Z,556948267.661178
2022-09-06T00:00:00Z,523891558.292899
2022-09-05T00:00:00Z,330333587.377782
2022-09-04T00:00:00Z,146694773.715124
2022-09-03T00:00:00Z,151684118.365153
2022-09-02T00:00:00Z,398130613.04966
2022-09-01T00:00:00Z,490104969.209533
2022-08-31T00:00:00Z,450563227.318896
2022-08-30T00:00:00Z,433050846.871705
2022-08-29T00:00:00Z,407051479.91217
2022-08-28T00:00:00Z,253827786.188737
2022-08-27T00:00:00Z,267419682.281034
2022-08-26T00:00:00Z,542263067.331767
2022-08-25T00:00:00Z,636987902.032912
2022-08-24T00:00:00Z,498080049.988145
2022-08-23T00:00:00Z,431227195.162717
2022-08-22T00:00:00Z,463940302.339876
2022-08-21T00:00:00Z,219673092.444046
2022-08-20T00:00:00Z,489422408.139378
2022-08-19T00:00:00Z,696580042.529918
2022-08-18T00:00:00Z,578208695.152311
2022-08-17T00:00:00Z,576935198.978608
2022-08-16T00:00:00Z,579451162.299868
2022-08-15T00:00:00Z,514232267.365589
2022-08-14T00:00:00Z,183766574.55641
2022-08-13T00:00:00Z,324392270.708315
2022-08-12T00:00:00Z,487762985.631666
2022-08-11T00:00:00Z,510465467.757791
2022-08-10T00:00:00Z,613354496.753569
2022-08-09T00:00:00Z,443747506.937614
2022-08-08T00:00:00Z,409364818.573969
2022-08-07T00:00:00Z,182703942.3031
2022-08-06T00:00:00Z,151180880.733974
2022-08-05T00:00:00Z,496030873.999093
2022-08-04T00:00:00Z,440147299.511341
2022-08-03T00:00:00Z,466241694.525419
2022-08-02T00:00:00Z,496951618.129392
2022-08-01T00:00:00Z,695341220.759378
2022-07-31T00:00:00Z,168994586.831476
2022-07-30T00:00:00Z,221068967.278649
2022-07-29T00:00:00Z,525896852.318736
2022-07-28T00:00:00Z,534127475.321678
2022-07-27T00:00:00Z,540114813.040431
2022-07-26T00:00:00Z,686495707.422495
2022-07-25T00:00:00Z,485661419.006202
2022-07-24T00:00:00Z,252938129.870864
2022-07-23T00:00:00Z,248535741.414986
2022-07-22T00:00:00Z,650599247.095547
2022-07-21T00:00:00Z,676893268.7538
2022-07-20T00:00:00Z,615334587.297823
2022-07-19T00:00:00Z,711669652.703953
2022-07-18T00:00:00Z,551743152.201532
2022-07-17T00:00:00Z,273292962.466922
2022-07-16T00:00:00Z,237945641.746283
2022-07-15T00:00:00Z,488014816.830623
2022-07-14T00:00:00Z,489304444.162399
2022-07-13T00:00:00Z,420388992.255429
2022-07-12T00:00:00Z,451373192.113981
2022-07-11T00:00:00Z,472964490.401439
2022-07-10T00:00:00Z,183607640.294777
2022-07-09T00:00:00Z,240063124.498521
2022-07-08T00:00:00Z,433984356.32676
2022-07-07T00:00:00Z,517624252.527028
2022-07-06T00:00:00Z,546013940.84029
2022-07-05T00:00:00Z,472671407.756283
2022-07-04T00:00:00Z,356871125.94707
2022-07-03T00:00:00Z,228336600.397998
2022-07-02T00:00:00Z,277187074.532652
2022-07-01T00:00:00Z,563990111.338275
2022-06-30T00:00:00Z,586622880.222908
2022-06-29T00:00:00Z,930784500.392805
2022-06-28T00:00:00Z,631463156.899843
2022-06-27T00:00:00Z,473572249.973857
2022-06-26T00:00:00Z,216155079.487052
2022-06-25T00:00:00Z,283121644.49491
2022-06-24T00:00:00Z,776707139.09564
2022-06-23T00:00:00Z,670027784.317952
2022-06-22T00:00:00Z,1388774197.109637
2022-06-21T00:00:00Z,1012701607.954108
2022-06-20T00:00:00Z,738805236.873321
2022-06-19T00:00:00Z,487479624.945295
2022-06-18T00:00:00Z,618792221.140893
2022-06-17T00:00:00Z,1327686271.106522
2022-06-16T00:00:00Z,1100930215.851274
2022-06-15T00:00:00Z,1555488634.109644
2022-06-14T00:00:00Z,1850898394.013447
2022-06-13T00:00:00Z,2615124016.961482
2022-06-12T00:00:00Z,536497489.603692
2022-06-11T00:00:00Z,420434417.229018
2022-06-10T00:00:00Z,525594416.767678
2022-06-09T00:00:00Z,604609679.10592
2022-06-08T00:00:00Z,608053643.769094
2022-06-07T00:00:00Z,684559696.521572
2022-06-06T00:00:00Z,706269275.746475
2022-06-05T00:00:00Z,576296063.470438
2022-06-04T00:00:00Z,282768647.360344
2022-06-03T00:00:00Z,565964282.706748
2022-06-02T00:00:00Z,782770978.692922
2022-06-01T00:00:00Z,654144090.50981
2022-05-31T00:00:00Z,804512564.484316
2022-05-30T00:00:00Z,482436355.608997
2022-05-29T00:00:00Z,191352508.07889
2022-05-28T00:00:00Z,234855625.637379
2022-05-27T00:00:00Z,1036718916.651041
2022-05-26T00:00:00Z,893596410.601142
2022-05-25T00:00:00Z,677934621.697531
2022-05-24T00:00:00Z,639302340.851594
2022-05-23T00:00:00Z,626057913.73664
2022-05-22T00:00:00Z,329373860.136867
2022-05-21T00:00:00Z,255565113.935904
2022-05-20T00:00:00Z,1244727798.572557
2022-05-19T00:00:00Z,904787806.714639
2022-05-18T00:00:00Z,929226847.821661
2022-05-17T00:00:00Z,2022161635.629243
2022-05-16T00:00:00Z,1344831793.539528
2022-05-15T00:00:00Z,374043544.840407
2022-05-14T00:00:00Z,710489748.502085
2022-05-13T00:00:00Z,4220783793.889181
2022-05-12T00:00:00Z,4442920498.585975
2022-05-11T00:00:00Z,3885084343.2489
2022-05-10T00:00:00Z,2007834434.808931
2022-05-09T00:00:00Z,2106479983.076844
2022-05-08T00:00:00Z,806052724.907277
2022-05-07T00:00:00Z,631277425.672763
2022-05-06T00:00:00Z,1010297230.234017
2022-05-05T00:00:00Z,938625890.995287
2022-05-04T00:00:00Z,818875093.059483
2022-05-03T00:00:00Z,660904689.318006
2022-05-02T00:00:00Z,800841217.521484
2022-05-01T00:00:00Z,392364686.887131
2022-04-30T00:00:00Z,422249047.622264
2022-04-29T00:00:00Z,779280328.750046
2022-04-28T00:00:00Z,903587112.098675
2022-04-27T00:00:00Z,715993150.439035
2022-04-26T00:00:00Z,868886392.645146
2022-04-25T00:00:00Z,940463300.101068
2022-04-24T00:00:00Z,675055851.921981
2022-04-23T00:00:00Z,404050588.625495
2022-04-22T00:00:00Z,850809191.074232
2022-04-21T00:00:00Z,901888338.070252
2022-04-20T00:00:00Z,980114536.899035
2022-04-19T00:00:00Z,776875173.326121
2022-04-18T00:00:00Z,625986147.25013
2022-04-17T00:00:00Z,253410499.221826
2022-04-16T00:00:00Z,309623756.779892
2022-04-15T00:00:00Z,610597885.908805
2022-04-14T00:00:00Z,797027303.067464
2022-04-13T00:00:00Z,853043529.791534
2022-04-12T00:00:00Z,958957919.075213
2022-04-11T00:00:00Z,1100250392.75915
2022-04-10T00:00:00Z,306524768.936695
2022-04-09T00:00:00Z,507738895.281316
2022-04-08T00:00:00Z,868046355.951592
2022-04-07T00:00:00Z,837619855.794261
2022-04-06T00:00:00Z,1274226505.721694
2022-04-05T00:00:00Z,842087052.474393
2022-04-04T00:00:00Z,799695254.787834
2022-04-03T00:00:00Z,375038725.192449
2022-04-02T00:00:00Z,519614148.880092
2022-04-01T00:00:00Z,810881375.288101
2022-03-31T00:00:00Z,933470045.27861
2022-03-30T00:00:00Z,1000125024.797413
2022-03-29T00:00:00Z,954376129.767003
2022-03-28T00:00:00Z,948859484.944404
2022-03-27T00:00:00Z,457952425.349304
2022-03-26T00:00:00Z,595508233.382192
2022-03-25T00:00:00Z,1368929763.078143
2022-03-24T00:00:00Z,1485288498.956478
2022-03-23T00:00:00Z,1035226912.013383
2022-03-22T00:00:00Z,888640765.330656
2022-03-21T00:00:00Z,712176099.820701
2022-03-20T00:00:00Z,666499927.022897
2022-03-19T00:00:00Z,448387954.352323
2022-03-18T00:00:00Z,750748448.293621
2022-03-17T00:00:00Z,880758512.655885
2022-03-16T00:00:00Z,847327803.181403
2022-03-15T00:00:00Z,851612792.862411
2022-03-14T00:00:00Z,957009001.659999
2022-03-13T00:00:00Z,460572160.975141
2022-03-12T00:00:00Z,460667544.789481
2022-03-11T00:00:00Z,868392650.405211
2022-03-10T00:00:00Z,932474611.263459
2022-03-09T00:00:00Z,882636589.941416
2022-03-08T00:00:00Z,1035565741.285259
2022-03-07T00:00:00Z,993309703.432506
2022-03-06T00:00:00Z,534892173.961442
2022-03-05T00:00:00Z,490473616.218481
2022-03-04T00:00:00Z,1077005438.084264
2022-03-03T00:00:00Z,1176194914.582919
2022-03-02T00:00:00Z,972471296.499375
2022-03-01T00:00:00Z,1321569850.661233
2022-02-28T00:00:00Z,1420079765.288324
2022-02-27T00:00:00Z,449473780.230402
2022-02-26T00:00:00Z,475586407.753367
2022-02-25T00:00:00Z,933366214.661005
2022-02-24T00:00:00Z,1351861047.490396
2022-02-23T00:00:00Z,855363649.950552
2022-02-22T00:00:00Z,976861096.183542
2022-02-21T00:00:00Z,929462692.420622
2022-02-20T00:00:00Z,361844789.056851
2022-02-19T00:00:00Z,361742442.255193
2022-02-18T00:00:00Z,800484887.270554
2022-02-17T00:00:00Z,758420709.988578
2022-02-16T00:00:00Z,836883843.56941
2022-02-15T00:00:00Z,773217649.367984
2022-02-14T00:00:00Z,1089974962.747826
2022-02-13T00:00:00Z,322301806.375295
2022-02-12T00:00:00Z,449256088.371226
2022-02-11T00:00:00Z,901674347.978853
2022-02-10T00:00:00Z,1188246162.645094
2022-02-09T00:00:00Z,1061555722.672698
2022-02-08T00:00:00Z,865350893.46119
2022-02-07T00:00:00Z,1040843659.51196
2022-02-06T00:00:00Z,306326913.43904
2022-02-05T00:00:00Z,433753071.382376
2022-02-04T00:00:00Z,788104792.795125
2022-02-03T00:00:00Z,862474000.98388
2022-02-02T00:00:00Z,605391211.043285
2022-02-01T00:00:00Z,587799934.995059
2022-01-31T00:00:00Z,870450266.269848
2022-01-30T00:00:00Z,512182742.651393
2022-01-29T00:00:00Z,483106331.487652
2022-01-28T00:00:00Z,1775880818.15927
2022-01-27T00:00:00Z,1128987167.090468
2022-01-26T00:00:00Z,1126790696.589189
2022-01-25T00:00:00Z,1246391336.177594
2022-01-24T00:00:00Z,1336703105.829505
2022-01-23T00:00:00Z,849695892.914002
2022-01-22T00:00:00Z,1573797512.347684
2022-01-21T00:00:00Z,1293648237.740741
2022-01-20T00:00:00Z,1022115920.134487
2022-01-19T00:00:00Z,1026197887.831585
2022-01-18T00:00:00Z,853146076.346333
2022-01-17T00:00:00Z,743704370.609951
2022-01-16T00:00:00Z,540118993.540549
2022-01-15T00:00:00Z,443477906.257187
2022-01-14T00:00:00Z,855560402.284002
2022-01-13T00:00:00Z,909223012.725688
2022-01-12T00:00:00Z,996993250.549136
2022-01-11T00:00:00Z,847375632.861119
2022-01-10T00:00:00Z,931325757.174125
2022-01-09T00:00:00Z,436353458.419449
2022-01-08T00:00:00Z,530538578.26601
2022-01-07T00:00:00Z,1722451677.918266
2022-01-06T00:00:00Z,1148362894.399079
2022-01-05T00:00:00Z,1421148966.733028
2022-01-04T00:00:00Z,1042627323.804252
2022-01-03T00:00:00Z,895255496.011058
2022-01-02T00:00:00Z,598945939.28601
2022-01-01T00:00:00Z,471440291.465746
2021-12-31T00:00:00Z,1300140591.251168
2021-12-30T00:00:00Z,2046535575.340284
2021-12-29T00:00:00Z,1806845340.212503
2021-12-28T00:00:00Z,1120031586.866966
2021-12-27T00:00:00Z,945704797.003631
2021-12-26T00:00:00Z,770326068.629038
2021-12-25T00:00:00Z,755234412.939254
2021-12-24T00:00:00Z,1108781064.072523
2021-12-23T00:00:00Z,1398471073.345119
2021-12-22T00:00:00Z,1124355737.49473
2021-12-21T00:00:00Z,1051260448.38314
2021-12-20T00:00:00Z,1247939087.785363
2021-12-19T00:00:00Z,542133959.694206
2021-12-18T00:00:00Z,541716614.074942
2021-12-17T00:00:00Z,882349011.269892
2021-12-16T00:00:00Z,1355231533.392347
2021-12-15T00:00:00Z,1250484565.520969
2021-12-14T00:00:00Z,1104002403.986398
2021-12-13T00:00:00Z,1149667883.236026
2021-12-12T00:00:00Z,586788608.253125
2021-12-11T00:00:00Z,556584262.317754
2021-12-10T00:00:00Z,1154172443.55708
2021-12-09T00:00:00Z,1192265691.611282
2021-12-08T00:00:00Z,1102643954.480473
2021-12-07T00:00:00Z,1797446740.226835
2021-12-06T00:00:00Z,2444731707.0999
2021-12-05T00:00:00Z,1260281225.999811
2021-12-04T00:00:00Z,1979551800.751
2021-12-03T00:00:00Z,1332562197.286514
2021-12-02T00:00:00Z,1637765987.058675
2021-12-01T00:00:00Z,1431636472.826035
2021-11-30T00:00:00Z,1322513895.341769
2021-11-29T00:00:00Z,1115516297.429796
2021-11-28T00:00:00Z,793536492.672491
2021-11-27T00:00:00Z,733519033.634607
2021-11-26T00:00:00Z,1404070623.775958
2021-11-25T00:00:00Z,1190830627.553596
2021-11-24T00:00:00Z,1523606503.16653
2021-11-23T00:00:00Z,1307152932.611461
2021-11-22T00:00:00Z,1702744782.098867
2021-11-21T00:00:00Z,937266231.422638
2021-11-20T00:00:00Z,801758011.565779
2021-11-19T00:00:00Z,1631004371.194418
2021-11-18T00:00:00Z,1753208336.850457
2021-11-17T00:00:00Z,1818087979.168137
2021-11-16T00:00:00Z,1754019164.67099
2021-11-15T00:00:00Z,1413021068.304567
2021-11-14T00:00:00Z,629479627.761695
2021-11-13T00:00:00Z,1014661201.581367
2021-11-12T00:00:00Z,1451119099.24294
2021-11-11T00:00:00Z,1428604621.784526
2021-11-10T00:00:00Z,1831565240.034186
2021-11-09T00:00:00Z,1737631373.899545
2021-11-08T00:00:00Z,2212222076.299273
2021-11-07T00:00:00Z,918427886.292772
2021-11-06T00:00:00Z,939814945.548734
2021-11-05T00:00:00Z,1424288950.87736
2021-11-04T00:00:00Z,1611841594.779745
2021-11-03T00:00:00Z,1470156851.433658
2021-11-02T00:00:00Z,1597172296.225647
2021-11-01T00:00:00Z,1479895765.053864
2021-10-31T00:00:00Z,907223387.719084
2021-10-30T00:00:00Z,1057510684.252377
2021-10-29T00:00:00Z,1993900808.806372
2021-10-28T00:00:00Z,1776446794.460052
2021-10-27T00:00:00Z,1777232823.476966
2021-10-26T00:00:00Z,1389761465.178063
2021-10-25T00:00:00Z,1238362055.814055
2021-10-24T00:00:00Z,646814161.543043
2021-10-23T00:00:00Z,626189230.887803
2021-10-22T00:00:00Z,1496043725.805704
2021-10-21T00:00:00Z,1509361427.220874
2021-10-20T00:00:00Z,1377298832.198374
2021-10-19T00:00:00Z,1215130243.491982
2021-10-18T00:00:00Z,1276020644.276647
2021-10-17T00:00:00Z,487785362.225808
2021-10-16T00:00:00Z,1004697438.431234
2021-10-15T00:00:00Z,1534010422.314949
2021-10-14T00:00:00Z,1130028321.174624
2021-10-13T00:00:00Z,1307181564.828314
2021-10-12T00:00:00Z,1045970712.997957
2021-10-11T00:00:00Z,1151949692.402256
2021-10-10T00:00:00Z,640051014.772899
2021-10-09T00:00:00Z,757428834.290363
2021-10-08T00:00:00Z,1153800170.264088
2021-10-07T00:00:00Z,1585476802.187639
2021-10-06T00:00:00Z,1149372881.866452
2021-10-05T00:00:00Z,1359327046.389505
2021-10-04T00:00:00Z,940147022.153772
2021-10-03T00:00:00Z,455100583.126928
2021-10-02T00:00:00Z,505009506.850957
2021-10-01T00:00:00Z,978662173.160587
2021-09-30T00:00:00Z,1487807934.67868
2021-09-29T00:00:00Z,970544738.774925
2021-09-28T00:00:00Z,1104107975.881062
2021-09-27T00:00:00Z,1316665905.286102
2021-09-26T00:00:00Z,970580472.430823
2021-09-25T00:00:00Z,670845660.185493
2021-09-24T00:00:00Z,1684744069.288531
2021-09-23T00:00:00Z,1805114718.190151
2021-09-22T00:00:00Z,987952294.969152
2021-09-21T00:00:00Z,1043833514.187384
2021-09-20T00:00:00Z,1239034148.539479
2021-09-19T00:00:00Z,507063111.743719
2021-09-18T00:00:00Z,525440442.398075
2021-09-17T00:00:00Z,893039538.85023
2021-09-16T00:00:00Z,963901057.682956
2021-09-15T00:00:00Z,1211532471.937452
2021-09-14T00:00:00Z,871949696.178484
2021-09-13T00:00:00Z,1095360507.932929
2021-09-12T00:00:00Z,530407528.675521
2021-09-11T00:00:00Z,612211319.103114
2021-09-10T00:00:00Z,1101340789.891284
2021-09-09T00:00:00Z,1346273642.390673
2021-09-08T00:00:00Z,1680073357.104169
2021-09-07T00:00:00Z,1747057297.73454
2021-09-06T00:00:00Z,965158096.153894
2021-09-05T00:00:00Z,660692850.661652
2021-09-04T00:00:00Z,650882490.767579
2021-09-03T00:00:00Z,1278269032.377161
2021-09-02T00:00:00Z,1464146996.942215
2021-09-01T00:00:00Z,1186943401.538433
2021-08-31T00:00:00Z,1361414532.810191
2021-08-30T00:00:00Z,948543011.024808
2021-08-29T00:00:00Z,477020196.153637
2021-08-28T00:00:00Z,431989280.864144
2021-08-27T00:00:00Z,893682490.161652
2021-08-26T00:00:00Z,980486240.372883
2021-08-25T00:00:00Z,962996630.084553
2021-08-24T00:00:00Z,1609608580.563349
2021-08-23T00:00:00Z,1478572716.89792
2021-08-22T00:00:00Z,551651420.666031
2021-08-21T00:00:00Z,726608788.087603
2021-08-20T00:00:00Z,1151328399.874147
2021-08-19T00:00:00Z,1241970715.372466
2021-08-18T00:00:00Z,968767429.912485
2021-08-17T00:00:00Z,1099745108.052825
2021-08-16T00:00:00Z,1305345642.406412
2021-08-15T00:00:00Z,575694135.44398
2021-08-14T00:00:00Z,783210955.819828
2021-08-13T00:00:00Z,1189994202.633877
2021-08-12T00:00:00Z,1008185539.961314
2021-08-11T00:00:00Z,1361587162.914341
2021-08-10T00:00:00Z,950100592.214942
2021-08-09T00:00:00Z,1078062092.026975
2021-08-08T00:00:00Z,647427294.547435
2021-08-07T00:00:00Z,773364048.824293
2021-08-06T00:00:00Z,939077928.146164
2021-08-05T00:00:00Z,975208927.034805
2021-08-04T00:00:00Z,874213126.540206
2021-08-03T00:00:00Z,1003610721.732252
2021-08-02T00:00:00Z,832744038.138946
2021-08-01T00:00:00Z,513231934.799333
2021-07-31T00:00:00Z,566249967.848617
2021-07-30T00:00:00Z,995871412.802941
2021-07-29T00:00:00Z,949813662.909998
2021-07-28T00:00:00Z,1033367342.520952
2021-07-27T00:00:00Z,977858357.321715
2021-07-26T00:00:00Z,1736875686.821962
2021-07-25T00:00:00Z,466303758.88706
2021-07-24T00:00:00Z,526743273.12817
2021-07-23T00:00:00Z,619019718.644095
2021-07-22T00:00:00Z,715666889.032548
2021-07-21T00:00:00Z,916940232.322717
2021-07-20T00:00:00Z,844393894.991485
2021-07-19T00:00:00Z,909524539.340401
2021-07-18T00:00:00Z,403568781.254851
2021-07-17T00:00:00Z,432410939.855526
2021-07-16T00:00:00Z,812914692.625505
2021-07-15T00:00:00Z,821901995.912013
2021-07-14T00:00:00Z,783499438.818251
2021-07-13T00:00:00Z,1180751739.889677
2021-07-12T00:00:00Z,1055395492.481323
2021-07-11T00:00:00Z,376582811.792034
2021-07-10T00:00:00Z,466502903.137257
2021-07-09T00:00:00Z,901597248.69347
2021-07-08T00:00:00Z,868596235.126842
2021-07-07T00:00:00Z,889772653.1605
2021-07-06T00:00:00Z,956169158.866744
2021-07-05T00:00:00Z,718113186.54995
2021-07-04T00:00:00Z,449993666.931184
2021-07-03T00:00:00Z,438617875.234055
2021-07-02T00:00:00Z,842682943.053535
2021-07-01T00:00:00Z,829424532.218942
2021-06-30T00:00:00Z,950979570.407161
2021-06-29T00:00:00Z,1273555303.370602
2021-06-28T00:00:00Z,985424907.052191
2021-06-27T00:00:00Z,515620855.827324
2021-06-26T00:00:00Z,517270087.63024
2021-06-25T00:00:00Z,879028358.148847
2021-06-24T00:00:00Z,1117424508.059429
2021-06-23T00:00:00Z,1070938109.740645
2021-06-22T00:00:00Z,1422042148.609669
2021-06-21T00:00:00Z,1686635221.66331
2021-06-20T00:00:00Z,619654956.100476
2021-06-19T00:00:00Z,583217134.089152
2021-06-18T00:00:00Z,983243605.833008
2021-06-17T00:00:00Z,1076732890.834278
2021-06-16T00:00:00Z,868927343.924888
2021-06-15T00:00:00Z,1039468814.570114
2021-06-14T00:00:00Z,816396486.653585
2021-06-13T00:00:00Z,467694118.533486
2021-06-12T00:00:00Z,553826487.25329
2021-06-11T00:00:00Z,765223454.575819
2021-06-10T00:00:00Z,959941952.100434
2021-06-09T00:00:00Z,1034722974.518359
2021-06-08T00:00:00Z,1217492177.469066
2021-06-07T00:00:00Z,1171028653.112846
2021-06-06T00:00:00Z,444864643.455591
2021-06-05T00:00:00Z,493416660.651083
2021-06-04T00:00:00Z,954650130.423661
2021-06-03T00:00:00Z,1163192892.629603
2021-06-02T00:00:00Z,939494364.794646
2021-06-01T00:00:00Z,1025001707.752175
2021-05-31T00:00:00Z,1187469955.920372
2021-05-30T00:00:00Z,793284321.940685
2021-05-29T00:00:00Z,1047916453.620659
2021-05-28T00:00:00Z,1272431001.247613
2021-05-27T00:00:00Z,1358712585.935051
2021-05-26T00:00:00Z,1427032514.410819
2021-05-25T00:00:00Z,1555838380.769673
2021-05-24T00:00:00Z,1726043660.565099
2021-05-23T00:00:00Z,2111327706.738318
2021-05-22T00:00:00Z,1250889290.705323
2021-05-21T00:00:00Z,2038048358.466513
2021-05-20T00:00:00Z,2504651639.298664
2021-05-19T00:00:00Z,3305628959.617395
2021-05-18T00:00:00Z,1658497327.399331
2021-05-17T00:00:00Z,1861228212.144221
2021-05-16T00:00:00Z,1348737705.671191
2021-05-15T00:00:00Z,1365818365.789637
2021-05-14T00:00:00Z,2240797321.700195
2021-05-13T00:00:00Z,2223248480.0568
2021-05-12T00:00:00Z,2085756107.194343
2021-05-11T00:00:00Z,2124752252.762903
2021-05-10T00:00:00Z,2571682883.746325
2021-05-09T00:00:00Z,1374980456.750063
2021-05-08T00:00:00Z,1464634690.037467
2021-05-07T00:00:00Z,1765448516.216679
2021-05-06T00:00:00Z,1712976828.250298
2021-05-05T00:00:00Z,1699256713.645564
2021-05-04T00:00:00Z,1453924720.437872
2021-05-03T00:00:00Z,1295730933.721261
2021-05-02T00:00:00Z,654720776.003745
2021-05-01T00:00:00Z,900650611.864328
2021-04-30T00:00:00Z,1260402884.411897
2021-04-29T00:00:00Z,1445762998.232412
2021-04-28T00:00:00Z,1503985265.459804
2021-04-27T00:00:00Z,1314440534.064209
2021-04-26T00:00:00Z,1759433565.861206
2021-04-25T00:00:00Z,642393807.825027
2021-04-24T00:00:00Z,721920959.135401
2021-04-23T00:00:00Z,2325330378.240817
2021-04-22T00:00:00Z,1733301968.928048
2021-04-21T00:00:00Z,1630944744.915642
2021-04-20T00:00:00Z,1626256770.254619
2021-04-19T00:00:00Z,2113120612.007549
2021-04-18T00:00:00Z,1885605445.908035
2021-04-17T00:00:00Z,1053631261.306664
2021-04-16T00:00:00Z,1566845077.971591
2021-04-15T00:00:00Z,1140230959.005018
2021-04-14T00:00:00Z,1414164461.535579
2021-04-13T00:00:00Z,1887769875.451949
2021-04-12T00:00:00Z,1458754924.560275
2021-04-11T00:00:00Z,625915331.391483
2021-04-10T00:00:00Z,874622236.658419
2021-04-09T00:00:00Z,1236916991.696803
2021-04-08T00:00:00Z,1040704103.72187
2021-04-07T00:00:00Z,1725221189.851424
2021-04-06T00:00:00Z,1207848956.962182
2021-04-05T00:00:00Z,959689203.455739
2021-04-04T00:00:00Z,594014635.241549
2021-04-03T00:00:00Z,861553430.256327
2021-04-02T00:00:00Z,1021906370.540887
2021-04-01T00:00:00Z,1329758808.944559
2021-03-31T00:00:00Z,1122391551.597189
2021-03-30T00:00:00Z,1071116156.425562
2021-03-29T00:00:00Z,1242375143.828223
2021-03-28T00:00:00Z,548789384.637279
2021-03-27T00:00:00Z,637233429.037219
2021-03-26T00:00:00Z,976142075.36001
2021-03-25T00:00:00Z,1211376954.793591
2021-03-24T00:00:00Z,1143004179.575965
2021-03-23T00:00:00Z,1059391013.487662
2021-03-22T00:00:00Z,1181504686.76976
2021-03-21T00:00:00Z,827693575.491228
2021-03-20T00:00:00Z,809946106.103706
2021-03-19T00:00:00Z,1224341545.322354
2021-03-18T00:00:00Z,1317605832.749937
2021-03-17T00:00:00Z,1146729031.535613
2021-03-16T00:00:00Z,1351067102.438492
2021-03-15T00:00:00Z,1541511433.599184
2021-03-14T00:00:00Z,732922622.367618
2021-03-13T00:00:00Z,1016799999.157622
2021-03-12T00:00:00Z,1404278851.942429
2021-03-11T00:00:00Z,1279524705.681173
2021-03-10T00:00:00Z,1263335997.658881
2021-03-09T00:00:00Z,1425569201.545104
2021-03-08T00:00:00Z,1398448846.97081
2021-03-07T00:00:00Z,1219643261.434727
2021-03-06T00:00:00Z,735597543.781507
