date,TVL,DEXs Volume,Perps Volume,Stablecoins Mcap
2022-05-12,89981753404.0,15472270520.0,4200662035.0,160609779761.0
2022-05-13,78550311528.0,7408335122.0,1407523803.0,160355990915.0
2022-05-14,79114407678.0,5015701644.0,718222025.0,159061859047.0
2022-05-15,79401649345.0,3837668802.0,645363779.0,158507795748.0
2022-05-16,81346561861.0,4777683590.0,1264572215.0,158571232461.0
2022-05-17,78504926839.0,3452513326.0,1023616990.0,159921388393.0
2022-05-18,80138598610.0,3752728130.0,1199787527.0,158768224200.0
2022-05-19,76419963566.0,4036300866.0,1100976420.0,158997851951.0
2022-05-20,78587868743.0,3783832767.0,939040971.0,159658120096.0
2022-05-21,76768618282.0,2317084744.0,399413968.0,158922215448.0
2022-05-22,77348687053.0,2586702127.0,518746939.0,158980496905.0
2022-05-23,79972749897.0,3840438220.0,911551086.0,159082735722.0
2022-05-24,79085507343.0,3390465252.0,857261502.0,159172200964.0
2022-05-25,79657929538.0,3230655126.0,754586675.0,159328208593.0
2022-05-26,79707036670.0,5037321757.0,1261909985.0,159473925219.0
2022-05-27,76406476786.0,4363849836.0,1145734971.0,159101070989.0
2022-05-28,75036794613.0,2729692768.0,438513180.0,158653343074.0
2022-05-29,76157582216.0,2031834595.0,471070888.0,158829892483.0
2022-05-30,76421355864.0,3618567249.0,1153530815.0,158722366974.0
2022-05-31,80231277103.0,3089052112.0,869168383.0,159245690375.0
2022-06-01,79791541037.0,3401316585.0,1041423359.0,159808625963.0
2022-06-02,76922140166.0,2789553511.0,583816270.0,160766074124.0
2022-06-03,77404074799.0,2302925355.0,630215938.0,159886216889.0
2022-06-04,75714235105.0,1798739269.0,295426577.0,159875666937.0
2022-06-05,75359516576.0,1876629710.0,324375932.0,159815671577.0
2022-06-06,75568120046.0,2584108618.0,1006433614.0,159826376620.0
2022-06-07,75933292724.0,3578809438.0,2051191369.0,159721998597.0
2022-06-08,75985902322.0,3058001360.0,717729425.0,159603555851.0
2022-06-09,75561589330.0,2272482467.0,509294371.0,159573144403.0
2022-06-10,74898137060.0,3136236160.0,950037952.0,159643932143.0
2022-06-11,72047790185.0,3266678546.0,887307521.0,159194170038.0
2022-06-12,69124116346.0,3765013167.0,1079591592.0,158906941391.0
2022-06-13,66218424255.0,8327480719.0,3129475157.0,158623423490.0
2022-06-14,57513802883.0,5943412317.0,1987261124.0,157344136938.0
2022-06-15,55668154902.0,6266816600.0,2134110639.0,156402874920.0
2022-06-16,55362795453.0,3738516527.0,959264284.0,155607400168.0
2022-06-17,51623967198.0,2793005746.0,712550822.0,155105128528.0
2022-06-18,52351882109.0,4004279742.0,1349372031.0,154554949570.0
2022-06-19,49601481176.0,3420522370.0,1036967949.0,154634928608.0
2022-06-20,51475964025.0,3203525704.0,865094998.0,154402525104.0
2022-06-21,52164381376.0,2893493856.0,774868250.0,153747386958.0
2022-06-22,52498029522.0,2493238234.0,785483292.0,153867092235.0
2022-06-23,51963701732.0,2509580195.0,669614993.0,153835036724.0
2022-06-24,53546762359.0,2732652412.0,640647935.0,153441113596.0
2022-06-25,54752097806.0,1822106877.0,460647044.0,153441306943.0
2022-06-26,54928149441.0,1845475731.0,434233470.0,153651738500.0
2022-06-27,54079509554.0,1847025797.0,484292030.0,153645990295.0
2022-06-28,53616383286.0,2224222876.0,653680087.0,153413927263.0
2022-06-29,52511983431.0,2470039540.0,567782498.0,153340747689.0
2022-06-30,51800965237.0,2746110011.0,885474091.0,153233977370.0
2022-07-01,51332356308.0,2679794793.0,927124048.0,153106243074.0
2022-07-02,51281117288.0,1655604292.0,427789410.0,153828615206.0
2022-07-03,52337807050.0,1515282204.0,392396493.0,153780119124.0
2022-07-04,52606618003.0,2066185274.0,640810366.0,153656014460.0
2022-07-05,54049881671.0,2396489227.0,1833730343.0,153692641210.0
2022-07-06,54257109353.0,2331025221.0,635635641.0,153596399099.0
2022-07-07,55092894677.0,2054600981.0,719890328.0,153348143746.0
2022-07-08,55665365652.0,2443311793.0,878773689.0,153103741387.0
2022-07-09,55499742372.0,1354406618.0,461003578.0,153253510619.0
2022-07-10,55622926644.0,1637407383.0,730252021.0,153272638037.0
2022-07-11,54445973906.0,1795397651.0,838083563.0,153152856952.0
2022-07-12,52825325074.0,2012606230.0,824626794.0,153320636451.0
2022-07-13,51664526283.0,2411384236.0,1210436700.0,153016345554.0
2022-07-14,52804189038.0,2348010114.0,1120731990.0,153021657402.0
2022-07-15,53982320935.0,2535383179.0,880601366.0,153095446991.0
2022-07-16,54496697858.0,2427738282.0,976205171.0,152543665432.0
2022-07-17,55827480546.0,2215025977.0,967906571.0,152605358621.0
2022-07-18,55642462399.0,3522513080.0,2144207048.0,152701019593.0
2022-07-19,58990912077.0,3938115630.0,2357608539.0,152953387405.0
2022-07-20,59171118888.0,3415313898.0,1955750704.0,152864427415.0
2022-07-21,58483675036.0,2765590910.0,1740801908.0,153062284587.0
2022-07-22,59279998593.0,2494542406.0,1509689302.0,153010024704.0
2022-07-23,59206297925.0,2084661991.0,1035706203.0,153141520771.0
2022-07-24,59259150588.0,2154430675.0,1019525394.0,153246882565.0
2022-07-25,59856649962.0,2738396127.0,1406783236.0,153231282961.0
2022-07-26,57316176468.0,2667580182.0,1304191912.0,153206612464.0
2022-07-27,57184040978.0,3135035197.0,1758137177.0,153127644333.0
2022-07-28,60050611030.0,3662908078.0,2196540020.0,153203248059.0
2022-07-29,61754112832.0,3316488132.0,2262190589.0,153009688659.0
2022-07-30,61291118709.0,2423212951.0,1202649878.0,153126442223.0
2022-07-31,61363863940.0,2171289150.0,1021116829.0,153133491892.0
2022-08-01,61055117921.0,2594026567.0,1631855570.0,153132537507.0
2022-08-02,60484189489.0,3028380744.0,2482487747.0,153466101263.0
2022-08-03,59443733002.0,2298659074.0,1192251648.0,153398224038.0
2022-08-04,60140579515.0,2908826302.0,1290898901.0,153365812356.0
2022-08-05,60929433372.0,2770301948.0,1597304407.0,153286414302.0
2022-08-06,62024750159.0,1690330400.0,637030240.0,153449962547.0
2022-08-07,61467223295.0,1607428865.0,668659130.0,153471922768.0
2022-08-08,62584088837.0,2669249578.0,1277613426.0,153389567896.0
2022-08-09,62837724985.0,2740954559.0,1140110530.0,153158674526.0
2022-08-10,61095424936.0,3302351690.0,1909281342.0,153237997586.0
2022-08-11,63869850319.0,3138245475.0,1782992208.0,153479402077.0
2022-08-12,63654156580.0,2238182213.0,1175596043.0,153424520173.0
2022-08-13,64171247596.0,2509738177.0,1188167738.0,153256354614.0
2022-08-14,64325321116.0,2266812692.0,1056767322.0,153492810781.0
2022-08-15,63361428362.0,3321535758.0,1576573809.0,152875677127.0
2022-08-16,62691189706.0,2701558837.0,1141422770.0,153180200291.0
2022-08-17,62853328779.0,3252333269.0,1717958999.0,153061507197.0
2022-08-18,61713858233.0,2304212375.0,874181398.0,153031599745.0
2022-08-19,60919895311.0,4438153900.0,1972194444.0,152837936730.0
2022-08-20,57861495580.0,2933407838.0,1075379664.0,152765836021.0
2022-08-21,57506308989.0,2602975590.0,1004390644.0,152679507653.0
2022-08-22,58368598808.0,2822338189.0,1454245255.0,152632174252.0
2022-08-23,58380489289.0,3083362064.0,1250862259.0,152431272440.0
2022-08-24,58578627375.0,2429593736.0,1182094742.0,152552954493.0
2022-08-25,58750838118.0,2254672039.0,936932437.0,152588367451.0
2022-08-26,59135749908.0,3429440264.0,1927293671.0,152602321846.0
2022-08-27,56348092712.0,2357197668.0,1078003849.0,152689543503.0
2022-08-28,56015286909.0,2154203330.0,723401363.0,152757946694.0
2022-08-29,54980121314.0,2787891311.0,1273747171.0,152536540926.0
2022-08-30,56613014981.0,3415754218.0,2210835731.0,152687597262.0
2022-08-31,56438841386.0,3174984891.0,1575538121.0,153011972781.0
2022-09-01,56101084905.0,3101727510.0,1137576462.0,152801687435.0
2022-09-02,56673048802.0,2613358498.0,1268319138.0,152742764039.0
2022-09-03,56556843748.0,1662143250.0,422075527.0,152547312248.0
2022-09-04,56286230363.0,1858019483.0,477845266.0,152568416934.0
2022-09-05,56249576338.0,2073754385.0,737985577.0,152425669091.0
2022-09-06,56938279998.0,3435685412.0,2004504766.0,152322978182.0
2022-09-07,54492134109.0,2985836885.0,1370611049.0,152334156158.0
2022-09-08,55489967094.0,2541825187.0,1159312360.0,152436205774.0
2022-09-09,55508950314.0,2770890546.0,1277570387.0,152587584775.0
2022-09-10,56912694621.0,1948429477.0,787754023.0,152698173171.0
2022-09-11,57631856438.0,1791407952.0,742462698.0,152821429437.0
2022-09-12,56992223557.0,2641741151.0,1437424297.0,152811212008.0
2022-09-13,56514176209.0,3805132111.0,2689597308.0,152758270932.0
2022-09-14,53485365994.0,2940575290.0,1354067571.0,152770660142.0
2022-09-15,52462967062.0,3347753782.0,2087074893.0,152399946247.0
2022-09-16,51420641233.0,2243261230.0,994573027.0,152167643110.0
2022-09-17,51692961734.0,1390967384.0,611160861.0,152012990531.0
2022-09-18,52310158465.0,1888440998.0,1062632804.0,152091833787.0
2022-09-19,50831413943.0,2751782245.0,1453491833.0,152030918691.0
2022-09-20,51208295226.0,2268781886.0,994849072.0,152174478338.0
2022-09-21,51059924610.0,2652336844.0,1815530200.0,152429866350.0
2022-09-22,50000638919.0,2020394296.0,1445361665.0,152274790792.0
2022-09-23,51663157557.0,2170399765.0,1351775266.0,152272071898.0
2022-09-24,51858034362.0,1493364484.0,471230159.0,152068972650.0
2022-09-25,51668746201.0,1201754896.0,575000305.0,152025635498.0
2022-09-26,51477391279.0,1829410697.0,989112523.0,151745109575.0
2022-09-27,52223618203.0,2286724332.0,1437363793.0,151000773419.0
2022-09-28,52180095440.0,2317380790.0,1337359799.0,150890506696.0
2022-09-29,52418914217.0,1958406862.0,1025113693.0,150391568557.0
2022-09-30,52414673147.0,2295787670.0,1180368426.0,149901844533.0
2022-10-01,52321075941.0,1596073717.0,291460741.0,148650611362.0
2022-10-02,52690081756.0,1254816200.0,481920617.0,148659139256.0
2022-10-03,52179497882.0,2111809374.0,674164580.0,148688342914.0
2022-10-04,52961113202.0,1783765129.0,854738106.0,148468347587.0
2022-10-05,53455450520.0,1801917881.0,684948131.0,148434513778.0
2022-10-06,53521666874.0,2000938707.0,964184479.0,148504672709.0
2022-10-07,53396720310.0,1588111595.0,848503712.0,148546357673.0
2022-10-08,52804325220.0,881950510.0,245964433.0,148710398724.0
2022-10-09,52573381540.0,886182775.0,236691958.0,148720981814.0
2022-10-10,52663291189.0,1415323628.0,540144799.0,148704718543.0
2022-10-11,51969715679.0,2747099169.0,742391496.0,148507125494.0
2022-10-12,51944739726.0,1073900485.0,440188038.0,148399630085.0
2022-10-13,51619850935.0,2349554206.0,1150162266.0,147889083099.0
2022-10-14,51133734874.0,2018255876.0,824421424.0,147464873670.0
2022-10-15,51113700141.0,1088935917.0,288619253.0,147047495589.0
2022-10-16,50968983136.0,1134003446.0,337147704.0,147032603090.0
2022-10-17,51387928441.0,1854144300.0,627889422.0,146960036705.0
2022-10-18,51784550784.0,1803819140.0,852414485.0,146761721511.0
2022-10-19,51343601632.0,1500190470.0,478204562.0,146667793282.0
2022-10-20,50772242117.0,1534939214.0,586654147.0,146577673486.0
2022-10-21,50222243384.0,1901939252.0,703322086.0,146172050656.0
2022-10-22,50267539820.0,1038072299.0,229111095.0,145971639322.0
2022-10-23,50385333665.0,1379022257.0,484988365.0,146032131402.0
2022-10-24,51246813874.0,1938985796.0,669519671.0,146065224959.0
2022-10-25,50668371351.0,3150277911.0,1862237106.0,145740151758.0
2022-10-26,52334959675.0,3088319104.0,1800784298.0,145621510856.0
2022-10-27,53583496083.0,2846712623.0,1374276054.0,145812378619.0
2022-10-28,52925408272.0,2632346121.0,1155508268.0,145733682024.0
2022-10-29,53474582519.0,2729436530.0,1204894339.0,145842030243.0
2022-10-30,54349642480.0,2114071082.0,851567506.0,145946762852.0
2022-10-31,54004799584.0,2846229466.0,991283337.0,146041378531.0
2022-11-01,53461455964.0,1921772685.0,718523744.0,145619529468.0
2022-11-02,53291973760.0,3327227415.0,1395618939.0,145638941255.0
2022-11-03,52507628911.0,2307248597.0,731971023.0,145504664440.0
2022-11-04,52871706006.0,3681006632.0,1526829092.0,145637678610.0
2022-11-05,54629714168.0,2022936491.0,697075777.0,145815901693.0
2022-11-06,54512119345.0,2305985564.0,587292803.0,145863437593.0
2022-11-07,53500889461.0,3143796510.0,1242559764.0,146224878445.0
2022-11-08,53292126869.0,8846632769.0,4816286176.0,147208964767.0
2022-11-09,48151089405.0,10858572486.0,4322499027.0,147501668886.0
2022-11-10,42728387859.0,11591466439.0,3524761074.0,145740771470.0
2022-11-11,44483075563.0,5239644040.0,2615961266.0,146160743018.0
2022-11-12,43506324367.0,3963996730.0,1105648417.0,145996330922.0
2022-11-13,42796683675.0,2870015504.0,910189560.0,145284748809.0
2022-11-14,41924913286.0,3659398481.0,1899551341.0,145116038756.0
2022-11-15,42105642810.0,2767641601.0,1043070578.0,144924681634.0
2022-11-16,42422294842.0,2547671084.0,1144286070.0,144971200189.0
2022-11-17,41761612081.0,2195016689.0,870275712.0,144549423280.0
2022-11-18,41871351600.0,1626323527.0,589424436.0,144186101393.0
2022-11-19,41766314342.0,1599818144.0,320320431.0,144374401206.0
2022-11-20,41511356743.0,2430693196.0,914656035.0,144376252760.0
2022-11-21,40292214329.0,3433652041.0,2053553687.0,144437873324.0
2022-11-22,40041920054.0,3105690099.0,1528766654.0,143553393801.0
2022-11-23,40035393664.0,3003354467.0,1183840497.0,143552682486.0
2022-11-24,40564691062.0,2480414884.0,802515706.0,142914867903.0
2022-11-25,40303564669.0,1839931843.0,680846409.0,143164711656.0
2022-11-26,40251521938.0,1754423585.0,535795214.0,142864292315.0
2022-11-27,40753350372.0,1378722553.0,441350896.0,143041072571.0
2022-11-28,40501136296.0,2007574719.0,1158985731.0,143035735111.0
2022-11-29,39844306298.0,1786505527.0,1058390514.0,141990982695.0
2022-11-30,40862919579.0,2608558471.0,1396944778.0,141357730151.0
2022-12-01,41407826437.0,1891754103.0,796190834.0,141207905296.0
2022-12-02,41459749613.0,1915934606.0,723862380.0,141042572988.0
2022-12-03,40947057743.0,1204616546.0,569902105.0,141306488221.0
2022-12-04,40926156829.0,1234598997.0,571510686.0,141476954248.0
2022-12-05,41533444008.0,1613742224.0,910454731.0,141582002271.0
2022-12-06,41006596427.0,1599896106.0,621931422.0,141332335474.0
2022-12-07,41387502800.0,1466512440.0,754473008.0,141192242166.0
2022-12-08,41354172641.0,1407254877.0,720341521.0,141027977717.0
2022-12-09,41501455988.0,1376102009.0,762316899.0,140965423452.0
2022-12-10,41465967119.0,1729326147.0,312348466.0,140886227989.0
2022-12-11,41755549838.0,990461931.0,357610655.0,140932598698.0
2022-12-12,41303886027.0,1550391789.0,727103393.0,141045941798.0
2022-12-13,41267060836.0,3078809517.0,1529754191.0,140740163291.0
2022-12-14,41380748306.0,2222763573.0,1315045544.0,140355731994.0
2022-12-15,41291023042.0,1555340804.0,916913643.0,140142421931.0
2022-12-16,40630632081.0,2420476904.0,1679902656.0,140171666179.0
2022-12-17,38814399755.0,1452740808.0,627772439.0,139711672678.0
2022-12-18,39034294612.0,900909386.0,696952445.0,139882270149.0
2022-12-19,39139614624.0,1414756489.0,1044792233.0,139904110837.0
2022-12-20,38524845749.0,1570862523.0,1130769922.0,139539973904.0
2022-12-21,39102838123.0,1180586311.0,587419720.0,139279278938.0
2022-12-22,39089317786.0,1262129208.0,860295282.0,139053650176.0
2022-12-23,39080318042.0,1171700432.0,566167364.0,138911255602.0
2022-12-24,39021395710.0,649666648.0,219767906.0,138411229837.0
2022-12-25,39069303592.0,959561561.0,436802302.0,138458858985.0
2022-12-26,38690437408.0,930593056.0,416639390.0,138465850068.0
2022-12-27,38882199416.0,1160236837.0,645656042.0,138449896796.0
2022-12-28,38677509778.0,1497220719.0,934543498.0,137977932227.0
2022-12-29,38423136768.0,1307664323.0,837708558.0,137996994034.0
2022-12-30,38415881388.0,1054417645.0,755615146.0,137908683801.0
2022-12-31,38303681946.0,969432268.0,356652409.0,137781932109.0
2023-01-01,37845166405.0,713876120.0,344244362.0,137680217891.0
2023-01-02,38125759882.0,929217969.0,658112372.0,137778042126.0
2023-01-03,38327700217.0,1036612338.0,773204156.0,137772667569.0
2023-01-04,38367241351.0,1715863804.0,1250314593.0,137440214575.0
2023-01-05,39007057125.0,1365506702.0,645790995.0,137390684625.0
2023-01-06,38893082220.0,1588944773.0,948176675.0,137097953126.0
2023-01-07,38974606415.0,908853390.0,356039294.0,136785334066.0
2023-01-08,39075667061.0,1238519338.0,648612886.0,136923211881.0
2023-01-09,39806905369.0,2338225449.0,2234559578.0,136901522951.0
2023-01-10,40160753245.0,1621555122.0,1431404075.0,136653002135.0
2023-01-11,40357651302.0,1892352127.0,1694763222.0,136833228082.0
2023-01-12,41437484197.0,3069345492.0,3263961541.0,136899603378.0
2023-01-13,41698278051.0,2738860551.0,2872185928.0,136999993415.0
2023-01-14,43866273454.0,3709151154.0,3454150993.0,136748143204.0
2023-01-15,43849013628.0,2325107731.0,1429611391.0,136939934975.0
2023-01-16,44228451665.0,2508278636.0,1831392116.0,137114785234.0
2023-01-17,44268140982.0,2332023954.0,1552305730.0,137037094041.0
2023-01-18,44412972572.0,3583903863.0,2330568614.0,136580388846.0
2023-01-19,43441765765.0,2028885845.0,953072415.0,136462766094.0
2023-01-20,44124145375.0,2254061529.0,1575192893.0,136414823750.0
2023-01-21,46134741000.0,2812921948.0,1647309296.0,136607237121.0
2023-01-22,46000312327.0,2233413914.0,1236108311.0,136888830015.0
2023-01-23,46097160954.0,2485066742.0,1248245032.0,136989043295.0
2023-01-24,46357822761.0,2691030626.0,1438660027.0,136826608385.0
2023-01-25,45632465456.0,3196811840.0,1811082184.0,136847755376.0
2023-01-26,46822467077.0,2427222682.0,1280552344.0,137136940956.0
2023-01-27,46530112076.0,2759070891.0,1414472975.0,137349000481.0
2023-01-28,47016778494.0,1859575808.0,705058351.0,137176688559.0
2023-01-29,46862251566.0,2153424350.0,1450203672.0,137333734997.0
2023-01-30,47816953452.0,2732747050.0,1390633605.0,137287717205.0
2023-01-31,46327259617.0,2228784917.0,1071451460.0,136956041329.0
2023-02-01,46793469547.0,2919661295.0,1948902665.0,137035348369.0
2023-02-02,48498694407.0,3682653853.0,2286749534.0,136982974781.0
2023-02-03,48066135639.0,3058663846.0,1584902221.0,137255379995.0
2023-02-04,48274214183.0,2184449363.0,797730048.0,136973410448.0
2023-02-05,48207792143.0,2496347023.0,1091145528.0,136996980817.0
2023-02-06,47794393611.0,2643940936.0,1238742806.0,137041508811.0
2023-02-07,47592299618.0,3460976012.0,1601147915.0,136928524758.0
2023-02-08,48766151499.0,3156849515.0,1383276900.0,136735459645.0
2023-02-09,48291311348.0,4201206086.0,2028368940.0,136605279449.0
2023-02-10,46196393488.0,3993408768.0,1471076316.0,136467812657.0
2023-02-11,45992665826.0,2741645949.0,723391582.0,136474914397.0
2023-02-12,46499000707.0,2045699530.0,882203596.0,136469292194.0
2023-02-13,46258331045.0,3436279407.0,1728558845.0,136413803092.0
2023-02-14,45909550655.0,3404307650.0,1969801870.0,136525991531.0
2023-02-15,46696863104.0,3356164173.0,2008721239.0,136381139740.0
2023-02-16,49415030898.0,4551926081.0,2788646016.0,135994309238.0
2023-02-17,48524633714.0,3671718732.0,2449966282.0,136123715349.0
2023-02-18,49824027991.0,2157382893.0,1220646676.0,136060747841.0
2023-02-19,50124865084.0,2668141333.0,1446417156.0,136078684686.0
2023-02-20,49837966685.0,2795875574.0,2134011302.0,136128446551.0
2023-02-21,50492200478.0,3379526172.0,2344856172.0,135793874748.0
2023-02-22,49462067382.0,3260071787.0,2252619540.0,135562688382.0
2023-02-23,49213134574.0,2825028151.0,2261986396.0,135301969143.0
2023-02-24,49238405385.0,3026363814.0,2661999577.0,135164611793.0
2023-02-25,48282919285.0,1831347080.0,1080266035.0,135155899511.0
2023-02-26,48016589516.0,1718765948.0,1121335925.0,135276046559.0
2023-02-27,49028050759.0,2432402001.0,1711444546.0,135197190975.0
2023-02-28,49033142641.0,2414573693.0,1495580151.0,134901097928.0
2023-03-01,48716337990.0,2775627977.0,1822808279.0,134760853418.0
2023-03-02,49595984488.0,2729510755.0,1458830002.0,134592910631.0
2023-03-03,49215692145.0,2941647346.0,1954094183.0,134767297664.0
2023-03-04,47715099980.0,1484171062.0,649938634.0,134791746807.0
2023-03-05,47628464504.0,1764171675.0,850048515.0,134882910888.0
2023-03-06,47706583577.0,2089915633.0,986775913.0,134951094784.0
2023-03-07,47642232877.0,2850249947.0,1555339957.0,134747120872.0
2023-03-08,47435724281.0,2497317440.0,1591545694.0,134768141592.0
2023-03-09,46482784108.0,2973925865.0,2517722593.0,134665675374.0
2023-03-10,44258288967.0,7200204545.0,3636364024.0,134673141840.0
2023-03-11,43842205596.0,7030099625.0,2335188897.0,134317507447.0
2023-03-12,42201017135.0,7904551470.0,2098740123.0,131526756971.0
2023-03-13,45586517624.0,8636369358.0,3492585156.0,135067380243.0
2023-03-14,46479989195.0,6149968983.0,3715443212.0,133730469977.0
2023-03-15,46927595167.0,4982330545.0,2368358816.0,132604406743.0
2023-03-16,45777985601.0,2847637007.0,1605807806.0,132963033947.0
2023-03-17,45679976427.0,4380222910.0,3116779436.0,133058759964.0
2023-03-18,48165216743.0,3644799001.0,2160428701.0,133041147868.0
2023-03-19,47980040248.0,3013278054.0,2033919286.0,133424124099.0
2023-03-20,48156558963.0,3782629609.0,2453799316.0,133150683861.0
2023-03-21,48136651734.0,3255373967.0,2327689710.0,133460557873.0
2023-03-22,48937984198.0,4598398688.0,2763119820.0,133282579150.0
2023-03-23,48105126729.0,4014661015.0,1867020409.0,133115211392.0
2023-03-24,49124277480.0,3928792360.0,2126764813.0,133300825223.0
2023-03-25,48089497546.0,2183515490.0,1143085621.0,133606724913.0
2023-03-26,47993591806.0,2152188959.0,1253596475.0,133849402687.0
2023-03-27,48271032576.0,2993218193.0,1683792103.0,132990636950.0
2023-03-28,47350061561.0,2613063203.0,1670243467.0,132576075406.0
2023-03-29,47873678189.0,3276405309.0,1810220441.0,132205988885.0
2023-03-30,48518241906.0,3204237517.0,2145780122.0,132153546657.0
2023-03-31,48662407567.0,2700181226.0,1621505543.0,132137155472.0
2023-04-01,49027722476.0,1825861489.0,872367620.0,131623842037.0
2023-04-02,48987576157.0,1932899862.0,1129536299.0,131550772690.0
2023-04-03,48527914799.0,3014250618.0,2246560298.0,131775259941.0
2023-04-04,48642099841.0,2572441605.0,2049112081.0,132329089107.0
2023-04-05,49861374211.0,2608371308.0,2081939197.0,131696061231.0
2023-04-06,49702235805.0,2136849320.0,1484246293.0,131630727319.0
2023-04-07,49523319095.0,1503050731.0,902680894.0,131841928282.0
2023-04-08,49246186839.0,1404753263.0,663810959.0,131854137579.0
2023-04-09,49319571814.0,1532849338.0,966978480.0,132045371465.0
2023-04-10,49449975640.0,1974698101.0,1767686254.0,131732287879.0
2023-04-11,50270768587.0,2304169683.0,1850121029.0,131837845250.0
2023-04-12,50083770360.0,2747674203.0,2279882538.0,131777409136.0
2023-04-13,50110647182.0,3023662240.0,2217296343.0,131705232591.0
2023-04-14,52346074361.0,4029825401.0,2819115217.0,131822766365.0
2023-04-15,52483638471.0,2257580778.0,1052359388.0,131771785556.0
2023-04-16,52544998114.0,2383186338.0,1458020209.0,131661432551.0
2023-04-17,52213809742.0,2729542796.0,1948854644.0,131580623669.0
2023-04-18,51438138052.0,3280064699.0,1916898899.0,131464868833.0
2023-04-19,52135479586.0,3908145905.0,3036892778.0,131199214197.0
2023-04-20,49798948497.0,3260977095.0,2139359812.0,131236328417.0
2023-04-21,49268609602.0,3429663196.0,2162486727.0,131065526531.0
2023-04-22,47700695572.0,1691120625.0,927159835.0,129853344871.0
2023-04-23,47784026959.0,1684001794.0,987832015.0,130729140478.0
2023-04-24,47752211428.0,2292589425.0,981201144.0,130763501441.0
2023-04-25,47294830392.0,2405901928.0,1376259072.0,130695889676.0
2023-04-26,47886061612.0,3618193375.0,1553852748.0,130527981414.0
2023-04-27,48513837173.0,3474105714.0,1701815553.0,130691900105.0
2023-04-28,48558600984.0,2054566862.0,1102699768.0,130495891648.0
2023-04-29,48242501939.0,1454268084.0,307957454.0,130378764187.0
2023-04-30,48464794410.0,2027811008.0,1056389848.0,130319178788.0
2023-05-01,48063169946.0,2605589747.0,1031111313.0,130353840730.0
2023-05-02,46944031951.0,2309117606.0,451000039.0,130686899196.0
2023-05-03,47524967551.0,2767186934.0,1739047642.0,130712123105.0
2023-05-04,48255179833.0,2141548121.0,926340386.0,130306511254.0
2023-05-05,48083130945.0,3684121267.0,1025158950.0,130174292911.0
2023-05-06,49727652264.0,3502522623.0,1685644990.0,130672726664.0
2023-05-07,48433104162.0,2291437755.0,829001256.0,130594318373.0
2023-05-08,47960222239.0,3723279859.0,1583963468.0,130427430994.0
2023-05-09,46712271761.0,2408151056.0,1182936334.0,130515351929.0
2023-05-10,46862454089.0,3380422871.0,800775802.0,130642189098.0
2023-05-11,46604129493.0,3197519789.0,628597917.0,130493093321.0
2023-05-12,45834530451.0,3398374215.0,691597159.0,130415078260.0
2023-05-13,45886822950.0,1675241861.0,338957223.0,130456668072.0
2023-05-14,45808224964.0,1486628898.0,430914439.0,130427741869.0
2023-05-15,45754871020.0,2021276310.0,574389362.0,130422950918.0
2023-05-16,46263579637.0,1930483477.0,595672326.0,130334755821.0
2023-05-17,46308750554.0,2345381213.0,1210760897.0,130156486969.0
2023-05-18,46430578127.0,2162620819.0,1128134084.0,129888970830.0
2023-05-19,46155337183.0,1809853609.0,1056420956.0,130014485887.0
2023-05-20,46249818379.0,1370230844.0,522887946.0,129888137733.0
2023-05-21,46719796431.0,1210850178.0,683073074.0,130014069293.0
2023-05-22,46292076897.0,1538619939.0,805525748.0,129908631437.0
2023-05-23,46648718101.0,2691963015.0,1103186633.0,129790639613.0
2023-05-24,47212270190.0,2225778238.0,1799867888.0,129719936606.0
2023-05-25,45910292520.0,1900468942.0,1492006585.0,129321978987.0
2023-05-26,45951332573.0,1592183951.0,1463236907.0,129297376497.0
2023-05-27,46247505842.0,1129710602.0,1094010964.0,129288745888.0
2023-05-28,46535584844.0,1968160601.0,2076821602.0,129321217256.0
2023-05-29,47679237118.0,2478753769.0,2733948611.0,129369742079.0
2023-05-30,47142758890.0,1941560325.0,1617339640.0,129354981582.0
2023-05-31,47103231310.0,1898887104.0,1859838994.0,129310942185.0
2023-06-01,45816068499.0,1714241108.0,1563622101.0,129260408992.0
2023-06-02,45695445200.0,1847046590.0,1506354963.0,129187854544.0
2023-06-03,46529098927.0,1304750090.0,812939054.0,129222450312.0
2023-06-04,46316565150.0,1232331070.0,826559595.0,129137756944.0
2023-06-05,46265889416.0,3105379992.0,2164705002.0,129179677353.0
2023-06-06,44557685539.0,2795092055.0,2599588317.0,129045473120.0
2023-06-07,45719058356.0,2609153624.0,2600408156.0,128900502126.0
2023-06-08,44498580575.0,1832478405.0,2656938726.0,128773480667.0
2023-06-09,44571042178.0,1809530419.0,2939983632.0,128694507271.0
2023-06-10,44022195903.0,3924922573.0,6426275474.0,128204561315.0
2023-06-11,42157835963.0,1390885925.0,3106956297.0,128340356373.0
2023-06-12,42156514307.0,2273137170.0,3857517109.0,128398226514.0
2023-06-13,41905861839.0,2170274684.0,2583097932.0,128112376684.0
2023-06-14,42113130379.0,2480296015.0,2097902305.0,127974801787.0
2023-06-15,40687548424.0,2629251695.0,2321058188.0,127752052092.0
2023-06-16,40637610994.0,2091255443.0,1852727793.0,128554968611.0
2023-06-17,41374904843.0,1529181759.0,1196697658.0,128743635778.0
2023-06-18,41676528388.0,1209117811.0,1152789498.0,128406032123.0
2023-06-19,41594634068.0,1797767799.0,1610273258.0,128403243206.0
