date,Hyperliquid,Aster,edgeX,Lighter,Grvt,ApeX Protocol,Variational,Pacifica,StandX,Extended,Jupiter,GMTrade,Nado,dYdX,MYX Finance,Evedex,Antarctic,SUN,Rho,GMX,PriveX,Ostium,Boros,Satori Finance,Upscale,Reya,SYMMIO,Avantis,SynFutures,Orderly,Paradex,SoSoValue,Decibel,Gains Network,Hibachi,KiloEx,Ethereal DEX,01 Exchange,Citrex Markets,Moonlander,Vest Markets,Gate DEX,Derive,Injective Orderbook,Helix,LN Exchange,Hotstuff,FlashTrade,Bluefin,Carbon.inc,LeverUp,Aevo,World Markets,Strike Finance Perpetuals,SparkDEX,Fulcrom,PancakeSwap,Rocket,Phoenix,ZO,Bullbit PERP DEX,foxify,Monday Trade,Aftermath Finance,Sai,Holdstation,Storm Trade,Perpl,Pear Protocol,dHEDGE,Demex,Katana Perps,DipCoin,MUX Protocol,Pingu Exchange,Squaretower,Neony Exchange,Tradoor,THENA,K-BIT,Perennial,Pika Protocol,Typus Finance,AnyHedge,Electra,Surge Trade,TurboLev,Drift,JOJO,IPOR Protocol,Zeta,Adrena Protocol,Synthetix,Contango,Levana Perps,Flex Perpetuals,SpeedTrading,Xyra Labs,Zeno Exchange,EMDX,Xena Finance,Somnex,Tea-REX,Cyberperp,Y2K Finance,Gambit Trade,Trado Finance,Amped Finance,D8X,Elys Protocol,NLX Protocol,Denaria,Lexer Markets,Loxodrome,Bullbit,Voodoo Trade,Corex Markets,Cap Finance,Javsphere,XTrade Protocol,Vertex Edge,RabbitX Fusion,DESK,Merkle Trade,Equation,Level Finance,BSX Exchange,KTX.Finance,Vela Exchange,IntentX,LogX,TLX Finance,EDE,Surf Protocol,Kuma,Defx,basedmarkets,Thetis Market,BMX,Hyperion Exchange,Jetstream,Substance Exchange,Morphex,waveX,UniDex,FWX,Metavault,Mango Markets,ImmortalX,BeamSwap,Mars Protocol,Covo Finance,Pinnako,zkEra Finance,BLEX,AGDEX,MoneyX,RFX Exchange,Filament Finance,Rollup Finance,Kinetix,Rollie Finance,Mu Exchange,Grizzlyfi,Quickswap,AshPerp,Swych Perpetual,SATOSHI PERPS,Alkimiya,Capybara Exchange,LineHub,UrDEX Finance,SpaceDex,Increment Protocol,Nether.Fi,KPerp Exchange,SwapBased,Quenta,Narwhal Finance
2024-09-06,1601420458.0,75441360.0,63322868.0,,,278493880.0,,,,,745583050.0,,,354551146.0,,,,,30525554.0,271662205.0,,299485.0,,93112532.0,,5499701.0,,7889879.0,479796255.0,202114213.0,92986199.0,,,128707396.0,,121010987.0,,,,,,,6838132.0,69687921.0,17610548.0,,,9155756.0,16837224.0,,,39749872.0,,,,13838687.0,80729183.0,,,110722.0,,,,,,200364652.0,4974217.0,,,,1704758.0,,,21868484.0,2214187.0,,,279094.0,525019.0,,5613735.0,0.0,,1059535.0,,,,89277593.0,186417437.0,457056184.0,2539239.0,,3686125.0,6420444.0,6701225.0,,,,5302722.0,0.0,,,,41226.0,0.0,0.0,,0.0,45524.0,,41892.0,,0.0,,,1147.0,,,,,620364409.0,89289410.0,124964576.0,103103798.0,7873.0,664765.0,31258805.0,42186487.0,7322770.0,6637857.0,,726267.0,,4907889.0,,,1056552.0,,1737028.0,,,689748.0,429999.0,,299058.0,67879.0,783.0,78294.0,104962.0,4328.0,,,,69951.0,52.0,,,,,,4241.0,138159.0,58760.0,143725.0,,,0.0,,,,176.0,1393.0,0.0,0.0,,,,,
2024-09-07,500102802.0,60706816.0,18905908.0,,,184446308.0,,,,,242994091.0,,,159644845.0,,,,,29429055.0,95639500.0,,73920.0,,87606689.0,,1153475.0,,3733808.0,345958533.0,56836827.0,27726129.0,,,27191147.0,,69154255.0,,,,,,,2261205.0,17946405.0,20363355.0,,,10715955.0,11877549.0,,,26089727.0,,,,8602206.0,17085356.0,,,54995.0,,,,,,190628684.0,4478548.0,,,,1422204.0,,,1548063.0,636130.0,,,346930.0,389677.0,,5754317.0,0.0,,129030.0,,,,211107810.0,133772970.0,17762003.0,1707600.0,,4769218.0,9284845.0,2036824.0,,,,719336.0,0.0,,,,48413.0,0.0,0.0,,246.0,0.0,,51045.0,,0.0,,,0.0,,,,,220382910.0,39259875.0,45294249.0,26265341.0,,8151521.0,4394979.0,37367866.0,7635984.0,7052705.0,,301054.0,,5204443.0,,,,,1747498.0,,,628493.0,15467.0,,192099.0,64025.0,1539.0,54701.0,52867.0,1167.0,,,,32109.0,42.0,,,,,,0.0,26213.0,13220.0,10276.0,,,2860.0,,,,2035.0,0.0,0.0,0.0,,,,,
2024-09-08,603968324.0,71225959.0,21991232.0,,,257586900.0,,,,,245045410.0,,,283311055.0,,,,,27130802.0,94607312.0,,288088.0,,122420481.0,,2169181.0,,3968323.0,389706419.0,72052609.0,30985166.0,,,42578426.0,,76494568.0,,,,,,,3301061.0,23782843.0,36906288.0,,,11395062.0,18156805.0,,,26827536.0,,,,8102372.0,29935509.0,,,126697.0,,,,,,200966179.0,8053295.0,,,,2473269.0,,,3330009.0,2064852.0,,,348000.0,310753.0,,4618346.0,0.0,,42826.0,,,,65359996.0,92045919.0,25357398.0,2798260.0,,1907396.0,11199045.0,1379416.0,,,,1745928.0,0.0,,,,76406.0,0.0,0.0,,0.0,0.0,,38688.0,,0.0,,,0.0,,,,,228954716.0,42798174.0,37508202.0,21218880.0,,356025.0,5030562.0,34052370.0,3506049.0,7027952.0,621.0,441162.0,,5263195.0,,,,,1672852.0,,,448482.0,42109.0,,131072.0,13159.0,251.0,159329.0,56238.0,2794.0,,,,17933.0,2116.0,,,,,,2575.0,70891.0,9041.0,1638.0,,,2702.0,,,,1181.0,0.0,0.0,400.0,,,,,
2024-09-09,1237280338.0,62366585.0,37140037.0,,,219032499.0,,,,,395481435.0,,,214929345.0,,,,,28119019.0,83614006.0,,419997.0,,105086920.0,,3025109.0,,12582683.0,468710724.0,104112442.0,55743094.0,,,71813098.0,,119982275.0,,,,,,,4327685.0,37323073.0,28582743.0,,,14281110.0,18123938.0,,,23700906.0,,,,15864806.0,39453003.0,,,52484.0,,,,,,200815325.0,8862340.0,,,,1218437.0,,,9063535.0,563961.0,,,275795.0,522752.0,,11270199.0,0.0,,97102.0,,,,40909520.0,158440640.0,0.0,2023542.0,,1053265.0,7100275.0,2026161.0,,,,5629199.0,0.0,,,,92061.0,0.0,0.0,,549.0,62116.0,,26480.0,,0.0,,,0.0,,,,,393177112.0,66626795.0,38495936.0,102908550.0,1131.0,177192.0,17710943.0,46538705.0,5410002.0,7452680.0,104.0,683935.0,,5207142.0,,,,,1402979.0,,,2217367.0,117689.0,,175708.0,23398.0,2354.0,100298.0,54541.0,1264.0,,,,47715.0,,,,,,,73.0,86659.0,31779.0,1653.0,,,4582.0,,,,245.0,1160.0,0.0,2590.0,0.0,,,,
2024-09-10,864294516.0,63062870.0,26837196.0,,,185060838.0,,,,,323154318.0,,,270879124.0,,,,,30289172.0,114606215.0,,192777.0,,127964442.0,,6481578.0,,2315922.0,399091283.0,65509543.0,46053297.0,,,38267553.0,,131693748.0,,,,,,,2376887.0,28138845.0,39074264.0,,,8286008.0,23234913.0,,,17448874.0,,,,5490188.0,26695737.0,,,32019.0,,,,,,205653689.0,11110835.0,,,,997639.0,,,5229110.0,1265711.0,,,595916.0,602287.0,,3463945.0,0.0,,98643.0,,,,83543720.0,130975851.0,88548271.0,2900432.0,,2477747.0,71536887.0,2544658.0,,,,6934559.0,0.0,,,,14278.0,0.0,0.0,,335.0,0.0,,43698.0,,0.0,,,0.0,,,,,403415148.0,48415472.0,46592244.0,66950581.0,6805.0,414742.0,13375460.0,40500517.0,,9559012.0,39.0,315568.0,,5241883.0,,,,,1192434.0,,,2352620.0,226926.0,,432952.0,10915.0,174.0,96501.0,92065.0,1493.0,,,,20104.0,0.0,,,,,,1556.0,30744.0,6248.0,0.0,,,0.0,,,,941.0,0.0,0.0,0.0,,,,,
2024-09-11,1048031609.0,65191778.0,39396648.0,,,210781065.0,,,,,459759884.0,,,331302894.0,,,,,32275232.0,136183541.0,,22827.0,,102972564.0,,4638744.0,,3192298.0,473706959.0,101772812.0,68930752.0,,,46677608.0,,156120717.0,,,,,,,4615176.0,44372111.0,32248838.0,,,20766370.0,16304228.0,,,29272803.0,,,,14957005.0,24803979.0,,,32195.0,,,,,,0.0,8556644.0,,,,778192.0,,,19413458.0,3052233.0,,,303306.0,616110.0,,17240143.0,0.0,,107521.0,,,,42216619.0,80498544.0,352858994.0,1757476.0,,2070876.0,2368404.0,4143244.0,,,,5449117.0,0.0,,,,26287.0,0.0,0.0,,0.0,0.0,,51145.0,,0.0,,,0.0,,,,,479749085.0,71778249.0,71199071.0,59203478.0,247.0,243088.0,17523396.0,29389608.0,4409661.0,8855097.0,306.0,454759.0,,5064408.0,,,,,1348331.0,,,2349404.0,331635.0,,196042.0,94038.0,732.0,131314.0,69047.0,1082.0,,,,49690.0,0.0,,,,,,11696.0,13617.0,14949.0,47615.0,,,3345.0,,,,1097.0,0.0,0.0,0.0,,,,,
2024-09-12,922676565.0,58735140.0,31182140.0,,,197614583.0,,,,,297488815.0,,,239739380.0,,,,,31962826.0,76043763.0,,20995.0,,94676430.0,,7680823.0,,2968471.0,362133599.0,75917548.0,49690566.0,,,38117990.0,,154787735.0,,,,,,,6525150.0,32649661.0,25771590.0,,,8595385.0,15936767.0,,,24361051.0,,,,6830355.0,15655102.0,,,25795.0,,,,,,0.0,7330962.0,,,,749879.0,,,9081811.0,12046.0,,,1039785.0,568116.0,,10499640.0,0.0,,58522.0,,,,94496003.0,100770788.0,38246860.0,1343235.0,,2225678.0,7691791.0,2163625.0,,,,19631553.0,0.0,,,,59877.0,0.0,0.0,,978.0,662.0,,19587.0,,0.0,,,0.0,,,,,387505580.0,68926544.0,44381836.0,72744872.0,24716.0,227088.0,13159489.0,25895487.0,,8199689.0,459.0,486014.0,,5310133.0,,,,,1255532.0,,,2270977.0,102068.0,,261643.0,48213.0,23110.0,117133.0,34847.0,1306.0,,,,11465.0,0.0,,,,,,4951.0,1743.0,149.0,0.0,,,79.0,,,,405.0,0.0,0.0,0.0,,,,,
2024-09-13,982645860.0,53418521.0,31868584.0,,,204619854.0,,,,,311973799.0,,,226492575.0,,,,,33526480.0,100407773.0,,64510.0,,76936109.0,,6465538.0,,2838219.0,455249055.0,76855321.0,44705078.0,,,32878599.0,,163672828.0,,,,,,,7748986.0,29863959.0,18566975.0,,,16867968.0,10832956.0,,,23113321.0,,,,6773941.0,12634144.0,,,41855.0,,,,,,0.0,1856045.0,,,,632202.0,,,12347928.0,2307380.0,,,2060890.0,754719.0,,14485433.0,0.0,,163812.0,,,,72631697.0,71796900.0,78215111.0,1867357.0,,2237171.0,2621354.0,2594943.0,,,,3846990.0,0.0,,,,2723.0,0.0,0.0,,0.0,686.0,,26951.0,,0.0,,,0.0,,,,,515701026.0,73724865.0,12336136.0,31740146.0,14463.0,37150.0,10082303.0,47994553.0,8397240.0,6626754.0,5602.0,453104.0,,5117420.0,,,,,1016513.0,,,2525223.0,1219120.0,,512900.0,5095.0,7915.0,83293.0,70258.0,1009.0,,,,57746.0,0.0,,,,,,1801.0,3815.0,19860.0,0.0,,,0.0,,,,694.0,23.0,0.0,0.0,,,,,
2024-09-14,379610638.0,52383175.0,15126460.0,,,185973015.0,,,,,243645165.0,,,145254184.0,,,,,25654502.0,61223872.0,,,,75022652.0,,3709493.0,,2326052.0,353589317.0,51003700.0,19047560.0,,,11150036.0,,121862991.0,,,,,,,1107535.0,15940760.0,17495793.0,,,7253594.0,12815760.0,,,17015327.0,,,,5296666.0,10453915.0,,,34964.0,,,,,,203370359.0,3702757.0,,,,623423.0,,,5539750.0,3785704.0,,,1452005.0,1068023.0,,5605060.0,0.0,,67237.0,,,,68756518.0,78947549.0,1129464.0,1641106.0,,2989812.0,2970097.0,1227133.0,,,,313589.0,0.0,,,,5875.0,0.0,0.0,,31042.0,1994.0,,60346.0,,0.0,,,0.0,,,,,252965596.0,40343449.0,13580595.0,4970321.0,260539.0,774873.0,3754353.0,48292653.0,,7075256.0,6310.0,415944.0,,5294388.0,,,,,1172462.0,,,2581180.0,1159512.0,,281892.0,4669.0,244.0,80416.0,79625.0,717.0,,,,25125.0,,,,,,,822.0,14832.0,17390.0,0.0,,,6574.0,,,,417.0,0.0,0.0,90.0,,,,,
2024-09-15,557977491.0,71971740.0,19127468.0,,,188096524.0,,,,,214349896.0,,,276958081.0,,,,,18350372.0,88061456.0,,1039.0,,180918507.0,,4537336.0,,2042723.0,384726889.0,75840736.0,23965020.0,,,13515352.0,,105354195.0,,,,,,,1636442.0,20502475.0,42105461.0,,,6995350.0,27788002.0,,,21755200.0,,,,6140836.0,10180439.0,,,67912.0,,,,,,215864222.0,3906306.0,,,,1396604.0,,,6142891.0,1348762.0,,,1253681.0,1325553.0,,5873989.0,0.0,,81111.0,,,,29483388.0,122386566.0,0.0,3727652.0,,2782792.0,1819308.0,2478774.0,,,,4066129.0,0.0,,,,10500.0,0.0,0.0,,263.0,990.0,,7135.0,,0.0,,,0.0,,,,,280642185.0,50410436.0,18673442.0,11204242.0,100921.0,39220.0,4213360.0,44955775.0,1943958.0,6864962.0,71909.0,225262.0,,4906086.0,,,,,1487868.0,,,2533667.0,742559.0,,248872.0,1711530.0,14705.0,,65357.0,1224.0,,,,141093.0,0.0,,,,,,5299.0,21188.0,40356.0,0.0,,,0.0,,,,319.0,0.0,0.0,420.0,,,,,
2024-09-16,958432580.0,62643254.0,31092051.0,,,181265345.0,,,,,328031435.0,,,289330871.0,,,,,16228477.0,132940363.0,,184613.0,,181183226.0,,7720106.0,,2394606.0,407641280.0,57513152.0,44650667.0,,,22688046.0,,93868909.0,,,,,,,3595151.0,42055073.0,30599438.0,,,13958787.0,43006730.0,,,17049419.0,,,,6933044.0,21471646.0,,,83768.0,,,,,,210658542.0,2829191.0,,,,1163274.0,,,26948885.0,738021.0,,,3517649.0,1469463.0,,3161642.0,0.0,,565629.0,,,,53087271.0,116303166.0,0.0,4113255.0,,1884278.0,6515267.0,3089168.0,,,,8445580.0,0.0,,,,11377.0,0.0,0.0,,43.0,3381.0,,2495.0,,0.0,,,0.0,,,,,451914318.0,67659992.0,46337578.0,21082755.0,13829.0,291658.0,16149061.0,39646005.0,2893931.0,9412218.0,75959.0,429107.0,,5044675.0,,,,,1182087.0,,,2621170.0,939263.0,,275852.0,3375174.0,9260.0,123143.0,19527.0,853.0,,,,155157.0,392.0,,,,,,4389.0,882.0,0.0,0.0,,,1939.0,,,,213.0,1208.0,0.0,500.0,,,,,
2024-09-17,1049378805.0,94095398.0,36346599.0,,,210546461.0,,,,,328429073.0,,,363409786.0,,,,,20238827.0,110614190.0,,68245.0,,213215956.0,,5222341.0,,3222613.0,482824826.0,73724185.0,57813169.0,,,23292445.0,,133605940.0,,,,,,,5215156.0,29862599.0,58085734.0,,,53586805.0,54994720.0,,,22061788.0,,,,9369933.0,26727491.0,,,110407.0,,,,,,210556315.0,3273918.0,,,,1370466.0,,,15790806.0,433876.0,,,149952.0,633321.0,,10624384.0,0.0,,52897.0,,,,51184339.0,160893868.0,68776205.0,6949884.0,,2895231.0,1558639.0,3004478.0,,,,2608631.0,0.0,,,,17182.0,0.0,0.0,,1862.0,298035.0,,893.0,,0.0,,,0.0,,,,,542199355.0,89073767.0,46516193.0,27140990.0,1332.0,123090.0,14642153.0,41107932.0,,10275903.0,216683.0,467584.0,,5130039.0,,,,,1486083.0,,,2638393.0,794180.0,,231016.0,1062739.0,5108.0,192584.0,98360.0,1255.0,,,,105826.0,588.0,,,,,,3700.0,32272.0,11208.0,114272.0,,,0.0,,,,130.0,7040.0,0.0,0.0,,,,,
2024-09-18,1361830493.0,99314041.0,40214589.0,,,281056210.0,,,,,443334307.0,,,397306957.0,,,,,31009506.0,139137567.0,,480203.0,,208969770.0,,3422055.0,,3086326.0,473378595.0,98798399.0,54099360.0,,,,,144649894.0,,,,,,,7103038.0,60266738.0,33826112.0,,,36689168.0,21671006.0,,,30901555.0,,,,10068576.0,,,,45444.0,,,,,,0.0,4911218.0,,,,1788225.0,,,,1729013.0,,,1179529.0,749062.0,,9805877.0,0.0,,107334.0,,,,71064442.0,157789510.0,0.0,6680523.0,,1595085.0,708212.0,7430778.0,,,,5496099.0,0.0,,,,16308.0,0.0,0.0,,329.0,0.0,,922.0,,0.0,,,0.0,,,,,615330063.0,128742035.0,32277744.0,22699321.0,0.0,207760.0,17321118.0,42343836.0,6154421.0,14720549.0,17068.0,439870.0,,5074803.0,,,,,1388060.0,,,2637474.0,1142846.0,,451474.0,1133703.0,1258.0,365339.0,76240.0,3433.0,,,,148270.0,196.0,,,,,,4033.0,59881.0,4960.0,75255.0,,,0.0,,,,115.0,0.0,0.0,450.0,,,,,
2024-09-19,1340368182.0,94687394.0,39626191.0,,,227136918.0,,,,,535374799.0,,,325707765.0,,,,,37506425.0,190825811.0,,392163.0,,194325885.0,,2239229.0,,4109413.0,458328088.0,86451284.0,64749433.0,,,,,160062495.0,,,,,,,8331988.0,33683579.0,40164359.0,,,52731318.0,29899194.0,,,26270082.0,,,,6663279.0,,,,221958.0,,,,,,212259082.0,6526682.0,,,,1821282.0,,,,2065017.0,,,1459831.0,770129.0,,7658118.0,0.0,,164412.0,,,,117174274.0,98792549.0,51643716.0,3663881.0,,2271258.0,1187163.0,5261306.0,,,,1701533.0,0.0,,,,9112.0,0.0,0.0,,0.0,575882.0,,,,0.0,,,0.0,,,,,452020078.0,179428286.0,41181754.0,20800011.0,681.0,588493.0,18352623.0,43410943.0,4363964.0,26275665.0,42910.0,644802.0,,5020447.0,,,,,1481362.0,,,560793.0,96093.0,,313444.0,1316223.0,3934.0,341963.0,62252.0,1956.0,,,,115776.0,0.0,,,,,,13298.0,74494.0,9940.0,0.0,,,0.0,,,,129.0,749.0,0.0,450.0,,,,,
2024-09-20,1168698821.0,72180798.0,38953473.0,,,211456824.0,,,,,562689239.0,,,178538889.0,,,,,34746415.0,209778143.0,,530289.0,,133244239.0,,10251413.0,,2565402.0,465747710.0,84355888.0,55400094.0,,,,,160004928.0,,,,,,,8711632.0,41256659.0,15518485.0,,,13471849.0,18762084.0,,,22381525.0,,,,8720042.0,,,,160489.0,,,,,,199886047.0,1837454.0,,,,731240.0,,,12604051.0,686700.0,,,1876282.0,681069.0,,13034099.0,0.0,,83353.0,,,,95541660.0,113482599.0,9758467.0,1793262.0,,5045870.0,680765.0,3395805.0,,,,3430300.0,0.0,,,,7801.0,0.0,0.0,,0.0,86627.0,,,,0.0,,,0.0,,,,,511330944.0,77869272.0,35394576.0,39893037.0,2421.0,71653.0,14234559.0,20431042.0,,9366077.0,6095530.0,819722.0,,5037847.0,,,,,389366.0,,,322739.0,27194.0,,700681.0,3415162.0,688.0,246413.0,51152.0,2044.0,,,,119155.0,0.0,,,,,,7582.0,67174.0,843.0,0.0,,,1831.0,,,,602.0,0.0,0.0,1368.0,,,,,
2024-09-21,475128663.0,94159527.0,15429029.0,,,191326289.0,,,,,223911701.0,,,172082026.0,,,,,29632174.0,94137769.0,22.0,311740.0,,160828107.0,,6631636.0,,1546349.0,325534798.0,52349886.0,21724088.0,,,,,124836065.0,,,,,,,2841829.0,16328393.0,29742826.0,,,30197908.0,18851257.0,,,21941091.0,,,,5073435.0,,,,46786.0,,,,,,204023493.0,2955828.0,,1115710.0,,1313993.0,,,2652183.0,65538.0,,,3743559.0,566540.0,,11443550.0,0.0,,78187.0,,,,115730062.0,96864517.0,257560061.0,2160455.0,,4126642.0,924662.0,3290124.0,,,,418815.0,0.0,,,,34682.0,0.0,0.0,,0.0,109789.0,,,,0.0,,,0.0,,,,,243626255.0,35202310.0,11585805.0,19604731.0,4450.0,226605.0,3039949.0,39608074.0,,21488116.0,15631858.0,552742.0,,4970427.0,,,,,38118.0,,,377455.0,69424.0,,0.0,2681214.0,671.0,64320.0,18402.0,2256.0,,,,91429.0,0.0,,,,,,4644.0,28673.0,0.0,0.0,,,0.0,,,,470.0,0.0,0.0,50.0,,,,,
2024-09-22,902780752.0,97735724.0,23940536.0,,,205375697.0,,,,,350984967.0,,,281412075.0,,,,,31467858.0,118280924.0,0.0,,,212728758.0,,9220575.0,,4059338.0,458866644.0,74072466.0,34932069.0,,,,,87267461.0,,,,,,,4926949.0,29906536.0,54566358.0,,,31683911.0,32413906.0,,,33844878.0,,,,6088812.0,,,,90382.0,,,,,,211652300.0,3158108.0,,803650.0,,1845669.0,,,9551731.0,109115.0,,,1797563.0,1301723.0,,16007887.0,63.0,,902281.0,,,,36075780.0,100689674.0,20090097.0,3507727.0,,1217390.0,923466.0,5110193.0,,,,200001.0,0.0,,,,146518.0,0.0,0.0,,478.0,0.0,,,,0.0,,,0.0,,,,,257501267.0,55145849.0,22124842.0,26216709.0,470.0,87884.0,5994284.0,18764558.0,,11269708.0,20376000.0,646546.0,,5097878.0,,,,,1338593.0,,,365441.0,112114.0,,0.0,3042243.0,1089.0,138493.0,22169.0,4298.0,,,,51493.0,0.0,,,,,,1644.0,11718.0,14760.0,0.0,,,0.0,,,,6033.0,0.0,0.0,400.0,,,,,
2024-09-23,1314167913.0,105621373.0,38429265.0,,,213949511.0,,,,,393457275.0,,,328382131.0,,,,,34264169.0,114970966.0,0.0,724401.0,,184673468.0,,7340335.0,,4826647.0,535097795.0,133655119.0,57545506.0,,,32524958.0,,114522634.0,,,,,,,8555398.0,55701408.0,39785752.0,,,43395793.0,37002871.0,1147600.0,,30720644.0,,,,6675851.0,39152731.0,,,77350.0,,,,,,204641187.0,5020228.0,,2233402.0,,1607802.0,,,13639678.0,2122455.0,,,1163147.0,2486948.0,,19218467.0,30.0,,343326.0,,,,65115691.0,127322943.0,9459450.0,4591500.0,,2878155.0,993335.0,4129899.0,,,,4224922.0,0.0,,,,168145.0,0.0,0.0,,0.0,60759.0,,,,0.0,,,0.0,,,,,366352235.0,80419154.0,60000740.0,25591742.0,492.0,324736.0,21505285.0,728647.0,,24642683.0,43479317.0,848250.0,,5014387.0,,,,,1672867.0,,,319532.0,433057.0,,0.0,677398.0,955.0,87843.0,35155.0,847.0,,,,95909.0,0.0,,,,,,6493.0,113099.0,9671.0,0.0,305467.0,,0.0,,,,1250.0,0.0,0.0,400.0,,,,,
2024-09-24,1297080855.0,86464556.0,38860230.0,,,226408574.0,,,,,462700411.0,,,257438476.0,,,,,35113723.0,108158111.0,0.0,789680.0,,143659053.0,,2767675.0,,5679634.0,518425728.0,95089056.0,45185040.0,,,40415091.0,,130110947.0,,,,,,,9380266.0,40577618.0,34344638.0,,,25820654.0,35405148.0,750744.0,,20290114.0,,,,5368788.0,41536305.0,,,127747.0,,,,,,201866245.0,3903353.0,,1930033.0,,1490494.0,,,11349283.0,486207.0,,,1960934.0,715396.0,,29288998.0,0.0,,68020.0,,,,87387801.0,151959595.0,48453310.0,3571604.0,,3988618.0,1469591.0,3868406.0,,,,3181997.0,0.0,,,,62869.0,0.0,0.0,214188.0,0.0,58302.0,,,,0.0,,,0.0,,,,,390101780.0,71994697.0,28002000.0,18414824.0,298.0,140975.0,17796636.0,35066247.0,,17559235.0,50710364.0,1075431.0,,5227548.0,,,,,1433300.0,,,347757.0,179733.0,,0.0,1759032.0,6271.0,308785.0,46028.0,1134.0,,,,165927.0,784.0,,,,,,2824.0,149866.0,19889.0,19103.0,393090.0,,0.0,,,,732.0,0.0,0.0,300.0,0.0,,,,
2024-09-25,1192716412.0,71211969.0,28539610.0,,,207781031.0,,,,,410986754.0,,,339786754.0,,,,,38421395.0,120336328.0,0.0,691401.0,,163868571.0,,6019608.0,,3350526.0,491436382.0,87006129.0,37874788.0,,,32290266.0,,129418454.0,,,,,,,5198820.0,32259309.0,44299885.0,,,29704998.0,30123390.0,601613.0,,12990724.0,,,,7275764.0,44262198.0,,,168000.0,,,,,,200524046.0,4886987.0,,2013025.0,,1682066.0,,,6180279.0,68676.0,,,9072298.0,3085063.0,,18242063.0,0.0,,189316.0,,,,158018988.0,118319766.0,45369080.0,3802371.0,,3369164.0,2449832.0,4349873.0,,,,16502401.0,0.0,,,,7432.0,0.0,0.0,214188.0,35.0,15.0,,30565.0,,0.0,,,0.0,,,,,267235646.0,95145503.0,68184254.0,18351762.0,244.0,75269.0,14529642.0,48217837.0,3608799.0,28614291.0,46057925.0,446017.0,,5922811.0,,,,,1395958.0,,,805125.0,35439.0,,0.0,1551732.0,2636.0,520949.0,160664.0,3509.0,,,,118733.0,784.0,,,,,,7983.0,351493.0,4960.0,0.0,318715.0,,0.0,,,,3429.0,0.0,0.0,309.0,,,,,
2024-09-26,1703385028.0,56325395.0,50943892.0,,,226094867.0,,,,,570783407.0,,,417777793.0,,,,,33333399.0,148443388.0,0.0,95394.0,,151708528.0,,6918822.0,,2776515.0,584567719.0,132193538.0,50433806.0,,,25699275.0,,172745031.0,,,,,,,10759835.0,51208885.0,34732142.0,,,22606562.0,30390600.0,787089.0,,14138208.0,,,,12720649.0,40474532.0,,,213462.0,,,,,,178874185.0,7622477.0,,2391459.0,,1606679.0,,,8552545.0,131443.0,,,10531790.0,1280335.0,,13305296.0,0.0,,19038.0,,,,94525998.0,120428369.0,36350640.0,3137008.0,,2866760.0,1773480.0,8083172.0,,,,873853.0,0.0,,,,826632.0,0.0,0.0,178855.0,26.0,593.0,,152632.0,,0.0,,,0.0,,,,,337379020.0,72751827.0,74622172.0,18665036.0,389.0,59144.0,16839932.0,38188203.0,8993531.0,33432844.0,20473299.0,1374322.0,,5227467.0,,,,,1579418.0,,,821315.0,1143546.0,,0.0,891982.0,806.0,196814.0,131038.0,4331.0,,,,113615.0,392.0,,,,,,6064.0,36280.0,19840.0,0.0,234581.0,,313.0,,,,809.0,0.0,0.0,815.0,,,,,
2024-09-27,1289694729.0,34724502.0,49609518.0,,,221011652.0,,,,,480971841.0,,,174788792.0,,,,,21194800.0,185625045.0,0.0,242836.0,,121283860.0,,4635669.0,,4270162.0,500045771.0,84348367.0,47328864.0,,,32098963.0,,144354921.0,,,,,,,10911787.0,41739715.0,11964058.0,,,5886298.0,17767405.0,956576.0,,14365134.0,,,,10456749.0,28809237.0,,,79488.0,,,,,,165107186.0,4261621.0,,2439785.0,,604570.0,,,6928207.0,25622.0,,,20267412.0,869242.0,,5237399.0,0.0,,168732.0,6922.0,,,113534485.0,96045456.0,115139484.0,1431141.0,,2805447.0,2473123.0,6122942.0,,,,9343935.0,0.0,,,,88669.0,0.0,0.0,25723.0,0.0,37208.0,,117164.0,,0.0,,,0.0,,,,,332086828.0,47150881.0,70616518.0,20861062.0,,334492.0,14600891.0,62864796.0,5269620.0,36792267.0,15873358.0,6457728.0,,5248012.0,,,,,1220061.0,,,813261.0,162052.0,,0.0,75205.0,513.0,127563.0,,3043.0,,,,44976.0,392.0,,,,,,1147.0,25254.0,22732.0,0.0,216464.0,,0.0,,,,1427.0,,0.0,200.0,,,,,
