date,timestamp_utc,Exchange Outflow (Mean)
2022-03-05,2022-03-05T00:00:00Z,6343.4556711
2022-03-06,2022-03-06T00:00:00Z,4340.44112107
2022-03-07,2022-03-07T00:00:00Z,8081.70244224
2022-03-08,2022-03-08T00:00:00Z,6903.77040092
2022-03-09,2022-03-09T00:00:00Z,9019.50354463
2022-03-10,2022-03-10T00:00:00Z,8772.7113552
2022-03-11,2022-03-11T00:00:00Z,5404.71838563
2022-03-12,2022-03-12T00:00:00Z,5858.47279995
2022-03-13,2022-03-13T00:00:00Z,5102.64501589
2022-03-14,2022-03-14T00:00:00Z,5863.07517904
2022-03-15,2022-03-15T00:00:00Z,7643.23424441
2022-03-16,2022-03-16T00:00:00Z,7009.0418014
2022-03-17,2022-03-17T00:00:00Z,7448.55459534
2022-03-18,2022-03-18T00:00:00Z,8003.4578316
2022-03-19,2022-03-19T00:00:00Z,7195.01711539
2022-03-20,2022-03-20T00:00:00Z,5260.83698557
2022-03-21,2022-03-21T00:00:00Z,12034.84786717
2022-03-22,2022-03-22T00:00:00Z,6762.01546843
2022-03-23,2022-03-23T00:00:00Z,6678.56348585
2022-03-24,2022-03-24T00:00:00Z,8365.39788684
2022-03-25,2022-03-25T00:00:00Z,9094.44369822
2022-03-26,2022-03-26T00:00:00Z,6131.06896766
2022-03-27,2022-03-27T00:00:00Z,5333.15762699
2022-03-28,2022-03-28T00:00:00Z,10935.87242932
2022-03-29,2022-03-29T00:00:00Z,9297.14422256
2022-03-30,2022-03-30T00:00:00Z,6866.36611086
2022-03-31,2022-03-31T00:00:00Z,8198.26343795
2022-04-01,2022-04-01T00:00:00Z,7404.34501368
2022-04-02,2022-04-02T00:00:00Z,7894.65044629
2022-04-03,2022-04-03T00:00:00Z,6131.86879609
2022-04-04,2022-04-04T00:00:00Z,6743.08704261
2022-04-05,2022-04-05T00:00:00Z,6082.20372171
2022-04-06,2022-04-06T00:00:00Z,8278.1864893
2022-04-07,2022-04-07T00:00:00Z,7251.74328474
2022-04-08,2022-04-08T00:00:00Z,6775.09670307
2022-04-09,2022-04-09T00:00:00Z,5009.99649335
2022-04-10,2022-04-10T00:00:00Z,4486.32045103
2022-04-11,2022-04-11T00:00:00Z,8087.09496495
2022-04-12,2022-04-12T00:00:00Z,7813.2745892
2022-04-13,2022-04-13T00:00:00Z,5720.05381405
2022-04-14,2022-04-14T00:00:00Z,6520.7450082
2022-04-15,2022-04-15T00:00:00Z,6472.98133561
2022-04-16,2022-04-16T00:00:00Z,14003.50494609
2022-04-17,2022-04-17T00:00:00Z,5712.45545308
2022-04-18,2022-04-18T00:00:00Z,5388.2521858
2022-04-19,2022-04-19T00:00:00Z,6810.0094035
2022-04-20,2022-04-20T00:00:00Z,16855.26576127
2022-04-21,2022-04-21T00:00:00Z,6782.20156679
2022-04-22,2022-04-22T00:00:00Z,6097.81561294
2022-04-23,2022-04-23T00:00:00Z,3426.28095345
2022-04-24,2022-04-24T00:00:00Z,5482.74279174
2022-04-25,2022-04-25T00:00:00Z,6955.15821245
2022-04-26,2022-04-26T00:00:00Z,6838.21770886
2022-04-27,2022-04-27T00:00:00Z,4406.67313714
2022-04-28,2022-04-28T00:00:00Z,6782.51805436
2022-04-29,2022-04-29T00:00:00Z,6522.44156196
2022-04-30,2022-04-30T00:00:00Z,6140.47179938
2022-05-01,2022-05-01T00:00:00Z,3388.56194183
2022-05-02,2022-05-02T00:00:00Z,7225.92012523
2022-05-03,2022-05-03T00:00:00Z,6589.9234402
2022-05-04,2022-05-04T00:00:00Z,6751.30875668
2022-05-05,2022-05-05T00:00:00Z,6771.48066596
2022-05-06,2022-05-06T00:00:00Z,7013.91657304
2022-05-07,2022-05-07T00:00:00Z,14950.87216291
2022-05-08,2022-05-08T00:00:00Z,5872.58157306
2022-05-09,2022-05-09T00:00:00Z,7642.08721658
2022-05-10,2022-05-10T00:00:00Z,10499.7422048
2022-05-11,2022-05-11T00:00:00Z,13720.01934952
2022-05-12,2022-05-12T00:00:00Z,65991.7684149
2022-05-13,2022-05-13T00:00:00Z,15702.25233848
2022-05-14,2022-05-14T00:00:00Z,12921.11969051
2022-05-15,2022-05-15T00:00:00Z,3939.70430191
2022-05-16,2022-05-16T00:00:00Z,9790.59250158
2022-05-17,2022-05-17T00:00:00Z,9777.62714599
2022-05-18,2022-05-18T00:00:00Z,5305.85340791
2022-05-19,2022-05-19T00:00:00Z,7416.74722269
2022-05-20,2022-05-20T00:00:00Z,8878.07959279
2022-05-21,2022-05-21T00:00:00Z,4342.8992424
2022-05-22,2022-05-22T00:00:00Z,5035.93267787
2022-05-23,2022-05-23T00:00:00Z,29800.76243459
2022-05-24,2022-05-24T00:00:00Z,4689.152501
2022-05-25,2022-05-25T00:00:00Z,6604.67369019
2022-05-26,2022-05-26T00:00:00Z,8123.48712423
2022-05-27,2022-05-27T00:00:00Z,8917.80602667
2022-05-28,2022-05-28T00:00:00Z,3664.76233774
2022-05-29,2022-05-29T00:00:00Z,4966.04260301
2022-05-30,2022-05-30T00:00:00Z,6762.14228157
2022-05-31,2022-05-31T00:00:00Z,7132.12155664
2022-06-01,2022-06-01T00:00:00Z,7282.22688562
2022-06-02,2022-06-02T00:00:00Z,6358.60308502
2022-06-03,2022-06-03T00:00:00Z,6792.92455494
2022-06-04,2022-06-04T00:00:00Z,4355.90526558
2022-06-05,2022-06-05T00:00:00Z,6104.48026957
2022-06-06,2022-06-06T00:00:00Z,7502.32487088
2022-06-07,2022-06-07T00:00:00Z,6497.37591352
2022-06-08,2022-06-08T00:00:00Z,6357.44194911
2022-06-09,2022-06-09T00:00:00Z,6490.83952833
2022-06-10,2022-06-10T00:00:00Z,6481.68547897
2022-06-11,2022-06-11T00:00:00Z,5260.06063763
2022-06-12,2022-06-12T00:00:00Z,7462.26813321
2022-06-13,2022-06-13T00:00:00Z,14472.9229762
2022-06-14,2022-06-14T00:00:00Z,12432.30237948
2022-06-15,2022-06-15T00:00:00Z,19134.67185492
2022-06-16,2022-06-16T00:00:00Z,12954.39432179
2022-06-17,2022-06-17T00:00:00Z,12848.04656552
2022-06-18,2022-06-18T00:00:00Z,9032.36081022
2022-06-19,2022-06-19T00:00:00Z,6467.15556317
2022-06-20,2022-06-20T00:00:00Z,10109.20671789
2022-06-21,2022-06-21T00:00:00Z,15020.01517555
2022-06-22,2022-06-22T00:00:00Z,7007.22450334
2022-06-23,2022-06-23T00:00:00Z,5564.19143119
2022-06-24,2022-06-24T00:00:00Z,6300.64818346
2022-06-25,2022-06-25T00:00:00Z,4858.06498813
2022-06-26,2022-06-26T00:00:00Z,3848.97950474
2022-06-27,2022-06-27T00:00:00Z,5768.53385888
2022-06-28,2022-06-28T00:00:00Z,7139.39776756
2022-06-29,2022-06-29T00:00:00Z,9221.53262575
2022-06-30,2022-06-30T00:00:00Z,7655.44819074
2022-07-01,2022-07-01T00:00:00Z,7374.00281134
2022-07-02,2022-07-02T00:00:00Z,4380.53083409
2022-07-03,2022-07-03T00:00:00Z,5032.85307427
2022-07-04,2022-07-04T00:00:00Z,6775.92468402
2022-07-05,2022-07-05T00:00:00Z,6432.06960925
2022-07-06,2022-07-06T00:00:00Z,5974.71781742
2022-07-07,2022-07-07T00:00:00Z,6254.62632922
2022-07-08,2022-07-08T00:00:00Z,6916.66237587
2022-07-09,2022-07-09T00:00:00Z,4413.65833555
2022-07-10,2022-07-10T00:00:00Z,4304.39996231
2022-07-11,2022-07-11T00:00:00Z,6564.71569116
2022-07-12,2022-07-12T00:00:00Z,6256.94965545
2022-07-13,2022-07-13T00:00:00Z,6633.5669714
2022-07-14,2022-07-14T00:00:00Z,6596.87105205
2022-07-15,2022-07-15T00:00:00Z,6418.62418994
2022-07-16,2022-07-16T00:00:00Z,4968.48264962
2022-07-17,2022-07-17T00:00:00Z,5682.28519367
2022-07-18,2022-07-18T00:00:00Z,6847.26000208
2022-07-19,2022-07-19T00:00:00Z,7231.60232967
2022-07-20,2022-07-20T00:00:00Z,6725.45122105
2022-07-21,2022-07-21T00:00:00Z,6697.82182522
2022-07-22,2022-07-22T00:00:00Z,6442.21063965
2022-07-23,2022-07-23T00:00:00Z,3672.43463783
2022-07-24,2022-07-24T00:00:00Z,3717.31804888
2022-07-25,2022-07-25T00:00:00Z,5809.27337687
2022-07-26,2022-07-26T00:00:00Z,6398.28409756
2022-07-27,2022-07-27T00:00:00Z,6283.66358539
2022-07-28,2022-07-28T00:00:00Z,7618.95897794
2022-07-29,2022-07-29T00:00:00Z,7242.5406207
2022-07-30,2022-07-30T00:00:00Z,5468.04800628
2022-07-31,2022-07-31T00:00:00Z,4189.13723545
2022-08-01,2022-08-01T00:00:00Z,7756.90577941
2022-08-02,2022-08-02T00:00:00Z,6184.23308365
2022-08-03,2022-08-03T00:00:00Z,6346.61368551
2022-08-04,2022-08-04T00:00:00Z,6469.54054492
2022-08-05,2022-08-05T00:00:00Z,5990.06723156
2022-08-06,2022-08-06T00:00:00Z,5202.93371893
2022-08-07,2022-08-07T00:00:00Z,3395.29801186
2022-08-08,2022-08-08T00:00:00Z,6576.98407992
2022-08-09,2022-08-09T00:00:00Z,6406.49708714
2022-08-10,2022-08-10T00:00:00Z,6937.63023954
2022-08-11,2022-08-11T00:00:00Z,6919.33740934
2022-08-12,2022-08-12T00:00:00Z,5381.89397736
2022-08-13,2022-08-13T00:00:00Z,5215.81941988
2022-08-14,2022-08-14T00:00:00Z,3663.65371063
2022-08-15,2022-08-15T00:00:00Z,5783.95074834
2022-08-16,2022-08-16T00:00:00Z,5912.88617771
2022-08-17,2022-08-17T00:00:00Z,6269.31368036
2022-08-18,2022-08-18T00:00:00Z,6072.97032931
2022-08-19,2022-08-19T00:00:00Z,6255.02857784
2022-08-20,2022-08-20T00:00:00Z,5076.17300789
2022-08-21,2022-08-21T00:00:00Z,3698.98554256
2022-08-22,2022-08-22T00:00:00Z,5462.00309972
2022-08-23,2022-08-23T00:00:00Z,5956.2244875
2022-08-24,2022-08-24T00:00:00Z,5679.53151699
2022-08-25,2022-08-25T00:00:00Z,5766.96479497
2022-08-26,2022-08-26T00:00:00Z,5826.4219399
2022-08-27,2022-08-27T00:00:00Z,5387.75828824
2022-08-28,2022-08-28T00:00:00Z,2933.3335596
2022-08-29,2022-08-29T00:00:00Z,6158.4336008
2022-08-30,2022-08-30T00:00:00Z,5823.21148328
2022-08-31,2022-08-31T00:00:00Z,5922.67085488
2022-09-01,2022-09-01T00:00:00Z,5121.50336627
2022-09-02,2022-09-02T00:00:00Z,5471.13186271
2022-09-03,2022-09-03T00:00:00Z,4163.22622223
2022-09-04,2022-09-04T00:00:00Z,5264.22466325
2022-09-05,2022-09-05T00:00:00Z,5615.58254584
2022-09-06,2022-09-06T00:00:00Z,6679.14219521
2022-09-07,2022-09-07T00:00:00Z,7095.64044011
2022-09-08,2022-09-08T00:00:00Z,6618.35007625
2022-09-09,2022-09-09T00:00:00Z,7983.52584369
2022-09-10,2022-09-10T00:00:00Z,5107.07405248
2022-09-11,2022-09-11T00:00:00Z,8052.67924278
2022-09-12,2022-09-12T00:00:00Z,4595.8363129
2022-09-13,2022-09-13T00:00:00Z,14072.86935052
2022-09-14,2022-09-14T00:00:00Z,6762.28186793
2022-09-15,2022-09-15T00:00:00Z,6440.35784454
2022-09-16,2022-09-16T00:00:00Z,6930.83805415
2022-09-17,2022-09-17T00:00:00Z,5314.16819015
2022-09-18,2022-09-18T00:00:00Z,2699.66867035
2022-09-19,2022-09-19T00:00:00Z,12323.28350339
2022-09-20,2022-09-20T00:00:00Z,6418.75707683
2022-09-21,2022-09-21T00:00:00Z,7846.26128646
2022-09-22,2022-09-22T00:00:00Z,7672.86903343
2022-09-23,2022-09-23T00:00:00Z,6433.42507579
2022-09-24,2022-09-24T00:00:00Z,4250.73890202
2022-09-25,2022-09-25T00:00:00Z,3026.67195908
2022-09-26,2022-09-26T00:00:00Z,6785.18546358
2022-09-27,2022-09-27T00:00:00Z,6323.61083088
2022-09-28,2022-09-28T00:00:00Z,6234.19258061
2022-09-29,2022-09-29T00:00:00Z,7841.39345646
2022-09-30,2022-09-30T00:00:00Z,5640.02422178
2022-10-01,2022-10-01T00:00:00Z,4084.40859704
2022-10-02,2022-10-02T00:00:00Z,3951.33194849
2022-10-03,2022-10-03T00:00:00Z,5422.17242616
2022-10-04,2022-10-04T00:00:00Z,5374.28722589
2022-10-05,2022-10-05T00:00:00Z,5530.84663049
2022-10-06,2022-10-06T00:00:00Z,6361.27666448
2022-10-07,2022-10-07T00:00:00Z,5569.73666259
2022-10-08,2022-10-08T00:00:00Z,6182.08487461
2022-10-09,2022-10-09T00:00:00Z,3318.36215102
2022-10-10,2022-10-10T00:00:00Z,5982.81756281
2022-10-11,2022-10-11T00:00:00Z,5897.66103911
2022-10-12,2022-10-12T00:00:00Z,5559.64921483
2022-10-13,2022-10-13T00:00:00Z,6976.42048598
2022-10-14,2022-10-14T00:00:00Z,6287.07114918
2022-10-15,2022-10-15T00:00:00Z,3851.23261303
2022-10-16,2022-10-16T00:00:00Z,3852.01379435
2022-10-17,2022-10-17T00:00:00Z,5596.67245554
2022-10-18,2022-10-18T00:00:00Z,5941.03135063
2022-10-19,2022-10-19T00:00:00Z,6096.47792947
2022-10-20,2022-10-20T00:00:00Z,5965.49685837
2022-10-21,2022-10-21T00:00:00Z,4978.44729137
2022-10-22,2022-10-22T00:00:00Z,4595.36067633
2022-10-23,2022-10-23T00:00:00Z,4434.78896477
2022-10-24,2022-10-24T00:00:00Z,5214.24004655
2022-10-25,2022-10-25T00:00:00Z,6869.51543646
2022-10-26,2022-10-26T00:00:00Z,7258.51945604
2022-10-27,2022-10-27T00:00:00Z,5995.22594651
2022-10-28,2022-10-28T00:00:00Z,5839.36558889
2022-10-29,2022-10-29T00:00:00Z,4936.39236384
2022-10-30,2022-10-30T00:00:00Z,4022.73149637
2022-10-31,2022-10-31T00:00:00Z,6599.67986682
2022-11-01,2022-11-01T00:00:00Z,6153.76630399
2022-11-02,2022-11-02T00:00:00Z,6006.37004075
2022-11-03,2022-11-03T00:00:00Z,6552.93719489
2022-11-04,2022-11-04T00:00:00Z,6097.55608905
2022-11-05,2022-11-05T00:00:00Z,5736.30715993
2022-11-06,2022-11-06T00:00:00Z,5178.52547765
2022-11-07,2022-11-07T00:00:00Z,9346.81578792
2022-11-08,2022-11-08T00:00:00Z,10001.11270224
2022-11-09,2022-11-09T00:00:00Z,11267.84869259
2022-11-10,2022-11-10T00:00:00Z,23838.82696171
2022-11-11,2022-11-11T00:00:00Z,30379.62430727
2022-11-12,2022-11-12T00:00:00Z,19617.24249183
2022-11-13,2022-11-13T00:00:00Z,7880.7480699
2022-11-14,2022-11-14T00:00:00Z,10105.58492517
2022-11-15,2022-11-15T00:00:00Z,8156.60549085
2022-11-16,2022-11-16T00:00:00Z,7329.49585231
2022-11-17,2022-11-17T00:00:00Z,9033.06708516
2022-11-18,2022-11-18T00:00:00Z,9318.22624123
2022-11-19,2022-11-19T00:00:00Z,4883.34636378
2022-11-20,2022-11-20T00:00:00Z,4573.24439682
2022-11-21,2022-11-21T00:00:00Z,13885.82318246
2022-11-22,2022-11-22T00:00:00Z,9074.73793819
2022-11-23,2022-11-23T00:00:00Z,7201.52020949
2022-11-24,2022-11-24T00:00:00Z,7959.09715887
2022-11-25,2022-11-25T00:00:00Z,6641.74104084
2022-11-26,2022-11-26T00:00:00Z,4876.13389356
2022-11-27,2022-11-27T00:00:00Z,4679.76372071
2022-11-28,2022-11-28T00:00:00Z,6863.22757781
2022-11-29,2022-11-29T00:00:00Z,7166.53472971
2022-11-30,2022-11-30T00:00:00Z,6908.86494449
2022-12-01,2022-12-01T00:00:00Z,6498.20430208
2022-12-02,2022-12-02T00:00:00Z,7869.69672849
2022-12-03,2022-12-03T00:00:00Z,4849.74619986
2022-12-04,2022-12-04T00:00:00Z,3363.76422039
2022-12-05,2022-12-05T00:00:00Z,6918.50018627
2022-12-06,2022-12-06T00:00:00Z,15738.14284716
2022-12-07,2022-12-07T00:00:00Z,6531.3545083
2022-12-08,2022-12-08T00:00:00Z,7174.48886215
2022-12-09,2022-12-09T00:00:00Z,6345.07987324
2022-12-10,2022-12-10T00:00:00Z,11359.79734276
2022-12-11,2022-12-11T00:00:00Z,3618.45406693
2022-12-12,2022-12-12T00:00:00Z,7915.64109832
2022-12-13,2022-12-13T00:00:00Z,59155.55167134
2022-12-14,2022-12-14T00:00:00Z,4668.45717706
2022-12-15,2022-12-15T00:00:00Z,9059.52211263
2022-12-16,2022-12-16T00:00:00Z,5549.40264071
2022-12-17,2022-12-17T00:00:00Z,4803.40109879
2022-12-18,2022-12-18T00:00:00Z,2973.28422565
2022-12-19,2022-12-19T00:00:00Z,8939.71720041
2022-12-20,2022-12-20T00:00:00Z,4048.90391108
2022-12-21,2022-12-21T00:00:00Z,5600.23884742
2022-12-22,2022-12-22T00:00:00Z,9383.39382274
2022-12-23,2022-12-23T00:00:00Z,4635.6777625
2022-12-24,2022-12-24T00:00:00Z,4314.14518593
2022-12-25,2022-12-25T00:00:00Z,4516.76940572
2022-12-26,2022-12-26T00:00:00Z,8046.61666839
2022-12-27,2022-12-27T00:00:00Z,3972.27656864
2022-12-28,2022-12-28T00:00:00Z,5431.58651414
2022-12-29,2022-12-29T00:00:00Z,9390.68607385
2022-12-30,2022-12-30T00:00:00Z,3820.84164881
2022-12-31,2022-12-31T00:00:00Z,3064.79920739
2023-01-01,2023-01-01T00:00:00Z,4134.3509084
2023-01-02,2023-01-02T00:00:00Z,13516.7286864
2023-01-03,2023-01-03T00:00:00Z,5253.42864346
2023-01-04,2023-01-04T00:00:00Z,5404.84689486
2023-01-05,2023-01-05T00:00:00Z,4938.73777146
2023-01-06,2023-01-06T00:00:00Z,6805.31292294
2023-01-07,2023-01-07T00:00:00Z,3870.42887225
2023-01-08,2023-01-08T00:00:00Z,3282.19603373
2023-01-09,2023-01-09T00:00:00Z,6852.19250204
2023-01-10,2023-01-10T00:00:00Z,9865.70637699
2023-01-11,2023-01-11T00:00:00Z,6839.6883629
2023-01-12,2023-01-12T00:00:00Z,9892.18478904
2023-01-13,2023-01-13T00:00:00Z,6079.94279151
2023-01-14,2023-01-14T00:00:00Z,9371.46087677
2023-01-15,2023-01-15T00:00:00Z,4708.59097812
2023-01-16,2023-01-16T00:00:00Z,6031.37622758
2023-01-17,2023-01-17T00:00:00Z,5718.58956585
2023-01-18,2023-01-18T00:00:00Z,9699.03087423
2023-01-19,2023-01-19T00:00:00Z,6043.98693902
2023-01-20,2023-01-20T00:00:00Z,5982.42119763
2023-01-21,2023-01-21T00:00:00Z,5123.20164285
2023-01-22,2023-01-22T00:00:00Z,3640.42151802
2023-01-23,2023-01-23T00:00:00Z,5411.77339859
2023-01-24,2023-01-24T00:00:00Z,10477.63511359
2023-01-25,2023-01-25T00:00:00Z,8088.26883952
2023-01-26,2023-01-26T00:00:00Z,5769.88953473
2023-01-27,2023-01-27T00:00:00Z,6067.43393495
2023-01-28,2023-01-28T00:00:00Z,5304.21715704
2023-01-29,2023-01-29T00:00:00Z,7953.06772174
2023-01-30,2023-01-30T00:00:00Z,5834.57931468
2023-01-31,2023-01-31T00:00:00Z,5351.28219477
2023-02-01,2023-02-01T00:00:00Z,6297.28677816
2023-02-02,2023-02-02T00:00:00Z,7283.78588266
2023-02-03,2023-02-03T00:00:00Z,5558.40267614
2023-02-04,2023-02-04T00:00:00Z,4934.15889348
2023-02-05,2023-02-05T00:00:00Z,3527.15086269
2023-02-06,2023-02-06T00:00:00Z,8457.0222673
2023-02-07,2023-02-07T00:00:00Z,5837.64753332
2023-02-08,2023-02-08T00:00:00Z,5125.89403793
2023-02-09,2023-02-09T00:00:00Z,6427.03014207
2023-02-10,2023-02-10T00:00:00Z,5961.78634988
2023-02-11,2023-02-11T00:00:00Z,7707.08922171
2023-02-12,2023-02-12T00:00:00Z,3228.86748107
2023-02-13,2023-02-13T00:00:00Z,10007.12074853
2023-02-14,2023-02-14T00:00:00Z,11085.25322031
2023-02-15,2023-02-15T00:00:00Z,6956.34214759
2023-02-16,2023-02-16T00:00:00Z,7393.77670224
2023-02-17,2023-02-17T00:00:00Z,6074.4687836
2023-02-18,2023-02-18T00:00:00Z,3986.42570257
2023-02-19,2023-02-19T00:00:00Z,3600.69451326
2023-02-20,2023-02-20T00:00:00Z,7106.45740579
2023-02-21,2023-02-21T00:00:00Z,6386.53938506
2023-02-22,2023-02-22T00:00:00Z,5715.71236761
2023-02-23,2023-02-23T00:00:00Z,5260.86586024
2023-02-24,2023-02-24T00:00:00Z,5255.70617256
2023-02-25,2023-02-25T00:00:00Z,3766.92830633
2023-02-26,2023-02-26T00:00:00Z,3269.18466816
2023-02-27,2023-02-27T00:00:00Z,8245.31126607
2023-02-28,2023-02-28T00:00:00Z,5490.58771591
2023-03-01,2023-03-01T00:00:00Z,5508.08374983
2023-03-02,2023-03-02T00:00:00Z,5633.63868834
2023-03-03,2023-03-03T00:00:00Z,16620.85533641
2023-03-04,2023-03-04T00:00:00Z,10001.46375631
2023-03-05,2023-03-05T00:00:00Z,4042.8616729
2023-03-06,2023-03-06T00:00:00Z,5048.32362548
2023-03-07,2023-03-07T00:00:00Z,6429.80748681
2023-03-08,2023-03-08T00:00:00Z,3373.34405738
2023-03-09,2023-03-09T00:00:00Z,6932.63417139
2023-03-10,2023-03-10T00:00:00Z,6584.25107157
2023-03-11,2023-03-11T00:00:00Z,8453.81347055
2023-03-12,2023-03-12T00:00:00Z,7019.02235417
2023-03-13,2023-03-13T00:00:00Z,8787.40151127
2023-03-14,2023-03-14T00:00:00Z,7677.58935635
2023-03-15,2023-03-15T00:00:00Z,7666.23849987
2023-03-16,2023-03-16T00:00:00Z,6292.34224892
2023-03-17,2023-03-17T00:00:00Z,8800.72886847
2023-03-18,2023-03-18T00:00:00Z,5166.83281611
2023-03-19,2023-03-19T00:00:00Z,5234.438523
2023-03-20,2023-03-20T00:00:00Z,7025.83916282
2023-03-21,2023-03-21T00:00:00Z,14179.71977928
2023-03-22,2023-03-22T00:00:00Z,7766.74762279
2023-03-23,2023-03-23T00:00:00Z,6885.51831653
2023-03-24,2023-03-24T00:00:00Z,6345.27658567
2023-03-25,2023-03-25T00:00:00Z,5532.40312753
2023-03-26,2023-03-26T00:00:00Z,3082.57612531
2023-03-27,2023-03-27T00:00:00Z,7903.2579628
2023-03-28,2023-03-28T00:00:00Z,4364.87461269
2023-03-29,2023-03-29T00:00:00Z,5760.70862783
2023-03-30,2023-03-30T00:00:00Z,6188.13389121
2023-03-31,2023-03-31T00:00:00Z,5920.11324436
2023-04-01,2023-04-01T00:00:00Z,3492.74427186
2023-04-02,2023-04-02T00:00:00Z,2774.04142939
2023-04-03,2023-04-03T00:00:00Z,5009.58555524
2023-04-04,2023-04-04T00:00:00Z,5203.64849128
2023-04-05,2023-04-05T00:00:00Z,6560.56014255
2023-04-06,2023-04-06T00:00:00Z,4363.25022827
2023-04-07,2023-04-07T00:00:00Z,4308.17829997
2023-04-08,2023-04-08T00:00:00Z,3234.94566702
2023-04-09,2023-04-09T00:00:00Z,3358.62198229
2023-04-10,2023-04-10T00:00:00Z,5669.30621495
2023-04-11,2023-04-11T00:00:00Z,6493.25177078
2023-04-12,2023-04-12T00:00:00Z,15280.47369871
2023-04-13,2023-04-13T00:00:00Z,5426.05680352
2023-04-14,2023-04-14T00:00:00Z,6265.65475132
2023-04-15,2023-04-15T00:00:00Z,4558.65693894
2023-04-16,2023-04-16T00:00:00Z,3549.86209339
2023-04-17,2023-04-17T00:00:00Z,5743.66527159
2023-04-18,2023-04-18T00:00:00Z,5886.67133368
2023-04-19,2023-04-19T00:00:00Z,5459.13257265
2023-04-20,2023-04-20T00:00:00Z,5873.95983635
2023-04-21,2023-04-21T00:00:00Z,5261.00790381
2023-04-22,2023-04-22T00:00:00Z,4126.13331856
2023-04-23,2023-04-23T00:00:00Z,3998.6770432
2023-04-24,2023-04-24T00:00:00Z,5874.06941654
2023-04-25,2023-04-25T00:00:00Z,5368.24254866
2023-04-26,2023-04-26T00:00:00Z,6710.43778624
2023-04-27,2023-04-27T00:00:00Z,6381.11041889
2023-04-28,2023-04-28T00:00:00Z,6130.70160669
2023-04-29,2023-04-29T00:00:00Z,4465.37656405
2023-04-30,2023-04-30T00:00:00Z,3789.53793879
2023-05-01,2023-05-01T00:00:00Z,4495.48565667
2023-05-02,2023-05-02T00:00:00Z,5196.88728524
2023-05-03,2023-05-03T00:00:00Z,6627.43623474
2023-05-04,2023-05-04T00:00:00Z,9644.30818962
2023-05-05,2023-05-05T00:00:00Z,5967.2148226
2023-05-06,2023-05-06T00:00:00Z,4161.55913102
2023-05-07,2023-05-07T00:00:00Z,4570.49057773
2023-05-08,2023-05-08T00:00:00Z,6685.91620053
2023-05-09,2023-05-09T00:00:00Z,5306.37407464
2023-05-10,2023-05-10T00:00:00Z,6476.86450971
2023-05-11,2023-05-11T00:00:00Z,6371.34430973
2023-05-12,2023-05-12T00:00:00Z,6504.37701846
2023-05-13,2023-05-13T00:00:00Z,4034.68351974
2023-05-14,2023-05-14T00:00:00Z,3965.11956567
2023-05-15,2023-05-15T00:00:00Z,4910.56245038
2023-05-16,2023-05-16T00:00:00Z,5508.97123674
2023-05-17,2023-05-17T00:00:00Z,4924.38934883
2023-05-18,2023-05-18T00:00:00Z,5866.11002279
2023-05-19,2023-05-19T00:00:00Z,5193.82614497
2023-05-20,2023-05-20T00:00:00Z,4028.74216313
2023-05-21,2023-05-21T00:00:00Z,3789.42748166
2023-05-22,2023-05-22T00:00:00Z,6403.67105121
2023-05-23,2023-05-23T00:00:00Z,5728.2722175
2023-05-24,2023-05-24T00:00:00Z,6856.18721942
2023-05-25,2023-05-25T00:00:00Z,6407.14559426
2023-05-26,2023-05-26T00:00:00Z,6365.45668966
2023-05-27,2023-05-27T00:00:00Z,3651.14836207
2023-05-28,2023-05-28T00:00:00Z,3601.91420303
2023-05-29,2023-05-29T00:00:00Z,5850.10968813
2023-05-30,2023-05-30T00:00:00Z,5001.17575152
2023-05-31,2023-05-31T00:00:00Z,5558.15431666
2023-06-01,2023-06-01T00:00:00Z,5938.41699099
2023-06-02,2023-06-02T00:00:00Z,5207.84931302
2023-06-03,2023-06-03T00:00:00Z,4714.16971713
2023-06-04,2023-06-04T00:00:00Z,3485.31772076
2023-06-05,2023-06-05T00:00:00Z,5986.15697175
2023-06-06,2023-06-06T00:00:00Z,11402.85991916
2023-06-07,2023-06-07T00:00:00Z,6758.78863844
2023-06-08,2023-06-08T00:00:00Z,5797.92473834
2023-06-09,2023-06-09T00:00:00Z,5735.00851697
2023-06-10,2023-06-10T00:00:00Z,5030.55255997
2023-06-11,2023-06-11T00:00:00Z,4294.89859742
2023-06-12,2023-06-12T00:00:00Z,13951.13503689
2023-06-13,2023-06-13T00:00:00Z,7092.22509867
2023-06-14,2023-06-14T00:00:00Z,5607.28921991
2023-06-15,2023-06-15T00:00:00Z,9827.57262856
2023-06-16,2023-06-16T00:00:00Z,13399.22788185
2023-06-17,2023-06-17T00:00:00Z,11227.90979232
2023-06-18,2023-06-18T00:00:00Z,3904.22036952
2023-06-19,2023-06-19T00:00:00Z,7983.5776173
2023-06-20,2023-06-20T00:00:00Z,5630.85659104
2023-06-21,2023-06-21T00:00:00Z,11252.53932914
2023-06-22,2023-06-22T00:00:00Z,5951.36308947
2023-06-23,2023-06-23T00:00:00Z,6813.33305073
2023-06-24,2023-06-24T00:00:00Z,4435.02775171
2023-06-25,2023-06-25T00:00:00Z,3606.37757302
2023-06-26,2023-06-26T00:00:00Z,5219.80254669
2023-06-27,2023-06-27T00:00:00Z,5836.79180407
2023-06-28,2023-06-28T00:00:00Z,5099.70955755
2023-06-29,2023-06-29T00:00:00Z,5122.36294231
