date,Exchange Netflow (Total)
2022-01-21,-225494586.57631123
2022-01-22,-2235586066.106239
2022-01-23,-177322028.37770987
2022-01-24,-230674731.4195284
2022-01-25,1307961673.2940876
2022-01-26,70759769.62850595
2022-01-27,-133380114.5992872
2022-01-28,-64240654.40836585
2022-01-29,-137445637.06908667
2022-01-30,-134617191.266465
2022-01-31,-126728873.56928912
2022-02-01,20229967.34715089
2022-02-02,-118715469.08156668
2022-02-03,-100927458.13790622
2022-02-04,-223781144.9890427
2022-02-05,-73416714.41786543
2022-02-06,-144943728.09515882
2022-02-07,-249979720.9145596
2022-02-08,-151006952.80410337
2022-02-09,225855134.45596185
2022-02-10,80917660.38941903
2022-02-11,-116981825.03142975
2022-02-12,20367566.05731209
2022-02-13,-52870073.45410732
2022-02-14,-106256273.11348183
2022-02-15,-342671124.8386333
2022-02-16,-275955793.0158959
2022-02-17,121767207.38230948
2022-02-18,-35221473.19949888
2022-02-19,107925934.44989432
2022-02-20,65750182.90986893
2022-02-21,-15910583.63535275
2022-02-22,467985398.0238031
2022-02-23,-118967859.8822207
2022-02-24,52888102.53302632
2022-02-25,-236595593.78513715
2022-02-26,-111178089.61705112
2022-02-27,-77163290.82891244
2022-02-28,-292792009.693746
2022-03-01,-218195321.24580503
2022-03-02,-142255095.08682013
2022-03-03,-5435736.87202636
2022-03-04,-328477159.22004044
2022-03-05,199169012.49477503
2022-03-06,132002665.97024968
2022-03-07,-27296770.55490152
2022-03-08,-304489666.7518563
2022-03-09,-135823003.3099637
2022-03-10,-60649712.31665044
2022-03-11,-170051138.29065675
2022-03-12,-152272637.63228375
2022-03-13,-44327237.20829096
2022-03-14,-456885362.4475641
2022-03-15,-174542749.78280252
2022-03-16,-379777212.6942181
2022-03-17,-127956104.46748388
2022-03-18,-137854176.97972065
2022-03-19,-191732738.83354896
2022-03-20,-148619878.31976604
2022-03-21,-70650278.44749787
2022-03-22,-298432153.09397763
2022-03-23,-136057543.34295297
2022-03-24,488403446.7931306
2022-03-25,-49137358.28631639
2022-03-26,56100028.7478615
2022-03-27,-161559565.2713124
2022-03-28,-350039116.79097337
2022-03-29,24687644.38699274
2022-03-30,-214162469.8884629
2022-03-31,-88203676.919069
2022-04-01,312993040.8913734
2022-04-02,-145844973.59423637
2022-04-03,26390670.12869661
2022-04-04,429278872.2561117
2022-04-05,61065419.9233067
2022-04-06,-208810736.9279813
2022-04-07,-167112489.84559453
2022-04-08,-453532047.0521405
2022-04-09,38436434.15480809
2022-04-10,-98070672.04172744
2022-04-11,-3638782.99517986
2022-04-12,-98509322.78411403
2022-04-13,1291733916.3047247
2022-04-14,742814230.9299263
2022-04-15,1210189671.656741
2022-04-16,351876495.4159922
2022-04-17,-51357367.51966937
2022-04-18,432908512.0966276
2022-04-19,591599039.1137265
2022-04-20,2179736290.65084
2022-04-21,347088668.38423103
2022-04-22,116005685.70840898
2022-04-23,-20365425.55707396
2022-04-24,80886086.89366049
2022-04-25,-32280600.71011042
2022-04-26,12319323.17878637
2022-04-27,-101722238.66815272
2022-04-28,91136864.77140142
2022-04-29,-24103207.11312219
2022-04-30,-10040586.38307816
2022-05-01,51686872.73616527
2022-05-02,-76840163.91377746
2022-05-03,-216306936.21332908
2022-05-04,179501340.10040975
2022-05-05,11047587.46474482
2022-05-06,-180554635.10771984
2022-05-07,824755818.6014395
2022-05-08,-42868677.41448427
2022-05-09,216049203.8426492
2022-05-10,71116366.53327408
2022-05-11,-274306239.90992546
2022-05-12,-3462052889.300785
2022-05-13,-938652373.1389706
2022-05-14,-196772323.5126028
2022-05-15,893616433.9934595
2022-05-16,189237564.40457475
2022-05-17,-539739100.3917012
2022-05-18,-20381523.21084443
2022-05-19,-128093874.84121768
2022-05-20,-610980009.2778068
2022-05-21,231870193.69394428
2022-05-22,-51273568.36886072
2022-05-23,-95882353.20615534
2022-05-24,-135350885.70889282
2022-05-25,-104461690.07881115
2022-05-26,-147230011.94642746
2022-05-27,307877372.172442
2022-05-28,-101624918.11206728
2022-05-29,163204156.90795666
2022-05-30,-195985403.45894048
2022-05-31,-319292934.393486
2022-06-01,-91531111.6598416
2022-06-02,106024794.13434702
2022-06-03,151392825.27172834
2022-06-04,-20172088.1296697
2022-06-05,221133676.8682972
2022-06-06,-307464784.94112295
2022-06-07,-28514583.9021541
2022-06-08,-231737093.88464177
2022-06-09,-248724813.58503973
2022-06-10,-167841668.36516804
2022-06-11,198953566.2080356
2022-06-12,77470664.8340537
2022-06-13,-203699069.8141163
2022-06-14,-382153718.5747157
2022-06-15,-411796527.194268
2022-06-16,-689714736.9226865
2022-06-17,-511516445.2124497
2022-06-18,121459059.613151
2022-06-19,551008371.5471942
2022-06-20,-597692186.7227331
2022-06-21,-535255191.7902129
2022-06-22,186096067.15129805
2022-06-23,95471487.5624472
2022-06-24,79515806.24632213
2022-06-25,125517599.28039251
2022-06-26,188003738.83360308
2022-06-27,14354827.42379726
2022-06-28,26833233.01745488
2022-06-29,-262082504.67203763
2022-06-30,-88863628.8868585
2022-07-01,-156765489.80354306
2022-07-02,83970422.61826766
2022-07-03,-175547654.88620788
2022-07-04,26618431.32757724
2022-07-05,-239442851.963592
2022-07-06,-7786867.61183092
2022-07-07,-42366965.06458435
2022-07-08,-143125565.49724126
2022-07-09,-68702018.74879342
2022-07-10,86073746.09993078
2022-07-11,69223727.92105533
2022-07-12,-35499370.69273726
2022-07-13,65750624.7283127
2022-07-14,-217579002.47344884
2022-07-15,9968613.60042645
2022-07-16,-86983236.47297473
2022-07-17,-152813849.40330282
2022-07-18,11044734.83034004
2022-07-19,47424461.65779836
2022-07-20,-87721846.59022248
2022-07-21,-50301330.97833079
2022-07-22,-127640375.02055717
2022-07-23,321101473.6809417
2022-07-24,-6550258.67264167
2022-07-25,81100680.44407287
2022-07-26,48322625.51589377
2022-07-27,-177650743.57207888
2022-07-28,-127420292.02886944
2022-07-29,10794233.30607935
2022-07-30,-111570897.37036312
2022-07-31,166836044.63925123
2022-08-01,243982358.19933683
2022-08-02,-83711063.33086309
2022-08-03,31862416.01458604
2022-08-04,-228591791.3251932
2022-08-05,180372234.8927393
2022-08-06,-121750034.27387714
2022-08-07,136709307.2507239
2022-08-08,-165596407.3276775
2022-08-09,-140252713.01488036
2022-08-10,192758230.2631201
2022-08-11,-139528614.49411753
2022-08-12,196222234.9947273
2022-08-13,-8218264.57399184
2022-08-14,383980973.7753136
2022-08-15,-112671087.57949544
2022-08-16,-155187014.53502578
2022-08-17,2878913812.5797806
2022-08-18,-137408103.60191393
2022-08-19,-42725842.67692521
2022-08-20,-19045636.44278355
2022-08-21,-66551638.87227731
2022-08-22,219264954.79899967
2022-08-23,-128223725.41559868
2022-08-24,116553377.13360614
2022-08-25,-43846071.14829278
2022-08-26,-59797639.68745404
2022-08-27,-37810979.66003667
2022-08-28,124685494.01434349
2022-08-29,-2197599.30044183
2022-08-30,-165443193.12079105
2022-08-31,7299979.12385532
2022-09-01,59528521.54534414
2022-09-02,-150872745.55954784
2022-09-03,11102126.10431095
2022-09-04,-156942456.47309658
2022-09-05,121815477.64093824
2022-09-06,-59717614.8557938
2022-09-07,58398344.66721489
2022-09-08,-68100664.99364707
2022-09-09,-423371262.7396293
2022-09-10,-362304313.2977115
2022-09-11,-290215595.33397454
2022-09-12,-510338916.1565565
2022-09-13,-634395716.0219187
2022-09-14,-610690217.6485728
2022-09-15,-709399389.321184
2022-09-16,3432994983.3988595
2022-09-17,-39538783.82850783
2022-09-18,72131036.14921635
2022-09-19,41861498.45921914
2022-09-20,-28547412.77785686
2022-09-21,151356282.224345
2022-09-22,34197712.53123846
2022-09-23,-203293712.3071494
2022-09-24,196708653.6543072
2022-09-25,-66657606.88123968
2022-09-26,-21999658.38084898
2022-09-27,-12777213.33309224
2022-09-28,220519255.0762605
2022-09-29,-351505667.7208805
2022-09-30,-85863743.8138789
2022-10-01,-5683058.46059847
2022-10-02,-115871922.68448766
2022-10-03,54325774.14394943
2022-10-04,-231902555.00839487
2022-10-05,218005968.85070023
2022-10-06,-262482990.5415128
2022-10-07,-152832712.441783
2022-10-08,75315657.43249711
2022-10-09,-75167127.14628078
2022-10-10,-35466005.37944622
2022-10-11,-48642990.35699915
2022-10-12,-183975345.22230488
2022-10-13,238365770.9174562
2022-10-14,-116159506.71308464
2022-10-15,-111504977.90321632
2022-10-16,82583417.83849126
2022-10-17,-68639169.21956167
2022-10-18,-228087996.7950936
2022-10-19,-108348701.990667
2022-10-20,-182540670.5938009
2022-10-21,-87730470.17020522
2022-10-22,-103893195.2092756
2022-10-23,-652630.5646924
2022-10-24,131582206.22545508
2022-10-25,-135188619.88248387
2022-10-26,-116526772.82799868
2022-10-27,211713452.2373805
2022-10-28,132610938.8753122
2022-10-29,-86662509.28252028
2022-10-30,343823769.47798306
2022-10-31,184449494.8462506
2022-11-01,145298531.09630108
2022-11-02,-92031888.08763266
2022-11-03,18883496.31707355
2022-11-04,91977355.53186372
2022-11-05,198523995.0981733
2022-11-06,40452845.90775523
2022-11-07,26985944.28995042
2022-11-08,406987883.1357753
2022-11-09,138274930.9990998
2022-11-10,-834033956.5579304
2022-11-11,-607845082.0849253
2022-11-12,-246879698.93786725
2022-11-13,125365649.09729904
2022-11-14,-458044589.1658208
2022-11-15,-51569937.11097046
2022-11-16,140600595.07729167
2022-11-17,270370825.91856503
2022-11-18,-81445153.54349376
2022-11-19,-123874403.56827128
2022-11-20,102616323.53485036
2022-11-21,-293357889.0556165
2022-11-22,-230034791.9342284
2022-11-23,39173405.71222917
2022-11-24,114753092.62528914
2022-11-25,-62074737.50260901
2022-11-26,37398726.74030332
2022-11-27,60185059.48684707
2022-11-28,9806096.4449434
2022-11-29,606208601.905127
2022-11-30,-100635945.9784608
2022-12-01,-62530951.65782889
2022-12-02,-110359434.32551073
2022-12-03,-94794254.85362518
2022-12-04,-64265637.16135444
2022-12-05,177084405.34144896
2022-12-06,-1506575069.6014068
2022-12-07,-7251795.37337665
2022-12-08,290157621.775906
2022-12-09,-209532154.32370663
2022-12-10,829920605.1755849
2022-12-11,-10006443.66545248
2022-12-12,-22970773.04142622
2022-12-13,-3345797787.2513213
2022-12-14,256035892.2845083
2022-12-15,68455889.38008504
2022-12-16,-16014749.11149088
2022-12-17,138590664.31017286
2022-12-18,-61675738.56938083
2022-12-19,50820888.82127574
2022-12-20,-22702083.42912198
2022-12-21,-71164987.10760117
2022-12-22,-37843832.51647654
2022-12-23,-86632507.36103857
2022-12-24,-54165045.00891647
2022-12-25,139788895.60494673
2022-12-26,-64802427.92282407
2022-12-27,-5011744.77163297
2022-12-28,130687375.61396416
2022-12-29,-14010908.52585927
2022-12-30,-39184156.40355802
2022-12-31,-125019190.46093394
2023-01-01,277174.71640469
2023-01-02,-34619517.1463248
2023-01-03,51871732.92606377
2023-01-04,550602.55405408
2023-01-05,14656777.68931109
2023-01-06,18071631.83773892
2023-01-07,-24800078.65502886
2023-01-08,-28400157.39728362
2023-01-09,142150850.58512363
2023-01-10,292111051.94703054
2023-01-11,325040318.8143374
2023-01-12,292167704.52292526
2023-01-13,638149404.7657545
2023-01-14,178892171.56122333
2023-01-15,-200828652.52894288
2023-01-16,512338664.6446132
2023-01-17,147582416.51490793
2023-01-18,80747420.01332146
2023-01-19,149145219.62274778
2023-01-20,-29155939.9991634
2023-01-21,-18472481.48157962
2023-01-22,341239957.86677647
2023-01-23,176820374.3987261
2023-01-24,33865283.27399237
2023-01-25,313452774.80642486
2023-01-26,133355991.77448615
2023-01-27,121914393.18067367
2023-01-28,51840352.4833766
2023-01-29,131117849.41392326
2023-01-30,79460204.41578233
2023-01-31,54743916.60212487
2023-02-01,45632552.33462156
2023-02-02,97010928.47674128
2023-02-03,-43579765.58447674
2023-02-04,-23323463.56644821
2023-02-05,51497823.71814854
2023-02-06,310805116.966914
2023-02-07,-52924818.03212653
2023-02-08,-87076366.68563433
2023-02-09,462524552.8552228
2023-02-10,186901704.2676797
2023-02-11,-1866377.73730569
2023-02-12,64299363.81762774
2023-02-13,665008363.9227282
2023-02-14,-144506650.53960225
2023-02-15,442835209.8334269
2023-02-16,161336460.4134199
2023-02-17,152140967.41822505
2023-02-18,19042965.47015027
2023-02-19,3290490.53161656
2023-02-20,21449817.12683191
2023-02-21,42715376.56664149
2023-02-22,139189433.56513855
2023-02-23,46376452.02339844
2023-02-24,153880193.47877407
2023-02-25,79169932.21272603
2023-02-26,-29555633.85911601
2023-02-27,44432682.1273534
2023-02-28,18855002.23668252
2023-03-01,-39603991.86585617
2023-03-02,-4673209.69980767
2023-03-03,-150639915.38605785
2023-03-04,-1576139371.667948
2023-03-05,92509370.56594916
2023-03-06,108077810.59614152
2023-03-07,131457090.31974232
2023-03-08,32696056.99831902
2023-03-09,24163661.50395796
2023-03-10,385264376.9930484
2023-03-11,176664079.14187384
2023-03-12,144502028.98303688
2023-03-13,-30860801.62080173
2023-03-14,-90080031.39556985
2023-03-15,507027181.6355528
2023-03-16,279946433.95447886
2023-03-17,882575132.6030226
2023-03-18,-21297470.09670769
2023-03-19,-135416863.55359915
2023-03-20,563495840.497126
2023-03-21,337280619.16279113
2023-03-22,175884348.88454327
2023-03-23,399072061.3109813
2023-03-24,139266748.56265697
2023-03-25,35866809.96711784
2023-03-26,-31600224.99980923
2023-03-27,-13865551.68411613
2023-03-28,101242455.42321695
2023-03-29,-288516936.7096797
2023-03-30,177659317.45344222
2023-03-31,-166453708.4178996
2023-04-01,-76812163.68214817
2023-04-02,51830334.08270223
2023-04-03,92355859.08864649
2023-04-04,-220301326.0563667
2023-04-05,-63439490.74376071
2023-04-06,7950176.6005688
2023-04-07,-127104977.57411478
2023-04-08,-135694252.26162684
2023-04-09,-8783780.12085543
2023-04-10,-71776643.53215459
2023-04-11,-117367885.91001396
2023-04-12,-18262159.20138503
2023-04-13,26879226.5985342
2023-04-14,26770269.07015761
2023-04-15,23363935.3133439
2023-04-16,-45213121.97714278
2023-04-17,135008022.69279295
2023-04-18,-43789615.05945669
2023-04-19,123264420.81219389
2023-04-20,-30094078.07689814
2023-04-21,97578844.69766404
2023-04-22,11637022.90903496
2023-04-23,24890958.2023603
2023-04-24,-17522875.37515457
2023-04-25,25974388.32334658
2023-04-26,-101619046.31848095
2023-04-27,-259258558.6676648
2023-04-28,-70017645.94387625
2023-04-29,-81422188.5695847
2023-04-30,-73595796.76913734
2023-05-01,12595905.32178793
2023-05-02,42271689.380152
2023-05-03,-59385524.3741679
2023-05-04,-132863568.8618405
2023-05-05,-217715373.38843107
2023-05-06,32384490.74961474
2023-05-07,9603984.65230731
2023-05-08,-222105509.14162725
2023-05-09,223110852.2491237
2023-05-10,48988049.91482486
2023-05-11,51286657.77150044
2023-05-12,53640107.22071555
2023-05-13,636914.58434416
2023-05-14,-70143695.84371102
2023-05-15,-65858692.20574225
2023-05-16,-25734783.99429292
2023-05-17,-45730800.45904411
2023-05-18,89682666.21029471
2023-05-19,-58993798.37669469
2023-05-20,-60128014.4965423
2023-05-21,-89367828.08538362
2023-05-22,-230316371.7815393
2023-05-23,-110549021.51284146
2023-05-24,-94594690.39547
2023-05-25,-235352646.78072327
2023-05-26,-22613134.12789255
2023-05-27,-61185262.07697876
2023-05-28,-109442658.58510828
2023-05-29,-100746648.05280904
2023-05-30,99208881.02801377
2023-05-31,-51802815.14895346
2023-06-01,-4935826.76252598
2023-06-02,-164003341.77365035
2023-06-03,-136715582.91240537
2023-06-04,-60732742.06443144
2023-06-05,6960362.17742868
2023-06-06,-138920917.5066586
2023-06-07,13402818.69497804
2023-06-08,22680653.44595701
2023-06-09,-141484617.62862268
2023-06-10,178188330.80721664
2023-06-11,34470305.38081704
2023-06-12,-830261845.5719057
2023-06-13,-165204327.1931898
2023-06-14,-102373314.93635896
2023-06-15,-42164481.63951294
2023-06-16,-1329631930.7067196
2023-06-17,-474973037.0679396
2023-06-18,-38174138.02595437
2023-06-19,-221201730.55874163
2023-06-20,-80875915.31898464
2023-06-21,-84326397.92662627
2023-06-22,-102701672.4277334
2023-06-23,96190023.11404732
2023-06-24,-26819720.65830547
2023-06-25,-90970440.73543528
2023-06-26,53416970.56162085
2023-06-27,20703350.49326545
2023-06-28,68097804.18966612
2023-06-29,-30709530.64428756
2023-06-30,-67119186.12495612
2023-07-01,-96302811.28923136
2023-07-02,-34516953.70285039
2023-07-03,-71867482.21029072
2023-07-04,22378709.39965861
2023-07-05,-789121.29639584
2023-07-06,45099712.18349341
2023-07-07,-153500483.90018487
2023-07-08,-47039421.74367709
2023-07-09,115938299.74745038
2023-07-10,-14013498.58580812
2023-07-11,-40772320.43044142
2023-07-12,-20382799.87353469
2023-07-13,-47126031.63589216
2023-07-14,182426932.4528424
2023-07-15,161324676.19761145
2023-07-16,582352424.7227776
2023-07-17,87340871.92284715
2023-07-18,6223186.8125177
2023-07-19,110922694.894574
2023-07-20,-242082931.51399907
2023-07-21,-233120259.8575205
2023-07-22,364909388.3053199
2023-07-23,-47439667.44277182
2023-07-24,-27210703.22387683
2023-07-25,98477435.8887537
2023-07-26,-46738344.60060376
2023-07-27,-20523458.29652636
2023-07-28,-94329536.455142
2023-07-29,-67709442.55048248
2023-07-30,-65357984.89887452
2023-07-31,49201999.65149692
2023-08-01,-113937490.22000112
2023-08-02,-113310245.917188
2023-08-03,-86940399.83194306
2023-08-04,-114843682.02362888
2023-08-05,170679863.6487274
2023-08-06,-21313270.13849416
2023-08-07,-599254135.624203
2023-08-08,-95383091.6366492
2023-08-09,872075047.3948255
2023-08-10,-60814215.63331597
2023-08-11,142716913.4976945
2023-08-12,-49119935.13521987
2023-08-13,-22044729.54319599
2023-08-14,32125146.90687208
2023-08-15,-183519113.46870744
2023-08-16,18788001.68791877
2023-08-17,134037018.47553344
2023-08-18,221804712.42181325
2023-08-19,-9033842.27732385
2023-08-20,701332.82288548
2023-08-21,99045251.66402563
2023-08-22,-49657948.0639457
2023-08-23,-45249357.39038509
2023-08-24,-27386399.42526703
2023-08-25,-11582308.33416614
2023-08-26,-95507276.55129756
2023-08-27,-17169878.27261349
2023-08-28,-64582139.23516844
2023-08-29,-71813990.94469005
2023-08-30,-7617411.71264315
2023-08-31,-104320252.56155013
2023-09-01,44984763.77428745
2023-09-02,-51944953.47518392
2023-09-03,-51433290.54955105
2023-09-04,-25654149.21766632
2023-09-05,33822695.668477
2023-09-06,38642599.69548069
2023-09-07,-95508867.19513322
2023-09-08,-52826336.80428284
2023-09-09,-59522947.24000449
2023-09-10,-23750924.26772058
2023-09-11,-2592873.22766282
2023-09-12,30983467.62719435
2023-09-13,-24338506.76214955
2023-09-14,-36199160.3433216
2023-09-15,-5562259.6940519
2023-09-16,-38702639.50386175
2023-09-17,-26375232.20372753
2023-09-18,17153148.58543739
2023-09-19,109184432.41196054
2023-09-20,-868202.33308351
2023-09-21,-48909293.17398718
2023-09-22,-58837567.2008231
2023-09-23,-91529139.09242705
2023-09-24,-2924503.62011652
2023-09-25,37968555.38783797
2023-09-26,-66904160.53999775
2023-09-27,-32636852.04759762
2023-09-28,-97559127.4833042
2023-09-29,-108595034.58991487
2023-09-30,-114955614.8712504
2023-10-01,-91363527.42453603
2023-10-02,90304015.94776924
2023-10-03,-25702259.03577523
2023-10-04,-58788916.08346579
2023-10-05,-70655895.11100307
2023-10-06,-8009085.73833698
2023-10-07,-68934395.12599051
2023-10-08,-84727229.36812043
2023-10-09,-14566984.88089917
2023-10-10,29843707.11743335
2023-10-11,39011533.39540198
2023-10-12,-3571212.61177444
2023-10-13,-45107154.13126443
2023-10-14,-34428584.99037908
2023-10-15,-78974188.30067304
2023-10-16,-31619539.65641831
2023-10-17,68076115.66730337
2023-10-18,-256304903.5384041
2023-10-19,126489011.4321166
2023-10-20,181473109.22867063
2023-10-21,-66407696.23360524
2023-10-22,-126865938.3756732
2023-10-23,-69249876.23942305
2023-10-24,54027999.05123767
2023-10-25,-504848785.0372767
2023-10-26,169022290.00057277
2023-10-27,-439611721.7798302
2023-10-28,773802174.0934424
2023-10-29,-159869947.03146693
2023-10-30,95689233.27935652
2023-10-31,-98266152.53844506
2023-11-01,321562595.9710392
2023-11-02,149600572.50718617
2023-11-03,-68167155.73363724
2023-11-04,-4155364.71507584
2023-11-05,-77103871.60212962
2023-11-06,105033590.34803727
2023-11-07,185092263.4134918
2023-11-08,67615362.95616052
2023-11-09,131736930.9922455
2023-11-10,125627016.92458548
2023-11-11,-40568139.6224622
2023-11-12,36045525.35423611
2023-11-13,148162788.02104753
2023-11-14,130621254.49159424
2023-11-15,100523131.20267811
2023-11-16,49124731.21336289
2023-11-17,28354588.72807126
2023-11-18,-29225784.48958433
2023-11-19,-61066100.37708449
2023-11-20,-432494860.3141918
2023-11-21,340098680.1950717
2023-11-22,-51947736.71803048
2023-11-23,-118039556.60938872
2023-11-24,-37012653.63187307
2023-11-25,-38361142.57455396
2023-11-26,-66292896.80492118
2023-11-27,2422587.8103615
2023-11-28,-98868874.04320388
2023-11-29,10705660.26450866
2023-11-30,20094113.34779823
2023-12-01,5515809.24442418
2023-12-02,-53118119.31342556
2023-12-03,-67856362.98265308
2023-12-04,135941961.31664866
2023-12-05,76612482.629664
2023-12-06,28336165.95866482
2023-12-07,57900842.51424105
2023-12-08,28168782.61082067
2023-12-09,-21465841.44662301
2023-12-10,-21010629.34192325
2023-12-11,15320590.83794158
2023-12-12,9828566.71831969
2023-12-13,83700490.78669578
2023-12-14,87786142.23084998
2023-12-15,34653230.86566937
2023-12-16,42947755.39729924
2023-12-17,52450612.03604083
2023-12-18,148784271.92303827
2023-12-19,-43894820.08580759
2023-12-20,37587233.80202551
2023-12-21,-29011121.32246721
2023-12-22,-45503964.69758956
2023-12-23,-59487014.46207538
2023-12-24,68907871.9010421
2023-12-25,-8328585.31296532
2023-12-26,7071311.54569622
2023-12-27,-69630354.37644643
2023-12-28,-111275599.18899478
2023-12-29,269497.73454276
2023-12-30,-13240790.22650231
2023-12-31,-88928362.56216055
2024-01-01,2349110.58192557
2024-01-02,-8797258.39258321
2024-01-03,142717606.3448009
2024-01-04,34115766.9347315
2024-01-05,68179909.26447281
2024-01-06,49583069.03047451
2024-01-07,-33715378.91042561
2024-01-08,89852784.22422656
2024-01-09,96423840.48478128
2024-01-10,208005241.9144288
2024-01-11,108904902.8962638
2024-01-12,-15788300.19103548
2024-01-13,25021078.78199821
2024-01-14,24654920.11108205
2024-01-15,42793290.33380133
2024-01-16,80001209.27478231
2024-01-17,-28945086.17646691
2024-01-18,118663064.09792408
2024-01-19,32079067.90271151
2024-01-20,-83072250.57410601
2024-01-21,-14451511.21969527
2024-01-22,8557161.44269658
2024-01-23,93003891.87892282
2024-01-24,6126512.97647727
2024-01-25,-101011404.67174596
2024-01-26,-15763739.65341435
2024-01-27,-82971863.1357912
2024-01-28,-31101778.09217913
2024-01-29,38921011.99538749
2024-01-30,-88998365.5170125
2024-01-31,1054565.39638289
2024-02-01,-243817293.53606284
2024-02-02,210553116.6139794
2024-02-03,-31474524.79340687
2024-02-04,-79910204.77960494
2024-02-05,45490128.86715019
2024-02-06,-83646934.1943056
2024-02-07,-105622591.76479883
2024-02-08,-27813568.91727734
2024-02-09,-21611392.49667658
2024-02-10,30520220.56723233
2024-02-11,15698295.83491446
2024-02-12,134223757.15579265
2024-02-13,53402597.52547974
2024-02-14,-46784085.47444523
2024-02-15,-44724294.41880933
2024-02-16,114257309.20958573
2024-02-17,-113561624.07021809
2024-02-18,147111732.0529961
2024-02-19,49677774.24709778
2024-02-20,-8036770.09811158
2024-02-21,214637696.3508939
2024-02-22,40733995.43296419
2024-02-23,76085660.69229516
2024-02-24,-77349652.45879094
2024-02-25,-97402790.80530491
2024-02-26,-56113434.89028224
2024-02-27,64307343.64198615
2024-02-28,39453869.51657935
2024-02-29,403275574.0047158
2024-03-01,-88887992.70168255
2024-03-02,24100602.7381594
2024-03-03,-16263615.96070736
2024-03-04,200484250.88479808
2024-03-05,232744705.2521617
2024-03-06,102902738.91047502
2024-03-07,-65164045.28931066
2024-03-08,81262472.8951557
2024-03-09,-66088339.75509703
2024-03-10,87560992.00959834
2024-03-11,-72381370.94584882
2024-03-12,148386029.1957911
2024-03-13,635601.61721498
2024-03-14,139496357.09225002
2024-03-15,218424138.8114935
2024-03-16,247397562.3365936
2024-03-17,6876254.97745951
2024-03-18,162403741.84926927
2024-03-19,313631358.9942551
2024-03-20,-67199151.54108857
2024-03-21,-82699752.99637039
2024-03-22,-124957679.92683086
2024-03-23,15906420.09091011
2024-03-24,-55561754.6989085
2024-03-25,-234322438.91175145
2024-03-26,-300275575.7386612
2024-03-27,-49369077.822799
2024-03-28,-161349705.01249442
2024-03-29,-65879889.86306091
2024-03-30,-49408945.01136562
2024-03-31,18974121.55810589
2024-04-01,214505441.00537485
2024-04-02,539718158.245812
2024-04-03,209667738.26933587
2024-04-04,253462649.05442435
2024-04-05,-200527546.7115695
2024-04-06,59018336.6844064
2024-04-07,-50499205.37792193
2024-04-08,-77846997.1774043
2024-04-09,173578890.66392285
2024-04-10,36313469.16918521
2024-04-11,53594994.51767198
2024-04-12,272224125.0090442
2024-04-13,409152277.167662
2024-04-14,166099439.60528126
2024-04-15,100716442.68388093
2024-04-16,235197435.1453135
2024-04-17,-2623412.66243588
2024-04-18,-74805978.04652095
2024-04-19,-262336387.91965988
2024-04-20,84775046.38989004
2024-04-21,3045371.4185801
2024-04-22,-264966123.45478764
2024-04-23,-149292599.8029931
2024-04-24,-26879419.23772651
2024-04-25,-71612644.85692993
2024-04-26,196835513.9612301
2024-04-27,-26373671.62777653
2024-04-28,-106376906.20617458
2024-04-29,-112776043.19667657
2024-04-30,-88713589.74387376
2024-05-01,63226709.0642511
2024-05-02,-115119503.87723649
2024-05-03,-28903876.2064541
2024-05-04,-64930128.99618773
2024-05-05,9588204.73487347
2024-05-06,-134688365.36076567
2024-05-07,-90867853.04528968
2024-05-08,-180601569.37013587
2024-05-09,193089901.5459669
2024-05-10,194118502.4200438
2024-05-11,-7890080.69097614
2024-05-12,-28966811.14432867
2024-05-13,-124539777.593974
2024-05-14,-99065859.66837063
2024-05-15,-145637653.77834347
2024-05-16,-196602663.9592434
2024-05-17,-175579508.3615506
2024-05-18,-68232010.92567255
2024-05-19,-42615503.50273083
2024-05-20,-264144519.2886262
2024-05-21,-22829932.24681459
2024-05-22,-186320531.6336202
2024-05-23,143110600.42936426
2024-05-24,-8682932.4338321
2024-05-25,-36015179.19450212
2024-05-26,-79874994.14584322
2024-05-27,-75498366.71158081
2024-05-28,24497639.90838632
2024-05-29,-62071167.4440967
2024-05-30,-218411068.10271245
2024-05-31,54574626.44981555
2024-06-01,28154152.27189819
2024-06-02,-79076995.51684779
2024-06-03,48010885.41212472
2024-06-04,-82913356.26939858
2024-06-05,-31120679.98372384
2024-06-06,-67472605.06906506
2024-06-07,145767989.5919421
2024-06-08,-5101464.15240923
2024-06-09,13220899.26830412
2024-06-10,-66740556.91374156
2024-06-11,155490830.87572718
2024-06-12,73052102.6697666
2024-06-13,114013744.08466776
2024-06-14,17726040.9028132
2024-06-15,65007665.00941224
2024-06-16,-53327945.68014899
2024-06-17,89667599.74795051
2024-06-18,31003718.8660737
2024-06-19,-59089886.3462723
2024-06-20,135311095.25382474
2024-06-21,21585353.28146748
2024-06-22,-33346993.26402313
2024-06-23,-41494562.56848544
2024-06-24,13993702.65484014
2024-06-25,-217379388.68098167
2024-06-26,-114433955.6435228
2024-06-27,-62260511.36614588
2024-06-28,117834085.5032677
2024-06-29,-118192854.04286106
2024-06-30,31719108.32306044
2024-07-01,-108347615.88564643
2024-07-02,-87006291.80246267
2024-07-03,-88747283.00325236
2024-07-04,103819236.42242542
2024-07-05,153630129.83359545
2024-07-06,-22649644.78160885
2024-07-07,-29895318.38965597
2024-07-08,-140794837.04468036
