date,timestamp_utc,Exchange Inflow (Top10)
2022-02-25,2022-02-25T00:00:00Z,1206190485.177859
2022-02-26,2022-02-26T00:00:00Z,392539681.112925
2022-02-27,2022-02-27T00:00:00Z,197688160.72771603
2022-02-28,2022-02-28T00:00:00Z,1253379571.1065347
2022-03-01,2022-03-01T00:00:00Z,719753860.7562579
2022-03-02,2022-03-02T00:00:00Z,241259180.002703
2022-03-03,2022-03-03T00:00:00Z,1301158569.816289
2022-03-04,2022-03-04T00:00:00Z,369498009.26563495
2022-03-05,2022-03-05T00:00:00Z,648785646.8519111
2022-03-06,2022-03-06T00:00:00Z,327604012.09739506
2022-03-07,2022-03-07T00:00:00Z,1038666904.327114
2022-03-08,2022-03-08T00:00:00Z,557632631.2941389
2022-03-09,2022-03-09T00:00:00Z,1048390308.2864708
2022-03-10,2022-03-10T00:00:00Z,928030422.144241
2022-03-11,2022-03-11T00:00:00Z,302955668.343292
2022-03-12,2022-03-12T00:00:00Z,497016929.0466951
2022-03-13,2022-03-13T00:00:00Z,456076984.56217694
2022-03-14,2022-03-14T00:00:00Z,292312082.962321
2022-03-15,2022-03-15T00:00:00Z,717763073.4046907
2022-03-16,2022-03-16T00:00:00Z,536074175.0563819
2022-03-17,2022-03-17T00:00:00Z,786146044.56153
2022-03-18,2022-03-18T00:00:00Z,703464165.425972
2022-03-19,2022-03-19T00:00:00Z,656863840.5781078
2022-03-20,2022-03-20T00:00:00Z,436033689.75353295
2022-03-21,2022-03-21T00:00:00Z,1780714046.251307
2022-03-22,2022-03-22T00:00:00Z,515500346.0312941
2022-03-23,2022-03-23T00:00:00Z,625800103.988565
2022-03-24,2022-03-24T00:00:00Z,964341593.118009
2022-03-25,2022-03-25T00:00:00Z,1166856484.899641
2022-03-26,2022-03-26T00:00:00Z,678595570.664265
2022-03-27,2022-03-27T00:00:00Z,375671748.584311
2022-03-28,2022-03-28T00:00:00Z,1482412381.699538
2022-03-29,2022-03-29T00:00:00Z,1038589338.3596312
2022-03-30,2022-03-30T00:00:00Z,685910565.391399
2022-03-31,2022-03-31T00:00:00Z,1089669264.064723
2022-04-01,2022-04-01T00:00:00Z,793125838.1974081
2022-04-02,2022-04-02T00:00:00Z,982992531.5836542
2022-04-03,2022-04-03T00:00:00Z,670955465.256463
2022-04-04,2022-04-04T00:00:00Z,755274495.9566069
2022-04-05,2022-04-05T00:00:00Z,593332903.679231
2022-04-06,2022-04-06T00:00:00Z,891995246.1165369
2022-04-07,2022-04-07T00:00:00Z,848410863.1232299
2022-04-08,2022-04-08T00:00:00Z,663374646.494207
2022-04-09,2022-04-09T00:00:00Z,584208865.5196061
2022-04-10,2022-04-10T00:00:00Z,364367395.708422
2022-04-11,2022-04-11T00:00:00Z,953277580.1342292
2022-04-12,2022-04-12T00:00:00Z,893918999.5336931
2022-04-13,2022-04-13T00:00:00Z,1065699723.9698352
2022-04-14,2022-04-14T00:00:00Z,669476163.6832811
2022-04-15,2022-04-15T00:00:00Z,882837260.068421
2022-04-16,2022-04-16T00:00:00Z,2389333559.259876
2022-04-17,2022-04-17T00:00:00Z,599429382.3871081
2022-04-18,2022-04-18T00:00:00Z,547923602.111817
2022-04-19,2022-04-19T00:00:00Z,837643209.2372969
2022-04-20,2022-04-20T00:00:00Z,3489540771.4267244
2022-04-21,2022-04-21T00:00:00Z,852605982.6954749
2022-04-22,2022-04-22T00:00:00Z,645356633.881499
2022-04-23,2022-04-23T00:00:00Z,230487693.244501
2022-04-24,2022-04-24T00:00:00Z,669316966.8220763
2022-04-25,2022-04-25T00:00:00Z,816247176.131426
2022-04-26,2022-04-26T00:00:00Z,840962353.13002
2022-04-27,2022-04-27T00:00:00Z,254245086.30317703
2022-04-28,2022-04-28T00:00:00Z,814246708.0028359
2022-04-29,2022-04-29T00:00:00Z,756684957.7866399
2022-04-30,2022-04-30T00:00:00Z,746671560.497972
2022-05-01,2022-05-01T00:00:00Z,229300730.122371
2022-05-02,2022-05-02T00:00:00Z,916305402.43272
2022-05-03,2022-05-03T00:00:00Z,733718956.220382
2022-05-04,2022-05-04T00:00:00Z,791003190.258829
2022-05-05,2022-05-05T00:00:00Z,909597682.4349848
2022-05-06,2022-05-06T00:00:00Z,804376132.3121281
2022-05-07,2022-05-07T00:00:00Z,2944098358.397016
2022-05-08,2022-05-08T00:00:00Z,575633889.6104211
2022-05-09,2022-05-09T00:00:00Z,1147070025.375035
2022-05-10,2022-05-10T00:00:00Z,1533311049.086341
2022-05-11,2022-05-11T00:00:00Z,1691913911.099968
2022-05-12,2022-05-12T00:00:00Z,15748656583.206432
2022-05-13,2022-05-13T00:00:00Z,2721583160.068831
2022-05-14,2022-05-14T00:00:00Z,1956220157.558935
2022-05-15,2022-05-15T00:00:00Z,396593319.889784
2022-05-16,2022-05-16T00:00:00Z,1672083920.222585
2022-05-17,2022-05-17T00:00:00Z,949172753.397767
2022-05-18,2022-05-18T00:00:00Z,340985921.201402
2022-05-19,2022-05-19T00:00:00Z,815681074.811867
2022-05-20,2022-05-20T00:00:00Z,651223534.288757
2022-05-21,2022-05-21T00:00:00Z,399769785.901033
2022-05-22,2022-05-22T00:00:00Z,504756858.267257
2022-05-23,2022-05-23T00:00:00Z,6242393012.226229
2022-05-24,2022-05-24T00:00:00Z,291732183.964974
2022-05-25,2022-05-25T00:00:00Z,632283784.916149
2022-05-26,2022-05-26T00:00:00Z,788175049.4492781
2022-05-27,2022-05-27T00:00:00Z,1424224993.0848577
2022-05-28,2022-05-28T00:00:00Z,313310572.8137709
2022-05-29,2022-05-29T00:00:00Z,534737486.564632
2022-05-30,2022-05-30T00:00:00Z,602120577.6370819
2022-05-31,2022-05-31T00:00:00Z,554614931.024377
2022-06-01,2022-06-01T00:00:00Z,620673493.5763069
2022-06-02,2022-06-02T00:00:00Z,703070096.876759
2022-06-03,2022-06-03T00:00:00Z,590776439.172596
2022-06-04,2022-06-04T00:00:00Z,345652498.924254
2022-06-05,2022-06-05T00:00:00Z,949053060.629054
2022-06-06,2022-06-06T00:00:00Z,569007830.892389
2022-06-07,2022-06-07T00:00:00Z,600083710.2450241
2022-06-08,2022-06-08T00:00:00Z,546325836.753466
2022-06-09,2022-06-09T00:00:00Z,524907894.58794
2022-06-10,2022-06-10T00:00:00Z,562160418.4303689
2022-06-11,2022-06-11T00:00:00Z,448817128.757545
2022-06-12,2022-06-12T00:00:00Z,618797032.3797941
2022-06-13,2022-06-13T00:00:00Z,1546163337.4642243
2022-06-14,2022-06-14T00:00:00Z,1031098858.640218
2022-06-15,2022-06-15T00:00:00Z,2296607690.718765
2022-06-16,2022-06-16T00:00:00Z,1313171431.425686
2022-06-17,2022-06-17T00:00:00Z,1329562437.419788
2022-06-18,2022-06-18T00:00:00Z,1072617731.8349612
2022-06-19,2022-06-19T00:00:00Z,683024238.0076629
2022-06-20,2022-06-20T00:00:00Z,1192200059.260871
2022-06-21,2022-06-21T00:00:00Z,2354550542.8982973
2022-06-22,2022-06-22T00:00:00Z,1022519844.26917
2022-06-23,2022-06-23T00:00:00Z,594753617.1056991
2022-06-24,2022-06-24T00:00:00Z,610763287.0045519
2022-06-25,2022-06-25T00:00:00Z,522915006.547698
2022-06-26,2022-06-26T00:00:00Z,294830924.329146
2022-06-27,2022-06-27T00:00:00Z,566152215.70342
2022-06-28,2022-06-28T00:00:00Z,821265196.2975352
2022-06-29,2022-06-29T00:00:00Z,987460644.579797
2022-06-30,2022-06-30T00:00:00Z,846865089.455622
2022-07-01,2022-07-01T00:00:00Z,879474383.6283109
2022-07-02,2022-07-02T00:00:00Z,363541016.562321
2022-07-03,2022-07-03T00:00:00Z,445699331.6565231
2022-07-04,2022-07-04T00:00:00Z,815760154.334009
2022-07-05,2022-07-05T00:00:00Z,648942383.4699471
2022-07-06,2022-07-06T00:00:00Z,508535681.034379
2022-07-07,2022-07-07T00:00:00Z,516889073.899202
2022-07-08,2022-07-08T00:00:00Z,514649189.184368
2022-07-09,2022-07-09T00:00:00Z,280215258.897965
2022-07-10,2022-07-10T00:00:00Z,286083719.019104
2022-07-11,2022-07-11T00:00:00Z,578610057.867609
2022-07-12,2022-07-12T00:00:00Z,465392969.96428
2022-07-13,2022-07-13T00:00:00Z,584787002.9947139
2022-07-14,2022-07-14T00:00:00Z,530183290.7252619
2022-07-15,2022-07-15T00:00:00Z,534591186.098411
2022-07-16,2022-07-16T00:00:00Z,375946309.5738021
2022-07-17,2022-07-17T00:00:00Z,447402653.246788
2022-07-18,2022-07-18T00:00:00Z,591441770.3676709
2022-07-19,2022-07-19T00:00:00Z,708288750.987052
2022-07-20,2022-07-20T00:00:00Z,525330322.2858679
2022-07-21,2022-07-21T00:00:00Z,631322993.496615
2022-07-22,2022-07-22T00:00:00Z,589599414.4824481
2022-07-23,2022-07-23T00:00:00Z,311045973.553704
2022-07-24,2022-07-24T00:00:00Z,335346453.95195
2022-07-25,2022-07-25T00:00:00Z,527883131.0961309
2022-07-26,2022-07-26T00:00:00Z,711703220.5434711
2022-07-27,2022-07-27T00:00:00Z,567576818.1788291
2022-07-28,2022-07-28T00:00:00Z,685089192.7325351
2022-07-29,2022-07-29T00:00:00Z,705067395.6788361
2022-07-30,2022-07-30T00:00:00Z,519762539.0693
2022-07-31,2022-07-31T00:00:00Z,429079916.90065104
2022-08-01,2022-08-01T00:00:00Z,959076317.987149
2022-08-02,2022-08-02T00:00:00Z,578893505.2296699
2022-08-03,2022-08-03T00:00:00Z,561744709.3218759
2022-08-04,2022-08-04T00:00:00Z,515253996.489054
2022-08-05,2022-08-05T00:00:00Z,586423668.0090351
2022-08-06,2022-08-06T00:00:00Z,434018273.86924
2022-08-07,2022-08-07T00:00:00Z,310505893.056556
2022-08-08,2022-08-08T00:00:00Z,540768663.699132
2022-08-09,2022-08-09T00:00:00Z,508585583.9233831
2022-08-10,2022-08-10T00:00:00Z,663626236.3853421
2022-08-11,2022-08-11T00:00:00Z,531161628.3737
2022-08-12,2022-08-12T00:00:00Z,547414303.9408619
2022-08-13,2022-08-13T00:00:00Z,487761888.107631
2022-08-14,2022-08-14T00:00:00Z,558778579.939964
2022-08-15,2022-08-15T00:00:00Z,506155747.4922581
2022-08-16,2022-08-16T00:00:00Z,506612109.423545
2022-08-17,2022-08-17T00:00:00Z,3015040731.641922
2022-08-18,2022-08-18T00:00:00Z,490530367.13589805
2022-08-19,2022-08-19T00:00:00Z,590072563.6573081
2022-08-20,2022-08-20T00:00:00Z,408602081.887322
2022-08-21,2022-08-21T00:00:00Z,257072521.69084892
2022-08-22,2022-08-22T00:00:00Z,449728904.86326605
2022-08-23,2022-08-23T00:00:00Z,500872432.884244
2022-08-24,2022-08-24T00:00:00Z,447855945.243002
2022-08-25,2022-08-25T00:00:00Z,476695241.176286
2022-08-26,2022-08-26T00:00:00Z,480914882.4926351
2022-08-27,2022-08-27T00:00:00Z,508553496.717301
2022-08-28,2022-08-28T00:00:00Z,263680758.2808261
2022-08-29,2022-08-29T00:00:00Z,553749403.1795579
2022-08-30,2022-08-30T00:00:00Z,515839263.1721711
2022-08-31,2022-08-31T00:00:00Z,495801060.56924
2022-09-01,2022-09-01T00:00:00Z,437496737.546945
2022-09-02,2022-09-02T00:00:00Z,477104953.798569
2022-09-03,2022-09-03T00:00:00Z,326100723.985653
2022-09-04,2022-09-04T00:00:00Z,530028162.99716187
2022-09-05,2022-09-05T00:00:00Z,502830677.87161
2022-09-06,2022-09-06T00:00:00Z,524715998.953318
2022-09-07,2022-09-07T00:00:00Z,716765158.2511271
2022-09-08,2022-09-08T00:00:00Z,604007180.5235249
2022-09-09,2022-09-09T00:00:00Z,838950502.8207788
2022-09-10,2022-09-10T00:00:00Z,407449385.6665281
2022-09-11,2022-09-11T00:00:00Z,957379352.638414
2022-09-12,2022-09-12T00:00:00Z,267643429.54181987
2022-09-13,2022-09-13T00:00:00Z,2401271373.9755745
2022-09-14,2022-09-14T00:00:00Z,641036160.441418
2022-09-15,2022-09-15T00:00:00Z,411359243.723477
2022-09-16,2022-09-16T00:00:00Z,1349875619.463596
2022-09-17,2022-09-17T00:00:00Z,585853574.0652878
2022-09-18,2022-09-18T00:00:00Z,87663164.273515
2022-09-19,2022-09-19T00:00:00Z,1989986131.307239
2022-09-20,2022-09-20T00:00:00Z,797683845.2229471
2022-09-21,2022-09-21T00:00:00Z,944237333.846583
2022-09-22,2022-09-22T00:00:00Z,894031080.7612619
2022-09-23,2022-09-23T00:00:00Z,620132148.5085351
2022-09-24,2022-09-24T00:00:00Z,385611554.2545461
2022-09-25,2022-09-25T00:00:00Z,176447739.50667602
2022-09-26,2022-09-26T00:00:00Z,625014387.6395141
2022-09-27,2022-09-27T00:00:00Z,560089810.2462711
2022-09-28,2022-09-28T00:00:00Z,744552993.3533702
2022-09-29,2022-09-29T00:00:00Z,756604638.786072
2022-09-30,2022-09-30T00:00:00Z,519228744.26177007
2022-10-01,2022-10-01T00:00:00Z,362621704.443066
2022-10-02,2022-10-02T00:00:00Z,304252664.0677929
2022-10-03,2022-10-03T00:00:00Z,580761123.1258911
2022-10-04,2022-10-04T00:00:00Z,456100302.7928201
2022-10-05,2022-10-05T00:00:00Z,741418717.861862
2022-10-06,2022-10-06T00:00:00Z,651951887.2753879
2022-10-07,2022-10-07T00:00:00Z,463266440.0120099
2022-10-08,2022-10-08T00:00:00Z,842131788.68199
2022-10-09,2022-10-09T00:00:00Z,242181673.616926
2022-10-10,2022-10-10T00:00:00Z,584177753.9544989
2022-10-11,2022-10-11T00:00:00Z,599616291.680053
2022-10-12,2022-10-12T00:00:00Z,540295382.546046
2022-10-13,2022-10-13T00:00:00Z,894868645.5993501
2022-10-14,2022-10-14T00:00:00Z,484703738.30214095
2022-10-15,2022-10-15T00:00:00Z,286285962.99388605
2022-10-16,2022-10-16T00:00:00Z,349480507.154672
2022-10-17,2022-10-17T00:00:00Z,479365624.319914
2022-10-18,2022-10-18T00:00:00Z,586173839.118905
2022-10-19,2022-10-19T00:00:00Z,546838370.376087
2022-10-20,2022-10-20T00:00:00Z,581023963.231407
2022-10-21,2022-10-21T00:00:00Z,403094788.751076
2022-10-22,2022-10-22T00:00:00Z,414716908.35409695
2022-10-23,2022-10-23T00:00:00Z,393892906.3413061
2022-10-24,2022-10-24T00:00:00Z,498435116.702668
2022-10-25,2022-10-25T00:00:00Z,668895354.7355031
2022-10-26,2022-10-26T00:00:00Z,892780833.433606
2022-10-27,2022-10-27T00:00:00Z,639356988.4846201
2022-10-28,2022-10-28T00:00:00Z,616524800.1017259
2022-10-29,2022-10-29T00:00:00Z,450972930.215884
2022-10-30,2022-10-30T00:00:00Z,651166898.461586
2022-10-31,2022-10-31T00:00:00Z,769439423.553798
2022-11-01,2022-11-01T00:00:00Z,815922164.699158
2022-11-02,2022-11-02T00:00:00Z,589954267.185405
2022-11-03,2022-11-03T00:00:00Z,635640127.651185
2022-11-04,2022-11-04T00:00:00Z,652434828.1795009
2022-11-05,2022-11-05T00:00:00Z,1012188006.4872248
2022-11-06,2022-11-06T00:00:00Z,554279568.9012799
2022-11-07,2022-11-07T00:00:00Z,959865591.41259
2022-11-08,2022-11-08T00:00:00Z,1155214056.766672
2022-11-09,2022-11-09T00:00:00Z,1257808669.694653
2022-11-10,2022-11-10T00:00:00Z,1577688740.3298206
2022-11-11,2022-11-11T00:00:00Z,4189384450.6171145
2022-11-12,2022-11-12T00:00:00Z,1430445403.9990633
2022-11-13,2022-11-13T00:00:00Z,872259461.66894
2022-11-14,2022-11-14T00:00:00Z,972356341.247218
2022-11-15,2022-11-15T00:00:00Z,710786548.4795249
2022-11-16,2022-11-16T00:00:00Z,844489614.6376281
2022-11-17,2022-11-17T00:00:00Z,1022793239.100603
2022-11-18,2022-11-18T00:00:00Z,1046929612.821899
2022-11-19,2022-11-19T00:00:00Z,425603871.2738991
2022-11-20,2022-11-20T00:00:00Z,479387411.471441
2022-11-21,2022-11-21T00:00:00Z,1536240838.8068469
2022-11-22,2022-11-22T00:00:00Z,848184488.29887
2022-11-23,2022-11-23T00:00:00Z,744715532.5685849
2022-11-24,2022-11-24T00:00:00Z,913340579.1198832
2022-11-25,2022-11-25T00:00:00Z,663192719.21419
2022-11-26,2022-11-26T00:00:00Z,459683362.76403
2022-11-27,2022-11-27T00:00:00Z,374135435.13512206
2022-11-28,2022-11-28T00:00:00Z,712597008.1574332
2022-11-29,2022-11-29T00:00:00Z,781904992.5594479
2022-11-30,2022-11-30T00:00:00Z,737349099.6511071
2022-12-01,2022-12-01T00:00:00Z,635799540.6504291
2022-12-02,2022-12-02T00:00:00Z,807898527.00979
2022-12-03,2022-12-03T00:00:00Z,413093712.67129904
2022-12-04,2022-12-04T00:00:00Z,196727063.120614
2022-12-05,2022-12-05T00:00:00Z,622260145.047678
2022-12-06,2022-12-06T00:00:00Z,727438106.836306
2022-12-07,2022-12-07T00:00:00Z,611903948.3765819
2022-12-08,2022-12-08T00:00:00Z,670857781.8434161
2022-12-09,2022-12-09T00:00:00Z,556032683.5272669
2022-12-10,2022-12-10T00:00:00Z,1759468288.377342
2022-12-11,2022-12-11T00:00:00Z,228010028.108748
2022-12-12,2022-12-12T00:00:00Z,756813778.5183301
2022-12-13,2022-12-13T00:00:00Z,10828442776.632998
2022-12-14,2022-12-14T00:00:00Z,433673980.00811
2022-12-15,2022-12-15T00:00:00Z,1295986122.059562
2022-12-16,2022-12-16T00:00:00Z,382648991.575424
2022-12-17,2022-12-17T00:00:00Z,500226170.20901
2022-12-18,2022-12-18T00:00:00Z,71869959.99968
2022-12-19,2022-12-19T00:00:00Z,1224378839.437676
2022-12-20,2022-12-20T00:00:00Z,131461161.845049
2022-12-21,2022-12-21T00:00:00Z,392214109.738943
2022-12-22,2022-12-22T00:00:00Z,1161454040.6087828
2022-12-23,2022-12-23T00:00:00Z,171986353.67044398
2022-12-24,2022-12-24T00:00:00Z,291227665.6360889
2022-12-25,2022-12-25T00:00:00Z,516584058.8316692
2022-12-26,2022-12-26T00:00:00Z,850636465.418866
2022-12-27,2022-12-27T00:00:00Z,155903732.26011902
2022-12-28,2022-12-28T00:00:00Z,488153253.08881193
2022-12-29,2022-12-29T00:00:00Z,1126888308.0137608
2022-12-30,2022-12-30T00:00:00Z,125181509.597786
2022-12-31,2022-12-31T00:00:00Z,53633669.255275
2023-01-01,2023-01-01T00:00:00Z,319446611.7382571
2023-01-02,2023-01-02T00:00:00Z,2118940807.2539663
2023-01-03,2023-01-03T00:00:00Z,384277657.064729
2023-01-04,2023-01-04T00:00:00Z,408666249.79384303
2023-01-05,2023-01-05T00:00:00Z,340024571.64860404
2023-01-06,2023-01-06T00:00:00Z,539995260.775097
2023-01-07,2023-01-07T00:00:00Z,274487940.924227
2023-01-08,2023-01-08T00:00:00Z,215930870.13098
2023-01-09,2023-01-09T00:00:00Z,426975250.329211
2023-01-10,2023-01-10T00:00:00Z,1069483100.770388
2023-01-11,2023-01-11T00:00:00Z,517993456.4691129
2023-01-12,2023-01-12T00:00:00Z,1104499310.0098152
2023-01-13,2023-01-13T00:00:00Z,750137202.953094
2023-01-14,2023-01-14T00:00:00Z,988547902.142642
2023-01-15,2023-01-15T00:00:00Z,351738582.49263704
2023-01-16,2023-01-16T00:00:00Z,405241448.2389911
2023-01-17,2023-01-17T00:00:00Z,338329144.512866
2023-01-18,2023-01-18T00:00:00Z,1068426121.8339708
2023-01-19,2023-01-19T00:00:00Z,371535114.760202
2023-01-20,2023-01-20T00:00:00Z,369975419.1643769
2023-01-21,2023-01-21T00:00:00Z,431508664.196445
2023-01-22,2023-01-22T00:00:00Z,474260987.922775
2023-01-23,2023-01-23T00:00:00Z,434052330.65805393
2023-01-24,2023-01-24T00:00:00Z,1194032125.340597
2023-01-25,2023-01-25T00:00:00Z,986298997.2458428
2023-01-26,2023-01-26T00:00:00Z,418739159.6486571
2023-01-27,2023-01-27T00:00:00Z,414409097.5321249
2023-01-28,2023-01-28T00:00:00Z,455257949.31109095
2023-01-29,2023-01-29T00:00:00Z,987653589.705713
2023-01-30,2023-01-30T00:00:00Z,364673042.89607406
2023-01-31,2023-01-31T00:00:00Z,347798933.218468
2023-02-01,2023-02-01T00:00:00Z,406934160.8465241
2023-02-02,2023-02-02T00:00:00Z,575660619.8427129
2023-02-03,2023-02-03T00:00:00Z,342055130.40360504
2023-02-04,2023-02-04T00:00:00Z,450122156.582522
2023-02-05,2023-02-05T00:00:00Z,303966452.72926295
2023-02-06,2023-02-06T00:00:00Z,1364730962.5195775
2023-02-07,2023-02-07T00:00:00Z,436573442.747851
2023-02-08,2023-02-08T00:00:00Z,403489280.96947
2023-02-09,2023-02-09T00:00:00Z,714340490.904467
2023-02-10,2023-02-10T00:00:00Z,426310603.433096
2023-02-11,2023-02-11T00:00:00Z,983800460.137112
2023-02-12,2023-02-12T00:00:00Z,273317632.260208
2023-02-13,2023-02-13T00:00:00Z,1377415907.946812
2023-02-14,2023-02-14T00:00:00Z,1446528258.332994
2023-02-15,2023-02-15T00:00:00Z,769276177.471134
2023-02-16,2023-02-16T00:00:00Z,595745287.24479
2023-02-17,2023-02-17T00:00:00Z,538823456.2437121
2023-02-18,2023-02-18T00:00:00Z,310740657.060118
2023-02-19,2023-02-19T00:00:00Z,281003782.78709406
2023-02-20,2023-02-20T00:00:00Z,910490116.5757473
2023-02-21,2023-02-21T00:00:00Z,551461717.103107
2023-02-22,2023-02-22T00:00:00Z,511182664.8300381
2023-02-23,2023-02-23T00:00:00Z,331209795.398668
2023-02-24,2023-02-24T00:00:00Z,372129845.1992511
2023-02-25,2023-02-25T00:00:00Z,310659983.942703
2023-02-26,2023-02-26T00:00:00Z,251301541.216972
2023-02-27,2023-02-27T00:00:00Z,1034420747.581055
2023-02-28,2023-02-28T00:00:00Z,414914791.31514806
2023-03-01,2023-03-01T00:00:00Z,376192908.5170931
2023-03-02,2023-03-02T00:00:00Z,367834052.10490096
2023-03-03,2023-03-03T00:00:00Z,3064985571.0417943
2023-03-04,2023-03-04T00:00:00Z,184386353.505659
2023-03-05,2023-03-05T00:00:00Z,550261206.246863
2023-03-06,2023-03-06T00:00:00Z,605003716.0630668
2023-03-07,2023-03-07T00:00:00Z,924608999.354668
2023-03-08,2023-03-08T00:00:00Z,137522257.096516
2023-03-09,2023-03-09T00:00:00Z,895758067.5801919
2023-03-10,2023-03-10T00:00:00Z,1074079014.3228009
2023-03-11,2023-03-11T00:00:00Z,912675480.3314896
2023-03-12,2023-03-12T00:00:00Z,1001700176.64527
2023-03-13,2023-03-13T00:00:00Z,1241849221.0136728
2023-03-14,2023-03-14T00:00:00Z,1078367441.2133117
2023-03-15,2023-03-15T00:00:00Z,1515519904.6115432
2023-03-16,2023-03-16T00:00:00Z,1036300932.716298
2023-03-17,2023-03-17T00:00:00Z,1648294463.5724928
2023-03-18,2023-03-18T00:00:00Z,570962154.22017
2023-03-19,2023-03-19T00:00:00Z,529404099.2218429
2023-03-20,2023-03-20T00:00:00Z,1390560044.795295
2023-03-21,2023-03-21T00:00:00Z,3152432470.9510784
2023-03-22,2023-03-22T00:00:00Z,1397926875.80643
2023-03-23,2023-03-23T00:00:00Z,1187232971.9301412
2023-03-24,2023-03-24T00:00:00Z,926954530.240113
2023-03-25,2023-03-25T00:00:00Z,906723474.778548
2023-03-26,2023-03-26T00:00:00Z,311094468.155285
2023-03-27,2023-03-27T00:00:00Z,1434945978.728343
2023-03-28,2023-03-28T00:00:00Z,427158242.293946
2023-03-29,2023-03-29T00:00:00Z,721435027.0947341
2023-03-30,2023-03-30T00:00:00Z,993066213.796644
2023-03-31,2023-03-31T00:00:00Z,813756840.457206
2023-04-01,2023-04-01T00:00:00Z,382048919.33635104
2023-04-02,2023-04-02T00:00:00Z,375655097.943879
2023-04-03,2023-04-03T00:00:00Z,870510279.066721
2023-04-04,2023-04-04T00:00:00Z,735922883.4565948
2023-04-05,2023-04-05T00:00:00Z,1420566485.365537
2023-04-06,2023-04-06T00:00:00Z,658043078.3283011
2023-04-07,2023-04-07T00:00:00Z,614510819.065487
2023-04-08,2023-04-08T00:00:00Z,362091874.168142
2023-04-09,2023-04-09T00:00:00Z,377269911.09432
2023-04-10,2023-04-10T00:00:00Z,738123137.973617
2023-04-11,2023-04-11T00:00:00Z,893561680.3648361
2023-04-12,2023-04-12T00:00:00Z,3634195348.649471
2023-04-13,2023-04-13T00:00:00Z,709897914.9109119
2023-04-14,2023-04-14T00:00:00Z,778149943.314376
2023-04-15,2023-04-15T00:00:00Z,670784050.450307
2023-04-16,2023-04-16T00:00:00Z,393763143.784273
2023-04-17,2023-04-17T00:00:00Z,704204425.309216
2023-04-18,2023-04-18T00:00:00Z,793757034.272798
2023-04-19,2023-04-19T00:00:00Z,740170191.056721
2023-04-20,2023-04-20T00:00:00Z,802849638.5596931
2023-04-21,2023-04-21T00:00:00Z,619391942.683863
2023-04-22,2023-04-22T00:00:00Z,420895368.380888
2023-04-23,2023-04-23T00:00:00Z,415468297.800304
2023-04-24,2023-04-24T00:00:00Z,647776763.04205
2023-04-25,2023-04-25T00:00:00Z,609130343.450376
2023-04-26,2023-04-26T00:00:00Z,631678041.4694802
2023-04-27,2023-04-27T00:00:00Z,655463934.758921
2023-04-28,2023-04-28T00:00:00Z,734567892.73382
2023-04-29,2023-04-29T00:00:00Z,449909996.494073
2023-04-30,2023-04-30T00:00:00Z,394173385.4484721
2023-05-01,2023-05-01T00:00:00Z,540696942.728761
2023-05-02,2023-05-02T00:00:00Z,677340727.3638358
2023-05-03,2023-05-03T00:00:00Z,840411065.3842161
2023-05-04,2023-05-04T00:00:00Z,1734589433.289582
2023-05-05,2023-05-05T00:00:00Z,825529394.649828
2023-05-06,2023-05-06T00:00:00Z,459151184.01004106
2023-05-07,2023-05-07T00:00:00Z,548409158.4788389
2023-05-08,2023-05-08T00:00:00Z,865588049.0142841
2023-05-09,2023-05-09T00:00:00Z,791751820.3087661
2023-05-10,2023-05-10T00:00:00Z,755016639.3627541
2023-05-11,2023-05-11T00:00:00Z,826353332.986138
2023-05-12,2023-05-12T00:00:00Z,844442257.294224
2023-05-13,2023-05-13T00:00:00Z,397622047.6663621
2023-05-14,2023-05-14T00:00:00Z,384885989.213511
2023-05-15,2023-05-15T00:00:00Z,568665035.039364
2023-05-16,2023-05-16T00:00:00Z,659026568.1145649
2023-05-17,2023-05-17T00:00:00Z,515658388.73669
2023-05-18,2023-05-18T00:00:00Z,763067186.220314
2023-05-19,2023-05-19T00:00:00Z,587812169.8112339
2023-05-20,2023-05-20T00:00:00Z,414466715.22046
2023-05-21,2023-05-21T00:00:00Z,342156048.249352
2023-05-22,2023-05-22T00:00:00Z,805801119.7784799
2023-05-23,2023-05-23T00:00:00Z,630506078.401204
2023-05-24,2023-05-24T00:00:00Z,910398758.540834
2023-05-25,2023-05-25T00:00:00Z,756915108.619056
2023-05-26,2023-05-26T00:00:00Z,774457526.276883
2023-05-27,2023-05-27T00:00:00Z,323284884.352481
2023-05-28,2023-05-28T00:00:00Z,276988469.432886
2023-05-29,2023-05-29T00:00:00Z,711338981.7833
2023-05-30,2023-05-30T00:00:00Z,625063941.1562109
2023-05-31,2023-05-31T00:00:00Z,646149050.0450151
2023-06-01,2023-06-01T00:00:00Z,822434877.9564581
2023-06-02,2023-06-02T00:00:00Z,522339685.67270905
2023-06-03,2023-06-03T00:00:00Z,474370108.29259807
2023-06-04,2023-06-04T00:00:00Z,290252273.804296
2023-06-05,2023-06-05T00:00:00Z,695911913.935808
2023-06-06,2023-06-06T00:00:00Z,1835238825.300759
2023-06-07,2023-06-07T00:00:00Z,873055772.0944109
2023-06-08,2023-06-08T00:00:00Z,749480300.7542892
2023-06-09,2023-06-09T00:00:00Z,633765360.5498122
2023-06-10,2023-06-10T00:00:00Z,499959027.371198
