date,Exchange Withdrawing Transactions
2023-04-18,255911
2023-04-19,278847
2023-04-20,251207
2023-04-21,227342
2023-04-22,185288
2023-04-23,184777
2023-04-24,207531
2023-04-25,221702
2023-04-26,245491
2023-04-27,224890
2023-04-28,233100
2023-04-29,198096
2023-04-30,211728
2023-05-01,272666
2023-05-02,319161
2023-05-03,298118
2023-05-04,289240
2023-05-05,380759
2023-05-06,317378
2023-05-07,260652
2023-05-08,290334
2023-05-09,268290
2023-05-10,253816
2023-05-11,264759
2023-05-12,254992
2023-05-13,220873
2023-05-14,207336
2023-05-15,233727
2023-05-16,254326
2023-05-17,259801
2023-05-18,249854
2023-05-19,241133
2023-05-20,204030
2023-05-21,201448
2023-05-22,227397
2023-05-23,254793
2023-05-24,225539
2023-05-25,230894
2023-05-26,226175
2023-05-27,201502
2023-05-28,191549
2023-05-29,215549
2023-05-30,253232
2023-05-31,241552
2023-06-01,219185
2023-06-02,216051
2023-06-03,195281
2023-06-04,196014
2023-06-05,278497
2023-06-06,300250
2023-06-07,275306
2023-06-08,268779
2023-06-09,365299
2023-06-10,541530
2023-06-11,427370
2023-06-12,238412
2023-06-13,237449
2023-06-14,227222
2023-06-15,242530
2023-06-16,252697
2023-06-17,199743
2023-06-18,181942
2023-06-19,210998
2023-06-20,219681
2023-06-21,258059
2023-06-22,226814
2023-06-23,262054
2023-06-24,205818
2023-06-25,209778
2023-06-26,233203
2023-06-27,241638
2023-06-28,245845
2023-06-29,263943
2023-06-30,267833
2023-07-01,208197
2023-07-02,199112
2023-07-03,234308
2023-07-04,220285
2023-07-05,210738
2023-07-06,208065
2023-07-07,229138
2023-07-08,223529
2023-07-09,217831
2023-07-10,242663
2023-07-11,241557
2023-07-12,239097
2023-07-13,272859
2023-07-14,278381
2023-07-15,219650
2023-07-16,226851
2023-07-17,234580
2023-07-18,290821
2023-07-19,259653
2023-07-20,239958
2023-07-21,243512
2023-07-22,210636
2023-07-23,205307
2023-07-24,225597
2023-07-25,209440
2023-07-26,220353
2023-07-27,217480
2023-07-28,229771
2023-07-29,215212
2023-07-30,230427
2023-07-31,261516
2023-08-01,230339
2023-08-02,222593
2023-08-03,222592
2023-08-04,218596
2023-08-05,208025
2023-08-06,204453
2023-08-07,247949
2023-08-08,239045
2023-08-09,256661
2023-08-10,241651
2023-08-11,229636
2023-08-12,201110
2023-08-13,185681
2023-08-14,215700
2023-08-15,236182
2023-08-16,231435
2023-08-17,253573
2023-08-18,239476
2023-08-19,206000
2023-08-20,183931
2023-08-21,216873
2023-08-22,242255
2023-08-23,226614
2023-08-24,218586
2023-08-25,222667
2023-08-26,191522
2023-08-27,177246
2023-08-28,202824
2023-08-29,224387
2023-08-30,224522
2023-08-31,237162
2023-09-01,219020
2023-09-02,216925
2023-09-03,206712
2023-09-04,200511
2023-09-05,211084
2023-09-06,217951
2023-09-07,217889
2023-09-08,217739
2023-09-09,193207
2023-09-10,194364
2023-09-11,211844
2023-09-12,207812
2023-09-13,198333
2023-09-14,222103
2023-09-15,214226
2023-09-16,196081
2023-09-17,190346
2023-09-18,207663
2023-09-19,220784
2023-09-20,225249
2023-09-21,223882
2023-09-22,221796
2023-09-23,189642
2023-09-24,192819
2023-09-25,221060
2023-09-26,219919
2023-09-27,236665
2023-09-28,233979
2023-09-29,237593
2023-09-30,212189
2023-10-01,189694
2023-10-02,212465
2023-10-03,203689
2023-10-04,202774
2023-10-05,214186
2023-10-06,210545
2023-10-07,201353
2023-10-08,206820
2023-10-09,223776
2023-10-10,213460
2023-10-11,213509
2023-10-12,204879
2023-10-13,200223
2023-10-14,193532
2023-10-15,183267
2023-10-16,211927
2023-10-17,195914
2023-10-18,209714
2023-10-19,199958
2023-10-20,215604
2023-10-21,192230
2023-10-22,189642
2023-10-23,240411
2023-10-24,263481
2023-10-25,248852
2023-10-26,254957
2023-10-27,218665
2023-10-28,189489
2023-10-29,188156
2023-10-30,224582
2023-10-31,241441
2023-11-01,234666
2023-11-02,247679
2023-11-03,237884
2023-11-04,207486
2023-11-05,215921
2023-11-06,239278
2023-11-07,244490
2023-11-08,245095
2023-11-09,297630
2023-11-10,292312
2023-11-11,248125
2023-11-12,228437
2023-11-13,241386
2023-11-14,232762
2023-11-15,241076
2023-11-16,262744
2023-11-17,236470
2023-11-18,211301
2023-11-19,209839
2023-11-20,244336
2023-11-21,310512
2023-11-22,299830
2023-11-23,269949
2023-11-24,258695
2023-11-25,230107
2023-11-26,237564
2023-11-27,247755
2023-11-28,255163
2023-11-29,253029
2023-11-30,261699
2023-12-01,257190
2023-12-02,234648
2023-12-03,239418
2023-12-04,295022
2023-12-05,298469
2023-12-06,300839
2023-12-07,290232
2023-12-08,317423
2023-12-09,293847
2023-12-10,258428
2023-12-11,298774
2023-12-12,265769
2023-12-13,267311
2023-12-14,292447
2023-12-15,295944
2023-12-16,269029
2023-12-17,242769
2023-12-18,297391
2023-12-19,312683
2023-12-20,314516
2023-12-21,278166
2023-12-22,289977
2023-12-23,264116
2023-12-24,273127
2023-12-25,241602
2023-12-26,270535
2023-12-27,276577
2023-12-28,307139
2023-12-29,278747
2023-12-30,240864
2023-12-31,230007
2024-01-01,213846
2024-01-02,267564
2024-01-03,282303
2024-01-04,267926
2024-01-05,255765
2024-01-06,236790
2024-01-07,284879
2024-01-08,257517
2024-01-09,244449
2024-01-10,270996
2024-01-11,294204
2024-01-12,289520
2024-01-13,292600
2024-01-14,271755
2024-01-15,307358
2024-01-16,303260
2024-01-17,322263
2024-01-18,312306
2024-01-19,298988
2024-01-20,239157
2024-01-21,231573
2024-01-22,253214
2024-01-23,243421
2024-01-24,234517
2024-01-25,268830
2024-01-26,266667
2024-01-27,246928
2024-01-28,256716
2024-01-29,244234
2024-01-30,264999
2024-01-31,267106
2024-02-01,268254
2024-02-02,262791
2024-02-03,231254
2024-02-04,231150
2024-02-05,255786
2024-02-06,280155
2024-02-07,298740
2024-02-08,279648
2024-02-09,292962
2024-02-10,221533
2024-02-11,224183
2024-02-12,223195
2024-02-13,237022
2024-02-14,248927
2024-02-15,269885
2024-02-16,280809
2024-02-17,242060
2024-02-18,252806
2024-02-19,279773
2024-02-20,290653
2024-02-21,276645
2024-02-22,301456
2024-02-23,313335
2024-02-24,275335
2024-02-25,269519
2024-02-26,320834
2024-02-27,337873
2024-02-28,361786
2024-02-29,393790
2024-03-01,354580
2024-03-02,368661
2024-03-03,347954
2024-03-04,421227
2024-03-05,447307
2024-03-06,378071
2024-03-07,371810
2024-03-08,368782
2024-03-09,352557
2024-03-10,345429
2024-03-11,371226
2024-03-12,366501
2024-03-13,390373
2024-03-14,394357
2024-03-15,363183
2024-03-16,319723
2024-03-17,306171
2024-03-18,336223
2024-03-19,383532
2024-03-20,372976
2024-03-21,342189
2024-03-22,316516
2024-03-23,304877
2024-03-24,277060
2024-03-25,326971
2024-03-26,408339
2024-03-27,395432
2024-03-28,365549
2024-03-29,338141
2024-03-30,318415
2024-03-31,299055
2024-04-01,307487
2024-04-02,324862
2024-04-03,304446
2024-04-04,309099
2024-04-05,288764
2024-04-06,241782
2024-04-07,251260
2024-04-08,295525
2024-04-09,310231
2024-04-10,283108
2024-04-11,285635
2024-04-12,319073
2024-04-13,300767
2024-04-14,255004
2024-04-15,264812
2024-04-16,259945
2024-04-17,280576
2024-04-18,276099
2024-04-19,261368
2024-04-20,243240
2024-04-21,240644
2024-04-22,258263
2024-04-23,281587
2024-04-24,266248
2024-04-25,264528
2024-04-26,255302
2024-04-27,233848
2024-04-28,281400
2024-04-29,306899
2024-04-30,292512
2024-05-01,276769
2024-05-02,264845
2024-05-03,276519
2024-05-04,251740
2024-05-05,252605
2024-05-06,248725
2024-05-07,263481
2024-05-08,238862
2024-05-09,229511
2024-05-10,234921
2024-05-11,192531
2024-05-12,192911
2024-05-13,222936
2024-05-14,235578
2024-05-15,259883
2024-05-16,260446
2024-05-17,249701
2024-05-18,212222
2024-05-19,190284
2024-05-20,238255
2024-05-21,283196
2024-05-22,253396
2024-05-23,243456
2024-05-24,240188
2024-05-25,221585
2024-05-26,205434
2024-05-27,237738
2024-05-28,235545
2024-05-29,247959
2024-05-30,246538
2024-05-31,262139
2024-06-01,231794
2024-06-02,196523
2024-06-03,242532
2024-06-04,238521
2024-06-05,254935
2024-06-06,241284
2024-06-07,252665
2024-06-08,226766
2024-06-09,202817
2024-06-10,232159
2024-06-11,260209
2024-06-12,288377
2024-06-13,250342
2024-06-14,269402
2024-06-15,195104
2024-06-16,182927
2024-06-17,207501
2024-06-18,229937
2024-06-19,210739
2024-06-20,218140
2024-06-21,226638
2024-06-22,197938
2024-06-23,184432
2024-06-24,235472
2024-06-25,233792
2024-06-26,214345
2024-06-27,205195
2024-06-28,211424
2024-06-29,177650
2024-06-30,164791
2024-07-01,205212
2024-07-02,186824
2024-07-03,208741
2024-07-04,214303
2024-07-05,237196
2024-07-06,173439
2024-07-07,157072
2024-07-08,190469
2024-07-09,185416
2024-07-10,189745
2024-07-11,202553
2024-07-12,189111
2024-07-13,163352
2024-07-14,160649
2024-07-15,202170
2024-07-16,206229
2024-07-17,209304
2024-07-18,212066
2024-07-19,200065
2024-07-20,180000
2024-07-21,176286
2024-07-22,201603
2024-07-23,200077
2024-07-24,189614
2024-07-25,206474
2024-07-26,186295
2024-07-27,161432
2024-07-28,147679
2024-07-29,184392
2024-07-30,206814
2024-07-31,200023
2024-08-01,210350
2024-08-02,190818
2024-08-03,174933
2024-08-04,169961
2024-08-05,298828
2024-08-06,208356
2024-08-07,193109
2024-08-08,200200
2024-08-09,192246
2024-08-10,146798
2024-08-11,143401
2024-08-12,178440
2024-08-13,175319
2024-08-14,186046
2024-08-15,188919
2024-08-16,178925
2024-08-17,142012
2024-08-18,138404
2024-08-19,162843
2024-08-20,177147
2024-08-21,171644
2024-08-22,180472
2024-08-23,193438
2024-08-24,162500
2024-08-25,145135
2024-08-26,175970
2024-08-27,181396
2024-08-28,184988
2024-08-29,180453
2024-08-30,180478
2024-08-31,146168
2024-09-01,142922
2024-09-02,172847
2024-09-03,174294
2024-09-04,183876
2024-09-05,182365
2024-09-06,202256
2024-09-07,168061
2024-09-08,137050
2024-09-09,172637
2024-09-10,176917
2024-09-11,178775
2024-09-12,171085
2024-09-13,178278
2024-09-14,150127
2024-09-15,136579
2024-09-16,171378
2024-09-17,170606
2024-09-18,181021
2024-09-19,210249
2024-09-20,201319
2024-09-21,165031
2024-09-22,162913
2024-09-23,190550
2024-09-24,193256
2024-09-25,200639
2024-09-26,206114
2024-09-27,220776
2024-09-28,178938
2024-09-29,171119
2024-09-30,199124
2024-10-01,249092
2024-10-02,204799
2024-10-03,219618
2024-10-04,200211
2024-10-05,179668
2024-10-06,159848
2024-10-07,197883
2024-10-08,205194
2024-10-09,198816
2024-10-10,189407
2024-10-11,230850
2024-10-12,179714
2024-10-13,170087
2024-10-14,204861
2024-10-15,218626
2024-10-16,204585
2024-10-17,190574
2024-10-18,195851
2024-10-19,170480
2024-10-20,186939
2024-10-21,192031
2024-10-22,187785
2024-10-23,191448
2024-10-24,190511
2024-10-25,196137
2024-10-26,198783
2024-10-27,151827
2024-10-28,174356
2024-10-29,204015
2024-10-30,193279
2024-10-31,191771
2024-11-01,187323
2024-11-02,161545
2024-11-03,177997
2024-11-04,171825
2024-11-05,183726
2024-11-06,247635
2024-11-07,235823
2024-11-08,245726
2024-11-09,210287
2024-11-10,261793
2024-11-11,286126
2024-11-12,312446
2024-11-13,306615
2024-11-14,328807
2024-11-15,265590
2024-11-16,266410
2024-11-17,246948
2024-11-18,263668
2024-11-19,266146
2024-11-20,258923
2024-11-21,286471
2024-11-22,287160
2024-11-23,298580
2024-11-24,260438
2024-11-25,286054
2024-11-26,263108
2024-11-27,282330
2024-11-28,268497
2024-11-29,277217
2024-11-30,270638
2024-12-01,278560
2024-12-02,353936
2024-12-03,353988
2024-12-04,352108
2024-12-05,344654
2024-12-06,344506
2024-12-07,289611
2024-12-08,267415
2024-12-09,340505
2024-12-10,375897
2024-12-11,302228
2024-12-12,306503
2024-12-13,279352
2024-12-14,241723
2024-12-15,224706
2024-12-16,283009
2024-12-17,290761
2024-12-18,287074
2024-12-19,301175
2024-12-20,318005
2024-12-21,253625
2024-12-22,266195
2024-12-23,266527
2024-12-24,253462
2024-12-25,240066
2024-12-26,236798
2024-12-27,268139
2024-12-28,242364
2024-12-29,236666
2024-12-30,250416
2024-12-31,264731
2025-01-01,233010
2025-01-02,238539
2025-01-03,264838
2025-01-04,238645
2025-01-05,230351
2025-01-06,259092
2025-01-07,257808
2025-01-08,260331
2025-01-09,253672
2025-01-10,229775
2025-01-11,202016
2025-01-12,182069
2025-01-13,225967
2025-01-14,209000
2025-01-15,231803
2025-01-16,251578
2025-01-17,262008
2025-01-18,291429
2025-01-19,410192
2025-01-20,427195
2025-01-21,299293
2025-01-22,283901
2025-01-23,263553
2025-01-24,305869
2025-01-25,271656
2025-01-26,237397
2025-01-27,281523
2025-01-28,236129
2025-01-29,215330
2025-01-30,220563
2025-01-31,230376
2025-02-01,201274
2025-02-02,221921
2025-02-03,330327
2025-02-04,262874
2025-02-05,215115
2025-02-06,213494
2025-02-07,242699
2025-02-08,227139
2025-02-09,215166
2025-02-10,231382
2025-02-11,246464
2025-02-12,218811
2025-02-13,205737
2025-02-14,209212
2025-02-15,178490
2025-02-16,169666
2025-02-17,237628
2025-02-18,212220
2025-02-19,196689
2025-02-20,232496
2025-02-21,289428
2025-02-22,236203
2025-02-23,178699
2025-02-24,236816
2025-02-25,284957
2025-02-26,226668
2025-02-27,226734
2025-02-28,258098
2025-03-01,181512
2025-03-02,201636
2025-03-03,221792
2025-03-04,239909
2025-03-05,204056
2025-03-06,218068
2025-03-07,219701
2025-03-08,178968
2025-03-09,182862
2025-03-10,225494
2025-03-11,232938
2025-03-12,205917
2025-03-13,198653
2025-03-14,193859
2025-03-15,155818
2025-03-16,148846
2025-03-17,181378
2025-03-18,186691
2025-03-19,198670
2025-03-20,198161
2025-03-21,185150
2025-03-22,179516
2025-03-23,159689
2025-03-24,178731
2025-03-25,184825
2025-03-26,193742
2025-03-27,208836
2025-03-28,220730
2025-03-29,190191
2025-03-30,174733
2025-03-31,215831
2025-04-01,237651
2025-04-02,233814
2025-04-03,229950
2025-04-04,225295
2025-04-05,183631
2025-04-06,207058
2025-04-07,264716
2025-04-08,245906
2025-04-09,248838
2025-04-10,233617
2025-04-11,244171
2025-04-12,221754
2025-04-13,207097
2025-04-14,244823
2025-04-15,232475
2025-04-16,212987
2025-04-17,204596
2025-04-18,190457
2025-04-19,159064
2025-04-20,151040
2025-04-21,182860
2025-04-22,223153
2025-04-23,226625
2025-04-24,205553
2025-04-25,209335
2025-04-26,169410
2025-04-27,151379
2025-04-28,189461
2025-04-29,200658
2025-04-30,192169
2025-05-01,197516
2025-05-02,193707
2025-05-03,154548
2025-05-04,146494
2025-05-05,173623
2025-05-06,190959
2025-05-07,178962
2025-05-08,260771
2025-05-09,244900
2025-05-10,208223
2025-05-11,195839
2025-05-12,241688
2025-05-13,218373
2025-05-14,213504
2025-05-15,214548
2025-05-16,206775
2025-05-17,163089
2025-05-18,153729
2025-05-19,185621
2025-05-20,192372
2025-05-21,208754
2025-05-22,220415
2025-05-23,217693
2025-05-24,161363
2025-05-25,154231
2025-05-26,176801
2025-05-27,199208
2025-05-28,199907
2025-05-29,211746
2025-05-30,246729
2025-05-31,189363
2025-06-01,164139
2025-06-02,206808
2025-06-03,212844
2025-06-04,206218
2025-06-05,217931
2025-06-06,198423
2025-06-07,153819
2025-06-08,145311
2025-06-09,187485
2025-06-10,218890
2025-06-11,212645
2025-06-12,204753
2025-06-13,213800
2025-06-14,152093
2025-06-15,152662
2025-06-16,204090
2025-06-17,217083
2025-06-18,187721
2025-06-19,184576
2025-06-20,195338
2025-06-21,163854
2025-06-22,174045
2025-06-23,203147
2025-06-24,245802
2025-06-25,277327
2025-06-26,215202
2025-06-27,196654
2025-06-28,154097
2025-06-29,151963
2025-06-30,205460
2025-07-01,206070
2025-07-02,212596
2025-07-03,206896
2025-07-04,191289
2025-07-05,147171
2025-07-06,146728
2025-07-07,230368
2025-07-08,231675
2025-07-09,228157
2025-07-10,240522
2025-07-11,271985
2025-07-12,188129
2025-07-13,178953
2025-07-14,235431
2025-07-15,218689
2025-07-16,242400
2025-07-17,260335
2025-07-18,280718
2025-07-19,177250
2025-07-20,194182
2025-07-21,238716
2025-07-22,239064
2025-07-23,239845
2025-07-24,241678
2025-07-25,222768
2025-07-26,171631
2025-07-27,178623
2025-07-28,215413
2025-07-29,239839
2025-07-30,239033
2025-07-31,240263
2025-08-01,256791
2025-08-02,213869
2025-08-03,159840
2025-08-04,200039
2025-08-05,214448
2025-08-06,211723
2025-08-07,217191
2025-08-08,225333
2025-08-09,246160
2025-08-10,214187
2025-08-11,240216
2025-08-12,251422
2025-08-13,260656
2025-08-14,267535
2025-08-15,234478
2025-08-16,196847
2025-08-17,189207
2025-08-18,217238
2025-08-19,233073
2025-08-20,222973
2025-08-21,214497
2025-08-22,260142
2025-08-23,197669
2025-08-24,194377
2025-08-25,232107
2025-08-26,229782
2025-08-27,233143
2025-08-28,244754
2025-08-29,249074
2025-08-30,184644
2025-08-31,190882
2025-09-01,274103
2025-09-02,235643
2025-09-03,220722
2025-09-04,222684
2025-09-05,223768
2025-09-06,174671
2025-09-07,161365
2025-09-08,217235
2025-09-09,222208
2025-09-10,236792
2025-09-11,232267
2025-09-12,225790
2025-09-13,193272
2025-09-14,179295
2025-09-15,265909
2025-09-16,229973
2025-09-17,218360
2025-09-18,262575
2025-09-19,220906
2025-09-20,177669
2025-09-21,168722
2025-09-22,236382
2025-09-23,255432
2025-09-24,222868
2025-09-25,256483
2025-09-26,239373
2025-09-27,183893
2025-09-28,172498
2025-09-29,300073
2025-09-30,252518
2025-10-01,247602
2025-10-02,243550
2025-10-03,222273
2025-10-04,172836
2025-10-05,176456
2025-10-06,211701
2025-10-07,231943
2025-10-08,224632
2025-10-09,223485
2025-10-10,278166
2025-10-11,298031
2025-10-12,210220
2025-10-13,226338
2025-10-14,237939
2025-10-15,250233
2025-10-16,227466
2025-10-17,277305
2025-10-18,188010
2025-10-19,170851
2025-10-20,205809
2025-10-21,219511
2025-10-22,220105
2025-10-23,210695
2025-10-24,223688
2025-10-25,165581
2025-10-26,172658
2025-10-27,236844
2025-10-28,232062
2025-10-29,227164
2025-10-30,247218
2025-10-31,219264
2025-11-01,173213
2025-11-02,199480
2025-11-03,238309
2025-11-04,258911
2025-11-05,235496
2025-11-06,250046
2025-11-07,242895
2025-11-08,179345
2025-11-09,175172
2025-11-10,216885
2025-11-11,229170
2025-11-12,209560
2025-11-13,217842
2025-11-14,241116
2025-11-15,178043
2025-11-16,176055
2025-11-17,218941
2025-11-18,223540
2025-11-19,219860
2025-11-20,234523
2025-11-21,248482
2025-11-22,187591
2025-11-23,180381
2025-11-24,215495
2025-11-25,220297
2025-11-26,219539
2025-11-27,207919
2025-11-28,206024
2025-11-29,170237
2025-11-30,166688
2025-12-01,237559
2025-12-02,227617
2025-12-03,217805
2025-12-04,215022
2025-12-05,206527
2025-12-06,174143
2025-12-07,155883
2025-12-08,188388
2025-12-09,198052
2025-12-10,204004
2025-12-11,234223
2025-12-12,200206
2025-12-13,159961
2025-12-14,158751
2025-12-15,204602
2025-12-16,218688
2025-12-17,204716
2025-12-18,213225
2025-12-19,208844
2025-12-20,182799
2025-12-21,150809
2025-12-22,191267
2025-12-23,198155
2025-12-24,183135
2025-12-25,158070
2025-12-26,180183
2025-12-27,157533
2025-12-28,156701
2025-12-29,207408
2025-12-30,249569
2025-12-31,249147
2026-01-01,180086
2026-01-02,201412
2026-01-03,175958
2026-01-04,168850
2026-01-05,212661
2026-01-06,221645
2026-01-07,211773
2026-01-08,219714
2026-01-09,195608
2026-01-10,167043
2026-01-11,157366
2026-01-12,201824
2026-01-13,213140
2026-01-14,220780
2026-01-15,221910
2026-01-16,196974
2026-01-17,167915
2026-01-18,161229
2026-01-19,204593
2026-01-20,248355
2026-01-21,260394
2026-01-22,240215
2026-01-23,238772
2026-01-24,209187
2026-01-25,218480
2026-01-26,225098
2026-01-27,223133
2026-01-28,244161
2026-01-29,252297
2026-01-30,256962
2026-01-31,239004
2026-02-01,224700
2026-02-02,245962
2026-02-03,254316
2026-02-04,233690
2026-02-05,279156
2026-02-06,261030
2026-02-07,180400
2026-02-08,173830
2026-02-09,193693
2026-02-10,197977
2026-02-11,208527
2026-02-12,224122
2026-02-13,212792
2026-02-14,169694
2026-02-15,163206
2026-02-16,164846
2026-02-17,163307
2026-02-18,169963
2026-02-19,172270
2026-02-20,180642
2026-02-21,152058
2026-02-22,150231
2026-02-23,186854
2026-02-24,192164
2026-02-25,226984
2026-02-26,214949
2026-02-27,202187
2026-02-28,184717
2026-03-01,170080
2026-03-02,202037
2026-03-03,199142
2026-03-04,222597
2026-03-05,205628
2026-03-06,201350
2026-03-07,167244
2026-03-08,158355
2026-03-09,187892
2026-03-10,204266
2026-03-11,194683
2026-03-12,201511
2026-03-13,206906
2026-03-14,167013
2026-03-15,169672
2026-03-16,230569
2026-03-17,222473
2026-03-18,225778
2026-03-19,217948
2026-03-20,211171
2026-03-21,163312
2026-03-22,165779
2026-03-23,207709
2026-03-24,204206
2026-03-25,195442
2026-03-26,203241
2026-03-27,230041
2026-03-28,163951
2026-03-29,157468
2026-03-30,279496
2026-03-31,290275
2026-04-01,248011
2026-04-02,223187
2026-04-03,192627
2026-04-04,156691
2026-04-05,157956
2026-04-06,250692
2026-04-07,211547
2026-04-08,204467
2026-04-09,201018
2026-04-10,220046
2026-04-11,163729
