date,Exchange Depositing Transactions
2023-03-31,34973
2023-04-01,29824
2023-04-02,26301
2023-04-03,31796
2023-04-04,38048
2023-04-05,51660
2023-04-06,31307
2023-04-07,32231
2023-04-08,24633
2023-04-09,24092
2023-04-10,49343
2023-04-11,53361
2023-04-12,39587
2023-04-13,75453
2023-04-14,98227
2023-04-15,47591
2023-04-16,43537
2023-04-17,38765
2023-04-18,51171
2023-04-19,39657
2023-04-20,51247
2023-04-21,39234
2023-04-22,29944
2023-04-23,28407
2023-04-24,41610
2023-04-25,36116
2023-04-26,36069
2023-04-27,41496
2023-04-28,30669
2023-04-29,36259
2023-04-30,34517
2023-05-01,35851
2023-05-02,53216
2023-05-03,60938
2023-05-04,51425
2023-05-05,66870
2023-05-06,42635
2023-05-07,37302
2023-05-08,45870
2023-05-09,39465
2023-05-10,42865
2023-05-11,40802
2023-05-12,40265
2023-05-13,42791
2023-05-14,31867
2023-05-15,34320
2023-05-16,40592
2023-05-17,41705
2023-05-18,36937
2023-05-19,37745
2023-05-20,40017
2023-05-21,39643
2023-05-22,39895
2023-05-23,53610
2023-05-24,40065
2023-05-25,38430
2023-05-26,43220
2023-05-27,35849
2023-05-28,40365
2023-05-29,50706
2023-05-30,50674
2023-05-31,42140
2023-06-01,38307
2023-06-02,53125
2023-06-03,39823
2023-06-04,34441
2023-06-05,76288
2023-06-06,55739
2023-06-07,63387
2023-06-08,40459
2023-06-09,35418
2023-06-10,49251
2023-06-11,39672
2023-06-12,43422
2023-06-13,39070
2023-06-14,73967
2023-06-15,94894
2023-06-16,98420
2023-06-17,90211
2023-06-18,103014
2023-06-19,90056
2023-06-20,47467
2023-06-21,73645
2023-06-22,57069
2023-06-23,43775
2023-06-24,33631
2023-06-25,40232
2023-06-26,39006
2023-06-27,40589
2023-06-28,65207
2023-06-29,39288
2023-06-30,60945
2023-07-01,45074
2023-07-02,35561
2023-07-03,59141
2023-07-04,36296
2023-07-05,45735
2023-07-06,37182
2023-07-07,34536
2023-07-08,32433
2023-07-09,29846
2023-07-10,37367
2023-07-11,49386
2023-07-12,43333
2023-07-13,65969
2023-07-14,63883
2023-07-15,27944
2023-07-16,34715
2023-07-17,31557
2023-07-18,48123
2023-07-19,48461
2023-07-20,30279
2023-07-21,56136
2023-07-22,29699
2023-07-23,32441
2023-07-24,54891
2023-07-25,34395
2023-07-26,37109
2023-07-27,36176
2023-07-28,30085
2023-07-29,31336
2023-07-30,29072
2023-07-31,39296
2023-08-01,35488
2023-08-02,48803
2023-08-03,44664
2023-08-04,60222
2023-08-05,28059
2023-08-06,30151
2023-08-07,37018
2023-08-08,34843
2023-08-09,31829
2023-08-10,35646
2023-08-11,31756
2023-08-12,31875
2023-08-13,29441
2023-08-14,48904
2023-08-15,48732
2023-08-16,52589
2023-08-17,34783
2023-08-18,38894
2023-08-19,28762
2023-08-20,27153
2023-08-21,29460
2023-08-22,31949
2023-08-23,34424
2023-08-24,32922
2023-08-25,33360
2023-08-26,29338
2023-08-27,26560
2023-08-28,29508
2023-08-29,39591
2023-08-30,35503
2023-08-31,32029
2023-09-01,32857
2023-09-02,120625
2023-09-03,156608
2023-09-04,30948
2023-09-05,31806
2023-09-06,33057
2023-09-07,37532
2023-09-08,32480
2023-09-09,28500
2023-09-10,28706
2023-09-11,107057
2023-09-12,142845
2023-09-13,786885
2023-09-14,87726
2023-09-15,40585
2023-09-16,34976
2023-09-17,29554
2023-09-18,43278
2023-09-19,43559
2023-09-20,36719
2023-09-21,183351
2023-09-22,39479
2023-09-23,29160
2023-09-24,31646
2023-09-25,39275
2023-09-26,36222
2023-09-27,36036
2023-09-28,52747
2023-09-29,46073
2023-09-30,36774
2023-10-01,33632
2023-10-02,44058
2023-10-03,35785
2023-10-04,32950
2023-10-05,33391
2023-10-06,33588
2023-10-07,32664
2023-10-08,28198
2023-10-09,35155
2023-10-10,31919
2023-10-11,32164
2023-10-12,34165
2023-10-13,49192
2023-10-14,30652
2023-10-15,35147
2023-10-16,40238
2023-10-17,35039
2023-10-18,35174
2023-10-19,34706
2023-10-20,40745
2023-10-21,34638
2023-10-22,35691
2023-10-23,46123
2023-10-24,60170
2023-10-25,41797
2023-10-26,43645
2023-10-27,36763
2023-10-28,33701
2023-10-29,35629
2023-10-30,40996
2023-10-31,43493
2023-11-01,41503
2023-11-02,42972
2023-11-03,39723
2023-11-04,32148
2023-11-05,44007
2023-11-06,46187
2023-11-07,38411
2023-11-08,38956
2023-11-09,73175
2023-11-10,85008
2023-11-11,49740
2023-11-12,43732
2023-11-13,56033
2023-11-14,42182
2023-11-15,33471
2023-11-16,39110
2023-11-17,33971
2023-11-18,31888
2023-11-19,32064
2023-11-20,46031
2023-11-21,44051
2023-11-22,52606
2023-11-23,43781
2023-11-24,48757
2023-11-25,36115
2023-11-26,32010
2023-11-27,30669
2023-11-28,35823
2023-11-29,47351
2023-11-30,32147
2023-12-01,54085
2023-12-02,56310
2023-12-03,56594
2023-12-04,77019
2023-12-05,59613
2023-12-06,61270
2023-12-07,68658
2023-12-08,74284
2023-12-09,46874
2023-12-10,36311
2023-12-11,37393
2023-12-12,32232
2023-12-13,36862
2023-12-14,55741
2023-12-15,37219
2023-12-16,30197
2023-12-17,33748
2023-12-18,35684
2023-12-19,47826
2023-12-20,50624
2023-12-21,63162
2023-12-22,80554
2023-12-23,33966
2023-12-24,34795
2023-12-25,42439
2023-12-26,45040
2023-12-27,61945
2023-12-28,85788
2023-12-29,38544
2023-12-30,40724
2023-12-31,32934
2024-01-01,38053
2024-01-02,68459
2024-01-03,40859
2024-01-04,35942
2024-01-05,34208
2024-01-06,35059
2024-01-07,33497
2024-01-08,39076
2024-01-09,36072
2024-01-10,122394
2024-01-11,105123
2024-01-12,92958
2024-01-13,39568
2024-01-14,38308
2024-01-15,31990
2024-01-16,41734
2024-01-17,35200
2024-01-18,34419
2024-01-19,39798
2024-01-20,33400
2024-01-21,33141
2024-01-22,50553
2024-01-23,38868
2024-01-24,30822
2024-01-25,41699
2024-01-26,43725
2024-01-27,40961
2024-01-28,37675
2024-01-29,46311
2024-01-30,58540
2024-01-31,38622
2024-02-01,29862
2024-02-02,38662
2024-02-03,36203
2024-02-04,53395
2024-02-05,72586
2024-02-06,84743
2024-02-07,58938
2024-02-08,46722
2024-02-09,77666
2024-02-10,37495
2024-02-11,43414
2024-02-12,47501
2024-02-13,75213
2024-02-14,80997
2024-02-15,86580
2024-02-16,73888
2024-02-17,27219
2024-02-18,42070
2024-02-19,78359
2024-02-20,78376
2024-02-21,53597
2024-02-22,41896
2024-02-23,51767
2024-02-24,45501
2024-02-25,69310
2024-02-26,65142
2024-02-27,77459
2024-02-28,68636
2024-02-29,60699
2024-03-01,57299
2024-03-02,61887
2024-03-03,57076
2024-03-04,51395
2024-03-05,57877
2024-03-06,49479
2024-03-07,56546
2024-03-08,57985
2024-03-09,59014
2024-03-10,50989
2024-03-11,71701
2024-03-12,66278
2024-03-13,45978
2024-03-14,53716
2024-03-15,63698
2024-03-16,73952
2024-03-17,72755
2024-03-18,60487
2024-03-19,72883
2024-03-20,61256
2024-03-21,61816
2024-03-22,67225
2024-03-23,55705
2024-03-24,64409
2024-03-25,64005
2024-03-26,61792
2024-03-27,57066
2024-03-28,69619
2024-03-29,71473
2024-03-30,66556
2024-03-31,69088
2024-04-01,61738
2024-04-02,44577
2024-04-03,39970
2024-04-04,59278
2024-04-05,68802
2024-04-06,58530
2024-04-07,59546
2024-04-08,44932
2024-04-09,49099
2024-04-10,38895
2024-04-11,45798
2024-04-12,62217
2024-04-13,38694
2024-04-14,48326
2024-04-15,41945
2024-04-16,35775
2024-04-17,46042
2024-04-18,51951
2024-04-19,40615
2024-04-20,32745
2024-04-21,34373
2024-04-22,38360
2024-04-23,42743
2024-04-24,31714
2024-04-25,39419
2024-04-26,33055
2024-04-27,31629
2024-04-28,33123
2024-04-29,37518
2024-04-30,50583
2024-05-01,53831
2024-05-02,39311
2024-05-03,34525
2024-05-04,33430
2024-05-05,29106
2024-05-06,37705
2024-05-07,34331
2024-05-08,35321
2024-05-09,41014
2024-05-10,46684
2024-05-11,30345
2024-05-12,25672
2024-05-13,31180
2024-05-14,26517
2024-05-15,33073
2024-05-16,31157
2024-05-17,36624
2024-05-18,37193
2024-05-19,34442
2024-05-20,40768
2024-05-21,40492
2024-05-22,51795
2024-05-23,33222
2024-05-24,43477
2024-05-25,83070
2024-05-26,61243
2024-05-27,73201
2024-05-28,46918
2024-05-29,39936
2024-05-30,31394
2024-05-31,34833
2024-06-01,26774
2024-06-02,26517
2024-06-03,35845
2024-06-04,52552
2024-06-05,46255
2024-06-06,36726
2024-06-07,39241
2024-06-08,36813
2024-06-09,49286
2024-06-10,25730
2024-06-11,28035
2024-06-12,31444
2024-06-13,32899
2024-06-14,43862
2024-06-15,29506
2024-06-16,28293
2024-06-17,31776
2024-06-18,27284
2024-06-19,26597
2024-06-20,27335
2024-06-21,29427
2024-06-22,35439
2024-06-23,37374
2024-06-24,30846
2024-06-25,29989
2024-06-26,36639
2024-06-27,34824
2024-06-28,35882
2024-06-29,52381
2024-06-30,49248
2024-07-01,38371
2024-07-02,64415
2024-07-03,42889
2024-07-04,27421
2024-07-05,33280
2024-07-06,22267
2024-07-07,20643
2024-07-08,68581
2024-07-09,83389
2024-07-10,84606
2024-07-11,84207
2024-07-12,83438
2024-07-13,77085
2024-07-14,79863
2024-07-15,74439
2024-07-16,52390
2024-07-17,31073
2024-07-18,31195
2024-07-19,40916
2024-07-20,46904
2024-07-21,35786
2024-07-22,32584
2024-07-23,55829
2024-07-24,30176
2024-07-25,32000
2024-07-26,25434
2024-07-27,29291
2024-07-28,34766
2024-07-29,50170
2024-07-30,35958
2024-07-31,38736
2024-08-01,34676
2024-08-02,26327
2024-08-03,25490
2024-08-04,22228
2024-08-05,35393
2024-08-06,34250
2024-08-07,47390
2024-08-08,36301
2024-08-09,66300
2024-08-10,50209
2024-08-11,43029
2024-08-12,23300
2024-08-13,24014
2024-08-14,202400
2024-08-15,200915
2024-08-16,79059
2024-08-17,31606
2024-08-18,22392
2024-08-19,28256
2024-08-20,34180
2024-08-21,22933
2024-08-22,24341
2024-08-23,29179
2024-08-24,27034
2024-08-25,33525
2024-08-26,31828
2024-08-27,26957
2024-08-28,28605
2024-08-29,30052
2024-08-30,23671
2024-08-31,18918
2024-09-01,20911
2024-09-02,25423
2024-09-03,33753
2024-09-04,37607
2024-09-05,28598
2024-09-06,32196
2024-09-07,27876
2024-09-08,20060
2024-09-09,25853
2024-09-10,21102
2024-09-11,27175
2024-09-12,32847
2024-09-13,47608
2024-09-14,56717
2024-09-15,33296
2024-09-16,28675
2024-09-17,30580
2024-09-18,21954
2024-09-19,23895
2024-09-20,26969
2024-09-21,26503
2024-09-22,37035
2024-09-23,29427
2024-09-24,26308
2024-09-25,30492
2024-09-26,32635
2024-09-27,30061
2024-09-28,22052
2024-09-29,23700
2024-09-30,28996
2024-10-01,41109
2024-10-02,38245
2024-10-03,39926
2024-10-04,27157
2024-10-05,28155
2024-10-06,23378
2024-10-07,23896
2024-10-08,23625
2024-10-09,27736
2024-10-10,32624
2024-10-11,41152
2024-10-12,28026
2024-10-13,23988
2024-10-14,35145
2024-10-15,35903
2024-10-16,28269
2024-10-17,24270
2024-10-18,28410
2024-10-19,31251
2024-10-20,44162
2024-10-21,36814
2024-10-22,30286
2024-10-23,32284
2024-10-24,37496
2024-10-25,29148
2024-10-26,25702
2024-10-27,22571
2024-10-28,29060
2024-10-29,43963
2024-10-30,39504
2024-10-31,28770
2024-11-01,27188
2024-11-02,31657
2024-11-03,29347
2024-11-04,32469
2024-11-05,29997
2024-11-06,44299
2024-11-07,47204
2024-11-08,58560
2024-11-09,42253
2024-11-10,47267
2024-11-11,53191
2024-11-12,53622
2024-11-13,39035
2024-11-14,39552
2024-11-15,40999
2024-11-16,47917
2024-11-17,51420
2024-11-18,55209
2024-11-19,44068
2024-11-20,49372
2024-11-21,68398
2024-11-22,51675
2024-11-23,49261
2024-11-24,37255
2024-11-25,49888
2024-11-26,51360
2024-11-27,69698
2024-11-28,49008
2024-11-29,47663
2024-11-30,55739
2024-12-01,50045
2024-12-02,43478
2024-12-03,40287
2024-12-04,54673
2024-12-05,59800
2024-12-06,62257
2024-12-07,58777
2024-12-08,51731
2024-12-09,42816
2024-12-10,45845
2024-12-11,47285
2024-12-12,68860
2024-12-13,53818
2024-12-14,48856
2024-12-15,43796
2024-12-16,66125
2024-12-17,57048
2024-12-18,51655
2024-12-19,71601
2024-12-20,103838
2024-12-21,99944
2024-12-22,97744
2024-12-23,102305
2024-12-24,112946
2024-12-25,97120
2024-12-26,59984
2024-12-27,60679
2024-12-28,42226
2024-12-29,38579
2024-12-30,39378
2024-12-31,40110
2025-01-01,29578
2025-01-02,36359
2025-01-03,56531
2025-01-04,48361
2025-01-05,38095
2025-01-06,49045
2025-01-07,40662
2025-01-08,33319
2025-01-09,31636
2025-01-10,32004
2025-01-11,27711
2025-01-12,34498
2025-01-13,105043
2025-01-14,101649
2025-01-15,74490
2025-01-16,48690
2025-01-17,57998
2025-01-18,49628
2025-01-19,60531
2025-01-20,63358
2025-01-21,46386
2025-01-22,51617
2025-01-23,46253
2025-01-24,60631
2025-01-25,57133
2025-01-26,43797
2025-01-27,35108
2025-01-28,30370
2025-01-29,31432
2025-01-30,42066
2025-01-31,57613
2025-02-01,41066
2025-02-02,36864
2025-02-03,47614
2025-02-04,38468
2025-02-05,34940
2025-02-06,37439
2025-02-07,48010
2025-02-08,36686
2025-02-09,38408
2025-02-10,33449
2025-02-11,31000
2025-02-12,36154
2025-02-13,35898
2025-02-14,67973
2025-02-15,23573
2025-02-16,21617
2025-02-17,72122
2025-02-18,41424
2025-02-19,38842
2025-02-20,35766
2025-02-21,40615
2025-02-22,33272
2025-02-23,39123
2025-02-24,31739
2025-02-25,35113
2025-02-26,28110
2025-02-27,32888
2025-02-28,48725
2025-03-01,30735
2025-03-02,47161
2025-03-03,47476
2025-03-04,45990
2025-03-05,62658
2025-03-06,53893
2025-03-07,26482
2025-03-08,28697
2025-03-09,37494
2025-03-10,34876
2025-03-11,39103
2025-03-12,35026
2025-03-13,38609
2025-03-14,45902
2025-03-15,28814
2025-03-16,19761
2025-03-17,26298
2025-03-18,53924
2025-03-19,64010
2025-03-20,46310
2025-03-21,36144
2025-03-22,30739
2025-03-23,32827
2025-03-24,49787
2025-03-25,37483
2025-03-26,27395
2025-03-27,34372
2025-03-28,31520
2025-03-29,25943
2025-03-30,31395
2025-03-31,28887
2025-04-01,35059
2025-04-02,22911
2025-04-03,38271
2025-04-04,22567
2025-04-05,25247
2025-04-06,30795
2025-04-07,142586
2025-04-08,130709
2025-04-09,124432
2025-04-10,36552
2025-04-11,26657
2025-04-12,20094
2025-04-13,17771
2025-04-14,26755
2025-04-15,35214
2025-04-16,39653
2025-04-17,30734
2025-04-18,31470
2025-04-19,29135
2025-04-20,82749
2025-04-21,21611
2025-04-22,27700
2025-04-23,32096
2025-04-24,31476
2025-04-25,87860
2025-04-26,105598
2025-04-27,31477
2025-04-28,30430
2025-04-29,45108
2025-04-30,26179
2025-05-01,27361
2025-05-02,23768
2025-05-03,34269
2025-05-04,28374
2025-05-05,24195
2025-05-06,33740
2025-05-07,27696
2025-05-08,46460
2025-05-09,63440
2025-05-10,44003
2025-05-11,40642
2025-05-12,41708
2025-05-13,46120
2025-05-14,44120
2025-05-15,37170
2025-05-16,39344
2025-05-17,35017
2025-05-18,36615
2025-05-19,23660
2025-05-20,21955
2025-05-21,26470
2025-05-22,48930
2025-05-23,41524
2025-05-24,23939
2025-05-25,28410
2025-05-26,30464
2025-05-27,60117
2025-05-28,39102
2025-05-29,41083
2025-05-30,28226
2025-05-31,53302
2025-06-01,27692
2025-06-02,29613
2025-06-03,42628
2025-06-04,34218
2025-06-05,47987
2025-06-06,39551
2025-06-07,29641
2025-06-08,26254
2025-06-09,36844
2025-06-10,60190
2025-06-11,49658
2025-06-12,55586
2025-06-13,34062
2025-06-14,65051
2025-06-15,32734
2025-06-16,24401
2025-06-17,22634
2025-06-18,21735
2025-06-19,27646
2025-06-20,24439
2025-06-21,25150
2025-06-22,28137
2025-06-23,35056
2025-06-24,40605
2025-06-25,29860
2025-06-26,22226
2025-06-27,23671
2025-06-28,20652
2025-06-29,23838
2025-06-30,29460
2025-07-01,33188
2025-07-02,39649
2025-07-03,65728
2025-07-04,36217
2025-07-05,16440
2025-07-06,20077
2025-07-07,43477
2025-07-08,76039
2025-07-09,51154
2025-07-10,69531
2025-07-11,70866
2025-07-12,54616
2025-07-13,39558
2025-07-14,41047
2025-07-15,33954
2025-07-16,44330
2025-07-17,50567
2025-07-18,54349
2025-07-19,33815
2025-07-20,44013
2025-07-21,52422
2025-07-22,52583
2025-07-23,40639
2025-07-24,30968
2025-07-25,31406
2025-07-26,25960
2025-07-27,34827
2025-07-28,34070
2025-07-29,36320
2025-07-30,32195
2025-07-31,39961
2025-08-01,56793
2025-08-02,47126
2025-08-03,42637
2025-08-04,40676
2025-08-05,26316
2025-08-06,30375
2025-08-07,67175
2025-08-08,59061
2025-08-09,70066
2025-08-10,76987
2025-08-11,68199
2025-08-12,65620
2025-08-13,83610
2025-08-14,74756
2025-08-15,69695
2025-08-16,61392
2025-08-17,67195
2025-08-18,68480
2025-08-19,75331
2025-08-20,65077
2025-08-21,60159
2025-08-22,61536
2025-08-23,53046
2025-08-24,55489
2025-08-25,61637
2025-08-26,58750
2025-08-27,39972
2025-08-28,40057
2025-08-29,45854
2025-08-30,30139
2025-08-31,23707
2025-09-01,32679
2025-09-02,28188
2025-09-03,31678
2025-09-04,28112
2025-09-05,39603
2025-09-06,29783
2025-09-07,40402
2025-09-08,35851
2025-09-09,31005
2025-09-10,27456
2025-09-11,29656
2025-09-12,49606
2025-09-13,32825
2025-09-14,34271
2025-09-15,37582
2025-09-16,48618
2025-09-17,42069
2025-09-18,28664
2025-09-19,25380
2025-09-20,21186
2025-09-21,22368
2025-09-22,36926
2025-09-23,33173
2025-09-24,33805
2025-09-25,41947
2025-09-26,39067
2025-09-27,23831
2025-09-28,19792
2025-09-29,27441
2025-09-30,36500
2025-10-01,36210
2025-10-02,44101
2025-10-03,38888
2025-10-04,38466
2025-10-05,40830
2025-10-06,33441
2025-10-07,31066
2025-10-08,26891
2025-10-09,28041
2025-10-10,33699
2025-10-11,37759
2025-10-12,36158
2025-10-13,42476
2025-10-14,47148
2025-10-15,34845
2025-10-16,30985
2025-10-17,31710
2025-10-18,22668
2025-10-19,25042
2025-10-20,29981
2025-10-21,35692
2025-10-22,39581
2025-10-23,39801
2025-10-24,27763
2025-10-25,19288
2025-10-26,21295
2025-10-27,27925
2025-10-28,30001
2025-10-29,33761
2025-10-30,41633
2025-10-31,52525
2025-11-01,41660
2025-11-02,25203
2025-11-03,30255
2025-11-04,29727
2025-11-05,25048
2025-11-06,27365
2025-11-07,39535
2025-11-08,31339
2025-11-09,41674
2025-11-10,36706
2025-11-11,24323
2025-11-12,20446
2025-11-13,23762
2025-11-14,28039
2025-11-15,20284
2025-11-16,28715
2025-11-17,35632
2025-11-18,40476
2025-11-19,26038
2025-11-20,24122
2025-11-21,24597
2025-11-22,18720
2025-11-23,22694
2025-11-24,29105
2025-11-25,46771
2025-11-26,42922
2025-11-27,36925
2025-11-28,26348
2025-11-29,18363
2025-11-30,110107
2025-12-01,26247
2025-12-02,24942
2025-12-03,33494
2025-12-04,42728
2025-12-05,41931
2025-12-06,25934
2025-12-07,17305
2025-12-08,26018
2025-12-09,36100
2025-12-10,42431
2025-12-11,51347
2025-12-12,33115
2025-12-13,30072
2025-12-14,32161
2025-12-15,28347
2025-12-16,50393
2025-12-17,57040
2025-12-18,55286
2025-12-19,59712
2025-12-20,58915
2025-12-21,52731
2025-12-22,78878
2025-12-23,58714
2025-12-24,57833
2025-12-25,18419
2025-12-26,23210
2025-12-27,19892
2025-12-28,28481
2025-12-29,39111
2025-12-30,41295
2025-12-31,61769
2026-01-01,27879
2026-01-02,35616
2026-01-03,25271
2026-01-04,28492
2026-01-05,34297
2026-01-06,29561
2026-01-07,44905
2026-01-08,47864
2026-01-09,34923
2026-01-10,18589
2026-01-11,22046
2026-01-12,23784
2026-01-13,24621
2026-01-14,27536
2026-01-15,30078
2026-01-16,34390
2026-01-17,37387
2026-01-18,24438
2026-01-19,41690
2026-01-20,34040
2026-01-21,41210
2026-01-22,22622
2026-01-23,50648
2026-01-24,41878
2026-01-25,58937
2026-01-26,40197
2026-01-27,34285
2026-01-28,58722
2026-01-29,42352
2026-01-30,39992
2026-01-31,27779
2026-02-01,27592
2026-02-02,42067
2026-02-03,44589
2026-02-04,34025
2026-02-05,36894
2026-02-06,24636
2026-02-07,43557
2026-02-08,61744
2026-02-09,26987
2026-02-10,27974
2026-02-11,39437
2026-02-12,25829
2026-02-13,31787
2026-02-14,23835
2026-02-15,16979
2026-02-16,14516
2026-02-17,17478
2026-02-18,26394
2026-02-19,31822
2026-02-20,26582
2026-02-21,19010
2026-02-22,20510
2026-02-23,20895
2026-02-24,17577
2026-02-25,27556
2026-02-26,31429
2026-02-27,28373
2026-02-28,37998
2026-03-01,24135
2026-03-02,27569
2026-03-03,18056
2026-03-04,28862
2026-03-05,22947
2026-03-06,24655
2026-03-07,27969
2026-03-08,40223
2026-03-09,28129
2026-03-10,29296
2026-03-11,68625
2026-03-12,77650
2026-03-13,26635
2026-03-14,23665
2026-03-15,32815
2026-03-16,67718
2026-03-17,61677
2026-03-18,40674
2026-03-19,18963
2026-03-20,15676
2026-03-21,15212
2026-03-22,12726
2026-03-23,24531
2026-03-24,32767
2026-03-25,29117
2026-03-26,23911
2026-03-27,18384
2026-03-28,12497
2026-03-29,11051
2026-03-30,19171
2026-03-31,28036
2026-04-01,36310
2026-04-02,29687
2026-04-03,24859
2026-04-04,15982
2026-04-05,11487
2026-04-06,19001
2026-04-07,20241
2026-04-08,63325
2026-04-09,28296
2026-04-10,28494
2026-04-11,23249
